Date,SERV
2017-11-20,31.111855
2017-11-21,31.728064
2017-11-22,31.587408
2017-11-24,31.19223
2017-11-27,31.473543
2017-11-28,31.989283
2017-11-29,32.491627
2017-11-30,32.739452
2017-12-01,32.953784999999996
2017-12-04,33.543201
2017-12-05,33.482921999999995
2017-12-06,33.482921999999995
2017-12-07,33.650368
2017-12-08,33.703953000000006
2017-12-11,33.730743
2017-12-12,33.302078
2017-12-13,33.717346
2017-12-14,33.268584999999995
2017-12-15,34.916275
2017-12-18,35.043537
2017-12-19,34.768921
2017-12-20,34.634964000000004
2017-12-21,34.708641
2017-12-22,34.400535999999995
2017-12-26,34.219691999999995
2017-12-27,34.534492
2017-12-28,34.567986
2017-12-29,34.340256
2018-01-02,34.192902000000004
2018-01-03,34.534492
2018-01-04,34.869392
2018-01-05,35.097118
2018-01-08,35.311455
2018-01-09,35.465508
2018-01-10,35.411922
2018-01-11,35.612862
2018-01-12,35.646351
2018-01-16,35.505691999999996
2018-01-17,35.565975
2018-01-18,35.391827
2018-01-19,35.726727000000004
2018-01-22,35.519089
2018-01-23,36.175484000000004
2018-01-24,36.215672
2018-01-25,35.331547
2018-01-26,35.894172999999995
2018-01-29,35.472202
2018-01-30,35.210983
2018-01-31,35.311455
2018-02-01,35.385132
2018-02-02,35.177494
2018-02-05,34.206295000000004
2018-02-06,33.998661
2018-02-07,34.239784
2018-02-08,33.395846999999996
2018-02-09,33.991962
2018-02-12,34.460815000000004
2018-02-13,34.454121
2018-02-14,34.909576
2018-02-15,36.918957
2018-02-16,36.664433
2018-02-20,36.416610999999996
2018-02-21,36.02813
2018-02-22,36.021435
2018-02-23,36.356331
2018-02-26,36.403214
2018-02-27,34.849297
2018-02-28,34.400535999999995
2018-03-01,33.904888
2018-03-02,33.603481
2018-03-05,33.476223
2018-03-06,33.744141
2018-03-07,33.958473
2018-03-08,34.112526
2018-03-09,34.902882
2018-03-12,34.561287
2018-03-13,34.072338
2018-03-14,33.918285
2018-03-15,33.657066
2018-03-16,34.005359999999996
2018-03-19,33.737442
2018-03-20,34.03215
2018-03-21,34.119225
2018-03-22,33.476223
2018-03-23,33.529804
2018-03-26,34.192902000000004
2018-03-27,33.891495
2018-03-28,33.697254
2018-03-29,34.058941
2018-04-02,33.730743
2018-04-03,34.199596
2018-04-04,34.494308000000004
2018-04-05,34.567986
2018-04-06,34.038849
2018-04-09,34.09243
2018-04-10,33.998661
2018-04-11,33.938377
2018-04-12,33.791022999999996
2018-04-13,33.918285
2018-04-16,34.413933
2018-04-17,34.695244
2018-04-18,34.889484
2018-04-19,34.628265
2018-04-20,34.541191
2018-04-23,34.146015000000006
2018-04-24,33.858006
2018-04-25,33.898193
2018-04-26,33.603481
2018-04-27,33.770931
2018-04-30,33.891495
2018-05-01,35.867382
2018-05-02,35.726727000000004
2018-05-03,35.525787
2018-05-04,36.456799
2018-05-07,37.073006
2018-05-08,36.691227000000005
2018-05-09,37.407902
2018-05-10,37.535164
2018-05-11,38.211655
2018-05-14,38.225052000000005
2018-05-15,38.914936
2018-05-16,38.687206
2018-05-17,38.600136
2018-05-18,38.285332000000004
2018-05-21,38.546551
2018-05-22,38.432686
2018-05-23,38.459476
2018-05-24,38.392497999999996
2018-05-25,38.271935
2018-05-29,38.325520000000004
2018-05-30,38.472874
2018-05-31,38.271935
2018-06-01,38.204956
2018-06-04,38.680508
2018-06-05,39.156063
2018-06-06,39.778969000000004
2018-06-07,39.651707
2018-06-08,39.544540000000005
2018-06-11,39.196251000000004
2018-06-12,39.363696999999995
2018-06-13,39.243134000000005
2018-06-14,39.470863
2018-06-15,39.852646
2018-06-18,40.448761
2018-06-19,40.455459999999995
2018-06-20,40.066978000000006
2018-06-21,39.979908
2018-06-22,39.691895
2018-06-25,39.51775
2018-06-26,39.598125
2018-06-27,39.323509
2018-06-28,40.133957
2018-06-29,39.83255
2018-07-02,39.799061
2018-07-03,40.221030999999996
2018-07-05,40.281310999999995
2018-07-06,40.48225
2018-07-09,40.636303000000005
2018-07-10,40.535835
2018-07-11,40.944408
2018-07-12,41.018085
2018-07-13,41.379771999999996
2018-07-16,41.419959999999996
2018-07-17,38.151375
2018-07-18,38.318821
2018-07-19,38.178165
2018-07-20,38.653717
2018-07-23,39.162758000000004
2018-07-24,39.544540000000005
2018-07-25,40.187542
2018-07-26,39.651707
2018-07-27,39.196251000000004
2018-07-30,38.894844
2018-07-31,38.171467
2018-08-01,38.620228000000004
2018-08-02,39.162758000000004
2018-08-03,39.403884999999995
2018-08-06,39.531147
2018-08-07,40.435364
2018-08-08,40.127262
2018-08-09,39.906231
2018-08-10,39.933021999999994
2018-08-13,39.959812
2018-08-14,40.475552
2018-08-15,40.54253
2018-08-16,41.346283
2018-08-17,41.165440000000004
2018-08-20,41.064968
