Date,PBR
2009-12-21,46.290001000000004
2009-12-22,46.099998
2009-12-23,47.049999
2009-12-24,47.330002
2009-12-28,47.970001
2009-12-29,47.720001
2009-12-30,47.68
2009-12-31,47.68
2010-01-04,48.700001
2010-01-05,48.200001
2010-01-06,48.91
2010-01-07,48.200001
2010-01-08,48.459998999999996
2010-01-11,48.099998
2010-01-12,47.07
2010-01-13,46.400002
2010-01-14,45.139998999999996
2010-01-15,45.369999
2010-01-19,46.130001
2010-01-20,44.630001
2010-01-21,42.580002
2010-01-22,42.040001000000004
2010-01-25,41.220001
2010-01-26,40.73
2010-01-27,41.27
2010-01-28,41.48
2010-01-29,40.57
2010-02-01,41.740002000000004
2010-02-02,41.970001
2010-02-03,41.400002
2010-02-04,38.830002
2010-02-05,38.779999
2010-02-08,38.200001
2010-02-09,39.540001000000004
2010-02-10,39.759997999999996
2010-02-11,40.650002
2010-02-12,40.880001
2010-02-16,41.619999
2010-02-17,41.709998999999996
2010-02-18,42.540001000000004
2010-02-19,42.599998
2010-02-22,42.57
2010-02-23,41.830002
2010-02-24,41.580002
2010-02-25,41.860001000000004
2010-02-26,42.650002
2010-03-01,43.349998
2010-03-02,44.040001000000004
2010-03-03,44.040001000000004
2010-03-04,43.860001000000004
2010-03-05,44.950001
2010-03-08,44.759997999999996
2010-03-09,45.779999
2010-03-10,46.560001
2010-03-11,46.759997999999996
2010-03-12,47.099998
2010-03-15,46.630001
2010-03-16,47.009997999999996
2010-03-17,46.849998
2010-03-18,46.23
2010-03-19,45.43
2010-03-22,44.970001
2010-03-23,45.080002
2010-03-24,44.889998999999996
2010-03-25,43.599998
2010-03-26,43.110001000000004
2010-03-29,43.990002000000004
2010-03-30,43.98
2010-03-31,44.5
2010-04-01,45.380001
2010-04-05,45.91
2010-04-06,46.349998
2010-04-07,45.549999
2010-04-08,45.41
2010-04-09,45.220001
2010-04-12,44.07
2010-04-13,43.75
2010-04-14,44.189999
2010-04-15,43.400002
2010-04-16,42.279999
2010-04-19,42.880001
2010-04-20,44.009997999999996
2010-04-21,43.490002000000004
2010-04-22,43.450001
2010-04-23,43.59
2010-04-26,43.16
2010-04-27,41.240002000000004
2010-04-28,41.709998999999996
2010-04-29,42.66
2010-04-30,42.400002
2010-05-03,41.0
2010-05-04,39.0
2010-05-05,38.41
2010-05-06,37.060001
2010-05-07,36.490002000000004
2010-05-10,38.669998
2010-05-11,37.869999
2010-05-12,38.18
2010-05-13,38.0
2010-05-14,37.650002
2010-05-17,37.049999
2010-05-18,36.32
2010-05-19,35.259997999999996
2010-05-20,33.400002
2010-05-21,34.299999
2010-05-24,33.139998999999996
2010-05-25,32.880001
2010-05-26,33.560001
2010-05-27,35.509997999999996
2010-05-28,35.619999
2010-06-01,35.630001
2010-06-02,36.799999
2010-06-03,36.889998999999996
2010-06-04,36.060001
2010-06-07,36.099998
2010-06-08,37.099998
2010-06-09,37.560001
2010-06-10,38.57
2010-06-11,38.32
2010-06-14,37.209998999999996
2010-06-15,37.919998
2010-06-16,38.529999
2010-06-17,38.240002000000004
2010-06-18,38.290001000000004
2010-06-21,38.66
2010-06-22,37.259997999999996
2010-06-23,36.470001
2010-06-24,35.41
2010-06-25,36.110001000000004
2010-06-28,35.34
2010-06-29,34.200001
2010-06-30,34.32
2010-07-01,33.630001
2010-07-02,34.119999
2010-07-06,34.459998999999996
2010-07-07,35.77
2010-07-08,36.119999
2010-07-09,36.369999
2010-07-12,35.75
2010-07-13,35.599998
2010-07-14,35.619999
2010-07-15,35.290001000000004
2010-07-16,34.509997999999996
2010-07-19,34.599998
2010-07-20,36.029999
2010-07-21,35.459998999999996
2010-07-22,36.279999
2010-07-23,36.290001000000004
2010-07-26,36.290001000000004
2010-07-27,36.189999
2010-07-28,35.619999
2010-07-29,35.619999
2010-07-30,36.400002
2010-08-02,37.450001
2010-08-03,38.18
2010-08-04,38.650002
2010-08-05,38.68
2010-08-06,38.330002
2010-08-09,38.099998
2010-08-10,37.59
2010-08-11,35.830002
2010-08-12,35.73
2010-08-13,35.869999
2010-08-16,36.150002
2010-08-17,36.68
2010-08-18,35.939999
2010-08-19,34.540001000000004
2010-08-20,34.419998
2010-08-23,34.029999
2010-08-24,33.52
2010-08-25,33.41
2010-08-26,33.099998
2010-08-27,33.790001000000004
2010-08-30,32.810001
2010-08-31,33.349998
2010-09-01,35.07
2010-09-02,35.990002000000004
2010-09-03,37.48
2010-09-07,36.439999
2010-09-08,36.540001000000004
2010-09-09,36.060001
2010-09-10,35.84
2010-09-13,36.419998
2010-09-14,35.259997999999996
2010-09-15,35.02
2010-09-16,35.279999
2010-09-17,35.48
2010-09-20,35.939999
2010-09-21,35.369999
2010-09-22,34.709998999999996
2010-09-23,35.59
2010-09-24,34.919998
2010-09-27,35.860001000000004
2010-09-28,35.580002
2010-09-29,35.720001
2010-09-30,36.27
2010-10-01,36.459998999999996
2010-10-04,36.59
2010-10-05,36.709998999999996
2010-10-06,35.09
2010-10-07,33.889998999999996
2010-10-08,34.68
2010-10-11,34.599998
2010-10-12,34.580002
2010-10-13,34.740002000000004
2010-10-14,34.880001
2010-10-15,34.290001000000004
2010-10-18,34.459998999999996
2010-10-19,33.18
2010-10-20,33.049999
2010-10-21,32.009997999999996
2010-10-22,31.9
2010-10-25,32.310001
2010-10-26,33.66
2010-10-27,33.68
2010-10-28,34.330002
2010-10-29,34.119999
2010-11-01,34.27
2010-11-02,34.810001
2010-11-03,34.860001000000004
2010-11-04,36.330002
2010-11-05,36.130001
2010-11-08,36.099998
2010-11-09,35.66
2010-11-10,35.509997999999996
2010-11-11,35.060001
2010-11-12,33.869999
2010-11-15,33.689999
2010-11-16,32.5
2010-11-17,32.810001
2010-11-18,33.599998
2010-11-19,33.59
2010-11-22,32.75
2010-11-23,32.029999
2010-11-24,32.990002000000004
2010-11-26,32.240002000000004
2010-11-29,32.59
2010-11-30,32.439999
2010-12-01,33.32
2010-12-02,33.779999
2010-12-03,34.389998999999996
2010-12-06,34.619999
2010-12-07,33.599998
2010-12-08,33.259997999999996
2010-12-09,33.259997999999996
2010-12-10,33.599998
2010-12-13,33.93
2010-12-14,34.07
2010-12-15,33.330002
2010-12-16,33.360001000000004
2010-12-17,34.080002
2010-12-20,33.93
2010-12-21,34.02
2010-12-22,34.110001000000004
2010-12-23,34.279999
2010-12-27,34.759997999999996
2010-12-28,35.66
2010-12-29,36.68
2010-12-30,37.560001
2010-12-31,37.84
2011-01-03,37.290001000000004
2011-01-04,36.98
2011-01-05,37.18
2011-01-06,36.77
2011-01-07,36.220001
2011-01-10,36.119999
2011-01-11,37.040001000000004
2011-01-12,38.43
2011-01-13,37.18
2011-01-14,37.419998
2011-01-18,37.43
2011-01-19,36.830002
2011-01-20,36.5
2011-01-21,36.130001
2011-01-24,36.73
2011-01-25,36.02
2011-01-26,36.060001
2011-01-27,35.84
2011-01-28,35.41
2011-01-31,36.73
2011-02-01,37.73
2011-02-02,37.91
2011-02-03,38.459998999999996
2011-02-04,38.040001000000004
2011-02-07,36.849998
2011-02-08,36.919998
2011-02-09,35.950001
2011-02-10,36.040001000000004
2011-02-11,36.240002000000004
2011-02-14,36.740002000000004
2011-02-15,37.52
2011-02-16,37.799999
2011-02-17,37.669998
2011-02-18,38.0
2011-02-22,38.299999
2011-02-23,40.32
2011-02-24,39.740002000000004
2011-02-25,40.380001
2011-02-28,39.830002
2011-03-01,39.200001
2011-03-02,40.880001
2011-03-03,40.939999
2011-03-04,41.48
2011-03-07,41.57
2011-03-08,40.549999
2011-03-09,40.43
2011-03-10,39.189999
2011-03-11,39.43
2011-03-14,39.799999
2011-03-15,39.209998999999996
2011-03-16,38.639998999999996
2011-03-17,39.099998
2011-03-18,38.869999
2011-03-21,39.540001000000004
2011-03-22,39.810001
2011-03-23,40.330002
2011-03-24,40.139998999999996
2011-03-25,40.619999
2011-03-28,39.869999
2011-03-29,40.150002
2011-03-30,40.41
2011-03-31,40.43
2011-04-01,41.41
2011-04-04,41.349998
2011-04-05,40.73
2011-04-06,40.48
2011-04-07,40.470001
2011-04-08,40.639998999999996
2011-04-11,39.830002
2011-04-12,38.209998999999996
2011-04-13,37.200001
2011-04-14,36.939999
2011-04-15,37.810001
2011-04-18,36.330002
2011-04-19,37.09
2011-04-20,37.84
2011-04-21,38.220001
2011-04-25,37.93
2011-04-26,38.049999
2011-04-27,37.380001
2011-04-28,36.939999
2011-04-29,37.330002
2011-05-02,37.209998999999996
2011-05-03,36.66
2011-05-04,35.709998999999996
2011-05-05,34.48
2011-05-06,34.349998
2011-05-09,34.73
2011-05-10,35.189999
2011-05-11,34.34
2011-05-12,33.669998
2011-05-13,33.040001000000004
2011-05-16,33.619999
2011-05-17,34.27
2011-05-18,34.259997999999996
2011-05-19,33.689999
2011-05-20,33.869999
2011-05-23,33.349998
2011-05-24,33.610001000000004
2011-05-25,33.650002
2011-05-26,34.150002
2011-05-27,34.540001000000004
2011-05-31,34.630001
2011-06-01,33.939999
2011-06-02,33.98
2011-06-03,34.049999
2011-06-06,32.98
2011-06-07,32.639998999999996
2011-06-08,32.84
2011-06-09,33.43
2011-06-10,33.209998999999996
2011-06-13,32.900002
2011-06-14,33.360001000000004
2011-06-15,32.82
2011-06-16,32.5
2011-06-17,32.700001
2011-06-20,32.299999
2011-06-21,32.59
2011-06-22,32.84
2011-06-23,32.130001
2011-06-24,31.870001000000002
2011-06-27,32.25
2011-06-28,32.950001
2011-06-29,33.25
2011-06-30,33.860001000000004
2011-07-01,34.099998
2011-07-05,33.75
2011-07-06,33.52
2011-07-07,34.139998999999996
2011-07-08,33.73
2011-07-11,32.779999
2011-07-12,32.689999
2011-07-13,32.779999
2011-07-14,32.349998
2011-07-15,32.759997999999996
2011-07-18,32.32
2011-07-19,32.419998
2011-07-20,32.220001
2011-07-21,33.220001
2011-07-22,33.299999
2011-07-25,34.209998999999996
2011-07-26,34.75
2011-07-27,34.27
2011-07-28,33.77
2011-07-29,33.970001
2011-08-01,34.16
2011-08-02,33.189999
2011-08-03,32.639998999999996
2011-08-04,29.879998999999998
2011-08-05,29.07
2011-08-08,26.15
2011-08-09,27.02
2011-08-10,26.959999
2011-08-11,28.07
2011-08-12,28.299999
2011-08-15,29.23
2011-08-16,29.01
2011-08-17,29.370001000000002
2011-08-18,27.65
2011-08-19,27.17
2011-08-22,26.889999
2011-08-23,27.77
2011-08-24,27.74
2011-08-25,27.139999
2011-08-26,27.610001
2011-08-29,28.57
2011-08-30,28.780001000000002
2011-08-31,29.049999
2011-09-01,29.09
2011-09-02,27.85
2011-09-06,27.42
2011-09-07,28.16
2011-09-08,27.790001
2011-09-09,26.540001
2011-09-12,26.35
2011-09-13,26.389999
2011-09-14,26.549999
2011-09-15,26.82
2011-09-16,26.379998999999998
2011-09-19,25.99
2011-09-20,25.65
2011-09-21,24.639999
2011-09-22,23.07
2011-09-23,23.09
2011-09-26,23.969998999999998
2011-09-27,24.0
2011-09-28,23.370001000000002
2011-09-29,23.299999
2011-09-30,22.450001
2011-10-03,21.5
2011-10-04,21.780001000000002
2011-10-05,21.969998999999998
2011-10-06,23.33
2011-10-07,22.57
2011-10-10,23.559998999999998
2011-10-11,23.870001000000002
2011-10-12,24.5
2011-10-13,24.290001
2011-10-14,24.84
2011-10-17,23.68
2011-10-18,24.209999
2011-10-19,23.690001000000002
2011-10-20,23.110001
2011-10-21,23.940001000000002
2011-10-24,24.860001
2011-10-25,24.610001
2011-10-26,25.129998999999998
2011-10-27,26.92
2011-10-28,27.639999
2011-10-31,27.01
2011-11-01,26.17
2011-11-02,26.799999
2011-11-03,27.25
2011-11-04,27.530001000000002
2011-11-07,28.290001
2011-11-08,28.440001000000002
2011-11-09,26.34
2011-11-10,26.84
2011-11-11,27.49
2011-11-14,27.0
2011-11-15,27.049999
2011-11-16,27.17
2011-11-17,26.41
2011-11-18,26.65
2011-11-21,26.200001
2011-11-22,25.9
2011-11-23,24.99
2011-11-25,24.41
2011-11-28,25.559998999999998
2011-11-29,25.450001
2011-11-30,26.99
2011-12-01,27.299999
2011-12-02,27.540001
2011-12-05,28.27
2011-12-06,28.1
2011-12-07,28.16
2011-12-08,26.620001000000002
2011-12-09,27.379998999999998
2011-12-12,26.200001
2011-12-13,25.67
2011-12-14,24.83
2011-12-15,24.67
2011-12-16,24.49
2011-12-19,24.030001000000002
2011-12-20,25.26
2011-12-21,25.209999
2011-12-22,25.620001000000002
2011-12-23,25.74
2011-12-27,25.49
2011-12-28,24.49
2011-12-29,24.6
2011-12-30,24.85
2012-01-03,26.110001
2012-01-04,26.459999
2012-01-05,26.110001
2012-01-06,25.690001000000002
2012-01-09,26.879998999999998
2012-01-10,27.450001
2012-01-11,27.610001
2012-01-12,28.209999
2012-01-13,28.360001
2012-01-17,28.969998999999998
2012-01-18,29.99
2012-01-19,29.959999
2012-01-20,29.82
2012-01-23,31.1
2012-01-24,31.549999
2012-01-25,31.809998999999998
2012-01-26,31.209999
2012-01-27,31.110001
2012-01-30,30.73
2012-01-31,30.549999
2012-02-01,31.16
2012-02-02,31.110001
2012-02-03,31.209999
2012-02-06,31.440001000000002
2012-02-07,32.02
2012-02-08,32.119999
2012-02-09,31.99
2012-02-10,29.57
2012-02-13,30.139999
2012-02-14,29.030001000000002
2012-02-15,28.620001000000002
2012-02-16,29.34
2012-02-17,29.32
2012-02-21,29.209999
2012-02-22,29.49
2012-02-23,29.610001
2012-02-24,30.08
2012-02-27,29.940001000000002
2012-02-28,30.379998999999998
2012-02-29,29.84
2012-03-01,30.450001
2012-03-02,30.52
2012-03-05,29.620001000000002
2012-03-06,28.32
2012-03-07,28.299999
2012-03-08,28.52
2012-03-09,27.93
2012-03-12,27.4
2012-03-13,28.389999
2012-03-14,28.35
2012-03-15,27.940001000000002
2012-03-16,27.809998999999998
2012-03-19,27.860001
2012-03-20,27.35
2012-03-21,27.219998999999998
2012-03-22,26.67
2012-03-23,26.959999
2012-03-26,27.469998999999998
2012-03-27,27.07
2012-03-28,26.51
2012-03-29,26.41
2012-03-30,26.559998999999998
2012-04-02,26.610001
2012-04-03,25.959999
2012-04-04,25.16
2012-04-05,25.299999
2012-04-09,24.91
2012-04-10,24.280001000000002
2012-04-11,24.41
2012-04-12,25.129998999999998
2012-04-13,24.5
2012-04-16,24.24
2012-04-17,24.25
2012-04-18,24.299999
2012-04-19,23.83
2012-04-20,23.99
2012-04-23,23.51
2012-04-24,23.530001000000002
2012-04-25,23.379998999999998
2012-04-26,23.629998999999998
2012-04-27,23.67
2012-04-30,23.549999
2012-05-01,23.799999
2012-05-02,23.860001
2012-05-03,23.299999
2012-05-04,22.15
2012-05-07,22.42
2012-05-08,21.709999
2012-05-09,21.370001000000002
2012-05-10,21.43
2012-05-11,20.9
2012-05-14,20.01
2012-05-15,19.35
2012-05-16,19.91
2012-05-17,19.25
2012-05-18,19.629998999999998
2012-05-21,20.67
2012-05-22,19.870001000000002
2012-05-23,19.67
2012-05-24,19.25
2012-05-25,19.4
2012-05-29,19.780001000000002
2012-05-30,19.129998999999998
2012-05-31,19.559998999999998
2012-06-01,19.16
2012-06-04,19.370001000000002
2012-06-05,19.58
2012-06-06,19.9
2012-06-07,20.09
2012-06-08,19.51
2012-06-11,18.639999
2012-06-12,18.67
2012-06-13,18.83
2012-06-14,18.35
2012-06-15,18.51
2012-06-18,19.0
2012-06-19,20.27
2012-06-20,20.469998999999998
2012-06-21,19.559998999999998
2012-06-22,19.6
2012-06-25,17.84
2012-06-26,17.889999
2012-06-27,17.639999
2012-06-28,17.67
2012-06-29,18.77
2012-07-02,19.07
2012-07-03,19.67
2012-07-05,19.950001
2012-07-06,19.5
2012-07-09,19.09
2012-07-10,18.68
2012-07-11,18.709999
2012-07-12,18.73
2012-07-13,19.82
2012-07-16,19.629998999999998
2012-07-17,19.58
2012-07-18,19.6
2012-07-19,20.120001000000002
2012-07-20,19.58
2012-07-23,19.040001
2012-07-24,18.83
2012-07-25,19.02
2012-07-26,19.549999
2012-07-27,20.469998999999998
2012-07-30,20.459999
2012-07-31,19.629998999999998
2012-08-01,19.99
2012-08-02,19.709999
2012-08-03,20.33
2012-08-06,20.440001000000002
2012-08-07,20.870001000000002
2012-08-08,21.870001000000002
2012-08-09,21.809998999999998
2012-08-10,21.98
2012-08-13,21.879998999999998
2012-08-14,21.67
2012-08-15,21.74
2012-08-16,22.23
2012-08-17,22.280001000000002
2012-08-20,22.379998999999998
2012-08-21,21.9
2012-08-22,22.120001000000002
2012-08-23,21.73
2012-08-24,21.73
2012-08-27,21.67
2012-08-28,21.6
2012-08-29,21.35
2012-08-30,21.18
2012-08-31,21.139999
2012-09-04,20.67
2012-09-05,20.83
2012-09-06,21.440001000000002
2012-09-07,22.129998999999998
2012-09-10,21.74
2012-09-11,22.309998999999998
2012-09-12,22.469998999999998
2012-09-13,23.540001
2012-09-14,24.18
2012-09-17,23.85
2012-09-18,23.879998999999998
2012-09-19,23.209999
2012-09-20,23.42
2012-09-21,23.24
2012-09-24,23.26
2012-09-25,23.01
2012-09-26,23.110001
2012-09-27,23.290001
2012-09-28,22.940001000000002
2012-10-01,23.08
2012-10-02,23.15
2012-10-03,22.84
2012-10-04,23.049999
2012-10-05,22.76
2012-10-08,22.889999
2012-10-09,22.65
2012-10-10,22.48
2012-10-11,22.82
2012-10-12,22.709999
2012-10-15,23.15
2012-10-16,23.139999
2012-10-17,23.09
2012-10-18,23.01
2012-10-19,22.799999
2012-10-22,22.85
2012-10-23,21.99
2012-10-24,21.92
2012-10-25,22.200001
2012-10-26,22.4
2012-10-31,21.209999
2012-11-01,21.389999
2012-11-02,21.450001
2012-11-05,21.719998999999998
2012-11-06,21.969998999999998
2012-11-07,21.379998999999998
2012-11-08,20.75
2012-11-09,20.809998999999998
2012-11-12,20.4
2012-11-13,20.09
2012-11-14,19.57
2012-11-15,19.299999
2012-11-16,19.01
2012-11-19,19.1
2012-11-20,19.01
2012-11-21,18.41
2012-11-23,18.780001000000002
2012-11-26,18.639999
2012-11-27,18.129998999999998
2012-11-28,18.389999
2012-11-29,18.48
2012-11-30,17.969998999999998
2012-12-03,18.120001000000002
2012-12-04,18.030001000000002
2012-12-05,18.370001000000002
2012-12-06,18.379998999999998
2012-12-07,18.75
2012-12-10,19.110001
2012-12-11,19.34
2012-12-12,19.290001
2012-12-13,18.85
2012-12-14,19.51
2012-12-17,19.43
2012-12-18,19.530001000000002
2012-12-19,20.18
2012-12-20,20.58
2012-12-21,19.969998999999998
2012-12-24,19.790001
2012-12-26,19.639999
2012-12-27,19.26
2012-12-28,19.07
2012-12-31,19.469998999999998
2013-01-02,19.6
2013-01-03,19.969998999999998
2013-01-04,20.370001000000002
2013-01-07,20.190001000000002
2013-01-08,19.66
2013-01-09,19.65
2013-01-10,20.01
2013-01-11,19.870001000000002
2013-01-14,19.700001
2013-01-15,19.84
2013-01-16,19.75
2013-01-17,19.629998999999998
2013-01-18,19.530001000000002
2013-01-22,19.52
2013-01-23,19.41
2013-01-24,19.639999
2013-01-25,19.809998999999998
2013-01-28,19.51
2013-01-29,19.49
2013-01-30,18.57
2013-01-31,18.280001000000002
2013-02-01,18.67
2013-02-04,18.030001000000002
2013-02-05,16.6
2013-02-06,16.5
2013-02-07,16.280001000000002
2013-02-08,16.18
2013-02-11,15.81
2013-02-12,16.059998999999998
2013-02-13,16.15
2013-02-14,16.110001
2013-02-15,15.96
2013-02-19,16.290001
2013-02-20,15.75
2013-02-21,15.19
2013-02-22,15.26
2013-02-25,14.91
2013-02-26,14.88
2013-02-27,14.9
2013-02-28,14.67
2013-03-01,14.77
2013-03-04,14.45
2013-03-05,14.49
2013-03-06,16.68
2013-03-07,17.559998999999998
2013-03-08,17.190001000000002
2013-03-11,17.1
2013-03-12,17.379998999999998
2013-03-13,17.200001
2013-03-14,17.4
2013-03-15,17.809998999999998
2013-03-18,17.790001
2013-03-19,17.549999
2013-03-20,17.200001
2013-03-21,16.879998999999998
2013-03-22,16.85
2013-03-25,16.75
2013-03-26,16.76
2013-03-27,16.75
2013-03-28,16.57
2013-04-01,16.42
2013-04-02,16.16
2013-04-03,16.219998999999998
2013-04-04,16.139999
2013-04-05,16.370001000000002
2013-04-08,16.1
2013-04-09,16.940001000000002
2013-04-10,17.190001000000002
2013-04-11,16.799999
2013-04-12,16.59
2013-04-15,15.82
2013-04-16,16.040001
2013-04-17,15.45
2013-04-18,15.82
2013-04-19,16.52
2013-04-22,16.889999
2013-04-23,17.51
2013-04-24,18.030001000000002
2013-04-25,17.959999
2013-04-26,18.030001000000002
2013-04-29,19.24
2013-04-30,19.15
2013-05-01,18.700001
2013-05-02,19.120001000000002
2013-05-03,18.99
2013-05-06,19.18
2013-05-07,19.48
2013-05-08,19.299999
2013-05-09,19.17
2013-05-10,18.870001000000002
2013-05-13,18.84
2013-05-14,18.549999
2013-05-15,18.549999
2013-05-16,18.58
2013-05-17,18.73
2013-05-20,18.91
2013-05-21,18.969998999999998
2013-05-22,18.360001
2013-05-23,18.110001
2013-05-24,18.200001
2013-05-28,18.280001000000002
2013-05-29,17.92
2013-05-30,18.200001
2013-05-31,17.77
2013-06-03,18.02
2013-06-04,17.77
2013-06-05,17.08
2013-06-06,17.219998999999998
2013-06-07,16.65
2013-06-10,16.65
2013-06-11,16.190001000000002
2013-06-12,15.68
2013-06-13,16.360001
2013-06-14,15.64
2013-06-17,15.64
2013-06-18,15.38
2013-06-19,14.75
2013-06-20,14.07
2013-06-21,13.8
2013-06-24,13.32
2013-06-25,13.43
2013-06-26,13.67
2013-06-27,13.74
2013-06-28,13.41
2013-07-01,13.29
2013-07-02,12.81
2013-07-03,13.05
2013-07-05,12.25
2013-07-08,12.13
2013-07-09,12.29
2013-07-10,12.29
2013-07-11,13.2
2013-07-12,13.05
2013-07-15,13.39
2013-07-16,13.42
2013-07-17,13.91
2013-07-18,14.16
2013-07-19,13.96
2013-07-22,14.32
2013-07-23,14.64
2013-07-24,14.31
2013-07-25,14.52
2013-07-26,14.46
2013-07-29,14.11
2013-07-30,13.73
2013-07-31,13.64
2013-08-01,14.1
2013-08-02,14.12
2013-08-05,13.7
2013-08-06,13.46
2013-08-07,13.39
2013-08-08,13.94
2013-08-09,14.28
2013-08-12,13.96
2013-08-13,13.87
2013-08-14,13.96
2013-08-15,14.71
2013-08-16,14.43
2013-08-19,14.13
2013-08-20,13.75
2013-08-21,13.64
2013-08-22,14.36
2013-08-23,14.98
2013-08-26,14.56
2013-08-27,14.17
2013-08-28,13.96
2013-08-29,13.68
2013-08-30,13.52
2013-09-03,13.6
2013-09-04,13.75
2013-09-05,14.56
2013-09-06,14.67
2013-09-09,15.27
2013-09-10,15.36
2013-09-11,15.39
2013-09-12,14.87
2013-09-13,15.1
2013-09-16,15.37
2013-09-17,15.59
2013-09-18,16.33
2013-09-19,16.370001000000002
2013-09-20,15.94
2013-09-23,16.01
2013-09-24,15.88
2013-09-25,15.61
2013-09-26,15.61
2013-09-27,15.4
2013-09-30,15.49
2013-10-01,15.63
2013-10-02,15.81
2013-10-03,15.72
2013-10-04,15.7
2013-10-07,15.67
2013-10-08,15.41
2013-10-09,15.32
2013-10-10,15.62
2013-10-11,15.61
2013-10-14,15.72
2013-10-15,15.69
2013-10-16,15.71
2013-10-17,15.84
2013-10-18,15.53
2013-10-21,16.24
2013-10-22,16.16
2013-10-23,15.69
2013-10-24,15.58
2013-10-25,15.91
2013-10-28,17.35
2013-10-29,17.33
2013-10-30,17.450001
2013-10-31,17.43
2013-11-01,16.969998999999998
2013-11-04,17.290001
2013-11-05,16.91
2013-11-06,17.059998999999998
2013-11-07,16.549999
2013-11-08,16.280001000000002
2013-11-11,16.469998999999998
2013-11-12,16.040001
2013-11-13,16.42
2013-11-14,17.030001000000002
2013-11-15,17.27
2013-11-18,17.9
2013-11-19,17.620001000000002
2013-11-20,16.889999
2013-11-21,17.24
2013-11-22,17.5
2013-11-25,17.01
2013-11-26,15.97
2013-11-27,15.78
2013-11-29,15.94
2013-12-02,14.2
2013-12-03,14.13
2013-12-04,14.02
2013-12-05,13.93
2013-12-06,13.9
2013-12-09,13.87
2013-12-10,13.99
2013-12-11,13.44
2013-12-12,13.44
2013-12-13,13.69
2013-12-16,13.71
2013-12-17,13.55
2013-12-18,13.71
2013-12-19,13.57
2013-12-20,13.34
2013-12-23,13.57
2013-12-24,13.66
2013-12-26,13.5
2013-12-27,13.67
2013-12-30,13.66
2013-12-31,13.78
2014-01-02,13.32
2014-01-03,13.12
2014-01-06,13.16
2014-01-07,12.9
2014-01-08,12.68
2014-01-09,12.52
2014-01-10,12.84
2014-01-13,12.46
2014-01-14,12.42
2014-01-15,12.71
2014-01-16,12.54
2014-01-17,12.48
2014-01-21,12.24
2014-01-22,12.5
2014-01-23,12.16
2014-01-24,11.76
2014-01-27,11.8
2014-01-28,11.66
2014-01-29,11.34
2014-01-30,11.34
2014-01-31,11.21
2014-02-03,10.87
2014-02-04,11.03
2014-02-05,10.78
2014-02-06,11.22
2014-02-07,11.34
2014-02-10,11.3
2014-02-11,11.66
2014-02-12,11.46
2014-02-13,11.56
2014-02-14,11.51
2014-02-18,11.2
2014-02-19,11.13
2014-02-20,11.28
2014-02-21,11.43
2014-02-24,11.67
2014-02-25,11.33
2014-02-26,11.07
2014-02-27,11.52
2014-02-28,11.2
2014-03-03,10.95
2014-03-04,11.09
2014-03-05,11.02
2014-03-06,11.18
2014-03-07,10.9
2014-03-10,10.68
2014-03-11,10.54
2014-03-12,10.69
2014-03-13,10.54
2014-03-14,10.37
2014-03-17,10.27
2014-03-18,10.56
2014-03-19,10.9
2014-03-20,11.57
2014-03-21,11.59
2014-03-24,11.97
2014-03-25,12.17
2014-03-26,12.0
2014-03-27,12.92
2014-03-28,13.18
2014-03-31,13.15
2014-04-01,13.22
2014-04-02,13.71
2014-04-03,13.14
2014-04-04,13.31
2014-04-07,14.22
2014-04-08,13.92
2014-04-09,13.83
2014-04-10,13.7
2014-04-11,14.03
2014-04-14,13.88
2014-04-15,13.33
2014-04-16,13.49
2014-04-17,14.01
2014-04-21,13.97
2014-04-22,13.6
2014-04-23,13.64
2014-04-24,13.73
2014-04-25,13.5
2014-04-28,13.97
2014-04-29,14.14
2014-04-30,13.88
2014-05-01,13.76
2014-05-02,14.61
2014-05-05,14.56
2014-05-06,15.3
2014-05-07,15.66
2014-05-08,15.18
2014-05-09,15.1
2014-05-12,15.36
2014-05-13,15.42
2014-05-14,15.59
2014-05-15,15.27
2014-05-16,15.28
2014-05-19,15.21
2014-05-20,14.73
2014-05-21,14.98
2014-05-22,14.91
2014-05-23,14.91
2014-05-27,14.62
2014-05-28,14.78
2014-05-29,14.58
2014-05-30,14.1
2014-06-02,13.85
2014-06-03,13.99
2014-06-04,13.72
2014-06-05,13.71
2014-06-06,14.76
2014-06-09,15.14
2014-06-10,15.3
2014-06-11,15.66
2014-06-12,15.48
2014-06-13,15.87
2014-06-16,15.8
2014-06-17,15.52
2014-06-18,15.94
2014-06-19,15.69
2014-06-20,15.76
2014-06-23,15.63
2014-06-24,14.98
2014-06-25,14.74
2014-06-26,14.8
2014-06-27,14.63
2014-06-30,14.63
2014-07-01,14.57
2014-07-02,14.44
2014-07-03,14.49
2014-07-07,14.45
2014-07-08,14.47
2014-07-09,14.98
2014-07-10,15.2
2014-07-11,15.19
2014-07-14,15.88
2014-07-15,15.84
2014-07-16,16.0
2014-07-17,16.030001000000002
2014-07-18,17.08
2014-07-21,17.42
2014-07-22,17.620001000000002
2014-07-23,17.15
2014-07-24,17.07
2014-07-25,17.190001000000002
2014-07-28,17.030001000000002
2014-07-29,16.59
2014-07-30,16.58
2014-07-31,15.94
2014-08-01,15.82
2014-08-04,16.09
2014-08-05,16.08
2014-08-06,16.59
2014-08-07,16.360001
2014-08-08,15.94
