Date,PII
1992-05-07,3.5
1992-05-08,3.479167
1992-05-11,3.447917
1992-05-12,3.479167
1992-05-13,3.510417
1992-05-14,3.53125
1992-05-15,3.625
1992-05-18,3.666667
1992-05-19,3.708333
1992-05-20,3.666667
1992-05-21,3.635417
1992-05-22,3.635417
1992-05-26,3.635417
1992-05-27,3.677083
1992-05-28,3.65625
1992-05-29,3.666667
1992-06-01,3.71875
1992-06-02,3.71875
1992-06-03,3.71875
1992-06-04,3.6875
1992-06-05,3.708333
1992-06-08,3.708333
1992-06-09,3.541667
1992-06-10,3.520833
1992-06-11,3.5625
1992-06-12,3.635417
1992-06-15,3.6875
1992-06-16,3.708333
1992-06-17,3.697917
1992-06-18,3.65625
1992-06-19,3.604167
1992-06-22,3.635417
1992-06-23,3.645833
1992-06-24,3.635417
1992-06-25,3.614583
1992-06-26,3.614583
1992-06-29,3.604167
1992-06-30,3.625
1992-07-01,3.59375
1992-07-02,3.625
1992-07-06,3.645833
1992-07-07,3.75
1992-07-08,3.739583
1992-07-09,3.739583
1992-07-10,3.75
1992-07-13,3.8125
1992-07-14,3.875
1992-07-15,3.833333
1992-07-16,3.833333
1992-07-17,3.875
1992-07-20,3.854167
1992-07-21,3.84375
1992-07-22,3.916667
1992-07-23,3.8125
1992-07-24,3.84375
1992-07-27,3.791667
1992-07-28,3.8125
1992-07-29,3.802083
1992-07-30,3.8125
1992-07-31,3.833333
1992-08-03,3.833333
1992-08-04,3.875
1992-08-05,3.875
1992-08-06,3.864583
1992-08-07,3.90625
1992-08-10,3.885417
1992-08-11,3.90625
1992-08-12,3.9375
1992-08-13,4.0208330000000005
1992-08-14,3.96875
1992-08-17,4.0208330000000005
1992-08-18,4.03125
1992-08-19,4.0416669999999995
1992-08-20,4.0520830000000005
1992-08-21,4.03125
1992-08-24,4.0
1992-08-25,3.916667
1992-08-26,3.9375
1992-08-27,3.958333
1992-08-28,3.9375
1992-08-31,3.927083
1992-09-01,3.9375
1992-09-02,3.989583
1992-09-03,4.0104169999999995
1992-09-04,4.0729169999999995
1992-09-08,4.0520830000000005
1992-09-09,3.989583
1992-09-10,4.0104169999999995
1992-09-11,3.989583
1992-09-14,3.96875
1992-09-15,3.989583
1992-09-16,3.979167
1992-09-17,3.979167
1992-09-18,3.9375
1992-09-21,3.916667
1992-09-22,3.916667
1992-09-23,3.875
1992-09-24,3.760417
1992-09-25,3.625
1992-09-28,3.645833
1992-09-29,3.75
1992-09-30,3.802083
1992-10-01,3.854167
1992-10-02,3.84375
1992-10-05,3.739583
1992-10-06,3.739583
1992-10-07,3.71875
1992-10-08,3.708333
1992-10-09,3.729167
1992-10-12,3.666667
1992-10-13,3.583333
1992-10-14,3.59375
1992-10-15,3.583333
1992-10-16,3.59375
1992-10-19,3.614583
1992-10-20,3.583333
1992-10-21,3.5625
1992-10-22,3.59375
1992-10-23,3.625
1992-10-26,3.666667
1992-10-27,3.71875
1992-10-28,3.864583
1992-10-29,3.875
1992-10-30,3.895833
1992-11-02,3.9375
1992-11-03,3.927083
1992-11-04,3.90625
1992-11-05,3.9375
1992-11-06,3.916667
1992-11-09,3.885417
1992-11-10,3.90625
1992-11-11,3.885417
1992-11-12,3.895833
1992-11-13,3.916667
1992-11-16,3.927083
1992-11-17,3.885417
1992-11-18,3.90625
1992-11-19,3.875
1992-11-20,3.916667
1992-11-23,3.90625
1992-11-24,3.875
1992-11-25,3.885417
1992-11-27,3.895833
1992-11-30,3.90625
1992-12-01,3.916667
1992-12-02,3.927083
1992-12-03,3.916667
1992-12-04,3.916667
1992-12-07,3.864583
1992-12-08,3.875
1992-12-09,3.760417
1992-12-10,3.697917
1992-12-11,3.739583
1992-12-14,3.802083
1992-12-15,3.78125
1992-12-16,3.760417
1992-12-17,3.8125
1992-12-18,3.791667
1992-12-21,3.78125
1992-12-22,3.822917
1992-12-23,3.8125
1992-12-24,3.8125
1992-12-28,3.802083
1992-12-29,3.760417
1992-12-30,3.760417
1992-12-31,3.802083
1993-01-04,3.802083
1993-01-05,3.822917
1993-01-06,3.802083
1993-01-07,3.78125
1993-01-08,3.6875
1993-01-11,3.666667
1993-01-12,3.677083
1993-01-13,3.677083
1993-01-14,3.666667
1993-01-15,3.677083
1993-01-18,3.6875
1993-01-19,3.760417
1993-01-20,3.78125
1993-01-21,3.770833
1993-01-22,3.78125
1993-01-25,3.770833
1993-01-26,3.822917
1993-01-27,3.8125
1993-01-28,3.802083
1993-01-29,3.802083
1993-02-01,3.78125
1993-02-02,3.791667
1993-02-03,3.8125
1993-02-04,3.833333
1993-02-05,3.84375
1993-02-08,3.864583
1993-02-09,3.822917
1993-02-10,3.822917
1993-02-11,3.84375
1993-02-12,3.927083
1993-02-16,3.947917
1993-02-17,3.9375
1993-02-18,3.9375
1993-02-19,3.927083
1993-02-22,3.9375
1993-02-23,3.9375
1993-02-24,3.927083
1993-02-25,3.916667
1993-02-26,3.916667
1993-03-01,3.927083
1993-03-02,3.916667
1993-03-03,3.916667
1993-03-04,4.125
1993-03-05,4.3020830000000005
1993-03-08,4.4166669999999995
1993-03-09,4.2604169999999995
1993-03-10,4.2291669999999995
1993-03-11,4.15625
1993-03-12,4.1666669999999995
1993-03-15,4.1354169999999995
1993-03-16,4.1458330000000005
1993-03-17,4.0833330000000005
1993-03-18,4.09375
1993-03-19,4.125
1993-03-22,4.0833330000000005
1993-03-23,4.125
1993-03-24,4.1354169999999995
1993-03-25,4.1979169999999995
1993-03-26,4.1770830000000005
1993-03-29,4.2708330000000005
1993-03-30,4.2708330000000005
1993-03-31,4.3020830000000005
1993-04-01,4.34375
1993-04-02,4.3541669999999995
1993-04-05,4.3958330000000005
1993-04-06,4.3854169999999995
1993-04-07,4.3645830000000005
1993-04-08,4.3854169999999995
1993-04-12,4.40625
1993-04-13,4.4375
1993-04-14,4.4270830000000005
1993-04-15,4.4895830000000005
1993-04-16,4.5104169999999995
1993-04-19,4.4791669999999995
1993-04-20,4.5
1993-04-21,4.5
1993-04-22,4.625
1993-04-23,4.75
1993-04-26,4.5833330000000005
1993-04-27,4.5104169999999995
1993-04-28,4.53125
1993-04-29,4.5625
1993-04-30,4.5416669999999995
1993-05-03,4.5104169999999995
1993-05-04,4.5104169999999995
1993-05-05,4.5416669999999995
1993-05-06,4.625
1993-05-07,4.7083330000000005
1993-05-10,4.7083330000000005
1993-05-11,4.6979169999999995
1993-05-12,4.7083330000000005
1993-05-13,4.7395830000000005
1993-05-14,4.71875
1993-05-17,4.7291669999999995
1993-05-18,4.7395830000000005
1993-05-19,4.8229169999999995
1993-05-20,4.9375
1993-05-21,4.8229169999999995
1993-05-24,4.7916669999999995
1993-05-25,4.8541669999999995
1993-05-26,4.8229169999999995
1993-05-27,4.8333330000000005
1993-05-28,4.8229169999999995
1993-06-01,4.8020830000000005
1993-06-02,4.8645830000000005
1993-06-03,4.9270830000000005
1993-06-04,4.9895830000000005
1993-06-07,4.9791669999999995
1993-06-08,4.9166669999999995
1993-06-09,4.7708330000000005
1993-06-10,4.875
1993-06-11,4.9479169999999995
1993-06-14,4.9791669999999995
1993-06-15,4.9791669999999995
1993-06-16,4.96875
1993-06-17,4.9791669999999995
1993-06-18,4.9791669999999995
1993-06-21,5.0
1993-06-22,4.9895830000000005
1993-06-23,4.9583330000000005
1993-06-24,5.0
1993-06-25,4.9791669999999995
1993-06-28,5.0
1993-06-29,5.0625
1993-06-30,5.15625
1993-07-01,5.1354169999999995
1993-07-02,5.1770830000000005
1993-07-06,5.25
1993-07-07,5.3229169999999995
1993-07-08,5.34375
1993-07-09,5.3020830000000005
1993-07-12,5.2083330000000005
1993-07-13,5.0
1993-07-14,4.9791669999999995
1993-07-15,4.96875
1993-07-16,5.0729169999999995
1993-07-19,5.03125
1993-07-20,5.0416669999999995
1993-07-21,5.0520830000000005
1993-07-22,5.0729169999999995
1993-07-23,5.1666669999999995
1993-07-26,5.15625
1993-07-27,5.1666669999999995
1993-07-28,5.1979169999999995
1993-07-29,5.1979169999999995
1993-07-30,5.2083330000000005
1993-08-02,5.1875
1993-08-03,5.1666669999999995
1993-08-04,5.1458330000000005
1993-08-05,5.125
1993-08-06,5.15625
1993-08-09,5.1354169999999995
1993-08-10,5.1458330000000005
1993-08-11,5.1354169999999995
1993-08-12,5.1354169999999995
1993-08-13,5.1354169999999995
1993-08-16,5.1458330000000005
1993-08-17,5.1041669999999995
1993-08-18,5.2395830000000005
1993-08-19,5.2083330000000005
1993-08-20,5.2916669999999995
1993-08-23,5.3333330000000005
1993-08-24,5.4375
1993-08-25,5.3958330000000005
1993-08-26,5.4375
1993-08-27,5.5416669999999995
1993-08-30,5.625
1993-08-31,5.9375
1993-09-01,5.9791669999999995
1993-09-02,5.9166669999999995
1993-09-03,5.9166669999999995
1993-09-07,5.8541669999999995
1993-09-08,5.8958330000000005
1993-09-09,5.8333330000000005
1993-09-10,5.8333330000000005
1993-09-13,5.8125
1993-09-14,5.8333330000000005
1993-09-15,5.8125
1993-09-16,5.6458330000000005
1993-09-17,5.625
1993-09-20,5.6666669999999995
1993-09-21,5.5625
1993-09-22,5.4166669999999995
1993-09-23,5.4375
1993-09-24,5.4791669999999995
1993-09-27,5.4791669999999995
1993-09-28,5.5
1993-09-29,5.5
1993-09-30,5.4375
1993-10-01,5.5
1993-10-04,5.4375
1993-10-05,5.5208330000000005
1993-10-06,5.6041669999999995
1993-10-07,5.7708330000000005
1993-10-08,5.8125
1993-10-11,5.7916669999999995
1993-10-12,5.75
1993-10-13,5.625
1993-10-14,5.6666669999999995
1993-10-15,5.6875
1993-10-18,5.6666669999999995
1993-10-19,5.6666669999999995
1993-10-20,5.6666669999999995
1993-10-21,5.8541669999999995
1993-10-22,6.0625
1993-10-25,6.1666669999999995
1993-10-26,6.0625
1993-10-27,6.1041669999999995
1993-10-28,6.1458330000000005
1993-10-29,6.1666669999999995
1993-11-01,6.2083330000000005
1993-11-02,6.3125
1993-11-03,6.25
1993-11-04,6.0625
1993-11-05,6.1458330000000005
1993-11-08,6.1041669999999995
1993-11-09,6.125
1993-11-10,6.125
1993-11-11,6.125
1993-11-12,6.1041669999999995
1993-11-15,5.9791669999999995
1993-11-16,5.9791669999999995
1993-11-17,6.0
1993-11-18,6.0208330000000005
1993-11-19,6.0416669999999995
1993-11-22,5.9166669999999995
1993-11-23,5.7916669999999995
1993-11-24,5.7291669999999995
1993-11-26,5.8333330000000005
1993-11-29,5.9791669999999995
1993-11-30,5.9375
1993-12-01,5.9583330000000005
1993-12-02,5.9583330000000005
1993-12-03,6.0
1993-12-06,6.0625
1993-12-07,6.0625
1993-12-08,6.0416669999999995
1993-12-09,5.8541669999999995
1993-12-10,5.8958330000000005
1993-12-13,5.8333330000000005
1993-12-14,5.75
1993-12-15,5.7916669999999995
1993-12-16,5.75
1993-12-17,5.7708330000000005
1993-12-20,5.75
1993-12-21,5.7291669999999995
1993-12-22,5.7291669999999995
1993-12-23,5.6666669999999995
1993-12-27,5.5
1993-12-28,5.5416669999999995
1993-12-29,5.625
1993-12-30,5.75
1993-12-31,5.625
1994-01-03,5.5416669999999995
1994-01-04,5.5625
1994-01-05,5.5625
1994-01-06,5.5
1994-01-07,5.4791669999999995
1994-01-10,5.5208330000000005
1994-01-11,5.4375
1994-01-12,5.4791669999999995
1994-01-13,5.5
1994-01-14,5.4583330000000005
1994-01-17,5.4375
1994-01-18,5.4791669999999995
1994-01-19,5.4791669999999995
1994-01-20,5.4583330000000005
1994-01-21,5.5208330000000005
1994-01-24,5.3958330000000005
1994-01-25,5.5
1994-01-26,5.5
1994-01-27,5.5
1994-01-28,5.4166669999999995
1994-01-31,5.4583330000000005
1994-02-01,5.4791669999999995
1994-02-02,5.5416669999999995
1994-02-03,5.5416669999999995
1994-02-04,5.5
1994-02-07,5.5
1994-02-08,5.5
1994-02-09,5.5
1994-02-10,5.5
1994-02-11,5.5
1994-02-14,5.5416669999999995
1994-02-15,5.6458330000000005
1994-02-16,5.8333330000000005
1994-02-17,6.0
1994-02-18,6.1041669999999995
1994-02-22,6.1041669999999995
1994-02-23,6.1041669999999995
1994-02-24,6.0625
1994-02-25,6.0
1994-02-28,6.0
1994-03-01,5.875
1994-03-02,5.8333330000000005
1994-03-03,5.9375
1994-03-04,5.9166669999999995
1994-03-07,5.875
1994-03-08,5.8541669999999995
1994-03-09,5.75
1994-03-10,5.625
1994-03-11,5.6458330000000005
1994-03-14,5.7708330000000005
1994-03-15,5.6666669999999995
1994-03-16,5.6666669999999995
1994-03-17,5.6458330000000005
1994-03-18,5.625
1994-03-21,5.625
1994-03-22,5.6041669999999995
1994-03-23,5.6666669999999995
1994-03-24,5.6041669999999995
1994-03-25,5.5833330000000005
1994-03-28,5.4791669999999995
1994-03-29,5.4791669999999995
1994-03-30,5.3333330000000005
1994-03-31,5.1458330000000005
1994-04-04,5.1041669999999995
1994-04-05,5.3125
1994-04-06,5.5
1994-04-07,5.5
1994-04-08,5.5625
1994-04-11,5.5
1994-04-12,5.4375
1994-04-13,5.3333330000000005
1994-04-14,5.4166669999999995
1994-04-15,5.4375
1994-04-18,5.3541669999999995
1994-04-19,5.375
1994-04-20,5.3958330000000005
1994-04-21,5.4375
1994-04-22,5.4166669999999995
1994-04-25,5.5
1994-04-26,5.625
1994-04-28,5.5
1994-04-29,5.4583330000000005
1994-05-02,5.5
1994-05-03,5.5208330000000005
1994-05-04,5.5
1994-05-05,5.6666669999999995
1994-05-06,5.5625
1994-05-09,5.5208330000000005
1994-05-10,5.4791669999999995
1994-05-11,5.4791669999999995
1994-05-12,5.5
1994-05-13,5.4791669999999995
1994-05-16,5.4791669999999995
1994-05-17,5.5208330000000005
1994-05-18,5.5625
1994-05-19,5.6875
1994-05-20,5.875
1994-05-23,5.7291669999999995
1994-05-24,5.6666669999999995
1994-05-25,5.6041669999999995
1994-05-26,5.6666669999999995
1994-05-27,5.6458330000000005
1994-05-31,5.625
1994-06-01,5.8125
1994-06-02,5.8125
1994-06-03,5.9166669999999995
1994-06-06,5.9583330000000005
1994-06-07,5.9166669999999995
1994-06-08,5.8125
1994-06-09,5.75
1994-06-10,5.7083330000000005
1994-06-13,5.7291669999999995
1994-06-14,5.71875
1994-06-15,5.6875
1994-06-16,5.6666669999999995
1994-06-17,5.6666669999999995
1994-06-20,5.5833330000000005
1994-06-21,5.5
1994-06-22,5.5
1994-06-23,5.4375
1994-06-24,5.4791669999999995
1994-06-27,5.4583330000000005
1994-06-28,5.4375
1994-06-29,5.375
1994-06-30,5.4375
1994-07-01,5.4375
1994-07-05,5.4375
1994-07-06,5.4166669999999995
1994-07-07,5.3958330000000005
1994-07-08,5.5
1994-07-11,5.5208330000000005
1994-07-12,5.4583330000000005
1994-07-13,5.5416669999999995
1994-07-14,5.5
1994-07-15,5.5625
1994-07-18,5.5208330000000005
1994-07-19,5.5625
1994-07-20,5.5208330000000005
1994-07-21,5.5625
1994-07-22,5.5833330000000005
1994-07-25,5.8125
1994-07-26,5.8958330000000005
1994-07-27,5.8958330000000005
1994-07-28,5.9583330000000005
1994-07-29,5.8333330000000005
1994-08-01,5.875
1994-08-02,5.8541669999999995
1994-08-03,5.7916669999999995
1994-08-04,5.7708330000000005
1994-08-05,5.7708330000000005
1994-08-08,5.8333330000000005
1994-08-09,5.9166669999999995
1994-08-10,5.9375
1994-08-11,5.9583330000000005
1994-08-12,5.8958330000000005
1994-08-15,5.8541669999999995
1994-08-16,5.9166669999999995
1994-08-17,5.9583330000000005
1994-08-18,5.9583330000000005
1994-08-19,5.9791669999999995
1994-08-22,6.0
1994-08-23,6.125
1994-08-24,6.3541669999999995
1994-08-25,5.4791669999999995
1994-08-26,5.9583330000000005
1994-08-29,6.0
1994-08-30,5.75
1994-08-31,5.8125
1994-09-01,5.8541669999999995
1994-09-02,5.9375
1994-09-06,5.9166669999999995
1994-09-07,5.9375
1994-09-08,5.9375
1994-09-09,5.9166669999999995
1994-09-12,5.9166669999999995
1994-09-13,5.8333330000000005
1994-09-14,5.8333330000000005
1994-09-15,5.8333330000000005
1994-09-16,5.9791669999999995
1994-09-19,5.9166669999999995
1994-09-20,5.9166669999999995
1994-09-21,5.9166669999999995
1994-09-22,5.9166669999999995
1994-09-23,5.8958330000000005
1994-09-26,5.9166669999999995
1994-09-27,5.8958330000000005
1994-09-28,5.8958330000000005
1994-09-29,5.9791669999999995
1994-09-30,6.3125
1994-10-03,6.4583330000000005
1994-10-04,6.5833330000000005
1994-10-05,6.6458330000000005
1994-10-06,6.7291669999999995
1994-10-07,6.8125
1994-10-10,6.7708330000000005
1994-10-11,6.75
1994-10-12,6.7916669999999995
1994-10-13,7.0625
1994-10-14,7.4166669999999995
1994-10-17,7.4375
1994-10-18,7.3333330000000005
1994-10-19,7.125
1994-10-20,7.0416669999999995
1994-10-21,7.0833330000000005
1994-10-24,7.25
1994-10-25,7.3958330000000005
1994-10-26,7.3541669999999995
1994-10-27,7.3333330000000005
1994-10-28,7.2916669999999995
1994-10-31,7.3541669999999995
1994-11-01,7.3125
1994-11-02,7.375
1994-11-03,7.3541669999999995
1994-11-04,7.2708330000000005
1994-11-07,7.0833330000000005
1994-11-08,7.3125
1994-11-09,7.1666669999999995
1994-11-10,7.125
1994-11-11,7.0833330000000005
1994-11-14,7.0208330000000005
1994-11-15,7.1666669999999995
1994-11-16,7.3125
1994-11-17,7.4166669999999995
1994-11-18,7.375
1994-11-21,7.375
1994-11-22,7.2916669999999995
1994-11-23,7.125
1994-11-25,7.1458330000000005
1994-11-28,7.3333330000000005
1994-11-29,7.4166669999999995
1994-11-30,7.3958330000000005
1994-12-01,7.875
1994-12-02,7.6875
1994-12-05,7.75
1994-12-06,7.8541669999999995
1994-12-07,7.8958330000000005
1994-12-08,7.8958330000000005
1994-12-09,7.75
1994-12-12,7.875
1994-12-13,7.9791669999999995
1994-12-14,8.166667
1994-12-15,8.333333
1994-12-16,8.625
1994-12-19,8.479167
1994-12-20,8.375
1994-12-21,8.625
1994-12-22,8.5625
1994-12-23,8.395833
1994-12-27,8.458333
1994-12-28,8.5
1994-12-29,8.583333
1994-12-30,8.604167
1995-01-03,8.3125
1995-01-04,7.7291669999999995
1995-01-05,8.104167
1995-01-06,8.083333
1995-01-09,8.1875
1995-01-10,8.125
1995-01-11,8.145833
1995-01-12,8.166667
1995-01-13,8.145833
1995-01-16,8.125
1995-01-17,7.8541669999999995
1995-01-18,7.6666669999999995
1995-01-19,7.8125
1995-01-20,7.75
1995-01-23,7.6041669999999995
1995-01-24,7.6041669999999995
1995-01-25,7.9375
1995-01-26,7.9791669999999995
1995-01-27,7.9166669999999995
1995-01-30,7.2916669999999995
1995-01-31,7.3958330000000005
1995-02-01,7.5208330000000005
1995-02-02,7.6458330000000005
1995-02-03,7.7083330000000005
1995-02-06,7.8333330000000005
1995-02-07,7.7083330000000005
1995-02-08,7.5833330000000005
1995-02-09,7.6458330000000005
1995-02-10,7.8333330000000005
1995-02-13,7.7708330000000005
1995-02-14,7.8125
1995-02-15,7.7291669999999995
1995-02-16,7.75
1995-02-17,7.6875
1995-02-21,7.6875
1995-02-22,7.5625
1995-02-23,7.4583330000000005
1995-02-24,7.4583330000000005
1995-02-27,7.4583330000000005
1995-02-28,7.5833330000000005
1995-03-01,7.5833330000000005
1995-03-02,7.5
1995-03-03,7.5833330000000005
1995-03-06,7.4791669999999995
1995-03-07,7.4791669999999995
1995-03-08,7.6666669999999995
1995-03-09,8.0
1995-03-10,8.1875
1995-03-13,7.75
1995-03-14,7.6875
1995-03-15,7.6875
1995-03-16,7.7291669999999995
1995-03-17,7.7083330000000005
1995-03-20,7.8333330000000005
1995-03-21,7.8958330000000005
1995-03-22,7.8958330000000005
1995-03-23,7.8333330000000005
1995-03-24,7.8958330000000005
1995-03-27,7.9166669999999995
1995-03-28,7.8958330000000005
1995-03-29,8.0
1995-03-30,8.0625
1995-03-31,8.041667
1995-04-03,8.041667
1995-04-04,8.020833
1995-04-05,7.9166669999999995
1995-04-06,7.7291669999999995
1995-04-07,7.6666669999999995
1995-04-10,7.8541669999999995
1995-04-11,7.9583330000000005
1995-04-12,8.083333
1995-04-13,8.083333
1995-04-17,8.229167
1995-04-18,8.25
1995-04-19,8.0
1995-04-20,7.6666669999999995
1995-04-21,7.7708330000000005
1995-04-24,7.7708330000000005
1995-04-25,7.5
1995-04-26,7.5208330000000005
1995-04-27,7.5208330000000005
1995-04-28,7.5416669999999995
1995-05-01,7.4583330000000005
1995-05-02,7.3958330000000005
1995-05-03,7.3333330000000005
1995-05-04,7.25
1995-05-05,7.1458330000000005
1995-05-08,7.2083330000000005
1995-05-09,7.3125
1995-05-10,7.25
1995-05-11,7.6041669999999995
1995-05-12,7.6041669999999995
1995-05-15,7.5833330000000005
1995-05-16,7.6666669999999995
1995-05-17,7.6875
1995-05-18,7.6875
1995-05-19,7.6458330000000005
1995-05-22,7.5833330000000005
1995-05-23,7.5625
1995-05-24,7.6041669999999995
1995-05-25,7.6458330000000005
1995-05-26,7.6458330000000005
1995-05-30,7.7083330000000005
1995-05-31,7.7083330000000005
1995-06-01,7.75
1995-06-02,7.75
1995-06-05,7.6458330000000005
1995-06-06,7.3333330000000005
1995-06-07,7.3333330000000005
1995-06-08,7.1875
1995-06-09,7.2291669999999995
1995-06-12,7.2083330000000005
1995-06-13,7.1666669999999995
1995-06-14,7.0
1995-06-15,6.625
1995-06-16,6.7708330000000005
1995-06-19,6.5416669999999995
1995-06-20,6.3333330000000005
1995-06-21,6.3541669999999995
1995-06-22,6.3333330000000005
1995-06-23,6.4375
1995-06-26,6.3541669999999995
1995-06-27,6.4166669999999995
1995-06-28,6.6041669999999995
1995-06-29,6.625
1995-06-30,6.6875
1995-07-03,6.6458330000000005
1995-07-05,6.5
1995-07-06,6.4791669999999995
1995-07-07,6.3958330000000005
1995-07-10,6.2708330000000005
1995-07-11,6.375
1995-07-12,6.5
1995-07-13,6.4583330000000005
1995-07-14,6.4583330000000005
1995-07-17,6.4166669999999995
1995-07-18,6.4166669999999995
1995-07-19,6.4166669999999995
1995-07-20,6.5833330000000005
1995-07-21,6.625
1995-07-24,6.5625
1995-07-25,6.5625
1995-07-26,6.5625
1995-07-27,6.6458330000000005
1995-07-28,6.6458330000000005
1995-07-31,6.5833330000000005
1995-08-01,6.625
1995-08-02,6.5
1995-08-03,6.4166669999999995
1995-08-04,6.5833330000000005
1995-08-07,6.625
1995-08-08,6.5833330000000005
1995-08-09,6.5833330000000005
1995-08-10,6.5208330000000005
1995-08-11,6.4583330000000005
1995-08-14,6.4375
1995-08-15,6.4375
1995-08-16,6.5833330000000005
1995-08-17,6.5208330000000005
1995-08-18,6.5416669999999995
1995-08-21,6.625
1995-08-22,6.625
1995-08-23,6.6458330000000005
1995-08-24,6.7916669999999995
1995-08-25,7.1458330000000005
1995-08-28,7.1875
1995-08-29,7.2083330000000005
1995-08-30,7.2916669999999995
1995-08-31,7.2291669999999995
1995-09-01,7.2708330000000005
1995-09-05,7.3125
1995-09-06,7.3125
1995-09-07,7.3125
1995-09-08,7.2916669999999995
1995-09-11,7.2708330000000005
1995-09-12,7.3333330000000005
1995-09-13,7.6041669999999995
1995-09-14,7.75
1995-09-15,7.8125
1995-09-18,7.7708330000000005
1995-09-19,7.5833330000000005
1995-09-20,7.6875
1995-09-21,7.6458330000000005
1995-09-22,7.5833330000000005
1995-09-25,7.5
1995-09-26,7.4375
1995-09-27,7.2916669999999995
1995-09-28,7.3333330000000005
1995-09-29,7.3541669999999995
1995-10-02,7.3958330000000005
1995-10-03,7.375
1995-10-04,7.4166669999999995
1995-10-05,7.375
1995-10-06,7.4375
1995-10-09,7.4375
1995-10-10,7.4583330000000005
1995-10-11,7.4583330000000005
1995-10-12,7.4791669999999995
1995-10-13,7.4166669999999995
1995-10-16,7.3958330000000005
1995-10-17,7.25
1995-10-18,7.25
1995-10-19,7.1875
1995-10-20,7.40625
1995-10-23,7.46875
1995-10-24,7.40625
1995-10-25,7.28125
1995-10-26,7.375
1995-10-27,7.34375
1995-10-30,7.28125
1995-10-31,7.0
1995-11-01,6.96875
1995-11-02,6.9375
1995-11-03,6.90625
1995-11-06,6.84375
1995-11-07,6.75
1995-11-08,6.875
1995-11-09,7.09375
1995-11-10,6.96875
1995-11-13,6.8125
1995-11-14,6.78125
1995-11-15,6.71875
1995-11-16,6.75
1995-11-17,6.90625
1995-11-20,7.0
1995-11-21,7.09375
1995-11-22,7.5
1995-11-24,7.40625
1995-11-27,7.28125
1995-11-28,7.375
1995-11-29,7.5625
1995-11-30,7.6875
1995-12-01,7.5625
1995-12-04,7.5
1995-12-05,7.53125
1995-12-06,7.65625
1995-12-07,7.53125
1995-12-08,7.6875
1995-12-11,7.53125
1995-12-12,7.40625
1995-12-13,7.375
1995-12-14,7.15625
1995-12-15,7.21875
1995-12-18,7.0
1995-12-19,7.03125
1995-12-20,7.03125
1995-12-21,7.4375
1995-12-22,7.5
1995-12-26,7.5
1995-12-27,7.46875
1995-12-28,7.4375
1995-12-29,7.34375
1996-01-02,7.34375
1996-01-03,7.5
1996-01-04,7.40625
1996-01-05,7.34375
1996-01-08,7.5625
1996-01-09,7.46875
1996-01-10,7.40625
1996-01-11,7.5
1996-01-12,7.46875
1996-01-15,7.5
1996-01-16,7.375
1996-01-17,7.28125
1996-01-18,7.28125
1996-01-19,7.34375
1996-01-22,7.21875
1996-01-23,7.21875
1996-01-24,7.28125
1996-01-25,7.5625
1996-01-26,7.375
1996-01-29,7.40625
1996-01-30,7.40625
1996-01-31,7.5
1996-02-01,7.46875
1996-02-02,7.46875
1996-02-05,7.59375
1996-02-06,7.59375
1996-02-07,7.53125
1996-02-08,7.5625
1996-02-09,7.84375
1996-02-12,7.875
1996-02-13,7.8125
1996-02-14,7.75
1996-02-15,7.78125
1996-02-16,7.6875
1996-02-20,7.65625
1996-02-21,7.6875
1996-02-22,7.625
1996-02-23,7.8125
1996-02-26,7.65625
1996-02-27,7.71875
1996-02-28,7.6875
1996-02-29,7.5625
1996-03-01,7.59375
1996-03-04,7.59375
1996-03-05,7.625
1996-03-06,7.625
1996-03-07,7.53125
1996-03-08,7.5
1996-03-11,7.46875
1996-03-12,7.53125
1996-03-13,7.5625
1996-03-14,7.6875
1996-03-15,7.75
1996-03-18,7.75
1996-03-19,7.71875
1996-03-20,7.6875
1996-03-21,7.71875
1996-03-22,7.71875
1996-03-25,7.625
1996-03-26,7.53125
1996-03-27,7.59375
1996-03-28,7.6875
1996-03-29,7.6875
1996-04-01,7.75
1996-04-02,7.875
1996-04-03,8.125
1996-04-04,8.375
1996-04-08,8.1875
1996-04-09,8.4375
1996-04-10,8.46875
1996-04-11,8.40625
1996-04-12,8.25
1996-04-15,8.375
1996-04-16,8.71875
1996-04-17,8.78125
1996-04-18,8.8125
1996-04-19,8.8125
1996-04-22,8.9375
1996-04-23,8.8125
1996-04-24,8.8125
1996-04-25,8.84375
1996-04-26,8.59375
1996-04-29,8.6875
1996-04-30,8.71875
1996-05-01,8.5
1996-05-02,8.375
1996-05-03,8.3125
1996-05-06,8.4375
1996-05-07,8.53125
1996-05-08,8.4375
1996-05-09,8.625
1996-05-10,8.53125
1996-05-13,8.6875
1996-05-14,8.65625
1996-05-15,8.65625
1996-05-16,8.65625
1996-05-17,8.5
1996-05-20,8.5
1996-05-21,8.59375
1996-05-22,8.5625
1996-05-23,8.40625
1996-05-24,8.4375
1996-05-28,8.46875
1996-05-29,8.5625
1996-05-30,8.59375
1996-05-31,8.65625
1996-06-03,8.75
1996-06-04,8.75
1996-06-05,8.875
1996-06-06,8.875
1996-06-07,8.65625
1996-06-10,8.59375
1996-06-11,8.6875
1996-06-12,8.78125
1996-06-13,8.75
1996-06-14,8.75
1996-06-17,8.8125
1996-06-18,8.8125
1996-06-19,8.75
1996-06-20,8.625
