Date,LAZ
2009-11-17,40.669998
2009-11-18,40.52
2009-11-19,39.09
2009-11-20,38.810001
2009-11-23,39.599998
2009-11-24,39.310001
2009-11-25,38.849998
2009-11-27,38.119999
2009-11-30,38.759997999999996
2009-12-01,38.43
2009-12-02,38.639998999999996
2009-12-03,38.610001000000004
2009-12-04,38.5
2009-12-07,38.07
2009-12-08,37.84
2009-12-09,37.610001000000004
2009-12-10,37.650002
2009-12-11,37.43
2009-12-14,36.939999
2009-12-15,36.349998
2009-12-16,37.759997999999996
2009-12-17,37.580002
2009-12-18,36.57
2009-12-21,37.0
2009-12-22,37.459998999999996
2009-12-23,37.049999
2009-12-24,37.139998999999996
2009-12-28,35.400002
2009-12-29,36.0
2009-12-30,36.91
2009-12-31,37.970001
2010-01-04,40.060001
2010-01-05,41.02
2010-01-06,40.740002000000004
2010-01-07,40.66
2010-01-08,40.799999
2010-01-11,40.439999
2010-01-12,38.959998999999996
2010-01-13,39.599998
2010-01-14,39.919998
2010-01-15,39.830002
2010-01-19,41.0
2010-01-20,40.220001
2010-01-21,40.990002000000004
2010-01-22,39.400002
2010-01-25,39.02
2010-01-26,37.5
2010-01-27,39.18
2010-01-28,39.450001
2010-01-29,38.540001000000004
2010-02-01,38.689999
2010-02-02,41.0
2010-02-03,39.889998999999996
2010-02-04,37.18
2010-02-05,37.240002000000004
2010-02-08,36.82
2010-02-09,36.349998
2010-02-10,36.099998
2010-02-11,36.279999
2010-02-12,35.919998
2010-02-16,36.57
2010-02-17,36.200001
2010-02-18,36.200001
2010-02-19,36.09
2010-02-22,35.830002
2010-02-23,34.77
2010-02-24,34.240002000000004
2010-02-25,35.080002
2010-02-26,35.93
2010-03-01,36.09
2010-03-02,37.560001
2010-03-03,38.220001
2010-03-04,38.27
2010-03-05,38.459998999999996
2010-03-08,38.810001
2010-03-09,38.700001
2010-03-10,36.950001
2010-03-11,37.950001
2010-03-12,37.220001
2010-03-15,37.139998999999996
2010-03-16,37.59
2010-03-17,37.150002
2010-03-18,37.080002
2010-03-19,36.919998
2010-03-22,36.619999
2010-03-23,36.189999
2010-03-24,36.470001
2010-03-25,36.259997999999996
2010-03-26,35.669998
2010-03-29,36.380001
2010-03-30,35.82
2010-03-31,35.700001
2010-04-01,36.150002
2010-04-05,36.529999
2010-04-06,36.75
2010-04-07,36.400002
2010-04-08,36.900002
2010-04-09,38.130001
2010-04-12,38.779999
2010-04-13,38.349998
2010-04-14,38.759997999999996
2010-04-15,39.130001
2010-04-16,38.349998
2010-04-19,38.25
2010-04-20,38.75
2010-04-21,38.880001
2010-04-22,38.330002
2010-04-23,38.619999
2010-04-26,38.209998999999996
2010-04-27,38.779999
2010-04-28,39.23
2010-04-29,39.23
2010-04-30,38.66
2010-05-03,39.650002
2010-05-04,38.48
2010-05-05,37.41
2010-05-06,37.009997999999996
2010-05-07,34.580002
2010-05-10,36.349998
2010-05-11,35.709998999999996
2010-05-12,36.130001
2010-05-13,36.119999
2010-05-14,35.0
2010-05-17,35.0
2010-05-18,34.52
2010-05-19,33.630001
2010-05-20,31.889999
2010-05-21,32.27
2010-05-24,31.4
2010-05-25,32.509997999999996
2010-05-26,32.009997999999996
2010-05-27,32.959998999999996
2010-05-28,31.540001
2010-06-01,30.639999
2010-06-02,31.51
2010-06-03,31.959999
2010-06-04,31.559998999999998
2010-06-07,31.530001000000002
2010-06-08,31.280001000000002
2010-06-09,30.540001
2010-06-10,32.02
2010-06-11,32.029999
2010-06-14,30.9
2010-06-15,31.76
2010-06-16,31.969998999999998
2010-06-17,31.629998999999998
2010-06-18,31.73
2010-06-21,30.73
2010-06-22,30.66
2010-06-23,29.33
2010-06-24,28.32
2010-06-25,27.959999
2010-06-28,28.950001
2010-06-29,27.48
2010-06-30,26.709999
2010-07-01,26.43
2010-07-02,26.5
2010-07-06,26.860001
2010-07-07,27.74
2010-07-08,28.33
2010-07-09,29.33
2010-07-12,28.540001
2010-07-13,29.5
2010-07-14,29.360001
2010-07-15,29.07
2010-07-16,28.450001
2010-07-19,28.77
2010-07-20,28.25
2010-07-21,28.5
2010-07-22,29.469998999999998
2010-07-23,29.540001
2010-07-26,30.33
2010-07-27,30.190001000000002
2010-07-28,29.83
2010-07-29,30.07
2010-07-30,29.67
2010-08-02,30.52
2010-08-03,31.540001
2010-08-04,32.709998999999996
2010-08-05,32.189999
2010-08-06,32.5
2010-08-09,32.669998
2010-08-10,32.32
2010-08-11,31.02
2010-08-12,31.200001
2010-08-13,31.719998999999998
2010-08-16,31.049999
2010-08-17,31.98
2010-08-18,31.799999
2010-08-19,31.559998999999998
2010-08-20,32.720001
2010-08-23,33.349998
2010-08-24,32.41
2010-08-25,33.419998
2010-08-26,32.169998
2010-08-27,32.220001
2010-08-30,30.969998999999998
2010-08-31,31.26
2010-09-01,32.700001
2010-09-02,32.07
2010-09-03,33.34
2010-09-07,32.040001000000004
2010-09-08,33.150002
2010-09-09,32.419998
2010-09-10,32.700001
2010-09-13,34.220001
2010-09-14,34.360001000000004
2010-09-15,34.32
2010-09-16,34.380001
2010-09-17,35.880001
2010-09-20,36.169998
2010-09-21,35.709998999999996
2010-09-22,34.919998
2010-09-23,34.599998
2010-09-24,35.48
2010-09-27,35.07
2010-09-28,35.470001
2010-09-29,35.48
2010-09-30,35.080002
2010-10-01,35.16
2010-10-04,35.110001000000004
2010-10-05,36.349998
2010-10-06,35.950001
2010-10-07,35.689999
2010-10-08,35.84
2010-10-11,35.700001
2010-10-12,35.84
2010-10-13,35.889998999999996
2010-10-14,34.98
2010-10-15,34.689999
2010-10-18,35.189999
2010-10-19,35.029999
2010-10-20,35.279999
2010-10-21,35.509997999999996
2010-10-22,35.5
2010-10-25,35.939999
2010-10-26,36.240002000000004
2010-10-27,36.830002
2010-10-28,37.52
2010-10-29,36.900002
2010-11-01,36.369999
2010-11-02,36.16
2010-11-03,36.25
2010-11-04,36.720001
2010-11-05,37.91
2010-11-08,38.380001
2010-11-09,37.560001
2010-11-10,38.279999
2010-11-11,37.560001
2010-11-12,36.919998
2010-11-15,37.259997999999996
2010-11-16,36.349998
2010-11-17,36.32
2010-11-18,36.91
2010-11-19,37.029999
2010-11-22,36.68
2010-11-23,35.75
2010-11-24,36.330002
2010-11-26,35.950001
2010-11-29,36.599998
2010-11-30,35.810001
2010-12-01,36.650002
2010-12-02,37.560001
2010-12-03,37.91
2010-12-06,38.18
2010-12-07,37.799999
2010-12-08,38.029999
2010-12-09,38.32
2010-12-10,38.57
2010-12-13,39.259997999999996
2010-12-14,39.099998
2010-12-15,38.759997999999996
2010-12-16,39.259997999999996
2010-12-17,39.09
2010-12-20,38.73
2010-12-21,39.139998999999996
2010-12-22,39.25
2010-12-23,38.75
2010-12-27,39.490002000000004
2010-12-28,39.439999
2010-12-29,39.459998999999996
2010-12-30,39.459998999999996
2010-12-31,39.490002000000004
2011-01-03,39.669998
2011-01-04,39.419998
2011-01-05,40.77
2011-01-06,41.560001
2011-01-07,41.040001000000004
2011-01-10,41.560001
2011-01-11,40.970001
2011-01-12,42.080002
2011-01-13,42.27
2011-01-14,42.68
2011-01-18,43.16
2011-01-19,41.720001
2011-01-20,42.490002000000004
2011-01-21,43.599998
2011-01-24,43.029999
2011-01-25,42.48
2011-01-26,42.450001
2011-01-27,41.700001
2011-01-28,41.110001000000004
2011-01-31,41.720001
2011-02-01,42.759997999999996
2011-02-02,44.25
2011-02-03,45.349998
2011-02-04,45.0
2011-02-07,45.099998
2011-02-08,44.599998
2011-02-09,45.259997999999996
2011-02-10,45.0
2011-02-11,44.52
2011-02-14,44.799999
2011-02-15,45.549999
2011-02-16,45.950001
2011-02-17,45.68
2011-02-18,45.459998999999996
2011-02-22,43.799999
2011-02-23,42.939999
2011-02-24,42.720001
2011-02-25,43.560001
2011-02-28,44.0
2011-03-01,43.889998999999996
2011-03-02,43.619999
2011-03-03,45.0
2011-03-04,44.119999
2011-03-07,43.16
2011-03-08,43.669998
2011-03-09,43.360001000000004
2011-03-10,42.529999
2011-03-11,43.0
2011-03-14,42.25
2011-03-15,41.419998
2011-03-16,39.52
2011-03-17,39.709998999999996
2011-03-18,40.779999
2011-03-21,41.75
2011-03-22,42.099998
2011-03-23,42.459998999999996
2011-03-24,42.400002
2011-03-25,43.610001000000004
2011-03-28,43.150002
2011-03-29,42.34
2011-03-30,41.950001
2011-03-31,41.580002
2011-04-01,42.029999
2011-04-04,41.830002
2011-04-05,42.52
2011-04-06,43.25
2011-04-07,43.34
2011-04-08,42.810001
2011-04-11,42.25
2011-04-12,41.779999
2011-04-13,42.009997999999996
2011-04-14,41.799999
2011-04-15,41.470001
2011-04-18,40.669998
2011-04-19,40.200001
2011-04-20,41.779999
2011-04-21,41.580002
2011-04-25,41.32
2011-04-26,41.110001000000004
2011-04-27,41.029999
2011-04-28,40.860001000000004
2011-04-29,41.0
2011-05-02,41.720001
2011-05-03,41.75
2011-05-04,40.830002
2011-05-05,39.810001
2011-05-06,39.959998999999996
2011-05-09,39.209998999999996
2011-05-10,39.93
2011-05-11,39.52
2011-05-12,39.759997999999996
2011-05-13,39.650002
2011-05-16,39.540001000000004
2011-05-17,38.290001000000004
2011-05-18,38.400002
2011-05-19,38.5
2011-05-20,38.419998
2011-05-23,37.189999
2011-05-24,37.57
2011-05-25,38.43
2011-05-26,38.209998999999996
2011-05-27,39.07
2011-05-31,38.950001
2011-06-01,37.23
2011-06-02,37.310001
2011-06-03,36.5
2011-06-06,36.0
2011-06-07,36.02
2011-06-08,35.419998
2011-06-09,36.27
2011-06-10,36.150002
2011-06-13,35.709998999999996
2011-06-14,36.610001000000004
2011-06-15,36.200001
2011-06-16,36.110001000000004
2011-06-17,36.91
2011-06-20,37.209998999999996
2011-06-21,38.060001
2011-06-22,37.439999
2011-06-23,37.110001000000004
2011-06-24,35.73
2011-06-27,35.650002
2011-06-28,35.560001
2011-06-29,37.110001000000004
2011-06-30,37.099998
2011-07-01,37.98
2011-07-05,37.290001000000004
2011-07-06,36.450001
2011-07-07,36.700001
2011-07-08,36.5
2011-07-11,34.950001
2011-07-12,33.669998
2011-07-13,34.220001
2011-07-14,34.029999
2011-07-15,33.759997999999996
2011-07-18,33.419998
2011-07-19,33.93
2011-07-20,35.459998999999996
2011-07-21,36.5
2011-07-22,36.599998
2011-07-25,36.169998
2011-07-26,36.119999
2011-07-27,34.700001
2011-07-28,34.52
2011-07-29,33.599998
2011-08-01,33.369999
2011-08-02,31.639999
2011-08-03,32.32
2011-08-04,30.299999
2011-08-05,29.469998999999998
2011-08-08,26.1
2011-08-09,29.370001000000002
2011-08-10,27.77
2011-08-11,28.25
2011-08-12,27.860001
2011-08-15,28.959999
2011-08-16,28.93
2011-08-17,28.889999
2011-08-18,27.290001
2011-08-19,26.0
2011-08-22,25.950001
2011-08-23,27.030001000000002
2011-08-24,27.809998999999998
2011-08-25,26.959999
2011-08-26,27.73
2011-08-29,29.34
2011-08-30,29.17
2011-08-31,29.17
2011-09-01,28.370001000000002
2011-09-02,27.16
2011-09-06,26.450001
2011-09-07,27.16
2011-09-08,25.799999
2011-09-09,24.48
2011-09-12,24.219998999999998
2011-09-13,24.129998999999998
2011-09-14,25.43
2011-09-15,26.17
2011-09-16,26.0
2011-09-19,25.389999
2011-09-20,24.74
2011-09-21,23.92
2011-09-22,22.940001000000002
2011-09-23,23.83
2011-09-26,23.379998999999998
2011-09-27,24.34
2011-09-28,22.610001
2011-09-29,22.4
2011-09-30,21.1
2011-10-03,19.65
2011-10-04,21.120001000000002
2011-10-05,22.190001000000002
2011-10-06,23.16
2011-10-07,22.469998999999998
2011-10-10,23.709999
2011-10-11,23.440001000000002
2011-10-12,24.82
2011-10-13,24.360001
2011-10-14,24.34
2011-10-17,23.34
2011-10-18,24.26
2011-10-19,23.52
2011-10-20,24.059998999999998
2011-10-21,25.360001
2011-10-24,25.34
2011-10-25,23.870001000000002
2011-10-26,24.780001000000002
2011-10-27,28.889999
2011-10-28,28.219998999999998
2011-10-31,27.34
2011-11-01,25.809998999999998
2011-11-02,27.129998999999998
2011-11-03,28.1
2011-11-04,27.77
2011-11-07,27.24
2011-11-08,27.26
2011-11-09,25.17
2011-11-10,25.459999
2011-11-11,25.58
2011-11-14,25.16
2011-11-15,25.0
2011-11-16,24.34
2011-11-17,23.940001000000002
2011-11-18,24.42
2011-11-21,23.809998999999998
2011-11-22,23.360001
2011-11-23,22.790001
2011-11-25,22.559998999999998
2011-11-28,23.82
2011-11-29,24.15
2011-11-30,25.82
2011-12-01,25.35
2011-12-02,25.27
2011-12-05,25.219998999999998
2011-12-06,24.91
2011-12-07,25.309998999999998
2011-12-08,24.059998999999998
2011-12-09,24.049999
2011-12-12,22.959999
2011-12-13,22.799999
2011-12-14,21.719998999999998
2011-12-15,22.92
2011-12-16,23.370001000000002
2011-12-19,23.01
2011-12-20,23.74
2011-12-21,24.52
2011-12-22,25.809998999999998
2011-12-23,26.25
2011-12-27,25.969998999999998
2011-12-28,25.559998999999998
2011-12-29,25.809998999999998
2011-12-30,26.110001
2012-01-03,27.030001000000002
2012-01-04,26.860001
2012-01-05,26.85
2012-01-06,27.389999
2012-01-09,27.48
2012-01-10,28.190001000000002
2012-01-11,27.530001000000002
2012-01-12,27.030001000000002
2012-01-13,26.280001000000002
2012-01-17,26.450001
2012-01-18,26.809998999999998
2012-01-19,27.290001
2012-01-20,27.83
2012-01-23,27.84
2012-01-24,27.74
2012-01-25,27.73
2012-01-26,28.25
2012-01-27,28.24
2012-01-30,28.09
2012-01-31,28.719998999999998
2012-02-01,29.73
2012-02-02,28.77
2012-02-03,28.889999
2012-02-06,27.67
2012-02-07,26.969998999999998
2012-02-08,27.4
2012-02-09,27.57
2012-02-10,27.389999
2012-02-13,27.34
2012-02-14,27.32
2012-02-15,27.889999
2012-02-16,28.799999
2012-02-17,29.91
2012-02-21,29.959999
2012-02-22,30.0
2012-02-23,30.379998999999998
2012-02-24,30.33
2012-02-27,30.559998999999998
2012-02-28,30.860001
2012-02-29,30.459999
2012-03-01,30.74
2012-03-02,30.42
2012-03-05,30.09
2012-03-06,29.51
2012-03-07,30.0
2012-03-08,30.5
2012-03-09,30.57
2012-03-12,30.280001000000002
2012-03-13,30.84
2012-03-14,31.030001000000002
2012-03-15,30.139999
2012-03-16,30.049999
2012-03-19,30.16
2012-03-20,29.98
2012-03-21,29.9
2012-03-22,29.27
2012-03-23,29.549999
2012-03-26,29.48
2012-03-27,29.24
2012-03-28,29.059998999999998
2012-03-29,28.34
2012-03-30,28.559998999999998
2012-04-02,29.02
2012-04-03,29.23
2012-04-04,28.15
2012-04-05,27.620001000000002
2012-04-09,26.940001000000002
2012-04-10,26.49
2012-04-11,26.48
2012-04-12,27.51
2012-04-13,26.809998999999998
2012-04-16,26.389999
2012-04-17,26.27
2012-04-18,25.870001000000002
2012-04-19,25.790001
2012-04-20,25.709999
2012-04-23,25.639999
2012-04-24,25.51
2012-04-25,26.459999
2012-04-26,26.780001000000002
2012-04-27,27.6
2012-04-30,27.51
2012-05-01,27.35
2012-05-02,26.74
2012-05-03,25.9
2012-05-04,25.620001000000002
2012-05-07,26.040001
2012-05-08,25.709999
2012-05-09,25.309998999999998
2012-05-10,25.41
2012-05-11,25.0
2012-05-14,24.34
2012-05-15,24.08
2012-05-16,23.18
2012-05-17,23.24
2012-05-18,22.91
2012-05-21,23.280001000000002
2012-05-22,23.299999
2012-05-23,23.190001000000002
2012-05-24,23.16
2012-05-25,23.1
2012-05-29,23.389999
2012-05-30,23.02
2012-05-31,23.059998999999998
2012-06-01,22.77
2012-06-04,22.33
2012-06-05,22.790001
2012-06-06,23.82
2012-06-07,23.32
2012-06-08,23.26
2012-06-11,22.809998999999998
2012-06-12,22.959999
2012-06-13,22.84
2012-06-14,22.940001000000002
2012-06-15,23.09
2012-06-18,24.25
2012-06-19,25.860001
2012-06-20,25.77
2012-06-21,25.23
2012-06-22,25.16
2012-06-25,24.540001
2012-06-26,24.93
2012-06-27,25.5
2012-06-28,25.299999
2012-06-29,25.99
2012-07-02,26.83
2012-07-03,26.76
2012-07-05,26.309998999999998
2012-07-06,26.16
2012-07-09,25.52
2012-07-10,25.17
2012-07-11,24.860001
2012-07-12,24.469998999999998
2012-07-13,25.09
2012-07-16,24.790001
2012-07-17,24.860001
2012-07-18,24.83
2012-07-19,25.040001
2012-07-20,24.719998999999998
2012-07-23,24.280001000000002
2012-07-24,24.059998999999998
2012-07-25,24.4
2012-07-26,25.639999
2012-07-27,26.639999
2012-07-30,26.85
2012-07-31,26.85
2012-08-01,26.9
2012-08-02,26.700001
2012-08-03,27.0
2012-08-06,26.93
2012-08-07,28.190001000000002
2012-08-08,27.959999
2012-08-09,28.299999
2012-08-10,28.219998999999998
2012-08-13,28.42
2012-08-14,28.549999
2012-08-15,28.59
2012-08-16,28.639999
2012-08-17,28.889999
2012-08-20,29.0
2012-08-21,29.0
2012-08-22,28.790001
2012-08-23,28.440001000000002
2012-08-24,28.51
2012-08-27,28.559998999999998
2012-08-28,28.57
2012-08-29,28.41
2012-08-30,28.129998999999998
2012-08-31,28.49
2012-09-04,28.65
2012-09-05,28.639999
2012-09-06,29.65
2012-09-07,29.84
2012-09-10,29.82
2012-09-11,30.02
2012-09-12,29.77
2012-09-13,30.690001000000002
2012-09-14,30.98
2012-09-17,30.76
2012-09-18,30.84
2012-09-19,30.700001
2012-09-20,30.0
2012-09-21,30.190001000000002
2012-09-24,30.209999
2012-09-25,29.01
2012-09-26,28.700001
2012-09-27,29.129998999999998
2012-09-28,29.23
2012-10-01,29.68
2012-10-02,29.82
2012-10-03,30.040001
2012-10-04,30.200001
2012-10-05,30.48
2012-10-08,30.42
2012-10-09,29.41
2012-10-10,28.889999
2012-10-11,28.85
2012-10-12,28.18
2012-10-15,28.52
2012-10-16,28.799999
2012-10-17,29.07
2012-10-18,29.049999
2012-10-19,28.639999
2012-10-22,28.790001
2012-10-23,28.709999
2012-10-24,28.280001000000002
2012-10-25,29.139999
2012-10-26,28.780001000000002
2012-10-31,29.459999
2012-11-01,30.17
2012-11-02,30.030001000000002
2012-11-05,30.120001000000002
2012-11-06,29.98
2012-11-07,28.620001000000002
2012-11-08,28.15
2012-11-09,27.969998999999998
2012-11-12,27.9
2012-11-13,27.58
2012-11-14,26.690001000000002
2012-11-15,27.33
2012-11-16,27.5
2012-11-19,28.41
2012-11-20,28.16
2012-11-21,28.26
2012-11-23,28.76
2012-11-26,29.01
2012-11-27,29.360001
2012-11-28,29.549999
2012-11-29,29.440001000000002
2012-11-30,29.450001
2012-12-03,29.620001000000002
2012-12-04,29.52
2012-12-05,29.879998999999998
2012-12-06,30.42
2012-12-07,30.719998999999998
2012-12-10,30.459999
2012-12-11,30.780001000000002
2012-12-12,30.370001000000002
2012-12-13,30.32
2012-12-14,29.860001
2012-12-17,30.129998999999998
2012-12-18,31.08
2012-12-19,31.49
2012-12-20,30.93
2012-12-21,30.76
2012-12-24,30.389999
2012-12-26,30.129998999999998
2012-12-27,30.25
2012-12-28,29.780001000000002
2012-12-31,29.84
2013-01-02,31.27
2013-01-03,31.799999
2013-01-04,32.93
2013-01-07,32.860001000000004
2013-01-08,33.25
2013-01-09,33.48
2013-01-10,33.959998999999996
2013-01-11,33.889998999999996
2013-01-14,33.77
2013-01-15,33.91
2013-01-16,33.669998
2013-01-17,34.009997999999996
2013-01-18,33.98
2013-01-22,34.759997999999996
2013-01-23,34.720001
2013-01-24,34.939999
2013-01-25,35.16
2013-01-28,35.400002
2013-01-29,34.709998999999996
2013-01-30,34.720001
2013-01-31,34.650002
2013-02-01,35.66
2013-02-04,35.73
2013-02-05,35.970001
2013-02-06,36.68
2013-02-07,37.549999
2013-02-08,37.369999
2013-02-11,36.5
2013-02-12,36.560001
2013-02-13,36.75
2013-02-14,37.450001
2013-02-15,37.599998
2013-02-19,37.619999
2013-02-20,36.709998999999996
2013-02-21,35.34
2013-02-22,36.029999
2013-02-25,35.459998999999996
2013-02-26,35.380001
2013-02-27,36.009997999999996
2013-02-28,35.900002
2013-03-01,36.0
2013-03-04,35.880001
2013-03-05,36.330002
2013-03-06,36.639998999999996
2013-03-07,36.669998
2013-03-08,36.779999
2013-03-11,36.689999
2013-03-12,36.110001000000004
2013-03-13,36.32
2013-03-14,36.029999
2013-03-15,35.68
2013-03-18,35.119999
2013-03-19,34.790001000000004
2013-03-20,35.700001
2013-03-21,34.59
2013-03-22,33.919998
2013-03-25,33.23
2013-03-26,33.82
2013-03-27,33.630001
2013-03-28,34.130001
2013-04-01,33.799999
2013-04-02,34.009997999999996
2013-04-03,33.490002000000004
2013-04-04,33.349998
2013-04-05,32.91
2013-04-08,32.959998999999996
2013-04-09,33.290001000000004
2013-04-10,34.77
2013-04-11,34.43
2013-04-12,34.049999
2013-04-15,33.52
2013-04-16,33.75
2013-04-17,32.290001000000004
2013-04-18,31.620001000000002
2013-04-19,32.220001
2013-04-22,32.48
2013-04-23,33.43
2013-04-24,33.639998999999996
2013-04-25,33.16
2013-04-26,33.299999
2013-04-29,33.029999
2013-04-30,33.900002
2013-05-01,32.290001000000004
2013-05-02,32.650002
2013-05-03,32.68
2013-05-06,32.66
2013-05-07,32.75
2013-05-08,33.240002000000004
2013-05-09,34.049999
2013-05-10,34.560001
2013-05-13,34.279999
2013-05-14,34.919998
2013-05-15,34.599998
2013-05-16,34.119999
2013-05-17,34.419998
2013-05-20,34.18
2013-05-21,34.169998
2013-05-22,33.93
2013-05-23,33.75
2013-05-24,33.23
2013-05-28,34.48
2013-05-29,34.299999
2013-05-30,34.540001000000004
2013-05-31,33.880001
2013-06-03,33.18
2013-06-04,33.18
2013-06-05,32.66
2013-06-06,33.459998999999996
2013-06-07,33.970001
2013-06-10,33.619999
2013-06-11,32.41
2013-06-12,32.110001000000004
2013-06-13,33.029999
2013-06-14,33.259997999999996
2013-06-17,35.380001
2013-06-18,35.23
2013-06-19,34.400002
2013-06-20,33.169998
2013-06-21,33.040001000000004
2013-06-24,32.02
2013-06-25,31.65
2013-06-26,31.68
2013-06-27,32.889998999999996
2013-06-28,32.150002
2013-07-01,31.82
2013-07-02,31.030001000000002
2013-07-03,31.139999
2013-07-05,31.98
2013-07-08,32.380001
2013-07-09,32.619999
2013-07-10,32.259997999999996
2013-07-11,32.459998999999996
2013-07-12,32.549999
2013-07-15,32.75
2013-07-16,32.639998999999996
2013-07-17,32.630001
2013-07-18,33.380001
2013-07-19,33.0
2013-07-22,33.77
2013-07-23,34.080002
2013-07-24,34.529999
2013-07-25,36.310001
2013-07-26,36.720001
2013-07-29,35.810001
2013-07-30,36.009997999999996
2013-07-31,36.360001000000004
2013-08-01,36.619999
2013-08-02,36.139998999999996
2013-08-05,36.060001
2013-08-06,35.93
2013-08-07,36.110001000000004
2013-08-08,37.060001
2013-08-09,36.689999
2013-08-12,36.5
2013-08-13,36.849998
2013-08-14,36.110001000000004
2013-08-15,36.029999
2013-08-16,36.360001000000004
2013-08-19,35.810001
2013-08-20,35.849998
2013-08-21,35.490002000000004
2013-08-22,35.380001
2013-08-23,35.200001
2013-08-26,35.009997999999996
2013-08-27,33.869999
2013-08-28,34.740002000000004
2013-08-29,35.240002000000004
2013-08-30,35.419998
2013-09-03,35.720001
2013-09-04,36.599998
2013-09-05,36.139998999999996
2013-09-06,36.790001000000004
2013-09-09,37.029999
2013-09-10,37.580002
2013-09-11,37.349998
2013-09-12,37.259997999999996
2013-09-13,37.98
2013-09-16,38.790001000000004
2013-09-17,39.18
2013-09-18,38.849998
2013-09-19,38.330002
2013-09-20,38.009997999999996
2013-09-23,37.150002
2013-09-24,37.599998
2013-09-25,36.759997999999996
2013-09-26,36.450001
2013-09-27,36.580002
2013-09-30,36.02
2013-10-01,36.400002
2013-10-02,36.0
2013-10-03,36.150002
2013-10-04,36.029999
2013-10-07,36.25
2013-10-08,35.48
2013-10-09,35.540001000000004
2013-10-10,36.400002
2013-10-11,37.41
2013-10-14,37.369999
2013-10-15,37.240002000000004
2013-10-16,37.990002000000004
2013-10-17,38.709998999999996
2013-10-18,39.09
2013-10-21,38.470001
2013-10-22,38.27
2013-10-23,37.689999
2013-10-24,39.709998999999996
2013-10-25,40.0
2013-10-28,39.389998999999996
2013-10-29,39.18
2013-10-30,38.799999
2013-10-31,38.650002
2013-11-01,39.049999
2013-11-04,38.990002000000004
2013-11-05,39.43
2013-11-06,40.360001000000004
2013-11-07,40.099998
2013-11-08,40.93
2013-11-11,40.509997999999996
2013-11-12,40.549999
2013-11-13,40.669998
2013-11-14,40.68
2013-11-15,40.939999
2013-11-18,41.259997999999996
2013-11-19,41.209998999999996
2013-11-20,41.810001
2013-11-21,41.990002000000004
2013-11-22,42.369999
2013-11-25,42.509997999999996
2013-11-26,41.709998999999996
2013-11-27,41.599998
2013-11-29,41.73
2013-12-02,41.060001
2013-12-03,41.549999
2013-12-04,41.220001
2013-12-05,41.220001
2013-12-06,41.77
2013-12-09,42.869999
2013-12-10,42.299999
2013-12-11,42.889998999999996
2013-12-12,42.040001000000004
2013-12-13,42.639998999999996
2013-12-16,42.830002
2013-12-17,43.009997999999996
2013-12-18,43.490002000000004
2013-12-19,43.860001000000004
2013-12-20,44.580002
2013-12-23,44.720001
2013-12-24,44.900002
2013-12-26,44.93
2013-12-27,44.970001
2013-12-30,45.049999
2013-12-31,45.32
2014-01-02,44.77
2014-01-03,45.200001
2014-01-06,45.110001000000004
2014-01-07,45.349998
2014-01-08,45.41
2014-01-09,45.060001
2014-01-10,45.150002
2014-01-13,44.700001
2014-01-14,45.790001000000004
2014-01-15,47.0
2014-01-16,47.240002000000004
2014-01-17,47.049999
2014-01-21,47.220001
2014-01-22,46.950001
2014-01-23,46.150002
2014-01-24,43.740002000000004
2014-01-27,42.549999
2014-01-28,43.630001
2014-01-29,42.41
2014-01-30,42.669998
2014-01-31,42.759997999999996
2014-02-03,41.369999
2014-02-04,42.990002000000004
2014-02-05,43.490002000000004
2014-02-06,43.48
2014-02-07,43.549999
2014-02-10,43.240002000000004
2014-02-11,43.0
2014-02-12,42.889998999999996
2014-02-13,44.16
2014-02-14,44.349998
2014-02-18,45.150002
2014-02-19,44.779999
2014-02-20,44.459998999999996
2014-02-21,44.09
2014-02-24,44.130001
2014-02-25,44.099998
2014-02-26,43.619999
2014-02-27,44.900002
2014-02-28,44.990002000000004
2014-03-03,44.23
2014-03-04,46.110001000000004
2014-03-05,46.349998
2014-03-06,46.119999
2014-03-07,45.810001
2014-03-10,46.689999
2014-03-11,46.549999
2014-03-12,46.610001000000004
2014-03-13,46.0
2014-03-14,45.459998999999996
2014-03-17,45.990002000000004
2014-03-18,45.93
2014-03-19,45.459998999999996
2014-03-20,46.380001
2014-03-21,46.200001
2014-03-24,45.73
2014-03-25,46.130001
2014-03-26,46.740002000000004
2014-03-27,45.73
2014-03-28,45.799999
2014-03-31,47.09
2014-04-01,48.310001
2014-04-02,49.0
2014-04-03,48.439999
2014-04-04,46.82
2014-04-07,46.310001
2014-04-08,46.259997999999996
2014-04-09,47.650002
2014-04-10,45.860001000000004
2014-04-11,44.200001
2014-04-14,44.779999
2014-04-15,44.240002000000004
2014-04-16,44.98
2014-04-17,45.799999
2014-04-21,45.689999
2014-04-22,47.310001
2014-04-23,47.790001000000004
2014-04-24,49.009997999999996
2014-04-25,47.369999
2014-04-28,46.419998
2014-04-29,47.240002000000004
2014-04-30,47.049999
2014-05-01,48.990002000000004
2014-05-02,50.110001000000004
2014-05-05,50.150002
2014-05-06,48.639998999999996
2014-05-07,49.360001000000004
2014-05-08,48.900002
2014-05-09,48.77
2014-05-12,49.650002
2014-05-13,50.080002
2014-05-14,49.419998
2014-05-15,48.23
2014-05-16,49.02
2014-05-19,50.169998
2014-05-20,49.080002
2014-05-21,49.779999
2014-05-22,49.939999
