Date,SRG
2019-12-30,39.93
2019-12-31,40.080002
2020-01-02,39.209998999999996
2020-01-03,39.27
2020-01-06,39.580002
2020-01-07,39.509997999999996
2020-01-08,39.709998999999996
2020-01-09,39.540001000000004
2020-01-10,39.32
2020-01-13,39.599998
2020-01-14,40.0
2020-01-15,39.639998999999996
2020-01-16,40.130001
2020-01-17,40.5
2020-01-21,39.919998
2020-01-22,39.310001
2020-01-23,39.75
2020-01-24,39.860001000000004
2020-01-27,39.099998
2020-01-28,39.330002
2020-01-29,39.349998
2020-01-30,37.84
2020-01-31,36.720001
2020-02-03,37.130001
2020-02-04,38.279999
2020-02-05,38.32
2020-02-06,38.380001
2020-02-07,38.02
2020-02-10,38.369999
2020-02-11,38.57
2020-02-12,38.41
2020-02-13,37.73
2020-02-14,37.720001
2020-02-18,37.700001
2020-02-19,37.07
2020-02-20,38.009997999999996
2020-02-21,37.93
2020-02-24,37.23
2020-02-25,36.139998999999996
2020-02-26,35.93
2020-02-27,35.0
2020-02-28,34.380001
2020-03-02,33.439999
2020-03-03,32.209998999999996
2020-03-04,32.299999
2020-03-05,30.4
2020-03-06,30.99
2020-03-09,27.370001000000002
2020-03-10,28.799999
2020-03-11,25.57
2020-03-12,21.57
2020-03-13,22.09
2020-03-16,16.200001
2020-03-17,13.12
2020-03-18,7.43
2020-03-19,8.51
2020-03-20,6.49
2020-03-23,7.19
2020-03-24,8.45
2020-03-25,11.17
2020-03-26,8.85
2020-03-27,8.03
2020-03-30,7.08
2020-03-31,9.11
2020-04-01,7.3
2020-04-02,7.61
2020-04-03,6.68
2020-04-06,7.61
2020-04-07,8.22
2020-04-08,9.47
2020-04-09,11.67
2020-04-13,11.38
2020-04-14,11.18
2020-04-15,9.8
2020-04-16,8.73
2020-04-17,9.95
2020-04-20,8.32
2020-04-21,9.08
2020-04-22,8.28
2020-04-23,8.57
2020-04-24,8.82
2020-04-27,9.54
2020-04-28,10.54
2020-04-29,11.59
2020-04-30,10.58
2020-05-01,9.01
2020-05-04,8.61
2020-05-05,8.34
2020-05-06,7.91
2020-05-07,8.09
2020-05-08,8.16
