Date,CVI
2012-08-17,29.42
2012-08-20,29.57
2012-08-21,29.549999
2012-08-22,29.559998999999998
2012-08-23,28.549999
2012-08-24,28.290001
2012-08-27,28.959999
2012-08-28,29.41
2012-08-29,29.469998999999998
2012-08-30,29.52
2012-08-31,29.82
2012-09-04,30.23
2012-09-05,31.16
2012-09-06,32.790001000000004
2012-09-07,33.34
2012-09-10,33.360001000000004
2012-09-11,34.040001000000004
2012-09-12,34.650002
2012-09-13,34.799999
2012-09-14,36.799999
2012-09-17,36.560001
2012-09-18,36.049999
2012-09-19,36.860001000000004
2012-09-20,37.509997999999996
2012-09-21,37.66
2012-09-24,37.57
2012-09-25,37.25
2012-09-26,36.490002000000004
2012-09-27,36.82
2012-09-28,36.75
2012-10-01,40.18
2012-10-02,39.73
2012-10-03,38.93
2012-10-04,39.580002
2012-10-05,39.290001000000004
2012-10-08,39.310001
2012-10-09,39.23
2012-10-10,38.66
2012-10-11,38.799999
2012-10-12,38.080002
2012-10-15,38.700001
2012-10-16,38.490002000000004
2012-10-17,38.639998999999996
2012-10-18,38.540001000000004
2012-10-19,37.84
2012-10-22,37.549999
2012-10-23,35.900002
2012-10-24,36.0
2012-10-25,36.389998999999996
2012-10-26,36.709998999999996
2012-10-31,36.75
2012-11-01,36.060001
2012-11-02,35.200001
2012-11-05,35.779999
2012-11-06,37.689999
2012-11-07,37.639998999999996
2012-11-08,37.580002
2012-11-09,37.48
2012-11-12,38.080002
2012-11-13,38.689999
2012-11-14,38.959998999999996
2012-11-15,39.200001
2012-11-16,39.77
2012-11-19,40.439999
2012-11-20,41.439999
2012-11-21,42.560001
2012-11-23,43.0
2012-11-26,43.09
2012-11-27,43.59
2012-11-28,45.360001000000004
2012-11-29,45.709998999999996
2012-11-30,45.740002000000004
2012-12-03,45.830002
2012-12-04,45.950001
2012-12-05,44.880001
2012-12-06,44.759997999999996
2012-12-07,45.310001
2012-12-10,46.119999
2012-12-11,46.0
2012-12-12,45.98
2012-12-13,45.970001
2012-12-14,46.970001
2012-12-17,48.209998999999996
2012-12-18,48.470001
2012-12-19,47.869999
2012-12-20,49.490002000000004
2012-12-21,49.23
2012-12-24,49.0
2012-12-26,48.68
2012-12-27,48.200001
2012-12-28,47.68
2012-12-31,48.790001000000004
2013-01-02,49.630001
2013-01-03,49.16
2013-01-04,48.799999
2013-01-07,46.650002
2013-01-08,49.259997999999996
2013-01-09,49.130001
2013-01-10,51.240002000000004
2013-01-11,51.439999
2013-01-14,51.669998
2013-01-15,53.189999
2013-01-16,52.66
2013-01-17,50.689999
2013-01-18,49.990002000000004
2013-01-22,50.209998999999996
2013-01-23,51.389998999999996
2013-01-24,54.110001000000004
2013-01-25,54.700001
2013-01-28,57.389998999999996
2013-01-29,57.580002
2013-01-30,57.330002
2013-01-31,58.75
2013-02-01,53.580002
2013-02-04,53.27
2013-02-05,53.650002
2013-02-06,53.560001
2013-02-07,54.150002
2013-02-08,55.470001
2013-02-11,56.220001
2013-02-12,54.970001
2013-02-13,55.290001000000004
2013-02-14,56.34
2013-02-15,56.110001000000004
2013-02-19,56.27
2013-02-20,53.869999
2013-02-21,53.849998
2013-02-22,55.380001
2013-02-25,53.84
2013-02-26,54.5
2013-02-27,55.700001
2013-02-28,56.18
2013-03-01,57.880001
2013-03-04,59.919998
2013-03-05,61.400002
2013-03-06,61.009997999999996
2013-03-07,59.68
2013-03-08,59.43
2013-03-11,58.650002
2013-03-12,59.540001000000004
2013-03-13,54.630001
2013-03-14,54.48
2013-03-15,55.0
2013-03-18,53.459998999999996
2013-03-19,52.400002
2013-03-20,53.18
2013-03-21,51.689999
2013-03-22,52.099998
2013-03-25,50.73
2013-03-26,51.189999
2013-03-27,51.669998
2013-03-28,51.619999
2013-04-01,51.880001
2013-04-02,49.150002
2013-04-03,48.689999
2013-04-04,50.700001
2013-04-05,50.349998
2013-04-08,50.669998
2013-04-09,50.66
2013-04-10,50.619999
2013-04-11,49.279999
2013-04-12,48.619999
2013-04-15,47.009997999999996
2013-04-16,49.049999
2013-04-17,45.66
2013-04-18,45.549999
2013-04-19,47.27
2013-04-22,46.73
2013-04-23,48.400002
2013-04-24,50.389998999999996
2013-04-25,50.34
2013-04-26,49.66
2013-04-29,50.849998
2013-04-30,49.27
2013-05-01,48.139998999999996
2013-05-02,52.049999
2013-05-03,54.610001000000004
2013-05-06,56.57
2013-05-07,58.970001
2013-05-08,57.150002
2013-05-09,59.07
2013-05-10,59.330002
2013-05-13,58.200001
2013-05-14,59.23
2013-05-15,60.400002
2013-05-16,60.25
2013-05-17,63.639998999999996
2013-05-20,66.620003
2013-05-21,67.730003
2013-05-22,66.900002
2013-05-23,67.150002
2013-05-24,67.900002
2013-05-28,70.379997
2013-05-29,69.68
2013-05-30,62.529999
2013-05-31,62.810001
2013-06-03,61.52
2013-06-04,59.610001000000004
2013-06-05,58.790001000000004
2013-06-06,59.860001000000004
2013-06-07,59.639998999999996
2013-06-10,57.599998
2013-06-11,56.939999
2013-06-12,55.700001
2013-06-13,56.610001000000004
2013-06-14,55.689999
2013-06-17,55.009997999999996
2013-06-18,54.82
2013-06-19,53.889998999999996
2013-06-20,50.549999
2013-06-21,49.220001
2013-06-24,47.119999
2013-06-25,47.970001
2013-06-26,48.25
2013-06-27,47.07
2013-06-28,47.400002
2013-07-01,46.389998999999996
2013-07-02,45.220001
2013-07-03,44.75
2013-07-05,44.540001000000004
2013-07-08,47.57
2013-07-09,47.93
2013-07-10,45.18
2013-07-11,48.110001000000004
2013-07-12,49.080002
2013-07-15,47.810001
2013-07-16,47.290001000000004
2013-07-17,47.740002000000004
2013-07-18,45.779999
2013-07-19,45.939999
2013-07-22,46.48
2013-07-23,46.84
2013-07-24,46.27
2013-07-25,47.029999
2013-07-26,46.869999
2013-07-29,46.77
2013-07-30,46.5
2013-07-31,47.189999
2013-08-01,48.540001000000004
2013-08-02,45.970001
2013-08-05,45.919998
2013-08-06,47.23
2013-08-07,46.619999
2013-08-08,44.029999
2013-08-09,42.599998
2013-08-12,43.5
2013-08-13,43.889998999999996
2013-08-14,44.68
2013-08-15,42.669998
2013-08-16,42.66
2013-08-19,41.09
2013-08-20,42.07
2013-08-21,43.189999
2013-08-22,45.009997999999996
2013-08-23,44.369999
2013-08-26,44.509997999999996
2013-08-27,43.080002
2013-08-28,44.02
2013-08-29,43.59
2013-08-30,42.82
2013-09-03,43.27
2013-09-04,43.619999
2013-09-05,42.970001
2013-09-06,42.439999
2013-09-09,41.349998
2013-09-10,41.380001
2013-09-11,40.27
2013-09-12,40.130001
2013-09-13,40.650002
2013-09-16,40.349998
2013-09-17,40.099998
2013-09-18,39.950001
2013-09-19,39.490002000000004
2013-09-20,38.93
2013-09-23,38.610001000000004
2013-09-24,38.349998
2013-09-25,39.959998999999996
2013-09-26,38.959998999999996
2013-09-27,38.91
2013-09-30,38.52
2013-10-01,38.810001
2013-10-02,39.07
2013-10-03,38.299999
2013-10-04,38.310001
2013-10-07,37.150002
2013-10-08,36.139998999999996
2013-10-09,36.34
2013-10-10,38.220001
2013-10-11,38.759997999999996
2013-10-14,38.639998999999996
2013-10-15,38.91
2013-10-16,39.779999
2013-10-17,40.810001
2013-10-18,41.459998999999996
2013-10-21,40.68
2013-10-22,41.060001
2013-10-23,41.169998
2013-10-24,40.25
2013-10-25,39.68
2013-10-28,40.59
2013-10-29,40.610001000000004
2013-10-30,39.990002000000004
2013-10-31,39.720001
2013-11-01,37.060001
2013-11-04,37.509997999999996
2013-11-05,36.849998
2013-11-06,34.240002000000004
2013-11-07,33.619999
2013-11-08,34.369999
2013-11-11,35.509997999999996
2013-11-12,36.18
2013-11-13,37.169998
2013-11-14,37.650002
2013-11-15,37.849998
2013-11-18,37.290001000000004
2013-11-19,36.450001
2013-11-20,36.220001
2013-11-21,36.419998
2013-11-22,36.639998999999996
2013-11-25,36.610001000000004
2013-11-26,35.799999
2013-11-27,38.970001
2013-11-29,39.48
2013-12-02,40.029999
2013-12-03,39.709998999999996
2013-12-04,38.290001000000004
2013-12-05,39.02
2013-12-06,38.599998
2013-12-09,38.790001000000004
2013-12-10,38.43
2013-12-11,38.380001
2013-12-12,37.919998
2013-12-13,37.57
2013-12-16,39.450001
2013-12-17,39.48
2013-12-18,40.580002
2013-12-19,40.810001
2013-12-20,41.68
2013-12-23,41.82
2013-12-24,42.540001000000004
2013-12-26,43.040001000000004
2013-12-27,42.639998999999996
2013-12-30,42.150002
2013-12-31,43.43
2014-01-02,43.68
2014-01-03,42.580002
2014-01-06,42.599998
2014-01-07,42.880001
2014-01-08,41.599998
2014-01-09,41.830002
2014-01-10,42.57
2014-01-13,40.91
2014-01-14,42.139998999999996
2014-01-15,40.740002000000004
2014-01-16,40.540001000000004
2014-01-17,40.209998999999996
2014-01-21,41.540001000000004
2014-01-22,41.279999
2014-01-23,40.09
2014-01-24,38.209998999999996
2014-01-27,38.0
2014-01-28,37.43
2014-01-29,36.830002
2014-01-30,37.130001
2014-01-31,37.09
2014-02-03,35.889998999999996
2014-02-04,35.73
2014-02-05,35.68
2014-02-06,36.040001000000004
2014-02-07,36.720001
2014-02-10,36.07
2014-02-11,36.98
2014-02-12,36.759997999999996
2014-02-13,37.360001000000004
2014-02-14,37.66
2014-02-18,37.240002000000004
2014-02-19,37.529999
2014-02-20,38.75
2014-02-21,40.259997999999996
2014-02-24,41.490002000000004
2014-02-25,42.130001
2014-02-26,41.950001
2014-02-27,39.900002
2014-02-28,39.349998
2014-03-03,38.220001
2014-03-04,37.830002
2014-03-05,38.25
2014-03-06,40.48
2014-03-07,39.66
2014-03-10,40.23
2014-03-11,39.400002
2014-03-12,40.16
2014-03-13,38.810001
2014-03-14,40.869999
2014-03-17,40.919998
2014-03-18,41.459998999999996
2014-03-19,40.68
2014-03-20,41.57
2014-03-21,41.650002
2014-03-24,41.110001000000004
2014-03-25,41.779999
2014-03-26,41.380001
2014-03-27,40.900002
2014-03-28,41.560001
2014-03-31,42.25
2014-04-01,43.720001
2014-04-02,43.16
2014-04-03,43.459998999999996
2014-04-04,42.669998
2014-04-07,41.91
2014-04-08,41.610001000000004
2014-04-09,43.029999
2014-04-10,42.84
2014-04-11,42.709998999999996
2014-04-14,44.919998
2014-04-15,46.07
2014-04-16,46.990002000000004
2014-04-17,48.029999
2014-04-21,49.299999
2014-04-22,48.779999
2014-04-23,48.849998
2014-04-24,48.860001000000004
2014-04-25,48.560001
2014-04-28,49.529999
2014-04-29,48.889998999999996
2014-04-30,49.150002
2014-05-01,48.169998
2014-05-02,48.400002
2014-05-05,48.849998
2014-05-06,49.009997999999996
2014-05-07,49.169998
2014-05-08,47.419998
2014-05-09,46.049999
2014-05-12,47.27
2014-05-13,47.669998
2014-05-14,47.209998999999996
2014-05-15,46.580002
2014-05-16,46.360001000000004
2014-05-19,46.720001
2014-05-20,46.529999
2014-05-21,46.439999
2014-05-22,46.470001
2014-05-23,45.689999
2014-05-27,45.689999
2014-05-28,47.029999
2014-05-29,47.759997999999996
2014-05-30,47.060001
2014-06-02,46.689999
2014-06-03,46.73
2014-06-04,46.240002000000004
2014-06-05,46.439999
2014-06-06,46.459998999999996
2014-06-09,46.93
2014-06-10,45.939999
2014-06-11,46.5
2014-06-12,48.0
2014-06-13,47.990002000000004
2014-06-16,48.16
2014-06-17,49.150002
2014-06-18,49.43
2014-06-19,49.98
2014-06-20,50.389998999999996
2014-06-23,50.650002
2014-06-24,48.900002
2014-06-25,47.759997999999996
2014-06-26,48.119999
2014-06-27,48.299999
2014-06-30,48.189999
2014-07-01,48.380001
2014-07-02,49.57
2014-07-03,49.740002000000004
2014-07-07,48.610001000000004
2014-07-08,47.689999
2014-07-09,47.32
2014-07-10,47.639998999999996
2014-07-11,48.25
2014-07-14,48.16
2014-07-15,49.139998999999996
2014-07-16,48.48
2014-07-17,48.02
2014-07-18,49.490002000000004
2014-07-21,49.599998
2014-07-22,50.650002
2014-07-23,50.799999
2014-07-24,48.52
2014-07-25,48.439999
2014-07-28,47.830002
2014-07-29,47.560001
2014-07-30,47.27
2014-07-31,47.080002
2014-08-01,46.869999
2014-08-04,46.540001000000004
2014-08-05,46.009997999999996
2014-08-06,46.630001
2014-08-07,45.93
2014-08-08,47.189999
2014-08-11,47.029999
2014-08-12,46.990002000000004
2014-08-13,47.220001
2014-08-14,47.130001
2014-08-15,47.360001000000004
2014-08-18,48.029999
2014-08-19,48.700001
2014-08-20,48.990002000000004
2014-08-21,48.939999
2014-08-22,49.18
2014-08-25,49.450001
2014-08-26,49.529999
2014-08-27,49.130001
2014-08-28,49.720001
2014-08-29,49.630001
2014-09-02,50.419998
2014-09-03,50.759997999999996
2014-09-04,50.200001
2014-09-05,50.599998
2014-09-08,50.540001000000004
2014-09-09,49.669998
2014-09-10,48.91
2014-09-11,48.459998999999996
2014-09-12,47.849998
2014-09-15,48.18
2014-09-16,48.310001
2014-09-17,47.93
2014-09-18,46.91
2014-09-19,46.740002000000004
2014-09-22,46.060001
2014-09-23,45.650002
2014-09-24,46.220001
2014-09-25,44.970001
2014-09-26,45.5
2014-09-29,45.009997999999996
2014-09-30,44.73
2014-10-01,44.490002000000004
2014-10-02,44.07
2014-10-03,43.290001000000004
2014-10-06,43.009997999999996
2014-10-07,42.639998999999996
2014-10-08,43.09
2014-10-09,41.849998
2014-10-10,41.970001
2014-10-13,41.450001
2014-10-14,41.34
2014-10-15,40.889998999999996
2014-10-16,42.200001
2014-10-17,42.669998
2014-10-20,42.650002
2014-10-21,44.700001
2014-10-22,43.310001
2014-10-23,45.029999
2014-10-24,45.259997999999996
2014-10-27,45.48
2014-10-28,47.650002
2014-10-29,47.200001
2014-10-30,47.599998
2014-10-31,48.580002
2014-11-03,48.650002
2014-11-04,48.73
2014-11-05,48.41
2014-11-06,47.810001
2014-11-07,48.91
2014-11-10,47.52
2014-11-11,47.799999
2014-11-12,48.02
2014-11-13,47.099998
2014-11-14,47.619999
2014-11-17,47.799999
2014-11-18,47.150002
2014-11-19,47.139998999999996
2014-11-20,47.82
2014-11-21,48.150002
2014-11-24,48.549999
2014-11-25,48.650002
2014-11-26,48.41
2014-11-28,46.540001000000004
2014-12-01,45.400002
2014-12-02,46.369999
2014-12-03,46.57
2014-12-04,45.41
2014-12-05,43.450001
2014-12-08,41.209998999999996
2014-12-09,41.849998
2014-12-10,39.75
2014-12-11,39.630001
2014-12-12,39.41
2014-12-15,37.630001
2014-12-16,38.439999
2014-12-17,39.490002000000004
2014-12-18,38.990002000000004
2014-12-19,40.380001
2014-12-22,39.709998999999996
2014-12-23,39.619999
2014-12-24,39.619999
2014-12-26,40.060001
2014-12-29,39.459998999999996
2014-12-30,39.119999
2014-12-31,38.709998999999996
2015-01-02,39.889998999999996
2015-01-05,38.529999
2015-01-06,38.080002
2015-01-07,37.66
2015-01-08,39.549999
2015-01-09,38.580002
2015-01-12,36.959998999999996
2015-01-13,34.93
2015-01-14,34.400002
2015-01-15,33.439999
2015-01-16,34.09
2015-01-20,34.880001
2015-01-21,35.610001000000004
2015-01-22,36.23
2015-01-23,37.169998
2015-01-26,37.369999
2015-01-27,37.970001
2015-01-28,37.529999
2015-01-29,37.029999
2015-01-30,38.32
2015-02-02,38.98
2015-02-03,40.259997999999996
2015-02-04,39.66
2015-02-05,40.099998
2015-02-06,40.419998
2015-02-09,40.240002000000004
2015-02-10,40.689999
2015-02-11,40.400002
2015-02-12,41.540001000000004
2015-02-13,41.52
2015-02-17,41.490002000000004
2015-02-18,41.880001
2015-02-19,38.709998999999996
2015-02-20,40.259997999999996
2015-02-23,41.970001
2015-02-24,41.290001000000004
2015-02-25,41.200001
2015-02-26,41.220001
2015-02-27,41.990002000000004
2015-03-02,40.900002
2015-03-03,41.299999
2015-03-04,41.060001
2015-03-05,41.59
2015-03-06,40.040001000000004
2015-03-09,39.950001
2015-03-10,38.810001
2015-03-11,39.02
2015-03-12,38.540001000000004
2015-03-13,38.950001
2015-03-16,39.580002
2015-03-17,39.639998999999996
2015-03-18,41.419998
2015-03-19,40.639998999999996
2015-03-20,40.950001
2015-03-23,41.57
2015-03-24,41.759997999999996
2015-03-25,42.049999
2015-03-26,42.0
2015-03-27,41.369999
2015-03-30,43.0
2015-03-31,42.560001
2015-04-01,42.669998
2015-04-02,40.650002
2015-04-06,40.959998999999996
2015-04-07,40.630001
2015-04-08,40.18
2015-04-09,39.580002
2015-04-10,40.439999
2015-04-13,39.869999
2015-04-14,39.900002
2015-04-15,40.490002000000004
2015-04-16,41.119999
2015-04-17,40.16
2015-04-20,40.419998
2015-04-21,40.360001000000004
2015-04-22,41.310001
2015-04-23,41.529999
2015-04-24,42.57
2015-04-27,41.169998
2015-04-28,41.23
2015-04-29,41.150002
2015-04-30,40.040001000000004
2015-05-01,41.669998
2015-05-04,40.380001
2015-05-05,40.209998999999996
2015-05-06,39.790001000000004
2015-05-07,39.02
2015-05-08,39.77
2015-05-11,39.349998
2015-05-12,39.169998
2015-05-13,39.5
2015-05-14,40.18
2015-05-15,40.07
2015-05-18,40.52
2015-05-19,39.400002
2015-05-20,39.639998999999996
2015-05-21,40.259997999999996
2015-05-22,40.110001000000004
2015-05-26,38.619999
2015-05-27,37.68
2015-05-28,38.310001
2015-05-29,38.759997999999996
2015-06-01,37.970001
2015-06-02,37.75
2015-06-03,37.18
2015-06-04,36.529999
2015-06-05,37.400002
2015-06-08,37.75
2015-06-09,37.209998999999996
2015-06-10,37.66
2015-06-11,37.959998999999996
2015-06-12,37.540001000000004
2015-06-15,37.139998999999996
2015-06-16,38.0
2015-06-17,38.139998999999996
2015-06-18,39.34
2015-06-19,38.650002
2015-06-22,38.630001
2015-06-23,39.119999
2015-06-24,38.650002
2015-06-25,38.459998999999996
2015-06-26,38.080002
2015-06-29,37.490002000000004
2015-06-30,37.639998999999996
2015-07-01,38.099998
2015-07-02,38.529999
2015-07-06,38.27
2015-07-07,38.540001000000004
2015-07-08,37.799999
2015-07-09,38.220001
2015-07-10,39.650002
2015-07-13,39.810001
2015-07-14,41.0
2015-07-15,38.779999
2015-07-16,40.02
2015-07-17,39.419998
2015-07-20,39.310001
2015-07-21,38.84
2015-07-22,38.0
2015-07-23,37.639998999999996
2015-07-24,37.209998999999996
2015-07-27,36.59
2015-07-28,37.439999
2015-07-29,37.779999
2015-07-30,37.490002000000004
2015-07-31,38.23
2015-08-03,38.549999
2015-08-04,39.580002
2015-08-05,39.880001
2015-08-06,41.209998999999996
2015-08-07,40.060001
2015-08-10,41.880001
2015-08-11,42.610001000000004
2015-08-12,43.290001000000004
2015-08-13,42.630001
2015-08-14,42.490002000000004
2015-08-17,42.869999
2015-08-18,42.59
2015-08-19,42.060001
2015-08-20,41.360001000000004
2015-08-21,39.369999
2015-08-24,37.200001
2015-08-25,36.779999
2015-08-26,38.209998999999996
2015-08-27,39.110001000000004
2015-08-28,39.540001000000004
2015-08-31,40.209998999999996
2015-09-01,38.459998999999996
2015-09-02,38.98
2015-09-03,39.209998999999996
2015-09-04,38.669998
2015-09-08,39.990002000000004
2015-09-09,39.599998
2015-09-10,40.240002000000004
2015-09-11,40.599998
2015-09-14,39.43
2015-09-15,40.470001
2015-09-16,41.130001
2015-09-17,41.150002
2015-09-18,40.52
2015-09-21,40.27
2015-09-22,41.080002
2015-09-23,41.029999
2015-09-24,41.240002000000004
2015-09-25,41.18
2015-09-28,39.200001
2015-09-29,38.84
2015-09-30,41.049999
2015-10-01,42.119999
2015-10-02,42.419998
2015-10-05,43.459998999999996
2015-10-06,43.259997999999996
2015-10-07,43.310001
2015-10-08,43.82
2015-10-09,42.689999
2015-10-12,43.07
2015-10-13,42.799999
2015-10-14,42.360001000000004
2015-10-15,43.299999
2015-10-16,43.799999
2015-10-19,42.09
2015-10-20,41.630001
2015-10-21,41.09
2015-10-22,41.040001000000004
2015-10-23,41.889998999999996
2015-10-26,41.509997999999996
2015-10-27,41.450001
2015-10-28,42.459998999999996
2015-10-29,43.650002
2015-10-30,44.459998999999996
2015-11-02,45.549999
2015-11-03,46.849998
2015-11-04,46.27
2015-11-05,45.75
2015-11-06,45.09
2015-11-09,44.970001
2015-11-10,44.360001000000004
2015-11-11,43.18
2015-11-12,41.799999
2015-11-13,41.98
2015-11-16,42.18
2015-11-17,43.09
2015-11-18,44.099998
2015-11-19,44.709998999999996
2015-11-20,45.610001000000004
2015-11-23,46.919998
2015-11-24,47.630001
2015-11-25,47.48
2015-11-27,47.84
2015-11-30,47.75
2015-12-01,47.369999
2015-12-02,46.060001
2015-12-03,45.610001000000004
2015-12-04,44.970001
2015-12-07,43.029999
2015-12-08,42.98
2015-12-09,43.060001
2015-12-10,43.470001
2015-12-11,41.549999
2015-12-14,40.169998
2015-12-15,40.310001
2015-12-16,40.52
2015-12-17,39.490002000000004
2015-12-18,39.18
2015-12-21,39.299999
2015-12-22,39.849998
2015-12-23,40.919998
2015-12-24,40.93
2015-12-28,39.709998999999996
2015-12-29,40.110001000000004
2015-12-30,40.02
2015-12-31,39.349998
2016-01-04,37.959998999999996
2016-01-05,38.720001
2016-01-06,37.73
2016-01-07,37.279999
2016-01-08,36.720001
2016-01-11,37.259997999999996
2016-01-12,37.299999
2016-01-13,34.98
2016-01-14,36.630001
2016-01-15,35.41
2016-01-19,34.77
2016-01-20,33.740002000000004
2016-01-21,33.73
2016-01-22,36.77
2016-01-25,35.360001000000004
2016-01-26,35.389998999999996
2016-01-27,33.57
2016-01-28,33.560001
2016-01-29,35.02
2016-02-01,34.009997999999996
2016-02-02,32.43
2016-02-03,31.84
2016-02-04,31.51
2016-02-05,29.83
2016-02-08,28.48
2016-02-09,27.620001000000002
2016-02-10,27.690001000000002
2016-02-11,25.9
2016-02-12,26.6
2016-02-16,26.860001
2016-02-17,27.16
2016-02-18,24.709999
2016-02-19,23.959999
2016-02-22,23.99
2016-02-23,22.799999
2016-02-24,23.959999
2016-02-25,22.709999
2016-02-26,22.309998999999998
2016-02-29,23.65
2016-03-01,23.75
2016-03-02,23.780001000000002
2016-03-03,24.559998999999998
2016-03-04,23.799999
2016-03-07,24.799999
2016-03-08,23.559998999999998
2016-03-09,25.01
2016-03-10,25.18
2016-03-11,26.26
2016-03-14,24.84
2016-03-15,25.09
2016-03-16,26.360001
2016-03-17,26.129998999999998
2016-03-18,26.200001
2016-03-21,26.08
2016-03-22,26.870001000000002
2016-03-23,25.74
2016-03-24,26.209999
2016-03-28,25.950001
2016-03-29,26.02
2016-03-30,26.059998999999998
2016-03-31,26.1
2016-04-01,24.9
2016-04-04,24.82
2016-04-05,24.370001000000002
2016-04-06,24.309998999999998
2016-04-07,24.200001
2016-04-08,25.219998999999998
2016-04-11,24.26
2016-04-12,25.01
2016-04-13,25.809998999999998
2016-04-14,25.059998999999998
2016-04-15,24.4
2016-04-18,24.309998999999998
2016-04-19,24.370001000000002
2016-04-20,24.559998999999998
2016-04-21,24.85
2016-04-22,25.200001
2016-04-25,25.33
2016-04-26,25.879998999999998
2016-04-27,25.99
2016-04-28,24.75
2016-04-29,24.280001000000002
2016-05-02,23.709999
2016-05-03,22.75
2016-05-04,21.440001000000002
2016-05-05,20.17
2016-05-06,20.08
2016-05-09,19.84
2016-05-10,20.969998999999998
2016-05-11,21.18
2016-05-12,20.309998999999998
2016-05-13,20.459999
2016-05-16,20.200001
2016-05-17,20.65
2016-05-18,20.709999
2016-05-19,20.48
2016-05-20,20.860001
2016-05-23,20.02
2016-05-24,20.08
2016-05-25,20.209999
2016-05-26,19.5
2016-05-27,19.77
2016-05-31,19.639999
2016-06-01,20.719998999999998
2016-06-02,21.18
2016-06-03,20.280001000000002
2016-06-06,20.120001000000002
2016-06-07,20.43
2016-06-08,20.190001000000002
2016-06-09,19.51
2016-06-10,19.110001
2016-06-13,18.129998999999998
2016-06-14,17.98
2016-06-15,17.950001
2016-06-16,17.700001
2016-06-17,17.25
2016-06-20,17.01
2016-06-21,17.33
2016-06-22,17.08
2016-06-23,17.49
2016-06-24,16.85
2016-06-27,15.66
2016-06-28,15.85
2016-06-29,15.78
2016-06-30,15.5
2016-07-01,15.85
2016-07-05,15.6
2016-07-06,15.31
2016-07-07,14.48
2016-07-08,14.49
2016-07-11,14.41
2016-07-12,14.64
2016-07-13,14.31
2016-07-14,14.09
2016-07-15,14.07
2016-07-18,14.17
2016-07-19,14.18
2016-07-20,14.27
2016-07-21,13.94
2016-07-22,13.97
2016-07-25,13.7
2016-07-26,14.26
2016-07-27,14.09
2016-07-28,14.24
2016-07-29,14.8
2016-08-01,13.65
2016-08-02,13.76
2016-08-03,14.75
2016-08-04,13.9
2016-08-05,14.0
2016-08-08,14.07
2016-08-09,13.65
2016-08-10,13.4
2016-08-11,13.72
2016-08-12,14.93
2016-08-15,14.5
2016-08-16,14.42
2016-08-17,14.3
2016-08-18,14.16
2016-08-19,13.91
2016-08-22,13.19
2016-08-23,13.27
2016-08-24,13.19
2016-08-25,13.42
2016-08-26,13.84
2016-08-29,14.15
2016-08-30,14.62
2016-08-31,14.59
2016-09-01,13.97
2016-09-02,14.0
2016-09-06,14.32
2016-09-07,14.39
2016-09-08,14.76
2016-09-09,15.45
2016-09-12,15.44
2016-09-13,15.69
2016-09-14,14.65
2016-09-15,15.15
2016-09-16,15.77
2016-09-19,16.1
2016-09-20,15.15
2016-09-21,14.94
2016-09-22,14.84
2016-09-23,14.71
2016-09-26,14.06
2016-09-27,14.19
2016-09-28,14.29
2016-09-29,13.6
2016-09-30,13.77
2016-10-03,13.53
2016-10-04,14.06
2016-10-05,14.57
2016-10-06,14.16
2016-10-07,13.95
2016-10-10,14.9
2016-10-11,14.72
2016-10-12,14.52
2016-10-13,14.35
2016-10-14,14.63
2016-10-17,14.31
2016-10-18,14.53
2016-10-19,14.31
2016-10-20,14.57
2016-10-21,15.15
2016-10-24,14.94
2016-10-25,15.06
2016-10-26,14.89
2016-10-27,13.58
2016-10-28,13.23
2016-10-31,13.26
2016-11-01,13.35
2016-11-02,13.01
2016-11-03,12.64
2016-11-04,12.89
2016-11-07,12.91
2016-11-08,12.79
2016-11-09,15.87
2016-11-10,15.93
2016-11-11,16.01
2016-11-14,16.33
2016-11-15,16.530001000000002
2016-11-16,16.73
2016-11-17,17.129998999999998
2016-11-18,17.469998999999998
2016-11-21,17.629998999999998
2016-11-22,17.950001
2016-11-23,17.610001
2016-11-25,17.559998999999998
2016-11-28,16.809998999999998
2016-11-29,16.16
2016-11-30,16.73
2016-12-01,17.299999
2016-12-02,16.75
2016-12-05,18.059998999999998
2016-12-06,18.49
2016-12-07,21.139999
2016-12-08,24.77
2016-12-09,23.469998999999998
2016-12-12,23.209999
2016-12-13,23.25
2016-12-14,21.030001000000002
2016-12-15,21.440001000000002
2016-12-16,21.23
2016-12-19,21.379998999999998
2016-12-20,21.4
2016-12-21,21.440001000000002
2016-12-22,23.690001000000002
2016-12-23,23.790001
2016-12-27,23.74
2016-12-28,24.139999
2016-12-29,24.620001000000002
2016-12-30,25.389999
2017-01-03,24.84
2017-01-04,24.9
2017-01-05,24.07
2017-01-06,23.01
2017-01-09,22.120001000000002
2017-01-10,22.459999
2017-01-11,22.959999
2017-01-12,22.799999
2017-01-13,22.75
2017-01-17,23.23
2017-01-18,23.209999
2017-01-19,22.85
2017-01-20,23.280001000000002
2017-01-23,23.030001000000002
2017-01-24,24.120001000000002
2017-01-25,24.76
2017-01-26,24.52
2017-01-27,23.16
2017-01-30,22.58
2017-01-31,22.209999
2017-02-01,21.83
2017-02-02,21.66
2017-02-03,21.870001000000002
2017-02-06,21.57
2017-02-07,21.4
2017-02-08,21.83
2017-02-09,21.68
2017-02-10,21.58
2017-02-13,21.4
2017-02-14,21.85
2017-02-15,21.530001000000002
2017-02-16,23.57
2017-02-17,23.74
2017-02-21,23.82
2017-02-22,22.889999
2017-02-23,22.75
