Date,OMF
2018-05-01,32.299999
2018-05-02,32.02
2018-05-03,32.419998
2018-05-04,32.959998999999996
2018-05-07,32.630001
2018-05-08,32.790001000000004
2018-05-09,33.599998
2018-05-10,33.639998999999996
2018-05-11,33.34
2018-05-14,33.66
2018-05-15,33.98
2018-05-16,34.41
2018-05-17,34.52
2018-05-18,34.540001000000004
2018-05-21,34.200001
2018-05-22,34.48
2018-05-23,34.360001000000004
2018-05-24,33.77
2018-05-25,33.610001000000004
2018-05-29,32.650002
2018-05-30,32.77
2018-05-31,32.529999
2018-06-01,32.669998
2018-06-04,32.900002
2018-06-05,32.700001
2018-06-06,33.48
2018-06-07,33.099998
2018-06-08,33.369999
2018-06-11,33.240002000000004
2018-06-12,33.099998
2018-06-13,33.439999
2018-06-14,33.34
2018-06-15,33.549999
2018-06-18,33.68
2018-06-19,33.610001000000004
2018-06-20,34.400002
2018-06-21,33.720001
2018-06-22,34.290001000000004
2018-06-25,33.369999
2018-06-26,33.869999
2018-06-27,33.240002000000004
2018-06-28,33.419998
2018-06-29,33.290001000000004
2018-07-02,33.599998
2018-07-03,33.830002
2018-07-05,33.91
2018-07-06,34.360001000000004
2018-07-09,34.610001000000004
2018-07-10,34.400002
2018-07-11,34.25
2018-07-12,33.400002
2018-07-13,33.43
2018-07-16,33.66
2018-07-17,33.91
2018-07-18,34.610001000000004
2018-07-19,34.330002
2018-07-20,34.369999
2018-07-23,36.0
2018-07-24,35.09
2018-07-25,34.849998
2018-07-26,34.290001000000004
2018-07-27,33.939999
2018-07-30,33.52
2018-07-31,33.25
2018-08-01,34.369999
2018-08-02,35.759997999999996
2018-08-03,35.799999
2018-08-06,35.639998999999996
2018-08-07,35.5
2018-08-08,36.639998999999996
2018-08-09,36.860001000000004
2018-08-10,35.66
2018-08-13,35.130001
2018-08-14,35.34
2018-08-15,34.529999
2018-08-16,35.599998
2018-08-17,35.23
2018-08-20,35.919998
2018-08-21,36.389998999999996
2018-08-22,36.599998
2018-08-23,36.049999
2018-08-24,36.419998
2018-08-27,36.630001
2018-08-28,36.299999
2018-08-29,36.52
2018-08-30,36.650002
2018-08-31,36.700001
2018-09-04,36.57
2018-09-05,36.029999
2018-09-06,35.830002
2018-09-07,35.419998
2018-09-10,35.369999
2018-09-11,34.560001
2018-09-12,34.0
2018-09-13,33.43
2018-09-14,34.369999
2018-09-17,34.299999
2018-09-18,34.07
2018-09-19,34.889998999999996
2018-09-20,35.509997999999996
2018-09-21,35.709998999999996
2018-09-24,34.93
2018-09-25,35.209998999999996
2018-09-26,34.23
2018-09-27,34.119999
2018-09-28,33.610001000000004
2018-10-01,33.240002000000004
2018-10-02,32.869999
2018-10-03,33.299999
2018-10-04,32.02
2018-10-05,32.27
2018-10-08,31.93
2018-10-09,31.66
2018-10-10,30.959999
2018-10-11,29.91
2018-10-12,29.9
2018-10-15,29.870001000000002
2018-10-16,30.5
2018-10-17,30.540001
2018-10-18,29.82
2018-10-19,30.110001
2018-10-22,29.530001000000002
2018-10-23,28.870001000000002
2018-10-24,27.26
2018-10-25,27.85
2018-10-26,27.530001000000002
2018-10-29,27.469998999999998
2018-10-30,27.450001
2018-10-31,28.52
2018-11-01,30.870001000000002
2018-11-02,29.34
2018-11-05,29.6
2018-11-06,29.99
2018-11-07,30.67
2018-11-08,30.450001
2018-11-09,29.84
2018-11-12,29.18
2018-11-13,29.49
2018-11-14,29.07
2018-11-15,29.75
2018-11-16,29.6
2018-11-19,28.93
2018-11-20,27.65
2018-11-21,27.9
2018-11-23,27.66
2018-11-26,28.870001000000002
2018-11-27,28.65
2018-11-28,28.91
2018-11-29,29.25
2018-11-30,29.27
2018-12-03,29.76
2018-12-04,27.889999
2018-12-06,27.889999
2018-12-07,27.139999
2018-12-10,26.690001000000002
2018-12-11,26.190001000000002
2018-12-12,26.98
2018-12-13,25.620001000000002
2018-12-14,25.469998999999998
2018-12-17,24.799999
2018-12-18,24.5
2018-12-19,24.01
2018-12-20,23.450001
2018-12-21,23.219998999999998
2018-12-24,23.110001
2018-12-26,24.700001
2018-12-27,24.120001000000002
2018-12-28,24.25
2018-12-31,24.290001
2019-01-02,24.59
2019-01-03,24.559998999999998
2019-01-04,25.940001000000002
2019-01-07,26.17
2019-01-08,26.219998999999998
2019-01-09,27.17
2019-01-10,27.120001000000002
2019-01-11,27.5
2019-01-14,27.51
2019-01-15,27.73
2019-01-16,28.120001000000002
2019-01-17,28.49
2019-01-18,28.85
2019-01-22,28.549999
2019-01-23,28.459999
2019-01-24,28.91
2019-01-25,29.360001
2019-01-28,29.51
2019-01-29,29.209999
2019-01-30,29.450001
2019-01-31,29.889999
2019-02-01,30.16
2019-02-04,30.01
2019-02-05,30.0
2019-02-06,30.23
2019-02-07,30.0
2019-02-08,30.059998999999998
2019-02-11,29.93
2019-02-12,33.709998999999996
2019-02-13,33.84
2019-02-14,33.73
2019-02-15,34.0
2019-02-19,34.740002000000004
2019-02-20,34.580002
2019-02-21,34.0
2019-02-22,33.779999
2019-02-25,33.610001000000004
2019-02-26,33.400002
2019-02-27,33.119999
2019-02-28,33.0
2019-03-01,33.41
2019-03-04,33.75
2019-03-05,33.580002
2019-03-06,32.860001000000004
2019-03-07,32.299999
2019-03-08,32.029999
2019-03-11,32.700001
2019-03-12,33.130001
2019-03-13,33.41
2019-03-14,33.549999
2019-03-15,33.990002000000004
2019-03-18,34.150002
2019-03-19,33.889998999999996
2019-03-20,33.0
2019-03-21,33.419998
2019-03-22,31.860001
2019-03-25,31.33
2019-03-26,31.58
2019-03-27,31.309998999999998
2019-03-28,31.440001000000002
2019-03-29,31.75
2019-04-01,32.880001
2019-04-02,32.779999
2019-04-03,32.93
2019-04-04,33.119999
2019-04-05,33.130001
2019-04-08,33.299999
2019-04-09,32.75
2019-04-10,32.959998999999996
2019-04-11,32.939999
2019-04-12,33.419998
2019-04-15,33.0
2019-04-16,33.689999
2019-04-17,33.810001
2019-04-18,33.419998
2019-04-22,32.970001
2019-04-23,33.880001
2019-04-24,33.830002
2019-04-25,33.779999
2019-04-26,34.919998
2019-04-29,35.34
2019-04-30,33.970001
2019-05-01,33.810001
2019-05-02,33.98
2019-05-03,34.369999
2019-05-06,34.630001
2019-05-07,34.34
2019-05-08,33.889998999999996
2019-05-09,33.66
2019-05-10,33.93
2019-05-13,32.59
2019-05-14,33.169998
2019-05-15,32.310001
2019-05-16,32.41
2019-05-17,31.98
2019-05-20,31.799999
2019-05-21,32.130001
2019-05-22,31.879998999999998
2019-05-23,31.01
2019-05-24,31.5
2019-05-28,31.120001000000002
2019-05-29,31.26
2019-05-30,30.889999
2019-05-31,29.870001000000002
2019-06-03,30.34
2019-06-04,31.360001
2019-06-05,31.139999
2019-06-06,31.459999
2019-06-07,31.17
2019-06-10,31.459999
2019-06-11,32.040001000000004
2019-06-12,31.5
2019-06-13,31.57
2019-06-14,31.6
2019-06-17,31.52
2019-06-18,32.0
2019-06-19,31.860001
2019-06-20,32.41
2019-06-21,32.77
2019-06-24,32.029999
2019-06-25,31.629998999999998
2019-06-26,32.5
2019-06-27,33.200001
2019-06-28,33.810001
2019-07-01,34.169998
2019-07-02,33.919998
2019-07-03,34.720001
2019-07-05,34.700001
2019-07-08,34.169998
2019-07-09,34.18
2019-07-10,34.080002
2019-07-11,34.139998999999996
2019-07-12,34.59
2019-07-15,33.919998
2019-07-16,34.799999
2019-07-17,34.009997999999996
2019-07-18,34.580002
2019-07-19,34.490002000000004
2019-07-22,34.380001
2019-07-23,34.869999
2019-07-24,36.599998
2019-07-25,35.259997999999996
2019-07-26,35.98
2019-07-29,35.77
2019-07-30,42.07
2019-07-31,41.450001
2019-08-01,41.43
2019-08-02,41.009997999999996
2019-08-05,39.810001
2019-08-06,39.669998
2019-08-07,39.490002000000004
2019-08-08,40.439999
2019-08-09,39.68
2019-08-12,38.68
2019-08-13,39.060001
2019-08-14,37.59
2019-08-15,36.939999
2019-08-16,37.799999
2019-08-19,38.619999
2019-08-20,39.02
2019-08-21,39.41
2019-08-22,39.740002000000004
2019-08-23,38.130001
2019-08-26,36.43
2019-08-27,35.360001000000004
2019-08-28,35.41
2019-08-29,36.060001
2019-08-30,35.849998
2019-09-03,35.310001
2019-09-04,36.07
2019-09-05,37.490002000000004
2019-09-06,37.27
2019-09-09,38.310001
2019-09-10,38.41
2019-09-11,38.459998999999996
2019-09-12,38.389998999999996
2019-09-13,38.810001
2019-09-16,38.040001000000004
2019-09-17,37.880001
2019-09-18,37.490002000000004
2019-09-19,37.900002
2019-09-20,37.52
2019-09-23,38.23
2019-09-24,37.5
2019-09-25,38.150002
2019-09-26,37.150002
2019-09-27,36.52
2019-09-30,36.68
2019-10-01,35.400002
2019-10-02,35.23
2019-10-03,34.709998999999996
2019-10-04,35.41
2019-10-07,34.970001
2019-10-08,34.009997999999996
2019-10-09,34.549999
2019-10-10,35.0
2019-10-11,35.779999
2019-10-14,35.369999
2019-10-15,36.419998
2019-10-16,36.23
2019-10-17,36.41
2019-10-18,36.549999
2019-10-21,37.0
2019-10-22,37.18
2019-10-23,36.77
2019-10-24,36.650002
2019-10-25,37.029999
2019-10-28,38.5
2019-10-29,39.330002
2019-10-30,40.490002000000004
2019-10-31,40.0
2019-11-01,41.290001000000004
2019-11-04,41.959998999999996
2019-11-05,41.77
2019-11-06,41.630001
2019-11-07,41.810001
2019-11-08,41.66
2019-11-11,41.650002
2019-11-12,41.5
2019-11-13,41.060001
2019-11-14,41.360001000000004
2019-11-15,41.279999
2019-11-18,40.740002000000004
2019-11-19,40.75
2019-11-20,43.110001000000004
2019-11-21,43.48
2019-11-22,42.98
2019-11-25,43.27
2019-11-26,43.310001
2019-11-27,43.25
2019-11-29,43.09
2019-12-02,42.540001000000004
2019-12-03,42.360001000000004
2019-12-04,42.970001
2019-12-05,42.91
2019-12-06,43.110001000000004
2019-12-09,43.310001
2019-12-10,43.119999
2019-12-11,43.040001000000004
2019-12-12,43.540001000000004
2019-12-13,43.380001
2019-12-16,43.830002
2019-12-17,44.200001
2019-12-18,44.25
2019-12-19,43.970001
2019-12-20,44.09
2019-12-23,43.080002
2019-12-24,43.25
2019-12-26,43.099998
2019-12-27,42.580002
2019-12-30,42.400002
2019-12-31,42.150002
2020-01-02,42.599998
2020-01-03,42.0
2020-01-06,41.669998
2020-01-07,40.919998
2020-01-08,41.470001
2020-01-09,41.669998
2020-01-10,41.299999
2020-01-13,42.09
2020-01-14,41.790001000000004
2020-01-15,41.720001
2020-01-16,42.75
2020-01-17,43.189999
2020-01-21,42.610001000000004
2020-01-22,43.82
2020-01-23,43.650002
2020-01-24,42.66
2020-01-27,41.25
2020-01-28,41.91
2020-01-29,42.099998
2020-01-30,42.57
2020-01-31,42.369999
2020-02-03,40.41
2020-02-04,41.049999
2020-02-05,42.900002
2020-02-06,43.619999
2020-02-07,43.740002000000004
2020-02-10,44.98
2020-02-11,46.990002000000004
2020-02-12,46.790001000000004
2020-02-13,46.990002000000004
2020-02-14,47.91
2020-02-18,47.75
2020-02-19,48.02
2020-02-20,48.720001
2020-02-21,47.970001
2020-02-24,46.470001
2020-02-25,40.439999
2020-02-26,39.349998
2020-02-27,37.860001000000004
2020-02-28,36.75
2020-03-02,38.57
2020-03-03,36.400002
2020-03-04,39.330002
2020-03-05,37.560001
2020-03-06,36.049999
2020-03-09,30.73
2020-03-10,34.66
2020-03-11,31.85
2020-03-12,28.799999
2020-03-13,31.58
2020-03-16,24.9
2020-03-17,21.4
2020-03-18,14.34
2020-03-19,16.889999
2020-03-20,18.280001000000002
2020-03-23,17.540001
2020-03-24,20.26
2020-03-25,21.85
2020-03-26,22.629998999999998
2020-03-27,22.41
2020-03-30,19.959999
2020-03-31,19.120001000000002
2020-04-01,16.34
2020-04-02,16.870001000000002
2020-04-03,15.27
2020-04-06,17.65
2020-04-07,19.0
2020-04-08,20.120001000000002
2020-04-09,22.290001
2020-04-13,20.85
2020-04-14,20.25
2020-04-15,18.58
2020-04-16,17.719998999999998
2020-04-17,20.780001000000002
2020-04-20,19.530001000000002
2020-04-21,18.27
2020-04-22,17.91
2020-04-23,18.290001
2020-04-24,19.07
2020-04-27,20.540001
2020-04-28,22.969998999999998
2020-04-29,26.290001
2020-04-30,24.209999
2020-05-01,22.49
2020-05-04,22.27
2020-05-05,22.02
2020-05-06,20.860001
2020-05-07,21.209999
2020-05-08,22.459999
