Date,ATGE
1996-03-06,7.46875
1996-03-07,7.4375
1996-03-08,7.0625
1996-03-11,7.25
1996-03-12,7.34375
1996-03-13,7.46875
1996-03-14,7.40625
1996-03-15,7.59375
1996-03-18,7.65625
1996-03-19,7.875
1996-03-20,8.21875
1996-03-21,8.71875
1996-03-22,8.71875
1996-03-25,8.75
1996-03-26,8.6875
1996-03-27,8.65625
1996-03-28,8.5625
1996-03-29,8.5
1996-04-01,8.4375
1996-04-02,8.46875
1996-04-03,8.25
1996-04-04,8.4375
1996-04-08,8.4375
1996-04-09,8.4375
1996-04-10,8.4375
1996-04-11,8.3125
1996-04-12,8.3125
1996-04-15,8.4375
1996-04-16,8.46875
1996-04-17,8.4375
1996-04-18,8.46875
1996-04-19,8.46875
1996-04-22,8.4375
1996-04-23,8.40625
1996-04-24,8.4375
1996-04-25,8.53125
1996-04-26,8.96875
1996-04-29,9.65625
1996-04-30,9.3125
1996-05-01,9.5
1996-05-02,9.46875
1996-05-03,8.96875
1996-05-06,8.5
1996-05-07,9.0
1996-05-08,9.3125
1996-05-09,9.34375
1996-05-10,9.65625
1996-05-13,9.75
1996-05-14,10.09375
1996-05-15,10.34375
1996-05-16,10.3125
1996-05-17,10.40625
1996-05-20,10.28125
1996-05-21,10.40625
1996-05-22,10.25
1996-05-23,10.3125
1996-05-24,10.25
1996-05-28,10.25
1996-05-29,10.125
1996-05-30,9.9375
1996-05-31,9.9375
1996-06-03,10.09375
1996-06-04,9.9375
1996-06-05,10.03125
1996-06-06,9.75
1996-06-07,9.65625
1996-06-10,9.46875
1996-06-11,9.375
1996-06-12,9.40625
1996-06-13,9.4375
1996-06-14,9.5625
1996-06-17,9.5
1996-06-18,9.4375
1996-06-19,9.46875
1996-06-20,9.46875
1996-06-21,10.0
1996-06-24,10.1875
1996-06-25,10.59375
1996-06-26,10.5625
1996-06-27,11.25
1996-06-28,11.25
1996-07-01,11.1875
1996-07-02,10.75
1996-07-03,10.6875
1996-07-05,10.59375
1996-07-08,10.6875
1996-07-09,10.375
1996-07-10,10.4375
1996-07-11,10.03125
1996-07-12,9.75
1996-07-15,9.65625
1996-07-16,9.625
1996-07-17,10.0
1996-07-18,10.1875
1996-07-19,10.34375
1996-07-22,10.25
1996-07-23,10.34375
1996-07-24,10.25
1996-07-25,10.21875
1996-07-26,10.4375
1996-07-29,10.875
1996-07-30,10.65625
1996-07-31,10.90625
1996-08-01,10.9375
1996-08-02,11.0
1996-08-05,11.125
1996-08-06,11.03125
1996-08-07,11.25
1996-08-08,11.125
1996-08-09,11.3125
1996-08-12,11.28125
1996-08-13,11.40625
1996-08-14,11.3125
1996-08-15,11.34375
1996-08-16,11.59375
1996-08-19,11.5625
1996-08-20,11.5
1996-08-21,11.3125
1996-08-22,11.15625
1996-08-23,11.25
1996-08-26,11.1875
1996-08-27,11.5625
1996-08-28,11.4375
1996-08-29,11.4375
1996-08-30,11.5
1996-09-03,11.40625
1996-09-04,11.34375
1996-09-05,11.3125
1996-09-06,11.4375
1996-09-09,11.4375
1996-09-10,11.40625
1996-09-11,11.375
1996-09-12,11.28125
1996-09-13,11.34375
1996-09-16,11.34375
1996-09-17,11.3125
1996-09-18,11.25
1996-09-19,11.25
1996-09-20,11.125
1996-09-23,11.0625
1996-09-24,11.15625
1996-09-25,11.25
1996-09-26,11.28125
1996-09-27,11.4375
1996-09-30,11.375
1996-10-01,11.375
1996-10-02,11.375
1996-10-03,11.4375
1996-10-04,11.5
1996-10-07,11.78125
1996-10-08,11.75
1996-10-09,11.71875
1996-10-10,11.59375
1996-10-11,11.71875
1996-10-14,11.6875
1996-10-15,11.75
1996-10-16,11.875
1996-10-17,11.90625
1996-10-18,11.84375
1996-10-21,11.84375
1996-10-22,11.84375
1996-10-23,11.84375
1996-10-24,11.9375
1996-10-25,12.1875
1996-10-28,12.4375
1996-10-29,12.65625
1996-10-30,12.65625
1996-10-31,12.46875
1996-11-01,12.4375
1996-11-04,12.25
1996-11-05,12.0625
1996-11-06,11.65625
1996-11-07,11.4375
1996-11-08,11.53125
1996-11-11,11.4375
1996-11-12,11.53125
1996-11-13,11.53125
1996-11-14,11.46875
1996-11-15,11.375
1996-11-18,11.46875
1996-11-19,11.53125
1996-11-20,11.5625
1996-11-21,11.4375
1996-11-22,11.53125
1996-11-25,11.4375
1996-11-26,11.21875
1996-11-27,11.25
1996-11-29,11.15625
1996-12-02,11.03125
1996-12-03,10.71875
1996-12-04,10.78125
1996-12-05,10.5
1996-12-06,10.15625
1996-12-09,10.0625
1996-12-10,9.96875
1996-12-11,9.84375
1996-12-12,9.6875
1996-12-13,9.625
1996-12-16,9.25
1996-12-17,9.5
1996-12-18,10.5
1996-12-19,11.0
1996-12-20,11.0
1996-12-23,10.375
1996-12-24,10.75
1996-12-26,10.75
1996-12-27,10.8125
1996-12-30,11.6875
1996-12-31,11.75
1997-01-02,11.375
1997-01-03,11.5
1997-01-06,12.5625
1997-01-07,12.75
1997-01-08,13.0
1997-01-09,13.5625
1997-01-10,13.125
1997-01-13,12.9375
1997-01-14,12.75
1997-01-15,13.0625
1997-01-16,12.75
1997-01-17,12.8125
1997-01-20,12.8125
1997-01-21,13.125
1997-01-22,13.1875
1997-01-23,13.75
1997-01-24,13.0
1997-01-27,13.0
1997-01-28,13.0625
1997-01-29,13.0
1997-01-30,13.125
1997-01-31,13.125
1997-02-03,13.125
1997-02-04,12.875
1997-02-05,12.75
1997-02-06,12.75
1997-02-07,12.875
1997-02-10,12.875
1997-02-11,12.9375
1997-02-12,13.0625
1997-02-13,12.9375
1997-02-14,12.625
1997-02-18,12.625
1997-02-19,12.875
1997-02-20,12.875
1997-02-21,12.8125
1997-02-24,12.6875
1997-02-25,12.0625
1997-02-26,11.6875
1997-02-27,10.875
1997-02-28,9.9375
1997-03-03,10.0
1997-03-04,9.8125
1997-03-05,10.25
1997-03-06,10.8125
1997-03-07,11.6875
1997-03-10,11.6875
1997-03-11,11.0625
1997-03-12,11.125
1997-03-13,10.75
1997-03-14,10.625
1997-03-17,10.5
1997-03-18,10.5625
1997-03-19,11.0625
1997-03-20,11.125
1997-03-21,10.875
1997-03-24,10.875
1997-03-25,10.9375
1997-03-26,10.75
1997-03-27,11.125
1997-03-31,11.0
1997-04-01,10.9375
1997-04-02,11.4375
1997-04-03,11.5
1997-04-04,11.875
1997-04-07,12.4375
1997-04-08,12.125
1997-04-09,11.8125
1997-04-10,11.8125
1997-04-11,11.5625
1997-04-14,11.375
1997-04-15,12.0625
1997-04-16,12.5
1997-04-17,12.75
1997-04-18,12.5625
1997-04-21,12.0
1997-04-22,11.75
1997-04-23,11.75
1997-04-24,11.5
1997-04-25,11.375
1997-04-28,11.0
1997-04-29,11.0
1997-04-30,11.0
1997-05-01,11.3125
1997-05-02,12.1875
1997-05-05,12.3125
1997-05-06,12.0625
1997-05-07,11.5
1997-05-08,12.125
1997-05-09,12.3125
1997-05-12,12.25
1997-05-13,12.3125
1997-05-14,12.3125
1997-05-15,12.6875
1997-05-16,13.0625
1997-05-19,13.125
1997-05-20,13.1875
1997-05-21,13.6875
1997-05-22,13.875
1997-05-23,13.6875
1997-05-27,13.625
1997-05-28,13.75
1997-05-29,13.8125
1997-05-30,13.8125
1997-06-02,13.75
1997-06-03,13.875
1997-06-04,14.125
1997-06-05,14.25
1997-06-06,14.9375
1997-06-09,14.375
1997-06-10,13.875
1997-06-11,13.75
1997-06-12,13.875
1997-06-13,13.8125
1997-06-16,13.8125
1997-06-17,13.6875
1997-06-18,13.875
1997-06-19,13.875
1997-06-20,13.5625
1997-06-23,13.4375
1997-06-24,13.6875
1997-06-25,13.1875
1997-06-26,13.375
1997-06-27,13.3125
1997-06-30,13.5
1997-07-01,13.4375
1997-07-02,13.4375
1997-07-03,13.4375
1997-07-07,13.71875
1997-07-08,13.9375
1997-07-09,14.15625
1997-07-10,14.5
1997-07-11,14.1875
1997-07-14,14.71875
1997-07-15,14.96875
1997-07-16,15.09375
1997-07-17,14.84375
1997-07-18,14.5625
1997-07-21,14.65625
1997-07-22,14.75
1997-07-23,14.75
1997-07-24,14.625
1997-07-25,14.125
1997-07-28,14.4375
1997-07-29,14.5625
1997-07-30,14.875
1997-07-31,14.6875
1997-08-01,14.375
1997-08-04,14.25
1997-08-05,13.8125
1997-08-06,14.4375
1997-08-07,14.3125
1997-08-08,13.90625
1997-08-11,13.6875
1997-08-12,13.75
1997-08-13,13.5
1997-08-14,13.84375
1997-08-15,14.0
1997-08-18,14.59375
1997-08-19,14.71875
1997-08-20,14.625
1997-08-21,14.375
1997-08-22,14.5
1997-08-25,14.34375
1997-08-26,14.0
1997-08-27,13.8125
1997-08-28,13.96875
1997-08-29,13.5
1997-09-02,13.96875
1997-09-03,13.4375
1997-09-04,13.375
1997-09-05,13.1875
1997-09-08,13.375
1997-09-09,13.25
1997-09-10,13.15625
1997-09-11,12.96875
1997-09-12,13.625
1997-09-15,13.46875
1997-09-16,13.96875
1997-09-17,13.90625
1997-09-18,14.03125
1997-09-19,13.90625
1997-09-22,13.9375
1997-09-23,14.5
1997-09-24,14.8125
1997-09-25,14.9375
1997-09-26,14.625
1997-09-29,14.75
1997-09-30,14.9375
1997-10-01,15.5625
1997-10-02,15.4375
1997-10-03,15.8125
1997-10-06,15.96875
1997-10-07,14.5
1997-10-08,14.5
1997-10-09,14.34375
1997-10-10,13.90625
1997-10-13,14.0
1997-10-14,13.875
1997-10-15,13.8125
1997-10-16,13.6875
1997-10-17,13.53125
1997-10-20,13.8125
1997-10-21,14.0625
1997-10-22,13.9375
1997-10-23,14.125
1997-10-24,13.25
1997-10-27,13.0
1997-10-28,13.46875
1997-10-29,13.625
1997-10-30,12.9375
1997-10-31,13.25
1997-11-03,13.375
1997-11-04,13.09375
1997-11-05,13.125
1997-11-06,13.5
1997-11-07,13.0625
1997-11-10,13.0
1997-11-11,13.21875
1997-11-12,12.9375
1997-11-13,13.0
1997-11-14,13.3125
1997-11-17,13.53125
1997-11-18,13.46875
1997-11-19,13.5
1997-11-20,13.1875
1997-11-21,12.9375
1997-11-24,12.8125
1997-11-25,13.375
1997-11-26,13.3125
1997-11-28,13.375
1997-12-01,13.75
1997-12-02,13.96875
1997-12-03,14.8125
1997-12-04,15.125
1997-12-05,15.21875
1997-12-08,15.03125
1997-12-09,14.71875
1997-12-10,14.8125
1997-12-11,14.5
1997-12-12,14.5625
1997-12-15,14.9375
1997-12-16,15.59375
1997-12-17,15.59375
1997-12-18,15.5625
1997-12-19,15.1875
1997-12-22,15.53125
1997-12-23,15.5625
1997-12-24,15.65625
1997-12-26,15.625
1997-12-29,15.59375
1997-12-30,15.5
1997-12-31,15.9375
1998-01-02,15.5
1998-01-05,15.46875
1998-01-06,15.21875
1998-01-07,14.75
1998-01-08,14.3125
1998-01-09,14.25
1998-01-12,14.3125
1998-01-13,15.0
1998-01-14,14.875
1998-01-15,14.625
1998-01-16,14.96875
1998-01-20,14.59375
1998-01-21,14.625
1998-01-22,14.3125
1998-01-23,14.25
1998-01-26,14.4375
1998-01-27,14.4375
1998-01-28,15.21875
1998-01-29,15.90625
1998-01-30,15.125
1998-02-02,15.5
1998-02-03,15.71875
1998-02-04,15.625
1998-02-05,15.9375
1998-02-06,16.21875
1998-02-09,16.40625
1998-02-10,16.375
1998-02-11,16.3125
1998-02-12,16.125
1998-02-13,16.09375
1998-02-17,16.0
1998-02-18,16.125
1998-02-19,16.0
1998-02-20,15.78125
1998-02-23,16.1875
1998-02-24,16.09375
1998-02-25,16.46875
1998-02-26,17.0
1998-02-27,17.0
1998-03-02,17.375
1998-03-03,17.5
1998-03-04,17.5
1998-03-05,17.0
1998-03-06,16.65625
1998-03-09,16.625
1998-03-10,16.34375
1998-03-11,16.65625
1998-03-12,16.21875
1998-03-13,16.3125
1998-03-16,16.5
1998-03-17,16.25
1998-03-18,16.0625
1998-03-19,16.09375
1998-03-20,16.125
1998-03-23,16.4375
1998-03-24,16.71875
1998-03-25,16.6875
1998-03-26,16.53125
1998-03-27,16.5625
1998-03-30,16.59375
1998-03-31,17.09375
1998-04-01,17.25
1998-04-02,16.96875
1998-04-03,17.0
1998-04-06,16.59375
1998-04-07,16.53125
1998-04-08,16.59375
1998-04-09,17.125
1998-04-13,16.9375
1998-04-14,17.15625
1998-04-15,17.34375
1998-04-16,17.09375
1998-04-17,17.28125
1998-04-20,17.4375
1998-04-21,17.71875
1998-04-22,17.875
1998-04-23,17.53125
1998-04-24,17.78125
1998-04-27,17.96875
1998-04-28,18.40625
1998-04-29,18.65625
1998-04-30,18.9375
1998-05-01,19.125
1998-05-04,19.4375
1998-05-05,19.53125
1998-05-06,19.875
1998-05-07,19.8125
1998-05-08,19.71875
1998-05-11,19.75
1998-05-12,19.59375
1998-05-13,19.6875
1998-05-14,19.5
1998-05-15,19.28125
1998-05-18,19.5
1998-05-19,19.65625
1998-05-20,19.78125
1998-05-21,20.5
1998-05-22,20.625
1998-05-26,20.375
1998-05-27,19.5625
1998-05-28,20.0625
1998-05-29,19.90625
1998-06-01,19.3125
1998-06-02,19.5
1998-06-03,19.21875
1998-06-04,19.125
1998-06-05,18.75
1998-06-08,19.1875
1998-06-09,19.5625
1998-06-10,19.53125
1998-06-11,19.3125
1998-06-12,19.1875
1998-06-15,18.53125
1998-06-16,19.0625
1998-06-17,19.875
1998-06-18,20.0625
1998-06-19,20.25
1998-06-22,21.25
1998-06-23,21.875
1998-06-24,22.0
1998-06-25,21.8125
1998-06-26,21.75
1998-06-29,21.6875
1998-06-30,21.9375
1998-07-01,22.6875
1998-07-02,22.9375
1998-07-06,23.25
1998-07-07,23.6875
1998-07-08,24.1875
1998-07-09,22.75
1998-07-10,22.75
1998-07-13,23.0
1998-07-14,23.0
1998-07-15,22.0
1998-07-16,21.5
1998-07-17,20.5
1998-07-20,20.0625
1998-07-21,20.1875
1998-07-22,21.625
1998-07-23,20.5625
1998-07-24,20.9375
1998-07-27,20.4375
1998-07-28,20.25
1998-07-29,19.8125
1998-07-30,20.5
1998-07-31,20.375
1998-08-03,20.125
1998-08-04,20.0
1998-08-05,20.625
1998-08-06,20.0
1998-08-07,20.3125
1998-08-10,19.8125
1998-08-11,18.5
1998-08-12,19.3125
1998-08-13,19.125
1998-08-14,20.6875
1998-08-17,22.75
1998-08-18,22.25
1998-08-19,21.8125
1998-08-20,21.6875
1998-08-21,21.1875
1998-08-24,20.875
1998-08-25,21.125
1998-08-26,20.75
1998-08-27,20.0
1998-08-28,19.5625
1998-08-31,18.0625
1998-09-01,18.5
1998-09-02,19.625
1998-09-03,20.1875
1998-09-04,21.0
1998-09-08,21.625
1998-09-09,21.125
1998-09-10,20.75
1998-09-11,21.9375
1998-09-14,23.4375
1998-09-15,23.9375
1998-09-16,23.3125
1998-09-17,21.8125
1998-09-18,21.875
1998-09-21,21.125
1998-09-22,22.375
1998-09-23,23.6875
1998-09-24,23.6875
1998-09-25,25.3125
1998-09-28,23.8125
1998-09-29,24.375
1998-09-30,23.4375
1998-10-01,21.4375
1998-10-02,21.0
1998-10-05,19.875
1998-10-06,19.3125
1998-10-07,17.875
1998-10-08,17.0
1998-10-09,18.375
1998-10-12,18.25
1998-10-13,18.625
1998-10-14,18.75
1998-10-15,21.375
1998-10-16,22.625
1998-10-19,24.25
1998-10-20,24.0
1998-10-21,23.0
1998-10-22,23.125
1998-10-23,22.8125
1998-10-26,22.3125
1998-10-27,20.6875
1998-10-28,20.875
1998-10-29,21.5
1998-10-30,22.0
1998-11-02,22.5
1998-11-03,22.125
1998-11-04,22.375
1998-11-05,22.9375
1998-11-06,23.0625
1998-11-09,23.0
1998-11-10,23.875
1998-11-11,23.3125
1998-11-12,24.125
1998-11-13,23.6875
1998-11-16,24.25
1998-11-17,24.5625
1998-11-18,25.1875
1998-11-19,25.1875
1998-11-20,25.0625
1998-11-23,25.0625
1998-11-24,25.5
1998-11-25,25.4375
1998-11-27,25.6875
1998-11-30,26.375
1998-12-01,25.875
1998-12-02,25.3125
1998-12-03,24.4375
1998-12-04,24.375
1998-12-07,24.1875
1998-12-08,23.5
1998-12-09,24.1875
1998-12-10,25.0
1998-12-11,24.625
1998-12-14,24.375
1998-12-15,24.625
1998-12-16,25.1875
1998-12-17,28.0625
1998-12-18,28.375
1998-12-21,29.5
1998-12-22,28.25
1998-12-23,28.75
1998-12-24,28.1875
1998-12-28,27.6875
1998-12-29,28.75
1998-12-30,30.25
1998-12-31,30.625
1999-01-04,29.125
1999-01-05,28.625
1999-01-06,27.75
1999-01-07,27.6875
1999-01-08,28.25
1999-01-11,27.5625
1999-01-12,26.4375
1999-01-13,26.4375
1999-01-14,26.25
1999-01-15,27.0
1999-01-19,26.5
1999-01-20,26.8125
1999-01-21,27.75
1999-01-22,28.875
1999-01-25,27.5
1999-01-26,27.5
1999-01-27,27.5
1999-01-28,28.25
1999-01-29,29.4375
1999-02-01,27.5625
1999-02-02,27.375
1999-02-03,27.375
1999-02-04,27.0
1999-02-05,26.25
1999-02-08,26.125
1999-02-09,25.9375
1999-02-10,25.75
1999-02-11,25.375
1999-02-12,25.5625
1999-02-16,26.625
1999-02-17,25.75
1999-02-18,26.0
1999-02-19,24.625
1999-02-22,24.5625
1999-02-23,25.125
1999-02-24,24.625
1999-02-25,24.9375
1999-02-26,25.125
1999-03-01,25.5
1999-03-02,26.5
1999-03-03,25.75
1999-03-04,26.6875
1999-03-05,26.6875
1999-03-08,27.5625
1999-03-09,28.0625
1999-03-10,28.0
1999-03-11,28.4375
1999-03-12,28.0
1999-03-15,28.375
1999-03-16,28.75
1999-03-17,28.875
1999-03-18,28.5
1999-03-19,28.875
1999-03-22,28.4375
1999-03-23,26.375
1999-03-24,26.25
1999-03-25,28.0
1999-03-26,27.125
1999-03-29,28.25
1999-03-30,28.6875
1999-03-31,29.0
1999-04-01,29.5
1999-04-05,30.1875
1999-04-06,29.6875
1999-04-07,30.25
1999-04-08,30.125
1999-04-09,30.375
1999-04-12,29.125
1999-04-13,29.6875
1999-04-14,28.5625
1999-04-15,27.5
1999-04-16,25.1875
1999-04-19,22.5625
1999-04-20,24.3125
1999-04-21,24.875
1999-04-22,24.75
1999-04-23,24.8125
1999-04-26,24.5
1999-04-27,24.375
1999-04-28,25.375
1999-04-29,25.25
1999-04-30,26.375
1999-05-03,24.75
1999-05-04,24.125
1999-05-05,23.6875
1999-05-06,23.75
1999-05-07,23.375
1999-05-10,24.625
1999-05-11,25.0
1999-05-12,24.5
1999-05-13,25.125
1999-05-14,24.25
1999-05-17,23.4375
1999-05-18,23.3125
1999-05-19,24.25
1999-05-20,25.0625
1999-05-21,24.1875
1999-05-24,23.25
1999-05-25,22.25
1999-05-26,22.4375
1999-05-27,23.4375
1999-05-28,22.25
1999-06-01,22.4375
1999-06-02,22.5
1999-06-03,22.625
1999-06-04,22.25
1999-06-07,22.375
1999-06-08,22.25
1999-06-09,22.5625
1999-06-10,22.9375
1999-06-11,22.375
1999-06-14,21.625
1999-06-15,20.5
1999-06-16,21.125
1999-06-17,21.75
1999-06-18,21.0625
1999-06-21,21.0
1999-06-22,20.5
1999-06-23,21.0
1999-06-24,20.9375
1999-06-25,21.5625
1999-06-28,22.0
1999-06-29,23.9375
1999-06-30,22.375
1999-07-01,24.0
1999-07-02,24.0
1999-07-06,24.375
1999-07-07,23.75
1999-07-08,23.0
1999-07-09,23.0
1999-07-12,22.4375
1999-07-13,22.375
1999-07-14,22.5
1999-07-15,22.375
1999-07-16,22.625
1999-07-19,22.125
1999-07-20,22.25
1999-07-21,22.1875
1999-07-22,21.9375
1999-07-23,22.0
1999-07-26,21.8125
1999-07-27,21.6875
1999-07-28,21.8125
1999-07-29,21.0
1999-07-30,20.75
1999-08-02,20.5
1999-08-03,20.625
1999-08-04,20.625
1999-08-05,20.125
1999-08-06,20.3125
1999-08-09,20.375
1999-08-10,20.8125
1999-08-11,20.75
1999-08-12,20.8125
1999-08-13,21.0
1999-08-16,21.5
1999-08-17,21.21875
1999-08-18,21.6875
1999-08-19,21.625
1999-08-20,21.875
1999-08-23,21.3125
1999-08-24,21.125
1999-08-25,21.125
1999-08-26,21.125
1999-08-27,21.0
1999-08-30,21.375
1999-08-31,20.875
1999-09-01,21.625
1999-09-02,21.5
1999-09-03,21.75
1999-09-07,22.125
1999-09-08,22.4375
1999-09-09,22.1875
1999-09-10,22.3125
1999-09-13,22.3125
1999-09-14,22.25
1999-09-15,21.5625
1999-09-16,21.0625
1999-09-17,21.625
1999-09-20,21.5
1999-09-21,21.0
1999-09-22,21.25
1999-09-23,20.9375
1999-09-24,20.3125
1999-09-27,20.375
1999-09-28,20.0
1999-09-29,19.9375
1999-09-30,20.0
1999-10-01,19.875
1999-10-04,19.8125
1999-10-05,19.8125
1999-10-06,19.375
1999-10-07,18.25
1999-10-08,17.9375
1999-10-11,17.875
1999-10-12,17.125
1999-10-13,16.4375
1999-10-14,16.125
1999-10-15,15.9375
1999-10-18,16.0625
1999-10-19,18.4375
1999-10-20,18.8125
1999-10-21,18.3125
1999-10-22,19.0
1999-10-25,18.5
1999-10-26,19.75
1999-10-27,21.5
1999-10-28,21.0625
1999-10-29,21.0625
1999-11-01,21.625
1999-11-02,21.625
1999-11-03,22.0
1999-11-04,22.375
1999-11-05,23.6875
1999-11-08,23.1875
1999-11-09,22.8125
1999-11-10,22.6875
1999-11-11,23.0
1999-11-12,21.0
1999-11-15,21.9375
1999-11-16,20.75
1999-11-17,20.4375
1999-11-18,20.1875
1999-11-19,19.375
1999-11-22,19.0
1999-11-23,18.0
1999-11-24,19.25
1999-11-26,19.3125
1999-11-29,20.0625
1999-11-30,20.1875
1999-12-01,19.8125
1999-12-02,19.625
1999-12-03,19.75
1999-12-06,19.4375
1999-12-07,19.5
1999-12-08,19.5
1999-12-09,19.3125
1999-12-10,18.25
1999-12-13,18.0
1999-12-14,17.5
1999-12-15,17.875
1999-12-16,17.0
1999-12-17,16.375
1999-12-20,15.875
1999-12-21,18.0
1999-12-22,18.8125
1999-12-23,18.9375
1999-12-27,18.75
1999-12-28,18.9375
1999-12-29,19.375
1999-12-30,19.5
1999-12-31,18.75
2000-01-03,18.8125
2000-01-04,18.5
2000-01-05,18.1875
2000-01-06,18.125
2000-01-07,17.875
2000-01-10,17.9375
2000-01-11,17.75
2000-01-12,17.125
2000-01-13,16.6875
2000-01-14,16.625
2000-01-18,16.375
2000-01-19,18.0625
2000-01-20,17.625
2000-01-21,18.0625
2000-01-24,18.0
2000-01-25,17.625
2000-01-26,17.875
2000-01-27,17.6875
2000-01-28,17.6875
2000-01-31,18.4375
2000-02-01,18.625
2000-02-02,18.6875
2000-02-03,18.75
2000-02-04,18.75
2000-02-07,18.9375
2000-02-08,19.125
2000-02-09,19.0625
2000-02-10,18.8125
2000-02-11,17.9375
2000-02-14,18.0
2000-02-15,17.875
2000-02-16,17.9375
2000-02-17,17.8125
2000-02-18,17.125
2000-02-22,17.125
2000-02-23,17.625
2000-02-24,17.5
2000-02-25,18.0625
2000-02-28,17.75
2000-02-29,18.0625
2000-03-01,19.75
2000-03-02,18.3125
2000-03-03,18.375
2000-03-06,18.5
2000-03-07,18.9375
2000-03-08,19.3125
2000-03-09,19.5625
2000-03-10,19.8125
2000-03-13,19.375
2000-03-14,19.4375
2000-03-15,20.25
2000-03-16,23.375
2000-03-17,24.1875
2000-03-20,23.5625
2000-03-21,24.0
2000-03-22,23.9375
2000-03-23,25.4375
2000-03-24,25.4375
2000-03-27,24.9375
2000-03-28,24.9375
2000-03-29,24.9375
2000-03-30,26.3125
2000-03-31,30.5
2000-04-03,29.9375
2000-04-04,27.75
2000-04-05,27.75
2000-04-06,27.5
2000-04-07,26.875
2000-04-10,25.375
2000-04-11,24.625
2000-04-12,24.9375
2000-04-13,24.5
2000-04-14,25.25
2000-04-17,24.875
2000-04-18,25.125
2000-04-19,24.5625
2000-04-20,25.25
2000-04-24,23.0
2000-04-25,24.5625
2000-04-26,25.8125
2000-04-27,26.0
2000-04-28,23.8125
2000-05-01,24.5
2000-05-02,23.6875
2000-05-03,23.0625
2000-05-04,24.9375
2000-05-05,25.1875
2000-05-08,25.3125
2000-05-09,24.4375
2000-05-10,26.0625
2000-05-11,26.375
2000-05-12,26.625
2000-05-15,27.4375
2000-05-16,27.75
2000-05-17,29.1875
2000-05-18,28.125
2000-05-19,26.875
2000-05-22,26.625
2000-05-23,27.6875
2000-05-24,27.9375
2000-05-25,26.9375
2000-05-26,26.4375
2000-05-30,27.125
2000-05-31,27.9375
2000-06-01,28.875
2000-06-02,28.3125
2000-06-05,28.0625
2000-06-06,28.6875
2000-06-07,28.625
2000-06-08,27.875
2000-06-09,28.1875
2000-06-12,28.4375
2000-06-13,29.0
2000-06-14,29.25
2000-06-15,28.625
2000-06-16,28.75
2000-06-19,28.875
2000-06-20,28.9375
2000-06-21,28.9375
2000-06-22,28.5
2000-06-23,28.0625
2000-06-26,29.25
2000-06-27,28.125
2000-06-28,28.625
2000-06-29,27.8125
2000-06-30,26.4375
2000-07-03,28.875
2000-07-05,28.0625
2000-07-06,27.875
2000-07-07,27.875
2000-07-10,28.4375
2000-07-11,29.625
2000-07-12,29.125
2000-07-13,28.5
2000-07-14,29.625
2000-07-17,30.25
2000-07-18,31.0
2000-07-19,32.75
2000-07-20,32.9375
2000-07-21,31.5625
2000-07-24,31.375
2000-07-25,31.0
2000-07-26,31.0
2000-07-27,32.625
2000-07-28,32.25
2000-07-31,33.875
2000-08-01,35.1875
2000-08-02,35.125
2000-08-03,35.0
2000-08-04,34.5
2000-08-07,33.25
2000-08-08,33.75
2000-08-09,33.3125
2000-08-10,33.0625
2000-08-11,32.9375
2000-08-14,32.8125
2000-08-15,32.3125
2000-08-16,30.875
2000-08-17,31.75
2000-08-18,32.0
2000-08-21,31.75
2000-08-22,32.375
2000-08-23,32.0
2000-08-24,33.5625
2000-08-25,34.6875
2000-08-28,34.625
2000-08-29,35.375
2000-08-30,35.9375
2000-08-31,37.375
2000-09-01,37.375
2000-09-05,37.75
2000-09-06,37.1875
2000-09-07,36.5625
2000-09-08,36.375
2000-09-11,36.0
2000-09-12,37.9375
2000-09-13,38.625
2000-09-14,37.75
2000-09-15,36.5625
2000-09-18,36.25
2000-09-19,36.125
2000-09-20,39.0625
2000-09-21,39.0
2000-09-22,38.875
2000-09-25,38.5625
2000-09-26,37.9375
2000-09-27,37.5625
2000-09-28,38.375
2000-09-29,37.625
2000-10-02,37.875
2000-10-03,38.0
2000-10-04,38.8125
2000-10-05,38.8125
2000-10-06,38.6875
2000-10-09,39.0
2000-10-10,35.875
2000-10-11,37.25
2000-10-12,35.8125
2000-10-13,38.0
2000-10-16,37.5
2000-10-17,33.625
2000-10-18,31.9375
2000-10-19,32.0
2000-10-20,32.6875
2000-10-23,33.5
2000-10-24,35.4375
2000-10-25,35.25
2000-10-26,35.25
2000-10-27,35.6875
2000-10-30,36.25
2000-10-31,36.9375
2000-11-01,38.8125
2000-11-02,38.5625
2000-11-03,38.875
2000-11-06,39.25
2000-11-07,39.8125
2000-11-08,39.25
2000-11-09,39.5
2000-11-10,37.5
2000-11-13,36.875
2000-11-14,37.0
2000-11-15,38.625
2000-11-16,38.25
2000-11-17,38.625
2000-11-20,39.3125
2000-11-21,40.0625
2000-11-22,40.4375
2000-11-24,40.1875
2000-11-27,41.3125
2000-11-28,38.5625
2000-11-29,38.6875
2000-11-30,30.3125
2000-12-01,30.5
2000-12-04,29.375
2000-12-05,32.0
2000-12-06,30.4375
2000-12-07,31.9375
2000-12-08,33.0
2000-12-11,33.0
2000-12-12,34.3125
2000-12-13,36.25
2000-12-14,34.1875
2000-12-15,34.0625
2000-12-18,34.0625
2000-12-19,36.5625
2000-12-20,36.125
2000-12-21,37.25
2000-12-22,37.625
2000-12-26,39.0
