Date,TBPH
2019-01-02,26.18
2019-01-03,25.67
2019-01-04,26.629998999999998
2019-01-07,27.790001
2019-01-08,28.15
2019-01-09,27.33
2019-01-10,27.049999
2019-01-11,27.15
2019-01-14,26.57
2019-01-15,26.860001
2019-01-16,26.639999
2019-01-17,26.799999
2019-01-18,27.209999
2019-01-22,26.57
2019-01-23,27.049999
2019-01-24,27.370001000000002
2019-01-25,27.610001
2019-01-28,26.26
2019-01-29,25.0
2019-01-30,25.18
2019-01-31,26.049999
2019-02-01,27.120001000000002
2019-02-04,26.450001
2019-02-05,26.290001
2019-02-06,26.26
2019-02-07,25.84
2019-02-08,25.959999
2019-02-11,25.68
2019-02-12,26.66
2019-02-13,27.200001
2019-02-14,26.940001000000002
2019-02-15,27.559998999999998
2019-02-19,26.91
2019-02-20,27.0
2019-02-21,25.32
2019-02-22,25.32
2019-02-25,24.549999
2019-02-26,24.790001
2019-02-27,24.790001
2019-02-28,24.27
2019-03-01,24.42
2019-03-04,24.459999
2019-03-05,24.290001
2019-03-06,22.77
2019-03-07,22.57
2019-03-08,22.66
2019-03-11,22.870001000000002
2019-03-12,22.82
2019-03-13,24.0
2019-03-14,22.959999
2019-03-15,22.950001
2019-03-18,24.08
2019-03-19,24.01
2019-03-20,24.200001
2019-03-21,24.49
2019-03-22,22.82
2019-03-25,22.950001
2019-03-26,22.959999
2019-03-27,22.84
2019-03-28,22.84
2019-03-29,22.67
2019-04-01,23.49
2019-04-02,23.65
2019-04-03,23.51
2019-04-04,23.299999
2019-04-05,24.139999
2019-04-08,24.5
2019-04-09,23.780001000000002
2019-04-10,23.860001
2019-04-11,23.610001
2019-04-12,23.49
2019-04-15,23.379998999999998
2019-04-16,22.98
2019-04-17,22.530001000000002
2019-04-18,22.799999
2019-04-22,22.959999
2019-04-23,23.540001
2019-04-24,23.23
2019-04-25,23.51
2019-04-26,23.879998999999998
2019-04-29,24.07
2019-04-30,23.85
2019-05-01,23.610001
2019-05-02,25.15
2019-05-03,25.049999
2019-05-06,25.09
2019-05-07,24.450001
2019-05-08,22.129998999999998
2019-05-09,22.01
2019-05-10,21.889999
2019-05-13,20.809998999999998
2019-05-14,21.370001000000002
2019-05-15,21.129998999999998
2019-05-16,20.639999
2019-05-17,20.620001000000002
2019-05-20,19.84
2019-05-21,19.65
2019-05-22,19.200001
2019-05-23,18.26
2019-05-24,18.18
2019-05-28,17.65
2019-05-29,17.09
2019-05-30,16.74
2019-05-31,16.620001000000002
2019-06-03,16.76
2019-06-04,16.65
2019-06-05,16.0
2019-06-06,15.6
2019-06-07,15.69
2019-06-10,15.96
2019-06-11,16.15
2019-06-12,16.280001000000002
2019-06-13,16.76
2019-06-14,15.95
2019-06-17,16.700001
2019-06-18,16.610001
2019-06-19,16.809998999999998
2019-06-20,16.73
2019-06-21,16.559998999999998
2019-06-24,16.02
2019-06-25,16.01
2019-06-26,15.62
2019-06-27,15.96
2019-06-28,16.33
2019-07-01,16.940001000000002
2019-07-02,16.92
2019-07-03,17.450001
2019-07-05,17.219998999999998
2019-07-08,16.51
2019-07-09,17.049999
2019-07-10,17.41
2019-07-11,17.02
2019-07-12,17.34
2019-07-15,17.51
2019-07-16,18.07
2019-07-17,17.709999
2019-07-18,18.360001
2019-07-19,17.559998999999998
2019-07-22,18.1
2019-07-23,18.16
2019-07-24,18.35
2019-07-25,19.040001
2019-07-26,19.360001
2019-07-29,19.43
2019-07-30,19.889999
2019-07-31,20.85
2019-08-01,21.16
2019-08-02,20.66
2019-08-05,19.870001000000002
2019-08-06,19.440001000000002
2019-08-07,19.360001
2019-08-08,20.030001000000002
2019-08-09,20.709999
2019-08-12,20.93
2019-08-13,21.25
2019-08-14,21.290001
2019-08-15,21.27
2019-08-16,21.26
2019-08-19,21.309998999999998
2019-08-20,21.51
2019-08-21,21.67
2019-08-22,21.190001000000002
2019-08-23,20.48
2019-08-26,20.57
2019-08-27,20.26
2019-08-28,20.92
2019-08-29,21.459999
2019-08-30,22.030001000000002
2019-09-03,21.469998999999998
2019-09-04,21.309998999999998
2019-09-05,21.66
2019-09-06,21.540001
2019-09-09,21.84
2019-09-10,23.780001000000002
2019-09-11,23.77
2019-09-12,23.67
2019-09-13,22.93
2019-09-16,22.98
2019-09-17,22.65
2019-09-18,22.66
2019-09-19,22.360001
2019-09-20,22.58
2019-09-23,22.15
2019-09-24,21.059998999999998
2019-09-25,21.25
2019-09-26,19.610001
2019-09-27,19.440001000000002
2019-09-30,19.48
2019-10-01,19.07
2019-10-02,18.9
2019-10-03,19.49
2019-10-04,19.15
2019-10-07,18.76
2019-10-08,17.67
2019-10-09,17.33
2019-10-10,17.790001
2019-10-11,17.74
2019-10-14,17.200001
2019-10-15,16.875
2019-10-16,17.0
2019-10-17,17.18
2019-10-18,16.895
2019-10-21,17.219998999999998
2019-10-22,16.68
2019-10-23,16.639999
2019-10-24,16.190001000000002
2019-10-25,16.43
2019-10-28,16.15
2019-10-29,16.200001
2019-10-30,16.219998999999998
2019-10-31,16.120001000000002
2019-11-01,17.16
2019-11-04,17.030001000000002
2019-11-05,17.120001000000002
2019-11-06,17.18
2019-11-07,17.48
2019-11-08,17.6
2019-11-11,17.559998999999998
2019-11-12,17.219998999999998
2019-11-13,17.33
2019-11-14,17.700001
2019-11-15,17.84
2019-11-18,17.32
2019-11-19,17.459999
2019-11-20,17.6
2019-11-21,17.9
2019-11-22,18.120001000000002
2019-11-25,18.5
2019-11-26,19.219998999999998
2019-11-27,21.15
2019-11-29,21.76
2019-12-02,21.84
2019-12-03,21.719998999999998
2019-12-04,21.58
2019-12-05,20.99
2019-12-06,21.09
2019-12-09,21.110001
2019-12-10,20.799999
2019-12-11,20.719998999999998
2019-12-12,21.07
2019-12-13,21.84
2019-12-16,22.709999
2019-12-17,22.719998999999998
2019-12-18,23.530001000000002
2019-12-19,24.549999
2019-12-20,24.26
2019-12-23,24.889999
2019-12-24,25.879998999999998
2019-12-26,25.780001000000002
2019-12-27,25.780001000000002
2019-12-30,25.83
2019-12-31,25.889999
2020-01-02,24.67
2020-01-03,23.83
2020-01-06,23.84
2020-01-07,23.629998999999998
2020-01-08,24.200001
2020-01-09,24.209999
2020-01-10,24.41
2020-01-13,24.530001000000002
2020-01-14,25.16
2020-01-15,25.33
2020-01-16,25.459999
2020-01-17,25.219998999999998
2020-01-21,26.440001000000002
2020-01-22,25.77
2020-01-23,25.860001
2020-01-24,26.190001000000002
2020-01-27,26.139999
2020-01-28,27.200001
2020-01-29,27.799999
2020-01-30,27.969998999999998
2020-01-31,27.879998999999998
2020-02-03,29.280001000000002
2020-02-04,30.0
2020-02-05,31.209999
2020-02-06,30.77
2020-02-07,30.65
2020-02-10,30.58
2020-02-11,27.889999
2020-02-12,24.67
2020-02-13,25.110001
2020-02-14,25.08
2020-02-18,24.83
2020-02-19,25.295
2020-02-20,25.9
2020-02-21,25.77
2020-02-24,23.51
2020-02-25,23.059998999999998
2020-02-26,23.77
2020-02-27,23.92
2020-02-28,24.35
2020-03-02,25.42
2020-03-03,25.370001000000002
2020-03-04,26.09
2020-03-05,26.0
2020-03-06,26.120001000000002
2020-03-09,25.059998999999998
2020-03-10,25.99
2020-03-11,24.799999
2020-03-12,24.440001000000002
2020-03-13,24.84
2020-03-16,17.84
2020-03-17,18.280001000000002
2020-03-18,17.959999
2020-03-19,21.209999
2020-03-20,22.139999
2020-03-23,22.459999
2020-03-24,23.540001
2020-03-25,22.27
2020-03-26,23.290001
2020-03-27,21.129998999999998
2020-03-30,23.059998999999998
2020-03-31,23.110001
2020-04-01,21.43
2020-04-02,22.17
2020-04-03,22.84
2020-04-06,23.290001
2020-04-07,22.559998999999998
2020-04-08,23.5
2020-04-09,24.700001
2020-04-13,25.83
2020-04-14,26.860001
2020-04-15,25.91
2020-04-16,26.08
2020-04-17,26.66
2020-04-20,27.33
2020-04-21,27.24
2020-04-22,27.860001
2020-04-23,28.940001000000002
2020-04-24,30.280001000000002
2020-04-27,30.5
2020-04-28,30.139999
2020-04-29,30.690001000000002
2020-04-30,29.16
2020-05-01,26.75
2020-05-04,26.615
2020-05-05,27.709999
2020-05-06,28.129998999999998
2020-05-07,27.030001000000002
2020-05-08,28.08
