Date,MSA
1975-03-03,0.361111
1975-03-04,0.361111
1975-03-05,0.361111
1975-03-06,0.361111
1975-03-07,0.361111
1975-03-10,0.361111
1975-03-11,0.36783899999999997
1975-03-12,0.36783899999999997
1975-03-13,0.354167
1975-03-14,0.381944
1975-03-17,0.388889
1975-03-18,0.388889
1975-03-19,0.375
1975-03-20,0.36783899999999997
1975-03-21,0.375
1975-03-24,0.361111
1975-03-25,0.375
1975-03-26,0.375
1975-03-27,0.375
1975-03-31,0.375
1975-04-01,0.375
1975-04-02,0.375
1975-04-03,0.375
1975-04-04,0.375
1975-04-07,0.402778
1975-04-08,0.402778
1975-04-09,0.42361099999999996
1975-04-10,0.48611099999999996
1975-04-11,0.48611099999999996
1975-04-14,0.5
1975-04-15,0.48611099999999996
1975-04-16,0.47222200000000003
1975-04-17,0.479167
1975-04-18,0.5
1975-04-21,0.513889
1975-04-22,0.513889
1975-04-23,0.513889
1975-04-24,0.569444
1975-04-25,0.597222
1975-04-28,0.569444
1975-04-29,0.5625
1975-04-30,0.569444
1975-05-01,0.583333
1975-05-02,0.583333
1975-05-05,0.583333
1975-05-06,0.569444
1975-05-07,0.569444
1975-05-08,0.583333
1975-05-09,0.611328
1975-05-12,0.590278
1975-05-13,0.611328
1975-05-14,0.597222
1975-05-15,0.597222
1975-05-16,0.597222
1975-05-19,0.576389
1975-05-20,0.576389
1975-05-21,0.5625
1975-05-22,0.576389
1975-05-23,0.576389
1975-05-27,0.576389
1975-05-28,0.583333
1975-05-29,0.597222
1975-05-30,0.597222
1975-06-02,0.625
1975-06-03,0.625
1975-06-04,0.618056
1975-06-05,0.625
1975-06-06,0.625
1975-06-09,0.625
1975-06-10,0.597222
1975-06-11,0.597222
1975-06-12,0.569444
1975-06-13,0.569444
1975-06-16,0.569444
1975-06-17,0.569444
1975-06-18,0.569444
1975-06-19,0.583333
1975-06-20,0.597222
1975-06-23,0.611328
1975-06-24,0.611328
1975-06-25,0.597222
1975-06-26,0.569444
1975-06-27,0.583333
1975-06-30,0.583333
1975-07-01,0.583333
1975-07-02,0.569444
1975-07-03,0.555556
1975-07-07,0.555556
1975-07-08,0.555556
1975-07-09,0.555556
1975-07-10,0.555556
1975-07-11,0.555556
1975-07-14,0.5625
1975-07-15,0.5625
1975-07-16,0.5625
1975-07-17,0.5625
1975-07-18,0.555556
1975-07-21,0.548611
1975-07-22,0.534722
1975-07-23,0.527778
1975-07-24,0.527778
1975-07-25,0.527778
1975-07-28,0.534722
1975-07-29,0.527778
1975-07-30,0.520833
1975-07-31,0.527778
1975-08-01,0.527778
1975-08-04,0.527778
1975-08-05,0.576389
1975-08-06,0.569444
1975-08-07,0.569444
1975-08-08,0.576389
1975-08-11,0.576389
1975-08-12,0.590278
1975-08-13,0.590278
1975-08-14,0.583333
1975-08-15,0.583333
1975-08-18,0.583333
1975-08-19,0.569444
1975-08-20,0.555556
1975-08-21,0.555556
1975-08-22,0.555556
1975-08-25,0.541667
1975-08-26,0.541667
1975-08-27,0.541667
1975-08-28,0.541667
1975-08-29,0.541667
1975-09-02,0.583333
1975-09-03,0.576389
1975-09-04,0.555556
1975-09-05,0.555556
1975-09-08,0.555556
1975-09-09,0.541667
1975-09-10,0.527778
1975-09-11,0.527778
1975-09-12,0.520833
1975-09-15,0.520833
1975-09-16,0.520833
1975-09-17,0.520833
1975-09-18,0.534722
1975-09-19,0.534722
1975-09-22,0.513889
1975-09-23,0.513889
1975-09-24,0.513889
1975-09-25,0.513889
1975-09-26,0.534722
1975-09-29,0.534722
1975-09-30,0.534722
1975-10-01,0.527778
1975-10-02,0.527778
1975-10-03,0.527778
1975-10-06,0.527778
1975-10-07,0.534722
1975-10-08,0.534722
1975-10-09,0.534722
1975-10-10,0.541667
1975-10-13,0.541667
1975-10-14,0.548611
1975-10-15,0.548611
1975-10-16,0.548611
1975-10-17,0.534722
1975-10-20,0.534722
1975-10-21,0.534722
1975-10-22,0.513889
1975-10-23,0.513889
1975-10-24,0.513889
1975-10-27,0.5625
1975-10-28,0.583333
1975-10-29,0.569444
1975-10-30,0.576389
1975-10-31,0.569444
1975-11-03,0.576389
1975-11-04,0.583333
1975-11-05,0.583333
1975-11-06,0.583333
1975-11-07,0.597222
1975-11-10,0.597222
1975-11-11,0.597222
1975-11-12,0.604167
1975-11-13,0.604167
1975-11-14,0.590278
1975-11-17,0.590278
1975-11-18,0.597222
1975-11-19,0.569444
1975-11-20,0.569444
1975-11-21,0.569444
1975-11-24,0.569444
1975-11-25,0.583333
1975-11-26,0.583333
1975-11-28,0.583333
1975-12-01,0.583333
1975-12-02,0.569444
1975-12-03,0.541667
1975-12-04,0.541667
1975-12-05,0.541667
1975-12-08,0.541667
1975-12-09,0.541667
1975-12-10,0.541667
1975-12-11,0.541667
1975-12-12,0.541667
1975-12-15,0.527778
1975-12-16,0.527778
1975-12-17,0.548611
1975-12-18,0.555556
1975-12-19,0.555556
1975-12-22,0.541667
1975-12-23,0.541667
1975-12-24,0.541667
1975-12-26,0.541667
1975-12-29,0.555556
1975-12-30,0.555556
1975-12-31,0.555556
1976-01-02,0.555556
1976-01-05,0.555556
1976-01-06,0.569444
1976-01-07,0.569444
1976-01-08,0.569444
1976-01-09,0.569444
1976-01-12,0.576389
1976-01-13,0.569444
1976-01-14,0.555556
1976-01-15,0.555556
1976-01-16,0.555556
1976-01-19,0.555556
1976-01-20,0.569444
1976-01-21,0.569444
1976-01-22,0.569444
1976-01-23,0.597222
1976-01-26,0.604167
1976-01-27,0.611328
1976-01-28,0.597222
1976-01-29,0.597222
1976-01-30,0.597222
1976-02-02,0.611328
1976-02-03,0.611328
1976-02-04,0.638889
1976-02-05,0.666667
1976-02-06,0.659722
1976-02-09,0.666667
1976-02-10,0.666667
1976-02-11,0.666667
1976-02-12,0.666667
1976-02-13,0.666667
1976-02-17,0.659722
1976-02-18,0.666667
1976-02-19,0.666667
1976-02-20,0.666667
1976-02-23,0.666667
1976-02-24,0.666667
1976-02-25,0.666667
1976-02-26,0.666667
1976-02-27,0.666667
1976-03-01,0.666667
1976-03-02,0.680556
1976-03-03,0.6875
1976-03-04,0.6875
1976-03-05,0.6875
1976-03-08,0.694444
1976-03-09,0.708116
1976-03-10,0.708116
1976-03-11,0.694444
1976-03-12,0.694444
1976-03-15,0.680556
1976-03-16,0.659722
1976-03-17,0.666667
1976-03-18,0.659722
1976-03-19,0.659722
1976-03-22,0.659722
1976-03-23,0.666667
1976-03-24,0.673611
1976-03-25,0.673611
1976-03-26,0.6875
1976-03-29,0.6875
1976-03-30,0.6875
1976-03-31,0.680556
1976-04-01,0.680556
1976-04-02,0.680556
1976-04-05,0.673611
1976-04-06,0.673611
1976-04-07,0.673611
1976-04-08,0.659722
1976-04-09,0.652778
1976-04-12,0.652778
1976-04-13,0.645833
1976-04-14,0.632161
1976-04-15,0.632161
1976-04-19,0.618056
1976-04-20,0.611328
1976-04-21,0.611328
1976-04-22,0.611328
1976-04-23,0.625
1976-04-26,0.632161
1976-04-27,0.625
1976-04-28,0.625
1976-04-29,0.625
1976-04-30,0.625
1976-05-03,0.625
1976-05-04,0.625
1976-05-05,0.625
1976-05-06,0.618056
1976-05-07,0.625
1976-05-10,0.618056
1976-05-11,0.618056
1976-05-12,0.604167
1976-05-13,0.604167
1976-05-14,0.604167
1976-05-17,0.604167
1976-05-18,0.604167
1976-05-19,0.604167
1976-05-20,0.604167
1976-05-21,0.604167
1976-05-24,0.604167
1976-05-25,0.590278
1976-05-26,0.590278
1976-05-27,0.583333
1976-05-28,0.583333
1976-06-01,0.583333
1976-06-02,0.583333
1976-06-03,0.583333
1976-06-04,0.583333
1976-06-07,0.5625
1976-06-08,0.569444
1976-06-09,0.5625
1976-06-10,0.569444
1976-06-11,0.569444
1976-06-14,0.597222
1976-06-15,0.597222
1976-06-16,0.597222
1976-06-17,0.597222
1976-06-18,0.597222
1976-06-21,0.597222
1976-06-22,0.590278
1976-06-23,0.583333
1976-06-24,0.583333
1976-06-25,0.583333
1976-06-28,0.583333
1976-06-29,0.590278
1976-06-30,0.597222
1976-07-01,0.597222
1976-07-02,0.597222
1976-07-06,0.597222
1976-07-07,0.597222
1976-07-08,0.597222
1976-07-09,0.597222
1976-07-12,0.597222
1976-07-13,0.597222
1976-07-14,0.597222
1976-07-15,0.597222
1976-07-16,0.597222
1976-07-19,0.597222
1976-07-20,0.597222
1976-07-21,0.597222
1976-07-22,0.597222
1976-07-23,0.597222
1976-07-26,0.604167
1976-07-27,0.597222
1976-07-28,0.590278
1976-07-29,0.597222
1976-07-30,0.597222
1976-08-02,0.597222
1976-08-03,0.597222
1976-08-04,0.611328
1976-08-05,0.611328
1976-08-06,0.611328
1976-08-09,0.611328
1976-08-10,0.611328
1976-08-11,0.611328
1976-08-12,0.611328
1976-08-13,0.611328
1976-08-16,0.611328
1976-08-17,0.611328
1976-08-18,0.611328
1976-08-19,0.611328
1976-08-20,0.611328
1976-08-23,0.611328
1976-08-24,0.611328
1976-08-25,0.611328
1976-08-26,0.611328
1976-08-27,0.611328
1976-08-30,0.611328
1976-08-31,0.604167
1976-09-01,0.604167
1976-09-02,0.604167
1976-09-03,0.604167
1976-09-07,0.604167
1976-09-08,0.604167
1976-09-09,0.604167
1976-09-10,0.604167
1976-09-13,0.604167
1976-09-14,0.604167
1976-09-15,0.618056
1976-09-16,0.618056
1976-09-17,0.618056
1976-09-20,0.604167
1976-09-21,0.604167
1976-09-22,0.597222
1976-09-23,0.611328
1976-09-24,0.611328
1976-09-27,0.611328
1976-09-28,0.611328
1976-09-29,0.583333
1976-09-30,0.583333
1976-10-01,0.583333
1976-10-04,0.583333
1976-10-05,0.583333
1976-10-06,0.555556
1976-10-07,0.555556
1976-10-08,0.555556
1976-10-11,0.555556
1976-10-12,0.555556
1976-10-13,0.555556
1976-10-14,0.555556
1976-10-15,0.555556
1976-10-18,0.555556
1976-10-19,0.555556
1976-10-20,0.555556
1976-10-21,0.555556
1976-10-22,0.555556
1976-10-25,0.555556
1976-10-26,0.5625
1976-10-27,0.5625
1976-10-28,0.5625
1976-10-29,0.569444
1976-11-01,0.583333
1976-11-03,0.5625
1976-11-04,0.583333
1976-11-05,0.583333
1976-11-08,0.590278
1976-11-09,0.597222
1976-11-10,0.590278
1976-11-11,0.597222
1976-11-12,0.604167
1976-11-15,0.597222
1976-11-16,0.632161
1976-11-17,0.680556
1976-11-18,0.673611
1976-11-19,0.680556
1976-11-22,0.673611
1976-11-23,0.673611
1976-11-24,0.673611
1976-11-26,0.673611
1976-11-29,0.673611
1976-11-30,0.680556
1976-12-01,0.701389
1976-12-02,0.708116
1976-12-03,0.708116
1976-12-06,0.715278
1976-12-07,0.708116
1976-12-08,0.708116
1976-12-09,0.708116
1976-12-10,0.708116
1976-12-13,0.708116
1976-12-14,0.708116
1976-12-15,0.708116
1976-12-16,0.715278
1976-12-17,0.715278
1976-12-20,0.715278
1976-12-21,0.722222
1976-12-22,0.708116
1976-12-23,0.736111
1976-12-27,0.736111
1976-12-28,0.743056
1976-12-29,0.743056
1976-12-30,0.75
1976-12-31,0.763889
1977-01-03,0.770833
1977-01-04,0.763889
1977-01-05,0.791667
1977-01-06,0.805556
1977-01-07,0.791667
1977-01-10,0.791667
1977-01-11,0.791667
1977-01-12,0.791667
1977-01-13,0.791667
1977-01-14,0.791667
1977-01-17,0.777778
1977-01-18,0.777778
1977-01-19,0.777778
1977-01-20,0.777778
1977-01-21,0.777778
1977-01-24,0.777778
1977-01-25,0.784722
1977-01-26,0.777778
1977-01-27,0.777778
1977-01-28,0.777778
1977-01-31,0.777778
1977-02-01,0.784722
1977-02-02,0.784722
1977-02-03,0.784722
1977-02-04,0.784722
1977-02-07,0.784722
1977-02-08,0.784722
1977-02-09,0.784722
1977-02-10,0.798611
1977-02-11,0.798611
1977-02-14,0.805556
1977-02-15,0.8194440000000001
1977-02-16,0.8680559999999999
1977-02-17,0.895833
1977-02-18,0.9027780000000001
1977-02-22,0.9375
1977-02-23,0.951606
1977-02-24,0.916667
1977-02-25,0.916667
1977-02-28,0.9236110000000001
1977-03-01,0.9305559999999999
1977-03-02,0.9305559999999999
1977-03-03,0.9305559999999999
1977-03-04,0.9305559999999999
1977-03-07,0.9305559999999999
1977-03-08,0.9444440000000001
1977-03-09,0.9375
1977-03-10,0.9375
1977-03-11,0.9236110000000001
1977-03-14,0.916667
1977-03-15,0.9236110000000001
1977-03-16,0.9236110000000001
1977-03-17,0.9305559999999999
1977-03-18,0.951606
1977-03-21,0.958333
1977-03-22,0.958333
1977-03-23,0.9652780000000001
1977-03-24,0.958333
1977-03-25,0.958333
1977-03-28,0.958333
1977-03-29,0.9861110000000001
1977-03-30,0.9930559999999999
1977-03-31,1.013889
1977-04-01,1.006944
1977-04-04,1.0
1977-04-05,1.006944
1977-04-06,1.020833
1977-04-07,1.020833
1977-04-11,1.034722
1977-04-12,1.076389
1977-04-13,1.083333
1977-04-14,1.083333
1977-04-15,1.097222
1977-04-18,1.104167
1977-04-19,1.097222
1977-04-20,1.104167
1977-04-21,1.097222
1977-04-22,1.097222
1977-04-25,1.069444
1977-04-26,1.0
1977-04-27,1.013889
1977-04-28,1.027778
1977-04-29,1.027778
1977-05-02,1.041667
1977-05-03,1.041667
1977-05-04,1.041667
1977-05-05,1.041667
1977-05-06,1.027778
1977-05-09,1.027778
1977-05-10,1.027778
1977-05-11,1.041667
1977-05-12,1.041667
1977-05-13,1.041667
1977-05-16,1.041667
1977-05-17,1.041667
1977-05-18,1.055556
1977-05-19,1.083333
1977-05-20,1.083333
1977-05-23,1.083333
1977-05-24,1.055556
1977-05-25,1.055556
1977-05-26,1.013889
1977-05-27,1.0
1977-05-31,0.9861110000000001
1977-06-01,1.0
1977-06-02,0.9861110000000001
1977-06-03,1.0
1977-06-06,1.0
1977-06-07,1.0
1977-06-08,1.0
1977-06-09,1.0
1977-06-10,1.0
1977-06-13,1.0
1977-06-14,1.013889
1977-06-15,1.013889
1977-06-16,1.027778
1977-06-17,1.027778
1977-06-20,1.027778
1977-06-21,1.027778
1977-06-22,1.027778
1977-06-23,1.027778
1977-06-24,1.027778
1977-06-27,1.041667
1977-06-28,1.041667
1977-06-29,1.041667
1977-06-30,1.041667
1977-07-01,1.041667
1977-07-05,1.041667
1977-07-06,1.041667
1977-07-07,1.041667
1977-07-08,1.055556
1977-07-11,1.055556
1977-07-12,1.055556
1977-07-13,1.055556
1977-07-15,1.069444
1977-07-18,1.055556
1977-07-19,1.055556
1977-07-20,1.055556
1977-07-21,1.055556
1977-07-22,1.055556
1977-07-25,1.055556
1977-07-26,1.069444
1977-07-27,1.069444
1977-07-28,1.069444
1977-07-29,1.069444
1977-08-01,1.069444
1977-08-02,1.027778
1977-08-03,1.027778
1977-08-04,1.027778
1977-08-05,1.013889
1977-08-08,1.013889
1977-08-09,1.0
1977-08-10,1.0
1977-08-11,1.0
