Date,FII
2003-01-24,25.02
2003-01-27,24.450001
2003-01-28,25.08
2003-01-29,25.040001
2003-01-30,24.91
2003-01-31,25.549999
2003-02-03,25.58
2003-02-04,25.370001000000002
2003-02-05,25.08
2003-02-06,24.809998999999998
2003-02-07,24.68
2003-02-10,24.93
2003-02-11,24.74
2003-02-12,24.27
2003-02-13,24.379998999999998
2003-02-14,24.68
2003-02-18,25.26
2003-02-19,24.91
2003-02-20,24.57
2003-02-21,24.98
2003-02-24,24.43
2003-02-25,24.620001000000002
2003-02-26,24.450001
2003-02-27,25.17
2003-02-28,25.32
2003-03-03,25.41
2003-03-04,25.09
2003-03-05,25.549999
2003-03-06,25.299999
2003-03-07,25.459999
2003-03-10,24.879998999999998
2003-03-11,24.6
2003-03-12,24.200001
2003-03-13,25.0
2003-03-14,24.48
2003-03-17,25.17
2003-03-18,25.52
2003-03-19,25.92
2003-03-20,25.92
2003-03-21,26.440001000000002
2003-03-24,25.58
2003-03-25,25.65
2003-03-26,25.690001000000002
2003-03-27,25.549999
2003-03-28,25.450001
2003-03-31,25.450001
2003-04-01,25.58
2003-04-02,25.969998999999998
2003-04-03,26.030001000000002
2003-04-04,25.98
2003-04-07,26.209999
2003-04-08,26.15
2003-04-09,27.4
2003-04-10,27.84
2003-04-11,27.67
2003-04-14,28.15
2003-04-15,27.0
2003-04-16,26.43
2003-04-17,26.99
2003-04-21,26.98
2003-04-22,27.299999
2003-04-23,27.219998999999998
2003-04-24,26.950001
2003-04-25,26.879998999999998
2003-04-28,27.01
2003-04-29,27.120001000000002
2003-04-30,27.290001
2003-05-01,27.1
2003-05-02,27.870001000000002
2003-05-05,27.33
2003-05-06,27.450001
2003-05-07,27.18
2003-05-08,27.110001
2003-05-09,27.5
2003-05-12,27.860001
2003-05-13,27.799999
2003-05-14,27.27
2003-05-15,27.870001000000002
2003-05-16,27.6
2003-05-19,26.860001
2003-05-20,26.99
2003-05-21,26.700001
2003-05-22,26.83
2003-05-23,26.85
2003-05-27,26.85
2003-05-28,27.23
2003-05-29,27.23
2003-05-30,27.860001
2003-06-02,27.950001
2003-06-03,26.700001
2003-06-04,27.700001
2003-06-05,27.700001
2003-06-06,27.440001000000002
2003-06-09,26.93
2003-06-10,27.299999
2003-06-11,27.34
2003-06-12,26.98
2003-06-13,26.559998999999998
2003-06-16,26.85
2003-06-17,27.139999
2003-06-18,27.25
2003-06-19,26.889999
2003-06-20,26.540001
2003-06-23,26.379998999999998
2003-06-24,26.440001000000002
2003-06-25,26.73
2003-06-26,27.76
2003-06-27,27.549999
2003-06-30,27.42
2003-07-01,27.709999
2003-07-02,27.540001
2003-07-03,27.6
2003-07-07,28.48
2003-07-08,28.99
2003-07-09,29.42
2003-07-10,29.18
2003-07-11,29.719998999999998
2003-07-14,30.540001
2003-07-15,30.379998999999998
2003-07-16,30.15
2003-07-17,29.950001
2003-07-18,30.799999
2003-07-21,29.950001
2003-07-22,30.41
2003-07-23,29.969998999999998
2003-07-24,29.860001
2003-07-25,29.73
2003-07-28,29.15
2003-07-29,29.120001000000002
2003-07-30,28.91
2003-07-31,28.74
2003-08-01,28.34
2003-08-04,28.16
2003-08-05,27.73
2003-08-06,27.879998999999998
2003-08-07,27.719998999999998
2003-08-08,28.049999
2003-08-11,28.1
2003-08-12,28.629998999999998
2003-08-13,28.370001000000002
2003-08-14,29.07
2003-08-15,29.629998999999998
2003-08-18,29.559998999999998
2003-08-19,29.780001000000002
2003-08-20,30.059998999999998
2003-08-21,29.99
2003-08-22,29.26
2003-08-25,29.34
2003-08-26,29.389999
2003-08-27,29.389999
2003-08-28,29.48
2003-08-29,29.360001
2003-09-02,29.790001
2003-09-03,29.43
2003-09-04,29.299999
2003-09-05,29.17
2003-09-08,29.049999
2003-09-09,28.99
2003-09-10,28.35
2003-09-11,28.42
2003-09-12,28.66
2003-09-15,28.25
2003-09-16,29.17
2003-09-17,28.969998999999998
2003-09-18,29.43
2003-09-19,29.709999
2003-09-22,29.09
2003-09-23,29.01
2003-09-24,28.700001
2003-09-25,28.33
2003-09-26,28.25
2003-09-29,28.469998999999998
2003-09-30,27.700001
2003-10-01,28.5
2003-10-02,28.76
2003-10-03,28.379998999999998
2003-10-06,28.459999
2003-10-07,28.379998999999998
2003-10-08,28.35
2003-10-09,28.98
2003-10-10,29.07
2003-10-13,29.68
2003-10-14,29.860001
2003-10-15,29.75
2003-10-16,30.02
2003-10-17,31.389999
2003-10-20,31.68
2003-10-21,31.65
2003-10-22,27.59
2003-10-23,28.309998999999998
2003-10-24,28.030001000000002
2003-10-27,28.77
2003-10-28,28.379998999999998
2003-10-29,27.98
2003-10-30,27.610001
2003-10-31,27.65
2003-11-03,28.370001000000002
2003-11-04,27.6
2003-11-05,27.049999
2003-11-06,27.940001000000002
2003-11-07,28.450001
2003-11-10,28.75
2003-11-11,28.450001
2003-11-12,28.389999
2003-11-13,28.360001
2003-11-14,27.709999
2003-11-17,27.389999
2003-11-18,27.18
2003-11-19,27.25
2003-11-20,27.1
2003-11-21,27.549999
2003-11-24,28.18
2003-11-25,28.34
2003-11-26,28.67
2003-11-28,28.75
2003-12-01,29.030001000000002
2003-12-02,29.030001000000002
2003-12-03,28.75
2003-12-04,28.34
2003-12-05,28.17
2003-12-08,28.98
2003-12-09,28.35
2003-12-10,28.23
2003-12-11,28.450001
2003-12-12,28.73
2003-12-15,28.02
2003-12-16,27.77
2003-12-17,27.540001
2003-12-18,28.059998999999998
2003-12-19,29.26
2003-12-22,28.73
2003-12-23,28.860001
2003-12-24,28.85
2003-12-26,28.84
2003-12-29,29.200001
2003-12-30,29.200001
2003-12-31,29.360001
2004-01-02,28.82
2004-01-05,30.040001
2004-01-06,30.299999
2004-01-07,30.540001
2004-01-08,31.389999
2004-01-09,31.25
2004-01-12,31.84
2004-01-13,31.75
2004-01-14,31.540001
2004-01-15,31.639999
2004-01-16,31.549999
2004-01-20,31.75
2004-01-21,32.0
2004-01-22,30.92
2004-01-23,31.32
2004-01-26,31.540001
2004-01-27,31.52
2004-01-28,31.08
2004-01-29,31.1
2004-01-30,30.889999
2004-02-02,31.200001
2004-02-03,31.91
2004-02-04,31.1
2004-02-05,30.58
2004-02-06,30.9
2004-02-09,31.530001000000002
2004-02-10,31.92
2004-02-11,31.93
2004-02-12,31.07
2004-02-13,31.67
2004-02-17,32.099998
2004-02-18,32.110001000000004
2004-02-19,31.99
2004-02-20,31.73
2004-02-23,31.67
2004-02-24,32.130001
2004-02-25,31.98
2004-02-26,32.41
2004-02-27,32.27
2004-03-01,32.650002
2004-03-02,32.849998
2004-03-03,33.580002
2004-03-04,33.07
2004-03-05,33.59
2004-03-08,33.580002
2004-03-09,33.330002
2004-03-10,32.970001
2004-03-11,32.02
2004-03-12,32.32
2004-03-15,32.43
2004-03-16,32.490002000000004
2004-03-17,32.900002
2004-03-18,32.619999
2004-03-19,32.509997999999996
2004-03-22,31.43
2004-03-23,31.76
2004-03-24,31.49
2004-03-25,31.67
2004-03-26,31.639999
2004-03-29,31.85
2004-03-30,31.459999
2004-03-31,31.43
2004-04-01,32.0
2004-04-02,31.959999
2004-04-05,32.0
2004-04-06,31.93
2004-04-07,32.139998999999996
2004-04-08,31.66
2004-04-12,31.75
2004-04-13,30.49
2004-04-14,30.4
2004-04-15,30.17
2004-04-16,30.969998999999998
2004-04-19,30.42
2004-04-20,30.02
2004-04-21,29.73
2004-04-22,29.75
2004-04-23,29.799999
2004-04-26,29.780001000000002
2004-04-27,29.690001000000002
2004-04-28,29.459999
2004-04-29,29.610001
2004-04-30,29.4
2004-05-03,29.15
2004-05-04,28.82
2004-05-05,29.25
2004-05-06,28.75
2004-05-07,28.25
2004-05-10,28.309998999999998
2004-05-11,28.549999
2004-05-12,28.68
2004-05-13,28.6
2004-05-14,28.379998999999998
2004-05-17,28.17
2004-05-18,28.35
2004-05-19,28.76
2004-05-20,28.41
2004-05-21,28.370001000000002
2004-05-24,28.49
2004-05-25,29.129998999999998
2004-05-26,29.16
2004-05-27,29.73
2004-05-28,29.780001000000002
2004-06-01,29.870001000000002
2004-06-02,29.92
2004-06-03,30.26
2004-06-04,30.93
2004-06-07,31.41
2004-06-08,31.209999
2004-06-09,31.120001000000002
2004-06-10,30.83
2004-06-14,30.549999
2004-06-15,30.6
2004-06-16,30.76
2004-06-17,30.610001
2004-06-18,30.66
2004-06-21,30.52
2004-06-22,30.85
2004-06-23,30.879998999999998
2004-06-24,30.450001
2004-06-25,30.6
2004-06-28,30.459999
2004-06-29,30.6
2004-06-30,30.34
2004-07-01,29.65
2004-07-02,29.700001
2004-07-06,29.35
2004-07-07,29.09
2004-07-08,29.0
2004-07-09,29.049999
2004-07-12,29.26
2004-07-13,29.059998999999998
2004-07-14,28.82
2004-07-15,28.719998999999998
2004-07-16,28.49
2004-07-19,28.5
2004-07-20,29.0
2004-07-21,28.719998999999998
2004-07-22,28.629998999999998
2004-07-23,28.49
2004-07-26,28.34
2004-07-27,28.370001000000002
2004-07-28,27.719998999999998
2004-07-29,28.139999
2004-07-30,28.110001
2004-08-02,28.540001
2004-08-03,28.309998999999998
2004-08-04,28.41
2004-08-05,27.790001
2004-08-06,26.879998999999998
2004-08-09,27.639999
2004-08-10,28.18
2004-08-11,28.26
2004-08-12,28.040001
2004-08-13,28.110001
2004-08-16,28.65
2004-08-17,28.629998999999998
2004-08-18,29.059998999999998
2004-08-19,28.629998999999998
2004-08-20,28.9
2004-08-23,28.9
2004-08-24,28.889999
2004-08-25,29.389999
2004-08-26,29.33
2004-08-27,29.02
2004-08-30,28.780001000000002
2004-08-31,28.85
2004-09-01,29.049999
2004-09-02,29.540001
2004-09-03,29.33
2004-09-07,29.9
2004-09-08,29.809998999999998
2004-09-09,29.32
2004-09-10,29.639999
2004-09-13,29.719998999999998
2004-09-14,29.969998999999998
2004-09-15,29.58
2004-09-16,29.629998999999998
2004-09-17,29.540001
2004-09-20,29.280001000000002
2004-09-21,29.469998999999998
2004-09-22,28.91
2004-09-23,28.34
2004-09-24,28.440001000000002
2004-09-27,28.33
2004-09-28,28.42
2004-09-29,28.49
2004-09-30,28.440001000000002
2004-10-01,28.780001000000002
2004-10-04,29.620001000000002
2004-10-05,29.120001000000002
2004-10-06,29.139999
2004-10-07,28.620001000000002
2004-10-08,28.27
2004-10-11,28.32
2004-10-12,28.440001000000002
2004-10-13,28.280001000000002
2004-10-14,27.84
2004-10-15,27.879998999999998
2004-10-18,27.969998999999998
2004-10-19,27.68
2004-10-20,27.700001
2004-10-21,27.790001
2004-10-22,27.530001000000002
2004-10-25,27.35
2004-10-26,27.540001
2004-10-27,28.02
2004-10-28,27.799999
2004-10-29,28.99
2004-11-01,28.9
2004-11-02,28.879998999999998
2004-11-03,28.84
2004-11-04,29.049999
2004-11-05,29.0
2004-11-08,28.790001
2004-11-09,28.969998999999998
2004-11-10,29.049999
2004-11-11,29.530001000000002
2004-11-12,29.799999
2004-11-15,29.57
2004-11-16,29.5
2004-11-17,29.709999
2004-11-18,29.700001
2004-11-19,29.040001
2004-11-22,29.15
2004-11-23,29.200001
2004-11-24,29.389999
2004-11-26,29.469998999999998
2004-11-29,29.35
2004-11-30,29.42
2004-12-01,29.99
2004-12-02,29.68
2004-12-03,29.799999
2004-12-06,30.6
2004-12-07,30.58
2004-12-08,30.75
2004-12-09,30.700001
2004-12-10,31.139999
2004-12-13,31.040001
2004-12-14,31.1
2004-12-15,31.34
2004-12-16,31.200001
2004-12-17,30.799999
2004-12-20,30.870001000000002
2004-12-21,30.83
2004-12-22,30.98
2004-12-23,30.77
2004-12-27,30.469998999999998
2004-12-28,30.799999
2004-12-29,30.58
2004-12-30,30.65
2004-12-31,30.4
2005-01-03,29.870001000000002
2005-01-04,29.700001
2005-01-05,29.73
2005-01-06,30.0
2005-01-07,29.77
2005-01-10,29.77
2005-01-11,29.6
2005-01-12,29.700001
2005-01-13,29.23
2005-01-14,29.32
2005-01-18,29.639999
2005-01-19,29.059998999999998
2005-01-20,29.0
2005-01-21,28.51
2005-01-24,28.75
2005-01-25,29.07
2005-01-26,29.16
2005-01-27,29.18
2005-01-28,29.139999
2005-01-31,29.379998999999998
2005-02-01,28.969998999999998
2005-02-02,28.809998999999998
2005-02-03,28.32
2005-02-04,28.459999
2005-02-07,28.85
2005-02-08,28.77
2005-02-09,28.75
2005-02-10,28.84
2005-02-11,28.93
2005-02-14,29.129998999999998
2005-02-15,29.389999
2005-02-16,29.66
2005-02-17,29.6
2005-02-18,29.620001000000002
2005-02-22,29.290001
2005-02-23,29.129998999999998
2005-02-24,28.950001
2005-02-25,29.65
2005-02-28,29.540001
2005-03-01,29.700001
2005-03-02,29.379998999999998
2005-03-03,29.08
2005-03-04,29.25
2005-03-07,29.379998999999998
2005-03-08,29.139999
2005-03-09,28.870001000000002
2005-03-10,29.0
2005-03-11,28.639999
2005-03-14,29.059998999999998
2005-03-15,28.870001000000002
2005-03-16,28.83
2005-03-17,28.870001000000002
2005-03-18,28.93
2005-03-21,28.690001000000002
2005-03-22,28.24
2005-03-23,28.059998999999998
2005-03-24,28.23
2005-03-28,28.01
2005-03-29,27.799999
2005-03-30,28.17
2005-03-31,28.309998999999998
2005-04-01,28.26
2005-04-04,28.43
2005-04-05,28.360001
2005-04-06,28.34
2005-04-07,28.43
2005-04-08,28.26
2005-04-11,28.33
2005-04-12,28.4
2005-04-13,27.92
2005-04-14,27.620001000000002
2005-04-15,27.030001000000002
2005-04-18,27.690001000000002
2005-04-19,27.540001
2005-04-20,27.299999
2005-04-21,27.690001000000002
2005-04-22,27.25
2005-04-25,27.65
2005-04-26,27.83
2005-04-27,27.99
2005-04-28,27.440001000000002
2005-04-29,28.450001
2005-05-02,28.469998999999998
2005-05-03,28.67
2005-05-04,29.459999
2005-05-05,29.07
2005-05-06,28.870001000000002
2005-05-09,29.559998999999998
2005-05-10,29.059998999999998
2005-05-11,29.030001000000002
2005-05-12,28.57
2005-05-13,28.290001
2005-05-16,28.84
2005-05-17,28.99
2005-05-18,29.440001000000002
2005-05-19,29.25
2005-05-20,29.35
2005-05-23,29.549999
2005-05-24,29.25
2005-05-25,28.93
2005-05-26,29.389999
2005-05-27,29.5
2005-05-31,29.610001
2005-06-01,29.75
2005-06-02,29.59
2005-06-03,29.41
2005-06-06,29.57
2005-06-07,29.440001000000002
2005-06-08,29.17
2005-06-09,29.41
2005-06-10,29.23
2005-06-13,29.24
2005-06-14,29.15
2005-06-15,29.09
2005-06-16,28.9
2005-06-17,29.23
2005-06-20,29.280001000000002
2005-06-21,28.84
2005-06-22,28.99
2005-06-23,29.16
2005-06-24,29.790001
2005-06-27,29.57
2005-06-28,30.120001000000002
2005-06-29,29.93
2005-06-30,30.01
2005-07-01,29.65
2005-07-05,30.440001000000002
2005-07-06,31.370001000000002
2005-07-07,31.370001000000002
2005-07-08,31.58
2005-07-11,31.68
2005-07-12,31.58
2005-07-13,31.879998999999998
2005-07-14,32.0
2005-07-15,31.85
2005-07-18,31.559998999999998
2005-07-19,31.75
2005-07-20,32.060001
2005-07-21,31.5
2005-07-22,31.690001000000002
2005-07-25,31.959999
2005-07-26,32.169998
2005-07-27,32.450001
2005-07-28,32.66
2005-07-29,31.940001000000002
2005-08-01,32.119999
2005-08-02,31.969998999999998
2005-08-03,31.889999
2005-08-04,31.5
2005-08-05,31.129998999999998
2005-08-08,31.120001000000002
2005-08-09,31.52
2005-08-10,31.58
2005-08-11,31.76
2005-08-12,31.4
2005-08-15,31.639999
2005-08-16,31.1
2005-08-17,31.280001000000002
2005-08-18,31.07
2005-08-19,30.870001000000002
2005-08-22,31.0
2005-08-23,31.0
2005-08-24,30.73
2005-08-25,30.889999
2005-08-26,30.950001
2005-08-29,30.950001
2005-08-30,30.98
2005-08-31,31.059998999999998
2005-09-01,31.049999
2005-09-02,31.209999
2005-09-06,31.42
2005-09-07,31.43
2005-09-08,31.559998999999998
2005-09-09,31.77
2005-09-12,31.82
2005-09-13,31.799999
2005-09-14,32.290001000000004
2005-09-15,33.200001
2005-09-16,33.330002
2005-09-19,33.200001
2005-09-20,33.259997999999996
2005-09-21,32.93
2005-09-22,33.630001
2005-09-23,33.259997999999996
2005-09-26,32.990002000000004
2005-09-27,33.150002
2005-09-28,33.130001
2005-09-29,33.650002
2005-09-30,33.23
2005-10-03,33.48
2005-10-04,33.599998
2005-10-05,33.110001000000004
2005-10-06,32.849998
2005-10-07,33.23
2005-10-10,33.93
2005-10-11,34.0
2005-10-12,33.25
2005-10-13,33.419998
2005-10-14,33.790001000000004
2005-10-17,33.790001000000004
2005-10-18,33.650002
2005-10-19,34.34
2005-10-20,34.099998
2005-10-21,34.41
2005-10-24,35.0
2005-10-25,35.060001
2005-10-26,35.02
2005-10-27,34.599998
2005-10-28,34.889998999999996
2005-10-31,35.009997999999996
2005-11-01,34.25
2005-11-02,34.639998999999996
2005-11-03,34.169998
2005-11-04,34.139998999999996
2005-11-07,34.450001
2005-11-08,34.32
2005-11-09,35.080002
2005-11-10,35.529999
2005-11-11,35.389998999999996
2005-11-14,35.630001
2005-11-15,35.369999
2005-11-16,35.119999
2005-11-17,35.52
2005-11-18,35.43
2005-11-21,36.360001000000004
2005-11-22,36.23
2005-11-23,36.299999
2005-11-25,36.459998999999996
2005-11-28,35.619999
2005-11-29,36.27
2005-11-30,36.540001000000004
2005-12-01,36.490002000000004
2005-12-02,36.5
2005-12-05,36.639998999999996
2005-12-06,37.040001000000004
2005-12-07,37.0
2005-12-08,37.110001000000004
2005-12-09,36.959998999999996
2005-12-12,37.279999
2005-12-13,37.560001
2005-12-14,37.849998
2005-12-15,37.5
2005-12-16,37.459998999999996
2005-12-19,37.009997999999996
2005-12-20,36.959998999999996
2005-12-21,36.82
2005-12-22,37.040001000000004
2005-12-23,37.189999
2005-12-27,37.049999
2005-12-28,37.330002
2005-12-29,37.060001
2005-12-30,37.040001000000004
2006-01-03,37.0
2006-01-04,36.849998
2006-01-05,37.099998
2006-01-06,37.099998
2006-01-09,37.200001
2006-01-10,37.25
2006-01-11,37.68
2006-01-12,37.82
2006-01-13,37.810001
2006-01-17,37.810001
2006-01-18,38.360001000000004
2006-01-19,38.48
2006-01-20,38.150002
2006-01-23,38.209998999999996
2006-01-24,38.439999
2006-01-25,38.779999
2006-01-26,39.220001
2006-01-27,39.549999
2006-01-30,39.200001
2006-01-31,38.610001000000004
2006-02-01,38.59
2006-02-02,38.650002
2006-02-03,38.549999
2006-02-06,38.810001
2006-02-07,39.02
2006-02-08,39.130001
2006-02-09,38.880001
2006-02-10,38.549999
2006-02-13,38.970001
2006-02-14,39.450001
2006-02-15,39.779999
2006-02-16,39.919998
2006-02-17,39.75
2006-02-21,39.16
2006-02-22,39.720001
2006-02-23,39.93
2006-02-24,39.419998
2006-02-27,39.689999
2006-02-28,38.889998999999996
2006-03-01,38.919998
2006-03-02,39.299999
2006-03-03,38.66
2006-03-06,38.470001
2006-03-07,38.220001
2006-03-08,38.150002
2006-03-09,37.57
2006-03-10,37.700001
2006-03-13,37.580002
2006-03-14,37.880001
2006-03-15,37.849998
2006-03-16,37.869999
2006-03-17,37.869999
2006-03-20,38.099998
2006-03-21,37.84
2006-03-22,37.799999
2006-03-23,37.549999
2006-03-24,37.450001
2006-03-27,38.849998
2006-03-28,38.130001
2006-03-29,38.959998999999996
2006-03-30,39.34
2006-03-31,39.049999
2006-04-03,38.740002000000004
2006-04-04,39.169998
2006-04-05,39.02
2006-04-06,38.810001
2006-04-07,38.169998
2006-04-10,38.360001000000004
2006-04-11,37.650002
2006-04-12,37.990002000000004
2006-04-13,37.810001
2006-04-17,37.869999
2006-04-18,38.720001
2006-04-19,38.77
2006-04-20,38.669998
2006-04-21,38.23
2006-04-24,38.099998
2006-04-25,37.900002
2006-04-26,38.110001000000004
2006-04-27,37.73
2006-04-28,35.099998
2006-05-01,33.740002000000004
2006-05-02,33.400002
2006-05-03,33.32
2006-05-04,33.490002000000004
2006-05-05,33.98
2006-05-08,33.610001000000004
2006-05-09,33.25
2006-05-10,33.049999
2006-05-11,32.139998999999996
2006-05-12,32.720001
2006-05-15,33.049999
2006-05-16,32.580002
2006-05-17,32.099998
2006-05-18,31.950001
2006-05-19,32.48
2006-05-22,32.060001
2006-05-23,31.799999
2006-05-24,32.099998
2006-05-25,32.07
2006-05-26,32.25
2006-05-30,31.799999
2006-05-31,32.119999
2006-06-01,32.619999
2006-06-02,32.799999
2006-06-05,32.360001000000004
2006-06-06,31.98
2006-06-07,32.439999
2006-06-08,32.509997999999996
2006-06-09,32.349998
2006-06-12,31.459999
2006-06-13,30.360001
2006-06-14,30.120001000000002
2006-06-15,30.98
2006-06-16,30.75
2006-06-19,30.549999
2006-06-20,30.889999
2006-06-21,31.18
2006-06-22,31.059998999999998
2006-06-23,30.879998999999998
2006-06-26,31.129998999999998
2006-06-27,30.610001
2006-06-28,30.809998999999998
2006-06-29,31.200001
2006-06-30,31.5
2006-07-03,31.0
2006-07-05,30.639999
2006-07-06,30.969998999999998
2006-07-07,30.799999
2006-07-10,30.889999
2006-07-11,30.82
2006-07-12,31.360001
2006-07-13,31.209999
2006-07-14,30.469998999999998
2006-07-17,30.43
2006-07-18,30.32
2006-07-19,30.98
2006-07-20,30.559998999999998
2006-07-21,30.41
2006-07-24,30.76
2006-07-25,30.799999
2006-07-26,30.799999
2006-07-27,31.01
2006-07-28,31.82
2006-07-31,31.01
2006-08-01,30.719998999999998
2006-08-02,30.690001000000002
2006-08-03,31.209999
2006-08-04,31.24
2006-08-07,31.57
2006-08-08,31.540001
2006-08-09,31.76
2006-08-10,32.16
2006-08-11,32.169998
2006-08-14,32.259997999999996
2006-08-15,32.849998
2006-08-16,33.669998
2006-08-17,33.919998
2006-08-18,34.060001
2006-08-21,33.639998999999996
2006-08-22,33.330002
2006-08-23,33.23
2006-08-24,33.07
2006-08-25,32.91
2006-08-28,32.970001
2006-08-29,32.900002
2006-08-30,33.200001
2006-08-31,33.48
2006-09-01,33.720001
2006-09-05,33.610001000000004
2006-09-06,33.25
2006-09-07,33.130001
2006-09-08,33.060001
2006-09-11,33.509997999999996
2006-09-12,34.099998
2006-09-13,34.380001
2006-09-14,34.18
2006-09-15,34.290001000000004
2006-09-18,33.889998999999996
2006-09-19,33.669998
2006-09-20,33.849998
2006-09-21,33.68
2006-09-22,33.610001000000004
2006-09-25,34.07
2006-09-26,34.099998
2006-09-27,34.0
2006-09-28,33.900002
2006-09-29,33.810001
2006-10-02,34.130001
2006-10-03,34.299999
2006-10-04,34.919998
2006-10-05,34.93
2006-10-06,35.189999
2006-10-09,35.099998
2006-10-10,34.990002000000004
2006-10-11,34.290001000000004
2006-10-12,34.48
2006-10-13,34.73
2006-10-16,34.900002
2006-10-17,34.509997999999996
2006-10-18,34.490002000000004
2006-10-19,34.080002
2006-10-20,33.810001
2006-10-23,33.98
2006-10-24,33.880001
2006-10-25,33.369999
2006-10-26,33.759997999999996
2006-10-27,34.439999
2006-10-30,34.200001
2006-10-31,34.290001000000004
2006-11-01,33.779999
2006-11-02,33.950001
2006-11-03,33.529999
2006-11-06,34.080002
2006-11-07,33.93
2006-11-08,33.68
2006-11-09,33.630001
2006-11-10,33.700001
2006-11-13,33.860001000000004
2006-11-14,34.259997999999996
2006-11-15,34.560001
2006-11-16,34.700001
2006-11-17,34.279999
2006-11-20,34.380001
2006-11-21,34.25
2006-11-22,34.209998999999996
2006-11-24,34.009997999999996
2006-11-27,32.950001
2006-11-28,33.299999
2006-11-29,33.240002000000004
2006-11-30,33.18
2006-12-01,32.68
2006-12-04,33.27
2006-12-05,33.34
2006-12-06,33.25
2006-12-07,33.25
2006-12-08,33.540001000000004
2006-12-11,33.23
2006-12-12,32.919998
2006-12-13,33.060001
2006-12-14,33.509997999999996
2006-12-15,33.34
2006-12-18,33.57
2006-12-19,33.77
2006-12-20,33.860001000000004
2006-12-21,33.84
2006-12-22,33.689999
2006-12-26,33.810001
2006-12-27,34.09
2006-12-28,34.080002
2006-12-29,33.779999
2007-01-03,34.189999
2007-01-04,34.290001000000004
2007-01-05,33.959998999999996
2007-01-08,34.07
2007-01-09,34.040001000000004
2007-01-10,34.080002
2007-01-11,34.400002
2007-01-12,34.68
2007-01-16,34.68
2007-01-17,34.970001
2007-01-18,34.779999
2007-01-19,34.400002
2007-01-22,34.52
2007-01-23,34.299999
2007-01-24,34.529999
2007-01-25,33.389998999999996
2007-01-26,35.34
2007-01-29,34.880001
2007-01-30,35.299999
2007-01-31,35.310001
2007-02-01,35.509997999999996
2007-02-02,35.540001000000004
2007-02-05,35.549999
2007-02-06,35.599998
2007-02-07,35.700001
2007-02-08,35.599998
2007-02-09,35.34
2007-02-12,35.150002
2007-02-13,35.490002000000004
2007-02-14,35.900002
2007-02-15,36.060001
2007-02-16,36.150002
2007-02-20,37.0
2007-02-21,37.049999
2007-02-22,36.75
2007-02-23,37.25
2007-02-26,36.880001
2007-02-27,36.009997999999996
2007-02-28,35.77
2007-03-01,36.139998999999996
2007-03-02,35.799999
2007-03-05,35.200001
2007-03-06,35.93
2007-03-07,35.799999
2007-03-08,35.98
2007-03-09,36.040001000000004
2007-03-12,36.209998999999996
2007-03-13,35.009997999999996
2007-03-14,35.669998
2007-03-15,35.93
2007-03-16,35.779999
2007-03-19,36.189999
2007-03-20,36.439999
2007-03-21,37.529999
2007-03-22,37.360001000000004
2007-03-23,37.490002000000004
2007-03-26,37.360001000000004
2007-03-27,37.490002000000004
2007-03-28,36.66
2007-03-29,36.779999
2007-03-30,36.720001
2007-04-02,37.0
2007-04-03,37.59
2007-04-04,37.599998
2007-04-05,37.16
2007-04-09,37.080002
2007-04-10,36.970001
2007-04-11,36.98
2007-04-12,37.099998
2007-04-13,37.57
2007-04-16,38.77
2007-04-17,39.27
2007-04-18,38.990002000000004
2007-04-19,38.849998
2007-04-20,39.16
2007-04-23,38.869999
2007-04-24,38.619999
2007-04-25,38.91
2007-04-26,38.849998
2007-04-27,38.709998999999996
2007-04-30,38.16
2007-05-01,38.080002
2007-05-02,37.759997999999996
2007-05-03,38.049999
2007-05-04,37.700001
2007-05-07,37.919998
2007-05-08,37.849998
2007-05-09,37.990002000000004
2007-05-10,37.110001000000004
2007-05-11,37.150002
2007-05-14,37.009997999999996
2007-05-15,37.080002
2007-05-16,37.560001
2007-05-17,37.459998999999996
2007-05-18,37.869999
2007-05-21,38.380001
2007-05-22,38.650002
2007-05-23,38.169998
2007-05-24,37.790001000000004
2007-05-25,37.400002
2007-05-29,37.630001
2007-05-30,38.220001
2007-05-31,38.939999
2007-06-01,38.349998
2007-06-04,38.32
2007-06-05,38.34
2007-06-06,38.240002000000004
2007-06-07,37.650002
2007-06-08,37.529999
2007-06-11,37.720001
2007-06-12,37.57
2007-06-13,38.509997999999996
2007-06-14,38.91
2007-06-15,39.360001000000004
2007-06-18,38.84
2007-06-19,39.060001
2007-06-20,40.16
2007-06-21,40.139998999999996
2007-06-22,39.799999
2007-06-25,39.119999
2007-06-26,38.84
2007-06-27,39.290001000000004
2007-06-28,38.970001
2007-06-29,38.330002
2007-07-02,38.830002
2007-07-03,39.240002000000004
2007-07-05,39.139998999999996
2007-07-06,39.290001000000004
2007-07-09,39.470001
2007-07-10,38.82
2007-07-11,39.169998
2007-07-12,39.580002
2007-07-13,39.759997999999996
2007-07-16,40.02
2007-07-17,40.259997999999996
2007-07-18,39.709998999999996
2007-07-19,39.279999
2007-07-20,39.02
2007-07-23,39.470001
2007-07-24,39.0
2007-07-25,39.59
2007-07-26,38.41
2007-07-27,35.970001
2007-07-30,36.48
2007-07-31,36.009997999999996
2007-08-01,36.18
2007-08-02,36.18
2007-08-03,34.84
2007-08-06,35.439999
2007-08-07,35.669998
2007-08-08,36.299999
2007-08-09,33.560001
2007-08-10,33.57
