Date,AR
2018-04-20,19.76
2018-04-23,19.809998999999998
2018-04-24,19.35
2018-04-25,19.209999
2018-04-26,19.41
2018-04-27,19.1
2018-04-30,19.0
2018-05-01,19.17
2018-05-02,19.08
2018-05-03,18.379998999999998
2018-05-04,18.17
2018-05-07,18.25
2018-05-08,18.530001000000002
2018-05-09,18.969998999999998
2018-05-10,18.969998999999998
2018-05-11,18.469998999999998
2018-05-14,18.93
2018-05-15,18.969998999999998
2018-05-16,19.32
2018-05-17,19.52
2018-05-18,19.110001
2018-05-21,19.309998999999998
2018-05-22,19.08
2018-05-23,18.84
2018-05-24,18.42
2018-05-25,18.27
2018-05-29,18.59
2018-05-30,19.040001
2018-05-31,19.110001
2018-06-01,19.4
2018-06-04,18.73
2018-06-05,18.870001000000002
2018-06-06,19.16
2018-06-07,19.83
2018-06-08,19.620001000000002
2018-06-11,19.59
2018-06-12,19.99
2018-06-13,20.16
2018-06-14,19.76
2018-06-15,19.5
2018-06-18,19.790001
2018-06-19,20.18
2018-06-20,20.68
2018-06-21,20.709999
2018-06-22,20.809998999999998
2018-06-25,20.5
2018-06-26,20.940001000000002
2018-06-27,21.08
2018-06-28,21.299999
2018-06-29,21.35
2018-07-02,20.940001000000002
2018-07-03,21.34
2018-07-05,21.469998999999998
2018-07-06,21.84
2018-07-09,22.440001000000002
2018-07-10,22.360001
2018-07-11,21.950001
2018-07-12,21.690001000000002
2018-07-13,21.76
2018-07-16,21.42
2018-07-17,21.450001
2018-07-18,21.01
2018-07-19,21.23
2018-07-20,21.16
2018-07-23,21.040001
2018-07-24,21.059998999999998
2018-07-25,21.27
2018-07-26,21.24
2018-07-27,20.23
2018-07-30,20.360001
2018-07-31,20.540001
2018-08-01,20.01
2018-08-02,18.959999
2018-08-03,18.83
2018-08-06,18.719998999999998
2018-08-07,18.99
2018-08-08,18.780001000000002
2018-08-09,18.709999
2018-08-10,18.76
2018-08-13,17.92
2018-08-14,18.139999
2018-08-15,17.66
2018-08-16,17.469998999999998
2018-08-17,17.5
2018-08-20,17.610001
2018-08-21,18.1
2018-08-22,18.440001000000002
2018-08-23,18.4
2018-08-24,18.49
2018-08-27,18.51
2018-08-28,18.42
2018-08-29,18.610001
2018-08-30,18.870001000000002
2018-08-31,18.51
2018-09-04,17.889999
2018-09-05,17.67
2018-09-06,17.110001
2018-09-07,17.18
2018-09-10,17.51
2018-09-11,17.780001000000002
2018-09-12,18.209999
2018-09-13,18.530001000000002
2018-09-14,18.610001
2018-09-17,18.799999
2018-09-18,19.32
2018-09-19,19.940001000000002
2018-09-20,19.790001
2018-09-21,19.08
2018-09-24,18.709999
2018-09-25,18.790001
2018-09-26,17.4
2018-09-27,17.75
2018-09-28,17.709999
2018-10-01,17.959999
2018-10-02,17.9
2018-10-03,18.469998999999998
2018-10-04,18.209999
2018-10-05,18.58
2018-10-08,18.879998999999998
2018-10-09,19.48
2018-10-10,19.17
2018-10-11,18.85
2018-10-12,18.68
2018-10-15,18.860001
2018-10-16,19.139999
2018-10-17,18.790001
2018-10-18,18.139999
2018-10-19,18.209999
2018-10-22,17.49
2018-10-23,16.85
2018-10-24,16.0
2018-10-25,16.309998999999998
2018-10-26,16.139999
2018-10-29,15.74
2018-10-30,15.56
2018-10-31,15.89
2018-11-01,16.469998999999998
2018-11-02,15.81
2018-11-05,17.110001
2018-11-06,16.82
2018-11-07,16.790001
2018-11-08,16.440001000000002
2018-11-09,15.7
2018-11-12,15.91
2018-11-13,15.27
2018-11-14,14.2
2018-11-15,14.22
2018-11-16,14.05
2018-11-19,14.14
2018-11-20,13.34
2018-11-21,13.89
2018-11-23,13.86
2018-11-26,13.74
2018-11-27,13.4
2018-11-28,13.79
2018-11-29,13.48
2018-11-30,13.13
2018-12-03,13.27
2018-12-04,12.68
2018-12-06,12.78
2018-12-07,12.75
2018-12-10,12.79
2018-12-11,12.44
2018-12-12,12.25
2018-12-13,12.16
2018-12-14,11.31
2018-12-17,10.78
2018-12-18,10.73
2018-12-19,10.05
2018-12-20,9.75
2018-12-21,9.4
2018-12-24,9.08
2018-12-26,9.87
2018-12-27,9.83
2018-12-28,9.21
2018-12-31,9.39
2019-01-02,9.76
2019-01-03,9.53
2019-01-04,10.25
2019-01-07,10.51
2019-01-08,10.47
2019-01-09,10.51
2019-01-10,10.66
2019-01-11,10.5
2019-01-14,10.76
2019-01-15,10.94
2019-01-16,10.71
2019-01-17,10.76
2019-01-18,10.82
2019-01-22,10.38
2019-01-23,10.05
2019-01-24,10.0
2019-01-25,10.41
2019-01-28,10.26
2019-01-29,10.31
2019-01-30,10.56
2019-01-31,10.06
2019-02-01,10.21
2019-02-04,10.05
2019-02-05,9.66
2019-02-06,9.32
2019-02-07,8.73
2019-02-08,8.83
2019-02-11,9.04
2019-02-12,9.27
2019-02-13,9.07
2019-02-14,9.07
2019-02-15,9.61
2019-02-19,9.66
2019-02-20,9.84
2019-02-21,9.73
2019-02-22,9.64
2019-02-25,9.66
2019-02-26,9.47
2019-02-27,8.99
2019-02-28,8.66
2019-03-01,9.15
2019-03-04,9.18
2019-03-05,8.99
2019-03-06,8.6
2019-03-07,8.3
2019-03-08,7.81
2019-03-11,7.98
2019-03-12,8.17
2019-03-13,8.33
2019-03-14,8.58
2019-03-15,8.42
2019-03-18,8.69
2019-03-19,8.54
2019-03-20,8.86
2019-03-21,8.74
2019-03-22,8.39
2019-03-25,8.39
2019-03-26,8.51
2019-03-27,8.43
2019-03-28,8.66
2019-03-29,8.83
2019-04-01,8.72
2019-04-02,8.65
2019-04-03,8.2
2019-04-04,8.41
2019-04-05,8.98
2019-04-08,8.97
2019-04-09,8.55
2019-04-10,8.56
2019-04-11,8.33
2019-04-12,8.69
2019-04-15,8.59
2019-04-16,8.69
2019-04-17,8.49
2019-04-18,8.09
2019-04-22,8.04
2019-04-23,7.9
2019-04-24,7.65
2019-04-25,7.26
2019-04-26,7.47
2019-04-29,7.49
2019-04-30,7.25
2019-05-01,7.13
2019-05-02,7.22
2019-05-03,7.17
2019-05-06,7.54
2019-05-07,8.0
2019-05-08,7.99
2019-05-09,8.0
2019-05-10,8.04
2019-05-13,7.84
2019-05-14,8.06
2019-05-15,8.24
2019-05-16,7.98
2019-05-17,7.62
2019-05-20,7.28
2019-05-21,7.39
2019-05-22,6.9
2019-05-23,6.89
2019-05-24,7.08
2019-05-28,6.75
2019-05-29,6.97
2019-05-30,6.55
2019-05-31,6.57
2019-06-03,6.7
2019-06-04,7.05
2019-06-05,6.6
2019-06-06,6.46
2019-06-07,6.45
2019-06-10,6.25
2019-06-11,6.08
2019-06-12,5.76
2019-06-13,5.88
2019-06-14,5.7
2019-06-17,5.7
2019-06-18,5.72
2019-06-19,5.58
2019-06-20,5.47
2019-06-21,5.58
2019-06-24,5.37
2019-06-25,5.4
2019-06-26,5.48
2019-06-27,5.38
2019-06-28,5.53
2019-07-01,5.39
2019-07-02,5.26
2019-07-03,5.45
2019-07-05,5.54
2019-07-08,5.3
2019-07-09,5.39
2019-07-10,5.44
2019-07-11,5.16
2019-07-12,5.2
2019-07-15,5.11
2019-07-16,4.92
2019-07-17,4.75
2019-07-18,4.72
2019-07-19,4.91
2019-07-22,4.97
2019-07-23,4.99
2019-07-24,4.92
2019-07-25,4.49
2019-07-26,4.13
2019-07-29,4.04
2019-07-30,4.54
2019-07-31,4.61
2019-08-01,4.51
2019-08-02,4.65
2019-08-05,4.39
2019-08-06,4.13
2019-08-07,3.78
2019-08-08,3.76
2019-08-09,3.53
2019-08-12,3.55
2019-08-13,3.52
2019-08-14,3.35
2019-08-15,3.44
2019-08-16,3.61
2019-08-19,3.75
2019-08-20,3.6
2019-08-21,3.47
2019-08-22,3.34
2019-08-23,3.26
2019-08-26,3.12
2019-08-27,2.8
2019-08-28,3.11
2019-08-29,3.37
2019-08-30,3.17
2019-09-03,3.22
2019-09-04,3.54
2019-09-05,3.7
2019-09-06,3.53
2019-09-09,3.87
2019-09-10,3.78
2019-09-11,3.87
2019-09-12,3.54
2019-09-13,3.61
2019-09-16,4.3
2019-09-17,4.21
2019-09-18,3.92
2019-09-19,3.8
2019-09-20,3.82
2019-09-23,3.56
2019-09-24,3.36
2019-09-25,3.29
2019-09-26,3.12
2019-09-27,3.28
2019-09-30,3.02
2019-10-01,2.89
2019-10-02,2.79
2019-10-03,2.85
2019-10-04,2.9
2019-10-07,2.67
2019-10-08,2.46
2019-10-09,2.46
2019-10-10,2.47
2019-10-11,2.73
2019-10-14,2.79
2019-10-15,2.65
2019-10-16,2.65
2019-10-17,2.8
2019-10-18,2.55
2019-10-21,2.57
2019-10-22,2.55
2019-10-23,2.56
2019-10-24,2.47
2019-10-25,2.71
2019-10-28,2.6
2019-10-29,2.84
2019-10-30,2.7
2019-10-31,2.5
2019-11-01,2.67
2019-11-04,2.94
2019-11-05,2.76
2019-11-06,2.76
2019-11-07,2.86
2019-11-08,2.86
2019-11-11,2.62
2019-11-12,2.53
2019-11-13,2.37
2019-11-14,2.22
2019-11-15,2.25
2019-11-18,2.03
2019-11-19,1.97
2019-11-20,1.94
2019-11-21,2.04
2019-11-22,2.17
2019-11-25,2.09
2019-11-26,1.99
2019-11-27,2.1
2019-11-29,1.99
2019-12-02,1.96
2019-12-03,2.02
2019-12-04,2.17
2019-12-05,2.1
2019-12-06,2.19
2019-12-09,2.57
2019-12-10,2.68
2019-12-11,2.66
2019-12-12,2.92
2019-12-13,2.69
2019-12-16,2.68
2019-12-17,2.81
2019-12-18,2.87
2019-12-19,3.0
2019-12-20,2.75
2019-12-23,2.91
2019-12-24,2.87
2019-12-26,2.89
2019-12-27,2.7
2019-12-30,2.75
2019-12-31,2.85
2020-01-02,2.59
2020-01-03,2.68
2020-01-06,2.62
2020-01-07,2.68
2020-01-08,2.55
2020-01-09,2.4
2020-01-10,2.37
2020-01-13,2.35
2020-01-14,2.55
2020-01-15,2.54
2020-01-16,2.51
2020-01-17,2.39
2020-01-21,2.21
2020-01-22,2.05
2020-01-23,1.97
2020-01-24,1.91
2020-01-27,1.84
2020-01-28,1.91
2020-01-29,1.75
2020-01-30,1.75
2020-01-31,1.85
2020-02-03,1.74
2020-02-04,1.7
2020-02-05,1.87
2020-02-06,1.83
2020-02-07,1.75
2020-02-10,1.68
2020-02-11,1.7
2020-02-12,1.77
2020-02-13,1.76
2020-02-14,1.65
2020-02-18,1.72
2020-02-19,1.8
2020-02-20,1.84
2020-02-21,1.76
2020-02-24,1.66
2020-02-25,1.65
2020-02-26,1.53
2020-02-27,1.37
2020-02-28,1.6
2020-03-02,1.47
2020-03-03,1.35
2020-03-04,1.31
2020-03-05,1.35
2020-03-06,1.38
2020-03-09,1.1
2020-03-10,1.18
2020-03-11,1.04
2020-03-12,1.1
2020-03-13,1.26
2020-03-16,1.2
2020-03-17,1.25
2020-03-18,1.04
2020-03-19,0.91
2020-03-20,0.95
2020-03-23,0.81
2020-03-24,0.91
2020-03-25,0.99
2020-03-26,0.91
2020-03-27,0.83
2020-03-30,0.74
2020-03-31,0.71
2020-04-01,0.67
2020-04-02,0.71
2020-04-03,0.77
2020-04-06,0.94
2020-04-07,0.98
2020-04-08,1.31
2020-04-09,1.47
2020-04-13,1.42
2020-04-14,1.26
2020-04-15,1.38
2020-04-16,1.24
2020-04-17,1.38
2020-04-20,1.71
2020-04-21,2.09
2020-04-22,2.15
2020-04-23,2.18
2020-04-24,2.25
2020-04-27,2.38
2020-04-28,2.21
2020-04-29,2.46
2020-04-30,2.98
2020-05-01,2.8
2020-05-04,3.34
2020-05-05,3.32
2020-05-06,2.98
2020-05-07,2.93
2020-05-08,3.13
