Date,AGN
2007-05-16,31.200001
2007-05-17,31.219998999999998
2007-05-18,31.66
2007-05-21,30.9
2007-05-22,31.049999
2007-05-23,31.02
2007-05-24,30.98
2007-05-25,30.9
2007-05-29,30.93
2007-05-30,30.719998999999998
2007-05-31,30.860001
2007-06-01,31.530001000000002
2007-06-04,31.530001000000002
2007-06-05,31.65
2007-06-06,31.26
2007-06-07,31.190001000000002
2007-06-08,31.450001
2007-06-11,31.23
2007-06-12,30.77
2007-06-13,31.389999
2007-06-14,31.83
2007-06-15,31.93
2007-06-18,32.110001000000004
2007-06-19,32.34
2007-06-20,32.23
2007-06-21,32.880001
2007-06-22,32.279999
2007-06-25,32.299999
2007-06-26,32.139998999999996
2007-06-27,32.259997999999996
2007-06-28,32.790001000000004
2007-06-29,32.529999
2007-07-02,33.07
2007-07-03,33.0
2007-07-05,32.790001000000004
2007-07-06,32.919998
2007-07-09,33.029999
2007-07-10,32.919998
2007-07-11,32.889998999999996
2007-07-12,33.349998
2007-07-13,33.040001000000004
2007-07-16,33.689999
2007-07-17,33.630001
2007-07-18,33.099998
2007-07-19,33.209998999999996
2007-07-20,32.68
2007-07-23,33.049999
2007-07-24,32.610001000000004
2007-07-25,32.099998
2007-07-26,31.780001000000002
2007-07-27,30.809998999999998
2007-07-30,30.76
2007-07-31,30.42
2007-08-01,30.35
2007-08-02,31.74
2007-08-03,31.299999
2007-08-06,32.029999
2007-08-07,32.259997999999996
2007-08-08,30.540001
2007-08-09,29.59
2007-08-10,31.120001000000002
2007-08-13,32.25
2007-08-14,31.52
2007-08-15,31.33
2007-08-16,30.52
2007-08-17,30.24
2007-08-20,29.799999
2007-08-21,29.76
2007-08-22,30.51
2007-08-23,30.98
2007-08-24,30.91
2007-08-27,30.66
2007-08-28,29.809998999999998
2007-08-29,29.73
2007-08-30,29.530001000000002
2007-08-31,29.82
2007-09-04,30.66
2007-09-05,30.639999
2007-09-06,30.950001
2007-09-07,30.49
2007-09-10,30.48
2007-09-11,30.52
2007-09-12,30.549999
2007-09-13,31.389999
2007-09-14,31.110001
2007-09-17,30.99
2007-09-18,31.469998999999998
2007-09-19,31.959999
2007-09-20,31.74
2007-09-21,31.700001
2007-09-24,31.719998999999998
2007-09-25,31.73
2007-09-26,32.23
2007-09-27,31.969998999999998
2007-09-28,32.400002
2007-10-01,31.940001000000002
2007-10-02,32.18
2007-10-03,32.110001000000004
2007-10-04,31.959999
2007-10-05,31.93
2007-10-08,31.860001
2007-10-09,31.5
2007-10-10,31.0
2007-10-11,30.440001000000002
2007-10-12,30.799999
2007-10-15,30.559998999999998
2007-10-16,30.610001
2007-10-17,30.6
2007-10-18,30.940001000000002
2007-10-19,29.99
2007-10-22,29.83
2007-10-23,30.09
2007-10-24,29.889999
2007-10-25,30.07
2007-10-26,30.01
2007-10-29,30.15
2007-10-30,30.059998999999998
2007-10-31,30.559998999999998
2007-11-01,29.610001
2007-11-02,29.85
2007-11-05,30.049999
2007-11-06,29.950001
2007-11-07,28.83
2007-11-08,28.82
2007-11-09,28.77
2007-11-12,28.51
2007-11-13,28.370001000000002
2007-11-14,28.120001000000002
2007-11-15,28.08
2007-11-16,27.74
2007-11-19,27.43
2007-11-20,27.879998999999998
2007-11-21,27.290001
2007-11-23,27.870001000000002
2007-11-26,27.17
2007-11-27,27.780001000000002
2007-11-28,28.73
2007-11-29,29.110001
2007-11-30,29.309998999999998
2007-12-03,28.709999
2007-12-04,28.799999
2007-12-05,28.83
2007-12-06,29.0
2007-12-07,28.780001000000002
2007-12-10,29.33
2007-12-11,29.24
2007-12-12,28.620001000000002
2007-12-13,28.940001000000002
2007-12-14,27.950001
2007-12-17,27.809998999999998
2007-12-18,27.620001000000002
2007-12-19,27.32
2007-12-20,27.200001
2007-12-21,27.610001
2007-12-24,27.59
2007-12-26,27.57
2007-12-27,27.08
2007-12-28,27.459999
2007-12-31,27.139999
2008-01-02,26.879998999999998
2008-01-03,26.75
2008-01-04,26.08
2008-01-07,26.200001
2008-01-08,26.530001000000002
2008-01-09,27.190001000000002
2008-01-10,27.360001
2008-01-11,27.85
2008-01-14,27.780001000000002
2008-01-15,27.540001
2008-01-16,27.780001000000002
2008-01-17,27.290001
2008-01-18,26.559998999999998
2008-01-22,25.950001
2008-01-23,25.74
2008-01-24,26.82
2008-01-25,26.370001000000002
2008-01-28,26.4
2008-01-29,26.4
2008-01-30,25.91
2008-01-31,26.110001
2008-02-01,26.01
2008-02-04,26.129998999999998
2008-02-05,26.370001000000002
2008-02-06,26.370001000000002
2008-02-07,26.34
2008-02-08,26.0
2008-02-11,25.75
2008-02-12,26.280001000000002
2008-02-13,26.790001
2008-02-14,28.43
2008-02-15,27.940001000000002
2008-02-19,28.32
2008-02-20,28.209999
2008-02-21,27.26
2008-02-22,27.58
2008-02-25,28.190001000000002
2008-02-26,28.709999
2008-02-27,28.15
2008-02-28,27.91
2008-02-29,27.809998999999998
2008-03-03,27.5
2008-03-04,27.969998999999998
2008-03-05,28.15
2008-03-06,27.790001
2008-03-07,27.66
2008-03-10,27.6
2008-03-11,27.870001000000002
2008-03-12,27.530001000000002
2008-03-13,27.950001
2008-03-14,27.559998999999998
2008-03-17,28.0
2008-03-18,28.83
2008-03-19,28.67
2008-03-20,28.74
2008-03-24,29.110001
2008-03-25,29.059998999999998
2008-03-26,29.120001000000002
2008-03-27,29.1
2008-03-28,29.34
2008-03-31,29.32
2008-04-01,30.52
2008-04-02,29.27
2008-04-03,29.0
2008-04-04,29.26
2008-04-07,30.030001000000002
2008-04-08,30.25
2008-04-09,29.620001000000002
2008-04-10,29.83
2008-04-11,29.469998999999998
2008-04-14,29.33
2008-04-15,28.9
2008-04-16,29.639999
2008-04-17,29.51
2008-04-18,29.82
2008-04-21,29.23
2008-04-22,28.68
2008-04-23,29.290001
2008-04-24,29.040001
2008-04-25,29.49
2008-04-28,29.139999
2008-04-29,31.139999
2008-04-30,31.040001
2008-05-01,29.860001
2008-05-02,29.49
2008-05-05,28.950001
2008-05-06,29.51
2008-05-07,28.360001
2008-05-08,28.200001
2008-05-09,28.280001000000002
2008-05-12,28.32
2008-05-13,27.74
2008-05-14,28.549999
2008-05-15,28.559998999999998
2008-05-16,28.530001000000002
2008-05-19,28.530001000000002
2008-05-20,28.58
2008-05-21,28.24
2008-05-22,28.559998999999998
2008-05-23,28.370001000000002
2008-05-27,28.42
2008-05-28,28.139999
2008-05-29,28.280001000000002
2008-05-30,28.559998999999998
2008-06-02,28.18
2008-06-03,28.120001000000002
2008-06-04,28.26
2008-06-05,28.629998999999998
2008-06-06,28.389999
2008-06-09,27.780001000000002
2008-06-10,27.43
2008-06-11,26.940001000000002
2008-06-12,27.4
2008-06-13,27.639999
2008-06-16,27.559998999999998
2008-06-17,27.25
2008-06-18,26.75
2008-06-19,26.889999
2008-06-20,26.700001
2008-06-23,26.68
2008-06-24,26.75
2008-06-25,27.549999
2008-06-26,27.17
2008-06-27,26.950001
2008-06-30,27.17
2008-07-01,27.23
2008-07-02,27.17
2008-07-03,27.25
2008-07-07,27.219998999999998
2008-07-08,27.75
2008-07-09,28.07
2008-07-10,28.34
2008-07-11,28.389999
2008-07-14,28.469998999999998
2008-07-15,28.469998999999998
2008-07-16,28.469998999999998
2008-07-17,29.52
2008-07-18,29.9
2008-07-21,29.299999
2008-07-22,29.9
2008-07-23,30.02
2008-07-24,29.67
2008-07-25,29.690001000000002
2008-07-28,29.27
2008-07-29,29.209999
2008-07-30,29.27
2008-07-31,28.91
2008-08-01,29.41
2008-08-04,29.370001000000002
2008-08-05,29.799999
2008-08-06,29.200001
2008-08-07,28.370001000000002
2008-08-08,28.709999
2008-08-11,28.620001000000002
2008-08-12,28.35
2008-08-13,28.35
2008-08-14,29.51
2008-08-15,30.66
2008-08-18,30.42
2008-08-19,29.639999
2008-08-20,29.450001
2008-08-21,29.610001
2008-08-22,30.690001000000002
2008-08-25,30.16
2008-08-26,29.889999
2008-08-27,29.690001000000002
2008-08-28,30.08
2008-08-29,30.309998999999998
2008-09-02,30.540001
2008-09-03,30.780001000000002
2008-09-04,30.26
2008-09-05,29.950001
2008-09-08,30.32
2008-09-09,29.74
2008-09-10,29.459999
2008-09-11,29.549999
2008-09-12,29.809998999999998
2008-09-15,29.309998999999998
2008-09-16,28.450001
2008-09-17,26.969998999999998
2008-09-18,27.59
2008-09-19,28.290001
2008-09-22,28.91
2008-09-23,29.26
2008-09-24,29.129998999999998
2008-09-25,29.1
2008-09-26,28.799999
2008-09-29,27.530001000000002
2008-09-30,28.5
2008-10-01,28.969998999999998
2008-10-02,28.1
2008-10-03,27.540001
2008-10-06,26.719998999999998
2008-10-07,25.6
2008-10-08,24.629998999999998
2008-10-09,23.040001
2008-10-10,21.23
2008-10-13,23.24
2008-10-14,23.459999
2008-10-15,21.709999
2008-10-16,22.200001
2008-10-17,22.700001
2008-10-20,23.27
2008-10-21,23.450001
2008-10-22,22.82
2008-10-23,22.82
2008-10-24,21.610001
2008-10-27,22.450001
2008-10-28,24.129998999999998
2008-10-29,24.719998999999998
2008-10-30,25.83
2008-10-31,26.17
2008-11-03,26.51
2008-11-04,26.5
2008-11-05,24.950001
2008-11-06,24.57
2008-11-07,24.82
2008-11-10,24.780001000000002
2008-11-11,24.030001000000002
2008-11-12,22.98
2008-11-13,23.85
2008-11-14,23.610001
2008-11-17,22.780001000000002
2008-11-18,23.129998999999998
2008-11-19,22.139999
2008-11-20,20.76
2008-11-21,22.030001000000002
2008-11-24,22.889999
2008-11-25,23.190001000000002
2008-11-26,23.530001000000002
2008-11-28,23.75
2008-12-01,22.790001
2008-12-02,23.57
2008-12-03,24.129998999999998
2008-12-04,22.93
2008-12-05,23.6
2008-12-08,23.969998999999998
2008-12-09,23.799999
2008-12-10,24.09
2008-12-11,23.620001000000002
2008-12-12,23.799999
2008-12-15,23.610001
2008-12-16,24.74
2008-12-17,24.68
2008-12-18,24.309998999999998
2008-12-19,24.389999
2008-12-22,24.43
2008-12-23,24.540001
2008-12-24,24.52
2008-12-26,24.58
2008-12-29,25.120001000000002
2008-12-30,25.870001000000002
2008-12-31,26.57
2009-01-02,26.299999
2009-01-05,25.190001000000002
2009-01-06,24.84
2009-01-07,24.74
2009-01-08,24.67
2009-01-09,24.610001
2009-01-12,24.4
2009-01-13,24.360001
2009-01-14,24.02
2009-01-15,24.530001000000002
2009-01-16,24.68
2009-01-20,23.860001
2009-01-21,23.74
2009-01-22,25.0
2009-01-23,25.26
2009-01-26,26.200001
2009-01-27,26.799999
2009-01-28,27.34
2009-01-29,26.959999
2009-01-30,27.280001000000002
2009-02-02,27.16
2009-02-03,27.83
2009-02-04,27.620001000000002
2009-02-05,27.75
2009-02-06,28.42
2009-02-09,28.57
2009-02-10,27.950001
2009-02-11,28.6
2009-02-12,29.42
2009-02-13,29.049999
2009-02-17,28.639999
2009-02-18,28.93
2009-02-19,29.809998999999998
2009-02-20,29.809998999999998
2009-02-23,29.1
2009-02-24,29.889999
2009-02-25,29.950001
2009-02-26,28.52
2009-02-27,28.27
2009-03-02,25.42
2009-03-03,25.629998999999998
2009-03-04,26.5
2009-03-05,26.389999
2009-03-06,26.360001
2009-03-09,26.41
2009-03-10,27.75
2009-03-11,27.34
2009-03-12,28.360001
2009-03-13,28.57
2009-03-16,28.68
2009-03-17,29.18
2009-03-18,28.65
2009-03-19,27.860001
2009-03-20,27.559998999999998
2009-03-23,28.48
2009-03-24,28.360001
2009-03-25,28.709999
2009-03-26,29.290001
2009-03-27,28.76
2009-03-30,28.84
2009-03-31,31.110001
2009-04-01,30.26
2009-04-02,29.959999
2009-04-03,29.84
2009-04-06,29.780001000000002
2009-04-07,29.07
2009-04-08,29.379998999999998
2009-04-09,29.33
2009-04-13,29.690001000000002
2009-04-14,29.389999
2009-04-15,29.65
2009-04-16,30.08
2009-04-17,30.360001
2009-04-20,29.77
2009-04-21,30.809998999999998
2009-04-22,30.09
2009-04-23,30.9
2009-04-24,31.889999
2009-04-27,30.940001000000002
2009-04-28,30.639999
2009-04-29,31.139999
2009-04-30,30.940001000000002
2009-05-01,30.190001000000002
2009-05-04,30.120001000000002
2009-05-05,30.030001000000002
2009-05-06,29.700001
2009-05-07,29.74
2009-05-08,30.0
2009-05-11,29.84
2009-05-12,30.23
2009-05-13,30.530001000000002
2009-05-14,30.940001000000002
2009-05-15,30.0
2009-05-18,30.83
2009-05-19,31.32
2009-05-20,31.030001000000002
2009-05-21,29.85
2009-05-22,29.940001000000002
2009-05-26,30.059998999999998
2009-05-27,30.07
2009-05-28,29.93
2009-05-29,30.25
2009-06-01,30.559998999999998
2009-06-02,30.66
2009-06-03,30.360001
2009-06-04,30.620001000000002
2009-06-05,30.440001000000002
2009-06-08,30.110001
2009-06-09,30.0
2009-06-10,29.780001000000002
2009-06-11,29.85
2009-06-12,29.91
2009-06-15,29.18
2009-06-16,28.84
2009-06-17,30.27
2009-06-18,31.9
2009-06-19,31.6
2009-06-22,31.549999
2009-06-23,31.98
2009-06-24,32.02
2009-06-25,33.400002
2009-06-26,33.389998999999996
2009-06-29,33.880001
2009-06-30,33.689999
2009-07-01,33.919998
2009-07-02,33.18
2009-07-06,33.75
2009-07-07,33.709998999999996
2009-07-08,33.759997999999996
2009-07-09,33.369999
2009-07-10,33.060001
2009-07-13,33.52
2009-07-14,33.5
2009-07-15,33.5
2009-07-16,33.299999
2009-07-17,33.240002000000004
2009-07-20,33.0
2009-07-21,33.529999
2009-07-22,33.450001
2009-07-23,34.189999
2009-07-24,34.5
2009-07-27,34.919998
2009-07-28,34.650002
2009-07-29,34.75
2009-07-30,34.939999
2009-07-31,34.73
2009-08-03,34.91
2009-08-04,35.209998999999996
2009-08-05,34.580002
2009-08-06,34.139998999999996
2009-08-07,34.459998999999996
2009-08-10,34.310001
2009-08-11,34.889998999999996
2009-08-12,34.630001
2009-08-13,34.450001
2009-08-14,34.369999
2009-08-17,34.52
2009-08-18,34.610001000000004
2009-08-19,35.060001
2009-08-20,35.209998999999996
2009-08-21,35.240002000000004
2009-08-24,35.200001
2009-08-25,35.099998
2009-08-26,35.080002
2009-08-27,35.02
2009-08-28,35.349998
2009-08-31,35.290001000000004
2009-09-01,34.939999
2009-09-02,34.57
2009-09-03,34.470001
2009-09-04,34.810001
2009-09-08,34.799999
2009-09-09,36.18
2009-09-10,36.299999
2009-09-11,36.43
2009-09-14,36.23
2009-09-15,35.59
2009-09-16,35.82
2009-09-17,36.060001
2009-09-18,36.810001
2009-09-21,36.43
2009-09-22,35.849998
2009-09-23,35.939999
2009-09-24,36.029999
2009-09-25,35.98
2009-09-28,36.869999
2009-09-29,37.0
2009-09-30,36.639998999999996
2009-10-01,35.66
2009-10-02,35.68
2009-10-05,36.669998
2009-10-06,36.490002000000004
2009-10-07,36.720001
2009-10-08,37.0
2009-10-09,37.119999
2009-10-12,37.84
2009-10-13,37.57
2009-10-14,37.869999
2009-10-15,37.950001
2009-10-16,37.68
2009-10-19,36.77
2009-10-20,36.790001000000004
2009-10-21,36.380001
2009-10-22,36.189999
2009-10-23,35.810001
2009-10-26,34.799999
2009-10-27,34.470001
2009-10-28,33.939999
2009-10-29,34.599998
2009-10-30,34.419998
2009-11-02,35.310001
2009-11-03,35.34
2009-11-04,35.009997999999996
2009-11-05,34.830002
2009-11-06,35.369999
2009-11-09,36.150002
2009-11-10,35.880001
2009-11-11,36.25
2009-11-12,35.889998999999996
2009-11-13,35.959998999999996
2009-11-16,36.400002
2009-11-17,35.970001
2009-11-18,35.869999
2009-11-19,35.529999
2009-11-20,35.150002
2009-11-23,35.549999
2009-11-24,37.049999
2009-11-25,37.810001
2009-11-27,36.959998999999996
2009-11-30,37.09
2009-12-01,37.549999
2009-12-02,37.68
2009-12-03,37.290001000000004
2009-12-04,37.900002
2009-12-07,37.93
2009-12-08,37.77
2009-12-09,37.650002
2009-12-10,38.279999
2009-12-11,38.279999
2009-12-14,38.650002
2009-12-15,38.360001000000004
2009-12-16,38.25
2009-12-17,37.93
2009-12-18,38.09
2009-12-21,38.720001
2009-12-22,39.029999
2009-12-23,39.799999
2009-12-24,39.91
2009-12-28,40.119999
2009-12-29,39.900002
2009-12-30,39.82
2009-12-31,39.610001000000004
2010-01-04,40.290001000000004
2010-01-05,39.889998999999996
2010-01-06,40.02
2010-01-07,39.700001
2010-01-08,39.41
2010-01-11,39.77
2010-01-12,39.720001
2010-01-13,40.889998999999996
2010-01-14,41.099998
2010-01-15,40.900002
2010-01-19,41.830002
2010-01-20,41.540001000000004
2010-01-21,40.41
2010-01-22,39.509997999999996
2010-01-25,39.389998999999996
2010-01-26,39.0
2010-01-27,38.860001000000004
2010-01-28,38.369999
2010-01-29,38.369999
2010-02-01,38.400002
2010-02-02,39.509997999999996
2010-02-03,39.360001000000004
2010-02-04,38.189999
2010-02-05,38.189999
2010-02-08,37.689999
2010-02-09,38.099998
2010-02-10,37.740002000000004
2010-02-11,38.0
2010-02-12,38.080002
2010-02-16,38.599998
2010-02-17,38.59
2010-02-18,38.900002
2010-02-19,39.110001000000004
2010-02-22,39.360001000000004
2010-02-23,38.98
2010-02-24,39.610001000000004
2010-02-25,39.700001
2010-02-26,39.790001000000004
2010-03-01,40.119999
2010-03-02,40.080002
2010-03-03,39.939999
2010-03-04,39.860001000000004
2010-03-05,40.560001
2010-03-08,40.0
2010-03-09,40.18
2010-03-10,40.580002
2010-03-11,40.98
2010-03-12,41.369999
2010-03-15,40.279999
2010-03-16,40.650002
2010-03-17,40.630001
2010-03-18,40.779999
2010-03-19,40.419998
2010-03-22,40.669998
2010-03-23,41.400002
2010-03-24,41.439999
2010-03-25,41.380001
2010-03-26,41.310001
2010-03-29,41.830002
2010-03-30,42.150002
2010-03-31,41.77
2010-04-01,42.400002
2010-04-05,42.279999
2010-04-06,41.950001
2010-04-07,41.98
2010-04-08,42.139998999999996
2010-04-09,42.310001
2010-04-12,42.34
2010-04-13,42.439999
2010-04-14,42.299999
2010-04-15,42.380001
2010-04-16,42.549999
2010-04-19,42.630001
2010-04-20,43.330002
2010-04-21,43.18
2010-04-22,42.759997999999996
2010-04-23,43.150002
2010-04-26,43.099998
2010-04-27,42.080002
2010-04-28,42.73
2010-04-29,42.869999
2010-04-30,42.82
2010-05-03,43.43
2010-05-04,43.0
2010-05-05,43.59
2010-05-06,42.369999
2010-05-07,41.990002000000004
2010-05-10,41.57
2010-05-11,43.16
2010-05-12,43.380001
2010-05-13,43.73
2010-05-14,42.75
2010-05-17,42.580002
2010-05-18,42.43
2010-05-19,43.73
2010-05-20,43.349998
2010-05-21,42.869999
2010-05-24,42.610001000000004
2010-05-25,42.57
2010-05-26,43.529999
2010-05-27,44.200001
2010-05-28,44.16
2010-06-01,43.130001
2010-06-02,44.43
2010-06-03,44.939999
2010-06-04,43.700001
2010-06-07,42.880001
2010-06-08,42.27
2010-06-09,42.02
2010-06-10,42.73
2010-06-11,42.669998
2010-06-14,42.700001
2010-06-15,44.130001
2010-06-16,43.939999
2010-06-17,44.259997999999996
2010-06-18,44.009997999999996
2010-06-21,43.029999
2010-06-22,43.18
2010-06-23,42.720001
2010-06-24,42.57
2010-06-25,42.59
2010-06-28,42.110001000000004
2010-06-29,41.23
2010-06-30,40.57
2010-07-01,40.650002
2010-07-02,40.59
2010-07-06,41.380001
2010-07-07,42.009997999999996
2010-07-08,42.459998999999996
2010-07-09,42.580002
2010-07-12,42.580002
2010-07-13,43.23
2010-07-14,43.889998999999996
2010-07-15,43.799999
2010-07-16,42.84
2010-07-19,43.57
2010-07-20,43.41
2010-07-21,43.439999
2010-07-22,43.540001000000004
2010-07-23,41.639998999999996
2010-07-26,42.110001000000004
2010-07-27,41.389998999999996
2010-07-28,40.369999
2010-07-29,39.860001000000004
2010-07-30,40.5
2010-08-02,41.09
2010-08-03,40.860001000000004
2010-08-04,41.330002
2010-08-05,41.360001000000004
2010-08-06,41.220001
2010-08-09,41.689999
2010-08-10,41.709998999999996
2010-08-11,41.209998999999996
2010-08-12,41.529999
2010-08-13,41.73
2010-08-16,42.43
2010-08-17,42.98
2010-08-18,42.98
2010-08-19,42.32
2010-08-20,42.189999
2010-08-23,42.369999
2010-08-24,42.23
2010-08-25,42.580002
2010-08-26,42.959998999999996
2010-08-27,43.75
2010-08-30,43.25
2010-08-31,43.07
2010-09-01,44.150002
2010-09-02,44.849998
2010-09-03,44.610001000000004
2010-09-07,44.759997999999996
2010-09-08,44.77
2010-09-09,44.919998
2010-09-10,43.080002
2010-09-13,42.700001
2010-09-14,42.490002000000004
2010-09-15,42.880001
2010-09-16,43.16
2010-09-17,43.290001000000004
2010-09-20,43.93
2010-09-21,43.849998
2010-09-22,43.959998999999996
2010-09-23,43.73
2010-09-24,44.669998
2010-09-27,43.880001
2010-09-28,43.75
2010-09-29,42.689999
2010-09-30,42.310001
2010-10-01,43.369999
2010-10-04,43.139998999999996
2010-10-05,44.27
2010-10-06,44.25
2010-10-07,44.419998
2010-10-08,45.040001000000004
2010-10-11,45.139998999999996
2010-10-12,46.110001000000004
2010-10-13,46.349998
2010-10-14,47.09
2010-10-15,47.360001000000004
2010-10-18,47.459998999999996
2010-10-19,46.900002
2010-10-20,47.200001
2010-10-21,47.110001000000004
2010-10-22,46.759997999999996
2010-10-25,46.990002000000004
2010-10-26,46.59
2010-10-27,46.599998
2010-10-28,46.360001000000004
2010-10-29,46.650002
2010-11-01,46.639998999999996
2010-11-02,49.099998
2010-11-03,48.610001000000004
2010-11-04,50.360001000000004
2010-11-05,51.240002000000004
2010-11-08,51.310001
2010-11-09,51.950001
2010-11-10,51.470001
2010-11-11,50.98
2010-11-12,50.41
2010-11-15,50.790001000000004
2010-11-16,49.599998
2010-11-17,49.689999
2010-11-18,50.540001000000004
2010-11-19,50.25
2010-11-22,49.939999
2010-11-23,49.389998999999996
2010-11-24,49.490002000000004
2010-11-26,49.18
2010-11-29,48.970001
2010-11-30,48.740002000000004
2010-12-01,49.779999
2010-12-02,49.400002
2010-12-03,49.549999
2010-12-06,50.360001000000004
2010-12-07,49.759997999999996
2010-12-08,49.400002
2010-12-09,48.82
2010-12-10,49.400002
2010-12-13,48.66
2010-12-14,49.75
2010-12-15,51.130001
2010-12-16,51.52
2010-12-17,51.610001000000004
2010-12-20,51.619999
2010-12-21,51.41
2010-12-22,51.02
2010-12-23,51.669998
2010-12-27,51.880001
2010-12-28,51.639998999999996
2010-12-29,51.459998999999996
2010-12-30,51.330002
2010-12-31,51.650002
2011-01-03,51.490002000000004
2011-01-04,51.009997999999996
2011-01-05,50.59
2011-01-06,51.810001
2011-01-07,52.619999
2011-01-10,53.450001
2011-01-11,52.759997999999996
2011-01-12,52.080002
2011-01-13,52.310001
2011-01-14,51.869999
2011-01-18,53.389998999999996
2011-01-19,52.439999
2011-01-20,52.869999
2011-01-21,54.09
2011-01-24,54.560001
2011-01-25,54.560001
2011-01-26,55.889998999999996
2011-01-27,54.73
2011-01-28,53.540001000000004
2011-01-31,54.52
2011-02-01,54.970001
2011-02-02,54.93
2011-02-03,55.790001000000004
2011-02-04,55.419998
2011-02-07,55.779999
2011-02-08,55.220001
2011-02-09,55.82
2011-02-10,56.459998999999996
2011-02-11,57.16
2011-02-14,56.700001
2011-02-15,56.490002000000004
2011-02-16,56.450001
2011-02-17,55.970001
2011-02-18,55.75
2011-02-22,54.900002
2011-02-23,54.939999
2011-02-24,55.130001
2011-02-25,55.650002
2011-02-28,55.990002000000004
2011-03-01,55.5
2011-03-02,55.650002
2011-03-03,57.09
2011-03-04,56.790001000000004
2011-03-07,56.080002
2011-03-08,56.540001000000004
2011-03-09,57.380001
2011-03-10,56.380001
2011-03-11,56.889998999999996
2011-03-14,56.75
2011-03-15,55.330002
2011-03-16,53.889998999999996
2011-03-17,54.619999
2011-03-18,54.299999
2011-03-21,54.919998
2011-03-22,55.119999
2011-03-23,54.59
2011-03-24,55.380001
2011-03-25,55.630001
2011-03-28,55.799999
2011-03-29,55.709998999999996
2011-03-30,56.09
2011-03-31,56.009997999999996
2011-04-01,56.509997999999996
2011-04-04,56.889998999999996
2011-04-05,57.84
2011-04-06,58.360001000000004
2011-04-07,57.919998
2011-04-08,57.509997999999996
2011-04-11,57.91
2011-04-12,57.689999
2011-04-13,59.040001000000004
2011-04-14,58.060001
2011-04-15,58.639998999999996
2011-04-18,57.959998999999996
2011-04-19,57.900002
2011-04-20,58.240002000000004
2011-04-21,58.150002
2011-04-25,58.790001000000004
2011-04-26,59.59
2011-04-27,61.73
2011-04-28,62.240002000000004
2011-04-29,62.02
2011-05-02,63.360001000000004
2011-05-03,62.630001
2011-05-04,62.91
2011-05-05,62.200001
2011-05-06,62.84
2011-05-09,63.27
2011-05-10,62.77
2011-05-11,62.720001
2011-05-12,63.549999
2011-05-13,62.959998999999996
2011-05-16,63.400002
2011-05-17,63.189999
2011-05-18,63.200001
2011-05-19,62.549999
2011-05-20,62.119999
2011-05-23,61.860001000000004
2011-05-24,61.84
2011-05-25,62.200001
2011-05-26,63.82
2011-05-27,63.990002000000004
2011-05-31,64.349998
2011-06-01,63.529999
2011-06-02,63.889998999999996
2011-06-03,63.439999
2011-06-06,63.130001
2011-06-07,63.759997999999996
2011-06-08,64.360001
2011-06-09,64.139999
2011-06-10,63.209998999999996
2011-06-13,63.549999
2011-06-14,64.93
2011-06-15,63.970001
2011-06-16,63.82
2011-06-17,63.529999
2011-06-20,64.389999
2011-06-21,65.699997
2011-06-22,65.599998
2011-06-23,65.860001
2011-06-24,65.660004
2011-06-27,65.449997
2011-06-28,68.199997
2011-06-29,68.16999799999999
2011-06-30,68.730003
2011-07-01,69.849998
2011-07-05,70.279999
2011-07-06,70.230003
2011-07-07,69.190002
2011-07-08,69.849998
2011-07-11,68.779999
2011-07-12,68.68
2011-07-13,69.480003
2011-07-14,69.16999799999999
2011-07-15,69.0
2011-07-18,68.279999
2011-07-19,69.879997
2011-07-20,69.16999799999999
2011-07-21,69.75
2011-07-22,70.480003
2011-07-25,69.360001
2011-07-26,68.620003
2011-07-27,68.410004
2011-07-28,67.870003
2011-07-29,67.129997
2011-08-01,66.620003
2011-08-02,64.809998
2011-08-03,65.93
2011-08-04,63.389998999999996
2011-08-05,63.700001
2011-08-08,60.040001000000004
2011-08-09,62.16
2011-08-10,60.43
2011-08-11,63.799999
2011-08-12,64.290001
2011-08-15,65.099998
2011-08-16,65.059998
2011-08-17,64.16999799999999
2011-08-18,62.02
2011-08-19,61.59
2011-08-22,61.849998
2011-08-23,64.529999
2011-08-24,65.459999
2011-08-25,64.099998
2011-08-26,65.550003
2011-08-29,66.510002
2011-08-30,67.510002
2011-08-31,67.120003
2011-09-01,66.949997
2011-09-02,66.33000200000001
2011-09-06,66.290001
2011-09-07,67.58000200000001
2011-09-08,67.550003
2011-09-09,65.879997
2011-09-12,65.66999799999999
2011-09-13,66.18
2011-09-14,66.290001
2011-09-15,66.660004
2011-09-16,67.279999
2011-09-19,69.360001
2011-09-20,71.980003
2011-09-21,70.040001
2011-09-22,69.139999
2011-09-23,70.699997
2011-09-26,71.360001
2011-09-27,72.099998
2011-09-28,70.610001
2011-09-29,70.910004
2011-09-30,68.25
2011-10-03,64.989998
2011-10-04,65.480003
2011-10-05,65.839996
2011-10-06,66.739998
2011-10-07,66.040001
2011-10-10,67.160004
2011-10-11,67.449997
2011-10-12,67.07
2011-10-13,68.08000200000001
2011-10-14,68.239998
2011-10-17,67.91999799999999
2011-10-18,67.790001
2011-10-19,66.629997
2011-10-20,67.800003
2011-10-21,69.150002
2011-10-24,70.160004
2011-10-25,68.690002
2011-10-26,70.519997
2011-10-27,69.559998
2011-10-28,69.349998
2011-10-31,67.160004
2011-11-01,66.099998
2011-11-02,66.449997
2011-11-03,65.910004
2011-11-04,64.720001
2011-11-07,65.449997
2011-11-08,66.459999
