Date,RSG
2003-01-16,13.9
2003-01-17,13.546667000000001
2003-01-21,13.433333
2003-01-22,13.746667
2003-01-23,13.893332999999998
2003-01-24,13.846666
2003-01-27,13.493332999999998
2003-01-28,13.366667000000001
2003-01-29,13.406667
2003-01-30,13.6
2003-01-31,13.653334
2003-02-03,13.253333
2003-02-04,12.82
2003-02-05,12.786667
2003-02-06,12.853333000000001
2003-02-07,13.06
2003-02-10,12.886666
2003-02-11,12.906667
2003-02-12,12.926666
2003-02-13,12.866667
2003-02-14,13.0
2003-02-18,13.213332999999999
2003-02-19,13.3
2003-02-20,12.866667
2003-02-21,13.0
2003-02-24,12.713333
2003-02-25,12.793333
2003-02-26,12.606667
2003-02-27,12.76
2003-02-28,12.713333
2003-03-03,12.6
2003-03-04,12.533334
2003-03-05,12.8
2003-03-06,12.92
2003-03-07,12.766666
2003-03-10,12.566667
2003-03-11,12.5
2003-03-12,12.733334
2003-03-13,13.126667000000001
2003-03-14,13.233334
2003-03-17,13.166667000000002
2003-03-18,13.193334
2003-03-19,13.04
2003-03-20,13.066667
2003-03-21,13.24
2003-03-24,12.986667
2003-03-25,13.1
2003-03-26,13.12
2003-03-27,13.286667000000001
2003-03-28,13.533334
2003-03-31,13.226666
2003-04-01,13.366667000000001
2003-04-02,13.593333
2003-04-03,13.326667
2003-04-04,13.3
2003-04-07,13.4
2003-04-08,13.366667000000001
2003-04-09,13.406667
2003-04-10,13.82
2003-04-11,13.8
2003-04-14,13.926666
2003-04-15,13.933333
2003-04-16,13.933333
2003-04-17,13.833332999999998
2003-04-21,13.866667000000001
2003-04-22,13.733334
2003-04-23,13.626667000000001
2003-04-24,13.2
2003-04-25,13.186666
2003-04-28,13.72
2003-04-29,13.466666
2003-04-30,14.306666
2003-05-01,14.106667000000002
2003-05-02,14.14
2003-05-05,14.153334
2003-05-06,14.313334
2003-05-07,14.42
2003-05-08,14.52
2003-05-09,14.493332999999998
2003-05-12,14.5
2003-05-13,14.5
2003-05-14,14.5
2003-05-15,14.566667
2003-05-16,14.813334
2003-05-19,14.573334
2003-05-20,14.673333
2003-05-21,14.746667
2003-05-22,14.88
2003-05-23,15.026667000000002
2003-05-27,15.3
2003-05-28,15.2
2003-05-29,15.233334
2003-05-30,15.94
2003-06-02,15.866667000000001
2003-06-03,15.82
2003-06-04,16.013334
2003-06-05,15.866667000000001
2003-06-06,15.786667000000001
2003-06-09,15.76
2003-06-10,15.506667000000002
2003-06-11,15.533334
2003-06-12,15.68
2003-06-13,15.666667000000002
2003-06-16,16.120001000000002
2003-06-17,16.126667
2003-06-18,16.066668
2003-06-19,15.7
2003-06-20,15.593333
2003-06-23,15.133332999999999
2003-06-24,15.18
2003-06-25,15.266666
2003-06-26,15.3
2003-06-27,15.146667
2003-06-30,15.113334
2003-07-01,15.253333
2003-07-02,15.533334
2003-07-03,15.666667000000002
2003-07-07,15.633332999999999
2003-07-08,15.98
2003-07-09,15.86
2003-07-10,15.84
2003-07-11,16.059998999999998
2003-07-14,16.139999
2003-07-15,16.266666
2003-07-16,16.046667000000003
2003-07-17,15.493332999999998
2003-07-18,15.78
2003-07-21,15.746667
2003-07-22,16.0
2003-07-23,15.846666
2003-07-24,15.82
2003-07-25,15.993332999999998
2003-07-28,15.98
2003-07-29,15.96
2003-07-30,15.993332999999998
2003-07-31,16.133333
2003-08-01,16.1
2003-08-04,15.973332999999998
2003-08-05,16.266666
2003-08-06,16.073334
2003-08-07,16.093334
2003-08-08,16.226667000000003
2003-08-11,16.193333
2003-08-12,16.413334
2003-08-13,16.08
2003-08-14,16.16
2003-08-15,16.246666
2003-08-18,16.346666
2003-08-19,16.126667
2003-08-20,16.193333
2003-08-21,16.293332999999997
2003-08-22,16.113332999999997
2003-08-25,15.966666
2003-08-26,15.72
2003-08-27,15.846666
2003-08-28,16.086666
2003-08-29,16.413334
2003-09-02,15.1
2003-09-03,15.153334
2003-09-04,15.293332999999999
2003-09-05,15.286667000000001
2003-09-08,15.426666
2003-09-09,15.193334
2003-09-10,14.913332999999998
2003-09-11,14.866667000000001
2003-09-12,14.786667000000001
2003-09-15,14.733334
2003-09-16,14.973332999999998
2003-09-17,14.926666
2003-09-18,15.42
2003-09-19,15.313334
2003-09-22,15.386666
2003-09-23,15.38
2003-09-24,15.253333
2003-09-25,15.2
2003-09-26,14.946667000000001
2003-09-29,15.266666
2003-09-30,15.093333
2003-10-01,15.0
2003-10-02,14.926666
2003-10-03,15.026667000000002
2003-10-06,15.326667
2003-10-07,15.473332999999998
2003-10-08,15.533334
2003-10-09,15.633332999999999
2003-10-10,15.613334
2003-10-13,15.58
2003-10-14,15.76
2003-10-15,15.773334
2003-10-16,15.82
2003-10-17,15.786667000000001
2003-10-20,15.66
2003-10-21,15.62
2003-10-22,15.44
2003-10-23,15.513333
2003-10-24,15.566667
2003-10-27,15.513333
2003-10-28,15.46
2003-10-29,15.586667000000002
2003-10-30,15.506667000000002
2003-10-31,15.5
2003-11-03,15.666667000000002
2003-11-04,15.8
2003-11-05,15.813334
2003-11-06,15.86
2003-11-07,15.833332999999998
2003-11-10,15.933333
2003-11-11,15.886666
2003-11-12,15.926666
2003-11-13,16.153334
2003-11-14,16.286667
2003-11-17,16.306667
2003-11-18,16.299999
2003-11-19,16.459999
2003-11-20,16.4
2003-11-21,16.506666
2003-11-24,16.719998999999998
2003-11-25,16.813334
2003-11-26,17.026667
2003-11-28,16.966667
2003-12-01,17.266666
2003-12-02,17.280001000000002
2003-12-03,17.166666
2003-12-04,17.113332999999997
2003-12-05,17.066668
2003-12-08,17.299999
2003-12-09,17.033333
2003-12-10,16.98
2003-12-11,17.033333
2003-12-12,17.026667
2003-12-15,17.033333
2003-12-16,16.9
2003-12-17,16.66
2003-12-18,17.133333
2003-12-19,17.113332999999997
2003-12-22,17.200001
2003-12-23,17.133333
2003-12-24,17.08
2003-12-26,16.973333
2003-12-29,17.253334
2003-12-30,17.1
2003-12-31,17.086666
2004-01-02,17.366667
2004-01-05,17.333334
2004-01-06,17.120001000000002
2004-01-07,17.32
2004-01-08,17.453332999999997
2004-01-09,17.206667000000003
2004-01-12,17.313334
2004-01-13,17.246666
2004-01-14,17.1
2004-01-15,17.0
2004-01-16,16.860001
2004-01-20,16.866667
2004-01-21,16.866667
2004-01-22,17.066668
2004-01-23,17.006666
2004-01-26,17.033333
2004-01-27,16.620001000000002
2004-01-28,16.706667000000003
2004-01-29,16.553333
2004-01-30,16.633333
2004-02-02,16.713333
2004-02-03,16.846666
2004-02-04,16.959999
2004-02-05,17.440001000000002
2004-02-06,17.4
2004-02-09,17.466667
2004-02-10,17.573334
2004-02-11,17.6
2004-02-12,17.58
2004-02-13,17.360001
2004-02-17,17.76
2004-02-18,17.873333
2004-02-19,17.766666
2004-02-20,17.813334
2004-02-23,17.706667000000003
2004-02-24,17.42
2004-02-25,17.466667
2004-02-26,17.486666
2004-02-27,17.493334
2004-03-01,17.733334
2004-03-02,17.719998999999998
2004-03-03,17.74
2004-03-04,17.846666
2004-03-05,17.846666
2004-03-08,17.806667
2004-03-09,17.986666
2004-03-10,17.706667000000003
2004-03-11,17.613332999999997
2004-03-12,17.726667000000003
2004-03-15,17.466667
2004-03-16,17.68
2004-03-17,18.006666
2004-03-18,18.02
2004-03-19,17.66
2004-03-22,17.293332999999997
2004-03-23,17.32
2004-03-24,17.066668
2004-03-25,17.52
2004-03-26,17.466667
2004-03-29,17.719998999999998
2004-03-30,17.959999
2004-03-31,18.046667000000003
2004-04-01,18.386667000000003
2004-04-02,18.626667
2004-04-05,18.593334
2004-04-06,18.633333
2004-04-07,18.6
2004-04-08,18.793332999999997
2004-04-12,18.700001
2004-04-13,18.593334
2004-04-14,18.466667
2004-04-15,18.493334
2004-04-16,18.633333
2004-04-19,18.826666
2004-04-20,18.746666
2004-04-21,18.68
2004-04-22,18.866667
2004-04-23,18.926666
2004-04-26,18.826666
2004-04-27,18.9
2004-04-28,18.746666
2004-04-29,19.666666
2004-04-30,19.213333
2004-05-03,19.24
2004-05-04,19.32
2004-05-05,19.453332999999997
2004-05-06,19.273332999999997
2004-05-07,19.08
2004-05-10,18.813334
2004-05-11,18.753334
2004-05-12,18.700001
2004-05-13,18.52
2004-05-14,18.666666
2004-05-17,18.666666
2004-05-18,18.593334
2004-05-19,19.193333
2004-05-20,18.92
2004-05-21,18.866667
2004-05-24,18.799999
2004-05-25,18.959999
2004-05-26,19.066668
2004-05-27,19.133333
2004-05-28,19.233334
2004-06-01,19.093334
2004-06-02,19.133333
2004-06-03,18.82
2004-06-04,18.940001000000002
2004-06-07,19.166666
2004-06-08,19.166666
2004-06-09,19.113332999999997
2004-06-10,19.146667
2004-06-14,18.98
2004-06-15,19.213333
2004-06-16,19.166666
2004-06-17,19.133333
2004-06-18,18.986666
2004-06-21,18.833334
2004-06-22,18.933332
2004-06-23,19.033333
2004-06-24,18.959999
2004-06-25,18.58
2004-06-28,18.860001
2004-06-29,19.086666
2004-06-30,19.293332999999997
2004-07-01,19.433332
2004-07-02,19.299999
2004-07-06,19.280001000000002
2004-07-07,19.346666
2004-07-08,19.206667000000003
2004-07-09,19.193333
2004-07-12,19.353333
2004-07-13,19.366667
2004-07-14,19.333334
2004-07-15,19.333334
2004-07-16,19.153334
2004-07-19,19.233334
2004-07-20,19.5
2004-07-21,19.426666
2004-07-22,19.280001000000002
2004-07-23,19.133333
2004-07-26,19.373333
2004-07-27,19.213333
2004-07-28,18.933332
2004-07-29,18.913334
2004-07-30,19.066668
2004-08-02,19.113332999999997
2004-08-03,18.6
2004-08-04,18.406666
2004-08-05,18.046667000000003
2004-08-06,17.893333
2004-08-09,18.186666
2004-08-10,18.34
2004-08-11,18.446667
2004-08-12,18.32
2004-08-13,18.333334
2004-08-16,18.573334
2004-08-17,18.533333
2004-08-18,18.733334
2004-08-19,18.620001000000002
2004-08-20,18.853333
2004-08-23,18.799999
2004-08-24,18.940001000000002
2004-08-25,18.993334
2004-08-26,18.753334
2004-08-27,18.766666
2004-08-30,18.793332999999997
2004-08-31,18.633333
2004-09-01,18.846666
2004-09-02,19.139999
2004-09-03,19.413334
2004-09-07,19.266666
2004-09-08,19.08
2004-09-09,19.193333
2004-09-10,19.266666
2004-09-13,19.406666
2004-09-14,18.866667
2004-09-15,18.68
2004-09-16,19.033333
2004-09-17,19.046667000000003
2004-09-20,19.246666
2004-09-21,19.433332
2004-09-22,19.133333
2004-09-23,19.033333
2004-09-24,19.246666
2004-09-27,19.286667
2004-09-28,19.353333
2004-09-29,19.253334
2004-09-30,19.84
2004-10-01,19.799999
2004-10-04,19.82
2004-10-05,19.826666
2004-10-06,20.120001000000002
2004-10-07,20.200001
2004-10-08,20.253334
2004-10-11,20.166666
2004-10-12,20.013334
2004-10-13,19.700001
2004-10-14,19.379998999999998
2004-10-15,19.386667000000003
2004-10-18,19.713333
2004-10-19,19.373333
2004-10-20,19.700001
2004-10-21,19.866667
2004-10-22,19.726667000000003
2004-10-25,19.76
2004-10-26,19.886667000000003
2004-10-27,20.066668
2004-10-28,20.433332
2004-10-29,20.533333
2004-11-01,20.446667
2004-11-02,20.233334
2004-11-03,20.633333
2004-11-04,20.893333
2004-11-05,20.906666
2004-11-08,20.9
2004-11-09,20.866667
2004-11-10,20.706667000000003
2004-11-11,20.933332
2004-11-12,20.74
2004-11-15,20.586666
2004-11-16,20.433332
2004-11-17,21.360001
2004-11-18,21.153334
2004-11-19,20.953332999999997
2004-11-22,20.986666
2004-11-23,21.0
2004-11-24,20.993334
2004-11-26,21.18
2004-11-29,21.046667000000003
2004-11-30,20.993334
2004-12-01,21.266666
2004-12-02,21.306667
2004-12-03,21.24
2004-12-06,21.393333
2004-12-07,21.84
2004-12-08,22.446667
2004-12-09,22.286667
2004-12-10,22.379998999999998
2004-12-13,22.193333
2004-12-14,22.406666
2004-12-15,22.653334
2004-12-16,21.853333
2004-12-17,21.573334
2004-12-20,21.58
2004-12-21,21.84
2004-12-22,21.879998999999998
2004-12-23,21.966667
2004-12-27,21.926666
2004-12-28,22.326666
2004-12-29,22.366667
2004-12-30,22.366667
2004-12-31,22.360001
2005-01-03,22.146667
2005-01-04,22.073334
2005-01-05,21.906666
2005-01-06,21.853333
2005-01-07,21.773332999999997
2005-01-10,21.953332999999997
2005-01-11,21.926666
2005-01-12,21.633333
2005-01-13,21.686666
2005-01-14,21.633333
2005-01-18,21.913334
2005-01-19,21.799999
2005-01-20,21.74
2005-01-21,21.753334
2005-01-24,21.799999
2005-01-25,21.76
2005-01-26,21.966667
2005-01-27,22.013334
2005-01-28,22.033333
2005-01-31,21.98
2005-02-01,22.166666
2005-02-02,22.353333
2005-02-03,22.24
2005-02-04,22.16
2005-02-07,21.846666
2005-02-08,21.98
2005-02-09,20.586666
2005-02-10,20.379998999999998
2005-02-11,20.233334
2005-02-14,20.4
2005-02-15,20.386667000000003
2005-02-16,20.6
2005-02-17,20.68
2005-02-18,20.780001000000002
2005-02-22,20.633333
2005-02-23,20.726667000000003
2005-02-24,20.813334
2005-02-25,20.973333
2005-02-28,21.139999
2005-03-01,21.366667
2005-03-02,21.426666
2005-03-03,21.26
2005-03-04,21.34
2005-03-07,21.613332999999997
2005-03-08,21.613332999999997
2005-03-09,21.4
2005-03-10,21.553333
2005-03-11,21.433332
2005-03-14,21.653334
2005-03-15,21.76
2005-03-16,21.686666
2005-03-17,21.826666
2005-03-18,21.546667000000003
2005-03-21,21.66
2005-03-22,21.746666
2005-03-23,21.826666
2005-03-24,21.873333
2005-03-28,22.059998999999998
2005-03-29,22.120001000000002
2005-03-30,21.973333
2005-03-31,22.32
2005-04-01,22.386667000000003
2005-04-04,22.313334
2005-04-05,22.466667
2005-04-06,22.639999
2005-04-07,22.700001
2005-04-08,22.82
2005-04-11,22.773332999999997
2005-04-12,22.886667000000003
2005-04-13,22.646667
2005-04-14,22.280001000000002
2005-04-15,22.093334
2005-04-18,22.233334
2005-04-19,22.16
2005-04-20,21.9
2005-04-21,21.966667
2005-04-22,21.799999
2005-04-25,22.133333
2005-04-26,21.860001
2005-04-27,22.326666
2005-04-28,22.120001000000002
2005-04-29,23.066668
2005-05-02,23.346666
2005-05-03,23.646667
2005-05-04,23.933332
2005-05-05,23.879998999999998
2005-05-06,23.933332
2005-05-09,23.766666
2005-05-10,23.32
2005-05-11,23.413334
2005-05-12,23.34
2005-05-13,23.446667
2005-05-16,23.799999
2005-05-17,23.806667
2005-05-18,23.893333
2005-05-19,23.906666
2005-05-20,23.873333
2005-05-23,23.860001
2005-05-24,23.686666
2005-05-25,23.306667
2005-05-26,23.9
2005-05-27,23.799999
2005-05-31,23.653334
2005-06-01,24.046667000000003
2005-06-02,24.0
2005-06-03,24.059998999999998
2005-06-06,24.246666
2005-06-07,24.053333
2005-06-08,24.193333
2005-06-09,24.200001
2005-06-10,23.98
2005-06-13,24.16
2005-06-14,24.113332999999997
2005-06-15,24.16
2005-06-16,24.353333
2005-06-17,23.986666
2005-06-20,23.753334
2005-06-21,23.686666
2005-06-22,23.546667000000003
2005-06-23,23.459999
2005-06-24,23.393333
2005-06-27,23.386667000000003
2005-06-28,23.799999
2005-06-29,24.066668
2005-06-30,24.006666
2005-07-01,24.133333
2005-07-05,24.126667
2005-07-06,23.893333
2005-07-07,23.940001000000002
2005-07-08,24.246666
2005-07-11,24.293332999999997
2005-07-12,24.213333
2005-07-13,24.219998999999998
2005-07-14,24.1
2005-07-15,24.566668
2005-07-18,24.573334
2005-07-19,24.58
2005-07-20,24.92
2005-07-21,24.806667
2005-07-22,25.040001
2005-07-25,24.74
2005-07-26,24.440001000000002
2005-07-27,24.333334
2005-07-28,24.366667
2005-07-29,24.166666
2005-08-01,24.459999
2005-08-02,24.826666
2005-08-03,24.366667
2005-08-04,24.106667
2005-08-05,24.02
2005-08-08,24.133333
2005-08-09,24.1
2005-08-10,24.120001000000002
2005-08-11,24.053333
2005-08-12,24.059998999999998
2005-08-15,24.1
2005-08-16,23.799999
2005-08-17,23.82
2005-08-18,23.633333
2005-08-19,23.806667
2005-08-22,23.946667
2005-08-23,23.846666
2005-08-24,23.546667000000003
2005-08-25,23.860001
2005-08-26,23.646667
2005-08-29,23.833334
2005-08-30,23.5
2005-08-31,24.153334
2005-09-01,24.093334
2005-09-02,23.986666
2005-09-06,24.013334
2005-09-07,24.280001000000002
2005-09-08,24.113332999999997
2005-09-09,24.086666
2005-09-12,23.893333
2005-09-13,23.973333
2005-09-14,24.059998999999998
2005-09-15,23.953332999999997
2005-09-16,23.913334
2005-09-19,23.379998999999998
2005-09-20,23.08
2005-09-21,22.700001
2005-09-22,22.813334
2005-09-23,22.719998999999998
2005-09-26,23.246666
2005-09-27,23.066668
2005-09-28,22.946667
2005-09-29,23.173334
2005-09-30,23.526667
2005-10-03,23.706667000000003
2005-10-04,23.366667
2005-10-05,23.066668
2005-10-06,23.0
2005-10-07,22.933332
2005-10-10,23.093334
2005-10-11,23.059998999999998
2005-10-12,22.76
2005-10-13,22.506666
2005-10-14,22.646667
2005-10-17,22.506666
2005-10-18,22.273332999999997
2005-10-19,22.566668
2005-10-20,22.286667
2005-10-21,22.58
2005-10-24,23.213333
2005-10-25,23.059998999999998
2005-10-26,22.746666
2005-10-27,22.68
2005-10-28,23.173334
2005-10-31,23.566668
2005-11-01,23.540001
2005-11-02,23.940001000000002
2005-11-03,23.766666
2005-11-04,23.706667000000003
2005-11-07,23.693333
2005-11-08,23.393333
2005-11-09,23.6
2005-11-10,23.700001
2005-11-11,23.746666
2005-11-14,23.799999
2005-11-15,23.799999
2005-11-16,23.793332999999997
2005-11-17,24.033333
2005-11-18,24.08
2005-11-21,24.393333
2005-11-22,24.333334
2005-11-23,23.933332
2005-11-25,24.173334
2005-11-28,23.893333
2005-11-29,24.106667
2005-11-30,23.9
2005-12-01,24.266666
2005-12-02,24.16
2005-12-05,24.299999
2005-12-06,24.313334
2005-12-07,24.093334
2005-12-08,24.046667000000003
2005-12-09,23.940001000000002
2005-12-12,23.84
2005-12-13,24.700001
2005-12-14,25.1
2005-12-15,25.166666
2005-12-16,25.166666
2005-12-19,24.906666
2005-12-20,25.18
2005-12-21,25.133333
2005-12-22,25.346666
2005-12-23,25.386667000000003
2005-12-27,25.246666
2005-12-28,25.353333
2005-12-29,24.913334
2005-12-30,25.033333
2006-01-03,25.5
2006-01-04,25.633333
2006-01-05,25.68
2006-01-06,25.559998999999998
2006-01-09,25.98
2006-01-10,25.826666
2006-01-11,25.606667
2006-01-12,25.353333
2006-01-13,25.586666
2006-01-17,25.346666
2006-01-18,25.139999
2006-01-19,25.139999
2006-01-20,24.913334
2006-01-23,24.646667
2006-01-24,24.933332
2006-01-25,24.786667
2006-01-26,24.76
2006-01-27,24.866667
2006-01-30,24.973333
2006-01-31,25.233334
2006-02-01,25.133333
2006-02-02,25.153334
2006-02-03,25.173334
2006-02-06,25.553333
2006-02-07,26.006666
2006-02-08,25.886667000000003
2006-02-09,25.666666
2006-02-10,26.026667
2006-02-13,25.893333
2006-02-14,26.153334
2006-02-15,26.226667
2006-02-16,26.139999
2006-02-17,26.146667
2006-02-21,26.0
2006-02-22,26.053333
2006-02-23,25.993334
2006-02-24,26.193333
2006-02-27,26.08
2006-02-28,25.913334
2006-03-01,26.173334
2006-03-02,26.040001
2006-03-03,26.086666
2006-03-06,26.046667000000003
2006-03-07,26.186666
2006-03-08,26.6
2006-03-09,26.26
2006-03-10,26.853333000000003
2006-03-13,27.16
2006-03-14,27.299999
2006-03-15,27.26
2006-03-16,27.373333000000002
2006-03-17,27.559998999999998
2006-03-20,27.333334000000004
2006-03-21,27.153334
2006-03-22,27.366667
2006-03-23,27.573334000000003
2006-03-24,27.76
2006-03-27,27.826665999999996
2006-03-28,27.893333000000002
2006-03-29,27.946666999999998
2006-03-30,27.946666999999998
2006-03-31,28.34
2006-04-03,28.646666999999997
2006-04-04,28.653334
2006-04-05,28.846666
2006-04-06,28.719998999999998
2006-04-07,28.58
2006-04-10,28.533333000000002
2006-04-11,28.606666999999998
2006-04-12,28.866667
2006-04-13,29.02
2006-04-17,28.866667
2006-04-18,29.253334000000002
2006-04-19,28.853333000000003
2006-04-20,29.1
2006-04-21,29.246665999999998
2006-04-24,28.926665999999997
2006-04-25,28.826665999999996
2006-04-26,28.973333
2006-04-27,29.299999
2006-04-28,29.34
2006-05-01,28.886667
2006-05-02,28.946666999999998
2006-05-03,28.82
2006-05-04,29.113333
2006-05-05,29.206667
2006-05-08,29.16
2006-05-09,29.0
2006-05-10,28.879998999999998
2006-05-11,28.033333000000002
2006-05-12,27.66
2006-05-15,27.233334000000003
2006-05-16,27.639999
2006-05-17,27.473333
2006-05-18,27.466666999999998
2006-05-19,27.526667
2006-05-22,27.32
2006-05-23,26.82
2006-05-24,26.753334000000002
2006-05-25,26.966666999999998
2006-05-26,27.186666
2006-05-30,26.860001
2006-05-31,27.200001
2006-06-01,27.613333
2006-06-02,27.733334000000003
2006-06-05,27.34
2006-06-06,27.046667
2006-06-07,27.266665999999997
2006-06-08,27.113333
2006-06-09,27.086665999999997
2006-06-12,26.706667
2006-06-13,26.386667
2006-06-14,26.246665999999998
2006-06-15,26.066668
2006-06-16,26.326665999999996
2006-06-19,25.933332
2006-06-20,25.906666
2006-06-21,26.393333000000002
2006-06-22,26.046667000000003
2006-06-23,26.206667000000003
2006-06-26,26.266665999999997
2006-06-27,26.326665999999996
2006-06-28,26.52
2006-06-29,26.906665999999998
2006-06-30,26.893333000000002
2006-07-03,27.1
2006-07-05,26.613333
2006-07-06,26.546667
2006-07-07,26.433332
2006-07-10,26.626666999999998
2006-07-11,27.133333
2006-07-12,26.813334
2006-07-13,26.32
2006-07-14,25.860001
2006-07-17,26.453333
2006-07-18,26.433332
2006-07-19,26.533333000000002
2006-07-20,26.253334000000002
2006-07-21,26.166666
2006-07-24,26.953333
2006-07-25,26.84
2006-07-26,26.446666999999998
2006-07-27,26.799999
2006-07-28,26.940001000000002
2006-07-31,26.773333
2006-08-01,26.846666
2006-08-02,27.133333
2006-08-03,27.153334
2006-08-04,27.333334000000004
2006-08-07,26.846666
2006-08-08,26.766665999999997
2006-08-09,26.373333000000002
2006-08-10,26.453333
2006-08-11,26.18
2006-08-14,26.386667
2006-08-15,26.68
2006-08-16,26.9
2006-08-17,26.953333
2006-08-18,26.526667
2006-08-21,26.18
2006-08-22,26.059998999999998
2006-08-23,25.82
2006-08-24,25.566668
2006-08-25,25.5
2006-08-28,25.753334
2006-08-29,25.646667
2006-08-30,25.700001
2006-08-31,25.853333
2006-09-01,26.186666
2006-09-05,26.026667
2006-09-06,25.653334
2006-09-07,25.433332
2006-09-08,25.366667
2006-09-11,25.333334
2006-09-12,25.266666
2006-09-13,25.326666
2006-09-14,25.306667
2006-09-15,25.26
2006-09-18,25.446667
2006-09-19,25.780001000000002
2006-09-20,26.02
2006-09-21,26.006666
2006-09-22,26.013334
2006-09-25,26.226667
2006-09-26,26.26
2006-09-27,26.533333000000002
2006-09-28,26.846666
2006-09-29,26.806666999999997
2006-10-02,26.639999
2006-10-03,26.733334000000003
2006-10-04,27.040001
2006-10-05,27.4
2006-10-06,27.299999
2006-10-09,27.466666999999998
2006-10-10,27.4
2006-10-11,27.573334000000003
2006-10-12,27.906665999999998
2006-10-13,28.026667
2006-10-16,27.793333
2006-10-17,27.513334000000004
2006-10-18,27.366667
2006-10-19,27.26
2006-10-20,27.466666999999998
2006-10-23,27.76
2006-10-24,27.540001
2006-10-25,27.526667
2006-10-26,27.9
2006-10-27,27.606666999999998
2006-10-30,27.473333
2006-10-31,27.34
2006-11-01,27.68
2006-11-02,27.866667
2006-11-03,27.886667
2006-11-06,28.1
2006-11-07,27.973333
2006-11-08,28.186666
2006-11-09,28.26
2006-11-10,28.546667
2006-11-13,28.506666
2006-11-14,28.393333000000002
2006-11-15,28.526667
2006-11-16,28.66
2006-11-17,28.746665999999998
2006-11-20,28.313334
2006-11-21,28.066668
2006-11-22,27.879998999999998
2006-11-24,28.033333000000002
2006-11-27,27.546667
2006-11-28,27.799999
2006-11-29,28.08
2006-11-30,27.653334
2006-12-01,27.593334000000002
2006-12-04,27.98
2006-12-05,27.879998999999998
2006-12-06,27.986665999999996
2006-12-07,28.013334000000004
2006-12-08,27.893333000000002
2006-12-11,27.719998999999998
2006-12-12,28.066668
2006-12-13,27.66
2006-12-14,27.573334000000003
2006-12-15,27.4
2006-12-18,27.306666999999997
2006-12-19,27.32
2006-12-20,27.073334000000003
2006-12-21,27.113333
2006-12-22,26.879998999999998
2006-12-26,27.146666999999997
2006-12-27,27.466666999999998
2006-12-28,27.200001
2006-12-29,27.113333
2007-01-03,27.333334000000004
2007-01-04,27.586665999999997
2007-01-05,27.52
2007-01-08,27.48
2007-01-09,27.646666999999997
2007-01-10,27.753334000000002
2007-01-11,27.986665999999996
2007-01-12,27.913334000000003
2007-01-16,28.286666999999998
2007-01-17,28.506666
2007-01-18,28.166665999999996
2007-01-19,28.213333000000002
2007-01-22,28.326665999999996
2007-01-23,28.533333000000002
2007-01-24,28.48
2007-01-25,28.286666999999998
2007-01-26,28.34
2007-01-29,28.5
2007-01-30,28.860001
2007-01-31,28.833334000000004
2007-02-01,28.833334000000004
2007-02-02,29.313334
2007-02-05,29.200001
2007-02-06,29.280001000000002
2007-02-07,29.553333000000002
2007-02-08,28.98
2007-02-09,28.700001
2007-02-12,28.586665999999997
2007-02-13,28.913334000000003
2007-02-14,29.059998999999998
2007-02-15,28.959999
2007-02-16,29.146666999999997
2007-02-20,28.973333
2007-02-21,29.0
2007-02-22,28.58
2007-02-23,28.719998999999998
2007-02-26,28.74
2007-02-27,27.879998999999998
2007-02-28,28.059998999999998
2007-03-01,27.873333000000002
2007-03-02,27.713333000000002
2007-03-05,27.433332
2007-03-06,27.593334000000002
2007-03-07,27.606666999999998
2007-03-08,27.326665999999996
2007-03-09,27.366667
2007-03-12,27.333334000000004
2007-03-13,26.700001
2007-03-14,26.606666999999998
2007-03-15,26.933332
2007-03-16,26.986665999999996
2007-03-19,27.4
2007-03-20,27.15
2007-03-21,27.68
2007-03-22,27.85
2007-03-23,28.280001000000002
2007-03-26,28.139999
2007-03-27,27.610001
2007-03-28,27.860001
2007-03-29,27.68
2007-03-30,27.82
2007-04-02,27.870001000000002
2007-04-03,28.120001000000002
2007-04-04,27.889999
2007-04-05,27.860001
2007-04-09,27.49
2007-04-10,27.190001000000002
2007-04-11,27.25
2007-04-12,27.459999
2007-04-13,27.5
2007-04-16,28.219998999999998
2007-04-17,28.450001
2007-04-18,28.09
2007-04-19,27.620001000000002
2007-04-20,27.629998999999998
2007-04-23,27.59
2007-04-24,27.690001000000002
2007-04-25,27.879998999999998
2007-04-26,27.84
2007-04-27,28.559998999999998
2007-04-30,27.93
2007-05-01,27.860001
2007-05-02,28.43
2007-05-03,28.540001
2007-05-04,28.58
2007-05-07,28.870001000000002
2007-05-08,28.780001000000002
2007-05-09,28.719998999999998
2007-05-10,28.610001
2007-05-11,28.65
2007-05-14,28.620001000000002
2007-05-15,28.370001000000002
2007-05-16,29.059998999999998
2007-05-17,28.709999
2007-05-18,29.02
2007-05-21,29.32
2007-05-22,29.34
2007-05-23,29.280001000000002
2007-05-24,28.700001
2007-05-25,29.41
2007-05-29,30.08
2007-05-30,30.43
2007-05-31,30.280001000000002
2007-06-01,30.43
2007-06-04,31.0
2007-06-05,30.690001000000002
2007-06-06,30.65
2007-06-07,30.120001000000002
2007-06-08,30.209999
2007-06-11,30.280001000000002
2007-06-12,30.02
2007-06-13,30.59
2007-06-14,30.49
2007-06-15,30.5
2007-06-18,30.719998999999998
2007-06-19,30.91
2007-06-20,30.709999
2007-06-21,30.75
2007-06-22,30.389999
2007-06-25,30.290001
2007-06-26,30.0
2007-06-27,30.129998999999998
2007-06-28,30.4
