Date,STI
1990-04-20,10.25
1990-04-23,10.125
1990-04-24,10.4375
1990-04-25,10.375
1990-04-26,10.375
1990-04-27,10.1875
1990-04-30,10.4375
1990-05-01,10.5
1990-05-02,10.375
1990-05-03,10.375
1990-05-04,10.375
1990-05-07,10.25
1990-05-08,10.25
1990-05-09,10.125
1990-05-10,10.25
1990-05-11,10.9375
1990-05-14,11.3125
1990-05-15,11.375
1990-05-16,11.3125
1990-05-17,11.3125
1990-05-18,11.625
1990-05-21,11.6875
1990-05-22,11.5
1990-05-23,11.625
1990-05-24,11.6875
1990-05-25,11.5625
1990-05-29,11.75
1990-05-30,11.6875
1990-05-31,11.75
1990-06-01,11.625
1990-06-04,11.8125
1990-06-05,12.125
1990-06-06,11.6875
1990-06-07,11.4375
1990-06-08,11.4375
1990-06-11,11.4375
1990-06-12,11.5
1990-06-13,11.375
1990-06-14,11.3125
1990-06-15,11.25
1990-06-18,10.6875
1990-06-19,10.875
1990-06-20,10.5625
1990-06-21,10.5625
1990-06-22,10.5
1990-06-25,10.125
1990-06-26,10.0
1990-06-27,10.1875
1990-06-28,10.4375
1990-06-29,10.0625
1990-07-02,10.1875
1990-07-03,10.0
1990-07-05,10.0
1990-07-06,10.25
1990-07-09,10.3125
1990-07-10,10.5625
1990-07-11,10.75
1990-07-12,11.0625
1990-07-13,10.75
1990-07-16,10.875
1990-07-17,10.6875
1990-07-18,10.5
1990-07-19,10.4375
1990-07-20,10.25
1990-07-23,10.1875
1990-07-24,10.25
1990-07-25,10.4375
1990-07-26,10.375
1990-07-27,10.25
1990-07-30,10.375
1990-07-31,10.3125
1990-08-01,10.3125
1990-08-02,10.1875
1990-08-03,10.0
1990-08-06,9.875
1990-08-07,10.0625
1990-08-08,10.125
1990-08-09,10.0625
1990-08-10,10.0625
1990-08-13,10.125
1990-08-14,10.125
1990-08-15,10.125
1990-08-16,10.0625
1990-08-17,10.1875
1990-08-20,10.25
1990-08-21,10.125
1990-08-22,10.0625
1990-08-23,9.625
1990-08-24,9.875
1990-08-27,9.9375
1990-08-28,10.0
1990-08-29,9.9375
1990-08-30,9.875
1990-08-31,9.9375
1990-09-04,9.6875
1990-09-05,9.75
1990-09-06,9.6875
1990-09-07,9.6875
1990-09-10,9.75
1990-09-11,9.625
1990-09-12,9.6875
1990-09-13,9.5625
1990-09-14,9.375
1990-09-17,9.5625
1990-09-18,9.5
1990-09-19,9.4375
1990-09-20,9.0625
1990-09-21,9.125
1990-09-24,8.875
1990-09-25,8.8125
1990-09-26,8.625
1990-09-27,8.4375
1990-09-28,8.4375
1990-10-01,8.625
1990-10-02,8.3125
1990-10-03,8.5625
1990-10-04,9.0625
1990-10-05,8.9375
1990-10-08,9.25
1990-10-09,9.25
1990-10-10,9.0625
1990-10-11,9.1875
1990-10-12,9.25
1990-10-15,9.5
1990-10-16,9.4375
1990-10-17,9.5
1990-10-18,9.625
1990-10-19,10.125
1990-10-22,9.8125
1990-10-23,9.4375
1990-10-24,9.375
1990-10-25,9.1875
1990-10-26,8.8125
1990-10-29,8.8125
1990-10-30,9.3125
1990-10-31,9.0625
1990-11-01,9.25
1990-11-02,9.75
1990-11-05,9.6875
1990-11-06,9.625
1990-11-07,9.5
1990-11-08,9.5
1990-11-09,9.875
1990-11-12,10.25
1990-11-13,10.5
1990-11-14,10.5
1990-11-15,10.3125
1990-11-16,10.5
1990-11-19,10.8125
1990-11-20,10.75
1990-11-21,10.625
1990-11-23,10.5625
1990-11-26,10.6875
1990-11-27,10.5
1990-11-28,10.5625
1990-11-29,10.125
1990-11-30,10.5
1990-12-03,10.625
1990-12-04,11.125
1990-12-05,11.5
1990-12-06,11.1875
1990-12-07,10.8125
1990-12-10,10.9375
1990-12-11,11.0
1990-12-12,11.1875
1990-12-13,11.375
1990-12-14,11.0
1990-12-17,11.125
1990-12-18,11.5625
1990-12-19,11.625
1990-12-20,11.625
1990-12-21,11.8125
1990-12-24,11.8125
1990-12-26,11.4375
1990-12-27,11.3125
1990-12-28,11.375
1990-12-31,11.375
1991-01-02,10.875
1991-01-03,10.875
1991-01-04,10.8125
1991-01-07,10.875
1991-01-08,10.6875
1991-01-09,10.5
1991-01-10,11.0
1991-01-11,10.9375
1991-01-14,10.625
1991-01-15,10.625
1991-01-16,10.5
1991-01-17,11.3125
1991-01-18,11.0625
1991-01-21,10.9375
1991-01-22,10.9375
1991-01-23,11.125
1991-01-24,11.4375
1991-01-25,11.6875
1991-01-28,11.5625
1991-01-29,11.625
1991-01-30,11.9375
1991-01-31,12.0625
1991-02-01,12.3125
1991-02-04,12.75
1991-02-05,13.1875
1991-02-06,12.75
1991-02-07,12.4375
1991-02-08,12.75
1991-02-11,13.0625
1991-02-12,13.25
1991-02-13,13.25
1991-02-14,13.4375
1991-02-15,13.3125
1991-02-19,13.25
1991-02-20,13.125
1991-02-21,13.1875
1991-02-22,13.125
1991-02-25,12.9375
1991-02-26,12.8125
1991-02-27,13.0625
1991-02-28,12.8125
1991-03-01,13.0
1991-03-04,13.0
1991-03-05,13.25
1991-03-06,13.0625
1991-03-07,12.875
1991-03-08,13.125
1991-03-11,13.25
1991-03-12,13.375
1991-03-13,13.625
1991-03-14,13.5
1991-03-15,13.6875
1991-03-18,13.5
1991-03-19,13.5
1991-03-20,13.5
1991-03-21,13.5625
1991-03-22,13.625
1991-03-25,13.625
1991-03-26,13.6875
1991-03-27,13.875
1991-03-28,13.5
1991-04-01,13.5
1991-04-02,13.5625
1991-04-03,13.875
1991-04-04,14.0
1991-04-05,13.875
1991-04-08,14.125
1991-04-09,14.1875
1991-04-10,14.0
1991-04-11,14.5
1991-04-12,14.3125
1991-04-15,14.5625
1991-04-16,14.9375
1991-04-17,16.0
1991-04-18,15.5
1991-04-19,15.4375
1991-04-22,15.4375
1991-04-23,14.9375
1991-04-24,14.875
1991-04-25,14.75
1991-04-26,14.3125
1991-04-29,14.25
1991-04-30,14.1875
1991-05-01,14.3125
1991-05-02,14.5
1991-05-03,14.375
1991-05-06,14.3125
1991-05-07,14.25
1991-05-08,14.125
1991-05-09,14.375
1991-05-10,13.75
1991-05-13,13.625
1991-05-14,13.25
1991-05-15,13.1875
1991-05-16,13.625
1991-05-17,14.0625
1991-05-20,14.1875
1991-05-21,14.1875
1991-05-22,13.9375
1991-05-23,13.875
1991-05-24,14.375
1991-05-28,14.75
1991-05-29,15.0
1991-05-30,15.375
1991-05-31,15.0
1991-06-03,14.875
1991-06-04,14.9375
1991-06-05,14.8125
1991-06-06,14.9375
1991-06-07,14.875
1991-06-10,15.0
1991-06-11,15.375
1991-06-12,15.0
1991-06-13,15.1875
1991-06-14,15.4375
1991-06-17,15.4375
1991-06-18,15.4375
1991-06-19,15.4375
1991-06-20,15.0
1991-06-21,15.4375
1991-06-24,15.125
1991-06-25,15.0
1991-06-26,15.0
1991-06-27,14.875
1991-06-28,15.0625
1991-07-01,15.4375
1991-07-02,15.1875
1991-07-03,15.0
1991-07-05,15.0
1991-07-08,15.25
1991-07-09,15.4375
1991-07-10,15.625
1991-07-11,15.6875
1991-07-12,15.9375
1991-07-15,16.375
1991-07-16,16.75
1991-07-17,16.3125
1991-07-18,16.4375
1991-07-19,16.5
1991-07-22,15.8125
1991-07-23,15.5
1991-07-24,15.4375
1991-07-25,15.875
1991-07-26,15.75
1991-07-29,15.75
1991-07-30,16.125
1991-07-31,16.0
1991-08-01,15.6875
1991-08-02,15.5
1991-08-05,15.875
1991-08-06,16.3125
1991-08-07,16.625
1991-08-08,16.5625
1991-08-09,16.3125
1991-08-12,16.5625
1991-08-13,16.75
1991-08-14,16.6875
1991-08-15,16.625
1991-08-16,16.5
1991-08-19,15.9375
1991-08-20,16.1875
1991-08-21,16.875
1991-08-22,17.25
1991-08-23,17.5625
1991-08-26,17.375
1991-08-27,17.25
1991-08-28,17.25
1991-08-29,17.0
1991-08-30,17.25
1991-09-03,17.1875
1991-09-04,17.25
1991-09-05,17.1875
1991-09-06,17.0625
1991-09-09,17.125
1991-09-10,17.1875
1991-09-11,17.1875
1991-09-12,17.3125
1991-09-13,16.75
1991-09-16,17.375
1991-09-17,17.0625
1991-09-18,17.1875
1991-09-19,17.375
1991-09-20,17.75
1991-09-23,17.5625
1991-09-24,17.9375
1991-09-25,18.125
1991-09-26,18.125
1991-09-27,18.6875
1991-09-30,18.4375
1991-10-01,18.0
1991-10-02,17.5625
1991-10-03,17.25
1991-10-04,17.1875
1991-10-07,17.125
1991-10-08,17.375
1991-10-09,17.0
1991-10-10,16.875
1991-10-11,17.0
1991-10-14,17.0625
1991-10-15,17.75
1991-10-16,17.625
1991-10-17,17.9375
1991-10-18,18.125
1991-10-21,17.9375
1991-10-22,17.875
1991-10-23,17.5
1991-10-24,16.9375
1991-10-25,16.75
1991-10-28,17.0625
1991-10-29,17.75
1991-10-30,17.4375
1991-10-31,17.25
1991-11-01,17.3125
1991-11-04,17.25
1991-11-05,17.375
1991-11-06,17.75
1991-11-07,17.6875
1991-11-08,17.8125
1991-11-11,17.8125
1991-11-12,17.875
1991-11-13,17.75
1991-11-14,17.875
1991-11-15,17.8125
1991-11-18,17.875
1991-11-19,17.6875
1991-11-20,17.625
1991-11-21,17.5
1991-11-22,17.1875
1991-11-25,17.0625
1991-11-26,17.0625
1991-11-27,16.625
1991-11-29,16.125
1991-12-02,16.4375
1991-12-03,16.5
1991-12-04,16.8125
1991-12-05,17.0
1991-12-06,17.25
1991-12-09,17.4375
1991-12-10,17.5625
1991-12-11,17.375
1991-12-12,17.1875
1991-12-13,17.4375
1991-12-16,17.4375
1991-12-17,17.5
1991-12-18,17.5
1991-12-19,17.4375
1991-12-20,17.6875
1991-12-23,18.125
1991-12-24,18.0625
1991-12-26,18.1875
1991-12-27,18.5
1991-12-30,19.5625
1991-12-31,19.9375
1992-01-02,19.4375
1992-01-03,19.8125
1992-01-06,19.3125
1992-01-07,19.125
1992-01-08,19.125
1992-01-09,19.25
1992-01-10,19.125
1992-01-13,18.9375
1992-01-14,19.125
1992-01-15,19.375
1992-01-16,19.125
1992-01-17,18.75
1992-01-20,18.6875
1992-01-21,18.25
1992-01-22,19.4375
1992-01-23,19.0625
1992-01-24,19.375
1992-01-27,19.25
1992-01-28,19.0625
1992-01-29,18.625
1992-01-30,18.5625
1992-01-31,18.125
1992-02-03,18.0
1992-02-04,18.625
1992-02-05,18.5
1992-02-06,19.0
1992-02-07,18.5
1992-02-10,18.3125
1992-02-11,18.75
1992-02-12,18.9375
1992-02-13,18.4375
1992-02-14,18.5625
1992-02-18,18.3125
1992-02-19,18.6875
1992-02-20,18.6875
1992-02-21,18.5
1992-02-24,18.875
1992-02-25,19.0625
1992-02-26,19.1875
1992-02-27,19.0625
1992-02-28,19.125
1992-03-02,19.125
1992-03-03,19.125
1992-03-04,19.125
1992-03-05,18.8125
1992-03-06,18.8125
1992-03-09,18.75
1992-03-10,18.9375
1992-03-11,18.75
1992-03-12,18.8125
1992-03-13,18.875
1992-03-16,18.875
1992-03-17,19.125
1992-03-18,19.0625
1992-03-19,18.9375
1992-03-20,19.125
1992-03-23,19.1875
1992-03-24,18.625
1992-03-25,18.3125
1992-03-26,18.5
1992-03-27,18.125
1992-03-30,18.1875
1992-03-31,17.9375
1992-04-01,17.8125
1992-04-02,17.9375
1992-04-03,17.75
1992-04-06,17.5
1992-04-07,17.0
1992-04-08,17.0
1992-04-09,18.0
1992-04-10,17.75
1992-04-13,17.875
1992-04-14,18.1875
1992-04-15,18.0625
1992-04-16,18.125
1992-04-20,17.875
1992-04-21,18.0
1992-04-22,18.5
1992-04-23,18.5
1992-04-24,18.0625
1992-04-27,18.25
1992-04-28,18.5625
1992-04-29,18.75
1992-04-30,18.875
1992-05-01,18.75
1992-05-04,18.875
1992-05-05,18.9375
1992-05-06,18.875
1992-05-07,18.375
1992-05-08,18.5
1992-05-11,18.875
1992-05-12,18.8125
1992-05-13,19.375
1992-05-14,19.25
1992-05-15,18.625
1992-05-18,19.4375
1992-05-19,19.875
1992-05-20,19.6875
1992-05-21,19.75
1992-05-22,19.8125
1992-05-26,19.25
1992-05-27,19.25
1992-05-28,19.8125
1992-05-29,19.5625
1992-06-01,19.4375
1992-06-02,19.875
1992-06-03,19.8125
1992-06-04,19.5
1992-06-05,19.8125
1992-06-08,19.875
1992-06-09,19.8125
1992-06-10,19.3125
1992-06-11,19.5
1992-06-12,19.6875
1992-06-15,19.875
1992-06-16,20.0625
1992-06-17,19.5
1992-06-18,19.25
1992-06-19,19.9375
1992-06-22,20.0
1992-06-23,20.0
1992-06-24,19.75
1992-06-25,19.75
1992-06-26,19.875
1992-06-29,20.375
1992-06-30,20.25
1992-07-01,20.375
1992-07-02,20.25
1992-07-06,20.3125
1992-07-07,20.0625
1992-07-08,19.875
1992-07-09,20.1875
1992-07-10,20.3125
1992-07-13,20.375
1992-07-14,21.125
1992-07-15,20.6875
1992-07-16,20.25
1992-07-17,20.0625
1992-07-20,20.25
1992-07-21,20.0
1992-07-22,20.0
1992-07-23,20.1875
1992-07-24,19.875
1992-07-27,19.8125
1992-07-28,20.0
1992-07-29,20.5
1992-07-30,20.8125
1992-07-31,20.8125
1992-08-03,20.8125
1992-08-04,20.625
1992-08-05,20.875
1992-08-06,20.8125
1992-08-07,20.6875
1992-08-10,20.3125
1992-08-11,20.25
1992-08-12,20.375
1992-08-13,20.625
1992-08-14,20.625
1992-08-17,20.4375
1992-08-18,20.375
1992-08-19,20.25
1992-08-20,20.25
1992-08-21,20.5625
1992-08-24,20.1875
1992-08-25,19.9375
1992-08-26,19.75
1992-08-27,19.75
1992-08-28,19.625
1992-08-31,19.3125
1992-09-01,19.25
1992-09-02,19.3125
1992-09-03,19.3125
1992-09-04,19.1875
1992-09-08,18.8125
1992-09-09,18.625
1992-09-10,18.9375
1992-09-11,18.875
1992-09-14,19.3125
1992-09-15,19.375
1992-09-16,19.4375
1992-09-17,19.9375
1992-09-18,20.4375
1992-09-21,20.4375
1992-09-22,20.0
1992-09-23,19.6875
1992-09-24,20.0
1992-09-25,19.625
1992-09-28,19.9375
1992-09-29,19.9375
1992-09-30,19.9375
1992-10-01,19.875
1992-10-02,19.5
1992-10-05,19.625
1992-10-06,19.5625
1992-10-07,19.5
1992-10-08,19.8125
1992-10-09,19.6875
1992-10-12,19.625
1992-10-13,19.5625
1992-10-14,19.4375
1992-10-15,19.3125
1992-10-16,19.3125
1992-10-19,19.625
1992-10-20,19.625
1992-10-21,19.8125
1992-10-22,19.75
1992-10-23,19.75
1992-10-26,19.75
1992-10-27,19.625
1992-10-28,20.0
1992-10-29,19.875
1992-10-30,19.5
1992-11-02,19.875
1992-11-03,19.9375
1992-11-04,20.1875
1992-11-05,20.0625
1992-11-06,20.25
1992-11-09,20.1875
1992-11-10,20.375
1992-11-11,20.375
1992-11-12,20.25
1992-11-13,20.25
1992-11-16,20.125
1992-11-17,20.0
1992-11-18,20.0
1992-11-19,20.125
1992-11-20,20.3125
1992-11-23,20.25
1992-11-24,20.25
1992-11-25,20.625
1992-11-27,20.6875
1992-11-30,20.75
1992-12-01,20.8125
1992-12-02,20.4375
1992-12-03,20.3125
1992-12-04,20.3125
1992-12-07,20.6875
1992-12-08,20.9375
1992-12-09,20.8125
1992-12-10,21.0
1992-12-11,20.625
1992-12-14,20.8125
1992-12-15,21.0
1992-12-16,20.875
1992-12-17,21.0625
1992-12-18,21.75
1992-12-21,21.875
1992-12-22,22.5
1992-12-23,22.4375
1992-12-24,22.5
1992-12-28,22.5
1992-12-29,22.3125
1992-12-30,22.375
1992-12-31,21.875
1993-01-04,22.5
1993-01-05,22.125
1993-01-06,22.125
1993-01-07,21.5625
1993-01-08,21.4375
1993-01-11,21.125
1993-01-12,21.125
1993-01-13,21.75
1993-01-14,22.0
1993-01-15,22.1875
1993-01-18,22.0625
1993-01-19,22.1875
1993-01-20,21.625
1993-01-21,21.75
1993-01-22,21.5
1993-01-25,21.625
1993-01-26,21.5
1993-01-27,21.5
1993-01-28,21.625
1993-01-29,21.5
1993-02-01,22.125
1993-02-02,22.0625
1993-02-03,22.0625
1993-02-04,22.375
1993-02-05,22.625
1993-02-08,22.5
1993-02-09,22.4375
1993-02-10,22.5
1993-02-11,22.5625
1993-02-12,22.375
1993-02-16,22.3125
1993-02-17,22.125
1993-02-18,21.875
1993-02-19,22.125
1993-02-22,23.0
1993-02-23,22.875
1993-02-24,22.6875
1993-02-25,22.75
1993-02-26,23.0
1993-03-01,23.0
1993-03-02,23.0625
1993-03-03,24.0
1993-03-04,23.6875
1993-03-05,23.0625
1993-03-08,23.875
1993-03-09,24.3125
1993-03-10,24.75
1993-03-11,24.1875
1993-03-12,23.8125
1993-03-15,23.9375
1993-03-16,23.6875
1993-03-17,23.375
1993-03-18,23.4375
1993-03-19,23.0
1993-03-22,23.1875
1993-03-23,23.1875
1993-03-24,22.9375
1993-03-25,23.0625
1993-03-26,22.625
1993-03-29,22.875
1993-03-30,22.8125
1993-03-31,23.3125
1993-04-01,23.1875
1993-04-02,23.0
1993-04-05,23.0
1993-04-06,22.9375
1993-04-07,23.3125
1993-04-08,23.4375
1993-04-12,23.875
1993-04-13,24.1875
1993-04-14,24.125
1993-04-15,23.875
1993-04-16,24.0625
1993-04-19,23.5
1993-04-20,23.4375
1993-04-21,22.3125
1993-04-22,22.625
1993-04-23,22.0
1993-04-26,21.75
1993-04-27,21.9375
1993-04-28,21.9375
1993-04-29,22.0
1993-04-30,22.625
1993-05-03,22.4375
1993-05-04,22.9375
1993-05-05,22.375
1993-05-06,22.5
1993-05-07,22.3125
1993-05-10,22.375
1993-05-11,22.5625
1993-05-12,22.5625
1993-05-13,22.0
1993-05-14,21.625
1993-05-17,21.625
1993-05-18,22.0
1993-05-19,22.4375
1993-05-20,22.1875
1993-05-21,21.9375
1993-05-24,21.6875
1993-05-25,21.875
1993-05-26,22.4375
1993-05-27,22.1875
1993-05-28,21.8125
1993-06-01,22.1875
1993-06-02,22.25
1993-06-03,22.1875
1993-06-04,22.0625
1993-06-07,21.625
1993-06-08,21.5625
1993-06-09,21.875
1993-06-10,21.6875
1993-06-11,22.25
1993-06-14,22.125
1993-06-15,22.5625
1993-06-16,22.4375
1993-06-17,22.375
1993-06-18,22.3125
1993-06-21,22.875
1993-06-22,23.0625
1993-06-23,23.25
1993-06-24,23.25
1993-06-25,23.3125
1993-06-28,23.875
1993-06-29,23.5
1993-06-30,23.5625
1993-07-01,23.375
1993-07-02,23.125
1993-07-06,23.375
1993-07-07,23.5625
1993-07-08,24.0
1993-07-09,23.875
1993-07-12,23.875
1993-07-13,23.25
1993-07-14,23.25
1993-07-15,23.0625
1993-07-16,22.9375
1993-07-19,23.1875
1993-07-20,22.8125
1993-07-21,22.875
1993-07-22,22.8125
1993-07-23,22.75
1993-07-26,22.9375
1993-07-27,22.9375
1993-07-28,22.6875
1993-07-29,22.9375
1993-07-30,22.5625
1993-08-02,22.75
1993-08-03,22.75
1993-08-04,22.75
1993-08-05,22.875
1993-08-06,22.9375
1993-08-09,22.625
1993-08-10,22.75
1993-08-11,22.625
1993-08-12,22.4375
1993-08-13,22.3125
1993-08-16,22.1875
1993-08-17,21.75
1993-08-18,21.875
1993-08-19,21.9375
1993-08-20,21.5625
1993-08-23,21.6875
1993-08-24,21.875
1993-08-25,22.0
1993-08-26,22.0
1993-08-27,21.75
1993-08-30,21.625
1993-08-31,21.5
1993-09-01,21.3125
1993-09-02,20.875
1993-09-03,21.0
1993-09-07,20.75
1993-09-08,20.75
1993-09-09,20.875
1993-09-10,21.9375
1993-09-13,21.6875
1993-09-14,21.4375
1993-09-15,21.5625
1993-09-16,21.5625
1993-09-17,21.25
1993-09-20,21.25
1993-09-21,21.125
1993-09-22,21.125
1993-09-23,21.125
1993-09-24,21.3125
1993-09-27,21.875
1993-09-28,22.125
1993-09-29,22.0625
1993-09-30,22.25
1993-10-01,22.5
1993-10-04,22.125
1993-10-05,21.75
1993-10-06,21.5
1993-10-07,22.0
1993-10-08,21.875
1993-10-11,21.75
1993-10-12,21.875
1993-10-13,22.0625
1993-10-14,22.3125
1993-10-15,22.125
1993-10-18,21.8125
1993-10-19,21.8125
1993-10-20,21.875
1993-10-21,21.625
1993-10-22,21.875
1993-10-25,21.875
1993-10-26,21.875
1993-10-27,21.8125
1993-10-28,22.0
1993-10-29,21.9375
1993-11-01,22.0625
1993-11-02,21.875
1993-11-03,21.6875
1993-11-04,21.375
1993-11-05,21.5
1993-11-08,21.5625
1993-11-09,21.625
1993-11-10,21.75
1993-11-11,21.5625
1993-11-12,22.0
1993-11-15,21.75
1993-11-16,21.8125
1993-11-17,21.875
1993-11-18,21.75
1993-11-19,21.6875
1993-11-22,21.6875
1993-11-23,21.9375
1993-11-24,21.8125
1993-11-26,21.875
1993-11-29,21.875
1993-11-30,21.9375
1993-12-01,21.9375
1993-12-02,22.0
1993-12-03,22.125
1993-12-06,22.0625
1993-12-07,22.1875
1993-12-08,22.1875
1993-12-09,22.1875
1993-12-10,22.1875
1993-12-13,22.1875
1993-12-14,22.125
1993-12-15,22.1875
1993-12-16,22.4375
1993-12-17,22.875
1993-12-20,22.9375
1993-12-21,22.75
1993-12-22,22.75
1993-12-23,22.6875
1993-12-27,22.625
1993-12-28,22.6875
1993-12-29,22.5
1993-12-30,22.375
1993-12-31,22.5
1994-01-03,22.75
1994-01-04,22.8125
1994-01-05,22.4375
1994-01-06,22.5
1994-01-07,22.625
1994-01-10,22.875
1994-01-11,22.6875
1994-01-12,22.625
1994-01-13,22.6875
1994-01-14,22.8125
1994-01-17,22.6875
1994-01-18,22.75
1994-01-19,22.875
1994-01-20,22.9375
1994-01-21,22.75
1994-01-24,22.625
1994-01-25,22.8125
1994-01-26,22.8125
1994-01-27,22.9375
1994-01-28,23.0625
1994-01-31,23.0625
1994-02-01,22.9375
1994-02-02,23.0
1994-02-03,23.0625
1994-02-04,22.6875
1994-02-07,22.75
1994-02-08,22.5
1994-02-09,22.625
1994-02-10,22.4375
1994-02-11,22.4375
1994-02-14,22.625
1994-02-15,22.5
1994-02-16,22.5625
1994-02-17,22.4375
1994-02-18,22.375
1994-02-22,22.8125
1994-02-23,22.75
1994-02-24,22.375
1994-02-25,22.5625
1994-02-28,22.625
1994-03-01,22.375
1994-03-02,22.4375
1994-03-03,22.3125
1994-03-04,22.3125
1994-03-07,22.4375
1994-03-08,22.625
1994-03-09,22.625
1994-03-10,22.4375
1994-03-11,22.8125
1994-03-14,22.75
1994-03-15,22.8125
1994-03-16,23.3125
1994-03-17,23.4375
1994-03-18,23.3125
1994-03-21,23.1875
1994-03-22,23.125
1994-03-23,22.75
1994-03-24,22.6875
1994-03-25,22.4375
1994-03-28,22.625
1994-03-29,22.4375
1994-03-30,22.3125
1994-03-31,22.3125
1994-04-04,21.9375
1994-04-05,22.1875
1994-04-06,22.25
1994-04-07,22.6875
1994-04-08,22.625
1994-04-11,23.0
1994-04-12,22.8125
1994-04-13,22.8125
1994-04-14,22.9375
1994-04-15,22.9375
1994-04-18,22.875
1994-04-19,23.25
1994-04-20,23.375
1994-04-21,23.3125
1994-04-22,23.25
1994-04-25,23.25
1994-04-26,23.0
1994-04-28,22.5
1994-04-29,23.125
1994-05-02,23.1875
1994-05-03,23.1875
1994-05-04,23.3125
1994-05-05,23.375
1994-05-06,23.1875
1994-05-09,23.0
1994-05-10,23.375
1994-05-11,23.3125
1994-05-12,23.625
1994-05-13,23.5625
1994-05-16,23.9375
1994-05-17,24.125
1994-05-18,24.8125
1994-05-19,25.25
1994-05-20,24.8125
1994-05-23,24.4375
1994-05-24,24.625
1994-05-25,24.375
1994-05-26,24.5625
1994-05-27,24.75
1994-05-31,24.625
1994-06-01,24.5625
1994-06-02,24.5625
1994-06-03,24.625
1994-06-06,24.75
1994-06-07,24.75
1994-06-08,24.75
1994-06-09,24.75
1994-06-10,24.625
1994-06-13,24.8125
1994-06-14,24.625
1994-06-15,24.6875
1994-06-16,24.75
1994-06-17,24.5625
1994-06-20,24.625
1994-06-21,24.25
1994-06-22,24.125
1994-06-23,24.1875
1994-06-24,23.9375
1994-06-27,24.125
1994-06-28,24.1875
1994-06-29,24.3125
1994-06-30,24.1875
1994-07-01,23.875
1994-07-05,24.0
1994-07-06,24.0625
1994-07-07,24.125
1994-07-08,23.9375
1994-07-11,23.75
1994-07-12,23.75
1994-07-13,23.75
1994-07-14,24.1875
1994-07-15,23.9375
1994-07-18,24.0625
1994-07-19,23.9375
1994-07-20,24.0
1994-07-21,24.0625
1994-07-22,24.0
1994-07-25,24.0625
1994-07-26,24.125
1994-07-27,24.0625
1994-07-28,24.0625
1994-07-29,24.3125
1994-08-01,24.3125
1994-08-02,24.375
1994-08-03,24.4375
1994-08-04,24.375
1994-08-05,24.25
1994-08-08,24.5
1994-08-09,24.375
1994-08-10,24.5
1994-08-11,24.375
1994-08-12,24.5625
1994-08-15,24.3125
1994-08-16,24.5625
1994-08-17,24.3125
1994-08-18,24.25
1994-08-19,24.375
1994-08-22,24.375
1994-08-23,24.5
1994-08-24,24.9375
1994-08-25,25.125
1994-08-26,25.3125
1994-08-29,25.375
1994-08-30,25.5625
1994-08-31,25.5625
1994-09-01,25.3125
1994-09-02,25.25
1994-09-06,25.1875
1994-09-07,25.25
1994-09-08,25.1875
1994-09-09,25.0625
1994-09-12,25.0
1994-09-13,25.0625
1994-09-14,25.0625
1994-09-15,25.375
1994-09-16,25.1875
1994-09-19,25.0
1994-09-20,24.625
1994-09-21,24.8125
1994-09-22,24.625
1994-09-23,24.5
1994-09-26,24.5625
1994-09-27,24.5625
1994-09-28,24.5625
1994-09-29,24.5625
1994-09-30,24.375
1994-10-03,24.1875
1994-10-04,23.75
1994-10-05,23.4375
1994-10-06,23.4375
1994-10-07,23.5
1994-10-10,23.625
1994-10-11,23.75
1994-10-12,23.8125
1994-10-13,24.25
1994-10-14,24.4375
1994-10-17,24.5
1994-10-18,24.375
1994-10-19,24.6875
1994-10-20,24.625
1994-10-21,24.5
1994-10-24,24.25
1994-10-25,24.3125
1994-10-26,24.4375
1994-10-27,24.75
1994-10-28,25.375
1994-10-31,25.3125
1994-11-01,24.75
1994-11-02,24.8125
1994-11-03,24.9375
1994-11-04,24.625
1994-11-07,24.6875
1994-11-08,24.6875
1994-11-09,24.875
1994-11-10,24.6875
1994-11-11,24.375
1994-11-14,24.5625
1994-11-15,24.6875
1994-11-16,24.625
1994-11-17,24.375
1994-11-18,24.1875
1994-11-21,24.125
1994-11-22,23.6875
1994-11-23,23.875
1994-11-25,23.875
1994-11-28,23.6875
1994-11-29,23.75
1994-11-30,23.5625
1994-12-01,23.25
1994-12-02,23.5625
1994-12-05,23.625
1994-12-06,23.9375
1994-12-07,24.0
1994-12-08,23.8125
1994-12-09,23.6875
1994-12-12,24.0
1994-12-13,24.4375
1994-12-14,24.9375
1994-12-15,24.9375
1994-12-16,25.0625
1994-12-19,25.0
1994-12-20,24.6875
1994-12-21,24.6875
1994-12-22,24.6875
1994-12-23,24.75
1994-12-27,24.75
1994-12-28,24.1875
1994-12-29,24.1875
1994-12-30,23.875
1995-01-03,24.1875
1995-01-04,23.875
1995-01-05,23.8125
1995-01-06,23.8125
1995-01-09,23.8125
1995-01-10,23.8125
1995-01-11,23.75
1995-01-12,23.9375
1995-01-13,24.3125
1995-01-16,24.875
1995-01-17,24.9375
1995-01-18,24.875
1995-01-19,24.75
1995-01-20,25.0
1995-01-23,25.25
1995-01-24,25.375
1995-01-25,25.625
1995-01-26,25.75
1995-01-27,25.9375
1995-01-30,26.0
1995-01-31,25.9375
1995-02-01,25.9375
1995-02-02,26.0625
1995-02-03,26.9375
1995-02-06,27.125
1995-02-07,26.8125
1995-02-08,26.875
1995-02-09,26.8125
1995-02-10,27.0625
1995-02-13,26.75
1995-02-14,26.6875
