Date,DBI
2014-12-30,37.189999
2014-12-31,37.299999
2015-01-02,37.279999
2015-01-05,36.630001
2015-01-06,35.799999
2015-01-07,36.349998
2015-01-08,37.049999
2015-01-09,36.91
2015-01-12,37.57
2015-01-13,37.209998999999996
2015-01-14,36.900002
2015-01-15,35.869999
2015-01-16,35.689999
2015-01-20,35.310001
2015-01-21,34.959998999999996
2015-01-22,36.169998
2015-01-23,36.5
2015-01-26,36.5
2015-01-27,36.450001
2015-01-28,36.189999
2015-01-29,36.23
2015-01-30,35.560001
2015-02-02,35.209998999999996
2015-02-03,35.209998999999996
2015-02-04,35.580002
2015-02-05,35.209998999999996
2015-02-06,36.220001
2015-02-09,35.93
2015-02-10,36.330002
2015-02-11,36.169998
2015-02-12,36.439999
2015-02-13,36.59
2015-02-17,36.279999
2015-02-18,36.18
2015-02-19,35.810001
2015-02-20,37.349998
2015-02-23,36.869999
2015-02-24,37.07
2015-02-25,37.380001
2015-02-26,37.130001
2015-02-27,37.689999
2015-03-02,37.240002000000004
2015-03-03,37.369999
2015-03-04,37.34
2015-03-05,37.299999
2015-03-06,37.0
2015-03-09,37.529999
2015-03-10,37.150002
2015-03-11,36.869999
2015-03-12,37.16
2015-03-13,37.169998
2015-03-16,36.849998
2015-03-17,38.330002
2015-03-18,37.950001
2015-03-19,37.790001000000004
2015-03-20,38.029999
2015-03-23,37.66
2015-03-24,37.5
2015-03-25,37.02
2015-03-26,36.299999
2015-03-27,36.549999
2015-03-30,37.25
2015-03-31,36.880001
2015-04-01,36.5
2015-04-02,36.73
2015-04-06,36.91
2015-04-07,36.959998999999996
2015-04-08,37.150002
2015-04-09,36.990002000000004
2015-04-10,37.02
2015-04-13,37.360001000000004
2015-04-14,36.889998999999996
2015-04-15,36.669998
2015-04-16,36.900002
2015-04-17,36.009997999999996
2015-04-20,36.220001
2015-04-21,36.599998
2015-04-22,36.68
2015-04-23,37.77
2015-04-24,39.139998999999996
2015-04-27,38.259997999999996
2015-04-28,37.75
2015-04-29,36.75
2015-04-30,36.27
2015-05-01,36.389998999999996
2015-05-04,36.650002
2015-05-05,36.07
2015-05-06,35.509997999999996
2015-05-07,35.990002000000004
2015-05-08,36.119999
2015-05-11,35.82
2015-05-12,35.220001
2015-05-13,35.09
2015-05-14,34.580002
2015-05-15,35.299999
2015-05-18,35.740002000000004
2015-05-19,35.700001
2015-05-20,35.34
2015-05-21,35.380001
2015-05-22,35.330002
2015-05-26,34.25
2015-05-27,35.150002
2015-05-28,34.779999
2015-05-29,34.650002
2015-06-01,34.880001
2015-06-02,34.98
2015-06-03,35.549999
2015-06-04,35.779999
2015-06-05,35.689999
2015-06-08,35.369999
2015-06-09,34.98
2015-06-10,34.799999
2015-06-11,34.720001
2015-06-12,34.779999
2015-06-15,35.009997999999996
2015-06-16,35.68
2015-06-17,35.27
2015-06-18,34.619999
2015-06-19,34.34
2015-06-22,34.080002
2015-06-23,34.599998
2015-06-24,33.91
2015-06-25,33.889998999999996
2015-06-26,34.150002
2015-06-29,33.240002000000004
2015-06-30,33.369999
2015-07-01,34.209998999999996
2015-07-02,34.200001
2015-07-06,34.419998
2015-07-07,34.919998
2015-07-08,34.610001000000004
2015-07-09,34.779999
2015-07-10,34.82
2015-07-13,35.0
2015-07-14,33.25
2015-07-15,33.0
2015-07-16,33.34
2015-07-17,32.52
2015-07-20,32.060001
2015-07-21,32.400002
2015-07-22,32.790001000000004
2015-07-23,31.92
2015-07-24,31.379998999999998
2015-07-27,30.99
2015-07-28,31.530001000000002
2015-07-29,31.73
2015-07-30,32.580002
2015-07-31,32.52
2015-08-03,32.16
2015-08-04,33.450001
2015-08-05,33.299999
2015-08-06,32.970001
2015-08-07,32.950001
2015-08-10,33.150002
2015-08-11,32.5
2015-08-12,32.360001000000004
2015-08-13,32.580002
2015-08-14,32.639998999999996
2015-08-17,32.919998
2015-08-18,32.970001
2015-08-19,32.630001
2015-08-20,32.540001000000004
2015-08-21,31.92
2015-08-24,30.870001000000002
2015-08-25,27.35
2015-08-26,28.67
2015-08-27,29.17
2015-08-28,29.02
2015-08-31,29.690001000000002
2015-09-01,29.610001
2015-09-02,30.08
2015-09-03,30.129998999999998
2015-09-04,30.02
2015-09-08,30.27
2015-09-09,29.549999
2015-09-10,29.34
2015-09-11,29.049999
2015-09-14,28.719998999999998
2015-09-15,28.74
2015-09-16,28.75
2015-09-17,28.610001
2015-09-18,28.190001000000002
2015-09-21,28.41
2015-09-22,28.389999
2015-09-23,28.219998999999998
2015-09-24,27.969998999999998
2015-09-25,26.84
2015-09-28,24.99
2015-09-29,24.799999
2015-09-30,25.309998999999998
2015-10-01,25.09
2015-10-02,25.43
2015-10-05,25.24
2015-10-06,25.17
2015-10-07,25.25
2015-10-08,25.68
2015-10-09,25.610001
2015-10-12,25.290001
2015-10-13,24.799999
2015-10-14,25.16
2015-10-15,25.370001000000002
2015-10-16,25.34
2015-10-19,26.34
2015-10-20,26.219998999999998
2015-10-21,25.83
2015-10-22,25.52
2015-10-23,24.92
2015-10-26,24.43
2015-10-27,24.200001
2015-10-28,24.889999
2015-10-29,24.639999
2015-10-30,24.940001000000002
2015-11-02,24.440001000000002
2015-11-03,24.51
2015-11-04,22.59
2015-11-05,23.33
2015-11-06,23.530001000000002
2015-11-09,23.5
2015-11-10,23.66
2015-11-11,23.0
2015-11-12,22.629998999999998
2015-11-13,21.950001
2015-11-16,22.139999
2015-11-17,21.620001000000002
2015-11-18,22.15
2015-11-19,22.120001000000002
2015-11-20,22.799999
2015-11-23,23.049999
2015-11-24,23.51
2015-11-25,24.02
2015-11-27,23.66
2015-11-30,22.959999
2015-12-01,22.860001
2015-12-02,22.950001
2015-12-03,22.74
2015-12-04,23.67
2015-12-07,23.5
2015-12-08,23.309998999999998
2015-12-09,23.639999
2015-12-10,23.879998999999998
2015-12-11,23.9
2015-12-14,23.309998999999998
2015-12-15,23.209999
2015-12-16,23.82
2015-12-17,23.51
2015-12-18,23.639999
2015-12-21,23.51
2015-12-22,24.35
2015-12-23,24.41
2015-12-24,24.24
2015-12-28,24.24
2015-12-29,24.459999
2015-12-30,24.26
2015-12-31,23.860001
2016-01-04,24.209999
2016-01-05,24.67
2016-01-06,24.129998999999998
2016-01-07,24.0
2016-01-08,23.34
2016-01-11,23.549999
2016-01-12,23.25
2016-01-13,22.57
2016-01-14,22.860001
2016-01-15,23.0
2016-01-19,22.780001000000002
2016-01-20,23.02
2016-01-21,23.16
2016-01-22,23.030001000000002
2016-01-25,22.459999
2016-01-26,23.299999
2016-01-27,23.26
2016-01-28,22.9
2016-01-29,24.01
2016-02-01,24.299999
2016-02-02,24.34
2016-02-03,24.530001000000002
2016-02-04,24.780001000000002
2016-02-05,23.76
2016-02-08,23.389999
2016-02-09,23.440001000000002
2016-02-10,22.969998999999998
2016-02-11,22.139999
2016-02-12,22.780001000000002
2016-02-16,23.6
2016-02-17,24.93
2016-02-18,25.34
2016-02-19,25.299999
2016-02-22,25.9
2016-02-23,26.0
2016-02-24,26.559998999999998
2016-02-25,26.690001000000002
2016-02-26,26.459999
2016-02-29,26.200001
2016-03-01,25.34
2016-03-02,25.379998999999998
2016-03-03,26.24
2016-03-04,25.83
2016-03-07,25.93
2016-03-08,26.02
2016-03-09,26.120001000000002
2016-03-10,26.49
2016-03-11,27.1
2016-03-14,27.49
2016-03-15,28.34
2016-03-16,26.82
2016-03-17,27.42
2016-03-18,26.98
2016-03-21,27.110001
2016-03-22,27.0
2016-03-23,26.450001
2016-03-24,26.58
2016-03-28,26.969998999999998
2016-03-29,27.969998999999998
2016-03-30,27.860001
2016-03-31,27.639999
2016-04-01,27.59
2016-04-04,27.120001000000002
2016-04-05,27.059998999999998
2016-04-06,27.4
2016-04-07,27.02
2016-04-08,26.09
2016-04-11,26.1
2016-04-12,26.290001
2016-04-13,27.16
2016-04-14,26.639999
2016-04-15,26.67
2016-04-18,25.52
2016-04-19,25.440001000000002
2016-04-20,25.549999
2016-04-21,25.290001
2016-04-22,25.33
2016-04-25,24.83
2016-04-26,25.23
2016-04-27,24.969998999999998
2016-04-28,24.73
2016-04-29,24.57
2016-05-02,24.66
2016-05-03,24.58
2016-05-04,24.75
2016-05-05,23.67
2016-05-06,23.84
2016-05-09,23.91
2016-05-10,23.889999
2016-05-11,23.02
2016-05-12,22.690001000000002
2016-05-13,22.120001000000002
2016-05-16,21.93
2016-05-17,21.959999
2016-05-18,20.99
2016-05-19,21.01
2016-05-20,21.360001
2016-05-23,21.73
2016-05-24,19.200001
2016-05-25,20.459999
2016-05-26,20.389999
2016-05-27,20.99
2016-05-31,21.16
2016-06-01,21.1
2016-06-02,21.309998999999998
2016-06-03,21.129998999999998
2016-06-06,20.93
2016-06-07,20.809998999999998
2016-06-08,20.9
2016-06-09,20.49
2016-06-10,20.48
2016-06-13,20.24
2016-06-14,19.99
2016-06-15,20.27
2016-06-16,20.629998999999998
2016-06-17,21.0
2016-06-20,20.99
2016-06-21,21.01
2016-06-22,21.02
2016-06-23,21.129998999999998
2016-06-24,21.309998999999998
2016-06-27,20.280001000000002
2016-06-28,20.309998999999998
2016-06-29,20.879998999999998
2016-06-30,21.18
2016-07-01,21.290001
2016-07-05,20.690001000000002
2016-07-06,21.09
2016-07-07,21.639999
2016-07-08,22.360001
2016-07-11,23.290001
2016-07-12,23.870001000000002
2016-07-13,23.68
2016-07-14,23.76
2016-07-15,23.74
2016-07-18,24.040001
2016-07-19,23.6
2016-07-20,23.74
2016-07-21,23.68
2016-07-22,23.389999
2016-07-25,24.26
2016-07-26,24.48
2016-07-27,24.459999
2016-07-28,24.18
2016-07-29,24.26
2016-08-01,23.879998999999998
2016-08-02,23.049999
2016-08-03,23.139999
2016-08-04,23.370001000000002
2016-08-05,23.92
2016-08-08,23.540001
2016-08-09,23.110001
2016-08-10,22.93
2016-08-11,23.77
2016-08-12,23.9
2016-08-15,24.440001000000002
2016-08-16,24.35
2016-08-17,24.17
2016-08-18,24.870001000000002
2016-08-19,25.360001
2016-08-22,25.549999
2016-08-23,26.030001000000002
2016-08-24,25.91
2016-08-25,25.969998999999998
2016-08-26,25.940001000000002
2016-08-29,26.02
2016-08-30,23.33
2016-08-31,23.950001
2016-09-01,23.709999
2016-09-02,23.860001
2016-09-06,24.139999
2016-09-07,25.059998999999998
2016-09-08,24.92
2016-09-09,24.42
2016-09-12,24.24
2016-09-13,23.67
2016-09-14,23.530001000000002
2016-09-15,23.620001000000002
2016-09-16,22.940001000000002
2016-09-19,22.07
2016-09-20,21.370001000000002
2016-09-21,21.469998999999998
2016-09-22,21.389999
2016-09-23,21.32
2016-09-26,20.959999
2016-09-27,20.77
2016-09-28,20.780001000000002
2016-09-29,20.290001
2016-09-30,20.48
2016-10-03,20.629998999999998
2016-10-04,20.57
2016-10-05,20.809998999999998
2016-10-06,20.43
2016-10-07,20.91
2016-10-10,21.049999
2016-10-11,20.799999
2016-10-12,21.129998999999998
2016-10-13,21.16
2016-10-14,21.35
2016-10-17,20.940001000000002
2016-10-18,20.690001000000002
2016-10-19,21.1
2016-10-20,21.15
2016-10-21,21.0
2016-10-24,21.190001000000002
2016-10-25,21.030001000000002
2016-10-26,20.879998999999998
2016-10-27,20.280001000000002
2016-10-28,20.450001
2016-10-31,20.77
2016-11-01,20.49
2016-11-02,20.68
2016-11-03,20.610001
2016-11-04,20.6
2016-11-07,21.01
2016-11-08,21.07
2016-11-09,21.65
2016-11-10,22.870001000000002
2016-11-11,23.91
2016-11-14,25.07
2016-11-15,23.27
2016-11-16,23.15
2016-11-17,23.469998999999998
2016-11-18,22.9
2016-11-21,23.07
2016-11-22,24.9
2016-11-23,25.0
2016-11-25,24.9
2016-11-28,24.610001
2016-11-29,23.709999
2016-11-30,23.76
2016-12-01,24.450001
2016-12-02,24.85
2016-12-05,25.440001000000002
2016-12-06,25.780001000000002
2016-12-07,25.48
2016-12-08,25.68
2016-12-09,25.4
2016-12-12,24.83
2016-12-13,24.559998999999998
2016-12-14,24.379998999999998
2016-12-15,24.469998999999998
2016-12-16,24.200001
2016-12-19,24.469998999999998
2016-12-20,24.82
2016-12-21,24.049999
2016-12-22,23.17
2016-12-23,22.84
2016-12-27,23.030001000000002
2016-12-28,22.790001
2016-12-29,22.76
2016-12-30,22.65
2017-01-03,21.120001000000002
2017-01-04,21.790001
2017-01-05,20.83
2017-01-06,20.440001000000002
2017-01-09,20.58
2017-01-10,20.58
2017-01-11,20.379998999999998
2017-01-12,20.790001
2017-01-13,20.969998999999998
2017-01-17,21.51
2017-01-18,21.290001
2017-01-19,20.57
2017-01-20,20.66
2017-01-23,20.26
2017-01-24,20.5
2017-01-25,20.709999
2017-01-26,20.879998999999998
2017-01-27,20.34
2017-01-30,20.52
2017-01-31,21.16
2017-02-01,20.879998999999998
2017-02-02,20.549999
2017-02-03,20.5
2017-02-06,21.040001
2017-02-07,21.01
2017-02-08,21.25
2017-02-09,21.66
2017-02-10,21.99
2017-02-13,21.51
2017-02-14,21.58
2017-02-15,21.809998999999998
2017-02-16,21.26
2017-02-17,21.459999
2017-02-21,22.17
2017-02-22,22.07
2017-02-23,20.99
2017-02-24,21.57
2017-02-27,21.309998999999998
2017-02-28,21.030001000000002
2017-03-01,20.719998999999998
2017-03-02,21.190001000000002
2017-03-03,20.700001
2017-03-06,20.66
2017-03-07,20.440001000000002
2017-03-08,20.610001
2017-03-09,20.389999
2017-03-10,20.709999
2017-03-13,19.83
2017-03-14,20.01
2017-03-15,20.25
2017-03-16,20.620001000000002
2017-03-17,20.4
2017-03-20,19.58
2017-03-21,19.02
2017-03-22,18.940001000000002
2017-03-23,19.139999
2017-03-24,19.27
2017-03-27,20.02
2017-03-28,20.25
2017-03-29,20.530001000000002
2017-03-30,20.82
2017-03-31,20.68
2017-04-03,20.129998999999998
2017-04-04,19.440001000000002
2017-04-05,19.09
2017-04-06,19.190001000000002
2017-04-07,19.35
2017-04-10,19.690001000000002
2017-04-11,19.950001
2017-04-12,19.809998999999998
2017-04-13,19.58
2017-04-17,19.73
2017-04-18,20.07
2017-04-19,20.049999
2017-04-20,20.93
2017-04-21,20.790001
2017-04-24,20.82
2017-04-25,20.870001000000002
2017-04-26,20.959999
2017-04-27,20.93
2017-04-28,20.620001000000002
2017-05-01,20.25
2017-05-02,20.889999
2017-05-03,20.73
2017-05-04,20.27
2017-05-05,21.0
2017-05-08,20.91
2017-05-09,20.92
2017-05-10,21.620001000000002
2017-05-11,19.9
2017-05-12,19.200001
2017-05-15,18.860001
2017-05-16,18.65
2017-05-17,18.030001000000002
2017-05-18,17.68
2017-05-19,17.48
2017-05-22,17.65
2017-05-23,16.209999
2017-05-24,16.59
2017-05-25,16.790001
2017-05-26,16.73
2017-05-30,16.709999
2017-05-31,16.83
2017-06-01,17.110001
2017-06-02,16.799999
2017-06-05,16.790001
2017-06-06,16.48
2017-06-07,16.639999
2017-06-08,16.889999
2017-06-09,17.52
2017-06-12,17.75
2017-06-13,17.450001
2017-06-14,17.58
2017-06-15,17.52
2017-06-16,17.379998999999998
2017-06-19,17.299999
2017-06-20,16.9
2017-06-21,16.530001000000002
2017-06-22,16.59
2017-06-23,17.139999
2017-06-26,17.41
2017-06-27,17.67
2017-06-28,17.76
2017-06-29,18.16
2017-06-30,17.700001
2017-07-03,18.18
2017-07-05,17.780001000000002
2017-07-06,17.32
2017-07-07,17.49
2017-07-10,16.860001
2017-07-11,16.700001
2017-07-12,16.74
2017-07-13,17.34
2017-07-14,17.02
2017-07-17,17.34
2017-07-18,16.719998999999998
2017-07-19,16.879998999999998
2017-07-20,17.120001000000002
2017-07-21,17.059998999999998
2017-07-24,16.48
2017-07-25,17.66
2017-07-26,17.84
2017-07-27,18.719998999999998
2017-07-28,18.23
2017-07-31,18.040001
2017-08-01,18.379998999999998
2017-08-02,18.110001
2017-08-03,17.92
2017-08-04,18.389999
2017-08-07,18.450001
2017-08-08,18.959999
2017-08-09,18.200001
2017-08-10,16.969998999999998
2017-08-11,17.27
2017-08-14,16.959999
2017-08-15,16.08
2017-08-16,16.370001000000002
2017-08-17,16.41
2017-08-18,15.84
2017-08-21,15.69
2017-08-22,18.43
2017-08-23,18.99
2017-08-24,19.120001000000002
2017-08-25,20.049999
2017-08-28,19.040001
2017-08-29,18.93
2017-08-30,18.799999
2017-08-31,18.530001000000002
2017-09-01,18.719998999999998
2017-09-05,18.43
2017-09-06,18.51
2017-09-07,18.799999
2017-09-08,18.98
2017-09-11,19.110001
2017-09-12,19.469998999999998
2017-09-13,19.719998999999998
2017-09-14,20.01
2017-09-15,20.35
2017-09-18,20.190001000000002
2017-09-19,20.190001000000002
2017-09-20,20.17
2017-09-21,19.83
2017-09-22,20.5
2017-09-25,21.08
2017-09-26,21.190001000000002
2017-09-27,21.5
2017-09-28,21.379998999999998
2017-09-29,21.48
2017-10-02,21.77
2017-10-03,21.32
2017-10-04,21.08
2017-10-05,21.26
2017-10-06,21.0
2017-10-09,20.389999
2017-10-10,20.75
2017-10-11,19.959999
2017-10-12,19.219998999999998
2017-10-13,18.860001
2017-10-16,18.77
2017-10-17,18.809998999999998
2017-10-18,19.610001
2017-10-19,19.719998999999998
2017-10-20,20.4
2017-10-23,20.700001
2017-10-24,20.950001
2017-10-25,20.969998999999998
2017-10-26,21.290001
2017-10-27,21.049999
2017-10-30,20.16
2017-10-31,19.15
2017-11-01,18.6
2017-11-02,18.870001000000002
2017-11-03,18.889999
2017-11-06,18.74
2017-11-07,18.6
2017-11-08,18.860001
2017-11-09,19.4
2017-11-10,19.709999
2017-11-13,19.620001000000002
2017-11-14,19.360001
2017-11-15,19.629998999999998
2017-11-16,20.200001
2017-11-17,22.15
2017-11-20,22.530001000000002
2017-11-21,19.549999
2017-11-22,20.33
2017-11-24,20.59
2017-11-27,20.16
2017-11-28,20.709999
2017-11-29,21.51
2017-11-30,21.33
2017-12-01,20.690001000000002
2017-12-04,21.48
2017-12-05,21.120001000000002
2017-12-06,21.49
2017-12-07,21.540001
2017-12-08,22.200001
2017-12-11,22.1
2017-12-12,21.059998999999998
2017-12-13,21.26
2017-12-14,20.360001
2017-12-15,20.799999
2017-12-18,21.309998999999998
2017-12-19,21.33
2017-12-20,21.469998999999998
2017-12-21,21.6
2017-12-22,21.59
2017-12-26,21.860001
2017-12-27,21.5
2017-12-28,21.389999
2017-12-29,21.41
2018-01-02,21.799999
2018-01-03,21.139999
2018-01-04,21.16
2018-01-05,20.950001
2018-01-08,20.469998999999998
2018-01-09,20.15
2018-01-10,20.43
2018-01-11,21.07
2018-01-12,21.15
2018-01-16,20.629998999999998
2018-01-17,21.07
2018-01-18,21.110001
2018-01-19,21.76
2018-01-22,22.0
2018-01-23,21.860001
2018-01-24,21.860001
2018-01-25,21.58
2018-01-26,21.0
2018-01-29,20.85
2018-01-30,20.139999
2018-01-31,20.030001000000002
2018-02-01,20.379998999999998
2018-02-02,19.6
2018-02-05,18.790001
2018-02-06,19.290001
2018-02-07,19.75
2018-02-08,18.790001
2018-02-09,19.530001000000002
2018-02-12,19.41
2018-02-13,19.5
2018-02-14,20.040001
2018-02-15,20.17
2018-02-16,19.99
2018-02-20,19.48
2018-02-21,19.559998999999998
2018-02-22,19.700001
2018-02-23,19.700001
2018-02-26,19.85
2018-02-27,19.379998999999998
2018-02-28,19.610001
2018-03-01,19.34
2018-03-02,19.6
2018-03-05,19.42
2018-03-06,19.290001
2018-03-07,19.110001
2018-03-08,18.92
2018-03-09,19.08
2018-03-12,19.6
2018-03-13,21.700001
2018-03-14,21.299999
2018-03-15,21.52
2018-03-16,21.950001
2018-03-19,21.73
2018-03-20,21.790001
2018-03-21,21.879998999999998
2018-03-22,21.379998999999998
2018-03-23,21.58
2018-03-26,22.299999
2018-03-27,22.08
2018-03-28,22.309998999999998
2018-03-29,22.459999
2018-04-02,21.879998999999998
2018-04-03,22.09
2018-04-04,22.5
2018-04-05,22.370001000000002
2018-04-06,21.9
2018-04-09,21.549999
2018-04-10,22.459999
2018-04-11,22.07
2018-04-12,22.049999
2018-04-13,21.709999
2018-04-16,21.530001000000002
2018-04-17,21.26
2018-04-18,21.549999
2018-04-19,21.48
2018-04-20,21.040001
2018-04-23,21.389999
2018-04-24,21.459999
2018-04-25,21.370001000000002
2018-04-26,22.139999
2018-04-27,22.540001
2018-04-30,22.299999
2018-05-01,22.42
2018-05-02,22.77
2018-05-03,22.59
2018-05-04,23.07
2018-05-07,23.48
2018-05-08,23.860001
2018-05-09,24.280001000000002
2018-05-10,23.719998999999998
2018-05-11,23.98
2018-05-14,24.559998999999998
2018-05-15,24.66
2018-05-16,25.27
2018-05-17,25.309998999999998
2018-05-18,25.65
2018-05-21,25.59
2018-05-22,25.639999
2018-05-23,25.01
2018-05-24,25.299999
2018-05-25,25.82
2018-05-29,26.07
2018-05-30,24.610001
2018-05-31,23.879998999999998
2018-06-01,23.99
2018-06-04,24.360001
2018-06-05,24.75
2018-06-06,24.780001000000002
2018-06-07,24.73
2018-06-08,24.84
2018-06-11,25.360001
2018-06-12,25.440001000000002
2018-06-13,25.200001
2018-06-14,25.219998999999998
2018-06-15,25.6
2018-06-18,25.809998999999998
2018-06-19,25.709999
2018-06-20,26.059998999999998
2018-06-21,25.99
2018-06-22,25.799999
2018-06-25,25.74
2018-06-26,26.209999
2018-06-27,25.98
2018-06-28,26.110001
2018-06-29,25.82
2018-07-02,26.51
2018-07-03,27.120001000000002
2018-07-05,27.440001000000002
2018-07-06,27.610001
2018-07-09,27.01
2018-07-10,26.92
2018-07-11,27.35
2018-07-12,27.0
2018-07-13,26.92
2018-07-16,26.700001
2018-07-17,27.07
2018-07-18,27.73
2018-07-19,28.18
2018-07-20,27.51
2018-07-23,27.59
2018-07-24,26.98
2018-07-25,27.360001
2018-07-26,27.549999
2018-07-27,26.809998999999998
2018-07-30,27.1
2018-07-31,27.440001000000002
2018-08-01,27.43
2018-08-02,27.74
2018-08-03,27.780001000000002
2018-08-06,27.48
2018-08-07,27.370001000000002
2018-08-08,27.379998999999998
2018-08-09,27.6
2018-08-10,27.68
2018-08-13,28.35
2018-08-14,29.219998999999998
2018-08-15,28.16
2018-08-16,27.84
2018-08-17,26.49
2018-08-20,26.92
2018-08-21,27.610001
2018-08-22,27.59
2018-08-23,27.83
2018-08-24,27.360001
2018-08-27,27.200001
2018-08-28,32.700001
2018-08-29,32.66
2018-08-30,32.279999
2018-08-31,33.259997999999996
2018-09-04,32.98
2018-09-05,32.669998
2018-09-06,32.080002
2018-09-07,32.25
2018-09-10,32.07
2018-09-11,32.080002
2018-09-12,31.299999
2018-09-13,31.32
2018-09-14,31.209999
2018-09-17,30.780001000000002
2018-09-18,31.15
2018-09-19,31.719998999999998
2018-09-20,32.119999
2018-09-21,32.0
2018-09-24,32.66
2018-09-25,32.77
2018-09-26,33.84
2018-09-27,34.099998
2018-09-28,33.880001
2018-10-01,33.880001
2018-10-02,32.310001
2018-10-03,33.299999
2018-10-04,32.75
2018-10-05,31.940001000000002
2018-10-08,32.349998
2018-10-09,32.68
2018-10-10,28.51
2018-10-11,27.549999
2018-10-12,27.950001
2018-10-15,28.370001000000002
2018-10-16,28.68
2018-10-17,27.35
2018-10-18,26.379998999999998
2018-10-19,25.16
2018-10-22,25.709999
2018-10-23,25.870001000000002
2018-10-24,25.450001
2018-10-25,26.24
2018-10-26,25.459999
2018-10-29,26.280001000000002
2018-10-30,27.280001000000002
2018-10-31,26.549999
2018-11-01,27.610001
2018-11-02,27.74
2018-11-05,27.879998999999998
2018-11-06,27.99
2018-11-07,28.209999
2018-11-08,28.540001
2018-11-09,27.41
2018-11-12,26.9
2018-11-13,26.129998999999998
2018-11-14,25.799999
2018-11-15,25.41
2018-11-16,25.950001
2018-11-19,26.030001000000002
2018-11-20,25.889999
2018-11-21,26.51
2018-11-23,26.32
2018-11-26,26.889999
2018-11-27,26.66
2018-11-28,27.58
2018-11-29,27.559998999999998
2018-11-30,27.74
2018-12-03,28.459999
2018-12-04,26.360001
2018-12-06,25.41
2018-12-07,24.209999
2018-12-10,23.129998999999998
2018-12-11,25.01
2018-12-12,24.809998999999998
2018-12-13,23.57
2018-12-14,23.32
2018-12-17,23.219998999999998
2018-12-18,24.18
2018-12-19,24.040001
2018-12-20,23.9
2018-12-21,23.34
2018-12-24,23.379998999999998
2018-12-26,24.68
2018-12-27,24.870001000000002
2018-12-28,24.91
2018-12-31,24.700001
2019-01-02,24.950001
2019-01-03,24.48
2019-01-04,25.700001
2019-01-07,26.639999
2019-01-08,26.559998999999998
2019-01-09,26.5
2019-01-10,26.030001000000002
2019-01-11,25.620001000000002
2019-01-14,26.16
2019-01-15,26.49
2019-01-16,26.450001
2019-01-17,26.82
2019-01-18,27.15
2019-01-22,26.18
2019-01-23,26.15
2019-01-24,26.24
2019-01-25,26.780001000000002
2019-01-28,26.780001000000002
2019-01-29,26.870001000000002
2019-01-30,27.190001000000002
2019-01-31,27.25
2019-02-01,26.77
2019-02-04,26.690001000000002
2019-02-05,26.370001000000002
2019-02-06,26.540001
2019-02-07,26.139999
2019-02-08,26.15
2019-02-11,27.07
2019-02-12,27.49
2019-02-13,27.43
2019-02-14,27.389999
2019-02-15,27.469998999999998
2019-02-19,27.57
2019-02-20,27.870001000000002
2019-02-21,27.940001000000002
2019-02-22,28.32
2019-02-25,28.74
2019-02-26,28.639999
2019-02-27,29.75
2019-02-28,29.610001
2019-03-01,29.75
2019-03-04,28.57
2019-03-05,28.280001000000002
2019-03-06,28.200001
2019-03-07,27.709999
2019-03-08,26.9
2019-03-11,26.42
2019-03-12,26.01
2019-03-13,26.18
2019-03-14,25.77
2019-03-15,25.4
2019-03-18,25.360001
2019-03-19,22.09
2019-03-20,21.26
2019-03-21,21.08
2019-03-22,20.32
2019-03-25,21.889999
2019-03-26,21.940001000000002
2019-03-27,22.690001000000002
2019-03-28,22.99
2019-03-29,22.219998999999998
2019-04-01,22.51
2019-04-02,23.24
2019-04-03,22.18
2019-04-04,22.389999
2019-04-05,22.200001
2019-04-08,21.99
2019-04-09,22.219998999999998
2019-04-10,22.66
2019-04-11,22.66
2019-04-12,23.07
2019-04-15,23.09
2019-04-16,23.1
2019-04-17,22.790001
2019-04-18,22.5
2019-04-22,21.1
2019-04-23,21.389999
2019-04-24,21.700001
2019-04-25,21.389999
2019-04-26,21.51
2019-04-29,22.190001000000002
2019-04-30,22.25
2019-05-01,22.559998999999998
2019-05-02,22.75
2019-05-03,23.24
2019-05-06,22.27
2019-05-07,21.780001000000002
2019-05-08,21.68
2019-05-09,21.690001000000002
2019-05-10,21.799999
2019-05-13,20.32
2019-05-14,20.549999
2019-05-15,20.440001000000002
2019-05-16,20.43
2019-05-17,20.27
2019-05-20,20.07
2019-05-21,20.15
2019-05-22,19.27
2019-05-23,18.98
2019-05-24,19.09
2019-05-28,18.719998999999998
2019-05-29,17.99
2019-05-30,19.059998999999998
2019-05-31,18.09
2019-06-03,18.790001
2019-06-04,19.0
2019-06-05,18.639999
2019-06-06,18.440001000000002
2019-06-07,18.92
2019-06-10,18.59
2019-06-11,18.629998999999998
2019-06-12,17.940001000000002
2019-06-13,17.91
2019-06-14,18.129998999999998
2019-06-17,17.780001000000002
2019-06-18,18.16
2019-06-19,17.76
2019-06-20,18.16
2019-06-21,18.59
2019-06-24,17.98
2019-06-25,18.09
2019-06-26,18.6
2019-06-27,18.9
2019-06-28,19.17
2019-07-01,19.01
2019-07-02,18.4
2019-07-03,18.76
2019-07-05,19.219998999999998
2019-07-08,19.139999
2019-07-09,18.73
2019-07-10,18.82
2019-07-11,18.559998999999998
2019-07-12,19.0
2019-07-15,18.129998999999998
2019-07-16,18.25
2019-07-17,17.93
2019-07-18,18.129998999999998
2019-07-19,18.809998999999998
2019-07-22,18.110001
2019-07-23,18.219998999999998
2019-07-24,18.25
