Date,PBF
2017-07-12,21.879998999999998
2017-07-13,21.700001
2017-07-14,22.09
2017-07-17,22.35
2017-07-18,21.76
2017-07-19,22.16
2017-07-20,21.85
2017-07-21,21.85
2017-07-24,21.950001
2017-07-25,22.299999
2017-07-26,22.25
2017-07-27,22.200001
2017-07-28,21.629998999999998
2017-07-31,22.77
2017-08-01,23.299999
2017-08-02,23.33
2017-08-03,23.040001
2017-08-04,23.4
2017-08-07,23.219998999999998
2017-08-08,22.67
2017-08-09,22.040001
2017-08-10,21.5
2017-08-11,21.16
2017-08-14,21.32
2017-08-15,21.450001
2017-08-16,21.049999
2017-08-17,20.09
2017-08-18,20.360001
2017-08-21,20.049999
2017-08-22,20.120001000000002
2017-08-23,19.950001
2017-08-24,20.299999
2017-08-25,20.969998999999998
2017-08-28,22.709999
2017-08-29,22.82
2017-08-30,23.82
2017-08-31,23.68
2017-09-01,24.790001
2017-09-05,23.93
2017-09-06,24.450001
2017-09-07,25.01
2017-09-08,25.459999
2017-09-11,24.950001
2017-09-12,25.24
2017-09-13,25.33
2017-09-14,24.719998999999998
2017-09-15,24.83
2017-09-18,25.450001
2017-09-19,25.82
2017-09-20,26.4
2017-09-21,26.030001000000002
2017-09-22,26.24
2017-09-25,26.77
2017-09-26,26.620001000000002
2017-09-27,26.52
2017-09-28,27.84
2017-09-29,27.610001
2017-10-02,26.91
2017-10-03,26.91
2017-10-04,27.08
2017-10-05,26.83
2017-10-06,26.379998999999998
2017-10-09,26.610001
2017-10-10,26.82
2017-10-11,27.040001
2017-10-12,27.139999
2017-10-13,27.32
2017-10-16,27.360001
2017-10-17,27.719998999999998
2017-10-18,27.559998999999998
2017-10-19,27.58
2017-10-20,27.73
2017-10-23,27.42
2017-10-24,27.440001000000002
2017-10-25,27.780001000000002
2017-10-26,27.75
2017-10-27,28.07
2017-10-30,28.67
2017-10-31,28.969998999999998
2017-11-01,29.940001000000002
2017-11-02,30.73
2017-11-03,30.83
2017-11-06,31.469998999999998
2017-11-07,31.9
2017-11-08,31.610001
2017-11-09,30.870001000000002
2017-11-10,31.290001
2017-11-13,30.77
2017-11-14,32.029999
2017-11-15,31.959999
2017-11-16,32.66
2017-11-17,32.970001
2017-11-20,32.82
2017-11-21,33.369999
2017-11-22,33.610001000000004
2017-11-24,33.139998999999996
2017-11-27,33.119999
2017-11-28,32.450001
2017-11-29,31.700001
2017-11-30,32.369999
2017-12-01,31.860001
2017-12-04,32.59
2017-12-05,32.869999
2017-12-06,32.18
2017-12-07,32.799999
2017-12-08,33.400002
2017-12-11,32.939999
2017-12-12,32.630001
2017-12-13,33.830002
2017-12-14,32.849998
2017-12-15,33.080002
2017-12-18,33.369999
2017-12-19,32.799999
2017-12-20,34.080002
2017-12-21,34.810001
2017-12-22,34.98
2017-12-26,35.27
2017-12-27,35.59
2017-12-28,35.369999
2017-12-29,35.450001
2018-01-02,36.27
2018-01-03,36.360001000000004
2018-01-04,36.23
2018-01-05,36.16
2018-01-08,36.009997999999996
2018-01-09,35.099998
2018-01-10,35.040001000000004
2018-01-11,34.91
2018-01-12,35.119999
2018-01-16,34.529999
2018-01-17,34.73
2018-01-18,33.91
2018-01-19,33.599998
2018-01-22,34.099998
2018-01-23,34.209998999999996
2018-01-24,32.950001
2018-01-25,33.07
2018-01-26,33.16
2018-01-29,32.400002
2018-01-30,32.029999
2018-01-31,32.330002
2018-02-01,32.259997999999996
2018-02-02,30.9
2018-02-05,30.07
2018-02-06,31.02
2018-02-07,30.219998999999998
2018-02-08,29.0
2018-02-09,29.209999
2018-02-12,29.66
2018-02-13,29.82
2018-02-14,30.200001
2018-02-15,30.190001000000002
2018-02-16,30.67
2018-02-20,29.43
2018-02-21,29.41
2018-02-22,29.959999
2018-02-23,30.58
2018-02-26,31.41
2018-02-27,30.469998999999998
2018-02-28,29.309998999999998
2018-03-01,29.9
2018-03-02,30.83
2018-03-05,30.959999
2018-03-06,31.48
2018-03-07,31.719998999999998
2018-03-08,31.92
2018-03-09,31.889999
2018-03-12,30.57
2018-03-13,30.629998999999998
2018-03-14,30.950001
2018-03-15,31.26
2018-03-16,32.049999
2018-03-19,31.52
2018-03-20,33.040001000000004
2018-03-21,33.720001
2018-03-22,33.240002000000004
2018-03-23,32.860001000000004
2018-03-26,33.939999
2018-03-27,33.299999
2018-03-28,33.23
2018-03-29,33.900002
2018-04-02,33.599998
2018-04-03,34.16
2018-04-04,34.580002
2018-04-05,35.43
2018-04-06,34.93
2018-04-09,34.450001
2018-04-10,34.779999
2018-04-11,35.060001
2018-04-12,35.32
2018-04-13,36.369999
2018-04-16,37.150002
2018-04-17,37.5
2018-04-18,38.07
2018-04-19,38.360001000000004
2018-04-20,38.189999
2018-04-23,37.919998
2018-04-24,37.610001000000004
2018-04-25,37.720001
2018-04-26,38.5
2018-04-27,37.23
2018-04-30,38.330002
2018-05-01,38.330002
2018-05-02,38.759997999999996
2018-05-03,38.919998
2018-05-04,39.369999
2018-05-07,38.84
2018-05-08,39.650002
2018-05-09,41.259997999999996
2018-05-10,41.349998
2018-05-11,41.299999
2018-05-14,42.02
2018-05-15,41.900002
2018-05-16,42.09
2018-05-17,44.400002
2018-05-18,45.0
2018-05-21,45.880001
2018-05-22,44.98
2018-05-23,45.169998
2018-05-24,45.580002
2018-05-25,44.48
2018-05-29,45.470001
2018-05-30,47.650002
2018-05-31,47.18
2018-06-01,48.669998
2018-06-04,50.57
2018-06-05,50.43
2018-06-06,48.57
2018-06-07,49.290001000000004
2018-06-08,49.0
2018-06-11,48.400002
2018-06-12,47.209998999999996
2018-06-13,47.080002
2018-06-14,47.290001000000004
2018-06-15,46.689999
2018-06-18,47.41
2018-06-19,47.32
2018-06-20,45.959998999999996
2018-06-21,44.240002000000004
2018-06-22,44.459998999999996
2018-06-25,42.57
2018-06-26,43.029999
2018-06-27,41.73
2018-06-28,41.580002
2018-06-29,41.93
2018-07-02,41.700001
2018-07-03,41.82
2018-07-05,41.869999
2018-07-06,42.450001
2018-07-09,43.740002000000004
2018-07-10,43.490002000000004
2018-07-11,42.099998
2018-07-12,42.150002
2018-07-13,42.43
2018-07-16,42.259997999999996
2018-07-17,42.130001
2018-07-18,42.889998999999996
2018-07-19,42.849998
2018-07-20,42.860001000000004
2018-07-23,42.619999
2018-07-24,43.240002000000004
2018-07-25,43.59
2018-07-26,46.34
2018-07-27,45.709998999999996
2018-07-30,46.529999
2018-07-31,46.700001
2018-08-01,45.950001
2018-08-02,47.099998
2018-08-03,48.599998
2018-08-06,48.880001
2018-08-07,50.830002
2018-08-08,50.560001
2018-08-09,50.200001
2018-08-10,48.459998999999996
2018-08-13,47.360001000000004
2018-08-14,47.380001
2018-08-15,46.029999
2018-08-16,45.740002000000004
2018-08-17,45.610001000000004
2018-08-20,46.560001
2018-08-21,47.169998
2018-08-22,47.529999
2018-08-23,48.860001000000004
2018-08-24,49.799999
2018-08-27,50.0
2018-08-28,50.310001
2018-08-29,51.75
2018-08-30,52.09
2018-08-31,51.919998
2018-09-04,53.439999
2018-09-05,52.23
2018-09-06,50.939999
2018-09-07,50.68
2018-09-10,50.849998
2018-09-11,52.380001
2018-09-12,53.150002
2018-09-13,53.330002
2018-09-14,52.380001
2018-09-17,52.099998
2018-09-18,50.959998999999996
2018-09-19,47.349998
2018-09-20,47.380001
2018-09-21,47.830002
2018-09-24,48.779999
2018-09-25,50.369999
2018-09-26,50.66
2018-09-27,50.599998
2018-09-28,49.91
2018-10-01,50.529999
2018-10-02,50.869999
2018-10-03,53.450001
2018-10-04,52.790001000000004
2018-10-05,52.759997999999996
2018-10-08,52.790001000000004
2018-10-09,51.98
2018-10-10,50.830002
2018-10-11,49.93
2018-10-12,50.73
2018-10-15,48.740002000000004
2018-10-16,49.630001
2018-10-17,49.029999
2018-10-18,47.990002000000004
2018-10-19,43.220001
2018-10-22,43.900002
2018-10-23,43.119999
2018-10-24,40.939999
2018-10-25,41.189999
2018-10-26,39.580002
2018-10-29,39.07
2018-10-30,40.650002
2018-10-31,41.849998
2018-11-01,43.169998
2018-11-02,43.540001000000004
2018-11-05,42.759997999999996
2018-11-06,41.93
2018-11-07,43.43
2018-11-08,41.130001
2018-11-09,40.450001
2018-11-12,39.080002
2018-11-13,38.259997999999996
2018-11-14,38.34
2018-11-15,39.73
2018-11-16,39.700001
2018-11-19,38.779999
2018-11-20,37.389998999999996
2018-11-21,37.82
2018-11-23,36.5
2018-11-26,38.310001
2018-11-27,37.950001
2018-11-28,38.889998999999996
2018-11-29,38.759997999999996
2018-11-30,38.68
2018-12-03,36.389998999999996
2018-12-04,35.18
2018-12-06,35.23
2018-12-07,33.75
2018-12-10,32.57
2018-12-11,32.619999
2018-12-12,33.279999
2018-12-13,32.5
2018-12-14,32.189999
2018-12-17,31.799999
2018-12-18,32.130001
2018-12-19,32.490002000000004
2018-12-20,31.549999
2018-12-21,31.07
2018-12-24,29.709999
2018-12-26,32.27
2018-12-27,32.299999
2018-12-28,31.860001
2018-12-31,32.669998
2019-01-02,33.57
2019-01-03,32.5
2019-01-04,33.91
2019-01-07,34.200001
2019-01-08,33.490002000000004
2019-01-09,34.349998
2019-01-10,34.209998999999996
2019-01-11,34.509997999999996
2019-01-14,35.07
2019-01-15,34.759997999999996
2019-01-16,35.299999
2019-01-17,36.09
2019-01-18,36.349998
2019-01-22,36.009997999999996
2019-01-23,35.32
2019-01-24,34.52
2019-01-25,35.040001000000004
2019-01-28,34.099998
2019-01-29,34.279999
2019-01-30,35.459998999999996
2019-01-31,36.619999
2019-02-01,35.509997999999996
2019-02-04,35.509997999999996
2019-02-05,36.040001000000004
2019-02-06,36.220001
2019-02-07,34.93
2019-02-08,34.48
2019-02-11,35.299999
2019-02-12,35.18
2019-02-13,36.099998
2019-02-14,34.98
2019-02-15,35.060001
2019-02-19,35.220001
2019-02-20,35.77
2019-02-21,33.880001
2019-02-22,34.130001
2019-02-25,33.389998999999996
2019-02-26,33.110001000000004
2019-02-27,31.93
2019-02-28,31.07
2019-03-01,31.26
2019-03-04,31.139999
2019-03-05,30.51
2019-03-06,30.51
2019-03-07,30.24
2019-03-08,29.040001
2019-03-11,30.280001000000002
2019-03-12,29.969998999999998
2019-03-13,30.879998999999998
2019-03-14,32.25
2019-03-15,32.560001
2019-03-18,33.52
2019-03-19,33.07
2019-03-20,33.0
2019-03-21,33.279999
2019-03-22,31.549999
2019-03-25,31.9
2019-03-26,32.400002
2019-03-27,32.599998
2019-03-28,31.459999
2019-03-29,31.139999
2019-04-01,31.0
2019-04-02,30.43
2019-04-03,30.48
2019-04-04,31.049999
2019-04-05,31.889999
2019-04-08,31.52
2019-04-09,31.59
2019-04-10,33.299999
2019-04-11,33.380001
2019-04-12,33.369999
2019-04-15,32.209998999999996
2019-04-16,32.52
2019-04-17,32.91
2019-04-18,32.84
2019-04-22,34.369999
2019-04-23,33.900002
2019-04-24,33.049999
2019-04-25,33.290001000000004
2019-04-26,32.740002000000004
2019-04-29,33.5
2019-04-30,33.580002
2019-05-01,33.529999
2019-05-02,33.029999
2019-05-03,34.279999
2019-05-06,33.700001
2019-05-07,32.639998999999996
2019-05-08,30.73
2019-05-09,30.07
2019-05-10,30.34
2019-05-13,28.33
2019-05-14,29.370001000000002
2019-05-15,30.200001
2019-05-16,31.360001
2019-05-17,30.67
2019-05-20,30.82
2019-05-21,31.129998999999998
2019-05-22,30.6
2019-05-23,28.809998999999998
2019-05-24,28.68
2019-05-28,28.950001
2019-05-29,29.120001000000002
2019-05-30,27.719998999999998
2019-05-31,26.4
2019-06-03,26.049999
2019-06-04,26.99
2019-06-05,25.76
2019-06-06,24.629998999999998
2019-06-07,24.799999
2019-06-10,25.5
2019-06-11,26.200001
2019-06-12,24.4
2019-06-13,24.469998999999998
2019-06-14,23.9
2019-06-17,24.389999
2019-06-18,24.59
2019-06-19,24.57
2019-06-20,25.610001
2019-06-21,28.5
2019-06-24,27.540001
2019-06-25,27.799999
2019-06-26,29.879998999999998
2019-06-27,29.9
2019-06-28,31.299999
2019-07-01,30.469998999999998
2019-07-02,29.110001
2019-07-03,29.059998999999998
2019-07-05,29.33
2019-07-08,28.700001
2019-07-09,29.17
2019-07-10,29.639999
2019-07-11,30.120001000000002
2019-07-12,29.709999
2019-07-15,28.9
2019-07-16,28.719998999999998
2019-07-17,27.379998999999998
2019-07-18,27.969998999999998
2019-07-19,27.83
2019-07-22,27.440001000000002
2019-07-23,27.52
2019-07-24,28.35
2019-07-25,28.299999
2019-07-26,28.379998999999998
2019-07-29,28.09
2019-07-30,28.49
2019-07-31,27.93
2019-08-01,25.120001000000002
2019-08-02,24.5
2019-08-05,23.52
2019-08-06,23.26
2019-08-07,22.450001
2019-08-08,23.030001000000002
2019-08-09,22.91
2019-08-12,22.530001000000002
2019-08-13,22.719998999999998
2019-08-14,21.77
2019-08-15,21.540001
2019-08-16,21.74
2019-08-19,22.25
2019-08-20,22.440001000000002
2019-08-21,22.620001000000002
2019-08-22,22.379998999999998
2019-08-23,21.75
2019-08-26,22.440001000000002
2019-08-27,22.02
2019-08-28,22.700001
2019-08-29,24.0
2019-08-30,23.700001
2019-09-03,23.43
2019-09-04,23.48
2019-09-05,24.58
2019-09-06,24.530001000000002
2019-09-09,24.440001000000002
2019-09-10,25.440001000000002
2019-09-11,25.870001000000002
2019-09-12,25.5
2019-09-13,25.6
2019-09-16,23.309998999999998
2019-09-17,24.059998999999998
2019-09-18,24.790001
2019-09-19,24.84
2019-09-20,24.59
2019-09-23,25.93
2019-09-24,25.940001000000002
2019-09-25,26.219998999999998
2019-09-26,26.6
2019-09-27,26.5
2019-09-30,27.190001000000002
2019-10-01,27.33
2019-10-02,25.700001
2019-10-03,25.959999
2019-10-04,26.879998999999998
2019-10-07,26.780001000000002
2019-10-08,26.280001000000002
2019-10-09,26.549999
2019-10-10,27.07
2019-10-11,27.18
2019-10-14,27.76
2019-10-15,28.5
2019-10-16,28.26
2019-10-17,28.67
2019-10-18,29.280001000000002
2019-10-21,30.129998999999998
2019-10-22,30.360001
2019-10-23,30.59
2019-10-24,31.33
2019-10-25,32.130001
2019-10-28,32.98
2019-10-29,32.709998999999996
2019-10-30,32.150002
2019-10-31,32.279999
2019-11-01,34.18
2019-11-04,33.580002
2019-11-05,33.349998
2019-11-06,32.330002
2019-11-07,32.369999
2019-11-08,32.810001
2019-11-11,32.689999
2019-11-12,33.009997999999996
2019-11-13,32.970001
2019-11-14,33.639998999999996
2019-11-15,33.459998999999996
2019-11-18,32.950001
2019-11-19,31.940001000000002
2019-11-20,30.77
2019-11-21,31.450001
2019-11-22,31.629998999999998
2019-11-25,31.68
2019-11-26,31.540001
2019-11-27,31.870001000000002
2019-11-29,31.299999
2019-12-02,31.93
2019-12-03,31.76
2019-12-04,31.15
2019-12-05,31.1
2019-12-06,30.969998999999998
2019-12-09,29.83
2019-12-10,30.790001
2019-12-11,29.73
2019-12-12,30.469998999999998
2019-12-13,29.860001
2019-12-16,30.530001000000002
2019-12-17,31.51
2019-12-18,31.299999
2019-12-19,31.26
2019-12-20,31.610001
2019-12-23,31.969998999999998
2019-12-24,31.84
2019-12-26,31.540001
2019-12-27,31.07
2019-12-30,31.07
2019-12-31,31.370001000000002
2020-01-02,31.790001
2020-01-03,30.09
2020-01-06,30.48
2020-01-07,31.200001
2020-01-08,31.200001
2020-01-09,32.27
2020-01-10,33.560001
2020-01-13,33.290001000000004
2020-01-14,33.209998999999996
2020-01-15,31.610001
2020-01-16,31.129998999999998
2020-01-17,31.01
2020-01-21,29.92
2020-01-22,29.559998999999998
2020-01-23,28.870001000000002
2020-01-24,28.110001
2020-01-27,26.809998999999998
2020-01-28,27.68
2020-01-29,27.58
2020-01-30,27.98
2020-01-31,27.299999
2020-02-03,25.799999
2020-02-04,25.469998999999998
2020-02-05,26.780001000000002
2020-02-06,26.42
2020-02-07,27.290001
2020-02-10,27.860001
2020-02-11,28.01
2020-02-12,28.9
2020-02-13,28.549999
2020-02-14,29.07
2020-02-18,27.26
2020-02-19,27.370001000000002
2020-02-20,28.209999
2020-02-21,27.559998999999998
2020-02-24,24.879998999999998
2020-02-25,23.530001000000002
2020-02-26,23.65
2020-02-27,22.530001000000002
2020-02-28,22.389999
2020-03-02,21.969998999999998
2020-03-03,19.879998999999998
2020-03-04,19.33
2020-03-05,17.620001000000002
2020-03-06,17.059998999999998
2020-03-09,15.11
2020-03-10,15.58
2020-03-11,13.17
2020-03-12,10.79
2020-03-13,16.0
2020-03-16,10.58
2020-03-17,8.44
2020-03-18,7.03
2020-03-19,7.25
2020-03-20,7.65
2020-03-23,5.91
2020-03-24,6.08
2020-03-25,6.63
2020-03-26,8.0
2020-03-27,6.36
2020-03-30,7.64
2020-03-31,7.08
2020-04-01,5.91
2020-04-02,5.89
2020-04-03,5.76
2020-04-06,6.58
2020-04-07,7.15
2020-04-08,7.75
2020-04-09,7.71
2020-04-13,7.62
2020-04-14,7.24
2020-04-15,6.61
2020-04-16,6.43
2020-04-17,7.62
2020-04-20,7.16
2020-04-21,7.25
2020-04-22,7.29
2020-04-23,7.67
2020-04-24,7.55
2020-04-27,8.27
2020-04-28,9.0
2020-04-29,11.15
2020-04-30,11.4
2020-05-01,9.61
2020-05-04,10.84
2020-05-05,10.17
2020-05-06,9.17
2020-05-07,9.32
2020-05-08,10.63
