Date,BP
1999-01-05,45.46875
1999-01-06,46.28125
1999-01-07,45.53125
1999-01-08,44.75
1999-01-11,43.71875
1999-01-12,43.65625
1999-01-13,43.625
1999-01-14,43.25
1999-01-15,44.375
1999-01-19,44.625
1999-01-20,44.5625
1999-01-21,43.4375
1999-01-22,43.0
1999-01-25,43.0
1999-01-26,42.65625
1999-01-27,41.125
1999-01-28,41.3125
1999-01-29,40.5625
1999-02-01,41.414063
1999-02-02,41.75
1999-02-03,43.15625
1999-02-04,43.59375
1999-02-05,43.75
1999-02-08,43.75
1999-02-09,42.5625
1999-02-10,42.25
1999-02-11,41.90625
1999-02-12,41.5625
1999-02-16,41.125
1999-02-17,40.9375
1999-02-18,40.625
1999-02-19,40.6875
1999-02-22,41.03125
1999-02-23,41.28125
1999-02-24,41.6875
1999-02-25,42.375
1999-02-26,42.5
1999-03-01,41.84375
1999-03-02,41.1875
1999-03-03,42.0625
1999-03-04,43.5
1999-03-05,44.875
1999-03-08,44.75
1999-03-09,44.875
1999-03-10,46.5625
1999-03-11,47.96875
1999-03-12,47.9375
1999-03-15,47.3125
1999-03-16,47.5625
1999-03-17,49.40625
1999-03-18,49.875
1999-03-19,48.15625
1999-03-22,49.9375
1999-03-23,48.78125
1999-03-24,49.25
1999-03-25,49.65625
1999-03-26,50.21875
1999-03-29,52.5
1999-03-30,51.65625
1999-03-31,50.5
1999-04-01,47.90625
1999-04-05,48.46875
1999-04-06,48.15625
1999-04-07,48.6875
1999-04-08,49.75
1999-04-09,50.28125
1999-04-12,50.375
1999-04-13,50.34375
1999-04-14,49.6875
1999-04-15,52.5
1999-04-16,54.4375
1999-04-19,55.0625
1999-04-20,53.625
1999-04-21,52.75
1999-04-22,53.53125
1999-04-23,53.09375
1999-04-26,53.5625
1999-04-27,55.4375
1999-04-28,56.25
1999-04-29,56.5
1999-04-30,56.59375
1999-05-03,57.21875
1999-05-04,56.90625
1999-05-05,55.6875
1999-05-06,55.46875
1999-05-07,56.53125
1999-05-10,55.4375
1999-05-11,55.0625
1999-05-12,53.4375
1999-05-13,53.90625
1999-05-14,53.875
1999-05-17,53.65625
1999-05-18,53.0625
1999-05-19,53.65625
1999-05-20,53.9375
1999-05-21,55.21875
1999-05-24,54.125
1999-05-25,53.8125
1999-05-26,55.40625
1999-05-27,53.59375
1999-05-28,53.59375
1999-06-01,53.5625
1999-06-02,53.90625
1999-06-03,54.0625
1999-06-04,54.34375
1999-06-07,54.46875
1999-06-08,54.0
1999-06-09,53.71875
1999-06-10,54.90625
1999-06-11,55.625
1999-06-14,55.4375
1999-06-15,56.59375
1999-06-16,56.5625
1999-06-17,56.1875
1999-06-18,56.0625
1999-06-21,55.78125
1999-06-22,55.25
1999-06-23,55.34375
1999-06-24,55.25
1999-06-25,54.96875
1999-06-28,54.15625
1999-06-29,54.125
1999-06-30,54.25
1999-07-01,56.09375
1999-07-02,55.6875
1999-07-06,56.40625
1999-07-07,56.21875
1999-07-08,56.34375
1999-07-09,57.09375
1999-07-12,59.125
1999-07-13,58.28125
1999-07-14,59.25
1999-07-15,60.75
1999-07-16,59.4375
1999-07-19,59.0
1999-07-20,57.375
1999-07-21,57.0
1999-07-22,56.53125
1999-07-23,57.03125
1999-07-26,55.875
1999-07-27,56.75
1999-07-28,57.25
1999-07-29,57.21875
1999-07-30,57.9375
1999-08-02,58.21875
1999-08-03,58.34375
1999-08-04,58.75
1999-08-05,59.25
1999-08-06,59.3125
1999-08-09,59.125
1999-08-10,58.75
1999-08-11,58.75
1999-08-12,58.84375
1999-08-13,59.375
1999-08-16,59.34375
1999-08-17,59.625
1999-08-18,59.21875
1999-08-19,58.6875
1999-08-20,58.8125
1999-08-23,59.40625
1999-08-24,58.15625
1999-08-25,57.15625
1999-08-26,55.1875
1999-08-27,55.1875
1999-08-30,55.1875
1999-08-31,55.921875
1999-09-01,56.75
1999-09-02,55.59375
1999-09-03,56.46875
1999-09-07,55.96875
1999-09-08,55.5625
1999-09-09,57.90625
1999-09-10,57.9375
1999-09-13,57.21875
1999-09-14,56.90625
1999-09-15,55.46875
1999-09-16,54.6875
1999-09-17,54.625
1999-09-20,53.5625
1999-09-21,52.875
1999-09-22,54.125
1999-09-23,54.59375
1999-09-24,54.0
1999-09-27,53.96875
1999-09-28,53.125
1999-09-29,53.59375
1999-09-30,55.40625
1999-10-01,56.5625
1999-10-04,56.625
1999-10-05,54.875
1999-10-06,55.75
1999-10-07,55.25
1999-10-08,52.8125
1999-10-11,53.5625
1999-10-12,54.0
1999-10-13,55.1875
1999-10-14,55.5625
1999-10-15,55.0
1999-10-18,55.5
1999-10-19,55.0625
1999-10-20,57.125
1999-10-21,57.375
1999-10-22,58.4375
1999-10-25,56.5
1999-10-26,56.125
1999-10-27,56.4375
1999-10-28,56.9375
1999-10-29,57.75
1999-11-01,57.25
1999-11-02,55.25
1999-11-03,54.25
1999-11-04,53.5625
1999-11-05,52.3125
1999-11-08,55.75
1999-11-09,57.375
1999-11-10,58.4375
1999-11-11,60.0
1999-11-12,59.8125
1999-11-15,59.5
1999-11-16,61.0625
1999-11-17,61.4375
1999-11-18,61.1875
1999-11-19,60.4375
1999-11-22,59.4375
1999-11-23,58.8125
1999-11-24,60.0
1999-11-26,61.0625
1999-11-29,60.875
1999-11-30,60.9375
1999-12-01,61.5
1999-12-02,59.375
1999-12-03,59.5
1999-12-06,60.0
1999-12-07,59.25
1999-12-08,60.25
1999-12-09,61.4375
1999-12-10,60.625
1999-12-13,60.0
1999-12-14,59.4375
1999-12-15,60.6875
1999-12-16,62.0
1999-12-17,61.875
1999-12-20,60.75
1999-12-21,60.4375
1999-12-22,60.0
1999-12-23,59.6875
1999-12-27,59.25
1999-12-28,59.25
1999-12-29,59.8125
1999-12-30,59.5
1999-12-31,59.3125
2000-01-03,58.8125
2000-01-04,58.5
2000-01-05,60.5
2000-01-06,60.625
2000-01-07,59.5
2000-01-10,57.75
2000-01-11,57.75
2000-01-12,56.5625
2000-01-13,57.375
2000-01-14,55.3125
2000-01-18,55.75
2000-01-19,56.0
2000-01-20,54.6875
2000-01-21,56.25
2000-01-24,56.0
2000-01-25,54.875
2000-01-26,54.8125
2000-01-27,54.125
2000-01-28,53.9375
2000-01-31,53.75
2000-02-01,54.5
2000-02-02,53.9375
2000-02-03,52.1875
2000-02-04,49.25
2000-02-07,48.5
2000-02-08,48.125
2000-02-09,45.875
2000-02-10,48.125
2000-02-11,46.625
2000-02-14,47.4375
2000-02-15,47.375
2000-02-16,49.25
2000-02-17,48.875
2000-02-18,46.875
2000-02-22,45.375
2000-02-23,45.0
2000-02-24,43.625
2000-02-25,44.375
2000-02-28,45.8125
2000-02-29,47.0625
2000-03-01,47.625
2000-03-02,47.9375
2000-03-03,47.5
2000-03-06,47.1875
2000-03-07,50.6875
2000-03-08,53.0
2000-03-09,52.875
2000-03-10,53.375
2000-03-13,51.5625
2000-03-14,51.125
2000-03-15,52.75
2000-03-16,53.75
2000-03-17,51.375
2000-03-20,50.3125
2000-03-21,51.75
2000-03-22,51.4375
2000-03-23,51.5
2000-03-24,50.625
2000-03-27,49.0
2000-03-28,48.375
2000-03-29,50.3125
2000-03-30,51.9375
2000-03-31,53.25
2000-04-03,52.625
2000-04-04,52.6875
2000-04-05,51.5
2000-04-06,51.9375
2000-04-07,51.1875
2000-04-10,51.125
2000-04-11,52.1875
2000-04-12,52.125
2000-04-13,51.5
2000-04-14,49.625
2000-04-17,47.5
2000-04-18,48.125
2000-04-19,48.8125
2000-04-20,49.75
2000-04-24,49.75
2000-04-25,52.25
2000-04-26,52.0
2000-04-27,53.0
2000-04-28,51.0
2000-05-01,51.25
2000-05-02,51.4375
2000-05-03,51.75
2000-05-04,52.25
2000-05-05,54.3125
2000-05-08,55.125
2000-05-09,53.1875
2000-05-10,52.8125
2000-05-11,54.6875
2000-05-12,54.15625
2000-05-15,55.0
2000-05-16,53.875
2000-05-17,53.375
2000-05-18,54.3125
2000-05-19,54.6875
2000-05-22,54.3125
2000-05-23,54.0
2000-05-24,53.25
2000-05-25,52.75
2000-05-26,52.5
2000-05-30,53.5625
2000-05-31,54.5625
2000-06-01,55.4375
2000-06-02,56.0
2000-06-05,56.25
2000-06-06,57.25
2000-06-07,55.8125
2000-06-08,56.1875
2000-06-09,55.875
2000-06-12,57.375
2000-06-13,57.6875
2000-06-14,57.375
2000-06-15,55.5625
2000-06-16,57.3125
2000-06-19,57.4375
2000-06-20,56.5
2000-06-21,57.25
2000-06-22,57.9375
2000-06-23,57.875
2000-06-26,57.875
2000-06-27,56.9375
2000-06-28,56.0
2000-06-29,56.875
2000-06-30,56.625
2000-07-03,58.3125
2000-07-05,53.875
2000-07-06,54.6875
2000-07-07,55.375
2000-07-10,56.125
2000-07-11,57.3125
2000-07-12,55.875
2000-07-13,54.6875
2000-07-14,53.4375
2000-07-17,52.0625
2000-07-18,52.125
2000-07-19,53.6875
2000-07-20,52.5625
2000-07-21,51.3125
2000-07-24,50.75
2000-07-25,51.5625
2000-07-26,51.6875
2000-07-27,53.5625
2000-07-28,53.625
2000-07-31,52.3125
2000-08-01,51.5625
2000-08-02,54.0625
2000-08-03,54.0
2000-08-04,53.8125
2000-08-07,55.1875
2000-08-08,52.75
2000-08-09,53.0625
2000-08-10,53.75
2000-08-11,53.8125
2000-08-14,54.3125
2000-08-15,54.4375
2000-08-16,55.375
2000-08-17,56.4375
2000-08-18,55.5
2000-08-21,56.375
2000-08-22,56.625
2000-08-23,57.25
2000-08-24,56.0
2000-08-25,56.125
2000-08-28,56.3125
2000-08-29,57.0
2000-08-30,56.125
2000-08-31,55.25
2000-09-01,56.1875
2000-09-05,57.0625
2000-09-06,57.3125
2000-09-07,57.0625
2000-09-08,56.75
2000-09-11,56.9375
2000-09-12,56.375
2000-09-13,55.3125
2000-09-14,54.0
2000-09-15,55.8125
2000-09-18,55.9375
2000-09-19,54.375
2000-09-20,53.9375
2000-09-21,53.375
2000-09-22,52.875
2000-09-25,52.5
2000-09-26,52.75
2000-09-27,53.3125
2000-09-28,52.1875
2000-09-29,53.0
2000-10-02,53.8125
2000-10-03,53.375
2000-10-04,52.875
2000-10-05,52.5625
2000-10-06,53.125
2000-10-09,53.5625
2000-10-10,54.25
2000-10-11,55.125
2000-10-12,56.6875
2000-10-13,54.5625
2000-10-16,54.8125
2000-10-17,53.875
2000-10-18,53.0625
2000-10-19,53.6875
2000-10-20,54.5
2000-10-23,53.9375
2000-10-24,53.375
2000-10-25,51.9375
2000-10-26,52.0
2000-10-27,50.5
2000-10-30,51.0
2000-10-31,50.9375
2000-11-01,51.875
2000-11-02,49.875
2000-11-03,49.1875
2000-11-06,49.0625
2000-11-07,49.25
2000-11-08,49.3125
2000-11-09,50.375
2000-11-10,50.6875
2000-11-13,49.9375
2000-11-14,51.25
2000-11-15,51.5625
2000-11-16,51.3125
2000-11-17,51.25
2000-11-20,50.375
2000-11-21,51.5625
2000-11-22,51.0625
2000-11-24,50.25
2000-11-27,50.5625
2000-11-28,49.9375
2000-11-29,48.5
2000-11-30,47.4375
2000-12-01,47.25
2000-12-04,47.5
2000-12-05,47.5
2000-12-06,45.875
2000-12-07,47.6875
2000-12-08,48.1875
2000-12-11,48.0
2000-12-12,48.625
2000-12-13,49.5625
2000-12-14,47.9375
2000-12-15,47.3125
2000-12-18,48.0
2000-12-19,47.5625
2000-12-20,45.625
2000-12-21,46.0
2000-12-22,47.1875
2000-12-26,48.375
2000-12-27,48.0
2000-12-28,48.75
2000-12-29,47.875
2001-01-02,48.625
2001-01-03,47.875
2001-01-04,47.875
2001-01-05,48.6875
2001-01-08,48.625
2001-01-09,47.0625
2001-01-10,47.5
2001-01-11,48.9375
2001-01-12,49.25
2001-01-16,49.375
2001-01-17,50.0
2001-01-18,51.25
2001-01-19,51.0
2001-01-22,51.4375
2001-01-23,51.875
2001-01-24,51.125
2001-01-25,52.625
2001-01-26,51.8125
2001-01-29,51.150002
2001-01-30,50.830002
2001-01-31,51.5
2001-02-01,51.75
2001-02-02,52.0
2001-02-05,52.84
2001-02-06,52.509997999999996
2001-02-07,51.900002
2001-02-08,51.98
2001-02-09,53.16
2001-02-12,53.490002000000004
2001-02-13,51.0
2001-02-14,51.049999
2001-02-15,49.849998
2001-02-16,49.650002
2001-02-20,49.549999
2001-02-21,48.73
2001-02-22,48.900002
2001-02-23,48.849998
2001-02-26,49.549999
2001-02-27,49.599998
2001-02-28,49.599998
2001-03-01,50.23
2001-03-02,50.75
2001-03-05,51.360001000000004
2001-03-06,51.950001
2001-03-07,52.799999
2001-03-08,52.799999
2001-03-09,52.0
2001-03-12,51.150002
2001-03-13,50.0
2001-03-14,49.400002
2001-03-15,49.5
2001-03-16,48.450001
2001-03-19,49.209998999999996
2001-03-20,48.849998
2001-03-21,48.860001000000004
2001-03-22,47.509997999999996
2001-03-23,46.639998999999996
2001-03-26,47.939999
2001-03-27,49.880001
2001-03-28,49.16
2001-03-29,48.630001
2001-03-30,49.619999
2001-04-02,48.400002
2001-04-03,47.880001
2001-04-04,48.5
2001-04-05,49.84
2001-04-06,49.98
2001-04-09,51.700001
2001-04-10,52.610001000000004
2001-04-11,51.650002
2001-04-12,51.689999
2001-04-16,52.200001
2001-04-17,52.32
2001-04-18,51.240002000000004
2001-04-19,51.549999
2001-04-20,52.349998
2001-04-23,53.299999
2001-04-24,52.939999
2001-04-25,53.849998
2001-04-26,54.860001000000004
2001-04-27,54.25
2001-04-30,54.080002
2001-05-01,54.240002000000004
2001-05-02,52.299999
2001-05-03,51.25
2001-05-04,51.900002
2001-05-07,52.0
2001-05-08,51.490002000000004
2001-05-09,52.650002
2001-05-10,52.650002
2001-05-11,51.939999
2001-05-14,51.75
2001-05-15,52.950001
2001-05-16,52.799999
2001-05-17,53.049999
2001-05-18,54.400002
2001-05-21,53.93
2001-05-22,53.630001
2001-05-23,52.900002
2001-05-24,53.400002
2001-05-25,53.470001
2001-05-29,53.68
2001-05-30,53.68
2001-05-31,53.389998999999996
2001-06-01,53.48
2001-06-04,54.43
2001-06-05,54.490002000000004
2001-06-06,52.700001
2001-06-07,52.84
2001-06-08,53.200001
2001-06-11,52.900002
2001-06-12,53.369999
2001-06-13,53.0
2001-06-14,52.549999
2001-06-15,53.32
2001-06-18,52.709998999999996
2001-06-19,52.810001
2001-06-20,52.610001000000004
2001-06-21,52.029999
2001-06-22,52.43
2001-06-25,53.150002
2001-06-26,52.950001
2001-06-27,51.759997999999996
2001-06-28,49.549999
2001-06-29,49.849998
2001-07-02,49.0
2001-07-03,48.5
2001-07-05,48.900002
2001-07-06,48.75
2001-07-09,48.400002
2001-07-10,47.849998
2001-07-11,47.32
2001-07-12,48.0
2001-07-13,48.0
2001-07-16,47.950001
2001-07-17,47.349998
2001-07-18,46.599998
2001-07-19,47.25
2001-07-20,48.450001
2001-07-23,48.400002
2001-07-24,46.400002
2001-07-25,48.400002
2001-07-26,48.75
2001-07-27,48.75
2001-07-30,48.799999
2001-07-31,49.419998
2001-08-01,49.77
2001-08-02,49.779999
2001-08-03,49.099998
2001-08-06,48.82
2001-08-07,50.150002
2001-08-08,50.459998999999996
2001-08-09,50.57
2001-08-10,50.919998
2001-08-13,51.299999
2001-08-14,52.139998999999996
2001-08-15,52.799999
2001-08-16,52.619999
2001-08-17,51.700001
2001-08-20,51.84
2001-08-21,51.849998
2001-08-22,52.080002
2001-08-23,52.009997999999996
2001-08-24,52.290001000000004
2001-08-27,52.189999
2001-08-28,51.25
2001-08-29,51.369999
2001-08-30,51.0
2001-08-31,50.880001
2001-09-04,50.799999
2001-09-05,51.119999
2001-09-06,51.049999
2001-09-07,50.27
2001-09-10,49.52
2001-09-17,49.16
2001-09-18,48.349998
2001-09-19,47.150002
2001-09-20,45.540001000000004
2001-09-21,44.25
2001-09-24,44.200001
2001-09-25,44.799999
2001-09-26,45.150002
2001-09-27,47.73
2001-09-28,49.169998
2001-10-01,47.150002
2001-10-02,48.5
2001-10-03,48.75
2001-10-04,49.75
2001-10-05,50.220001
2001-10-08,50.200001
2001-10-09,50.200001
2001-10-10,51.880001
2001-10-11,50.950001
2001-10-12,51.400002
2001-10-15,50.700001
2001-10-16,50.709998999999996
2001-10-17,50.98
2001-10-18,48.900002
2001-10-19,48.360001000000004
2001-10-22,48.48
2001-10-23,48.75
2001-10-24,47.720001
2001-10-25,47.849998
2001-10-26,49.360001000000004
2001-10-29,48.599998
2001-10-30,47.93
2001-10-31,48.34
2001-11-01,49.009997999999996
2001-11-02,48.099998
2001-11-05,48.580002
2001-11-06,48.09
2001-11-07,48.450001
2001-11-08,48.299999
2001-11-09,49.279999
2001-11-12,48.5
2001-11-13,49.580002
2001-11-14,45.900002
2001-11-15,43.5
2001-11-16,43.900002
2001-11-19,43.759997999999996
2001-11-20,45.080002
2001-11-21,44.84
2001-11-23,45.0
2001-11-26,43.98
2001-11-27,44.18
2001-11-28,43.23
2001-11-29,44.310001
2001-11-30,44.169998
2001-12-03,44.389998999999996
2001-12-04,44.400002
2001-12-05,45.290001000000004
2001-12-06,44.799999
2001-12-07,44.700001
2001-12-10,43.799999
2001-12-11,43.66
2001-12-12,44.099998
2001-12-13,43.599998
2001-12-14,44.119999
2001-12-17,44.400002
2001-12-18,44.860001000000004
2001-12-19,45.0
2001-12-20,44.400002
2001-12-21,45.400002
2001-12-24,45.169998
2001-12-26,45.880001
2001-12-27,45.849998
2001-12-28,46.700001
2001-12-31,46.509997999999996
2002-01-02,46.049999
2002-01-03,46.07
2002-01-04,46.279999
2002-01-07,45.75
2002-01-08,45.189999
2002-01-09,45.07
2002-01-10,45.150002
2002-01-11,44.799999
2002-01-14,44.450001
2002-01-15,45.080002
2002-01-16,44.549999
2002-01-17,44.84
2002-01-18,44.18
2002-01-22,43.84
2002-01-23,45.5
2002-01-24,45.5
2002-01-25,45.75
2002-01-28,46.16
2002-01-29,45.110001000000004
2002-01-30,46.09
2002-01-31,46.720001
2002-02-01,47.0
2002-02-04,46.5
2002-02-05,45.959998999999996
2002-02-06,46.77
2002-02-07,45.91
2002-02-08,46.200001
2002-02-11,46.509997999999996
2002-02-12,46.700001
2002-02-13,47.799999
2002-02-14,48.549999
2002-02-15,48.82
2002-02-19,48.5
2002-02-20,47.75
2002-02-21,47.5
2002-02-22,48.389998999999996
2002-02-25,49.450001
2002-02-26,49.73
2002-02-27,49.810001
2002-02-28,49.549999
2002-03-01,50.599998
2002-03-04,51.09
2002-03-05,50.950001
2002-03-06,51.650002
2002-03-07,51.91
2002-03-08,51.18
2002-03-11,52.0
2002-03-12,52.369999
2002-03-13,52.169998
2002-03-14,52.0
2002-03-15,52.200001
2002-03-18,52.299999
2002-03-19,52.560001
2002-03-20,52.48
2002-03-21,52.82
2002-03-22,52.099998
2002-03-25,51.650002
2002-03-26,51.860001000000004
2002-03-27,52.889998999999996
2002-03-28,53.099998
2002-04-01,53.639998999999996
2002-04-02,53.880001
2002-04-03,53.299999
2002-04-04,52.02
2002-04-05,51.84
2002-04-08,52.25
2002-04-09,51.68
2002-04-10,51.950001
2002-04-11,50.880001
2002-04-12,49.919998
2002-04-15,51.169998
2002-04-16,52.09
2002-04-17,51.5
2002-04-18,51.830002
2002-04-19,51.700001
2002-04-22,51.720001
2002-04-23,51.25
2002-04-24,49.860001000000004
2002-04-25,49.900002
2002-04-26,49.5
2002-04-29,49.689999
2002-04-30,50.799999
2002-05-01,50.830002
2002-05-02,50.790001000000004
2002-05-03,51.849998
2002-05-06,50.82
2002-05-07,50.450001
2002-05-08,51.209998999999996
2002-05-09,51.110001000000004
2002-05-10,51.049999
2002-05-13,52.049999
2002-05-14,52.450001
2002-05-15,51.549999
2002-05-16,51.900002
2002-05-17,52.049999
2002-05-20,51.599998
2002-05-21,51.68
2002-05-22,51.470001
2002-05-23,51.16
2002-05-24,51.549999
2002-05-28,50.150002
2002-05-29,51.25
2002-05-30,50.529999
2002-05-31,51.07
2002-06-03,50.07
2002-06-04,49.93
2002-06-05,49.650002
2002-06-06,49.060001
2002-06-07,49.23
2002-06-10,48.619999
2002-06-11,48.5
2002-06-12,48.529999
2002-06-13,47.799999
2002-06-14,47.299999
2002-06-17,48.91
2002-06-18,48.68
2002-06-19,47.900002
2002-06-20,47.880001
2002-06-21,47.650002
2002-06-24,48.200001
2002-06-25,48.66
2002-06-26,49.290001000000004
2002-06-27,49.43
2002-06-28,50.490002000000004
2002-07-01,50.84
2002-07-02,49.509997999999996
2002-07-03,49.099998
2002-07-05,50.580002
2002-07-08,50.860001000000004
2002-07-09,49.950001
2002-07-10,49.0
2002-07-11,47.529999
2002-07-12,46.700001
2002-07-15,44.849998
2002-07-16,44.200001
2002-07-17,45.68
2002-07-18,45.32
2002-07-19,42.599998
2002-07-22,39.689999
2002-07-23,39.32
2002-07-24,42.75
2002-07-25,41.959998999999996
2002-07-26,42.540001000000004
2002-07-29,45.299999
2002-07-30,45.369999
2002-07-31,46.400002
2002-08-01,43.950001
2002-08-02,44.43
2002-08-05,43.330002
2002-08-06,45.540001000000004
2002-08-07,46.200001
2002-08-08,47.560001
2002-08-09,47.34
2002-08-12,46.639998999999996
2002-08-13,46.650002
2002-08-14,47.200001
2002-08-15,48.189999
2002-08-16,47.66
2002-08-19,49.0
2002-08-20,48.0
2002-08-21,48.66
2002-08-22,49.330002
2002-08-23,47.939999
2002-08-26,48.639998999999996
2002-08-27,49.049999
2002-08-28,46.639998999999996
2002-08-29,46.900002
2002-08-30,46.799999
2002-09-03,43.799999
2002-09-04,43.299999
2002-09-05,43.049999
2002-09-06,43.799999
2002-09-09,43.970001
2002-09-10,44.330002
2002-09-11,44.25
2002-09-12,43.209998999999996
2002-09-13,43.25
2002-09-16,43.580002
2002-09-17,42.060001
2002-09-18,41.139998999999996
2002-09-19,40.0
2002-09-20,40.82
2002-09-23,40.869999
2002-09-24,39.650002
2002-09-25,39.77
2002-09-26,41.400002
2002-09-27,41.330002
2002-09-30,39.900002
2002-10-01,41.889998999999996
2002-10-02,40.939999
2002-10-03,40.43
2002-10-04,39.810001
2002-10-07,39.599998
2002-10-08,38.799999
2002-10-09,37.599998
2002-10-10,38.939999
2002-10-11,40.029999
2002-10-14,39.93
2002-10-15,41.880001
2002-10-16,41.299999
2002-10-17,42.349998
2002-10-18,42.349998
2002-10-21,42.040001000000004
2002-10-22,39.990002000000004
2002-10-23,39.950001
2002-10-24,39.790001000000004
2002-10-25,40.119999
2002-10-28,39.450001
2002-10-29,36.779999
2002-10-30,38.130001
2002-10-31,38.450001
2002-11-01,39.470001
2002-11-04,38.25
2002-11-05,38.52
2002-11-06,37.900002
2002-11-07,37.400002
2002-11-08,38.66
2002-11-11,38.25
2002-11-12,38.650002
2002-11-13,37.950001
2002-11-14,38.580002
2002-11-15,39.369999
2002-11-18,39.27
2002-11-19,39.360001000000004
2002-11-20,38.84
2002-11-21,39.09
2002-11-22,38.099998
2002-11-25,37.880001
2002-11-26,37.110001000000004
2002-11-27,39.200001
2002-11-29,39.209998999999996
2002-12-02,38.75
2002-12-03,39.299999
2002-12-04,39.080002
2002-12-05,39.470001
2002-12-06,39.529999
2002-12-09,38.950001
2002-12-10,39.599998
2002-12-11,39.389998999999996
2002-12-12,39.490002000000004
2002-12-13,39.27
2002-12-16,40.75
2002-12-17,40.150002
2002-12-18,39.75
2002-12-19,39.900002
2002-12-20,40.139998999999996
2002-12-23,40.450001
2002-12-24,40.049999
2002-12-26,40.23
2002-12-27,39.700001
2002-12-30,40.5
2002-12-31,40.650002
2003-01-02,41.299999
2003-01-03,41.139998999999996
2003-01-06,41.880001
2003-01-07,40.470001
2003-01-08,40.150002
2003-01-09,40.75
2003-01-10,40.610001000000004
2003-01-13,40.169998
2003-01-14,39.650002
2003-01-15,39.130001
2003-01-16,39.450001
2003-01-17,39.02
2003-01-21,37.5
2003-01-22,37.07
2003-01-23,36.75
2003-01-24,36.0
2003-01-27,35.369999
2003-01-28,36.490002000000004
2003-01-29,38.299999
2003-01-30,37.509997999999996
2003-01-31,39.009997999999996
2003-02-03,38.810001
2003-02-04,38.84
2003-02-05,38.709998999999996
2003-02-06,37.669998
2003-02-07,37.68
2003-02-10,37.959998999999996
2003-02-11,38.099998
2003-02-12,37.700001
2003-02-13,38.049999
2003-02-14,38.549999
2003-02-18,38.880001
2003-02-19,38.459998999999996
2003-02-20,38.48
2003-02-21,39.970001
2003-02-24,39.799999
2003-02-25,39.599998
2003-02-26,38.790001000000004
2003-02-27,38.369999
2003-02-28,38.110001000000004
2003-03-03,39.279999
2003-03-04,39.34
2003-03-05,39.27
2003-03-06,39.099998
2003-03-07,38.860001000000004
2003-03-10,38.099998
2003-03-11,38.25
2003-03-12,37.25
2003-03-13,38.389998999999996
2003-03-14,38.380001
2003-03-17,39.450001
2003-03-18,39.200001
2003-03-19,39.360001000000004
2003-03-20,39.349998
2003-03-21,40.029999
2003-03-24,39.150002
2003-03-25,40.049999
2003-03-26,40.439999
2003-03-27,39.5
2003-03-28,39.349998
2003-03-31,38.59
2003-04-01,39.630001
2003-04-02,38.400002
2003-04-03,38.360001000000004
2003-04-04,39.150002
2003-04-07,38.650002
2003-04-08,38.450001
2003-04-09,38.599998
2003-04-10,39.0
2003-04-11,38.349998
2003-04-14,39.119999
2003-04-15,38.950001
2003-04-16,38.560001
2003-04-17,38.860001000000004
2003-04-21,38.880001
2003-04-22,39.5
2003-04-23,39.16
2003-04-24,39.389998999999996
2003-04-25,38.310001
2003-04-28,38.740002000000004
2003-04-29,38.369999
2003-04-30,38.540001000000004
2003-05-01,38.630001
2003-05-02,39.400002
2003-05-05,39.400002
2003-05-06,39.869999
2003-05-07,39.889998999999996
2003-05-08,39.66
2003-05-09,40.080002
2003-05-12,40.599998
2003-05-13,40.959998999999996
2003-05-14,40.25
2003-05-15,40.740002000000004
2003-05-16,40.900002
2003-05-19,40.099998
2003-05-20,40.939999
2003-05-21,41.389998999999996
2003-05-22,41.360001000000004
2003-05-23,41.110001000000004
2003-05-27,42.25
2003-05-28,42.099998
2003-05-29,41.990002000000004
2003-05-30,41.889998999999996
2003-06-02,42.150002
2003-06-03,42.5
2003-06-04,43.34
2003-06-05,43.169998
2003-06-06,42.849998
2003-06-09,42.669998
2003-06-10,43.380001
2003-06-11,44.599998
2003-06-12,44.580002
2003-06-13,43.900002
2003-06-16,44.450001
2003-06-17,44.049999
2003-06-18,44.119999
2003-06-19,43.529999
2003-06-20,43.52
2003-06-23,43.310001
2003-06-24,42.98
2003-06-25,42.82
2003-06-26,42.509997999999996
2003-06-27,42.099998
2003-06-30,42.02
2003-07-01,42.049999
2003-07-02,41.830002
2003-07-03,41.400002
2003-07-07,41.450001
2003-07-08,41.150002
2003-07-09,40.650002
2003-07-10,40.259997999999996
2003-07-11,40.630001
2003-07-14,40.049999
2003-07-15,39.299999
2003-07-16,39.580002
2003-07-17,40.200001
2003-07-18,40.5
2003-07-21,40.150002
2003-07-22,40.990002000000004
2003-07-23,40.880001
2003-07-24,41.200001
2003-07-25,41.450001
2003-07-28,42.02
2003-07-29,41.689999
2003-07-30,41.790001000000004
2003-07-31,41.549999
2003-08-01,41.259997999999996
2003-08-04,41.5
2003-08-05,41.48
2003-08-06,41.490002000000004
2003-08-07,42.25
2003-08-08,42.400002
2003-08-11,43.0
2003-08-12,42.700001
2003-08-13,42.400002
2003-08-14,42.900002
2003-08-15,42.400002
2003-08-18,42.700001
2003-08-19,42.23
2003-08-20,42.439999
2003-08-21,42.18
2003-08-22,41.799999
2003-08-25,42.009997999999996
2003-08-26,41.68
2003-08-27,41.84
2003-08-28,42.200001
2003-08-29,41.720001
2003-09-02,42.299999
2003-09-03,42.880001
2003-09-04,43.0
2003-09-05,42.580002
2003-09-08,43.200001
2003-09-09,42.75
2003-09-10,42.560001
2003-09-11,42.959998999999996
