Date,HMHC
2018-08-31,6.45
2018-09-04,6.1
2018-09-05,6.05
2018-09-06,5.95
2018-09-07,5.9
2018-09-10,5.95
2018-09-11,6.0
2018-09-12,5.85
2018-09-13,6.65
2018-09-14,6.8
2018-09-17,7.15
2018-09-18,7.3
2018-09-19,7.45
2018-09-20,7.55
2018-09-21,7.75
2018-09-24,7.55
2018-09-25,7.2
2018-09-26,6.95
2018-09-27,6.95
2018-09-28,7.0
2018-10-01,6.95
2018-10-02,6.69
2018-10-03,6.57
2018-10-04,6.36
2018-10-05,5.97
2018-10-08,5.69
2018-10-09,5.94
2018-10-10,6.01
2018-10-11,6.03
2018-10-12,6.05
2018-10-15,6.07
2018-10-16,6.26
2018-10-17,6.66
2018-10-18,6.6
2018-10-19,6.83
2018-10-22,6.59
2018-10-23,6.66
2018-10-24,6.14
2018-10-25,6.45
2018-10-26,6.34
2018-10-29,6.23
2018-10-30,6.49
2018-10-31,6.7
2018-11-01,6.86
2018-11-02,6.94
2018-11-05,6.95
2018-11-06,6.9
2018-11-07,6.91
2018-11-08,8.47
2018-11-09,8.33
2018-11-12,8.54
2018-11-13,8.65
2018-11-14,8.84
2018-11-15,8.95
2018-11-16,8.84
2018-11-19,8.6
2018-11-20,8.66
2018-11-21,8.83
2018-11-23,8.81
2018-11-26,9.11
2018-11-27,9.35
2018-11-28,9.51
2018-11-29,9.78
2018-11-30,9.95
2018-12-03,9.75
2018-12-04,9.53
2018-12-06,9.61
2018-12-07,9.33
2018-12-10,9.32
2018-12-11,9.32
2018-12-12,9.45
2018-12-13,9.54
2018-12-14,9.45
2018-12-17,9.32
2018-12-18,9.27
2018-12-19,8.91
2018-12-20,8.8
2018-12-21,8.47
2018-12-24,8.4
2018-12-26,8.71
2018-12-27,8.81
2018-12-28,8.92
2018-12-31,8.86
2019-01-02,9.32
2019-01-03,9.2
2019-01-04,9.75
2019-01-07,9.92
2019-01-08,10.47
2019-01-09,10.37
2019-01-10,10.28
2019-01-11,10.24
2019-01-14,10.03
2019-01-15,10.18
2019-01-16,10.1
2019-01-17,10.22
2019-01-18,10.27
2019-01-22,10.33
2019-01-23,10.54
2019-01-24,10.45
2019-01-25,10.3
2019-01-28,10.17
2019-01-29,9.96
2019-01-30,10.26
2019-01-31,10.47
2019-02-01,10.23
2019-02-04,10.46
2019-02-05,10.51
2019-02-06,10.18
2019-02-07,9.95
2019-02-08,9.93
2019-02-11,10.24
2019-02-12,10.07
2019-02-13,10.08
2019-02-14,9.86
2019-02-15,8.81
2019-02-19,8.43
2019-02-20,8.88
2019-02-21,8.99
2019-02-22,9.03
2019-02-25,8.79
2019-02-26,8.66
2019-02-27,8.49
2019-02-28,7.91
2019-03-01,8.16
2019-03-04,8.06
2019-03-05,7.75
2019-03-06,7.74
2019-03-07,7.9
2019-03-08,7.79
2019-03-11,7.75
2019-03-12,7.63
2019-03-13,7.46
2019-03-14,7.08
2019-03-15,7.12
2019-03-18,7.07
2019-03-19,7.14
2019-03-20,7.17
2019-03-21,7.27
2019-03-22,7.02
2019-03-25,7.12
2019-03-26,7.18
2019-03-27,7.12
2019-03-28,7.09
2019-03-29,7.27
2019-04-01,7.58
2019-04-02,7.55
2019-04-03,7.82
2019-04-04,7.39
2019-04-05,7.39
2019-04-08,7.33
2019-04-09,7.48
2019-04-10,7.65
2019-04-11,7.71
2019-04-12,8.0
2019-04-15,8.09
2019-04-16,8.01
2019-04-17,7.75
2019-04-18,7.53
2019-04-22,7.23
2019-04-23,7.37
2019-04-24,7.46
2019-04-25,7.32
2019-04-26,7.29
2019-04-29,7.32
2019-04-30,7.13
2019-05-01,7.48
2019-05-02,7.77
2019-05-03,8.1
2019-05-06,8.1
2019-05-07,8.2
2019-05-08,8.25
2019-05-09,6.81
2019-05-10,6.52
2019-05-13,6.46
2019-05-14,6.71
2019-05-15,6.81
2019-05-16,6.79
2019-05-17,6.78
2019-05-20,6.81
2019-05-21,6.89
2019-05-22,6.67
2019-05-23,6.49
2019-05-24,6.39
2019-05-28,6.0
2019-05-29,5.86
2019-05-30,5.79
2019-05-31,5.64
2019-06-03,5.47
2019-06-04,5.69
2019-06-05,5.14
2019-06-06,5.48
2019-06-07,5.43
2019-06-10,5.47
2019-06-11,5.27
2019-06-12,5.46
2019-06-13,5.32
2019-06-14,5.25
2019-06-17,5.38
2019-06-18,5.51
2019-06-19,5.41
2019-06-20,5.41
2019-06-21,5.31
2019-06-24,5.39
2019-06-25,5.25
2019-06-26,5.25
2019-06-27,5.48
2019-06-28,5.76
2019-07-01,5.56
2019-07-02,5.51
2019-07-03,5.52
2019-07-05,5.65
2019-07-08,5.56
2019-07-09,5.39
2019-07-10,5.41
2019-07-11,5.33
2019-07-12,5.37
2019-07-15,5.42
2019-07-16,5.6
2019-07-17,5.56
2019-07-18,5.57
2019-07-19,5.54
2019-07-22,5.51
2019-07-23,5.61
2019-07-24,5.75
2019-07-25,5.68
2019-07-26,5.86
2019-07-29,5.67
2019-07-30,5.84
2019-07-31,5.85
2019-08-01,5.92
2019-08-02,5.74
2019-08-05,5.71
2019-08-06,5.53
2019-08-07,5.76
2019-08-08,5.33
2019-08-09,5.31
2019-08-12,5.51
2019-08-13,5.49
2019-08-14,5.3
2019-08-15,5.16
2019-08-16,5.35
2019-08-19,5.67
2019-08-20,5.7
2019-08-21,5.82
2019-08-22,5.91
2019-08-23,5.8
2019-08-26,5.88
2019-08-27,5.79
2019-08-28,5.83
2019-08-29,5.98
2019-08-30,5.95
2019-09-03,5.8
2019-09-04,5.51
2019-09-05,5.48
2019-09-06,5.71
2019-09-09,5.87
2019-09-10,5.91
2019-09-11,6.32
2019-09-12,6.37
2019-09-13,6.4
2019-09-16,5.99
2019-09-17,5.74
2019-09-18,5.57
2019-09-19,5.49
2019-09-20,5.34
2019-09-23,5.52
2019-09-24,5.48
2019-09-25,5.62
2019-09-26,5.425
2019-09-27,5.26
2019-09-30,5.33
2019-10-01,5.42
2019-10-02,5.28
2019-10-03,5.0
2019-10-04,4.86
2019-10-07,4.8
2019-10-08,4.64
2019-10-09,4.74
2019-10-10,4.52
2019-10-11,4.605
2019-10-14,4.79
2019-10-15,4.67
2019-10-16,5.025
2019-10-17,5.22
2019-10-18,5.85
2019-10-21,6.23
2019-10-22,6.35
2019-10-23,6.71
2019-10-24,6.47
2019-10-25,6.5
2019-10-28,6.54
2019-10-29,6.49
2019-10-30,6.38
2019-10-31,6.46
2019-11-01,6.23
2019-11-04,6.22
2019-11-05,6.53
2019-11-06,6.33
2019-11-07,6.34
2019-11-08,6.215
2019-11-11,6.26
2019-11-12,6.07
2019-11-13,6.07
2019-11-14,5.96
2019-11-15,5.93
2019-11-18,5.5
2019-11-19,5.48
2019-11-20,6.045
2019-11-21,5.97
2019-11-22,6.035
2019-11-25,5.88
2019-11-26,5.96
2019-11-27,6.15
2019-11-29,5.87
2019-12-02,5.98
2019-12-03,5.79
2019-12-04,5.78
2019-12-05,5.49
2019-12-06,5.68
2019-12-09,5.56
2019-12-10,5.78
2019-12-11,5.67
2019-12-12,5.83
2019-12-13,5.81
2019-12-16,6.04
2019-12-17,6.13
2019-12-18,5.97
2019-12-19,5.85
2019-12-20,6.05
2019-12-23,6.27
2019-12-24,6.3
2019-12-26,6.28
2019-12-27,6.21
2019-12-30,6.28
2019-12-31,6.25
2020-01-02,6.175
2020-01-03,6.15
2020-01-06,6.14
2020-01-07,6.03
2020-01-08,6.12
2020-01-09,5.81
2020-01-10,5.78
2020-01-13,5.915
2020-01-14,5.99
2020-01-15,6.18
2020-01-16,6.38
2020-01-17,6.35
2020-01-21,6.43
2020-01-22,6.17
2020-01-23,6.09
2020-01-24,5.81
2020-01-27,5.88
2020-01-28,5.84
2020-01-29,5.75
2020-01-30,5.82
2020-01-31,5.52
2020-02-03,5.605
2020-02-04,5.765
2020-02-05,6.41
2020-02-06,6.435
2020-02-07,6.25
2020-02-10,6.04
2020-02-11,6.0
2020-02-12,6.31
2020-02-13,6.39
2020-02-14,6.28
2020-02-18,6.315
2020-02-19,6.6
2020-02-20,6.59
2020-02-21,6.39
2020-02-24,6.0
2020-02-25,5.83
2020-02-26,5.75
2020-02-27,5.84
2020-02-28,5.47
2020-03-02,5.5
2020-03-03,5.2
2020-03-04,5.335
2020-03-05,4.98
2020-03-06,4.93
2020-03-09,4.21
2020-03-10,4.49
2020-03-11,3.77
2020-03-12,3.14
2020-03-13,3.33
2020-03-16,2.81
2020-03-17,2.79
2020-03-18,1.73
2020-03-19,2.31
2020-03-20,2.12
2020-03-23,2.3
2020-03-24,2.58
2020-03-25,2.62
2020-03-26,2.82
2020-03-27,2.1
2020-03-30,1.96
2020-03-31,1.88
2020-04-01,1.76
2020-04-02,1.69
2020-04-03,1.52
2020-04-06,1.37
2020-04-07,1.31
2020-04-08,1.41
2020-04-09,1.5
2020-04-13,1.36
2020-04-14,1.26
2020-04-15,1.21
2020-04-16,1.16
2020-04-17,1.13
2020-04-20,1.08
2020-04-21,1.25
2020-04-22,1.17
2020-04-23,1.12
2020-04-24,1.14
2020-04-27,1.19
2020-04-28,1.38
2020-04-29,1.625
2020-04-30,1.6
2020-05-01,1.47
2020-05-04,1.56
2020-05-05,1.46
2020-05-06,1.43
2020-05-07,1.22
2020-05-08,1.3
