Date,TAK
2014-08-12,22.67
2014-08-13,22.6
2014-08-14,22.84
2014-08-15,22.969998999999998
2014-08-18,22.9
2014-08-19,22.9
2014-08-20,22.73
2014-08-21,22.93
2014-08-22,22.809998999999998
2014-08-25,22.780001000000002
2014-08-26,22.67
2014-08-27,22.790001
2014-08-28,22.690001000000002
2014-08-29,22.83
2014-09-02,22.799999
2014-09-03,22.799999
2014-09-04,22.34
2014-09-05,22.35
2014-09-08,22.26
2014-09-09,22.379998999999998
2014-09-10,22.57
2014-09-11,22.4
2014-09-12,22.34
2014-09-15,22.4
2014-09-16,22.559998999999998
2014-09-17,22.35
2014-09-18,22.41
2014-09-19,22.440001000000002
2014-09-22,22.559998999999998
2014-09-23,22.5
2014-09-24,22.59
2014-09-25,22.15
2014-09-26,22.08
2014-09-29,21.93
2014-09-30,21.74
2014-10-01,21.59
2014-10-02,21.48
2014-10-03,21.43
2014-10-06,21.48
2014-10-07,21.540001
2014-10-08,21.540001
2014-10-09,21.309998999999998
2014-10-10,21.09
2014-10-13,21.1
2014-10-14,21.049999
2014-10-15,20.940001000000002
2014-10-16,20.84
2014-10-17,20.620001000000002
2014-10-20,20.950001
2014-10-21,20.950001
2014-10-22,20.85
2014-10-23,20.98
2014-10-24,21.200001
2014-10-27,21.85
2014-10-28,21.549999
2014-10-29,21.42
2014-10-30,21.780001000000002
2014-10-31,22.049999
2014-11-03,21.940001000000002
2014-11-04,21.629998999999998
2014-11-05,21.559998999999998
2014-11-06,21.290001
2014-11-07,21.360001
2014-11-10,21.280001000000002
2014-11-11,21.309998999999998
2014-11-12,21.219998999999998
2014-11-13,21.34
2014-11-14,21.34
2014-11-17,21.030001000000002
2014-11-18,21.290001
2014-11-19,21.049999
2014-11-20,21.01
2014-11-21,21.209999
2014-11-24,21.120001000000002
2014-11-25,21.129998999999998
2014-11-26,21.139999
2014-11-28,20.860001
2014-12-01,21.07
2014-12-02,21.15
2014-12-03,21.02
2014-12-04,20.91
2014-12-05,20.860001
2014-12-08,20.93
2014-12-09,21.15
2014-12-10,21.040001
2014-12-11,20.77
2014-12-12,20.68
2014-12-15,20.82
2014-12-16,20.540001
2014-12-17,20.559998999999998
2014-12-18,20.879998999999998
2014-12-19,20.969998999999998
2014-12-22,21.120001000000002
2014-12-23,21.1
2014-12-24,20.92
2014-12-26,21.02
2014-12-29,21.059998999999998
2014-12-30,20.809998999999998
2014-12-31,20.74
2015-01-02,20.67
2015-01-05,20.84
2015-01-06,20.700001
2015-01-07,20.799999
2015-01-08,21.459999
2015-01-09,21.549999
2015-01-12,21.389999
2015-01-13,21.870001000000002
2015-01-14,21.85
2015-01-15,22.120001000000002
2015-01-16,22.32
2015-01-20,23.42
2015-01-21,23.73
2015-01-22,23.68
2015-01-23,23.469998999999998
2015-01-26,23.99
2015-01-27,24.49
2015-01-28,24.65
2015-01-29,24.91
2015-01-30,25.08
2015-02-02,25.15
2015-02-03,24.870001000000002
2015-02-04,25.15
2015-02-05,24.959999
2015-02-06,24.82
2015-02-09,24.9
2015-02-10,24.92
2015-02-11,24.959999
2015-02-12,25.459999
2015-02-13,25.620001000000002
2015-02-17,25.4
2015-02-18,25.799999
2015-02-19,25.610001
2015-02-20,25.549999
2015-02-23,25.66
2015-02-24,25.879998999999998
2015-02-25,25.73
2015-02-26,25.65
2015-02-27,25.68
2015-03-02,25.860001
2015-03-03,26.35
2015-03-04,26.73
2015-03-05,27.24
2015-03-06,27.450001
2015-03-09,26.75
2015-03-10,26.450001
2015-03-11,26.620001000000002
2015-03-12,26.959999
2015-03-13,26.41
2015-03-16,26.16
2015-03-17,26.33
2015-03-18,26.52
2015-03-19,26.16
2015-03-20,26.52
2015-03-23,26.98
2015-03-24,26.77
2015-03-25,26.5
2015-03-26,26.1
2015-03-27,25.68
2015-03-30,25.469998999999998
2015-03-31,25.040001
2015-04-01,24.540001
2015-04-02,24.860001
2015-04-06,24.969998999999998
2015-04-07,24.860001
2015-04-08,25.040001
2015-04-09,25.209999
2015-04-10,25.33
2015-04-13,25.280001000000002
2015-04-14,25.16
2015-04-15,25.200001
2015-04-16,25.209999
2015-04-17,25.52
2015-04-20,26.07
2015-04-21,26.42
2015-04-22,26.290001
2015-04-23,26.33
2015-04-24,26.26
2015-04-27,26.26
2015-04-28,26.16
2015-04-29,26.25
2015-04-30,25.690001000000002
2015-05-01,25.93
2015-05-04,26.0
2015-05-05,25.709999
2015-05-06,25.700001
2015-05-07,25.74
2015-05-08,25.870001000000002
2015-05-11,25.860001
2015-05-12,25.870001000000002
2015-05-13,25.959999
2015-05-14,26.030001000000002
2015-05-15,25.25
2015-05-18,25.370001000000002
2015-05-19,25.219998999999998
2015-05-20,24.85
2015-05-21,24.9
2015-05-22,24.73
2015-05-26,24.41
2015-05-27,24.200001
2015-05-28,24.4
2015-05-29,24.27
2015-06-01,24.290001
2015-06-02,24.23
2015-06-03,24.26
2015-06-04,24.059998999999998
2015-06-05,24.030001000000002
2015-06-08,23.92
2015-06-09,23.889999
2015-06-10,24.74
2015-06-11,24.870001000000002
2015-06-12,24.66
2015-06-15,24.790001
2015-06-16,24.389999
2015-06-17,24.190001000000002
2015-06-18,24.190001000000002
2015-06-19,23.99
2015-06-22,24.469998999999998
2015-06-23,24.459999
2015-06-24,24.370001000000002
2015-06-25,24.35
2015-06-26,24.219998999999998
2015-06-29,23.77
2015-06-30,24.219998999999998
2015-07-01,24.040001
2015-07-02,24.41
2015-07-06,24.41
2015-07-07,24.74
2015-07-08,24.25
2015-07-09,24.379998999999998
2015-07-10,24.42
2015-07-13,24.879998999999998
2015-07-14,25.139999
2015-07-15,25.190001000000002
2015-07-16,25.049999
2015-07-17,25.15
2015-07-20,25.25
2015-07-21,24.85
2015-07-22,24.870001000000002
2015-07-23,25.0
2015-07-24,24.969998999999998
2015-07-27,24.700001
2015-07-28,24.67
2015-07-29,24.809998999999998
2015-07-30,24.77
2015-07-31,25.290001
2015-08-03,25.459999
2015-08-04,25.959999
2015-08-05,25.799999
2015-08-06,25.41
2015-08-07,25.26
2015-08-10,25.809998999999998
2015-08-11,25.610001
2015-08-12,25.870001000000002
2015-08-13,26.110001
2015-08-14,26.27
2015-08-17,26.32
2015-08-18,26.440001000000002
2015-08-19,26.360001
2015-08-20,25.85
2015-08-21,25.440001000000002
2015-08-24,24.620001000000002
2015-08-25,24.02
2015-08-26,24.379998999999998
2015-08-27,24.620001000000002
2015-08-28,24.51
2015-08-31,24.540001
2015-09-01,23.43
2015-09-02,23.780001000000002
2015-09-03,24.1
2015-09-04,23.620001000000002
2015-09-08,23.43
2015-09-09,24.07
2015-09-10,23.93
2015-09-11,23.780001000000002
2015-09-14,23.91
2015-09-15,24.0
2015-09-16,23.99
2015-09-17,23.76
2015-09-18,23.309998999999998
2015-09-21,23.27
2015-09-22,23.139999
2015-09-23,22.93
2015-09-24,22.639999
2015-09-25,23.01
2015-09-28,22.290001
2015-09-29,21.6
2015-09-30,21.870001000000002
2015-10-01,21.91
2015-10-02,21.860001
2015-10-05,22.65
2015-10-06,22.549999
2015-10-07,22.9
2015-10-08,22.809998999999998
2015-10-09,22.76
2015-10-12,22.85
2015-10-13,22.66
2015-10-14,22.68
2015-10-15,23.58
2015-10-16,23.780001000000002
2015-10-19,23.74
2015-10-20,23.709999
2015-10-21,23.709999
2015-10-22,23.5
2015-10-23,23.799999
2015-10-26,24.0
2015-10-27,24.25
2015-10-28,24.469998999999998
2015-10-29,24.719998999999998
2015-10-30,24.77
2015-11-02,24.77
2015-11-03,24.85
2015-11-04,24.67
2015-11-05,25.08
2015-11-06,24.99
2015-11-09,24.969998999999998
2015-11-10,25.07
2015-11-11,25.08
2015-11-12,24.940001000000002
2015-11-13,24.9
2015-11-16,25.02
2015-11-17,25.01
2015-11-18,25.110001
2015-11-19,25.040001
2015-11-20,25.5
2015-11-23,25.43
2015-11-24,25.41
2015-11-25,25.1
2015-11-27,25.15
2015-11-30,24.440001000000002
2015-12-01,24.82
2015-12-02,24.389999
2015-12-03,24.51
2015-12-04,24.389999
2015-12-07,24.469998999999998
2015-12-08,24.049999
2015-12-09,23.76
2015-12-10,23.639999
2015-12-11,23.620001000000002
2015-12-14,23.629998999999998
2015-12-15,23.469998999999998
2015-12-16,23.9
2015-12-17,24.16
2015-12-18,24.57
2015-12-21,24.620001000000002
2015-12-22,24.66
2015-12-23,24.9
2015-12-24,24.459999
2015-12-28,24.709999
2015-12-29,25.34
2015-12-30,25.17
2015-12-31,25.030001000000002
2016-01-04,24.66
2016-01-05,24.68
2016-01-06,24.549999
2016-01-07,24.700001
2016-01-08,24.16
2016-01-11,24.299999
2016-01-12,24.15
2016-01-13,23.690001000000002
2016-01-14,23.85
2016-01-15,23.5
2016-01-19,23.549999
2016-01-20,22.98
2016-01-21,23.110001
2016-01-22,23.74
2016-01-25,23.559998999999998
2016-01-26,24.040001
2016-01-27,23.940001000000002
2016-01-28,23.959999
2016-01-29,24.219998999999998
2016-02-01,23.959999
2016-02-02,24.379998999999998
2016-02-03,25.389999
2016-02-04,24.190001000000002
2016-02-05,24.120001000000002
2016-02-08,24.639999
2016-02-09,24.35
2016-02-10,23.530001000000002
2016-02-11,23.280001000000002
2016-02-12,23.200001
2016-02-16,23.83
2016-02-17,23.6
2016-02-18,23.860001
2016-02-19,23.76
2016-02-22,24.15
2016-02-23,23.76
2016-02-24,24.07
2016-02-25,24.08
2016-02-26,24.190001000000002
2016-02-29,23.889999
2016-03-01,24.209999
2016-03-02,24.6
2016-03-03,24.42
2016-03-04,24.41
2016-03-07,24.24
2016-03-08,24.15
2016-03-09,23.870001000000002
2016-03-10,24.059998999999998
2016-03-11,24.299999
2016-03-14,24.16
2016-03-15,23.99
2016-03-16,23.92
2016-03-17,24.110001
2016-03-18,23.700001
2016-03-21,23.75
2016-03-22,24.02
2016-03-23,23.889999
2016-03-24,23.91
2016-03-28,24.1
2016-03-29,23.58
2016-03-30,23.389999
2016-03-31,22.82
2016-04-01,22.309998999999998
2016-04-04,22.5
2016-04-05,22.49
2016-04-06,23.18
2016-04-07,23.5
2016-04-08,23.85
2016-04-11,23.629998999999998
2016-04-12,24.0
2016-04-13,24.280001000000002
2016-04-14,24.68
2016-04-15,24.74
2016-04-18,24.59
2016-04-19,24.559998999999998
2016-04-20,24.76
2016-04-21,24.799999
2016-04-22,24.93
2016-04-25,24.6
2016-04-26,24.780001000000002
2016-04-27,24.450001
2016-04-28,23.860001
2016-04-29,23.959999
2016-05-02,23.940001000000002
2016-05-03,23.76
2016-05-04,23.52
2016-05-05,23.629998999999998
2016-05-06,23.940001000000002
2016-05-09,24.190001000000002
2016-05-10,23.6
2016-05-11,23.09
2016-05-12,22.99
2016-05-13,22.389999
2016-05-16,22.08
2016-05-17,21.780001000000002
2016-05-18,21.49
2016-05-19,21.280001000000002
2016-05-20,21.24
2016-05-23,21.48
2016-05-24,21.639999
2016-05-25,21.5
2016-05-26,21.870001000000002
2016-05-27,21.5
2016-05-31,21.57
2016-06-01,21.33
2016-06-02,21.059998999999998
2016-06-03,21.379998999999998
2016-06-06,21.469998999999998
2016-06-07,21.43
2016-06-08,21.42
2016-06-09,21.299999
2016-06-10,21.0
2016-06-13,20.889999
2016-06-14,20.610001
2016-06-15,20.82
2016-06-16,20.6
2016-06-17,20.74
2016-06-20,21.35
2016-06-21,21.379998999999998
2016-06-22,21.030001000000002
2016-06-23,21.299999
2016-06-24,20.58
2016-06-27,21.08
2016-06-28,21.35
2016-06-29,21.799999
2016-06-30,21.540001
2016-07-01,21.450001
2016-07-05,21.68
2016-07-06,21.58
2016-07-07,21.790001
2016-07-08,21.49
2016-07-11,21.77
2016-07-12,21.5
2016-07-13,21.1
2016-07-14,21.24
2016-07-15,20.73
2016-07-18,20.690001000000002
2016-07-19,20.889999
2016-07-20,21.110001
2016-07-21,21.02
2016-07-22,21.200001
2016-07-25,21.52
2016-07-26,21.559998999999998
2016-07-27,21.6
2016-07-28,21.77
2016-07-29,22.67
2016-08-01,23.299999
2016-08-02,23.26
2016-08-03,23.309998999999998
2016-08-04,23.5
2016-08-05,23.040001
2016-08-08,23.290001
2016-08-09,23.34
2016-08-10,23.51
2016-08-11,23.540001
2016-08-12,23.700001
2016-08-15,23.43
2016-08-16,23.290001
2016-08-17,23.299999
2016-08-18,22.85
2016-08-19,22.59
2016-08-22,22.629998999999998
2016-08-23,22.85
2016-08-24,22.75
2016-08-25,22.52
2016-08-26,22.34
2016-08-29,22.35
2016-08-30,22.48
2016-08-31,22.07
2016-09-01,22.68
2016-09-02,22.92
2016-09-06,23.07
2016-09-07,23.209999
2016-09-08,23.110001
2016-09-09,22.780001000000002
2016-09-12,23.129998999999998
2016-09-13,22.93
2016-09-14,22.639999
2016-09-15,22.549999
2016-09-16,22.5
2016-09-19,22.6
2016-09-20,22.9
2016-09-21,23.75
2016-09-22,23.83
2016-09-23,23.76
2016-09-26,23.9
2016-09-27,24.459999
2016-09-28,24.34
2016-09-29,23.83
2016-09-30,23.959999
2016-10-03,23.790001
2016-10-04,23.57
2016-10-05,23.620001000000002
2016-10-06,23.309998999999998
2016-10-07,23.610001
2016-10-10,23.77
2016-10-11,23.620001000000002
2016-10-12,23.4
2016-10-13,23.48
2016-10-14,23.27
2016-10-17,23.25
2016-10-18,23.290001
2016-10-19,23.26
2016-10-20,23.25
2016-10-21,22.83
2016-10-24,23.059998999999998
2016-10-25,22.73
2016-10-26,23.049999
2016-10-27,22.780001000000002
2016-10-28,23.01
2016-10-31,22.450001
2016-11-01,22.57
2016-11-02,22.299999
2016-11-03,22.540001
2016-11-04,22.139999
2016-11-07,21.84
2016-11-08,21.43
2016-11-09,21.35
2016-11-10,21.6
2016-11-11,21.83
2016-11-14,21.24
2016-11-15,21.459999
2016-11-16,21.459999
2016-11-17,21.559998999999998
2016-11-18,20.959999
2016-11-21,21.15
2016-11-22,21.07
2016-11-23,21.049999
2016-11-25,20.690001000000002
2016-11-28,21.0
2016-11-29,20.969998999999998
2016-11-30,20.68
2016-12-01,20.27
2016-12-02,20.4
2016-12-05,20.35
2016-12-06,20.309998999999998
2016-12-07,20.219998999999998
2016-12-08,20.040001
2016-12-09,20.379998999999998
2016-12-12,20.52
2016-12-13,20.98
2016-12-14,20.459999
2016-12-15,20.24
2016-12-16,20.129998999999998
2016-12-19,20.530001000000002
2016-12-20,20.469998999999998
2016-12-21,20.280001000000002
2016-12-22,20.35
2016-12-23,20.43
2016-12-27,20.73
2016-12-28,20.52
2016-12-29,20.530001000000002
2016-12-30,20.780001000000002
2017-01-03,20.809998999999998
2017-01-04,20.799999
2017-01-05,21.26
2017-01-06,21.389999
2017-01-09,21.719998999999998
2017-01-10,21.610001
2017-01-11,21.360001
2017-01-12,21.25
2017-01-13,21.299999
2017-01-17,21.25
2017-01-18,20.809998999999998
2017-01-19,20.58
2017-01-20,20.67
2017-01-23,20.940001000000002
2017-01-24,20.959999
2017-01-25,21.110001
2017-01-26,21.030001000000002
2017-01-27,20.950001
2017-01-30,21.049999
2017-01-31,20.98
2017-02-01,21.73
2017-02-02,21.77
2017-02-03,21.98
2017-02-06,22.370001000000002
2017-02-07,22.530001000000002
2017-02-08,22.58
2017-02-09,22.530001000000002
2017-02-10,22.66
2017-02-13,23.08
2017-02-14,22.889999
2017-02-15,22.790001
2017-02-16,22.99
2017-02-17,23.110001
2017-02-21,23.309998999999998
2017-02-22,23.620001000000002
2017-02-23,23.68
2017-02-24,23.809998999999998
2017-02-27,23.780001000000002
2017-02-28,23.290001
2017-03-01,23.620001000000002
2017-03-02,23.16
2017-03-03,23.1
2017-03-06,23.129998999999998
2017-03-07,23.059998999999998
2017-03-08,22.889999
2017-03-09,22.870001000000002
2017-03-10,23.190001000000002
2017-03-13,23.67
2017-03-14,23.389999
2017-03-15,23.76
2017-03-16,23.379998999999998
2017-03-17,23.57
2017-03-20,23.559998999999998
2017-03-21,23.549999
2017-03-22,23.540001
2017-03-23,23.690001000000002
2017-03-24,23.75
2017-03-27,23.719998999999998
2017-03-28,23.799999
2017-03-29,23.16
2017-03-30,24.1
2017-03-31,23.639999
2017-04-03,23.73
2017-04-04,23.93
2017-04-05,23.91
2017-04-06,23.629998999999998
2017-04-07,23.66
2017-04-10,23.690001000000002
2017-04-11,23.91
2017-04-12,24.0
2017-04-13,23.75
2017-04-17,23.99
2017-04-18,23.92
2017-04-19,24.41
2017-04-20,24.08
2017-04-21,24.290001
2017-04-24,24.4
2017-04-25,24.25
2017-04-26,23.93
2017-04-27,23.98
2017-04-28,24.83
2017-05-01,24.049999
2017-05-02,24.07
2017-05-03,24.059998999999998
2017-05-04,24.16
2017-05-05,24.209999
2017-05-08,24.41
2017-05-09,24.35
2017-05-10,24.48
2017-05-11,24.68
2017-05-12,24.719998999999998
2017-05-15,25.0
2017-05-16,24.92
2017-05-17,25.59
2017-05-18,25.82
2017-05-19,25.85
2017-05-22,25.870001000000002
2017-05-23,26.09
2017-05-24,26.030001000000002
2017-05-25,26.0
2017-05-26,26.0
2017-05-30,25.99
2017-05-31,25.77
2017-06-01,25.870001000000002
2017-06-02,26.190001000000002
2017-06-05,26.27
2017-06-06,26.02
2017-06-07,25.84
2017-06-08,25.799999
2017-06-09,25.280001000000002
2017-06-12,25.52
2017-06-13,25.59
2017-06-14,25.549999
2017-06-15,25.43
2017-06-16,25.540001
2017-06-19,25.59
2017-06-20,25.389999
2017-06-21,25.59
2017-06-22,25.92
2017-06-23,25.879998999999998
2017-06-26,25.77
2017-06-27,25.83
2017-06-28,25.75
2017-06-29,25.52
2017-06-30,25.42
2017-07-03,25.32
2017-07-05,24.950001
2017-07-06,25.07
2017-07-07,24.9
2017-07-10,25.059998999999998
2017-07-11,25.059998999999998
2017-07-12,25.209999
2017-07-13,25.25
2017-07-14,25.209999
2017-07-17,25.24
2017-07-18,25.709999
2017-07-19,25.77
2017-07-20,25.83
2017-07-21,25.84
2017-07-24,25.620001000000002
2017-07-25,25.370001000000002
2017-07-26,25.370001000000002
2017-07-27,25.65
2017-07-28,26.299999
2017-07-31,26.6
2017-08-01,26.860001
2017-08-02,26.77
2017-08-03,27.049999
2017-08-04,27.32
2017-08-07,27.120001000000002
2017-08-08,27.059998999999998
2017-08-09,26.799999
2017-08-10,27.1
2017-08-11,27.190001000000002
2017-08-14,27.040001
2017-08-15,26.93
2017-08-16,27.09
2017-08-17,26.83
2017-08-18,27.15
2017-08-21,27.1
2017-08-22,26.77
2017-08-23,27.030001000000002
2017-08-24,26.99
2017-08-25,26.91
2017-08-28,27.17
2017-08-29,27.459999
2017-08-30,27.41
2017-08-31,27.77
2017-09-01,27.610001
2017-09-05,27.540001
2017-09-06,27.43
2017-09-07,27.610001
2017-09-08,28.040001
2017-09-11,28.23
2017-09-12,28.110001
2017-09-13,28.030001000000002
2017-09-14,27.93
2017-09-15,27.67
2017-09-18,27.690001000000002
2017-09-19,27.92
2017-09-20,27.389999
2017-09-21,27.23
2017-09-22,27.120001000000002
2017-09-25,27.719998999999998
2017-09-26,27.52
2017-09-27,27.620001000000002
2017-09-28,27.299999
2017-09-29,27.690001000000002
2017-10-02,27.43
2017-10-03,27.709999
2017-10-04,27.889999
2017-10-05,27.6
2017-10-06,27.33
2017-10-09,27.389999
2017-10-10,27.32
2017-10-11,27.42
2017-10-12,27.4
2017-10-13,27.639999
2017-10-16,28.18
2017-10-17,27.99
2017-10-18,28.110001
2017-10-19,28.219998999999998
2017-10-20,28.07
2017-10-23,28.01
2017-10-24,28.0
2017-10-25,27.76
2017-10-26,27.93
2017-10-27,28.290001
2017-10-30,28.34
2017-10-31,28.32
2017-11-01,28.549999
2017-11-02,28.32
2017-11-03,28.280001000000002
2017-11-06,28.280001000000002
2017-11-07,28.209999
2017-11-08,28.27
2017-11-09,27.9
2017-11-10,28.129998999999998
2017-11-13,28.360001
2017-11-14,28.17
2017-11-15,27.309998999999998
2017-11-16,27.549999
2017-11-17,27.780001000000002
2017-11-20,27.74
2017-11-21,27.719998999999998
2017-11-22,27.6
2017-11-24,27.879998999999998
2017-11-27,27.809998999999998
2017-11-28,27.74
2017-11-29,27.48
2017-11-30,27.67
2017-12-01,27.450001
2017-12-04,27.25
2017-12-05,27.129998999999998
2017-12-06,27.040001
2017-12-07,27.18
2017-12-08,27.120001000000002
2017-12-11,27.24
2017-12-12,26.959999
2017-12-13,27.639999
2017-12-14,27.940001000000002
2017-12-15,27.809998999999998
2017-12-18,28.049999
2017-12-19,28.08
2017-12-20,28.309998999999998
2017-12-21,28.4
2017-12-22,28.51
2017-12-26,28.559998999999998
2017-12-27,28.540001
2017-12-28,28.469998999999998
2017-12-29,28.450001
2018-01-02,28.559998999999998
2018-01-03,28.91
2018-01-04,29.01
2018-01-05,29.16
2018-01-08,29.299999
2018-01-09,29.58
2018-01-10,29.91
2018-01-11,29.49
2018-01-12,29.26
2018-01-16,29.040001
2018-01-17,29.059998999999998
2018-01-18,29.059998999999998
2018-01-19,29.379998999999998
2018-01-22,29.559998999999998
2018-01-23,30.08
2018-01-24,30.23
2018-01-25,29.99
2018-01-26,30.74
2018-01-29,30.23
2018-01-30,29.959999
2018-01-31,29.5
2018-02-01,30.35
2018-02-02,29.41
2018-02-05,27.85
2018-02-06,28.0
2018-02-07,28.07
2018-02-08,27.700001
2018-02-09,27.5
2018-02-12,27.879998999999998
2018-02-13,27.370001000000002
2018-02-14,28.049999
2018-02-15,28.139999
2018-02-16,28.280001000000002
2018-02-20,27.65
2018-02-21,27.700001
2018-02-22,27.639999
2018-02-23,28.09
2018-02-26,28.59
2018-02-27,28.75
2018-02-28,28.459999
2018-03-01,27.709999
2018-03-02,27.76
2018-03-05,27.92
2018-03-06,27.93
2018-03-07,27.51
2018-03-08,27.0
2018-03-09,26.59
2018-03-12,26.74
2018-03-13,26.42
2018-03-14,26.48
2018-03-15,26.469998999999998
2018-03-16,26.629998999999998
2018-03-19,25.92
2018-03-20,25.82
2018-03-21,25.92
2018-03-22,26.059998999999998
2018-03-23,25.92
2018-03-26,26.4
2018-03-27,26.299999
2018-03-28,25.629998999999998
2018-03-29,24.41
2018-04-02,23.74
2018-04-03,24.290001
2018-04-04,24.950001
2018-04-05,24.68
2018-04-06,23.02
2018-04-09,23.440001000000002
2018-04-10,23.41
2018-04-11,23.629998999999998
2018-04-12,23.389999
2018-04-13,22.98
2018-04-16,23.459999
2018-04-17,23.780001000000002
2018-04-18,23.719998999999998
2018-04-19,23.620001000000002
2018-04-20,22.219998999999998
2018-04-23,22.77
2018-04-24,22.120001000000002
2018-04-25,20.73
2018-04-26,20.85
2018-04-27,21.25
2018-04-30,21.209999
2018-05-01,21.049999
2018-05-02,20.65
2018-05-03,20.690001000000002
2018-05-04,20.84
2018-05-07,21.0
2018-05-08,20.98
2018-05-09,20.610001
2018-05-10,21.0
2018-05-11,21.290001
2018-05-14,21.74
2018-05-15,21.15
2018-05-16,21.610001
2018-05-17,21.299999
2018-05-18,20.969998999999998
2018-05-21,20.77
2018-05-22,20.84
2018-05-23,20.67
2018-05-24,20.290001
2018-05-25,20.35
2018-05-29,20.219998999999998
2018-05-30,20.27
2018-05-31,20.200001
2018-06-01,19.59
2018-06-04,19.27
2018-06-05,19.58
2018-06-06,19.57
2018-06-07,19.57
2018-06-08,19.48
2018-06-11,19.389999
2018-06-12,19.68
2018-06-13,19.66
2018-06-14,19.780001000000002
2018-06-15,19.65
2018-06-18,19.33
2018-06-19,18.98
2018-06-20,19.76
2018-06-21,20.25
2018-06-22,20.190001000000002
2018-06-25,20.42
2018-06-26,20.5
2018-06-27,20.040001
2018-06-28,20.690001000000002
2018-06-29,20.9
2018-07-02,20.549999
2018-07-03,20.459999
2018-07-05,20.83
2018-07-06,20.85
2018-07-09,20.870001000000002
2018-07-10,20.870001000000002
2018-07-11,20.700001
2018-07-12,20.57
2018-07-13,20.700001
2018-07-16,20.77
2018-07-17,20.93
2018-07-18,20.860001
2018-07-19,21.17
2018-07-20,21.030001000000002
2018-07-23,21.17
2018-07-24,21.280001000000002
2018-07-25,21.299999
2018-07-26,21.24
2018-07-27,20.91
2018-07-30,20.639999
2018-07-31,21.200001
2018-08-01,21.809998999999998
2018-08-02,21.34
2018-08-03,21.43
2018-08-06,21.389999
2018-08-07,21.43
2018-08-08,21.35
2018-08-09,21.43
2018-08-10,20.9
2018-08-13,20.879998999999998
2018-08-14,20.620001000000002
2018-08-15,20.27
2018-08-16,20.85
2018-08-17,20.549999
2018-08-20,20.700001
2018-08-21,20.799999
2018-08-22,20.84
2018-08-23,20.540001
2018-08-24,20.780001000000002
2018-08-27,21.15
2018-08-28,20.940001000000002
2018-08-29,20.85
2018-08-30,20.75
2018-08-31,20.870001000000002
2018-09-04,20.610001
2018-09-05,20.15
2018-09-06,19.860001
2018-09-07,19.540001
2018-09-10,19.889999
2018-09-11,20.459999
2018-09-12,20.66
2018-09-13,20.799999
2018-09-14,21.610001
2018-09-17,21.379998999999998
2018-09-18,21.41
2018-09-19,20.98
2018-09-20,21.16
2018-09-21,20.959999
2018-09-24,20.700001
2018-09-25,21.09
2018-09-26,21.690001000000002
2018-09-27,21.66
2018-09-28,21.370001000000002
2018-10-01,20.719998999999998
2018-10-02,20.76
2018-10-03,20.85
2018-10-04,20.26
2018-10-05,19.9
2018-10-08,19.950001
2018-10-09,19.98
2018-10-10,19.75
2018-10-11,19.440001000000002
2018-10-12,19.530001000000002
2018-10-15,19.790001
2018-10-16,20.450001
2018-10-17,20.68
2018-10-18,20.66
2018-10-19,20.370001000000002
2018-10-22,20.219998999999998
2018-10-23,20.07
2018-10-24,19.459999
2018-10-25,19.450001
2018-10-26,19.42
2018-10-29,20.059998999999998
2018-10-30,20.200001
2018-10-31,21.1
2018-11-01,20.5
2018-11-02,20.040001
2018-11-05,20.129998999999998
2018-11-06,20.4
2018-11-07,20.700001
2018-11-08,20.33
2018-11-09,19.799999
2018-11-12,19.799999
2018-11-13,19.68
2018-11-14,19.530001000000002
2018-11-15,19.23
2018-11-16,18.93
2018-11-19,19.49
2018-11-20,19.57
2018-11-21,19.219998999999998
2018-11-23,18.99
2018-11-26,19.0
2018-11-27,18.440001000000002
2018-11-28,18.629998999999998
2018-11-29,18.379998999999998
2018-11-30,18.799999
2018-12-03,18.57
2018-12-04,17.799999
2018-12-06,17.83
2018-12-07,16.790001
2018-12-10,16.280001000000002
2018-12-11,16.26
2018-12-12,16.700001
2018-12-13,17.440001000000002
2018-12-14,17.17
2018-12-17,16.5
2018-12-18,15.64
2018-12-19,15.93
2018-12-20,16.74
2018-12-21,16.59
2018-12-24,16.639999
2018-12-26,17.26
2018-12-27,16.950001
2018-12-28,16.74
2018-12-31,16.82
2019-01-02,16.82
2019-01-03,16.700001
2019-01-04,17.790001
2019-01-07,18.58
2019-01-08,19.0
2019-01-09,19.209999
2019-01-10,19.129998999999998
2019-01-11,20.02
2019-01-14,20.08
2019-01-15,20.07
2019-01-16,19.5
2019-01-17,19.629998999999998
2019-01-18,19.780001000000002
2019-01-22,20.09
2019-01-23,19.950001
2019-01-24,20.200001
2019-01-25,20.559998999999998
2019-01-28,20.57
2019-01-29,20.200001
2019-01-30,20.379998999999998
2019-01-31,19.969998999999998
2019-02-01,20.25
2019-02-04,20.23
2019-02-05,19.68
2019-02-06,20.120001000000002
2019-02-07,20.0
2019-02-08,19.75
2019-02-11,19.780001000000002
2019-02-12,19.83
2019-02-13,20.0
2019-02-14,20.110001
2019-02-15,20.459999
2019-02-19,20.25
2019-02-20,20.16
2019-02-21,19.940001000000002
2019-02-22,19.98
2019-02-25,19.959999
2019-02-26,19.99
2019-02-27,20.02
2019-02-28,20.059998999999998
2019-03-01,20.41
2019-03-04,21.48
2019-03-05,20.959999
2019-03-06,20.51
2019-03-07,20.17
2019-03-08,20.24
2019-03-11,20.629998999999998
