Date,ALSN
2016-10-13,27.77
2016-10-14,27.709999
2016-10-17,27.639999
2016-10-18,27.65
2016-10-19,27.73
2016-10-20,27.4
2016-10-21,27.51
2016-10-24,27.620001000000002
2016-10-25,28.41
2016-10-26,29.049999
2016-10-27,29.299999
2016-10-28,29.32
2016-10-31,29.290001
2016-11-01,28.950001
2016-11-02,28.42
2016-11-03,28.42
2016-11-04,28.5
2016-11-07,29.26
2016-11-08,29.33
2016-11-09,30.0
2016-11-10,30.4
2016-11-11,31.07
2016-11-14,30.620001000000002
2016-11-15,30.940001000000002
2016-11-16,31.889999
2016-11-17,31.84
2016-11-18,32.279999
2016-11-21,32.380001
2016-11-22,32.139998999999996
2016-11-23,32.509997999999996
2016-11-25,32.66
2016-11-28,32.470001
2016-11-29,32.610001000000004
2016-11-30,33.169998
2016-12-01,33.720001
2016-12-02,33.93
2016-12-05,33.990002000000004
2016-12-06,34.110001000000004
2016-12-07,34.93
2016-12-08,35.02
2016-12-09,34.66
2016-12-12,34.209998999999996
2016-12-13,34.25
2016-12-14,33.580002
2016-12-15,34.060001
2016-12-16,34.0
2016-12-19,34.130001
2016-12-20,34.459998999999996
2016-12-21,34.200001
2016-12-22,34.0
2016-12-23,34.139998999999996
2016-12-27,34.209998999999996
2016-12-28,33.889998999999996
2016-12-29,33.900002
2016-12-30,33.689999
2017-01-03,33.860001000000004
2017-01-04,34.18
2017-01-05,33.619999
2017-01-06,33.200001
2017-01-09,32.810001
2017-01-10,33.470001
2017-01-11,33.779999
2017-01-12,33.790001000000004
2017-01-13,33.990002000000004
2017-01-17,33.689999
2017-01-18,33.759997999999996
2017-01-19,33.790001000000004
2017-01-20,33.950001
2017-01-23,33.720001
2017-01-24,35.119999
2017-01-25,35.48
2017-01-26,35.610001000000004
2017-01-27,35.330002
2017-01-30,34.860001000000004
2017-01-31,34.98
2017-02-01,35.040001000000004
2017-02-02,34.959998999999996
2017-02-03,35.48
2017-02-06,35.360001000000004
2017-02-07,37.41
2017-02-08,37.060001
2017-02-09,37.080002
2017-02-10,37.68
2017-02-13,37.860001000000004
2017-02-14,38.02
2017-02-15,37.990002000000004
2017-02-16,37.299999
2017-02-17,37.209998999999996
2017-02-21,37.470001
2017-02-22,37.110001000000004
2017-02-23,36.549999
2017-02-24,36.790001000000004
2017-02-27,36.599998
2017-02-28,35.98
2017-03-01,37.110001000000004
2017-03-02,36.130001
2017-03-03,36.25
2017-03-06,36.27
2017-03-07,36.049999
2017-03-08,36.200001
2017-03-09,35.91
2017-03-10,36.0
2017-03-13,36.0
2017-03-14,36.0
2017-03-15,36.52
2017-03-16,36.459998999999996
2017-03-17,36.470001
2017-03-20,36.040001000000004
2017-03-21,35.259997999999996
2017-03-22,35.369999
2017-03-23,35.380001
2017-03-24,35.259997999999996
2017-03-27,35.139998999999996
2017-03-28,35.630001
2017-03-29,35.869999
2017-03-30,36.110001000000004
2017-03-31,36.060001
2017-04-03,35.450001
2017-04-04,35.830002
2017-04-05,35.610001000000004
2017-04-06,35.5
2017-04-07,35.259997999999996
2017-04-10,35.240002000000004
2017-04-11,35.029999
2017-04-12,34.66
2017-04-13,34.130001
2017-04-17,34.490002000000004
2017-04-18,34.900002
2017-04-19,35.669998
2017-04-20,36.110001000000004
2017-04-21,35.950001
2017-04-24,36.709998999999996
2017-04-25,36.939999
2017-04-26,37.470001
2017-04-27,38.709998999999996
2017-04-28,38.68
2017-05-01,38.509997999999996
2017-05-02,38.73
2017-05-03,38.73
2017-05-04,38.330002
2017-05-05,38.48
2017-05-08,38.599998
2017-05-09,38.48
2017-05-10,38.630001
2017-05-11,38.23
2017-05-12,37.669998
2017-05-15,37.959998999999996
2017-05-16,37.860001000000004
2017-05-17,36.630001
2017-05-18,36.810001
2017-05-19,37.34
2017-05-22,37.490002000000004
2017-05-23,38.209998999999996
2017-05-24,38.509997999999996
2017-05-25,38.560001
2017-05-26,38.549999
2017-05-30,38.790001000000004
2017-05-31,38.720001
2017-06-01,39.049999
2017-06-02,38.849998
2017-06-05,38.240002000000004
2017-06-06,38.150002
2017-06-07,37.259997999999996
2017-06-08,37.529999
2017-06-09,37.880001
2017-06-12,37.599998
2017-06-13,37.880001
2017-06-14,37.470001
2017-06-15,37.130001
2017-06-16,37.150002
2017-06-19,37.75
2017-06-20,37.599998
2017-06-21,36.759997999999996
2017-06-22,37.189999
2017-06-23,37.099998
2017-06-26,37.619999
2017-06-27,37.240002000000004
2017-06-28,37.889998999999996
2017-06-29,37.150002
2017-06-30,37.509997999999996
2017-07-03,37.82
2017-07-05,37.650002
2017-07-06,37.48
2017-07-07,38.029999
2017-07-10,38.860001000000004
2017-07-11,38.650002
2017-07-12,38.580002
2017-07-13,38.419998
2017-07-14,38.59
2017-07-17,38.299999
2017-07-18,37.619999
2017-07-19,37.580002
2017-07-20,37.0
2017-07-21,37.040001000000004
2017-07-24,37.16
2017-07-25,37.099998
2017-07-26,37.040001000000004
2017-07-27,37.290001000000004
2017-07-28,37.639998999999996
2017-07-31,37.799999
2017-08-01,37.790001000000004
2017-08-02,37.93
2017-08-03,37.790001000000004
2017-08-04,38.040001000000004
2017-08-07,37.700001
2017-08-08,38.299999
2017-08-09,38.009997999999996
2017-08-10,37.040001000000004
2017-08-11,36.57
2017-08-14,37.200001
2017-08-15,37.18
2017-08-16,35.610001000000004
2017-08-17,34.669998
2017-08-18,35.029999
2017-08-21,35.549999
2017-08-22,35.73
2017-08-23,35.720001
2017-08-24,35.25
2017-08-25,34.950001
2017-08-28,35.400002
2017-08-29,35.639998999999996
2017-08-30,34.509997999999996
2017-08-31,34.73
2017-09-01,35.040001000000004
2017-09-05,33.869999
2017-09-06,33.700001
2017-09-07,33.200001
2017-09-08,33.490002000000004
2017-09-11,33.73
2017-09-12,34.619999
2017-09-13,34.549999
2017-09-14,34.5
2017-09-15,34.57
2017-09-18,35.080002
2017-09-19,35.580002
2017-09-20,35.360001000000004
2017-09-21,34.880001
2017-09-22,35.669998
2017-09-25,36.150002
2017-09-26,36.34
2017-09-27,37.18
2017-09-28,37.220001
2017-09-29,37.529999
2017-10-02,37.27
2017-10-03,36.689999
2017-10-04,37.080002
2017-10-05,36.810001
2017-10-06,36.779999
2017-10-09,36.919998
2017-10-10,37.389998999999996
2017-10-11,37.209998999999996
2017-10-12,36.939999
2017-10-13,37.41
2017-10-16,37.619999
2017-10-17,37.529999
2017-10-18,38.209998999999996
2017-10-19,38.990002000000004
2017-10-20,39.529999
2017-10-23,39.630001
2017-10-24,40.360001000000004
2017-10-25,40.549999
2017-10-26,40.970001
2017-10-27,42.939999
2017-10-30,42.299999
2017-10-31,42.490002000000004
2017-11-01,43.759997999999996
2017-11-02,44.080002
2017-11-03,43.68
2017-11-06,43.84
2017-11-07,43.82
2017-11-08,43.68
2017-11-09,43.169998
2017-11-10,43.299999
2017-11-13,42.27
2017-11-14,42.110001000000004
2017-11-15,41.450001
2017-11-16,41.52
2017-11-17,38.950001
2017-11-20,39.68
2017-11-21,39.450001
2017-11-22,39.490002000000004
2017-11-24,39.02
2017-11-27,39.18
2017-11-28,39.900002
2017-11-29,40.209998999999996
2017-11-30,41.040001000000004
2017-12-01,40.970001
2017-12-04,41.209998999999996
2017-12-05,41.259997999999996
2017-12-06,41.119999
2017-12-07,41.439999
2017-12-08,41.779999
2017-12-11,41.900002
2017-12-12,41.400002
2017-12-13,40.860001000000004
2017-12-14,40.779999
2017-12-15,41.279999
2017-12-18,41.889998999999996
2017-12-19,42.66
2017-12-20,43.099998
2017-12-21,43.009997999999996
2017-12-22,43.150002
2017-12-26,43.330002
2017-12-27,43.459998999999996
2017-12-28,43.57
2017-12-29,43.07
2018-01-02,43.860001000000004
2018-01-03,44.16
2018-01-04,44.889998999999996
2018-01-05,44.490002000000004
2018-01-08,44.75
2018-01-09,45.310001
2018-01-10,44.580002
2018-01-11,44.759997999999996
2018-01-12,44.389998999999996
2018-01-16,44.169998
2018-01-17,44.599998
2018-01-18,44.349998
2018-01-19,44.889998999999996
2018-01-22,45.110001000000004
2018-01-23,44.470001
2018-01-24,44.93
2018-01-25,44.799999
2018-01-26,45.330002
2018-01-29,45.119999
2018-01-30,44.73
2018-01-31,44.240002000000004
2018-02-01,45.130001
2018-02-02,43.700001
2018-02-05,42.549999
2018-02-06,43.59
2018-02-07,43.299999
2018-02-08,41.779999
2018-02-09,41.650002
2018-02-12,41.669998
2018-02-13,41.720001
2018-02-14,42.25
2018-02-15,40.380001
2018-02-16,39.32
2018-02-20,39.240002000000004
2018-02-21,39.150002
2018-02-22,39.32
2018-02-23,39.029999
2018-02-26,39.41
2018-02-27,39.540001000000004
2018-02-28,39.630001
2018-03-01,38.16
2018-03-02,38.290001000000004
2018-03-05,38.779999
2018-03-06,38.959998999999996
2018-03-07,38.419998
2018-03-08,38.650002
2018-03-09,39.48
2018-03-12,38.41
2018-03-13,38.560001
2018-03-14,38.040001000000004
2018-03-15,38.540001000000004
2018-03-16,39.009997999999996
2018-03-19,38.619999
2018-03-20,39.040001000000004
2018-03-21,39.279999
2018-03-22,37.970001
2018-03-23,37.450001
2018-03-26,38.77
2018-03-27,37.900002
2018-03-28,38.549999
2018-03-29,39.060001
2018-04-02,38.380001
2018-04-03,38.650002
2018-04-04,39.310001
2018-04-05,39.549999
2018-04-06,38.240002000000004
2018-04-09,38.049999
2018-04-10,39.23
2018-04-11,39.220001
2018-04-12,39.639998999999996
2018-04-13,40.220001
2018-04-16,41.48
2018-04-17,41.68
2018-04-18,42.189999
2018-04-19,41.66
2018-04-20,41.400002
2018-04-23,41.189999
2018-04-24,38.93
2018-04-25,38.959998999999996
2018-04-26,39.02
2018-04-27,39.139998999999996
2018-04-30,38.990002000000004
2018-05-01,40.209998999999996
2018-05-02,40.119999
2018-05-03,40.099998
2018-05-04,41.029999
2018-05-07,41.849998
2018-05-08,42.200001
2018-05-09,41.959998999999996
2018-05-10,41.959998999999996
2018-05-11,42.009997999999996
2018-05-14,41.959998999999996
2018-05-15,42.779999
2018-05-16,43.040001000000004
2018-05-17,43.43
2018-05-18,43.18
2018-05-21,44.349998
2018-05-22,43.990002000000004
2018-05-23,43.209998999999996
2018-05-24,43.080002
2018-05-25,42.860001000000004
2018-05-29,42.119999
2018-05-30,42.150002
2018-05-31,41.310001
2018-06-01,41.860001000000004
2018-06-04,41.889998999999996
2018-06-05,42.130001
2018-06-06,42.529999
2018-06-07,42.529999
2018-06-08,42.040001000000004
2018-06-11,41.939999
2018-06-12,41.639998999999996
2018-06-13,41.200001
2018-06-14,41.459998999999996
2018-06-15,41.779999
2018-06-18,41.740002000000004
2018-06-19,41.549999
2018-06-20,41.73
2018-06-21,40.939999
2018-06-22,41.639998999999996
2018-06-25,40.400002
2018-06-26,40.32
2018-06-27,39.93
2018-06-28,39.93
2018-06-29,40.490002000000004
2018-07-02,40.169998
2018-07-03,39.860001000000004
2018-07-05,40.41
2018-07-06,40.41
2018-07-09,41.02
2018-07-10,40.91
2018-07-11,40.639998999999996
2018-07-12,40.970001
2018-07-13,41.82
2018-07-16,41.23
2018-07-17,41.619999
2018-07-18,41.799999
2018-07-19,42.02
2018-07-20,41.91
2018-07-23,41.77
2018-07-24,41.57
2018-07-25,41.57
2018-07-26,42.09
2018-07-27,42.009997999999996
2018-07-30,41.82
2018-07-31,47.0
2018-08-01,46.77
2018-08-02,46.84
2018-08-03,46.5
2018-08-06,46.860001000000004
2018-08-07,47.25
2018-08-08,46.919998
2018-08-09,46.32
2018-08-10,45.82
2018-08-13,45.490002000000004
2018-08-14,46.18
2018-08-15,46.400002
2018-08-16,46.939999
2018-08-17,47.830002
2018-08-20,48.57
2018-08-21,49.169998
2018-08-22,48.830002
2018-08-23,48.740002000000004
2018-08-24,49.110001000000004
2018-08-27,49.349998
2018-08-28,49.240002000000004
2018-08-29,49.599998
2018-08-30,49.34
2018-08-31,49.66
2018-09-04,50.139998999999996
2018-09-05,50.52
2018-09-06,50.779999
2018-09-07,50.509997999999996
2018-09-10,51.540001000000004
2018-09-11,51.82
2018-09-12,51.639998999999996
2018-09-13,51.389998999999996
2018-09-14,51.830002
2018-09-17,51.779999
2018-09-18,52.110001000000004
2018-09-19,51.900002
2018-09-20,52.98
2018-09-21,53.439999
2018-09-24,53.310001
2018-09-25,52.360001000000004
2018-09-26,51.91
2018-09-27,52.630001
2018-09-28,52.009997999999996
2018-10-01,51.639998999999996
2018-10-02,52.77
2018-10-03,53.369999
2018-10-04,53.139998999999996
2018-10-05,51.939999
2018-10-08,52.5
2018-10-09,50.330002
2018-10-10,49.77
2018-10-11,48.98
2018-10-12,49.139998999999996
2018-10-15,49.419998
2018-10-16,49.919998
2018-10-17,48.91
2018-10-18,47.610001000000004
2018-10-19,47.59
2018-10-22,47.93
2018-10-23,45.84
2018-10-24,44.060001
2018-10-25,44.150002
2018-10-26,43.939999
2018-10-29,43.93
2018-10-30,44.209998999999996
2018-10-31,44.080002
2018-11-01,45.630001
2018-11-02,44.639998999999996
2018-11-05,45.639998999999996
2018-11-06,46.369999
2018-11-07,46.900002
2018-11-08,47.0
2018-11-09,46.130001
2018-11-12,46.16
2018-11-13,46.540001000000004
2018-11-14,46.889998999999996
2018-11-15,47.43
2018-11-16,47.639998999999996
2018-11-19,47.349998
2018-11-20,46.619999
2018-11-21,47.639998999999996
2018-11-23,47.77
2018-11-26,47.700001
2018-11-27,46.880001
2018-11-28,47.939999
2018-11-29,46.099998
2018-11-30,47.110001000000004
2018-12-03,46.560001
2018-12-04,45.040001000000004
2018-12-06,45.529999
2018-12-07,43.529999
2018-12-10,42.959998999999996
2018-12-11,42.380001
2018-12-12,43.0
2018-12-13,43.130001
2018-12-14,43.310001
2018-12-17,42.970001
2018-12-18,43.720001
2018-12-19,42.799999
2018-12-20,42.66
2018-12-21,42.130001
2018-12-24,40.830002
2018-12-26,42.830002
2018-12-27,43.630001
2018-12-28,43.470001
2018-12-31,43.91
2019-01-02,44.200001
2019-01-03,43.240002000000004
2019-01-04,44.27
2019-01-07,44.290001000000004
2019-01-08,45.799999
2019-01-09,46.099998
2019-01-10,47.610001000000004
2019-01-11,47.57
2019-01-14,47.27
2019-01-15,47.68
2019-01-16,47.509997999999996
2019-01-17,48.32
2019-01-18,49.900002
2019-01-22,48.68
2019-01-23,47.810001
2019-01-24,47.790001000000004
2019-01-25,48.389998999999996
2019-01-28,48.189999
2019-01-29,48.75
2019-01-30,48.82
2019-01-31,48.669998
2019-02-01,48.740002000000004
2019-02-04,49.43
2019-02-05,49.25
2019-02-06,48.360001000000004
2019-02-07,47.77
2019-02-08,47.419998
2019-02-11,47.07
2019-02-12,48.419998
2019-02-13,48.75
2019-02-14,48.68
2019-02-15,49.57
2019-02-19,49.41
2019-02-20,49.599998
2019-02-21,49.639998999999996
2019-02-22,50.470001
2019-02-25,50.389998999999996
2019-02-26,51.689999
2019-02-27,50.27
2019-02-28,49.700001
2019-03-01,48.939999
2019-03-04,48.189999
2019-03-05,47.68
2019-03-06,46.209998999999996
2019-03-07,46.310001
2019-03-08,46.349998
2019-03-11,46.610001000000004
2019-03-12,46.220001
2019-03-13,46.330002
2019-03-14,46.16
2019-03-15,45.650002
2019-03-18,46.389998999999996
2019-03-19,46.540001000000004
2019-03-20,46.16
2019-03-21,46.369999
2019-03-22,44.580002
2019-03-25,45.279999
2019-03-26,45.209998999999996
2019-03-27,45.16
2019-03-28,44.959998999999996
2019-03-29,44.919998
2019-04-01,45.77
2019-04-02,45.639998999999996
2019-04-03,46.25
2019-04-04,46.450001
2019-04-05,46.799999
2019-04-08,46.970001
2019-04-09,46.740002000000004
2019-04-10,46.900002
2019-04-11,47.060001
2019-04-12,47.34
2019-04-15,46.310001
2019-04-16,47.09
2019-04-17,47.419998
2019-04-18,48.279999
2019-04-22,47.889998999999996
2019-04-23,48.0
2019-04-24,48.509997999999996
2019-04-25,45.48
2019-04-26,46.650002
2019-04-29,47.450001
2019-04-30,46.860001000000004
2019-05-01,46.880001
2019-05-02,46.759997999999996
2019-05-03,47.380001
2019-05-06,46.700001
2019-05-07,45.799999
2019-05-08,45.360001000000004
2019-05-09,45.130001
2019-05-10,45.900002
2019-05-13,43.98
2019-05-14,44.18
2019-05-15,44.369999
2019-05-16,44.880001
2019-05-17,43.689999
2019-05-20,43.540001000000004
2019-05-21,44.029999
2019-05-22,43.57
2019-05-23,42.450001
2019-05-24,42.639998999999996
2019-05-28,42.5
2019-05-29,42.43
2019-05-30,42.34
2019-05-31,41.389998999999996
2019-06-03,41.950001
2019-06-04,43.560001
2019-06-05,44.07
2019-06-06,43.91
2019-06-07,44.02
2019-06-10,44.09
2019-06-11,43.950001
2019-06-12,43.919998
2019-06-13,44.43
2019-06-14,44.360001000000004
2019-06-17,44.099998
2019-06-18,44.790001000000004
2019-06-19,45.130001
2019-06-20,46.0
2019-06-21,45.43
2019-06-24,45.400002
2019-06-25,45.669998
2019-06-26,45.759997999999996
2019-06-27,45.889998999999996
2019-06-28,46.349998
2019-07-01,46.709998999999996
2019-07-02,46.25
2019-07-03,46.330002
2019-07-05,46.0
2019-07-08,45.630001
2019-07-09,45.169998
2019-07-10,45.330002
2019-07-11,45.43
2019-07-12,46.66
2019-07-15,46.77
2019-07-16,47.610001000000004
2019-07-17,46.5
2019-07-18,45.779999
2019-07-19,45.919998
2019-07-22,45.990002000000004
2019-07-23,46.740002000000004
2019-07-24,47.189999
2019-07-25,46.790001000000004
2019-07-26,46.279999
2019-07-29,46.400002
2019-07-30,46.849998
2019-07-31,45.950001
2019-08-01,46.240002000000004
2019-08-02,45.220001
2019-08-05,43.790001000000004
2019-08-06,43.900002
2019-08-07,43.299999
2019-08-08,44.220001
2019-08-09,43.290001000000004
2019-08-12,42.060001
2019-08-13,43.57
2019-08-14,42.099998
2019-08-15,41.98
2019-08-16,43.080002
2019-08-19,43.630001
2019-08-20,43.490002000000004
2019-08-21,43.98
2019-08-22,44.029999
2019-08-23,42.939999
2019-08-26,42.93
2019-08-27,42.27
2019-08-28,42.959998999999996
2019-08-29,43.82
2019-08-30,44.43
2019-09-03,43.360001000000004
2019-09-04,44.110001000000004
2019-09-05,45.18
2019-09-06,44.970001
2019-09-09,46.73
2019-09-10,47.34
2019-09-11,47.240002000000004
2019-09-12,46.639998999999996
2019-09-13,47.5
2019-09-16,47.259997999999996
2019-09-17,46.91
2019-09-18,46.619999
2019-09-19,46.450001
2019-09-20,46.330002
2019-09-23,47.040001000000004
2019-09-24,45.779999
2019-09-25,46.650002
2019-09-26,46.43
2019-09-27,46.52
2019-09-30,47.049999
2019-10-01,45.369999
2019-10-02,43.880001
2019-10-03,44.02
2019-10-04,44.209998999999996
2019-10-07,43.889998999999996
2019-10-08,42.639998999999996
2019-10-09,43.349998
2019-10-10,43.709998999999996
2019-10-11,44.599998
2019-10-14,44.34
2019-10-15,44.639998999999996
2019-10-16,44.32
2019-10-17,45.099998
2019-10-18,45.080002
2019-10-21,45.290001000000004
2019-10-22,46.189999
2019-10-23,46.07
2019-10-24,45.849998
2019-10-25,46.580002
2019-10-28,46.849998
2019-10-29,46.970001
2019-10-30,46.529999
2019-10-31,43.610001000000004
2019-11-01,44.029999
2019-11-04,44.490002000000004
2019-11-05,45.060001
2019-11-06,44.919998
2019-11-07,45.98
2019-11-08,46.75
2019-11-11,45.52
2019-11-12,44.709998999999996
2019-11-13,44.599998
2019-11-14,46.560001
2019-11-15,46.419998
2019-11-18,45.869999
2019-11-19,46.049999
2019-11-20,45.439999
2019-11-21,45.959998999999996
2019-11-22,47.25
2019-11-25,48.130001
2019-11-26,48.810001
2019-11-27,48.779999
2019-11-29,48.400002
2019-12-02,47.950001
2019-12-03,47.41
2019-12-04,47.099998
2019-12-05,47.419998
2019-12-06,47.82
2019-12-09,47.959998999999996
2019-12-10,48.060001
2019-12-11,48.389998999999996
2019-12-12,49.48
2019-12-13,48.919998
2019-12-16,49.130001
2019-12-17,49.0
2019-12-18,48.700001
2019-12-19,48.720001
2019-12-20,48.950001
2019-12-23,48.959998999999996
2019-12-24,48.560001
2019-12-26,48.830002
2019-12-27,48.700001
2019-12-30,48.400002
2019-12-31,48.32
2020-01-02,48.889998999999996
2020-01-03,48.25
2020-01-06,48.32
2020-01-07,48.41
2020-01-08,49.080002
2020-01-09,49.16
2020-01-10,48.720001
2020-01-13,49.099998
2020-01-14,49.330002
2020-01-15,48.669998
2020-01-16,49.02
2020-01-17,48.41
2020-01-21,47.459998999999996
2020-01-22,46.68
2020-01-23,46.919998
2020-01-24,46.439999
2020-01-27,45.0
2020-01-28,45.34
2020-01-29,45.25
2020-01-30,45.599998
2020-01-31,44.200001
2020-02-03,44.490002000000004
2020-02-04,45.279999
2020-02-05,46.669998
2020-02-06,45.07
2020-02-07,43.619999
2020-02-10,43.189999
2020-02-11,43.970001
2020-02-12,44.91
2020-02-13,44.349998
2020-02-14,44.240002000000004
2020-02-18,44.549999
2020-02-19,44.68
2020-02-20,44.09
2020-02-21,44.549999
2020-02-24,44.119999
2020-02-25,43.240002000000004
2020-02-26,41.880001
2020-02-27,41.299999
2020-02-28,40.599998
2020-03-02,41.5
2020-03-03,40.080002
2020-03-04,40.810001
2020-03-05,39.209998999999996
2020-03-06,38.610001000000004
2020-03-09,35.049999
2020-03-10,36.18
2020-03-11,35.91
2020-03-12,32.459998999999996
2020-03-13,33.0
2020-03-16,32.700001
2020-03-17,32.099998
2020-03-18,33.209998999999996
2020-03-19,32.040001000000004
2020-03-20,29.059998999999998
2020-03-23,26.870001000000002
2020-03-24,29.030001000000002
2020-03-25,31.76
2020-03-26,33.790001000000004
2020-03-27,32.889998999999996
2020-03-30,33.209998999999996
2020-03-31,32.610001000000004
2020-04-01,30.42
2020-04-02,31.02
2020-04-03,29.48
2020-04-06,33.360001000000004
2020-04-07,33.630001
2020-04-08,35.040001000000004
2020-04-09,34.889998999999996
2020-04-13,33.610001000000004
2020-04-14,34.970001
2020-04-15,33.540001000000004
2020-04-16,33.32
2020-04-17,34.59
2020-04-20,33.529999
2020-04-21,32.720001
2020-04-22,32.450001
2020-04-23,33.5
2020-04-24,33.48
2020-04-27,34.419998
2020-04-28,35.75
2020-04-29,37.779999
2020-04-30,36.34
2020-05-01,35.650002
2020-05-04,35.209998999999996
2020-05-05,35.470001
2020-05-06,35.639998999999996
2020-05-07,36.110001000000004
2020-05-08,37.450001
