Date,PDCO
2010-12-06,30.02
2010-12-07,29.98
2010-12-08,29.65
2010-12-09,29.610001
2010-12-10,29.75
2010-12-13,29.66
2010-12-14,30.15
2010-12-15,30.280001000000002
2010-12-16,30.92
2010-12-17,30.889999
2010-12-20,30.98
2010-12-21,31.02
2010-12-22,31.0
2010-12-23,30.799999
2010-12-27,30.629998999999998
2010-12-28,30.860001
2010-12-29,30.889999
2010-12-30,30.780001000000002
2010-12-31,30.629998999999998
2011-01-03,30.99
2011-01-04,31.02
2011-01-05,31.02
2011-01-06,31.110001
2011-01-07,31.09
2011-01-10,31.209999
2011-01-11,31.440001000000002
2011-01-12,31.49
2011-01-13,31.48
2011-01-14,31.4
2011-01-18,31.65
2011-01-19,31.389999
2011-01-20,31.27
2011-01-21,31.540001
2011-01-24,31.6
2011-01-25,32.799999
2011-01-26,32.950001
2011-01-27,33.119999
2011-01-28,32.98
2011-01-31,33.060001
2011-02-01,33.32
2011-02-02,33.27
2011-02-03,33.18
2011-02-04,33.389998999999996
2011-02-07,33.630001
2011-02-08,33.75
2011-02-09,33.720001
2011-02-10,33.700001
2011-02-11,33.93
2011-02-14,33.889998999999996
2011-02-15,33.959998999999996
2011-02-16,34.16
2011-02-17,34.360001000000004
2011-02-18,33.849998
2011-02-22,32.18
2011-02-23,32.740002000000004
2011-02-24,32.639998999999996
2011-02-25,33.09
2011-02-28,33.380001
2011-03-01,32.939999
2011-03-02,32.919998
2011-03-03,33.360001000000004
2011-03-04,33.240002000000004
2011-03-07,32.93
2011-03-08,33.400002
2011-03-09,32.869999
2011-03-10,32.43
2011-03-11,32.02
2011-03-14,31.690001000000002
2011-03-15,31.42
2011-03-16,31.42
2011-03-17,31.57
2011-03-18,31.57
2011-03-21,31.75
2011-03-22,31.440001000000002
2011-03-23,31.280001000000002
2011-03-24,31.530001000000002
2011-03-25,31.5
2011-03-28,31.809998999999998
2011-03-29,32.07
2011-03-30,32.150002
2011-03-31,32.189999
2011-04-01,32.849998
2011-04-04,32.98
2011-04-05,33.060001
2011-04-06,33.299999
2011-04-07,33.32
2011-04-08,33.009997999999996
2011-04-11,33.07
2011-04-12,32.950001
2011-04-13,33.18
2011-04-14,33.279999
2011-04-15,33.400002
2011-04-18,32.900002
2011-04-19,33.080002
2011-04-20,33.41
2011-04-21,33.91
2011-04-25,33.740002000000004
2011-04-26,33.799999
2011-04-27,34.02
2011-04-28,34.560001
2011-04-29,34.709998999999996
2011-05-02,35.41
2011-05-03,35.209998999999996
2011-05-04,35.040001000000004
2011-05-05,34.75
2011-05-06,35.049999
2011-05-09,35.540001000000004
2011-05-10,35.700001
2011-05-11,35.52
2011-05-12,35.889998999999996
2011-05-13,35.639998999999996
2011-05-16,35.889998999999996
2011-05-17,36.200001
2011-05-18,36.720001
2011-05-19,36.799999
2011-05-20,35.790001000000004
2011-05-23,35.470001
2011-05-24,35.23
2011-05-25,35.130001
2011-05-26,35.110001000000004
2011-05-27,35.099998
2011-05-31,34.59
2011-06-01,33.84
2011-06-02,33.360001000000004
2011-06-03,32.77
2011-06-06,32.310001
2011-06-07,32.169998
2011-06-08,31.719998999999998
2011-06-09,32.529999
2011-06-10,32.09
2011-06-13,32.099998
2011-06-14,32.470001
2011-06-15,31.76
2011-06-16,32.040001000000004
2011-06-17,31.950001
2011-06-20,32.150002
2011-06-21,32.810001
2011-06-22,32.290001000000004
2011-06-23,32.169998
2011-06-24,31.639999
2011-06-27,32.07
2011-06-28,32.52
2011-06-29,32.560001
2011-06-30,32.889998999999996
2011-07-01,33.77
2011-07-05,33.700001
2011-07-06,33.830002
2011-07-07,34.040001000000004
2011-07-08,33.549999
2011-07-11,32.849998
2011-07-12,33.040001000000004
2011-07-13,33.279999
2011-07-14,32.82
2011-07-15,32.810001
2011-07-18,32.189999
2011-07-19,32.310001
2011-07-20,32.299999
2011-07-21,32.759997999999996
2011-07-22,32.75
2011-07-25,32.5
2011-07-26,31.74
2011-07-27,30.84
2011-07-28,30.83
2011-07-29,30.84
2011-08-01,29.950001
2011-08-02,29.639999
2011-08-03,29.299999
2011-08-04,28.389999
2011-08-05,29.040001
2011-08-08,27.51
2011-08-09,28.379998999999998
2011-08-10,27.15
2011-08-11,28.559998999999998
2011-08-12,29.040001
2011-08-15,29.58
2011-08-16,29.209999
2011-08-17,29.299999
2011-08-18,27.9
2011-08-19,27.809998999999998
2011-08-22,27.709999
2011-08-23,29.02
2011-08-24,29.91
2011-08-25,26.870001000000002
2011-08-26,27.25
2011-08-29,28.530001000000002
2011-08-30,28.73
2011-08-31,29.219998999999998
2011-09-01,29.120001000000002
2011-09-02,28.120001000000002
2011-09-06,27.709999
2011-09-07,28.68
2011-09-08,28.33
2011-09-09,27.200001
2011-09-12,27.17
2011-09-13,27.360001
2011-09-14,27.93
2011-09-15,27.74
2011-09-16,28.030001000000002
2011-09-19,27.940001000000002
2011-09-20,28.43
2011-09-21,28.139999
2011-09-22,27.57
2011-09-23,27.98
2011-09-26,28.469998999999998
2011-09-27,29.76
2011-09-28,28.85
2011-09-29,29.209999
2011-09-30,28.629998999999998
2011-10-03,27.360001
2011-10-04,27.98
2011-10-05,28.450001
2011-10-06,28.74
2011-10-07,28.469998999999998
2011-10-10,29.5
2011-10-11,29.379998999999998
2011-10-12,29.290001
2011-10-13,28.85
2011-10-14,29.200001
2011-10-17,28.5
2011-10-18,28.77
2011-10-19,28.879998999999998
2011-10-20,29.02
2011-10-21,30.139999
2011-10-24,31.07
2011-10-25,30.58
2011-10-26,30.870001000000002
2011-10-27,32.330002
2011-10-28,32.439999
2011-10-31,31.469998999999998
2011-11-01,29.27
2011-11-02,29.99
2011-11-03,30.25
2011-11-04,30.030001000000002
2011-11-07,30.32
2011-11-08,30.969998999999998
2011-11-09,29.549999
2011-11-10,29.91
2011-11-11,30.01
2011-11-14,29.93
2011-11-15,30.219998999999998
2011-11-16,29.709999
2011-11-17,29.389999
2011-11-18,29.02
2011-11-21,29.32
2011-11-22,28.370001000000002
2011-11-23,28.08
2011-11-25,28.09
2011-11-28,29.110001
2011-11-29,28.73
2011-11-30,30.17
2011-12-01,30.549999
2011-12-02,30.129998999999998
2011-12-05,30.389999
2011-12-06,30.25
2011-12-07,30.040001
2011-12-08,29.209999
2011-12-09,29.34
2011-12-12,28.9
2011-12-13,28.719998999999998
2011-12-14,28.49
2011-12-15,28.57
2011-12-16,28.549999
2011-12-19,28.219998999999998
2011-12-20,28.99
2011-12-21,29.049999
2011-12-22,29.389999
2011-12-23,29.559998999999998
2011-12-27,29.84
2011-12-28,29.639999
2011-12-29,29.74
2011-12-30,29.52
2012-01-03,30.0
2012-01-04,29.49
2012-01-05,29.33
2012-01-06,29.58
2012-01-09,29.6
2012-01-10,29.67
2012-01-11,30.43
2012-01-12,31.0
2012-01-13,30.26
2012-01-17,30.48
2012-01-18,30.370001000000002
2012-01-19,31.08
2012-01-20,31.360001
2012-01-23,31.610001
2012-01-24,31.969998999999998
2012-01-25,32.099998
2012-01-26,32.09
2012-01-27,32.130001
2012-01-30,31.92
2012-01-31,32.189999
2012-02-01,32.549999
2012-02-02,32.310001
2012-02-03,32.639998999999996
2012-02-06,32.360001000000004
2012-02-07,32.34
2012-02-08,32.220001
2012-02-09,32.09
2012-02-10,31.82
2012-02-13,32.0
2012-02-14,32.439999
2012-02-15,32.57
2012-02-16,33.23
2012-02-17,33.040001000000004
2012-02-21,33.040001000000004
2012-02-22,32.799999
2012-02-23,32.189999
2012-02-24,32.139998999999996
2012-02-27,32.060001
2012-02-28,32.259997999999996
2012-02-29,31.92
2012-03-01,31.43
2012-03-02,31.030001000000002
2012-03-05,30.809998999999998
2012-03-06,30.58
2012-03-07,30.540001
2012-03-08,30.959999
2012-03-09,31.040001
2012-03-12,31.0
2012-03-13,31.49
2012-03-14,32.049999
2012-03-15,32.27
2012-03-16,32.360001000000004
2012-03-19,32.34
2012-03-20,32.07
2012-03-21,32.0
2012-03-22,31.799999
2012-03-23,31.75
2012-03-26,32.540001000000004
2012-03-27,32.610001000000004
2012-03-28,33.009997999999996
2012-03-29,32.939999
2012-03-30,33.400002
2012-04-02,33.48
2012-04-03,33.290001000000004
2012-04-04,32.970001
2012-04-05,33.009997999999996
2012-04-09,32.52
2012-04-10,32.18
2012-04-11,32.529999
2012-04-12,33.080002
2012-04-13,32.889998999999996
2012-04-16,32.610001000000004
2012-04-17,33.150002
2012-04-18,33.209998999999996
2012-04-19,32.84
2012-04-20,32.939999
2012-04-23,32.41
2012-04-24,32.52
2012-04-25,32.91
2012-04-26,33.220001
2012-04-27,33.990002000000004
2012-04-30,34.09
2012-05-01,34.52
2012-05-02,34.459998999999996
2012-05-03,34.290001000000004
2012-05-04,33.549999
2012-05-07,33.5
2012-05-08,33.82
2012-05-09,33.689999
2012-05-10,33.52
2012-05-11,33.509997999999996
2012-05-14,33.23
2012-05-15,33.459998999999996
2012-05-16,33.529999
2012-05-17,32.790001000000004
2012-05-18,32.25
2012-05-21,32.669998
2012-05-22,32.650002
2012-05-23,32.669998
2012-05-24,33.450001
2012-05-25,34.040001000000004
2012-05-29,34.34
2012-05-30,33.740002000000004
2012-05-31,33.240002000000004
2012-06-01,32.599998
2012-06-04,32.389998999999996
2012-06-05,32.759997999999996
2012-06-06,32.990002000000004
2012-06-07,32.91
2012-06-08,33.189999
2012-06-11,32.810001
2012-06-12,33.040001000000004
2012-06-13,32.77
2012-06-14,32.740002000000004
2012-06-15,33.02
2012-06-18,33.84
2012-06-19,34.259997999999996
2012-06-20,34.220001
2012-06-21,33.599998
2012-06-22,34.049999
2012-06-25,33.290001000000004
2012-06-26,33.080002
2012-06-27,33.650002
2012-06-28,33.610001000000004
2012-06-29,34.470001
2012-07-02,34.889998999999996
2012-07-03,35.169998
2012-07-05,35.259997999999996
2012-07-06,34.860001000000004
2012-07-09,34.869999
2012-07-10,34.689999
2012-07-11,34.860001000000004
2012-07-12,34.25
2012-07-13,34.509997999999996
2012-07-16,34.369999
2012-07-17,34.869999
2012-07-18,35.02
2012-07-19,35.049999
2012-07-20,34.77
2012-07-23,34.060001
2012-07-24,33.450001
2012-07-25,33.970001
2012-07-26,34.32
2012-07-27,35.240002000000004
2012-07-30,35.080002
2012-07-31,34.099998
2012-08-01,33.91
2012-08-02,33.700001
2012-08-03,34.439999
2012-08-06,34.669998
2012-08-07,34.830002
2012-08-08,34.779999
2012-08-09,34.490002000000004
2012-08-10,35.369999
2012-08-13,35.360001000000004
2012-08-14,35.369999
2012-08-15,35.759997999999996
2012-08-16,35.91
2012-08-17,36.130001
2012-08-20,36.169998
2012-08-21,36.119999
2012-08-22,35.91
2012-08-23,34.150002
2012-08-24,34.060001
2012-08-27,34.150002
2012-08-28,34.060001
2012-08-29,34.360001000000004
2012-08-30,34.029999
2012-08-31,33.970001
2012-09-04,33.900002
2012-09-05,33.93
2012-09-06,34.41
2012-09-07,34.240002000000004
2012-09-10,34.18
2012-09-11,34.34
2012-09-12,34.459998999999996
2012-09-13,34.549999
2012-09-14,34.389998999999996
2012-09-17,34.330002
2012-09-18,34.400002
2012-09-19,34.189999
2012-09-20,34.82
2012-09-21,35.07
2012-09-24,35.110001000000004
2012-09-25,34.880001
2012-09-26,34.419998
2012-09-27,34.610001000000004
2012-09-28,34.240002000000004
2012-10-01,34.27
2012-10-02,34.27
2012-10-03,34.580002
2012-10-04,35.220001
2012-10-05,35.389998999999996
2012-10-08,35.66
2012-10-09,34.689999
2012-10-10,34.439999
2012-10-11,34.68
2012-10-12,34.349998
2012-10-15,34.59
2012-10-16,34.689999
2012-10-17,34.400002
2012-10-18,33.919998
2012-10-19,33.490002000000004
2012-10-22,33.580002
2012-10-23,33.290001000000004
2012-10-24,33.470001
2012-10-25,33.68
2012-10-26,33.490002000000004
2012-10-31,33.400002
2012-11-01,34.0
2012-11-02,33.880001
2012-11-05,34.380001
2012-11-06,34.860001000000004
2012-11-07,34.43
2012-11-08,34.110001000000004
2012-11-09,34.240002000000004
2012-11-12,34.209998999999996
2012-11-13,34.349998
2012-11-14,34.060001
2012-11-15,34.57
2012-11-16,35.25
2012-11-19,36.02
2012-11-20,32.990002000000004
2012-11-21,33.5
2012-11-23,33.830002
2012-11-26,33.630001
2012-11-27,33.639998999999996
2012-11-28,33.68
2012-11-29,33.599998
2012-11-30,34.099998
2012-12-03,34.009997999999996
2012-12-04,33.349998
2012-12-05,33.25
2012-12-06,33.220001
2012-12-07,33.259997999999996
2012-12-10,33.349998
2012-12-11,33.389998999999996
2012-12-12,33.59
2012-12-13,33.279999
2012-12-14,33.290001000000004
2012-12-17,33.700001
2012-12-18,33.990002000000004
2012-12-19,33.959998999999996
2012-12-20,34.189999
2012-12-21,34.150002
2012-12-24,34.150002
2012-12-26,33.939999
2012-12-27,33.91
2012-12-28,33.849998
2012-12-31,34.23
2013-01-02,34.700001
2013-01-03,34.740002000000004
2013-01-04,34.709998999999996
2013-01-07,35.139998999999996
2013-01-08,35.16
2013-01-09,35.509997999999996
2013-01-10,35.599998
2013-01-11,35.490002000000004
2013-01-14,35.610001000000004
2013-01-15,34.799999
2013-01-16,34.810001
2013-01-17,35.169998
2013-01-18,35.459998999999996
2013-01-22,35.799999
2013-01-23,36.18
2013-01-24,36.509997999999996
2013-01-25,36.639998999999996
2013-01-28,36.450001
2013-01-29,36.360001000000004
2013-01-30,36.220001
2013-01-31,36.130001
2013-02-01,36.860001000000004
2013-02-04,36.66
2013-02-05,36.810001
2013-02-06,37.139998999999996
2013-02-07,37.259997999999996
2013-02-08,37.310001
2013-02-11,37.07
2013-02-12,37.34
2013-02-13,37.150002
2013-02-14,37.080002
2013-02-15,37.220001
2013-02-19,37.220001
2013-02-20,37.049999
2013-02-21,35.689999
2013-02-22,36.040001000000004
2013-02-25,35.779999
2013-02-26,35.790001000000004
2013-02-27,36.18
2013-02-28,36.34
2013-03-01,36.450001
2013-03-04,36.32
2013-03-05,36.48
2013-03-06,36.439999
2013-03-07,36.560001
2013-03-08,36.849998
2013-03-11,37.169998
2013-03-12,37.18
2013-03-13,37.380001
2013-03-14,37.450001
2013-03-15,37.209998999999996
2013-03-18,37.02
2013-03-19,37.57
2013-03-20,37.990002000000004
2013-03-21,37.610001000000004
2013-03-22,37.740002000000004
2013-03-25,37.5
2013-03-26,37.490002000000004
2013-03-27,37.650002
2013-03-28,38.040001000000004
2013-04-01,37.790001000000004
2013-04-02,37.669998
2013-04-03,37.009997999999996
2013-04-04,37.220001
2013-04-05,36.860001000000004
2013-04-08,37.290001000000004
2013-04-09,36.59
2013-04-10,36.720001
2013-04-11,37.290001000000004
2013-04-12,37.279999
2013-04-15,36.669998
2013-04-16,37.279999
2013-04-17,36.73
2013-04-18,36.470001
2013-04-19,37.200001
2013-04-22,37.07
2013-04-23,37.279999
2013-04-24,37.650002
2013-04-25,37.73
2013-04-26,37.470001
2013-04-29,37.700001
2013-04-30,37.950001
2013-05-01,37.669998
2013-05-02,38.16
2013-05-03,38.439999
2013-05-06,38.490002000000004
2013-05-07,38.540001000000004
2013-05-08,38.860001000000004
2013-05-09,38.790001000000004
2013-05-10,38.790001000000004
2013-05-13,38.450001
2013-05-14,38.669998
2013-05-15,38.91
2013-05-16,38.720001
2013-05-17,38.68
2013-05-20,38.790001000000004
2013-05-21,39.23
2013-05-22,39.0
2013-05-23,39.549999
2013-05-24,39.200001
2013-05-28,39.700001
2013-05-29,38.93
2013-05-30,39.080002
2013-05-31,39.080002
2013-06-03,39.209998999999996
2013-06-04,38.990002000000004
2013-06-05,38.400002
2013-06-06,38.41
2013-06-07,38.98
2013-06-10,39.240002000000004
2013-06-11,39.07
2013-06-12,38.669998
2013-06-13,39.049999
2013-06-14,38.759997999999996
2013-06-17,39.209998999999996
2013-06-18,39.080002
2013-06-19,38.310001
2013-06-20,37.310001
2013-06-21,37.419998
2013-06-24,37.240002000000004
2013-06-25,37.299999
2013-06-26,37.200001
2013-06-27,37.580002
2013-06-28,37.599998
2013-07-01,37.73
2013-07-02,37.860001000000004
2013-07-03,37.740002000000004
2013-07-05,37.970001
2013-07-08,38.32
2013-07-09,38.57
2013-07-10,39.099998
2013-07-11,39.380001
2013-07-12,39.650002
2013-07-15,39.849998
2013-07-16,39.75
2013-07-17,39.830002
2013-07-18,40.27
2013-07-19,40.349998
2013-07-22,40.470001
2013-07-23,40.400002
2013-07-24,40.130001
2013-07-25,40.549999
2013-07-26,40.59
2013-07-29,40.52
2013-07-30,40.740002000000004
2013-07-31,40.889998999999996
2013-08-01,41.639998999999996
2013-08-02,41.84
2013-08-05,41.77
2013-08-06,41.799999
2013-08-07,41.790001000000004
2013-08-08,42.27
2013-08-09,42.09
2013-08-12,42.32
2013-08-13,42.599998
2013-08-14,42.349998
2013-08-15,41.59
2013-08-16,41.52
2013-08-19,41.470001
2013-08-20,41.869999
2013-08-21,41.650002
2013-08-22,40.650002
2013-08-23,41.009997999999996
2013-08-26,40.450001
2013-08-27,39.959998999999996
2013-08-28,39.799999
2013-08-29,39.98
2013-08-30,39.880001
2013-09-03,39.830002
2013-09-04,40.009997999999996
2013-09-05,40.07
2013-09-06,40.029999
2013-09-09,40.259997999999996
2013-09-10,40.650002
2013-09-11,40.990002000000004
2013-09-12,41.0
2013-09-13,40.93
2013-09-16,41.240002000000004
2013-09-17,41.279999
2013-09-18,41.310001
2013-09-19,41.200001
2013-09-20,40.779999
2013-09-23,40.73
2013-09-24,40.349998
2013-09-25,40.139998999999996
2013-09-26,40.299999
2013-09-27,39.970001
2013-09-30,40.189999
2013-10-01,40.360001000000004
2013-10-02,40.0
2013-10-03,39.880001
2013-10-04,40.169998
2013-10-07,39.91
2013-10-08,39.59
2013-10-09,40.439999
2013-10-10,40.470001
2013-10-11,40.389998999999996
2013-10-14,40.459998999999996
2013-10-15,39.82
2013-10-16,40.459998999999996
2013-10-17,40.970001
2013-10-18,41.48
2013-10-21,41.400002
2013-10-22,41.419998
2013-10-23,41.450001
2013-10-24,41.48
2013-10-25,41.580002
2013-10-28,41.73
2013-10-29,42.299999
2013-10-30,42.32
2013-10-31,42.509997999999996
2013-11-01,42.639998999999996
2013-11-04,43.169998
2013-11-05,42.790001000000004
2013-11-06,43.099998
2013-11-07,42.82
2013-11-08,43.25
2013-11-11,43.240002000000004
2013-11-12,43.240002000000004
2013-11-13,43.709998999999996
2013-11-14,44.27
2013-11-15,43.68
2013-11-18,43.139998999999996
2013-11-19,42.880001
2013-11-20,42.599998
2013-11-21,41.110001000000004
2013-11-22,41.73
2013-11-25,41.950001
2013-11-26,41.57
2013-11-27,41.349998
2013-11-29,41.490002000000004
2013-12-02,41.34
2013-12-03,41.32
2013-12-04,41.02
2013-12-05,40.970001
2013-12-06,41.759997999999996
2013-12-09,41.529999
2013-12-10,41.799999
2013-12-11,40.790001000000004
2013-12-12,40.5
2013-12-13,40.34
2013-12-16,40.360001000000004
2013-12-17,40.150002
2013-12-18,40.630001
2013-12-19,40.52
2013-12-20,40.5
2013-12-23,40.779999
2013-12-24,40.889998999999996
2013-12-26,40.889998999999996
2013-12-27,41.09
2013-12-30,41.18
2013-12-31,41.200001
2014-01-02,40.799999
2014-01-03,41.330002
2014-01-06,40.950001
2014-01-07,41.580002
2014-01-08,41.259997999999996
2014-01-09,41.290001000000004
2014-01-10,40.950001
2014-01-13,40.509997999999996
2014-01-14,40.880001
2014-01-15,40.990002000000004
2014-01-16,41.200001
2014-01-17,40.98
2014-01-21,41.330002
2014-01-22,41.5
2014-01-23,40.68
2014-01-24,39.990002000000004
2014-01-27,39.849998
2014-01-28,40.110001000000004
2014-01-29,39.98
2014-01-30,40.27
2014-01-31,39.959998999999996
2014-02-03,39.049999
2014-02-04,39.25
2014-02-05,39.380001
2014-02-06,39.52
2014-02-07,39.689999
2014-02-10,40.299999
2014-02-11,40.610001000000004
2014-02-12,40.080002
2014-02-13,40.389998999999996
2014-02-14,40.299999
2014-02-18,39.98
2014-02-19,39.740002000000004
2014-02-20,40.549999
2014-02-21,40.720001
2014-02-24,40.82
2014-02-25,40.68
2014-02-26,40.560001
2014-02-27,40.849998
2014-02-28,41.16
2014-03-03,40.830002
2014-03-04,41.68
2014-03-05,41.610001000000004
2014-03-06,42.0
2014-03-07,42.0
2014-03-10,41.860001000000004
2014-03-11,42.209998999999996
2014-03-12,42.41
2014-03-13,41.810001
2014-03-14,41.150002
2014-03-17,41.549999
2014-03-18,41.790001000000004
2014-03-19,41.639998999999996
2014-03-20,41.610001000000004
2014-03-21,41.139998999999996
2014-03-24,41.0
2014-03-25,40.990002000000004
2014-03-26,41.049999
2014-03-27,40.790001000000004
2014-03-28,41.029999
2014-03-31,41.759997999999996
2014-04-01,42.130001
2014-04-02,42.299999
2014-04-03,43.009997999999996
2014-04-04,42.470001
2014-04-07,41.82
2014-04-08,42.169998
2014-04-09,43.009997999999996
2014-04-10,41.580002
2014-04-11,40.82
2014-04-14,41.130001
2014-04-15,41.369999
2014-04-16,40.779999
2014-04-17,41.040001000000004
2014-04-21,41.290001000000004
2014-04-22,41.209998999999996
2014-04-23,41.200001
2014-04-24,40.93
2014-04-25,40.91
2014-04-28,41.02
2014-04-29,41.02
2014-04-30,40.700001
2014-05-01,40.82
2014-05-02,40.459998999999996
2014-05-05,40.560001
2014-05-06,40.290001000000004
2014-05-07,40.5
2014-05-08,40.52
2014-05-09,41.349998
2014-05-12,41.540001000000004
2014-05-13,41.490002000000004
2014-05-14,41.200001
2014-05-15,40.869999
2014-05-16,41.130001
2014-05-19,41.220001
2014-05-20,40.66
2014-05-21,41.029999
2014-05-22,39.23
2014-05-23,39.080002
2014-05-27,39.099998
2014-05-28,38.990002000000004
2014-05-29,39.049999
2014-05-30,39.16
2014-06-02,39.130001
2014-06-03,39.200001
2014-06-04,39.060001
2014-06-05,39.0
2014-06-06,39.259997999999996
2014-06-09,39.599998
2014-06-10,39.349998
2014-06-11,39.029999
2014-06-12,38.759997999999996
2014-06-13,38.709998999999996
2014-06-16,38.830002
2014-06-17,38.98
2014-06-18,39.279999
2014-06-19,39.419998
2014-06-20,39.779999
2014-06-23,39.84
2014-06-24,40.099998
2014-06-25,40.32
2014-06-26,40.119999
2014-06-27,39.93
2014-06-30,39.509997999999996
2014-07-01,39.639998999999996
2014-07-02,39.529999
2014-07-03,39.75
2014-07-07,39.619999
2014-07-08,39.549999
2014-07-09,39.369999
2014-07-10,39.110001000000004
2014-07-11,39.290001000000004
2014-07-14,39.16
2014-07-15,39.290001000000004
2014-07-16,39.619999
2014-07-17,38.68
2014-07-18,39.080002
2014-07-21,39.240002000000004
2014-07-22,39.57
2014-07-23,39.720001
2014-07-24,40.049999
2014-07-25,39.41
2014-07-28,39.66
2014-07-29,39.349998
2014-07-30,39.59
2014-07-31,39.009997999999996
2014-08-01,38.970001
2014-08-04,38.68
2014-08-05,38.610001000000004
2014-08-06,38.68
2014-08-07,38.27
2014-08-08,38.77
2014-08-11,38.610001000000004
2014-08-12,38.950001
2014-08-13,39.049999
2014-08-14,39.16
2014-08-15,39.099998
2014-08-18,39.52
2014-08-19,40.060001
2014-08-20,40.099998
2014-08-21,40.73
2014-08-22,40.630001
2014-08-25,40.919998
2014-08-26,40.470001
2014-08-27,40.150002
2014-08-28,40.32
2014-08-29,40.27
2014-09-02,40.32
2014-09-03,40.310001
2014-09-04,40.200001
2014-09-05,40.73
2014-09-08,40.91
2014-09-09,40.709998999999996
2014-09-10,40.790001000000004
2014-09-11,40.860001000000004
2014-09-12,40.57
2014-09-15,40.560001
2014-09-16,40.360001000000004
2014-09-17,40.639998999999996
2014-09-18,40.950001
2014-09-19,40.650002
2014-09-22,40.450001
2014-09-23,41.450001
2014-09-24,42.259997999999996
2014-09-25,41.27
2014-09-26,41.41
2014-09-29,41.48
2014-09-30,41.43
2014-10-01,41.209998999999996
2014-10-02,41.52
2014-10-03,42.25
2014-10-06,41.93
2014-10-07,41.279999
2014-10-08,41.560001
2014-10-09,40.959998999999996
2014-10-10,40.880001
2014-10-13,40.209998999999996
2014-10-14,40.419998
2014-10-15,40.349998
2014-10-16,39.810001
2014-10-17,40.419998
2014-10-20,40.560001
2014-10-21,41.459998999999996
2014-10-22,41.169998
2014-10-23,41.560001
2014-10-24,41.84
2014-10-27,42.200001
2014-10-28,42.27
2014-10-29,42.169998
2014-10-30,42.639998999999996
2014-10-31,43.110001000000004
2014-11-03,43.080002
2014-11-04,43.360001000000004
2014-11-05,43.689999
2014-11-06,44.029999
2014-11-07,43.990002000000004
2014-11-10,44.150002
2014-11-11,44.27
2014-11-12,45.130001
2014-11-13,45.700001
2014-11-14,45.240002000000004
2014-11-17,46.259997999999996
2014-11-18,46.610001000000004
2014-11-19,46.349998
2014-11-20,46.77
2014-11-21,46.610001000000004
2014-11-24,47.66
2014-11-25,47.75
2014-11-26,47.77
2014-11-28,48.18
2014-12-01,47.959998999999996
2014-12-02,48.259997999999996
2014-12-03,48.59
2014-12-04,48.98
2014-12-05,48.740002000000004
2014-12-08,48.57
2014-12-09,48.34
2014-12-10,48.290001000000004
2014-12-11,48.16
2014-12-12,47.439999
2014-12-15,47.139998999999996
2014-12-16,47.119999
2014-12-17,47.990002000000004
2014-12-18,48.759997999999996
2014-12-19,49.029999
2014-12-22,49.110001000000004
2014-12-23,48.810001
2014-12-24,48.790001000000004
2014-12-26,48.759997999999996
2014-12-29,48.619999
2014-12-30,48.57
2014-12-31,48.099998
2015-01-02,48.549999
2015-01-05,48.360001000000004
2015-01-06,47.84
2015-01-07,49.389998999999996
2015-01-08,50.209998999999996
2015-01-09,50.43
2015-01-12,50.060001
2015-01-13,50.18
2015-01-14,50.259997999999996
2015-01-15,49.73
2015-01-16,50.299999
2015-01-20,50.34
2015-01-21,50.169998
2015-01-22,51.450001
2015-01-23,51.189999
2015-01-26,51.200001
2015-01-27,51.060001
2015-01-28,50.610001000000004
2015-01-29,50.98
2015-01-30,50.09
2015-02-02,49.93
2015-02-03,50.59
2015-02-04,50.689999
2015-02-05,51.369999
2015-02-06,50.580002
2015-02-09,49.68
2015-02-10,49.830002
2015-02-11,50.23
2015-02-12,50.810001
2015-02-13,50.650002
2015-02-17,50.349998
2015-02-18,50.220001
2015-02-19,49.32
2015-02-20,49.290001000000004
2015-02-23,49.200001
2015-02-24,49.57
2015-02-25,49.34
2015-02-26,49.439999
2015-02-27,50.080002
2015-03-02,50.380001
2015-03-03,50.27
2015-03-04,50.27
2015-03-05,50.43
2015-03-06,49.34
2015-03-09,49.689999
2015-03-10,48.880001
2015-03-11,47.959998999999996
2015-03-12,49.16
2015-03-13,48.5
2015-03-16,49.450001
2015-03-17,48.889998999999996
2015-03-18,49.75
2015-03-19,49.82
2015-03-20,50.34
2015-03-23,50.040001000000004
2015-03-24,49.5
2015-03-25,48.790001000000004
2015-03-26,48.400002
2015-03-27,48.73
2015-03-30,49.099998
2015-03-31,48.790001000000004
2015-04-01,48.169998
2015-04-02,48.459998999999996
2015-04-06,48.27
2015-04-07,48.450001
2015-04-08,48.09
2015-04-09,48.23
2015-04-10,48.330002
2015-04-13,48.23
2015-04-14,48.130001
2015-04-15,47.650002
2015-04-16,47.59
2015-04-17,46.950001
2015-04-20,47.32
2015-04-21,47.209998999999996
2015-04-22,47.34
2015-04-23,47.5
2015-04-24,48.189999
2015-04-27,47.369999
2015-04-28,47.740002000000004
2015-04-29,47.220001
2015-04-30,46.959998999999996
2015-05-01,47.080002
2015-05-04,46.360001000000004
2015-05-05,45.900002
2015-05-06,45.610001000000004
2015-05-07,45.849998
2015-05-08,46.060001
2015-05-11,46.07
2015-05-12,45.830002
2015-05-13,45.990002000000004
2015-05-14,46.450001
2015-05-15,46.52
2015-05-18,46.860001000000004
2015-05-19,47.330002
2015-05-20,47.41
2015-05-21,47.169998
2015-05-22,47.68
2015-05-26,47.16
