Date,X
2001-03-13,15.99
2001-03-14,15.58
2001-03-15,15.55
2001-03-16,15.25
2001-03-19,15.91
2001-03-20,15.78
2001-03-21,15.05
2001-03-22,14.75
2001-03-23,14.64
2001-03-26,14.79
2001-03-27,14.9
2001-03-28,14.7
2001-03-29,14.7
2001-03-30,14.69
2001-04-02,14.48
2001-04-03,13.83
2001-04-04,14.42
2001-04-05,14.55
2001-04-06,13.9
2001-04-09,15.03
2001-04-10,15.17
2001-04-11,15.75
2001-04-12,15.75
2001-04-16,15.59
2001-04-17,15.47
2001-04-18,16.09
2001-04-19,15.91
2001-04-20,15.8
2001-04-23,15.89
2001-04-24,18.9
2001-04-25,18.700001
2001-04-26,18.75
2001-04-27,18.780001000000002
2001-04-30,18.41
2001-05-01,18.82
2001-05-02,19.16
2001-05-03,18.879998999999998
2001-05-04,19.43
2001-05-07,19.549999
2001-05-08,18.91
2001-05-09,19.049999
2001-05-10,19.25
2001-05-11,19.059998999999998
2001-05-14,19.120001000000002
2001-05-15,19.379998999999998
2001-05-16,20.26
2001-05-17,20.190001000000002
2001-05-18,20.34
2001-05-21,20.860001
2001-05-22,20.27
2001-05-23,19.68
2001-05-24,19.610001
2001-05-25,19.76
2001-05-29,19.83
2001-05-30,19.42
2001-05-31,19.52
2001-06-01,19.91
2001-06-04,20.040001
2001-06-05,21.74
2001-06-06,21.07
2001-06-07,21.219998999999998
2001-06-08,21.25
2001-06-11,21.139999
2001-06-12,21.01
2001-06-13,20.790001
2001-06-14,20.17
2001-06-15,19.84
2001-06-18,20.139999
2001-06-19,20.299999
2001-06-20,20.83
2001-06-21,20.639999
2001-06-22,19.940001000000002
2001-06-25,19.6
2001-06-26,19.5
2001-06-27,19.58
2001-06-28,19.9
2001-06-29,20.15
2001-07-02,20.35
2001-07-03,20.1
2001-07-05,20.110001
2001-07-06,19.68
2001-07-09,20.24
2001-07-10,19.889999
2001-07-11,19.799999
2001-07-12,20.549999
2001-07-13,20.65
2001-07-16,20.700001
2001-07-17,21.4
2001-07-18,21.25
2001-07-19,21.09
2001-07-20,21.0
2001-07-23,19.52
2001-07-24,18.700001
2001-07-25,19.18
2001-07-26,19.59
2001-07-27,19.629998999999998
2001-07-30,19.610001
2001-07-31,19.700001
2001-08-01,19.639999
2001-08-02,19.5
2001-08-03,19.57
2001-08-06,19.110001
2001-08-07,19.629998999999998
2001-08-08,19.26
2001-08-09,19.32
2001-08-10,19.57
2001-08-13,20.08
2001-08-14,20.5
2001-08-15,19.559998999999998
2001-08-16,20.32
2001-08-17,19.9
2001-08-20,19.76
2001-08-21,19.76
2001-08-22,19.809998999999998
2001-08-23,19.860001
2001-08-24,20.35
2001-08-27,20.129998999999998
2001-08-28,20.16
2001-08-29,19.870001000000002
2001-08-30,19.92
2001-08-31,19.889999
2001-09-04,20.15
2001-09-05,19.709999
2001-09-06,19.27
2001-09-07,17.93
2001-09-10,17.0
2001-09-17,16.110001
2001-09-18,16.01
2001-09-19,15.17
2001-09-20,14.0
2001-09-21,13.44
2001-09-24,13.58
2001-09-25,13.6
2001-09-26,13.39
2001-09-27,14.0
2001-09-28,13.98
2001-10-01,14.4
2001-10-02,14.12
2001-10-03,14.55
2001-10-04,14.68
2001-10-05,14.6
2001-10-08,13.67
2001-10-09,14.23
2001-10-10,14.68
2001-10-11,14.75
2001-10-12,14.59
2001-10-15,14.28
2001-10-16,14.4
2001-10-17,14.02
2001-10-18,13.36
2001-10-19,13.43
2001-10-22,14.74
2001-10-23,15.02
2001-10-24,15.17
2001-10-25,15.4
2001-10-26,15.8
2001-10-29,14.9
2001-10-30,14.36
2001-10-31,14.39
2001-11-01,14.35
2001-11-02,14.16
2001-11-05,14.28
2001-11-06,14.2
2001-11-07,14.2
2001-11-08,14.08
2001-11-09,14.28
2001-11-12,14.12
2001-11-13,14.63
2001-11-14,15.29
2001-11-15,15.24
2001-11-16,15.33
2001-11-19,15.15
2001-11-20,16.0
2001-11-21,16.6
2001-11-23,17.17
2001-11-26,16.809998999999998
2001-11-27,17.08
2001-11-28,16.690001000000002
2001-11-29,16.530001000000002
2001-11-30,16.889999
2001-12-03,16.16
2001-12-04,16.950001
2001-12-05,18.26
2001-12-06,18.219998999999998
2001-12-07,18.27
2001-12-10,17.98
2001-12-11,17.969998999999998
2001-12-12,17.959999
2001-12-13,17.110001
2001-12-14,16.450001
2001-12-17,16.370001000000002
2001-12-18,16.549999
2001-12-19,16.5
2001-12-20,16.450001
2001-12-21,16.68
2001-12-24,17.309998999999998
2001-12-26,17.290001
2001-12-27,17.66
2001-12-28,17.959999
2001-12-31,18.110001
2002-01-02,17.5
2002-01-03,18.129998999999998
2002-01-04,18.450001
2002-01-07,18.4
2002-01-08,18.41
2002-01-09,18.190001000000002
2002-01-10,18.059998999999998
2002-01-11,18.17
2002-01-14,17.940001000000002
2002-01-15,17.75
2002-01-16,17.700001
2002-01-17,18.309998999999998
2002-01-18,18.280001000000002
2002-01-22,17.6
2002-01-23,18.15
2002-01-24,18.09
2002-01-25,18.58
2002-01-28,19.530001000000002
2002-01-29,19.219998999999998
2002-01-30,19.51
2002-01-31,19.98
2002-02-01,19.549999
2002-02-04,18.549999
2002-02-05,18.58
2002-02-06,18.370001000000002
2002-02-07,17.889999
2002-02-08,17.9
2002-02-11,18.799999
2002-02-12,18.42
2002-02-13,19.17
2002-02-14,18.030001000000002
2002-02-15,18.620001000000002
2002-02-19,17.66
2002-02-20,18.24
2002-02-21,18.01
2002-02-22,17.969998999999998
2002-02-25,18.35
2002-02-26,18.24
2002-02-27,18.49
2002-02-28,17.719998999999998
2002-03-01,17.110001
2002-03-04,17.75
2002-03-05,17.469998999999998
2002-03-06,17.75
2002-03-07,18.0
2002-03-08,17.76
2002-03-11,17.940001000000002
2002-03-12,17.639999
2002-03-13,16.799999
2002-03-14,17.01
2002-03-15,16.99
2002-03-18,16.65
2002-03-19,17.0
2002-03-20,16.99
2002-03-21,16.889999
2002-03-22,16.83
2002-03-25,16.5
2002-03-26,17.0
2002-03-27,18.25
2002-03-28,18.15
2002-04-01,17.950001
2002-04-02,18.110001
2002-04-03,17.77
2002-04-04,18.139999
2002-04-05,18.58
2002-04-08,18.25
2002-04-09,18.059998999999998
2002-04-10,18.9
2002-04-11,18.91
2002-04-12,18.700001
2002-04-15,18.040001
2002-04-16,18.459999
2002-04-17,18.58
2002-04-18,18.65
2002-04-19,18.59
2002-04-22,18.01
2002-04-23,18.26
2002-04-24,17.68
2002-04-25,17.76
2002-04-26,17.860001
2002-04-29,17.219998999999998
2002-04-30,18.040001
2002-05-01,17.950001
2002-05-02,18.559998999999998
2002-05-03,18.34
2002-05-06,18.49
2002-05-07,18.389999
2002-05-08,19.35
2002-05-09,18.98
2002-05-10,18.9
2002-05-13,18.690001000000002
2002-05-14,18.92
2002-05-15,19.25
2002-05-16,19.43
2002-05-17,20.23
2002-05-20,19.99
2002-05-21,19.85
2002-05-22,20.26
2002-05-23,20.799999
2002-05-24,20.790001
2002-05-28,20.32
2002-05-29,20.59
2002-05-30,20.559998999999998
2002-05-31,20.540001
2002-06-03,20.889999
2002-06-04,20.92
2002-06-05,21.709999
2002-06-06,21.26
2002-06-07,20.99
2002-06-10,21.23
2002-06-11,19.799999
2002-06-12,20.049999
2002-06-13,19.92
2002-06-14,19.9
2002-06-17,19.75
2002-06-18,20.08
2002-06-19,19.77
2002-06-20,20.01
2002-06-21,19.85
2002-06-24,19.940001000000002
2002-06-25,19.65
2002-06-26,19.48
2002-06-27,19.530001000000002
2002-06-28,19.889999
2002-07-01,19.719998999999998
2002-07-02,19.6
2002-07-03,19.25
2002-07-05,19.48
2002-07-08,19.440001000000002
2002-07-09,19.549999
2002-07-10,19.08
2002-07-11,19.02
2002-07-12,18.370001000000002
2002-07-15,18.01
2002-07-16,17.43
2002-07-17,17.780001000000002
2002-07-18,17.059998999999998
2002-07-19,16.049999
2002-07-22,15.29
2002-07-23,15.05
2002-07-24,15.6
2002-07-25,16.25
2002-07-26,16.0
2002-07-29,17.15
2002-07-30,16.6
2002-07-31,16.65
2002-08-01,16.940001000000002
2002-08-02,15.83
2002-08-05,15.19
2002-08-06,15.28
2002-08-07,14.6
2002-08-08,15.55
2002-08-09,15.64
2002-08-12,15.49
2002-08-13,15.03
2002-08-14,14.31
2002-08-15,14.79
2002-08-16,14.57
2002-08-19,14.64
2002-08-20,14.8
2002-08-21,15.02
2002-08-22,14.5
2002-08-23,13.9
2002-08-26,14.0
2002-08-27,13.95
2002-08-28,13.44
2002-08-29,13.43
2002-08-30,13.73
2002-09-03,12.95
2002-09-04,13.13
2002-09-05,12.65
2002-09-06,13.05
2002-09-09,13.29
2002-09-10,13.48
2002-09-11,13.68
2002-09-12,13.38
2002-09-13,13.29
2002-09-16,13.1
2002-09-17,12.73
2002-09-18,12.04
2002-09-19,11.9
2002-09-20,12.01
2002-09-23,10.92
2002-09-24,11.5
2002-09-25,11.83
2002-09-26,12.18
2002-09-27,12.05
2002-09-30,11.61
2002-10-01,12.14
2002-10-02,12.0
2002-10-03,12.22
2002-10-04,11.98
2002-10-07,11.54
2002-10-08,11.63
2002-10-09,11.12
2002-10-10,11.49
2002-10-11,11.85
2002-10-14,11.72
2002-10-15,12.4
2002-10-16,12.22
2002-10-17,12.11
2002-10-18,12.83
2002-10-21,12.84
2002-10-22,12.44
2002-10-23,12.88
2002-10-24,12.67
2002-10-25,12.4
2002-10-28,12.34
2002-10-29,12.01
2002-10-30,12.73
2002-10-31,12.85
2002-11-01,12.84
2002-11-04,13.0
2002-11-05,12.78
2002-11-06,13.33
2002-11-07,13.24
2002-11-08,12.97
2002-11-11,12.35
2002-11-12,12.29
2002-11-13,12.08
2002-11-14,12.55
2002-11-15,12.91
2002-11-18,12.73
2002-11-19,12.56
2002-11-20,12.58
2002-11-21,13.39
2002-11-22,13.05
2002-11-25,13.27
2002-11-26,13.87
2002-11-27,14.2
2002-11-29,14.48
2002-12-02,14.58
2002-12-03,14.21
2002-12-04,14.13
2002-12-05,13.68
2002-12-06,13.8
2002-12-09,13.37
2002-12-10,13.62
2002-12-11,13.33
2002-12-12,13.48
2002-12-13,13.1
2002-12-16,13.25
2002-12-17,13.3
2002-12-18,12.96
2002-12-19,12.98
2002-12-20,13.15
2002-12-23,13.09
2002-12-24,12.96
2002-12-26,12.98
2002-12-27,12.99
2002-12-30,13.07
2002-12-31,13.12
2003-01-02,13.65
2003-01-03,13.63
2003-01-06,13.85
2003-01-07,13.84
2003-01-08,12.98
2003-01-09,13.7
2003-01-10,14.7
2003-01-13,15.35
2003-01-14,16.530001000000002
2003-01-15,16.959999
2003-01-16,17.26
2003-01-17,17.18
2003-01-21,16.879998999999998
2003-01-22,16.34
2003-01-23,15.97
2003-01-24,15.52
2003-01-27,15.14
2003-01-28,15.15
2003-01-29,14.91
2003-01-30,14.67
2003-01-31,14.35
2003-02-03,14.23
2003-02-04,13.05
2003-02-05,12.19
2003-02-06,12.25
2003-02-07,12.15
2003-02-10,12.16
2003-02-11,12.52
2003-02-12,12.29
2003-02-13,12.14
2003-02-14,12.38
2003-02-18,12.7
2003-02-19,12.45
2003-02-20,12.01
2003-02-21,12.37
2003-02-24,12.11
2003-02-25,12.0
2003-02-26,11.63
2003-02-27,11.81
2003-02-28,11.62
2003-03-03,11.7
2003-03-04,11.7
2003-03-05,11.76
2003-03-06,11.36
2003-03-07,11.35
2003-03-10,11.13
2003-03-11,10.58
2003-03-12,10.32
2003-03-13,10.49
2003-03-14,10.09
2003-03-17,10.62
2003-03-18,10.84
2003-03-19,10.62
2003-03-20,10.6
2003-03-21,11.11
2003-03-24,10.37
2003-03-25,10.61
2003-03-26,10.05
2003-03-27,10.1
2003-03-28,10.1
2003-03-31,9.83
2003-04-01,10.05
2003-04-02,10.47
2003-04-03,10.31
2003-04-04,10.35
2003-04-07,10.73
2003-04-08,11.2
2003-04-09,11.68
2003-04-10,11.5
2003-04-11,11.57
2003-04-14,11.83
2003-04-15,11.82
2003-04-16,11.98
2003-04-17,12.13
2003-04-21,13.06
2003-04-22,13.25
2003-04-23,13.73
2003-04-24,13.75
2003-04-25,13.61
2003-04-28,13.61
2003-04-29,14.3
2003-04-30,14.32
2003-05-01,13.9
2003-05-02,14.6
2003-05-05,14.15
2003-05-06,14.3
2003-05-07,14.16
2003-05-08,14.14
2003-05-09,14.3
2003-05-12,14.28
2003-05-13,14.32
2003-05-14,14.25
2003-05-15,15.08
2003-05-16,15.43
2003-05-19,15.12
2003-05-20,15.16
2003-05-21,15.14
2003-05-22,15.16
2003-05-23,15.32
2003-05-27,15.59
2003-05-28,15.41
2003-05-29,15.55
2003-05-30,15.75
2003-06-02,16.48
2003-06-03,16.0
2003-06-04,16.469998999999998
2003-06-05,16.42
2003-06-06,16.33
2003-06-09,16.190001000000002
2003-06-10,16.450001
2003-06-11,16.700001
2003-06-12,16.84
2003-06-13,16.639999
2003-06-16,17.030001000000002
2003-06-17,17.84
2003-06-18,17.389999
2003-06-19,17.309998999999998
2003-06-20,16.85
2003-06-23,16.51
2003-06-24,16.639999
2003-06-25,16.43
2003-06-26,16.799999
2003-06-27,16.43
2003-06-30,16.370001000000002
2003-07-01,15.63
2003-07-02,16.08
2003-07-03,15.61
2003-07-07,15.8
2003-07-08,16.01
2003-07-09,16.040001
2003-07-10,15.73
2003-07-11,15.76
2003-07-14,15.97
2003-07-15,15.72
2003-07-16,16.01
2003-07-17,15.95
2003-07-18,16.57
2003-07-21,15.77
2003-07-22,16.290001
2003-07-23,15.85
2003-07-24,15.68
2003-07-25,15.43
2003-07-28,15.36
2003-07-29,15.39
2003-07-30,15.4
2003-07-31,15.76
2003-08-01,15.58
2003-08-04,16.309998999999998
2003-08-05,16.23
2003-08-06,15.62
2003-08-07,15.94
2003-08-08,16.370001000000002
2003-08-11,16.620001000000002
2003-08-12,17.1
2003-08-13,16.719998999999998
2003-08-14,17.219998999999998
2003-08-15,16.85
2003-08-18,17.129998999999998
2003-08-19,17.200001
2003-08-20,17.4
2003-08-21,17.51
2003-08-22,17.15
2003-08-25,17.360001
2003-08-26,17.43
2003-08-27,17.83
2003-08-28,18.01
2003-08-29,18.41
2003-09-02,18.4
2003-09-03,18.360001
2003-09-04,18.610001
2003-09-05,18.41
2003-09-08,18.84
2003-09-09,18.860001
2003-09-10,18.370001000000002
2003-09-11,18.459999
2003-09-12,19.52
2003-09-15,19.200001
2003-09-16,19.620001000000002
2003-09-17,19.059998999999998
2003-09-18,19.27
2003-09-19,19.6
2003-09-22,19.07
2003-09-23,19.549999
2003-09-24,20.01
2003-09-25,18.870001000000002
2003-09-26,18.809998999999998
2003-09-29,18.76
2003-09-30,18.379998999999998
2003-10-01,18.780001000000002
2003-10-02,19.309998999999998
2003-10-03,19.6
2003-10-06,19.42
2003-10-07,19.41
2003-10-08,19.389999
2003-10-09,19.66
2003-10-10,19.51
2003-10-13,19.77
2003-10-14,20.66
2003-10-15,20.459999
2003-10-16,20.379998999999998
2003-10-17,20.16
2003-10-20,20.51
2003-10-21,20.85
2003-10-22,20.280001000000002
2003-10-23,20.02
2003-10-24,20.040001
2003-10-27,20.84
2003-10-28,22.030001000000002
2003-10-29,21.75
2003-10-30,23.52
2003-10-31,23.65
2003-11-03,23.75
2003-11-04,24.120001000000002
2003-11-05,24.01
2003-11-06,24.4
2003-11-07,24.4
2003-11-10,23.48
2003-11-11,23.700001
2003-11-12,23.299999
2003-11-13,23.620001000000002
2003-11-14,23.27
2003-11-17,22.84
2003-11-18,22.700001
2003-11-19,22.639999
2003-11-20,22.559998999999998
2003-11-21,22.9
2003-11-24,23.200001
2003-11-25,23.959999
2003-11-26,24.6
2003-11-28,24.85
2003-12-01,25.870001000000002
2003-12-02,25.99
2003-12-03,25.75
2003-12-04,26.129998999999998
2003-12-05,26.129998999999998
2003-12-08,27.91
2003-12-09,28.440001000000002
2003-12-10,28.23
2003-12-11,30.040001
2003-12-12,30.42
2003-12-15,31.25
2003-12-16,30.700001
2003-12-17,31.799999
2003-12-18,33.16
2003-12-19,33.32
2003-12-22,34.400002
2003-12-23,34.27
2003-12-24,34.48
2003-12-26,35.720001
2003-12-29,36.830002
2003-12-30,35.5
2003-12-31,35.02
2004-01-02,35.52
2004-01-05,36.98
2004-01-06,36.299999
2004-01-07,35.5
2004-01-08,35.720001
2004-01-09,35.080002
2004-01-12,34.799999
2004-01-13,34.759997999999996
2004-01-14,34.169998
2004-01-15,33.990002000000004
2004-01-16,33.66
2004-01-20,35.139998999999996
2004-01-21,36.619999
2004-01-22,36.639998999999996
2004-01-23,35.639998999999996
2004-01-26,35.299999
2004-01-27,35.09
2004-01-28,33.279999
2004-01-29,32.709998999999996
2004-01-30,34.049999
2004-02-02,32.77
2004-02-03,32.740002000000004
2004-02-04,31.469998999999998
2004-02-05,31.870001000000002
2004-02-06,33.490002000000004
2004-02-09,33.540001000000004
2004-02-10,33.889998999999996
2004-02-11,35.639998999999996
2004-02-12,36.09
2004-02-13,35.75
2004-02-17,36.41
2004-02-18,35.93
2004-02-19,35.709998999999996
2004-02-20,35.049999
2004-02-23,34.810001
2004-02-24,34.950001
2004-02-25,34.470001
2004-02-26,35.619999
2004-02-27,36.75
2004-03-01,39.16
2004-03-02,39.540001000000004
2004-03-03,38.779999
2004-03-04,38.630001
2004-03-05,38.0
2004-03-08,36.709998999999996
2004-03-09,35.990002000000004
2004-03-10,35.009997999999996
2004-03-11,35.0
2004-03-12,34.759997999999996
2004-03-15,34.009997999999996
2004-03-16,33.830002
2004-03-17,34.709998999999996
2004-03-18,34.34
2004-03-19,36.419998
2004-03-22,35.41
2004-03-23,35.509997999999996
2004-03-24,34.470001
2004-03-25,34.849998
2004-03-26,36.200001
2004-03-29,36.93
2004-03-30,37.849998
2004-03-31,37.27
2004-04-01,37.029999
2004-04-02,38.709998999999996
2004-04-05,38.700001
2004-04-06,39.349998
2004-04-07,39.279999
2004-04-08,38.990002000000004
2004-04-12,39.689999
2004-04-13,37.41
2004-04-14,36.290001000000004
2004-04-15,36.34
2004-04-16,36.799999
2004-04-19,36.439999
2004-04-20,34.830002
2004-04-21,34.290001000000004
2004-04-22,35.810001
2004-04-23,35.07
2004-04-26,35.5
2004-04-27,33.380001
2004-04-28,30.559998999999998
2004-04-29,29.450001
2004-04-30,28.629998999999998
2004-05-03,27.84
2004-05-04,29.27
2004-05-05,29.32
2004-05-06,28.25
2004-05-07,26.110001
2004-05-10,26.309998999999998
2004-05-11,27.0
2004-05-12,26.82
2004-05-13,27.0
2004-05-14,26.540001
2004-05-17,25.780001000000002
2004-05-18,28.200001
2004-05-19,28.15
2004-05-20,27.809998999999998
2004-05-21,28.299999
2004-05-24,29.129998999999998
2004-05-25,30.34
2004-05-26,29.950001
2004-05-27,30.68
2004-05-28,30.360001
2004-06-01,30.690001000000002
2004-06-02,29.799999
2004-06-03,29.200001
2004-06-04,29.43
2004-06-07,30.17
2004-06-08,30.08
2004-06-09,28.98
2004-06-10,29.690001000000002
2004-06-14,28.9
2004-06-15,30.34
2004-06-16,30.48
2004-06-17,30.6
2004-06-18,31.879998999999998
2004-06-21,32.32
2004-06-22,33.189999
2004-06-23,34.540001000000004
2004-06-24,33.959998999999996
2004-06-25,34.25
2004-06-28,33.450001
2004-06-29,35.0
2004-06-30,35.119999
2004-07-01,34.52
2004-07-02,33.720001
2004-07-06,33.630001
2004-07-07,34.73
2004-07-08,33.57
2004-07-09,34.380001
2004-07-12,34.950001
2004-07-13,35.189999
2004-07-14,36.73
2004-07-15,37.400002
2004-07-16,37.0
2004-07-19,37.209998999999996
2004-07-20,36.830002
2004-07-21,34.860001000000004
2004-07-22,34.52
2004-07-23,33.880001
2004-07-26,33.919998
2004-07-27,34.259997999999996
2004-07-28,36.639998999999996
2004-07-29,37.790001000000004
2004-07-30,38.139998999999996
2004-08-02,38.119999
2004-08-03,37.299999
2004-08-04,37.52
2004-08-05,35.970001
2004-08-06,34.099998
2004-08-09,34.959998999999996
2004-08-10,36.849998
2004-08-11,36.630001
2004-08-12,35.23
2004-08-13,35.529999
2004-08-16,37.209998999999996
2004-08-17,36.990002000000004
2004-08-18,37.080002
2004-08-19,37.0
2004-08-20,37.599998
2004-08-23,36.0
2004-08-24,35.599998
2004-08-25,35.84
2004-08-26,35.279999
2004-08-27,36.32
2004-08-30,35.889998999999996
2004-08-31,36.91
2004-09-01,36.59
2004-09-02,38.25
2004-09-03,38.110001000000004
2004-09-07,38.509997999999996
2004-09-08,38.0
2004-09-09,39.959998999999996
2004-09-10,38.68
2004-09-13,38.990002000000004
2004-09-14,38.32
2004-09-15,38.080002
2004-09-16,37.799999
2004-09-17,38.0
2004-09-20,37.790001000000004
2004-09-21,36.080002
2004-09-22,35.619999
2004-09-23,35.009997999999996
2004-09-24,35.32
2004-09-27,35.580002
2004-09-28,37.75
2004-09-29,36.82
2004-09-30,37.619999
2004-10-01,38.360001000000004
2004-10-04,40.75
2004-10-05,40.490002000000004
2004-10-06,41.700001
2004-10-07,40.610001000000004
2004-10-08,38.990002000000004
2004-10-11,38.740002000000004
2004-10-12,37.459998999999996
2004-10-13,35.68
2004-10-14,35.610001000000004
2004-10-15,35.720001
2004-10-18,34.73
2004-10-19,32.880001
2004-10-20,33.330002
2004-10-21,34.110001000000004
2004-10-22,33.610001000000004
2004-10-25,35.849998
2004-10-26,37.450001
2004-10-27,37.18
2004-10-28,36.130001
2004-10-29,36.720001
2004-11-01,37.389998999999996
2004-11-02,38.57
2004-11-03,39.630001
2004-11-04,40.919998
2004-11-05,40.41
2004-11-08,42.970001
2004-11-09,44.009997999999996
2004-11-10,43.610001000000004
2004-11-11,43.599998
2004-11-12,45.59
2004-11-15,45.830002
2004-11-16,45.34
2004-11-17,46.380001
2004-11-18,46.099998
2004-11-19,46.950001
2004-11-22,49.0
2004-11-23,48.09
2004-11-24,47.950001
2004-11-26,51.25
2004-11-29,51.700001
2004-11-30,52.360001000000004
2004-12-01,52.220001
2004-12-02,49.950001
2004-12-03,51.029999
2004-12-06,50.25
2004-12-07,47.779999
2004-12-08,47.119999
2004-12-09,47.52
2004-12-10,47.830002
2004-12-13,50.220001
2004-12-14,49.310001
2004-12-15,51.5
2004-12-16,51.43
2004-12-17,52.400002
2004-12-20,51.98
2004-12-21,53.400002
2004-12-22,53.150002
2004-12-23,52.849998
2004-12-27,52.599998
2004-12-28,53.43
2004-12-29,52.939999
2004-12-30,50.040001000000004
2004-12-31,51.25
2005-01-03,49.290001000000004
2005-01-04,48.75
2005-01-05,48.84
2005-01-06,48.5
2005-01-07,48.810001
2005-01-10,48.990002000000004
2005-01-11,46.34
2005-01-12,47.470001
2005-01-13,47.98
2005-01-14,50.450001
2005-01-18,50.290001000000004
2005-01-19,50.110001000000004
2005-01-20,50.189999
2005-01-21,50.32
2005-01-24,50.369999
2005-01-25,51.16
2005-01-26,50.040001000000004
2005-01-27,50.990002000000004
2005-01-28,50.970001
2005-01-31,51.799999
2005-02-01,51.82
2005-02-02,53.060001
2005-02-03,53.139998999999996
2005-02-04,52.5
2005-02-07,53.5
2005-02-08,53.490002000000004
2005-02-09,51.41
2005-02-10,52.279999
2005-02-11,52.810001
2005-02-14,53.18
2005-02-15,52.689999
2005-02-16,56.549999
2005-02-17,55.16
2005-02-18,57.400002
2005-02-22,56.290001000000004
2005-02-23,57.790001000000004
2005-02-24,59.709998999999996
2005-02-25,63.119999
2005-02-28,62.360001000000004
2005-03-01,59.830002
2005-03-02,60.610001000000004
2005-03-03,59.650002
2005-03-04,61.450001
2005-03-07,59.0
2005-03-08,56.830002
2005-03-09,55.700001
2005-03-10,54.779999
2005-03-11,56.549999
2005-03-14,55.549999
2005-03-15,56.75
2005-03-16,55.25
2005-03-17,56.189999
2005-03-18,55.799999
2005-03-21,56.41
2005-03-22,55.790001000000004
2005-03-23,54.48
2005-03-24,54.48
2005-03-28,52.080002
2005-03-29,49.919998
2005-03-30,50.599998
2005-03-31,50.849998
2005-04-01,51.18
2005-04-04,50.0
2005-04-05,50.450001
2005-04-06,50.299999
2005-04-07,50.349998
2005-04-08,48.220001
2005-04-11,48.240002000000004
2005-04-12,48.73
2005-04-13,46.5
2005-04-14,44.830002
2005-04-15,42.91
2005-04-18,45.240002000000004
2005-04-19,46.700001
2005-04-20,45.68
2005-04-21,46.860001000000004
2005-04-22,45.419998
2005-04-25,46.419998
2005-04-26,44.509997999999996
2005-04-27,42.82
2005-04-28,41.82
2005-04-29,42.759997999999996
2005-05-02,42.759997999999996
2005-05-03,43.610001000000004
2005-05-04,44.830002
2005-05-05,43.700001
2005-05-06,44.259997999999996
2005-05-09,44.650002
2005-05-10,41.709998999999996
2005-05-11,42.099998
2005-05-12,38.98
2005-05-13,37.779999
2005-05-16,38.450001
2005-05-17,39.279999
2005-05-18,41.02
2005-05-19,40.41
2005-05-20,40.150002
2005-05-23,40.68
2005-05-24,39.990002000000004
2005-05-25,38.639998999999996
2005-05-26,39.59
2005-05-27,40.360001000000004
2005-05-31,39.77
2005-06-01,40.110001000000004
2005-06-02,39.880001
2005-06-03,39.25
2005-06-06,38.669998
2005-06-07,38.639998999999996
2005-06-08,38.209998999999996
2005-06-09,37.650002
2005-06-10,37.939999
2005-06-13,37.990002000000004
2005-06-14,38.209998999999996
2005-06-15,40.709998999999996
2005-06-16,41.419998
2005-06-17,41.189999
2005-06-20,39.41
2005-06-21,38.509997999999996
2005-06-22,37.610001000000004
2005-06-23,35.16
2005-06-24,34.470001
2005-06-27,34.099998
2005-06-28,35.0
2005-06-29,34.970001
2005-06-30,34.369999
2005-07-01,34.799999
2005-07-05,35.07
2005-07-06,36.060001
2005-07-07,36.290001000000004
2005-07-08,36.619999
2005-07-11,37.779999
2005-07-12,38.169998
2005-07-13,38.25
2005-07-14,37.549999
2005-07-15,37.330002
2005-07-18,36.990002000000004
2005-07-19,38.25
2005-07-20,40.040001000000004
2005-07-21,41.169998
2005-07-22,42.560001
2005-07-25,41.630001
2005-07-26,43.689999
2005-07-27,43.099998
2005-07-28,43.990002000000004
2005-07-29,42.650002
2005-08-01,42.73
2005-08-02,44.009997999999996
2005-08-03,43.330002
2005-08-04,42.650002
2005-08-05,41.419998
2005-08-08,43.150002
2005-08-09,42.75
2005-08-10,44.43
2005-08-11,44.779999
2005-08-12,44.0
2005-08-15,44.080002
2005-08-16,42.599998
2005-08-17,42.43
2005-08-18,41.009997999999996
2005-08-19,41.150002
2005-08-22,41.73
2005-08-23,40.310001
2005-08-24,39.689999
2005-08-25,40.32
2005-08-26,40.099998
2005-08-29,41.439999
2005-08-30,40.759997999999996
2005-08-31,41.919998
2005-09-01,43.66
2005-09-02,44.200001
2005-09-06,43.77
2005-09-07,44.709998999999996
2005-09-08,43.939999
2005-09-09,45.400002
2005-09-12,44.799999
2005-09-13,44.380001
2005-09-14,44.099998
2005-09-15,44.279999
2005-09-16,45.0
2005-09-19,45.25
2005-09-20,42.810001
2005-09-21,42.939999
2005-09-22,42.59
2005-09-23,42.75
2005-09-26,42.860001000000004
2005-09-27,42.349998
2005-09-28,42.169998
2005-09-29,41.959998999999996
2005-09-30,42.349998
2005-10-03,41.52
2005-10-04,40.23
2005-10-05,38.130001
2005-10-06,37.529999
2005-10-07,37.900002
2005-10-10,37.25
2005-10-11,36.799999
2005-10-12,35.759997999999996
2005-10-13,35.349998
2005-10-14,35.709998999999996
2005-10-17,36.029999
2005-10-18,35.240002000000004
2005-10-19,35.299999
2005-10-20,34.639998999999996
2005-10-21,34.810001
2005-10-24,36.349998
2005-10-25,35.32
2005-10-26,36.18
2005-10-27,35.16
2005-10-28,36.209998999999996
2005-10-31,36.529999
2005-11-01,37.59
2005-11-02,38.869999
2005-11-03,38.470001
2005-11-04,38.169998
2005-11-07,38.150002
2005-11-08,37.759997999999996
