Date,DOOR
2019-01-30,55.150002
2019-01-31,57.200001
2019-02-01,55.439999
2019-02-04,55.799999
2019-02-05,55.5
2019-02-06,54.98
2019-02-07,55.0
2019-02-08,54.82
2019-02-11,55.25
2019-02-12,55.950001
2019-02-13,56.759997999999996
2019-02-14,57.130001
2019-02-15,57.57
2019-02-19,57.41
2019-02-20,57.049999
2019-02-21,57.669998
2019-02-22,57.52
2019-02-25,57.189999
2019-02-26,56.299999
2019-02-27,56.049999
2019-02-28,55.450001
2019-03-01,54.959998999999996
2019-03-04,55.27
2019-03-05,54.580002
2019-03-06,53.099998
2019-03-07,51.48
2019-03-08,52.18
2019-03-11,52.700001
2019-03-12,53.32
2019-03-13,52.98
2019-03-14,52.220001
2019-03-15,52.32
2019-03-18,52.91
2019-03-19,51.439999
2019-03-20,50.540001000000004
2019-03-21,50.91
2019-03-22,49.16
2019-03-25,49.959998999999996
2019-03-26,49.970001
2019-03-27,50.110001000000004
2019-03-28,49.990002000000004
2019-03-29,49.889998999999996
2019-04-01,50.889998999999996
2019-04-02,50.740002000000004
2019-04-03,50.66
2019-04-04,51.959998999999996
2019-04-05,52.970001
2019-04-08,53.049999
2019-04-09,51.650002
2019-04-10,51.82
2019-04-11,51.860001000000004
2019-04-12,51.950001
2019-04-15,51.700001
2019-04-16,51.650002
2019-04-17,51.150002
2019-04-18,51.200001
2019-04-22,50.130001
2019-04-23,50.66
2019-04-24,51.240002000000004
2019-04-25,50.029999
2019-04-26,50.740002000000004
2019-04-29,51.540001000000004
2019-04-30,51.490002000000004
2019-05-01,52.830002
2019-05-02,53.220001
2019-05-03,55.799999
2019-05-06,56.189999
2019-05-07,55.049999
2019-05-08,54.349998
2019-05-09,54.810001
2019-05-10,55.07
2019-05-13,52.880001
2019-05-14,54.299999
2019-05-15,55.0
2019-05-16,55.439999
2019-05-17,53.689999
2019-05-20,52.23
2019-05-21,53.0
2019-05-22,51.740002000000004
2019-05-23,50.689999
2019-05-24,51.150002
2019-05-28,49.720001
2019-05-29,49.130001
2019-05-30,48.48
2019-05-31,47.549999
2019-06-03,48.540001000000004
2019-06-04,50.650002
2019-06-05,50.299999
2019-06-06,49.990002000000004
2019-06-07,50.459998999999996
2019-06-10,50.779999
2019-06-11,50.549999
2019-06-12,50.279999
2019-06-13,51.07
2019-06-14,50.880001
2019-06-17,51.110001000000004
2019-06-18,51.5
2019-06-19,51.139998999999996
2019-06-20,51.610001000000004
2019-06-21,49.98
2019-06-24,49.860001000000004
2019-06-25,52.009997999999996
2019-06-26,51.98
2019-06-27,52.419998
2019-06-28,52.68
2019-07-01,53.540001000000004
2019-07-02,52.68
2019-07-03,53.029999
2019-07-05,52.939999
2019-07-08,52.779999
2019-07-09,52.869999
2019-07-10,52.669998
2019-07-11,51.279999
2019-07-12,52.849998
2019-07-15,52.720001
2019-07-16,53.150002
2019-07-17,52.48
2019-07-18,52.740002000000004
2019-07-19,52.330002
2019-07-22,51.099998
2019-07-23,51.82
2019-07-24,53.5
2019-07-25,54.130001
2019-07-26,54.439999
2019-07-29,52.790001000000004
2019-07-30,53.849998
2019-07-31,53.299999
2019-08-01,52.43
2019-08-02,51.959998999999996
2019-08-05,50.759997999999996
2019-08-06,48.459998999999996
2019-08-07,48.75
2019-08-08,50.23
2019-08-09,50.75
2019-08-12,50.419998
2019-08-13,51.080002
2019-08-14,49.369999
2019-08-15,48.779999
2019-08-16,48.619999
2019-08-19,49.330002
2019-08-20,49.560001
2019-08-21,50.119999
2019-08-22,50.189999
2019-08-23,49.330002
2019-08-26,49.77
2019-08-27,49.490002000000004
2019-08-28,50.029999
2019-08-29,51.950001
2019-08-30,53.389998999999996
2019-09-03,51.950001
2019-09-04,52.439999
2019-09-05,53.59
2019-09-06,53.740002000000004
2019-09-09,55.68
2019-09-10,56.860001000000004
2019-09-11,57.75
2019-09-12,57.75
2019-09-13,57.75
2019-09-16,57.700001
2019-09-17,57.73
2019-09-18,57.75
2019-09-19,57.93
2019-09-20,57.0
2019-09-23,56.68
2019-09-24,56.200001
2019-09-25,57.689999
2019-09-26,58.02
2019-09-27,57.639998999999996
2019-09-30,58.0
2019-10-01,57.330002
2019-10-02,56.43
2019-10-03,56.34
2019-10-04,57.200001
2019-10-07,56.959998999999996
2019-10-08,56.130001
2019-10-09,56.470001
2019-10-10,57.529999
2019-10-11,56.580002
2019-10-14,57.139998999999996
2019-10-15,57.599998
2019-10-16,58.080002
2019-10-17,58.82
2019-10-18,58.73
2019-10-21,58.889998999999996
2019-10-22,58.84
2019-10-23,58.759997999999996
2019-10-24,58.32
2019-10-25,59.619999
2019-10-28,60.18
2019-10-29,60.59
2019-10-30,60.450001
2019-10-31,61.41
2019-11-01,63.060001
2019-11-04,62.5
2019-11-05,63.02
2019-11-06,64.139999
2019-11-07,64.349998
2019-11-08,64.489998
2019-11-11,67.370003
2019-11-12,69.300003
2019-11-13,69.160004
2019-11-14,68.82
2019-11-15,68.690002
2019-11-18,69.190002
2019-11-19,68.779999
2019-11-20,68.599998
2019-11-21,67.650002
2019-11-22,68.110001
2019-11-25,69.68
2019-11-26,72.0
2019-11-27,72.209999
2019-11-29,71.800003
2019-12-02,71.110001
2019-12-03,70.58000200000001
2019-12-04,71.58000200000001
2019-12-05,72.440002
2019-12-06,72.83000200000001
2019-12-09,72.660004
2019-12-10,71.339996
2019-12-11,72.769997
2019-12-12,73.050003
2019-12-13,72.889999
2019-12-16,73.43
2019-12-17,73.18
2019-12-18,73.059998
2019-12-19,71.839996
2019-12-20,71.389999
2019-12-23,71.720001
2019-12-24,72.220001
2019-12-26,72.33000200000001
2019-12-27,71.849998
2019-12-30,71.66999799999999
2019-12-31,72.209999
2020-01-02,71.879997
2020-01-03,71.540001
2020-01-06,72.459999
2020-01-07,72.239998
2020-01-08,72.709999
2020-01-09,75.089996
2020-01-10,75.349998
2020-01-13,74.57
2020-01-14,74.610001
2020-01-15,76.08000200000001
2020-01-16,77.279999
2020-01-17,77.809998
2020-01-21,78.269997
2020-01-22,78.900002
2020-01-23,79.459999
2020-01-24,78.209999
2020-01-27,78.370003
2020-01-28,77.470001
2020-01-29,77.050003
2020-01-30,76.239998
2020-01-31,75.110001
2020-02-03,76.860001
2020-02-04,77.900002
2020-02-05,78.41999799999999
2020-02-06,78.290001
2020-02-07,78.33000200000001
2020-02-10,78.139999
2020-02-11,78.25
2020-02-12,79.059998
2020-02-13,79.599998
2020-02-14,80.559998
2020-02-18,81.010002
2020-02-19,85.010002
2020-02-20,86.900002
2020-02-21,88.629997
2020-02-24,87.18
2020-02-25,82.089996
2020-02-26,76.650002
2020-02-27,74.190002
2020-02-28,73.5
2020-03-02,77.709999
2020-03-03,76.300003
2020-03-04,76.660004
2020-03-05,72.720001
2020-03-06,72.379997
2020-03-09,67.32
2020-03-10,73.349998
2020-03-11,69.480003
2020-03-12,59.290001000000004
2020-03-13,62.529999
2020-03-16,53.419998
2020-03-17,51.18
2020-03-18,40.169998
2020-03-19,42.07
2020-03-20,41.77
2020-03-23,41.950001
2020-03-24,50.93
2020-03-25,52.740002000000004
2020-03-26,53.080002
2020-03-27,45.029999
2020-03-30,47.77
2020-03-31,47.450001
2020-04-01,38.18
2020-04-02,37.380001
2020-04-03,36.759997999999996
2020-04-06,41.810001
2020-04-07,44.639998999999996
2020-04-08,45.459998999999996
2020-04-09,52.650002
2020-04-13,48.82
2020-04-14,52.560001
2020-04-15,47.939999
2020-04-16,44.150002
2020-04-17,47.470001
2020-04-20,47.049999
2020-04-21,45.189999
2020-04-22,45.0
2020-04-23,45.360001000000004
2020-04-24,46.299999
2020-04-27,50.279999
2020-04-28,54.889998999999996
2020-04-29,62.5
2020-04-30,59.080002
2020-05-01,56.740002000000004
2020-05-04,58.650002
2020-05-05,57.34
2020-05-06,59.810001
2020-05-07,62.419998
2020-05-08,64.559998
