Date,RTN
2002-07-05,39.150002
2002-07-08,38.880001
2002-07-09,38.119999
2002-07-10,36.919998
2002-07-11,35.599998
2002-07-12,34.830002
2002-07-15,34.18
2002-07-16,35.0
2002-07-17,34.880001
2002-07-18,32.610001000000004
2002-07-19,30.780001000000002
2002-07-22,29.049999
2002-07-23,29.0
2002-07-24,31.24
2002-07-25,30.73
2002-07-26,29.799999
2002-07-29,31.4
2002-07-30,31.9
2002-07-31,32.580002
2002-08-01,32.799999
2002-08-02,32.23
2002-08-05,31.1
2002-08-06,32.240002000000004
2002-08-07,33.0
2002-08-08,34.52
2002-08-09,34.779999
2002-08-12,34.41
2002-08-13,33.360001000000004
2002-08-14,34.380001
2002-08-15,33.650002
2002-08-16,34.5
2002-08-19,34.5
2002-08-20,33.860001000000004
2002-08-21,34.299999
2002-08-22,34.740002000000004
2002-08-23,33.66
2002-08-26,32.959998999999996
2002-08-27,33.720001
2002-08-28,33.57
2002-08-29,33.919998
2002-08-30,35.0
2002-09-03,33.810001
2002-09-04,34.200001
2002-09-05,35.0
2002-09-06,36.310001
2002-09-09,37.009997999999996
2002-09-10,35.259997999999996
2002-09-11,35.400002
2002-09-12,35.669998
2002-09-13,35.380001
2002-09-16,36.880001
2002-09-17,34.82
2002-09-18,35.32
2002-09-19,33.5
2002-09-20,33.700001
2002-09-23,32.400002
2002-09-24,31.4
2002-09-25,31.99
2002-09-26,32.299999
2002-09-27,31.18
2002-09-30,29.299999
2002-10-01,30.4
2002-10-02,29.530001000000002
2002-10-03,29.709999
2002-10-04,29.200001
2002-10-07,29.15
2002-10-08,27.15
2002-10-09,27.040001
2002-10-10,27.120001000000002
2002-10-11,28.6
2002-10-14,28.74
2002-10-15,29.32
2002-10-16,29.110001
2002-10-17,28.85
2002-10-18,28.93
2002-10-21,29.0
2002-10-22,28.75
2002-10-23,30.25
2002-10-24,30.48
2002-10-25,29.41
2002-10-28,28.68
2002-10-29,28.93
2002-10-30,29.200001
2002-10-31,29.5
2002-11-01,29.129998999999998
2002-11-04,28.02
2002-11-05,29.27
2002-11-06,30.370001000000002
2002-11-07,29.82
2002-11-08,29.49
2002-11-11,28.610001
2002-11-12,29.290001
2002-11-13,28.959999
2002-11-14,27.389999
2002-11-15,28.049999
2002-11-18,27.629998999999998
2002-11-19,28.01
2002-11-20,28.4
2002-11-21,29.25
2002-11-22,29.049999
2002-11-25,28.540001
2002-11-26,28.0
2002-11-27,28.780001000000002
2002-11-29,29.17
2002-12-02,29.690001000000002
2002-12-03,28.799999
2002-12-04,28.549999
2002-12-05,28.200001
2002-12-06,28.299999
2002-12-09,28.08
2002-12-10,28.52
2002-12-11,29.719998999999998
2002-12-12,28.879998999999998
2002-12-13,28.18
2002-12-16,28.35
2002-12-17,28.6
2002-12-18,29.450001
2002-12-19,29.07
2002-12-20,29.360001
2002-12-23,29.99
2002-12-24,30.23
2002-12-26,29.93
2002-12-27,30.469998999999998
2002-12-30,29.879998999999998
2002-12-31,30.75
2003-01-02,31.58
2003-01-03,31.6
2003-01-06,31.99
2003-01-07,31.41
2003-01-08,31.52
2003-01-09,31.01
2003-01-10,31.42
2003-01-13,29.85
2003-01-14,29.940001000000002
2003-01-15,29.84
2003-01-16,30.16
2003-01-17,31.1
2003-01-21,30.299999
2003-01-22,28.85
2003-01-23,28.549999
2003-01-24,30.16
2003-01-27,29.219998999999998
2003-01-28,29.860001
2003-01-29,29.860001
2003-01-30,29.549999
2003-01-31,30.09
2003-02-03,30.0
2003-02-04,30.18
2003-02-05,30.290001
2003-02-06,29.709999
2003-02-07,29.530001000000002
2003-02-10,29.73
2003-02-11,29.469998999999998
2003-02-12,28.790001
2003-02-13,28.459999
2003-02-14,28.98
2003-02-18,28.719998999999998
2003-02-19,29.0
2003-02-20,28.139999
2003-02-21,27.940001000000002
2003-02-24,27.360001
2003-02-25,27.6
2003-02-26,27.469998999999998
2003-02-27,27.450001
2003-02-28,27.08
2003-03-03,27.370001000000002
2003-03-04,27.540001
2003-03-05,26.91
2003-03-06,25.42
2003-03-07,25.200001
2003-03-10,24.83
2003-03-11,24.549999
2003-03-12,25.120001000000002
2003-03-13,25.879998999999998
2003-03-14,26.110001
2003-03-17,27.68
2003-03-18,28.16
2003-03-19,28.35
2003-03-20,28.07
2003-03-21,27.790001
2003-03-24,27.690001000000002
2003-03-25,28.07
2003-03-26,27.950001
2003-03-27,28.85
2003-03-28,28.879998999999998
2003-03-31,28.370001000000002
2003-04-01,28.879998999999998
2003-04-02,28.959999
2003-04-03,28.99
2003-04-04,28.76
2003-04-07,28.309998999999998
2003-04-08,28.549999
2003-04-09,28.299999
2003-04-10,27.98
2003-04-11,27.370001000000002
2003-04-14,27.959999
2003-04-15,28.040001
2003-04-16,27.99
2003-04-17,28.98
2003-04-21,28.83
2003-04-22,29.75
2003-04-23,30.299999
2003-04-24,30.4
2003-04-25,29.91
2003-04-28,30.35
2003-04-29,30.190001000000002
2003-04-30,29.93
2003-05-01,29.51
2003-05-02,29.879998999999998
2003-05-05,29.5
2003-05-06,29.950001
2003-05-07,30.15
2003-05-08,29.98
2003-05-09,30.51
2003-05-12,31.620001000000002
2003-05-13,31.67
2003-05-14,31.74
2003-05-15,32.169998
2003-05-16,32.349998
2003-05-19,31.75
2003-05-20,31.58
2003-05-21,31.450001
2003-05-22,31.66
2003-05-23,31.860001
2003-05-27,31.879998999999998
2003-05-28,31.73
2003-05-29,31.48
2003-05-30,32.040001000000004
2003-06-02,32.25
2003-06-03,31.709999
2003-06-04,31.92
2003-06-05,32.110001000000004
2003-06-06,32.59
2003-06-09,31.809998999999998
2003-06-10,31.84
2003-06-11,32.209998999999996
2003-06-12,32.34
2003-06-13,31.73
2003-06-16,32.099998
2003-06-17,32.700001
2003-06-18,32.779999
2003-06-19,32.41
2003-06-20,33.060001
2003-06-23,32.720001
2003-06-24,33.139998999999996
2003-06-25,33.220001
2003-06-26,32.66
2003-06-27,32.599998
2003-06-30,32.84
2003-07-01,33.25
2003-07-02,33.16
2003-07-03,32.860001000000004
2003-07-07,32.849998
2003-07-08,32.59
2003-07-09,32.580002
2003-07-10,32.529999
2003-07-11,32.57
2003-07-14,32.279999
2003-07-15,32.34
2003-07-16,32.849998
2003-07-17,32.43
2003-07-18,33.25
2003-07-21,33.119999
2003-07-22,33.709998999999996
2003-07-23,33.560001
2003-07-24,32.32
2003-07-25,32.299999
2003-07-28,31.98
2003-07-29,31.15
2003-07-30,30.65
2003-07-31,30.700001
2003-08-01,30.860001
2003-08-04,30.969998999999998
2003-08-05,30.08
2003-08-06,30.280001000000002
2003-08-07,30.1
2003-08-08,30.17
2003-08-11,30.280001000000002
2003-08-12,30.76
2003-08-13,30.73
2003-08-14,31.110001
2003-08-15,31.0
2003-08-18,31.49
2003-08-19,31.65
2003-08-20,31.209999
2003-08-21,31.059998999999998
2003-08-22,31.27
2003-08-25,30.940001000000002
2003-08-26,31.59
2003-08-27,31.6
2003-08-28,32.0
2003-08-29,32.060001
2003-09-02,32.099998
2003-09-03,32.349998
2003-09-04,32.5
2003-09-05,32.470001
2003-09-08,32.599998
2003-09-09,32.459998999999996
2003-09-10,31.9
2003-09-11,32.0
2003-09-12,31.91
2003-09-15,31.290001
2003-09-16,30.469998999999998
2003-09-17,30.309998999999998
2003-09-18,30.549999
2003-09-19,30.450001
2003-09-22,30.040001
2003-09-23,29.16
2003-09-24,28.9
2003-09-25,28.040001
2003-09-26,28.16
2003-09-29,28.08
2003-09-30,28.0
2003-10-01,28.51
2003-10-02,28.08
2003-10-03,27.959999
2003-10-06,28.059998999999998
2003-10-07,27.76
2003-10-08,27.52
2003-10-09,27.530001000000002
2003-10-10,27.549999
2003-10-13,27.700001
2003-10-14,28.32
2003-10-15,28.1
2003-10-16,28.110001
2003-10-17,28.0
2003-10-20,28.15
2003-10-21,28.040001
2003-10-22,27.65
2003-10-23,26.709999
2003-10-24,26.0
2003-10-27,26.02
2003-10-28,26.1
2003-10-29,26.639999
2003-10-30,26.5
2003-10-31,26.48
2003-11-03,27.049999
2003-11-04,26.85
2003-11-05,27.01
2003-11-06,26.91
2003-11-07,26.969998999999998
2003-11-10,26.65
2003-11-11,26.57
2003-11-12,27.190001000000002
2003-11-13,28.049999
2003-11-14,27.709999
2003-11-17,27.34
2003-11-18,27.02
2003-11-19,27.459999
2003-11-20,27.24
2003-11-21,27.299999
2003-11-24,27.76
2003-11-25,27.75
2003-11-26,27.860001
2003-11-28,27.709999
2003-12-01,27.620001000000002
2003-12-02,27.889999
2003-12-03,28.23
2003-12-04,28.73
2003-12-05,28.299999
2003-12-08,28.73
2003-12-09,28.360001
2003-12-10,28.540001
2003-12-11,28.77
2003-12-12,29.049999
2003-12-15,28.65
2003-12-16,28.92
2003-12-17,29.51
2003-12-18,29.76
2003-12-19,29.84
2003-12-22,29.65
2003-12-23,29.83
2003-12-24,29.950001
2003-12-26,30.01
2003-12-29,30.219998999999998
2003-12-30,29.9
2003-12-31,30.040001
2004-01-02,29.860001
2004-01-05,29.98
2004-01-06,29.719998999999998
2004-01-07,30.17
2004-01-08,30.530001000000002
2004-01-09,30.92
2004-01-12,30.57
2004-01-13,30.65
2004-01-14,31.01
2004-01-15,31.41
2004-01-16,32.02
2004-01-20,31.450001
2004-01-21,32.07
2004-01-22,31.75
2004-01-23,31.98
2004-01-26,32.220001
2004-01-27,31.610001
2004-01-28,31.200001
2004-01-29,30.9
2004-01-30,30.51
2004-02-02,30.99
2004-02-03,30.950001
2004-02-04,30.879998999999998
2004-02-05,31.26
2004-02-06,31.15
2004-02-09,30.9
2004-02-10,30.799999
2004-02-11,31.049999
2004-02-12,31.41
2004-02-13,31.76
2004-02-17,32.200001
2004-02-18,31.799999
2004-02-19,32.040001000000004
2004-02-20,32.029999
2004-02-23,31.02
2004-02-24,30.33
2004-02-25,30.59
2004-02-26,30.17
2004-02-27,30.4
2004-03-01,31.41
2004-03-02,31.25
2004-03-03,31.540001
2004-03-04,31.540001
2004-03-05,31.52
2004-03-08,31.309998999999998
2004-03-09,30.969998999999998
2004-03-10,30.65
2004-03-11,30.1
2004-03-12,30.09
2004-03-15,30.26
2004-03-16,29.74
2004-03-17,30.059998999999998
2004-03-18,30.08
2004-03-19,29.969998999999998
2004-03-22,29.809998999999998
2004-03-23,30.26
2004-03-24,30.4
2004-03-25,30.709999
2004-03-26,30.780001000000002
2004-03-29,31.059998999999998
2004-03-30,31.24
2004-03-31,31.34
2004-04-01,31.139999
2004-04-02,31.67
2004-04-05,31.790001
2004-04-06,31.959999
2004-04-07,31.73
2004-04-08,31.879998999999998
2004-04-12,31.889999
2004-04-13,31.700001
2004-04-14,31.82
2004-04-15,31.85
2004-04-16,31.67
2004-04-19,31.43
2004-04-20,31.33
2004-04-21,31.620001000000002
2004-04-22,32.200001
2004-04-23,32.060001
2004-04-26,31.959999
2004-04-27,32.009997999999996
2004-04-28,31.57
2004-04-29,32.0
2004-04-30,32.259997999999996
2004-05-03,32.169998
2004-05-04,32.110001000000004
2004-05-05,32.349998
2004-05-06,32.02
2004-05-07,32.060001
2004-05-10,31.799999
2004-05-11,31.870001000000002
2004-05-12,32.220001
2004-05-13,32.689999
2004-05-14,33.119999
2004-05-17,32.369999
2004-05-18,32.77
2004-05-19,32.990002000000004
2004-05-20,32.509997999999996
2004-05-21,32.509997999999996
2004-05-24,32.59
2004-05-25,32.939999
2004-05-26,33.080002
2004-05-27,33.16
2004-05-28,33.25
2004-06-01,33.259997999999996
2004-06-02,33.540001000000004
2004-06-03,33.490002000000004
2004-06-04,33.549999
2004-06-07,33.799999
2004-06-08,34.02
2004-06-09,34.099998
2004-06-10,34.360001000000004
2004-06-14,34.209998999999996
2004-06-15,34.509997999999996
2004-06-16,34.869999
2004-06-17,34.869999
2004-06-18,35.099998
2004-06-21,34.73
2004-06-22,35.080002
2004-06-23,35.41
2004-06-24,34.970001
2004-06-25,34.669998
2004-06-28,34.560001
2004-06-29,35.23
2004-06-30,35.77
2004-07-01,35.349998
2004-07-02,34.720001
2004-07-06,34.0
2004-07-07,34.41
2004-07-08,34.610001000000004
2004-07-09,34.830002
2004-07-12,34.48
2004-07-13,34.509997999999996
2004-07-14,33.720001
2004-07-15,33.330002
2004-07-16,33.0
2004-07-19,32.98
2004-07-20,33.119999
2004-07-21,33.0
2004-07-22,32.529999
2004-07-23,32.380001
2004-07-26,32.529999
2004-07-27,32.27
2004-07-28,32.709998999999996
2004-07-29,33.549999
2004-07-30,33.549999
2004-08-02,33.82
2004-08-03,33.669998
2004-08-04,34.330002
2004-08-05,34.09
2004-08-06,33.860001000000004
2004-08-09,34.450001
2004-08-10,34.630001
2004-08-11,34.5
2004-08-12,33.700001
2004-08-13,34.009997999999996
2004-08-16,34.41
2004-08-17,34.299999
2004-08-18,33.93
2004-08-19,33.799999
2004-08-20,34.689999
2004-08-23,34.330002
2004-08-24,34.349998
2004-08-25,34.950001
2004-08-26,34.299999
2004-08-27,34.400002
2004-08-30,34.66
2004-08-31,34.73
2004-09-01,35.16
2004-09-02,35.32
2004-09-03,35.549999
2004-09-07,35.82
2004-09-08,35.630001
2004-09-09,35.66
2004-09-10,36.080002
2004-09-13,36.09
2004-09-14,36.200001
2004-09-15,36.400002
2004-09-16,36.299999
2004-09-17,36.880001
2004-09-20,36.5
2004-09-21,36.759997999999996
2004-09-22,36.400002
2004-09-23,36.43
2004-09-24,37.009997999999996
2004-09-27,36.689999
2004-09-28,36.950001
2004-09-29,36.77
2004-09-30,37.98
2004-10-01,37.98
2004-10-04,37.77
2004-10-05,37.900002
2004-10-06,37.5
2004-10-07,36.990002000000004
2004-10-08,36.32
2004-10-11,36.400002
2004-10-12,36.400002
2004-10-13,35.919998
2004-10-14,35.720001
2004-10-15,35.98
2004-10-18,35.700001
2004-10-19,35.849998
2004-10-20,35.669998
2004-10-21,35.77
2004-10-22,35.419998
2004-10-25,35.169998
2004-10-26,36.07
2004-10-27,36.66
2004-10-28,37.450001
2004-10-29,36.48
2004-11-01,36.950001
2004-11-02,36.759997999999996
2004-11-03,37.549999
2004-11-04,37.709998999999996
2004-11-05,37.73
2004-11-08,37.98
2004-11-09,37.990002000000004
2004-11-10,38.5
2004-11-11,38.830002
2004-11-12,38.790001000000004
2004-11-15,38.689999
2004-11-16,38.830002
2004-11-17,39.02
2004-11-18,39.400002
2004-11-19,38.84
2004-11-22,39.360001000000004
2004-11-23,39.52
2004-11-24,39.700001
2004-11-26,39.849998
2004-11-29,39.860001000000004
2004-11-30,40.34
2004-12-01,40.970001
2004-12-02,40.98
2004-12-03,41.18
2004-12-06,40.369999
2004-12-07,39.48
2004-12-08,38.650002
2004-12-09,38.919998
2004-12-10,39.349998
2004-12-13,39.720001
2004-12-14,39.599998
2004-12-15,39.080002
2004-12-16,39.0
2004-12-17,39.09
2004-12-20,38.630001
2004-12-21,38.880001
2004-12-22,39.040001000000004
2004-12-23,38.900002
2004-12-27,39.25
2004-12-28,39.560001
2004-12-29,39.060001
2004-12-30,38.77
2004-12-31,38.830002
2005-01-03,38.049999
2005-01-04,36.580002
2005-01-05,36.880001
2005-01-06,36.52
2005-01-07,36.41
2005-01-10,36.889998999999996
2005-01-11,36.540001000000004
2005-01-12,37.25
2005-01-13,36.799999
2005-01-14,36.759997999999996
2005-01-18,36.990002000000004
2005-01-19,37.169998
2005-01-20,36.900002
2005-01-21,36.759997999999996
2005-01-24,36.5
2005-01-25,36.5
2005-01-26,37.0
2005-01-27,37.23
2005-01-28,37.02
2005-01-31,37.400002
2005-02-01,37.709998999999996
2005-02-02,37.799999
2005-02-03,38.099998
2005-02-04,37.919998
2005-02-07,38.349998
2005-02-08,37.900002
2005-02-09,37.66
2005-02-10,38.150002
2005-02-11,38.049999
2005-02-14,38.220001
2005-02-15,38.099998
2005-02-16,38.27
2005-02-17,38.459998999999996
2005-02-18,38.189999
2005-02-22,37.93
2005-02-23,38.25
2005-02-24,38.150002
2005-02-25,38.59
2005-02-28,38.240002000000004
2005-03-01,38.360001000000004
2005-03-02,38.099998
2005-03-03,37.990002000000004
2005-03-04,38.610001000000004
2005-03-07,38.98
2005-03-08,39.0
2005-03-09,39.0
2005-03-10,38.98
2005-03-11,38.639998999999996
2005-03-14,39.189999
2005-03-15,38.73
2005-03-16,38.099998
2005-03-17,38.580002
2005-03-18,38.509997999999996
2005-03-21,38.150002
2005-03-22,37.919998
2005-03-23,38.23
2005-03-24,38.540001000000004
2005-03-28,38.32
2005-03-29,38.27
2005-03-30,38.82
2005-03-31,38.700001
2005-04-01,38.959998999999996
2005-04-04,39.0
2005-04-05,39.139998999999996
2005-04-06,39.139998999999996
2005-04-07,39.07
2005-04-08,39.02
2005-04-11,38.98
2005-04-12,38.830002
2005-04-13,38.380001
2005-04-14,37.759997999999996
2005-04-15,36.830002
2005-04-18,36.919998
2005-04-19,36.959998999999996
2005-04-20,36.540001000000004
2005-04-21,37.080002
2005-04-22,36.759997999999996
2005-04-25,37.029999
2005-04-26,36.799999
2005-04-27,37.099998
2005-04-28,37.630001
2005-04-29,37.610001000000004
2005-05-02,38.32
2005-05-03,38.34
2005-05-04,38.900002
2005-05-05,38.599998
2005-05-06,38.740002000000004
2005-05-09,39.439999
2005-05-10,39.0
2005-05-11,39.139998999999996
2005-05-12,39.0
2005-05-13,39.009997999999996
2005-05-16,39.0
2005-05-17,39.150002
2005-05-18,39.32
2005-05-19,39.02
2005-05-20,39.040001000000004
2005-05-23,39.049999
2005-05-24,39.169998
2005-05-25,38.919998
2005-05-26,39.5
2005-05-27,39.200001
2005-05-31,39.16
2005-06-01,39.279999
2005-06-02,39.25
2005-06-03,39.060001
2005-06-06,39.150002
2005-06-07,38.77
2005-06-08,38.77
2005-06-09,39.259997999999996
2005-06-10,39.529999
2005-06-13,39.09
2005-06-14,39.0
2005-06-15,39.119999
2005-06-16,39.009997999999996
2005-06-17,39.5
2005-06-20,39.27
2005-06-21,39.060001
2005-06-22,39.689999
2005-06-23,39.139998999999996
2005-06-24,38.779999
2005-06-27,39.040001000000004
2005-06-28,39.32
2005-06-29,39.23
2005-06-30,39.119999
2005-07-01,39.220001
2005-07-05,39.380001
2005-07-06,39.369999
2005-07-07,39.27
2005-07-08,39.549999
2005-07-11,39.799999
2005-07-12,39.57
2005-07-13,39.700001
2005-07-14,39.23
2005-07-15,39.75
2005-07-18,39.5
2005-07-19,39.549999
2005-07-20,39.709998999999996
2005-07-21,39.639998999999996
2005-07-22,39.419998
2005-07-25,39.25
2005-07-26,39.82
2005-07-27,39.830002
2005-07-28,39.689999
2005-07-29,39.330002
2005-08-01,39.360001000000004
2005-08-02,39.580002
2005-08-03,39.549999
2005-08-04,39.330002
2005-08-05,39.0
2005-08-08,39.259997999999996
2005-08-09,39.330002
2005-08-10,39.360001000000004
2005-08-11,39.75
2005-08-12,39.52
2005-08-15,39.549999
2005-08-16,39.369999
2005-08-17,39.400002
2005-08-18,39.360001000000004
2005-08-19,39.490002000000004
2005-08-22,39.41
2005-08-23,39.450001
2005-08-24,39.299999
2005-08-25,39.290001000000004
2005-08-26,39.049999
2005-08-29,39.310001
2005-08-30,39.740002000000004
2005-08-31,39.220001
2005-09-01,39.349998
2005-09-02,39.34
2005-09-06,39.490002000000004
2005-09-07,39.450001
2005-09-08,39.200001
2005-09-09,39.080002
2005-09-12,38.939999
2005-09-13,38.369999
2005-09-14,38.349998
2005-09-15,38.200001
2005-09-16,38.25
2005-09-19,38.09
2005-09-20,37.900002
2005-09-21,36.990002000000004
2005-09-22,37.029999
2005-09-23,37.240002000000004
2005-09-26,37.330002
2005-09-27,37.279999
2005-09-28,37.720001
2005-09-29,37.610001000000004
2005-09-30,38.02
2005-10-03,37.630001
2005-10-04,37.529999
2005-10-05,36.790001000000004
2005-10-06,37.0
2005-10-07,37.0
2005-10-10,36.639998999999996
2005-10-11,36.34
2005-10-12,36.380001
2005-10-13,36.419998
2005-10-14,36.529999
2005-10-17,36.68
2005-10-18,36.950001
2005-10-19,37.810001
2005-10-20,37.119999
2005-10-21,36.77
2005-10-24,37.720001
2005-10-25,36.68
2005-10-26,36.93
2005-10-27,36.450001
2005-10-28,37.43
2005-10-31,36.950001
2005-11-01,37.66
2005-11-02,37.740002000000004
2005-11-03,37.549999
2005-11-04,37.560001
2005-11-07,37.549999
2005-11-08,37.150002
2005-11-09,37.209998999999996
2005-11-10,37.68
2005-11-11,37.099998
2005-11-14,37.610001000000004
2005-11-15,37.48
2005-11-16,37.439999
2005-11-17,38.110001000000004
2005-11-18,37.810001
2005-11-21,37.889998999999996
2005-11-22,38.240002000000004
2005-11-23,37.919998
2005-11-25,38.119999
2005-11-28,38.029999
2005-11-29,38.619999
2005-11-30,38.419998
2005-12-01,38.919998
2005-12-02,38.610001000000004
2005-12-05,38.490002000000004
2005-12-06,39.18
2005-12-07,39.09
2005-12-08,39.330002
2005-12-09,39.41
2005-12-12,39.32
2005-12-13,39.650002
2005-12-14,39.849998
2005-12-15,39.950001
2005-12-16,39.610001000000004
2005-12-19,39.18
2005-12-20,39.439999
2005-12-21,39.84
2005-12-22,39.990002000000004
2005-12-23,40.040001000000004
2005-12-27,40.119999
2005-12-28,40.209998999999996
2005-12-29,39.939999
2005-12-30,40.150002
2006-01-03,40.0
2006-01-04,39.990002000000004
2006-01-05,40.040001000000004
2006-01-06,40.259997999999996
2006-01-09,40.43
2006-01-10,40.610001000000004
2006-01-11,40.799999
2006-01-12,40.52
2006-01-13,40.860001000000004
2006-01-17,40.299999
2006-01-18,40.330002
2006-01-19,40.560001
2006-01-20,40.130001
2006-01-23,40.310001
2006-01-24,40.84
2006-01-25,40.82
2006-01-26,41.580002
2006-01-27,41.349998
2006-01-30,41.619999
2006-01-31,40.970001
2006-02-01,41.389998999999996
2006-02-02,41.029999
2006-02-03,41.43
2006-02-06,42.119999
2006-02-07,41.669998
2006-02-08,41.759997999999996
2006-02-09,42.029999
2006-02-10,42.790001000000004
2006-02-13,42.959998999999996
2006-02-14,43.689999
2006-02-15,43.290001000000004
2006-02-16,43.380001
2006-02-17,43.02
2006-02-21,42.77
2006-02-22,43.400002
2006-02-23,42.990002000000004
2006-02-24,43.240002000000004
2006-02-27,43.93
2006-02-28,43.400002
2006-03-01,43.68
2006-03-02,43.98
2006-03-03,44.200001
2006-03-06,43.82
2006-03-07,43.779999
2006-03-08,43.419998
2006-03-09,44.139998999999996
2006-03-10,44.32
2006-03-13,44.700001
2006-03-14,45.040001000000004
2006-03-15,45.27
2006-03-16,45.529999
2006-03-17,45.689999
2006-03-20,45.380001
2006-03-21,45.990002000000004
2006-03-22,45.759997999999996
2006-03-23,44.900002
2006-03-24,45.18
2006-03-27,45.59
2006-03-28,45.200001
2006-03-29,46.580002
2006-03-30,45.509997999999996
2006-03-31,45.84
2006-04-03,45.970001
2006-04-04,46.099998
2006-04-05,46.02
2006-04-06,45.900002
2006-04-07,45.400002
2006-04-10,44.52
2006-04-11,44.110001000000004
2006-04-12,43.529999
2006-04-13,43.689999
2006-04-17,43.869999
2006-04-18,44.900002
2006-04-19,44.889998999999996
2006-04-20,45.75
2006-04-21,45.419998
2006-04-24,45.990002000000004
2006-04-25,45.259997999999996
2006-04-26,45.18
2006-04-27,46.02
2006-04-28,44.27
2006-05-01,45.799999
2006-05-02,45.810001
2006-05-03,45.869999
2006-05-04,46.02
2006-05-05,46.529999
2006-05-08,46.84
2006-05-09,46.509997999999996
2006-05-10,47.169998
2006-05-11,46.889998999999996
2006-05-12,46.259997999999996
2006-05-15,47.27
2006-05-16,46.48
2006-05-17,45.720001
2006-05-18,45.740002000000004
2006-05-19,46.049999
2006-05-22,46.110001000000004
2006-05-23,45.450001
2006-05-24,45.060001
2006-05-25,45.259997999999996
2006-05-26,45.200001
2006-05-30,45.029999
2006-05-31,45.849998
2006-06-01,46.25
2006-06-02,45.759997999999996
2006-06-05,45.52
2006-06-06,44.599998
2006-06-07,44.130001
2006-06-08,44.099998
2006-06-09,43.73
2006-06-12,43.029999
2006-06-13,42.950001
2006-06-14,43.099998
2006-06-15,44.060001
2006-06-16,44.580002
2006-06-19,44.0
2006-06-20,43.919998
2006-06-21,44.919998
2006-06-22,43.810001
2006-06-23,44.279999
2006-06-26,44.07
2006-06-27,44.07
2006-06-28,43.73
2006-06-29,44.279999
2006-06-30,44.57
2006-07-03,44.450001
2006-07-05,44.310001
2006-07-06,44.099998
2006-07-07,44.029999
2006-07-10,44.189999
2006-07-11,44.950001
2006-07-12,44.369999
2006-07-13,44.060001
2006-07-14,43.939999
2006-07-17,43.560001
2006-07-18,43.599998
2006-07-19,44.459998999999996
2006-07-20,44.43
2006-07-21,44.959998999999996
2006-07-24,45.02
2006-07-25,45.919998
2006-07-26,45.959998999999996
2006-07-27,45.150002
2006-07-28,44.900002
2006-07-31,45.07
2006-08-01,44.759997999999996
2006-08-02,45.02
2006-08-03,44.919998
2006-08-04,45.099998
2006-08-07,45.049999
2006-08-08,44.759997999999996
2006-08-09,44.540001000000004
2006-08-10,45.099998
2006-08-11,45.009997999999996
2006-08-14,45.330002
2006-08-15,46.459998999999996
2006-08-16,47.279999
2006-08-17,47.709998999999996
2006-08-18,47.610001000000004
2006-08-21,47.490002000000004
2006-08-22,47.450001
2006-08-23,46.93
2006-08-24,46.82
2006-08-25,46.639998999999996
2006-08-28,46.900002
2006-08-29,46.959998999999996
2006-08-30,47.450001
2006-08-31,47.209998999999996
2006-09-01,47.049999
2006-09-05,47.849998
2006-09-06,47.759997999999996
2006-09-07,47.650002
2006-09-08,47.619999
2006-09-11,47.900002
2006-09-12,47.209998999999996
2006-09-13,47.200001
2006-09-14,47.049999
2006-09-15,47.259997999999996
2006-09-18,47.68
2006-09-19,47.32
2006-09-20,47.740002000000004
2006-09-21,47.049999
2006-09-22,47.23
2006-09-25,47.73
2006-09-26,47.84
2006-09-27,47.779999
2006-09-28,47.98
2006-09-29,48.009997999999996
2006-10-02,48.689999
2006-10-03,48.75
2006-10-04,49.200001
2006-10-05,49.599998
2006-10-06,49.119999
2006-10-09,49.040001000000004
2006-10-10,49.830002
2006-10-11,49.599998
2006-10-12,49.849998
2006-10-13,50.650002
2006-10-16,50.799999
2006-10-17,50.310001
2006-10-18,50.5
2006-10-19,50.450001
2006-10-20,50.330002
2006-10-23,50.389998999999996
2006-10-24,50.540001000000004
2006-10-25,49.48
2006-10-26,49.209998999999996
2006-10-27,49.619999
2006-10-30,49.869999
2006-10-31,49.950001
2006-11-01,50.049999
2006-11-02,49.27
2006-11-03,48.98
2006-11-06,49.630001
2006-11-07,49.68
2006-11-08,48.959998999999996
2006-11-09,48.73
2006-11-10,48.900002
2006-11-13,49.240002000000004
2006-11-14,49.830002
2006-11-15,50.27
2006-11-16,50.43
2006-11-17,50.369999
2006-11-20,50.009997999999996
2006-11-21,50.41
2006-11-22,50.57
2006-11-24,50.869999
2006-11-27,50.360001000000004
2006-11-28,50.799999
2006-11-29,51.549999
2006-11-30,51.040001000000004
2006-12-01,51.299999
2006-12-04,52.150002
2006-12-05,52.279999
2006-12-06,52.82
2006-12-07,52.349998
2006-12-08,52.169998
2006-12-11,52.380001
2006-12-12,52.360001000000004
2006-12-13,52.25
2006-12-14,52.400002
2006-12-15,52.66
2006-12-18,52.990002000000004
2006-12-19,53.549999
2006-12-20,53.860001000000004
2006-12-21,53.82
2006-12-22,53.43
2006-12-26,53.450001
2006-12-27,53.630001
2006-12-28,53.450001
2006-12-29,52.799999
2007-01-03,52.110001000000004
2007-01-04,51.330002
2007-01-05,51.630001
2007-01-08,51.099998
2007-01-09,51.59
2007-01-10,52.009997999999996
2007-01-11,52.200001
2007-01-12,51.779999
2007-01-16,51.779999
2007-01-17,51.68
2007-01-18,51.560001
2007-01-19,52.299999
2007-01-22,51.950001
2007-01-23,53.18
2007-01-24,52.77
