Date,AB
2002-07-17,31.58
2002-07-18,31.35
2002-07-19,29.25
2002-07-22,28.209999
2002-07-23,25.299999
2002-07-24,25.950001
2002-07-25,25.65
2002-07-26,26.450001
2002-07-29,29.01
2002-07-30,29.799999
2002-07-31,29.0
2002-08-01,29.4
2002-08-02,28.0
2002-08-05,26.76
2002-08-06,28.280001000000002
2002-08-07,29.24
2002-08-08,31.200001
2002-08-09,31.1
2002-08-12,31.0
2002-08-13,30.15
2002-08-14,31.799999
2002-08-15,33.900002
2002-08-16,33.400002
2002-08-19,34.150002
2002-08-20,33.450001
2002-08-21,34.400002
2002-08-22,34.349998
2002-08-23,33.529999
2002-08-26,33.700001
2002-08-27,33.0
2002-08-28,32.259997999999996
2002-08-29,30.809998999999998
2002-08-30,31.059998999999998
2002-09-03,29.299999
2002-09-04,30.1
2002-09-05,29.34
2002-09-06,29.9
2002-09-09,30.0
2002-09-10,30.4
2002-09-11,30.93
2002-09-12,30.0
2002-09-13,30.450001
2002-09-16,30.76
2002-09-17,29.9
2002-09-18,30.290001
2002-09-19,29.17
2002-09-20,28.799999
2002-09-23,27.85
2002-09-24,27.549999
2002-09-25,27.25
2002-09-26,28.280001000000002
2002-09-27,28.0
2002-09-30,27.73
2002-10-01,28.5
2002-10-02,28.5
2002-10-03,27.5
2002-10-04,26.66
2002-10-07,25.200001
2002-10-08,25.860001
2002-10-09,23.9
2002-10-10,25.15
2002-10-11,26.32
2002-10-14,27.15
2002-10-15,29.540001
2002-10-16,28.17
2002-10-17,29.6
2002-10-18,29.950001
2002-10-21,29.690001000000002
2002-10-22,29.1
2002-10-23,29.450001
2002-10-24,28.9
2002-10-25,29.950001
2002-10-28,29.370001000000002
2002-10-29,29.59
2002-10-30,29.85
2002-10-31,29.110001
2002-11-01,30.200001
2002-11-04,31.26
2002-11-05,32.0
2002-11-06,32.389998999999996
2002-11-07,31.360001
2002-11-08,30.700001
2002-11-11,29.0
2002-11-12,29.0
2002-11-13,28.950001
2002-11-14,30.799999
2002-11-15,30.549999
2002-11-18,30.950001
2002-11-19,30.85
2002-11-20,31.780001000000002
2002-11-21,32.450001
2002-11-22,33.860001000000004
2002-11-25,34.34
2002-11-26,34.299999
2002-11-27,35.049999
2002-11-29,34.98
2002-12-02,34.299999
2002-12-03,33.400002
2002-12-04,33.130001
2002-12-05,33.200001
2002-12-06,33.18
2002-12-09,32.529999
2002-12-10,33.009997999999996
2002-12-11,32.869999
2002-12-12,32.75
2002-12-13,32.400002
2002-12-16,32.700001
2002-12-17,32.950001
2002-12-18,31.950001
2002-12-19,31.5
2002-12-20,31.950001
2002-12-23,31.73
2002-12-24,31.450001
2002-12-26,31.450001
2002-12-27,30.719998999999998
2002-12-30,30.610001
2002-12-31,31.0
2003-01-02,32.700001
2003-01-03,32.400002
2003-01-06,33.790001000000004
2003-01-07,33.549999
2003-01-08,33.400002
2003-01-09,33.849998
2003-01-10,33.349998
2003-01-13,33.400002
2003-01-14,33.5
2003-01-15,33.02
2003-01-16,32.700001
2003-01-17,32.450001
2003-01-21,31.700001
2003-01-22,30.75
2003-01-23,30.799999
2003-01-24,30.209999
2003-01-27,29.99
2003-01-28,29.889999
2003-01-29,29.719998999999998
2003-01-30,29.4
2003-01-31,29.85
2003-02-03,29.9
2003-02-04,29.280001000000002
2003-02-05,29.700001
2003-02-06,28.809998999999998
2003-02-07,28.049999
2003-02-10,27.48
2003-02-11,27.6
2003-02-12,27.0
2003-02-13,27.200001
2003-02-14,27.790001
2003-02-18,29.07
2003-02-19,28.85
2003-02-20,28.799999
2003-02-21,29.18
2003-02-24,28.51
2003-02-25,28.65
2003-02-26,27.67
2003-02-27,28.0
2003-02-28,28.200001
2003-03-03,27.85
2003-03-04,27.41
2003-03-05,27.67
2003-03-06,27.75
2003-03-07,28.200001
2003-03-10,27.440001000000002
2003-03-11,26.25
2003-03-12,26.5
2003-03-13,27.6
2003-03-14,27.799999
2003-03-17,27.9
2003-03-18,28.879998999999998
2003-03-19,29.6
2003-03-20,29.4
2003-03-21,30.4
2003-03-24,29.209999
2003-03-25,29.450001
2003-03-26,29.790001
2003-03-27,29.540001
2003-03-28,29.389999
2003-03-31,28.799999
2003-04-01,28.52
2003-04-02,29.25
2003-04-03,29.66
2003-04-04,29.780001000000002
2003-04-07,30.110001
2003-04-08,29.99
2003-04-09,29.6
2003-04-10,29.5
2003-04-11,29.9
2003-04-14,30.219998999999998
2003-04-15,31.110001
2003-04-16,31.1
2003-04-17,31.1
2003-04-21,31.200001
2003-04-22,32.650002
2003-04-23,32.610001000000004
2003-04-24,32.209998999999996
2003-04-25,31.84
2003-04-28,32.349998
2003-04-29,31.5
2003-04-30,31.879998999999998
2003-05-01,31.5
2003-05-02,31.98
2003-05-05,31.5
2003-05-06,31.940001000000002
2003-05-07,31.639999
2003-05-08,31.4
2003-05-09,31.48
2003-05-12,31.6
2003-05-13,32.02
2003-05-14,32.0
2003-05-15,32.52
2003-05-16,32.400002
2003-05-19,31.4
2003-05-20,31.48
2003-05-21,31.700001
2003-05-22,32.48
2003-05-23,33.150002
2003-05-27,33.82
2003-05-28,34.0
2003-05-29,34.32
2003-05-30,35.0
2003-06-02,36.32
2003-06-03,36.490002000000004
2003-06-04,37.77
2003-06-05,37.27
2003-06-06,38.110001000000004
2003-06-09,36.700001
2003-06-10,36.970001
2003-06-11,37.389998999999996
2003-06-12,37.700001
2003-06-13,37.459998999999996
2003-06-16,38.110001000000004
2003-06-17,37.740002000000004
2003-06-18,37.299999
2003-06-19,36.990002000000004
2003-06-20,36.810001
2003-06-23,35.950001
2003-06-24,36.049999
2003-06-25,36.450001
2003-06-26,36.84
2003-06-27,36.869999
2003-06-30,36.5
2003-07-01,36.799999
2003-07-02,36.860001000000004
2003-07-03,36.93
2003-07-07,37.310001
2003-07-08,37.200001
2003-07-09,38.0
2003-07-10,37.299999
2003-07-11,37.509997999999996
2003-07-14,38.299999
2003-07-15,37.400002
2003-07-16,36.48
2003-07-17,36.209998999999996
2003-07-18,36.080002
2003-07-21,35.400002
2003-07-22,36.0
2003-07-23,35.889998999999996
2003-07-24,36.0
2003-07-25,36.299999
2003-07-28,35.650002
2003-07-29,36.16
2003-07-30,35.939999
2003-07-31,36.950001
2003-08-01,36.450001
2003-08-04,36.34
2003-08-05,36.450001
2003-08-06,36.25
2003-08-07,36.029999
2003-08-08,35.98
2003-08-11,35.950001
2003-08-12,36.84
2003-08-13,36.330002
2003-08-14,36.09
2003-08-15,36.299999
2003-08-18,36.0
2003-08-19,36.09
2003-08-20,36.599998
2003-08-21,36.209998999999996
2003-08-22,35.880001
2003-08-25,35.75
2003-08-26,35.599998
2003-08-27,35.299999
2003-08-28,35.650002
2003-08-29,35.400002
2003-09-02,35.950001
2003-09-03,35.700001
2003-09-04,34.900002
2003-09-05,34.91
2003-09-08,34.740002000000004
2003-09-09,34.330002
2003-09-10,34.349998
2003-09-11,34.939999
2003-09-12,35.799999
2003-09-15,35.169998
2003-09-16,35.849998
2003-09-17,35.889998999999996
2003-09-18,36.349998
2003-09-19,36.490002000000004
2003-09-22,36.25
2003-09-23,36.0
2003-09-24,35.91
2003-09-25,35.700001
2003-09-26,35.41
2003-09-29,35.529999
2003-09-30,33.490002000000004
2003-10-01,34.029999
2003-10-02,33.740002000000004
2003-10-03,33.799999
2003-10-06,34.169998
2003-10-07,34.5
2003-10-08,33.900002
2003-10-09,33.560001
2003-10-10,33.849998
2003-10-13,34.59
2003-10-14,34.470001
2003-10-15,34.380001
2003-10-16,34.369999
2003-10-17,34.32
2003-10-20,34.490002000000004
2003-10-21,34.0
2003-10-22,33.220001
2003-10-23,33.299999
2003-10-24,32.349998
2003-10-27,32.5
2003-10-28,32.279999
2003-10-29,33.43
2003-10-30,33.400002
2003-10-31,33.57
2003-11-03,33.939999
2003-11-04,34.099998
2003-11-05,31.1
2003-11-06,30.15
2003-11-07,31.75
2003-11-10,30.9
2003-11-11,30.76
2003-11-12,31.07
2003-11-13,31.25
2003-11-14,30.92
2003-11-17,30.6
2003-11-18,30.85
2003-11-19,30.75
2003-11-20,30.57
2003-11-21,30.75
2003-11-24,31.620001000000002
2003-11-25,32.119999
2003-11-26,32.41
2003-11-28,32.200001
2003-12-01,32.779999
2003-12-02,32.779999
2003-12-03,33.0
2003-12-04,32.900002
2003-12-05,32.5
2003-12-08,33.049999
2003-12-09,32.799999
2003-12-10,32.790001000000004
2003-12-11,32.549999
2003-12-12,32.200001
2003-12-15,32.049999
2003-12-16,32.009997999999996
2003-12-17,32.049999
2003-12-18,33.200001
2003-12-19,33.25
2003-12-22,33.18
2003-12-23,33.049999
2003-12-24,33.290001000000004
2003-12-26,33.150002
2003-12-29,33.799999
2003-12-30,33.900002
2003-12-31,33.75
2004-01-02,34.5
2004-01-05,35.450001
2004-01-06,35.900002
2004-01-07,36.099998
2004-01-08,36.400002
2004-01-09,36.25
2004-01-12,37.259997999999996
2004-01-13,36.860001000000004
2004-01-14,37.040001000000004
2004-01-15,37.299999
2004-01-16,38.09
2004-01-20,38.400002
2004-01-21,38.349998
2004-01-22,38.400002
2004-01-23,38.009997999999996
2004-01-26,37.75
2004-01-27,37.459998999999996
2004-01-28,36.740002000000004
2004-01-29,37.0
2004-01-30,36.860001000000004
2004-02-02,36.91
2004-02-03,37.529999
2004-02-04,36.849998
2004-02-05,36.75
2004-02-06,36.849998
2004-02-09,36.73
2004-02-10,37.220001
2004-02-11,38.060001
2004-02-12,38.380001
2004-02-13,38.299999
2004-02-17,38.709998999999996
2004-02-18,38.75
2004-02-19,38.610001000000004
2004-02-20,37.93
2004-02-23,37.459998999999996
2004-02-24,37.02
2004-02-25,37.18
2004-02-26,37.32
2004-02-27,37.0
2004-03-01,37.369999
2004-03-02,37.400002
2004-03-03,37.549999
2004-03-04,38.060001
2004-03-05,38.299999
2004-03-08,37.950001
2004-03-09,38.099998
2004-03-10,37.43
2004-03-11,36.84
2004-03-12,37.419998
2004-03-15,37.040001000000004
2004-03-16,36.68
2004-03-17,36.950001
2004-03-18,37.330002
2004-03-19,37.150002
2004-03-22,37.029999
2004-03-23,36.84
2004-03-24,36.540001000000004
2004-03-25,36.990002000000004
2004-03-26,36.950001
2004-03-29,37.349998
2004-03-30,36.799999
2004-03-31,36.799999
2004-04-01,36.799999
2004-04-02,37.310001
2004-04-05,37.299999
2004-04-06,37.299999
2004-04-07,37.290001000000004
2004-04-08,37.009997999999996
2004-04-12,36.93
2004-04-13,36.139998999999996
2004-04-14,35.560001
2004-04-15,35.27
2004-04-16,35.360001000000004
2004-04-19,35.119999
2004-04-20,34.849998
2004-04-21,34.580002
2004-04-22,34.98
2004-04-23,35.169998
2004-04-26,35.200001
2004-04-27,35.419998
2004-04-28,34.599998
2004-04-29,33.959998999999996
2004-04-30,33.349998
2004-05-03,34.0
2004-05-04,34.709998999999996
2004-05-05,34.619999
2004-05-06,34.049999
2004-05-07,33.650002
2004-05-10,33.630001
2004-05-11,33.669998
2004-05-12,33.380001
2004-05-13,33.0
2004-05-14,32.150002
2004-05-17,31.700001
2004-05-18,32.09
2004-05-19,32.349998
2004-05-20,32.709998999999996
2004-05-21,32.970001
2004-05-24,33.099998
2004-05-25,33.549999
2004-05-26,33.509997999999996
2004-05-27,33.610001000000004
2004-05-28,33.630001
2004-06-01,33.709998999999996
2004-06-02,33.689999
2004-06-03,33.48
2004-06-04,33.77
2004-06-07,33.990002000000004
2004-06-08,34.119999
2004-06-09,33.66
2004-06-10,33.380001
2004-06-14,33.009997999999996
2004-06-15,32.919998
2004-06-16,33.040001000000004
2004-06-17,33.299999
2004-06-18,33.700001
2004-06-21,33.669998
2004-06-22,33.5
2004-06-23,33.619999
2004-06-24,33.57
2004-06-25,33.889998999999996
2004-06-28,33.779999
2004-06-29,33.650002
2004-06-30,33.950001
2004-07-01,33.77
2004-07-02,33.889998999999996
2004-07-06,33.630001
2004-07-07,33.18
2004-07-08,33.16
2004-07-09,33.369999
2004-07-12,33.990002000000004
2004-07-13,34.57
2004-07-14,34.849998
2004-07-15,34.700001
2004-07-16,34.610001000000004
2004-07-19,34.09
2004-07-20,34.459998999999996
2004-07-21,33.939999
2004-07-22,33.349998
2004-07-23,33.07
2004-07-26,33.029999
2004-07-27,33.52
2004-07-28,33.709998999999996
2004-07-29,33.599998
2004-07-30,33.490002000000004
2004-08-02,33.790001000000004
2004-08-03,33.759997999999996
2004-08-04,33.450001
2004-08-05,33.459998999999996
2004-08-06,32.720001
2004-08-09,32.599998
2004-08-10,32.73
2004-08-11,32.799999
2004-08-12,32.509997999999996
2004-08-13,32.630001
2004-08-16,33.279999
2004-08-17,33.27
2004-08-18,33.439999
2004-08-19,33.5
2004-08-20,33.68
2004-08-23,33.700001
2004-08-24,33.799999
2004-08-25,33.970001
2004-08-26,34.029999
2004-08-27,34.009997999999996
2004-08-30,33.98
2004-08-31,34.27
2004-09-01,34.650002
2004-09-02,34.970001
2004-09-03,34.889998999999996
2004-09-07,35.389998999999996
2004-09-08,35.439999
2004-09-09,35.299999
2004-09-10,35.59
2004-09-13,35.52
2004-09-14,35.709998999999996
2004-09-15,35.700001
2004-09-16,35.77
2004-09-17,35.450001
2004-09-20,35.68
2004-09-21,36.0
2004-09-22,35.459998999999996
2004-09-23,35.18
2004-09-24,35.310001
2004-09-27,35.209998999999996
2004-09-28,35.59
2004-09-29,35.75
2004-09-30,35.5
2004-10-01,35.799999
2004-10-04,36.080002
2004-10-05,36.139998999999996
2004-10-06,36.619999
2004-10-07,36.18
2004-10-08,36.169998
2004-10-11,37.400002
2004-10-12,38.060001
2004-10-13,38.439999
2004-10-14,37.919998
2004-10-15,37.610001000000004
2004-10-18,37.740002000000004
2004-10-19,37.759997999999996
2004-10-20,37.5
2004-10-21,37.75
2004-10-22,37.77
2004-10-25,37.240002000000004
2004-10-26,37.400002
2004-10-27,37.900002
2004-10-28,38.139998999999996
2004-10-29,38.0
2004-11-01,37.950001
2004-11-02,37.799999
2004-11-03,38.470001
2004-11-04,38.380001
2004-11-05,38.860001000000004
2004-11-08,38.950001
2004-11-09,38.830002
2004-11-10,38.98
2004-11-11,39.470001
2004-11-12,39.66
2004-11-15,39.470001
2004-11-16,39.02
2004-11-17,39.380001
2004-11-18,39.18
2004-11-19,39.099998
2004-11-22,39.09
2004-11-23,39.549999
2004-11-24,39.52
2004-11-26,39.34
2004-11-29,39.41
2004-11-30,39.639998999999996
2004-12-01,40.0
2004-12-02,39.529999
2004-12-03,39.830002
2004-12-06,39.82
2004-12-07,39.5
2004-12-08,39.48
2004-12-09,39.759997999999996
2004-12-10,40.700001
2004-12-13,40.700001
2004-12-14,41.450001
2004-12-15,40.939999
2004-12-16,40.389998999999996
2004-12-17,40.82
2004-12-20,40.419998
2004-12-21,40.599998
2004-12-22,41.279999
2004-12-23,41.110001000000004
2004-12-27,40.709998999999996
2004-12-28,41.110001000000004
2004-12-29,41.549999
2004-12-30,41.869999
2004-12-31,42.0
2005-01-03,41.970001
2005-01-04,40.919998
2005-01-05,40.790001000000004
2005-01-06,40.75
2005-01-07,40.43
2005-01-10,40.529999
2005-01-11,40.790001000000004
2005-01-12,41.5
2005-01-13,41.5
2005-01-14,41.860001000000004
2005-01-18,42.060001
2005-01-19,41.57
2005-01-20,41.490002000000004
2005-01-21,41.150002
2005-01-24,41.310001
2005-01-25,41.799999
2005-01-26,42.060001
2005-01-27,43.25
2005-01-28,44.049999
2005-01-31,44.990002000000004
2005-02-01,44.950001
2005-02-02,44.810001
2005-02-03,43.779999
2005-02-04,43.98
2005-02-07,44.619999
2005-02-08,45.16
2005-02-09,45.389998999999996
2005-02-10,45.950001
2005-02-11,46.93
2005-02-14,47.200001
2005-02-15,47.549999
2005-02-16,47.669998
2005-02-17,48.73
2005-02-18,47.880001
2005-02-22,46.360001000000004
2005-02-23,46.48
2005-02-24,47.200001
2005-02-25,47.470001
2005-02-28,47.029999
2005-03-01,47.009997999999996
2005-03-02,46.470001
2005-03-03,46.599998
2005-03-04,47.48
2005-03-07,47.799999
2005-03-08,48.0
2005-03-09,47.84
2005-03-10,47.5
2005-03-11,47.299999
2005-03-14,47.259997999999996
2005-03-15,47.700001
2005-03-16,47.459998999999996
2005-03-17,46.82
2005-03-18,46.900002
2005-03-21,46.869999
2005-03-22,46.82
2005-03-23,46.060001
2005-03-24,46.330002
2005-03-28,46.52
2005-03-29,45.880001
2005-03-30,46.43
2005-03-31,47.150002
2005-04-01,46.990002000000004
2005-04-04,47.290001000000004
2005-04-05,47.490002000000004
2005-04-06,47.150002
2005-04-07,47.380001
2005-04-08,47.32
2005-04-11,46.720001
2005-04-12,44.599998
2005-04-13,44.580002
2005-04-14,44.650002
2005-04-15,43.779999
2005-04-18,43.959998999999996
2005-04-19,45.259997999999996
2005-04-20,45.240002000000004
2005-04-21,45.200001
2005-04-22,45.029999
2005-04-25,45.900002
2005-04-26,45.119999
2005-04-27,45.349998
2005-04-28,45.509997999999996
2005-04-29,44.939999
2005-05-02,44.93
2005-05-03,43.779999
2005-05-04,44.990002000000004
2005-05-05,44.5
2005-05-06,44.990002000000004
2005-05-09,45.150002
2005-05-10,45.209998999999996
2005-05-11,45.0
2005-05-12,44.919998
2005-05-13,44.66
2005-05-16,45.490002000000004
2005-05-17,45.459998999999996
2005-05-18,45.5
2005-05-19,45.450001
2005-05-20,45.349998
2005-05-23,45.450001
2005-05-24,45.450001
2005-05-25,45.119999
2005-05-26,45.290001000000004
2005-05-27,45.220001
2005-05-31,45.400002
2005-06-01,46.169998
2005-06-02,46.310001
2005-06-03,46.099998
2005-06-06,46.549999
2005-06-07,47.560001
2005-06-08,46.869999
2005-06-09,46.84
2005-06-10,46.419998
2005-06-13,46.310001
2005-06-14,46.099998
2005-06-15,45.57
2005-06-16,45.700001
2005-06-17,45.599998
2005-06-20,45.450001
2005-06-21,45.470001
2005-06-22,45.860001000000004
2005-06-23,46.0
2005-06-24,46.02
2005-06-27,46.02
2005-06-28,46.5
2005-06-29,46.689999
2005-06-30,46.740002000000004
2005-07-01,46.610001000000004
2005-07-05,47.169998
2005-07-06,46.900002
2005-07-07,46.950001
2005-07-08,47.32
2005-07-11,47.900002
2005-07-12,47.360001000000004
2005-07-13,47.700001
2005-07-14,47.75
2005-07-15,47.220001
2005-07-18,47.25
2005-07-19,47.82
2005-07-20,48.049999
2005-07-21,47.959998999999996
2005-07-22,48.34
2005-07-25,48.25
2005-07-26,48.200001
2005-07-27,46.150002
2005-07-28,45.759997999999996
2005-07-29,45.529999
2005-08-01,46.119999
2005-08-02,46.450001
2005-08-03,45.5
2005-08-04,44.91
2005-08-05,44.450001
2005-08-08,45.110001000000004
2005-08-09,45.5
2005-08-10,46.049999
2005-08-11,46.5
2005-08-12,46.450001
2005-08-15,46.400002
2005-08-16,46.060001
2005-08-17,45.970001
2005-08-18,45.5
2005-08-19,45.59
2005-08-22,45.860001000000004
2005-08-23,45.860001000000004
2005-08-24,45.880001
2005-08-25,45.400002
2005-08-26,45.310001
2005-08-29,45.189999
2005-08-30,44.490002000000004
2005-08-31,44.220001
2005-09-01,44.169998
2005-09-02,44.18
2005-09-06,44.759997999999996
2005-09-07,44.849998
2005-09-08,44.599998
2005-09-09,44.360001000000004
2005-09-12,44.09
2005-09-13,44.18
2005-09-14,45.700001
2005-09-15,45.5
2005-09-16,45.939999
2005-09-19,45.75
2005-09-20,45.619999
2005-09-21,44.700001
2005-09-22,44.700001
2005-09-23,44.5
2005-09-26,44.799999
2005-09-27,45.25
2005-09-28,45.68
2005-09-29,47.34
2005-09-30,47.849998
2005-10-03,47.900002
2005-10-04,47.5
2005-10-05,46.610001000000004
2005-10-06,46.470001
2005-10-07,46.310001
2005-10-10,47.110001000000004
2005-10-11,47.900002
2005-10-12,47.02
2005-10-13,47.080002
2005-10-14,47.16
2005-10-17,47.990002000000004
2005-10-18,47.450001
2005-10-19,48.099998
2005-10-20,47.34
2005-10-21,47.75
2005-10-24,48.209998999999996
2005-10-25,48.18
2005-10-26,48.759997999999996
2005-10-27,50.700001
2005-10-28,51.150002
2005-10-31,52.93
2005-11-01,53.369999
2005-11-02,54.290001000000004
2005-11-03,53.25
2005-11-04,54.07
2005-11-07,54.369999
2005-11-08,54.450001
2005-11-09,54.16
2005-11-10,54.380001
2005-11-11,54.099998
2005-11-14,54.599998
2005-11-15,53.459998999999996
2005-11-16,53.200001
2005-11-17,53.900002
2005-11-18,54.360001000000004
2005-11-21,53.950001
2005-11-22,54.150002
2005-11-23,54.150002
2005-11-25,55.16
2005-11-28,54.619999
2005-11-29,54.68
2005-11-30,54.549999
2005-12-01,54.75
2005-12-02,54.700001
2005-12-05,55.240002000000004
2005-12-06,55.07
2005-12-07,54.990002000000004
2005-12-08,55.759997999999996
2005-12-09,56.68
2005-12-12,57.099998
2005-12-13,57.57
2005-12-14,57.09
2005-12-15,56.529999
2005-12-16,56.459998999999996
2005-12-19,56.57
2005-12-20,55.950001
2005-12-21,55.82
2005-12-22,56.200001
2005-12-23,56.77
2005-12-27,56.439999
2005-12-28,56.599998
2005-12-29,56.34
2005-12-30,56.490002000000004
2006-01-03,56.619999
2006-01-04,56.91
2006-01-05,56.639998999999996
2006-01-06,57.849998
2006-01-09,59.419998
2006-01-10,59.299999
2006-01-11,59.869999
2006-01-12,61.470001
2006-01-13,61.299999
2006-01-17,61.299999
2006-01-18,60.84
2006-01-19,61.279999
2006-01-20,60.0
2006-01-23,60.0
2006-01-24,61.23
2006-01-25,61.5
2006-01-26,62.720001
2006-01-27,62.27
2006-01-30,61.349998
2006-01-31,60.439999
2006-02-01,61.16
2006-02-02,59.91
2006-02-03,59.610001000000004
2006-02-06,59.900002
2006-02-07,59.200001
2006-02-08,60.009997999999996
2006-02-09,60.900002
2006-02-10,61.200001
2006-02-13,61.790001000000004
2006-02-14,61.990002000000004
2006-02-15,62.450001
2006-02-16,62.75
2006-02-17,63.900002
2006-02-21,64.019997
2006-02-22,64.75
2006-02-23,64.82
2006-02-24,64.5
2006-02-27,66.239998
2006-02-28,64.269997
2006-03-01,64.940002
2006-03-02,63.91
2006-03-03,63.259997999999996
2006-03-06,63.700001
2006-03-07,63.0
2006-03-08,63.540001000000004
2006-03-09,62.599998
2006-03-10,63.82
2006-03-13,64.050003
2006-03-14,64.300003
2006-03-15,65.410004
2006-03-16,65.449997
2006-03-17,64.599998
2006-03-20,64.589996
2006-03-21,64.300003
2006-03-22,64.730003
2006-03-23,64.699997
2006-03-24,64.339996
2006-03-27,64.099998
2006-03-28,64.089996
2006-03-29,64.870003
2006-03-30,65.879997
2006-03-31,66.25
2006-04-03,66.860001
2006-04-04,67.559998
2006-04-05,68.739998
2006-04-06,68.529999
2006-04-07,68.019997
2006-04-10,68.110001
2006-04-11,67.860001
2006-04-12,69.849998
2006-04-13,69.91999799999999
2006-04-17,69.660004
2006-04-18,70.0
2006-04-19,71.25
2006-04-20,71.550003
2006-04-21,70.059998
2006-04-24,70.5
2006-04-25,69.75
2006-04-26,70.800003
2006-04-27,68.300003
2006-04-28,64.449997
2006-05-01,66.349998
2006-05-02,65.129997
2006-05-03,65.089996
2006-05-04,65.470001
2006-05-05,68.75
2006-05-08,69.769997
2006-05-09,69.790001
2006-05-10,68.32
2006-05-11,66.339996
2006-05-12,65.599998
2006-05-15,65.019997
2006-05-16,66.339996
2006-05-17,64.529999
2006-05-18,63.16
2006-05-19,64.32
2006-05-22,64.5
2006-05-23,63.330002
2006-05-24,62.650002
2006-05-25,64.230003
2006-05-26,65.0
2006-05-30,63.959998999999996
2006-05-31,65.279999
2006-06-01,65.010002
2006-06-02,65.33000200000001
2006-06-05,64.099998
2006-06-06,63.73
2006-06-07,62.98
2006-06-08,62.75
2006-06-09,62.810001
2006-06-12,61.130001
2006-06-13,58.849998
2006-06-14,57.669998
2006-06-15,60.139998999999996
2006-06-16,59.849998
2006-06-19,59.119999
2006-06-20,58.799999
2006-06-21,59.119999
2006-06-22,58.919998
2006-06-23,58.450001
2006-06-26,58.09
2006-06-27,56.84
2006-06-28,58.02
2006-06-29,60.43
2006-06-30,61.139998999999996
2006-07-03,61.200001
2006-07-05,60.900002
2006-07-06,60.990002000000004
2006-07-07,60.75
2006-07-10,60.900002
2006-07-11,59.400002
2006-07-12,58.43
2006-07-13,57.0
2006-07-14,57.5
2006-07-17,57.830002
2006-07-18,58.77
2006-07-19,60.82
2006-07-20,60.330002
2006-07-21,60.220001
2006-07-24,61.23
2006-07-25,59.970001
2006-07-26,60.400002
2006-07-27,64.089996
2006-07-28,66.900002
2006-07-31,65.0
2006-08-01,65.019997
2006-08-02,66.510002
2006-08-03,66.040001
2006-08-04,66.5
2006-08-07,66.08000200000001
2006-08-08,65.040001
2006-08-09,65.260002
2006-08-10,65.66999799999999
2006-08-11,66.489998
2006-08-14,67.519997
2006-08-15,68.470001
2006-08-16,69.400002
2006-08-17,69.150002
2006-08-18,69.150002
2006-08-21,68.510002
2006-08-22,67.370003
2006-08-23,66.400002
2006-08-24,65.989998
2006-08-25,65.599998
2006-08-28,65.959999
2006-08-29,65.66999799999999
2006-08-30,66.5
2006-08-31,66.699997
2006-09-01,66.879997
2006-09-05,66.010002
2006-09-06,66.699997
2006-09-07,66.650002
2006-09-08,66.870003
2006-09-11,66.730003
2006-09-12,67.309998
2006-09-13,69.639999
2006-09-14,69.720001
2006-09-15,70.860001
2006-09-18,69.120003
2006-09-19,66.839996
2006-09-20,67.470001
2006-09-21,67.650002
2006-09-22,67.889999
2006-09-25,68.91999799999999
2006-09-26,69.5
2006-09-27,69.980003
2006-09-28,69.07
2006-09-29,68.989998
2006-10-02,68.989998
2006-10-03,68.690002
2006-10-04,69.0
2006-10-05,70.489998
2006-10-06,69.650002
2006-10-09,71.199997
2006-10-10,71.709999
2006-10-11,72.989998
2006-10-12,75.629997
2006-10-13,76.089996
2006-10-16,76.269997
2006-10-17,76.040001
2006-10-18,76.650002
2006-10-19,75.83000200000001
2006-10-20,74.5
2006-10-23,75.75
2006-10-24,75.57
2006-10-25,74.879997
2006-10-26,77.050003
2006-10-27,76.25
2006-10-30,76.91999799999999
2006-10-31,77.699997
2006-11-01,77.08000200000001
2006-11-02,75.91999799999999
2006-11-03,75.949997
2006-11-06,77.220001
2006-11-07,78.559998
2006-11-08,78.269997
2006-11-09,76.449997
2006-11-10,76.029999
2006-11-13,76.120003
2006-11-14,76.75
2006-11-15,76.699997
2006-11-16,77.779999
2006-11-17,77.760002
2006-11-20,77.129997
2006-11-21,76.970001
2006-11-22,77.0
2006-11-24,76.879997
2006-11-27,74.910004
2006-11-28,75.120003
2006-11-29,75.620003
2006-11-30,76.489998
2006-12-01,76.980003
2006-12-04,78.300003
2006-12-05,80.400002
2006-12-06,80.650002
2006-12-07,79.699997
2006-12-08,79.209999
2006-12-11,78.699997
2006-12-12,78.720001
2006-12-13,78.43
2006-12-14,79.150002
2006-12-15,79.099998
2006-12-18,79.269997
2006-12-19,79.019997
2006-12-20,78.959999
2006-12-21,79.75
2006-12-22,79.900002
2006-12-26,79.800003
2006-12-27,80.300003
2006-12-28,80.300003
2006-12-29,80.400002
2007-01-03,81.25
2007-01-04,81.25
2007-01-05,80.739998
2007-01-08,81.989998
2007-01-09,83.910004
2007-01-10,84.68
2007-01-11,86.860001
2007-01-12,87.889999
2007-01-16,87.599998
2007-01-17,87.790001
2007-01-18,87.980003
2007-01-19,87.849998
2007-01-22,88.059998
2007-01-23,88.190002
2007-01-24,89.410004
2007-01-25,90.440002
2007-01-26,90.650002
2007-01-29,89.589996
2007-01-30,89.400002
2007-01-31,90.089996
2007-02-01,91.040001
2007-02-02,91.540001
2007-02-05,91.019997
2007-02-06,91.389999
2007-02-07,92.32
2007-02-08,92.199997
2007-02-09,90.699997
2007-02-12,90.91999799999999
2007-02-13,90.08000200000001
