Date,HE
1998-12-08,19.6875
1998-12-09,19.75
1998-12-10,19.71875
1998-12-11,19.75
1998-12-14,19.5
1998-12-15,19.71875
1998-12-16,19.75
1998-12-17,19.8125
1998-12-18,19.875
1998-12-21,19.96875
1998-12-22,19.84375
1998-12-23,19.78125
1998-12-24,19.84375
1998-12-28,19.8125
1998-12-29,19.875
1998-12-30,19.875
1998-12-31,20.125
1999-01-04,20.21875
1999-01-05,20.1875
1999-01-06,20.0625
1999-01-07,19.9375
1999-01-08,19.78125
1999-01-11,19.5
1999-01-12,19.5
1999-01-13,19.65625
1999-01-14,19.375
1999-01-15,19.4375
1999-01-19,19.3125
1999-01-20,19.28125
1999-01-21,19.34375
1999-01-22,19.4375
1999-01-25,19.4375
1999-01-26,19.5
1999-01-27,19.375
1999-01-28,19.1875
1999-01-29,18.71875
1999-02-01,18.5625
1999-02-02,18.5
1999-02-03,18.40625
1999-02-04,18.03125
1999-02-05,18.125
1999-02-08,18.125
1999-02-09,18.0625
1999-02-10,18.125
1999-02-11,17.96875
1999-02-12,17.40625
1999-02-16,17.5625
1999-02-17,17.59375
1999-02-18,17.53125
1999-02-19,17.40625
1999-02-22,17.625
1999-02-23,17.5
1999-02-24,17.4375
1999-02-25,17.3125
1999-02-26,17.4375
1999-03-01,17.34375
1999-03-02,17.375
1999-03-03,17.4375
1999-03-04,17.65625
1999-03-05,17.84375
1999-03-08,17.625
1999-03-09,17.4375
1999-03-10,17.4375
1999-03-11,17.59375
1999-03-12,17.71875
1999-03-15,17.75
1999-03-16,17.59375
1999-03-17,17.6875
1999-03-18,17.75
1999-03-19,17.46875
1999-03-22,17.5
1999-03-23,17.5
1999-03-24,17.75
1999-03-25,17.96875
1999-03-26,17.84375
1999-03-29,17.71875
1999-03-30,17.53125
1999-03-31,17.53125
1999-04-01,17.59375
1999-04-05,17.59375
1999-04-06,17.53125
1999-04-07,17.46875
1999-04-08,17.65625
1999-04-09,17.4375
1999-04-12,17.4375
1999-04-13,17.4375
1999-04-14,17.4375
1999-04-15,17.4375
1999-04-16,17.375
1999-04-19,17.5
1999-04-20,17.8125
1999-04-21,17.875
1999-04-22,17.78125
1999-04-23,17.78125
1999-04-26,17.71875
1999-04-27,17.75
1999-04-28,17.875
1999-04-29,17.96875
1999-04-30,17.78125
1999-05-03,17.90625
1999-05-04,17.9375
1999-05-05,17.875
1999-05-06,17.78125
1999-05-07,17.625
1999-05-10,17.84375
1999-05-11,17.8125
1999-05-12,17.875
1999-05-13,18.09375
1999-05-14,17.875
1999-05-17,17.90625
1999-05-18,17.78125
1999-05-19,18.0
1999-05-20,17.9375
1999-05-21,18.0625
1999-05-24,18.0
1999-05-25,18.28125
1999-05-26,18.3125
1999-05-27,18.3125
1999-05-28,18.375
1999-06-01,18.1875
1999-06-02,18.125
1999-06-03,17.9375
1999-06-04,17.90625
1999-06-07,18.1875
1999-06-08,17.84375
1999-06-09,17.90625
1999-06-10,17.84375
1999-06-11,18.0
1999-06-14,17.8125
1999-06-15,17.96875
1999-06-16,18.21875
1999-06-17,18.03125
1999-06-18,18.0625
1999-06-21,17.875
1999-06-22,17.90625
1999-06-23,17.8125
1999-06-24,17.78125
1999-06-25,17.71875
1999-06-28,17.6875
1999-06-29,17.5625
1999-06-30,17.75
1999-07-01,17.5625
1999-07-02,17.5
1999-07-06,17.59375
1999-07-07,17.4375
1999-07-08,17.40625
1999-07-09,17.53125
1999-07-12,17.40625
1999-07-13,17.59375
1999-07-14,17.625
1999-07-15,17.5
1999-07-16,17.46875
1999-07-19,17.625
1999-07-20,17.5
1999-07-21,17.71875
1999-07-22,17.78125
1999-07-23,17.90625
1999-07-26,17.875
1999-07-27,18.0
1999-07-28,17.84375
1999-07-29,17.71875
1999-07-30,17.84375
1999-08-02,18.03125
1999-08-03,17.96875
1999-08-04,18.0
1999-08-05,18.0
1999-08-06,17.53125
1999-08-09,17.59375
1999-08-10,17.53125
1999-08-11,17.65625
1999-08-12,17.53125
1999-08-13,17.53125
1999-08-16,17.5
1999-08-17,17.5
1999-08-18,17.46875
1999-08-19,17.5625
1999-08-20,17.6875
1999-08-23,17.875
1999-08-24,17.875
1999-08-25,18.0
1999-08-26,18.0625
1999-08-27,17.96875
1999-08-30,17.90625
1999-08-31,17.78125
1999-09-01,17.96875
1999-09-02,17.8125
1999-09-03,18.03125
1999-09-07,17.90625
1999-09-08,17.71875
1999-09-09,17.75
1999-09-10,17.9375
1999-09-13,17.9375
1999-09-14,17.78125
1999-09-15,17.8125
1999-09-16,17.625
1999-09-17,17.71875
1999-09-20,17.625
1999-09-21,17.46875
1999-09-22,17.46875
1999-09-23,17.3125
1999-09-24,17.34375
1999-09-27,17.34375
1999-09-28,17.25
1999-09-29,17.25
1999-09-30,17.59375
1999-10-01,17.53125
1999-10-04,18.0625
1999-10-05,17.78125
1999-10-06,17.75
1999-10-07,17.625
1999-10-08,17.59375
1999-10-11,17.5
1999-10-12,17.40625
1999-10-13,17.46875
1999-10-14,17.4375
1999-10-15,17.3125
1999-10-18,17.28125
1999-10-19,17.25
1999-10-20,17.09375
1999-10-21,16.90625
1999-10-22,16.84375
1999-10-25,16.78125
1999-10-26,16.6875
1999-10-27,16.8125
1999-10-28,16.90625
1999-10-29,16.875
1999-11-01,16.9375
1999-11-02,17.0625
1999-11-03,17.09375
1999-11-04,17.09375
1999-11-05,17.03125
1999-11-08,16.5
1999-11-09,16.34375
1999-11-10,16.25
1999-11-11,16.15625
1999-11-12,16.3125
1999-11-15,16.1875
1999-11-16,16.34375
1999-11-17,16.21875
1999-11-18,16.03125
1999-11-19,15.71875
1999-11-22,15.4375
1999-11-23,15.3125
1999-11-24,15.34375
1999-11-26,15.3125
1999-11-29,14.96875
1999-11-30,15.28125
1999-12-01,15.125
1999-12-02,15.03125
1999-12-03,15.21875
1999-12-06,15.0
1999-12-07,15.0625
1999-12-08,14.875
1999-12-09,14.5625
1999-12-10,14.625
1999-12-13,14.53125
1999-12-14,14.4375
1999-12-15,14.59375
1999-12-16,14.40625
1999-12-17,14.15625
1999-12-20,14.15625
1999-12-21,14.375
1999-12-22,14.34375
1999-12-23,14.53125
1999-12-27,14.375
1999-12-28,14.40625
1999-12-29,14.34375
1999-12-30,14.4375
1999-12-31,14.4375
2000-01-03,14.03125
2000-01-04,13.96875
2000-01-05,14.78125
2000-01-06,14.875
2000-01-07,15.0625
2000-01-10,14.9375
2000-01-11,14.78125
2000-01-12,14.84375
2000-01-13,14.84375
2000-01-14,14.8125
2000-01-18,14.65625
2000-01-19,14.6875
2000-01-20,14.8125
2000-01-21,14.8125
2000-01-24,14.78125
2000-01-25,14.84375
2000-01-26,15.0
2000-01-27,15.0
2000-01-28,15.0
2000-01-31,15.0625
2000-02-01,15.09375
2000-02-02,15.125
2000-02-03,15.46875
2000-02-04,15.21875
2000-02-07,15.125
2000-02-08,15.21875
2000-02-09,15.03125
2000-02-10,14.84375
2000-02-11,14.9375
2000-02-14,14.6875
2000-02-15,14.5625
2000-02-16,14.5625
2000-02-17,14.71875
2000-02-18,14.3125
2000-02-22,14.53125
2000-02-23,14.28125
2000-02-24,13.96875
2000-02-25,13.9375
2000-02-28,14.28125
2000-02-29,14.40625
2000-03-01,14.1875
2000-03-02,14.25
2000-03-03,14.375
2000-03-06,13.90625
2000-03-07,14.1875
2000-03-08,14.3125
2000-03-09,14.375
2000-03-10,14.21875
2000-03-13,14.03125
2000-03-14,14.34375
2000-03-15,14.8125
2000-03-16,15.375
2000-03-17,14.875
2000-03-20,14.71875
2000-03-21,14.9375
2000-03-22,14.78125
2000-03-23,15.1875
2000-03-24,15.125
2000-03-27,15.21875
2000-03-28,15.21875
2000-03-29,15.34375
2000-03-30,15.53125
2000-03-31,15.90625
2000-04-03,15.625
2000-04-04,15.8125
2000-04-05,16.15625
2000-04-06,16.0
2000-04-07,16.0
2000-04-10,16.0
2000-04-11,16.15625
2000-04-12,16.15625
2000-04-13,16.65625
2000-04-14,16.21875
2000-04-17,16.5625
2000-04-18,16.625
2000-04-19,16.78125
2000-04-20,16.8125
2000-04-24,16.78125
2000-04-25,18.0
2000-04-26,18.53125
2000-04-27,18.5
2000-04-28,18.5
2000-05-01,18.71875
2000-05-02,18.3125
2000-05-03,18.125
2000-05-04,18.5
2000-05-05,18.5
2000-05-08,18.65625
2000-05-09,18.5
2000-05-10,18.3125
2000-05-11,18.71875
2000-05-12,18.5625
2000-05-15,18.6875
2000-05-16,18.0
2000-05-17,17.40625
2000-05-18,17.59375
2000-05-19,17.71875
2000-05-22,17.875
2000-05-23,17.78125
2000-05-24,17.8125
2000-05-25,17.5625
2000-05-26,17.75
2000-05-30,18.0
2000-05-31,17.65625
2000-06-01,17.6875
2000-06-02,17.78125
2000-06-05,17.125
2000-06-06,17.21875
2000-06-07,17.3125
2000-06-08,17.28125
2000-06-09,17.6875
2000-06-12,17.59375
2000-06-13,17.75
2000-06-14,17.28125
2000-06-15,17.78125
2000-06-16,17.71875
2000-06-19,17.75
2000-06-20,17.78125
2000-06-21,17.53125
2000-06-22,17.125
2000-06-23,17.5
2000-06-26,17.53125
2000-06-27,17.0
2000-06-28,17.21875
2000-06-29,17.0
2000-06-30,16.40625
2000-07-03,17.09375
2000-07-05,17.15625
2000-07-06,17.1875
2000-07-07,17.40625
2000-07-10,17.625
2000-07-11,17.46875
2000-07-12,17.5
2000-07-13,17.46875
2000-07-14,16.40625
2000-07-17,16.21875
2000-07-18,16.0
2000-07-19,16.0
2000-07-20,15.96875
2000-07-21,15.75
2000-07-24,15.65625
2000-07-25,15.71875
2000-07-26,15.6875
2000-07-27,15.75
2000-07-28,15.75
2000-07-31,15.875
2000-08-01,16.03125
2000-08-02,16.09375
2000-08-03,16.375
2000-08-04,16.5
2000-08-07,16.539063
2000-08-08,16.125
2000-08-09,15.96875
2000-08-10,16.007813
2000-08-11,16.40625
2000-08-14,16.4375
2000-08-15,16.4375
2000-08-16,16.40625
2000-08-17,16.3125
2000-08-18,16.21875
2000-08-21,16.0
2000-08-22,16.15625
2000-08-23,16.375
2000-08-24,16.3125
2000-08-25,16.15625
2000-08-28,16.21875
2000-08-29,16.15625
2000-08-30,16.125
2000-08-31,16.375
2000-09-01,16.40625
2000-09-05,16.53125
2000-09-06,17.0
2000-09-07,17.0625
2000-09-08,17.328125
2000-09-11,17.414063
2000-09-12,17.34375
2000-09-13,17.375
2000-09-14,17.25
2000-09-15,17.664063
2000-09-18,17.28125
2000-09-19,16.8125
2000-09-20,16.75
2000-09-21,16.53125
2000-09-22,17.0
2000-09-25,16.90625
2000-09-26,17.125
2000-09-27,17.09375
2000-09-28,17.40625
2000-09-29,17.445313
2000-10-02,17.3125
2000-10-03,17.0
2000-10-04,16.78125
2000-10-05,16.46875
2000-10-06,16.71875
2000-10-09,16.5625
2000-10-10,16.75
2000-10-11,16.90625
2000-10-12,16.84375
2000-10-13,16.9375
2000-10-16,16.90625
2000-10-17,16.78125
2000-10-18,16.5
2000-10-19,16.53125
2000-10-20,16.5625
2000-10-23,16.6875
2000-10-24,16.28125
2000-10-25,16.15625
2000-10-26,16.03125
2000-10-27,16.5625
2000-10-30,17.25
2000-10-31,16.46875
2000-11-01,16.75
2000-11-02,16.75
2000-11-03,16.8125
2000-11-06,16.625
2000-11-07,16.71875
2000-11-08,16.78125
2000-11-09,16.71875
2000-11-10,16.5
2000-11-13,16.625
2000-11-14,16.46875
2000-11-15,16.75
2000-11-16,16.71875
2000-11-17,16.84375
2000-11-20,16.8125
2000-11-21,16.6875
2000-11-22,16.71875
2000-11-24,16.75
2000-11-27,16.65625
2000-11-28,16.625
2000-11-29,16.875
2000-11-30,17.0
2000-12-01,17.34375
2000-12-04,17.34375
2000-12-05,17.5625
2000-12-06,17.4375
2000-12-07,17.34375
2000-12-08,17.5625
2000-12-11,17.4375
2000-12-12,17.46875
2000-12-13,17.3125
2000-12-14,17.09375
2000-12-15,17.28125
2000-12-18,17.1875
2000-12-19,17.28125
2000-12-20,17.28125
2000-12-21,17.6875
2000-12-22,17.9375
2000-12-26,18.40625
2000-12-27,18.4375
2000-12-28,18.75
2000-12-29,18.59375
2001-01-02,18.28125
2001-01-03,18.21875
2001-01-04,17.15625
2001-01-05,16.84375
2001-01-08,17.25
2001-01-09,17.3125
2001-01-10,17.59375
2001-01-11,17.21875
2001-01-12,17.34375
2001-01-16,17.0625
2001-01-17,17.125
2001-01-18,17.21875
2001-01-19,17.375
2001-01-22,17.3125
2001-01-23,17.53125
2001-01-24,17.75
2001-01-25,18.15625
2001-01-26,18.1875
2001-01-29,18.525
2001-01-30,18.43
2001-01-31,18.07
2001-02-01,17.995001000000002
2001-02-02,17.9
2001-02-05,18.27
2001-02-06,18.355
2001-02-07,18.504998999999998
2001-02-08,18.6
2001-02-09,18.6
2001-02-12,18.450001
2001-02-13,18.530001000000002
2001-02-14,18.395
2001-02-15,18.01
2001-02-16,18.219998999999998
2001-02-20,18.225
2001-02-21,18.295
2001-02-22,18.1
2001-02-23,17.834999
2001-02-26,18.110001
2001-02-27,18.33
2001-02-28,18.375
2001-03-01,18.25
2001-03-02,18.27
2001-03-05,18.139999
2001-03-06,18.145
2001-03-07,18.110001
2001-03-08,18.105
2001-03-09,18.200001
2001-03-12,18.200001
2001-03-13,18.34
2001-03-14,17.875
2001-03-15,18.0
2001-03-16,17.815001000000002
2001-03-19,17.84
2001-03-20,17.75
2001-03-21,17.51
2001-03-22,17.275
2001-03-23,17.35
2001-03-26,17.745001000000002
2001-03-27,17.799999
2001-03-28,17.709999
2001-03-29,18.15
2001-03-30,18.475
2001-04-02,18.4
2001-04-03,18.51
2001-04-04,18.5
2001-04-05,18.465
2001-04-06,18.15
2001-04-09,18.504998999999998
2001-04-10,18.85
2001-04-11,18.57
2001-04-12,18.6
2001-04-16,18.434998999999998
2001-04-17,18.445
2001-04-18,18.065001000000002
2001-04-19,18.174999
2001-04-20,18.049999
2001-04-23,18.139999
2001-04-24,18.285
2001-04-25,18.540001
2001-04-26,18.745001000000002
2001-04-27,18.645
2001-04-30,18.59
2001-05-01,18.65
2001-05-02,18.4
2001-05-03,18.4
2001-05-04,18.875
2001-05-07,18.745001000000002
2001-05-08,18.145
2001-05-09,18.049999
2001-05-10,17.995001000000002
2001-05-11,18.1
2001-05-14,18.084999
2001-05-15,18.02
2001-05-16,18.219998999999998
2001-05-17,18.235001
2001-05-18,18.325001
2001-05-21,18.285
2001-05-22,18.25
2001-05-23,18.225
2001-05-24,18.254998999999998
2001-05-25,18.254998999999998
2001-05-29,18.530001000000002
2001-05-30,18.525
2001-05-31,18.535
2001-06-01,18.575001
2001-06-04,18.719998999999998
2001-06-05,18.639999
2001-06-06,18.65
2001-06-07,18.639999
2001-06-08,18.65
2001-06-11,18.709999
2001-06-12,19.0
2001-06-13,19.049999
2001-06-14,18.635
2001-06-15,18.700001
2001-06-18,18.85
2001-06-19,19.0
2001-06-20,19.125
2001-06-21,18.76
2001-06-22,18.674999
2001-06-25,18.5
2001-06-26,18.775
2001-06-27,19.045
2001-06-28,19.049999
2001-06-29,19.1
2001-07-02,18.950001
2001-07-03,19.065001000000002
2001-07-05,19.129998999999998
2001-07-06,19.299999
2001-07-09,19.344998999999998
2001-07-10,19.605
2001-07-11,19.290001
2001-07-12,19.275
2001-07-13,19.200001
2001-07-16,19.115
2001-07-17,19.440001000000002
2001-07-18,19.4
2001-07-19,19.17
2001-07-20,18.940001000000002
2001-07-23,18.5
2001-07-24,18.375
2001-07-25,18.9
2001-07-26,19.275
2001-07-27,19.200001
2001-07-30,19.4
2001-07-31,19.575001
2001-08-01,19.674999
2001-08-02,19.825001
2001-08-03,19.950001
2001-08-06,19.84
2001-08-07,20.030001000000002
2001-08-08,19.695
2001-08-09,19.955
2001-08-10,19.959999
2001-08-13,19.879998999999998
2001-08-14,19.98
2001-08-15,19.945
2001-08-16,20.15
2001-08-17,20.139999
2001-08-20,20.215
2001-08-21,20.42
2001-08-22,20.535
2001-08-23,20.455
2001-08-24,20.41
2001-08-27,20.120001000000002
2001-08-28,19.969998999999998
2001-08-29,19.99
2001-08-30,19.950001
2001-08-31,19.84
2001-09-04,20.01
2001-09-05,19.860001
2001-09-06,19.93
2001-09-07,20.08
2001-09-10,20.309998999999998
2001-09-17,20.1
2001-09-18,20.0
2001-09-19,20.120001000000002
2001-09-20,19.85
2001-09-21,19.525
2001-09-24,19.264999
2001-09-25,19.375
2001-09-26,19.184998999999998
2001-09-27,19.129998999999998
2001-09-28,19.5
2001-10-01,19.129998999999998
2001-10-02,19.52
2001-10-03,19.950001
2001-10-04,19.844998999999998
2001-10-05,19.825001
2001-10-08,19.764999
2001-10-09,19.51
2001-10-10,19.549999
2001-10-11,19.434998999999998
2001-10-12,19.549999
2001-10-15,19.690001000000002
2001-10-16,19.67
2001-10-17,19.405001000000002
2001-10-18,19.26
2001-10-19,19.6
2001-10-22,19.655001000000002
2001-10-23,19.200001
2001-10-24,18.815001000000002
2001-10-25,19.035
2001-10-26,19.035
2001-10-29,18.905001000000002
2001-10-30,18.76
2001-10-31,18.610001
2001-11-01,18.855
2001-11-02,19.09
2001-11-05,19.27
2001-11-06,19.549999
2001-11-07,19.450001
2001-11-08,19.125
2001-11-09,19.045
2001-11-12,19.025
2001-11-13,18.85
2001-11-14,18.725
2001-11-15,18.75
2001-11-16,18.705
2001-11-19,18.665001
2001-11-20,18.85
2001-11-21,18.674999
2001-11-23,18.855
2001-11-26,18.695
2001-11-27,18.620001000000002
2001-11-28,18.559998999999998
2001-11-29,18.875
2001-11-30,18.700001
2001-12-03,18.93
2001-12-04,18.934998999999998
2001-12-05,18.92
2001-12-06,18.950001
2001-12-07,19.415001
2001-12-10,19.450001
2001-12-11,19.105
2001-12-12,19.094998999999998
2001-12-13,19.049999
2001-12-14,19.01
2001-12-17,19.275
2001-12-18,19.514999
2001-12-19,19.860001
2001-12-20,19.805
2001-12-21,19.905001000000002
2001-12-24,20.15
2001-12-26,20.209999
2001-12-27,20.290001
2001-12-28,20.33
2001-12-31,20.139999
2002-01-02,20.205
2002-01-03,20.264999
2002-01-04,20.27
2002-01-07,20.125
2002-01-08,19.940001000000002
2002-01-09,19.950001
2002-01-10,20.225
2002-01-11,20.200001
2002-01-14,20.045
2002-01-15,20.219998999999998
2002-01-16,20.375
2002-01-17,20.370001000000002
2002-01-18,20.15
2002-01-22,19.93
2002-01-23,20.17
2002-01-24,20.254998999999998
2002-01-25,20.395
2002-01-28,20.674999
2002-01-29,20.525
2002-01-30,20.754998999999998
2002-01-31,20.75
2002-02-01,21.02
2002-02-04,21.200001
2002-02-05,21.275
2002-02-06,21.25
2002-02-07,21.295
2002-02-08,21.344998999999998
2002-02-11,21.09
2002-02-12,21.295
2002-02-13,21.290001
2002-02-14,21.049999
2002-02-15,21.025
2002-02-19,20.844998999999998
2002-02-20,21.075001
2002-02-21,20.735001
2002-02-22,21.17
2002-02-25,21.065001000000002
2002-02-26,21.290001
2002-02-27,21.5
2002-02-28,21.42
2002-03-01,21.610001
2002-03-04,21.99
2002-03-05,21.995001000000002
2002-03-06,22.0
2002-03-07,21.844998999999998
2002-03-08,21.709999
2002-03-11,21.559998999999998
2002-03-12,21.389999
2002-03-13,21.190001000000002
2002-03-14,21.275
2002-03-15,21.15
2002-03-18,21.605
2002-03-19,21.745001000000002
2002-03-20,21.57
2002-03-21,21.945
2002-03-22,21.795
2002-03-25,21.889999
2002-03-26,22.105
2002-03-27,22.075001
2002-03-28,22.004998999999998
2002-04-01,22.1
2002-04-02,22.334999
2002-04-03,22.004998999999998
2002-04-04,22.325001
2002-04-05,22.424999
2002-04-08,22.385
2002-04-09,22.360001
2002-04-10,22.775
2002-04-11,22.795
2002-04-12,23.120001000000002
2002-04-15,22.975
2002-04-16,22.965
2002-04-17,23.379998999999998
2002-04-18,23.125
2002-04-19,23.299999
2002-04-22,23.455
2002-04-23,23.450001
2002-04-24,23.145
2002-04-25,23.25
2002-04-26,22.975
2002-04-29,23.184998999999998
2002-04-30,23.620001000000002
2002-05-01,23.48
2002-05-02,23.700001
2002-05-03,23.709999
2002-05-06,23.610001
2002-05-07,23.709999
2002-05-08,23.790001
2002-05-09,23.629998999999998
2002-05-10,23.245001000000002
2002-05-13,23.34
2002-05-14,23.485001
2002-05-15,23.495001000000002
2002-05-16,23.129998999999998
2002-05-17,23.065001000000002
2002-05-20,23.275
2002-05-21,23.129998999999998
2002-05-22,23.155001000000002
2002-05-23,23.280001000000002
2002-05-24,23.129998999999998
2002-05-28,22.719998999999998
2002-05-29,22.805
2002-05-30,22.795
2002-05-31,22.775
2002-06-03,22.309998999999998
2002-06-04,22.219998999999998
2002-06-05,21.91
2002-06-06,21.200001
2002-06-07,21.120001000000002
2002-06-10,21.41
2002-06-11,21.325001
2002-06-12,21.52
2002-06-13,21.290001
2002-06-14,21.51
2002-06-17,21.85
2002-06-18,22.075001
2002-06-19,21.725
2002-06-20,21.594998999999998
2002-06-21,22.155001000000002
2002-06-24,21.695
2002-06-25,21.525
2002-06-26,21.360001
2002-06-27,21.355
2002-06-28,21.275
2002-07-01,21.735001
2002-07-02,21.440001000000002
2002-07-03,20.995001000000002
2002-07-05,21.09
2002-07-08,20.844998999999998
2002-07-09,20.275
2002-07-10,19.655001000000002
2002-07-11,20.040001
2002-07-12,19.575001
2002-07-15,20.055
2002-07-16,19.540001
2002-07-17,19.5
2002-07-18,19.195
2002-07-19,18.695
2002-07-22,18.219998999999998
2002-07-23,17.725
2002-07-24,18.834999
2002-07-25,19.209999
2002-07-26,19.65
2002-07-29,19.924999
2002-07-30,20.85
2002-07-31,21.41
2002-08-01,20.76
2002-08-02,21.26
2002-08-05,20.75
2002-08-06,21.305
2002-08-07,21.875
2002-08-08,21.915001
2002-08-09,21.48
2002-08-12,22.065001000000002
2002-08-13,21.6
2002-08-14,22.344998999999998
2002-08-15,22.440001000000002
2002-08-16,22.1
2002-08-19,22.445
2002-08-20,22.514999
2002-08-21,23.0
2002-08-22,23.040001
2002-08-23,22.844998999999998
2002-08-26,23.219998999999998
2002-08-27,22.99
2002-08-28,22.65
2002-08-29,22.504998999999998
2002-08-30,22.530001000000002
2002-09-03,22.049999
2002-09-04,22.059998999999998
2002-09-05,22.004998999999998
2002-09-06,22.075001
2002-09-09,21.975
2002-09-10,21.610001
2002-09-11,21.485001
2002-09-12,21.370001000000002
2002-09-13,21.865
2002-09-16,21.780001000000002
2002-09-17,21.27
2002-09-18,21.695
2002-09-19,21.379998999999998
2002-09-20,21.424999
2002-09-23,21.165001
2002-09-24,20.870001000000002
2002-09-25,21.045
2002-09-26,21.620001000000002
2002-09-27,21.344998999999998
2002-09-30,21.549999
2002-10-01,22.014999
2002-10-02,21.745001000000002
2002-10-03,21.9
2002-10-04,21.66
2002-10-07,21.83
2002-10-08,22.139999
2002-10-09,21.895
2002-10-10,22.74
2002-10-11,22.57
2002-10-14,22.379998999999998
2002-10-15,23.004998999999998
2002-10-16,22.504998999999998
2002-10-17,23.0
2002-10-18,23.0
2002-10-21,23.48
2002-10-22,23.395
2002-10-23,23.790001
2002-10-24,23.735001
2002-10-25,23.82
2002-10-28,23.639999
2002-10-29,23.700001
2002-10-30,23.82
2002-10-31,23.934998999999998
2002-11-01,24.1
2002-11-04,24.33
2002-11-05,24.01
2002-11-06,23.879998999999998
2002-11-07,22.92
2002-11-08,22.475
2002-11-11,22.5
2002-11-12,22.25
2002-11-13,22.174999
2002-11-14,22.26
2002-11-15,22.735001
2002-11-18,22.225
2002-11-19,22.16
2002-11-20,22.209999
2002-11-21,22.01
2002-11-22,21.92
2002-11-25,22.030001000000002
2002-11-26,21.700001
2002-11-27,21.620001000000002
2002-11-29,21.504998999999998
2002-12-02,21.305
2002-12-03,21.25
2002-12-04,20.959999
2002-12-05,21.110001
2002-12-06,21.049999
2002-12-09,21.02
2002-12-10,21.07
2002-12-11,21.245001000000002
2002-12-12,21.35
2002-12-13,21.51
2002-12-16,21.495001000000002
2002-12-17,21.629998999999998
2002-12-18,21.73
2002-12-19,21.67
2002-12-20,22.059998999999998
2002-12-23,21.92
2002-12-24,21.924999
2002-12-26,22.105
2002-12-27,21.84
2002-12-30,21.879998999999998
2002-12-31,21.99
2003-01-02,22.275
2003-01-03,22.195
2003-01-06,22.955
2003-01-07,22.27
2003-01-08,22.465
2003-01-09,22.475
2003-01-10,22.424999
2003-01-13,22.200001
2003-01-14,22.264999
2003-01-15,22.334999
2003-01-16,22.334999
2003-01-17,21.965
2003-01-21,21.639999
2003-01-22,21.325001
2003-01-23,21.525
2003-01-24,21.5
2003-01-27,20.865
2003-01-28,20.805
2003-01-29,20.58
2003-01-30,20.4
2003-01-31,20.620001000000002
2003-02-03,20.99
2003-02-04,20.865
2003-02-05,20.775
2003-02-06,20.775
2003-02-07,20.514999
2003-02-10,20.0
2003-02-11,19.84
2003-02-12,19.450001
2003-02-13,19.58
2003-02-14,19.645
2003-02-18,19.684998999999998
2003-02-19,19.655001000000002
2003-02-20,19.875
2003-02-21,20.209999
2003-02-24,19.975
2003-02-25,20.035
2003-02-26,19.855
2003-02-27,19.959999
2003-02-28,19.9
2003-03-03,20.315001000000002
2003-03-04,20.41
2003-03-05,20.475
2003-03-06,20.51
2003-03-07,20.42
2003-03-10,20.379998999999998
2003-03-11,20.355
2003-03-12,20.325001
2003-03-13,20.434998999999998
2003-03-14,20.450001
2003-03-17,20.5
2003-03-18,20.59
2003-03-19,20.535
2003-03-20,20.450001
2003-03-21,20.68
2003-03-24,20.655001000000002
2003-03-25,20.834999
2003-03-26,20.855
2003-03-27,20.59
2003-03-28,20.584999
2003-03-31,20.379998999999998
2003-04-01,20.245001000000002
2003-04-02,20.125
2003-04-03,19.99
2003-04-04,20.055
2003-04-07,20.125
2003-04-08,20.084999
2003-04-09,20.15
2003-04-10,20.275
2003-04-11,20.18
2003-04-14,20.25
2003-04-15,20.424999
2003-04-16,20.365
2003-04-17,20.355
2003-04-21,20.43
2003-04-22,20.004998999999998
2003-04-23,20.1
2003-04-24,20.155001000000002
2003-04-25,20.355
2003-04-28,20.66
2003-04-29,20.535
2003-04-30,20.674999
2003-05-01,20.344998999999998
2003-05-02,20.370001000000002
2003-05-05,20.355
2003-05-06,20.57
2003-05-07,20.65
2003-05-08,20.334999
2003-05-09,20.450001
2003-05-12,20.475
2003-05-13,20.32
2003-05-14,20.23
2003-05-15,20.52
2003-05-16,20.940001000000002
2003-05-19,20.76
2003-05-20,20.955
2003-05-21,21.285
2003-05-22,21.545
2003-05-23,22.4
2003-05-27,23.285
2003-05-28,22.93
2003-05-29,22.684998999999998
2003-05-30,22.9
2003-06-02,23.014999
2003-06-03,23.08
2003-06-04,23.135
2003-06-05,22.809998999999998
2003-06-06,22.615
2003-06-09,22.66
2003-06-10,22.754998999999998
2003-06-11,22.775
2003-06-12,22.98
2003-06-13,22.575001
2003-06-16,22.995001000000002
2003-06-17,22.805
2003-06-18,23.030001000000002
2003-06-19,22.934998999999998
2003-06-20,23.040001
2003-06-23,22.870001000000002
2003-06-24,22.9
2003-06-25,22.99
2003-06-26,22.985001
2003-06-27,22.860001
2003-06-30,22.924999
2003-07-01,22.85
2003-07-02,22.860001
2003-07-03,22.785
2003-07-07,22.85
2003-07-08,22.75
2003-07-09,22.565001000000002
2003-07-10,22.34
2003-07-11,22.290001
2003-07-14,22.184998999999998
2003-07-15,21.795
2003-07-16,21.695
2003-07-17,21.709999
2003-07-18,21.885
2003-07-21,21.799999
2003-07-22,21.344998999999998
2003-07-23,21.365
2003-07-24,21.59
2003-07-25,21.674999
2003-07-28,21.58
2003-07-29,21.295
2003-07-30,21.285
2003-07-31,21.264999
2003-08-01,21.25
2003-08-04,21.09
2003-08-05,20.950001
2003-08-06,21.094998999999998
2003-08-07,20.84
2003-08-08,20.75
