Date,AZO
1996-02-15,27.5
1996-02-16,27.5
1996-02-20,27.125
1996-02-21,26.75
1996-02-22,27.625
1996-02-23,27.625
1996-02-26,27.375
1996-02-27,26.875
1996-02-28,26.0
1996-02-29,25.75
1996-03-01,26.0
1996-03-04,27.25
1996-03-05,28.625
1996-03-06,29.125
1996-03-07,29.625
1996-03-08,28.5
1996-03-11,28.5
1996-03-12,29.25
1996-03-13,29.625
1996-03-14,30.25
1996-03-15,30.625
1996-03-18,31.625
1996-03-19,32.375
1996-03-20,33.375
1996-03-21,32.125
1996-03-22,33.25
1996-03-25,33.75
1996-03-26,33.875
1996-03-27,34.0
1996-03-28,33.75
1996-03-29,33.875
1996-04-01,35.0
1996-04-02,34.5
1996-04-03,34.5
1996-04-04,34.375
1996-04-08,32.625
1996-04-09,33.5
1996-04-10,33.625
1996-04-11,32.375
1996-04-12,33.25
1996-04-15,34.0
1996-04-16,35.0
1996-04-17,34.5
1996-04-18,34.625
1996-04-19,35.0
1996-04-22,35.25
1996-04-23,36.125
1996-04-24,37.5
1996-04-25,36.625
1996-04-26,36.125
1996-04-29,36.5
1996-04-30,36.5
1996-05-01,36.25
1996-05-02,36.0
1996-05-03,36.5
1996-05-06,35.5
1996-05-07,35.875
1996-05-08,35.625
1996-05-09,34.875
1996-05-10,34.75
1996-05-13,35.125
1996-05-14,36.375
1996-05-15,36.625
1996-05-16,36.625
1996-05-17,37.125
1996-05-20,36.125
1996-05-21,35.375
1996-05-22,34.625
1996-05-23,34.625
1996-05-24,34.875
1996-05-28,34.5
1996-05-29,34.75
1996-05-30,35.125
1996-05-31,35.125
1996-06-03,34.875
1996-06-04,35.125
1996-06-05,35.625
1996-06-06,35.0
1996-06-07,35.25
1996-06-10,35.875
1996-06-11,35.5
1996-06-12,35.25
1996-06-13,35.25
1996-06-14,35.25
1996-06-17,35.5
1996-06-18,35.25
1996-06-19,35.875
1996-06-20,35.25
1996-06-21,35.5
1996-06-24,35.375
1996-06-25,35.25
1996-06-26,35.0
1996-06-27,34.875
1996-06-28,34.75
1996-07-01,34.5
1996-07-02,33.875
1996-07-03,33.0
1996-07-05,32.375
1996-07-08,31.5
1996-07-09,33.375
1996-07-10,32.5
1996-07-11,32.0
1996-07-12,31.75
1996-07-15,31.0
1996-07-16,31.0
1996-07-17,31.5
1996-07-18,32.25
1996-07-19,31.875
1996-07-22,31.5
1996-07-23,30.875
1996-07-24,30.125
1996-07-25,29.75
1996-07-26,30.25
1996-07-29,30.5
1996-07-30,29.75
1996-07-31,28.875
1996-08-01,30.0
1996-08-02,32.25
1996-08-05,31.125
1996-08-06,31.25
1996-08-07,31.0
1996-08-08,30.75
1996-08-09,30.875
1996-08-12,30.125
1996-08-13,30.0
1996-08-14,30.75
1996-08-15,31.0
1996-08-16,31.625
1996-08-19,31.0
1996-08-20,30.5
1996-08-21,30.75
1996-08-22,30.5
1996-08-23,30.25
1996-08-26,27.0
1996-08-27,27.875
1996-08-28,28.125
1996-08-29,27.625
1996-08-30,27.25
1996-09-03,27.125
1996-09-04,28.125
1996-09-05,28.125
1996-09-06,29.25
1996-09-09,29.5
1996-09-10,29.75
1996-09-11,29.5
1996-09-12,29.25
1996-09-13,27.125
1996-09-16,28.625
1996-09-17,28.75
1996-09-18,28.625
1996-09-19,28.875
1996-09-20,28.625
1996-09-23,29.25
1996-09-24,28.375
1996-09-25,28.5
1996-09-26,28.625
1996-09-27,29.375
1996-09-30,29.0
1996-10-01,29.75
1996-10-02,30.25
1996-10-03,30.0
1996-10-04,30.5
1996-10-07,30.625
1996-10-08,29.0
1996-10-09,27.75
1996-10-10,27.875
1996-10-11,27.875
1996-10-14,27.125
1996-10-15,27.375
1996-10-16,27.375
1996-10-17,27.875
1996-10-18,28.0
1996-10-21,27.75
1996-10-22,27.25
1996-10-23,27.125
1996-10-24,26.5
1996-10-25,25.625
1996-10-28,25.625
1996-10-29,25.375
1996-10-30,25.625
1996-10-31,25.625
1996-11-01,25.25
1996-11-04,25.125
1996-11-05,24.75
1996-11-06,24.5
1996-11-07,25.375
1996-11-08,26.75
1996-11-11,26.375
1996-11-12,26.375
1996-11-13,26.375
1996-11-14,26.625
1996-11-15,25.5
1996-11-18,25.625
1996-11-19,24.625
1996-11-20,25.125
1996-11-21,25.0
1996-11-22,24.75
1996-11-25,24.75
1996-11-26,24.875
1996-11-27,25.0
1996-11-29,24.625
1996-12-02,24.375
1996-12-03,25.5
1996-12-04,25.75
1996-12-05,25.0
1996-12-06,25.625
1996-12-09,24.625
1996-12-10,24.25
1996-12-11,23.625
1996-12-12,23.75
1996-12-13,24.125
1996-12-16,23.5
1996-12-17,22.875
1996-12-18,23.0
1996-12-19,22.875
1996-12-20,24.75
1996-12-23,24.75
1996-12-24,24.75
1996-12-26,24.625
1996-12-27,25.25
1996-12-30,25.75
1996-12-31,27.5
1997-01-02,25.75
1997-01-03,24.0
1997-01-06,20.125
1997-01-07,20.875
1997-01-08,20.75
1997-01-09,21.125
1997-01-10,20.625
1997-01-13,20.5
1997-01-14,20.875
1997-01-15,20.75
1997-01-16,21.125
1997-01-17,21.5
1997-01-20,21.875
1997-01-21,22.125
1997-01-22,23.0
1997-01-23,22.375
1997-01-24,21.625
1997-01-27,21.625
1997-01-28,22.25
1997-01-29,22.625
1997-01-30,22.5
1997-01-31,21.625
1997-02-03,21.5
1997-02-04,21.625
1997-02-05,20.75
1997-02-06,21.375
1997-02-07,22.5
1997-02-10,22.875
1997-02-11,22.5
1997-02-12,23.875
1997-02-13,24.5
1997-02-14,24.125
1997-02-18,24.125
1997-02-19,23.625
1997-02-20,23.75
1997-02-21,24.375
1997-02-24,24.875
1997-02-25,25.375
1997-02-26,25.75
1997-02-27,25.0
1997-02-28,24.75
1997-03-03,24.75
1997-03-04,26.125
1997-03-05,26.125
1997-03-06,25.625
1997-03-07,25.5
1997-03-10,25.375
1997-03-11,25.125
1997-03-12,25.0
1997-03-13,24.625
1997-03-14,24.875
1997-03-17,24.625
1997-03-18,24.75
1997-03-19,23.5
1997-03-20,23.25
1997-03-21,23.125
1997-03-24,23.25
1997-03-25,23.25
1997-03-26,23.875
1997-03-27,23.375
1997-03-31,22.5
1997-04-01,22.625
1997-04-02,22.25
1997-04-03,22.375
1997-04-04,22.75
1997-04-07,23.125
1997-04-08,23.375
1997-04-09,23.375
1997-04-10,24.0
1997-04-11,24.0
1997-04-14,24.25
1997-04-15,24.625
1997-04-16,24.25
1997-04-17,24.125
1997-04-18,24.25
1997-04-21,23.875
1997-04-22,23.5
1997-04-23,24.0
1997-04-24,24.125
1997-04-25,23.875
1997-04-28,23.75
1997-04-29,23.875
1997-04-30,24.5
1997-05-01,24.5
1997-05-02,25.125
1997-05-05,26.0
1997-05-06,24.5
1997-05-07,24.0
1997-05-08,23.625
1997-05-09,23.0
1997-05-12,23.0
1997-05-13,23.0
1997-05-14,22.875
1997-05-15,23.375
1997-05-16,23.0
1997-05-19,23.0
1997-05-20,23.375
1997-05-21,23.125
1997-05-22,24.0
1997-05-23,24.25
1997-05-27,24.0
1997-05-28,23.5
1997-05-29,23.125
1997-05-30,23.375
1997-06-02,23.0
1997-06-03,23.125
1997-06-04,22.75
1997-06-05,22.875
1997-06-06,23.0
1997-06-09,23.0
1997-06-10,22.75
1997-06-11,22.25
1997-06-12,22.375
1997-06-13,22.375
1997-06-16,22.375
1997-06-17,22.25
1997-06-18,22.25
1997-06-19,23.0
1997-06-20,23.5
1997-06-23,22.75
1997-06-24,22.6875
1997-06-25,22.75
1997-06-26,23.0
1997-06-27,23.125
1997-06-30,23.375
1997-07-01,23.75
1997-07-02,24.25
1997-07-03,24.875
1997-07-07,25.0
1997-07-08,25.5
1997-07-09,26.3125
1997-07-10,28.25
1997-07-11,28.25
1997-07-14,27.625
1997-07-15,26.875
1997-07-16,27.9375
1997-07-17,27.875
1997-07-18,28.0
1997-07-21,28.6875
1997-07-22,28.4375
1997-07-23,28.875
1997-07-24,29.3125
1997-07-25,28.6875
1997-07-28,28.4375
1997-07-29,28.75
1997-07-30,28.6875
1997-07-31,28.6875
1997-08-01,28.375
1997-08-04,28.375
1997-08-05,28.9375
1997-08-06,29.5
1997-08-07,28.9375
1997-08-08,28.8125
1997-08-11,28.9375
1997-08-12,28.8125
1997-08-13,28.6875
1997-08-14,28.4375
1997-08-15,27.4375
1997-08-18,27.9375
1997-08-19,27.9375
1997-08-20,29.0
1997-08-21,29.0625
1997-08-22,28.75
1997-08-25,28.75
1997-08-26,28.25
1997-08-27,28.4375
1997-08-28,27.8125
1997-08-29,28.25
1997-09-02,28.5625
1997-09-03,29.1875
1997-09-04,29.8125
1997-09-05,30.0
1997-09-08,30.0625
1997-09-09,30.1875
1997-09-10,30.5
1997-09-11,30.0
1997-09-12,30.0625
1997-09-15,30.0625
1997-09-16,30.9375
1997-09-17,30.8125
1997-09-18,30.9375
1997-09-19,31.0
1997-09-22,30.875
1997-09-23,31.0625
1997-09-24,30.6875
1997-09-25,29.75
1997-09-26,29.625
1997-09-29,31.625
1997-09-30,29.875
1997-10-01,30.875
1997-10-02,31.0
1997-10-03,30.5625
1997-10-06,30.8125
1997-10-07,30.5625
1997-10-08,31.75
1997-10-09,32.3125
1997-10-10,32.0625
1997-10-13,32.125
1997-10-14,32.5625
1997-10-15,32.3125
1997-10-16,32.0
1997-10-17,31.875
1997-10-20,31.375
1997-10-21,31.6875
1997-10-22,31.375
1997-10-23,31.375
1997-10-24,31.0625
1997-10-27,28.4375
1997-10-28,30.4375
1997-10-29,29.8125
1997-10-30,29.25
1997-10-31,29.5625
1997-11-03,30.8125
1997-11-04,30.5625
1997-11-05,30.6875
1997-11-06,29.9375
1997-11-07,28.1875
1997-11-10,27.1875
1997-11-11,28.75
1997-11-12,28.125
1997-11-13,28.5625
1997-11-14,28.625
1997-11-17,29.25
1997-11-18,28.9375
1997-11-19,28.9375
1997-11-20,28.875
1997-11-21,29.75
1997-11-24,29.75
1997-11-25,29.4375
1997-11-26,29.8125
1997-11-28,30.0
1997-12-01,30.625
1997-12-02,30.4375
1997-12-03,30.4375
1997-12-04,30.4375
1997-12-05,30.75
1997-12-08,31.625
1997-12-09,29.0
1997-12-10,29.0
1997-12-11,28.625
1997-12-12,28.6875
1997-12-15,28.1875
1997-12-16,28.75
1997-12-17,28.375
1997-12-18,28.375
1997-12-19,28.5625
1997-12-22,29.0
1997-12-23,28.6875
1997-12-24,28.75
1997-12-26,28.3125
1997-12-29,28.5
1997-12-30,28.875
1997-12-31,29.0
1998-01-02,28.8125
1998-01-05,28.125
1998-01-06,27.375
1998-01-07,27.25
1998-01-08,27.0625
1998-01-09,26.0
1998-01-12,25.5625
1998-01-13,24.3125
1998-01-14,25.4375
1998-01-15,26.6875
1998-01-16,27.5625
1998-01-20,27.4375
1998-01-21,27.0
1998-01-22,26.1875
1998-01-23,26.0
1998-01-26,26.3125
1998-01-27,26.75
1998-01-28,27.375
1998-01-29,27.6875
1998-01-30,27.4375
1998-02-02,28.0
1998-02-03,28.375
1998-02-04,28.625
1998-02-05,29.375
1998-02-06,29.5
1998-02-09,29.5625
1998-02-10,29.375
1998-02-11,29.625
1998-02-12,30.0
1998-02-13,29.875
1998-02-17,30.25
1998-02-18,30.0
1998-02-19,30.3125
1998-02-20,29.875
1998-02-23,29.75
1998-02-24,29.3125
1998-02-25,29.4375
1998-02-26,29.125
1998-02-27,30.25
1998-03-02,30.0
1998-03-03,30.5
1998-03-04,30.5
1998-03-05,30.375
1998-03-06,32.3125
1998-03-09,32.25
1998-03-10,33.4375
1998-03-11,33.625
1998-03-12,34.75
1998-03-13,34.3125
1998-03-16,36.0
1998-03-17,35.0
1998-03-18,34.75
1998-03-19,33.75
1998-03-20,32.9375
1998-03-23,32.9375
1998-03-24,32.9375
1998-03-25,32.5
1998-03-26,32.75
1998-03-27,33.5
1998-03-30,32.5625
1998-03-31,33.875
1998-04-01,33.5
1998-04-02,33.1875
1998-04-03,33.6875
1998-04-06,33.0
1998-04-07,32.5625
1998-04-08,32.375
1998-04-09,31.75
1998-04-13,31.75
1998-04-14,31.6875
1998-04-15,31.5
1998-04-16,30.875
1998-04-17,31.625
1998-04-20,32.0
1998-04-21,31.6875
1998-04-22,32.0
1998-04-23,32.0
1998-04-24,31.75
1998-04-27,30.6875
1998-04-28,30.25
1998-04-29,30.0625
1998-04-30,30.1875
1998-05-01,29.9375
1998-05-04,29.8125
1998-05-05,29.8125
1998-05-06,29.6875
1998-05-07,29.75
1998-05-08,29.5625
1998-05-11,29.625
1998-05-12,30.75
1998-05-13,31.625
1998-05-14,32.8125
1998-05-15,33.0625
1998-05-18,32.625
1998-05-19,32.25
1998-05-20,32.25
1998-05-21,32.3125
1998-05-22,32.625
1998-05-26,32.5625
1998-05-27,32.625
1998-05-28,33.3125
1998-05-29,33.25
1998-06-01,33.3125
1998-06-02,33.4375
1998-06-03,33.4375
1998-06-04,33.4375
1998-06-05,33.5
1998-06-08,32.0625
1998-06-09,31.625
1998-06-10,31.375
1998-06-11,31.6875
1998-06-12,31.9375
1998-06-15,31.625
1998-06-16,31.9375
1998-06-17,31.6875
1998-06-18,32.4375
1998-06-19,32.375
1998-06-22,33.625
1998-06-23,34.6875
1998-06-24,34.9375
1998-06-25,34.5
1998-06-26,32.5
1998-06-29,32.4375
1998-06-30,31.9375
1998-07-01,32.3125
1998-07-02,33.5625
1998-07-06,35.0625
1998-07-07,34.9375
1998-07-08,35.375
1998-07-09,36.6875
1998-07-10,36.4375
1998-07-13,35.8125
1998-07-14,35.9375
1998-07-15,36.0625
1998-07-16,36.1875
1998-07-17,37.375
1998-07-20,36.0
1998-07-21,35.875
1998-07-22,37.1875
1998-07-23,36.9375
1998-07-24,36.625
1998-07-27,34.75
1998-07-28,34.25
1998-07-29,35.0
1998-07-30,35.375
1998-07-31,34.25
1998-08-03,34.8125
1998-08-04,33.75
1998-08-05,33.875
1998-08-06,31.8125
1998-08-07,33.625
1998-08-10,32.3125
1998-08-11,31.5
1998-08-12,31.9375
1998-08-13,31.5625
1998-08-14,30.8125
1998-08-17,31.4375
1998-08-18,31.875
1998-08-19,31.25
1998-08-20,30.9375
1998-08-21,31.5
1998-08-24,31.5625
1998-08-25,31.1875
1998-08-26,29.375
1998-08-27,27.25
1998-08-28,27.0
1998-08-31,25.9375
1998-09-01,23.75
1998-09-02,25.0625
1998-09-03,24.625
1998-09-04,24.25
1998-09-08,26.75
1998-09-09,25.25
1998-09-10,23.5
1998-09-11,24.125
1998-09-14,24.625
1998-09-15,23.8125
1998-09-16,23.375
1998-09-17,23.1875
1998-09-18,23.625
1998-09-21,23.0625
1998-09-22,22.75
1998-09-23,22.3125
1998-09-24,23.25
1998-09-25,24.1875
1998-09-28,24.625
1998-09-29,25.0
1998-09-30,24.625
1998-10-01,22.3125
1998-10-02,22.8125
1998-10-05,21.875
1998-10-06,21.5
1998-10-07,22.0625
1998-10-08,21.5625
1998-10-09,22.875
1998-10-12,23.8125
1998-10-13,23.5625
1998-10-14,23.9375
1998-10-15,26.25
1998-10-16,26.0625
1998-10-19,26.75
1998-10-20,27.1875
1998-10-21,27.0
1998-10-22,26.6875
1998-10-23,26.625
1998-10-26,26.0
1998-10-27,25.75
1998-10-28,25.25
1998-10-29,25.75
1998-10-30,26.3125
1998-11-02,27.1875
1998-11-03,27.0625
1998-11-04,27.3125
1998-11-05,28.375
1998-11-06,28.5
1998-11-09,27.875
1998-11-10,27.25
1998-11-11,27.5625
1998-11-12,26.6875
1998-11-13,27.875
1998-11-16,28.375
1998-11-17,28.375
1998-11-18,28.625
1998-11-19,29.0
1998-11-20,29.5
1998-11-23,29.8125
1998-11-24,30.3125
1998-11-25,30.125
1998-11-27,30.1875
1998-11-30,30.125
1998-12-01,29.875
1998-12-02,29.6875
1998-12-03,30.0
1998-12-04,31.0
1998-12-07,32.0625
1998-12-08,31.4375
1998-12-09,31.4375
1998-12-10,30.625
1998-12-11,30.6875
1998-12-14,30.5625
1998-12-15,30.5
1998-12-16,30.75
1998-12-17,31.0
1998-12-18,32.0
1998-12-21,32.0625
1998-12-22,32.0625
1998-12-23,32.875
1998-12-24,33.25
1998-12-28,33.25
1998-12-29,33.0625
1998-12-30,32.9375
1998-12-31,32.9375
1999-01-04,32.9375
1999-01-05,32.875
1999-01-06,33.875
1999-01-07,34.0
1999-01-08,33.8125
1999-01-11,33.875
1999-01-12,33.9375
1999-01-13,34.0625
1999-01-14,33.625
1999-01-15,33.125
1999-01-19,33.3125
1999-01-20,33.4375
1999-01-21,33.5
1999-01-22,33.3125
1999-01-25,33.5625
1999-01-26,32.4375
1999-01-27,32.0625
1999-01-28,32.8125
1999-01-29,33.875
1999-02-01,33.9375
1999-02-02,33.9375
1999-02-03,35.0
1999-02-04,34.125
1999-02-05,33.375
1999-02-08,33.625
1999-02-09,33.5
1999-02-10,33.75
1999-02-11,34.9375
1999-02-12,34.5
1999-02-16,35.5625
1999-02-17,35.125
1999-02-18,36.375
1999-02-19,36.8125
1999-02-22,37.0625
1999-02-23,36.8125
1999-02-24,35.3125
1999-02-25,35.0
1999-02-26,35.0
1999-03-01,35.6875
1999-03-02,36.6875
1999-03-03,35.625
1999-03-04,35.6875
1999-03-05,35.625
1999-03-08,34.875
1999-03-09,34.0
1999-03-10,33.75
1999-03-11,34.25
1999-03-12,32.5
1999-03-15,33.8125
1999-03-16,33.8125
1999-03-17,33.8125
1999-03-18,33.9375
1999-03-19,33.625
1999-03-22,32.9375
1999-03-23,31.0
1999-03-24,31.0
1999-03-25,31.25
1999-03-26,30.375
1999-03-29,31.0
1999-03-30,30.9375
1999-03-31,30.375
1999-04-01,30.625
1999-04-05,30.625
1999-04-06,30.0
1999-04-07,29.8125
1999-04-08,29.5
1999-04-09,29.6875
1999-04-12,29.25
1999-04-13,29.875
1999-04-14,29.125
1999-04-15,28.375
1999-04-16,28.5
1999-04-19,29.125
1999-04-20,29.4375
1999-04-21,28.9375
1999-04-22,29.25
1999-04-23,29.9375
1999-04-26,29.875
1999-04-27,30.625
1999-04-28,30.5
1999-04-29,30.0625
1999-04-30,30.0
1999-05-03,30.125
1999-05-04,29.4375
1999-05-05,29.875
1999-05-06,30.0625
1999-05-07,30.875
1999-05-10,31.0
1999-05-11,31.125
1999-05-12,33.3125
1999-05-13,31.3125
1999-05-14,31.5
1999-05-17,31.6875
1999-05-18,31.5
1999-05-19,31.4375
1999-05-20,32.0625
1999-05-21,31.625
1999-05-24,31.5
1999-05-25,31.5
1999-05-26,31.125
1999-05-27,29.75
1999-05-28,28.9375
1999-06-01,29.375
1999-06-02,28.9375
1999-06-03,29.625
1999-06-04,29.8125
1999-06-07,29.8125
1999-06-08,29.5625
1999-06-09,29.5625
1999-06-10,29.625
1999-06-11,29.125
1999-06-14,29.1875
1999-06-15,29.0
1999-06-16,29.4375
1999-06-17,29.5625
1999-06-18,29.4375
1999-06-21,29.375
1999-06-22,29.5
1999-06-23,29.125
1999-06-24,29.1875
1999-06-25,29.4375
1999-06-28,29.375
1999-06-29,28.9375
1999-06-30,30.125
1999-07-01,28.703125
1999-07-02,28.375
1999-07-06,28.625
1999-07-07,28.125
1999-07-08,27.125
1999-07-09,27.5
1999-07-12,26.5
1999-07-13,26.3125
1999-07-14,26.6875
1999-07-15,26.375
1999-07-16,26.375
1999-07-19,25.9375
1999-07-20,25.75
1999-07-21,25.6875
1999-07-22,25.5
1999-07-23,25.5625
1999-07-26,25.5625
1999-07-27,25.4375
1999-07-28,25.1875
1999-07-29,25.0625
1999-07-30,24.6875
1999-08-02,24.5625
1999-08-03,24.4375
1999-08-04,23.5625
1999-08-05,23.8125
1999-08-06,23.125
1999-08-09,23.1875
1999-08-10,23.3125
1999-08-11,23.75
1999-08-12,23.8125
1999-08-13,24.6875
1999-08-16,24.3125
1999-08-17,24.0
1999-08-18,23.875
1999-08-19,24.0
1999-08-20,23.8125
1999-08-23,24.0625
1999-08-24,24.0625
1999-08-25,24.4375
1999-08-26,23.875
1999-08-27,24.0
1999-08-30,24.0
1999-08-31,23.8125
1999-09-01,23.875
1999-09-02,23.6875
1999-09-03,23.9375
1999-09-07,24.9375
1999-09-08,25.5
1999-09-09,25.375
1999-09-10,26.25
1999-09-13,26.6875
1999-09-14,26.5625
1999-09-15,27.0
1999-09-16,26.375
1999-09-17,26.8125
1999-09-20,27.75
1999-09-21,26.5625
1999-09-22,26.3125
1999-09-23,26.0625
1999-09-24,25.6875
1999-09-27,25.875
1999-09-28,25.5
1999-09-29,25.3125
1999-09-30,28.0625
1999-10-01,27.25
1999-10-04,27.4375
1999-10-05,27.25
1999-10-06,27.75
1999-10-07,27.375
1999-10-08,28.0625
1999-10-11,27.875
1999-10-12,27.1875
1999-10-13,26.5625
1999-10-14,26.375
1999-10-15,25.5625
1999-10-18,25.5
1999-10-19,25.75
1999-10-20,26.3125
1999-10-21,25.75
1999-10-22,26.5
1999-10-25,25.875
1999-10-26,25.125
1999-10-27,25.375
1999-10-28,25.75
1999-10-29,26.5625
1999-11-01,26.625
1999-11-02,27.1875
1999-11-03,27.8125
1999-11-04,27.8125
1999-11-05,29.125
1999-11-08,27.9375
1999-11-09,27.3125
1999-11-10,28.125
1999-11-11,28.375
1999-11-12,28.6875
1999-11-15,29.375
1999-11-16,29.75
1999-11-17,29.8125
1999-11-18,29.0625
1999-11-19,28.875
1999-11-22,28.5625
1999-11-23,27.0
1999-11-24,27.125
1999-11-26,27.8125
1999-11-29,27.5625
1999-11-30,27.5625
1999-12-01,28.0
1999-12-02,27.6875
1999-12-03,27.375
1999-12-06,27.9375
1999-12-07,29.6875
1999-12-08,30.0
1999-12-09,29.875
1999-12-10,31.75
1999-12-13,30.1875
1999-12-14,29.8125
1999-12-15,30.75
1999-12-16,30.625
1999-12-17,30.5625
1999-12-20,30.5625
1999-12-21,30.4375
1999-12-22,30.3125
1999-12-23,30.375
1999-12-27,31.0625
1999-12-28,31.625
1999-12-29,30.75
1999-12-30,31.625
1999-12-31,32.3125
2000-01-03,30.5625
2000-01-04,30.4375
2000-01-05,30.3125
2000-01-06,29.0625
2000-01-07,30.4375
2000-01-10,30.6875
2000-01-11,30.0625
2000-01-12,29.8125
2000-01-13,30.0
2000-01-14,29.75
2000-01-18,29.625
2000-01-19,30.125
2000-01-20,29.0625
2000-01-21,28.25
2000-01-24,27.75
2000-01-25,27.875
2000-01-26,27.625
2000-01-27,27.0
2000-01-28,26.1875
2000-01-31,26.25
2000-02-01,26.3125
2000-02-02,25.8125
2000-02-03,26.5625
2000-02-04,26.625
2000-02-07,25.375
2000-02-08,25.1875
2000-02-09,24.0
2000-02-10,24.0625
2000-02-11,23.25
2000-02-14,23.375
2000-02-15,23.375
2000-02-16,22.3125
2000-02-17,22.625
2000-02-18,22.125
2000-02-22,22.375
2000-02-23,23.25
2000-02-24,22.0625
2000-02-25,23.3125
2000-02-28,23.0625
2000-02-29,24.0
2000-03-01,22.625
2000-03-02,22.8125
2000-03-03,22.4375
2000-03-06,22.375
2000-03-07,21.125
2000-03-08,22.0
2000-03-09,22.75
2000-03-10,21.8125
2000-03-13,21.3125
2000-03-14,22.5625
2000-03-15,24.125
2000-03-16,26.4375
2000-03-17,24.3125
2000-03-20,25.0
2000-03-21,25.6875
2000-03-22,24.75
2000-03-23,24.125
2000-03-24,25.5625
2000-03-27,25.625
2000-03-28,26.25
2000-03-29,26.8125
2000-03-30,27.1875
2000-03-31,27.75
2000-04-03,27.875
2000-04-04,27.0625
2000-04-05,27.6875
2000-04-06,28.625
2000-04-07,28.9375
2000-04-10,29.1875
2000-04-11,29.75
2000-04-12,29.1875
2000-04-13,27.8125
2000-04-14,26.0
2000-04-17,25.9375
2000-04-18,26.3125
2000-04-19,25.4375
2000-04-20,24.9375
2000-04-24,24.9375
2000-04-25,25.0625
2000-04-26,23.9375
2000-04-27,23.0625
2000-04-28,22.9375
2000-05-01,23.0625
2000-05-02,22.5
2000-05-03,21.875
2000-05-04,22.125
2000-05-05,21.9375
2000-05-08,22.4375
2000-05-09,23.125
2000-05-10,22.625
2000-05-11,23.9375
2000-05-12,23.6875
2000-05-15,26.875
2000-05-16,26.5
2000-05-17,26.0
2000-05-18,26.75
2000-05-19,26.8125
2000-05-22,27.75
2000-05-23,27.5
2000-05-24,26.8125
2000-05-25,27.0625
2000-05-26,27.1875
2000-05-30,27.8125
2000-05-31,28.0
2000-06-01,28.1875
2000-06-02,28.9375
2000-06-05,28.9375
2000-06-06,28.0625
2000-06-07,28.375
2000-06-08,27.75
2000-06-09,27.9375
2000-06-12,28.0625
2000-06-13,28.75
2000-06-14,28.9375
2000-06-15,29.0
2000-06-16,27.375
2000-06-19,27.125
2000-06-20,26.375
2000-06-21,26.3125
2000-06-22,25.9375
2000-06-23,24.9375
2000-06-26,24.4375
2000-06-27,24.8125
2000-06-28,24.640625
2000-06-29,24.0
2000-06-30,22.015625
2000-07-03,23.75
2000-07-05,24.0625
2000-07-06,24.5
2000-07-07,24.625
2000-07-10,24.4375
2000-07-11,24.4375
2000-07-12,24.0625
2000-07-13,23.625
2000-07-14,24.1875
2000-07-17,23.9375
2000-07-18,24.0
2000-07-19,23.625
2000-07-20,23.625
2000-07-21,23.375
2000-07-24,23.0625
2000-07-25,23.1875
2000-07-26,23.0
2000-07-27,22.875
2000-07-28,22.8125
2000-07-31,22.875
2000-08-01,22.875
2000-08-02,23.125
2000-08-03,23.125
2000-08-04,22.9375
2000-08-07,23.0
2000-08-08,22.9375
2000-08-09,22.75
2000-08-10,22.8125
2000-08-11,22.0
2000-08-14,22.75
2000-08-15,22.375
2000-08-16,22.0625
2000-08-17,22.125
2000-08-18,22.0
2000-08-21,21.9375
2000-08-22,21.9375
2000-08-23,21.75
2000-08-24,22.0
2000-08-25,22.0
2000-08-28,22.0
2000-08-29,22.125
2000-08-30,22.3125
2000-08-31,22.515625
2000-09-01,22.625
2000-09-05,23.125
2000-09-06,23.375
2000-09-07,23.0
2000-09-08,23.4375
2000-09-11,23.125
2000-09-12,23.25
2000-09-13,22.5625
2000-09-14,22.375
2000-09-15,22.0
2000-09-18,22.1875
2000-09-19,21.5625
2000-09-20,21.125
2000-09-21,21.75
2000-09-22,21.875
2000-09-25,22.4375
2000-09-26,22.5625
2000-09-27,22.8125
2000-09-28,22.4375
2000-09-29,22.6875
2000-10-02,22.125
2000-10-03,22.8125
2000-10-04,23.1875
2000-10-05,23.75
2000-10-06,24.875
2000-10-09,24.5625
2000-10-10,24.3125
2000-10-11,24.25
2000-10-12,23.5625
2000-10-13,24.6875
2000-10-16,25.25
2000-10-17,23.875
2000-10-18,24.375
2000-10-19,25.0
2000-10-20,24.125
2000-10-23,24.375
2000-10-24,25.0
2000-10-25,24.875
2000-10-26,24.9375
2000-10-27,25.4375
2000-10-30,25.9375
2000-10-31,26.8125
2000-11-01,26.9375
2000-11-02,27.875
2000-11-03,26.0
2000-11-06,26.5
2000-11-07,26.5625
2000-11-08,26.6875
2000-11-09,25.4375
2000-11-10,26.25
2000-11-13,26.5625
2000-11-14,26.75
2000-11-15,26.75
2000-11-16,26.1875
2000-11-17,27.0
2000-11-20,26.9375
2000-11-21,27.1875
2000-11-22,26.25
2000-11-24,26.3125
2000-11-27,27.3125
2000-11-28,26.3125
2000-11-29,26.0625
2000-11-30,25.8125
2000-12-01,25.875
2000-12-04,26.0625
2000-12-05,26.125
2000-12-06,25.6875
2000-12-07,25.3125
2000-12-08,25.4375
2000-12-11,25.125
2000-12-12,25.3125
2000-12-13,25.0
2000-12-14,25.75
2000-12-15,25.6875
2000-12-18,26.3125
2000-12-19,26.1875
2000-12-20,26.125
2000-12-21,26.75
2000-12-22,27.25
2000-12-26,27.25
2000-12-27,27.5
2000-12-28,27.625
2000-12-29,28.5
2001-01-02,27.875
2001-01-03,28.75
