Date,NEM
1989-06-07,28.0
1989-06-08,27.799999
1989-06-09,27.4
1989-06-12,27.299999
1989-06-13,27.6
1989-06-14,28.1
1989-06-15,27.9
1989-06-16,28.0
1989-06-19,27.6
1989-06-20,27.6
1989-06-21,27.9
1989-06-22,32.099998
1989-06-23,31.799999
1989-06-26,32.299999
1989-06-27,32.0
1989-06-28,32.099998
1989-06-29,31.700001
1989-06-30,31.6
1989-07-03,31.4
1989-07-05,31.799999
1989-07-06,31.700001
1989-07-07,32.0
1989-07-10,31.4
1989-07-11,31.299999
1989-07-12,31.6
1989-07-13,31.5
1989-07-14,31.1
1989-07-17,30.799999
1989-07-18,30.4
1989-07-19,30.4
1989-07-20,30.4
1989-07-21,30.299999
1989-07-24,30.200001
1989-07-25,30.299999
1989-07-26,31.1
1989-07-27,30.799999
1989-07-28,30.799999
1989-07-31,31.299999
1989-08-01,30.6
1989-08-02,31.200001
1989-08-03,31.5
1989-08-04,31.6
1989-08-07,32.599998
1989-08-08,33.099998
1989-08-09,32.700001
1989-08-10,32.799999
1989-08-11,32.299999
1989-08-14,31.9
1989-08-15,32.0
1989-08-16,31.9
1989-08-17,31.1
1989-08-18,31.5
1989-08-21,30.799999
1989-08-22,31.1
1989-08-23,31.4
1989-08-24,31.6
1989-08-25,31.799999
1989-08-28,32.299999
1989-08-29,31.9
1989-08-30,32.0
1989-08-31,32.099998
1989-09-01,32.099998
1989-09-05,31.799999
1989-09-06,31.799999
1989-09-07,31.799999
1989-09-08,32.0
1989-09-11,32.099998
1989-09-12,32.0
1989-09-13,31.700001
1989-09-14,31.1
1989-09-15,30.799999
1989-09-18,31.200001
1989-09-19,31.1
1989-09-20,31.6
1989-09-21,31.4
1989-09-22,31.799999
1989-09-25,32.5
1989-09-26,32.5
1989-09-27,31.799999
1989-09-28,32.400002
1989-09-29,32.200001
1989-10-02,32.200001
1989-10-03,32.0
1989-10-04,31.9
1989-10-05,31.5
1989-10-06,32.200001
1989-10-09,32.299999
1989-10-10,32.599998
1989-10-11,32.799999
1989-10-12,33.299999
1989-10-13,31.700001
1989-10-16,31.1
1989-10-17,31.0
1989-10-18,30.6
1989-10-19,30.1
1989-10-20,29.700001
1989-10-23,29.1
1989-10-24,29.700001
1989-10-25,29.9
1989-10-26,30.6
1989-10-27,32.200001
1989-10-30,32.400002
1989-10-31,32.0
1989-11-01,32.299999
1989-11-02,32.900002
1989-11-03,33.099998
1989-11-06,34.299999
1989-11-07,35.5
1989-11-08,35.299999
1989-11-09,34.400002
1989-11-10,34.700001
1989-11-13,35.599998
1989-11-14,35.400002
1989-11-15,33.900002
1989-11-16,34.0
1989-11-17,34.200001
1989-11-20,35.0
1989-11-21,35.700001
1989-11-22,36.700001
1989-11-24,37.700001
1989-11-27,36.099998
1989-11-28,36.0
1989-11-29,35.599998
1989-11-30,35.799999
1989-12-01,36.700001
1989-12-04,35.599998
1989-12-05,35.799999
1989-12-06,36.0
1989-12-07,36.900002
1989-12-08,37.5
1989-12-11,38.799999
1989-12-12,39.299999
1989-12-13,38.200001
1989-12-14,38.299999
1989-12-15,39.299999
1989-12-18,39.799999
1989-12-19,39.200001
1989-12-20,38.900002
1989-12-21,38.200001
1989-12-22,37.799999
1989-12-26,36.700001
1989-12-27,36.299999
1989-12-28,36.599998
1989-12-29,38.0
1990-01-02,38.099998
1990-01-03,37.799999
1990-01-04,38.0
1990-01-05,39.0
1990-01-08,38.099998
1990-01-09,38.099998
1990-01-10,40.299999
1990-01-11,41.599998
1990-01-12,40.299999
1990-01-15,41.299999
1990-01-16,40.900002
1990-01-17,41.0
1990-01-18,40.599998
1990-01-19,40.099998
1990-01-22,40.400002
1990-01-23,41.200001
1990-01-24,41.5
1990-01-25,41.0
1990-01-26,42.299999
1990-01-29,43.099998
1990-01-30,43.0
1990-01-31,41.400002
1990-02-01,42.0
1990-02-02,41.900002
1990-02-05,43.400002
1990-02-06,42.200001
1990-02-07,42.400002
1990-02-08,42.299999
1990-02-09,41.700001
1990-02-12,41.900002
1990-02-13,42.400002
1990-02-14,42.400002
1990-02-15,41.400002
1990-02-16,42.599998
1990-02-20,42.900002
1990-02-21,43.299999
1990-02-22,42.900002
1990-02-23,42.799999
1990-02-26,41.5
1990-02-27,42.400002
1990-02-28,41.599998
1990-03-01,42.299999
1990-03-02,42.200001
1990-03-05,41.700001
1990-03-06,42.200001
1990-03-07,40.799999
1990-03-08,41.5
1990-03-09,40.700001
1990-03-12,40.5
1990-03-13,39.299999
1990-03-14,39.5
1990-03-15,40.599998
1990-03-16,41.299999
1990-03-19,41.599998
1990-03-20,40.0
1990-03-21,39.799999
1990-03-22,39.599998
1990-03-23,38.900002
1990-03-26,36.700001
1990-03-27,36.099998
1990-03-28,36.299999
1990-03-29,38.299999
1990-03-30,38.0
1990-04-02,36.799999
1990-04-03,37.400002
1990-04-04,37.200001
1990-04-05,37.200001
1990-04-06,37.700001
1990-04-09,36.799999
1990-04-10,36.299999
1990-04-11,34.5
1990-04-12,34.900002
1990-04-16,34.0
1990-04-17,33.799999
1990-04-18,35.099998
1990-04-19,35.0
1990-04-20,34.099998
1990-04-23,34.299999
1990-04-24,34.0
1990-04-25,33.799999
1990-04-26,34.0
1990-04-27,33.599998
1990-04-30,33.599998
1990-05-01,34.200001
1990-05-02,34.099998
1990-05-03,34.400002
1990-05-04,34.799999
1990-05-07,34.900002
1990-05-08,34.599998
1990-05-09,36.0
1990-05-10,36.299999
1990-05-11,36.799999
1990-05-14,36.5
1990-05-15,35.799999
1990-05-16,35.700001
1990-05-17,35.200001
1990-05-18,36.200001
1990-05-21,37.299999
1990-05-22,38.0
1990-05-23,37.0
1990-05-24,37.099998
1990-05-25,36.599998
1990-05-29,36.900002
1990-05-30,36.599998
1990-05-31,36.599998
1990-06-01,36.200001
1990-06-04,35.700001
1990-06-05,35.700001
1990-06-06,35.299999
1990-06-07,34.099998
1990-06-08,33.400002
1990-06-11,34.200001
1990-06-12,34.599998
1990-06-13,33.599998
1990-06-14,32.599998
1990-06-15,33.400002
1990-06-18,33.5
1990-06-19,33.599998
1990-06-20,34.5
1990-06-21,34.5
1990-06-22,33.700001
1990-06-25,33.900002
1990-06-26,33.599998
1990-06-27,34.099998
1990-06-28,34.099998
1990-06-29,34.900002
1990-07-02,35.0
1990-07-03,36.200001
1990-07-05,35.200001
1990-07-06,35.700001
1990-07-09,35.0
1990-07-10,34.599998
1990-07-11,34.599998
1990-07-12,35.599998
1990-07-13,36.799999
1990-07-16,36.900002
1990-07-17,37.400002
1990-07-18,35.900002
1990-07-19,36.700001
1990-07-20,36.5
1990-07-23,37.599998
1990-07-24,37.299999
1990-07-25,38.299999
1990-07-26,38.200001
1990-07-27,38.599998
1990-07-30,39.0
1990-07-31,39.599998
1990-08-01,39.900002
1990-08-02,41.299999
1990-08-03,41.0
1990-08-06,41.0
1990-08-07,41.200001
1990-08-08,41.200001
1990-08-09,41.0
1990-08-10,42.0
1990-08-13,43.099998
1990-08-14,42.5
1990-08-15,42.799999
1990-08-16,43.400002
1990-08-17,43.099998
1990-08-20,42.599998
1990-08-21,42.299999
1990-08-22,42.200001
1990-08-23,42.200001
1990-08-24,40.5
1990-08-27,37.599998
1990-08-28,38.099998
1990-08-29,38.299999
1990-08-30,35.599998
1990-08-31,35.099998
1990-09-04,35.299999
1990-09-05,36.0
1990-09-06,35.599998
1990-09-07,35.400002
1990-09-10,34.200001
1990-09-11,34.299999
1990-09-12,34.0
1990-09-13,34.0
1990-09-14,34.400002
1990-09-17,35.099998
1990-09-18,34.400002
1990-09-19,33.5
1990-09-20,33.400002
1990-09-21,33.599998
1990-09-24,35.299999
1990-09-25,35.599998
1990-09-26,34.5
1990-09-27,33.200001
1990-09-28,33.0
1990-10-01,31.9
1990-10-02,32.099998
1990-10-03,32.099998
1990-10-04,31.9
1990-10-05,32.099998
1990-10-08,32.0
1990-10-09,30.299999
1990-10-10,30.0
1990-10-11,28.4
1990-10-12,29.700001
1990-10-15,28.0
1990-10-16,27.799999
1990-10-17,27.9
1990-10-18,28.200001
1990-10-19,28.4
1990-10-22,29.0
1990-10-23,29.0
1990-10-24,29.200001
1990-10-25,29.700001
1990-10-26,28.700001
1990-10-29,28.799999
1990-10-30,29.4
1990-10-31,29.4
1990-11-01,29.5
1990-11-02,29.4
1990-11-05,29.9
1990-11-06,29.9
1990-11-07,29.700001
1990-11-08,30.0
1990-11-09,30.4
1990-11-12,30.299999
1990-11-13,30.4
1990-11-14,29.6
1990-11-15,29.5
1990-11-16,28.799999
1990-11-19,28.700001
1990-11-20,27.9
1990-11-21,27.9
1990-11-23,28.299999
1990-11-26,28.5
1990-11-27,28.4
1990-11-28,28.5
1990-11-29,28.4
1990-11-30,28.299999
1990-12-03,27.6
1990-12-04,27.700001
1990-12-05,26.5
1990-12-06,26.1
1990-12-07,26.5
1990-12-10,27.1
1990-12-11,26.5
1990-12-12,27.1
1990-12-13,27.4
1990-12-14,27.5
1990-12-17,27.6
1990-12-18,27.299999
1990-12-19,29.1
1990-12-20,29.6
1990-12-21,29.5
1990-12-24,29.799999
1990-12-26,30.1
1990-12-27,29.5
1990-12-28,31.5
1990-12-31,32.700001
1991-01-02,32.0
1991-01-03,31.1
1991-01-04,30.6
1991-01-07,33.400002
1991-01-08,32.900002
1991-01-09,32.599998
1991-01-10,32.099998
1991-01-11,32.299999
1991-01-14,32.900002
1991-01-15,32.400002
1991-01-16,31.700001
1991-01-17,28.799999
1991-01-18,29.6
1991-01-21,30.1
1991-01-22,30.200001
1991-01-23,29.6
1991-01-24,29.299999
1991-01-25,29.299999
1991-01-28,28.700001
1991-01-29,28.799999
1991-01-30,28.299999
1991-01-31,28.700001
1991-02-01,28.799999
1991-02-04,28.0
1991-02-05,28.0
1991-02-06,28.799999
1991-02-07,29.799999
1991-02-08,29.799999
1991-02-11,29.299999
1991-02-12,30.0
1991-02-13,29.9
1991-02-14,30.1
1991-02-15,29.299999
1991-02-19,28.4
1991-02-20,28.700001
1991-02-21,28.6
1991-02-22,27.6
1991-02-25,28.1
1991-02-26,28.1
1991-02-27,28.299999
1991-02-28,29.1
1991-03-01,29.5
1991-03-04,30.9
1991-03-05,30.6
1991-03-06,31.0
1991-03-07,30.799999
1991-03-08,31.4
1991-03-11,30.6
1991-03-12,30.799999
1991-03-13,31.6
1991-03-14,31.1
1991-03-15,30.299999
1991-03-18,29.799999
1991-03-19,29.6
1991-03-20,29.200001
1991-03-21,28.9
1991-03-22,28.799999
1991-03-25,28.6
1991-03-26,28.4
1991-03-27,28.200001
1991-03-28,28.299999
1991-04-01,28.700001
1991-04-02,28.9
1991-04-03,29.299999
1991-04-04,29.200001
1991-04-05,28.700001
1991-04-08,29.0
1991-04-09,29.5
1991-04-10,29.4
1991-04-11,28.5
1991-04-12,28.299999
1991-04-15,28.4
1991-04-16,28.0
1991-04-17,28.9
1991-04-18,28.1
1991-04-19,27.799999
1991-04-22,28.5
1991-04-23,28.299999
1991-04-24,28.299999
1991-04-25,27.799999
1991-04-26,28.0
1991-04-29,27.5
1991-04-30,28.299999
1991-05-01,28.200001
1991-05-02,28.4
1991-05-03,27.9
1991-05-06,28.200001
1991-05-07,28.0
1991-05-08,28.0
1991-05-09,27.9
1991-05-10,27.5
1991-05-13,27.9
1991-05-14,27.5
1991-05-15,28.0
1991-05-16,27.6
1991-05-17,27.4
1991-05-20,27.5
1991-05-21,27.6
1991-05-22,27.299999
1991-05-23,26.6
1991-05-24,26.700001
1991-05-28,28.9
1991-05-29,29.0
1991-05-30,29.4
1991-05-31,29.4
1991-06-03,29.799999
1991-06-04,29.700001
1991-06-05,29.6
1991-06-06,31.1
1991-06-07,30.9
1991-06-10,31.6
1991-06-11,31.5
1991-06-12,31.299999
1991-06-13,31.200001
1991-06-14,30.799999
1991-06-17,30.700001
1991-06-18,31.299999
1991-06-19,31.5
1991-06-20,31.200001
1991-06-21,30.4
1991-06-24,30.1
1991-06-25,30.200001
1991-06-26,30.9
1991-06-27,31.4
1991-06-28,31.799999
1991-07-01,32.5
1991-07-02,32.200001
1991-07-03,33.099998
1991-07-05,32.900002
1991-07-08,33.5
1991-07-09,33.299999
1991-07-10,33.299999
1991-07-11,32.400002
1991-07-12,32.700001
1991-07-15,33.200001
1991-07-16,33.099998
1991-07-17,33.299999
1991-07-18,31.700001
1991-07-19,32.099998
1991-07-22,31.5
1991-07-23,32.799999
1991-07-24,32.5
1991-07-25,32.299999
1991-07-26,32.400002
1991-07-29,32.5
1991-07-30,31.799999
1991-07-31,30.799999
1991-08-01,30.799999
1991-08-02,30.1
1991-08-05,29.799999
1991-08-06,29.5
1991-08-07,29.5
1991-08-08,30.0
1991-08-09,30.299999
1991-08-12,30.0
1991-08-13,30.0
1991-08-14,30.1
1991-08-15,29.799999
1991-08-16,29.4
1991-08-19,29.6
1991-08-20,29.299999
1991-08-21,28.799999
1991-08-22,28.700001
1991-08-23,28.5
1991-08-26,28.799999
1991-08-27,28.799999
1991-08-28,29.0
1991-08-29,28.799999
1991-08-30,28.4
1991-09-03,28.799999
1991-09-04,28.6
1991-09-05,28.4
1991-09-06,28.6
1991-09-09,28.700001
1991-09-10,28.799999
1991-09-11,28.200001
1991-09-12,28.1
1991-09-13,27.799999
1991-09-16,28.200001
1991-09-17,28.1
1991-09-18,29.299999
1991-09-19,29.0
1991-09-20,28.799999
1991-09-23,29.6
1991-09-24,30.5
1991-09-25,30.4
1991-09-26,29.799999
1991-09-27,29.9
1991-09-30,30.4
1991-10-01,30.1
1991-10-02,30.700001
1991-10-03,31.5
1991-10-04,31.5
1991-10-07,31.4
1991-10-08,30.4
1991-10-09,31.299999
1991-10-10,31.0
1991-10-11,31.700001
1991-10-14,31.9
1991-10-15,31.9
1991-10-16,31.9
1991-10-17,32.799999
1991-10-18,33.0
1991-10-21,32.799999
1991-10-22,33.099998
1991-10-23,32.900002
1991-10-24,32.900002
1991-10-25,33.0
1991-10-28,32.900002
1991-10-29,33.200001
1991-10-30,32.400002
1991-10-31,32.200001
1991-11-01,32.200001
1991-11-04,31.0
1991-11-05,31.1
1991-11-06,30.799999
1991-11-07,30.9
1991-11-08,30.700001
1991-11-11,30.9
1991-11-12,30.5
1991-11-13,30.799999
1991-11-14,30.5
1991-11-15,31.200001
1991-11-18,30.4
1991-11-19,30.700001
1991-11-20,30.6
1991-11-21,31.9
1991-11-22,31.799999
1991-11-25,32.200001
1991-11-26,31.9
1991-11-27,32.400002
1991-11-29,32.5
1991-12-02,33.299999
1991-12-03,33.0
1991-12-04,33.299999
1991-12-05,33.900002
1991-12-06,34.200001
1991-12-09,34.900002
1991-12-10,34.799999
1991-12-11,34.5
1991-12-12,32.799999
1991-12-13,32.700001
1991-12-16,32.599998
1991-12-17,31.9
1991-12-18,31.1
1991-12-19,31.5
1991-12-20,31.299999
1991-12-23,31.5
1991-12-24,31.5
1991-12-26,30.6
1991-12-27,30.9
1991-12-30,30.5
1991-12-31,32.299999
1992-01-02,32.400002
1992-01-03,32.599998
1992-01-06,31.9
1992-01-07,32.0
1992-01-08,32.299999
1992-01-09,34.400002
1992-01-10,34.900002
1992-01-13,34.200001
1992-01-14,34.200001
1992-01-15,34.400002
1992-01-16,36.0
1992-01-17,36.099998
1992-01-20,37.799999
1992-01-21,36.799999
1992-01-22,36.799999
1992-01-23,36.200001
1992-01-24,36.0
1992-01-27,36.599998
1992-01-28,37.0
1992-01-29,35.799999
1992-01-30,35.5
1992-01-31,37.0
1992-02-03,37.299999
1992-02-04,36.900002
1992-02-05,36.200001
1992-02-06,36.599998
1992-02-07,36.0
1992-02-10,36.5
1992-02-11,36.799999
1992-02-12,37.799999
1992-02-13,36.799999
1992-02-14,35.599998
1992-02-18,36.200001
1992-02-19,36.799999
1992-02-20,36.900002
1992-02-21,36.099998
1992-02-24,36.0
1992-02-25,35.700001
1992-02-26,35.299999
1992-02-27,36.0
1992-02-28,35.700001
1992-03-02,35.099998
1992-03-03,34.700001
1992-03-04,34.5
1992-03-05,34.799999
1992-03-06,34.0
1992-03-09,33.5
1992-03-10,33.5
1992-03-11,33.400002
1992-03-12,31.9
1992-03-13,32.099998
1992-03-16,31.6
1992-03-17,31.200001
1992-03-18,30.200001
1992-03-19,30.9
1992-03-20,30.700001
1992-03-23,31.0
1992-03-24,31.1
1992-03-25,30.200001
1992-03-26,30.200001
1992-03-27,30.200001
1992-03-30,30.0
1992-03-31,30.4
1992-04-01,30.799999
1992-04-02,30.799999
1992-04-03,31.200001
1992-04-06,31.200001
1992-04-07,30.4
1992-04-08,29.6
1992-04-09,30.9
1992-04-10,31.700001
1992-04-13,31.700001
1992-04-14,31.700001
1992-04-15,30.6
1992-04-16,29.9
1992-04-20,29.299999
1992-04-21,30.5
1992-04-22,29.799999
1992-04-23,30.200001
1992-04-24,30.0
1992-04-27,29.4
1992-04-28,29.5
1992-04-29,28.9
1992-04-30,30.299999
1992-05-01,31.299999
1992-05-04,31.1
1992-05-05,32.299999
1992-05-06,32.099998
1992-05-07,31.799999
1992-05-08,32.099998
1992-05-11,31.799999
1992-05-12,31.9
1992-05-13,32.200001
1992-05-14,33.900002
1992-05-15,33.799999
1992-05-18,34.099998
1992-05-19,34.400002
1992-05-20,34.400002
1992-05-21,34.200001
1992-05-22,34.5
1992-05-26,34.799999
1992-05-27,35.099998
1992-05-28,34.599998
1992-05-29,34.200001
1992-06-01,34.799999
1992-06-02,35.0
1992-06-03,34.799999
1992-06-04,34.900002
1992-06-05,35.0
1992-06-08,35.599998
1992-06-09,36.099998
1992-06-10,36.0
1992-06-11,36.799999
1992-06-12,37.599998
1992-06-15,38.900002
1992-06-16,38.099998
1992-06-17,37.299999
1992-06-18,37.700001
1992-06-19,37.599998
1992-06-22,39.200001
1992-06-23,38.700001
1992-06-24,38.200001
1992-06-25,37.799999
1992-06-26,37.299999
1992-06-29,38.299999
1992-06-30,38.799999
1992-07-01,39.299999
1992-07-02,39.900002
1992-07-06,41.0
1992-07-07,40.299999
1992-07-08,40.0
1992-07-09,39.799999
1992-07-10,39.799999
1992-07-13,39.799999
1992-07-14,40.799999
1992-07-15,41.700001
1992-07-16,41.700001
1992-07-17,42.400002
1992-07-20,42.299999
1992-07-21,41.200001
1992-07-22,40.799999
1992-07-23,41.0
1992-07-24,40.5
1992-07-27,39.700001
1992-07-28,40.200001
1992-07-29,40.0
1992-07-30,39.200001
1992-07-31,39.5
1992-08-03,38.200001
1992-08-04,38.599998
1992-08-05,38.200001
1992-08-06,39.5
1992-08-07,39.5
1992-08-10,39.099998
1992-08-11,38.799999
1992-08-12,35.799999
1992-08-13,34.700001
1992-08-14,35.599998
1992-08-17,35.200001
1992-08-18,34.799999
1992-08-19,35.400002
1992-08-20,35.0
1992-08-21,35.799999
1992-08-24,36.900002
1992-08-25,36.799999
1992-08-26,36.700001
1992-08-27,37.400002
1992-08-28,38.0
1992-08-31,38.5
1992-09-01,38.299999
1992-09-02,37.599998
1992-09-03,38.099998
1992-09-04,37.799999
1992-09-08,37.799999
1992-09-09,38.0
1992-09-10,38.099998
1992-09-11,37.299999
1992-09-14,37.900002
1992-09-15,38.900002
1992-09-16,40.400002
1992-09-17,39.700001
1992-09-18,39.299999
1992-09-21,38.900002
1992-09-22,39.299999
1992-09-23,39.200001
1992-09-24,39.299999
1992-09-25,39.099998
1992-09-28,39.0
1992-09-29,39.0
1992-09-30,38.200001
1992-10-01,37.5
1992-10-02,37.799999
1992-10-05,38.700001
1992-10-06,38.599998
1992-10-07,38.5
1992-10-08,38.099998
1992-10-09,37.700001
1992-10-12,36.400002
1992-10-13,36.299999
1992-10-14,36.099998
1992-10-15,36.5
1992-10-16,36.799999
1992-10-19,36.799999
1992-10-20,37.700001
1992-10-21,37.700001
1992-10-22,37.0
1992-10-23,36.799999
1992-10-26,35.900002
1992-10-27,35.299999
1992-10-28,35.900002
1992-10-29,37.0
1992-10-30,36.700001
1992-11-02,36.799999
1992-11-03,37.0
1992-11-04,37.700001
1992-11-05,37.099998
1992-11-06,36.0
1992-11-09,34.599998
1992-11-10,32.400002
1992-11-11,32.0
1992-11-12,31.5
1992-11-13,31.200001
1992-11-16,31.1
1992-11-17,30.6
1992-11-18,30.6
1992-11-19,30.0
1992-11-20,30.0
1992-11-23,29.6
1992-11-24,29.5
1992-11-25,29.6
1992-11-27,30.1
1992-11-30,30.5
1992-12-01,31.0
1992-12-02,31.299999
1992-12-03,31.299999
1992-12-04,31.200001
1992-12-07,31.4
1992-12-08,32.0
1992-12-09,31.700001
1992-12-10,32.0
1992-12-11,32.799999
1992-12-14,32.200001
1992-12-15,32.200001
1992-12-16,32.5
1992-12-17,32.799999
1992-12-18,32.400002
1992-12-21,32.0
1992-12-22,31.9
1992-12-23,31.9
1992-12-24,32.0
1992-12-28,32.099998
1992-12-29,31.799999
1992-12-30,32.299999
1992-12-31,32.900002
1993-01-04,32.400002
1993-01-05,32.700001
1993-01-06,32.400002
1993-01-07,31.9
1993-01-08,31.799999
1993-01-11,31.4
1993-01-12,31.0
1993-01-13,30.5
1993-01-14,30.299999
1993-01-15,30.1
1993-01-18,29.799999
1993-01-19,29.9
1993-01-20,30.6
1993-01-21,30.799999
1993-01-22,30.1
1993-01-25,30.0
1993-01-26,30.700001
1993-01-27,30.1
1993-01-28,31.1
1993-01-29,30.5
1993-02-01,30.200001
1993-02-02,30.6
1993-02-03,30.799999
1993-02-04,31.5
1993-02-05,31.6
1993-02-08,31.4
1993-02-09,32.200001
1993-02-10,33.5
1993-02-11,32.5
1993-02-12,31.6
1993-02-16,32.099998
1993-02-17,32.0
1993-02-18,31.6
1993-02-19,31.9
1993-02-22,31.9
1993-02-23,33.299999
1993-02-24,32.099998
1993-02-25,31.6
1993-02-26,31.1
1993-03-01,30.5
1993-03-02,32.0
1993-03-03,31.5
1993-03-04,31.4
1993-03-05,31.700001
1993-03-08,31.1
1993-03-09,31.4
1993-03-10,31.5
1993-03-11,31.700001
1993-03-12,31.799999
1993-03-15,32.799999
1993-03-16,32.299999
1993-03-17,33.099998
1993-03-18,34.299999
1993-03-19,35.200001
1993-03-22,35.0
1993-03-23,34.400002
1993-03-24,34.599998
1993-03-25,34.799999
1993-03-26,34.599998
1993-03-29,33.799999
1993-03-30,35.5
1993-03-31,35.200001
1993-04-01,35.299999
1993-04-02,35.900002
1993-04-05,35.400002
1993-04-06,34.799999
1993-04-07,34.799999
1993-04-08,34.0
1993-04-12,32.400002
1993-04-13,32.799999
1993-04-14,33.799999
1993-04-15,32.900002
1993-04-16,33.400002
1993-04-19,33.400002
1993-04-20,34.0
1993-04-21,33.5
1993-04-22,34.299999
1993-04-23,36.700001
1993-04-26,37.5
1993-04-27,37.299999
1993-04-28,37.700001
1993-04-29,38.299999
1993-04-30,39.0
1993-05-03,37.700001
1993-05-04,38.700001
1993-05-05,38.400002
1993-05-06,39.900002
1993-05-07,39.200001
1993-05-10,38.299999
1993-05-11,38.200001
1993-05-12,40.400002
1993-05-13,40.0
1993-05-14,40.299999
1993-05-17,39.299999
1993-05-18,41.5
1993-05-19,40.299999
1993-05-20,39.700001
1993-05-21,41.700001
1993-05-24,40.599998
1993-05-25,41.099998
1993-05-26,40.299999
1993-05-27,41.799999
1993-05-28,41.900002
1993-06-01,40.200001
1993-06-02,40.599998
1993-06-03,41.200001
1993-06-04,41.200001
1993-06-07,40.799999
1993-06-08,39.400002
1993-06-09,38.900002
1993-06-10,39.0
1993-06-11,37.700001
1993-06-14,37.400002
1993-06-15,38.799999
1993-06-16,39.299999
1993-06-17,39.299999
1993-06-18,38.799999
1993-06-21,39.0
1993-06-22,38.799999
1993-06-23,39.700001
1993-06-24,40.0
1993-06-25,41.400002
1993-06-28,41.799999
1993-06-29,42.799999
1993-06-30,42.0
1993-07-01,43.599998
1993-07-02,45.700001
1993-07-06,46.799999
1993-07-07,44.099998
1993-07-08,43.200001
1993-07-09,43.5
1993-07-12,44.0
1993-07-13,43.5
1993-07-14,42.5
1993-07-15,42.900002
1993-07-16,42.0
1993-07-19,42.0
1993-07-20,42.0
1993-07-21,41.700001
1993-07-22,41.900002
1993-07-23,41.799999
1993-07-26,43.0
1993-07-27,43.099998
1993-07-28,43.599998
1993-07-29,45.900002
1993-07-30,46.400002
1993-08-02,47.099998
1993-08-03,45.900002
1993-08-04,44.799999
1993-08-05,42.700001
1993-08-06,41.799999
1993-08-09,42.299999
1993-08-10,41.5
1993-08-11,40.299999
1993-08-12,37.900002
1993-08-13,38.299999
1993-08-16,39.099998
1993-08-17,39.5
1993-08-18,40.700001
1993-08-19,39.700001
1993-08-20,40.299999
1993-08-23,40.599998
1993-08-24,41.099998
1993-08-25,41.0
1993-08-26,40.0
1993-08-27,40.0
1993-08-30,40.099998
1993-08-31,40.400002
1993-09-01,39.799999
1993-09-02,39.0
1993-09-03,38.400002
1993-09-07,36.200001
1993-09-08,36.5
1993-09-09,37.400002
1993-09-10,37.299999
1993-09-13,35.799999
1993-09-14,35.900002
1993-09-15,36.200001
1993-09-16,37.299999
1993-09-17,36.900002
1993-09-20,36.900002
1993-09-21,39.200001
1993-09-22,38.299999
1993-09-23,39.0
1993-09-24,40.0
1993-09-27,38.299999
1993-09-28,37.900002
1993-09-29,37.0
1993-09-30,37.900002
1993-10-01,37.799999
1993-10-04,38.099998
1993-10-05,38.299999
1993-10-06,39.599998
1993-10-07,39.599998
1993-10-08,39.900002
1993-10-11,39.900002
1993-10-12,41.400002
1993-10-13,41.099998
1993-10-14,40.799999
1993-10-15,40.599998
1993-10-18,41.5
1993-10-19,41.700001
1993-10-20,42.900002
1993-10-21,41.099998
1993-10-22,41.400002
1993-10-25,41.400002
1993-10-26,43.099998
1993-10-27,42.599998
1993-10-28,41.900002
1993-10-29,41.900002
1993-11-01,41.099998
1993-11-02,41.200001
1993-11-03,42.700001
1993-11-04,43.099998
1993-11-05,43.599998
1993-11-08,43.5
1993-11-09,43.799999
1993-11-10,45.099998
1993-11-11,44.799999
1993-11-12,44.599998
1993-11-15,45.400002
1993-11-16,44.299999
1993-11-17,44.599998
1993-11-18,44.299999
1993-11-19,44.200001
1993-11-22,44.0
1993-11-23,43.700001
1993-11-24,44.200001
1993-11-26,43.599998
1993-11-29,41.599998
1993-11-30,41.5
1993-12-01,42.200001
1993-12-02,42.200001
1993-12-03,43.0
1993-12-06,42.5
1993-12-07,42.400002
1993-12-08,44.799999
1993-12-09,44.900002
1993-12-10,45.5
1993-12-13,46.200001
1993-12-14,45.400002
1993-12-15,45.200001
1993-12-16,45.099998
1993-12-17,45.200001
1993-12-20,45.599998
1993-12-21,44.900002
1993-12-22,44.700001
1993-12-23,45.200001
1993-12-27,45.200001
1993-12-28,45.200001
1993-12-29,45.599998
1993-12-30,46.0
1993-12-31,46.099998
1994-01-03,47.700001
1994-01-04,47.700001
1994-01-05,47.400002
1994-01-06,47.299999
1994-01-07,45.700001
1994-01-10,45.5
1994-01-11,45.900002
1994-01-12,45.900002
1994-01-13,46.400002
1994-01-14,46.900002
1994-01-17,46.599998
1994-01-18,46.5
1994-01-19,45.700001
1994-01-20,44.599998
1994-01-21,44.200001
1994-01-24,43.799999
1994-01-25,43.200001
1994-01-26,44.299999
1994-01-27,43.299999
1994-01-28,42.799999
1994-01-31,42.900002
1994-02-01,44.400002
1994-02-02,43.599998
1994-02-03,44.299999
1994-02-04,43.700001
1994-02-07,41.599998
1994-02-08,41.299999
1994-02-09,41.900002
1994-02-10,42.099998
1994-02-11,41.599998
1994-02-14,42.5
1994-02-15,42.5
1994-02-16,43.200001
1994-02-17,43.099998
1994-02-18,42.0
1994-02-22,41.599998
1994-02-23,41.200001
1994-02-24,41.799999
1994-02-25,42.400002
1994-02-28,43.400002
1994-03-01,42.700001
1994-03-02,42.599998
1994-03-03,42.400002
1994-03-04,41.900002
