Date,DG
2014-05-19,56.0
2014-05-20,54.720001
2014-05-21,54.700001
2014-05-22,55.419998
2014-05-23,55.740002000000004
2014-05-27,56.299999
2014-05-28,54.599998
2014-05-29,53.5
2014-05-30,53.779999
2014-06-02,54.299999
2014-06-03,56.41
2014-06-04,56.619999
2014-06-05,57.689999
2014-06-06,57.990002000000004
2014-06-09,62.25
2014-06-10,61.139998999999996
2014-06-11,60.48
2014-06-12,60.189999
2014-06-13,60.689999
2014-06-16,61.549999
2014-06-17,61.529999
2014-06-18,61.43
2014-06-19,61.52
2014-06-20,62.82
2014-06-23,61.66
2014-06-24,61.689999
2014-06-25,61.48
2014-06-26,61.68
2014-06-27,57.189999
2014-06-30,57.360001000000004
2014-07-01,57.709998999999996
2014-07-02,58.119999
2014-07-03,58.220001
2014-07-07,57.740002000000004
2014-07-08,57.360001000000004
2014-07-09,57.529999
2014-07-10,57.360001000000004
2014-07-11,56.790001000000004
2014-07-14,56.639998999999996
2014-07-15,55.939999
2014-07-16,55.57
2014-07-17,54.41
2014-07-18,55.450001
2014-07-21,55.330002
2014-07-22,55.119999
2014-07-23,55.82
2014-07-24,56.040001000000004
2014-07-25,55.610001000000004
2014-07-28,55.560001
2014-07-29,56.099998
2014-07-30,56.880001
2014-07-31,55.23
2014-08-01,55.77
2014-08-04,55.91
2014-08-05,57.790001000000004
2014-08-06,57.560001
2014-08-07,57.68
2014-08-08,58.049999
2014-08-11,57.450001
2014-08-12,57.189999
2014-08-13,57.009997999999996
2014-08-14,57.880001
2014-08-15,57.459998999999996
2014-08-18,64.139999
2014-08-19,63.59
2014-08-20,63.759997999999996
2014-08-21,63.610001000000004
2014-08-22,63.68
2014-08-25,63.900002
2014-08-26,63.52
2014-08-27,63.700001
2014-08-28,64.199997
2014-08-29,63.990002000000004
2014-09-02,64.360001
2014-09-03,64.480003
2014-09-04,64.480003
2014-09-05,63.009997999999996
2014-09-08,63.389998999999996
2014-09-09,63.419998
2014-09-10,63.700001
2014-09-11,63.77
2014-09-12,63.93
2014-09-15,63.470001
2014-09-16,63.860001000000004
2014-09-17,63.599998
2014-09-18,63.0
2014-09-19,63.099998
2014-09-22,61.970001
2014-09-23,61.970001
2014-09-24,62.279999
2014-09-25,61.200001
2014-09-26,61.490002000000004
2014-09-29,61.330002
2014-09-30,61.110001000000004
2014-10-01,60.279999
2014-10-02,61.060001
2014-10-03,62.41
2014-10-06,61.830002
2014-10-07,61.049999
2014-10-08,61.610001000000004
2014-10-09,60.630001
2014-10-10,59.939999
2014-10-13,58.470001
2014-10-14,58.509997999999996
2014-10-15,58.68
2014-10-16,58.77
2014-10-17,59.950001
2014-10-20,61.52
2014-10-21,62.189999
2014-10-22,61.16
2014-10-23,62.259997999999996
2014-10-24,62.25
2014-10-27,62.110001000000004
2014-10-28,62.669998
2014-10-29,61.970001
2014-10-30,62.450001
2014-10-31,62.669998
2014-11-03,63.099998
2014-11-04,64.0
2014-11-05,63.32
2014-11-06,64.010002
2014-11-07,64.410004
2014-11-10,64.459999
2014-11-11,65.540001
2014-11-12,64.900002
2014-11-13,64.839996
2014-11-14,64.650002
2014-11-17,65.300003
2014-11-18,66.16999799999999
2014-11-19,66.099998
2014-11-20,66.550003
2014-11-21,67.449997
2014-11-24,66.75
2014-11-25,65.379997
2014-11-26,65.910004
2014-11-28,66.739998
2014-12-01,66.32
2014-12-02,67.269997
2014-12-03,66.690002
2014-12-04,67.790001
2014-12-05,68.209999
2014-12-08,68.510002
2014-12-09,69.199997
2014-12-10,68.889999
2014-12-11,69.150002
2014-12-12,69.800003
2014-12-15,70.25
2014-12-16,67.83000200000001
2014-12-17,71.019997
2014-12-18,71.290001
2014-12-19,68.559998
2014-12-22,68.660004
2014-12-23,69.550003
2014-12-24,69.860001
2014-12-26,69.400002
2014-12-29,70.839996
2014-12-30,71.099998
2014-12-31,70.699997
2015-01-02,70.779999
2015-01-05,70.32
2015-01-06,69.43
2015-01-07,70.269997
2015-01-08,69.510002
2015-01-09,68.120003
2015-01-12,67.110001
2015-01-13,67.800003
2015-01-14,67.650002
2015-01-15,65.870003
2015-01-16,67.629997
2015-01-20,67.339996
2015-01-21,67.209999
2015-01-22,69.769997
2015-01-23,69.5
2015-01-26,68.839996
2015-01-27,67.650002
2015-01-28,67.120003
2015-01-29,67.900002
2015-01-30,67.059998
2015-02-02,67.010002
2015-02-03,68.510002
2015-02-04,68.809998
2015-02-05,68.489998
2015-02-06,68.16999799999999
2015-02-09,67.629997
2015-02-10,67.82
2015-02-11,67.709999
2015-02-12,67.589996
2015-02-13,68.82
2015-02-17,69.559998
2015-02-18,70.32
2015-02-19,70.699997
2015-02-20,71.690002
2015-02-23,71.470001
2015-02-24,71.93
2015-02-25,72.480003
2015-02-26,72.190002
2015-02-27,72.620003
2015-03-02,73.089996
2015-03-03,71.650002
2015-03-04,71.949997
2015-03-05,71.709999
2015-03-06,71.32
2015-03-09,71.75
2015-03-10,71.029999
2015-03-11,71.449997
2015-03-12,74.279999
2015-03-13,74.300003
2015-03-16,75.400002
2015-03-17,74.720001
2015-03-18,75.389999
2015-03-19,74.910004
2015-03-20,75.779999
2015-03-23,75.449997
2015-03-24,75.510002
2015-03-25,74.16999799999999
2015-03-26,74.779999
2015-03-27,74.989998
2015-03-30,74.91999799999999
2015-03-31,75.379997
2015-04-01,75.199997
2015-04-02,75.559998
2015-04-06,75.32
2015-04-07,73.940002
2015-04-08,76.08000200000001
2015-04-09,75.66999799999999
2015-04-10,76.07
2015-04-13,75.160004
2015-04-14,75.290001
2015-04-15,74.510002
2015-04-16,75.440002
2015-04-17,74.41999799999999
2015-04-20,75.279999
2015-04-21,76.010002
2015-04-22,75.83000200000001
2015-04-23,76.25
2015-04-24,76.610001
2015-04-27,76.199997
2015-04-28,75.33000200000001
2015-04-29,73.849998
2015-04-30,72.709999
2015-05-01,73.470001
2015-05-04,73.900002
2015-05-05,73.32
2015-05-06,73.519997
2015-05-07,74.239998
2015-05-08,74.849998
2015-05-11,74.839996
2015-05-12,74.800003
2015-05-13,73.739998
2015-05-14,73.459999
2015-05-15,74.709999
2015-05-18,74.489998
2015-05-19,73.83000200000001
2015-05-20,72.879997
2015-05-21,73.290001
2015-05-22,73.559998
2015-05-26,72.949997
2015-05-27,72.940002
2015-05-28,73.110001
2015-05-29,72.589996
2015-06-01,72.809998
2015-06-02,74.980003
2015-06-03,76.0
2015-06-04,75.550003
2015-06-05,75.5
2015-06-08,75.339996
2015-06-09,75.91999799999999
2015-06-10,77.209999
2015-06-11,77.93
2015-06-12,77.809998
2015-06-15,77.290001
2015-06-16,77.760002
2015-06-17,77.800003
2015-06-18,78.32
2015-06-19,78.41999799999999
2015-06-22,78.620003
2015-06-23,78.410004
2015-06-24,78.379997
2015-06-25,78.709999
2015-06-26,79.550003
2015-06-29,77.879997
2015-06-30,77.739998
2015-07-01,78.68
2015-07-02,78.860001
2015-07-06,78.790001
2015-07-07,79.349998
2015-07-08,78.410004
2015-07-09,78.190002
2015-07-10,79.470001
2015-07-13,80.18
2015-07-14,79.559998
2015-07-15,79.459999
2015-07-16,80.279999
2015-07-17,80.440002
2015-07-20,81.18
2015-07-21,80.16999799999999
2015-07-22,80.410004
2015-07-23,79.82
2015-07-24,79.410004
2015-07-27,78.889999
2015-07-28,78.699997
2015-07-29,79.07
2015-07-30,80.110001
2015-07-31,80.370003
2015-08-03,79.93
2015-08-04,80.010002
2015-08-05,80.68
2015-08-06,79.239998
2015-08-07,78.370003
2015-08-10,78.760002
2015-08-11,78.709999
2015-08-12,78.239998
2015-08-13,79.190002
2015-08-14,79.230003
2015-08-17,79.400002
2015-08-18,80.089996
2015-08-19,80.480003
2015-08-20,80.220001
2015-08-21,76.970001
2015-08-24,74.66999799999999
2015-08-25,73.730003
2015-08-26,76.709999
2015-08-27,74.269997
2015-08-28,74.839996
2015-08-31,74.489998
2015-09-01,71.82
2015-09-02,72.25
2015-09-03,72.160004
2015-09-04,72.559998
2015-09-08,73.050003
2015-09-09,71.980003
2015-09-10,69.900002
2015-09-11,70.360001
2015-09-14,69.099998
2015-09-15,70.059998
2015-09-16,71.010002
2015-09-17,71.389999
2015-09-18,70.220001
2015-09-21,70.849998
2015-09-22,71.190002
2015-09-23,71.75
2015-09-24,72.339996
2015-09-25,71.800003
2015-09-28,70.459999
2015-09-29,70.33000200000001
2015-09-30,72.440002
2015-10-01,71.440002
2015-10-02,71.32
2015-10-05,71.150002
2015-10-06,68.720001
2015-10-07,67.449997
2015-10-08,66.199997
2015-10-09,67.230003
2015-10-12,68.519997
2015-10-13,67.970001
2015-10-14,65.110001
2015-10-15,66.389999
2015-10-16,67.150002
2015-10-19,67.08000200000001
2015-10-20,67.029999
2015-10-21,67.550003
2015-10-22,66.949997
2015-10-23,65.75
2015-10-26,65.959999
2015-10-27,65.339996
2015-10-28,67.480003
2015-10-29,67.290001
2015-10-30,67.769997
2015-11-02,68.739998
2015-11-03,68.540001
2015-11-04,67.779999
2015-11-05,68.230003
2015-11-06,67.82
2015-11-09,66.970001
2015-11-10,66.040001
2015-11-11,62.650002
2015-11-12,63.349998
2015-11-13,60.02
2015-11-16,61.040001000000004
2015-11-17,62.77
2015-11-18,63.150002
2015-11-19,62.610001000000004
2015-11-20,64.059998
2015-11-23,64.309998
2015-11-24,65.599998
2015-11-25,65.16999799999999
2015-11-27,65.010002
2015-11-30,65.410004
2015-12-01,65.720001
2015-12-02,65.349998
2015-12-03,68.120003
2015-12-04,69.120003
2015-12-07,69.599998
2015-12-08,71.209999
2015-12-09,71.0
2015-12-10,71.139999
2015-12-11,70.349998
2015-12-14,71.010002
2015-12-15,70.959999
2015-12-16,71.83000200000001
2015-12-17,71.540001
2015-12-18,71.540001
2015-12-21,71.559998
2015-12-22,72.059998
2015-12-23,72.120003
2015-12-24,72.220001
2015-12-28,71.989998
2015-12-29,72.690002
2015-12-30,72.099998
2015-12-31,71.870003
2016-01-04,72.410004
2016-01-05,72.83000200000001
2016-01-06,72.709999
2016-01-07,71.839996
2016-01-08,71.459999
2016-01-11,69.639999
2016-01-12,70.730003
2016-01-13,68.480003
2016-01-14,68.389999
2016-01-15,68.879997
2016-01-19,70.339996
2016-01-20,70.230003
2016-01-21,70.809998
2016-01-22,71.860001
2016-01-25,72.18
2016-01-26,73.690002
2016-01-27,74.040001
2016-01-28,73.400002
2016-01-29,75.059998
2016-02-01,76.349998
2016-02-02,76.339996
2016-02-03,75.099998
2016-02-04,72.860001
2016-02-05,71.660004
2016-02-08,69.709999
2016-02-09,69.519997
2016-02-10,69.66999799999999
2016-02-11,68.75
2016-02-12,70.459999
2016-02-16,73.040001
2016-02-17,74.269997
2016-02-18,72.599998
2016-02-19,72.0
2016-02-22,72.779999
2016-02-23,74.110001
2016-02-24,75.08000200000001
2016-02-25,76.269997
2016-02-26,76.019997
2016-02-29,74.25
2016-03-01,75.550003
2016-03-02,74.790001
2016-03-03,75.019997
2016-03-04,74.879997
2016-03-07,74.58000200000001
2016-03-08,74.239998
2016-03-09,75.209999
2016-03-10,83.230003
2016-03-11,85.010002
2016-03-14,85.809998
2016-03-15,85.040001
2016-03-16,84.66999799999999
2016-03-17,84.139999
2016-03-18,84.040001
2016-03-21,84.620003
2016-03-22,83.900002
2016-03-23,84.510002
2016-03-24,83.949997
2016-03-28,86.08000200000001
2016-03-29,86.18
2016-03-30,86.139999
2016-03-31,85.599998
2016-04-01,87.309998
2016-04-04,86.16999799999999
2016-04-05,84.660004
2016-04-06,84.599998
2016-04-07,83.720001
2016-04-08,82.309998
2016-04-11,82.269997
2016-04-12,83.349998
2016-04-13,83.290001
2016-04-14,82.709999
2016-04-15,82.800003
2016-04-18,83.739998
2016-04-19,83.489998
2016-04-20,82.540001
2016-04-21,82.970001
2016-04-22,81.440002
2016-04-25,82.0
2016-04-26,82.300003
2016-04-27,82.690002
2016-04-28,80.959999
2016-04-29,81.910004
2016-05-02,82.5
2016-05-03,82.93
2016-05-04,84.0
2016-05-05,82.620003
2016-05-06,83.269997
2016-05-09,85.08000200000001
2016-05-10,84.32
2016-05-11,83.099998
2016-05-12,83.690002
2016-05-13,81.540001
2016-05-16,82.879997
2016-05-17,81.16999799999999
2016-05-18,79.709999
2016-05-19,82.0
2016-05-20,81.620003
2016-05-23,81.220001
2016-05-24,83.41999799999999
2016-05-25,84.129997
2016-05-26,88.010002
2016-05-27,89.879997
2016-05-31,89.900002
2016-06-01,90.739998
2016-06-02,90.900002
2016-06-03,91.800003
2016-06-06,90.870003
2016-06-07,90.559998
2016-06-08,90.879997
2016-06-09,91.690002
2016-06-10,91.440002
2016-06-13,90.739998
2016-06-14,90.58000200000001
2016-06-15,90.480003
2016-06-16,90.809998
2016-06-17,90.050003
2016-06-20,90.980003
2016-06-21,91.459999
2016-06-22,91.940002
2016-06-23,91.68
2016-06-24,92.129997
2016-06-27,93.510002
2016-06-28,92.900002
2016-06-29,93.800003
2016-06-30,94.0
2016-07-01,93.480003
2016-07-05,93.599998
2016-07-06,94.510002
2016-07-07,93.779999
2016-07-08,94.32
2016-07-11,94.239998
2016-07-12,93.040001
2016-07-13,92.43
2016-07-14,92.629997
2016-07-15,91.709999
2016-07-18,92.82
2016-07-19,93.150002
2016-07-20,93.82
2016-07-21,94.040001
2016-07-22,95.150002
2016-07-25,95.980003
2016-07-26,96.709999
2016-07-27,95.07
2016-07-28,95.07
2016-07-29,94.739998
2016-08-01,94.059998
2016-08-02,93.160004
2016-08-03,93.769997
2016-08-04,93.120003
2016-08-05,94.370003
2016-08-08,92.989998
2016-08-09,92.040001
2016-08-10,93.019997
2016-08-11,92.720001
2016-08-12,92.910004
2016-08-15,92.129997
2016-08-16,89.489998
2016-08-17,90.91999799999999
2016-08-18,91.690002
2016-08-19,90.849998
2016-08-22,90.800003
2016-08-23,91.489998
2016-08-24,91.790001
2016-08-25,75.610001
2016-08-26,75.5
2016-08-29,77.489998
2016-08-30,75.650002
2016-08-31,73.410004
2016-09-01,73.779999
2016-09-02,73.32
2016-09-06,72.0
2016-09-07,71.75
2016-09-08,70.66999799999999
2016-09-09,70.58000200000001
2016-09-12,71.769997
2016-09-13,70.379997
2016-09-14,71.510002
2016-09-15,72.529999
2016-09-16,71.910004
2016-09-19,71.83000200000001
2016-09-20,71.720001
2016-09-21,72.18
2016-09-22,71.889999
2016-09-23,72.089996
2016-09-26,71.690002
2016-09-27,71.599998
2016-09-28,70.5
2016-09-29,69.32
2016-09-30,69.989998
2016-10-03,69.699997
2016-10-04,68.050003
2016-10-05,66.970001
2016-10-06,69.050003
2016-10-07,69.660004
2016-10-10,69.410004
2016-10-11,68.699997
2016-10-12,69.059998
2016-10-13,69.349998
2016-10-14,68.980003
2016-10-17,68.489998
2016-10-18,68.690002
2016-10-19,68.699997
2016-10-20,67.980003
2016-10-21,67.93
2016-10-24,68.269997
2016-10-25,68.16999799999999
2016-10-26,68.269997
2016-10-27,67.449997
2016-10-28,68.339996
2016-10-31,69.089996
2016-11-01,69.050003
2016-11-02,69.599998
2016-11-03,68.529999
2016-11-04,68.529999
2016-11-07,69.769997
2016-11-08,69.720001
2016-11-09,71.5
2016-11-10,74.379997
2016-11-11,74.699997
2016-11-14,76.660004
2016-11-15,76.849998
2016-11-16,76.639999
2016-11-17,76.910004
2016-11-18,76.870003
2016-11-21,76.739998
2016-11-22,79.300003
2016-11-23,79.709999
2016-11-25,80.059998
2016-11-28,78.660004
2016-11-29,78.309998
2016-11-30,77.32
2016-12-01,73.480003
2016-12-02,74.559998
2016-12-05,76.370003
2016-12-06,75.690002
2016-12-07,77.099998
2016-12-08,76.91999799999999
2016-12-09,77.199997
2016-12-12,76.209999
2016-12-13,75.959999
2016-12-14,75.889999
2016-12-15,77.110001
2016-12-16,77.099998
2016-12-19,75.949997
2016-12-20,77.269997
2016-12-21,77.43
2016-12-22,74.360001
2016-12-23,74.139999
2016-12-27,74.529999
2016-12-28,74.019997
2016-12-29,74.129997
2016-12-30,74.07
2017-01-03,74.190002
2017-01-04,76.040001
2017-01-05,74.519997
2017-01-06,73.349998
2017-01-09,73.730003
2017-01-10,74.25
2017-01-11,73.41999799999999
2017-01-12,73.589996
2017-01-13,73.089996
2017-01-17,74.33000200000001
2017-01-18,72.440002
2017-01-19,71.010002
2017-01-20,71.0
2017-01-23,70.459999
2017-01-24,71.75
2017-01-25,71.959999
2017-01-26,71.690002
2017-01-27,70.309998
2017-01-30,72.0
2017-01-31,73.82
2017-02-01,73.389999
2017-02-02,73.5
2017-02-03,73.139999
2017-02-06,72.260002
2017-02-07,72.800003
2017-02-08,75.07
2017-02-09,77.709999
2017-02-10,76.790001
2017-02-13,76.019997
2017-02-14,77.139999
2017-02-15,77.379997
2017-02-16,76.019997
2017-02-17,77.66999799999999
2017-02-21,77.860001
2017-02-22,77.379997
2017-02-23,75.91999799999999
2017-02-24,77.349998
2017-02-27,76.790001
2017-02-28,73.019997
2017-03-01,73.349998
2017-03-02,74.07
2017-03-03,73.120003
2017-03-06,72.41999799999999
2017-03-07,71.360001
2017-03-08,72.529999
2017-03-09,73.629997
2017-03-10,72.889999
2017-03-13,72.589996
2017-03-14,72.82
2017-03-15,72.809998
2017-03-16,73.199997
2017-03-17,72.33000200000001
2017-03-20,71.599998
2017-03-21,70.010002
2017-03-22,70.68
2017-03-23,68.900002
2017-03-24,69.480003
2017-03-27,68.970001
2017-03-28,68.550003
2017-03-29,70.690002
2017-03-30,70.860001
2017-03-31,69.730003
2017-04-03,68.82
2017-04-04,68.349998
2017-04-05,68.5
2017-04-06,69.550003
2017-04-07,69.33000200000001
2017-04-10,69.559998
2017-04-11,69.150002
2017-04-12,68.959999
2017-04-13,68.739998
2017-04-17,69.120003
2017-04-18,69.07
2017-04-19,69.309998
2017-04-20,70.66999799999999
2017-04-21,70.720001
2017-04-24,71.41999799999999
2017-04-25,71.550003
2017-04-26,72.599998
2017-04-27,73.220001
2017-04-28,72.709999
2017-05-01,72.050003
2017-05-02,73.769997
2017-05-03,73.989998
2017-05-04,73.370003
2017-05-05,73.620003
2017-05-08,73.690002
2017-05-09,73.690002
2017-05-10,73.910004
2017-05-11,72.059998
2017-05-12,71.58000200000001
2017-05-15,71.720001
2017-05-16,70.940002
2017-05-17,70.66999799999999
2017-05-18,71.129997
2017-05-19,71.949997
2017-05-22,72.449997
2017-05-23,70.709999
2017-05-24,70.209999
2017-05-25,72.470001
2017-05-26,72.32
2017-05-30,73.019997
2017-05-31,73.389999
2017-06-01,78.190002
2017-06-02,78.910004
2017-06-05,78.309998
2017-06-06,75.339996
2017-06-07,74.07
2017-06-08,73.690002
2017-06-09,75.220001
2017-06-12,75.110001
2017-06-13,75.709999
2017-06-14,75.660004
2017-06-15,72.32
2017-06-16,70.120003
2017-06-19,71.699997
2017-06-20,71.400002
2017-06-21,71.730003
2017-06-22,71.08000200000001
2017-06-23,69.75
2017-06-26,70.410004
2017-06-27,70.790001
2017-06-28,71.480003
2017-06-29,70.839996
2017-06-30,72.089996
2017-07-03,71.93
2017-07-05,71.239998
2017-07-06,70.029999
2017-07-07,70.230003
2017-07-10,69.489998
2017-07-11,69.040001
2017-07-12,69.690002
2017-07-13,70.58000200000001
2017-07-14,71.139999
2017-07-17,71.870003
2017-07-18,70.800003
2017-07-19,71.389999
2017-07-20,71.349998
2017-07-21,72.199997
2017-07-24,71.980003
2017-07-25,73.57
2017-07-26,74.599998
2017-07-27,75.120003
2017-07-28,74.75
2017-07-31,75.160004
2017-08-01,75.519997
2017-08-02,74.709999
2017-08-03,74.489998
2017-08-04,74.860001
2017-08-07,76.410004
2017-08-08,76.690002
2017-08-09,77.150002
2017-08-10,75.58000200000001
2017-08-11,75.489998
2017-08-14,76.57
2017-08-15,73.639999
2017-08-16,74.5
2017-08-17,74.269997
2017-08-18,73.82
2017-08-21,74.709999
2017-08-22,76.459999
2017-08-23,76.33000200000001
2017-08-24,75.690002
2017-08-25,77.66999799999999
2017-08-28,77.370003
2017-08-29,76.889999
2017-08-30,76.730003
2017-08-31,72.559998
2017-09-01,72.540001
2017-09-05,74.360001
2017-09-06,75.290001
2017-09-07,76.389999
2017-09-08,75.559998
2017-09-11,75.970001
2017-09-12,76.959999
2017-09-13,77.839996
2017-09-14,77.230003
2017-09-15,77.599998
2017-09-18,77.279999
2017-09-19,76.989998
2017-09-20,77.550003
2017-09-21,76.769997
2017-09-22,77.660004
2017-09-25,79.339996
2017-09-26,79.33000200000001
2017-09-27,79.93
2017-09-28,80.019997
2017-09-29,81.050003
2017-10-02,81.900002
2017-10-03,81.400002
2017-10-04,81.290001
2017-10-05,81.480003
2017-10-06,80.33000200000001
2017-10-09,79.18
2017-10-10,80.940002
2017-10-11,82.540001
2017-10-12,82.18
2017-10-13,82.57
2017-10-16,82.120003
2017-10-17,82.099998
2017-10-18,82.800003
2017-10-19,82.910004
2017-10-20,83.610001
2017-10-23,83.91999799999999
2017-10-24,84.099998
2017-10-25,83.970001
2017-10-26,84.370003
2017-10-27,83.260002
2017-10-30,81.230003
2017-10-31,80.839996
2017-11-01,81.230003
2017-11-02,82.510002
2017-11-03,81.870003
2017-11-06,80.68
2017-11-07,80.660004
2017-11-08,80.699997
2017-11-09,81.910004
2017-11-10,84.150002
2017-11-13,83.550003
2017-11-14,83.25
2017-11-15,82.300003
2017-11-16,84.910004
2017-11-17,85.5
2017-11-20,86.940002
2017-11-21,86.650002
2017-11-22,87.230003
2017-11-24,86.279999
2017-11-27,86.349998
2017-11-28,87.730003
2017-11-29,88.68
2017-11-30,88.08000200000001
2017-12-01,87.980003
2017-12-04,90.769997
2017-12-05,90.370003
2017-12-06,90.849998
2017-12-07,93.370003
2017-12-08,93.379997
2017-12-11,93.349998
2017-12-12,91.230003
2017-12-13,91.639999
2017-12-14,90.790001
2017-12-15,90.93
2017-12-18,92.550003
2017-12-19,92.099998
2017-12-20,91.730003
2017-12-21,91.639999
2017-12-22,92.910004
2017-12-26,92.480003
2017-12-27,92.620003
2017-12-28,92.58000200000001
2017-12-29,93.010002
2018-01-02,94.059998
2018-01-03,93.989998
2018-01-04,95.089996
2018-01-05,95.720001
2018-01-08,94.150002
2018-01-09,94.25
2018-01-10,94.779999
2018-01-11,98.190002
2018-01-12,99.099998
2018-01-16,98.440002
2018-01-17,100.5
2018-01-18,101.029999
2018-01-19,101.980003
2018-01-22,102.269997
2018-01-23,103.16999799999999
2018-01-24,102.690002
2018-01-25,103.75
2018-01-26,105.300003
2018-01-29,105.339996
2018-01-30,104.230003
2018-01-31,103.120003
2018-02-01,102.279999
2018-02-02,99.440002
2018-02-05,95.800003
2018-02-06,97.599998
2018-02-07,97.879997
2018-02-08,95.099998
2018-02-09,98.260002
2018-02-12,95.089996
2018-02-13,96.860001
2018-02-14,96.66999799999999
2018-02-15,98.449997
2018-02-16,97.730003
2018-02-20,94.559998
2018-02-21,95.269997
2018-02-22,96.099998
2018-02-23,97.199997
2018-02-26,97.550003
2018-02-27,95.519997
2018-02-28,94.589996
2018-03-01,95.309998
2018-03-02,94.279999
2018-03-05,93.43
2018-03-06,93.440002
2018-03-07,89.389999
2018-03-08,86.050003
2018-03-09,86.940002
2018-03-12,88.610001
2018-03-13,89.529999
2018-03-14,89.199997
2018-03-15,93.440002
2018-03-16,95.43
2018-03-19,94.040001
2018-03-20,93.410004
2018-03-21,92.980003
2018-03-22,91.75
2018-03-23,90.059998
2018-03-26,92.650002
2018-03-27,92.43
2018-03-28,92.940002
2018-03-29,93.550003
2018-04-02,93.43
2018-04-03,93.309998
2018-04-04,95.0
2018-04-05,96.400002
2018-04-06,94.970001
2018-04-09,95.699997
2018-04-10,96.440002
2018-04-11,96.269997
2018-04-12,96.889999
2018-04-13,96.279999
2018-04-16,97.07
2018-04-17,99.870003
2018-04-18,100.18
2018-04-19,99.0
2018-04-20,96.339996
2018-04-23,97.010002
2018-04-24,96.82
2018-04-25,97.25
2018-04-26,99.029999
2018-04-27,98.360001
2018-04-30,96.529999
2018-05-01,96.540001
2018-05-02,96.400002
2018-05-03,96.300003
2018-05-04,95.550003
2018-05-07,94.0
2018-05-08,93.879997
2018-05-09,93.519997
2018-05-10,92.940002
2018-05-11,93.620003
2018-05-14,93.720001
2018-05-15,94.0
2018-05-16,96.199997
2018-05-17,96.66999799999999
2018-05-18,96.730003
2018-05-21,97.209999
2018-05-22,96.410004
2018-05-23,96.279999
2018-05-24,96.910004
2018-05-25,96.620003
2018-05-29,96.239998
2018-05-30,96.519997
2018-05-31,87.480003
2018-06-01,89.260002
2018-06-04,91.0
2018-06-05,94.18
2018-06-06,94.629997
2018-06-07,93.82
2018-06-08,94.900002
2018-06-11,95.91999799999999
2018-06-12,96.68
2018-06-13,96.730003
2018-06-14,96.33000200000001
2018-06-15,97.33000200000001
2018-06-18,97.940002
2018-06-19,97.43
2018-06-20,98.010002
2018-06-21,98.68
2018-06-22,100.150002
2018-06-25,100.449997
2018-06-26,99.730003
2018-06-27,98.66999799999999
2018-06-28,99.129997
2018-06-29,98.599998
2018-07-02,98.059998
2018-07-03,98.099998
2018-07-05,98.120003
2018-07-06,98.629997
2018-07-09,98.389999
2018-07-10,100.010002
2018-07-11,99.019997
2018-07-12,98.550003
2018-07-13,99.5
2018-07-16,99.129997
2018-07-17,99.400002
2018-07-18,99.089996
2018-07-19,99.199997
2018-07-20,98.16999799999999
2018-07-23,98.730003
2018-07-24,98.589996
2018-07-25,98.75
2018-07-26,99.160004
2018-07-27,97.43
2018-07-30,98.139999
2018-07-31,98.150002
2018-08-01,96.650002
2018-08-02,98.279999
2018-08-03,98.230003
2018-08-06,98.66999799999999
2018-08-07,100.91999799999999
2018-08-08,101.779999
2018-08-09,102.980003
2018-08-10,102.33000200000001
2018-08-13,102.470001
2018-08-14,105.099998
2018-08-15,104.129997
2018-08-16,104.879997
2018-08-17,106.379997
2018-08-20,107.529999
2018-08-21,107.599998
2018-08-22,107.269997
2018-08-23,108.08000200000001
2018-08-24,108.010002
2018-08-27,107.190002
2018-08-28,106.839996
2018-08-29,106.699997
2018-08-30,105.660004
2018-08-31,107.730003
2018-09-04,109.82
2018-09-05,111.059998
2018-09-06,111.120003
2018-09-07,110.82
2018-09-10,111.449997
2018-09-11,111.150002
2018-09-12,110.699997
2018-09-13,109.529999
2018-09-14,108.910004
2018-09-17,107.25
2018-09-18,109.150002
2018-09-19,109.33000200000001
2018-09-20,109.559998
2018-09-21,108.260002
2018-09-24,107.290001
2018-09-25,108.32
2018-09-26,109.519997
2018-09-27,109.16999799999999
2018-09-28,109.300003
2018-10-01,109.519997
2018-10-02,107.470001
2018-10-03,104.91999799999999
2018-10-04,104.459999
2018-10-05,103.760002
2018-10-08,105.349998
2018-10-09,105.099998
2018-10-10,105.58000200000001
2018-10-11,101.959999
2018-10-12,104.760002
2018-10-15,106.389999
2018-10-16,110.949997
2018-10-17,109.769997
2018-10-18,108.91999799999999
2018-10-19,109.550003
2018-10-22,110.019997
2018-10-23,110.389999
2018-10-24,110.980003
2018-10-25,111.040001
2018-10-26,107.83000200000001
2018-10-29,109.91999799999999
2018-10-30,112.449997
2018-10-31,111.379997
2018-11-01,113.18
2018-11-02,112.120003
2018-11-05,114.089996
2018-11-06,114.389999
2018-11-07,115.940002
2018-11-08,117.529999
2018-11-09,116.099998
2018-11-12,115.760002
2018-11-13,115.339996
2018-11-14,114.300003
2018-11-15,111.779999
2018-11-16,111.41999799999999
2018-11-19,110.510002
2018-11-20,105.290001
2018-11-21,105.199997
2018-11-23,105.860001
2018-11-26,107.690002
2018-11-27,107.620003
2018-11-28,110.360001
2018-11-29,110.889999
2018-11-30,110.989998
2018-12-03,111.699997
2018-12-04,104.099998
2018-12-06,106.68
2018-12-07,102.699997
2018-12-10,105.639999
2018-12-11,106.559998
2018-12-12,105.889999
2018-12-13,106.160004
