Date,MYRG
2017-11-10,33.59
2017-11-13,32.98
2017-11-14,32.470001
2017-11-15,32.18
2017-11-16,33.470001
2017-11-17,33.779999
2017-11-20,34.529999
2017-11-21,35.009997999999996
2017-11-22,34.880001
2017-11-24,34.720001
2017-11-27,34.889998999999996
2017-11-28,35.93
2017-11-29,36.419998
2017-11-30,35.560001
2017-12-01,35.189999
2017-12-04,35.360001000000004
2017-12-05,34.950001
2017-12-06,35.459998999999996
2017-12-07,35.630001
2017-12-08,36.040001000000004
2017-12-11,36.669998
2017-12-12,35.860001000000004
2017-12-13,35.68
2017-12-14,34.759997999999996
2017-12-15,35.209998999999996
2017-12-18,35.75
2017-12-19,35.400002
2017-12-20,35.650002
2017-12-21,35.740002000000004
2017-12-22,35.639998999999996
2017-12-26,35.77
2017-12-27,35.740002000000004
2017-12-28,35.810001
2017-12-29,35.73
2018-01-02,35.75
2018-01-03,34.82
2018-01-04,35.25
2018-01-05,34.91
2018-01-08,34.619999
2018-01-09,34.509997999999996
2018-01-10,33.93
2018-01-11,35.34
2018-01-12,35.77
2018-01-16,34.560001
2018-01-17,35.060001
2018-01-18,34.68
2018-01-19,35.240002000000004
2018-01-22,34.900002
2018-01-23,34.470001
2018-01-24,34.25
2018-01-25,34.470001
2018-01-26,34.509997999999996
2018-01-29,34.330002
2018-01-30,34.169998
2018-01-31,33.880001
2018-02-01,34.32
2018-02-02,33.470001
2018-02-05,32.310001
2018-02-06,32.889998999999996
2018-02-07,33.470001
2018-02-08,33.060001
2018-02-09,33.470001
2018-02-12,33.25
2018-02-13,33.619999
2018-02-14,33.860001000000004
2018-02-15,33.889998999999996
2018-02-16,33.860001000000004
2018-02-20,33.349998
2018-02-21,33.459998999999996
2018-02-22,33.700001
2018-02-23,33.540001000000004
2018-02-26,33.889998999999996
2018-02-27,33.18
2018-02-28,32.349998
2018-03-01,32.470001
2018-03-02,32.580002
2018-03-05,32.919998
2018-03-06,33.209998999999996
2018-03-07,34.509997999999996
2018-03-08,37.009997999999996
2018-03-09,36.779999
2018-03-12,36.310001
2018-03-13,36.450001
2018-03-14,35.650002
2018-03-15,35.18
2018-03-16,35.200001
2018-03-19,34.93
2018-03-20,34.360001000000004
2018-03-21,34.23
2018-03-22,32.709998999999996
2018-03-23,30.139999
2018-03-26,31.32
2018-03-27,30.610001
2018-03-28,30.41
2018-03-29,30.82
2018-04-02,30.5
2018-04-03,30.6
2018-04-04,31.120001000000002
2018-04-05,31.389999
2018-04-06,30.58
2018-04-09,30.51
2018-04-10,31.27
2018-04-11,31.35
2018-04-12,31.379998999999998
2018-04-13,30.940001000000002
2018-04-16,31.1
2018-04-17,31.389999
2018-04-18,31.629998999999998
2018-04-19,31.129998999999998
2018-04-20,30.82
2018-04-23,30.940001000000002
2018-04-24,30.620001000000002
2018-04-25,30.77
2018-04-26,30.209999
2018-04-27,30.290001
2018-04-30,30.0
2018-05-01,30.52
2018-05-02,30.370001000000002
2018-05-03,35.740002000000004
2018-05-04,36.419998
2018-05-07,37.369999
2018-05-08,38.610001000000004
2018-05-09,38.240002000000004
2018-05-10,38.32
2018-05-11,38.139998999999996
2018-05-14,37.970001
2018-05-15,38.330002
2018-05-16,38.740002000000004
2018-05-17,38.43
2018-05-18,38.709998999999996
2018-05-21,39.34
2018-05-22,38.900002
2018-05-23,38.360001000000004
2018-05-24,38.169998
2018-05-25,38.43
2018-05-29,38.700001
2018-05-30,39.450001
2018-05-31,39.040001000000004
2018-06-01,39.52
2018-06-04,40.029999
2018-06-05,40.349998
2018-06-06,40.43
2018-06-07,39.810001
2018-06-08,39.130001
2018-06-11,38.529999
2018-06-12,38.099998
2018-06-13,37.799999
2018-06-14,36.580002
2018-06-15,36.490002000000004
2018-06-18,37.060001
2018-06-19,37.41
2018-06-20,36.34
2018-06-21,35.98
2018-06-22,36.279999
2018-06-25,36.16
2018-06-26,36.02
2018-06-27,35.52
2018-06-28,35.110001000000004
2018-06-29,35.459998999999996
2018-07-02,36.060001
2018-07-03,35.970001
2018-07-05,37.32
2018-07-06,38.099998
2018-07-09,37.880001
2018-07-10,38.279999
2018-07-11,38.080002
2018-07-12,38.52
2018-07-13,38.650002
2018-07-16,38.02
2018-07-17,38.34
2018-07-18,37.77
2018-07-19,37.82
2018-07-20,38.360001000000004
2018-07-23,37.23
2018-07-24,36.25
2018-07-25,35.77
2018-07-26,36.889998999999996
2018-07-27,37.040001000000004
2018-07-30,36.119999
2018-07-31,36.889998999999996
2018-08-01,36.790001000000004
2018-08-02,39.360001000000004
2018-08-03,35.099998
2018-08-06,36.169998
2018-08-07,36.220001
2018-08-08,36.419998
2018-08-09,36.099998
2018-08-10,35.93
2018-08-13,34.720001
2018-08-14,35.080002
2018-08-15,33.880001
2018-08-16,34.18
2018-08-17,34.799999
2018-08-20,34.810001
2018-08-21,34.709998999999996
2018-08-22,34.779999
2018-08-23,35.119999
2018-08-24,35.060001
2018-08-27,34.689999
2018-08-28,34.759997999999996
2018-08-29,35.169998
2018-08-30,34.700001
2018-08-31,34.77
2018-09-04,34.639998999999996
2018-09-05,34.540001000000004
2018-09-06,33.950001
2018-09-07,33.209998999999996
2018-09-10,33.330002
2018-09-11,33.009997999999996
2018-09-12,33.110001000000004
2018-09-13,32.32
2018-09-14,32.459998999999996
2018-09-17,32.029999
2018-09-18,31.74
2018-09-19,31.52
2018-09-20,32.459998999999996
2018-09-21,32.759997999999996
2018-09-24,31.91
2018-09-25,31.76
2018-09-26,31.620001000000002
2018-09-27,32.049999
2018-09-28,32.639998999999996
2018-10-01,32.459998999999996
2018-10-02,32.77
2018-10-03,33.0
2018-10-04,32.68
2018-10-05,32.830002
2018-10-08,33.450001
2018-10-09,33.77
2018-10-10,33.419998
2018-10-11,32.610001000000004
2018-10-12,31.98
2018-10-15,32.110001000000004
2018-10-16,33.32
2018-10-17,32.439999
2018-10-18,32.400002
2018-10-19,32.700001
2018-10-22,32.799999
2018-10-23,32.259997999999996
2018-10-24,30.74
2018-10-25,31.99
2018-10-26,32.25
2018-10-29,32.82
2018-10-30,34.029999
2018-10-31,33.389998999999996
2018-11-01,33.759997999999996
2018-11-02,33.119999
2018-11-05,34.16
2018-11-06,34.18
2018-11-07,34.189999
2018-11-08,33.869999
2018-11-09,32.549999
2018-11-12,31.6
2018-11-13,30.879998999999998
2018-11-14,30.450001
2018-11-15,30.450001
2018-11-16,30.700001
2018-11-19,30.040001
2018-11-20,29.639999
2018-11-21,30.370001000000002
2018-11-23,30.09
2018-11-26,29.959999
2018-11-27,29.879998999999998
2018-11-28,30.99
2018-11-29,30.790001
2018-11-30,31.299999
2018-12-03,30.719998999999998
2018-12-04,29.08
2018-12-06,29.23
2018-12-07,28.42
2018-12-10,28.530001000000002
2018-12-11,28.040001
2018-12-12,28.959999
2018-12-13,28.42
2018-12-14,27.879998999999998
2018-12-17,28.23
2018-12-18,28.18
2018-12-19,27.190001000000002
2018-12-20,26.84
2018-12-21,26.82
2018-12-24,26.68
2018-12-26,27.68
2018-12-27,27.540001
2018-12-28,27.67
2018-12-31,28.17
2019-01-02,28.379998999999998
2019-01-03,28.01
2019-01-04,29.200001
2019-01-07,30.200001
2019-01-08,30.27
2019-01-09,30.299999
2019-01-10,30.6
2019-01-11,30.959999
2019-01-14,30.23
2019-01-15,30.360001
2019-01-16,30.4
2019-01-17,30.719998999999998
2019-01-18,31.030001000000002
2019-01-22,30.67
2019-01-23,30.530001000000002
2019-01-24,30.52
2019-01-25,30.620001000000002
2019-01-28,30.190001000000002
2019-01-29,30.15
2019-01-30,30.26
2019-01-31,30.469998999999998
2019-02-01,30.23
2019-02-04,30.629998999999998
2019-02-05,30.49
2019-02-06,30.67
2019-02-07,29.719998999999998
2019-02-08,30.290001
2019-02-11,30.879998999999998
2019-02-12,32.450001
2019-02-13,33.509997999999996
2019-02-14,33.450001
2019-02-15,34.150002
2019-02-19,33.68
2019-02-20,35.07
2019-02-21,34.66
2019-02-22,34.580002
2019-02-25,35.07
2019-02-26,33.900002
2019-02-27,33.630001
2019-02-28,33.540001000000004
2019-03-01,33.27
2019-03-04,32.82
2019-03-05,32.59
2019-03-06,30.98
2019-03-07,34.91
2019-03-08,35.389998999999996
2019-03-11,37.349998
2019-03-12,36.150002
2019-03-13,36.080002
2019-03-14,35.91
2019-03-15,36.5
2019-03-18,36.27
2019-03-19,35.540001000000004
2019-03-20,35.459998999999996
2019-03-21,35.34
2019-03-22,33.669998
2019-03-25,34.5
2019-03-26,34.349998
2019-03-27,34.040001000000004
2019-03-28,34.790001000000004
2019-03-29,34.630001
2019-04-01,35.419998
2019-04-02,35.5
2019-04-03,35.669998
2019-04-04,36.439999
2019-04-05,36.330002
2019-04-08,36.060001
2019-04-09,35.639998999999996
2019-04-10,36.299999
2019-04-11,36.439999
2019-04-12,36.290001000000004
2019-04-15,36.41
2019-04-16,36.669998
2019-04-17,36.77
2019-04-18,36.880001
2019-04-22,36.709998999999996
2019-04-23,37.09
2019-04-24,37.209998999999996
2019-04-25,36.34
2019-04-26,36.32
2019-04-29,36.23
2019-04-30,36.150002
2019-05-01,35.610001000000004
2019-05-02,36.060001
2019-05-03,35.5
2019-05-06,35.029999
2019-05-07,33.950001
2019-05-08,33.650002
2019-05-09,33.5
2019-05-10,33.540001000000004
2019-05-13,32.380001
2019-05-14,32.189999
2019-05-15,32.02
2019-05-16,34.209998999999996
2019-05-17,33.59
2019-05-20,33.330002
2019-05-21,34.150002
2019-05-22,34.040001000000004
2019-05-23,32.990002000000004
2019-05-24,32.619999
2019-05-28,33.080002
2019-05-29,33.310001
2019-05-30,32.970001
2019-05-31,32.290001000000004
2019-06-03,32.07
2019-06-04,33.619999
2019-06-05,33.34
2019-06-06,33.02
2019-06-07,33.5
2019-06-10,33.720001
2019-06-11,33.459998999999996
2019-06-12,33.169998
2019-06-13,33.610001000000004
2019-06-14,33.689999
2019-06-17,33.599998
2019-06-18,34.77
2019-06-19,35.439999
2019-06-20,36.669998
2019-06-21,36.240002000000004
2019-06-24,35.220001
2019-06-25,35.43
2019-06-26,35.540001000000004
2019-06-27,36.639998999999996
2019-06-28,37.349998
2019-07-01,37.16
2019-07-02,36.82
2019-07-03,36.869999
2019-07-05,37.259997999999996
2019-07-08,37.110001000000004
2019-07-09,36.759997999999996
2019-07-10,36.419998
2019-07-11,36.73
2019-07-12,37.139998999999996
2019-07-15,36.630001
2019-07-16,36.68
2019-07-17,36.290001000000004
2019-07-18,36.299999
2019-07-19,36.290001000000004
2019-07-22,36.27
2019-07-23,36.599998
2019-07-24,37.560001
2019-07-25,36.849998
2019-07-26,37.189999
2019-07-29,37.139998999999996
2019-07-30,37.66
2019-07-31,36.119999
2019-08-01,31.75
2019-08-02,31.5
2019-08-05,29.620001000000002
2019-08-06,29.360001
2019-08-07,28.5
2019-08-08,29.16
2019-08-09,28.469998999999998
2019-08-12,28.120001000000002
2019-08-13,28.75
2019-08-14,28.0
2019-08-15,28.280001000000002
2019-08-16,28.5
2019-08-19,28.799999
2019-08-20,28.27
2019-08-21,28.610001
2019-08-22,28.42
2019-08-23,27.459999
2019-08-26,27.790001
2019-08-27,27.129998999999998
2019-08-28,27.77
2019-08-29,28.030001000000002
2019-08-30,28.67
2019-09-03,27.76
2019-09-04,27.440001000000002
2019-09-05,28.219998999999998
2019-09-06,27.969998999999998
2019-09-09,28.74
2019-09-10,29.48
2019-09-11,31.209999
2019-09-12,31.950001
2019-09-13,33.080002
2019-09-16,33.790001000000004
2019-09-17,32.439999
2019-09-18,32.290001000000004
2019-09-19,31.950001
2019-09-20,32.34
2019-09-23,31.83
2019-09-24,32.02
2019-09-25,32.240002000000004
2019-09-26,32.669998
2019-09-27,31.530001000000002
2019-09-30,31.290001
2019-10-01,30.35
2019-10-02,30.030001000000002
2019-10-03,29.73
2019-10-04,30.51
2019-10-07,31.23
2019-10-08,30.959999
2019-10-09,31.360001
2019-10-10,31.379998999999998
2019-10-11,31.68
2019-10-14,30.959999
2019-10-15,31.15
2019-10-16,30.33
2019-10-17,30.940001000000002
2019-10-18,31.92
2019-10-21,32.57
2019-10-22,32.990002000000004
2019-10-23,32.799999
2019-10-24,32.73
2019-10-25,33.09
2019-10-28,32.610001000000004
2019-10-29,32.860001000000004
2019-10-30,33.23
2019-10-31,34.41
2019-11-01,34.400002
2019-11-04,33.099998
2019-11-05,34.860001000000004
2019-11-06,33.82
2019-11-07,33.869999
2019-11-08,33.560001
2019-11-11,33.610001000000004
2019-11-12,34.389998999999996
2019-11-13,34.970001
2019-11-14,34.84
2019-11-15,34.630001
2019-11-18,34.34
2019-11-19,34.330002
2019-11-20,34.599998
2019-11-21,33.419998
2019-11-22,33.639998999999996
2019-11-25,34.380001
2019-11-26,34.43
2019-11-27,34.419998
2019-11-29,34.360001000000004
2019-12-02,33.560001
2019-12-03,33.490002000000004
2019-12-04,33.830002
2019-12-05,33.599998
2019-12-06,33.639998999999996
2019-12-09,33.23
2019-12-10,33.200001
2019-12-11,32.630001
2019-12-12,33.470001
2019-12-13,33.700001
2019-12-16,33.25
2019-12-17,33.23
2019-12-18,32.919998
2019-12-19,32.950001
2019-12-20,33.889998999999996
2019-12-23,34.68
2019-12-24,33.91
2019-12-26,32.990002000000004
2019-12-27,32.080002
2019-12-30,32.419998
2019-12-31,32.59
2020-01-02,32.43
2020-01-03,32.610001000000004
2020-01-06,32.349998
2020-01-07,31.799999
2020-01-08,31.5
2020-01-09,31.379998999999998
2020-01-10,31.219998999999998
2020-01-13,31.190001000000002
2020-01-14,31.09
2020-01-15,31.42
2020-01-16,32.09
2020-01-17,31.959999
2020-01-21,31.969998999999998
2020-01-22,32.389998999999996
2020-01-23,32.299999
2020-01-24,31.959999
2020-01-27,31.709999
2020-01-28,31.469998999999998
2020-01-29,30.49
2020-01-30,30.129998999999998
2020-01-31,28.719998999999998
2020-02-03,29.059998999999998
2020-02-04,29.209999
2020-02-05,30.17
2020-02-06,28.969998999999998
2020-02-07,29.059998999999998
2020-02-10,29.27
2020-02-11,30.049999
2020-02-12,30.370001000000002
2020-02-13,30.860001
2020-02-14,30.620001000000002
2020-02-18,30.290001
2020-02-19,30.67
2020-02-20,30.639999
2020-02-21,30.59
2020-02-24,29.719998999999998
2020-02-25,28.5
2020-02-26,27.280001000000002
2020-02-27,25.639999
2020-02-28,25.51
2020-03-02,26.26
2020-03-03,26.120001000000002
2020-03-04,26.34
2020-03-05,31.0
2020-03-06,29.08
2020-03-09,25.98
2020-03-10,26.85
2020-03-11,25.16
2020-03-12,20.26
2020-03-13,23.389999
2020-03-16,18.309998999999998
2020-03-17,20.459999
2020-03-18,16.639999
2020-03-19,19.549999
2020-03-20,19.59
2020-03-23,20.51
2020-03-24,22.32
2020-03-25,22.4
2020-03-26,24.379998999999998
2020-03-27,24.219998999999998
2020-03-30,25.809998999999998
2020-03-31,26.190001000000002
2020-04-01,24.440001000000002
2020-04-02,22.209999
2020-04-03,22.639999
2020-04-06,23.370001000000002
2020-04-07,22.67
2020-04-08,24.209999
2020-04-09,25.82
2020-04-13,25.02
2020-04-14,25.02
2020-04-15,24.1
2020-04-16,23.120001000000002
2020-04-17,25.360001
2020-04-20,24.65
2020-04-21,25.73
2020-04-22,25.74
2020-04-23,27.120001000000002
2020-04-24,26.290001
2020-04-27,26.75
2020-04-28,27.76
2020-04-29,28.35
2020-04-30,30.0
2020-05-01,27.82
2020-05-04,27.370001000000002
2020-05-05,26.59
2020-05-06,25.879998999999998
2020-05-07,26.35
2020-05-08,27.1
