Date,FWP
2019-05-22,7.07
2019-05-23,6.79
2019-05-24,6.573
2019-05-28,7.07
2019-05-29,7.07
2019-05-30,6.734
2019-05-31,7.07
2019-06-03,6.51
2019-06-04,7.035
2019-06-05,7.07
2019-06-06,6.552
2019-06-07,6.545007
2019-06-10,6.790007000000001
2019-06-11,6.8950070000000006
2019-06-12,6.8950070000000006
2019-06-13,6.86
2019-06-14,6.846007000000001
2019-06-17,6.860007
2019-06-18,6.860007
2019-06-19,6.6500070000000004
2019-06-20,6.657007000000001
2019-06-21,6.510006
2019-06-24,6.790007000000001
2019-06-25,7.210007000000001
2019-06-26,6.860007
2019-06-27,6.601007000000001
2019-06-28,6.601007000000001
2019-07-01,6.580007000000001
2019-07-02,7.000007000000001
2019-07-03,6.6500070000000004
2019-07-05,6.986007000000001
2019-07-08,7.035007000000001
2019-07-09,7.063007000000001
2019-07-10,6.909007000000001
2019-07-11,6.580007000000001
2019-07-12,6.790007000000001
2019-07-15,7.070007
2019-07-16,6.832007000000001
2019-07-17,6.6500070000000004
2019-07-18,6.6500070000000004
2019-07-19,6.545007
2019-07-22,6.531006
2019-07-23,6.587007000000001
2019-07-24,6.587007000000001
2019-07-25,6.510006
2019-07-26,6.545007
2019-07-29,6.517005999999999
2019-07-30,6.6500070000000004
2019-07-31,6.4400059999999995
2019-08-01,6.510006
2019-08-02,6.475007
2019-08-05,6.6500070000000004
2019-08-06,6.510006
2019-08-07,6.510006
2019-08-08,6.461007
2019-08-09,6.510006
2019-08-12,6.475007
2019-08-13,6.6500070000000004
2019-08-14,6.580007000000001
2019-08-15,6.510006
2019-08-16,6.4400059999999995
2019-08-19,6.580007000000001
2019-08-20,6.580007000000001
2019-08-21,6.559007000000001
2019-08-22,6.552007
2019-08-23,6.636007000000001
2019-08-26,6.720007000000001
2019-08-27,6.720007000000001
2019-08-28,5.740006
2019-08-29,6.461007
2019-08-30,6.6500070000000004
2019-09-03,6.608006
2019-09-04,6.468007
2019-09-05,6.0200059999999995
2019-09-06,6.034006
2019-09-09,6.356006
2019-09-10,6.433006
2019-09-11,6.545007
2019-09-12,6.874007000000001
2019-09-13,6.930007000000001
2019-09-16,6.790007000000001
2019-09-17,6.720007000000001
2019-09-18,6.6500070000000004
2019-09-19,7.455008
2019-09-20,7.140007000000001
2019-09-23,6.790007000000001
2019-09-24,6.790007000000001
2019-09-25,7.000007000000001
2019-09-26,6.797007000000001
2019-09-27,7.000007000000001
2019-09-30,7.140007000000001
2019-10-01,7.1050070000000005
2019-10-02,7.1050070000000005
2019-10-03,6.587007000000001
2019-10-04,6.4400059999999995
2019-10-07,6.4400059999999995
2019-10-08,6.4400059999999995
2019-10-09,6.412006
2019-10-10,6.692007
2019-10-11,6.930007000000001
2019-10-14,6.545007
2019-10-15,6.888007000000001
2019-10-16,6.685007000000001
2019-10-17,6.4400059999999995
2019-10-18,6.874007000000001
2019-10-21,6.4400059999999995
2019-10-22,6.825007
2019-10-23,6.300006
2019-10-24,6.2300059999999995
2019-10-25,6.272006
2019-10-28,6.545007
2019-10-29,6.510006
2019-10-30,6.510006
2019-10-31,6.517005999999999
2019-11-01,6.524006
2019-11-04,6.321006
2019-11-05,6.160006
2019-11-06,6.538006
2019-11-07,6.272006
2019-11-08,6.160006
2019-11-11,6.16
2019-11-12,6.16
2019-11-13,5.838
2019-11-14,5.88
2019-11-15,6.09
2019-11-18,5.95
2019-11-19,5.908
2019-11-20,6.09
2019-11-21,6.041
2019-11-22,6.16
2019-11-25,5.817
2019-11-26,5.81
2019-11-27,5.698
2019-11-29,5.74
2019-12-02,5.922
2019-12-03,5.88
2019-12-04,5.95
2019-12-05,5.81
2019-12-06,5.67
2019-12-09,5.65
2019-12-10,5.65
2019-12-11,9.6
2019-12-12,8.12
2019-12-13,8.0
2019-12-16,7.25
2019-12-17,6.75
2019-12-18,6.57
2019-12-19,6.88
2019-12-20,6.815
2019-12-23,6.9
2019-12-24,7.284
2019-12-26,7.566
2019-12-27,7.34
2019-12-30,7.178
2019-12-31,6.485
2020-01-02,6.641
2020-01-03,6.22
2020-01-06,6.22
2020-01-07,6.48
2020-01-08,7.34
2020-01-09,7.02
2020-01-10,7.07
2020-01-13,6.68
2020-01-14,6.8
2020-01-15,6.189
2020-01-16,6.55
2020-01-17,6.42
2020-01-21,6.55
2020-01-22,6.72
2020-01-23,6.97
2020-01-24,6.7
2020-01-27,6.53
2020-01-28,6.53
2020-01-29,6.74
2020-01-30,6.43
2020-01-31,6.422
2020-02-03,6.702
2020-02-04,7.134
2020-02-05,7.01
2020-02-06,7.04
2020-02-07,7.7
2020-02-10,7.05
2020-02-11,6.7
2020-02-12,6.741
2020-02-13,6.987
2020-02-14,6.4
2020-02-18,7.19
2020-02-19,7.39
2020-02-20,7.2
2020-02-21,7.163
2020-02-24,6.94
2020-02-25,6.4
2020-02-26,6.382
2020-02-27,6.279
2020-02-28,6.22
2020-03-02,6.08
2020-03-03,6.264
2020-03-04,6.17
2020-03-05,6.18
2020-03-06,6.22
2020-03-09,5.65
2020-03-10,5.71
2020-03-11,5.55
2020-03-12,5.175
2020-03-13,4.925
2020-03-16,4.937
2020-03-17,5.11
2020-03-18,5.04
2020-03-19,5.5
2020-03-20,5.1
2020-03-23,5.15
2020-03-24,5.245
2020-03-25,5.31
2020-03-26,5.98
2020-03-27,5.65
2020-03-30,5.645
2020-03-31,5.619
2020-04-01,5.541
2020-04-02,5.16
2020-04-03,5.18
2020-04-06,5.54
2020-04-07,5.621
2020-04-08,5.79
2020-04-09,5.75
2020-04-13,5.75
2020-04-14,6.0
2020-04-15,6.545
2020-04-16,6.405
2020-04-17,6.806
2020-04-20,6.988
2020-04-21,6.44
2020-04-22,6.75
2020-04-23,6.84
2020-04-24,6.714
2020-04-27,6.664
2020-04-28,7.55
2020-04-29,7.5
2020-04-30,7.15
2020-05-01,6.95
2020-05-04,6.99
2020-05-05,6.841
2020-05-06,6.572
2020-05-07,6.57
2020-05-08,7.27
