Date,WBC
2012-02-21,61.32
2012-02-22,60.68
2012-02-23,60.209998999999996
2012-02-24,60.720001
2012-02-27,60.41
2012-02-28,60.52
2012-02-29,59.490002000000004
2012-03-01,60.82
2012-03-02,60.02
2012-03-05,59.139998999999996
2012-03-06,57.049999
2012-03-07,57.849998
2012-03-08,59.040001000000004
2012-03-09,59.599998
2012-03-12,59.400002
2012-03-13,60.709998999999996
2012-03-14,60.450001
2012-03-15,60.77
2012-03-16,60.400002
2012-03-19,61.830002
2012-03-20,60.34
2012-03-21,60.400002
2012-03-22,59.049999
2012-03-23,59.630001
2012-03-26,61.119999
2012-03-27,60.549999
2012-03-28,59.389998999999996
2012-03-29,59.82
2012-03-30,60.48
2012-04-02,61.139998999999996
2012-04-03,62.419998
2012-04-04,61.0
2012-04-05,60.860001000000004
2012-04-09,59.0
2012-04-10,56.990002000000004
2012-04-11,56.509997999999996
2012-04-12,57.939999
2012-04-13,57.25
2012-04-16,57.02
2012-04-17,58.740002000000004
2012-04-18,58.900002
2012-04-19,57.68
2012-04-20,56.759997999999996
2012-04-23,55.720001
2012-04-24,55.380001
2012-04-25,57.0
2012-04-26,61.66
2012-04-27,62.98
2012-04-30,63.029999
2012-05-01,62.900002
2012-05-02,62.34
2012-05-03,60.91
2012-05-04,59.450001
2012-05-07,58.57
2012-05-08,58.240002000000004
2012-05-09,57.43
2012-05-10,56.889998999999996
2012-05-11,57.290001000000004
2012-05-14,56.110001000000004
2012-05-15,55.07
2012-05-16,53.16
2012-05-17,51.290001000000004
2012-05-18,51.150002
2012-05-21,52.959998999999996
2012-05-22,52.150002
2012-05-23,51.599998
2012-05-24,52.389998999999996
2012-05-25,51.900002
2012-05-29,53.150002
2012-05-30,52.110001000000004
2012-05-31,51.759997999999996
2012-06-01,50.52
2012-06-04,48.830002
2012-06-05,50.369999
2012-06-06,51.84
2012-06-07,51.689999
2012-06-08,52.330002
2012-06-11,50.27
2012-06-12,50.93
2012-06-13,50.48
2012-06-14,50.720001
2012-06-15,50.900002
2012-06-18,50.57
2012-06-19,53.18
2012-06-20,53.049999
2012-06-21,50.869999
2012-06-22,50.700001
2012-06-25,49.299999
2012-06-26,48.360001000000004
2012-06-27,49.59
2012-06-28,48.669998
2012-06-29,52.93
2012-07-02,52.16
2012-07-03,53.75
2012-07-05,53.439999
2012-07-06,51.75
2012-07-09,51.490002000000004
2012-07-10,49.189999
2012-07-11,48.09
2012-07-12,48.59
2012-07-13,49.43
2012-07-16,48.919998
2012-07-17,49.720001
2012-07-18,50.619999
2012-07-19,51.779999
2012-07-20,51.07
2012-07-23,50.5
2012-07-24,49.23
2012-07-25,50.889998999999996
2012-07-26,52.740002000000004
2012-07-27,56.959998999999996
2012-07-30,54.939999
2012-07-31,54.919998
2012-08-01,54.41
2012-08-02,53.48
2012-08-03,55.689999
2012-08-06,56.439999
2012-08-07,57.470001
2012-08-08,57.09
2012-08-09,57.259997999999996
2012-08-10,57.439999
2012-08-13,57.48
2012-08-14,57.439999
2012-08-15,56.939999
2012-08-16,57.650002
2012-08-17,58.369999
2012-08-20,58.139998999999996
2012-08-21,58.889998999999996
2012-08-22,58.68
2012-08-23,58.389998999999996
2012-08-24,58.470001
2012-08-27,58.369999
2012-08-28,59.130001
2012-08-29,58.77
2012-08-30,58.200001
2012-08-31,58.720001
2012-09-04,58.82
2012-09-05,58.939999
2012-09-06,60.700001
2012-09-07,61.509997999999996
2012-09-10,60.860001000000004
2012-09-11,60.509997999999996
2012-09-12,59.98
2012-09-13,60.490002000000004
2012-09-14,62.099998
2012-09-17,60.93
2012-09-18,59.5
2012-09-19,59.880001
2012-09-20,58.950001
2012-09-21,58.299999
2012-09-24,58.040001000000004
2012-09-25,56.369999
2012-09-26,55.5
2012-09-27,56.82
2012-09-28,57.669998
2012-10-01,57.549999
2012-10-02,58.220001
2012-10-03,57.869999
2012-10-04,59.919998
2012-10-05,60.150002
2012-10-08,60.34
2012-10-09,59.939999
2012-10-10,57.75
2012-10-11,56.34
2012-10-12,56.259997999999996
2012-10-15,56.669998
2012-10-16,57.57
2012-10-17,58.049999
2012-10-18,58.029999
2012-10-19,56.27
2012-10-22,57.740002000000004
2012-10-23,56.48
2012-10-24,56.48
2012-10-25,58.400002
2012-10-26,58.299999
2012-10-31,58.57
2012-11-01,60.209998999999996
2012-11-02,58.959998999999996
2012-11-05,59.040001000000004
2012-11-06,60.540001000000004
2012-11-07,59.669998
2012-11-08,58.349998
2012-11-09,58.200001
2012-11-12,58.139998999999996
2012-11-13,59.169998
2012-11-14,57.639998999999996
2012-11-15,57.41
2012-11-16,58.009997999999996
2012-11-19,59.259997999999996
2012-11-20,59.18
2012-11-21,59.669998
2012-11-23,60.759997999999996
2012-11-26,60.650002
2012-11-27,60.580002
2012-11-28,61.200001
2012-11-29,61.700001
2012-11-30,62.049999
2012-12-03,61.82
2012-12-04,61.66
2012-12-05,59.939999
2012-12-06,59.380001
2012-12-07,59.77
2012-12-10,61.310001
2012-12-11,61.580002
2012-12-12,62.060001
2012-12-13,61.060001
2012-12-14,60.610001000000004
2012-12-17,61.52
2012-12-18,62.790001000000004
2012-12-19,62.43
2012-12-20,63.540001000000004
2012-12-21,62.580002
2012-12-24,62.810001
2012-12-26,62.310001
2012-12-27,62.73
2012-12-28,62.259997999999996
2012-12-31,65.190002
2013-01-02,65.989998
2013-01-03,65.400002
2013-01-04,65.650002
2013-01-07,66.019997
2013-01-08,64.790001
2013-01-09,65.730003
2013-01-10,65.809998
2013-01-11,65.489998
2013-01-14,65.349998
2013-01-15,65.489998
2013-01-16,65.349998
2013-01-17,65.559998
2013-01-18,65.190002
2013-01-22,65.199997
2013-01-23,64.57
2013-01-24,65.400002
2013-01-25,65.66999799999999
2013-01-28,64.58000200000001
2013-01-29,64.449997
2013-01-30,63.299999
2013-01-31,62.66
2013-02-01,64.25
2013-02-04,63.59
2013-02-05,64.099998
2013-02-06,65.66999799999999
2013-02-07,65.510002
2013-02-08,66.83000200000001
2013-02-11,67.5
2013-02-12,68.769997
2013-02-13,69.08000200000001
2013-02-14,68.660004
2013-02-15,71.900002
2013-02-19,71.900002
2013-02-20,70.160004
2013-02-21,68.099998
2013-02-22,68.150002
2013-02-25,66.540001
2013-02-26,66.519997
2013-02-27,68.83000200000001
2013-02-28,68.720001
2013-03-01,68.699997
2013-03-04,68.43
2013-03-05,69.279999
2013-03-06,69.129997
2013-03-07,69.889999
2013-03-08,70.760002
2013-03-11,71.18
2013-03-12,71.480003
2013-03-13,71.16999799999999
2013-03-14,71.230003
2013-03-15,71.629997
2013-03-18,70.800003
2013-03-19,70.16999799999999
2013-03-20,71.459999
2013-03-21,70.370003
2013-03-22,70.529999
2013-03-25,70.709999
2013-03-26,71.589996
2013-03-27,71.010002
2013-03-28,70.589996
2013-04-01,68.66999799999999
2013-04-02,67.839996
2013-04-03,66.160004
2013-04-04,65.889999
2013-04-05,65.730003
2013-04-08,66.309998
2013-04-09,67.720001
2013-04-10,68.309998
2013-04-11,68.559998
2013-04-12,68.129997
2013-04-15,65.440002
2013-04-16,66.58000200000001
2013-04-17,65.269997
2013-04-18,64.970001
2013-04-19,65.83000200000001
2013-04-22,66.029999
2013-04-23,67.470001
2013-04-24,68.510002
2013-04-25,72.800003
2013-04-26,71.980003
2013-04-29,72.57
2013-04-30,72.230003
2013-05-01,70.07
2013-05-02,71.08000200000001
2013-05-03,73.16999799999999
2013-05-06,73.379997
2013-05-07,74.379997
2013-05-08,74.970001
2013-05-09,74.870003
2013-05-10,75.199997
2013-05-13,74.529999
2013-05-14,77.290001
2013-05-15,77.57
2013-05-16,76.610001
2013-05-17,77.709999
2013-05-20,77.599998
2013-05-21,77.650002
2013-05-22,75.379997
2013-05-23,75.599998
2013-05-24,74.889999
2013-05-28,75.779999
2013-05-29,75.120003
2013-05-30,76.470001
2013-05-31,75.41999799999999
2013-06-03,74.489998
2013-06-04,74.139999
2013-06-05,73.57
2013-06-06,74.739998
2013-06-07,75.639999
2013-06-10,75.940002
2013-06-11,74.879997
2013-06-12,74.510002
2013-06-13,75.690002
2013-06-14,75.0
2013-06-17,75.449997
2013-06-18,76.449997
2013-06-19,76.5
2013-06-20,73.730003
2013-06-21,72.709999
2013-06-24,72.07
2013-06-25,72.809998
2013-06-26,73.660004
2013-06-27,74.690002
2013-06-28,74.690002
2013-07-01,75.519997
2013-07-02,74.889999
2013-07-03,74.470001
2013-07-05,76.470001
2013-07-08,76.800003
2013-07-09,77.41999799999999
2013-07-10,76.720001
2013-07-11,77.83000200000001
2013-07-12,78.720001
2013-07-15,79.16999799999999
2013-07-16,78.389999
2013-07-17,79.0
2013-07-18,79.510002
2013-07-19,80.519997
2013-07-22,80.279999
2013-07-23,79.949997
2013-07-24,80.720001
2013-07-25,79.849998
2013-07-26,78.68
2013-07-29,78.949997
2013-07-30,79.260002
2013-07-31,79.059998
2013-08-01,79.940002
2013-08-02,80.010002
2013-08-05,79.690002
2013-08-06,78.33000200000001
2013-08-07,78.470001
2013-08-08,79.379997
2013-08-09,79.309998
2013-08-12,79.559998
2013-08-13,79.389999
2013-08-14,78.739998
2013-08-15,77.68
2013-08-16,79.019997
2013-08-19,77.16999799999999
2013-08-20,78.160004
2013-08-21,76.889999
2013-08-22,79.75
2013-08-23,79.019997
2013-08-26,79.279999
2013-08-27,77.58000200000001
2013-08-28,77.800003
2013-08-29,78.449997
2013-08-30,77.989998
2013-09-03,78.459999
2013-09-04,79.089996
2013-09-05,80.629997
2013-09-06,81.050003
2013-09-09,82.07
2013-09-10,84.220001
2013-09-11,83.540001
2013-09-12,82.559998
2013-09-13,82.510002
2013-09-16,85.66999799999999
2013-09-17,86.239998
2013-09-18,85.949997
2013-09-19,85.93
2013-09-20,85.08000200000001
2013-09-23,84.440002
2013-09-24,84.349998
2013-09-25,84.58000200000001
2013-09-26,84.150002
2013-09-27,83.800003
2013-09-30,84.260002
2013-10-01,84.25
2013-10-02,84.739998
2013-10-03,84.360001
2013-10-04,84.849998
2013-10-07,83.849998
2013-10-08,81.75
2013-10-09,82.18
2013-10-10,83.889999
2013-10-11,84.870003
2013-10-14,84.900002
2013-10-15,84.440002
2013-10-16,85.300003
2013-10-17,86.099998
2013-10-18,87.050003
2013-10-21,87.610001
2013-10-22,87.5
2013-10-23,87.040001
2013-10-24,86.839996
2013-10-25,87.33000200000001
2013-10-28,87.66999799999999
2013-10-29,87.199997
2013-10-30,86.489998
2013-10-31,85.68
2013-11-01,85.32
2013-11-04,86.370003
2013-11-05,87.889999
2013-11-06,88.93
2013-11-07,86.910004
2013-11-08,86.360001
2013-11-11,87.029999
2013-11-12,86.139999
2013-11-13,86.970001
2013-11-14,87.16999799999999
2013-11-15,86.970001
2013-11-18,85.870003
2013-11-19,84.730003
2013-11-20,84.190002
2013-11-21,84.889999
2013-11-22,85.75
2013-11-25,86.410004
2013-11-26,87.269997
2013-11-27,88.269997
2013-11-29,88.599998
2013-12-02,89.470001
2013-12-03,89.510002
2013-12-04,89.470001
2013-12-05,89.190002
2013-12-06,90.290001
2013-12-09,91.110001
2013-12-10,90.370003
2013-12-11,89.400002
2013-12-12,89.160004
2013-12-13,89.599998
2013-12-16,91.290001
2013-12-17,91.699997
2013-12-18,92.0
2013-12-19,91.739998
2013-12-20,92.83000200000001
2013-12-23,92.730003
2013-12-24,93.019997
2013-12-26,93.129997
2013-12-27,92.629997
2013-12-30,93.099998
2013-12-31,93.410004
2014-01-02,92.199997
2014-01-03,92.550003
2014-01-06,92.709999
2014-01-07,94.010002
2014-01-08,92.800003
2014-01-09,92.150002
2014-01-10,93.07
2014-01-13,92.790001
2014-01-14,93.050003
2014-01-15,93.599998
2014-01-16,93.769997
2014-01-17,95.059998
2014-01-21,95.949997
2014-01-22,95.019997
2014-01-23,93.019997
2014-01-24,89.279999
2014-01-27,89.559998
2014-01-28,90.019997
2014-01-29,86.559998
2014-01-30,86.989998
2014-01-31,86.220001
2014-02-03,84.360001
2014-02-04,85.66999799999999
2014-02-05,85.75
2014-02-06,87.589996
2014-02-07,87.91999799999999
2014-02-10,87.68
2014-02-11,89.43
2014-02-12,90.0
2014-02-13,94.809998
2014-02-14,96.370003
2014-02-18,97.400002
2014-02-19,97.260002
2014-02-20,99.220001
2014-02-21,99.209999
2014-02-24,100.08000200000001
2014-02-25,100.709999
2014-02-26,100.199997
2014-02-27,101.129997
2014-02-28,102.449997
2014-03-03,101.08000200000001
2014-03-04,102.360001
2014-03-05,103.040001
2014-03-06,103.68
2014-03-07,103.870003
2014-03-10,104.370003
2014-03-11,104.610001
2014-03-12,104.139999
2014-03-13,102.559998
2014-03-14,102.690002
2014-03-17,104.639999
2014-03-18,104.529999
2014-03-19,104.949997
2014-03-20,105.019997
2014-03-21,105.339996
2014-03-24,103.410004
2014-03-25,105.0
2014-03-26,103.690002
2014-03-27,102.449997
2014-03-28,104.440002
2014-03-31,105.559998
2014-04-01,107.620003
2014-04-02,107.43
2014-04-03,106.800003
2014-04-04,104.970001
2014-04-07,102.290001
2014-04-08,104.480003
2014-04-09,106.620003
2014-04-10,103.910004
2014-04-11,102.059998
2014-04-14,102.300003
2014-04-15,101.879997
2014-04-16,107.230003
2014-04-17,107.370003
2014-04-21,108.459999
2014-04-22,108.160004
2014-04-23,108.879997
2014-04-24,108.519997
2014-04-25,108.83000200000001
2014-04-28,105.889999
2014-04-29,106.139999
2014-04-30,107.010002
2014-05-01,106.82
2014-05-02,106.489998
2014-05-05,105.860001
2014-05-06,104.519997
2014-05-07,105.089996
2014-05-08,105.040001
2014-05-09,104.889999
2014-05-12,107.690002
2014-05-13,107.110001
2014-05-14,106.0
2014-05-15,104.959999
2014-05-16,107.110001
2014-05-19,108.290001
2014-05-20,106.160004
2014-05-21,107.879997
2014-05-22,106.91999799999999
2014-05-23,108.0
2014-05-27,108.5
2014-05-28,107.25
2014-05-29,107.160004
2014-05-30,106.769997
2014-06-02,108.360001
2014-06-03,108.440002
2014-06-04,108.489998
2014-06-05,109.040001
2014-06-06,110.25
2014-06-09,110.519997
2014-06-10,110.32
2014-06-11,109.25
2014-06-12,106.510002
2014-06-13,107.300003
2014-06-16,107.050003
2014-06-17,107.449997
2014-06-18,109.059998
2014-06-19,109.339996
2014-06-20,110.68
2014-06-23,110.620003
2014-06-24,109.879997
2014-06-25,110.449997
2014-06-26,108.83000200000001
2014-06-27,107.800003
2014-06-30,106.82
2014-07-01,108.910004
2014-07-02,109.519997
2014-07-03,110.150002
2014-07-07,108.980003
2014-07-08,107.699997
2014-07-09,106.769997
2014-07-10,105.08000200000001
2014-07-11,106.059998
2014-07-14,106.150002
2014-07-15,105.629997
2014-07-16,106.190002
2014-07-17,104.660004
2014-07-18,104.629997
2014-07-21,104.339996
2014-07-22,104.949997
2014-07-23,105.709999
2014-07-24,105.33000200000001
2014-07-25,103.699997
2014-07-28,101.849998
2014-07-29,99.68
2014-07-30,99.550003
2014-07-31,97.480003
2014-08-01,97.269997
2014-08-04,99.16999799999999
2014-08-05,98.980003
2014-08-06,98.760002
2014-08-07,97.849998
2014-08-08,99.66999799999999
2014-08-11,99.870003
2014-08-12,99.800003
2014-08-13,101.110001
2014-08-14,101.389999
2014-08-15,101.379997
2014-08-18,103.160004
2014-08-19,103.459999
2014-08-20,104.449997
2014-08-21,103.989998
2014-08-22,103.370003
2014-08-25,103.900002
2014-08-26,103.019997
2014-08-27,103.050003
2014-08-28,102.860001
2014-08-29,103.199997
2014-09-02,102.610001
2014-09-03,101.82
2014-09-04,101.82
2014-09-05,101.010002
2014-09-08,100.889999
2014-09-09,98.839996
2014-09-10,96.57
2014-09-11,96.18
2014-09-12,94.860001
2014-09-15,94.0
2014-09-16,94.25
2014-09-17,94.010002
2014-09-18,93.879997
2014-09-19,92.790001
2014-09-22,92.660004
2014-09-23,93.279999
2014-09-24,93.440002
2014-09-25,93.220001
2014-09-26,95.139999
2014-09-29,93.339996
2014-09-30,90.949997
2014-10-01,89.839996
2014-10-02,89.860001
2014-10-03,90.389999
2014-10-06,89.360001
2014-10-07,86.459999
2014-10-08,88.720001
2014-10-09,87.540001
2014-10-10,86.400002
2014-10-13,85.610001
2014-10-14,87.260002
2014-10-15,89.25
2014-10-16,90.690002
2014-10-17,92.5
2014-10-20,92.699997
2014-10-21,95.199997
2014-10-22,92.68
2014-10-23,95.18
2014-10-24,97.940002
2014-10-27,94.269997
2014-10-28,96.309998
2014-10-29,95.239998
2014-10-30,95.279999
2014-10-31,97.379997
2014-11-03,98.93
2014-11-04,98.019997
2014-11-05,100.519997
2014-11-06,102.309998
2014-11-07,101.980003
2014-11-10,102.029999
2014-11-11,101.849998
2014-11-12,102.239998
2014-11-13,101.089996
2014-11-14,101.160004
2014-11-17,102.139999
2014-11-18,103.25
2014-11-19,103.120003
2014-11-20,103.120003
2014-11-21,103.360001
2014-11-24,103.709999
2014-11-25,103.529999
2014-11-26,103.0
2014-11-28,102.620003
2014-12-01,101.959999
2014-12-02,102.160004
2014-12-03,105.150002
2014-12-04,105.150002
2014-12-05,104.660004
2014-12-08,104.599998
2014-12-09,105.559998
2014-12-10,101.769997
2014-12-11,103.209999
2014-12-12,101.559998
2014-12-15,102.260002
2014-12-16,100.800003
2014-12-17,102.550003
2014-12-18,105.190002
2014-12-19,104.910004
2014-12-22,104.690002
2014-12-23,106.07
2014-12-24,105.57
2014-12-26,106.160004
2014-12-29,105.809998
2014-12-30,105.099998
2014-12-31,104.779999
2015-01-02,105.629997
2015-01-05,101.400002
2015-01-06,100.5
2015-01-07,101.400002
2015-01-08,102.989998
2015-01-09,100.239998
2015-01-12,99.58000200000001
2015-01-13,99.550003
2015-01-14,98.91999799999999
2015-01-15,94.540001
2015-01-16,95.470001
2015-01-20,96.18
2015-01-21,98.480003
2015-01-22,99.58000200000001
2015-01-23,98.230003
2015-01-26,100.150002
2015-01-27,98.510002
2015-01-28,97.25
2015-01-29,97.33000200000001
2015-01-30,95.16999799999999
2015-02-02,97.900002
2015-02-03,99.660004
2015-02-04,99.290001
2015-02-05,99.709999
2015-02-06,100.410004
2015-02-09,100.370003
2015-02-10,101.059998
2015-02-11,102.360001
2015-02-12,103.059998
2015-02-13,109.540001
2015-02-17,110.099998
2015-02-18,112.849998
2015-02-19,116.379997
2015-02-20,117.769997
2015-02-23,119.019997
2015-02-24,118.900002
2015-02-25,119.260002
2015-02-26,117.66999799999999
2015-02-27,116.83000200000001
2015-03-02,118.550003
2015-03-03,117.57
2015-03-04,116.66999799999999
2015-03-05,116.589996
2015-03-06,115.519997
2015-03-09,115.489998
2015-03-10,113.870003
2015-03-11,115.199997
2015-03-12,117.41999799999999
2015-03-13,116.730003
2015-03-16,117.489998
2015-03-17,116.300003
2015-03-18,118.260002
2015-03-19,117.050003
2015-03-20,118.800003
2015-03-23,118.150002
2015-03-24,118.58000200000001
2015-03-25,116.720001
2015-03-26,116.83000200000001
2015-03-27,119.739998
2015-03-30,122.379997
2015-03-31,122.879997
2015-04-01,121.220001
2015-04-02,121.139999
2015-04-06,122.449997
2015-04-07,122.290001
2015-04-08,121.550003
2015-04-09,120.82
2015-04-10,121.0
2015-04-13,119.529999
2015-04-14,119.879997
2015-04-15,122.57
2015-04-16,126.690002
2015-04-17,126.57
2015-04-20,128.830002
2015-04-21,130.83999599999999
2015-04-22,133.21000700000002
2015-04-23,124.339996
2015-04-24,126.110001
2015-04-27,127.760002
2015-04-28,126.0
2015-04-29,125.41999799999999
2015-04-30,124.449997
2015-05-01,125.91999799999999
2015-05-04,126.470001
2015-05-05,124.910004
2015-05-06,125.940002
2015-05-07,125.269997
2015-05-08,126.809998
2015-05-11,126.489998
2015-05-12,126.980003
2015-05-13,130.779999
2015-05-14,129.979996
2015-05-15,129.220001
2015-05-18,130.360001
2015-05-19,129.25
2015-05-20,130.729996
2015-05-21,131.479996
2015-05-22,131.889999
2015-05-26,131.0
2015-05-27,132.229996
2015-05-28,128.449997
2015-05-29,126.41999799999999
2015-06-01,125.589996
2015-06-02,125.199997
2015-06-03,126.029999
2015-06-04,125.16999799999999
2015-06-05,125.540001
2015-06-08,124.5
2015-06-09,124.199997
2015-06-10,127.139999
2015-06-11,126.860001
2015-06-12,126.41999799999999
2015-06-15,124.699997
2015-06-16,123.879997
2015-06-17,124.209999
2015-06-18,125.75
2015-06-19,126.160004
2015-06-22,126.870003
2015-06-23,124.620003
2015-06-24,124.129997
2015-06-25,123.760002
2015-06-26,123.610001
2015-06-29,121.33000200000001
2015-06-30,123.720001
2015-07-01,123.839996
2015-07-02,124.449997
2015-07-06,123.540001
2015-07-07,122.510002
2015-07-08,118.33000200000001
2015-07-09,118.269997
2015-07-10,120.339996
2015-07-13,123.199997
2015-07-14,123.16999799999999
2015-07-15,121.129997
2015-07-16,122.230003
2015-07-17,123.589996
2015-07-20,123.370003
2015-07-21,122.389999
2015-07-22,122.099998
2015-07-23,122.779999
2015-07-24,117.900002
2015-07-27,116.529999
2015-07-28,119.389999
2015-07-29,120.83000200000001
2015-07-30,121.290001
2015-07-31,123.470001
2015-08-03,122.32
2015-08-04,121.910004
2015-08-05,122.66999799999999
2015-08-06,122.900002
2015-08-07,123.529999
2015-08-10,126.029999
2015-08-11,122.91999799999999
2015-08-12,121.260002
2015-08-13,120.489998
2015-08-14,121.620003
2015-08-17,122.459999
2015-08-18,121.739998
2015-08-19,120.66999799999999
2015-08-20,116.269997
2015-08-21,112.349998
2015-08-24,110.660004
2015-08-25,110.029999
2015-08-26,112.309998
2015-08-27,116.33000200000001
2015-08-28,116.739998
2015-08-31,115.32
2015-09-01,110.769997
2015-09-02,113.760002
2015-09-03,114.91999799999999
2015-09-04,112.290001
2015-09-08,114.489998
2015-09-09,113.309998
2015-09-10,113.059998
2015-09-11,113.220001
2015-09-14,113.779999
2015-09-15,115.870003
2015-09-16,117.730003
2015-09-17,116.739998
2015-09-18,111.629997
2015-09-21,110.0
2015-09-22,106.349998
2015-09-23,104.43
2015-09-24,104.150002
2015-09-25,102.959999
2015-09-28,101.58000200000001
2015-09-29,104.089996
2015-09-30,104.83000200000001
2015-10-01,105.599998
2015-10-02,105.08000200000001
2015-10-05,108.489998
2015-10-06,109.040001
2015-10-07,111.900002
2015-10-08,112.91999799999999
2015-10-09,113.910004
2015-10-12,113.5
2015-10-13,111.709999
2015-10-14,110.32
2015-10-15,109.83000200000001
2015-10-16,108.800003
2015-10-19,108.279999
2015-10-20,109.139999
2015-10-21,108.32
2015-10-22,110.040001
2015-10-23,111.019997
2015-10-26,112.610001
2015-10-27,107.959999
2015-10-28,112.150002
2015-10-29,111.43
2015-10-30,112.230003
2015-11-02,114.32
2015-11-03,114.75
2015-11-04,112.66999799999999
2015-11-05,112.910004
2015-11-06,112.699997
2015-11-09,110.639999
2015-11-10,110.599998
2015-11-11,112.019997
2015-11-12,107.599998
2015-11-13,106.82
2015-11-16,106.449997
2015-11-17,103.75
2015-11-18,105.059998
2015-11-19,104.610001
2015-11-20,105.41999799999999
2015-11-23,105.260002
2015-11-24,105.83000200000001
2015-11-25,106.260002
2015-11-27,107.400002
2015-11-30,107.480003
2015-12-01,106.739998
2015-12-02,106.300003
2015-12-03,98.870003
2015-12-04,99.989998
2015-12-07,100.059998
2015-12-08,101.0
2015-12-09,101.690002
2015-12-10,101.010002
2015-12-11,96.809998
2015-12-14,96.800003
2015-12-15,97.529999
2015-12-16,98.5
2015-12-17,97.589996
2015-12-18,96.610001
2015-12-21,97.389999
2015-12-22,99.519997
2015-12-23,101.550003
2015-12-24,101.93
2015-12-28,101.790001
2015-12-29,103.730003
2015-12-30,102.540001
2015-12-31,102.260002
2016-01-04,101.150002
2016-01-05,101.160004
2016-01-06,98.449997
2016-01-07,93.339996
2016-01-08,90.449997
2016-01-11,89.5
2016-01-12,89.290001
2016-01-13,87.209999
2016-01-14,87.190002
2016-01-15,86.790001
2016-01-19,85.309998
2016-01-20,84.83000200000001
2016-01-21,85.839996
2016-01-22,87.550003
2016-01-25,85.650002
2016-01-26,87.089996
2016-01-27,85.949997
2016-01-28,85.900002
2016-01-29,89.650002
2016-02-01,90.690002
2016-02-02,87.400002
2016-02-03,88.769997
2016-02-04,90.449997
2016-02-05,89.720001
2016-02-08,88.879997
2016-02-09,88.82
2016-02-10,89.91999799999999
2016-02-11,86.589996
2016-02-12,89.720001
2016-02-16,92.519997
2016-02-17,96.089996
2016-02-18,92.18
2016-02-19,91.349998
2016-02-22,93.790001
2016-02-23,93.599998
2016-02-24,95.0
2016-02-25,93.769997
2016-02-26,94.440002
2016-02-29,94.300003
2016-03-01,96.040001
2016-03-02,96.150002
2016-03-03,97.690002
2016-03-04,98.739998
2016-03-07,99.860001
2016-03-08,96.260002
2016-03-09,97.379997
2016-03-10,96.83000200000001
2016-03-11,100.18
2016-03-14,100.379997
2016-03-15,99.43
2016-03-16,100.959999
2016-03-17,105.870003
2016-03-18,107.019997
2016-03-21,105.559998
2016-03-22,105.239998
2016-03-23,103.860001
2016-03-24,103.839996
2016-03-28,104.720001
2016-03-29,106.650002
2016-03-30,106.239998
2016-03-31,106.91999799999999
2016-04-01,107.239998
2016-04-04,105.5
2016-04-05,104.029999
2016-04-06,104.980003
2016-04-07,103.93
2016-04-08,104.910004
2016-04-11,105.730003
2016-04-12,106.540001
2016-04-13,110.779999
2016-04-14,110.889999
2016-04-15,111.160004
2016-04-18,111.089996
2016-04-19,111.650002
2016-04-20,111.099998
2016-04-21,111.459999
2016-04-22,113.5
2016-04-25,112.139999
2016-04-26,113.290001
2016-04-27,113.910004
2016-04-28,112.32
2016-04-29,112.160004
2016-05-02,112.68
2016-05-03,111.699997
2016-05-04,107.199997
2016-05-05,106.0
2016-05-06,106.260002
2016-05-09,105.050003
2016-05-10,107.470001
2016-05-11,106.480003
2016-05-12,105.339996
2016-05-13,103.690002
2016-05-16,104.190002
2016-05-17,103.790001
2016-05-18,103.239998
2016-05-19,100.809998
2016-05-20,101.099998
2016-05-23,100.459999
2016-05-24,102.66999799999999
2016-05-25,105.510002
2016-05-26,104.989998
2016-05-27,106.019997
2016-05-31,107.900002
2016-06-01,107.66999799999999
2016-06-02,108.879997
2016-06-03,107.010002
2016-06-06,108.480003
2016-06-07,109.489998
2016-06-08,109.779999
2016-06-09,108.68
2016-06-10,105.910004
2016-06-13,104.779999
2016-06-14,104.160004
2016-06-15,103.699997
2016-06-16,103.91999799999999
2016-06-17,105.120003
2016-06-20,106.730003
2016-06-21,105.25
2016-06-22,105.389999
2016-06-23,108.66999799999999
2016-06-24,95.0
2016-06-27,89.870003
2016-06-28,88.07
2016-06-29,89.639999
2016-06-30,91.57
2016-07-01,89.889999
2016-07-05,87.0
2016-07-06,88.379997
2016-07-07,87.260002
2016-07-08,89.5
2016-07-11,91.559998
2016-07-12,95.07
2016-07-13,92.629997
2016-07-14,92.970001
2016-07-15,93.32
2016-07-18,93.83000200000001
2016-07-19,92.089996
2016-07-20,98.720001
2016-07-21,98.379997
2016-07-22,97.709999
2016-07-25,97.339996
2016-07-26,99.559998
2016-07-27,99.900002
2016-07-28,99.209999
2016-07-29,100.269997
2016-08-01,98.959999
2016-08-02,98.029999
2016-08-03,99.199997
2016-08-04,99.139999
2016-08-05,100.849998
2016-08-08,101.07
2016-08-09,101.010002
2016-08-10,101.110001
2016-08-11,101.339996
2016-08-12,101.440002
2016-08-15,103.050003
2016-08-16,103.010002
2016-08-17,103.0
2016-08-18,104.709999
2016-08-19,105.699997
2016-08-22,105.16999799999999
2016-08-23,106.860001
2016-08-24,106.68
2016-08-25,106.870003
2016-08-26,106.779999
2016-08-29,107.019997
2016-08-30,107.059998
2016-08-31,106.760002
2016-09-01,106.75
2016-09-02,107.650002
2016-09-06,107.57
2016-09-07,107.730003
2016-09-08,106.889999
2016-09-09,104.610001
2016-09-12,106.309998
