Date,CABJF
2017-04-27,99.400002
2017-04-28,99.449997
2017-05-01,99.449997
2017-05-02,99.449997
2017-05-03,99.449997
2017-05-04,99.449997
2017-05-05,99.449997
2017-05-08,99.449997
2017-05-09,99.449997
2017-05-10,99.449997
2017-05-11,99.449997
2017-05-12,99.449997
2017-05-15,99.449997
2017-05-16,99.449997
2017-05-17,99.449997
2017-05-18,101.75
2017-05-19,101.75
2017-05-22,101.75
2017-05-23,101.75
2017-05-24,101.75
2017-05-25,101.75
2017-05-26,101.75
2017-05-30,101.75
2017-05-31,108.900002
2017-06-01,108.900002
2017-06-02,108.900002
2017-06-05,108.900002
2017-06-06,108.900002
2017-06-07,108.900002
2017-06-08,108.900002
2017-06-09,108.900002
2017-06-12,108.900002
2017-06-13,108.900002
2017-06-14,108.900002
2017-06-15,107.212997
2017-06-16,107.212997
2017-06-19,107.212997
2017-06-20,107.212997
2017-06-21,107.212997
2017-06-22,107.212997
2017-06-23,107.212997
2017-06-26,107.212997
2017-06-27,107.212997
2017-06-28,107.212997
2017-06-29,107.212997
2017-06-30,107.212997
2017-07-03,107.212997
2017-07-05,107.212997
2017-07-06,107.212997
2017-07-07,102.25
2017-07-10,102.25
2017-07-11,102.25
2017-07-12,102.25
2017-07-13,102.25
2017-07-14,102.25
2017-07-17,102.25
2017-07-18,102.25
2017-07-19,102.25
2017-07-20,102.25
2017-07-21,102.25
2017-07-24,102.25
2017-07-25,102.25
2017-07-26,102.25
2017-07-27,102.25
2017-07-28,102.25
2017-07-31,102.25
2017-08-01,102.25
2017-08-02,102.25
2017-08-03,102.25
2017-08-04,102.25
2017-08-07,102.25
2017-08-08,111.900002
2017-08-09,111.900002
2017-08-10,108.550003
2017-08-11,108.550003
2017-08-14,108.550003
2017-08-15,108.550003
2017-08-16,106.25
2017-08-17,106.25
2017-08-18,109.050003
2017-08-21,109.050003
2017-08-22,109.050003
2017-08-23,109.050003
2017-08-24,109.050003
2017-08-25,109.050003
2017-08-28,109.050003
2017-08-29,109.050003
2017-08-30,109.050003
2017-08-31,114.650002
2017-09-01,114.650002
2017-09-05,114.650002
2017-09-06,114.650002
2017-09-07,114.650002
2017-09-08,114.650002
2017-09-11,114.650002
2017-09-12,114.650002
2017-09-13,114.650002
2017-09-14,114.650002
2017-09-15,114.650002
2017-09-18,114.650002
2017-09-19,114.650002
2017-09-20,113.650002
2017-09-21,113.650002
2017-09-22,113.650002
2017-09-25,113.650002
2017-09-26,113.650002
2017-09-27,113.650002
2017-09-28,113.650002
2017-09-29,113.650002
2017-10-02,113.650002
2017-10-03,113.650002
2017-10-04,113.650002
2017-10-05,113.650002
2017-10-06,113.650002
2017-10-09,113.650002
2017-10-10,113.650002
2017-10-11,113.650002
2017-10-12,113.650002
2017-10-13,113.650002
2017-10-16,113.650002
2017-10-17,113.650002
2017-10-18,113.650002
2017-10-19,113.650002
2017-10-20,113.650002
2017-10-23,113.650002
2017-10-24,113.650002
2017-10-25,113.650002
2017-10-26,113.650002
2017-10-27,113.650002
2017-10-30,113.650002
2017-10-31,113.650002
2017-11-01,113.650002
2017-11-02,113.650002
2017-11-03,113.650002
2017-11-06,116.400002
2017-11-07,116.400002
2017-11-08,116.400002
2017-11-09,116.400002
2017-11-10,116.400002
2017-11-13,116.400002
2017-11-14,116.400002
2017-11-15,116.400002
2017-11-16,117.599998
2017-11-17,117.599998
2017-11-20,117.599998
2017-11-21,117.599998
2017-11-22,117.599998
2017-11-24,117.599998
2017-11-27,117.599998
2017-11-28,117.599998
2017-11-29,117.599998
2017-11-30,117.599998
2017-12-01,117.599998
2017-12-04,117.599998
2017-12-05,117.599998
2017-12-06,117.599998
2017-12-07,117.599998
2017-12-08,117.599998
2017-12-11,117.599998
2017-12-12,117.599998
2017-12-13,117.599998
2017-12-14,117.599998
2017-12-15,116.75
2017-12-18,116.75
2017-12-19,119.449997
2017-12-20,119.449997
2017-12-21,119.449997
2017-12-22,119.449997
2017-12-26,119.449997
2017-12-27,120.199997
2017-12-28,120.199997
2017-12-29,120.199997
2018-01-02,120.199997
2018-01-03,120.199997
2018-01-04,120.199997
2018-01-05,123.110001
2018-01-08,123.110001
2018-01-09,123.110001
2018-01-10,123.110001
2018-01-11,123.110001
2018-01-12,123.110001
2018-01-16,123.110001
2018-01-17,123.0
2018-01-18,123.0
2018-01-19,123.0
2018-01-22,123.0
2018-01-23,126.230003
2018-01-24,126.230003
2018-01-25,125.75
2018-01-26,128.175003
2018-01-29,128.175003
2018-01-30,129.300003
2018-01-31,129.300003
2018-02-01,129.300003
2018-02-02,129.300003
2018-02-05,126.150002
2018-02-06,126.150002
2018-02-07,118.959999
2018-02-08,118.959999
2018-02-09,118.959999
2018-02-12,118.959999
2018-02-13,118.959999
2018-02-14,118.959999
2018-02-15,118.959999
2018-02-16,118.959999
2018-02-20,118.959999
2018-02-21,118.959999
2018-02-22,118.959999
2018-02-23,118.959999
2018-02-26,124.25
2018-02-27,124.25
2018-02-28,124.25
2018-03-01,124.25
2018-03-02,122.199997
2018-03-05,120.75
2018-03-06,120.75
2018-03-07,120.75
2018-03-08,120.75
2018-03-09,120.75
2018-03-12,120.75
2018-03-13,120.75
2018-03-14,120.75
2018-03-15,120.75
2018-03-16,120.75
2018-03-19,120.75
2018-03-20,120.75
2018-03-21,120.75
2018-03-22,120.75
2018-03-23,120.75
2018-03-26,120.75
2018-03-27,118.150002
2018-03-28,118.150002
2018-03-29,118.150002
2018-04-02,118.150002
2018-04-03,118.150002
2018-04-04,118.150002
2018-04-05,118.150002
2018-04-06,118.150002
2018-04-09,118.150002
2018-04-10,118.150002
2018-04-11,118.150002
2018-04-12,118.150002
2018-04-13,118.150002
2018-04-16,118.150002
2018-04-17,118.150002
2018-04-18,118.150002
2018-04-19,118.150002
2018-04-20,118.150002
2018-04-23,118.150002
2018-04-24,118.150002
2018-04-25,118.150002
2018-04-26,118.150002
2018-04-27,118.150002
2018-04-30,118.150002
2018-05-01,118.150002
2018-05-02,113.0
2018-05-03,112.300003
2018-05-04,112.300003
2018-05-07,112.300003
2018-05-08,112.300003
2018-05-09,112.300003
2018-05-10,114.25
2018-05-11,113.83000200000001
2018-05-14,113.83000200000001
2018-05-15,113.83000200000001
2018-05-16,113.83000200000001
2018-05-17,113.83000200000001
2018-05-18,110.949997
2018-05-21,110.949997
2018-05-22,110.949997
2018-05-23,111.349998
2018-05-24,111.349998
2018-05-25,111.349998
2018-05-29,110.25
2018-05-30,110.25
2018-05-31,110.25
2018-06-01,110.25
2018-06-04,110.25
2018-06-05,110.25
2018-06-06,110.25
2018-06-07,113.0
2018-06-08,113.0
2018-06-11,113.0
2018-06-12,113.0
2018-06-13,113.0
2018-06-14,115.758003
2018-06-15,115.758003
2018-06-18,115.758003
2018-06-19,112.889999
2018-06-20,112.889999
2018-06-21,115.349998
2018-06-22,115.349998
2018-06-25,115.349998
2018-06-26,115.349998
2018-06-27,115.5
2018-06-28,116.25
2018-06-29,116.25
2018-07-02,116.25
2018-07-03,117.75
2018-07-05,121.0
2018-07-06,121.0
2018-07-09,121.0
2018-07-10,122.400002
2018-07-11,122.400002
2018-07-12,122.400002
2018-07-13,122.400002
2018-07-16,122.400002
2018-07-17,122.400002
2018-07-18,122.400002
2018-07-19,122.400002
2018-07-20,123.949997
2018-07-23,123.949997
2018-07-24,123.050003
2018-07-25,123.050003
2018-07-26,123.050003
2018-07-27,123.050003
2018-07-30,123.050003
2018-07-31,123.050003
2018-08-01,123.050003
2018-08-02,123.050003
2018-08-03,123.050003
2018-08-06,123.050003
2018-08-07,123.050003
2018-08-08,123.050003
2018-08-09,120.199997
2018-08-10,120.199997
2018-08-13,118.099998
2018-08-14,117.844002
2018-08-15,116.050003
2018-08-16,116.050003
2018-08-17,116.050003
2018-08-20,116.050003
2018-08-21,116.050003
2018-08-22,116.050003
2018-08-23,116.050003
2018-08-24,116.050003
2018-08-27,116.050003
2018-08-28,124.150002
2018-08-29,124.150002
2018-08-30,124.150002
2018-08-31,122.0
2018-09-04,122.0
2018-09-05,122.0
2018-09-06,122.0
2018-09-07,120.050003
2018-09-10,120.050003
2018-09-11,117.75
2018-09-12,118.050003
2018-09-13,118.050003
2018-09-14,118.050003
2018-09-17,118.309998
2018-09-18,119.050003
2018-09-19,119.050003
2018-09-20,119.050003
2018-09-21,119.050003
2018-09-24,120.150002
2018-09-25,120.150002
2018-09-26,121.0
2018-09-27,121.050003
2018-09-28,121.050003
2018-10-01,121.050003
2018-10-02,119.477997
2018-10-03,119.572998
2018-10-04,116.32399699999999
2018-10-05,116.32399699999999
2018-10-08,116.32399699999999
2018-10-09,116.32399699999999
2018-10-10,116.32399699999999
2018-10-11,111.800003
2018-10-12,111.800003
2018-10-15,111.650002
2018-10-16,111.650002
2018-10-17,111.650002
2018-10-18,112.190002
2018-10-19,113.199997
2018-10-22,114.900002
2018-10-23,112.699997
2018-10-24,112.699997
2018-10-25,112.699997
2018-10-26,109.199997
2018-10-29,109.900002
2018-10-30,109.900002
2018-10-31,109.900002
2018-11-01,109.900002
2018-11-02,109.900002
2018-11-05,109.900002
2018-11-06,109.900002
2018-11-07,109.900002
2018-11-08,111.150002
2018-11-09,110.650002
2018-11-12,109.800003
2018-11-13,109.800003
2018-11-14,110.75
2018-11-15,111.599998
2018-11-16,111.599998
2018-11-19,111.900002
2018-11-20,109.949997
2018-11-21,109.949997
2018-11-23,109.949997
2018-11-26,109.949997
2018-11-27,109.949997
2018-11-28,109.5
2018-11-29,109.5
2018-11-30,109.5
2018-12-03,109.5
2018-12-04,111.599998
2018-12-06,111.599998
2018-12-07,108.849998
2018-12-10,108.449997
2018-12-11,109.050003
2018-12-12,109.050003
2018-12-13,109.050003
2018-12-14,109.050003
2018-12-17,108.0
2018-12-18,107.75
2018-12-19,109.449997
2018-12-20,108.800003
2018-12-21,108.800003
2018-12-24,108.800003
2018-12-26,107.400002
2018-12-27,107.400002
2018-12-28,105.900002
2018-12-31,105.900002
2019-01-02,105.900002
2019-01-03,105.900002
2019-01-04,105.900002
2019-01-07,107.599998
2019-01-08,107.599998
2019-01-09,107.599998
2019-01-10,107.599998
2019-01-11,110.0
2019-01-14,110.0
2019-01-15,110.0
2019-01-16,110.0
2019-01-17,110.0
2019-01-18,110.0
2019-01-22,110.0
2019-01-23,110.0
2019-01-24,111.199997
2019-01-25,111.199997
2019-01-28,111.849998
2019-01-29,111.849998
2019-01-30,113.300003
2019-01-31,114.25
2019-02-01,116.050003
2019-02-04,116.050003
2019-02-05,116.449997
2019-02-06,116.449997
2019-02-07,118.324997
2019-02-08,119.099998
2019-02-11,119.099998
2019-02-12,119.400002
2019-02-13,119.400002
2019-02-14,119.400002
2019-02-15,119.400002
2019-02-19,120.25
2019-02-20,120.25
2019-02-21,120.25
2019-02-22,120.25
2019-02-25,120.25
2019-02-26,123.599998
2019-02-27,123.599998
2019-02-28,121.300003
2019-03-01,121.300003
2019-03-04,122.949997
2019-03-05,122.949997
2019-03-06,122.949997
2019-03-07,123.800003
2019-03-08,123.800003
2019-03-11,123.800003
2019-03-12,123.800003
2019-03-13,125.699997
2019-03-14,125.699997
2019-03-15,125.699997
2019-03-18,125.699997
2019-03-19,125.699997
2019-03-20,125.150002
2019-03-21,125.150002
2019-03-22,125.150002
2019-03-25,125.150002
2019-03-26,125.150002
2019-03-27,124.75
2019-03-28,124.75
2019-03-29,124.75
2019-04-01,125.550003
2019-04-02,125.550003
2019-04-03,125.550003
2019-04-04,125.550003
2019-04-05,126.099998
2019-04-08,126.099998
2019-04-09,126.099998
2019-04-10,126.099998
2019-04-11,126.099998
2019-04-12,128.399994
2019-04-15,128.399994
2019-04-16,128.399994
2019-04-17,128.399994
2019-04-18,128.399994
2019-04-22,128.399994
2019-04-23,126.949997
2019-04-24,127.25
2019-04-25,127.25
2019-04-26,127.25
2019-04-29,127.25
2019-04-30,129.399994
2019-05-01,129.399994
2019-05-02,128.800003
2019-05-03,128.800003
2019-05-06,128.800003
2019-05-07,130.199997
2019-05-08,130.199997
2019-05-09,131.800003
2019-05-10,131.800003
2019-05-13,131.800003
2019-05-14,131.800003
2019-05-15,131.800003
2019-05-16,131.800003
2019-05-17,131.800003
2019-05-20,131.5
2019-05-21,131.5
2019-05-22,131.5
2019-05-23,131.5
2019-05-24,131.5
2019-05-28,131.5
2019-05-29,131.5
2019-05-30,130.699997
2019-05-31,130.940002
2019-06-03,131.449997
2019-06-04,131.449997
2019-06-05,130.5
2019-06-06,130.5
2019-06-07,130.5
2019-06-10,130.5
2019-06-11,130.5
2019-06-12,137.923996
2019-06-13,136.399994
2019-06-14,136.399994
2019-06-17,136.399994
2019-06-18,136.399994
2019-06-19,136.399994
2019-06-20,136.399994
2019-06-21,133.300003
2019-06-24,133.300003
2019-06-25,133.300003
2019-06-26,133.300003
2019-06-27,133.300003
2019-06-28,133.300003
2019-07-01,132.899994
2019-07-02,132.899994
2019-07-03,132.899994
2019-07-05,132.899994
2019-07-08,132.899994
2019-07-09,137.449997
2019-07-10,137.449997
2019-07-11,137.449997
2019-07-12,134.630005
2019-07-15,134.630005
2019-07-16,134.550003
2019-07-17,134.550003
2019-07-18,134.550003
2019-07-19,134.699997
2019-07-22,134.699997
2019-07-23,134.699997
2019-07-24,134.699997
2019-07-25,137.100006
2019-07-26,137.100006
2019-07-29,137.100006
2019-07-30,137.100006
2019-07-31,136.699997
2019-08-01,136.149994
2019-08-02,135.925003
2019-08-05,130.850006
2019-08-06,130.350006
2019-08-07,130.350006
2019-08-08,130.350006
2019-08-09,146.399994
2019-08-12,146.399994
2019-08-13,146.399994
2019-08-14,142.199997
2019-08-15,142.199997
2019-08-16,142.199997
2019-08-19,142.199997
2019-08-20,142.199997
2019-08-21,142.199997
2019-08-22,142.199997
2019-08-23,149.300003
2019-08-26,149.300003
2019-08-27,146.850006
2019-08-28,146.850006
2019-08-29,146.850006
2019-08-30,146.850006
2019-09-03,146.850006
2019-09-04,146.850006
2019-09-05,150.899994
2019-09-06,150.899994
2019-09-09,150.899994
2019-09-10,150.899994
2019-09-11,150.899994
2019-09-12,146.350006
2019-09-13,146.350006
2019-09-16,146.350006
2019-09-17,146.350006
2019-09-18,146.350006
2019-09-19,146.300003
2019-09-20,146.300003
2019-09-23,146.300003
2019-09-24,146.300003
2019-09-25,146.300003
2019-09-26,146.300003
2019-09-27,148.899994
2019-09-30,148.899994
2019-10-01,148.899994
2019-10-02,148.899994
2019-10-03,145.350006
2019-10-04,145.350006
2019-10-07,145.350006
2019-10-08,148.289001
2019-10-09,148.289001
2019-10-10,148.289001
2019-10-11,148.289001
2019-10-14,148.289001
2019-10-15,147.050003
2019-10-16,147.050003
2019-10-17,147.949997
2019-10-18,147.949997
2019-10-21,147.949997
2019-10-22,147.949997
2019-10-23,147.949997
2019-10-24,147.949997
2019-10-25,147.949997
2019-10-28,143.800003
2019-10-29,141.300003
2019-10-30,141.300003
2019-10-31,141.300003
2019-11-01,141.300003
2019-11-04,141.300003
2019-11-05,141.300003
2019-11-06,141.300003
2019-11-07,141.300003
2019-11-08,141.300003
2019-11-11,141.300003
2019-11-12,141.300003
2019-11-13,141.300003
2019-11-14,140.087997
2019-11-15,140.087997
2019-11-18,140.087997
2019-11-19,140.087997
2019-11-20,140.087997
2019-11-21,141.139999
2019-11-22,141.139999
2019-11-25,142.800003
2019-11-26,143.850006
2019-11-27,143.850006
2019-11-29,143.850006
2019-12-02,143.850006
2019-12-03,143.850006
2019-12-04,143.850006
2019-12-05,143.850006
2019-12-06,143.850006
2019-12-09,143.850006
2019-12-10,143.850006
2019-12-11,144.08999599999999
2019-12-12,144.08999599999999
2019-12-13,144.08999599999999
2019-12-16,144.08999599999999
2019-12-17,144.08999599999999
2019-12-18,145.716995
2019-12-19,145.716995
2019-12-20,145.716995
2019-12-23,145.716995
2019-12-24,145.716995
2019-12-26,145.716995
2019-12-27,145.716995
2019-12-30,145.716995
2019-12-31,148.300003
2020-01-02,148.300003
2020-01-03,148.300003
2020-01-06,148.83999599999999
2020-01-07,148.83999599999999
2020-01-08,148.83999599999999
2020-01-09,148.770996
2020-01-10,148.755005
2020-01-13,148.755005
2020-01-14,151.15600600000002
2020-01-15,151.15600600000002
2020-01-16,151.15600600000002
2020-01-17,151.15600600000002
2020-01-21,155.03999299999998
2020-01-22,155.03999299999998
2020-01-23,155.03999299999998
2020-01-24,155.03999299999998
2020-01-27,145.350006
2020-01-28,145.350006
2020-01-29,147.399994
2020-01-30,147.399994
2020-01-31,145.149994
2020-02-03,145.149994
2020-02-04,149.149994
2020-02-05,149.149994
2020-02-06,149.149994
2020-02-07,149.149994
2020-02-10,149.149994
2020-02-11,149.149994
2020-02-12,147.024994
2020-02-13,147.024994
2020-02-14,147.024994
2020-02-18,147.024994
2020-02-19,147.024994
2020-02-20,147.024994
2020-02-21,147.024994
2020-02-24,147.024994
2020-02-25,147.024994
2020-02-26,147.024994
2020-02-27,134.580994
2020-02-28,134.580994
2020-03-02,134.580994
2020-03-03,132.699997
2020-03-04,137.75
2020-03-05,137.75
2020-03-06,134.399994
2020-03-09,134.399994
2020-03-10,122.583
2020-03-11,114.790001
2020-03-12,103.75
2020-03-13,103.75
2020-03-16,103.75
2020-03-17,103.989998
2020-03-18,103.989998
2020-03-19,96.5
2020-03-20,96.5
2020-03-23,96.5
2020-03-24,100.105003
2020-03-25,100.105003
2020-03-26,100.105003
2020-03-27,100.105003
2020-03-30,108.75
2020-03-31,108.75
2020-04-01,111.79900400000001
2020-04-02,104.75
2020-04-03,110.135002
2020-04-06,110.136002
2020-04-07,114.75
2020-04-08,114.75
2020-04-09,117.199997
2020-04-13,117.199997
2020-04-14,117.199997
2020-04-15,117.199997
2020-04-16,118.470001
2020-04-17,118.470001
2020-04-20,118.470001
2020-04-21,117.040001
2020-04-22,117.040001
2020-04-23,116.25
2020-04-24,116.25
2020-04-27,116.25
2020-04-28,116.25
2020-04-29,116.25
2020-04-30,116.25
2020-05-01,116.25
2020-05-04,116.25
2020-05-05,116.25
2020-05-06,116.25
2020-05-07,116.25
2020-05-08,119.75
