Date,CHRS
2019-08-23,22.01
2019-08-26,22.4
2019-08-27,21.9
2019-08-28,21.940001000000002
2019-08-29,21.879998999999998
2019-08-30,22.190001000000002
2019-09-03,21.92
2019-09-04,21.77
2019-09-05,21.049999
2019-09-06,20.459999
2019-09-09,19.700001
2019-09-10,19.940001000000002
2019-09-11,20.299999
2019-09-12,19.940001000000002
2019-09-13,20.200001
2019-09-16,20.73
2019-09-17,20.0
2019-09-18,20.57
2019-09-19,20.57
2019-09-20,21.74
2019-09-23,21.379998999999998
2019-09-24,22.1
2019-09-25,22.530001000000002
2019-09-26,20.860001
2019-09-27,20.48
2019-09-30,20.26
2019-10-01,19.18
2019-10-02,20.1
2019-10-03,19.969998999999998
2019-10-04,20.99
2019-10-07,21.370001000000002
2019-10-08,20.6
2019-10-09,18.754998999999998
2019-10-10,18.639999
2019-10-11,18.549999
2019-10-14,17.99
2019-10-15,18.889999
2019-10-16,18.6
2019-10-17,19.190001000000002
2019-10-18,19.27
2019-10-21,19.18
2019-10-22,18.620001000000002
2019-10-23,17.59
2019-10-24,16.92
2019-10-25,16.879998999999998
2019-10-28,16.84
2019-10-29,17.719998999999998
2019-10-30,17.48
2019-10-31,17.370001000000002
2019-11-01,17.66
2019-11-04,17.15
2019-11-05,16.33
2019-11-06,16.459999
2019-11-07,19.0
2019-11-08,19.059998999999998
2019-11-11,18.799999
2019-11-12,18.43
2019-11-13,19.200001
2019-11-14,18.98
2019-11-15,18.959999
2019-11-18,19.18
2019-11-19,19.610001
2019-11-20,19.25
2019-11-21,18.49
2019-11-22,18.82
2019-11-25,19.235001
2019-11-26,17.74
2019-11-27,18.34
2019-11-29,17.99
2019-12-02,18.450001
2019-12-03,17.48
2019-12-04,18.299999
2019-12-05,17.57
2019-12-06,18.15
2019-12-09,17.57
2019-12-10,17.82
2019-12-11,17.9
2019-12-12,18.25
2019-12-13,18.52
2019-12-16,18.459999
2019-12-17,18.58
2019-12-18,17.98
2019-12-19,18.01
2019-12-20,18.35
2019-12-23,18.24
2019-12-24,18.959999
2019-12-26,18.57
2019-12-27,18.205
2019-12-30,17.540001
2019-12-31,18.004998999999998
2020-01-02,18.32
2020-01-03,17.549999
2020-01-06,18.110001
2020-01-07,18.24
2020-01-08,18.040001
2020-01-09,17.59
2020-01-10,17.73
2020-01-13,17.389999
2020-01-14,19.885
2020-01-15,19.809998999999998
2020-01-16,19.865
2020-01-17,19.16
2020-01-21,19.280001000000002
2020-01-22,18.99
2020-01-23,18.719998999999998
2020-01-24,18.15
2020-01-27,18.73
2020-01-28,18.889999
2020-01-29,18.780001000000002
2020-01-30,18.440001000000002
2020-01-31,18.040001
2020-02-03,18.719998999999998
2020-02-04,19.459999
2020-02-05,19.059998999999998
2020-02-06,19.440001000000002
2020-02-07,20.59
2020-02-10,21.565001000000002
2020-02-11,21.58
2020-02-12,21.76
2020-02-13,21.969998999999998
2020-02-14,21.74
2020-02-18,22.16
2020-02-19,22.5
2020-02-20,22.5
2020-02-21,22.530001000000002
2020-02-24,21.68
2020-02-25,21.299999
2020-02-26,20.379998999999998
2020-02-27,19.190001000000002
2020-02-28,19.35
2020-03-02,20.700001
2020-03-03,19.57
2020-03-04,20.559998999999998
2020-03-05,20.450001
2020-03-06,19.42
2020-03-09,17.84
2020-03-10,17.549999
2020-03-11,15.87
2020-03-12,14.45
2020-03-13,14.95
2020-03-16,12.68
2020-03-17,13.39
2020-03-18,11.67
2020-03-19,12.86
2020-03-20,13.84
2020-03-23,14.23
2020-03-24,16.26
2020-03-25,15.94
2020-03-26,16.790001
2020-03-27,16.26
2020-03-30,16.790001
2020-03-31,16.219998999999998
2020-04-01,15.16
2020-04-02,14.96
2020-04-03,14.43
2020-04-06,15.95
2020-04-07,16.120001000000002
2020-04-08,16.450001
2020-04-09,16.700001
2020-04-13,15.84
2020-04-14,14.815
2020-04-15,14.49
2020-04-16,15.0
2020-04-17,15.53
2020-04-20,16.545
2020-04-21,16.23
2020-04-22,16.32
2020-04-23,16.6
2020-04-24,17.33
2020-04-27,17.66
2020-04-28,16.969998999999998
2020-04-29,16.83
2020-04-30,16.6
2020-05-01,16.030001000000002
2020-05-04,16.02
2020-05-05,16.620001000000002
2020-05-06,16.190001000000002
2020-05-07,16.66
2020-05-08,17.299999
