Date,PDRDF
2013-10-31,120.300003
2013-11-01,118.5
2013-11-04,120.0
2013-11-05,116.25
2013-11-06,117.010002
2013-11-07,115.809998
2013-11-08,115.809998
2013-11-11,119.440002
2013-11-12,118.0
2013-11-13,118.199997
2013-11-14,116.75
2013-11-15,117.760002
2013-11-18,118.730003
2013-11-19,117.510002
2013-11-20,115.25
2013-11-21,117.75
2013-11-22,117.75
2013-11-25,116.989998
2013-11-26,114.599998
2013-11-27,114.5
2013-11-29,114.440002
2013-12-02,112.949997
2013-12-03,109.949997
2013-12-04,109.050003
2013-12-05,110.010002
2013-12-06,110.709999
2013-12-09,110.709999
2013-12-10,111.849998
2013-12-11,111.849998
2013-12-12,111.449997
2013-12-13,109.800003
2013-12-16,109.800003
2013-12-17,109.800003
2013-12-18,109.800003
2013-12-19,110.309998
2013-12-20,110.0
2013-12-23,110.25
2013-12-24,110.25
2013-12-26,111.5
2013-12-27,113.599998
2013-12-30,114.410004
2013-12-31,114.410004
2014-01-02,112.150002
2014-01-03,111.400002
2014-01-06,110.449997
2014-01-07,108.510002
2014-01-08,108.41999799999999
2014-01-09,109.339996
2014-01-10,109.339996
2014-01-13,110.849998
2014-01-14,111.050003
2014-01-15,110.349998
2014-01-16,112.400002
2014-01-17,112.400002
2014-01-21,114.75
2014-01-22,114.949997
2014-01-23,115.5
2014-01-24,115.650002
2014-01-27,113.75
2014-01-28,111.66999799999999
2014-01-29,113.0
2014-01-30,108.449997
2014-01-31,108.449997
2014-02-03,107.230003
2014-02-04,106.900002
2014-02-05,106.900002
2014-02-06,110.43
2014-02-07,111.57
2014-02-10,112.550003
2014-02-11,113.699997
2014-02-12,112.860001
2014-02-13,115.5
2014-02-14,115.0
2014-02-18,116.25
2014-02-19,118.099998
2014-02-20,116.610001
2014-02-21,117.639999
2014-02-24,118.150002
2014-02-25,118.150002
2014-02-26,118.150002
2014-02-27,118.150002
2014-02-28,117.529999
2014-03-03,115.0
2014-03-04,115.0
2014-03-05,115.0
2014-03-06,117.08000200000001
2014-03-07,117.08000200000001
2014-03-10,117.08000200000001
2014-03-11,116.230003
2014-03-12,113.730003
2014-03-13,113.050003
2014-03-14,113.050003
2014-03-17,113.050003
2014-03-18,113.050003
2014-03-19,111.370003
2014-03-20,111.370003
2014-03-21,111.91999799999999
2014-03-24,111.91999799999999
2014-03-25,113.83000200000001
2014-03-26,115.620003
2014-03-27,114.889999
2014-03-28,117.400002
2014-03-31,115.800003
2014-04-01,115.83000200000001
2014-04-02,115.83000200000001
2014-04-03,115.83000200000001
2014-04-04,114.75
2014-04-07,115.900002
2014-04-08,115.16999799999999
2014-04-09,118.230003
2014-04-10,117.389999
2014-04-11,117.389999
2014-04-14,119.989998
2014-04-15,121.190002
2014-04-16,121.519997
2014-04-17,118.900002
2014-04-21,118.900002
2014-04-22,117.970001
2014-04-23,117.760002
2014-04-24,117.760002
2014-04-25,117.760002
2014-04-28,117.760002
2014-04-29,117.760002
2014-04-30,117.760002
2014-05-01,117.760002
2014-05-02,117.760002
2014-05-05,117.760002
2014-05-06,117.760002
2014-05-07,117.760002
2014-05-08,119.32
2014-05-09,119.32
2014-05-12,119.32
2014-05-13,119.32
2014-05-14,118.300003
2014-05-15,119.550003
2014-05-16,121.279999
2014-05-19,121.529999
2014-05-20,121.529999
2014-05-21,121.529999
2014-05-22,121.510002
2014-05-23,122.139999
2014-05-27,120.889999
2014-05-28,120.849998
2014-05-29,120.849998
2014-05-30,123.440002
2014-06-02,123.440002
2014-06-03,121.040001
2014-06-04,121.040001
2014-06-05,121.25
2014-06-06,120.550003
2014-06-09,120.550003
2014-06-10,118.599998
2014-06-11,119.470001
2014-06-12,120.989998
2014-06-13,119.199997
2014-06-16,119.379997
2014-06-17,120.940002
2014-06-18,119.019997
2014-06-19,120.870003
2014-06-20,120.870003
2014-06-23,119.209999
2014-06-24,121.089996
2014-06-25,118.540001
2014-06-26,118.540001
2014-06-27,120.040001
2014-06-30,120.839996
2014-07-01,120.839996
2014-07-02,120.25
2014-07-03,120.25
2014-07-07,119.279999
2014-07-08,119.279999
2014-07-09,119.0
2014-07-10,117.5
2014-07-11,116.379997
2014-07-14,116.379997
2014-07-15,116.379997
2014-07-16,116.379997
2014-07-17,116.379997
2014-07-18,115.5
2014-07-21,115.599998
2014-07-22,115.599998
2014-07-23,115.5
2014-07-24,115.5
2014-07-25,115.5
2014-07-28,113.620003
2014-07-29,113.620003
2014-07-30,113.199997
2014-07-31,111.41999799999999
2014-08-01,111.41999799999999
2014-08-04,112.800003
2014-08-05,113.860001
2014-08-06,114.349998
2014-08-07,114.349998
2014-08-08,112.849998
2014-08-11,112.5
2014-08-12,112.5
2014-08-13,112.5
2014-08-14,113.66999799999999
2014-08-15,113.66999799999999
2014-08-18,116.849998
2014-08-19,116.360001
2014-08-20,116.360001
2014-08-21,116.360001
2014-08-22,116.360001
2014-08-25,116.360001
2014-08-26,115.019997
2014-08-27,115.589996
2014-08-28,116.309998
2014-08-29,117.410004
2014-09-02,117.58000200000001
2014-09-03,117.849998
2014-09-04,117.849998
2014-09-05,116.900002
2014-09-08,117.480003
2014-09-09,117.480003
2014-09-10,118.809998
2014-09-11,117.18
2014-09-12,117.18
2014-09-15,116.949997
2014-09-16,117.32
2014-09-17,117.32
2014-09-18,117.32
2014-09-19,117.32
2014-09-22,116.25
2014-09-23,115.449997
2014-09-24,114.0
2014-09-25,113.900002
2014-09-26,113.449997
2014-09-29,112.639999
2014-09-30,112.849998
2014-10-01,112.849998
2014-10-02,110.58000200000001
2014-10-03,108.08000200000001
2014-10-06,110.650002
2014-10-07,110.650002
2014-10-08,111.199997
2014-10-09,109.099998
2014-10-10,108.389999
2014-10-13,107.160004
2014-10-14,106.5
2014-10-15,106.5
2014-10-16,107.199997
2014-10-17,108.639999
2014-10-20,108.75
2014-10-21,109.449997
2014-10-22,109.599998
2014-10-23,112.349998
2014-10-24,110.720001
2014-10-27,110.720001
2014-10-28,113.010002
2014-10-29,113.650002
2014-10-30,113.790001
2014-10-31,113.790001
2014-11-03,113.790001
2014-11-04,112.459999
2014-11-05,112.470001
2014-11-06,112.43
2014-11-07,111.620003
2014-11-10,112.860001
2014-11-11,114.0
2014-11-12,113.809998
2014-11-13,114.639999
2014-11-14,113.800003
2014-11-17,112.480003
2014-11-18,115.900002
2014-11-19,115.5
2014-11-20,115.199997
2014-11-21,115.199997
2014-11-24,115.629997
2014-11-25,116.199997
2014-11-26,117.0
2014-11-28,119.199997
2014-12-01,119.0
2014-12-02,118.349998
2014-12-03,118.349998
2014-12-04,118.349998
2014-12-05,118.349998
2014-12-08,118.349998
2014-12-09,118.349998
2014-12-10,115.190002
2014-12-11,114.809998
2014-12-12,113.5
2014-12-15,111.459999
2014-12-16,111.599998
2014-12-17,110.150002
2014-12-18,110.150002
2014-12-19,110.150002
2014-12-22,112.470001
2014-12-23,112.690002
2014-12-24,112.690002
2014-12-26,112.690002
2014-12-29,112.690002
2014-12-30,110.5
2014-12-31,110.389999
2015-01-02,110.389999
2015-01-05,107.25
2015-01-06,106.25
2015-01-07,107.41999799999999
2015-01-08,107.41999799999999
2015-01-09,111.949997
2015-01-12,114.25
2015-01-13,114.599998
2015-01-14,115.699997
2015-01-15,114.709999
2015-01-16,117.5
2015-01-20,119.459999
2015-01-21,119.459999
2015-01-22,119.459999
2015-01-23,119.699997
2015-01-26,121.07
2015-01-27,121.07
2015-01-28,119.800003
2015-01-29,123.050003
2015-01-30,120.07
2015-02-02,121.410004
2015-02-03,121.269997
2015-02-04,123.940002
2015-02-05,123.900002
2015-02-06,119.199997
2015-02-09,119.199997
2015-02-10,120.639999
2015-02-11,120.650002
2015-02-12,116.980003
2015-02-13,118.449997
2015-02-17,118.449997
2015-02-18,116.349998
2015-02-19,117.66999799999999
2015-02-20,118.099998
2015-02-23,118.099998
2015-02-24,117.790001
2015-02-25,117.790001
2015-02-26,118.089996
2015-02-27,117.559998
2015-03-02,117.07
2015-03-03,118.599998
2015-03-04,118.599998
2015-03-05,116.660004
2015-03-06,115.160004
2015-03-09,114.739998
2015-03-10,113.599998
2015-03-11,114.5
2015-03-12,113.239998
2015-03-13,112.900002
2015-03-16,115.400002
2015-03-17,114.639999
2015-03-18,116.800003
2015-03-19,116.199997
2015-03-20,118.980003
2015-03-23,118.980003
2015-03-24,117.099998
2015-03-25,116.309998
2015-03-26,116.290001
2015-03-27,120.470001
2015-03-30,120.07
2015-03-31,117.699997
2015-04-01,117.699997
2015-04-02,117.699997
2015-04-06,121.860001
2015-04-07,122.709999
2015-04-08,122.709999
2015-04-09,122.709999
2015-04-10,120.5
2015-04-13,120.5
2015-04-14,121.230003
2015-04-15,122.66999799999999
2015-04-16,123.040001
2015-04-17,120.690002
2015-04-20,120.690002
2015-04-21,122.290001
2015-04-22,122.290001
2015-04-23,125.110001
2015-04-24,126.029999
2015-04-27,127.5
2015-04-28,127.5
2015-04-29,122.849998
2015-04-30,124.389999
2015-05-01,124.25
2015-05-04,127.900002
2015-05-05,124.629997
2015-05-06,126.349998
2015-05-07,126.349998
2015-05-08,124.519997
2015-05-11,122.639999
2015-05-12,122.639999
2015-05-13,122.639999
2015-05-14,123.5
2015-05-15,123.849998
2015-05-18,123.849998
2015-05-19,123.849998
2015-05-20,123.849998
2015-05-21,124.0
2015-05-22,124.0
2015-05-26,120.260002
2015-05-27,122.5
2015-05-28,122.5
2015-05-29,122.5
2015-06-01,124.25
2015-06-02,121.900002
2015-06-03,122.389999
2015-06-04,119.849998
2015-06-05,118.209999
2015-06-08,118.449997
2015-06-09,118.449997
2015-06-10,120.260002
2015-06-11,120.260002
2015-06-12,119.150002
2015-06-15,117.360001
2015-06-16,117.360001
2015-06-17,117.360001
2015-06-18,120.540001
2015-06-19,118.099998
2015-06-22,119.639999
2015-06-23,119.639999
2015-06-24,120.269997
2015-06-25,120.269997
2015-06-26,120.620003
2015-06-29,118.269997
2015-06-30,115.5
2015-07-01,115.5
2015-07-02,115.5
2015-07-06,113.790001
2015-07-07,113.949997
2015-07-08,112.150002
2015-07-09,113.400002
2015-07-10,118.400002
2015-07-13,118.690002
2015-07-14,119.839996
2015-07-15,119.839996
2015-07-16,119.839996
2015-07-17,119.18
2015-07-20,120.050003
2015-07-21,120.050003
2015-07-22,120.050003
2015-07-23,120.650002
2015-07-24,120.650002
2015-07-27,120.650002
2015-07-28,119.550003
2015-07-29,119.550003
2015-07-30,119.550003
2015-07-31,119.599998
2015-08-03,119.620003
2015-08-04,119.489998
2015-08-05,119.309998
2015-08-06,119.309998
2015-08-07,121.199997
2015-08-10,121.040001
2015-08-11,117.900002
2015-08-12,116.150002
2015-08-13,116.949997
2015-08-14,117.349998
2015-08-17,117.349998
2015-08-18,114.370003
2015-08-19,114.400002
2015-08-20,112.91999799999999
2015-08-21,111.75
2015-08-24,105.0
2015-08-25,106.959999
2015-08-26,107.550003
2015-08-27,104.949997
2015-08-28,103.099998
2015-08-31,104.25
2015-09-01,101.68
2015-09-02,103.0
2015-09-03,103.0
2015-09-04,102.0
2015-09-08,103.800003
2015-09-09,102.5
2015-09-10,102.010002
2015-09-11,102.010002
2015-09-14,102.010002
2015-09-15,101.040001
2015-09-16,101.040001
2015-09-17,105.760002
2015-09-18,105.760002
2015-09-21,103.339996
2015-09-22,100.620003
2015-09-23,100.620003
2015-09-24,101.150002
2015-09-25,101.150002
2015-09-28,101.0
2015-09-29,99.449997
2015-09-30,99.449997
2015-10-01,99.449997
2015-10-02,103.0
2015-10-05,106.0
2015-10-06,108.120003
2015-10-07,108.120003
2015-10-08,108.120003
2015-10-09,109.389999
2015-10-12,110.349998
2015-10-13,110.660004
2015-10-14,112.699997
2015-10-15,112.699997
2015-10-16,112.699997
2015-10-19,112.699997
2015-10-20,112.0
2015-10-21,112.0
2015-10-22,115.25
2015-10-23,115.25
2015-10-26,115.25
2015-10-27,115.25
2015-10-28,116.800003
2015-10-29,116.800003
2015-10-30,116.800003
2015-11-02,118.0
2015-11-03,118.0
2015-11-04,116.139999
2015-11-05,117.410004
2015-11-06,117.410004
2015-11-09,117.410004
2015-11-10,114.639999
2015-11-11,116.639999
2015-11-12,116.639999
2015-11-13,116.639999
2015-11-16,111.800003
2015-11-17,114.41999799999999
2015-11-18,115.349998
2015-11-19,115.449997
2015-11-20,115.449997
2015-11-23,113.120003
2015-11-24,113.120003
2015-11-25,113.120003
2015-11-27,113.120003
2015-11-30,113.18
2015-12-01,114.5
2015-12-02,114.5
2015-12-03,113.400002
2015-12-04,113.400002
2015-12-07,113.400002
2015-12-08,113.400002
2015-12-09,111.800003
2015-12-10,112.150002
2015-12-11,111.849998
2015-12-14,111.300003
2015-12-15,111.540001
2015-12-16,111.540001
2015-12-17,111.540001
2015-12-18,111.540001
2015-12-21,111.540001
2015-12-22,111.540001
2015-12-23,113.5
2015-12-24,114.300003
2015-12-28,114.300003
2015-12-29,116.25
2015-12-30,116.25
2015-12-31,116.25
2016-01-04,116.25
2016-01-05,110.0
2016-01-06,108.150002
2016-01-07,107.849998
2016-01-08,107.449997
2016-01-11,108.650002
2016-01-12,108.650002
2016-01-13,108.099998
2016-01-14,108.199997
2016-01-15,105.099998
2016-01-19,106.709999
2016-01-20,106.449997
2016-01-21,107.160004
2016-01-22,112.0
2016-01-25,110.25
2016-01-26,110.25
2016-01-27,112.5
2016-01-28,112.699997
2016-01-29,117.099998
2016-02-01,118.589996
2016-02-02,118.589996
2016-02-03,118.050003
2016-02-04,116.099998
2016-02-05,116.099998
2016-02-08,116.099998
2016-02-09,111.370003
2016-02-10,111.25
2016-02-11,106.610001
2016-02-12,106.610001
2016-02-16,104.900002
2016-02-17,108.459999
2016-02-18,107.400002
2016-02-19,108.18
2016-02-22,108.18
2016-02-23,109.57
2016-02-24,108.0
2016-02-25,108.010002
2016-02-26,107.07
2016-02-29,107.190002
2016-03-01,107.83000200000001
2016-03-02,105.75
2016-03-03,107.5
2016-03-04,109.660004
2016-03-07,108.540001
2016-03-08,108.099998
2016-03-09,109.650002
2016-03-10,110.75
2016-03-11,113.75
2016-03-14,113.199997
2016-03-15,113.910004
2016-03-16,114.260002
2016-03-17,115.0
2016-03-18,114.809998
2016-03-21,114.900002
2016-03-22,114.400002
2016-03-23,116.5
2016-03-24,116.5
2016-03-28,112.650002
2016-03-29,112.209999
2016-03-30,112.209999
2016-03-31,111.129997
2016-04-01,111.129997
2016-04-04,111.129997
2016-04-05,110.0
2016-04-06,110.0
2016-04-07,110.0
2016-04-08,110.0
2016-04-11,110.0
2016-04-12,110.0
2016-04-13,111.010002
2016-04-14,112.5
2016-04-15,112.5
2016-04-18,114.25
2016-04-19,115.900002
2016-04-20,116.599998
2016-04-21,116.599998
2016-04-22,116.599998
2016-04-25,108.5
2016-04-26,108.0
2016-04-27,108.0
2016-04-28,107.75
2016-04-29,107.75
2016-05-02,107.75
2016-05-03,107.75
2016-05-04,107.75
2016-05-05,107.75
2016-05-06,107.75
2016-05-09,110.0
2016-05-10,109.91999799999999
2016-05-11,109.660004
2016-05-12,109.660004
2016-05-13,107.75
2016-05-16,107.75
2016-05-17,107.099998
2016-05-18,106.900002
2016-05-19,104.709999
2016-05-20,106.0
2016-05-23,106.0
2016-05-24,108.699997
2016-05-25,109.07
2016-05-26,110.650002
2016-05-27,109.099998
2016-05-31,109.650002
2016-06-01,109.650002
2016-06-02,110.050003
2016-06-03,110.059998
2016-06-06,111.940002
2016-06-07,110.75
2016-06-08,111.0
2016-06-09,110.349998
2016-06-10,107.5
2016-06-13,104.699997
2016-06-14,102.25
2016-06-15,103.449997
2016-06-16,103.900002
2016-06-17,103.25
2016-06-20,106.540001
2016-06-21,106.540001
2016-06-22,107.800003
2016-06-23,110.0
2016-06-24,104.300003
2016-06-27,104.550003
2016-06-28,105.989998
2016-06-29,105.989998
2016-06-30,105.989998
2016-07-01,111.889999
2016-07-05,109.629997
2016-07-06,109.0
2016-07-07,110.0
2016-07-08,108.800003
2016-07-11,109.449997
2016-07-12,109.870003
2016-07-13,110.599998
2016-07-14,110.599998
2016-07-15,110.43
2016-07-18,110.43
2016-07-19,108.800003
2016-07-20,111.099998
2016-07-21,111.099998
2016-07-22,111.099998
2016-07-25,110.449997
2016-07-26,111.610001
2016-07-27,111.629997
2016-07-28,112.699997
2016-07-29,113.25
2016-08-01,112.959999
2016-08-02,112.959999
2016-08-03,112.66999799999999
2016-08-04,112.66999799999999
2016-08-05,113.91999799999999
2016-08-08,112.300003
2016-08-09,115.190002
2016-08-10,115.190002
2016-08-11,117.980003
2016-08-12,118.739998
2016-08-15,118.739998
2016-08-16,118.739998
2016-08-17,118.010002
2016-08-18,118.010002
2016-08-19,118.199997
2016-08-22,118.400002
2016-08-23,118.400002
2016-08-24,115.449997
2016-08-25,115.449997
2016-08-26,116.209999
2016-08-29,113.949997
2016-08-30,115.150002
2016-08-31,115.150002
2016-09-01,118.16999799999999
2016-09-02,119.0
2016-09-06,119.099998
2016-09-07,120.550003
2016-09-08,119.629997
2016-09-09,119.629997
2016-09-12,117.75
2016-09-13,117.75
2016-09-14,114.25
2016-09-15,114.25
2016-09-16,115.599998
2016-09-19,115.839996
2016-09-20,117.199997
2016-09-21,117.199997
2016-09-22,119.639999
2016-09-23,120.0
2016-09-26,119.699997
2016-09-27,119.25
2016-09-28,117.589996
2016-09-29,116.0
2016-09-30,117.75
2016-10-03,120.099998
2016-10-04,119.449997
2016-10-05,117.699997
2016-10-06,117.699997
2016-10-07,117.699997
2016-10-10,116.75
2016-10-11,115.800003
2016-10-12,115.16999799999999
2016-10-13,114.400002
2016-10-14,114.400002
2016-10-17,114.300003
2016-10-18,116.760002
2016-10-19,117.809998
2016-10-20,120.75
2016-10-21,119.0
2016-10-24,119.0
2016-10-25,119.0
2016-10-26,117.25
2016-10-27,117.25
2016-10-28,117.25
2016-10-31,118.0
2016-11-01,119.0
2016-11-02,119.0
2016-11-03,119.0
2016-11-04,115.75
2016-11-07,115.5
2016-11-08,115.5
2016-11-09,115.150002
2016-11-10,110.519997
2016-11-11,109.5
2016-11-14,107.5
2016-11-15,109.699997
2016-11-16,108.900002
2016-11-17,109.610001
2016-11-18,109.0
2016-11-21,107.260002
2016-11-22,107.25
2016-11-23,105.75
2016-11-25,105.75
2016-11-28,103.0
2016-11-29,103.75
2016-11-30,104.300003
2016-12-01,102.300003
2016-12-02,103.550003
2016-12-05,105.449997
2016-12-06,104.43
2016-12-07,106.300003
2016-12-08,104.940002
2016-12-09,107.139999
2016-12-12,108.41999799999999
2016-12-13,109.199997
2016-12-14,106.290001
2016-12-15,104.400002
2016-12-16,106.540001
2016-12-19,106.959999
2016-12-20,106.809998
2016-12-21,106.889999
2016-12-22,107.5
2016-12-23,106.949997
2016-12-27,106.949997
2016-12-28,107.150002
2016-12-29,108.440002
2016-12-30,107.949997
2017-01-03,107.660004
2017-01-04,108.400002
2017-01-05,110.589996
2017-01-06,110.5
2017-01-09,111.660004
2017-01-10,111.199997
2017-01-11,110.800003
2017-01-12,110.800003
2017-01-13,112.83000200000001
2017-01-17,113.349998
2017-01-18,113.300003
2017-01-19,115.900002
2017-01-20,114.0
2017-01-23,117.269997
2017-01-24,116.699997
2017-01-25,117.889999
2017-01-26,118.660004
2017-01-27,117.400002
2017-01-30,117.650002
2017-01-31,116.5
2017-02-01,115.150002
2017-02-02,116.360001
2017-02-03,116.360001
2017-02-06,116.25
2017-02-07,116.290001
2017-02-08,116.290001
2017-02-09,113.800003
2017-02-10,113.800003
2017-02-13,117.150002
2017-02-14,113.309998
2017-02-15,115.120003
2017-02-16,114.349998
2017-02-17,114.25
2017-02-21,114.0
2017-02-22,114.0
2017-02-23,115.5
2017-02-24,115.5
2017-02-27,115.949997
2017-02-28,115.0
2017-03-01,114.75
2017-03-02,114.75
2017-03-03,113.5
2017-03-06,114.559998
2017-03-07,113.25
2017-03-08,113.25
2017-03-09,114.0
2017-03-10,116.739998
2017-03-13,115.550003
2017-03-14,116.040001
2017-03-15,115.699997
2017-03-16,115.699997
2017-03-17,115.699997
2017-03-20,118.949997
2017-03-21,118.25
2017-03-22,119.25
2017-03-23,117.510002
2017-03-24,117.510002
2017-03-27,117.510002
2017-03-28,117.709999
2017-03-29,117.709999
2017-03-30,117.150002
2017-03-31,117.150002
2017-04-03,117.150002
2017-04-04,117.150002
2017-04-05,117.150002
2017-04-06,119.989998
2017-04-07,119.989998
2017-04-10,118.75
2017-04-11,118.75
2017-04-12,118.75
2017-04-13,121.760002
2017-04-17,123.470001
2017-04-18,121.879997
2017-04-19,120.790001
2017-04-20,120.790001
2017-04-21,123.489998
2017-04-24,126.5
2017-04-25,126.5
2017-04-26,126.709999
2017-04-27,124.540001
2017-04-28,126.0
2017-05-01,126.0
2017-05-02,126.0
2017-05-03,127.68
2017-05-04,130.419998
2017-05-05,131.0
2017-05-08,129.550003
2017-05-09,129.550003
2017-05-10,130.149994
2017-05-11,130.800003
2017-05-12,130.800003
2017-05-15,132.610001
2017-05-16,134.25
2017-05-17,134.25
2017-05-18,130.550003
2017-05-19,132.550003
2017-05-22,132.550003
2017-05-23,135.119995
2017-05-24,134.699997
2017-05-25,134.350006
2017-05-26,134.350006
2017-05-30,133.600006
2017-05-31,134.850006
2017-06-01,136.169998
2017-06-02,137.0
2017-06-05,136.639999
2017-06-06,138.5
2017-06-07,138.5
2017-06-08,135.570007
2017-06-09,134.5
2017-06-12,135.059998
2017-06-13,134.100006
2017-06-14,136.5
2017-06-15,134.850006
2017-06-16,136.0
2017-06-19,137.75
2017-06-20,137.050003
2017-06-21,137.550003
2017-06-22,137.100006
2017-06-23,137.100006
2017-06-26,137.100006
2017-06-27,137.75
2017-06-28,136.779999
2017-06-29,134.399994
2017-06-30,133.800003
2017-07-03,134.300003
2017-07-05,133.03999299999998
2017-07-06,133.03999299999998
2017-07-07,131.25
2017-07-10,131.25
2017-07-11,131.25
2017-07-12,132.75
2017-07-13,133.28999299999998
2017-07-14,133.28999299999998
2017-07-17,133.28999299999998
2017-07-18,135.800003
2017-07-19,135.800003
2017-07-20,135.800003
2017-07-21,135.800003
2017-07-24,135.800003
2017-07-25,135.800003
2017-07-26,138.03999299999998
2017-07-27,137.5
2017-07-28,138.699997
2017-07-31,138.699997
2017-08-01,138.699997
2017-08-02,138.699997
2017-08-03,138.699997
2017-08-04,139.949997
2017-08-07,141.25
2017-08-08,140.949997
2017-08-09,138.800003
2017-08-10,138.800003
2017-08-11,138.800003
2017-08-14,137.630005
2017-08-15,138.0
2017-08-16,138.0
2017-08-17,138.75
2017-08-18,137.0
2017-08-21,138.0
2017-08-22,138.199997
2017-08-23,138.25
2017-08-24,138.25
2017-08-25,138.050003
2017-08-28,139.0
2017-08-29,138.5
2017-08-30,140.550003
2017-08-31,136.75
2017-09-01,136.75
2017-09-05,136.75
2017-09-06,136.75
2017-09-07,136.25
2017-09-08,136.25
2017-09-11,139.0
2017-09-12,138.0
2017-09-13,138.350006
2017-09-14,137.149994
2017-09-15,137.149994
2017-09-18,137.149994
2017-09-19,137.149994
2017-09-20,135.100006
2017-09-21,136.259995
2017-09-22,138.050003
2017-09-25,138.449997
2017-09-26,138.0
2017-09-27,136.600006
2017-09-28,138.300003
2017-09-29,137.929993
2017-10-02,139.699997
2017-10-03,139.699997
2017-10-04,139.699997
2017-10-05,141.0
2017-10-06,141.0
2017-10-09,141.41000400000001
2017-10-10,141.41000400000001
2017-10-11,141.41000400000001
2017-10-12,144.0
2017-10-13,144.949997
2017-10-16,144.949997
2017-10-17,143.399994
2017-10-18,143.399994
2017-10-19,149.380005
2017-10-20,149.380005
2017-10-23,150.78999299999998
2017-10-24,150.78999299999998
2017-10-25,149.199997
2017-10-26,149.199997
2017-10-27,149.199997
2017-10-30,149.399994
2017-10-31,149.399994
2017-11-01,150.5
2017-11-02,150.550003
2017-11-03,149.149994
2017-11-06,150.699997
2017-11-07,147.899994
2017-11-08,147.899994
2017-11-09,149.850006
2017-11-10,149.240005
2017-11-13,147.0
2017-11-14,149.309998
2017-11-15,149.309998
2017-11-16,150.25
2017-11-17,151.0
2017-11-20,151.0
2017-11-21,151.0
2017-11-22,151.279999
2017-11-24,154.5
2017-11-27,154.119995
2017-11-28,154.929993
2017-11-29,155.600006
2017-11-30,155.300003
2017-12-01,152.949997
2017-12-04,152.949997
2017-12-05,154.669998
2017-12-06,155.16000400000001
2017-12-07,156.190002
2017-12-08,154.649994
2017-12-11,154.649994
2017-12-12,154.649994
2017-12-13,152.199997
2017-12-14,152.199997
2017-12-15,151.5
2017-12-18,155.429993
2017-12-19,154.0
2017-12-20,154.83999599999999
2017-12-21,155.850006
2017-12-22,155.179993
2017-12-26,155.179993
2017-12-27,157.130005
2017-12-28,157.919998
2017-12-29,157.399994
2018-01-02,156.149994
2018-01-03,158.300003
2018-01-04,158.380005
2018-01-05,159.190002
2018-01-08,159.66000400000001
2018-01-09,159.899994
2018-01-10,157.470001
2018-01-11,158.41000400000001
2018-01-12,160.100006
2018-01-16,158.899994
2018-01-17,160.0
2018-01-18,160.0
2018-01-19,159.449997
2018-01-22,159.779999
2018-01-23,160.5
2018-01-24,160.5
2018-01-25,159.699997
2018-01-26,161.309998
2018-01-29,159.679993
2018-01-30,160.16000400000001
2018-01-31,161.25
2018-02-01,160.800003
2018-02-02,160.800003
2018-02-05,155.610001
2018-02-06,151.559998
2018-02-07,152.149994
2018-02-08,154.5
2018-02-09,154.5
2018-02-12,157.800003
2018-02-13,160.050003
2018-02-14,164.470001
2018-02-15,164.550003
2018-02-16,166.440002
2018-02-20,163.350006
2018-02-21,163.350006
2018-02-22,163.350006
2018-02-23,163.350006
2018-02-26,167.58999599999999
2018-02-27,166.350006
2018-02-28,166.100006
2018-03-01,162.899994
2018-03-02,159.75
2018-03-05,161.399994
2018-03-06,162.800003
2018-03-07,162.5
2018-03-08,165.320007
2018-03-09,165.300003
2018-03-12,165.300003
2018-03-13,165.800003
2018-03-14,165.729996
2018-03-15,165.729996
2018-03-16,165.0
2018-03-19,163.0
2018-03-20,162.699997
2018-03-21,162.809998
2018-03-22,163.78999299999998
2018-03-23,163.860001
2018-03-26,164.850006
2018-03-27,164.850006
2018-03-28,164.880005
2018-03-29,165.949997
2018-04-02,165.25
2018-04-03,166.5
2018-04-04,170.25
2018-04-05,169.820007
2018-04-06,170.600006
2018-04-09,170.600006
2018-04-10,172.350006
2018-04-11,172.350006
2018-04-12,171.449997
2018-04-13,172.100006
2018-04-16,172.75
2018-04-17,172.610001
2018-04-18,172.949997
2018-04-19,170.5
2018-04-20,170.320007
2018-04-23,170.320007
2018-04-24,166.429993
2018-04-25,166.0
2018-04-26,166.28999299999998
2018-04-27,166.949997
2018-04-30,167.300003
2018-05-01,164.059998
2018-05-02,164.699997
2018-05-03,165.699997
2018-05-04,165.699997
2018-05-07,164.850006
2018-05-08,164.649994
2018-05-09,163.130005
2018-05-10,163.130005
2018-05-11,164.149994
2018-05-14,166.5
2018-05-15,164.149994
2018-05-16,165.050003
2018-05-17,164.899994
2018-05-18,163.649994
2018-05-21,163.649994
2018-05-22,165.149994
2018-05-23,165.25
2018-05-24,165.25
2018-05-25,168.5
2018-05-29,168.5
2018-05-30,168.5
2018-05-31,168.5
2018-06-01,165.759995
2018-06-04,167.100006
2018-06-05,169.070007
2018-06-06,167.199997
2018-06-07,165.479996
2018-06-08,165.740005
2018-06-11,167.199997
2018-06-12,169.600006
2018-06-13,170.449997
2018-06-14,170.149994
2018-06-15,170.600006
2018-06-18,167.929993
2018-06-19,165.020004
2018-06-20,164.279999
2018-06-21,161.830002
2018-06-22,163.059998
2018-06-25,162.690002
2018-06-26,162.690002
2018-06-27,161.300003
2018-06-28,160.25
2018-06-29,162.649994
2018-07-02,160.58999599999999
2018-07-03,161.399994
2018-07-05,160.619995
