Date,EQNR
2015-06-30,17.9
2015-07-01,17.25
2015-07-02,17.559998999999998
2015-07-06,16.74
2015-07-07,16.9
2015-07-08,16.549999
2015-07-09,16.870001000000002
2015-07-10,17.23
2015-07-13,16.91
2015-07-14,17.309998999999998
2015-07-15,16.99
2015-07-16,17.25
2015-07-17,17.040001
2015-07-20,16.73
2015-07-21,17.09
2015-07-22,16.709999
2015-07-23,16.690001000000002
2015-07-24,16.24
2015-07-27,15.84
2015-07-28,16.48
2015-07-29,17.120001000000002
2015-07-30,17.27
2015-07-31,16.91
2015-08-03,16.370001000000002
2015-08-04,16.469998999999998
2015-08-05,16.52
2015-08-06,16.66
2015-08-07,16.6
2015-08-10,16.969998999999998
2015-08-11,16.5
2015-08-12,16.959999
2015-08-13,16.290001
2015-08-14,15.98
2015-08-17,15.97
2015-08-18,15.78
2015-08-19,15.18
2015-08-20,15.05
2015-08-21,14.73
2015-08-24,13.99
2015-08-25,13.89
2015-08-26,14.45
2015-08-27,15.15
2015-08-28,15.35
2015-08-31,15.49
2015-09-01,14.77
2015-09-02,15.02
2015-09-03,15.11
2015-09-04,14.6
2015-09-08,14.87
2015-09-09,14.56
2015-09-10,14.72
2015-09-11,14.41
2015-09-14,14.27
2015-09-15,14.59
2015-09-16,15.31
2015-09-17,15.28
2015-09-18,14.76
2015-09-21,14.86
2015-09-22,14.6
2015-09-23,14.25
2015-09-24,14.2
2015-09-25,14.34
2015-09-28,13.85
2015-09-29,14.17
2015-09-30,14.56
2015-10-01,14.83
2015-10-02,15.64
2015-10-05,15.89
2015-10-06,16.75
2015-10-07,17.370001000000002
2015-10-08,17.629998999999998
2015-10-09,17.58
2015-10-12,17.110001
2015-10-13,16.75
2015-10-14,17.23
2015-10-15,17.530001000000002
2015-10-16,17.74
2015-10-19,17.139999
2015-10-20,17.139999
2015-10-21,16.940001000000002
2015-10-22,17.32
2015-10-23,17.129998999999998
2015-10-26,16.82
2015-10-27,16.25
2015-10-28,16.299999
2015-10-29,15.97
2015-10-30,16.16
2015-11-02,16.280001000000002
2015-11-03,17.059998999999998
2015-11-04,16.6
2015-11-05,16.49
2015-11-06,16.23
2015-11-09,16.15
2015-11-10,16.139999
2015-11-11,15.74
2015-11-12,14.9
2015-11-13,15.0
2015-11-16,15.42
2015-11-17,15.19
2015-11-18,15.69
2015-11-19,15.53
2015-11-20,15.32
2015-11-23,15.32
2015-11-24,15.82
2015-11-25,15.56
2015-11-27,15.36
2015-11-30,15.37
2015-12-01,15.7
2015-12-02,15.34
2015-12-03,15.52
2015-12-04,14.95
2015-12-07,14.21
2015-12-08,14.09
2015-12-09,14.31
2015-12-10,14.27
2015-12-11,13.89
2015-12-14,14.06
2015-12-15,14.45
2015-12-16,14.39
2015-12-17,13.71
2015-12-18,13.59
2015-12-21,13.42
2015-12-22,13.64
2015-12-23,14.37
2015-12-24,14.31
2015-12-28,14.02
2015-12-29,14.2
2015-12-30,13.88
2015-12-31,13.96
2016-01-04,13.86
2016-01-05,13.59
2016-01-06,13.06
2016-01-07,12.76
2016-01-08,12.41
2016-01-11,11.95
2016-01-12,11.8
2016-01-13,11.56
2016-01-14,12.16
2016-01-15,11.83
2016-01-19,11.79
2016-01-20,11.38
2016-01-21,11.87
2016-01-22,12.51
2016-01-25,11.9
2016-01-26,12.54
2016-01-27,12.51
2016-01-28,13.31
2016-01-29,13.6
2016-02-01,13.16
2016-02-02,12.49
2016-02-03,13.19
2016-02-04,13.84
2016-02-05,14.0
2016-02-08,13.96
2016-02-09,13.45
2016-02-10,13.13
2016-02-11,13.09
2016-02-12,13.63
2016-02-16,13.37
2016-02-17,14.14
2016-02-18,14.0
2016-02-19,13.94
2016-02-22,14.37
2016-02-23,13.92
2016-02-24,13.84
2016-02-25,13.98
2016-02-26,14.29
2016-02-29,14.56
2016-03-01,14.78
2016-03-02,15.14
2016-03-03,15.38
2016-03-04,15.87
2016-03-07,15.94
2016-03-08,15.2
2016-03-09,15.52
2016-03-10,15.28
2016-03-11,15.48
2016-03-14,15.41
2016-03-15,15.12
2016-03-16,15.53
2016-03-17,15.95
2016-03-18,16.01
2016-03-21,15.84
2016-03-22,15.82
2016-03-23,15.02
2016-03-24,15.16
2016-03-28,15.24
2016-03-29,15.15
2016-03-30,15.68
2016-03-31,15.56
2016-04-01,15.18
2016-04-04,14.8
2016-04-05,14.66
2016-04-06,14.98
2016-04-07,14.87
2016-04-08,15.37
2016-04-11,15.58
2016-04-12,16.120001000000002
2016-04-13,16.1
2016-04-14,16.129998999999998
2016-04-15,15.82
2016-04-18,15.93
2016-04-19,16.52
2016-04-20,16.799999
2016-04-21,16.799999
2016-04-22,16.860001
2016-04-25,16.57
2016-04-26,16.860001
2016-04-27,17.68
2016-04-28,17.610001
2016-04-29,17.59
2016-05-02,17.4
2016-05-03,16.870001000000002
2016-05-04,16.57
2016-05-05,16.719998999999998
2016-05-06,16.59
2016-05-09,16.27
2016-05-10,16.52
2016-05-11,16.51
2016-05-12,16.77
2016-05-13,16.33
2016-05-16,16.690001000000002
2016-05-17,16.690001000000002
2016-05-18,16.450001
2016-05-19,16.139999
2016-05-20,16.27
2016-05-23,16.059998999999998
2016-05-24,16.17
2016-05-25,16.690001000000002
2016-05-26,16.530001000000002
2016-05-27,16.24
2016-05-31,15.76
2016-06-01,15.94
2016-06-02,15.89
2016-06-03,16.1
2016-06-06,16.610001
2016-06-07,17.02
2016-06-08,17.16
2016-06-09,16.91
2016-06-10,16.370001000000002
2016-06-13,16.18
2016-06-14,15.92
2016-06-15,16.049999
2016-06-16,15.77
2016-06-17,16.32
2016-06-20,16.639999
2016-06-21,16.719998999999998
2016-06-22,16.59
2016-06-23,17.4
2016-06-24,16.16
2016-06-27,15.7
2016-06-28,16.299999
2016-06-29,16.870001000000002
2016-06-30,17.309998999999998
2016-07-01,17.4
2016-07-05,17.18
2016-07-06,17.129998999999998
2016-07-07,17.040001
2016-07-08,17.08
2016-07-11,17.24
2016-07-12,17.66
2016-07-13,17.469998999999998
2016-07-14,17.73
2016-07-15,17.74
2016-07-18,17.6
2016-07-19,17.290001
2016-07-20,17.360001
2016-07-21,17.32
2016-07-22,16.860001
2016-07-25,16.49
2016-07-26,16.66
2016-07-27,16.110001
2016-07-28,15.84
2016-07-29,15.91
2016-08-01,15.23
2016-08-02,15.4
2016-08-03,15.78
2016-08-04,15.93
2016-08-05,15.97
2016-08-08,15.97
2016-08-09,16.030001000000002
2016-08-10,15.82
2016-08-11,16.209999
2016-08-12,16.299999
2016-08-15,16.280001000000002
2016-08-16,16.43
2016-08-17,16.27
2016-08-18,16.549999
2016-08-19,16.4
2016-08-22,16.110001
2016-08-23,16.17
2016-08-24,16.02
2016-08-25,16.02
2016-08-26,15.96
2016-08-29,16.1
2016-08-30,16.040001
2016-08-31,15.65
2016-09-01,15.45
2016-09-02,15.92
2016-09-06,16.35
2016-09-07,16.43
2016-09-08,16.530001000000002
2016-09-09,15.59
2016-09-12,15.78
2016-09-13,15.19
2016-09-14,15.11
2016-09-15,15.18
2016-09-16,15.11
2016-09-19,15.1
2016-09-20,15.07
2016-09-21,15.41
2016-09-22,15.83
2016-09-23,15.67
2016-09-26,15.54
2016-09-27,15.34
2016-09-28,16.08
2016-09-29,16.469998999999998
2016-09-30,16.799999
2016-10-03,16.84
2016-10-04,16.780001000000002
2016-10-05,17.049999
2016-10-06,17.07
2016-10-07,16.879998999999998
2016-10-10,17.299999
2016-10-11,16.85
2016-10-12,16.870001000000002
2016-10-13,16.75
2016-10-14,16.700001
2016-10-17,16.639999
2016-10-18,16.41
2016-10-19,16.690001000000002
2016-10-20,16.5
2016-10-21,16.52
2016-10-24,16.540001
2016-10-25,16.309998999999998
2016-10-26,16.33
2016-10-27,16.6
2016-10-28,16.530001000000002
2016-10-31,16.24
2016-11-01,16.129998999999998
2016-11-02,16.0
2016-11-03,16.030001000000002
2016-11-04,16.139999
2016-11-07,16.790001
2016-11-08,16.75
2016-11-09,16.610001
2016-11-10,16.51
2016-11-11,16.129998999999998
2016-11-14,15.86
2016-11-15,16.440001000000002
2016-11-16,16.35
2016-11-17,16.309998999999998
2016-11-18,16.27
2016-11-21,17.01
2016-11-22,17.049999
2016-11-23,16.9
2016-11-25,16.84
2016-11-28,16.629998999999998
2016-11-29,16.35
2016-11-30,17.4
2016-12-01,17.790001
2016-12-02,17.709999
2016-12-05,17.719998999999998
2016-12-06,17.68
2016-12-07,17.85
2016-12-08,17.950001
2016-12-09,18.059998999999998
2016-12-12,18.299999
2016-12-13,18.51
2016-12-14,17.889999
2016-12-15,18.02
2016-12-16,18.219998999999998
2016-12-19,18.07
2016-12-20,18.01
2016-12-21,18.17
2016-12-22,18.120001000000002
2016-12-23,18.09
2016-12-27,18.190001000000002
2016-12-28,18.18
2016-12-29,18.370001000000002
2016-12-30,18.24
2017-01-03,18.610001
2017-01-04,18.559998999999998
2017-01-05,18.969998999999998
2017-01-06,18.84
2017-01-09,18.52
2017-01-10,18.530001000000002
2017-01-11,18.870001000000002
2017-01-12,18.98
2017-01-13,19.139999
2017-01-17,18.98
2017-01-18,18.77
2017-01-19,18.799999
2017-01-20,18.940001000000002
2017-01-23,18.85
2017-01-24,19.209999
2017-01-25,19.139999
2017-01-26,19.02
2017-01-27,18.83
2017-01-30,18.469998999999998
2017-01-31,18.67
2017-02-01,18.74
2017-02-02,18.65
2017-02-03,18.809998999999998
2017-02-06,18.780001000000002
2017-02-07,17.809998999999998
2017-02-08,17.889999
2017-02-09,17.860001
2017-02-10,17.9
2017-02-13,17.889999
2017-02-14,17.85
2017-02-15,17.66
2017-02-16,17.700001
2017-02-17,17.57
2017-02-21,17.780001000000002
2017-02-22,17.5
2017-02-23,17.66
2017-02-24,17.41
2017-02-27,17.6
2017-02-28,17.6
2017-03-01,17.74
2017-03-02,17.459999
2017-03-03,17.58
2017-03-06,17.440001000000002
2017-03-07,17.42
2017-03-08,16.84
2017-03-09,16.93
2017-03-10,17.139999
2017-03-13,17.27
2017-03-14,16.83
2017-03-15,17.459999
2017-03-16,17.450001
2017-03-17,17.5
2017-03-20,17.5
2017-03-21,17.389999
2017-03-22,17.299999
2017-03-23,17.01
2017-03-24,16.98
2017-03-27,16.84
2017-03-28,16.950001
2017-03-29,17.33
2017-03-30,17.25
2017-03-31,17.18
2017-04-03,17.309998999999998
2017-04-04,17.440001000000002
2017-04-05,17.15
2017-04-06,17.24
2017-04-07,17.200001
2017-04-10,17.299999
2017-04-11,17.33
2017-04-12,17.290001
2017-04-13,16.9
2017-04-17,17.120001000000002
2017-04-18,16.77
2017-04-19,16.370001000000002
2017-04-20,16.469998999999998
2017-04-21,16.34
2017-04-24,16.629998999999998
2017-04-25,16.700001
2017-04-26,16.5
2017-04-27,16.42
2017-04-28,16.43
2017-05-01,16.379998999999998
2017-05-02,16.32
2017-05-03,16.440001000000002
2017-05-04,16.34
2017-05-05,17.200001
2017-05-08,17.309998999999998
2017-05-09,17.190001000000002
2017-05-10,17.65
2017-05-11,17.57
2017-05-12,17.57
2017-05-15,17.9
2017-05-16,18.0
2017-05-17,17.9
2017-05-18,17.92
2017-05-19,18.23
2017-05-22,18.280001000000002
2017-05-23,18.219998999999998
2017-05-24,18.139999
2017-05-25,17.709999
2017-05-26,17.889999
2017-05-30,17.57
2017-05-31,17.41
2017-06-01,17.440001000000002
2017-06-02,17.33
2017-06-05,17.32
2017-06-06,17.58
2017-06-07,17.43
2017-06-08,17.280001000000002
2017-06-09,17.530001000000002
2017-06-12,17.559998999999998
2017-06-13,17.75
2017-06-14,17.309998999999998
2017-06-15,16.92
2017-06-16,17.16
2017-06-19,17.110001
2017-06-20,16.639999
2017-06-21,16.290001
2017-06-22,16.379998999999998
2017-06-23,16.610001
2017-06-26,16.450001
2017-06-27,16.57
2017-06-28,16.690001000000002
2017-06-29,16.6
2017-06-30,16.530001000000002
2017-07-03,16.73
2017-07-05,16.360001
2017-07-06,16.360001
2017-07-07,16.32
2017-07-10,16.49
2017-07-11,16.68
2017-07-12,16.889999
2017-07-13,16.959999
2017-07-14,17.17
2017-07-17,17.18
2017-07-18,17.16
2017-07-19,17.379998999999998
2017-07-20,17.49
2017-07-21,17.26
2017-07-24,17.4
2017-07-25,17.709999
2017-07-26,17.870001000000002
2017-07-27,18.450001
2017-07-28,18.610001
2017-07-31,18.76
2017-08-01,18.629998999999998
2017-08-02,19.02
2017-08-03,18.85
2017-08-04,18.959999
2017-08-07,18.91
2017-08-08,18.610001
2017-08-09,18.610001
2017-08-10,18.459999
2017-08-11,18.35
2017-08-14,18.24
2017-08-15,18.4
2017-08-16,18.33
2017-08-17,18.1
2017-08-18,18.41
2017-08-21,18.27
2017-08-22,18.5
2017-08-23,18.639999
2017-08-24,18.620001000000002
2017-08-25,18.73
2017-08-28,18.65
2017-08-29,18.68
2017-08-30,18.559998999999998
2017-08-31,18.85
2017-09-01,18.969998999999998
2017-09-05,19.110001
2017-09-06,19.200001
2017-09-07,19.23
2017-09-08,18.959999
2017-09-11,19.030001000000002
2017-09-12,19.09
2017-09-13,19.370001000000002
2017-09-14,19.48
2017-09-15,19.530001000000002
2017-09-18,19.559998999999998
2017-09-19,19.629998999999998
2017-09-20,19.76
2017-09-21,19.860001
2017-09-22,20.0
2017-09-25,20.370001000000002
2017-09-26,20.120001000000002
2017-09-27,19.959999
2017-09-28,20.110001
2017-09-29,20.09
2017-10-02,20.049999
2017-10-03,20.1
2017-10-04,19.950001
2017-10-05,20.02
2017-10-06,19.879998999999998
2017-10-09,19.940001000000002
2017-10-10,20.200001
2017-10-11,20.299999
2017-10-12,20.200001
2017-10-13,20.309998999999998
2017-10-16,20.530001000000002
2017-10-17,20.4
2017-10-18,20.17
2017-10-19,20.26
2017-10-20,20.43
2017-10-23,20.42
2017-10-24,20.52
2017-10-25,20.459999
2017-10-26,19.889999
2017-10-27,20.1
2017-10-30,20.540001
2017-10-31,20.309998999999998
2017-11-01,20.42
2017-11-02,20.34
2017-11-03,20.32
2017-11-06,20.85
2017-11-07,20.76
2017-11-08,20.85
2017-11-09,21.01
2017-11-10,20.889999
2017-11-13,20.690001000000002
2017-11-14,20.24
2017-11-15,19.950001
2017-11-16,20.0
2017-11-17,19.940001000000002
2017-11-20,19.809998999999998
2017-11-21,20.110001
2017-11-22,20.34
2017-11-24,20.4
2017-11-27,20.17
2017-11-28,20.23
2017-11-29,20.129998999999998
2017-11-30,20.08
2017-12-01,20.25
2017-12-04,20.389999
2017-12-05,20.35
2017-12-06,20.02
2017-12-07,19.950001
2017-12-08,20.129998999999998
2017-12-11,20.209999
2017-12-12,20.77
2017-12-13,20.549999
2017-12-14,20.43
2017-12-15,20.15
2017-12-18,20.309998999999998
2017-12-19,20.190001000000002
2017-12-20,20.469998999999998
2017-12-21,21.049999
2017-12-22,21.030001000000002
2017-12-26,21.290001
2017-12-27,21.35
2017-12-28,21.41
2017-12-29,21.42
2018-01-02,22.0
2018-01-03,22.41
2018-01-04,22.68
2018-01-05,22.639999
2018-01-08,22.76
2018-01-09,22.74
2018-01-10,22.860001
2018-01-11,23.200001
2018-01-12,23.52
2018-01-16,23.23
2018-01-17,23.469998999999998
2018-01-18,23.360001
2018-01-19,23.190001000000002
2018-01-22,23.68
2018-01-23,23.6
2018-01-24,24.219998999999998
2018-01-25,24.26
2018-01-26,24.120001000000002
2018-01-29,23.74
2018-01-30,23.200001
2018-01-31,23.440001000000002
2018-02-01,23.83
2018-02-02,22.709999
2018-02-05,21.969998999999998
2018-02-06,22.48
2018-02-07,22.59
2018-02-08,21.709999
2018-02-09,21.51
2018-02-12,21.93
2018-02-13,22.129998999999998
2018-02-14,22.35
2018-02-15,22.459999
2018-02-16,22.530001000000002
2018-02-20,22.459999
2018-02-21,22.33
2018-02-22,22.59
2018-02-23,23.18
2018-02-26,23.25
2018-02-27,22.84
2018-02-28,22.629998999999998
2018-03-01,22.639999
2018-03-02,22.690001000000002
2018-03-05,22.790001
2018-03-06,23.200001
2018-03-07,22.76
2018-03-08,22.610001
2018-03-09,22.91
2018-03-12,22.91
2018-03-13,23.030001000000002
2018-03-14,23.059998999999998
2018-03-15,23.01
2018-03-16,23.24
2018-03-19,22.719998999999998
2018-03-20,23.07
2018-03-21,23.700001
2018-03-22,23.200001
2018-03-23,23.33
2018-03-26,23.83
2018-03-27,23.59
2018-03-28,23.27
2018-03-29,23.65
2018-04-02,23.26
2018-04-03,23.799999
2018-04-04,23.950001
2018-04-05,24.450001
2018-04-06,24.27
2018-04-09,24.65
2018-04-10,25.48
2018-04-11,25.9
2018-04-12,25.58
2018-04-13,25.51
2018-04-16,25.51
2018-04-17,25.559998999999998
2018-04-18,26.18
2018-04-19,26.01
2018-04-20,25.6
2018-04-23,25.620001000000002
2018-04-24,25.35
2018-04-25,24.959999
2018-04-26,25.98
2018-04-27,25.809998999999998
2018-04-30,25.6
2018-05-01,25.129998999999998
2018-05-02,25.379998999999998
2018-05-03,25.629998999999998
2018-05-04,25.68
2018-05-07,25.639999
2018-05-08,25.799999
2018-05-09,26.65
2018-05-10,27.040001
2018-05-11,27.129998999999998
2018-05-14,27.23
2018-05-15,27.32
2018-05-16,27.139999
2018-05-17,27.360001
2018-05-18,27.18
2018-05-21,27.4
2018-05-22,27.040001
2018-05-23,26.620001000000002
2018-05-24,26.120001000000002
2018-05-25,25.200001
2018-05-29,25.02
2018-05-30,25.92
2018-05-31,26.25
2018-06-01,26.26
2018-06-04,26.190001000000002
2018-06-05,26.16
2018-06-06,26.389999
2018-06-07,27.07
2018-06-08,26.85
2018-06-11,27.17
2018-06-12,26.809998999999998
2018-06-13,26.84
2018-06-14,26.950001
2018-06-15,26.52
2018-06-18,26.540001
2018-06-19,26.17
2018-06-20,26.120001000000002
2018-06-21,25.51
2018-06-22,26.48
2018-06-25,25.74
2018-06-26,26.139999
2018-06-27,26.33
2018-06-28,26.290001
2018-06-29,26.41
2018-07-02,26.09
2018-07-03,26.370001000000002
2018-07-05,27.1
2018-07-06,26.98
2018-07-09,27.620001000000002
2018-07-10,27.92
2018-07-11,26.950001
2018-07-12,26.99
2018-07-13,26.809998999999998
2018-07-16,26.43
2018-07-17,26.290001
2018-07-18,26.120001000000002
2018-07-19,25.84
2018-07-20,25.969998999999998
2018-07-23,25.879998999999998
2018-07-24,26.139999
2018-07-25,26.360001
2018-07-26,25.889999
2018-07-27,26.030001000000002
2018-07-30,26.200001
2018-07-31,26.459999
2018-08-01,26.360001
2018-08-02,26.110001
2018-08-03,26.15
2018-08-06,26.17
2018-08-07,26.65
2018-08-08,26.440001000000002
2018-08-09,25.879998999999998
2018-08-10,25.68
2018-08-13,25.709999
2018-08-14,25.49
2018-08-15,24.690001000000002
2018-08-16,24.98
2018-08-17,25.139999
2018-08-20,25.52
2018-08-21,25.549999
2018-08-22,25.99
2018-08-23,25.73
2018-08-24,25.92
2018-08-27,26.280001000000002
2018-08-28,26.120001000000002
2018-08-29,26.370001000000002
2018-08-30,26.26
2018-08-31,25.77
2018-09-04,25.68
2018-09-05,25.25
2018-09-06,25.0
2018-09-07,24.9
2018-09-10,24.98
2018-09-11,25.879998999999998
2018-09-12,26.360001
2018-09-13,26.52
2018-09-14,26.440001000000002
2018-09-17,26.41
2018-09-18,26.620001000000002
2018-09-19,26.540001
2018-09-20,26.450001
2018-09-21,26.629998999999998
2018-09-24,27.639999
2018-09-25,28.700001
2018-09-26,28.280001000000002
2018-09-27,28.35
2018-09-28,28.200001
2018-10-01,28.41
2018-10-02,28.09
2018-10-03,28.219998999999998
2018-10-04,27.66
2018-10-05,27.82
2018-10-08,27.469998999999998
2018-10-09,28.23
2018-10-10,27.48
2018-10-11,26.74
2018-10-12,26.879998999999998
2018-10-15,27.059998999999998
2018-10-16,27.379998999999998
2018-10-17,27.049999
2018-10-18,26.389999
2018-10-19,26.98
2018-10-22,26.379998999999998
2018-10-23,25.66
2018-10-24,25.030001000000002
2018-10-25,25.65
2018-10-26,25.65
2018-10-29,25.41
2018-10-30,25.57
2018-10-31,25.700001
2018-11-01,25.559998999999998
2018-11-02,25.18
2018-11-05,25.700001
2018-11-06,25.57
2018-11-07,25.98
2018-11-08,25.09
2018-11-09,24.799999
2018-11-12,24.4
2018-11-13,23.58
2018-11-14,23.969998999999998
2018-11-15,24.360001
2018-11-16,24.780001000000002
2018-11-19,24.360001
2018-11-20,23.25
2018-11-21,23.959999
2018-11-23,22.889999
2018-11-26,23.049999
2018-11-27,23.15
2018-11-28,23.42
2018-11-29,23.530001000000002
2018-11-30,23.379998999999998
2018-12-03,24.379998999999998
2018-12-04,23.950001
2018-12-06,23.0
2018-12-07,23.18
2018-12-10,22.950001
2018-12-11,22.74
2018-12-12,22.9
2018-12-13,22.969998999999998
2018-12-14,22.1
2018-12-17,21.93
2018-12-18,21.26
2018-12-19,21.41
2018-12-20,21.01
2018-12-21,20.75
2018-12-24,20.15
2018-12-26,21.23
2018-12-27,21.030001000000002
2018-12-28,21.120001000000002
2018-12-31,21.17
2019-01-02,21.620001000000002
2019-01-03,21.67
2019-01-04,22.290001
2019-01-07,22.48
2019-01-08,22.58
2019-01-09,22.92
2019-01-10,22.860001
2019-01-11,22.610001
2019-01-14,22.280001000000002
2019-01-15,22.43
2019-01-16,22.24
2019-01-17,22.41
2019-01-18,22.76
2019-01-22,22.139999
2019-01-23,21.860001
2019-01-24,22.18
2019-01-25,22.35
2019-01-28,22.0
2019-01-29,22.190001000000002
2019-01-30,22.59
2019-01-31,22.780001000000002
2019-02-01,23.02
2019-02-04,23.33
2019-02-05,23.469998999999998
2019-02-06,23.190001000000002
2019-02-07,22.57
2019-02-08,22.6
2019-02-11,22.309998999999998
2019-02-12,22.93
2019-02-13,22.860001
2019-02-14,22.639999
2019-02-15,23.1
2019-02-19,23.030001000000002
2019-02-20,23.1
2019-02-21,22.629998999999998
2019-02-22,22.66
2019-02-25,22.67
2019-02-26,22.57
2019-02-27,22.629998999999998
2019-02-28,22.459999
2019-03-01,22.35
2019-03-04,22.469998999999998
2019-03-05,22.370001000000002
2019-03-06,22.42
2019-03-07,22.16
2019-03-08,21.709999
2019-03-11,21.719998999999998
2019-03-12,21.98
2019-03-13,22.540001
2019-03-14,22.620001000000002
2019-03-15,22.48
2019-03-18,22.879998999999998
2019-03-19,22.74
2019-03-20,22.889999
2019-03-21,23.0
2019-03-22,22.5
2019-03-25,22.549999
2019-03-26,22.48
2019-03-27,22.049999
2019-03-28,22.040001
2019-03-29,21.969998999999998
2019-04-01,22.299999
2019-04-02,22.27
2019-04-03,22.43
2019-04-04,22.27
2019-04-05,22.66
2019-04-08,23.030001000000002
2019-04-09,22.85
2019-04-10,23.1
2019-04-11,22.98
2019-04-12,23.049999
2019-04-15,23.09
2019-04-16,23.049999
2019-04-17,23.450001
2019-04-18,23.32
2019-04-22,23.879998999999998
2019-04-23,23.68
2019-04-24,22.959999
2019-04-25,22.66
2019-04-26,22.389999
2019-04-29,22.26
2019-04-30,22.190001000000002
2019-05-01,21.76
2019-05-02,21.66
2019-05-03,21.809998999999998
2019-05-06,21.48
2019-05-07,21.280001000000002
2019-05-08,21.24
2019-05-09,20.950001
2019-05-10,21.110001
2019-05-13,20.92
2019-05-14,21.030001000000002
2019-05-15,21.02
2019-05-16,21.49
2019-05-17,20.93
2019-05-20,20.92
2019-05-21,21.01
2019-05-22,20.73
2019-05-23,19.93
2019-05-24,19.950001
2019-05-28,19.48
2019-05-29,19.43
2019-05-30,19.18
2019-05-31,19.15
2019-06-03,19.57
2019-06-04,19.530001000000002
2019-06-05,19.139999
2019-06-06,19.5
2019-06-07,19.9
2019-06-10,19.809998999999998
2019-06-11,19.93
2019-06-12,19.32
2019-06-13,19.5
2019-06-14,19.440001000000002
2019-06-17,19.32
2019-06-18,19.6
2019-06-19,19.379998999999998
2019-06-20,19.98
2019-06-21,20.25
2019-06-24,20.030001000000002
2019-06-25,19.73
2019-06-26,20.09
2019-06-27,19.780001000000002
2019-06-28,19.780001000000002
2019-07-01,20.0
2019-07-02,19.98
2019-07-03,19.93
2019-07-05,19.85
2019-07-08,20.030001000000002
2019-07-09,19.719998999999998
2019-07-10,19.98
2019-07-11,20.440001000000002
2019-07-12,20.139999
2019-07-15,19.889999
2019-07-16,19.290001
2019-07-17,18.950001
2019-07-18,18.85
2019-07-19,19.01
2019-07-22,19.07
2019-07-23,19.049999
2019-07-24,18.969998999999998
2019-07-25,18.15
2019-07-26,18.309998999999998
2019-07-29,18.08
2019-07-30,18.040001
2019-07-31,17.809998999999998
2019-08-01,17.41
2019-08-02,17.309998999999998
2019-08-05,17.01
2019-08-06,17.0
2019-08-07,16.82
2019-08-08,17.049999
2019-08-09,16.870001000000002
2019-08-12,16.65
2019-08-13,17.18
2019-08-14,16.49
2019-08-15,16.42
2019-08-16,16.549999
2019-08-19,16.719998999999998
2019-08-20,16.65
2019-08-21,17.139999
2019-08-22,17.1
2019-08-23,16.629998999999998
2019-08-26,16.790001
2019-08-27,16.709999
2019-08-28,16.92
2019-08-29,16.99
2019-08-30,17.01
2019-09-03,16.93
2019-09-04,17.209999
2019-09-05,18.370001000000002
2019-09-06,18.25
2019-09-09,18.549999
2019-09-10,18.959999
2019-09-11,19.200001
2019-09-12,19.17
2019-09-13,19.43
2019-09-16,20.360001
2019-09-17,20.07
2019-09-18,20.08
2019-09-19,19.870001000000002
2019-09-20,19.85
2019-09-23,19.82
2019-09-24,19.57
2019-09-25,19.33
2019-09-26,19.25
2019-09-27,19.15
2019-09-30,18.950001
2019-10-01,18.940001000000002
2019-10-02,18.26
2019-10-03,18.360001
2019-10-04,18.469998999999998
2019-10-07,18.4
2019-10-08,18.049999
2019-10-09,17.93
2019-10-10,18.48
2019-10-11,18.77
2019-10-14,18.440001000000002
2019-10-15,18.33
2019-10-16,18.15
2019-10-17,18.219998999999998
2019-10-18,18.07
2019-10-21,18.49
2019-10-22,18.58
2019-10-23,19.040001
2019-10-24,19.08
2019-10-25,19.120001000000002
2019-10-28,18.809998999999998
2019-10-29,18.790001
2019-10-30,18.530001000000002
2019-10-31,18.51
2019-11-01,19.190001000000002
2019-11-04,19.379998999999998
2019-11-05,19.5
2019-11-06,19.219998999999998
2019-11-07,19.809998999999998
2019-11-08,19.690001000000002
2019-11-11,19.549999
2019-11-12,19.379998999999998
2019-11-13,19.190001000000002
2019-11-14,19.200001
2019-11-15,19.559998999999998
2019-11-18,19.190001000000002
2019-11-19,18.9
2019-11-20,19.02
2019-11-21,19.24
2019-11-22,19.200001
2019-11-25,19.26
2019-11-26,18.889999
2019-11-27,18.9
2019-11-29,18.530001000000002
2019-12-02,18.540001
2019-12-03,18.059998999999998
2019-12-04,18.450001
2019-12-05,18.32
2019-12-06,18.74
2019-12-09,18.66
2019-12-10,18.280001000000002
2019-12-11,18.34
2019-12-12,18.67
2019-12-13,18.77
2019-12-16,18.91
2019-12-17,19.059998999999998
2019-12-18,19.23
2019-12-19,19.379998999999998
2019-12-20,19.530001000000002
2019-12-23,19.85
2019-12-24,19.780001000000002
2019-12-26,19.9
2019-12-27,19.870001000000002
2019-12-30,19.83
2019-12-31,19.91
2020-01-02,20.43
2020-01-03,20.49
2020-01-06,20.959999
2020-01-07,20.719998999999998
2020-01-08,20.559998999999998
2020-01-09,20.67
2020-01-10,20.440001000000002
2020-01-13,20.49
2020-01-14,20.43
2020-01-15,20.110001
2020-01-16,20.299999
2020-01-17,20.389999
2020-01-21,19.92
2020-01-22,20.0
2020-01-23,19.969998999999998
2020-01-24,19.83
2020-01-27,19.219998999999998
2020-01-28,19.200001
2020-01-29,18.889999
2020-01-30,18.76
2020-01-31,18.18
2020-02-03,17.879998999999998
2020-02-04,18.02
2020-02-05,18.610001
2020-02-06,17.9
2020-02-07,17.280001000000002
2020-02-10,16.719998999999998
2020-02-11,17.24
