Date,TV
2003-06-13,8.5625
2003-06-16,8.7475
2003-06-17,8.8625
2003-06-18,8.73
2003-06-19,8.63
2003-06-20,8.6375
2003-06-23,8.435
2003-06-24,8.67
2003-06-25,8.47
2003-06-26,8.525
2003-06-27,8.57
2003-06-30,8.625
2003-07-01,8.6225
2003-07-02,8.6775
2003-07-03,8.5375
2003-07-07,8.65
2003-07-08,8.72
2003-07-09,8.695
2003-07-10,8.5
2003-07-11,8.495
2003-07-14,8.615
2003-07-15,8.3875
2003-07-16,8.4425
2003-07-17,8.97
2003-07-18,9.35
2003-07-21,9.1525
2003-07-22,9.25
2003-07-23,9.1875
2003-07-24,9.0275
2003-07-25,9.1775
2003-07-28,9.11
2003-07-29,9.005
2003-07-30,9.26
2003-07-31,9.375
2003-08-01,9.275
2003-08-04,9.2575
2003-08-05,9.0625
2003-08-06,8.9925
2003-08-07,8.98
2003-08-08,9.12
2003-08-11,9.1175
2003-08-12,9.125
2003-08-13,9.2125
2003-08-14,9.425
2003-08-15,9.42
2003-08-18,9.4275
2003-08-19,9.375
2003-08-20,9.2575
2003-08-21,9.395
2003-08-22,9.3175
2003-08-25,9.195
2003-08-26,9.0025
2003-08-27,9.1375
2003-08-28,9.195
2003-08-29,9.375
2003-09-02,9.7925
2003-09-03,9.9625
2003-09-04,9.8625
2003-09-05,9.825
2003-09-08,9.6225
2003-09-09,9.4625
2003-09-10,9.45
2003-09-11,9.475
2003-09-12,9.4375
2003-09-15,9.425
2003-09-16,9.45
2003-09-17,9.37
2003-09-18,9.63
2003-09-19,9.5375
2003-09-22,9.3825
2003-09-23,9.4
2003-09-24,9.225
2003-09-25,8.9875
2003-09-26,9.0025
2003-09-29,9.0125
2003-09-30,9.1475
2003-10-01,9.355
2003-10-02,8.8775
2003-10-03,9.0625
2003-10-06,9.0
2003-10-07,9.15
2003-10-08,9.0325
2003-10-09,9.3275
2003-10-10,9.25
2003-10-13,9.3
2003-10-14,9.125
2003-10-15,9.0
2003-10-16,8.9675
2003-10-17,8.7975
2003-10-20,9.02
2003-10-21,9.1625
2003-10-22,9.1525
2003-10-23,9.3025
2003-10-24,9.205
2003-10-27,9.4375
2003-10-28,9.5225
2003-10-29,9.4325
2003-10-30,9.55
2003-10-31,9.6875
2003-11-03,10.0025
2003-11-04,10.0325
2003-11-05,10.025
2003-11-06,10.16
2003-11-07,10.4125
2003-11-10,10.2
2003-11-11,10.015
2003-11-12,10.4375
2003-11-13,10.5675
2003-11-14,10.4375
2003-11-17,10.255
2003-11-18,10.2325
2003-11-19,9.975
2003-11-20,9.8725
2003-11-21,9.875
2003-11-24,9.875
2003-11-25,10.03
2003-11-26,10.14
2003-11-28,10.2125
2003-12-01,10.3
2003-12-02,10.1375
2003-12-03,10.09
2003-12-04,9.985
2003-12-05,9.8675
2003-12-08,9.775
2003-12-09,9.65
2003-12-10,9.425
2003-12-11,9.6625
2003-12-12,9.4125
2003-12-15,9.4
2003-12-16,9.4675
2003-12-17,9.4675
2003-12-18,9.715
2003-12-19,9.76
2003-12-22,9.7775
2003-12-23,9.775
2003-12-24,9.8625
2003-12-26,9.85
2003-12-29,10.0375
2003-12-30,10.01
2003-12-31,9.965
2004-01-02,10.02
2004-01-05,10.29
2004-01-06,10.5
2004-01-07,10.665
2004-01-08,10.63
2004-01-09,10.595
2004-01-12,10.565
2004-01-13,10.5075
2004-01-14,10.4875
2004-01-15,10.46
2004-01-16,10.675
2004-01-20,10.9875
2004-01-21,11.1375
2004-01-22,11.0875
2004-01-23,10.9825
2004-01-26,11.05
2004-01-27,10.95
2004-01-28,10.6
2004-01-29,10.2575
2004-01-30,10.125
2004-02-02,10.45
2004-02-03,10.5
2004-02-04,10.47
2004-02-05,10.5
2004-02-06,10.6675
2004-02-09,10.75
2004-02-10,10.7125
2004-02-11,11.0975
2004-02-12,11.1
2004-02-13,11.0
2004-02-17,11.2275
2004-02-18,11.1125
2004-02-19,11.1125
2004-02-20,10.75
2004-02-23,10.615
2004-02-24,10.54
2004-02-25,10.72
2004-02-26,10.975
2004-02-27,11.0425
2004-03-01,11.2275
2004-03-02,10.9625
2004-03-03,10.7275
2004-03-04,10.97
2004-03-05,11.005
2004-03-08,10.965
2004-03-09,10.8475
2004-03-10,10.7125
2004-03-11,10.4575
2004-03-12,10.5225
2004-03-15,10.25
2004-03-16,10.3975
2004-03-17,10.53
2004-03-18,10.475
2004-03-19,10.5225
2004-03-22,10.3
2004-03-23,10.615
2004-03-24,10.75
2004-03-25,11.1125
2004-03-26,11.6475
2004-03-29,11.565
2004-03-30,11.6275
2004-03-31,11.835
2004-04-01,11.7525
2004-04-02,11.805
2004-04-05,11.81
2004-04-06,11.8725
2004-04-07,11.8075
2004-04-08,11.71
2004-04-12,11.915
2004-04-13,11.5875
2004-04-14,11.375
2004-04-15,11.21
2004-04-16,11.475
2004-04-19,11.51
2004-04-20,11.3125
2004-04-21,11.2875
2004-04-22,11.4375
2004-04-23,11.4625
2004-04-26,11.3325
2004-04-27,11.25
2004-04-28,10.93
2004-04-29,10.92
2004-04-30,10.8975
2004-05-03,11.1
2004-05-04,11.275
2004-05-05,11.125
2004-05-06,10.775
2004-05-07,10.525
2004-05-10,9.8075
2004-05-11,10.15
2004-05-12,10.06
2004-05-13,10.215
2004-05-14,10.4025
2004-05-17,10.2025
2004-05-18,9.9125
2004-05-19,10.215
2004-05-20,10.1575
2004-05-21,10.25
2004-05-24,10.445
2004-05-25,10.6025
2004-05-26,10.6025
2004-05-27,10.5675
2004-05-28,10.565
2004-06-01,10.69
2004-06-02,10.7
2004-06-03,10.585
2004-06-04,10.6375
2004-06-07,11.01
2004-06-08,11.005
2004-06-09,10.8225
2004-06-10,10.77
2004-06-14,10.5775
2004-06-15,10.865
2004-06-16,10.74
2004-06-17,10.925
2004-06-18,11.0725
2004-06-21,11.025
2004-06-22,11.0625
2004-06-23,11.05
2004-06-24,11.215
2004-06-25,11.23
2004-06-28,11.0725
2004-06-29,11.1375
2004-06-30,11.3175
2004-07-01,11.3025
2004-07-02,11.3725
2004-07-06,11.1875
2004-07-07,11.125
2004-07-08,11.02
2004-07-09,11.1125
2004-07-12,11.1675
2004-07-13,11.125
2004-07-14,11.025
2004-07-15,10.955
2004-07-16,11.0125
2004-07-19,10.8975
2004-07-20,10.99
2004-07-21,10.9875
2004-07-22,11.125
2004-07-23,11.005
2004-07-26,10.9525
2004-07-27,11.8
2004-07-28,12.045
2004-07-29,11.9625
2004-07-30,11.75
2004-08-02,11.8325
2004-08-03,11.775
2004-08-04,11.675
2004-08-05,11.7875
2004-08-06,11.5675
2004-08-09,11.465
2004-08-10,11.725
2004-08-11,11.555
2004-08-12,11.4625
2004-08-13,11.47
2004-08-16,11.55
2004-08-17,11.7125
2004-08-18,11.7625
2004-08-19,11.6625
2004-08-20,11.74
2004-08-23,11.655
2004-08-24,11.675
2004-08-25,11.8725
2004-08-26,11.8575
2004-08-27,12.06
2004-08-30,11.9875
2004-08-31,12.0325
2004-09-01,12.0875
2004-09-02,12.15
2004-09-03,11.9325
2004-09-07,11.9125
2004-09-08,11.9
2004-09-09,11.98
2004-09-10,11.95
2004-09-13,11.8825
2004-09-14,11.95
2004-09-15,12.17
2004-09-16,12.275
2004-09-17,12.3975
2004-09-20,12.45
2004-09-21,12.58
2004-09-22,12.53
2004-09-23,12.5575
2004-09-24,12.6725
2004-09-27,12.6375
2004-09-28,13.075
2004-09-29,13.225
2004-09-30,13.1825
2004-10-01,13.3775
2004-10-04,13.5575
2004-10-05,13.6025
2004-10-06,13.83
2004-10-07,13.76
2004-10-08,13.48
2004-10-11,13.4975
2004-10-12,13.68
2004-10-13,13.5025
2004-10-14,13.32
2004-10-15,13.325
2004-10-18,13.3525
2004-10-19,13.4025
2004-10-20,13.31
2004-10-21,13.675
2004-10-22,13.8
2004-10-25,13.4425
2004-10-26,13.5125
2004-10-27,13.6825
2004-10-28,13.665
2004-10-29,13.75
2004-11-01,13.9425
2004-11-02,13.995
2004-11-03,14.125
2004-11-04,14.2725
2004-11-05,14.035
2004-11-08,13.7925
2004-11-09,13.925
2004-11-10,13.9625
2004-11-11,14.3675
2004-11-12,14.5
2004-11-15,14.5575
2004-11-16,14.59
2004-11-17,14.6825
2004-11-18,14.8075
2004-11-19,14.7075
2004-11-22,14.7475
2004-11-23,14.8325
2004-11-24,15.0275
2004-11-26,15.39
2004-11-29,15.5
2004-11-30,15.5675
2004-12-01,15.6625
2004-12-02,15.35
2004-12-03,15.12
2004-12-06,14.995
2004-12-07,14.9325
2004-12-08,14.845
2004-12-09,14.5475
2004-12-10,14.3825
2004-12-13,14.6875
2004-12-14,14.8625
2004-12-15,14.905
2004-12-16,14.79
2004-12-17,14.765
2004-12-20,14.775
2004-12-21,14.7825
2004-12-22,14.7875
2004-12-23,14.795
2004-12-27,14.7775
2004-12-28,15.175
2004-12-29,15.1975
2004-12-30,15.1
2004-12-31,15.125
2005-01-03,14.9625
2005-01-04,14.475
2005-01-05,14.455
2005-01-06,14.5025
2005-01-07,14.3875
2005-01-10,14.45
2005-01-11,14.1375
2005-01-12,14.4275
2005-01-13,14.325
2005-01-14,14.7125
2005-01-18,15.1025
2005-01-19,15.085
2005-01-20,14.6825
2005-01-21,14.44
2005-01-24,14.4525
2005-01-25,14.3875
2005-01-26,14.8325
2005-01-27,14.6225
2005-01-28,14.545
2005-01-31,14.7075
2005-02-01,15.2
2005-02-02,15.3325
2005-02-03,15.3125
2005-02-04,15.5775
2005-02-07,15.7025
2005-02-08,15.7025
2005-02-09,15.65
2005-02-10,15.9325
2005-02-11,15.9225
2005-02-14,15.6625
2005-02-15,15.9075
2005-02-16,15.8675
2005-02-17,15.8675
2005-02-18,15.7625
2005-02-22,15.7325
2005-02-23,15.7975
2005-02-24,15.86
2005-02-25,16.1425
2005-02-28,16.112499
2005-03-01,16.2875
2005-03-02,16.389999
2005-03-03,16.3025
2005-03-04,16.317498999999998
2005-03-07,16.2875
2005-03-08,16.1525
2005-03-09,15.935
2005-03-10,15.25
2005-03-11,15.3875
2005-03-14,15.0225
2005-03-15,14.7775
2005-03-16,14.8225
2005-03-17,14.95
2005-03-18,14.95
2005-03-21,14.875
2005-03-22,14.6575
2005-03-23,14.125
2005-03-24,14.1475
2005-03-28,14.14
2005-03-29,14.16
2005-03-30,14.6225
2005-03-31,14.7
2005-04-01,14.72
2005-04-04,14.445
2005-04-05,14.1875
2005-04-06,13.88
2005-04-07,14.0875
2005-04-08,14.125
2005-04-11,13.97
2005-04-12,14.02
2005-04-13,13.9625
2005-04-14,13.6
2005-04-15,13.2525
2005-04-18,13.1875
2005-04-19,13.8725
2005-04-20,13.68
2005-04-21,14.035
2005-04-22,13.8575
2005-04-25,14.3875
2005-04-26,14.6175
2005-04-27,14.25
2005-04-28,13.9375
2005-04-29,14.045
2005-05-02,14.0275
2005-05-03,14.11
2005-05-04,14.5
2005-05-05,14.5575
2005-05-06,14.5475
2005-05-09,14.6075
2005-05-10,14.4
2005-05-11,14.295
2005-05-12,14.1825
2005-05-13,13.9425
2005-05-16,14.0275
2005-05-17,14.17
2005-05-18,14.635
2005-05-19,14.7925
2005-05-20,14.935
2005-05-23,14.935
2005-05-24,15.2375
2005-05-25,14.7875
2005-05-26,15.0
2005-05-27,15.1325
2005-05-31,15.0
2005-06-01,15.0325
2005-06-02,15.2125
2005-06-03,15.095
2005-06-06,14.925
2005-06-07,14.935
2005-06-08,14.95
2005-06-09,14.9325
2005-06-10,14.925
2005-06-13,14.9325
2005-06-14,15.185
2005-06-15,15.3275
2005-06-16,15.4875
2005-06-17,15.49
2005-06-20,15.455
2005-06-21,15.49
2005-06-22,15.4025
2005-06-23,15.3125
2005-06-24,15.3625
2005-06-27,15.515
2005-06-28,15.4625
2005-06-29,15.5
2005-06-30,15.5225
2005-07-01,15.5825
2005-07-05,15.815
2005-07-06,15.935
2005-07-07,15.9525
2005-07-08,16.059998999999998
2005-07-11,15.9875
2005-07-12,15.9775
2005-07-13,16.195
2005-07-14,16.432501000000002
2005-07-15,16.475
2005-07-18,16.3025
2005-07-19,16.370001000000002
2005-07-20,16.692498999999998
2005-07-21,16.807501000000002
2005-07-22,16.959999
2005-07-25,16.555
2005-07-26,16.6
2005-07-27,16.620001000000002
2005-07-28,16.5825
2005-07-29,16.4925
2005-08-01,16.73
2005-08-02,16.700001
2005-08-03,16.622498999999998
2005-08-04,16.635
2005-08-05,16.385
2005-08-08,16.362499
2005-08-09,16.5
2005-08-10,16.719998999999998
2005-08-11,16.6075
2005-08-12,16.495001000000002
2005-08-15,16.58
2005-08-16,16.3025
2005-08-17,16.209999
2005-08-18,16.1775
2005-08-19,16.137501
2005-08-22,16.25
2005-08-23,16.205
2005-08-24,15.74
2005-08-25,15.905
2005-08-26,15.92
2005-08-29,15.8025
2005-08-30,15.6175
2005-08-31,15.7
2005-09-01,15.9375
2005-09-02,16.102501
2005-09-06,16.577499
2005-09-07,16.8025
2005-09-08,16.717501000000002
2005-09-09,16.877501000000002
2005-09-12,16.950001
2005-09-13,16.950001
2005-09-14,17.4125
2005-09-15,17.695
2005-09-16,17.9825
2005-09-19,18.165001
2005-09-20,17.66
2005-09-21,17.625
2005-09-22,17.49
2005-09-23,17.41
2005-09-26,17.3225
2005-09-27,17.370001000000002
2005-09-28,17.5175
2005-09-29,17.629998999999998
2005-09-30,17.9275
2005-10-03,18.202499
2005-10-04,18.125
2005-10-05,17.674999
2005-10-06,17.307501000000002
2005-10-07,17.2875
2005-10-10,17.17
2005-10-11,16.952499
2005-10-12,16.844998999999998
2005-10-13,16.702499
2005-10-14,16.9375
2005-10-17,17.1775
2005-10-18,17.0425
2005-10-19,17.115
2005-10-20,17.002501000000002
2005-10-21,17.262501
2005-10-24,17.7875
2005-10-25,18.1425
2005-10-26,18.09
2005-10-27,17.83
2005-10-28,18.049999
2005-10-31,18.275
2005-11-01,18.7775
2005-11-02,18.6625
2005-11-03,18.59
2005-11-04,18.65
2005-11-07,18.6775
2005-11-08,18.625
2005-11-09,18.735001
2005-11-10,18.92
2005-11-11,19.377501000000002
2005-11-14,19.219998999999998
2005-11-15,19.2125
2005-11-16,19.5
2005-11-17,19.639999
2005-11-18,19.860001
2005-11-21,20.0425
2005-11-22,19.969998999999998
2005-11-23,19.827499
2005-11-25,19.852501
2005-11-28,19.5975
2005-11-29,19.705
2005-11-30,19.85
2005-12-01,20.0875
2005-12-02,19.934998999999998
2005-12-05,20.025
2005-12-06,20.155001000000002
2005-12-07,20.775
2005-12-08,20.475
2005-12-09,20.512501
2005-12-12,20.4725
2005-12-13,20.4925
2005-12-14,20.455
2005-12-15,20.567498999999998
2005-12-16,20.344998999999998
2005-12-19,19.950001
2005-12-20,19.98
2005-12-21,19.940001000000002
2005-12-22,20.125
2005-12-23,20.15
2005-12-27,20.172501
2005-12-28,19.959999
2005-12-29,20.227501
2005-12-30,20.125
2006-01-03,20.887501
2006-01-04,20.9375
2006-01-05,20.747498999999998
2006-01-06,20.9275
2006-01-09,21.225
2006-01-10,21.09
2006-01-11,21.1075
2006-01-12,20.8825
2006-01-13,20.545
2006-01-17,20.165001
2006-01-18,20.0275
2006-01-19,20.65
2006-01-20,20.424999
2006-01-23,20.747498999999998
2006-01-24,20.969998999999998
2006-01-25,21.2575
2006-01-26,21.3475
2006-01-27,21.049999
2006-01-30,21.0075
2006-01-31,20.887501
2006-02-01,21.084999
2006-02-02,20.945
2006-02-03,20.6175
2006-02-06,20.6975
2006-02-07,20.290001
2006-02-08,20.1
2006-02-09,20.362499
2006-02-10,20.0875
2006-02-13,19.83
2006-02-14,19.6625
2006-02-15,19.754998999999998
2006-02-16,20.139999
2006-02-17,20.497498999999998
2006-02-21,20.342501000000002
2006-02-22,20.844998999999998
2006-02-23,20.897499
2006-02-24,20.475
2006-02-27,20.254998999999998
2006-02-28,19.615
2006-03-01,19.7875
2006-03-02,19.487499
2006-03-03,19.3125
2006-03-06,19.49
2006-03-07,18.77
2006-03-08,18.9375
2006-03-09,19.155001000000002
2006-03-10,19.307501000000002
2006-03-13,19.752501000000002
2006-03-14,19.762501
2006-03-15,19.7875
2006-03-16,19.557501000000002
2006-03-17,19.540001
2006-03-20,19.4725
2006-03-21,19.0725
2006-03-22,19.23
2006-03-23,19.120001000000002
2006-03-24,19.18
2006-03-27,19.18
2006-03-28,19.4
2006-03-29,19.83
2006-03-30,19.780001000000002
2006-03-31,19.9
2006-04-03,19.98
2006-04-04,19.860001
2006-04-05,20.33
2006-04-06,20.879998999999998
2006-04-07,20.51
2006-04-10,20.549999
2006-04-11,20.110001
2006-04-12,19.98
2006-04-13,19.99
2006-04-17,19.959999
2006-04-18,20.450001
2006-04-19,20.73
2006-04-20,21.42
2006-04-21,21.860001
2006-04-24,21.790001
2006-04-25,21.219998999999998
2006-04-26,21.370001000000002
2006-04-27,21.0
2006-04-28,21.200001
2006-05-01,21.690001000000002
2006-05-02,22.18
2006-05-03,22.18
2006-05-04,22.09
2006-05-05,22.43
2006-05-08,22.75
2006-05-09,22.84
2006-05-10,22.870001000000002
2006-05-11,22.209999
2006-05-12,21.73
2006-05-15,21.1
2006-05-16,20.98
2006-05-17,20.08
2006-05-18,19.98
2006-05-19,19.73
2006-05-22,19.07
2006-05-23,18.83
2006-05-24,18.790001
2006-05-25,19.43
2006-05-26,19.629998999999998
2006-05-30,18.9
2006-05-31,18.389999
2006-06-01,19.360001
2006-06-02,19.09
2006-06-05,18.559998999999998
2006-06-06,18.5
2006-06-07,18.07
2006-06-08,17.9
2006-06-09,17.5
2006-06-12,16.91
2006-06-13,16.379998999999998
2006-06-14,16.58
2006-06-15,17.84
2006-06-16,17.77
2006-06-19,17.540001
2006-06-20,17.51
2006-06-21,18.5
2006-06-22,18.43
2006-06-23,18.290001
2006-06-26,18.15
2006-06-27,18.040001
2006-06-28,18.370001000000002
2006-06-29,19.190001000000002
2006-06-30,19.309998999999998
2006-07-03,20.459999
2006-07-05,19.59
2006-07-06,19.719998999999998
2006-07-07,19.469998999999998
2006-07-10,19.299999
2006-07-11,19.1
2006-07-12,19.15
2006-07-13,18.370001000000002
2006-07-14,18.110001
2006-07-17,18.4
2006-07-18,18.83
2006-07-19,19.469998999999998
2006-07-20,18.9
2006-07-21,18.469998999999998
2006-07-24,19.049999
2006-07-25,18.950001
2006-07-26,18.610001
2006-07-27,18.549999
2006-07-28,18.799999
2006-07-31,18.52
2006-08-01,18.379998999999998
2006-08-02,18.530001000000002
2006-08-03,18.76
2006-08-04,18.67
2006-08-07,18.639999
2006-08-08,18.629998999999998
2006-08-09,18.440001000000002
2006-08-10,18.65
2006-08-11,18.959999
2006-08-14,18.940001000000002
2006-08-15,19.620001000000002
2006-08-16,19.879998999999998
2006-08-17,19.940001000000002
2006-08-18,19.969998999999998
2006-08-21,19.74
2006-08-22,19.809998999999998
2006-08-23,19.049999
2006-08-24,19.26
2006-08-25,19.32
2006-08-28,19.43
2006-08-29,19.26
2006-08-30,19.200001
2006-08-31,19.040001
2006-09-01,19.190001000000002
2006-09-05,19.450001
2006-09-06,19.110001
2006-09-07,19.01
2006-09-08,18.950001
2006-09-11,18.950001
2006-09-12,18.799999
2006-09-13,19.23
2006-09-14,20.190001000000002
2006-09-15,20.889999
2006-09-18,21.110001
2006-09-19,21.23
2006-09-20,21.51
2006-09-21,20.709999
2006-09-22,20.49
2006-09-25,20.969998999999998
2006-09-26,21.049999
2006-09-27,21.059998999999998
2006-09-28,21.129998999999998
2006-09-29,21.26
2006-10-02,21.129998999999998
2006-10-03,21.299999
2006-10-04,21.99
2006-10-05,22.58
2006-10-06,22.6
2006-10-09,22.73
2006-10-10,23.200001
2006-10-11,22.940001000000002
2006-10-12,22.950001
2006-10-13,23.0
2006-10-16,23.280001000000002
2006-10-17,23.0
2006-10-18,23.040001
2006-10-19,23.27
2006-10-20,23.540001
2006-10-23,24.040001
2006-10-24,24.01
2006-10-25,24.450001
2006-10-26,24.73
2006-10-27,24.950001
2006-10-30,24.52
2006-10-31,24.68
2006-11-01,24.35
2006-11-02,24.379998999999998
2006-11-03,24.219998999999998
2006-11-06,25.120001000000002
2006-11-07,24.790001
2006-11-08,25.0
2006-11-09,25.139999
2006-11-10,24.85
2006-11-13,24.91
2006-11-14,25.139999
2006-11-15,25.030001000000002
2006-11-16,24.809998999999998
2006-11-17,24.540001
2006-11-20,24.690001000000002
2006-11-21,24.93
2006-11-22,25.01
2006-11-24,25.129998999999998
2006-11-27,25.02
2006-11-28,25.049999
2006-11-29,25.370001000000002
2006-11-30,26.280001000000002
2006-12-01,26.65
2006-12-04,27.15
2006-12-05,27.540001
2006-12-06,27.709999
2006-12-07,27.690001000000002
2006-12-08,27.700001
2006-12-11,27.620001000000002
2006-12-12,27.65
2006-12-13,27.639999
2006-12-14,28.200001
2006-12-15,28.049999
2006-12-18,27.85
2006-12-19,27.700001
2006-12-20,27.48
2006-12-21,27.030001000000002
2006-12-22,26.74
2006-12-26,26.799999
2006-12-27,27.040001
2006-12-28,27.01
2006-12-29,27.01
2007-01-03,27.440001000000002
2007-01-04,27.549999
2007-01-05,27.0
2007-01-08,28.040001
2007-01-09,27.23
2007-01-10,27.299999
2007-01-11,27.6
2007-01-12,28.049999
2007-01-16,28.35
2007-01-17,28.700001
2007-01-18,28.0
2007-01-19,28.23
2007-01-22,28.700001
2007-01-23,29.129998999999998
2007-01-24,29.48
2007-01-25,28.870001000000002
2007-01-26,29.18
2007-01-29,29.15
2007-01-30,29.200001
2007-01-31,29.459999
2007-02-01,29.43
2007-02-02,29.360001
2007-02-05,28.9
2007-02-06,29.07
2007-02-07,28.959999
2007-02-08,28.59
2007-02-09,28.190001000000002
2007-02-12,28.5
2007-02-13,29.459999
2007-02-14,30.120001000000002
2007-02-15,29.76
2007-02-16,29.690001000000002
2007-02-20,29.93
2007-02-21,29.84
2007-02-22,29.68
2007-02-23,29.74
2007-02-26,29.02
2007-02-27,27.23
2007-02-28,27.290001
2007-03-01,27.0
2007-03-02,26.75
2007-03-05,26.35
2007-03-06,27.23
2007-03-07,27.09
2007-03-08,28.030001000000002
2007-03-09,28.34
2007-03-12,28.450001
2007-03-13,27.77
2007-03-14,28.040001
2007-03-15,27.98
2007-03-16,27.77
2007-03-19,27.879998999999998
2007-03-20,28.52
2007-03-21,29.6
2007-03-22,29.450001
2007-03-23,29.82
2007-03-26,29.459999
2007-03-27,29.43
2007-03-28,29.09
2007-03-29,29.379998999999998
2007-03-30,29.799999
2007-04-02,30.5
2007-04-03,30.790001
2007-04-04,30.9
2007-04-05,30.83
2007-04-09,31.040001
2007-04-10,30.860001
2007-04-11,30.49
2007-04-12,30.690001000000002
2007-04-13,30.969998999999998
2007-04-16,31.139999
2007-04-17,30.360001
2007-04-18,30.0
2007-04-19,30.120001000000002
2007-04-20,29.99
2007-04-23,29.58
2007-04-24,29.459999
2007-04-25,29.34
2007-04-26,28.84
2007-04-27,28.629998999999998
2007-04-30,28.049999
2007-05-01,28.17
2007-05-02,28.99
2007-05-03,29.17
2007-05-04,29.07
2007-05-07,28.860001
2007-05-08,28.700001
2007-05-09,29.110001
2007-05-10,28.200001
2007-05-11,29.09
2007-05-14,28.969998999999998
2007-05-15,28.639999
2007-05-16,29.549999
2007-05-17,29.5
2007-05-18,29.870001000000002
2007-05-21,30.059998999999998
2007-05-22,30.360001
2007-05-23,30.139999
2007-05-24,29.15
2007-05-25,28.76
2007-05-29,27.9
2007-05-30,28.379998999999998
2007-05-31,28.780001000000002
2007-06-01,28.870001000000002
2007-06-04,28.73
2007-06-05,28.15
2007-06-06,27.620001000000002
2007-06-07,26.84
2007-06-08,26.799999
2007-06-11,27.040001
2007-06-12,26.76
2007-06-13,27.059998999999998
2007-06-14,27.559998999999998
2007-06-15,28.549999
2007-06-18,28.74
2007-06-19,28.280001000000002
2007-06-20,27.6
2007-06-21,27.76
2007-06-22,27.450001
2007-06-25,26.969998999999998
2007-06-26,26.35
2007-06-27,26.559998999999998
2007-06-28,27.209999
2007-06-29,27.610001
2007-07-02,27.75
2007-07-03,27.5
2007-07-05,27.780001000000002
2007-07-06,27.83
2007-07-09,27.9
2007-07-10,27.24
2007-07-11,27.66
2007-07-12,28.389999
2007-07-13,28.719998999999998
2007-07-16,28.030001000000002
2007-07-17,28.5
2007-07-18,28.889999
2007-07-19,28.73
2007-07-20,27.709999
2007-07-23,27.5
2007-07-24,27.49
2007-07-25,27.469998999999998
2007-07-26,26.209999
2007-07-27,25.860001
2007-07-30,25.98
2007-07-31,25.25
2007-08-01,25.139999
2007-08-02,25.459999
2007-08-03,24.82
2007-08-06,25.379998999999998
2007-08-07,25.75
2007-08-08,26.0
2007-08-09,24.860001
2007-08-10,24.209999
2007-08-13,24.690001000000002
2007-08-14,23.780001000000002
2007-08-15,23.68
2007-08-16,23.48
2007-08-17,24.309998999999998
2007-08-20,24.07
2007-08-21,23.879998999999998
2007-08-22,24.52
2007-08-23,24.870001000000002
2007-08-24,25.690001000000002
2007-08-27,25.440001000000002
2007-08-28,24.360001
2007-08-29,25.4
2007-08-30,25.530001000000002
2007-08-31,26.059998999999998
2007-09-04,26.790001
2007-09-05,26.360001
2007-09-06,26.73
2007-09-07,25.959999
2007-09-10,25.58
2007-09-11,26.52
2007-09-12,26.200001
2007-09-13,26.219998999999998
2007-09-14,25.780001000000002
2007-09-17,24.92
2007-09-18,26.030001000000002
2007-09-19,26.049999
2007-09-20,25.389999
2007-09-21,24.860001
2007-09-24,24.690001000000002
2007-09-25,24.700001
2007-09-26,24.75
2007-09-27,24.75
2007-09-28,24.17
2007-10-01,23.58
2007-10-02,24.4
2007-10-03,24.33
2007-10-04,24.940001000000002
2007-10-05,25.73
2007-10-08,25.6
2007-10-09,25.639999
2007-10-10,25.83
2007-10-11,25.9
2007-10-12,26.59
2007-10-15,26.299999
2007-10-16,25.879998999999998
2007-10-17,25.99
2007-10-18,25.73
2007-10-19,24.75
2007-10-22,25.17
2007-10-23,25.299999
2007-10-24,24.9
2007-10-25,24.719998999999998
2007-10-26,24.6
2007-10-29,24.299999
2007-10-30,24.450001
2007-10-31,24.85
2007-11-01,23.700001
2007-11-02,23.629998999999998
2007-11-05,23.42
2007-11-06,23.799999
2007-11-07,23.33
2007-11-08,22.98
2007-11-09,22.35
2007-11-12,22.040001
2007-11-13,23.389999
2007-11-14,23.75
2007-11-15,23.700001
2007-11-16,24.1
2007-11-19,23.5
2007-11-20,23.209999
2007-11-21,22.9
2007-11-23,23.0
2007-11-26,22.67
2007-11-27,23.1
2007-11-28,23.969998999999998
2007-11-29,24.15
2007-11-30,24.17
2007-12-03,23.889999
2007-12-04,23.719998999999998
2007-12-05,24.049999
2007-12-06,24.6
2007-12-07,24.74
2007-12-10,25.25
2007-12-11,24.66
2007-12-12,25.469998999999998
2007-12-13,24.59
2007-12-14,24.469998999999998
2007-12-17,23.799999
2007-12-18,24.23
2007-12-19,24.040001
2007-12-20,24.209999
2007-12-21,24.469998999999998
2007-12-24,24.65
2007-12-26,24.73
2007-12-27,23.860001
2007-12-28,23.780001000000002
2007-12-31,23.77
2008-01-02,23.16
2008-01-03,23.01
2008-01-04,22.700001
2008-01-07,22.690001000000002
2008-01-08,22.559998999999998
2008-01-09,22.540001
2008-01-10,23.23
2008-01-11,22.620001000000002
2008-01-14,23.049999
2008-01-15,22.190001000000002
2008-01-16,21.66
2008-01-17,21.07
2008-01-18,21.33
2008-01-22,20.85
2008-01-23,21.719998999999998
2008-01-24,22.02
2008-01-25,21.26
2008-01-28,21.75
2008-01-29,22.15
2008-01-30,22.1
2008-01-31,22.25
2008-02-01,22.5
2008-02-04,22.32
2008-02-05,21.299999
2008-02-06,21.18
2008-02-07,21.07
2008-02-08,21.33
2008-02-11,21.66
2008-02-12,21.940001000000002
2008-02-13,23.040001
