Date,CI
1991-01-11,4.125
1991-01-14,4.111111
1991-01-15,4.180555
1991-01-16,4.263889
1991-01-17,4.347222
1991-01-18,4.375
1991-01-21,4.4166669999999995
1991-01-22,4.555555
1991-01-23,4.6666669999999995
1991-01-24,4.7083330000000005
1991-01-25,4.819445
1991-01-28,4.861111
1991-01-29,4.8333330000000005
1991-01-30,4.861111
1991-01-31,4.9166669999999995
1991-02-01,4.944445
1991-02-04,5.069445
1991-02-05,5.152778
1991-02-06,5.305555
1991-02-07,5.236111
1991-02-08,5.236111
1991-02-11,5.361111
1991-02-12,5.430555
1991-02-13,5.5833330000000005
1991-02-14,5.513889
1991-02-15,5.513889
1991-02-19,5.430555
1991-02-20,5.277778
1991-02-21,5.277778
1991-02-22,5.277778
1991-02-25,5.222222
1991-02-26,5.1666669999999995
1991-02-27,5.25
1991-02-28,5.4166669999999995
1991-03-01,5.402778
1991-03-04,5.444445
1991-03-05,5.625
1991-03-06,5.6666669999999995
1991-03-07,5.4583330000000005
1991-03-08,5.402778
1991-03-11,5.347222
1991-03-12,5.305555
1991-03-13,5.319445
1991-03-14,5.2083330000000005
1991-03-15,5.111111
1991-03-18,5.111111
1991-03-19,5.0833330000000005
1991-03-20,5.180555
1991-03-21,5.1666669999999995
1991-03-22,5.2083330000000005
1991-03-25,5.3333330000000005
1991-03-26,5.5416669999999995
1991-03-27,5.7083330000000005
1991-03-28,5.9166669999999995
1991-04-01,5.763889
1991-04-02,5.847222
1991-04-03,5.9166669999999995
1991-04-04,5.9166669999999995
1991-04-05,5.736111
1991-04-08,5.8333330000000005
1991-04-09,5.8333330000000005
1991-04-10,5.8333330000000005
1991-04-11,5.944445
1991-04-12,5.9583330000000005
1991-04-15,6.013889
1991-04-16,6.194445
1991-04-17,6.236111
1991-04-18,6.2916669999999995
1991-04-19,6.222222
1991-04-22,6.138889
1991-04-23,5.972222
1991-04-24,5.9166669999999995
1991-04-25,5.819445
1991-04-26,5.694445
1991-04-29,5.472222
1991-04-30,5.472222
1991-05-01,5.555555
1991-05-02,5.694445
1991-05-03,5.555555
1991-05-06,5.597222
1991-05-07,5.513889
1991-05-08,5.472222
1991-05-09,5.5416669999999995
1991-05-10,5.4166669999999995
1991-05-13,5.388889
1991-05-14,5.277778
1991-05-15,5.222222
1991-05-16,5.222222
1991-05-17,5.2083330000000005
1991-05-20,5.194445
1991-05-21,5.305555
1991-05-22,5.375
1991-05-23,5.3333330000000005
1991-05-24,5.444445
1991-05-28,5.444445
1991-05-29,5.430555
1991-05-30,5.555555
1991-05-31,5.777778
1991-06-03,5.611111
1991-06-04,5.611111
1991-06-05,5.5833330000000005
1991-06-06,5.444445
1991-06-07,5.402778
1991-06-10,5.430555
1991-06-11,5.305555
1991-06-12,5.25
1991-06-13,5.305555
1991-06-14,5.263889
1991-06-17,5.180555
1991-06-18,5.125
1991-06-19,5.097222
1991-06-20,5.194445
1991-06-21,5.194445
1991-06-24,5.1666669999999995
1991-06-25,5.1666669999999995
1991-06-26,5.222222
1991-06-27,5.222222
1991-06-28,5.180555
1991-07-01,5.222222
1991-07-02,5.2083330000000005
1991-07-03,5.125
1991-07-05,5.069445
1991-07-08,5.027778
1991-07-09,5.027778
1991-07-10,5.0
1991-07-11,4.986111
1991-07-12,4.986111
1991-07-15,5.0
1991-07-16,5.013889
1991-07-17,4.902778
1991-07-18,4.944445
1991-07-19,4.986111
1991-07-22,4.763889
1991-07-23,4.861111
1991-07-24,4.680555
1991-07-25,4.722222
1991-07-26,4.736111
1991-07-29,4.763889
1991-07-30,4.847222
1991-07-31,5.0
1991-08-01,5.111111
1991-08-02,5.097222
1991-08-05,5.069445
1991-08-06,5.055555
1991-08-07,5.055555
1991-08-08,5.013889
1991-08-09,4.9166669999999995
1991-08-12,4.888889
1991-08-13,4.875
1991-08-14,4.888889
1991-08-15,4.902778
1991-08-16,4.777778
1991-08-19,4.680555
1991-08-20,4.763889
1991-08-21,4.8333330000000005
1991-08-22,4.763889
1991-08-23,4.7916669999999995
1991-08-26,4.7916669999999995
1991-08-27,4.652778
1991-08-28,4.638889
1991-08-29,4.7083330000000005
1991-08-30,4.722222
1991-09-03,4.694445
1991-09-04,4.722222
1991-09-05,4.736111
1991-09-06,4.722222
1991-09-09,4.722222
1991-09-10,4.736111
1991-09-11,4.722222
1991-09-12,4.861111
1991-09-13,4.944445
1991-09-16,4.9583330000000005
1991-09-17,4.986111
1991-09-18,4.930555
1991-09-19,5.0
1991-09-20,5.069445
1991-09-23,5.013889
1991-09-24,4.986111
1991-09-25,4.888889
1991-09-26,4.9166669999999995
1991-09-27,4.972222
1991-09-30,5.027778
1991-10-01,4.9166669999999995
1991-10-02,4.972222
1991-10-03,4.972222
1991-10-04,4.944445
1991-10-07,4.972222
1991-10-08,5.055555
1991-10-09,4.944445
1991-10-10,5.222222
1991-10-11,5.1666669999999995
1991-10-14,5.138889
1991-10-15,5.111111
1991-10-16,5.111111
1991-10-17,5.138889
1991-10-18,5.375
1991-10-21,5.277778
1991-10-22,5.319445
1991-10-23,5.430555
1991-10-24,5.4166669999999995
1991-10-25,5.319445
1991-10-28,5.3333330000000005
1991-10-29,5.430555
1991-10-30,5.694445
1991-10-31,5.777778
1991-11-01,5.9583330000000005
1991-11-04,5.7916669999999995
1991-11-05,5.694445
1991-11-06,5.819445
1991-11-07,6.027778
1991-11-08,5.944445
1991-11-11,6.069445
1991-11-12,6.25
1991-11-13,6.263889
1991-11-14,6.527778
1991-11-15,6.194445
1991-11-18,5.9583330000000005
1991-11-19,5.763889
1991-11-20,5.7916669999999995
1991-11-21,5.75
1991-11-22,5.694445
1991-11-25,5.722222
1991-11-26,5.819445
1991-11-27,5.805555
1991-11-29,5.7916669999999995
1991-12-02,6.0416669999999995
1991-12-03,5.972222
1991-12-04,5.888889
1991-12-05,5.819445
1991-12-06,5.902778
1991-12-09,5.944445
1991-12-10,5.986111
1991-12-11,5.930555
1991-12-12,5.944445
1991-12-13,5.8333330000000005
1991-12-16,5.7916669999999995
1991-12-17,5.8333330000000005
1991-12-18,5.8333330000000005
1991-12-19,5.777778
1991-12-20,6.069445
1991-12-23,6.194445
1991-12-24,6.527778
1991-12-26,6.555555
1991-12-27,6.5833330000000005
1991-12-30,6.763889
1991-12-31,6.7916669999999995
1992-01-02,6.597222
1992-01-03,6.6666669999999995
1992-01-06,6.625
1992-01-07,6.6666669999999995
1992-01-08,6.625
1992-01-09,6.555555
1992-01-10,6.638889
1992-01-13,6.625
1992-01-14,6.75
1992-01-15,6.6666669999999995
1992-01-16,6.652778
1992-01-17,6.638889
1992-01-20,6.5
1992-01-21,6.444445
1992-01-22,6.444445
1992-01-23,6.430555
1992-01-24,6.347222
1992-01-27,6.236111
1992-01-28,6.361111
1992-01-29,6.263889
1992-01-30,6.125
1992-01-31,6.0
1992-02-03,6.138889
1992-02-04,6.125
1992-02-05,6.152778
1992-02-06,6.027778
1992-02-07,6.0416669999999995
1992-02-10,6.027778
1992-02-11,5.875
1992-02-12,6.138889
1992-02-13,6.013889
1992-02-14,6.055555
1992-02-18,6.138889
1992-02-19,6.125
1992-02-20,6.152778
1992-02-21,6.222222
1992-02-24,6.138889
1992-02-25,5.972222
1992-02-26,6.0833330000000005
1992-02-27,6.0416669999999995
1992-02-28,6.097222
1992-03-02,6.111111
1992-03-03,6.180555
1992-03-04,6.25
1992-03-05,6.25
1992-03-06,6.236111
1992-03-09,6.1666669999999995
1992-03-10,6.194445
1992-03-11,6.069445
1992-03-12,6.1666669999999995
1992-03-13,6.222222
1992-03-16,6.222222
1992-03-17,6.25
1992-03-18,6.25
1992-03-19,6.305555
1992-03-20,6.194445
1992-03-23,6.097222
1992-03-24,6.027778
1992-03-25,5.9166669999999995
1992-03-26,5.9166669999999995
1992-03-27,5.875
1992-03-30,5.777778
1992-03-31,5.652778
1992-04-01,5.638889
1992-04-02,5.638889
1992-04-03,5.5833330000000005
1992-04-06,5.597222
1992-04-07,5.444445
1992-04-08,5.277778
1992-04-09,5.527778
1992-04-10,5.694445
1992-04-13,5.7083330000000005
1992-04-14,5.805555
1992-04-15,5.875
1992-04-16,5.930555
1992-04-20,5.847222
1992-04-21,5.6666669999999995
1992-04-22,5.638889
1992-04-23,5.680555
1992-04-24,5.694445
1992-04-27,5.611111
1992-04-28,5.6666669999999995
1992-04-29,5.805555
1992-04-30,5.75
1992-05-01,5.6666669999999995
1992-05-04,5.75
1992-05-05,5.8333330000000005
1992-05-06,5.819445
1992-05-07,5.8333330000000005
1992-05-08,5.861111
1992-05-11,5.902778
1992-05-12,5.888889
1992-05-13,5.902778
1992-05-14,5.8333330000000005
1992-05-15,5.8333330000000005
1992-05-18,5.75
1992-05-19,5.763889
1992-05-20,5.5833330000000005
1992-05-21,5.5833330000000005
1992-05-22,5.5833330000000005
1992-05-26,5.611111
1992-05-27,5.652778
1992-05-28,5.777778
1992-05-29,5.722222
1992-06-01,5.694445
1992-06-02,5.722222
1992-06-03,5.819445
1992-06-04,5.7916669999999995
1992-06-05,5.944445
1992-06-08,5.9583330000000005
1992-06-09,6.055555
1992-06-10,6.0833330000000005
1992-06-11,6.125
1992-06-12,6.027778
1992-06-15,6.069445
1992-06-16,6.0833330000000005
1992-06-17,6.069445
1992-06-18,6.0833330000000005
1992-06-19,6.222222
1992-06-22,6.138889
1992-06-23,6.277778
1992-06-24,6.361111
1992-06-25,6.194445
1992-06-26,6.138889
1992-06-29,6.097222
1992-06-30,6.194445
1992-07-01,6.236111
1992-07-02,6.194445
1992-07-06,6.194445
1992-07-07,6.138889
1992-07-08,6.1666669999999995
1992-07-09,6.2083330000000005
1992-07-10,6.319445
1992-07-13,6.25
1992-07-14,6.125
1992-07-15,6.027778
1992-07-16,6.027778
1992-07-17,5.9166669999999995
1992-07-20,5.875
1992-07-21,5.986111
1992-07-22,6.027778
1992-07-23,6.069445
1992-07-24,6.0
1992-07-27,5.9166669999999995
1992-07-28,5.972222
1992-07-29,6.0
1992-07-30,6.111111
1992-07-31,6.0833330000000005
1992-08-03,6.027778
1992-08-04,6.055555
1992-08-05,6.125
1992-08-06,6.111111
1992-08-07,6.055555
1992-08-10,6.069445
1992-08-11,6.111111
1992-08-12,6.027778
1992-08-13,6.055555
1992-08-14,6.055555
1992-08-17,5.986111
1992-08-18,5.9583330000000005
1992-08-19,5.805555
1992-08-20,5.638889
1992-08-21,5.736111
1992-08-24,5.6666669999999995
1992-08-25,5.638889
1992-08-26,5.680555
1992-08-27,5.694445
1992-08-28,5.652778
1992-08-31,5.6666669999999995
1992-09-01,5.597222
1992-09-02,5.75
1992-09-03,5.7916669999999995
1992-09-04,5.680555
1992-09-08,5.555555
1992-09-09,5.527778
1992-09-10,5.4166669999999995
1992-09-11,5.513889
1992-09-14,5.402778
1992-09-15,5.305555
1992-09-16,5.388889
1992-09-17,5.305555
1992-09-18,5.430555
1992-09-21,5.388889
1992-09-22,5.236111
1992-09-23,5.277778
1992-09-24,5.638889
1992-09-25,5.625
1992-09-28,5.736111
1992-09-29,5.694445
1992-09-30,5.555555
1992-10-01,5.8333330000000005
1992-10-02,5.777778
1992-10-05,5.736111
1992-10-06,5.694445
1992-10-07,5.736111
1992-10-08,5.7916669999999995
1992-10-09,5.75
1992-10-12,5.805555
1992-10-13,5.75
1992-10-14,5.75
1992-10-15,5.75
1992-10-16,5.805555
1992-10-19,5.75
1992-10-20,5.75
1992-10-21,5.736111
1992-10-22,5.694445
1992-10-23,5.638889
1992-10-26,5.819445
1992-10-27,5.819445
1992-10-28,5.8333330000000005
1992-10-29,5.805555
1992-10-30,5.7083330000000005
1992-11-02,5.8333330000000005
1992-11-03,5.75
1992-11-04,5.694445
1992-11-05,5.680555
1992-11-06,5.7083330000000005
1992-11-09,5.722222
1992-11-10,5.611111
1992-11-11,5.7083330000000005
1992-11-12,5.930555
1992-11-13,5.847222
1992-11-16,6.0
1992-11-17,6.0833330000000005
1992-11-18,6.0833330000000005
1992-11-19,6.0416669999999995
1992-11-20,6.0416669999999995
1992-11-23,6.0833330000000005
1992-11-24,6.222222
1992-11-25,6.319445
1992-11-27,6.305555
1992-11-30,6.305555
1992-12-01,6.305555
1992-12-02,6.277778
1992-12-03,6.3333330000000005
1992-12-04,6.527778
1992-12-07,6.569445
1992-12-08,6.5416669999999995
1992-12-09,6.402778
1992-12-10,6.2916669999999995
1992-12-11,6.25
1992-12-14,6.347222
1992-12-15,6.444445
1992-12-16,6.361111
1992-12-17,6.3333330000000005
1992-12-18,6.347222
1992-12-21,6.361111
1992-12-22,6.222222
1992-12-23,6.236111
1992-12-24,6.222222
1992-12-28,6.222222
1992-12-29,6.3333330000000005
1992-12-30,6.4166669999999995
1992-12-31,6.513889
1993-01-04,6.513889
1993-01-05,6.472222
1993-01-06,6.5416669999999995
1993-01-07,6.5416669999999995
1993-01-08,6.430555
1993-01-11,6.4166669999999995
1993-01-12,6.472222
1993-01-13,6.4583330000000005
1993-01-14,6.5
1993-01-15,6.694445
1993-01-18,6.6666669999999995
1993-01-19,6.6666669999999995
1993-01-20,6.6666669999999995
1993-01-21,6.638889
1993-01-22,6.527778
1993-01-25,6.75
1993-01-26,6.861111
1993-01-27,6.819445
1993-01-28,6.847222
1993-01-29,6.888889
1993-02-01,7.152778
1993-02-02,7.138889
1993-02-03,7.375
1993-02-04,7.513889
1993-02-05,7.277778
1993-02-08,7.3333330000000005
1993-02-09,7.3333330000000005
1993-02-10,7.375
1993-02-11,7.375
1993-02-12,7.236111
1993-02-16,7.069445
1993-02-17,6.944445
1993-02-18,6.847222
1993-02-19,6.847222
1993-02-22,6.472222
1993-02-23,6.5
1993-02-24,6.694445
1993-02-25,6.847222
1993-02-26,6.847222
1993-03-01,6.777778
1993-03-02,6.805555
1993-03-03,6.819445
1993-03-04,6.75
1993-03-05,6.722222
1993-03-08,6.777778
1993-03-09,6.847222
1993-03-10,6.8333330000000005
1993-03-11,6.902778
1993-03-12,6.694445
1993-03-15,6.736111
1993-03-16,6.805555
1993-03-17,6.819445
1993-03-18,6.9166669999999995
1993-03-19,7.0416669999999995
1993-03-22,7.0416669999999995
1993-03-23,7.027778
1993-03-24,6.972222
1993-03-25,6.902778
1993-03-26,6.847222
1993-03-29,6.930555
1993-03-30,6.847222
1993-03-31,6.888889
1993-04-01,6.861111
1993-04-02,6.75
1993-04-05,6.6666669999999995
1993-04-06,6.7916669999999995
1993-04-07,6.75
1993-04-08,6.694445
1993-04-12,6.861111
1993-04-13,6.819445
1993-04-14,6.847222
1993-04-15,6.902778
1993-04-16,6.9166669999999995
1993-04-19,7.0
1993-04-20,7.055555
1993-04-21,6.9583330000000005
1993-04-22,6.805555
1993-04-23,6.8333330000000005
1993-04-26,6.652778
1993-04-27,6.75
1993-04-28,6.6666669999999995
1993-04-29,6.736111
1993-04-30,6.763889
1993-05-03,6.902778
1993-05-04,6.902778
1993-05-05,6.875
1993-05-06,6.8333330000000005
1993-05-07,6.7083330000000005
1993-05-10,6.75
1993-05-11,6.9166669999999995
1993-05-12,6.875
1993-05-13,6.777778
1993-05-14,6.763889
1993-05-17,6.7083330000000005
1993-05-18,6.611111
1993-05-19,6.597222
1993-05-20,6.638889
1993-05-21,6.527778
1993-05-24,6.5833330000000005
1993-05-25,6.5416669999999995
1993-05-26,6.6666669999999995
1993-05-27,6.5833330000000005
1993-05-28,6.555555
1993-06-01,6.652778
1993-06-02,6.7083330000000005
1993-06-03,6.638889
1993-06-04,6.611111
1993-06-07,6.430555
1993-06-08,6.3333330000000005
1993-06-09,6.430555
1993-06-10,6.430555
1993-06-11,6.486111
1993-06-14,6.5416669999999995
1993-06-15,6.555555
1993-06-16,6.611111
1993-06-17,6.611111
1993-06-18,6.5416669999999995
1993-06-21,6.722222
1993-06-22,6.652778
1993-06-23,6.638889
1993-06-24,6.694445
1993-06-25,6.652778
1993-06-28,6.694445
1993-06-29,6.722222
1993-06-30,6.763889
1993-07-01,6.694445
1993-07-02,6.611111
1993-07-06,6.611111
1993-07-07,6.611111
1993-07-08,6.597222
1993-07-09,6.513889
1993-07-12,6.513889
1993-07-13,6.486111
1993-07-14,6.472222
1993-07-15,6.430555
1993-07-16,6.402778
1993-07-19,6.4166669999999995
1993-07-20,6.361111
1993-07-21,6.361111
1993-07-22,6.305555
1993-07-23,6.527778
1993-07-26,6.402778
1993-07-27,6.444445
1993-07-28,6.4583330000000005
1993-07-29,6.555555
1993-07-30,6.5416669999999995
1993-08-02,6.611111
1993-08-03,6.555555
1993-08-04,6.652778
1993-08-05,6.736111
1993-08-06,6.777778
1993-08-09,6.777778
1993-08-10,6.847222
1993-08-11,6.694445
1993-08-12,6.694445
1993-08-13,6.694445
1993-08-16,6.777778
1993-08-17,6.763889
1993-08-18,6.75
1993-08-19,6.805555
1993-08-20,6.7916669999999995
1993-08-23,6.9166669999999995
1993-08-24,6.986111
1993-08-25,7.069445
1993-08-26,7.055555
1993-08-27,7.152778
1993-08-30,7.277778
1993-08-31,7.194445
1993-09-01,7.097222
1993-09-02,7.0833330000000005
1993-09-03,6.972222
1993-09-07,6.972222
1993-09-08,7.0
1993-09-09,7.055555
1993-09-10,7.222222
1993-09-13,7.319445
1993-09-14,7.319445
1993-09-15,7.263889
1993-09-16,7.194445
1993-09-17,7.236111
1993-09-20,7.194445
1993-09-21,7.152778
1993-09-22,7.097222
1993-09-23,7.111111
1993-09-24,7.138889
1993-09-27,7.25
1993-09-28,7.263889
1993-09-29,7.194445
1993-09-30,7.222222
1993-10-01,7.236111
1993-10-04,7.25
1993-10-05,7.2083330000000005
1993-10-06,7.2083330000000005
1993-10-07,7.263889
1993-10-08,7.263889
1993-10-11,7.263889
1993-10-12,7.222222
1993-10-13,7.236111
1993-10-14,7.263889
1993-10-15,7.222222
1993-10-18,7.222222
1993-10-19,7.222222
1993-10-20,7.152778
1993-10-21,7.111111
1993-10-22,7.1666669999999995
1993-10-25,7.152778
1993-10-26,7.1666669999999995
1993-10-27,7.152778
1993-10-28,7.125
1993-10-29,7.4583330000000005
1993-11-01,7.486111
1993-11-02,7.388889
1993-11-03,7.277778
1993-11-04,7.055555
1993-11-05,7.180555
1993-11-08,7.263889
1993-11-09,7.361111
1993-11-10,7.277778
1993-11-11,7.263889
1993-11-12,7.222222
1993-11-15,7.236111
1993-11-16,7.236111
1993-11-17,7.125
1993-11-18,7.0833330000000005
1993-11-19,7.111111
1993-11-22,7.069445
1993-11-23,7.097222
1993-11-24,7.097222
1993-11-26,7.125
1993-11-29,7.0833330000000005
1993-11-30,7.027778
1993-12-01,7.097222
1993-12-02,7.125
1993-12-03,7.0833330000000005
1993-12-06,7.069445
1993-12-07,6.9583330000000005
1993-12-08,6.972222
1993-12-09,6.986111
1993-12-10,6.972222
1993-12-13,6.9583330000000005
1993-12-14,6.944445
1993-12-15,6.888889
1993-12-16,6.930555
1993-12-17,7.111111
1993-12-20,7.125
1993-12-21,7.013889
1993-12-22,7.069445
1993-12-23,7.013889
1993-12-27,7.069445
1993-12-28,7.055555
1993-12-29,7.055555
1993-12-30,7.027778
1993-12-31,6.972222
1994-01-03,6.972222
1994-01-04,7.0
1994-01-05,7.027778
1994-01-06,7.013889
1994-01-07,7.013889
1994-01-10,7.0833330000000005
1994-01-11,7.097222
1994-01-12,7.0833330000000005
1994-01-13,7.013889
1994-01-14,7.111111
1994-01-17,7.152778
1994-01-18,7.319445
1994-01-19,7.361111
1994-01-20,7.5416669999999995
1994-01-21,7.638889
1994-01-24,7.5
1994-01-25,7.4166669999999995
1994-01-26,7.347222
1994-01-27,7.361111
1994-01-28,7.5833330000000005
1994-01-31,7.680555
1994-02-01,7.763889
1994-02-02,7.625
1994-02-03,7.5833330000000005
1994-02-04,7.347222
1994-02-07,7.444445
1994-02-08,7.5
1994-02-09,7.5416669999999995
1994-02-10,7.4166669999999995
1994-02-11,7.402778
1994-02-14,7.375
1994-02-15,7.555555
1994-02-16,7.555555
1994-02-17,7.388889
1994-02-18,7.388889
1994-02-22,7.486111
1994-02-23,7.486111
1994-02-24,7.277778
1994-02-25,7.2916669999999995
1994-02-28,7.277778
1994-03-01,7.236111
1994-03-02,7.25
1994-03-03,7.222222
1994-03-04,7.194445
1994-03-07,7.069445
1994-03-08,6.9583330000000005
1994-03-09,7.013889
1994-03-10,6.888889
1994-03-11,6.9583330000000005
1994-03-14,6.972222
1994-03-15,7.0416669999999995
1994-03-16,7.0
1994-03-17,7.0833330000000005
1994-03-18,6.986111
1994-03-21,6.9583330000000005
1994-03-22,7.0416669999999995
1994-03-23,7.097222
1994-03-24,6.972222
1994-03-25,6.9583330000000005
1994-03-28,7.0
1994-03-29,6.902778
1994-03-30,6.6666669999999995
1994-03-31,6.597222
1994-04-04,6.513889
1994-04-05,6.680555
1994-04-06,6.7916669999999995
1994-04-07,7.0
1994-04-08,6.902778
1994-04-11,6.986111
1994-04-12,7.013889
1994-04-13,6.972222
1994-04-14,6.972222
1994-04-15,6.930555
1994-04-18,6.902778
1994-04-19,6.875
1994-04-20,6.805555
1994-04-21,6.75
1994-04-22,6.777778
1994-04-25,6.722222
1994-04-26,6.5833330000000005
1994-04-28,6.5833330000000005
1994-04-29,6.5
1994-05-02,6.347222
1994-05-03,6.777778
1994-05-04,6.875
1994-05-05,6.930555
1994-05-06,6.819445
1994-05-09,6.819445
1994-05-10,6.9583330000000005
1994-05-11,7.0
1994-05-12,7.0833330000000005
1994-05-13,7.194445
1994-05-16,7.222222
1994-05-17,7.263889
1994-05-18,7.486111
1994-05-19,7.486111
1994-05-20,7.4583330000000005
1994-05-23,7.444445
1994-05-24,7.597222
1994-05-25,7.694445
1994-05-26,7.625
1994-05-27,7.555555
1994-05-31,7.652778
1994-06-01,8.055555
1994-06-02,8.027778
1994-06-03,7.986111
1994-06-06,7.9166669999999995
1994-06-07,8.069445
1994-06-08,7.9583330000000005
1994-06-09,7.805555
1994-06-10,7.6666669999999995
1994-06-13,7.722222
1994-06-14,7.75
1994-06-15,7.763889
1994-06-16,7.9166669999999995
1994-06-17,8.013889
1994-06-20,7.972222
1994-06-21,7.875
1994-06-22,7.888889
1994-06-23,7.930555
1994-06-24,7.8333330000000005
1994-06-27,7.888889
1994-06-28,8.166667
1994-06-29,8.152778
1994-06-30,8.111111
1994-07-01,8.138889
1994-07-05,8.180555
1994-07-06,8.041667
1994-07-07,7.986111
1994-07-08,7.986111
1994-07-11,7.930555
1994-07-12,7.819445
1994-07-13,7.986111
1994-07-14,7.986111
1994-07-15,8.041667
1994-07-18,8.097222
1994-07-19,8.083333
1994-07-20,8.083333
1994-07-21,8.152778
1994-07-22,8.180555
1994-07-25,8.194445
1994-07-26,8.083333
1994-07-27,8.041667
1994-07-28,8.027778
1994-07-29,7.597222
1994-08-01,7.7083330000000005
1994-08-02,7.555555
1994-08-03,7.5416669999999995
1994-08-04,7.486111
1994-08-05,7.444445
1994-08-08,7.2916669999999995
1994-08-09,7.222222
1994-08-10,7.263889
1994-08-11,7.180555
1994-08-12,7.277778
1994-08-15,7.236111
1994-08-16,7.25
1994-08-17,7.263889
1994-08-18,7.222222
1994-08-19,7.222222
1994-08-22,7.236111
1994-08-23,7.402778
1994-08-24,7.4166669999999995
1994-08-25,7.388889
1994-08-26,7.486111
1994-08-29,7.513889
1994-08-30,7.4583330000000005
1994-08-31,7.444445
1994-09-01,7.4583330000000005
1994-09-02,7.486111
1994-09-06,7.375
1994-09-07,7.375
1994-09-08,7.25
1994-09-09,7.1666669999999995
1994-09-12,7.2083330000000005
1994-09-13,7.222222
1994-09-14,7.138889
1994-09-15,7.125
1994-09-16,7.069445
1994-09-19,6.986111
1994-09-20,6.861111
1994-09-21,6.75
1994-09-22,6.625
1994-09-23,6.7083330000000005
1994-09-26,6.75
1994-09-27,6.763889
1994-09-28,6.861111
1994-09-29,7.027778
1994-09-30,6.847222
1994-10-03,6.944445
1994-10-04,6.763889
1994-10-05,6.625
1994-10-06,6.6666669999999995
1994-10-07,6.680555
1994-10-10,6.777778
1994-10-11,6.902778
1994-10-12,6.805555
1994-10-13,6.930555
1994-10-14,6.972222
1994-10-17,7.138889
1994-10-18,7.0833330000000005
1994-10-19,7.125
1994-10-20,7.0416669999999995
1994-10-21,7.0833330000000005
1994-10-24,7.0833330000000005
1994-10-25,7.027778
1994-10-26,7.013889
1994-10-27,7.111111
1994-10-28,7.444445
1994-10-31,7.319445
1994-11-01,7.597222
1994-11-02,7.513889
1994-11-03,7.569445
1994-11-04,7.527778
1994-11-07,7.444445
1994-11-08,7.4583330000000005
1994-11-09,7.652778
1994-11-10,7.652778
1994-11-11,7.5833330000000005
1994-11-14,7.6666669999999995
1994-11-15,7.625
1994-11-16,7.5416669999999995
1994-11-17,7.472222
1994-11-18,7.361111
1994-11-21,7.180555
1994-11-22,6.847222
1994-11-23,7.0
1994-11-25,6.986111
1994-11-28,7.0
1994-11-29,7.027778
1994-11-30,7.0416669999999995
1994-12-01,6.9583330000000005
1994-12-02,7.111111
1994-12-05,7.25
1994-12-06,7.180555
1994-12-07,7.111111
1994-12-08,7.027778
1994-12-09,7.097222
1994-12-12,7.125
1994-12-13,7.194445
1994-12-14,7.25
1994-12-15,7.319445
1994-12-16,7.361111
1994-12-19,7.347222
1994-12-20,7.4166669999999995
1994-12-21,6.972222
1994-12-22,6.9166669999999995
1994-12-23,6.819445
1994-12-27,6.902778
1994-12-28,6.972222
1994-12-29,6.972222
1994-12-30,7.069445
1995-01-03,7.0416669999999995
1995-01-04,7.0
1995-01-05,6.986111
1995-01-06,7.0
1995-01-09,7.0
1995-01-10,6.972222
1995-01-11,7.027778
1995-01-12,7.236111
1995-01-13,7.4583330000000005
1995-01-16,7.472222
1995-01-17,7.472222
1995-01-18,7.486111
1995-01-19,7.486111
1995-01-20,7.444445
1995-01-23,7.444445
1995-01-24,7.4166669999999995
1995-01-25,7.430555
1995-01-26,7.4583330000000005
1995-01-27,7.555555
1995-01-30,7.486111
1995-01-31,7.513889
1995-02-01,7.527778
1995-02-02,7.555555
1995-02-03,7.611111
1995-02-06,7.625
1995-02-07,7.722222
1995-02-08,7.777778
1995-02-09,7.777778
1995-02-10,7.861111
1995-02-13,7.9166669999999995
1995-02-14,8.263889
1995-02-15,8.180555
1995-02-16,8.333333
1995-02-17,8.347222
1995-02-21,8.291667
1995-02-22,8.347222
1995-02-23,8.375
1995-02-24,8.444445
1995-02-27,8.375
1995-02-28,8.416667
1995-03-01,8.388889
1995-03-02,8.347222
1995-03-03,8.375
1995-03-06,8.388889
1995-03-07,8.208333
1995-03-08,8.236111
1995-03-09,8.138889
1995-03-10,8.277778
1995-03-13,8.25
1995-03-14,8.347222
1995-03-15,8.347222
1995-03-16,8.458333
1995-03-17,8.430555
1995-03-20,8.416667
1995-03-21,8.444445
1995-03-22,8.416667
1995-03-23,8.333333
1995-03-24,8.347222
1995-03-27,8.388889
1995-03-28,8.361111
1995-03-29,8.388889
1995-03-30,8.375
1995-03-31,8.305555
1995-04-03,8.222222
1995-04-04,8.222222
1995-04-05,8.222222
1995-04-06,8.166667
1995-04-07,8.152778
1995-04-10,8.152778
1995-04-11,8.069445
1995-04-12,8.069445
1995-04-13,8.180555
1995-04-17,8.083333
1995-04-18,8.013889
1995-04-19,7.902778
1995-04-20,7.611111
1995-04-21,7.888889
1995-04-24,7.888889
1995-04-25,7.9166669999999995
1995-04-26,8.069445
1995-04-27,8.180555
1995-04-28,8.069445
1995-05-01,7.9583330000000005
1995-05-02,7.930555
1995-05-03,8.027778
1995-05-04,7.9583330000000005
1995-05-05,8.041667
1995-05-08,8.069445
1995-05-09,8.25
1995-05-10,8.25
1995-05-11,8.236111
1995-05-12,8.25
1995-05-15,8.416667
1995-05-16,8.277778
1995-05-17,8.194445
1995-05-18,8.111111
1995-05-19,8.097222
1995-05-22,8.125
1995-05-23,8.166667
