Date,SAIC
2018-03-15,77.379997
2018-03-16,77.540001
2018-03-19,76.769997
2018-03-20,77.239998
2018-03-21,77.300003
2018-03-22,75.690002
2018-03-23,73.839996
2018-03-26,75.18
2018-03-27,73.83000200000001
2018-03-28,73.269997
2018-03-29,78.800003
2018-04-02,80.099998
2018-04-03,82.690002
2018-04-04,83.309998
2018-04-05,85.309998
2018-04-06,81.980003
2018-04-09,81.400002
2018-04-10,81.449997
2018-04-11,81.239998
2018-04-12,81.959999
2018-04-13,82.360001
2018-04-16,83.25
2018-04-17,84.120003
2018-04-18,85.970001
2018-04-19,85.82
2018-04-20,85.279999
2018-04-23,85.769997
2018-04-24,85.949997
2018-04-25,86.300003
2018-04-26,86.260002
2018-04-27,86.16999799999999
2018-04-30,85.790001
2018-05-01,85.900002
2018-05-02,84.809998
2018-05-03,85.18
2018-05-04,85.959999
2018-05-07,86.760002
2018-05-08,87.860001
2018-05-09,89.150002
2018-05-10,89.639999
2018-05-11,89.720001
2018-05-14,88.82
2018-05-15,89.0
2018-05-16,90.099998
2018-05-17,86.190002
2018-05-18,86.010002
2018-05-21,85.610001
2018-05-22,84.739998
2018-05-23,85.0
2018-05-24,85.489998
2018-05-25,84.389999
2018-05-29,84.75
2018-05-30,87.650002
2018-05-31,88.449997
2018-06-01,87.57
2018-06-04,87.389999
2018-06-05,87.66999799999999
2018-06-06,88.07
2018-06-07,87.75
2018-06-08,88.199997
2018-06-11,88.230003
2018-06-12,88.08000200000001
2018-06-13,80.690002
2018-06-14,81.059998
2018-06-15,80.25
2018-06-18,81.510002
2018-06-19,81.720001
2018-06-20,81.400002
2018-06-21,81.82
2018-06-22,81.949997
2018-06-25,81.269997
2018-06-26,82.129997
2018-06-27,82.230003
2018-06-28,82.019997
2018-06-29,80.93
2018-07-02,81.57
2018-07-03,81.949997
2018-07-05,82.18
2018-07-06,83.5
2018-07-09,84.860001
2018-07-10,84.629997
2018-07-11,84.25
2018-07-12,85.279999
2018-07-13,85.339996
2018-07-16,84.93
2018-07-17,86.059998
2018-07-18,86.139999
2018-07-19,86.440002
2018-07-20,86.300003
2018-07-23,85.82
2018-07-24,84.660004
2018-07-25,84.959999
2018-07-26,85.730003
2018-07-27,84.190002
2018-07-30,82.449997
2018-07-31,84.370003
2018-08-01,83.730003
2018-08-02,84.720001
2018-08-03,85.260002
2018-08-06,85.839996
2018-08-07,85.68
2018-08-08,86.870003
2018-08-09,86.699997
2018-08-10,86.110001
2018-08-13,86.010002
2018-08-14,87.300003
2018-08-15,86.709999
2018-08-16,87.75
2018-08-17,88.989998
2018-08-20,88.610001
2018-08-21,90.91999799999999
2018-08-22,90.839996
2018-08-23,89.32
2018-08-24,90.470001
2018-08-27,91.529999
2018-08-28,91.58000200000001
2018-08-29,93.160004
2018-08-30,91.16999799999999
2018-08-31,90.220001
2018-09-04,91.029999
2018-09-05,91.050003
2018-09-06,90.620003
2018-09-07,89.860001
2018-09-10,81.650002
2018-09-11,80.290001
2018-09-12,78.379997
2018-09-13,78.510002
2018-09-14,79.529999
2018-09-17,78.0
2018-09-18,77.760002
2018-09-19,76.459999
2018-09-20,77.529999
2018-09-21,79.43
2018-09-24,78.849998
2018-09-25,81.120003
2018-09-26,79.690002
2018-09-27,79.540001
2018-09-28,80.599998
2018-10-01,78.900002
2018-10-02,78.959999
2018-10-03,78.599998
2018-10-04,77.040001
2018-10-05,76.260002
2018-10-08,76.120003
2018-10-09,75.949997
2018-10-10,73.129997
2018-10-11,72.309998
2018-10-12,71.089996
2018-10-15,72.18
2018-10-16,74.339996
2018-10-17,72.970001
2018-10-18,71.059998
2018-10-19,71.33000200000001
2018-10-22,72.690002
2018-10-23,72.839996
2018-10-24,69.459999
2018-10-25,69.129997
2018-10-26,68.589996
2018-10-29,67.199997
2018-10-30,67.529999
2018-10-31,69.510002
2018-11-01,70.019997
2018-11-02,69.389999
2018-11-05,69.300003
2018-11-06,70.190002
2018-11-07,71.860001
2018-11-08,71.459999
2018-11-09,71.699997
2018-11-12,69.489998
2018-11-13,70.110001
2018-11-14,67.91999799999999
2018-11-15,69.809998
2018-11-16,70.510002
2018-11-19,68.269997
2018-11-20,67.389999
2018-11-21,68.41999799999999
2018-11-23,69.029999
2018-11-26,69.82
2018-11-27,68.800003
2018-11-28,70.0
2018-11-29,69.519997
2018-11-30,69.519997
2018-12-03,69.58000200000001
2018-12-04,64.779999
2018-12-06,64.940002
2018-12-07,69.400002
2018-12-10,69.730003
2018-12-11,69.150002
2018-12-12,71.75
2018-12-13,69.66999799999999
2018-12-14,68.410004
2018-12-17,67.730003
2018-12-18,66.519997
2018-12-19,64.309998
2018-12-20,63.27
2018-12-21,60.43
2018-12-24,58.380001
2018-12-26,62.07
2018-12-27,62.169998
2018-12-28,62.639998999999996
2018-12-31,63.700001
2019-01-02,63.349998
2019-01-03,61.52
2019-01-04,63.970001
2019-01-07,64.160004
2019-01-08,65.5
2019-01-09,64.650002
2019-01-10,64.559998
2019-01-11,65.029999
2019-01-14,64.139999
2019-01-15,63.290001000000004
2019-01-16,63.599998
2019-01-17,65.650002
2019-01-18,66.010002
2019-01-22,65.5
2019-01-23,64.209999
2019-01-24,64.269997
2019-01-25,67.400002
2019-01-28,66.660004
2019-01-29,67.400002
2019-01-30,67.57
2019-01-31,67.139999
2019-02-01,67.610001
2019-02-04,69.029999
2019-02-05,69.599998
2019-02-06,70.160004
2019-02-07,70.769997
2019-02-08,71.379997
2019-02-11,71.309998
2019-02-12,72.650002
2019-02-13,73.900002
2019-02-14,74.57
2019-02-15,76.589996
2019-02-19,76.91999799999999
2019-02-20,76.5
2019-02-21,75.720001
2019-02-22,76.599998
2019-02-25,76.279999
2019-02-26,75.16999799999999
2019-02-27,75.199997
2019-02-28,74.699997
2019-03-01,75.66999799999999
2019-03-04,74.440002
2019-03-05,73.459999
2019-03-06,72.400002
2019-03-07,71.699997
2019-03-08,71.800003
2019-03-11,72.400002
2019-03-12,72.449997
2019-03-13,73.300003
2019-03-14,72.769997
2019-03-15,72.910004
2019-03-18,73.459999
2019-03-19,72.989998
2019-03-20,72.089996
2019-03-21,72.809998
2019-03-22,70.989998
2019-03-25,71.129997
2019-03-26,73.849998
2019-03-27,73.290001
2019-03-28,73.550003
2019-03-29,76.949997
2019-04-01,77.279999
2019-04-02,76.08000200000001
2019-04-03,74.650002
2019-04-04,74.970001
2019-04-05,75.910004
2019-04-08,75.58000200000001
2019-04-09,74.33000200000001
2019-04-10,74.91999799999999
2019-04-11,74.540001
2019-04-12,74.510002
2019-04-15,74.5
2019-04-16,73.839996
2019-04-17,72.41999799999999
2019-04-18,73.010002
2019-04-22,73.620003
2019-04-23,73.889999
2019-04-24,73.470001
2019-04-25,73.639999
2019-04-26,73.989998
2019-04-29,73.43
2019-04-30,74.949997
2019-05-01,73.269997
2019-05-02,73.269997
2019-05-03,75.019997
2019-05-06,76.410004
2019-05-07,75.220001
2019-05-08,75.650002
2019-05-09,75.790001
2019-05-10,76.66999799999999
2019-05-13,73.400002
2019-05-14,73.910004
2019-05-15,74.690002
2019-05-16,78.260002
2019-05-17,78.300003
2019-05-20,78.599998
2019-05-21,79.040001
2019-05-22,78.480003
2019-05-23,77.25
2019-05-24,78.720001
2019-05-28,78.529999
2019-05-29,77.760002
2019-05-30,77.610001
2019-05-31,76.739998
2019-06-03,76.82
2019-06-04,77.650002
2019-06-05,79.279999
2019-06-06,84.949997
2019-06-07,86.050003
2019-06-10,86.529999
2019-06-11,84.900002
2019-06-12,85.650002
2019-06-13,87.16999799999999
2019-06-14,85.199997
2019-06-17,86.360001
2019-06-18,86.16999799999999
2019-06-19,87.269997
2019-06-20,87.720001
2019-06-21,85.870003
2019-06-24,85.650002
2019-06-25,85.68
2019-06-26,84.790001
2019-06-27,85.239998
2019-06-28,86.559998
2019-07-01,86.010002
2019-07-02,86.360001
2019-07-03,87.099998
2019-07-05,87.980003
2019-07-08,87.43
2019-07-09,88.739998
2019-07-10,88.07
2019-07-11,86.510002
2019-07-12,87.309998
2019-07-15,87.239998
2019-07-16,86.720001
2019-07-17,85.709999
2019-07-18,86.239998
2019-07-19,85.33000200000001
2019-07-22,85.120003
2019-07-23,85.309998
2019-07-24,86.470001
2019-07-25,85.07
2019-07-26,85.849998
2019-07-29,86.089996
2019-07-30,86.360001
2019-07-31,85.370003
2019-08-01,85.010002
2019-08-02,82.620003
2019-08-05,80.16999799999999
2019-08-06,80.470001
2019-08-07,80.839996
2019-08-08,83.660004
2019-08-09,83.190002
2019-08-12,82.889999
2019-08-13,84.07
2019-08-14,81.459999
2019-08-15,81.209999
2019-08-16,83.400002
2019-08-19,84.41999799999999
2019-08-20,82.959999
2019-08-21,84.120003
2019-08-22,84.610001
2019-08-23,83.25
2019-08-26,84.720001
2019-08-27,84.690002
2019-08-28,85.599998
2019-08-29,86.809998
2019-08-30,88.010002
2019-09-03,88.309998
2019-09-04,89.440002
2019-09-05,90.440002
2019-09-06,83.08000200000001
2019-09-09,82.690002
2019-09-10,81.360001
2019-09-11,83.089996
2019-09-12,83.459999
2019-09-13,84.25
2019-09-16,83.75
2019-09-17,84.190002
2019-09-18,84.25
2019-09-19,83.809998
2019-09-20,84.360001
2019-09-23,83.779999
2019-09-24,84.599998
2019-09-25,86.139999
2019-09-26,86.660004
2019-09-27,85.440002
2019-09-30,87.349998
2019-10-01,85.16999799999999
2019-10-02,83.68
2019-10-03,83.589996
2019-10-04,84.559998
2019-10-07,84.199997
2019-10-08,82.540001
2019-10-09,83.360001
2019-10-10,83.41999799999999
2019-10-11,84.559998
2019-10-14,83.230003
2019-10-15,83.889999
2019-10-16,83.389999
2019-10-17,82.83000200000001
2019-10-18,81.349998
2019-10-21,81.870003
2019-10-22,79.980003
2019-10-23,78.860001
2019-10-24,78.970001
2019-10-25,79.120003
2019-10-28,80.510002
2019-10-29,81.970001
2019-10-30,82.550003
2019-10-31,82.620003
2019-11-01,83.300003
2019-11-04,82.190002
2019-11-05,80.800003
2019-11-06,82.019997
2019-11-07,82.529999
2019-11-08,82.279999
2019-11-11,82.029999
2019-11-12,81.989998
2019-11-13,80.709999
2019-11-14,82.639999
2019-11-15,82.5
2019-11-18,83.68
2019-11-19,84.029999
2019-11-20,84.279999
2019-11-21,84.239998
2019-11-22,82.480003
2019-11-25,82.910004
2019-11-26,85.190002
2019-11-27,86.0
2019-11-29,85.349998
2019-12-02,84.58000200000001
2019-12-03,83.970001
2019-12-04,84.41999799999999
2019-12-05,83.970001
2019-12-06,84.839996
2019-12-09,83.139999
2019-12-10,83.139999
2019-12-11,83.260002
2019-12-12,83.709999
2019-12-13,84.389999
2019-12-16,84.260002
2019-12-17,83.970001
2019-12-18,85.059998
2019-12-19,85.839996
2019-12-20,87.779999
2019-12-23,89.489998
2019-12-24,88.339996
2019-12-26,88.610001
2019-12-27,88.269997
2019-12-30,87.739998
2019-12-31,87.019997
2020-01-02,87.559998
2020-01-03,88.209999
2020-01-06,88.400002
2020-01-07,88.410004
2020-01-08,89.260002
2020-01-09,92.93
2020-01-10,93.040001
2020-01-13,94.43
2020-01-14,93.989998
2020-01-15,95.33000200000001
2020-01-16,93.050003
2020-01-17,92.58000200000001
2020-01-21,91.699997
2020-01-22,91.75
2020-01-23,91.510002
2020-01-24,89.68
2020-01-27,89.559998
2020-01-28,90.720001
2020-01-29,90.279999
2020-01-30,90.43
2020-01-31,87.769997
2020-02-03,89.489998
2020-02-04,90.809998
2020-02-05,91.5
2020-02-06,95.93
2020-02-07,92.760002
2020-02-10,94.139999
2020-02-11,95.07
2020-02-12,94.110001
2020-02-13,94.300003
2020-02-14,94.309998
2020-02-18,95.089996
2020-02-19,95.559998
2020-02-20,96.0
2020-02-21,94.83000200000001
2020-02-24,92.07
2020-02-25,87.309998
2020-02-26,84.989998
2020-02-27,79.91999799999999
2020-02-28,80.129997
2020-03-02,82.639999
2020-03-03,82.970001
2020-03-04,87.199997
2020-03-05,84.290001
2020-03-06,81.41999799999999
2020-03-09,71.949997
2020-03-10,77.16999799999999
2020-03-11,71.25
2020-03-12,63.5
2020-03-13,68.809998
2020-03-16,57.41
2020-03-17,62.369999
2020-03-18,54.080002
2020-03-19,56.02
2020-03-20,52.32
2020-03-23,51.919998
2020-03-24,61.650002
2020-03-25,67.32
2020-03-26,71.550003
2020-03-27,71.790001
2020-03-30,73.510002
2020-03-31,74.629997
2020-04-01,70.900002
2020-04-02,73.769997
2020-04-03,71.300003
2020-04-06,74.339996
2020-04-07,71.559998
2020-04-08,74.699997
2020-04-09,78.300003
2020-04-13,77.010002
2020-04-14,79.800003
2020-04-15,75.889999
2020-04-16,76.589996
2020-04-17,81.970001
2020-04-20,80.599998
2020-04-21,77.760002
2020-04-22,80.190002
2020-04-23,81.980003
2020-04-24,85.25
2020-04-27,87.470001
2020-04-28,86.660004
2020-04-29,87.0
2020-04-30,81.660004
2020-05-01,79.160004
2020-05-04,79.839996
2020-05-05,80.75
2020-05-06,82.129997
2020-05-07,82.400002
2020-05-08,84.370003
