Date,BIDU
2019-04-25,167.929993
2019-04-26,166.119995
2019-04-29,165.850006
2019-04-30,166.229996
2019-05-01,165.419998
2019-05-02,166.240005
2019-05-03,167.03999299999998
2019-05-06,164.5
2019-05-07,162.130005
2019-05-08,159.580002
2019-05-09,158.699997
2019-05-10,156.75
2019-05-13,151.53999299999998
2019-05-14,152.389999
2019-05-15,152.5
2019-05-16,153.699997
2019-05-17,128.309998
2019-05-20,117.550003
2019-05-21,120.489998
2019-05-22,118.400002
2019-05-23,113.459999
2019-05-24,114.470001
2019-05-28,114.139999
2019-05-29,112.949997
2019-05-30,111.82
2019-05-31,110.0
2019-06-03,107.779999
2019-06-04,111.43
2019-06-05,109.139999
2019-06-06,108.889999
2019-06-07,109.809998
2019-06-10,111.760002
2019-06-11,115.370003
2019-06-12,113.089996
2019-06-13,114.010002
2019-06-14,113.08000200000001
2019-06-17,114.33000200000001
2019-06-18,116.949997
2019-06-19,117.800003
2019-06-20,118.300003
2019-06-21,116.910004
2019-06-24,116.699997
2019-06-25,113.260002
2019-06-26,115.769997
2019-06-27,116.040001
2019-06-28,117.360001
2019-07-01,118.010002
2019-07-02,119.349998
2019-07-03,118.559998
2019-07-05,116.290001
2019-07-08,113.199997
2019-07-09,114.800003
2019-07-10,114.400002
2019-07-11,114.75
2019-07-12,114.900002
2019-07-15,115.629997
2019-07-16,114.230003
2019-07-17,113.58000200000001
2019-07-18,111.790001
2019-07-19,112.25
2019-07-22,111.699997
2019-07-23,115.139999
2019-07-24,116.379997
2019-07-25,114.470001
2019-07-26,114.220001
2019-07-29,113.449997
2019-07-30,112.75
2019-07-31,111.699997
2019-08-01,109.209999
2019-08-02,107.760002
2019-08-05,100.150002
2019-08-06,99.68
2019-08-07,99.190002
2019-08-08,99.889999
2019-08-09,97.360001
2019-08-12,95.08000200000001
2019-08-13,97.379997
2019-08-14,94.849998
2019-08-15,94.349998
2019-08-16,96.699997
2019-08-19,104.220001
2019-08-20,108.720001
2019-08-21,107.900002
2019-08-22,105.449997
2019-08-23,101.849998
2019-08-26,103.800003
2019-08-27,103.839996
2019-08-28,103.589996
2019-08-29,104.83000200000001
2019-08-30,104.470001
2019-09-03,102.559998
2019-09-04,102.540001
2019-09-05,104.120003
2019-09-06,102.589996
2019-09-09,105.059998
2019-09-10,110.400002
2019-09-11,111.790001
2019-09-12,111.5
2019-09-13,110.540001
2019-09-16,110.980003
2019-09-17,109.040001
2019-09-18,108.400002
2019-09-19,107.769997
2019-09-20,105.160004
2019-09-23,102.370003
2019-09-24,97.610001
2019-09-25,102.800003
2019-09-26,105.07
2019-09-27,101.209999
2019-09-30,102.760002
2019-10-01,102.0
2019-10-02,102.620003
2019-10-03,104.32
2019-10-04,104.470001
2019-10-07,101.470001
2019-10-08,99.529999
2019-10-09,99.900002
2019-10-10,103.849998
2019-10-11,104.660004
2019-10-14,105.459999
2019-10-15,107.199997
2019-10-16,108.279999
2019-10-17,107.650002
2019-10-18,103.739998
2019-10-21,104.360001
2019-10-22,103.629997
2019-10-23,104.150002
2019-10-24,103.690002
2019-10-25,103.870003
2019-10-28,104.860001
2019-10-29,102.900002
2019-10-30,102.93
2019-10-31,101.849998
2019-11-01,104.639999
2019-11-04,109.620003
2019-11-05,108.050003
2019-11-06,107.360001
2019-11-07,121.870003
2019-11-08,124.559998
2019-11-11,120.870003
2019-11-12,121.800003
2019-11-13,118.290001
2019-11-14,118.199997
2019-11-15,117.050003
2019-11-18,116.519997
2019-11-19,115.690002
2019-11-20,114.800003
2019-11-21,115.650002
2019-11-22,117.989998
2019-11-25,120.32
2019-11-26,118.599998
2019-11-27,119.510002
2019-11-29,118.529999
2019-12-02,117.440002
2019-12-03,114.800003
2019-12-04,114.209999
2019-12-05,116.75
2019-12-06,115.849998
2019-12-09,115.059998
2019-12-10,114.779999
2019-12-11,116.370003
2019-12-12,120.540001
2019-12-13,119.139999
2019-12-16,123.190002
2019-12-17,123.839996
2019-12-18,126.690002
2019-12-19,128.070007
2019-12-20,127.489998
2019-12-23,128.830002
2019-12-24,128.490005
2019-12-26,127.58000200000001
2019-12-27,126.449997
2019-12-30,126.290001
2019-12-31,126.400002
2020-01-02,138.220001
2020-01-03,133.800003
2020-01-06,135.940002
2020-01-07,136.699997
2020-01-08,137.830002
2020-01-09,140.860001
2020-01-10,144.509995
2020-01-13,142.259995
2020-01-14,140.03999299999998
2020-01-15,139.399994
2020-01-16,139.490005
2020-01-17,139.610001
2020-01-21,137.100006
2020-01-22,134.800003
2020-01-23,134.199997
2020-01-24,130.0
2020-01-27,126.279999
2020-01-28,126.93
2020-01-29,126.470001
2020-01-30,125.739998
2020-01-31,123.559998
2020-02-03,130.490005
2020-02-04,131.369995
2020-02-05,130.75
2020-02-06,133.16000400000001
2020-02-07,130.91000400000001
2020-02-10,131.050003
2020-02-11,133.990005
2020-02-12,137.490005
2020-02-13,135.179993
2020-02-14,134.570007
2020-02-18,134.179993
2020-02-19,135.809998
2020-02-20,132.46000700000002
2020-02-21,129.800003
2020-02-24,125.83000200000001
2020-02-25,124.43
2020-02-26,123.540001
2020-02-27,119.910004
2020-02-28,119.980003
2020-03-02,120.769997
2020-03-03,117.970001
2020-03-04,121.410004
2020-03-05,118.239998
2020-03-06,113.739998
2020-03-09,106.650002
2020-03-10,111.910004
2020-03-11,108.25
2020-03-12,99.0
2020-03-13,100.290001
2020-03-16,89.68
2020-03-17,91.129997
2020-03-18,83.620003
2020-03-19,89.620003
2020-03-20,88.660004
2020-03-23,91.220001
2020-03-24,96.43
2020-03-25,96.91999799999999
2020-03-26,101.82
2020-03-27,97.629997
2020-03-30,98.949997
2020-03-31,100.790001
2020-04-01,97.68
2020-04-02,99.589996
2020-04-03,97.199997
2020-04-06,102.940002
2020-04-07,101.790001
2020-04-08,97.33000200000001
2020-04-09,99.0
2020-04-13,98.370003
2020-04-14,100.91999799999999
2020-04-15,100.870003
2020-04-16,102.82
2020-04-17,105.0
2020-04-20,104.68
2020-04-21,101.410004
2020-04-22,101.75
2020-04-23,99.849998
2020-04-24,100.949997
2020-04-27,100.559998
2020-04-28,97.129997
2020-04-29,99.66999799999999
2020-04-30,100.93
2020-05-01,96.019997
2020-05-04,94.760002
2020-05-05,95.769997
2020-05-06,97.08000200000001
2020-05-07,98.18
2020-05-08,99.769997
