Date,BX
2012-05-04,12.93
2012-05-07,12.94
2012-05-08,12.9
2012-05-09,12.61
2012-05-10,12.7
2012-05-11,12.63
2012-05-14,12.19
2012-05-15,12.19
2012-05-16,12.22
2012-05-17,11.54
2012-05-18,11.54
2012-05-21,11.7
2012-05-22,11.99
2012-05-23,12.05
2012-05-24,12.01
2012-05-25,12.26
2012-05-29,12.57
2012-05-30,12.34
2012-05-31,12.04
2012-06-01,11.88
2012-06-04,11.81
2012-06-05,12.08
2012-06-06,12.5
2012-06-07,12.28
2012-06-08,12.22
2012-06-11,12.0
2012-06-12,12.39
2012-06-13,12.32
2012-06-14,12.29
2012-06-15,12.54
2012-06-18,12.3
2012-06-19,12.44
2012-06-20,12.3
2012-06-21,12.1
2012-06-22,12.0
2012-06-25,12.02
2012-06-26,12.38
2012-06-27,12.5
2012-06-28,12.57
2012-06-29,13.07
2012-07-02,13.33
2012-07-03,13.39
2012-07-05,13.22
2012-07-06,13.1
2012-07-09,12.98
2012-07-10,12.83
2012-07-11,12.75
2012-07-12,12.62
2012-07-13,12.86
2012-07-16,12.82
2012-07-17,12.83
2012-07-18,12.9
2012-07-19,12.99
2012-07-20,13.15
2012-07-23,13.61
2012-07-24,13.91
2012-07-25,13.81
2012-07-26,13.95
2012-07-27,13.94
2012-07-30,13.96
2012-07-31,13.85
2012-08-01,13.75
2012-08-02,13.7
2012-08-03,13.9
2012-08-06,13.76
2012-08-07,13.7
2012-08-08,13.73
2012-08-09,13.93
2012-08-10,13.74
2012-08-13,13.4
2012-08-14,13.57
2012-08-15,13.6
2012-08-16,13.72
2012-08-17,13.65
2012-08-20,13.66
2012-08-21,13.66
2012-08-22,13.6
2012-08-23,13.53
2012-08-24,13.53
2012-08-27,13.72
2012-08-28,13.87
2012-08-29,13.88
2012-08-30,13.74
2012-08-31,13.49
2012-09-04,13.23
2012-09-05,13.18
2012-09-06,13.7
2012-09-07,14.19
2012-09-10,13.85
2012-09-11,13.99
2012-09-12,14.2
2012-09-13,14.48
2012-09-14,15.22
2012-09-17,14.95
2012-09-18,15.23
2012-09-19,15.1
2012-09-20,15.02
2012-09-21,15.29
2012-09-24,14.88
2012-09-25,14.73
2012-09-26,14.48
2012-09-27,14.46
2012-09-28,14.28
2012-10-01,14.31
2012-10-02,14.03
2012-10-03,14.05
2012-10-04,14.12
2012-10-05,14.09
2012-10-08,14.45
2012-10-09,14.2
2012-10-10,14.29
2012-10-11,14.49
2012-10-12,14.94
2012-10-15,15.13
2012-10-16,15.36
2012-10-17,15.04
2012-10-18,15.71
2012-10-19,15.67
2012-10-22,15.81
2012-10-23,15.26
2012-10-24,14.97
2012-10-25,15.34
2012-10-26,15.35
2012-10-31,15.36
2012-11-01,15.59
2012-11-02,15.34
2012-11-05,15.19
2012-11-06,15.16
2012-11-07,14.81
2012-11-08,14.61
2012-11-09,14.54
2012-11-12,14.5
2012-11-13,14.36
2012-11-14,13.98
2012-11-15,13.52
2012-11-16,13.63
2012-11-19,14.35
2012-11-20,14.7
2012-11-21,14.8
2012-11-23,14.95
2012-11-26,14.59
2012-11-27,14.54
2012-11-28,14.62
2012-11-29,14.62
2012-11-30,14.69
2012-12-03,14.64
2012-12-04,14.69
2012-12-05,14.77
2012-12-06,14.93
2012-12-07,15.07
2012-12-10,14.89
2012-12-11,15.01
2012-12-12,15.02
2012-12-13,14.75
2012-12-14,14.69
2012-12-17,15.05
2012-12-18,15.19
2012-12-19,15.28
2012-12-20,15.32
2012-12-21,15.32
2012-12-24,15.24
2012-12-26,15.29
2012-12-27,15.33
2012-12-28,15.25
2012-12-31,15.59
2013-01-02,16.190001000000002
2013-01-03,16.16
2013-01-04,16.459999
2013-01-07,16.76
2013-01-08,16.68
2013-01-09,16.700001
2013-01-10,16.879998999999998
2013-01-11,16.860001
2013-01-14,16.9
2013-01-15,16.870001000000002
2013-01-16,16.93
2013-01-17,17.15
2013-01-18,17.73
2013-01-22,17.98
2013-01-23,18.030001000000002
2013-01-24,18.219998999999998
2013-01-25,18.219998999999998
2013-01-28,18.040001
2013-01-29,18.23
2013-01-30,17.440001000000002
2013-01-31,18.5
2013-02-01,19.1
2013-02-04,18.84
2013-02-05,18.940001000000002
2013-02-06,18.639999
2013-02-07,17.99
2013-02-08,18.02
2013-02-11,18.110001
2013-02-12,18.6
2013-02-13,18.25
2013-02-14,18.58
2013-02-15,19.309998999999998
2013-02-19,19.15
2013-02-20,18.73
2013-02-21,18.59
2013-02-22,19.030001000000002
2013-02-25,18.559998999999998
2013-02-26,18.43
2013-02-27,18.799999
2013-02-28,18.9
2013-03-01,18.780001000000002
2013-03-04,18.700001
2013-03-05,19.01
2013-03-06,18.93
2013-03-07,19.049999
2013-03-08,19.629998999999998
2013-03-11,19.99
2013-03-12,20.0
2013-03-13,20.440001000000002
2013-03-14,20.629998999999998
2013-03-15,20.889999
2013-03-18,20.389999
2013-03-19,20.08
2013-03-20,20.299999
2013-03-21,19.9
2013-03-22,19.709999
2013-03-25,19.629998999999998
2013-03-26,20.0
2013-03-27,20.049999
2013-03-28,19.780001000000002
2013-04-01,19.379998999999998
2013-04-02,19.450001
2013-04-03,19.1
2013-04-04,19.42
2013-04-05,19.5
2013-04-08,20.27
2013-04-09,20.389999
2013-04-10,20.91
2013-04-11,21.1
2013-04-12,21.219998999999998
2013-04-15,20.49
2013-04-16,20.92
2013-04-17,20.43
2013-04-18,19.98
2013-04-19,20.040001
2013-04-22,20.16
2013-04-23,20.27
2013-04-24,20.58
2013-04-25,20.6
2013-04-26,20.26
2013-04-29,20.459999
2013-04-30,20.549999
2013-05-01,20.35
2013-05-02,20.780001000000002
2013-05-03,21.75
2013-05-06,22.49
2013-05-07,22.209999
2013-05-08,22.450001
2013-05-09,22.0
2013-05-10,21.950001
2013-05-13,22.200001
2013-05-14,22.530001000000002
2013-05-15,22.639999
2013-05-16,22.940001000000002
2013-05-17,23.450001
2013-05-20,23.42
2013-05-21,23.33
2013-05-22,22.379998999999998
2013-05-23,22.25
2013-05-24,22.65
2013-05-28,23.1
2013-05-29,22.290001
2013-05-30,22.559998999999998
2013-05-31,21.889999
2013-06-03,21.85
2013-06-04,21.049999
2013-06-05,20.9
2013-06-06,21.0
2013-06-07,21.67
2013-06-10,21.969998999999998
2013-06-11,21.0
2013-06-12,20.74
2013-06-13,21.139999
2013-06-14,20.83
2013-06-17,21.49
2013-06-18,21.59
2013-06-19,21.25
2013-06-20,20.360001
2013-06-21,20.49
2013-06-24,19.790001
2013-06-25,20.33
2013-06-26,20.49
2013-06-27,20.82
2013-06-28,21.059998999999998
2013-07-01,20.99
2013-07-02,20.73
2013-07-03,20.51
2013-07-05,20.75
2013-07-08,20.52
2013-07-09,20.93
2013-07-10,21.17
2013-07-11,21.790001
2013-07-12,21.98
2013-07-15,22.190001000000002
2013-07-16,21.870001000000002
2013-07-17,21.959999
2013-07-18,23.370001000000002
2013-07-19,23.790001
2013-07-22,24.09
2013-07-23,23.99
2013-07-24,23.75
2013-07-25,23.549999
2013-07-26,23.360001
2013-07-29,23.040001
2013-07-30,22.870001000000002
2013-07-31,22.549999
2013-08-01,23.18
2013-08-02,23.040001
2013-08-05,22.860001
2013-08-06,23.16
2013-08-07,22.76
2013-08-08,22.98
2013-08-09,23.02
2013-08-12,22.940001000000002
2013-08-13,22.93
2013-08-14,22.5
2013-08-15,21.67
2013-08-16,21.74
2013-08-19,21.469998999999998
2013-08-20,21.77
2013-08-21,21.610001
2013-08-22,21.68
2013-08-23,22.049999
2013-08-26,21.75
2013-08-27,21.4
2013-08-28,21.65
2013-08-29,22.049999
2013-08-30,21.84
2013-09-03,22.139999
2013-09-04,22.18
2013-09-05,21.99
2013-09-06,22.280001000000002
2013-09-09,22.42
2013-09-10,22.780001000000002
2013-09-11,22.85
2013-09-12,22.76
2013-09-13,22.83
2013-09-16,23.700001
2013-09-17,23.700001
2013-09-18,24.5
2013-09-19,24.5
2013-09-20,24.25
2013-09-23,24.120001000000002
2013-09-24,24.690001000000002
2013-09-25,24.950001
2013-09-26,25.0
2013-09-27,25.0
2013-09-30,24.889999
2013-10-01,24.98
2013-10-02,25.35
2013-10-03,25.559998999999998
2013-10-04,26.35
2013-10-07,26.309998999999998
2013-10-08,25.459999
2013-10-09,24.77
2013-10-10,25.92
2013-10-11,26.57
2013-10-14,26.75
2013-10-15,26.889999
2013-10-16,27.02
2013-10-17,27.25
2013-10-18,27.82
2013-10-21,27.84
2013-10-22,28.530001000000002
2013-10-23,27.610001
2013-10-24,26.959999
2013-10-25,26.709999
2013-10-28,26.469998999999998
2013-10-29,27.43
2013-10-30,26.27
2013-10-31,26.280001000000002
2013-11-01,26.99
2013-11-04,27.450001
2013-11-05,27.32
2013-11-06,27.450001
2013-11-07,26.110001
2013-11-08,25.91
2013-11-11,26.620001000000002
2013-11-12,25.790001
2013-11-13,26.969998999999998
2013-11-14,27.57
2013-11-15,27.559998999999998
2013-11-18,27.34
2013-11-19,26.469998999999998
2013-11-20,26.290001
2013-11-21,26.74
2013-11-22,27.26
2013-11-25,28.040001
2013-11-26,28.139999
2013-11-27,28.43
2013-11-29,28.58
2013-12-02,29.1
2013-12-03,28.530001000000002
2013-12-04,28.17
2013-12-05,27.75
2013-12-06,28.24
2013-12-09,28.51
2013-12-10,29.209999
2013-12-11,29.15
2013-12-12,28.969998999999998
2013-12-13,29.040001
2013-12-16,29.24
2013-12-17,29.809998999999998
2013-12-18,30.32
2013-12-19,30.129998999999998
2013-12-20,30.24
2013-12-23,30.860001
2013-12-24,31.01
2013-12-26,31.219998999999998
2013-12-27,31.35
2013-12-30,31.290001
2013-12-31,31.5
2014-01-02,31.280001000000002
2014-01-03,32.049999
2014-01-06,31.48
2014-01-07,31.75
2014-01-08,31.52
2014-01-09,31.940001000000002
2014-01-10,32.279999
2014-01-13,32.09
2014-01-14,32.07
2014-01-15,32.349998
2014-01-16,32.490002000000004
2014-01-17,32.689999
2014-01-21,32.919998
2014-01-22,33.189999
2014-01-23,31.809998999999998
2014-01-24,31.129998999999998
2014-01-27,30.52
2014-01-28,31.110001
2014-01-29,30.93
2014-01-30,32.23
2014-01-31,32.75
2014-02-03,31.16
2014-02-04,31.92
2014-02-05,31.75
2014-02-06,31.26
2014-02-07,31.34
2014-02-10,31.549999
2014-02-11,31.65
2014-02-12,31.4
2014-02-13,31.610001
2014-02-14,31.200001
2014-02-18,31.48
2014-02-19,31.370001000000002
2014-02-20,31.700001
2014-02-21,32.060001
2014-02-24,32.869999
2014-02-25,32.93
2014-02-26,32.669998
2014-02-27,32.959998999999996
2014-02-28,33.349998
2014-03-03,32.68
2014-03-04,33.66
2014-03-05,34.389998999999996
2014-03-06,34.439999
2014-03-07,34.77
2014-03-10,35.18
2014-03-11,34.439999
2014-03-12,34.27
2014-03-13,33.41
2014-03-14,32.939999
2014-03-17,33.470001
2014-03-18,34.189999
2014-03-19,33.77
2014-03-20,33.799999
2014-03-21,33.919998
2014-03-24,33.119999
2014-03-25,32.880001
2014-03-26,31.91
2014-03-27,32.400002
2014-03-28,33.040001000000004
2014-03-31,33.25
2014-04-01,33.68
2014-04-02,33.34
2014-04-03,33.560001
2014-04-04,32.799999
2014-04-07,31.17
2014-04-08,30.42
2014-04-09,31.27
2014-04-10,30.040001
2014-04-11,30.139999
2014-04-14,29.77
2014-04-15,30.200001
2014-04-16,30.940001000000002
2014-04-17,31.34
2014-04-21,31.73
2014-04-22,32.970001
2014-04-23,32.509997999999996
2014-04-24,31.940001000000002
2014-04-25,31.02
2014-04-28,29.969998999999998
2014-04-29,29.99
2014-04-30,29.530001000000002
2014-05-01,29.42
2014-05-02,29.57
2014-05-05,29.48
2014-05-06,29.07
2014-05-07,28.6
2014-05-08,28.860001
2014-05-09,28.52
2014-05-12,29.219998999999998
2014-05-13,29.450001
2014-05-14,29.610001
2014-05-15,29.07
2014-05-16,29.200001
2014-05-19,29.77
2014-05-20,30.01
2014-05-21,31.0
2014-05-22,31.26
2014-05-23,31.18
2014-05-27,30.950001
2014-05-28,30.959999
2014-05-29,31.25
2014-05-30,31.08
2014-06-02,31.209999
2014-06-03,31.219998999999998
2014-06-04,31.969998999999998
2014-06-05,32.709998999999996
2014-06-06,33.779999
2014-06-09,33.5
2014-06-10,33.639998999999996
2014-06-11,33.939999
2014-06-12,33.540001000000004
2014-06-13,33.279999
2014-06-16,33.0
2014-06-17,33.23
2014-06-18,33.599998
2014-06-19,33.619999
2014-06-20,33.389998999999996
2014-06-23,33.299999
2014-06-24,32.669998
2014-06-25,32.68
2014-06-26,33.18
2014-06-27,33.459998999999996
2014-06-30,33.439999
2014-07-01,33.580002
2014-07-02,33.84
2014-07-03,33.790001000000004
2014-07-07,33.279999
2014-07-08,32.73
2014-07-09,32.849998
2014-07-10,32.259997999999996
2014-07-11,32.27
2014-07-14,32.799999
2014-07-15,33.400002
2014-07-16,33.98
2014-07-17,34.139998999999996
2014-07-18,35.700001
2014-07-21,35.619999
2014-07-22,35.57
2014-07-23,36.02
2014-07-24,35.009997999999996
2014-07-25,34.470001
2014-07-28,34.34
2014-07-29,34.189999
2014-07-30,34.02
2014-07-31,32.68
2014-08-01,32.419998
2014-08-04,32.810001
2014-08-05,32.450001
2014-08-06,32.619999
2014-08-07,32.630001
2014-08-08,32.98
2014-08-11,33.709998999999996
2014-08-12,33.220001
2014-08-13,33.419998
2014-08-14,33.540001000000004
2014-08-15,33.209998999999996
2014-08-18,33.040001000000004
2014-08-19,33.0
2014-08-20,32.880001
2014-08-21,32.75
2014-08-22,32.419998
2014-08-25,32.98
2014-08-26,33.099998
2014-08-27,33.049999
2014-08-28,33.34
2014-08-29,33.529999
2014-09-02,33.470001
2014-09-03,33.389998999999996
2014-09-04,32.91
2014-09-05,33.080002
2014-09-08,32.75
2014-09-09,32.5
2014-09-10,32.509997999999996
2014-09-11,32.57
2014-09-12,32.369999
2014-09-15,32.16
2014-09-16,32.5
2014-09-17,32.73
2014-09-18,33.150002
2014-09-19,33.169998
2014-09-22,32.560001
2014-09-23,31.950001
2014-09-24,31.65
2014-09-25,31.620001000000002
2014-09-26,32.0
2014-09-29,31.83
2014-09-30,31.48
2014-10-01,30.67
2014-10-02,30.52
2014-10-03,31.200001
2014-10-06,31.110001
2014-10-07,30.49
2014-10-08,30.4
2014-10-09,29.77
2014-10-10,29.6
2014-10-13,29.32
2014-10-14,29.450001
2014-10-15,29.059998999999998
2014-10-16,28.889999
2014-10-17,29.299999
2014-10-20,29.41
2014-10-21,30.719998999999998
2014-10-22,30.82
2014-10-23,29.889999
2014-10-24,30.66
2014-10-27,30.389999
2014-10-28,30.549999
2014-10-29,30.0
2014-10-30,29.76
2014-10-31,30.120001000000002
2014-11-03,30.299999
2014-11-04,30.34
2014-11-05,30.299999
2014-11-06,30.299999
2014-11-07,31.139999
2014-11-10,31.700001
2014-11-11,31.620001000000002
2014-11-12,31.9
2014-11-13,31.82
2014-11-14,31.860001
2014-11-17,32.02
2014-11-18,32.610001000000004
2014-11-19,32.669998
2014-11-20,32.860001000000004
2014-11-21,33.119999
2014-11-24,33.310001
2014-11-25,33.380001
2014-11-26,33.5
2014-11-28,33.52
2014-12-01,32.849998
2014-12-02,33.02
2014-12-03,33.150002
2014-12-04,33.52
2014-12-05,33.939999
2014-12-08,33.939999
2014-12-09,33.889998999999996
2014-12-10,34.029999
2014-12-11,33.849998
2014-12-12,32.91
2014-12-15,32.619999
2014-12-16,32.700001
2014-12-17,33.849998
2014-12-18,34.310001
2014-12-19,34.34
2014-12-22,33.799999
2014-12-23,33.959998999999996
2014-12-24,34.009997999999996
2014-12-26,33.919998
2014-12-29,33.889998999999996
2014-12-30,33.950001
2014-12-31,33.830002
2015-01-02,34.130001
2015-01-05,33.630001
2015-01-06,32.98
2015-01-07,33.450001
2015-01-08,33.709998999999996
2015-01-09,34.209998999999996
2015-01-12,34.349998
2015-01-13,34.080002
2015-01-14,33.950001
2015-01-15,33.470001
2015-01-16,33.669998
2015-01-20,33.950001
2015-01-21,34.700001
2015-01-22,35.709998999999996
2015-01-23,36.060001
2015-01-26,36.450001
2015-01-27,36.580002
2015-01-28,36.740002000000004
2015-01-29,36.860001000000004
2015-01-30,37.34
2015-02-02,37.27
2015-02-03,37.860001000000004
2015-02-04,37.200001
2015-02-05,36.279999
2015-02-06,36.080002
2015-02-09,36.290001000000004
2015-02-10,36.700001
2015-02-11,36.470001
2015-02-12,36.91
2015-02-13,37.400002
2015-02-17,37.349998
2015-02-18,37.209998999999996
2015-02-19,37.52
2015-02-20,37.630001
2015-02-23,37.450001
2015-02-24,37.860001000000004
2015-02-25,37.860001000000004
2015-02-26,37.900002
2015-02-27,37.459998999999996
2015-03-02,38.139998999999996
2015-03-03,37.849998
2015-03-04,38.610001000000004
2015-03-05,39.139998999999996
2015-03-06,38.75
2015-03-09,38.299999
2015-03-10,38.279999
2015-03-11,38.439999
2015-03-12,38.689999
2015-03-13,37.950001
2015-03-16,38.32
2015-03-17,38.080002
2015-03-18,38.700001
2015-03-19,38.689999
2015-03-20,38.689999
2015-03-23,38.360001000000004
2015-03-24,38.299999
2015-03-25,37.990002000000004
2015-03-26,37.59
2015-03-27,38.009997999999996
2015-03-30,38.41
2015-03-31,38.889998999999996
2015-04-01,39.040001000000004
2015-04-02,38.77
2015-04-06,38.549999
2015-04-07,38.939999
2015-04-08,39.209998999999996
2015-04-09,39.200001
2015-04-10,40.02
2015-04-13,40.150002
2015-04-14,40.040001000000004
2015-04-15,41.02
2015-04-16,41.150002
2015-04-17,41.849998
2015-04-20,41.82
2015-04-21,41.720001
2015-04-22,41.759997999999996
2015-04-23,40.990002000000004
2015-04-24,41.41
2015-04-27,41.59
2015-04-28,41.689999
2015-04-29,41.77
2015-04-30,40.959998999999996
2015-05-01,41.740002000000004
2015-05-04,42.549999
2015-05-05,42.279999
2015-05-06,41.75
2015-05-07,42.259997999999996
2015-05-08,42.599998
2015-05-11,42.689999
2015-05-12,42.540001000000004
2015-05-13,42.580002
2015-05-14,43.09
2015-05-15,43.389998999999996
2015-05-18,43.959998999999996
2015-05-19,43.639998999999996
2015-05-20,43.759997999999996
2015-05-21,43.57
2015-05-22,43.419998
2015-05-26,43.18
2015-05-27,43.450001
2015-05-28,43.630001
2015-05-29,43.799999
2015-06-01,43.5
2015-06-02,43.34
2015-06-03,43.540001000000004
2015-06-04,43.02
2015-06-05,42.400002
2015-06-08,41.900002
2015-06-09,41.189999
2015-06-10,42.009997999999996
2015-06-11,42.419998
2015-06-12,42.5
2015-06-15,42.240002000000004
2015-06-16,41.98
2015-06-17,41.880001
2015-06-18,42.0
2015-06-19,42.389998999999996
2015-06-22,42.169998
2015-06-23,42.139998999999996
2015-06-24,41.380001
2015-06-25,41.080002
2015-06-26,41.5
2015-06-29,40.639998999999996
2015-06-30,40.869999
2015-07-01,40.919998
2015-07-02,41.32
2015-07-06,40.470001
2015-07-07,39.77
2015-07-08,38.599998
2015-07-09,39.09
2015-07-10,39.610001000000004
2015-07-13,40.91
2015-07-14,41.07
2015-07-15,41.330002
2015-07-16,41.959998999999996
2015-07-17,41.599998
2015-07-20,41.599998
2015-07-21,41.849998
2015-07-22,41.5
2015-07-23,39.73
2015-07-24,38.259997999999996
2015-07-27,38.099998
2015-07-28,38.610001000000004
2015-07-29,39.369999
2015-07-30,39.290001000000004
2015-07-31,39.25
2015-08-03,38.740002000000004
2015-08-04,39.490002000000004
2015-08-05,38.950001
2015-08-06,38.439999
2015-08-07,37.830002
2015-08-10,39.130001
2015-08-11,37.919998
2015-08-12,38.099998
2015-08-13,38.16
2015-08-14,38.650002
2015-08-17,38.43
2015-08-18,37.279999
2015-08-19,36.75
2015-08-20,34.509997999999996
2015-08-21,33.950001
2015-08-24,32.689999
2015-08-25,32.400002
2015-08-26,34.330002
2015-08-27,35.610001000000004
2015-08-28,35.669998
2015-08-31,34.25
2015-09-01,32.450001
2015-09-02,32.610001000000004
2015-09-03,33.48
2015-09-04,33.669998
2015-09-08,35.41
2015-09-09,34.57
2015-09-10,34.040001000000004
2015-09-11,34.009997999999996
2015-09-14,34.009997999999996
2015-09-15,34.689999
2015-09-16,34.720001
2015-09-17,35.740002000000004
2015-09-18,34.18
2015-09-21,34.299999
2015-09-22,33.900002
2015-09-23,33.41
2015-09-24,32.580002
2015-09-25,32.849998
2015-09-28,30.9
2015-09-29,30.07
2015-09-30,31.67
2015-10-01,31.43
2015-10-02,31.5
2015-10-05,33.389998999999996
2015-10-06,33.799999
2015-10-07,34.700001
2015-10-08,34.009997999999996
2015-10-09,34.119999
2015-10-12,33.810001
2015-10-13,33.189999
2015-10-14,33.549999
2015-10-15,34.049999
2015-10-16,34.52
2015-10-19,33.93
2015-10-20,33.360001000000004
2015-10-21,33.619999
2015-10-22,33.34
2015-10-23,34.43
2015-10-26,34.419998
2015-10-27,34.09
2015-10-28,34.5
2015-10-29,33.779999
2015-10-30,33.060001
2015-11-02,34.130001
2015-11-03,34.59
2015-11-04,33.75
2015-11-05,33.52
2015-11-06,32.880001
2015-11-09,32.049999
2015-11-10,32.25
2015-11-11,31.549999
2015-11-12,31.09
2015-11-13,30.610001
2015-11-16,31.379998999999998
2015-11-17,30.870001000000002
2015-11-18,31.59
2015-11-19,31.440001000000002
2015-11-20,31.18
2015-11-23,31.01
2015-11-24,30.67
2015-11-25,31.08
2015-11-27,31.0
2015-11-30,31.23
2015-12-01,31.709999
2015-12-02,30.639999
2015-12-03,30.4
2015-12-04,30.65
2015-12-07,30.41
2015-12-08,29.99
2015-12-09,30.52
2015-12-10,30.41
2015-12-11,28.82
2015-12-14,27.799999
2015-12-15,28.959999
2015-12-16,29.799999
2015-12-17,30.57
2015-12-18,29.6
2015-12-21,30.110001
2015-12-22,30.08
2015-12-23,30.860001
2015-12-24,30.67
2015-12-28,30.41
2015-12-29,30.17
2015-12-30,29.709999
2015-12-31,29.24
2016-01-04,28.950001
2016-01-05,28.139999
2016-01-06,27.290001
2016-01-07,26.379998999999998
2016-01-08,25.5
2016-01-11,24.65
2016-01-12,25.17
2016-01-13,24.450001
2016-01-14,25.639999
2016-01-15,24.559998999999998
2016-01-19,24.01
2016-01-20,23.75
2016-01-21,24.16
2016-01-22,26.209999
2016-01-25,25.030001000000002
2016-01-26,26.290001
2016-01-27,25.6
2016-01-28,25.120001000000002
2016-01-29,26.27
2016-02-01,27.370001000000002
2016-02-02,26.379998999999998
2016-02-03,26.469998999999998
2016-02-04,26.35
2016-02-05,26.469998999999998
2016-02-08,24.440001000000002
2016-02-09,24.459999
2016-02-10,24.5
2016-02-11,23.02
2016-02-12,24.629998999999998
2016-02-16,25.969998999999998
2016-02-17,26.629998999999998
2016-02-18,26.469998999999998
2016-02-19,25.870001000000002
2016-02-22,26.67
2016-02-23,25.74
2016-02-24,25.73
2016-02-25,25.48
2016-02-26,25.610001
2016-02-29,25.969998999999998
2016-03-01,27.049999
2016-03-02,28.08
2016-03-03,28.540001
2016-03-04,29.07
2016-03-07,29.059998999999998
2016-03-08,28.25
2016-03-09,27.620001000000002
2016-03-10,27.370001000000002
2016-03-11,27.52
2016-03-14,27.309998999999998
2016-03-15,27.08
2016-03-16,27.77
2016-03-17,28.18
2016-03-18,27.99
2016-03-21,28.02
2016-03-22,27.799999
2016-03-23,26.959999
2016-03-24,26.450001
2016-03-28,26.309998999999998
2016-03-29,27.58
2016-03-30,27.940001000000002
2016-03-31,28.049999
2016-04-01,28.129998999999998
2016-04-04,27.4
2016-04-05,27.34
2016-04-06,27.59
2016-04-07,26.9
2016-04-08,26.67
2016-04-11,26.530001000000002
2016-04-12,27.17
2016-04-13,28.59
2016-04-14,29.01
2016-04-15,28.780001000000002
2016-04-18,29.030001000000002
2016-04-19,29.389999
2016-04-20,29.440001000000002
2016-04-21,28.23
2016-04-22,28.450001
2016-04-25,28.290001
2016-04-26,28.67
2016-04-27,28.84
2016-04-28,27.780001000000002
2016-04-29,27.440001000000002
2016-05-02,27.639999
2016-05-03,27.040001
2016-05-04,26.59
2016-05-05,26.76
2016-05-06,26.68
2016-05-09,26.780001000000002
2016-05-10,26.950001
2016-05-11,26.780001000000002
2016-05-12,26.35
2016-05-13,25.799999
2016-05-16,25.93
2016-05-17,26.059998999999998
2016-05-18,25.290001
2016-05-19,24.790001
2016-05-20,25.450001
2016-05-23,25.23
2016-05-24,26.18
2016-05-25,26.709999
2016-05-26,26.5
2016-05-27,26.790001
2016-05-31,26.190001000000002
2016-06-01,26.26
2016-06-02,26.280001000000002
2016-06-03,26.09
2016-06-06,26.700001
2016-06-07,26.719998999999998
2016-06-08,26.92
2016-06-09,26.5
2016-06-10,26.07
2016-06-13,25.74
2016-06-14,25.049999
2016-06-15,25.200001
2016-06-16,24.92
2016-06-17,24.91
2016-06-20,25.49
2016-06-21,25.32
2016-06-22,25.17
2016-06-23,25.879998999999998
2016-06-24,24.469998999999998
2016-06-27,23.32
2016-06-28,23.860001
2016-06-29,24.75
2016-06-30,24.540001
2016-07-01,24.5
2016-07-05,23.25
2016-07-06,22.959999
2016-07-07,23.41
2016-07-08,24.0
2016-07-11,24.1
2016-07-12,24.57
2016-07-13,24.799999
2016-07-14,25.07
2016-07-15,25.0
2016-07-18,25.129998999999998
2016-07-19,25.299999
2016-07-20,25.84
2016-07-21,26.83
2016-07-22,27.42
2016-07-25,27.68
2016-07-26,27.67
2016-07-27,27.5
2016-07-28,26.99
2016-07-29,26.84
2016-08-01,26.469998999999998
2016-08-02,25.950001
2016-08-03,26.66
2016-08-04,26.629998999999998
2016-08-05,27.190001000000002
2016-08-08,27.629998999999998
2016-08-09,27.889999
2016-08-10,27.83
2016-08-11,27.9
2016-08-12,27.6
2016-08-15,27.940001000000002
2016-08-16,27.870001000000002
2016-08-17,27.889999
2016-08-18,28.32
2016-08-19,28.190001000000002
2016-08-22,28.200001
2016-08-23,28.23
2016-08-24,28.16
2016-08-25,27.82
2016-08-26,27.440001000000002
2016-08-29,27.6
2016-08-30,27.58
2016-08-31,27.42
2016-09-01,26.93
2016-09-02,26.879998999999998
2016-09-06,26.700001
2016-09-07,26.620001000000002
2016-09-08,26.790001
2016-09-09,26.17
2016-09-12,26.32
2016-09-13,25.780001000000002
2016-09-14,25.59
2016-09-15,25.790001
2016-09-16,25.76
2016-09-19,25.83
2016-09-20,25.959999
2016-09-21,26.35
2016-09-22,26.049999
2016-09-23,25.83
2016-09-26,25.459999
2016-09-27,25.0
2016-09-28,25.120001000000002
2016-09-29,25.059998999999998
2016-09-30,25.530001000000002
2016-10-03,25.190001000000002
2016-10-04,25.09
2016-10-05,25.139999
2016-10-06,24.790001
2016-10-07,24.68
2016-10-10,24.66
2016-10-11,24.299999
2016-10-12,24.16
2016-10-13,23.84
2016-10-14,23.68
2016-10-17,23.52
2016-10-18,23.610001
2016-10-19,23.709999
2016-10-20,23.620001000000002
2016-10-21,24.07
2016-10-24,24.790001
2016-10-25,25.040001
2016-10-26,25.379998999999998
2016-10-27,25.34
2016-10-28,25.5
2016-10-31,25.030001000000002
2016-11-01,24.92
2016-11-02,24.360001
2016-11-03,23.84
2016-11-04,23.540001
2016-11-07,23.860001
2016-11-08,24.040001
2016-11-09,23.690001000000002
2016-11-10,24.530001000000002
2016-11-11,24.200001
2016-11-14,25.27
2016-11-15,25.9
2016-11-16,25.559998999999998
2016-11-17,25.9
2016-11-18,26.6
2016-11-21,26.35
2016-11-22,26.49
2016-11-23,26.030001000000002
2016-11-25,26.549999
2016-11-28,25.809998999999998
2016-11-29,25.99
2016-11-30,25.74
2016-12-01,26.15
2016-12-02,25.860001
2016-12-05,26.4
2016-12-06,26.549999
2016-12-07,28.57
2016-12-08,29.809998999999998
2016-12-09,29.52
2016-12-12,29.290001
2016-12-13,29.33
2016-12-14,29.1
2016-12-15,29.23
