Date,GM
2015-06-10,35.59
2015-06-11,35.549999
2015-06-12,35.709998999999996
2015-06-15,35.459998999999996
2015-06-16,35.610001000000004
2015-06-17,35.810001
2015-06-18,36.200001
2015-06-19,36.110001000000004
2015-06-22,36.189999
2015-06-23,36.299999
2015-06-24,35.16
2015-06-25,34.700001
2015-06-26,34.380001
2015-06-29,33.23
2015-06-30,33.330002
2015-07-01,33.040001000000004
2015-07-02,33.23
2015-07-06,32.650002
2015-07-07,32.860001000000004
2015-07-08,31.190001000000002
2015-07-09,31.01
2015-07-10,31.4
2015-07-13,31.68
2015-07-14,31.77
2015-07-15,31.43
2015-07-16,30.610001
2015-07-17,30.65
2015-07-20,30.5
2015-07-21,30.389999
2015-07-22,30.299999
2015-07-23,31.5
2015-07-24,31.059998999999998
2015-07-27,31.049999
2015-07-28,31.32
2015-07-29,31.950001
2015-07-30,31.91
2015-07-31,31.51
2015-08-03,31.68
2015-08-04,31.52
2015-08-05,31.6
2015-08-06,31.860001
2015-08-07,31.74
2015-08-10,31.940001000000002
2015-08-11,30.83
2015-08-12,30.870001000000002
2015-08-13,31.059998999999998
2015-08-14,31.49
2015-08-17,31.610001
2015-08-18,31.709999
2015-08-19,31.629998999999998
2015-08-20,30.84
2015-08-21,29.6
2015-08-24,27.799999
2015-08-25,27.280001000000002
2015-08-26,28.1
2015-08-27,28.58
2015-08-28,29.0
2015-08-31,29.440001000000002
2015-09-01,28.639999
2015-09-02,29.209999
2015-09-03,29.110001
2015-09-04,28.879998999999998
2015-09-08,29.879998999999998
2015-09-09,29.620001000000002
2015-09-10,30.0
2015-09-11,30.15
2015-09-14,30.719998999999998
2015-09-15,30.99
2015-09-16,31.200001
2015-09-17,31.309998999999998
2015-09-18,30.51
2015-09-21,30.620001000000002
2015-09-22,30.030001000000002
2015-09-23,29.719998999999998
2015-09-24,29.440001000000002
2015-09-25,29.41
2015-09-28,28.559998999999998
2015-09-29,29.15
2015-09-30,30.02
2015-10-01,30.67
2015-10-02,31.73
2015-10-05,31.76
2015-10-06,32.220001
2015-10-07,33.049999
2015-10-08,33.43
2015-10-09,32.950001
2015-10-12,33.02
2015-10-13,33.130001
2015-10-14,33.330002
2015-10-15,33.32
2015-10-16,33.150002
2015-10-19,33.240002000000004
2015-10-20,33.48
2015-10-21,35.419998
2015-10-22,35.419998
2015-10-23,35.950001
2015-10-26,35.669998
2015-10-27,34.970001
2015-10-28,35.220001
2015-10-29,34.75
2015-10-30,34.91
2015-11-02,35.57
2015-11-03,35.779999
2015-11-04,35.419998
2015-11-05,35.439999
2015-11-06,35.75
2015-11-09,35.669998
2015-11-10,35.619999
2015-11-11,35.549999
2015-11-12,35.09
2015-11-13,34.310001
2015-11-16,35.169998
2015-11-17,35.209998999999996
2015-11-18,36.459998999999996
2015-11-19,36.139998999999996
2015-11-20,36.34
2015-11-23,36.080002
2015-11-24,36.220001
2015-11-25,36.34
2015-11-27,36.369999
2015-11-30,36.200001
2015-12-01,36.259997999999996
2015-12-02,35.73
2015-12-03,35.470001
2015-12-04,36.25
2015-12-07,36.130001
2015-12-08,35.48
2015-12-09,35.450001
2015-12-10,35.630001
2015-12-11,34.549999
2015-12-14,34.389998999999996
2015-12-15,34.540001000000004
2015-12-16,35.139998999999996
2015-12-17,34.110001000000004
2015-12-18,33.669998
2015-12-21,33.830002
2015-12-22,34.290001000000004
2015-12-23,34.779999
2015-12-24,34.599998
2015-12-28,34.509997999999996
2015-12-29,34.5
2015-12-30,34.330002
2015-12-31,34.009997999999996
2016-01-04,33.310001
2016-01-05,32.43
2016-01-06,31.27
2016-01-07,29.99
2016-01-08,29.530001000000002
2016-01-11,30.25
2016-01-12,30.299999
2016-01-13,30.49
2016-01-14,30.299999
2016-01-15,29.57
2016-01-19,29.4
2016-01-20,29.42
2016-01-21,29.549999
2016-01-22,29.280001000000002
2016-01-25,29.23
2016-01-26,29.65
2016-01-27,29.209999
2016-01-28,29.02
2016-01-29,29.639999
2016-02-01,30.110001
2016-02-02,29.65
2016-02-03,28.92
2016-02-04,28.639999
2016-02-05,28.540001
2016-02-08,28.68
2016-02-09,27.870001000000002
2016-02-10,27.709999
2016-02-11,26.9
2016-02-12,27.709999
2016-02-16,28.58
2016-02-17,29.27
2016-02-18,29.030001000000002
2016-02-19,28.780001000000002
2016-02-22,29.629998999999998
2016-02-23,29.379998999999998
2016-02-24,28.84
2016-02-25,29.5
2016-02-26,29.629998999999998
2016-02-29,29.440001000000002
2016-03-01,30.01
2016-03-02,30.15
2016-03-03,31.07
2016-03-04,31.370001000000002
2016-03-07,31.59
2016-03-08,30.68
2016-03-09,30.540001
2016-03-10,30.82
2016-03-11,31.26
2016-03-14,31.18
2016-03-15,31.049999
2016-03-16,31.690001000000002
2016-03-17,31.959999
2016-03-18,31.959999
2016-03-21,32.080002
2016-03-22,31.9
2016-03-23,31.309998999999998
2016-03-24,30.959999
2016-03-28,31.02
2016-03-29,31.190001000000002
2016-03-30,30.99
2016-03-31,31.43
2016-04-01,30.469998999999998
2016-04-04,29.9
2016-04-05,29.6
2016-04-06,29.940001000000002
2016-04-07,29.42
2016-04-08,29.370001000000002
2016-04-11,29.530001000000002
2016-04-12,29.709999
2016-04-13,30.780001000000002
2016-04-14,30.719998999999998
2016-04-15,30.559998999999998
2016-04-18,31.309998999999998
2016-04-19,31.969998999999998
2016-04-20,32.189999
2016-04-21,32.66
2016-04-22,32.18
2016-04-25,31.950001
2016-04-26,32.189999
2016-04-27,32.16
2016-04-28,32.439999
2016-04-29,31.799999
2016-05-02,31.75
2016-05-03,31.25
2016-05-04,30.59
2016-05-05,30.540001
2016-05-06,30.959999
2016-05-09,30.780001000000002
2016-05-10,31.35
2016-05-11,31.08
2016-05-12,31.18
2016-05-13,30.52
2016-05-16,30.67
2016-05-17,30.629998999999998
2016-05-18,30.75
2016-05-19,30.32
2016-05-20,30.57
2016-05-23,30.59
2016-05-24,31.049999
2016-05-25,31.65
2016-05-26,31.290001
2016-05-27,31.389999
2016-05-31,31.280001000000002
2016-06-01,30.219998999999998
2016-06-02,30.26
2016-06-03,29.6
2016-06-06,29.99
2016-06-07,30.23
2016-06-08,29.57
2016-06-09,29.360001
2016-06-10,29.059998999999998
2016-06-13,29.08
2016-06-14,28.83
2016-06-15,28.860001
2016-06-16,29.02
2016-06-17,29.23
2016-06-20,29.65
2016-06-21,29.51
2016-06-22,29.32
2016-06-23,29.82
2016-06-24,28.35
2016-06-27,27.51
2016-06-28,27.74
2016-06-29,28.17
2016-06-30,28.299999
2016-07-01,28.889999
2016-07-05,28.17
2016-07-06,28.4
2016-07-07,28.74
2016-07-08,29.66
2016-07-11,30.129998999999998
2016-07-12,30.6
2016-07-13,30.629998999999998
2016-07-14,30.76
2016-07-15,30.77
2016-07-18,30.870001000000002
2016-07-19,31.25
2016-07-20,31.49
2016-07-21,32.029999
2016-07-22,32.16
2016-07-25,32.060001
2016-07-26,32.150002
2016-07-27,32.02
2016-07-28,30.99
2016-07-29,31.540001
2016-08-01,31.299999
2016-08-02,29.93
2016-08-03,30.24
2016-08-04,30.34
2016-08-05,30.799999
2016-08-08,30.879998999999998
2016-08-09,31.07
2016-08-10,31.25
2016-08-11,31.75
2016-08-12,31.57
2016-08-15,31.860001
2016-08-16,31.709999
2016-08-17,31.85
2016-08-18,31.549999
2016-08-19,31.83
2016-08-22,31.870001000000002
2016-08-23,31.9
2016-08-24,31.780001000000002
2016-08-25,31.540001
2016-08-26,31.530001000000002
2016-08-29,31.809998999999998
2016-08-30,31.67
2016-08-31,31.92
2016-09-01,31.799999
2016-09-02,32.16
2016-09-06,32.119999
2016-09-07,31.889999
2016-09-08,31.709999
2016-09-09,30.48
2016-09-12,31.18
2016-09-13,30.940001000000002
2016-09-14,30.709999
2016-09-15,31.120001000000002
2016-09-16,30.969998999999998
2016-09-19,31.719998999999998
2016-09-20,31.65
2016-09-21,32.110001000000004
2016-09-22,32.389998999999996
2016-09-23,32.119999
2016-09-26,31.799999
2016-09-27,31.6
2016-09-28,31.9
2016-09-29,31.48
2016-09-30,31.77
2016-10-03,32.040001000000004
2016-10-04,32.169998
2016-10-05,32.68
2016-10-06,32.529999
2016-10-07,32.34
2016-10-10,32.150002
2016-10-11,31.889999
2016-10-12,31.68
2016-10-13,31.51
2016-10-14,31.870001000000002
2016-10-17,31.559998999999998
2016-10-18,31.4
2016-10-19,31.85
2016-10-20,31.75
2016-10-21,32.040001000000004
2016-10-24,32.98
2016-10-25,31.6
2016-10-26,31.58
2016-10-27,31.33
2016-10-28,31.32
2016-10-31,31.6
2016-11-01,31.48
2016-11-02,31.450001
2016-11-03,31.07
2016-11-04,31.16
2016-11-07,32.02
2016-11-08,31.73
2016-11-09,30.959999
2016-11-10,32.73
2016-11-11,34.02
2016-11-14,33.279999
2016-11-15,33.43
2016-11-16,33.23
2016-11-17,33.419998
2016-11-18,33.0
2016-11-21,33.009997999999996
2016-11-22,33.810001
2016-11-23,33.860001000000004
2016-11-25,34.25
2016-11-28,34.049999
2016-11-29,34.57
2016-11-30,34.529999
2016-12-01,36.43
2016-12-02,35.41
2016-12-05,34.939999
2016-12-06,35.07
2016-12-07,36.299999
2016-12-08,36.419998
2016-12-09,37.66
2016-12-12,37.099998
2016-12-13,37.360001000000004
2016-12-14,35.950001
2016-12-15,36.240002000000004
2016-12-16,36.369999
2016-12-19,36.400002
2016-12-20,36.610001000000004
2016-12-21,36.419998
2016-12-22,35.689999
2016-12-23,35.689999
2016-12-27,35.540001000000004
2016-12-28,35.150002
2016-12-29,35.139998999999996
2016-12-30,34.84
2017-01-03,35.150002
2017-01-04,37.09
2017-01-05,36.389998999999996
2017-01-06,35.990002000000004
2017-01-09,36.009997999999996
2017-01-10,37.349998
2017-01-11,37.950001
2017-01-12,37.509997999999996
2017-01-13,37.34
2017-01-17,37.310001
2017-01-18,37.470001
2017-01-19,37.299999
2017-01-20,37.009997999999996
2017-01-23,36.650002
2017-01-24,37.0
2017-01-25,38.279999
2017-01-26,37.52
2017-01-27,37.009997999999996
2017-01-30,36.330002
2017-01-31,36.610001000000004
2017-02-01,36.139998999999996
2017-02-02,35.73
2017-02-03,36.330002
2017-02-06,36.830002
2017-02-07,35.099998
2017-02-08,35.139998999999996
2017-02-09,35.080002
2017-02-10,35.169998
2017-02-13,35.52
2017-02-14,37.240002000000004
2017-02-15,37.080002
2017-02-16,37.029999
2017-02-17,37.220001
2017-02-21,37.810001
2017-02-22,37.84
2017-02-23,37.25
2017-02-24,36.900002
2017-02-27,37.27
2017-02-28,36.84
2017-03-01,37.43
2017-03-02,37.759997999999996
2017-03-03,38.23
2017-03-06,37.91
2017-03-07,37.52
2017-03-08,37.27
2017-03-09,36.830002
2017-03-10,36.830002
2017-03-13,36.869999
2017-03-14,36.959998999999996
2017-03-15,37.09
2017-03-16,37.080002
2017-03-17,36.330002
2017-03-20,35.709998999999996
2017-03-21,34.549999
2017-03-22,34.389998999999996
2017-03-23,34.259997999999996
2017-03-24,34.560001
2017-03-27,34.709998999999996
2017-03-28,35.560001
2017-03-29,35.540001000000004
2017-03-30,35.41
2017-03-31,35.360001000000004
2017-04-03,34.169998
2017-04-04,34.27
2017-04-05,34.0
2017-04-06,34.16
2017-04-07,33.709998999999996
2017-04-10,33.970001
2017-04-11,33.919998
2017-04-12,33.939999
2017-04-13,33.389998999999996
2017-04-17,33.900002
2017-04-18,33.689999
2017-04-19,33.790001000000004
2017-04-20,34.099998
2017-04-21,33.75
2017-04-24,33.91
2017-04-25,33.990002000000004
2017-04-26,34.380001
2017-04-27,34.540001000000004
2017-04-28,34.639998999999996
2017-05-01,34.200001
2017-05-02,33.200001
2017-05-03,33.48
2017-05-04,33.150002
2017-05-05,33.77
2017-05-08,33.970001
2017-05-09,34.259997999999996
2017-05-10,34.23
2017-05-11,34.110001000000004
2017-05-12,33.619999
2017-05-15,33.82
2017-05-16,33.419998
2017-05-17,32.419998
2017-05-18,32.470001
2017-05-19,32.720001
2017-05-22,32.919998
2017-05-23,33.220001
2017-05-24,33.200001
2017-05-25,32.599998
2017-05-26,33.07
2017-05-30,33.529999
2017-05-31,33.93
2017-06-01,34.43
2017-06-02,34.450001
2017-06-05,34.459998999999996
2017-06-06,34.43
2017-06-07,34.34
2017-06-08,34.110001000000004
2017-06-09,34.34
2017-06-12,34.68
2017-06-13,34.509997999999996
2017-06-14,34.610001000000004
2017-06-15,34.599998
2017-06-16,34.290001000000004
2017-06-19,34.349998
2017-06-20,34.400002
2017-06-21,34.130001
2017-06-22,34.189999
2017-06-23,34.200001
2017-06-26,34.52
2017-06-27,34.209998999999996
2017-06-28,34.580002
2017-06-29,34.860001000000004
2017-06-30,34.93
2017-07-03,35.57
2017-07-05,35.009997999999996
2017-07-06,34.869999
2017-07-07,34.939999
2017-07-10,35.189999
2017-07-11,35.400002
2017-07-12,35.5
2017-07-13,35.860001000000004
2017-07-14,36.349998
2017-07-17,36.380001
2017-07-18,36.43
2017-07-19,36.470001
2017-07-20,36.41
2017-07-21,36.07
2017-07-24,35.82
2017-07-25,35.57
2017-07-26,35.619999
2017-07-27,35.939999
2017-07-28,35.77
2017-07-31,35.98
2017-08-01,34.759997999999996
2017-08-02,34.82
2017-08-03,34.77
2017-08-04,35.27
2017-08-07,35.299999
2017-08-08,35.389998999999996
2017-08-09,35.279999
2017-08-10,34.880001
2017-08-11,34.93
2017-08-14,35.470001
2017-08-15,35.540001000000004
2017-08-16,35.75
2017-08-17,35.0
2017-08-18,34.830002
2017-08-21,34.91
2017-08-22,35.299999
2017-08-23,35.490002000000004
2017-08-24,35.52
2017-08-25,35.599998
2017-08-28,35.509997999999996
2017-08-29,35.52
2017-08-30,35.82
2017-08-31,36.540001000000004
2017-09-01,37.360001000000004
2017-09-05,37.23
2017-09-06,37.669998
2017-09-07,36.91
2017-09-08,37.0
2017-09-11,37.349998
2017-09-12,37.889998999999996
2017-09-13,38.209998999999996
2017-09-14,38.790001000000004
2017-09-15,38.880001
2017-09-18,38.59
2017-09-19,38.700001
2017-09-20,38.880001
2017-09-21,39.099998
2017-09-22,39.419998
2017-09-25,40.299999
2017-09-26,40.259997999999996
2017-09-27,40.580002
2017-09-28,40.580002
2017-09-29,40.380001
2017-10-02,42.150002
2017-10-03,43.450001
2017-10-04,43.779999
2017-10-05,43.849998
2017-10-06,44.93
2017-10-09,45.330002
2017-10-10,45.209998999999996
2017-10-11,45.470001
2017-10-12,44.889998999999996
2017-10-13,45.880001
2017-10-16,45.759997999999996
2017-10-17,45.02
2017-10-18,45.119999
2017-10-19,45.349998
2017-10-20,45.610001000000004
2017-10-23,45.150002
2017-10-24,46.48
2017-10-25,45.119999
2017-10-26,45.25
2017-10-27,44.639998999999996
2017-10-30,43.369999
2017-10-31,42.98
2017-11-01,43.130001
2017-11-02,42.599998
2017-11-03,42.34
2017-11-06,42.139998999999996
2017-11-07,41.700001
2017-11-08,42.110001000000004
2017-11-09,42.110001000000004
2017-11-10,42.66
2017-11-13,43.57
2017-11-14,43.0
2017-11-15,42.860001000000004
2017-11-16,43.599998
2017-11-17,43.880001
2017-11-20,44.880001
2017-11-21,44.970001
2017-11-22,44.290001000000004
2017-11-24,44.459998999999996
2017-11-27,44.169998
2017-11-28,44.919998
2017-11-29,43.810001
2017-11-30,43.09
2017-12-01,42.790001000000004
2017-12-04,43.049999
2017-12-05,42.799999
2017-12-06,42.150002
2017-12-07,42.02
2017-12-08,42.02
2017-12-11,41.669998
2017-12-12,41.529999
2017-12-13,41.400002
2017-12-14,40.810001
2017-12-15,40.950001
2017-12-18,42.150002
2017-12-19,42.490002000000004
2017-12-20,42.52
2017-12-21,42.16
2017-12-22,42.02
2017-12-26,41.799999
2017-12-27,41.310001
2017-12-28,41.380001
2017-12-29,40.990002000000004
2018-01-02,41.799999
2018-01-03,42.82
2018-01-04,44.139998999999996
2018-01-05,44.009997999999996
2018-01-08,44.220001
2018-01-09,44.049999
2018-01-10,43.0
2018-01-11,44.189999
2018-01-12,44.07
2018-01-16,44.189999
2018-01-17,44.029999
2018-01-18,43.860001000000004
2018-01-19,43.150002
2018-01-22,43.290001000000004
2018-01-23,43.380001
2018-01-24,44.16
2018-01-25,43.16
2018-01-26,43.490002000000004
2018-01-29,43.02
2018-01-30,42.700001
2018-01-31,42.41
2018-02-01,42.43
2018-02-02,41.0
2018-02-05,39.540001000000004
2018-02-06,41.860001000000004
2018-02-07,42.389998999999996
2018-02-08,40.75
2018-02-09,41.459998999999996
2018-02-12,42.0
2018-02-13,41.400002
2018-02-14,41.810001
2018-02-15,41.849998
2018-02-16,41.09
2018-02-20,40.77
2018-02-21,40.560001
2018-02-22,40.91
2018-02-23,40.91
2018-02-26,41.540001000000004
2018-02-27,40.169998
2018-02-28,39.349998
2018-03-01,37.790001000000004
2018-03-02,37.43
2018-03-05,37.740002000000004
2018-03-06,37.93
2018-03-07,37.740002000000004
2018-03-08,37.84
2018-03-09,37.84
2018-03-12,37.830002
2018-03-13,38.009997999999996
2018-03-14,37.689999
2018-03-15,37.849998
2018-03-16,37.939999
2018-03-19,37.009997999999996
2018-03-20,36.889998999999996
2018-03-21,37.580002
2018-03-22,36.349998
2018-03-23,35.169998
2018-03-26,35.990002000000004
2018-03-27,34.869999
2018-03-28,35.470001
2018-03-29,36.34
2018-04-02,35.759997999999996
2018-04-03,36.939999
2018-04-04,38.029999
2018-04-05,38.0
2018-04-06,37.68
2018-04-09,37.830002
2018-04-10,39.07
2018-04-11,39.0
2018-04-12,38.830002
2018-04-13,38.73
2018-04-16,39.169998
2018-04-17,39.220001
2018-04-18,38.93
2018-04-19,37.77
2018-04-20,37.610001000000004
2018-04-23,37.689999
2018-04-24,37.93
2018-04-25,38.110001000000004
2018-04-26,38.25
2018-04-27,37.650002
2018-04-30,36.740002000000004
2018-05-01,36.419998
2018-05-02,36.200001
2018-05-03,36.150002
2018-05-04,36.709998999999996
2018-05-07,36.34
2018-05-08,36.330002
2018-05-09,36.27
2018-05-10,37.16
2018-05-11,36.889998999999996
2018-05-14,36.630001
2018-05-15,36.939999
2018-05-16,38.029999
2018-05-17,38.299999
2018-05-18,37.790001000000004
2018-05-21,38.09
2018-05-22,38.279999
2018-05-23,37.849998
2018-05-24,38.389998999999996
2018-05-25,38.299999
2018-05-29,37.380001
2018-05-30,37.830002
2018-05-31,42.700001
2018-06-01,43.200001
2018-06-04,43.779999
2018-06-05,43.41
2018-06-06,43.93
2018-06-07,44.009997999999996
2018-06-08,44.25
2018-06-11,44.849998
2018-06-12,44.18
2018-06-13,44.450001
2018-06-14,43.57
2018-06-15,43.91
2018-06-18,43.950001
2018-06-19,42.259997999999996
2018-06-20,41.950001
2018-06-21,41.119999
2018-06-22,41.25
2018-06-25,40.610001000000004
2018-06-26,41.009997999999996
2018-06-27,40.369999
2018-06-28,40.52
2018-06-29,39.400002
2018-07-02,39.5
2018-07-03,38.970001
2018-07-05,39.470001
2018-07-06,39.16
2018-07-09,39.75
2018-07-10,40.09
2018-07-11,39.299999
2018-07-12,39.27
2018-07-13,39.360001000000004
2018-07-16,39.560001
2018-07-17,40.029999
2018-07-18,39.869999
2018-07-19,39.310001
2018-07-20,39.400002
2018-07-23,39.27
2018-07-24,39.48
2018-07-25,37.650002
2018-07-26,36.75
2018-07-27,37.529999
2018-07-30,37.669998
2018-07-31,37.91
2018-08-01,37.139998999999996
2018-08-02,36.619999
2018-08-03,37.73
2018-08-06,37.599998
2018-08-07,37.580002
2018-08-08,37.66
2018-08-09,37.509997999999996
2018-08-10,36.59
2018-08-13,36.16
2018-08-14,36.200001
2018-08-15,35.939999
2018-08-16,36.290001000000004
2018-08-17,36.380001
2018-08-20,36.77
2018-08-21,36.91
2018-08-22,36.130001
2018-08-23,35.669998
2018-08-24,35.950001
2018-08-27,37.689999
2018-08-28,37.32
2018-08-29,37.119999
2018-08-30,36.360001000000004
2018-08-31,36.049999
2018-09-04,35.599998
2018-09-05,35.290001000000004
2018-09-06,34.380001
2018-09-07,33.91
2018-09-10,33.869999
2018-09-11,33.77
2018-09-12,34.060001
2018-09-13,34.25
2018-09-14,34.630001
2018-09-17,35.02
2018-09-18,35.099998
2018-09-19,35.73
2018-09-20,36.080002
2018-09-21,35.32
2018-09-24,34.75
2018-09-25,33.549999
2018-09-26,33.73
2018-09-27,33.669998
2018-09-28,33.669998
2018-10-01,34.200001
2018-10-02,33.299999
2018-10-03,34.0
2018-10-04,34.25
2018-10-05,34.119999
2018-10-08,34.25
2018-10-09,32.650002
2018-10-10,32.599998
2018-10-11,32.310001
2018-10-12,31.790001
2018-10-15,32.119999
2018-10-16,32.34
2018-10-17,31.93
2018-10-18,31.08
2018-10-19,31.200001
2018-10-22,31.34
2018-10-23,32.119999
2018-10-24,30.559998999999998
2018-10-25,32.0
2018-10-26,32.650002
2018-10-29,33.130001
2018-10-30,33.540001000000004
2018-10-31,36.59
2018-11-01,36.470001
2018-11-02,36.029999
2018-11-05,36.25
2018-11-06,36.459998999999996
2018-11-07,36.880001
2018-11-08,36.57
2018-11-09,35.700001
2018-11-12,35.689999
2018-11-13,35.93
2018-11-14,35.23
2018-11-15,35.549999
2018-11-16,35.75
2018-11-19,35.68
2018-11-20,35.09
2018-11-21,35.549999
2018-11-23,35.93
2018-11-26,37.650002
2018-11-27,36.689999
2018-11-28,36.950001
2018-11-29,36.759997999999996
2018-11-30,37.950001
2018-12-03,38.450001
2018-12-04,36.52
2018-12-06,35.700001
2018-12-07,34.689999
2018-12-10,34.419998
2018-12-11,34.689999
2018-12-12,35.68
2018-12-13,35.110001000000004
2018-12-14,35.099998
2018-12-17,34.66
2018-12-18,34.900002
2018-12-19,34.93
2018-12-20,34.27
2018-12-21,32.98
2018-12-24,32.369999
2018-12-26,33.52
2018-12-27,33.959998999999996
2018-12-28,33.919998
2018-12-31,33.450001
2019-01-02,33.639998999999996
2019-01-03,32.25
2019-01-04,33.330002
2019-01-07,34.360001000000004
2019-01-08,34.810001
2019-01-09,35.18
2019-01-10,34.73
2019-01-11,37.18
2019-01-14,37.66
2019-01-15,37.549999
2019-01-16,37.669998
2019-01-17,38.259997999999996
2019-01-18,38.610001000000004
2019-01-22,38.150002
2019-01-23,37.669998
2019-01-24,38.16
2019-01-25,38.639998999999996
2019-01-28,38.459998999999996
2019-01-29,38.470001
2019-01-30,39.09
2019-01-31,39.02
2019-02-01,38.779999
2019-02-04,38.93
2019-02-05,39.299999
2019-02-06,39.91
2019-02-07,38.650002
2019-02-08,38.700001
2019-02-11,38.630001
2019-02-12,39.029999
2019-02-13,39.0
2019-02-14,38.889998999999996
2019-02-15,39.09
2019-02-19,39.529999
2019-02-20,39.950001
2019-02-21,39.619999
2019-02-22,39.990002000000004
2019-02-25,40.139998999999996
2019-02-26,40.110001000000004
2019-02-27,40.0
2019-02-28,39.48
2019-03-01,39.529999
2019-03-04,39.25
2019-03-05,39.279999
2019-03-06,38.669998
2019-03-07,38.040001000000004
2019-03-08,37.990002000000004
2019-03-11,38.619999
2019-03-12,38.619999
2019-03-13,38.799999
2019-03-14,38.029999
2019-03-15,38.07
2019-03-18,37.98
2019-03-19,38.27
2019-03-20,37.0
2019-03-21,37.349998
2019-03-22,36.439999
2019-03-25,36.75
2019-03-26,36.869999
2019-03-27,36.610001000000004
2019-03-28,37.060001
2019-03-29,37.099998
2019-04-01,37.759997999999996
2019-04-02,37.810001
2019-04-03,38.389998999999996
2019-04-04,38.790001000000004
2019-04-05,38.939999
2019-04-08,39.060001
2019-04-09,38.860001000000004
2019-04-10,39.25
2019-04-11,39.330002
2019-04-12,39.709998999999996
2019-04-15,39.57
2019-04-16,39.66
2019-04-17,39.990002000000004
2019-04-18,40.299999
2019-04-22,39.5
2019-04-23,39.830002
2019-04-24,39.720001
2019-04-25,39.110001000000004
2019-04-26,39.68
2019-04-29,40.009997999999996
2019-04-30,38.950001
2019-05-01,38.75
2019-05-02,38.25
2019-05-03,38.799999
2019-05-06,38.09
2019-05-07,38.529999
2019-05-08,38.209998999999996
2019-05-09,37.580002
2019-05-10,37.889998999999996
2019-05-13,36.560001
2019-05-14,37.040001000000004
2019-05-15,37.369999
2019-05-16,37.380001
2019-05-17,37.0
2019-05-20,36.970001
2019-05-21,37.130001
2019-05-22,35.549999
2019-05-23,35.130001
2019-05-24,35.119999
2019-05-28,34.849998
2019-05-29,34.790001000000004
2019-05-30,34.82
2019-05-31,33.34
2019-06-03,33.700001
2019-06-04,35.73
2019-06-05,35.84
2019-06-06,35.189999
2019-06-07,35.490002000000004
2019-06-10,36.009997999999996
2019-06-11,36.200001
2019-06-12,35.669998
2019-06-13,36.02
2019-06-14,35.66
2019-06-17,36.139998999999996
2019-06-18,36.700001
2019-06-19,36.779999
2019-06-20,36.959998999999996
2019-06-21,36.919998
2019-06-24,36.959998999999996
2019-06-25,37.68
2019-06-26,38.130001
2019-06-27,38.32
2019-06-28,38.529999
2019-07-01,38.75
2019-07-02,38.34
2019-07-03,38.16
2019-07-05,38.5
2019-07-08,38.23
2019-07-09,38.080002
2019-07-10,38.099998
2019-07-11,38.43
2019-07-12,39.209998999999996
2019-07-15,39.360001000000004
2019-07-16,39.43
2019-07-17,39.16
2019-07-18,39.119999
2019-07-19,39.48
2019-07-22,39.860001000000004
2019-07-23,40.709998999999996
2019-07-24,40.880001
2019-07-25,40.75
2019-07-26,40.77
2019-07-29,40.68
2019-07-30,40.43
2019-07-31,40.34
2019-08-01,40.150002
2019-08-02,39.779999
2019-08-05,39.009997999999996
2019-08-06,39.080002
2019-08-07,39.389998999999996
2019-08-08,40.099998
2019-08-09,39.610001000000004
2019-08-12,38.860001000000004
2019-08-13,39.009997999999996
2019-08-14,37.189999
2019-08-15,36.470001
2019-08-16,37.0
2019-08-19,37.360001000000004
2019-08-20,36.959998999999996
2019-08-21,37.119999
2019-08-22,37.259997999999996
2019-08-23,36.060001
2019-08-26,36.25
2019-08-27,35.889998999999996
2019-08-28,36.439999
2019-08-29,36.91
2019-08-30,37.09
2019-09-03,36.91
2019-09-04,38.240002000000004
2019-09-05,38.73
2019-09-06,38.779999
2019-09-09,39.580002
2019-09-10,39.580002
2019-09-11,39.459998999999996
2019-09-12,39.07
2019-09-13,38.860001000000004
2019-09-16,37.209998999999996
2019-09-17,38.290001000000004
2019-09-18,38.18
2019-09-19,37.779999
2019-09-20,37.369999
2019-09-23,37.240002000000004
2019-09-24,36.77
2019-09-25,37.110001000000004
2019-09-26,37.610001000000004
2019-09-27,37.419998
2019-09-30,37.48
2019-10-01,36.110001000000004
2019-10-02,34.68
2019-10-03,34.98
2019-10-04,34.91
2019-10-07,34.75
2019-10-08,33.880001
2019-10-09,34.139998999999996
2019-10-10,34.66
2019-10-11,35.57
2019-10-14,35.5
2019-10-15,36.259997999999996
2019-10-16,36.650002
2019-10-17,36.189999
2019-10-18,36.169998
2019-10-21,35.93
2019-10-22,36.310001
2019-10-23,36.610001000000004
2019-10-24,35.82
2019-10-25,36.740002000000004
2019-10-28,36.639998999999996
2019-10-29,38.209998999999996
2019-10-30,37.91
2019-10-31,37.16
2019-11-01,37.970001
2019-11-04,38.389998999999996
2019-11-05,38.23
2019-11-06,38.419998
2019-11-07,38.490002000000004
2019-11-08,38.669998
2019-11-11,38.720001
2019-11-12,38.59
2019-11-13,37.189999
2019-11-14,36.799999
2019-11-15,36.889998999999996
2019-11-18,36.619999
2019-11-19,36.380001
2019-11-20,35.279999
2019-11-21,34.669998
2019-11-22,35.330002
2019-11-25,35.810001
2019-11-26,35.91
2019-11-27,36.139998999999996
2019-11-29,36.0
2019-12-02,35.880001
2019-12-03,35.529999
2019-12-04,35.799999
2019-12-05,35.310001
2019-12-06,35.540001000000004
2019-12-09,35.380001
2019-12-10,35.110001000000004
2019-12-11,35.240002000000004
2019-12-12,36.099998
