Date,SABR
2018-11-20,23.940001000000002
2018-11-21,24.629998999999998
2018-11-23,24.719998999999998
2018-11-26,25.17
2018-11-27,25.360001
2018-11-28,25.799999
2018-11-29,26.040001
2018-11-30,25.57
2018-12-03,26.15
2018-12-04,25.18
2018-12-06,25.57
2018-12-07,24.99
2018-12-10,25.040001
2018-12-11,24.84
2018-12-12,24.99
2018-12-13,23.9
2018-12-14,23.43
2018-12-17,22.83
2018-12-18,23.110001
2018-12-19,22.860001
2018-12-20,21.9
2018-12-21,21.290001
2018-12-24,20.700001
2018-12-26,21.41
2018-12-27,21.620001000000002
2018-12-28,21.5
2018-12-31,21.639999
2019-01-02,21.35
2019-01-03,20.85
2019-01-04,21.4
2019-01-07,21.879998999999998
2019-01-08,22.07
2019-01-09,22.35
2019-01-10,22.610001
2019-01-11,22.629998999999998
2019-01-14,21.66
2019-01-15,22.299999
2019-01-16,22.469998999999998
2019-01-17,22.59
2019-01-18,22.85
2019-01-22,22.690001000000002
2019-01-23,22.639999
2019-01-24,22.73
2019-01-25,23.02
2019-01-28,22.860001
2019-01-29,22.68
2019-01-30,23.09
2019-01-31,22.98
2019-02-01,23.34
2019-02-04,23.530001000000002
2019-02-05,23.6
2019-02-06,23.35
2019-02-07,23.34
2019-02-08,23.709999
2019-02-11,23.450001
2019-02-12,23.809998999999998
2019-02-13,23.23
2019-02-14,21.959999
2019-02-15,22.530001000000002
2019-02-19,22.450001
2019-02-20,21.969998999999998
2019-02-21,22.17
2019-02-22,22.790001
2019-02-25,22.07
2019-02-26,22.129998999999998
2019-02-27,22.48
2019-02-28,22.43
2019-03-01,22.68
2019-03-04,22.309998999999998
2019-03-05,21.969998999999998
2019-03-06,21.690001000000002
2019-03-07,21.219998999999998
2019-03-08,21.07
2019-03-11,21.32
2019-03-12,21.459999
2019-03-13,21.459999
2019-03-14,21.5
2019-03-15,21.35
2019-03-18,21.389999
2019-03-19,21.26
2019-03-20,21.15
2019-03-21,21.629998999999998
2019-03-22,21.030001000000002
2019-03-25,20.9
2019-03-26,21.25
2019-03-27,20.92
2019-03-28,21.27
2019-03-29,21.389999
2019-04-01,21.59
2019-04-02,21.639999
2019-04-03,21.76
2019-04-04,21.77
2019-04-05,21.790001
2019-04-08,21.690001000000002
2019-04-09,21.57
2019-04-10,21.879998999999998
2019-04-11,21.889999
2019-04-12,21.879998999999998
2019-04-15,21.860001
2019-04-16,22.09
2019-04-17,22.0
2019-04-18,21.93
2019-04-22,21.799999
2019-04-23,22.23
2019-04-24,22.5
2019-04-25,22.690001000000002
2019-04-26,22.92
2019-04-29,22.860001
2019-04-30,20.76
2019-05-01,20.889999
2019-05-02,21.549999
2019-05-03,21.9
2019-05-06,21.25
2019-05-07,20.92
2019-05-08,20.809998999999998
2019-05-09,20.58
2019-05-10,20.559998999999998
2019-05-13,19.969998999999998
2019-05-14,19.879998999999998
2019-05-15,19.940001000000002
2019-05-16,19.99
2019-05-17,19.74
2019-05-20,19.459999
2019-05-21,20.01
2019-05-22,19.719998999999998
2019-05-23,19.719998999999998
2019-05-24,19.76
2019-05-28,20.120001000000002
2019-05-29,20.35
2019-05-30,20.43
2019-05-31,20.280001000000002
2019-06-03,20.309998999999998
2019-06-04,21.059998999999998
2019-06-05,21.08
2019-06-06,21.0
2019-06-07,21.620001000000002
2019-06-10,21.82
2019-06-11,21.959999
2019-06-12,22.0
2019-06-13,22.280001000000002
2019-06-14,22.290001
2019-06-17,22.43
2019-06-18,22.790001
2019-06-19,23.02
2019-06-20,23.0
2019-06-21,22.860001
2019-06-24,22.73
2019-06-25,22.610001
2019-06-26,22.26
2019-06-27,22.379998999999998
2019-06-28,22.200001
2019-07-01,22.84
2019-07-02,22.83
2019-07-03,23.01
2019-07-05,23.129998999999998
2019-07-08,23.01
2019-07-09,22.98
2019-07-10,22.93
2019-07-11,22.91
2019-07-12,23.209999
2019-07-15,23.18
2019-07-16,23.18
2019-07-17,23.059998999999998
2019-07-18,23.209999
2019-07-19,23.07
2019-07-22,23.0
2019-07-23,23.42
2019-07-24,23.65
2019-07-25,23.540001
2019-07-26,23.82
2019-07-29,23.790001
2019-07-30,23.700001
2019-07-31,23.51
2019-08-01,24.4
2019-08-02,25.02
2019-08-05,24.73
2019-08-06,24.74
2019-08-07,24.83
2019-08-08,25.129998999999998
2019-08-09,24.92
2019-08-12,24.690001000000002
2019-08-13,24.940001000000002
2019-08-14,24.190001000000002
2019-08-15,23.950001
2019-08-16,23.719998999999998
2019-08-19,23.93
2019-08-20,23.74
2019-08-21,24.0
2019-08-22,24.02
2019-08-23,23.16
2019-08-26,23.34
2019-08-27,23.0
2019-08-28,23.200001
2019-08-29,23.549999
2019-08-30,23.639999
2019-09-03,23.309998999999998
2019-09-04,23.33
2019-09-05,23.74
2019-09-06,23.52
2019-09-09,23.68
2019-09-10,23.57
2019-09-11,23.42
2019-09-12,23.459999
2019-09-13,23.52
2019-09-16,23.059998999999998
2019-09-17,23.27
2019-09-18,23.25
2019-09-19,23.01
2019-09-20,23.110001
2019-09-23,22.959999
2019-09-24,22.85
2019-09-25,23.045
2019-09-26,22.82
2019-09-27,22.18
2019-09-30,22.395
2019-10-01,22.25
2019-10-02,21.93
2019-10-03,21.629998999999998
2019-10-04,21.65
2019-10-07,21.540001
2019-10-08,21.219998999999998
2019-10-09,21.200001
2019-10-10,21.23
2019-10-11,21.459999
2019-10-14,21.34
2019-10-15,21.450001
2019-10-16,21.32
2019-10-17,21.4
2019-10-18,20.895
2019-10-21,21.309998999999998
2019-10-22,21.08
2019-10-23,21.299999
2019-10-24,21.33
2019-10-25,21.809998999999998
2019-10-28,22.08
2019-10-29,22.165001
2019-10-30,22.040001
2019-10-31,23.48
2019-11-01,22.75
2019-11-04,22.424999
2019-11-05,22.299999
2019-11-06,22.450001
2019-11-07,22.6
2019-11-08,22.65
2019-11-11,22.540001
2019-11-12,22.42
2019-11-13,22.709999
2019-11-14,22.42
2019-11-15,22.530001000000002
2019-11-18,22.389999
2019-11-19,22.48
2019-11-20,22.27
2019-11-21,22.02
2019-11-22,21.940001000000002
2019-11-25,22.094998999999998
2019-11-26,22.495001000000002
2019-11-27,22.67
2019-11-29,22.43
2019-12-02,22.440001000000002
2019-12-03,22.469998999999998
2019-12-04,22.389999
2019-12-05,22.125
2019-12-06,22.540001
2019-12-09,22.43
2019-12-10,22.17
2019-12-11,22.18
2019-12-12,22.4
2019-12-13,22.525
2019-12-16,22.700001
2019-12-17,22.58
2019-12-18,22.66
2019-12-19,22.709999
2019-12-20,22.969998999999998
2019-12-23,22.75
2019-12-24,22.690001000000002
2019-12-26,22.65
2019-12-27,22.85
2019-12-30,22.48
2019-12-31,22.440001000000002
2020-01-02,22.75
2020-01-03,22.77
2020-01-06,22.719998999999998
2020-01-07,22.6
2020-01-08,22.639999
2020-01-09,22.74
2020-01-10,22.48
2020-01-13,22.48
2020-01-14,22.360001
2020-01-15,22.6
2020-01-16,23.120001000000002
2020-01-17,23.115
2020-01-21,22.6
2020-01-22,22.299999
2020-01-23,22.73
2020-01-24,22.674999
2020-01-27,22.23
2020-01-28,22.25
2020-01-29,21.74
2020-01-30,21.799999
2020-01-31,21.540001
2020-02-03,21.799999
2020-02-04,22.34
2020-02-05,22.440001000000002
2020-02-06,22.549999
2020-02-07,21.75
2020-02-10,21.719998999999998
2020-02-11,22.059998999999998
2020-02-12,22.209999
2020-02-13,22.25
2020-02-14,22.040001
2020-02-18,22.049999
2020-02-19,22.360001
2020-02-20,22.25
2020-02-21,21.879998999999998
2020-02-24,20.58
2020-02-25,19.25
2020-02-26,16.15
2020-02-27,14.5
2020-02-28,13.615
2020-03-02,13.42
2020-03-03,13.01
2020-03-04,13.1
2020-03-05,10.74
2020-03-06,10.15
2020-03-09,9.04
2020-03-10,10.52
2020-03-11,9.18
2020-03-12,8.24
2020-03-13,8.33
2020-03-16,6.44
2020-03-17,7.6
2020-03-18,5.18
2020-03-19,3.82
2020-03-20,3.31
2020-03-23,3.65
2020-03-24,4.68
2020-03-25,5.94
2020-03-26,6.26
2020-03-27,6.09
2020-03-30,6.23
2020-03-31,5.93
2020-04-01,4.96
2020-04-02,4.58
2020-04-03,4.29
2020-04-06,5.53
2020-04-07,5.8
2020-04-08,6.27
2020-04-09,7.0
2020-04-13,5.945
2020-04-14,6.075
2020-04-15,6.24
2020-04-16,5.77
2020-04-17,5.995
2020-04-20,5.69
2020-04-21,5.57
2020-04-22,5.55
2020-04-23,5.79
2020-04-24,5.59
2020-04-27,6.13
2020-04-28,6.215
2020-04-29,7.4
2020-04-30,7.27
2020-05-01,7.0
2020-05-04,6.8
2020-05-05,6.68
2020-05-06,6.46
2020-05-07,6.68
2020-05-08,6.725
