Date,TTC
1989-12-06,1.484375
1989-12-07,1.46875
1989-12-08,1.4921879999999998
1989-12-11,1.484375
1989-12-12,1.53125
1989-12-13,1.53125
1989-12-14,1.5546879999999998
1989-12-15,1.5859379999999998
1989-12-18,1.609375
1989-12-19,1.625
1989-12-20,1.59375
1989-12-21,1.609375
1989-12-22,1.609375
1989-12-26,1.578125
1989-12-27,1.5625
1989-12-28,1.5625
1989-12-29,1.578125
1990-01-02,1.5625
1990-01-03,1.5546879999999998
1990-01-04,1.59375
1990-01-05,1.625
1990-01-08,1.5625
1990-01-09,1.59375
1990-01-10,1.6015629999999998
1990-01-11,1.609375
1990-01-12,1.578125
1990-01-15,1.578125
1990-01-16,1.578125
1990-01-17,1.5703129999999998
1990-01-18,1.5703129999999998
1990-01-19,1.5625
1990-01-22,1.5703129999999998
1990-01-23,1.546875
1990-01-24,1.53125
1990-01-25,1.53125
1990-01-26,1.546875
1990-01-29,1.5390629999999998
1990-01-30,1.546875
1990-01-31,1.6015629999999998
1990-02-01,1.609375
1990-02-02,1.6015629999999998
1990-02-05,1.59375
1990-02-06,1.6171879999999998
1990-02-07,1.65625
1990-02-08,1.640625
1990-02-09,1.640625
1990-02-12,1.640625
1990-02-13,1.640625
1990-02-14,1.640625
1990-02-15,1.640625
1990-02-16,1.679688
1990-02-20,1.703125
1990-02-21,1.679688
1990-02-22,1.679688
1990-02-23,1.664063
1990-02-26,1.6328129999999998
1990-02-27,1.609375
1990-02-28,1.6015629999999998
1990-03-01,1.625
1990-03-02,1.609375
1990-03-05,1.648438
1990-03-06,1.671875
1990-03-07,1.703125
1990-03-08,1.726563
1990-03-09,1.742188
1990-03-12,1.742188
1990-03-13,1.75
1990-03-14,1.757813
1990-03-15,1.78125
1990-03-16,1.820313
1990-03-19,1.84375
1990-03-20,1.84375
1990-03-21,1.84375
1990-03-22,1.859375
1990-03-23,1.859375
1990-03-26,1.84375
1990-03-27,1.84375
1990-03-28,1.84375
1990-03-29,1.84375
1990-03-30,1.859375
1990-04-02,1.859375
1990-04-03,1.84375
1990-04-04,1.8125
1990-04-05,1.78125
1990-04-06,1.773438
1990-04-09,1.757813
1990-04-10,1.71875
1990-04-11,1.71875
1990-04-12,1.757813
1990-04-16,1.6875
1990-04-17,1.679688
1990-04-18,1.679688
1990-04-19,1.6875
1990-04-20,1.679688
1990-04-23,1.664063
1990-04-24,1.664063
1990-04-25,1.671875
1990-04-26,1.679688
1990-04-27,1.664063
1990-04-30,1.65625
1990-05-01,1.65625
1990-05-02,1.65625
1990-05-03,1.664063
1990-05-04,1.664063
1990-05-07,1.65625
1990-05-08,1.6328129999999998
1990-05-09,1.640625
1990-05-10,1.65625
1990-05-11,1.679688
1990-05-14,1.71875
1990-05-15,1.726563
1990-05-16,1.71875
1990-05-17,1.710938
1990-05-18,1.71875
1990-05-21,1.726563
1990-05-22,1.71875
1990-05-23,1.734375
1990-05-24,1.71875
1990-05-25,1.679688
1990-05-29,1.664063
1990-05-30,1.6875
1990-05-31,1.742188
1990-06-01,1.75
1990-06-04,1.765625
1990-06-05,1.742188
1990-06-06,1.765625
1990-06-07,1.6015629999999998
1990-06-08,1.5234379999999998
1990-06-11,1.5234379999999998
1990-06-12,1.5234379999999998
1990-06-13,1.5234379999999998
1990-06-14,1.5234379999999998
1990-06-15,1.53125
1990-06-18,1.4921879999999998
1990-06-19,1.4765629999999998
1990-06-20,1.5078129999999998
1990-06-21,1.5234379999999998
1990-06-22,1.5078129999999998
1990-06-25,1.5390629999999998
1990-06-26,1.5546879999999998
1990-06-27,1.5546879999999998
1990-06-28,1.546875
1990-06-29,1.5546879999999998
1990-07-02,1.546875
1990-07-03,1.5625
1990-07-05,1.546875
1990-07-06,1.5546879999999998
1990-07-09,1.5546879999999998
1990-07-10,1.5546879999999998
1990-07-11,1.5546879999999998
1990-07-12,1.578125
1990-07-13,1.5625
1990-07-16,1.5625
1990-07-17,1.5625
1990-07-18,1.578125
1990-07-19,1.6015629999999998
1990-07-20,1.609375
1990-07-23,1.5625
1990-07-24,1.5625
1990-07-25,1.59375
1990-07-26,1.578125
1990-07-27,1.5546879999999998
1990-07-30,1.546875
1990-07-31,1.515625
1990-08-01,1.484375
1990-08-02,1.46875
1990-08-03,1.40625
1990-08-06,1.375
1990-08-07,1.375
1990-08-08,1.359375
1990-08-09,1.34375
1990-08-10,1.375
1990-08-13,1.3828129999999998
1990-08-14,1.3828129999999998
1990-08-15,1.40625
1990-08-16,1.421875
1990-08-17,1.3671879999999998
1990-08-20,1.328125
1990-08-21,1.265625
1990-08-22,1.203125
1990-08-23,1.140625
1990-08-24,1.125
1990-08-27,1.1875
1990-08-28,1.1875
1990-08-29,1.25
1990-08-30,1.25
1990-08-31,1.234375
1990-09-04,1.2109379999999998
1990-09-05,1.1875
1990-09-06,1.171875
1990-09-07,1.15625
1990-09-10,1.1484379999999998
1990-09-11,1.125
1990-09-12,1.109375
1990-09-13,1.109375
1990-09-14,1.109375
1990-09-17,1.1015629999999998
1990-09-18,1.0859379999999998
1990-09-19,1.078125
1990-09-20,1.0625
1990-09-21,1.0546879999999998
1990-09-24,1.0234379999999998
1990-09-25,1.0234379999999998
1990-09-26,1.015625
1990-09-27,0.992188
1990-09-28,0.9375
1990-10-01,0.9375
1990-10-02,0.960938
1990-10-03,0.9375
1990-10-04,0.765625
1990-10-05,0.835938
1990-10-08,0.8125
1990-10-09,0.835938
1990-10-10,0.804688
1990-10-11,0.8125
1990-10-12,0.828125
1990-10-15,0.820313
1990-10-16,0.820313
1990-10-17,0.804688
1990-10-18,0.789063
1990-10-19,0.796875
1990-10-22,0.789063
1990-10-23,0.796875
1990-10-24,0.804688
1990-10-25,0.796875
1990-10-26,0.796875
1990-10-29,0.796875
1990-10-30,0.804688
1990-10-31,0.796875
1990-11-01,0.804688
1990-11-02,0.78125
1990-11-05,0.773438
1990-11-06,0.734375
1990-11-07,0.703125
1990-11-08,0.703125
1990-11-09,0.742188
1990-11-12,0.75
1990-11-13,0.75
1990-11-14,0.765625
1990-11-15,0.789063
1990-11-16,0.796875
1990-11-19,0.789063
1990-11-20,0.789063
1990-11-21,0.78125
1990-11-23,0.78125
1990-11-26,0.796875
1990-11-27,0.8125
1990-11-28,0.835938
1990-11-29,0.859375
1990-11-30,0.898438
1990-12-03,0.898438
1990-12-04,0.914063
1990-12-05,0.929688
1990-12-06,0.96875
1990-12-07,0.984375
1990-12-10,0.976563
1990-12-11,0.9375
1990-12-12,0.96875
1990-12-13,0.96875
1990-12-14,0.945313
1990-12-17,0.921875
1990-12-18,0.890625
1990-12-19,0.859375
1990-12-20,0.84375
1990-12-21,0.859375
1990-12-24,0.851563
1990-12-26,0.875
1990-12-27,0.875
1990-12-28,0.875
1990-12-31,0.890625
1991-01-02,0.875
1991-01-03,0.875
1991-01-04,0.875
1991-01-07,0.867188
1991-01-08,0.875
1991-01-09,0.859375
1991-01-10,0.867188
1991-01-11,0.875
1991-01-14,0.882813
1991-01-15,0.890625
1991-01-16,0.890625
1991-01-17,0.914063
1991-01-18,0.921875
1991-01-21,0.929688
1991-01-22,0.90625
1991-01-23,0.90625
1991-01-24,0.90625
1991-01-25,0.914063
1991-01-28,0.929688
1991-01-29,0.9375
1991-01-30,0.953125
1991-01-31,1.0078129999999998
1991-02-01,1.0234379999999998
1991-02-04,1.0546879999999998
1991-02-05,1.078125
1991-02-06,1.1171879999999998
1991-02-07,1.109375
1991-02-08,1.046875
1991-02-11,1.015625
1991-02-12,1.15625
1991-02-13,1.1484379999999998
1991-02-14,1.1328129999999998
1991-02-15,1.125
1991-02-19,1.1484379999999998
1991-02-20,1.125
1991-02-21,1.203125
1991-02-22,1.15625
1991-02-25,1.2109379999999998
1991-02-26,1.1640629999999998
1991-02-27,1.1875
1991-02-28,1.203125
1991-03-01,1.1875
1991-03-04,1.1875
1991-03-05,1.25
1991-03-06,1.2578129999999998
1991-03-07,1.234375
1991-03-08,1.234375
1991-03-11,1.21875
1991-03-12,1.203125
1991-03-13,1.203125
1991-03-14,1.2734379999999998
1991-03-15,1.234375
1991-03-18,1.2421879999999998
1991-03-19,1.25
1991-03-20,1.2265629999999998
1991-03-21,1.234375
1991-03-22,1.234375
1991-03-25,1.25
1991-03-26,1.25
1991-03-27,1.2421879999999998
1991-03-28,1.265625
1991-04-01,1.25
1991-04-02,1.265625
1991-04-03,1.2578129999999998
1991-04-04,1.2578129999999998
1991-04-05,1.2578129999999998
1991-04-08,1.25
1991-04-09,1.2265629999999998
1991-04-10,1.171875
1991-04-11,1.125
1991-04-12,1.125
1991-04-15,1.1015629999999998
1991-04-16,1.171875
1991-04-17,1.1796879999999998
1991-04-18,1.15625
1991-04-19,1.1328129999999998
1991-04-22,1.125
1991-04-23,1.140625
1991-04-24,1.1328129999999998
1991-04-25,1.1484379999999998
1991-04-26,1.140625
1991-04-29,1.1328129999999998
1991-04-30,1.125
1991-05-01,1.140625
1991-05-02,1.15625
1991-05-03,1.1484379999999998
1991-05-06,1.125
1991-05-07,1.1328129999999998
1991-05-08,1.125
1991-05-09,1.0234379999999998
1991-05-10,0.984375
1991-05-13,0.960938
1991-05-14,0.96875
1991-05-15,0.976563
1991-05-16,0.992188
1991-05-17,1.0
1991-05-20,1.0078129999999998
1991-05-21,1.015625
1991-05-22,1.015625
1991-05-23,1.0
1991-05-24,1.03125
1991-05-28,1.015625
1991-05-29,1.0390629999999998
1991-05-30,1.03125
1991-05-31,1.0859379999999998
1991-06-03,1.0546879999999998
1991-06-04,1.0703129999999998
1991-06-05,1.046875
1991-06-06,1.046875
1991-06-07,1.0546879999999998
1991-06-10,1.046875
1991-06-11,1.046875
1991-06-12,1.03125
1991-06-13,1.0234379999999998
1991-06-14,1.0078129999999998
1991-06-17,1.03125
1991-06-18,1.03125
1991-06-19,1.03125
1991-06-20,1.015625
1991-06-21,1.0625
1991-06-24,1.015625
1991-06-25,1.015625
1991-06-26,1.015625
1991-06-27,1.0078129999999998
1991-06-28,1.0
1991-07-01,1.0
1991-07-02,1.015625
1991-07-03,1.0078129999999998
1991-07-05,1.015625
1991-07-08,1.0078129999999998
1991-07-09,1.0
1991-07-10,1.0
1991-07-11,1.0
1991-07-12,1.0078129999999998
1991-07-15,0.992188
1991-07-16,0.984375
1991-07-17,1.0
1991-07-18,1.0
1991-07-19,0.984375
1991-07-22,0.984375
1991-07-23,1.0
1991-07-24,0.992188
1991-07-25,1.0
1991-07-26,1.0
1991-07-29,1.0
1991-07-30,0.984375
1991-07-31,0.984375
1991-08-01,0.976563
1991-08-02,0.992188
1991-08-05,0.984375
1991-08-06,0.992188
1991-08-07,0.984375
1991-08-08,0.992188
1991-08-09,0.953125
1991-08-12,0.9375
1991-08-13,0.960938
1991-08-14,1.015625
1991-08-15,1.0
1991-08-16,0.96875
1991-08-19,0.929688
1991-08-20,0.96875
1991-08-21,1.015625
1991-08-22,1.0390629999999998
1991-08-23,1.0546879999999998
1991-08-26,1.0234379999999998
1991-08-27,1.0
1991-08-28,1.0234379999999998
1991-08-29,1.0
1991-08-30,0.984375
1991-09-03,1.0
1991-09-04,0.976563
1991-09-05,0.984375
1991-09-06,0.96875
1991-09-09,0.984375
1991-09-10,0.96875
1991-09-11,0.953125
1991-09-12,0.960938
1991-09-13,0.976563
1991-09-16,0.945313
1991-09-17,0.945313
1991-09-18,0.9375
1991-09-19,0.921875
1991-09-20,0.929688
1991-09-23,0.953125
1991-09-24,0.953125
1991-09-25,0.953125
1991-09-26,0.960938
1991-09-27,0.921875
1991-09-30,0.914063
1991-10-01,0.914063
1991-10-02,0.914063
1991-10-03,0.914063
1991-10-04,0.929688
1991-10-07,0.90625
1991-10-08,0.914063
1991-10-09,0.914063
1991-10-10,0.914063
1991-10-11,0.945313
1991-10-14,0.992188
1991-10-15,0.976563
1991-10-16,1.0
1991-10-17,0.976563
1991-10-18,0.984375
1991-10-21,0.960938
1991-10-22,0.953125
1991-10-23,0.953125
1991-10-24,0.9375
1991-10-25,0.929688
1991-10-28,0.929688
1991-10-29,0.9375
1991-10-30,0.921875
1991-10-31,0.921875
1991-11-01,0.984375
1991-11-04,0.984375
1991-11-05,0.960938
1991-11-06,0.953125
1991-11-07,0.898438
1991-11-08,0.898438
1991-11-11,0.9375
1991-11-12,0.953125
1991-11-13,0.984375
1991-11-14,0.96875
1991-11-15,0.929688
1991-11-18,0.9375
1991-11-19,0.929688
1991-11-20,0.953125
1991-11-21,0.953125
1991-11-22,0.953125
1991-11-25,0.945313
1991-11-26,0.953125
1991-11-27,0.960938
1991-11-29,0.960938
1991-12-02,0.953125
1991-12-03,0.960938
1991-12-04,0.9375
1991-12-05,0.914063
1991-12-06,0.921875
1991-12-09,0.945313
1991-12-10,0.921875
1991-12-11,0.890625
1991-12-12,0.90625
1991-12-13,0.882813
1991-12-16,0.875
1991-12-17,0.859375
1991-12-18,0.867188
1991-12-19,0.875
1991-12-20,0.875
1991-12-23,0.84375
1991-12-24,0.859375
1991-12-26,0.859375
1991-12-27,0.921875
1991-12-30,0.929688
1991-12-31,0.929688
1992-01-02,0.914063
1992-01-03,0.953125
1992-01-06,0.9375
1992-01-07,0.929688
1992-01-08,0.9375
1992-01-09,0.945313
1992-01-10,0.9375
1992-01-13,0.929688
1992-01-14,0.90625
1992-01-15,0.9375
1992-01-16,1.0078129999999998
1992-01-17,0.984375
1992-01-20,1.015625
1992-01-21,1.0078129999999998
1992-01-22,0.953125
1992-01-23,0.953125
1992-01-24,0.984375
1992-01-27,0.984375
1992-01-28,0.984375
1992-01-29,0.976563
1992-01-30,0.96875
1992-01-31,0.96875
1992-02-03,0.96875
1992-02-04,1.0
1992-02-05,1.015625
1992-02-06,1.0
1992-02-07,0.984375
1992-02-10,0.984375
1992-02-11,0.984375
1992-02-12,0.976563
1992-02-13,0.96875
1992-02-14,0.976563
1992-02-18,0.96875
1992-02-19,0.976563
1992-02-20,1.0078129999999998
1992-02-21,1.0390629999999998
1992-02-24,1.0703129999999998
1992-02-25,1.0390629999999998
1992-02-26,1.046875
1992-02-27,1.03125
1992-02-28,1.0625
1992-03-02,1.0546879999999998
1992-03-03,1.0625
1992-03-04,1.0625
1992-03-05,1.0625
1992-03-06,1.0625
1992-03-09,1.046875
1992-03-10,1.0390629999999998
1992-03-11,1.0390629999999998
1992-03-12,1.03125
1992-03-13,1.0390629999999998
1992-03-16,1.0390629999999998
1992-03-17,1.03125
1992-03-18,1.046875
1992-03-19,1.046875
1992-03-20,1.0546879999999998
1992-03-23,1.0703129999999998
1992-03-24,1.0859379999999998
1992-03-25,1.0859379999999998
1992-03-26,1.0703129999999998
1992-03-27,1.0625
1992-03-30,1.046875
1992-03-31,1.0546879999999998
1992-04-01,1.03125
1992-04-02,1.015625
1992-04-03,1.015625
1992-04-06,1.0
1992-04-07,1.0
1992-04-08,0.984375
1992-04-09,0.992188
1992-04-10,0.992188
1992-04-13,0.984375
1992-04-14,1.0078129999999998
1992-04-15,1.0
1992-04-16,0.992188
1992-04-20,1.0
1992-04-21,1.0
1992-04-22,0.992188
1992-04-23,1.0
1992-04-24,0.984375
1992-04-27,0.976563
1992-04-28,0.96875
1992-04-29,0.96875
1992-04-30,0.953125
1992-05-01,0.953125
1992-05-04,0.929688
1992-05-05,0.945313
1992-05-06,0.945313
1992-05-07,0.9375
1992-05-08,0.960938
1992-05-11,0.984375
1992-05-12,1.0
1992-05-13,1.0078129999999998
1992-05-14,1.0234379999999998
1992-05-15,1.03125
1992-05-18,1.03125
1992-05-19,1.0703129999999998
1992-05-20,1.0546879999999998
1992-05-21,1.0234379999999998
1992-05-22,1.0
1992-05-26,1.0
1992-05-27,0.984375
1992-05-28,1.0
1992-05-29,0.992188
1992-06-01,0.992188
1992-06-02,0.992188
1992-06-03,0.984375
1992-06-04,0.976563
1992-06-05,0.976563
1992-06-08,0.984375
1992-06-09,0.96875
1992-06-10,0.976563
1992-06-11,0.976563
1992-06-12,0.898438
1992-06-15,0.898438
1992-06-16,0.867188
1992-06-17,0.867188
1992-06-18,0.851563
1992-06-19,0.851563
1992-06-22,0.8125
1992-06-23,0.828125
1992-06-24,0.84375
1992-06-25,0.851563
1992-06-26,0.867188
1992-06-29,0.859375
1992-06-30,0.859375
1992-07-01,0.820313
1992-07-02,0.78125
1992-07-06,0.765625
1992-07-07,0.765625
1992-07-08,0.773438
1992-07-09,0.78125
1992-07-10,0.773438
1992-07-13,0.789063
1992-07-14,0.78125
1992-07-15,0.773438
1992-07-16,0.78125
1992-07-17,0.78125
1992-07-20,0.804688
1992-07-21,0.8125
1992-07-22,0.804688
1992-07-23,0.789063
1992-07-24,0.804688
1992-07-27,0.804688
1992-07-28,0.804688
1992-07-29,0.8125
1992-07-30,0.875
1992-07-31,0.8125
1992-08-03,0.804688
1992-08-04,0.796875
1992-08-05,0.804688
1992-08-06,0.804688
1992-08-07,0.78125
1992-08-10,0.78125
1992-08-11,0.75
1992-08-12,0.734375
1992-08-13,0.726563
1992-08-14,0.710938
1992-08-17,0.75
1992-08-18,0.742188
1992-08-19,0.773438
1992-08-20,0.773438
1992-08-21,0.773438
1992-08-24,0.789063
1992-08-25,0.796875
1992-08-26,0.789063
1992-08-27,0.8125
1992-08-28,0.820313
1992-08-31,0.8125
1992-09-01,0.828125
1992-09-02,0.84375
1992-09-03,0.835938
1992-09-04,0.820313
1992-09-08,0.820313
1992-09-09,0.835938
1992-09-10,0.820313
1992-09-11,0.835938
1992-09-14,0.835938
1992-09-15,0.882813
1992-09-16,0.90625
1992-09-17,0.9375
1992-09-18,0.929688
1992-09-21,0.929688
1992-09-22,0.9375
1992-09-23,0.9375
1992-09-24,0.921875
1992-09-25,0.90625
1992-09-28,0.898438
1992-09-29,0.898438
1992-09-30,0.875
1992-10-01,0.84375
1992-10-02,0.84375
1992-10-05,0.828125
1992-10-06,0.835938
1992-10-07,0.828125
1992-10-08,0.820313
1992-10-09,0.828125
1992-10-12,0.828125
1992-10-13,0.820313
1992-10-14,0.8125
1992-10-15,0.789063
1992-10-16,0.796875
1992-10-19,0.820313
1992-10-20,0.820313
1992-10-21,0.820313
1992-10-22,0.8125
1992-10-23,0.851563
1992-10-26,0.851563
1992-10-27,0.867188
1992-10-28,0.898438
1992-10-29,0.890625
1992-10-30,0.882813
1992-11-02,0.890625
1992-11-03,0.914063
1992-11-04,0.9375
1992-11-05,0.921875
1992-11-06,0.929688
1992-11-09,0.929688
1992-11-10,0.929688
1992-11-11,0.9375
1992-11-12,0.984375
1992-11-13,0.992188
1992-11-16,1.015625
1992-11-17,1.0
1992-11-18,1.0
1992-11-19,1.0
1992-11-20,1.0
1992-11-23,1.0078129999999998
1992-11-24,1.015625
1992-11-25,1.015625
1992-11-27,1.015625
1992-11-30,1.0078129999999998
1992-12-01,1.0078129999999998
1992-12-02,1.0078129999999998
1992-12-03,1.015625
1992-12-04,1.0703129999999998
1992-12-07,1.0859379999999998
1992-12-08,1.0625
1992-12-09,1.078125
1992-12-10,1.0703129999999998
1992-12-11,1.0625
1992-12-14,1.0546879999999998
1992-12-15,1.0546879999999998
1992-12-16,1.046875
1992-12-17,1.0703129999999998
1992-12-18,1.0859379999999998
1992-12-21,1.0703129999999998
1992-12-22,1.0625
1992-12-23,1.078125
1992-12-24,1.0703129999999998
1992-12-28,1.0546879999999998
1992-12-29,1.0546879999999998
1992-12-30,1.046875
1992-12-31,1.046875
1993-01-04,1.0390629999999998
1993-01-05,1.046875
1993-01-06,1.0703129999999998
1993-01-07,1.078125
1993-01-08,1.0703129999999998
1993-01-11,1.0625
1993-01-12,1.0703129999999998
1993-01-13,1.078125
1993-01-14,1.1171879999999998
1993-01-15,1.125
1993-01-18,1.140625
1993-01-19,1.125
1993-01-20,1.125
1993-01-21,1.15625
1993-01-22,1.203125
1993-01-25,1.1875
1993-01-26,1.1875
1993-01-27,1.171875
1993-01-28,1.125
1993-01-29,1.125
1993-02-01,1.1328129999999998
1993-02-02,1.15625
1993-02-03,1.15625
1993-02-04,1.1953129999999998
1993-02-05,1.2421879999999998
1993-02-08,1.234375
1993-02-09,1.2265629999999998
1993-02-10,1.21875
1993-02-11,1.25
1993-02-12,1.2421879999999998
1993-02-16,1.21875
1993-02-17,1.171875
1993-02-18,1.1796879999999998
1993-02-19,1.15625
1993-02-22,1.15625
1993-02-23,1.140625
1993-02-24,1.1328129999999998
1993-02-25,1.1328129999999998
1993-02-26,1.15625
1993-03-01,1.1796879999999998
1993-03-02,1.21875
1993-03-03,1.234375
1993-03-04,1.2265629999999998
1993-03-05,1.2109379999999998
1993-03-08,1.203125
1993-03-09,1.234375
1993-03-10,1.234375
1993-03-11,1.2265629999999998
1993-03-12,1.21875
1993-03-15,1.2265629999999998
1993-03-16,1.21875
1993-03-17,1.21875
1993-03-18,1.203125
1993-03-19,1.234375
1993-03-22,1.2578129999999998
1993-03-23,1.28125
1993-03-24,1.25
1993-03-25,1.2734379999999998
1993-03-26,1.2890629999999998
1993-03-29,1.3046879999999998
1993-03-30,1.3515629999999998
1993-03-31,1.3671879999999998
1993-04-01,1.3359379999999998
1993-04-02,1.3203129999999998
1993-04-05,1.328125
1993-04-06,1.3203129999999998
1993-04-07,1.2890629999999998
1993-04-08,1.3125
1993-04-12,1.3125
1993-04-13,1.3125
1993-04-14,1.28125
1993-04-15,1.25
1993-04-16,1.296875
1993-04-19,1.3125
1993-04-20,1.2578129999999998
1993-04-21,1.2265629999999998
1993-04-22,1.1875
1993-04-23,1.1796879999999998
1993-04-26,1.1796879999999998
1993-04-27,1.21875
1993-04-28,1.265625
1993-04-29,1.234375
1993-04-30,1.234375
1993-05-03,1.2265629999999998
1993-05-04,1.171875
1993-05-05,1.1875
1993-05-06,1.171875
1993-05-07,1.1640629999999998
1993-05-10,1.140625
1993-05-11,1.125
1993-05-12,1.1484379999999998
1993-05-13,1.1484379999999998
1993-05-14,1.15625
1993-05-17,1.171875
1993-05-18,1.1875
1993-05-19,1.171875
1993-05-20,1.1640629999999998
1993-05-21,1.1796879999999998
1993-05-24,1.203125
1993-05-25,1.1796879999999998
1993-05-26,1.171875
1993-05-27,1.171875
1993-05-28,1.140625
1993-06-01,1.1328129999999998
1993-06-02,1.125
1993-06-03,1.109375
1993-06-04,1.1171879999999998
1993-06-07,1.125
1993-06-08,1.109375
1993-06-09,1.0859379999999998
1993-06-10,1.0625
1993-06-11,1.0703129999999998
1993-06-14,1.0625
1993-06-15,1.0625
1993-06-16,1.0625
1993-06-17,1.078125
1993-06-18,1.078125
1993-06-21,1.125
1993-06-22,1.15625
1993-06-23,1.1796879999999998
1993-06-24,1.1796879999999998
1993-06-25,1.171875
1993-06-28,1.1875
1993-06-29,1.171875
1993-06-30,1.1640629999999998
1993-07-01,1.1640629999999998
1993-07-02,1.1875
1993-07-06,1.1953129999999998
1993-07-07,1.2578129999999998
1993-07-08,1.25
1993-07-09,1.25
1993-07-12,1.2421879999999998
1993-07-13,1.21875
1993-07-14,1.21875
1993-07-15,1.2265629999999998
1993-07-16,1.2421879999999998
1993-07-19,1.234375
1993-07-20,1.2578129999999998
1993-07-21,1.234375
1993-07-22,1.25
1993-07-23,1.2421879999999998
1993-07-26,1.2421879999999998
1993-07-27,1.234375
1993-07-28,1.2265629999999998
1993-07-29,1.21875
1993-07-30,1.234375
1993-08-02,1.265625
1993-08-03,1.3046879999999998
1993-08-04,1.3046879999999998
1993-08-05,1.2890629999999998
1993-08-06,1.2890629999999998
1993-08-09,1.3203129999999998
1993-08-10,1.3046879999999998
1993-08-11,1.2890629999999998
1993-08-12,1.28125
1993-08-13,1.25
1993-08-16,1.2734379999999998
1993-08-17,1.2734379999999998
1993-08-18,1.2890629999999998
1993-08-19,1.3046879999999998
1993-08-20,1.34375
1993-08-23,1.390625
1993-08-24,1.4296879999999998
1993-08-25,1.4375
1993-08-26,1.40625
1993-08-27,1.3984379999999998
1993-08-30,1.4296879999999998
1993-08-31,1.421875
1993-09-01,1.4375
1993-09-02,1.453125
1993-09-03,1.453125
1993-09-07,1.4609379999999998
1993-09-08,1.4140629999999998
1993-09-09,1.421875
1993-09-10,1.4296879999999998
1993-09-13,1.46875
1993-09-14,1.4765629999999998
1993-09-15,1.46875
1993-09-16,1.46875
1993-09-17,1.46875
1993-09-20,1.484375
1993-09-21,1.46875
1993-09-22,1.5234379999999998
1993-09-23,1.5703129999999998
1993-09-24,1.5625
1993-09-27,1.609375
1993-09-28,1.625
1993-09-29,1.59375
1993-09-30,1.5859379999999998
1993-10-01,1.5625
1993-10-04,1.546875
1993-10-05,1.5546879999999998
1993-10-06,1.6171879999999998
1993-10-07,1.640625
1993-10-08,1.625
1993-10-11,1.6171879999999998
1993-10-12,1.6328129999999998
1993-10-13,1.625
1993-10-14,1.6328129999999998
1993-10-15,1.625
1993-10-18,1.609375
1993-10-19,1.59375
1993-10-20,1.546875
1993-10-21,1.5546879999999998
1993-10-22,1.578125
1993-10-25,1.578125
1993-10-26,1.5625
1993-10-27,1.578125
1993-10-28,1.578125
1993-10-29,1.5859379999999998
1993-11-01,1.5703129999999998
1993-11-02,1.5625
1993-11-03,1.5546879999999998
1993-11-04,1.5390629999999998
1993-11-05,1.5390629999999998
1993-11-08,1.546875
1993-11-09,1.5625
1993-11-10,1.5859379999999998
1993-11-11,1.578125
1993-11-12,1.578125
1993-11-15,1.5546879999999998
1993-11-16,1.6015629999999998
1993-11-17,1.6171879999999998
1993-11-18,1.609375
1993-11-19,1.59375
1993-11-22,1.5703129999999998
1993-11-23,1.5546879999999998
1993-11-24,1.546875
1993-11-26,1.5625
1993-11-29,1.5390629999999998
1993-11-30,1.53125
1993-12-01,1.53125
1993-12-02,1.53125
1993-12-03,1.5390629999999998
1993-12-06,1.5078129999999998
1993-12-07,1.4921879999999998
1993-12-08,1.4765629999999998
1993-12-09,1.5234379999999998
1993-12-10,1.5625
1993-12-13,1.59375
1993-12-14,1.59375
1993-12-15,1.59375
1993-12-16,1.6171879999999998
1993-12-17,1.648438
1993-12-20,1.648438
1993-12-21,1.648438
1993-12-22,1.648438
1993-12-23,1.664063
1993-12-27,1.671875
1993-12-28,1.671875
1993-12-29,1.710938
1993-12-30,1.75
1993-12-31,1.75
1994-01-03,1.734375
1994-01-04,1.71875
1994-01-05,1.71875
1994-01-06,1.71875
1994-01-07,1.6875
1994-01-10,1.640625
1994-01-11,1.6875
1994-01-12,1.695313
1994-01-13,1.6875
1994-01-14,1.65625
1994-01-17,1.6875
1994-01-18,1.6875
1994-01-19,1.695313
1994-01-20,1.695313
1994-01-21,1.695313
1994-01-24,1.695313
1994-01-25,1.695313
1994-01-26,1.6875
1994-01-27,1.679688
1994-01-28,1.648438
1994-01-31,1.695313
1994-02-01,1.695313
1994-02-02,1.695313
1994-02-03,1.671875
1994-02-04,1.671875
1994-02-07,1.679688
1994-02-08,1.726563
1994-02-09,1.757813
1994-02-10,1.765625
1994-02-11,1.765625
1994-02-14,1.789063
1994-02-15,1.820313
1994-02-16,1.867188
1994-02-17,1.859375
1994-02-18,1.820313
1994-02-22,1.789063
1994-02-23,1.773438
1994-02-24,1.75
1994-02-25,1.78125
1994-02-28,1.773438
1994-03-01,1.757813
1994-03-02,1.789063
1994-03-03,1.789063
1994-03-04,1.796875
1994-03-07,1.789063
1994-03-08,1.835938
1994-03-09,1.84375
1994-03-10,1.828125
1994-03-11,1.820313
1994-03-14,1.84375
1994-03-15,1.835938
1994-03-16,1.890625
1994-03-17,1.875
1994-03-18,1.882813
1994-03-21,1.84375
1994-03-22,1.835938
1994-03-23,1.789063
1994-03-24,1.78125
1994-03-25,1.765625
1994-03-28,1.710938
1994-03-29,1.6875
1994-03-30,1.648438
1994-03-31,1.640625
1994-04-04,1.640625
1994-04-05,1.703125
1994-04-06,1.757813
1994-04-07,1.78125
1994-04-08,1.726563
