Date,GBLBF
2014-09-09,96.0
2014-09-10,96.0
2014-09-11,94.550003
2014-09-12,94.550003
2014-09-15,94.550003
2014-09-16,94.550003
2014-09-17,94.550003
2014-09-18,94.550003
2014-09-19,94.550003
2014-09-22,94.550003
2014-09-23,94.550003
2014-09-24,92.849998
2014-09-25,92.849998
2014-09-26,92.849998
2014-09-29,91.379997
2014-09-30,91.360001
2014-10-01,91.360001
2014-10-02,91.360001
2014-10-03,89.949997
2014-10-06,89.949997
2014-10-07,89.949997
2014-10-08,90.440002
2014-10-09,90.440002
2014-10-10,90.440002
2014-10-13,90.440002
2014-10-14,90.440002
2014-10-15,84.489998
2014-10-16,83.550003
2014-10-17,83.550003
2014-10-20,85.650002
2014-10-21,86.650002
2014-10-22,86.650002
2014-10-23,86.650002
2014-10-24,86.650002
2014-10-27,86.650002
2014-10-28,86.650002
2014-10-29,86.650002
2014-10-30,86.650002
2014-10-31,86.650002
2014-11-03,86.650002
2014-11-04,86.650002
2014-11-05,86.650002
2014-11-06,86.650002
2014-11-07,87.199997
2014-11-10,87.199997
2014-11-11,87.199997
2014-11-12,87.199997
2014-11-13,87.199997
2014-11-14,87.199997
2014-11-17,87.300003
2014-11-18,88.889999
2014-11-19,89.290001
2014-11-20,89.290001
2014-11-21,89.290001
2014-11-24,89.290001
2014-11-25,90.800003
2014-11-26,90.800003
2014-11-28,90.800003
2014-12-01,89.779999
2014-12-02,89.779999
2014-12-03,89.75
2014-12-04,89.589996
2014-12-05,89.589996
2014-12-08,89.589996
2014-12-09,89.589996
2014-12-10,89.589996
2014-12-11,89.589996
2014-12-12,84.620003
2014-12-15,84.620003
2014-12-16,85.639999
2014-12-17,84.83000200000001
2014-12-18,85.980003
2014-12-19,85.980003
2014-12-22,86.949997
2014-12-23,87.050003
2014-12-24,87.050003
2014-12-26,87.050003
2014-12-29,86.970001
2014-12-30,85.75
2014-12-31,85.75
2015-01-02,85.75
2015-01-05,85.75
2015-01-06,85.75
2015-01-07,85.75
2015-01-08,82.690002
2015-01-09,82.690002
2015-01-12,82.059998
2015-01-13,81.550003
2015-01-14,81.550003
2015-01-15,81.550003
2015-01-16,81.550003
2015-01-20,81.550003
2015-01-21,81.550003
2015-01-22,81.550003
2015-01-23,81.550003
2015-01-26,83.540001
2015-01-27,83.540001
2015-01-28,83.540001
2015-01-29,83.540001
2015-01-30,83.540001
2015-02-02,82.970001
2015-02-03,86.440002
2015-02-04,86.440002
2015-02-05,86.440002
2015-02-06,86.440002
2015-02-09,86.440002
2015-02-10,86.440002
2015-02-11,85.099998
2015-02-12,86.690002
2015-02-13,86.690002
2015-02-17,86.690002
2015-02-18,86.690002
2015-02-19,86.690002
2015-02-20,87.849998
2015-02-23,87.400002
2015-02-24,87.400002
2015-02-25,87.400002
2015-02-26,87.400002
2015-02-27,87.400002
2015-03-02,86.389999
2015-03-03,86.389999
2015-03-04,85.699997
2015-03-05,85.699997
2015-03-06,85.699997
2015-03-09,85.699997
2015-03-10,85.699997
2015-03-11,82.599998
2015-03-12,82.269997
2015-03-13,80.900002
2015-03-16,81.620003
2015-03-17,81.620003
2015-03-18,82.449997
2015-03-19,82.449997
2015-03-20,82.449997
2015-03-23,82.449997
2015-03-24,82.449997
2015-03-25,85.309998
2015-03-26,85.309998
2015-03-27,82.800003
2015-03-30,84.029999
2015-03-31,82.93
2015-04-01,82.93
2015-04-02,84.300003
2015-04-06,85.199997
2015-04-07,85.199997
2015-04-08,85.089996
2015-04-09,85.0
2015-04-10,84.650002
2015-04-13,84.639999
2015-04-14,84.639999
2015-04-15,85.33000200000001
2015-04-16,85.33000200000001
2015-04-17,85.33000200000001
2015-04-20,85.050003
2015-04-21,85.370003
2015-04-22,85.370003
2015-04-23,85.910004
2015-04-24,86.699997
2015-04-27,87.5
2015-04-28,87.5
2015-04-29,87.5
2015-04-30,87.040001
2015-05-01,87.300003
2015-05-04,87.0
2015-05-05,87.0
2015-05-06,85.199997
2015-05-07,85.199997
2015-05-08,84.129997
2015-05-11,84.129997
2015-05-12,84.129997
2015-05-13,85.550003
2015-05-14,85.58000200000001
2015-05-15,85.58000200000001
2015-05-18,85.849998
2015-05-19,85.0
2015-05-20,85.0
2015-05-21,85.209999
2015-05-22,85.07
2015-05-26,85.07
2015-05-27,85.07
2015-05-28,85.07
2015-05-29,82.949997
2015-06-01,82.480003
2015-06-02,82.480003
2015-06-03,82.480003
2015-06-04,82.480003
2015-06-05,82.199997
2015-06-08,82.199997
2015-06-09,81.75
2015-06-10,83.660004
2015-06-11,83.150002
2015-06-12,83.150002
2015-06-15,81.43
2015-06-16,81.43
2015-06-17,81.43
2015-06-18,82.900002
2015-06-19,82.900002
2015-06-22,84.040001
2015-06-23,84.040001
2015-06-24,84.040001
2015-06-25,84.040001
2015-06-26,83.32
2015-06-29,82.0
2015-06-30,82.0
2015-07-01,82.0
2015-07-02,81.400002
2015-07-06,81.400002
2015-07-07,79.33000200000001
2015-07-08,78.220001
2015-07-09,79.370003
2015-07-10,79.370003
2015-07-13,83.440002
2015-07-14,83.440002
2015-07-15,83.010002
2015-07-16,84.279999
2015-07-17,84.279999
2015-07-20,83.639999
2015-07-21,83.639999
2015-07-22,82.970001
2015-07-23,82.970001
2015-07-24,82.970001
2015-07-27,82.239998
2015-07-28,83.440002
2015-07-29,83.459999
2015-07-30,84.400002
2015-07-31,82.949997
2015-08-03,82.949997
2015-08-04,81.910004
2015-08-05,81.68
2015-08-06,81.699997
2015-08-07,80.980003
2015-08-10,81.709999
2015-08-11,81.709999
2015-08-12,81.099998
2015-08-13,82.150002
2015-08-14,81.699997
2015-08-17,81.699997
2015-08-18,81.699997
2015-08-19,79.57
2015-08-20,79.349998
2015-08-21,77.599998
2015-08-24,75.75
2015-08-25,77.050003
2015-08-26,77.470001
2015-08-27,77.449997
2015-08-28,77.650002
2015-08-31,77.650002
2015-09-01,75.760002
2015-09-02,75.760002
2015-09-03,75.760002
2015-09-04,74.349998
2015-09-08,76.199997
2015-09-09,76.900002
2015-09-10,76.900002
2015-09-11,76.900002
2015-09-14,76.900002
2015-09-15,76.900002
2015-09-16,76.900002
2015-09-17,76.900002
2015-09-18,76.900002
2015-09-21,76.900002
2015-09-22,76.900002
2015-09-23,76.900002
2015-09-24,74.300003
2015-09-25,73.599998
2015-09-28,73.75
2015-09-29,74.279999
2015-09-30,74.279999
2015-10-01,74.279999
2015-10-02,74.279999
2015-10-05,74.279999
2015-10-06,74.279999
2015-10-07,74.279999
2015-10-08,74.279999
2015-10-09,74.279999
2015-10-12,74.279999
2015-10-13,74.279999
2015-10-14,74.279999
2015-10-15,74.279999
2015-10-16,74.279999
2015-10-19,81.0
2015-10-20,80.800003
2015-10-21,81.059998
2015-10-22,80.400002
2015-10-23,80.400002
2015-10-26,81.269997
2015-10-27,81.269997
2015-10-28,81.269997
2015-10-29,81.269997
2015-10-30,81.480003
2015-11-02,81.480003
2015-11-03,81.480003
2015-11-04,81.480003
2015-11-05,81.480003
2015-11-06,81.25
2015-11-09,81.25
2015-11-10,80.0
2015-11-11,80.0
2015-11-12,80.0
2015-11-13,80.0
2015-11-16,80.300003
2015-11-17,81.550003
2015-11-18,81.550003
2015-11-19,83.5
2015-11-20,83.5
2015-11-23,82.32
2015-11-24,82.32
2015-11-25,82.099998
2015-11-27,82.099998
2015-11-30,82.099998
2015-12-01,82.900002
2015-12-02,82.900002
2015-12-03,83.589996
2015-12-04,83.589996
2015-12-07,83.099998
2015-12-08,83.099998
2015-12-09,83.099998
2015-12-10,83.099998
2015-12-11,83.099998
2015-12-14,83.099998
2015-12-15,83.099998
2015-12-16,83.099998
2015-12-17,83.099998
2015-12-18,83.099998
2015-12-21,82.239998
2015-12-22,83.230003
2015-12-23,83.230003
2015-12-24,83.230003
2015-12-28,83.230003
2015-12-29,85.900002
2015-12-30,85.839996
2015-12-31,85.839996
2016-01-04,85.839996
2016-01-05,81.949997
2016-01-06,81.949997
2016-01-07,81.949997
2016-01-08,81.949997
2016-01-11,77.959999
2016-01-12,77.959999
2016-01-13,77.690002
2016-01-14,77.690002
2016-01-15,74.949997
2016-01-19,74.949997
2016-01-20,73.32
2016-01-21,73.349998
2016-01-22,73.349998
2016-01-25,73.349998
2016-01-26,75.199997
2016-01-27,75.25
2016-01-28,75.25
2016-01-29,75.25
2016-02-01,75.25
2016-02-02,75.25
2016-02-03,75.25
2016-02-04,75.25
2016-02-05,75.25
2016-02-08,75.25
2016-02-09,72.5
2016-02-10,72.5
2016-02-11,72.5
2016-02-12,73.440002
2016-02-16,73.440002
2016-02-17,73.440002
2016-02-18,73.440002
2016-02-19,73.440002
2016-02-22,73.440002
2016-02-23,75.82
2016-02-24,75.290001
2016-02-25,75.290001
2016-02-26,75.290001
2016-02-29,75.290001
2016-03-01,75.290001
2016-03-02,78.0
2016-03-03,78.0
2016-03-04,78.0
2016-03-07,79.190002
2016-03-08,79.190002
2016-03-09,79.190002
2016-03-10,79.190002
2016-03-11,79.190002
2016-03-14,79.190002
2016-03-15,79.190002
2016-03-16,79.190002
2016-03-17,79.190002
2016-03-18,83.239998
2016-03-21,83.239998
2016-03-22,83.239998
2016-03-23,80.33000200000001
2016-03-24,80.33000200000001
2016-03-28,80.33000200000001
2016-03-29,80.33000200000001
2016-03-30,80.33000200000001
2016-03-31,82.33000200000001
2016-04-01,82.349998
2016-04-04,82.349998
2016-04-05,82.349998
2016-04-06,82.349998
2016-04-07,81.82
2016-04-08,81.82
2016-04-11,83.599998
2016-04-12,83.599998
2016-04-13,85.400002
2016-04-14,85.400002
2016-04-15,85.400002
2016-04-18,85.400002
2016-04-19,88.849998
2016-04-20,88.849998
2016-04-21,88.849998
2016-04-22,87.58000200000001
2016-04-25,87.58000200000001
2016-04-26,87.58000200000001
2016-04-27,88.010002
2016-04-28,88.010002
2016-04-29,88.010002
2016-05-02,88.010002
2016-05-03,88.010002
2016-05-04,88.010002
2016-05-05,88.010002
2016-05-06,88.010002
2016-05-09,88.010002
2016-05-10,83.800003
2016-05-11,83.800003
2016-05-12,84.5
2016-05-13,83.75
2016-05-16,83.75
2016-05-17,84.0
2016-05-18,81.279999
2016-05-19,81.279999
2016-05-20,81.279999
2016-05-23,81.279999
2016-05-24,81.279999
2016-05-25,81.279999
2016-05-26,81.279999
2016-05-27,81.279999
2016-05-31,81.279999
2016-06-01,81.279999
2016-06-02,81.279999
2016-06-03,81.279999
2016-06-06,81.279999
2016-06-07,81.279999
2016-06-08,81.279999
2016-06-09,85.379997
2016-06-10,85.379997
2016-06-13,80.849998
2016-06-14,79.779999
2016-06-15,80.099998
2016-06-16,79.58000200000001
2016-06-17,79.58000200000001
2016-06-20,79.58000200000001
2016-06-21,83.300003
2016-06-22,83.949997
2016-06-23,83.949997
2016-06-24,83.949997
2016-06-27,83.949997
2016-06-28,83.949997
2016-06-29,83.949997
2016-06-30,81.68
2016-07-01,81.68
2016-07-05,81.68
2016-07-06,78.900002
2016-07-07,78.900002
2016-07-08,79.860001
2016-07-11,79.860001
2016-07-12,79.860001
2016-07-13,79.860001
2016-07-14,79.860001
2016-07-15,79.860001
2016-07-18,79.860001
2016-07-19,79.860001
2016-07-20,82.32
2016-07-21,82.32
2016-07-22,82.32
2016-07-25,82.650002
2016-07-26,82.650002
2016-07-27,82.800003
2016-07-28,82.800003
2016-07-29,82.800003
2016-08-01,82.800003
2016-08-02,82.800003
2016-08-03,83.550003
2016-08-04,83.540001
2016-08-05,84.099998
2016-08-08,84.099998
2016-08-09,84.099998
2016-08-10,84.099998
2016-08-11,86.400002
2016-08-12,86.400002
2016-08-15,87.540001
2016-08-16,87.220001
2016-08-17,87.089996
2016-08-18,88.650002
2016-08-19,88.400002
2016-08-22,88.400002
2016-08-23,88.400002
2016-08-24,88.400002
2016-08-25,88.400002
2016-08-26,88.400002
2016-08-29,88.400002
2016-08-30,87.410004
2016-08-31,87.220001
2016-09-01,87.220001
2016-09-02,87.220001
2016-09-06,89.5
2016-09-07,90.07
2016-09-08,90.07
2016-09-09,90.07
2016-09-12,87.309998
2016-09-13,87.309998
2016-09-14,86.349998
2016-09-15,86.349998
2016-09-16,86.349998
2016-09-19,86.349998
2016-09-20,86.349998
2016-09-21,86.349998
2016-09-22,86.349998
2016-09-23,86.349998
2016-09-26,86.349998
2016-09-27,86.349998
2016-09-28,86.349998
2016-09-29,86.349998
2016-09-30,86.349998
2016-10-03,86.349998
2016-10-04,87.739998
2016-10-05,87.739998
2016-10-06,87.739998
2016-10-07,87.739998
2016-10-10,87.739998
2016-10-11,87.739998
2016-10-12,87.739998
2016-10-13,87.739998
2016-10-14,87.739998
2016-10-17,87.739998
2016-10-18,87.739998
2016-10-19,87.739998
2016-10-20,87.739998
2016-10-21,87.739998
2016-10-24,87.739998
2016-10-25,87.739998
2016-10-26,87.739998
2016-10-27,87.739998
2016-10-28,87.739998
2016-10-31,87.739998
2016-11-01,87.739998
2016-11-02,87.739998
2016-11-03,83.940002
2016-11-04,83.940002
2016-11-07,83.940002
2016-11-08,83.940002
2016-11-09,82.220001
2016-11-10,81.639999
2016-11-11,81.379997
2016-11-14,80.599998
2016-11-15,80.599998
2016-11-16,80.599998
2016-11-17,80.599998
2016-11-18,80.82
2016-11-21,80.650002
2016-11-22,80.650002
2016-11-23,80.690002
2016-11-25,80.690002
2016-11-28,80.690002
2016-11-29,80.690002
2016-11-30,80.690002
2016-12-01,80.690002
2016-12-02,80.690002
2016-12-05,81.629997
2016-12-06,81.629997
2016-12-07,81.629997
2016-12-08,81.629997
2016-12-09,83.93
2016-12-12,83.93
2016-12-13,83.93
2016-12-14,83.339996
2016-12-15,83.339996
2016-12-16,82.879997
2016-12-19,82.879997
2016-12-20,82.879997
2016-12-21,82.879997
2016-12-22,82.879997
2016-12-23,82.879997
2016-12-27,82.879997
2016-12-28,82.879997
2016-12-29,82.879997
2016-12-30,82.879997
2017-01-03,82.879997
2017-01-04,83.5
2017-01-05,83.790001
2017-01-06,83.790001
2017-01-09,83.790001
2017-01-10,83.790001
2017-01-11,83.790001
2017-01-12,83.790001
2017-01-13,83.790001
2017-01-17,83.790001
2017-01-18,83.790001
2017-01-19,83.790001
2017-01-20,83.910004
2017-01-23,84.75
2017-01-24,84.75
2017-01-25,84.75
2017-01-26,84.75
2017-01-27,84.75
2017-01-30,84.900002
2017-01-31,84.900002
2017-02-01,85.150002
2017-02-02,85.150002
2017-02-03,85.150002
2017-02-06,85.150002
2017-02-07,85.150002
2017-02-08,84.599998
2017-02-09,84.599998
2017-02-10,84.599998
2017-02-13,84.599998
2017-02-14,84.599998
2017-02-15,84.599998
2017-02-16,84.599998
2017-02-17,84.599998
2017-02-21,84.599998
2017-02-22,84.599998
2017-02-23,85.300003
2017-02-24,85.300003
2017-02-27,85.300003
2017-02-28,84.639999
2017-03-01,84.639999
2017-03-02,85.5
2017-03-03,86.5
2017-03-06,86.5
2017-03-07,86.5
2017-03-08,86.5
2017-03-09,87.650002
2017-03-10,88.5
2017-03-13,88.5
2017-03-14,87.93
2017-03-15,88.650002
2017-03-16,90.300003
2017-03-17,90.300003
2017-03-20,90.300003
2017-03-21,90.849998
2017-03-22,90.349998
2017-03-23,90.800003
2017-03-24,90.949997
2017-03-27,91.629997
2017-03-28,91.629997
2017-03-29,91.629997
2017-03-30,91.629997
2017-03-31,91.629997
2017-04-03,91.629997
2017-04-04,91.629997
2017-04-05,91.629997
2017-04-06,91.629997
2017-04-07,91.629997
2017-04-10,91.629997
2017-04-11,91.629997
2017-04-12,91.66999799999999
2017-04-13,91.66999799999999
2017-04-17,91.66999799999999
2017-04-18,91.66999799999999
2017-04-19,91.66999799999999
2017-04-20,93.0
2017-04-21,91.75
2017-04-24,95.57
2017-04-25,95.57
2017-04-26,95.57
2017-04-27,95.57
2017-04-28,95.57
2017-05-01,96.58000200000001
2017-05-02,96.58000200000001
2017-05-03,96.58000200000001
2017-05-04,96.58000200000001
2017-05-05,96.58000200000001
2017-05-08,93.93
2017-05-09,93.93
2017-05-10,93.93
2017-05-11,93.93
2017-05-12,93.93
2017-05-15,93.93
2017-05-16,93.93
2017-05-17,93.93
2017-05-18,93.93
2017-05-19,93.93
2017-05-22,93.93
2017-05-23,93.93
2017-05-24,93.93
2017-05-25,93.93
2017-05-26,93.93
2017-05-30,93.93
2017-05-31,93.93
2017-06-01,93.93
2017-06-02,97.900002
2017-06-05,97.900002
2017-06-06,97.900002
2017-06-07,97.900002
2017-06-08,97.900002
2017-06-09,97.900002
2017-06-12,97.900002
2017-06-13,97.900002
2017-06-14,97.900002
2017-06-15,97.900002
2017-06-16,97.900002
2017-06-19,97.449997
2017-06-20,97.290001
2017-06-21,97.290001
2017-06-22,97.290001
2017-06-23,97.290001
2017-06-26,96.699997
2017-06-27,96.699997
2017-06-28,96.699997
2017-06-29,96.699997
2017-06-30,96.699997
2017-07-03,96.699997
2017-07-05,96.699997
2017-07-06,96.699997
2017-07-07,96.589996
2017-07-10,96.589996
2017-07-11,96.589996
2017-07-12,98.139999
2017-07-13,98.139999
2017-07-14,98.139999
2017-07-17,98.989998
2017-07-18,98.989998
2017-07-19,98.989998
2017-07-20,98.989998
2017-07-21,98.989998
2017-07-24,98.989998
2017-07-25,98.989998
2017-07-26,99.599998
2017-07-27,99.599998
2017-07-28,99.599998
2017-07-31,99.599998
2017-08-01,99.599998
2017-08-02,99.599998
2017-08-03,99.599998
2017-08-04,99.599998
2017-08-07,105.0
2017-08-08,104.459999
2017-08-09,103.620003
2017-08-10,103.620003
2017-08-11,103.620003
2017-08-14,103.620003
2017-08-15,103.620003
2017-08-16,103.620003
2017-08-17,103.620003
2017-08-18,103.620003
2017-08-21,103.620003
2017-08-22,103.620003
2017-08-23,103.620003
2017-08-24,101.620003
2017-08-25,101.620003
2017-08-28,101.620003
2017-08-29,101.620003
2017-08-30,101.620003
2017-08-31,102.0
2017-09-01,102.0
2017-09-05,102.0
2017-09-06,102.0
2017-09-07,102.0
2017-09-08,102.0
2017-09-11,102.0
2017-09-12,102.0
2017-09-13,103.690002
2017-09-14,103.690002
2017-09-15,103.690002
2017-09-18,103.690002
2017-09-19,103.690002
2017-09-20,103.690002
2017-09-21,104.839996
2017-09-22,104.839996
2017-09-25,104.839996
2017-09-26,104.839996
2017-09-27,104.839996
2017-09-28,104.839996
2017-09-29,104.839996
2017-10-02,104.839996
2017-10-03,105.5
2017-10-04,105.5
2017-10-05,105.5
2017-10-06,105.5
2017-10-09,105.5
2017-10-10,105.5
2017-10-11,105.5
2017-10-12,107.279999
2017-10-13,107.279999
2017-10-16,107.279999
2017-10-17,107.279999
2017-10-18,107.279999
2017-10-19,106.690002
2017-10-20,106.690002
2017-10-23,106.690002
2017-10-24,106.690002
2017-10-25,106.690002
2017-10-26,106.690002
2017-10-27,106.690002
2017-10-30,106.690002
2017-10-31,106.690002
2017-11-01,106.690002
2017-11-02,106.690002
2017-11-03,106.690002
2017-11-06,106.690002
2017-11-07,106.690002
2017-11-08,106.690002
2017-11-09,106.690002
2017-11-10,106.690002
2017-11-13,106.690002
2017-11-14,106.690002
2017-11-15,106.690002
2017-11-16,106.690002
2017-11-17,106.690002
2017-11-20,106.690002
2017-11-21,106.690002
2017-11-22,106.690002
2017-11-24,106.690002
2017-11-27,106.690002
2017-11-28,106.690002
2017-11-29,106.690002
2017-11-30,106.690002
2017-12-01,106.690002
2017-12-04,106.690002
2017-12-05,106.690002
2017-12-06,106.690002
2017-12-07,106.900002
2017-12-08,106.900002
2017-12-11,106.900002
2017-12-12,106.900002
2017-12-13,106.900002
2017-12-14,106.900002
2017-12-15,106.900002
2017-12-18,106.900002
2017-12-19,106.900002
2017-12-20,106.900002
2017-12-21,106.900002
2017-12-22,106.900002
2017-12-26,106.900002
2017-12-27,106.900002
2017-12-28,106.900002
2017-12-29,106.900002
2018-01-02,106.900002
2018-01-03,108.849998
2018-01-04,108.849998
2018-01-05,108.849998
2018-01-08,108.849998
2018-01-09,108.849998
2018-01-10,108.849998
2018-01-11,108.849998
2018-01-12,108.849998
2018-01-16,108.849998
2018-01-17,108.849998
2018-01-18,108.849998
2018-01-19,108.849998
2018-01-22,116.07
2018-01-23,118.209999
2018-01-24,118.209999
2018-01-25,118.209999
2018-01-26,118.209999
2018-01-29,118.209999
2018-01-30,118.209999
2018-01-31,118.209999
2018-02-01,118.209999
2018-02-02,118.209999
2018-02-05,112.949997
2018-02-06,112.949997
2018-02-07,112.949997
2018-02-08,112.949997
2018-02-09,112.949997
2018-02-12,112.949997
2018-02-13,112.949997
2018-02-14,112.949997
2018-02-15,112.949997
2018-02-16,112.949997
2018-02-20,112.949997
2018-02-21,112.949997
2018-02-22,112.949997
2018-02-23,112.949997
2018-02-26,112.949997
2018-02-27,112.949997
2018-02-28,112.949997
2018-03-01,111.699997
2018-03-02,111.699997
2018-03-05,111.699997
2018-03-06,112.83000200000001
2018-03-07,112.83000200000001
2018-03-08,112.83000200000001
2018-03-09,112.83000200000001
2018-03-12,112.83000200000001
2018-03-13,112.83000200000001
2018-03-14,112.83000200000001
2018-03-15,112.83000200000001
2018-03-16,112.83000200000001
2018-03-19,112.83000200000001
2018-03-20,112.83000200000001
2018-03-21,112.83000200000001
2018-03-22,113.139999
2018-03-23,113.139999
2018-03-26,114.449997
2018-03-27,114.449997
2018-03-28,112.629997
2018-03-29,112.629997
2018-04-02,113.199997
2018-04-03,113.199997
2018-04-04,113.199997
2018-04-05,113.199997
2018-04-06,113.199997
2018-04-09,113.199997
2018-04-10,113.199997
2018-04-11,113.199997
2018-04-12,113.199997
2018-04-13,113.199997
2018-04-16,113.199997
2018-04-17,113.199997
2018-04-18,116.190002
2018-04-19,116.190002
2018-04-20,116.190002
2018-04-23,116.190002
2018-04-24,115.290001
2018-04-25,115.290001
2018-04-26,115.290001
2018-04-27,115.290001
2018-04-30,115.290001
2018-05-01,115.290001
2018-05-02,115.290001
2018-05-03,115.290001
2018-05-04,115.290001
2018-05-07,115.290001
2018-05-08,115.290001
2018-05-09,115.290001
2018-05-10,115.290001
2018-05-11,115.290001
2018-05-14,115.290001
2018-05-15,115.290001
2018-05-16,108.949997
2018-05-17,108.949997
2018-05-18,108.949997
2018-05-21,108.949997
2018-05-22,108.949997
2018-05-23,108.949997
2018-05-24,108.949997
2018-05-25,108.949997
2018-05-29,108.949997
2018-05-30,108.949997
2018-05-31,108.949997
2018-06-01,108.949997
2018-06-04,108.949997
2018-06-05,108.949997
2018-06-06,108.949997
2018-06-07,108.949997
2018-06-08,108.949997
2018-06-11,108.949997
2018-06-12,108.949997
2018-06-13,108.949997
2018-06-14,109.150002
2018-06-15,109.150002
2018-06-18,109.150002
2018-06-19,105.540001
2018-06-20,105.540001
2018-06-21,105.540001
2018-06-22,105.540001
2018-06-25,105.540001
2018-06-26,105.540001
2018-06-27,105.540001
2018-06-28,105.540001
2018-06-29,105.540001
2018-07-02,103.5
2018-07-03,103.5
2018-07-05,103.5
2018-07-06,103.5
2018-07-09,103.5
2018-07-10,103.5
2018-07-11,105.800003
2018-07-12,106.5
2018-07-13,106.5
2018-07-16,106.5
2018-07-17,106.5
2018-07-18,106.5
2018-07-19,106.5
2018-07-20,106.5
2018-07-23,106.5
2018-07-24,106.5
2018-07-25,106.519997
2018-07-26,106.519997
2018-07-27,106.519997
2018-07-30,106.519997
2018-07-31,106.519997
2018-08-01,106.0
2018-08-02,106.0
2018-08-03,106.0
2018-08-06,102.800003
2018-08-07,102.800003
2018-08-08,104.41999799999999
2018-08-09,104.41999799999999
2018-08-10,104.41999799999999
2018-08-13,104.41999799999999
2018-08-14,104.41999799999999
2018-08-15,104.41999799999999
2018-08-16,104.41999799999999
2018-08-17,104.41999799999999
2018-08-20,104.41999799999999
2018-08-21,104.199997
2018-08-22,104.199997
2018-08-23,104.199997
2018-08-24,104.199997
2018-08-27,104.199997
2018-08-28,106.91999799999999
2018-08-29,106.91999799999999
2018-08-30,106.91999799999999
2018-08-31,106.91999799999999
2018-09-04,106.91999799999999
2018-09-05,106.91999799999999
2018-09-06,106.91999799999999
2018-09-07,106.91999799999999
2018-09-10,106.91999799999999
2018-09-11,106.91999799999999
2018-09-12,106.91999799999999
2018-09-13,106.91999799999999
2018-09-14,103.25
2018-09-17,103.25
2018-09-18,103.25
2018-09-19,103.25
2018-09-20,103.25
2018-09-21,103.25
2018-09-24,103.25
2018-09-25,103.25
2018-09-26,103.25
2018-09-27,104.050003
2018-09-28,104.050003
2018-10-01,104.050003
2018-10-02,104.050003
2018-10-03,103.5
2018-10-04,103.5
2018-10-05,103.5
2018-10-08,103.5
2018-10-09,103.5
2018-10-10,95.550003
2018-10-11,95.550003
2018-10-12,95.550003
2018-10-15,95.550003
2018-10-16,95.550003
2018-10-17,93.849998
2018-10-18,93.199997
2018-10-19,93.199997
2018-10-22,93.199997
2018-10-23,90.800003
2018-10-24,90.800003
2018-10-25,90.800003
2018-10-26,90.900002
2018-10-29,91.5
2018-10-30,91.5
2018-10-31,91.5
2018-11-01,91.5
2018-11-02,91.5
2018-11-05,91.5
2018-11-06,91.660004
2018-11-07,91.660004
2018-11-08,91.660004
2018-11-09,91.660004
2018-11-12,91.660004
2018-11-13,91.599998
2018-11-14,91.800003
2018-11-15,91.779999
2018-11-16,91.779999
2018-11-19,91.779999
2018-11-20,91.779999
2018-11-21,91.779999
2018-11-23,91.779999
2018-11-26,91.779999
2018-11-27,91.779999
2018-11-28,90.910004
2018-11-29,90.910004
2018-11-30,90.910004
2018-12-03,91.599998
2018-12-04,89.610001
2018-12-06,86.949997
2018-12-07,86.949997
2018-12-10,85.699997
2018-12-11,85.699997
2018-12-12,85.699997
2018-12-13,88.050003
2018-12-14,88.050003
2018-12-17,85.25
2018-12-18,85.25
2018-12-19,84.660004
2018-12-20,84.75
2018-12-21,83.900002
2018-12-24,84.75
2018-12-26,85.400002
2018-12-27,85.0
2018-12-28,85.93
2018-12-31,86.599998
2019-01-02,86.599998
2019-01-03,86.599998
2019-01-04,87.400002
2019-01-07,87.400002
2019-01-08,87.400002
2019-01-09,87.400002
2019-01-10,87.400002
2019-01-11,87.400002
2019-01-14,87.400002
2019-01-15,87.400002
2019-01-16,87.400002
2019-01-17,91.699997
2019-01-18,91.699997
2019-01-22,91.699997
2019-01-23,91.699997
2019-01-24,91.690002
2019-01-25,91.690002
2019-01-28,91.690002
2019-01-29,91.690002
2019-01-30,94.660004
2019-01-31,94.660004
2019-02-01,94.660004
2019-02-04,94.660004
2019-02-05,94.660004
2019-02-06,94.660004
2019-02-07,94.660004
2019-02-08,94.660004
2019-02-11,94.660004
2019-02-12,94.660004
2019-02-13,94.660004
2019-02-14,94.660004
2019-02-15,94.660004
2019-02-19,94.660004
2019-02-20,94.660004
2019-02-21,94.660004
2019-02-22,94.660004
2019-02-25,94.75
2019-02-26,94.75
2019-02-27,94.75
2019-02-28,96.150002
2019-03-01,96.150002
2019-03-04,96.150002
2019-03-05,95.949997
2019-03-06,95.949997
2019-03-07,94.5
2019-03-08,94.5
2019-03-11,94.5
2019-03-12,94.5
2019-03-13,94.5
2019-03-14,94.5
2019-03-15,94.5
2019-03-18,97.150002
2019-03-19,97.150002
2019-03-20,98.400002
2019-03-21,97.940002
2019-03-22,97.940002
2019-03-25,95.5
2019-03-26,95.5
2019-03-27,95.5
2019-03-28,95.5
2019-03-29,95.5
2019-04-01,95.5
2019-04-02,98.139999
2019-04-03,98.139999
2019-04-04,98.139999
2019-04-05,98.139999
2019-04-08,98.139999
2019-04-09,98.139999
2019-04-10,98.139999
2019-04-11,98.75
2019-04-12,98.75
2019-04-15,98.75
2019-04-16,98.75
2019-04-17,98.75
2019-04-18,98.75
2019-04-22,98.75
2019-04-23,98.75
2019-04-24,98.75
2019-04-25,96.800003
2019-04-26,96.800003
2019-04-29,96.800003
