Date,HAE
1996-02-28,8.5
1996-02-29,8.5
1996-03-01,8.4375
1996-03-04,8.4375
1996-03-05,8.4375
1996-03-06,8.375
1996-03-07,8.4375
1996-03-08,8.25
1996-03-11,8.375
1996-03-12,8.3125
1996-03-13,8.375
1996-03-14,8.25
1996-03-15,8.375
1996-03-18,8.375
1996-03-19,8.25
1996-03-20,8.25
1996-03-21,8.1875
1996-03-22,8.25
1996-03-25,8.1875
1996-03-26,8.1875
1996-03-27,8.25
1996-03-28,8.1875
1996-03-29,8.3125
1996-04-01,8.5625
1996-04-02,8.6875
1996-04-03,8.5625
1996-04-04,8.4375
1996-04-08,8.4375
1996-04-09,8.4375
1996-04-10,8.5625
1996-04-11,8.375
1996-04-12,8.6875
1996-04-15,8.6875
1996-04-16,8.5625
1996-04-17,8.5625
1996-04-18,8.5
1996-04-19,9.0
1996-04-22,9.0
1996-04-23,8.8125
1996-04-24,9.5625
1996-04-25,9.5
1996-04-26,9.5
1996-04-29,9.5625
1996-04-30,9.625
1996-05-01,9.625
1996-05-02,9.875
1996-05-03,9.5625
1996-05-06,9.5
1996-05-07,9.5
1996-05-08,9.5
1996-05-09,9.5
1996-05-10,9.5
1996-05-13,9.5
1996-05-14,9.8125
1996-05-15,9.8125
1996-05-16,9.625
1996-05-17,9.875
1996-05-20,9.875
1996-05-21,9.8125
1996-05-22,9.8125
1996-05-23,10.0
1996-05-24,10.8125
1996-05-28,10.3125
1996-05-29,10.1875
1996-05-30,10.0
1996-05-31,9.9375
1996-06-03,9.625
1996-06-04,9.5
1996-06-05,9.5
1996-06-06,9.125
1996-06-07,9.0
1996-06-10,9.5
1996-06-11,10.4375
1996-06-12,10.0
1996-06-13,9.6875
1996-06-14,9.75
1996-06-17,9.75
1996-06-18,9.6875
1996-06-19,9.5625
1996-06-20,9.5
1996-06-21,9.6875
1996-06-24,9.5625
1996-06-25,9.5625
1996-06-26,9.4375
1996-06-27,9.375
1996-06-28,9.125
1996-07-01,9.125
1996-07-02,9.1875
1996-07-03,9.3125
1996-07-05,9.25
1996-07-08,9.375
1996-07-09,9.0625
1996-07-10,9.0
1996-07-11,8.75
1996-07-12,8.875
1996-07-15,8.875
1996-07-16,8.6875
1996-07-17,8.6875
1996-07-18,9.0625
1996-07-19,9.1875
1996-07-22,9.0625
1996-07-23,9.25
1996-07-24,9.25
1996-07-25,9.25
1996-07-26,9.4375
1996-07-29,9.5
1996-07-30,9.5
1996-07-31,9.625
1996-08-01,9.5625
1996-08-02,9.6875
1996-08-05,9.5
1996-08-06,9.75
1996-08-07,9.6875
1996-08-08,9.6875
1996-08-09,9.6875
1996-08-12,9.625
1996-08-13,9.5625
1996-08-14,9.75
1996-08-15,10.0625
1996-08-16,10.25
1996-08-19,10.0625
1996-08-20,10.25
1996-08-21,10.1875
1996-08-22,10.3125
1996-08-23,10.625
1996-08-26,10.5
1996-08-27,10.5
1996-08-28,10.4375
1996-08-29,10.3125
1996-08-30,10.25
1996-09-03,10.1875
1996-09-04,10.3125
1996-09-05,10.25
1996-09-06,10.1875
1996-09-09,10.3125
1996-09-10,10.125
1996-09-11,10.125
1996-09-12,10.1875
1996-09-13,10.25
1996-09-16,10.25
1996-09-17,10.1875
1996-09-18,10.25
1996-09-19,10.1875
1996-09-20,10.1875
1996-09-23,10.1875
1996-09-24,10.1875
1996-09-25,10.4375
1996-09-26,10.4375
1996-09-27,10.5625
1996-09-30,10.3125
1996-10-01,10.3125
1996-10-02,10.1875
1996-10-03,10.25
1996-10-04,10.375
1996-10-07,10.375
1996-10-08,10.1875
1996-10-09,10.125
1996-10-10,10.125
1996-10-11,8.9375
1996-10-14,8.875
1996-10-15,8.875
1996-10-16,8.75
1996-10-17,8.5625
1996-10-18,8.625
1996-10-21,8.8125
1996-10-22,9.0625
1996-10-23,9.125
1996-10-24,9.0625
1996-10-25,9.0
1996-10-28,8.875
1996-10-29,9.0
1996-10-30,8.9375
1996-10-31,8.9375
1996-11-01,8.9375
1996-11-04,8.75
1996-11-05,9.0
1996-11-06,8.9375
1996-11-07,8.875
1996-11-08,8.8125
1996-11-11,8.75
1996-11-12,8.75
1996-11-13,8.75
1996-11-14,8.5625
1996-11-15,8.5625
1996-11-18,8.625
1996-11-19,8.5625
1996-11-20,8.375
1996-11-21,8.5
1996-11-22,8.6875
1996-11-25,8.625
1996-11-26,8.5625
1996-11-27,8.625
1996-11-29,8.6875
1996-12-02,8.625
1996-12-03,8.75
1996-12-04,8.6875
1996-12-05,8.625
1996-12-06,8.5625
1996-12-09,8.75
1996-12-10,8.8125
1996-12-11,8.75
1996-12-12,8.75
1996-12-13,8.8125
1996-12-16,8.8125
1996-12-17,8.875
1996-12-18,8.9375
1996-12-19,8.9375
1996-12-20,9.1875
1996-12-23,9.125
1996-12-24,9.125
1996-12-26,9.1875
1996-12-27,9.375
1996-12-30,9.375
1996-12-31,9.4375
1997-01-02,9.375
1997-01-03,9.4375
1997-01-06,9.625
1997-01-07,9.75
1997-01-08,8.375
1997-01-09,8.0625
1997-01-10,8.125
1997-01-13,8.0625
1997-01-14,8.125
1997-01-15,8.1875
1997-01-16,8.125
1997-01-17,8.3125
1997-01-20,8.25
1997-01-21,8.625
1997-01-22,8.5
1997-01-23,8.25
1997-01-24,8.25
1997-01-27,8.125
1997-01-28,8.25
1997-01-29,8.125
1997-01-30,8.25
1997-01-31,8.25
1997-02-03,8.3125
1997-02-04,8.5
1997-02-05,8.625
1997-02-06,8.625
1997-02-07,8.6875
1997-02-10,8.5
1997-02-11,8.5625
1997-02-12,8.5
1997-02-13,8.5625
1997-02-14,8.625
1997-02-18,8.625
1997-02-19,8.4375
1997-02-20,8.375
1997-02-21,8.3125
1997-02-24,8.3125
1997-02-25,8.375
1997-02-26,8.5
1997-02-27,8.5625
1997-02-28,8.625
1997-03-03,8.625
1997-03-04,8.5625
1997-03-05,8.6875
1997-03-06,8.625
1997-03-07,8.625
1997-03-10,8.75
1997-03-11,9.1875
1997-03-12,8.9375
1997-03-13,8.6875
1997-03-14,9.0625
1997-03-17,8.875
1997-03-18,8.625
1997-03-19,8.6875
1997-03-20,8.75
1997-03-21,8.875
1997-03-24,9.0
1997-03-25,8.6875
1997-03-26,8.75
1997-03-27,8.8125
1997-03-31,8.875
1997-04-01,8.75
1997-04-02,8.75
1997-04-03,8.625
1997-04-04,8.625
1997-04-07,8.6875
1997-04-08,8.625
1997-04-09,8.6875
1997-04-10,8.6875
1997-04-11,8.5
1997-04-14,8.4375
1997-04-15,8.6875
1997-04-16,8.5625
1997-04-17,8.5
1997-04-18,8.5
1997-04-21,8.375
1997-04-22,8.4375
1997-04-23,8.3125
1997-04-24,8.25
1997-04-25,8.25
1997-04-28,8.125
1997-04-29,8.125
1997-04-30,8.3125
1997-05-01,8.5
1997-05-02,8.6875
1997-05-05,8.8125
1997-05-06,9.3125
1997-05-07,9.125
1997-05-08,9.3125
1997-05-09,9.0625
1997-05-12,8.875
1997-05-13,8.875
1997-05-14,8.6875
1997-05-15,8.6875
1997-05-16,8.625
1997-05-19,8.5
1997-05-20,8.5
1997-05-21,8.5625
1997-05-22,8.4375
1997-05-23,8.5
1997-05-27,8.5
1997-05-28,8.5625
1997-05-29,8.625
1997-05-30,8.5625
1997-06-02,8.6875
1997-06-03,8.9375
1997-06-04,9.0625
1997-06-05,9.0625
1997-06-06,9.1875
1997-06-09,9.1875
1997-06-10,9.25
1997-06-11,9.375
1997-06-12,9.5625
1997-06-13,9.8125
1997-06-16,9.5625
1997-06-17,9.5
1997-06-18,9.4375
1997-06-19,9.5
1997-06-20,9.4375
1997-06-23,9.5625
1997-06-24,9.6875
1997-06-25,9.6875
1997-06-26,9.5
1997-06-27,9.65625
1997-06-30,9.5625
1997-07-01,9.46875
1997-07-02,9.625
1997-07-03,9.6875
1997-07-07,9.59375
1997-07-08,9.46875
1997-07-09,9.6875
1997-07-10,9.78125
1997-07-11,9.9375
1997-07-14,10.53125
1997-07-15,9.03125
1997-07-16,9.09375
1997-07-17,9.1875
1997-07-18,9.21875
1997-07-21,9.0
1997-07-22,9.1875
1997-07-23,9.03125
1997-07-24,9.0
1997-07-25,8.96875
1997-07-28,8.96875
1997-07-29,8.84375
1997-07-30,9.0
1997-07-31,9.03125
1997-08-01,8.8125
1997-08-04,8.75
1997-08-05,9.0
1997-08-06,9.0
1997-08-07,8.96875
1997-08-08,8.875
1997-08-11,8.65625
1997-08-12,8.625
1997-08-13,8.625
1997-08-14,8.59375
1997-08-15,8.4375
1997-08-18,8.375
1997-08-19,8.4375
1997-08-20,8.4375
1997-08-21,8.375
1997-08-22,8.3125
1997-08-25,8.375
1997-08-26,8.375
1997-08-27,8.8125
1997-08-28,9.21875
1997-08-29,9.125
1997-09-02,9.375
1997-09-03,9.25
1997-09-04,9.28125
1997-09-05,9.25
1997-09-08,9.3125
1997-09-09,9.46875
1997-09-10,9.21875
1997-09-11,9.125
1997-09-12,9.25
1997-09-15,9.1875
1997-09-16,9.375
1997-09-17,9.375
1997-09-18,9.3125
1997-09-19,9.28125
1997-09-22,9.15625
1997-09-23,9.0625
1997-09-24,9.1875
1997-09-25,9.3125
1997-09-26,9.40625
1997-09-29,9.375
1997-09-30,9.4375
1997-10-01,9.5625
1997-10-02,9.6875
1997-10-03,9.8125
1997-10-06,10.21875
1997-10-07,10.0625
1997-10-08,9.6875
1997-10-09,8.46875
1997-10-10,8.5
1997-10-13,8.5
1997-10-14,8.8125
1997-10-15,8.84375
1997-10-16,8.5625
1997-10-17,8.3125
1997-10-20,8.5
1997-10-21,8.4375
1997-10-22,8.4375
1997-10-23,8.28125
1997-10-24,8.3125
1997-10-27,8.125
1997-10-28,7.90625
1997-10-29,7.96875
1997-10-30,7.6875
1997-10-31,7.5625
1997-11-03,7.625
1997-11-04,7.5625
1997-11-05,7.53125
1997-11-06,7.5625
1997-11-07,7.375
1997-11-10,7.46875
1997-11-11,7.3125
1997-11-12,7.1875
1997-11-13,7.1875
1997-11-14,7.3125
1997-11-17,7.3125
1997-11-18,7.40625
1997-11-19,7.46875
1997-11-20,7.34375
1997-11-21,7.28125
1997-11-24,7.375
1997-11-25,7.375
1997-11-26,7.34375
1997-11-28,7.34375
1997-12-01,7.34375
1997-12-02,7.25
1997-12-03,7.28125
1997-12-04,7.15625
1997-12-05,7.375
1997-12-08,7.4375
1997-12-09,7.3125
1997-12-10,7.25
1997-12-11,7.1875
1997-12-12,7.09375
1997-12-15,6.90625
1997-12-16,7.0625
1997-12-17,7.25
1997-12-18,7.21875
1997-12-19,6.96875
1997-12-22,7.0
1997-12-23,6.9375
1997-12-24,6.9375
1997-12-26,6.90625
1997-12-29,7.09375
1997-12-30,7.0625
1997-12-31,7.0
1998-01-02,7.15625
1998-01-05,7.1875
1998-01-06,6.9375
1998-01-07,6.9375
1998-01-08,6.75
1998-01-09,6.8125
1998-01-12,7.03125
1998-01-13,7.09375
1998-01-14,7.34375
1998-01-15,7.4375
1998-01-16,7.53125
1998-01-20,7.5
1998-01-21,7.5625
1998-01-22,7.71875
1998-01-23,7.53125
1998-01-26,7.53125
1998-01-27,7.8125
1998-01-28,7.9375
1998-01-29,7.90625
1998-01-30,7.78125
1998-02-02,8.3125
1998-02-03,8.28125
1998-02-04,8.1875
1998-02-05,8.125
1998-02-06,8.03125
1998-02-09,8.03125
1998-02-10,7.96875
1998-02-11,8.0
1998-02-12,7.96875
1998-02-13,8.03125
1998-02-17,7.96875
1998-02-18,7.96875
1998-02-19,7.9375
1998-02-20,8.0625
1998-02-23,8.03125
1998-02-24,7.96875
1998-02-25,8.1875
1998-02-26,8.21875
1998-02-27,8.34375
1998-03-02,8.3125
1998-03-03,8.375
1998-03-04,8.3125
1998-03-05,8.09375
1998-03-06,8.15625
1998-03-09,8.125
1998-03-10,8.25
1998-03-11,8.40625
1998-03-12,8.28125
1998-03-13,8.34375
1998-03-16,8.46875
1998-03-17,8.28125
1998-03-18,8.3125
1998-03-19,8.59375
1998-03-20,8.65625
1998-03-23,8.625
1998-03-24,8.59375
1998-03-25,8.6875
1998-03-26,8.71875
1998-03-27,8.84375
1998-03-30,8.71875
1998-03-31,8.96875
1998-04-01,9.15625
1998-04-02,8.9375
1998-04-03,9.375
1998-04-06,9.25
1998-04-07,9.21875
1998-04-08,9.21875
1998-04-09,9.375
1998-04-13,9.15625
1998-04-14,9.1875
1998-04-15,9.3125
1998-04-16,9.25
1998-04-17,9.3125
1998-04-20,9.28125
1998-04-21,9.28125
1998-04-22,9.21875
1998-04-23,9.1875
1998-04-24,9.0625
1998-04-27,8.875
1998-04-28,8.75
1998-04-29,8.9375
1998-04-30,8.875
1998-05-01,8.75
1998-05-04,8.40625
1998-05-05,8.0
1998-05-06,7.9375
1998-05-07,7.875
1998-05-08,7.8125
1998-05-11,7.96875
1998-05-12,7.90625
1998-05-13,8.0
1998-05-14,8.15625
1998-05-15,7.875
1998-05-18,7.90625
1998-05-19,8.0625
1998-05-20,7.96875
1998-05-21,8.03125
1998-05-22,7.90625
1998-05-26,7.875
1998-05-27,7.59375
1998-05-28,7.71875
1998-05-29,7.625
1998-06-01,7.71875
1998-06-02,7.46875
1998-06-03,7.40625
1998-06-04,7.59375
1998-06-05,7.59375
1998-06-08,7.65625
1998-06-09,7.71875
1998-06-10,7.625
1998-06-11,7.53125
1998-06-12,7.53125
1998-06-15,7.375
1998-06-16,7.375
1998-06-17,7.625
1998-06-18,7.59375
1998-06-19,7.5625
1998-06-22,7.5
1998-06-23,7.59375
1998-06-24,7.65625
1998-06-25,7.625
1998-06-26,7.5625
1998-06-29,7.90625
1998-06-30,8.0
1998-07-01,8.0625
1998-07-02,8.125
1998-07-06,8.0625
1998-07-07,7.96875
1998-07-08,8.0625
1998-07-09,8.0
1998-07-10,7.96875
1998-07-13,7.875
1998-07-14,7.84375
1998-07-15,7.75
1998-07-16,7.84375
1998-07-17,7.84375
1998-07-20,7.75
1998-07-21,7.65625
1998-07-22,7.5
1998-07-23,7.40625
1998-07-24,7.59375
1998-07-27,7.71875
1998-07-28,8.1875
1998-07-29,8.15625
1998-07-30,8.3125
1998-07-31,8.21875
1998-08-03,8.09375
1998-08-04,7.9375
1998-08-05,7.9375
1998-08-06,7.875
1998-08-07,7.90625
1998-08-10,7.9375
1998-08-11,7.78125
1998-08-12,7.9375
1998-08-13,7.90625
1998-08-14,7.90625
1998-08-17,7.8125
1998-08-18,8.03125
1998-08-19,8.0
1998-08-20,8.09375
1998-08-21,8.0625
1998-08-24,8.09375
1998-08-25,8.125
1998-08-26,8.03125
1998-08-27,7.8125
1998-08-28,8.09375
1998-08-31,7.84375
1998-09-01,7.75
1998-09-02,7.84375
1998-09-03,7.90625
1998-09-04,8.0
1998-09-08,8.28125
1998-09-09,8.28125
1998-09-10,8.0
1998-09-11,8.1875
1998-09-14,8.375
1998-09-15,8.5625
1998-09-16,8.5625
1998-09-17,9.0
1998-09-18,8.65625
1998-09-21,8.875
1998-09-22,9.09375
1998-09-23,9.5
1998-09-24,9.5
1998-09-25,9.34375
1998-09-28,9.46875
1998-09-29,9.46875
1998-09-30,9.625
1998-10-01,9.46875
1998-10-02,9.5
1998-10-05,9.0625
1998-10-06,9.125
1998-10-07,9.125
1998-10-08,8.8125
1998-10-09,8.78125
1998-10-12,9.25
1998-10-13,9.5
1998-10-14,9.46875
1998-10-15,9.34375
1998-10-16,9.3125
1998-10-19,9.53125
1998-10-20,9.5625
1998-10-21,9.5
1998-10-22,9.46875
1998-10-23,9.46875
1998-10-26,9.75
1998-10-27,10.125
1998-10-28,10.34375
1998-10-29,10.78125
1998-10-30,10.78125
1998-11-02,10.90625
1998-11-03,11.03125
1998-11-04,11.28125
1998-11-05,11.21875
1998-11-06,11.375
1998-11-09,11.0
1998-11-10,10.75
1998-11-11,10.6875
1998-11-12,10.6875
1998-11-13,10.65625
1998-11-16,10.65625
1998-11-17,10.6875
1998-11-18,10.65625
1998-11-19,10.96875
1998-11-20,11.0
1998-11-23,11.09375
1998-11-24,11.15625
1998-11-25,11.1875
1998-11-27,11.21875
1998-11-30,11.28125
1998-12-01,11.34375
1998-12-02,11.28125
1998-12-03,10.8125
1998-12-04,10.84375
1998-12-07,10.9375
1998-12-08,11.09375
1998-12-09,11.0
1998-12-10,11.03125
1998-12-11,11.0
1998-12-14,11.0
1998-12-15,10.96875
1998-12-16,11.0
1998-12-17,11.25
1998-12-18,11.3125
1998-12-21,11.3125
1998-12-22,11.40625
1998-12-23,11.34375
1998-12-24,11.375
1998-12-28,11.25
1998-12-29,11.40625
1998-12-30,11.3125
1998-12-31,11.375
1999-01-04,11.34375
1999-01-05,11.78125
1999-01-06,11.78125
1999-01-07,11.78125
1999-01-08,11.65625
1999-01-11,11.65625
1999-01-12,11.625
1999-01-13,11.5
1999-01-14,11.46875
1999-01-15,11.65625
1999-01-19,11.625
1999-01-20,10.625
1999-01-21,10.40625
1999-01-22,10.375
1999-01-25,10.46875
1999-01-26,10.625
1999-01-27,10.25
1999-01-28,10.15625
1999-01-29,10.0
1999-02-01,9.46875
1999-02-02,9.65625
1999-02-03,9.53125
1999-02-04,9.4375
1999-02-05,9.375
1999-02-08,9.296875
1999-02-09,9.03125
1999-02-10,8.875
1999-02-11,8.75
1999-02-12,8.59375
1999-02-16,8.71875
1999-02-17,8.625
1999-02-18,8.53125
1999-02-19,8.5
1999-02-22,8.5
1999-02-23,8.5
1999-02-24,8.5625
1999-02-25,8.25
1999-02-26,8.34375
1999-03-01,8.34375
1999-03-02,8.375
1999-03-03,8.15625
1999-03-04,8.1875
1999-03-05,8.3125
1999-03-08,8.125
1999-03-09,7.9375
1999-03-10,7.9375
1999-03-11,7.8125
1999-03-12,7.9375
1999-03-15,7.96875
1999-03-16,8.0
1999-03-17,7.875
1999-03-18,7.84375
1999-03-19,7.84375
1999-03-22,7.84375
1999-03-23,7.5625
1999-03-24,7.6875
1999-03-25,7.6875
1999-03-26,7.78125
1999-03-29,7.90625
1999-03-30,7.9375
1999-03-31,7.84375
1999-04-01,7.71875
1999-04-05,7.75
1999-04-06,7.40625
1999-04-07,7.125
1999-04-08,6.90625
1999-04-09,7.3125
1999-04-12,7.21875
1999-04-13,7.15625
1999-04-14,7.28125
1999-04-15,7.34375
1999-04-16,7.40625
1999-04-19,7.34375
1999-04-20,7.3125
1999-04-21,7.625
1999-04-22,7.75
1999-04-23,7.90625
1999-04-26,7.90625
1999-04-27,7.90625
1999-04-28,8.03125
1999-04-29,7.9375
1999-04-30,7.84375
1999-05-03,7.90625
1999-05-04,8.0
1999-05-05,7.90625
1999-05-06,8.625
1999-05-07,8.71875
1999-05-10,8.75
1999-05-11,8.9375
1999-05-12,9.1875
1999-05-13,9.21875
1999-05-14,9.125
1999-05-17,8.9375
1999-05-18,8.96875
1999-05-19,9.3125
1999-05-20,9.53125
1999-05-21,9.5625
1999-05-24,9.4375
1999-05-25,9.375
1999-05-26,9.5
1999-05-27,9.4375
1999-05-28,9.5
1999-06-01,9.4375
1999-06-02,9.40625
1999-06-03,9.34375
1999-06-04,9.0625
1999-06-07,9.15625
1999-06-08,9.21875
1999-06-09,9.1875
1999-06-10,9.34375
1999-06-11,9.15625
1999-06-14,9.125
1999-06-15,9.15625
1999-06-16,9.15625
1999-06-17,9.125
1999-06-18,9.0625
1999-06-21,9.09375
1999-06-22,9.0625
1999-06-23,9.15625
1999-06-24,9.03125
1999-06-25,9.09375
1999-06-28,9.125
1999-06-29,9.1875
1999-06-30,10.03125
1999-07-01,9.96875
1999-07-02,9.65625
1999-07-06,9.5625
1999-07-07,9.28125
1999-07-08,9.375
1999-07-09,9.375
1999-07-12,9.28125
1999-07-13,9.21875
1999-07-14,9.0625
1999-07-15,9.21875
1999-07-16,9.0
1999-07-19,9.125
1999-07-20,8.9375
1999-07-21,8.875
1999-07-22,8.9375
1999-07-23,8.84375
1999-07-26,9.03125
1999-07-27,9.03125
1999-07-28,9.0
1999-07-29,9.15625
1999-07-30,9.34375
1999-08-02,9.3125
1999-08-03,9.34375
1999-08-04,9.28125
1999-08-05,9.3125
1999-08-06,9.375
1999-08-09,9.3125
1999-08-10,9.375
1999-08-11,9.5625
1999-08-12,9.59375
1999-08-13,9.5625
1999-08-16,9.5
1999-08-17,9.53125
1999-08-18,9.75
1999-08-19,9.78125
1999-08-20,9.71875
1999-08-23,9.71875
1999-08-24,9.8125
1999-08-25,9.8125
1999-08-26,9.8125
1999-08-27,9.75
1999-08-30,9.78125
1999-08-31,9.78125
1999-09-01,9.71875
1999-09-02,9.78125
1999-09-03,9.75
1999-09-07,9.78125
1999-09-08,9.875
1999-09-09,9.78125
1999-09-10,9.78125
1999-09-13,9.8125
1999-09-14,9.8125
1999-09-15,10.0
1999-09-16,9.875
1999-09-17,9.875
1999-09-20,9.875
1999-09-21,9.875
1999-09-22,9.90625
1999-09-23,9.84375
1999-09-24,9.6875
1999-09-27,9.71875
1999-09-28,9.71875
1999-09-29,9.75
1999-09-30,9.84375
1999-10-01,9.84375
1999-10-04,9.75
1999-10-05,9.75
1999-10-06,9.78125
1999-10-07,9.78125
1999-10-08,9.8125
1999-10-11,10.09375
1999-10-12,9.78125
1999-10-13,9.5625
1999-10-14,9.53125
1999-10-15,9.21875
1999-10-18,9.21875
1999-10-19,9.21875
1999-10-20,9.1875
1999-10-21,8.9375
1999-10-22,9.03125
1999-10-25,9.0
1999-10-26,8.96875
1999-10-27,8.96875
1999-10-28,9.34375
1999-10-29,9.34375
1999-11-01,9.3125
1999-11-02,9.28125
1999-11-03,9.4375
1999-11-04,9.375
1999-11-05,9.28125
1999-11-08,9.34375
1999-11-09,9.375
1999-11-10,9.3125
1999-11-11,9.28125
1999-11-12,9.3125
1999-11-15,9.375
1999-11-16,10.40625
1999-11-17,11.125
1999-11-18,10.875
1999-11-19,12.03125
1999-11-22,11.625
1999-11-23,11.3125
1999-11-24,11.34375
1999-11-26,11.40625
1999-11-29,11.40625
1999-11-30,11.25
1999-12-01,11.1875
1999-12-02,10.8125
1999-12-03,10.9375
1999-12-06,10.9375
1999-12-07,10.75
1999-12-08,10.75
1999-12-09,10.625
1999-12-10,10.375
1999-12-13,10.625
1999-12-14,10.40625
1999-12-15,10.28125
1999-12-16,10.4375
1999-12-17,10.59375
1999-12-20,11.0625
1999-12-21,11.03125
1999-12-22,11.34375
1999-12-23,11.5
1999-12-27,11.46875
1999-12-28,11.71875
1999-12-29,11.90625
1999-12-30,11.9375
1999-12-31,11.90625
2000-01-03,11.78125
2000-01-04,11.78125
2000-01-05,11.96875
2000-01-06,12.59375
2000-01-07,13.0625
2000-01-10,13.34375
2000-01-11,13.0
2000-01-12,13.21875
2000-01-13,13.28125
2000-01-14,13.34375
2000-01-18,14.21875
2000-01-19,14.4375
2000-01-20,13.96875
2000-01-21,13.96875
2000-01-24,13.90625
2000-01-25,13.375
2000-01-26,13.90625
2000-01-27,13.1875
2000-01-28,13.28125
2000-01-31,13.03125
2000-02-01,13.09375
2000-02-02,13.5625
2000-02-03,13.71875
2000-02-04,13.46875
2000-02-07,13.3125
2000-02-08,13.25
2000-02-09,13.5
2000-02-10,12.8125
2000-02-11,12.4375
2000-02-14,11.5
2000-02-15,11.53125
2000-02-16,11.59375
2000-02-17,12.0
2000-02-18,12.0
2000-02-22,11.90625
2000-02-23,11.875
2000-02-24,11.6875
2000-02-25,11.53125
2000-02-28,11.5
2000-02-29,11.90625
2000-03-01,11.6875
2000-03-02,11.5625
2000-03-03,11.5625
2000-03-06,11.625
2000-03-07,11.71875
2000-03-08,12.125
2000-03-09,12.09375
2000-03-10,11.875
2000-03-13,12.4375
2000-03-14,12.3125
2000-03-15,12.25
2000-03-16,12.71875
2000-03-17,12.46875
2000-03-20,12.28125
2000-03-21,12.21875
2000-03-22,12.625
2000-03-23,12.5
2000-03-24,12.53125
2000-03-27,12.1875
2000-03-28,11.875
2000-03-29,11.78125
2000-03-30,11.375
2000-03-31,11.25
2000-04-03,10.9375
2000-04-04,11.6875
2000-04-05,12.0625
2000-04-06,11.75
2000-04-07,12.03125
2000-04-10,11.59375
2000-04-11,11.6875
2000-04-12,11.6875
2000-04-13,11.84375
2000-04-14,11.5
2000-04-17,11.28125
2000-04-18,11.59375
2000-04-19,11.4375
2000-04-20,11.40625
2000-04-24,11.28125
2000-04-25,11.46875
2000-04-26,11.1875
2000-04-27,11.46875
2000-04-28,11.5
2000-05-01,11.46875
2000-05-02,11.1875
2000-05-03,10.875
2000-05-04,10.65625
2000-05-05,11.125
2000-05-08,10.46875
2000-05-09,10.28125
2000-05-10,10.25
2000-05-11,10.5
2000-05-12,10.1875
2000-05-15,10.46875
2000-05-16,10.59375
2000-05-17,10.34375
2000-05-18,10.28125
2000-05-19,10.21875
2000-05-22,10.15625
2000-05-23,10.0625
2000-05-24,10.375
2000-05-25,10.25
2000-05-26,10.25
2000-05-30,10.875
2000-05-31,10.71875
2000-06-01,10.71875
2000-06-02,10.5
2000-06-05,10.375
2000-06-06,10.34375
2000-06-07,10.4375
2000-06-08,10.46875
2000-06-09,10.4375
2000-06-12,10.0625
2000-06-13,10.125
2000-06-14,10.28125
2000-06-15,10.3125
2000-06-16,10.1875
2000-06-19,10.34375
2000-06-20,10.1875
2000-06-21,10.0
2000-06-22,9.9375
2000-06-23,10.125
2000-06-26,10.03125
2000-06-27,10.125
2000-06-28,10.5625
2000-06-29,10.5
2000-06-30,10.5
2000-07-03,10.34375
2000-07-05,10.625
2000-07-06,10.96875
2000-07-07,11.21875
2000-07-10,11.03125
2000-07-11,11.1875
2000-07-12,11.65625
2000-07-13,11.34375
2000-07-14,11.5625
2000-07-17,11.5625
2000-07-18,11.53125
2000-07-19,11.53125
2000-07-20,11.71875
2000-07-21,11.375
2000-07-24,11.15625
2000-07-25,11.46875
2000-07-26,11.75
2000-07-27,11.75
2000-07-28,11.40625
2000-07-31,11.4375
2000-08-01,11.15625
2000-08-02,11.34375
2000-08-03,11.4375
2000-08-04,11.46875
2000-08-07,11.5
2000-08-08,11.34375
2000-08-09,11.375
2000-08-10,11.40625
2000-08-11,11.625
2000-08-14,11.875
2000-08-15,11.625
2000-08-16,11.875
2000-08-17,12.03125
2000-08-18,11.75
2000-08-21,11.65625
2000-08-22,11.78125
2000-08-23,12.125
2000-08-24,11.96875
2000-08-25,11.90625
2000-08-28,11.84375
2000-08-29,12.15625
2000-08-30,12.34375
2000-08-31,12.59375
2000-09-01,12.625
2000-09-05,12.375
2000-09-06,12.5625
2000-09-07,12.875
2000-09-08,12.375
2000-09-11,12.0
2000-09-12,12.125
2000-09-13,12.03125
2000-09-14,12.25
2000-09-15,12.125
2000-09-18,11.78125
2000-09-19,12.0
2000-09-20,11.84375
2000-09-21,11.8125
2000-09-22,12.0625
2000-09-25,11.6875
2000-09-26,12.03125
2000-09-27,11.9375
2000-09-28,12.367188
2000-09-29,12.75
2000-10-02,12.5625
2000-10-03,12.5
2000-10-04,12.46875
2000-10-05,12.6875
2000-10-06,12.5625
2000-10-09,12.25
2000-10-10,11.96875
2000-10-11,11.875
2000-10-12,11.65625
2000-10-13,11.71875
2000-10-16,11.8125
2000-10-17,11.0
2000-10-18,11.28125
2000-10-19,11.5
2000-10-20,11.5625
2000-10-23,11.875
2000-10-24,11.71875
2000-10-25,11.59375
2000-10-26,11.9375
2000-10-27,11.65625
2000-10-30,11.9375
2000-10-31,11.75
2000-11-01,12.0
2000-11-02,12.875
2000-11-03,12.71875
2000-11-06,12.53125
2000-11-07,12.6875
2000-11-08,12.625
2000-11-09,12.78125
2000-11-10,12.8125
2000-11-13,12.625
2000-11-14,12.46875
2000-11-15,12.84375
2000-11-16,12.5625
2000-11-17,12.84375
2000-11-20,12.46875
2000-11-21,12.40625
2000-11-22,12.0
2000-11-24,12.25
2000-11-27,12.21875
2000-11-28,12.0
