Date,BPY
2017-03-16,22.040001
2017-03-17,21.9
2017-03-20,21.82
2017-03-21,21.790001
2017-03-22,21.9
2017-03-23,22.049999
2017-03-24,21.889999
2017-03-27,21.83
2017-03-28,22.09
2017-03-29,22.4
2017-03-30,22.389999
2017-03-31,22.26
2017-04-03,22.23
2017-04-04,22.120001000000002
2017-04-05,22.1
2017-04-06,22.190001000000002
2017-04-07,22.120001000000002
2017-04-10,22.23
2017-04-11,22.610001
2017-04-12,22.92
2017-04-13,22.66
2017-04-17,22.870001000000002
2017-04-18,22.860001
2017-04-19,22.719998999999998
2017-04-20,23.0
2017-04-21,23.02
2017-04-24,22.950001
2017-04-25,22.6
2017-04-26,22.49
2017-04-27,22.530001000000002
2017-04-28,22.35
2017-05-01,22.25
2017-05-02,22.290001
2017-05-03,22.18
2017-05-04,21.780001000000002
2017-05-05,21.790001
2017-05-08,21.73
2017-05-09,21.690001000000002
2017-05-10,21.700001
2017-05-11,21.32
2017-05-12,21.370001000000002
2017-05-15,21.440001000000002
2017-05-16,21.540001
2017-05-17,21.34
2017-05-18,21.5
2017-05-19,21.98
2017-05-22,22.290001
2017-05-23,22.23
2017-05-24,22.32
2017-05-25,22.360001
2017-05-26,22.35
2017-05-30,22.27
2017-05-31,22.209999
2017-06-01,22.549999
2017-06-02,22.940001000000002
2017-06-05,22.940001000000002
2017-06-06,23.049999
2017-06-07,23.09
2017-06-08,23.17
2017-06-09,23.200001
2017-06-12,23.440001000000002
2017-06-13,23.41
2017-06-14,23.309998999999998
2017-06-15,23.09
2017-06-16,23.09
2017-06-19,23.25
2017-06-20,23.0
2017-06-21,22.91
2017-06-22,23.360001
2017-06-23,23.41
2017-06-26,23.629998999999998
2017-06-27,23.74
2017-06-28,23.940001000000002
2017-06-29,23.620001000000002
2017-06-30,23.67
2017-07-03,23.809998999999998
2017-07-05,23.719998999999998
2017-07-06,23.389999
2017-07-07,23.48
2017-07-10,23.299999
2017-07-11,23.42
2017-07-12,23.58
2017-07-13,23.49
2017-07-14,23.700001
2017-07-17,23.67
2017-07-18,23.780001000000002
2017-07-19,24.059998999999998
2017-07-20,24.120001000000002
2017-07-21,24.15
2017-07-24,24.120001000000002
2017-07-25,24.040001
2017-07-26,23.940001000000002
2017-07-27,23.9
2017-07-28,23.99
2017-07-31,23.9
2017-08-01,23.65
2017-08-02,23.43
2017-08-03,23.84
2017-08-04,23.690001000000002
2017-08-07,23.6
2017-08-08,23.889999
2017-08-09,23.709999
2017-08-10,23.620001000000002
2017-08-11,23.65
2017-08-14,23.66
2017-08-15,23.450001
2017-08-16,23.389999
2017-08-17,23.52
2017-08-18,23.700001
2017-08-21,23.82
2017-08-22,23.549999
2017-08-23,23.559998999999998
2017-08-24,23.610001
2017-08-25,23.700001
2017-08-28,23.48
2017-08-29,23.15
2017-08-30,23.209999
2017-08-31,23.389999
2017-09-01,23.639999
2017-09-05,23.18
2017-09-06,23.33
2017-09-07,23.42
2017-09-08,23.57
2017-09-11,23.709999
2017-09-12,23.5
2017-09-13,23.450001
