Date,H
2018-10-30,66.41999799999999
2018-10-31,69.199997
2018-11-01,71.589996
2018-11-02,71.43
2018-11-05,71.370003
2018-11-06,70.160004
2018-11-07,71.389999
2018-11-08,70.610001
2018-11-09,69.489998
2018-11-12,68.440002
2018-11-13,68.529999
2018-11-14,68.900002
2018-11-15,70.43
2018-11-16,71.029999
2018-11-19,69.75
2018-11-20,69.040001
2018-11-21,70.019997
2018-11-23,69.940002
2018-11-26,70.970001
2018-11-27,70.690002
2018-11-28,72.260002
2018-11-29,72.239998
2018-11-30,71.309998
2018-12-03,73.059998
2018-12-04,70.050003
2018-12-06,71.199997
2018-12-07,69.43
2018-12-10,68.75
2018-12-11,67.41999799999999
2018-12-12,67.25
2018-12-13,67.339996
2018-12-14,67.620003
2018-12-17,67.279999
2018-12-18,67.849998
2018-12-19,66.599998
2018-12-20,65.199997
2018-12-21,65.0
2018-12-24,63.490002000000004
2018-12-26,66.690002
2018-12-27,67.550003
2018-12-28,67.610001
2018-12-31,67.599998
2019-01-02,66.959999
2019-01-03,64.57
2019-01-04,67.18
2019-01-07,67.610001
2019-01-08,68.660004
2019-01-09,67.900002
2019-01-10,67.980003
2019-01-11,68.279999
2019-01-14,67.099998
2019-01-15,67.860001
2019-01-16,67.209999
2019-01-17,67.050003
2019-01-18,68.120003
2019-01-22,67.209999
2019-01-23,67.300003
2019-01-24,67.199997
2019-01-25,67.610001
2019-01-28,67.989998
2019-01-29,68.690002
2019-01-30,69.120003
2019-01-31,69.910004
2019-02-01,70.449997
2019-02-04,70.790001
2019-02-05,70.449997
2019-02-06,70.519997
2019-02-07,69.849998
2019-02-08,70.199997
2019-02-11,70.709999
2019-02-12,70.370003
2019-02-13,73.43
2019-02-14,72.559998
2019-02-15,72.339996
2019-02-19,74.08000200000001
2019-02-20,74.849998
2019-02-21,74.540001
2019-02-22,75.0
2019-02-25,74.040001
2019-02-26,73.08000200000001
2019-02-27,73.220001
2019-02-28,72.769997
2019-03-01,74.07
2019-03-04,74.129997
2019-03-05,74.910004
2019-03-06,75.300003
2019-03-07,73.040001
2019-03-08,72.66999799999999
2019-03-11,72.349998
2019-03-12,72.120003
2019-03-13,72.540001
2019-03-14,72.360001
2019-03-15,72.379997
2019-03-18,72.690002
2019-03-19,72.550003
2019-03-20,71.66999799999999
2019-03-21,73.279999
2019-03-22,72.980003
2019-03-25,72.110001
2019-03-26,71.849998
2019-03-27,71.32
2019-03-28,71.620003
2019-03-29,72.57
2019-04-01,73.639999
2019-04-02,74.650002
2019-04-03,75.150002
2019-04-04,75.550003
2019-04-05,76.660004
2019-04-08,76.940002
2019-04-09,75.66999799999999
2019-04-10,75.970001
2019-04-11,76.139999
2019-04-12,76.199997
2019-04-15,76.16999799999999
2019-04-16,76.629997
2019-04-17,76.769997
2019-04-18,76.029999
2019-04-22,76.239998
2019-04-23,76.559998
2019-04-24,75.83000200000001
2019-04-25,75.980003
2019-04-26,76.91999799999999
2019-04-29,76.5
2019-04-30,76.730003
2019-05-01,78.760002
2019-05-02,77.370003
2019-05-03,77.610001
2019-05-06,77.400002
2019-05-07,76.75
2019-05-08,76.559998
2019-05-09,77.410004
2019-05-10,76.379997
2019-05-13,74.75
2019-05-14,76.370003
2019-05-15,77.540001
2019-05-16,78.33000200000001
2019-05-17,77.389999
2019-05-20,75.769997
2019-05-21,76.559998
2019-05-22,75.589996
2019-05-23,74.480003
2019-05-24,74.470001
2019-05-28,73.480003
2019-05-29,72.5
2019-05-30,72.400002
2019-05-31,72.239998
2019-06-03,71.57
2019-06-04,73.0
2019-06-05,72.849998
2019-06-06,72.589996
2019-06-07,73.620003
2019-06-10,74.650002
2019-06-11,75.040001
2019-06-12,74.83000200000001
2019-06-13,74.889999
2019-06-14,74.639999
2019-06-17,74.440002
2019-06-18,76.019997
2019-06-19,75.33000200000001
2019-06-20,75.480003
2019-06-21,74.910004
2019-06-24,74.550003
2019-06-25,73.25
2019-06-26,73.550003
2019-06-27,75.160004
2019-06-28,76.129997
2019-07-01,76.709999
2019-07-02,76.510002
2019-07-03,77.980003
2019-07-05,77.519997
2019-07-08,77.639999
2019-07-09,76.599998
2019-07-10,77.089996
2019-07-11,76.91999799999999
2019-07-12,77.58000200000001
2019-07-15,78.18
2019-07-16,80.68
2019-07-17,79.309998
2019-07-18,78.400002
2019-07-19,77.529999
2019-07-22,76.779999
2019-07-23,78.209999
2019-07-24,78.010002
2019-07-25,78.050003
2019-07-26,78.360001
2019-07-29,78.699997
2019-07-30,78.949997
2019-07-31,77.349998
2019-08-01,76.489998
2019-08-02,76.220001
2019-08-05,74.010002
2019-08-06,74.300003
2019-08-07,74.470001
2019-08-08,75.769997
2019-08-09,75.480003
2019-08-12,74.0
2019-08-13,75.589996
2019-08-14,73.0
2019-08-15,73.160004
2019-08-16,74.510002
2019-08-19,75.660004
2019-08-20,75.480003
2019-08-21,74.019997
2019-08-22,73.599998
2019-08-23,72.260002
2019-08-26,72.040001
2019-08-27,71.449997
2019-08-28,71.599998
2019-08-29,72.110001
2019-08-30,72.150002
2019-09-03,71.410004
2019-09-04,72.66999799999999
2019-09-05,74.620003
2019-09-06,73.620003
2019-09-09,74.730003
2019-09-10,75.730003
2019-09-11,76.290001
2019-09-12,75.83000200000001
2019-09-13,77.279999
2019-09-16,75.970001
2019-09-17,76.33000200000001
2019-09-18,75.66999799999999
2019-09-19,76.75
2019-09-20,75.610001
2019-09-23,75.730003
2019-09-24,74.339996
2019-09-25,74.57
2019-09-26,73.050003
2019-09-27,72.870003
2019-09-30,73.66999799999999
2019-10-01,73.07
2019-10-02,72.360001
2019-10-03,72.110001
2019-10-04,72.339996
2019-10-07,71.150002
2019-10-08,70.309998
2019-10-09,70.300003
2019-10-10,70.010002
2019-10-11,71.699997
2019-10-14,70.33000200000001
2019-10-15,70.550003
2019-10-16,69.970001
2019-10-17,69.93
2019-10-18,70.0
2019-10-21,71.33000200000001
2019-10-22,70.589996
2019-10-23,72.199997
2019-10-24,72.559998
2019-10-25,73.540001
2019-10-28,73.110001
2019-10-29,72.949997
2019-10-30,73.16999799999999
2019-10-31,74.739998
2019-11-01,75.33000200000001
2019-11-04,77.190002
2019-11-05,78.019997
2019-11-06,78.209999
2019-11-07,77.779999
2019-11-08,77.769997
2019-11-11,76.389999
2019-11-12,76.160004
2019-11-13,75.779999
2019-11-14,76.93
2019-11-15,77.959999
2019-11-18,78.650002
2019-11-19,79.480003
2019-11-20,78.25
2019-11-21,77.410004
2019-11-22,78.620003
2019-11-25,79.790001
2019-11-26,80.25
2019-11-27,81.120003
2019-11-29,80.800003
2019-12-02,80.870003
2019-12-03,79.33000200000001
2019-12-04,79.550003
2019-12-05,79.91999799999999
2019-12-06,80.91999799999999
2019-12-09,80.120003
2019-12-10,79.959999
2019-12-11,81.08000200000001
2019-12-12,82.5
2019-12-13,83.470001
2019-12-16,84.980003
2019-12-17,85.349998
2019-12-18,85.739998
2019-12-19,87.650002
2019-12-20,88.769997
2019-12-23,89.480003
2019-12-24,89.739998
2019-12-26,90.699997
2019-12-27,90.68
2019-12-30,90.110001
2019-12-31,89.709999
2020-01-02,89.16999799999999
2020-01-03,88.900002
2020-01-06,87.589996
2020-01-07,86.540001
2020-01-08,87.650002
2020-01-09,87.349998
2020-01-10,86.059998
2020-01-13,86.559998
2020-01-14,86.760002
2020-01-15,86.230003
2020-01-16,87.57
2020-01-17,88.190002
2020-01-21,85.769997
2020-01-22,86.0
2020-01-23,85.790001
2020-01-24,84.199997
2020-01-27,83.610001
2020-01-28,84.760002
2020-01-29,85.339996
2020-01-30,85.91999799999999
2020-01-31,84.540001
2020-02-03,85.949997
2020-02-04,88.029999
2020-02-05,90.139999
2020-02-06,88.970001
2020-02-07,88.010002
2020-02-10,88.699997
2020-02-11,88.480003
2020-02-12,88.980003
2020-02-13,87.75
2020-02-14,87.940002
2020-02-18,88.68
2020-02-19,89.940002
2020-02-20,92.860001
2020-02-21,91.760002
2020-02-24,85.790001
2020-02-25,80.150002
2020-02-26,79.449997
2020-02-27,76.82
2020-02-28,76.599998
2020-03-02,77.040001
2020-03-03,74.550003
2020-03-04,75.5
2020-03-05,69.660004
2020-03-06,69.220001
2020-03-09,63.75
2020-03-10,66.860001
2020-03-11,61.009997999999996
2020-03-12,52.259997999999996
2020-03-13,55.049999
2020-03-16,49.610001000000004
2020-03-17,45.130001
2020-03-18,36.560001
2020-03-19,39.790001000000004
2020-03-20,46.720001
2020-03-23,47.490002000000004
2020-03-24,48.66
2020-03-25,51.860001000000004
2020-03-26,51.189999
2020-03-27,49.139998999999996
2020-03-30,48.549999
2020-03-31,47.900002
2020-04-01,43.639998999999996
2020-04-02,40.150002
2020-04-03,39.919998
2020-04-06,46.450001
2020-04-07,48.830002
2020-04-08,51.400002
2020-04-09,53.16
2020-04-13,51.759997999999996
2020-04-14,54.709998999999996
2020-04-15,54.099998
2020-04-16,53.950001
2020-04-17,57.060001
2020-04-20,54.720001
2020-04-21,55.349998
2020-04-22,54.02
2020-04-23,53.290001000000004
2020-04-24,52.630001
2020-04-27,55.73
2020-04-28,55.720001
2020-04-29,58.740002000000004
2020-04-30,56.259997999999996
2020-05-01,51.529999
2020-05-04,51.830002
2020-05-05,51.16
2020-05-06,50.200001
2020-05-07,50.400002
2020-05-08,53.09
