Date,VALE
2006-10-11,11.695
2006-10-12,11.96
2006-10-13,11.925
2006-10-16,12.19
2006-10-17,11.945
2006-10-18,12.025
2006-10-19,12.22
2006-10-20,12.0
2006-10-23,12.14
2006-10-24,12.685
2006-10-25,12.915
2006-10-26,12.885
2006-10-27,12.76
2006-10-30,12.46
2006-10-31,12.72
2006-11-01,13.015
2006-11-02,13.07
2006-11-03,13.225
2006-11-06,13.55
2006-11-07,13.385
2006-11-08,13.455
2006-11-09,13.725
2006-11-10,13.42
2006-11-13,13.09
2006-11-14,13.245
2006-11-15,13.48
2006-11-16,13.105
2006-11-17,13.025
2006-11-20,13.02
2006-11-21,13.515
2006-11-22,13.49
2006-11-24,13.575
2006-11-27,13.35
2006-11-28,13.43
2006-11-29,13.805
2006-11-30,13.88
2006-12-01,13.79
2006-12-04,14.29
2006-12-05,14.895
2006-12-06,14.77
2006-12-07,14.57
2006-12-08,14.63
2006-12-11,14.735
2006-12-12,14.54
2006-12-13,14.555
2006-12-14,15.015
2006-12-15,14.96
2006-12-18,14.55
2006-12-19,14.765
2006-12-20,14.53
2006-12-21,14.59
2006-12-22,14.61
2006-12-26,14.73
2006-12-27,15.17
2006-12-28,14.97
2006-12-29,14.87
2007-01-03,14.41
2007-01-04,14.235
2007-01-05,13.755
2007-01-08,14.235
2007-01-09,13.82
2007-01-10,14.19
2007-01-11,14.43
2007-01-12,14.85
2007-01-16,14.675
2007-01-17,14.79
2007-01-18,14.73
2007-01-19,15.06
2007-01-22,15.31
2007-01-23,16.405001000000002
2007-01-24,16.73
2007-01-25,16.375
2007-01-26,16.5
2007-01-29,16.225
2007-01-30,16.305
2007-01-31,16.965
2007-02-01,17.049999
2007-02-02,17.01
2007-02-05,17.01
2007-02-06,17.32
2007-02-07,16.959999
2007-02-08,16.855
2007-02-09,16.635
2007-02-12,16.49
2007-02-13,17.49
2007-02-14,17.889999
2007-02-15,18.059998999999998
2007-02-16,17.950001
2007-02-20,18.174999
2007-02-21,18.51
2007-02-22,18.549999
2007-02-23,18.344998999999998
2007-02-26,18.445
2007-02-27,16.504998999999998
2007-02-28,17.049999
2007-03-01,16.75
2007-03-02,16.35
2007-03-05,15.925
2007-03-06,17.065001000000002
2007-03-07,17.135
2007-03-08,17.145
2007-03-09,17.48
2007-03-12,17.82
2007-03-13,17.084999
2007-03-14,17.540001
2007-03-15,17.959999
2007-03-16,17.73
2007-03-19,18.225
2007-03-20,18.195
2007-03-21,18.555
2007-03-22,18.475
2007-03-23,18.49
2007-03-26,18.799999
2007-03-27,18.504998999999998
2007-03-28,18.01
2007-03-29,18.51
2007-03-30,18.495001000000002
2007-04-02,18.684998999999998
2007-04-03,19.389999
2007-04-04,19.870001000000002
2007-04-05,19.875
2007-04-09,20.030001000000002
2007-04-10,20.15
2007-04-11,20.115
2007-04-12,20.459999
2007-04-13,20.625
2007-04-16,20.950001
2007-04-17,20.889999
2007-04-18,20.745001000000002
2007-04-19,20.540001
2007-04-20,20.879998999999998
2007-04-23,20.995001000000002
2007-04-24,20.93
2007-04-25,21.215
2007-04-26,20.745001000000002
2007-04-27,20.355
2007-04-30,20.305
2007-05-01,20.135
2007-05-02,20.83
2007-05-03,21.385
2007-05-04,21.940001000000002
2007-05-07,21.725
2007-05-08,21.465
2007-05-09,22.355
2007-05-10,21.705
2007-05-11,22.27
2007-05-14,21.860001
2007-05-15,22.07
2007-05-16,22.695
2007-05-17,22.48
2007-05-18,22.545
2007-05-21,22.540001
2007-05-22,22.26
2007-05-23,21.969998999999998
2007-05-24,21.065001000000002
2007-05-25,21.690001000000002
2007-05-29,21.700001
2007-05-30,22.315001000000002
2007-05-31,22.725
2007-06-01,23.51
2007-06-04,23.549999
2007-06-05,23.15
2007-06-06,22.559998999999998
2007-06-07,21.575001
2007-06-08,22.209999
2007-06-11,22.424999
2007-06-12,21.690001000000002
2007-06-13,22.385
2007-06-14,22.885
2007-06-15,23.475
2007-06-18,23.775
2007-06-19,22.9
2007-06-20,22.5
2007-06-21,23.004998999999998
2007-06-22,22.584999
2007-06-25,22.16
2007-06-26,21.82
2007-06-27,22.200001
2007-06-28,22.004998999999998
2007-06-29,22.275
2007-07-02,23.145
2007-07-03,23.200001
2007-07-05,23.735001
2007-07-06,24.014999
2007-07-09,24.290001
2007-07-10,23.934998999999998
2007-07-11,24.684998999999998
2007-07-12,26.145
2007-07-13,25.969998999999998
2007-07-16,25.379998999999998
2007-07-17,25.525
2007-07-18,25.605
2007-07-19,25.905001000000002
2007-07-20,25.485001
2007-07-23,26.549999
2007-07-24,25.370001000000002
2007-07-25,25.01
2007-07-26,23.725
2007-07-27,23.57
2007-07-30,24.275
2007-07-31,24.504998999999998
2007-08-01,24.245001000000002
2007-08-02,24.549999
2007-08-03,23.379998999999998
2007-08-06,23.275
2007-08-07,23.620001000000002
2007-08-08,24.5
2007-08-09,23.440001000000002
2007-08-10,22.67
2007-08-13,22.799999
2007-08-14,21.235001
2007-08-15,19.805
2007-08-16,19.105
2007-08-17,20.049999
2007-08-20,20.16
2007-08-21,20.370001000000002
2007-08-22,22.139999
2007-08-23,22.51
2007-08-24,23.764999
2007-08-27,24.16
2007-08-28,22.52
2007-08-29,23.965
2007-08-30,23.985001
2007-08-31,24.665001
2007-09-04,25.549999
2007-09-05,25.07
2007-09-06,26.040001
2007-09-07,25.34
2007-09-10,25.200001
2007-09-11,26.200001
2007-09-12,26.525
2007-09-13,27.5
2007-09-14,27.25
2007-09-17,26.92
2007-09-18,29.6
2007-09-19,29.809998999999998
2007-09-20,29.85
2007-09-21,30.450001
2007-09-24,31.76
2007-09-25,32.040001000000004
2007-09-26,32.98
2007-09-27,33.98
2007-09-28,33.93
2007-10-01,36.139998999999996
2007-10-02,35.450001
2007-10-03,32.299999
2007-10-04,32.049999
2007-10-05,33.560001
2007-10-08,33.27
2007-10-09,34.349998
2007-10-10,34.25
2007-10-11,34.099998
2007-10-12,35.919998
2007-10-15,35.200001
2007-10-16,34.23
2007-10-17,34.66
2007-10-18,35.490002000000004
2007-10-19,33.259997999999996
2007-10-22,32.73
2007-10-23,33.959998999999996
2007-10-24,32.82
2007-10-25,33.490002000000004
2007-10-26,35.5
2007-10-29,37.169998
2007-10-30,36.470001
2007-10-31,37.68
2007-11-01,36.43
2007-11-02,36.380001
2007-11-05,35.540001000000004
2007-11-06,37.75
2007-11-07,35.84
2007-11-08,36.959998999999996
2007-11-09,35.700001
2007-11-12,32.849998
2007-11-13,35.259997999999996
2007-11-14,35.73
2007-11-15,34.5
2007-11-16,35.400002
2007-11-19,33.639998999999996
2007-11-20,33.639998999999996
2007-11-21,32.43
2007-11-23,32.560001
2007-11-26,31.0
2007-11-27,31.200001
2007-11-28,33.970001
2007-11-29,34.360001000000004
2007-11-30,34.580002
2007-12-03,34.900002
2007-12-04,34.419998
2007-12-05,35.549999
2007-12-06,36.52
2007-12-07,36.5
2007-12-10,36.18
2007-12-11,34.380001
2007-12-12,34.900002
2007-12-13,33.59
2007-12-14,32.900002
2007-12-17,31.059998999999998
2007-12-18,31.77
2007-12-19,31.93
2007-12-20,32.459998999999996
2007-12-21,33.299999
2007-12-24,33.880001
2007-12-26,34.259997999999996
2007-12-27,33.610001000000004
2007-12-28,33.380001
2007-12-31,32.669998
2008-01-02,32.709998999999996
2008-01-03,33.09
2008-01-04,31.76
2008-01-07,31.530001000000002
2008-01-08,31.23
2008-01-09,31.4
2008-01-10,32.560001
2008-01-11,32.0
2008-01-14,32.299999
2008-01-15,31.049999
2008-01-16,29.0
2008-01-17,28.290001
2008-01-18,28.83
2008-01-22,26.85
2008-01-23,26.57
2008-01-24,28.32
2008-01-25,27.709999
2008-01-28,27.799999
2008-01-29,28.709999
2008-01-30,29.15
2008-01-31,30.01
2008-02-01,31.629998999999998
2008-02-04,31.309998999999998
2008-02-05,29.690001000000002
2008-02-06,29.959999
2008-02-07,29.879998999999998
2008-02-08,30.35
2008-02-11,31.91
2008-02-12,32.0
2008-02-13,32.68
2008-02-14,32.209998999999996
2008-02-15,32.029999
2008-02-19,33.5
2008-02-20,35.049999
2008-02-21,34.790001000000004
2008-02-22,35.630001
2008-02-25,35.720001
2008-02-26,36.209998999999996
2008-02-27,36.650002
2008-02-28,37.220001
2008-02-29,34.84
2008-03-03,35.0
2008-03-04,33.959998999999996
2008-03-05,35.41
2008-03-06,34.110001000000004
2008-03-07,33.139998999999996
2008-03-10,31.67
2008-03-11,33.549999
2008-03-12,34.23
2008-03-13,34.18
2008-03-14,33.82
2008-03-17,32.16
2008-03-18,33.82
2008-03-19,31.049999
2008-03-20,30.83
2008-03-24,31.75
2008-03-25,33.009997999999996
2008-03-26,34.68
2008-03-27,34.290001000000004
2008-03-28,34.150002
2008-03-31,34.639998999999996
2008-04-01,35.419998
2008-04-02,35.599998
2008-04-03,35.950001
2008-04-04,36.669998
2008-04-07,36.77
2008-04-08,37.130001
2008-04-09,36.650002
2008-04-10,36.360001000000004
2008-04-11,35.82
2008-04-14,35.41
2008-04-15,36.080002
2008-04-16,37.880001
2008-04-17,37.98
2008-04-18,37.93
2008-04-21,39.25
2008-04-22,39.57
2008-04-23,39.23
2008-04-24,37.330002
2008-04-25,37.919998
2008-04-28,38.02
2008-04-29,36.84
2008-04-30,39.080002
2008-05-01,38.27
2008-05-02,39.91
2008-05-05,40.310001
2008-05-06,40.900002
2008-05-07,39.060001
2008-05-08,40.009997999999996
2008-05-09,39.580002
2008-05-12,40.580002
2008-05-13,40.91
2008-05-14,40.5
2008-05-15,42.200001
2008-05-16,43.91
2008-05-19,43.459998999999996
2008-05-20,43.369999
2008-05-21,41.779999
2008-05-22,41.439999
2008-05-23,41.009997999999996
2008-05-27,39.639998999999996
2008-05-28,40.66
2008-05-29,39.560001
2008-05-30,39.779999
2008-06-02,39.93
2008-06-03,38.52
2008-06-04,37.23
2008-06-05,38.709998999999996
2008-06-06,37.439999
2008-06-09,36.82
2008-06-10,35.25
2008-06-11,34.439999
2008-06-12,34.52
2008-06-13,34.57
2008-06-16,34.84
2008-06-17,36.18
2008-06-18,36.029999
2008-06-19,36.080002
2008-06-20,34.810001
2008-06-23,35.060001
2008-06-24,35.669998
2008-06-25,36.68
2008-06-26,35.529999
2008-06-27,35.48
2008-06-30,35.82
2008-07-01,34.5
2008-07-02,32.330002
2008-07-03,32.080002
2008-07-07,32.27
2008-07-08,31.92
2008-07-09,30.690001000000002
2008-07-10,31.52
2008-07-11,31.51
2008-07-14,31.75
2008-07-15,31.309998999999998
2008-07-16,30.65
2008-07-17,28.959999
2008-07-18,29.129998999999998
2008-07-21,29.9
2008-07-22,29.23
2008-07-23,28.85
2008-07-24,27.65
2008-07-25,27.780001000000002
2008-07-28,27.889999
2008-07-29,28.370001000000002
2008-07-30,30.709999
2008-07-31,30.030001000000002
2008-08-01,28.280001000000002
2008-08-04,26.360001
2008-08-05,26.16
2008-08-06,26.68
2008-08-07,26.41
2008-08-08,25.75
2008-08-11,24.76
2008-08-12,24.620001000000002
2008-08-13,25.91
2008-08-14,25.92
2008-08-15,25.34
2008-08-18,24.809998999999998
2008-08-19,25.41
2008-08-20,26.9
2008-08-21,27.459999
2008-08-22,26.629998999999998
2008-08-25,25.99
2008-08-26,25.92
2008-08-27,26.74
2008-08-28,26.9
2008-08-29,26.549999
2008-09-02,25.23
2008-09-03,24.99
2008-09-04,23.57
2008-09-05,23.52
2008-09-08,22.73
2008-09-09,20.959999
2008-09-10,22.08
2008-09-11,22.889999
2008-09-12,24.26
2008-09-15,21.530001000000002
2008-09-16,22.15
2008-09-17,19.690001000000002
2008-09-18,20.559998999999998
2008-09-19,23.76
2008-09-22,23.530001000000002
2008-09-23,21.209999
2008-09-24,21.15
2008-09-25,22.26
2008-09-26,20.889999
2008-09-29,16.700001
2008-09-30,19.15
2008-10-01,18.610001
2008-10-02,15.83
2008-10-03,15.77
2008-10-06,14.46
2008-10-07,12.48
2008-10-08,12.73
2008-10-09,12.19
2008-10-10,12.06
2008-10-13,15.49
2008-10-14,14.62
2008-10-15,11.14
2008-10-16,11.64
2008-10-17,12.28
2008-10-20,13.81
2008-10-21,13.12
2008-10-22,11.22
2008-10-23,11.45
2008-10-24,10.5
2008-10-27,10.11
2008-10-28,11.8
2008-10-29,12.42
2008-10-30,13.26
2008-10-31,13.12
2008-11-03,13.38
2008-11-04,15.1
2008-11-05,12.78
2008-11-06,11.98
2008-11-07,12.75
2008-11-10,13.02
2008-11-11,12.38
2008-11-12,11.18
2008-11-13,12.67
2008-11-14,11.47
2008-11-17,11.32
2008-11-18,11.09
2008-11-19,10.02
2008-11-20,8.8
2008-11-21,10.03
2008-11-24,11.23
2008-11-25,11.44
2008-11-26,12.55
2008-11-28,11.94
2008-12-01,10.46
2008-12-02,10.55
2008-12-03,10.14
2008-12-04,9.65
2008-12-05,9.82
2008-12-08,10.67
2008-12-09,10.83
2008-12-10,12.05
2008-12-11,11.95
2008-12-12,11.93
2008-12-15,11.99
2008-12-16,13.57
2008-12-17,12.93
2008-12-18,11.98
2008-12-19,12.0
2008-12-22,11.34
2008-12-23,11.14
2008-12-24,11.28
2008-12-26,11.5
2008-12-29,11.24
2008-12-30,11.83
2008-12-31,12.11
2009-01-02,13.19
2009-01-05,14.1
2009-01-06,15.11
2009-01-07,13.68
2009-01-08,14.05
2009-01-09,13.87
2009-01-12,12.75
2009-01-13,13.06
2009-01-14,12.06
2009-01-15,12.6
2009-01-16,12.96
2009-01-20,11.9
2009-01-21,12.88
2009-01-22,12.74
2009-01-23,13.03
2009-01-26,13.16
2009-01-27,13.89
2009-01-28,14.96
2009-01-29,14.39
2009-01-30,14.11
2009-02-02,14.08
2009-02-03,14.75
2009-02-04,15.52
2009-02-05,16.33
2009-02-06,17.700001
2009-02-09,16.969998999999998
2009-02-10,15.79
2009-02-11,15.72
2009-02-12,15.75
2009-02-13,16.1
2009-02-17,14.64
2009-02-18,14.72
2009-02-19,14.72
2009-02-20,13.6
2009-02-23,12.0
2009-02-24,12.93
2009-02-25,12.85
2009-02-26,12.94
2009-02-27,12.89
2009-03-02,11.94
2009-03-03,12.27
2009-03-04,13.78
2009-03-05,13.13
2009-03-06,12.82
2009-03-09,12.52
2009-03-10,13.65
2009-03-11,13.73
2009-03-12,13.86
2009-03-13,13.49
2009-03-16,13.45
2009-03-17,13.79
2009-03-18,13.85
2009-03-19,14.14
2009-03-20,13.93
2009-03-23,14.96
2009-03-24,14.33
2009-03-25,14.38
2009-03-26,14.86
2009-03-27,14.08
2009-03-30,13.05
2009-03-31,13.3
2009-04-01,13.82
2009-04-02,15.01
2009-04-03,15.34
2009-04-06,14.92
2009-04-07,14.45
2009-04-08,14.76
2009-04-09,15.97
2009-04-13,16.370001000000002
2009-04-14,16.139999
2009-04-15,16.27
2009-04-16,16.35
2009-04-17,16.09
2009-04-20,14.92
2009-04-21,15.3
2009-04-22,15.47
2009-04-23,15.88
2009-04-24,16.43
2009-04-27,15.72
2009-04-28,15.57
2009-04-29,16.059998999999998
2009-04-30,16.51
2009-05-01,17.42
2009-05-04,18.68
2009-05-05,18.700001
2009-05-06,19.040001
2009-05-07,18.32
2009-05-08,18.809998999999998
2009-05-11,18.940001000000002
2009-05-12,18.42
2009-05-13,17.360001
2009-05-14,17.620001000000002
2009-05-15,17.370001000000002
2009-05-18,18.82
2009-05-19,19.389999
2009-05-20,19.450001
2009-05-21,18.67
2009-05-22,18.719998999999998
2009-05-26,19.26
2009-05-27,18.76
2009-05-28,19.389999
2009-05-29,19.15
2009-06-01,20.440001000000002
2009-06-02,20.07
2009-06-03,18.75
2009-06-04,19.370001000000002
2009-06-05,19.5
2009-06-08,19.57
2009-06-09,19.790001
2009-06-10,19.889999
2009-06-11,20.83
2009-06-12,20.059998999999998
2009-06-15,19.24
2009-06-16,18.799999
2009-06-17,18.6
2009-06-18,18.5
2009-06-19,18.540001
2009-06-22,16.98
2009-06-23,17.559998999999998
2009-06-24,17.41
2009-06-25,18.08
2009-06-26,17.860001
2009-06-29,17.82
2009-06-30,17.629998999999998
2009-07-01,17.91
2009-07-02,17.450001
2009-07-06,17.120001000000002
2009-07-07,15.88
2009-07-08,16.120001000000002
2009-07-09,16.27
2009-07-10,16.120001000000002
2009-07-13,16.450001
2009-07-14,16.370001000000002
2009-07-15,18.07
2009-07-16,18.040001
2009-07-17,17.98
2009-07-20,19.0
2009-07-21,19.059998999999998
2009-07-22,18.700001
2009-07-23,19.32
2009-07-24,19.4
2009-07-27,19.66
2009-07-28,19.6
2009-07-29,18.99
2009-07-30,19.450001
2009-07-31,19.73
2009-08-03,20.77
2009-08-04,20.940001000000002
2009-08-05,20.870001000000002
2009-08-06,20.41
2009-08-07,20.790001
2009-08-10,20.49
2009-08-11,20.01
2009-08-12,20.27
2009-08-13,20.82
2009-08-14,20.709999
2009-08-17,19.65
2009-08-18,19.790001
2009-08-19,19.85
2009-08-20,19.969998999999998
2009-08-21,20.52
2009-08-24,20.620001000000002
2009-08-25,20.209999
2009-08-26,20.059998999999998
2009-08-27,20.030001000000002
2009-08-28,20.059998999999998
2009-08-31,19.209999
2009-09-01,19.110001
2009-09-02,19.25
2009-09-03,19.52
2009-09-04,20.17
2009-09-08,20.93
2009-09-09,20.83
2009-09-10,21.360001
2009-09-11,21.190001000000002
2009-09-14,21.4
2009-09-15,21.82
2009-09-16,22.450001
2009-09-17,22.01
2009-09-18,22.059998999999998
2009-09-21,22.27
2009-09-22,23.280001000000002
2009-09-23,23.01
2009-09-24,22.459999
2009-09-25,22.540001
2009-09-28,23.01
2009-09-29,22.889999
2009-09-30,23.129998999999998
2009-10-01,22.299999
2009-10-02,22.92
2009-10-05,23.49
2009-10-06,23.870001000000002
2009-10-07,24.41
2009-10-08,24.969998999999998
2009-10-09,25.219998999999998
2009-10-12,25.280001000000002
2009-10-13,25.0
2009-10-14,26.690001000000002
2009-10-15,26.91
2009-10-16,26.58
2009-10-19,27.290001
2009-10-20,26.450001
2009-10-21,26.93
2009-10-22,27.200001
2009-10-23,26.950001
2009-10-26,26.719998999999998
2009-10-27,25.85
2009-10-28,24.219998999999998
2009-10-29,26.68
2009-10-30,25.49
2009-11-02,26.110001
2009-11-03,26.639999
2009-11-04,26.85
2009-11-05,27.549999
2009-11-06,27.49
2009-11-09,28.540001
2009-11-10,28.290001
2009-11-11,28.049999
2009-11-12,27.120001000000002
2009-11-13,27.780001000000002
2009-11-16,28.690001000000002
2009-11-17,29.120001000000002
2009-11-18,28.76
2009-11-19,28.440001000000002
2009-11-20,28.190001000000002
2009-11-23,28.639999
2009-11-24,28.83
2009-11-25,29.530001000000002
2009-11-27,28.85
2009-11-30,28.67
2009-12-01,29.379998999999998
2009-12-02,29.4
2009-12-03,28.889999
2009-12-04,28.219998999999998
2009-12-07,28.209999
2009-12-08,27.48
2009-12-09,28.02
2009-12-10,28.24
2009-12-11,28.59
2009-12-14,29.200001
2009-12-15,29.0
2009-12-16,28.969998999999998
2009-12-17,27.469998999999998
2009-12-18,27.469998999999998
2009-12-21,27.450001
2009-12-22,28.030001000000002
2009-12-23,28.530001000000002
2009-12-24,28.93
2009-12-28,29.040001
2009-12-29,28.75
2009-12-30,28.74
2009-12-31,29.030001000000002
2010-01-04,30.25
2010-01-05,30.57
2010-01-06,31.059998999999998
2010-01-07,31.15
2010-01-08,31.48
2010-01-11,31.33
2010-01-12,31.139999
2010-01-13,31.23
2010-01-14,30.85
2010-01-15,30.33
2010-01-19,31.200001
2010-01-20,30.24
2010-01-21,28.690001000000002
2010-01-22,27.639999
2010-01-25,27.540001
2010-01-26,26.74
2010-01-27,26.52
2010-01-28,26.18
2010-01-29,25.790001
2010-02-01,27.25
2010-02-02,27.559998999999998
2010-02-03,27.0
2010-02-04,25.200001
2010-02-05,25.74
2010-02-08,25.18
2010-02-09,26.33
2010-02-10,26.200001
2010-02-11,27.1
2010-02-12,26.93
2010-02-16,28.17
2010-02-17,28.23
2010-02-18,28.68
2010-02-19,28.82
2010-02-22,28.129998999999998
2010-02-23,27.52
2010-02-24,27.66
2010-02-25,27.92
2010-02-26,27.860001
2010-03-01,28.459999
2010-03-02,29.17
2010-03-03,29.139999
2010-03-04,29.530001000000002
2010-03-05,30.67
2010-03-08,30.440001000000002
2010-03-09,30.709999
2010-03-10,30.389999
2010-03-11,30.15
2010-03-12,30.030001000000002
2010-03-15,30.16
2010-03-16,30.870001000000002
2010-03-17,30.719998999999998
2010-03-18,30.049999
2010-03-19,29.77
2010-03-22,30.040001
2010-03-23,31.57
2010-03-24,31.32
2010-03-25,30.790001
2010-03-26,30.790001
2010-03-29,32.0
2010-03-30,32.290001000000004
2010-03-31,32.189999
2010-04-01,32.959998999999996
2010-04-05,32.91
2010-04-06,32.990002000000004
2010-04-07,33.09
2010-04-08,33.669998
2010-04-09,33.950001
2010-04-12,33.860001000000004
2010-04-13,33.98
2010-04-14,34.549999
2010-04-15,34.0
2010-04-16,33.459998999999996
2010-04-19,32.98
2010-04-20,32.5
2010-04-21,31.93
2010-04-22,32.369999
2010-04-23,32.299999
2010-04-26,32.32
2010-04-27,30.459999
2010-04-28,30.389999
2010-04-29,31.42
2010-04-30,30.620001000000002
2010-05-03,30.1
2010-05-04,28.48
2010-05-05,28.4
2010-05-06,27.41
2010-05-07,27.190001000000002
2010-05-10,29.58
2010-05-11,28.940001000000002
2010-05-12,28.959999
2010-05-13,28.59
2010-05-14,27.65
2010-05-17,26.99
2010-05-18,26.049999
2010-05-19,25.370001000000002
2010-05-20,23.98
2010-05-21,25.700001
2010-05-24,25.17
2010-05-25,25.469998999999998
2010-05-26,25.59
2010-05-27,27.549999
2010-05-28,27.190001000000002
2010-06-01,26.84
2010-06-02,27.790001
2010-06-03,26.969998999999998
2010-06-04,25.540001
2010-06-07,24.74
2010-06-08,25.41
2010-06-09,25.639999
2010-06-10,26.639999
2010-06-11,27.030001000000002
2010-06-14,26.940001000000002
2010-06-15,27.780001000000002
2010-06-16,27.34
2010-06-17,26.9
2010-06-18,26.879998999999998
2010-06-21,27.73
2010-06-22,27.209999
2010-06-23,27.379998999999998
2010-06-24,26.780001000000002
2010-06-25,27.35
2010-06-28,26.629998999999998
2010-06-29,24.91
2010-06-30,24.35
2010-07-01,24.639999
2010-07-02,24.790001
2010-07-06,24.629998999999998
2010-07-07,25.49
2010-07-08,25.719998999999998
2010-07-09,26.309998999999998
2010-07-12,25.219998999999998
2010-07-13,25.450001
2010-07-14,25.32
2010-07-15,24.99
2010-07-16,24.34
2010-07-19,24.77
2010-07-20,26.440001000000002
2010-07-21,26.49
2010-07-22,27.389999
2010-07-23,27.719998999999998
2010-07-26,27.59
2010-07-27,27.440001000000002
2010-07-28,27.780001000000002
2010-07-29,27.559998999999998
2010-07-30,27.799999
2010-08-02,29.07
2010-08-03,29.07
2010-08-04,29.049999
2010-08-05,29.15
2010-08-06,29.0
2010-08-09,29.15
2010-08-10,28.68
2010-08-11,27.52
2010-08-12,27.709999
2010-08-13,27.75
2010-08-16,28.4
2010-08-17,28.66
2010-08-18,28.870001000000002
2010-08-19,28.620001000000002
2010-08-20,28.16
2010-08-23,27.190001000000002
2010-08-24,26.67
2010-08-25,26.42
2010-08-26,26.15
2010-08-27,27.16
2010-08-30,26.41
2010-08-31,26.75
2010-09-01,28.370001000000002
2010-09-02,28.41
2010-09-03,28.16
2010-09-07,27.559998999999998
2010-09-08,27.43
2010-09-09,27.610001
2010-09-10,27.43
2010-09-13,28.360001
2010-09-14,28.17
2010-09-15,28.08
2010-09-16,28.07
2010-09-17,27.85
2010-09-20,28.07
2010-09-21,28.51
2010-09-22,28.9
2010-09-23,28.99
2010-09-24,30.040001
2010-09-27,30.469998999999998
2010-09-28,30.860001
2010-09-29,30.780001000000002
2010-09-30,31.27
2010-10-01,31.700001
2010-10-04,31.68
2010-10-05,32.330002
2010-10-06,32.560001
2010-10-07,32.189999
2010-10-08,32.18
2010-10-11,32.490002000000004
2010-10-12,32.040001000000004
2010-10-13,32.799999
2010-10-14,32.759997999999996
2010-10-15,32.34
2010-10-18,32.900002
2010-10-19,31.74
2010-10-20,32.889998999999996
2010-10-21,32.099998
2010-10-22,32.07
2010-10-25,32.439999
2010-10-26,32.84
2010-10-27,32.029999
2010-10-28,31.799999
2010-10-29,32.139998999999996
2010-11-01,32.419998
2010-11-02,33.02
2010-11-03,32.459998999999996
2010-11-04,33.799999
2010-11-05,33.82
2010-11-08,33.82
2010-11-09,33.310001
2010-11-10,33.27
2010-11-11,33.380001
2010-11-12,32.369999
2010-11-15,32.380001
2010-11-16,31.51
2010-11-17,31.469998999999998
2010-11-18,32.580002
2010-11-19,32.59
2010-11-22,32.68
2010-11-23,31.700001
2010-11-24,32.57
2010-11-26,31.799999
2010-11-29,32.259997999999996
2010-11-30,31.68
2010-12-01,32.84
2010-12-02,33.57
2010-12-03,34.32
2010-12-06,34.259997999999996
2010-12-07,33.93
2010-12-08,33.59
2010-12-09,33.41
2010-12-10,33.91
2010-12-13,34.650002
2010-12-14,34.529999
2010-12-15,34.119999
2010-12-16,34.09
2010-12-17,33.93
2010-12-20,33.66
2010-12-21,34.200001
2010-12-22,34.549999
2010-12-23,34.400002
2010-12-27,33.57
2010-12-28,33.169998
2010-12-29,33.77
2010-12-30,34.259997999999996
2010-12-31,34.57
2011-01-03,35.130001
2011-01-04,35.82
2011-01-05,35.91
2011-01-06,35.130001
2011-01-07,34.98
2011-01-10,34.740002000000004
2011-01-11,35.330002
2011-01-12,36.610001000000004
2011-01-13,35.990002000000004
2011-01-14,36.150002
2011-01-18,37.080002
2011-01-19,36.380001
2011-01-20,35.669998
2011-01-21,35.48
2011-01-24,36.040001000000004
2011-01-25,35.5
2011-01-26,36.189999
2011-01-27,35.5
2011-01-28,34.200001
2011-01-31,34.830002
2011-02-01,35.619999
2011-02-02,34.889998999999996
2011-02-03,34.700001
2011-02-04,34.400002
2011-02-07,34.34
2011-02-08,34.389998999999996
2011-02-09,33.5
2011-02-10,33.82
2011-02-11,34.369999
2011-02-14,35.130001
2011-02-15,35.139998999999996
2011-02-16,35.310001
2011-02-17,35.57
2011-02-18,35.029999
2011-02-22,33.439999
2011-02-23,33.939999
2011-02-24,34.209998999999996
2011-02-25,34.27
2011-02-28,34.23
2011-03-01,33.759997999999996
2011-03-02,34.32
2011-03-03,34.869999
2011-03-04,34.5
2011-03-07,33.23
2011-03-08,33.290001000000004
2011-03-09,32.880001
2011-03-10,31.91
2011-03-11,32.169998
2011-03-14,32.439999
2011-03-15,31.91
2011-03-16,31.040001
2011-03-17,31.51
2011-03-18,32.139998999999996
2011-03-21,32.419998
2011-03-22,32.25
2011-03-23,32.700001
2011-03-24,32.360001000000004
2011-03-25,32.34
2011-03-28,32.209998999999996
2011-03-29,32.970001
2011-03-30,32.919998
2011-03-31,33.349998
2011-04-01,33.439999
2011-04-04,33.880001
2011-04-05,34.27
2011-04-06,33.599998
2011-04-07,33.669998
2011-04-08,33.93
2011-04-11,33.959998999999996
2011-04-12,32.970001
2011-04-13,32.389998999999996
2011-04-14,32.650002
2011-04-15,32.779999
2011-04-18,32.049999
2011-04-19,32.639998999999996
2011-04-20,33.220001
2011-04-21,33.540001000000004
2011-04-25,33.57
2011-04-26,33.779999
2011-04-27,33.450001
2011-04-28,33.09
2011-04-29,33.400002
2011-05-02,32.860001000000004
2011-05-03,32.0
2011-05-04,30.9
2011-05-05,30.91
2011-05-06,31.02
2011-05-09,31.32
2011-05-10,31.469998999999998
2011-05-11,30.34
2011-05-12,30.309998999999998
2011-05-13,29.690001000000002
2011-05-16,29.4
2011-05-17,29.860001
2011-05-18,30.32
2011-05-19,30.450001
2011-05-20,30.41
2011-05-23,30.209999
2011-05-24,30.719998999999998
2011-05-25,30.610001
2011-05-26,31.280001000000002
2011-05-27,31.879998999999998
