Date,YELP
2016-09-27,41.669998
2016-09-28,41.709998999999996
2016-09-29,40.98
2016-09-30,41.700001
2016-10-03,41.84
2016-10-04,42.099998
2016-10-05,42.16
2016-10-06,41.130001
2016-10-07,40.66
2016-10-10,41.110001000000004
2016-10-11,39.470001
2016-10-12,38.82
2016-10-13,37.509997999999996
2016-10-14,36.5
2016-10-17,36.639998999999996
2016-10-18,35.799999
2016-10-19,35.080002
2016-10-20,34.349998
2016-10-21,33.400002
2016-10-24,34.48
2016-10-25,33.950001
2016-10-26,33.490002000000004
2016-10-27,32.740002000000004
2016-10-28,32.290001000000004
2016-10-31,32.66
2016-11-01,32.48
2016-11-02,35.709998999999996
2016-11-03,35.560001
2016-11-04,36.139998999999996
2016-11-07,37.209998999999996
2016-11-08,37.990002000000004
2016-11-09,38.290001000000004
2016-11-10,36.07
2016-11-11,36.290001000000004
2016-11-14,35.720001
2016-11-15,36.619999
2016-11-16,36.509997999999996
2016-11-17,37.509997999999996
2016-11-18,38.290001000000004
2016-11-21,38.330002
2016-11-22,38.34
2016-11-23,38.990002000000004
2016-11-25,38.509997999999996
2016-11-28,38.060001
2016-11-29,38.310001
2016-11-30,37.200001
2016-12-01,36.259997999999996
2016-12-02,36.150002
2016-12-05,36.490002000000004
2016-12-06,36.259997999999996
2016-12-07,36.110001000000004
2016-12-08,36.25
2016-12-09,36.09
2016-12-12,35.169998
2016-12-13,35.91
2016-12-14,35.310001
2016-12-15,35.43
2016-12-16,35.830002
2016-12-19,35.610001000000004
2016-12-20,37.139998999999996
2016-12-21,38.75
2016-12-22,38.23
2016-12-23,38.0
2016-12-27,39.950001
2016-12-28,38.779999
2016-12-29,38.68
2016-12-30,38.130001
2017-01-03,38.220001
2017-01-04,39.419998
2017-01-05,39.619999
2017-01-06,39.310001
2017-01-09,40.139998999999996
2017-01-10,40.400002
2017-01-11,40.700001
2017-01-12,40.689999
2017-01-13,40.939999
2017-01-17,40.360001000000004
2017-01-18,40.720001
2017-01-19,40.919998
2017-01-20,41.060001
2017-01-23,41.529999
2017-01-24,42.41
2017-01-25,42.529999
2017-01-26,42.75
2017-01-27,42.41
2017-01-30,41.689999
2017-01-31,41.779999
2017-02-01,42.900002
2017-02-02,42.619999
2017-02-03,42.32
2017-02-06,41.849998
2017-02-07,41.689999
2017-02-08,41.41
2017-02-09,41.490002000000004
2017-02-10,35.830002
2017-02-13,35.540001000000004
2017-02-14,35.849998
2017-02-15,35.630001
2017-02-16,34.77
2017-02-17,34.669998
2017-02-21,34.43
2017-02-22,34.09
2017-02-23,33.470001
2017-02-24,33.459998999999996
2017-02-27,34.07
2017-02-28,33.700001
2017-03-01,34.66
2017-03-02,34.0
2017-03-03,33.369999
2017-03-06,33.52
2017-03-07,33.720001
2017-03-08,33.529999
2017-03-09,34.380001
2017-03-10,34.52
2017-03-13,34.580002
2017-03-14,33.77
2017-03-15,34.16
2017-03-16,34.27
2017-03-17,34.110001000000004
2017-03-20,34.650002
2017-03-21,33.619999
2017-03-22,33.5
2017-03-23,32.77
2017-03-24,32.48
2017-03-27,32.43
2017-03-28,31.809998999999998
2017-03-29,32.779999
2017-03-30,32.52
2017-03-31,32.75
2017-04-03,32.630001
2017-04-04,32.849998
2017-04-05,33.220001
2017-04-06,33.43
2017-04-07,33.23
2017-04-10,32.740002000000004
2017-04-11,33.369999
2017-04-12,32.16
2017-04-13,32.029999
2017-04-17,32.689999
2017-04-18,32.860001000000004
2017-04-19,32.830002
2017-04-20,33.43
2017-04-21,33.490002000000004
2017-04-24,33.889998999999996
2017-04-25,34.209998999999996
2017-04-26,34.580002
2017-04-27,36.009997999999996
2017-04-28,35.41
2017-05-01,35.720001
2017-05-02,35.98
2017-05-03,35.200001
2017-05-04,35.299999
2017-05-05,35.68
2017-05-08,35.700001
2017-05-09,34.700001
2017-05-10,28.33
2017-05-11,29.299999
2017-05-12,28.700001
2017-05-15,29.01
2017-05-16,28.52
2017-05-17,27.379998999999998
2017-05-18,27.99
2017-05-19,27.84
2017-05-22,28.290001
2017-05-23,27.780001000000002
2017-05-24,27.780001000000002
2017-05-25,28.07
2017-05-26,27.65
2017-05-30,27.73
2017-05-31,27.92
2017-06-01,28.83
2017-06-02,28.790001
2017-06-05,30.09
2017-06-06,29.6
2017-06-07,30.209999
2017-06-08,30.43
2017-06-09,29.799999
2017-06-12,30.719998999999998
2017-06-13,30.719998999999998
2017-06-14,30.549999
2017-06-15,30.629998999999998
2017-06-16,30.15
2017-06-19,30.280001000000002
2017-06-20,29.440001000000002
2017-06-21,29.360001
2017-06-22,29.959999
2017-06-23,30.879998999999998
2017-06-26,30.030001000000002
2017-06-27,29.4
2017-06-28,30.15
2017-06-29,29.889999
2017-06-30,30.02
2017-07-03,30.07
2017-07-05,30.290001
2017-07-06,29.33
2017-07-07,29.549999
2017-07-10,30.16
2017-07-11,31.110001
2017-07-12,32.009997999999996
2017-07-13,31.49
2017-07-14,31.889999
2017-07-17,31.790001
2017-07-18,32.93
2017-07-19,32.880001
2017-07-20,32.400002
2017-07-21,32.110001000000004
2017-07-24,31.73
2017-07-25,32.0
2017-07-26,32.450001
2017-07-27,32.759997999999996
2017-07-28,33.02
2017-07-31,32.529999
2017-08-01,33.220001
2017-08-02,32.25
2017-08-03,31.370001000000002
2017-08-04,40.049999
2017-08-07,41.73
2017-08-08,41.689999
2017-08-09,41.549999
2017-08-10,40.93
2017-08-11,42.029999
2017-08-14,42.529999
2017-08-15,41.560001
2017-08-16,41.98
2017-08-17,41.43
2017-08-18,41.810001
2017-08-21,41.459998999999996
2017-08-22,41.869999
2017-08-23,42.119999
2017-08-24,41.75
2017-08-25,42.139998999999996
2017-08-28,42.139998999999996
2017-08-29,42.32
2017-08-30,42.900002
2017-08-31,42.599998
2017-09-01,42.98
2017-09-05,43.040001000000004
2017-09-06,43.040001000000004
2017-09-07,43.740002000000004
2017-09-08,43.75
2017-09-11,43.700001
2017-09-12,43.849998
2017-09-13,42.950001
2017-09-14,42.91
2017-09-15,43.57
2017-09-18,43.5
2017-09-19,43.849998
2017-09-20,44.169998
2017-09-21,43.610001000000004
2017-09-22,43.419998
2017-09-25,41.900002
2017-09-26,41.720001
2017-09-27,42.700001
2017-09-28,42.66
2017-09-29,43.299999
2017-10-02,44.09
2017-10-03,45.799999
2017-10-04,46.07
2017-10-05,46.389998999999996
2017-10-06,46.73
2017-10-09,45.630001
2017-10-10,44.400002
2017-10-11,43.98
2017-10-12,43.75
2017-10-13,43.650002
2017-10-16,43.52
2017-10-17,43.200001
2017-10-18,44.580002
2017-10-19,44.439999
2017-10-20,44.52
2017-10-23,43.599998
2017-10-24,43.68
2017-10-25,44.02
2017-10-26,45.0
2017-10-27,45.400002
2017-10-30,47.150002
2017-10-31,46.720001
2017-11-01,46.029999
2017-11-02,45.98
2017-11-03,46.07
2017-11-06,45.650002
2017-11-07,44.689999
2017-11-08,45.110001000000004
2017-11-09,45.549999
2017-11-10,45.98
2017-11-13,45.900002
2017-11-14,45.91
2017-11-15,45.59
2017-11-16,46.330002
2017-11-17,46.82
2017-11-20,47.18
2017-11-21,46.970001
2017-11-22,47.18
2017-11-24,47.580002
2017-11-27,47.389998999999996
2017-11-28,47.439999
2017-11-29,45.200001
2017-11-30,44.549999
2017-12-01,43.889998999999996
2017-12-04,43.049999
2017-12-05,42.900002
2017-12-06,41.880001
2017-12-07,40.790001000000004
2017-12-08,40.470001
2017-12-11,41.25
2017-12-12,41.5
2017-12-13,42.299999
2017-12-14,42.169998
2017-12-15,42.43
2017-12-18,43.810001
2017-12-19,43.549999
2017-12-20,43.32
2017-12-21,43.040001000000004
2017-12-22,41.91
2017-12-26,42.119999
2017-12-27,42.299999
2017-12-28,42.23
2017-12-29,41.959998999999996
2018-01-02,43.240002000000004
2018-01-03,43.119999
2018-01-04,42.82
2018-01-05,43.169998
2018-01-08,43.669998
2018-01-09,43.290001000000004
2018-01-10,43.290001000000004
2018-01-11,44.0
2018-01-12,45.389998999999996
2018-01-16,43.580002
2018-01-17,43.880001
2018-01-18,42.990002000000004
2018-01-19,42.849998
2018-01-22,43.400002
2018-01-23,43.57
2018-01-24,42.5
2018-01-25,43.029999
2018-01-26,44.119999
2018-01-29,44.380001
2018-01-30,43.529999
2018-01-31,43.82
2018-02-01,45.799999
2018-02-02,44.779999
2018-02-05,44.07
2018-02-06,44.279999
2018-02-07,44.939999
2018-02-08,38.630001
2018-02-09,38.290001000000004
2018-02-12,38.970001
2018-02-13,38.669998
2018-02-14,41.369999
2018-02-15,41.970001
2018-02-16,41.73
2018-02-20,43.369999
2018-02-21,43.349998
2018-02-22,43.610001000000004
2018-02-23,44.23
2018-02-26,43.830002
2018-02-27,43.66
2018-02-28,43.560001
2018-03-01,43.009997999999996
2018-03-02,44.110001000000004
2018-03-05,44.110001000000004
2018-03-06,44.610001000000004
2018-03-07,45.68
2018-03-08,45.57
2018-03-09,46.619999
2018-03-12,46.810001
2018-03-13,45.790001000000004
2018-03-14,46.439999
2018-03-15,46.25
2018-03-16,45.919998
2018-03-19,45.509997999999996
2018-03-20,45.07
2018-03-21,44.82
2018-03-22,42.939999
2018-03-23,41.57
2018-03-26,42.119999
2018-03-27,41.200001
2018-03-28,41.279999
2018-03-29,41.75
2018-04-02,40.709998999999996
2018-04-03,41.139998999999996
2018-04-04,41.93
2018-04-05,42.330002
2018-04-06,42.080002
2018-04-09,42.0
2018-04-10,43.52
2018-04-11,43.700001
2018-04-12,44.0
2018-04-13,43.599998
2018-04-16,44.169998
2018-04-17,45.209998999999996
2018-04-18,44.830002
2018-04-19,44.650002
2018-04-20,44.169998
2018-04-23,44.209998999999996
2018-04-24,43.889998999999996
2018-04-25,43.84
2018-04-26,44.650002
2018-04-27,44.380001
2018-04-30,44.849998
2018-05-01,44.5
2018-05-02,45.380001
2018-05-03,44.93
2018-05-04,45.610001000000004
2018-05-07,46.880001
2018-05-08,47.59
2018-05-09,47.919998
2018-05-10,47.75
2018-05-11,44.02
2018-05-14,42.0
2018-05-15,43.299999
2018-05-16,44.029999
2018-05-17,45.23
2018-05-18,46.439999
2018-05-21,46.450001
2018-05-22,44.16
2018-05-23,44.470001
2018-05-24,43.41
2018-05-25,42.59
2018-05-29,42.59
2018-05-30,43.560001
2018-05-31,42.849998
2018-06-01,43.110001000000004
2018-06-04,43.23
2018-06-05,44.110001000000004
2018-06-06,41.880001
2018-06-07,41.349998
2018-06-08,42.040001000000004
2018-06-11,41.869999
2018-06-12,42.639998999999996
2018-06-13,41.049999
2018-06-14,41.16
2018-06-15,40.93
2018-06-18,41.900002
2018-06-19,41.98
2018-06-20,42.119999
2018-06-21,41.720001
2018-06-22,40.68
2018-06-25,40.080002
2018-06-26,39.68
2018-06-27,38.700001
2018-06-28,39.119999
2018-06-29,39.18
2018-07-02,39.610001000000004
2018-07-03,39.299999
2018-07-05,40.0
2018-07-06,39.959998999999996
2018-07-09,40.0
2018-07-10,39.400002
2018-07-11,39.400002
2018-07-12,40.720001
2018-07-13,39.790001000000004
2018-07-16,40.299999
2018-07-17,40.75
2018-07-18,40.75
2018-07-19,39.689999
2018-07-20,39.389998999999996
2018-07-23,38.639998999999996
2018-07-24,38.0
2018-07-25,38.990002000000004
2018-07-26,40.18
2018-07-27,38.0
2018-07-30,37.27
2018-07-31,36.880001
2018-08-01,37.509997999999996
2018-08-02,37.720001
2018-08-03,37.919998
2018-08-06,38.75
2018-08-07,38.650002
2018-08-08,38.16
2018-08-09,48.330002
2018-08-10,49.349998
2018-08-13,46.939999
2018-08-14,47.860001000000004
2018-08-15,46.82
2018-08-16,46.349998
2018-08-17,45.32
2018-08-20,44.740002000000004
2018-08-21,44.529999
2018-08-22,44.18
2018-08-23,45.310001
2018-08-24,46.349998
2018-08-27,46.990002000000004
2018-08-28,46.740002000000004
2018-08-29,46.990002000000004
2018-08-30,46.82
2018-08-31,47.119999
2018-09-04,46.73
2018-09-05,44.93
2018-09-06,44.91
2018-09-07,45.259997999999996
2018-09-10,45.25
2018-09-11,45.23
2018-09-12,45.720001
2018-09-13,45.939999
2018-09-14,46.049999
2018-09-17,46.279999
2018-09-18,49.970001
2018-09-19,48.77
2018-09-20,52.07
2018-09-21,49.919998
2018-09-24,49.32
2018-09-25,50.32
2018-09-26,49.509997999999996
2018-09-27,49.900002
2018-09-28,49.200001
2018-10-01,48.43
2018-10-02,47.5
2018-10-03,47.990002000000004
2018-10-04,47.259997999999996
2018-10-05,46.299999
2018-10-08,45.360001000000004
2018-10-09,44.630001
2018-10-10,41.700001
2018-10-11,41.75
2018-10-12,42.779999
2018-10-15,42.959998999999996
2018-10-16,44.25
2018-10-17,43.93
2018-10-18,42.580002
2018-10-19,42.490002000000004
2018-10-22,42.990002000000004
2018-10-23,42.91
2018-10-24,40.790001000000004
2018-10-25,41.790001000000004
2018-10-26,41.189999
2018-10-29,40.720001
2018-10-30,41.619999
2018-10-31,42.82
2018-11-01,43.689999
2018-11-02,43.099998
2018-11-05,43.470001
2018-11-06,44.529999
2018-11-07,44.84
2018-11-08,43.5
2018-11-09,31.93
2018-11-12,34.07
2018-11-13,33.669998
2018-11-14,32.330002
2018-11-15,33.009997999999996
2018-11-16,32.77
2018-11-19,31.27
2018-11-20,31.219998999999998
2018-11-21,30.67
2018-11-23,30.74
2018-11-26,31.98
2018-11-27,31.370001000000002
2018-11-28,32.439999
2018-11-29,33.84
2018-11-30,33.669998
2018-12-03,35.299999
2018-12-04,33.720001
2018-12-06,34.41
2018-12-07,34.59
2018-12-10,35.639998999999996
2018-12-11,35.939999
2018-12-12,35.849998
2018-12-13,35.860001000000004
2018-12-14,35.240002000000004
2018-12-17,33.959998999999996
2018-12-18,33.82
2018-12-19,33.860001000000004
2018-12-20,33.25
2018-12-21,32.099998
2018-12-24,32.240002000000004
2018-12-26,34.139998999999996
2018-12-27,34.950001
2018-12-28,34.419998
2018-12-31,34.990002000000004
2019-01-02,34.57
2019-01-03,33.639998999999996
2019-01-04,34.560001
2019-01-07,34.830002
2019-01-08,35.509997999999996
2019-01-09,35.700001
2019-01-10,34.310001
2019-01-11,34.5
2019-01-14,34.48
2019-01-15,34.970001
2019-01-16,35.75
2019-01-17,36.23
2019-01-18,36.27
2019-01-22,35.369999
2019-01-23,35.470001
2019-01-24,35.84
2019-01-25,37.060001
2019-01-28,36.700001
2019-01-29,36.220001
2019-01-30,36.450001
2019-01-31,36.419998
2019-02-01,37.169998
2019-02-04,37.830002
2019-02-05,37.43
2019-02-06,37.139998999999996
2019-02-07,36.25
2019-02-08,37.98
2019-02-11,37.900002
2019-02-12,38.889998999999996
2019-02-13,38.459998999999996
2019-02-14,38.189999
2019-02-15,39.939999
2019-02-19,39.700001
2019-02-20,38.75
2019-02-21,37.990002000000004
2019-02-22,38.540001000000004
2019-02-25,38.419998
2019-02-26,37.900002
2019-02-27,37.709998999999996
2019-02-28,37.259997999999996
2019-03-01,37.130001
2019-03-04,36.740002000000004
2019-03-05,36.540001000000004
2019-03-06,35.93
2019-03-07,34.799999
2019-03-08,34.740002000000004
2019-03-11,35.709998999999996
2019-03-12,35.049999
2019-03-13,34.549999
2019-03-14,34.639998999999996
2019-03-15,35.099998
2019-03-18,34.880001
2019-03-19,34.700001
2019-03-20,34.599998
2019-03-21,34.889998999999996
2019-03-22,34.360001000000004
2019-03-25,34.709998999999996
2019-03-26,34.880001
2019-03-27,34.439999
2019-03-28,34.68
2019-03-29,34.5
2019-04-01,35.029999
2019-04-02,35.360001000000004
2019-04-03,35.68
2019-04-04,35.189999
2019-04-05,35.400002
2019-04-08,35.299999
2019-04-09,35.5
2019-04-10,35.900002
2019-04-11,35.720001
2019-04-12,35.580002
2019-04-15,35.419998
2019-04-16,35.59
2019-04-17,35.650002
2019-04-18,36.0
2019-04-22,36.950001
2019-04-23,38.119999
2019-04-24,38.040001000000004
2019-04-25,39.509997999999996
2019-04-26,39.52
2019-04-29,40.060001
2019-04-30,40.060001
2019-05-01,39.639998999999996
2019-05-02,40.189999
2019-05-03,40.98
2019-05-06,40.73
2019-05-07,39.91
2019-05-08,40.57
2019-05-09,39.73
2019-05-10,34.02
2019-05-13,31.559998999999998
2019-05-14,32.299999
2019-05-15,32.93
2019-05-16,32.849998
2019-05-17,32.41
2019-05-20,31.690001000000002
2019-05-21,32.290001000000004
2019-05-22,32.169998
2019-05-23,31.629998999999998
2019-05-24,31.870001000000002
2019-05-28,31.459999
2019-05-29,30.9
2019-05-30,31.23
2019-05-31,30.73
2019-06-03,30.360001
2019-06-04,31.790001
2019-06-05,31.690001000000002
2019-06-06,31.57
2019-06-07,31.48
2019-06-10,31.950001
2019-06-11,32.060001
2019-06-12,31.98
2019-06-13,32.34
2019-06-14,31.719998999999998
2019-06-17,32.09
2019-06-18,32.91
2019-06-19,32.82
2019-06-20,33.139998999999996
2019-06-21,32.82
2019-06-24,33.18
2019-06-25,32.709998999999996
2019-06-26,33.040001000000004
2019-06-27,33.950001
2019-06-28,34.18
2019-07-01,34.330002
2019-07-02,34.349998
2019-07-03,34.73
2019-07-05,34.919998
2019-07-08,34.990002000000004
2019-07-09,35.330002
2019-07-10,35.459998999999996
2019-07-11,35.75
2019-07-12,36.040001000000004
2019-07-15,35.59
2019-07-16,35.619999
2019-07-17,34.900002
2019-07-18,34.459998999999996
2019-07-19,34.080002
2019-07-22,33.869999
2019-07-23,34.48
2019-07-24,35.439999
2019-07-25,34.889998999999996
2019-07-26,35.419998
2019-07-29,35.43
2019-07-30,35.549999
2019-07-31,35.049999
2019-08-01,34.93
2019-08-02,35.34
2019-08-05,33.529999
2019-08-06,34.27
2019-08-07,34.360001000000004
2019-08-08,34.950001
2019-08-09,36.77
2019-08-12,34.950001
2019-08-13,34.619999
2019-08-14,32.700001
2019-08-15,32.970001
2019-08-16,33.169998
2019-08-19,32.919998
2019-08-20,32.669998
2019-08-21,33.23
2019-08-22,32.889998999999996
2019-08-23,31.77
2019-08-26,32.029999
2019-08-27,33.310001
2019-08-28,33.369999
2019-08-29,33.549999
2019-08-30,33.509997999999996
2019-09-03,33.209998999999996
2019-09-04,32.84
2019-09-05,33.240002000000004
2019-09-06,32.700001
2019-09-09,33.23
2019-09-10,33.959998999999996
2019-09-11,34.599998
2019-09-12,36.52
2019-09-13,37.439999
2019-09-16,38.209998999999996
2019-09-17,36.98
2019-09-18,36.93
2019-09-19,36.299999
2019-09-20,35.470001
2019-09-23,34.84
2019-09-24,34.400002
2019-09-25,34.959998999999996
2019-09-26,35.080002
2019-09-27,34.419998
2019-09-30,34.75
2019-10-01,34.860001000000004
2019-10-02,33.330002
2019-10-03,33.110001000000004
2019-10-04,33.400002
2019-10-07,33.279999
2019-10-08,32.75
2019-10-09,32.639998999999996
2019-10-10,32.220001
2019-10-11,32.720001
2019-10-14,32.810001
2019-10-15,33.09
2019-10-16,33.610001000000004
2019-10-17,33.16
2019-10-18,32.93
2019-10-21,33.450001
2019-10-22,33.84
2019-10-23,33.529999
2019-10-24,33.509997999999996
2019-10-25,34.689999
2019-10-28,34.91
2019-10-29,34.32
2019-10-30,34.849998
2019-10-31,34.509997999999996
2019-11-01,35.060001
2019-11-04,34.240002000000004
2019-11-05,33.16
2019-11-06,32.709998999999996
2019-11-07,30.120001000000002
2019-11-08,34.77
2019-11-11,36.060001
2019-11-12,35.77
2019-11-13,35.560001
2019-11-14,34.27
2019-11-15,34.610001000000004
2019-11-18,34.779999
2019-11-19,34.349998
2019-11-20,34.23
2019-11-21,34.139998999999996
2019-11-22,35.259997999999996
2019-11-25,35.009997999999996
2019-11-26,35.130001
2019-11-27,35.209998999999996
2019-11-29,34.68
2019-12-02,33.470001
2019-12-03,33.66
2019-12-04,34.18
2019-12-05,33.419998
2019-12-06,33.380001
2019-12-09,33.080002
2019-12-10,33.029999
2019-12-11,32.709998999999996
2019-12-12,33.389998999999996
2019-12-13,33.549999
2019-12-16,33.779999
2019-12-17,34.0
2019-12-18,34.139998999999996
2019-12-19,34.110001000000004
2019-12-20,34.029999
2019-12-23,34.209998999999996
2019-12-24,34.060001
2019-12-26,34.66
2019-12-27,34.849998
2019-12-30,34.580002
2019-12-31,34.830002
2020-01-02,34.77
2020-01-03,34.720001
2020-01-06,34.439999
2020-01-07,34.57
2020-01-08,35.540001000000004
2020-01-09,35.16
2020-01-10,35.279999
2020-01-13,36.23
2020-01-14,36.59
2020-01-15,36.950001
2020-01-16,37.240002000000004
2020-01-17,36.509997999999996
2020-01-21,35.330002
2020-01-22,35.810001
2020-01-23,35.93
2020-01-24,36.119999
2020-01-27,35.349998
2020-01-28,35.41
2020-01-29,35.389998999999996
2020-01-30,34.77
2020-01-31,32.599998
2020-02-03,32.939999
2020-02-04,34.02
2020-02-05,34.66
2020-02-06,34.119999
2020-02-07,34.060001
2020-02-10,34.200001
2020-02-11,34.759997999999996
2020-02-12,35.360001000000004
2020-02-13,36.5
2020-02-14,35.23
2020-02-18,34.57
2020-02-19,34.040001000000004
2020-02-20,34.639998999999996
2020-02-21,34.0
2020-02-24,32.419998
2020-02-25,33.509997999999996
2020-02-26,32.939999
2020-02-27,31.4
2020-02-28,31.27
2020-03-02,31.65
2020-03-03,30.59
2020-03-04,31.389999
2020-03-05,29.139999
2020-03-06,28.940001000000002
2020-03-09,26.4
2020-03-10,27.809998999999998
2020-03-11,24.0
2020-03-12,21.459999
2020-03-13,23.540001
2020-03-16,17.68
2020-03-17,17.530001000000002
2020-03-18,14.46
2020-03-19,16.709999
2020-03-20,17.799999
2020-03-23,18.51
2020-03-24,20.639999
2020-03-25,21.059998999999998
2020-03-26,21.790001
2020-03-27,18.639999
2020-03-30,17.530001000000002
2020-03-31,18.030001000000002
2020-04-01,16.940001000000002
2020-04-02,17.65
2020-04-03,17.129998999999998
2020-04-06,19.389999
2020-04-07,19.459999
2020-04-08,21.639999
2020-04-09,19.690001000000002
2020-04-13,19.139999
2020-04-14,19.51
2020-04-15,18.59
2020-04-16,18.34
2020-04-17,19.700001
2020-04-20,19.99
2020-04-21,19.1
2020-04-22,19.18
2020-04-23,19.73
2020-04-24,20.360001
2020-04-27,21.110001
2020-04-28,20.4
2020-04-29,24.43
2020-04-30,22.35
2020-05-01,22.15
2020-05-04,22.709999
2020-05-05,21.99
2020-05-06,22.120001000000002
2020-05-07,22.91
2020-05-08,23.450001
