Date,PKX
2008-12-31,75.25
2009-01-02,78.440002
2009-01-05,77.0
2009-01-06,78.940002
2009-01-07,79.110001
2009-01-08,78.900002
2009-01-09,72.769997
2009-01-12,69.389999
2009-01-13,69.550003
2009-01-14,65.660004
2009-01-15,65.559998
2009-01-16,66.019997
2009-01-20,61.939999
2009-01-21,64.489998
2009-01-22,62.259997999999996
2009-01-23,61.599998
2009-01-26,61.490002000000004
2009-01-27,63.650002
2009-01-28,68.839996
2009-01-29,65.540001
2009-01-30,63.52
2009-02-02,64.83000200000001
2009-02-03,66.93
2009-02-04,69.790001
2009-02-05,71.33000200000001
2009-02-06,74.809998
2009-02-09,71.82
2009-02-10,66.730003
2009-02-11,66.720001
2009-02-12,65.599998
2009-02-13,66.160004
2009-02-17,57.43
2009-02-18,57.049999
2009-02-19,56.48
2009-02-20,53.689999
2009-02-23,53.299999
2009-02-24,54.220001
2009-02-25,52.34
2009-02-26,51.259997999999996
2009-02-27,50.169998
2009-03-02,47.139998999999996
2009-03-03,48.919998
2009-03-04,53.68
2009-03-05,51.349998
2009-03-06,52.110001000000004
2009-03-09,52.790001000000004
2009-03-10,58.48
2009-03-11,58.549999
2009-03-12,60.869999
2009-03-13,59.43
2009-03-16,61.060001
2009-03-17,63.119999
2009-03-18,64.269997
2009-03-19,63.299999
2009-03-20,63.669998
2009-03-23,70.099998
2009-03-24,69.41999799999999
2009-03-25,70.309998
2009-03-26,71.459999
2009-03-27,70.760002
2009-03-30,64.900002
2009-03-31,66.83000200000001
2009-04-01,69.5
2009-04-02,73.650002
2009-04-03,73.650002
2009-04-06,72.43
2009-04-07,71.160004
2009-04-08,69.230003
2009-04-09,72.260002
2009-04-13,72.339996
2009-04-14,72.33000200000001
2009-04-15,74.650002
2009-04-16,77.75
2009-04-17,78.620003
2009-04-20,73.230003
2009-04-21,75.879997
2009-04-22,74.57
2009-04-23,72.089996
2009-04-24,75.120003
2009-04-27,72.620003
2009-04-28,70.550003
2009-04-29,74.339996
2009-04-30,76.970001
2009-05-01,80.269997
2009-05-04,83.879997
2009-05-05,83.510002
2009-05-06,84.18
2009-05-07,83.730003
2009-05-08,89.0
2009-05-11,85.68
2009-05-12,85.970001
2009-05-13,81.059998
2009-05-14,81.269997
2009-05-15,80.699997
2009-05-18,84.0
2009-05-19,86.18
2009-05-20,84.57
2009-05-21,80.68
2009-05-22,80.599998
2009-05-26,79.199997
2009-05-27,77.870003
2009-05-28,82.059998
2009-05-29,83.889999
2009-06-01,87.58000200000001
2009-06-02,85.989998
2009-06-03,82.529999
2009-06-04,81.57
2009-06-05,81.989998
2009-06-08,80.690002
2009-06-09,80.959999
2009-06-10,81.620003
2009-06-11,85.970001
2009-06-12,86.010002
2009-06-15,83.050003
2009-06-16,83.75
2009-06-17,82.029999
2009-06-18,82.550003
2009-06-19,83.209999
2009-06-22,78.349998
2009-06-23,78.5
2009-06-24,79.650002
2009-06-25,82.339996
2009-06-26,82.260002
2009-06-29,83.489998
2009-06-30,82.66999799999999
2009-07-01,85.440002
2009-07-02,83.230003
2009-07-06,83.129997
2009-07-07,81.239998
2009-07-08,80.730003
2009-07-09,83.32
2009-07-10,83.900002
2009-07-13,83.5
2009-07-14,86.379997
2009-07-15,89.25
2009-07-16,90.5
2009-07-17,89.129997
2009-07-20,92.839996
2009-07-21,93.629997
2009-07-22,95.449997
2009-07-23,97.879997
2009-07-24,98.400002
2009-07-27,97.389999
2009-07-28,96.440002
2009-07-29,92.93
2009-07-30,97.41999799999999
2009-07-31,101.07
2009-08-03,104.110001
2009-08-04,102.309998
2009-08-05,100.889999
2009-08-06,101.550003
2009-08-07,102.720001
2009-08-10,99.0
2009-08-11,97.0
2009-08-12,96.629997
2009-08-13,97.32
2009-08-14,95.870003
2009-08-17,90.75
2009-08-18,91.66999799999999
2009-08-19,91.970001
2009-08-20,94.82
2009-08-21,95.629997
2009-08-24,94.260002
2009-08-25,93.0
2009-08-26,94.389999
2009-08-27,95.779999
2009-08-28,94.57
2009-08-31,91.459999
2009-09-01,90.010002
2009-09-02,90.41999799999999
2009-09-03,92.940002
2009-09-04,93.389999
2009-09-08,93.879997
2009-09-09,95.32
2009-09-10,98.57
2009-09-11,98.910004
2009-09-14,99.440002
2009-09-15,103.980003
2009-09-16,108.08000200000001
2009-09-17,106.760002
2009-09-18,106.029999
2009-09-21,106.849998
2009-09-22,107.360001
2009-09-23,106.050003
2009-09-24,103.43
2009-09-25,99.809998
2009-09-28,102.599998
2009-09-29,101.860001
2009-09-30,103.940002
2009-10-01,100.0
2009-10-02,100.300003
2009-10-05,103.739998
2009-10-06,102.559998
2009-10-07,102.050003
2009-10-08,104.489998
2009-10-09,107.379997
2009-10-12,105.57
2009-10-13,109.0
2009-10-14,115.970001
2009-10-15,116.839996
2009-10-16,116.5
2009-10-19,118.07
2009-10-20,115.230003
2009-10-21,116.08000200000001
2009-10-22,113.370003
2009-10-23,112.32
2009-10-26,115.160004
2009-10-27,111.93
2009-10-28,105.339996
2009-10-29,108.480003
2009-10-30,102.120003
2009-11-02,105.099998
2009-11-03,104.620003
2009-11-04,108.099998
2009-11-05,109.489998
2009-11-06,112.449997
2009-11-09,117.739998
2009-11-10,116.760002
2009-11-11,115.629997
2009-11-12,113.739998
2009-11-13,117.769997
2009-11-16,122.339996
2009-11-17,122.5
2009-11-18,121.760002
2009-11-19,119.349998
2009-11-20,118.959999
2009-11-23,121.230003
2009-11-24,120.66999799999999
2009-11-25,124.690002
2009-11-27,119.83000200000001
2009-11-30,119.199997
2009-12-01,124.660004
2009-12-02,126.360001
2009-12-03,123.57
2009-12-04,124.940002
2009-12-07,124.970001
2009-12-08,120.529999
2009-12-09,121.5
2009-12-10,122.629997
2009-12-11,126.730003
2009-12-14,129.0
2009-12-15,127.809998
2009-12-16,128.240005
2009-12-17,122.519997
2009-12-18,125.010002
2009-12-21,124.300003
2009-12-22,126.900002
2009-12-23,128.320007
2009-12-24,130.919998
2009-12-28,131.21000700000002
2009-12-29,130.729996
2009-12-30,131.470001
2009-12-31,131.100006
2010-01-04,135.720001
2010-01-05,135.53999299999998
2010-01-06,136.199997
2010-01-07,134.5
2010-01-08,136.600006
2010-01-11,140.100006
2010-01-12,135.350006
2010-01-13,135.419998
2010-01-14,133.669998
2010-01-15,131.03999299999998
2010-01-19,136.020004
2010-01-20,135.550003
2010-01-21,129.550003
2010-01-22,123.099998
2010-01-25,125.730003
2010-01-26,120.83000200000001
2010-01-27,119.870003
2010-01-28,117.769997
2010-01-29,112.949997
2010-02-01,117.160004
2010-02-02,118.410004
2010-02-03,119.269997
2010-02-04,112.279999
2010-02-05,111.900002
2010-02-08,108.230003
2010-02-09,114.57
2010-02-10,113.940002
2010-02-11,117.690002
2010-02-12,115.970001
2010-02-16,119.739998
2010-02-17,119.5
2010-02-18,120.040001
2010-02-19,117.800003
2010-02-22,120.300003
2010-02-23,117.230003
2010-02-24,117.32
2010-02-25,114.989998
2010-02-26,115.459999
2010-03-01,116.730003
2010-03-02,117.389999
2010-03-03,117.199997
2010-03-04,117.589996
2010-03-05,121.339996
2010-03-08,124.33000200000001
2010-03-09,124.0
2010-03-10,124.959999
2010-03-11,123.82
2010-03-12,123.220001
2010-03-15,121.5
2010-03-16,121.440002
2010-03-17,123.800003
2010-03-18,121.230003
2010-03-19,118.489998
2010-03-22,117.5
2010-03-23,118.120003
2010-03-24,116.800003
2010-03-25,115.160004
2010-03-26,116.739998
2010-03-29,119.900002
2010-03-30,118.389999
2010-03-31,117.010002
2010-04-01,119.769997
2010-04-05,124.83000200000001
2010-04-06,124.389999
2010-04-07,122.589996
2010-04-08,124.800003
2010-04-09,122.099998
2010-04-12,121.16999799999999
2010-04-13,119.5
2010-04-14,121.900002
2010-04-15,120.599998
2010-04-16,118.33000200000001
2010-04-19,117.559998
2010-04-20,118.980003
2010-04-21,118.690002
2010-04-22,118.879997
2010-04-23,119.059998
2010-04-26,121.41999799999999
2010-04-27,115.230003
2010-04-28,115.639999
2010-04-29,115.870003
2010-04-30,112.160004
2010-05-03,110.349998
2010-05-04,105.860001
2010-05-05,105.269997
2010-05-06,101.029999
2010-05-07,101.779999
2010-05-10,107.099998
2010-05-11,102.790001
2010-05-12,101.629997
2010-05-13,101.5
2010-05-14,99.660004
2010-05-17,96.629997
2010-05-18,97.32
2010-05-19,95.230003
2010-05-20,88.779999
2010-05-21,92.33000200000001
2010-05-24,92.800003
2010-05-25,91.720001
2010-05-26,91.599998
2010-05-27,99.08000200000001
2010-05-28,96.370003
2010-06-01,92.5
2010-06-02,97.099998
2010-06-03,98.139999
2010-06-04,91.209999
2010-06-07,89.57
2010-06-08,92.190002
2010-06-09,89.32
2010-06-10,93.529999
2010-06-11,94.639999
2010-06-14,95.279999
2010-06-15,97.849998
2010-06-16,98.57
2010-06-17,96.66999799999999
2010-06-18,97.25
2010-06-21,103.760002
2010-06-22,102.309998
2010-06-23,105.139999
2010-06-24,102.5
2010-06-25,103.510002
2010-06-28,101.129997
2010-06-29,94.839996
2010-06-30,94.32
2010-07-01,94.66999799999999
2010-07-02,94.739998
2010-07-06,98.300003
2010-07-07,101.139999
2010-07-08,103.650002
2010-07-09,106.0
2010-07-12,103.33000200000001
2010-07-13,104.0
2010-07-14,102.5
2010-07-15,102.389999
2010-07-16,99.989998
2010-07-19,101.470001
2010-07-20,105.440002
2010-07-21,104.730003
2010-07-22,108.410004
2010-07-23,109.07
2010-07-26,109.599998
2010-07-27,108.239998
2010-07-28,106.779999
2010-07-29,106.83000200000001
2010-07-30,104.010002
2010-08-02,107.620003
2010-08-03,107.610001
2010-08-04,108.309998
2010-08-05,109.239998
2010-08-06,110.129997
2010-08-09,109.470001
2010-08-10,109.010002
2010-08-11,103.739998
2010-08-12,103.07
2010-08-13,102.940002
2010-08-16,102.900002
2010-08-17,105.779999
2010-08-18,105.209999
2010-08-19,106.75
2010-08-20,106.209999
2010-08-23,103.099998
2010-08-24,103.050003
2010-08-25,101.980003
2010-08-26,101.389999
2010-08-27,103.190002
2010-08-30,102.110001
2010-08-31,100.959999
2010-09-01,105.160004
2010-09-02,103.459999
2010-09-03,102.879997
2010-09-07,106.769997
2010-09-08,107.360001
2010-09-09,107.610001
2010-09-10,107.529999
2010-09-13,111.690002
2010-09-14,111.739998
2010-09-15,113.239998
2010-09-16,110.809998
2010-09-17,110.0
2010-09-20,111.010002
2010-09-21,110.389999
2010-09-22,110.510002
2010-09-23,108.269997
2010-09-24,110.860001
2010-09-27,110.5
2010-09-28,112.529999
2010-09-29,112.470001
2010-09-30,113.980003
2010-10-01,116.629997
2010-10-04,115.360001
2010-10-05,118.349998
2010-10-06,120.470001
2010-10-07,120.150002
2010-10-08,120.139999
2010-10-11,119.5
2010-10-12,114.470001
2010-10-13,113.099998
2010-10-14,111.639999
2010-10-15,111.849998
2010-10-18,110.779999
2010-10-19,106.910004
2010-10-20,108.209999
2010-10-21,107.540001
2010-10-22,107.760002
2010-10-25,108.209999
2010-10-26,108.190002
2010-10-27,104.360001
2010-10-28,104.559998
2010-10-29,103.940002
2010-11-01,104.41999799999999
2010-11-02,104.410004
2010-11-03,104.660004
2010-11-04,108.379997
2010-11-05,109.209999
2010-11-08,107.58000200000001
2010-11-09,105.610001
2010-11-10,107.300003
2010-11-11,106.150002
2010-11-12,102.949997
2010-11-15,102.779999
2010-11-16,100.379997
2010-11-17,100.089996
2010-11-18,102.25
2010-11-19,100.400002
2010-11-22,101.040001
2010-11-23,95.339996
2010-11-24,99.25
2010-11-26,97.199997
2010-11-29,97.93
2010-11-30,98.440002
2010-12-01,100.620003
2010-12-02,103.290001
2010-12-03,104.08000200000001
2010-12-06,103.940002
2010-12-07,104.559998
2010-12-08,102.0
2010-12-09,103.190002
2010-12-10,102.300003
2010-12-13,105.08000200000001
2010-12-14,104.540001
2010-12-15,102.269997
2010-12-16,102.650002
2010-12-17,102.849998
2010-12-20,102.220001
2010-12-21,107.160004
2010-12-22,106.910004
2010-12-23,107.75
2010-12-27,106.489998
2010-12-28,106.269997
2010-12-29,106.260002
2010-12-30,107.440002
2010-12-31,107.690002
2011-01-03,108.18
2011-01-04,111.269997
2011-01-05,112.400002
2011-01-06,111.809998
2011-01-07,108.599998
2011-01-10,107.709999
2011-01-11,110.769997
2011-01-12,111.099998
2011-01-13,106.410004
2011-01-14,105.879997
2011-01-18,104.75
2011-01-19,105.0
2011-01-20,104.83000200000001
2011-01-21,103.099998
2011-01-24,105.279999
2011-01-25,105.379997
2011-01-26,106.5
2011-01-27,104.459999
2011-01-28,100.5
2011-01-31,102.139999
2011-02-01,104.730003
2011-02-02,106.099998
2011-02-03,106.349998
2011-02-04,106.089996
2011-02-07,107.07
2011-02-08,110.300003
2011-02-09,107.870003
2011-02-10,108.629997
2011-02-11,107.790001
2011-02-14,109.269997
2011-02-15,107.449997
2011-02-16,108.279999
2011-02-17,109.370003
2011-02-18,108.41999799999999
2011-02-22,102.489998
2011-02-23,103.120003
2011-02-24,101.599998
2011-02-25,102.260002
2011-02-28,103.08000200000001
2011-03-01,101.650002
2011-03-02,103.199997
2011-03-03,104.690002
2011-03-04,104.32
2011-03-07,101.599998
2011-03-08,104.269997
2011-03-09,103.510002
2011-03-10,100.589996
2011-03-11,102.739998
2011-03-14,107.739998
2011-03-15,106.41999799999999
2011-03-16,105.110001
2011-03-17,108.660004
2011-03-18,112.18
2011-03-21,114.5
2011-03-22,112.199997
2011-03-23,112.449997
2011-03-24,111.660004
2011-03-25,113.599998
2011-03-28,114.32
2011-03-29,116.25
2011-03-30,117.57
2011-03-31,114.290001
2011-04-01,115.41999799999999
2011-04-04,116.83000200000001
2011-04-05,116.050003
2011-04-06,113.25
2011-04-07,112.550003
2011-04-08,112.5
2011-04-11,110.41999799999999
2011-04-12,109.510002
2011-04-13,110.989998
2011-04-14,111.940002
2011-04-15,112.940002
2011-04-18,108.089996
2011-04-19,110.5
2011-04-20,113.230003
2011-04-21,111.129997
2011-04-25,108.82
2011-04-26,109.910004
2011-04-27,109.900002
2011-04-28,108.68
2011-04-29,110.300003
2011-05-02,111.010002
2011-05-03,110.379997
2011-05-04,109.57
2011-05-05,109.08000200000001
2011-05-06,109.309998
2011-05-09,110.139999
2011-05-10,109.760002
2011-05-11,107.449997
2011-05-12,107.07
2011-05-13,105.68
2011-05-16,104.290001
2011-05-17,104.66999799999999
2011-05-18,106.400002
2011-05-19,105.43
2011-05-20,103.190002
2011-05-23,101.489998
2011-05-24,101.970001
2011-05-25,100.309998
2011-05-26,100.5
2011-05-27,100.66999799999999
2011-05-31,102.019997
2011-06-01,99.690002
2011-06-02,100.779999
2011-06-03,99.279999
2011-06-06,98.709999
2011-06-07,99.639999
2011-06-08,99.410004
2011-06-09,101.449997
2011-06-10,99.660004
2011-06-13,100.220001
2011-06-14,101.08000200000001
2011-06-15,97.459999
2011-06-16,95.860001
2011-06-17,96.269997
2011-06-20,96.949997
2011-06-21,102.410004
2011-06-22,101.93
2011-06-23,101.660004
2011-06-24,104.050003
2011-06-27,104.709999
2011-06-28,106.510002
2011-06-29,107.410004
2011-06-30,108.620003
2011-07-01,108.739998
2011-07-05,108.25
2011-07-06,108.199997
2011-07-07,109.25
2011-07-08,109.970001
2011-07-11,107.510002
2011-07-12,106.720001
2011-07-13,108.290001
2011-07-14,108.25
2011-07-15,109.16999799999999
2011-07-18,104.589996
2011-07-19,106.410004
2011-07-20,108.050003
2011-07-21,110.910004
2011-07-22,110.360001
2011-07-25,112.410004
2011-07-26,110.959999
2011-07-27,109.379997
2011-07-28,110.059998
2011-07-29,109.800003
2011-08-01,110.599998
2011-08-02,108.66999799999999
2011-08-03,107.970001
2011-08-04,102.040001
2011-08-05,102.260002
2011-08-08,94.41999799999999
2011-08-09,97.150002
2011-08-10,89.620003
2011-08-11,93.639999
2011-08-12,93.239998
2011-08-15,94.83000200000001
2011-08-16,95.83000200000001
2011-08-17,95.980003
2011-08-18,90.489998
2011-08-19,88.529999
2011-08-22,88.760002
2011-08-23,91.760002
2011-08-24,89.82
2011-08-25,87.980003
2011-08-26,89.690002
2011-08-29,93.129997
2011-08-30,93.75
2011-08-31,95.139999
2011-09-01,95.559998
2011-09-02,93.33000200000001
2011-09-06,93.5
2011-09-07,98.860001
2011-09-08,98.43
2011-09-09,94.400002
2011-09-12,94.209999
2011-09-13,94.730003
2011-09-14,93.589996
2011-09-15,95.099998
2011-09-16,95.129997
2011-09-19,91.050003
2011-09-20,89.93
2011-09-21,84.940002
2011-09-22,78.019997
2011-09-23,77.93
2011-09-26,77.940002
2011-09-27,80.129997
2011-09-28,77.389999
2011-09-29,79.209999
2011-09-30,76.010002
2011-10-03,72.510002
2011-10-04,73.410004
2011-10-05,74.849998
2011-10-06,77.839996
2011-10-07,78.489998
2011-10-10,82.309998
2011-10-11,82.510002
2011-10-12,82.400002
2011-10-13,81.589996
2011-10-14,82.349998
2011-10-17,79.849998
2011-10-18,80.650002
2011-10-19,79.83000200000001
2011-10-20,78.379997
2011-10-21,79.099998
2011-10-24,81.449997
2011-10-25,79.889999
2011-10-26,81.129997
2011-10-27,88.33000200000001
2011-10-28,89.160004
2011-10-31,85.91999799999999
2011-11-01,83.93
2011-11-02,85.260002
2011-11-03,85.260002
2011-11-04,85.0
2011-11-07,85.559998
2011-11-08,85.739998
2011-11-09,81.980003
2011-11-10,81.68
2011-11-11,83.25
2011-11-14,84.449997
2011-11-15,85.93
2011-11-16,84.050003
2011-11-17,84.260002
2011-11-18,83.300003
2011-11-21,79.860001
2011-11-22,79.529999
2011-11-23,75.510002
2011-11-25,75.300003
2011-11-28,79.0
2011-11-29,80.540001
2011-11-30,85.650002
2011-12-01,87.790001
2011-12-02,87.620003
2011-12-05,87.360001
2011-12-06,86.779999
2011-12-07,87.910004
2011-12-08,85.610001
2011-12-09,87.230003
2011-12-12,85.779999
2011-12-13,84.239998
2011-12-14,82.809998
2011-12-15,83.150002
2011-12-16,83.940002
2011-12-19,79.910004
2011-12-20,83.980003
2011-12-21,83.889999
2011-12-22,84.199997
2011-12-23,85.16999799999999
2011-12-27,83.559998
2011-12-28,81.839996
2011-12-29,81.769997
2011-12-30,82.099998
2012-01-03,84.760002
2012-01-04,84.910004
2012-01-05,84.529999
2012-01-06,81.849998
2012-01-09,80.279999
2012-01-10,84.089996
2012-01-11,83.629997
2012-01-12,85.099998
2012-01-13,85.43
2012-01-17,86.040001
2012-01-18,88.300003
2012-01-19,90.41999799999999
2012-01-20,91.510002
2012-01-23,91.800003
2012-01-24,91.639999
2012-01-25,93.58000200000001
2012-01-26,92.849998
2012-01-27,93.83000200000001
2012-01-30,92.290001
2012-01-31,91.760002
2012-02-01,92.239998
2012-02-02,93.019997
2012-02-03,94.050003
2012-02-06,91.32
2012-02-07,90.849998
2012-02-08,91.199997
2012-02-09,92.370003
2012-02-10,90.980003
2012-02-13,92.099998
2012-02-14,91.260002
2012-02-15,91.389999
2012-02-16,91.07
2012-02-17,91.309998
2012-02-21,92.110001
2012-02-22,91.839996
2012-02-23,91.699997
2012-02-24,92.760002
2012-02-27,92.470001
2012-02-28,92.25
2012-02-29,92.5
2012-03-01,92.660004
2012-03-02,94.059998
2012-03-05,92.5
2012-03-06,88.620003
2012-03-07,89.089996
2012-03-08,89.300003
2012-03-09,89.08000200000001
2012-03-12,87.66999799999999
2012-03-13,89.760002
2012-03-14,88.629997
2012-03-15,89.040001
2012-03-16,88.83000200000001
2012-03-19,89.900002
2012-03-20,88.33000200000001
2012-03-21,86.220001
2012-03-22,84.160004
2012-03-23,84.790001
2012-03-26,84.940002
2012-03-27,85.010002
2012-03-28,83.120003
2012-03-29,83.25
2012-03-30,83.699997
2012-04-02,85.0
2012-04-03,84.519997
2012-04-04,82.32
2012-04-05,82.690002
2012-04-09,81.400002
2012-04-10,80.08000200000001
2012-04-11,81.309998
2012-04-12,84.16999799999999
2012-04-13,83.370003
2012-04-16,83.559998
2012-04-17,84.639999
2012-04-18,83.379997
2012-04-19,82.959999
2012-04-20,83.849998
2012-04-23,83.720001
2012-04-24,84.300003
2012-04-25,85.089996
2012-04-26,84.849998
2012-04-27,84.220001
2012-04-30,83.25
2012-05-01,83.83000200000001
2012-05-02,83.349998
2012-05-03,82.290001
2012-05-04,81.050003
2012-05-07,82.279999
2012-05-08,83.480003
2012-05-09,84.040001
2012-05-10,83.699997
2012-05-11,84.040001
2012-05-14,82.089996
2012-05-15,81.290001
2012-05-16,79.040001
2012-05-17,77.900002
2012-05-18,76.739998
2012-05-21,77.440002
2012-05-22,76.150002
2012-05-23,76.150002
2012-05-24,75.050003
2012-05-25,74.82
2012-05-29,76.290001
2012-05-30,75.639999
2012-05-31,75.730003
2012-06-01,74.959999
2012-06-04,75.160004
2012-06-05,75.529999
2012-06-06,77.699997
2012-06-07,78.209999
2012-06-08,79.07
2012-06-11,78.300003
2012-06-12,79.449997
2012-06-13,78.900002
2012-06-14,80.639999
2012-06-15,81.33000200000001
2012-06-18,81.589996
2012-06-19,82.82
2012-06-20,82.849998
2012-06-21,80.269997
2012-06-22,79.730003
2012-06-25,77.459999
2012-06-26,77.110001
2012-06-27,77.900002
2012-06-28,78.110001
2012-06-29,80.440002
2012-07-02,80.660004
2012-07-03,82.760002
2012-07-05,82.489998
2012-07-06,81.610001
2012-07-09,81.389999
2012-07-10,81.139999
2012-07-11,80.75
2012-07-12,78.400002
2012-07-13,78.970001
2012-07-16,78.68
2012-07-17,79.160004
2012-07-18,78.980003
2012-07-19,79.82
2012-07-20,78.809998
2012-07-23,77.889999
2012-07-24,77.300003
2012-07-25,77.209999
2012-07-26,78.160004
2012-07-27,79.690002
2012-07-30,78.57
2012-07-31,79.529999
2012-08-01,80.93
2012-08-02,79.949997
2012-08-03,81.690002
2012-08-06,80.980003
2012-08-07,81.300003
2012-08-08,82.120003
2012-08-09,84.290001
2012-08-10,84.879997
2012-08-13,84.459999
2012-08-14,84.389999
2012-08-15,84.379997
2012-08-16,85.07
2012-08-17,84.989998
2012-08-20,85.550003
2012-08-21,84.790001
2012-08-22,83.889999
2012-08-23,83.290001
2012-08-24,82.589996
2012-08-27,83.0
2012-08-28,82.68
2012-08-29,82.32
2012-08-30,80.400002
2012-08-31,81.5
2012-09-04,79.32
2012-09-05,78.790001
2012-09-06,80.209999
2012-09-07,82.209999
2012-09-10,81.480003
2012-09-11,81.790001
2012-09-12,82.089996
2012-09-13,83.949997
2012-09-14,85.379997
2012-09-17,83.349998
2012-09-18,83.599998
2012-09-19,84.470001
2012-09-20,84.389999
2012-09-21,84.610001
2012-09-24,83.68
2012-09-25,82.610001
2012-09-26,80.68
2012-09-27,82.769997
2012-09-28,81.540001
2012-10-01,81.629997
2012-10-02,81.279999
2012-10-03,81.220001
2012-10-04,82.440002
2012-10-05,81.959999
2012-10-08,80.300003
2012-10-09,79.529999
2012-10-10,78.760002
2012-10-11,79.58000200000001
2012-10-12,79.360001
2012-10-15,80.0
2012-10-16,80.400002
2012-10-17,80.879997
2012-10-18,81.089996
2012-10-19,79.879997
2012-10-22,80.129997
2012-10-23,78.769997
2012-10-24,78.110001
2012-10-25,78.32
2012-10-26,78.309998
2012-10-31,78.379997
2012-11-01,78.489998
2012-11-02,77.260002
2012-11-05,76.870003
2012-11-06,77.510002
2012-11-07,76.300003
2012-11-08,75.209999
2012-11-09,75.089996
2012-11-12,74.650002
2012-11-13,74.43
2012-11-14,73.760002
2012-11-15,72.849998
2012-11-16,72.389999
2012-11-19,73.870003
2012-11-20,73.269997
2012-11-21,71.849998
2012-11-23,72.529999
2012-11-26,73.41999799999999
2012-11-27,72.900002
2012-11-28,72.870003
2012-11-29,74.230003
2012-11-30,74.389999
2012-12-03,73.849998
2012-12-04,73.809998
2012-12-05,74.349998
2012-12-06,76.32
2012-12-07,77.599998
2012-12-10,78.349998
2012-12-11,79.75
2012-12-12,80.0
2012-12-13,80.110001
2012-12-14,81.370003
2012-12-17,82.440002
2012-12-18,82.790001
2012-12-19,82.970001
2012-12-20,82.129997
2012-12-21,81.339996
2012-12-24,81.230003
2012-12-26,80.910004
2012-12-27,80.910004
2012-12-28,81.110001
2012-12-31,82.150002
2013-01-02,85.260002
2013-01-03,86.43
2013-01-04,86.690002
2013-01-07,86.550003
2013-01-08,85.57
2013-01-09,85.389999
2013-01-10,85.529999
2013-01-11,85.099998
2013-01-14,85.110001
2013-01-15,84.940002
2013-01-16,84.559998
2013-01-17,84.980003
2013-01-18,84.5
2013-01-22,85.260002
2013-01-23,84.470001
2013-01-24,84.839996
2013-01-25,84.760002
2013-01-28,82.08000200000001
2013-01-29,82.489998
2013-01-30,81.190002
2013-01-31,81.459999
2013-02-01,82.709999
2013-02-04,81.370003
2013-02-05,81.610001
2013-02-06,81.300003
2013-02-07,80.980003
2013-02-08,81.639999
2013-02-11,81.720001
2013-02-12,81.959999
2013-02-13,82.449997
2013-02-14,83.309998
2013-02-15,83.610001
2013-02-19,83.440002
2013-02-20,83.790001
2013-02-21,82.489998
2013-02-22,82.83000200000001
2013-02-25,80.540001
2013-02-26,81.059998
2013-02-27,81.620003
2013-02-28,80.690002
2013-03-01,80.360001
2013-03-04,78.230003
2013-03-05,79.040001
2013-03-06,79.050003
2013-03-07,78.800003
2013-03-08,78.489998
2013-03-11,77.860001
2013-03-12,76.980003
2013-03-13,75.66999799999999
2013-03-14,75.910004
2013-03-15,74.139999
2013-03-18,73.43
2013-03-19,72.889999
2013-03-20,72.970001
2013-03-21,72.620003
2013-03-22,72.410004
2013-03-25,72.980003
2013-03-26,73.519997
2013-03-27,73.800003
2013-03-28,73.709999
2013-04-01,73.0
2013-04-02,71.529999
2013-04-03,71.529999
2013-04-04,71.220001
2013-04-05,68.82
2013-04-08,68.860001
2013-04-09,69.510002
2013-04-10,71.150002
2013-04-11,70.879997
2013-04-12,69.940002
2013-04-15,69.620003
2013-04-16,71.860001
2013-04-17,69.980003
2013-04-18,69.900002
2013-04-19,70.620003
2013-04-22,71.25
2013-04-23,71.0
2013-04-24,71.699997
2013-04-25,72.25
2013-04-26,70.75
2013-04-29,71.260002
2013-04-30,71.989998
2013-05-01,71.110001
2013-05-02,71.190002
2013-05-03,72.540001
2013-05-06,72.639999
2013-05-07,73.769997
2013-05-08,74.82
2013-05-09,73.889999
2013-05-10,72.800003
2013-05-13,72.459999
2013-05-14,72.83000200000001
2013-05-15,72.019997
2013-05-16,72.160004
2013-05-17,72.41999799999999
2013-05-20,73.0
2013-05-21,72.660004
2013-05-22,72.650002
2013-05-23,71.83000200000001
2013-05-24,71.650002
2013-05-28,71.480003
2013-05-29,71.08000200000001
2013-05-30,71.550003
2013-05-31,70.650002
2013-06-03,72.230003
2013-06-04,71.989998
2013-06-05,71.150002
2013-06-06,71.449997
2013-06-07,70.849998
2013-06-10,70.410004
2013-06-11,69.370003
2013-06-12,68.839996
2013-06-13,69.800003
2013-06-14,69.199997
2013-06-17,69.239998
2013-06-18,69.360001
2013-06-19,68.099998
2013-06-20,66.82
2013-06-21,63.82
2013-06-24,63.23
2013-06-25,63.900002
2013-06-26,63.84
2013-06-27,64.099998
2013-06-28,65.08000200000001
2013-07-01,65.449997
2013-07-02,65.260002
2013-07-03,64.5
2013-07-05,64.290001
2013-07-08,64.980003
2013-07-09,65.879997
2013-07-10,65.790001
2013-07-11,69.449997
2013-07-12,69.410004
2013-07-15,69.900002
2013-07-16,69.519997
2013-07-17,70.199997
2013-07-18,69.959999
2013-07-19,69.699997
2013-07-22,70.150002
2013-07-23,72.470001
2013-07-24,72.269997
2013-07-25,73.650002
2013-07-26,73.129997
2013-07-29,72.400002
2013-07-30,72.220001
2013-07-31,71.68
2013-08-01,72.970001
2013-08-02,74.470001
2013-08-05,73.720001
2013-08-06,72.730003
2013-08-07,73.139999
2013-08-08,74.160004
2013-08-09,74.389999
