Date,CX
2008-06-20,18.177235
2008-06-23,18.086044
2008-06-24,18.22283
2008-06-25,18.906755
2008-06-26,18.473602
2008-06-27,18.686378
2008-06-30,18.76997
2008-07-01,18.268425
2008-07-02,17.440113
2008-07-03,17.728882000000002
2008-07-07,17.417316
2008-07-08,17.896065
2008-07-09,17.835272
2008-07-10,17.508507
2008-07-11,16.892973
2008-07-14,16.558609
2008-07-15,16.163452
2008-07-16,16.497816
2008-07-17,17.174143
2008-07-18,17.174143
2008-07-21,17.044956
2008-07-22,17.698486
2008-07-23,17.614895
2008-07-24,16.778986
2008-07-25,16.832179999999997
2008-07-28,16.520613
2008-07-29,17.037357
2008-07-30,16.581408
2008-07-31,16.155853
2008-08-01,15.456728
2008-08-04,15.433929999999998
2008-08-05,16.604204
2008-08-06,16.581408
2008-08-07,16.095057999999998
2008-08-08,16.209047
2008-08-11,16.558609
2008-08-12,16.733391
2008-08-13,16.490217
2008-08-14,16.482616
2008-08-15,16.520613
2008-08-18,16.110257999999998
2008-08-19,15.692302999999999
2008-08-20,15.791092
2008-08-21,15.509923
2008-08-22,15.669505
2008-08-25,15.403534
2008-08-26,15.099567
2008-08-27,15.167959
2008-08-28,15.297146
2008-08-29,15.236351999999998
2008-09-02,15.867084
2008-09-03,15.920279
2008-09-04,15.373137
2008-09-05,15.426332
2008-09-08,16.17865
2008-09-09,15.517522
2008-09-10,15.540319
2008-09-11,15.312344
2008-09-12,14.210464000000002
2008-09-15,13.192173
2008-09-16,13.929294
2008-09-17,12.948999
2008-09-18,13.009793
2008-09-19,14.962782
2008-09-22,14.506831
2008-09-23,13.724115
2008-09-24,13.701317999999999
2008-09-25,13.974889000000001
2008-09-26,13.708917999999999
2008-09-29,12.249875
2008-09-30,13.085785000000001
2008-10-01,12.470251
2008-10-02,11.398767
2008-10-03,10.334883
2008-10-06,8.944233
2008-10-07,8.518678999999999
2008-10-08,7.690367999999999
2008-10-09,6.208529
2008-10-10,5.395416
2008-10-13,6.307318
2008-10-14,6.816463000000001
2008-10-15,5.858966000000001
2008-10-16,5.3422220000000005
2008-10-17,5.676586
2008-10-20,6.003351
2008-10-21,5.798173
2008-10-22,5.144644
2008-10-23,5.159842
2008-10-24,4.589903
2008-10-27,4.392325
2008-10-28,4.931867
2008-10-29,5.296627
2008-10-30,5.630991000000001
2008-10-31,5.744979
2008-11-03,5.980553
2008-11-04,6.170533
2008-11-05,5.714582
2008-11-06,5.410615
2008-11-07,5.319425
2008-11-10,5.08385
2008-11-11,4.726689
2008-11-12,4.34673
2008-11-13,4.2783370000000005
2008-11-14,3.9059769999999996
2008-11-17,3.799589
2008-11-18,3.60961
2008-11-19,3.4804239999999997
2008-11-20,3.260047
2008-11-21,3.115663
2008-11-24,3.4880230000000005
2008-11-25,3.867982
2008-11-26,5.015458
2008-11-28,5.281429
2008-12-01,4.597503
2008-12-02,4.985061
2008-12-03,5.106647
2008-12-04,5.220635
2008-12-05,5.570198
2008-12-08,7.143228
2008-12-09,7.530786
2008-12-10,8.062728
2008-12-11,6.558091
2008-12-12,6.200929
2008-12-15,6.140136
2008-12-16,7.204021000000001
2008-12-17,7.553583000000001
2008-12-18,7.485189999999999
2008-12-19,7.02924
2008-12-22,6.558091
2008-12-23,6.862058
2008-12-24,6.687277000000001
2008-12-26,6.808864
2008-12-29,6.884855
2008-12-30,6.93805
2008-12-31,6.945649
2009-01-02,7.591578999999999
2009-01-05,7.9107449999999995
2009-01-06,8.017133
2009-01-07,7.599178
2009-01-08,7.819553999999999
2009-01-09,7.903144999999999
2009-01-12,7.128029
2009-01-13,7.394000999999999
2009-01-14,7.02924
2009-01-15,7.196422
2009-01-16,7.401599000000001
2009-01-20,6.4061069999999996
2009-01-21,6.702475
2009-01-22,6.4137059999999995
2009-01-23,6.459301
2009-01-26,6.330115
2009-01-27,6.4137059999999995
2009-01-28,6.763267999999999
2009-01-29,6.064144000000001
2009-01-30,5.91976
2009-02-02,5.782975
2009-02-03,6.094541
2009-02-04,6.29212
2009-02-05,6.269322
2009-02-06,6.550491
2009-02-09,6.748069999999999
2009-02-10,6.3149169999999994
2009-02-11,6.064144000000001
2009-02-12,6.269322
2009-02-13,6.147735
2009-02-17,5.357419999999999
2009-02-18,5.281429
2009-02-19,4.855875
2009-02-20,4.559507
2009-02-23,4.285936
2009-02-24,4.772284
2009-02-25,4.52911
2009-02-26,4.354329
2009-02-27,4.095957
2009-03-02,3.6476050000000004
2009-03-03,3.890779
2009-03-04,4.057961
2009-03-05,3.465225
2009-03-06,3.2828449999999996
2009-03-09,3.05487
2009-03-10,3.503221
2009-03-11,3.8071879999999996
2009-03-12,4.430321
2009-03-13,4.551908
2009-03-16,4.331532
2009-03-17,4.34673
2009-03-18,4.559507
2009-03-19,4.415123
2009-03-20,3.829986
2009-03-23,4.339131
2009-03-24,4.589903
2009-03-25,4.7114910000000005
2009-03-26,4.916668
2009-03-27,4.886271
2009-03-30,4.567106
2009-03-31,4.749486
2009-04-01,5.045854
2009-04-02,5.668987
2009-04-03,5.676586
2009-04-06,5.630991000000001
2009-04-07,5.592994999999999
2009-04-08,5.653789
2009-04-09,6.185731
2009-04-13,6.178132
2009-04-14,5.904562
2009-04-15,6.003351
2009-04-16,6.246524
2009-04-17,6.451702
2009-04-20,5.744979
2009-04-21,5.91976
2009-04-22,5.904562
2009-04-23,5.896962
2009-04-24,6.178132
2009-04-27,5.72978
2009-04-28,5.5474
2009-04-29,5.585396
2009-04-30,5.684185
2009-05-01,5.866566000000001
2009-05-04,6.998842999999999
2009-05-05,7.363604
2009-05-06,7.880348
2009-05-07,7.58398
2009-05-08,7.659972
2009-05-11,7.333207000000001
2009-05-12,6.922851
2009-05-13,6.4972970000000005
2009-05-14,6.755669999999999
2009-05-15,6.702475
2009-05-18,7.219219
2009-05-19,7.394000999999999
2009-05-20,7.690367999999999
2009-05-21,7.287611999999999
2009-05-22,7.21162
2009-05-26,7.576381
2009-05-27,7.439595
2009-05-28,7.637174000000001
2009-05-29,7.71347
2009-06-01,8.559106
2009-06-02,8.646041
2009-06-03,8.163949
2009-06-04,8.227174
2009-06-05,8.219271
2009-06-08,8.021692
2009-06-09,8.171852000000001
2009-06-10,8.511687
2009-06-11,8.646041
2009-06-12,8.962166999999999
2009-06-15,8.140239999999999
2009-06-16,7.579116
2009-06-17,7.231378
2009-06-18,7.507988
2009-06-19,7.365730999999999
2009-06-22,7.073314999999999
2009-06-23,7.057509
2009-06-24,7.223475
2009-06-25,7.421053
2009-06-26,7.515891000000001
2009-06-29,7.587019000000001
2009-06-30,7.381537
2009-07-01,7.594923
2009-07-02,7.112831
2009-07-06,6.85993
2009-07-07,6.535901
2009-07-08,6.2118720000000005
2009-07-09,6.346226000000001
2009-07-10,6.15655
2009-07-13,6.243485
2009-07-14,6.227678
2009-07-15,6.693964
2009-07-16,6.891541999999999
2009-07-17,7.017993
2009-07-20,7.270894
2009-07-21,7.215571000000001
2009-07-22,7.365730999999999
2009-07-23,7.7687919999999995
2009-07-24,7.745082000000001
2009-07-27,7.618632000000001
2009-07-28,7.571213
2009-07-29,6.931058
2009-07-30,7.43686
2009-07-31,7.421053
2009-08-03,7.71347
2009-08-04,7.887339
2009-08-05,8.116530000000001
2009-08-06,8.385237
2009-08-07,8.638138
2009-08-10,8.622332
2009-08-11,8.511687
2009-08-12,8.661847
2009-08-13,8.804103999999999
2009-08-14,8.503784
2009-08-17,8.661847
2009-08-18,9.104424
2009-08-19,9.626031
2009-08-20,10.092317
2009-08-21,10.163445
2009-08-24,10.021188
2009-08-25,10.123928999999999
2009-08-26,10.408441999999999
2009-08-27,10.566505000000001
2009-08-28,10.479569999999999
2009-08-31,10.495377000000001
2009-09-01,9.665546
2009-09-02,9.657642999999998
2009-09-03,9.965866
2009-09-04,9.823609
2009-09-08,10.289895
2009-09-09,10.242476
2009-09-10,10.116026
2009-09-11,9.886835000000001
2009-09-14,9.902641000000001
2009-09-15,10.337314
2009-09-16,11.151338
2009-09-17,11.151338
2009-09-18,11.222466
2009-09-21,10.313604
2009-09-22,10.274089
2009-09-23,10.313604
2009-09-24,10.10022
2009-09-25,10.266186
2009-09-28,10.432152
2009-09-29,10.281992
2009-09-30,10.210864
2009-10-01,9.768288
2009-10-02,9.610225
2009-10-05,9.823609
2009-10-06,10.163445
2009-10-07,9.965866
2009-10-08,10.305701
2009-10-09,10.416346
2009-10-12,10.447958
2009-10-13,10.661342999999999
2009-10-14,11.001178
2009-10-15,10.945856
2009-10-16,10.52699
2009-10-19,10.700859
2009-10-20,10.440055000000001
2009-10-21,10.455861
2009-10-22,10.400539
2009-10-23,10.092317
2009-10-26,9.404743
2009-10-27,8.954264
2009-10-28,8.2904
2009-10-29,8.867329
2009-10-30,8.203465
2009-11-02,8.163949
2009-11-03,8.385237
2009-11-04,8.638138
2009-11-05,8.646041
2009-11-06,8.717169
2009-11-09,9.309905
2009-11-10,9.136036
2009-11-11,9.388937
2009-11-12,8.985876
2009-11-13,9.143939
2009-11-16,9.475871000000001
2009-11-17,9.270389999999999
2009-11-18,9.159745
2009-11-19,8.835716
2009-11-20,8.764588
2009-11-23,8.962166999999999
2009-11-24,8.812007000000001
2009-11-25,8.875232
2009-11-27,8.677653
2009-11-30,8.922651
2009-12-01,9.080714
2009-12-02,9.033294999999999
2009-12-03,8.946361
2009-12-04,9.128133
2009-12-07,8.985876
2009-12-08,8.66975
2009-12-09,8.598622
2009-12-10,8.756685000000001
2009-12-11,8.906845
2009-12-14,8.962166999999999
2009-12-15,9.001682
2009-12-16,9.080714
2009-12-17,9.057005
2009-12-18,9.175550999999999
2009-12-21,9.24668
2009-12-22,9.436356
2009-12-23,9.444258999999999
2009-12-24,9.491677000000001
2009-12-28,9.428452
2009-12-29,9.602322000000001
2009-12-30,9.483774
2009-12-31,9.341517
2010-01-04,9.736675
2010-01-05,9.807803
2010-01-06,9.776191
2010-01-07,9.847319
2010-01-08,9.807803
2010-01-11,9.823609
2010-01-12,9.594419
2010-01-13,9.547
2010-01-14,9.444258999999999
2010-01-15,9.286196
2010-01-19,9.444258999999999
2010-01-20,9.159745
2010-01-21,8.709266
2010-01-22,8.337817999999999
2010-01-25,8.203465
2010-01-26,8.480075
2010-01-27,7.824114
2010-01-28,7.397344
2010-01-29,7.262989999999999
2010-02-01,7.587019000000001
2010-02-02,7.5396
2010-02-03,7.507988
2010-02-04,7.097024
2010-02-05,7.389441000000001
2010-02-08,7.484278999999999
2010-02-09,7.4605690000000005
2010-02-10,7.507988
2010-02-11,7.56331
2010-02-12,7.5237940000000005
2010-02-16,7.705566
2010-02-17,7.658148
2010-02-18,7.5237940000000005
2010-02-19,7.721373
2010-02-22,7.71347
2010-02-23,7.515891000000001
2010-02-24,7.507988
2010-02-25,7.515891000000001
2010-02-26,7.555407000000001
2010-03-01,7.642342
2010-03-02,7.681857000000001
2010-03-03,7.9663710000000005
2010-03-04,7.792501
2010-03-05,8.013789
2010-03-08,8.116530000000001
2010-03-09,8.219271
2010-03-10,8.116530000000001
2010-03-11,8.219271
2010-03-12,8.266689999999999
2010-03-15,8.132337
2010-03-16,8.266689999999999
2010-03-17,8.535397
2010-03-18,8.464269
2010-03-19,8.408947
2010-03-22,8.56701
2010-03-23,8.69346
2010-03-24,8.266689999999999
2010-03-25,7.942661
2010-03-26,7.942661
2010-03-29,8.163949
2010-03-30,8.219271
2010-03-31,8.069111
2010-04-01,8.219271
2010-04-05,8.535397
2010-04-06,8.622332
2010-04-07,8.266689999999999
2010-04-08,8.408947
2010-04-09,8.574913
2010-04-12,8.527493
2010-04-13,8.487978
2010-04-14,8.598622
2010-04-15,8.5433
2010-04-16,8.385237
2010-04-19,8.314109
2010-04-20,8.361527
2010-04-21,8.432656
2010-04-22,8.717169
2010-04-23,9.515386999999999
2010-04-26,9.633934
2010-04-27,9.128133
2010-04-28,9.388937
2010-04-29,9.657642999999998
2010-04-30,9.388937
2010-05-03,9.67345
2010-05-04,9.072811
2010-05-05,8.66975
2010-05-06,8.322011999999999
2010-05-07,8.100724000000001
2010-05-10,9.009585000000001
2010-05-11,8.883135000000001
2010-05-12,9.333614
2010-05-13,9.104424
2010-05-14,8.740879
2010-05-17,8.677653
2010-05-18,8.559106
2010-05-19,8.361527
2010-05-20,7.911047999999999
2010-05-21,8.021692
2010-05-24,8.069111
2010-05-25,7.9979830000000005
2010-05-26,8.314109
2010-05-27,8.859426
2010-05-28,8.559106
2010-06-01,8.448462
2010-06-02,8.598622
2010-06-03,8.472172
2010-06-04,7.958467
2010-06-07,7.958467
2010-06-08,8.195561
2010-06-09,8.116530000000001
2010-06-10,8.503784
2010-06-11,8.630235
2010-06-14,8.590719
2010-06-15,8.891038
2010-06-16,8.875232
2010-06-17,8.780395
2010-06-18,8.764588
2010-06-21,8.81991
2010-06-22,8.598622
2010-06-23,8.440559
2010-06-24,8.156046
2010-06-25,8.187658
2010-06-28,8.148143
2010-06-29,7.697663
2010-06-30,7.642342
2010-07-01,7.43686
2010-07-02,7.342022
2010-07-06,7.397344
2010-07-07,7.587019000000001
2010-07-08,7.547503999999999
2010-07-09,7.602825999999999
2010-07-12,7.6265350000000005
2010-07-13,7.8004050000000005
2010-07-14,7.8636289999999995
2010-07-15,7.784598
2010-07-16,7.2946029999999995
2010-07-19,7.397344
2010-07-20,7.6660509999999995
2010-07-21,7.5396
2010-07-22,7.8004050000000005
2010-07-23,7.760889
2010-07-26,7.8636289999999995
2010-07-27,7.642342
2010-07-28,7.500085
2010-07-29,7.3262160000000005
2010-07-30,7.4605690000000005
2010-08-02,7.6660509999999995
2010-08-03,7.5237940000000005
2010-08-04,7.56331
2010-08-05,7.500085
2010-08-06,7.492182000000001
2010-08-09,7.421053
2010-08-10,7.381537
2010-08-11,7.065411999999999
2010-08-12,6.923155
2010-08-13,6.804608
2010-08-16,6.772995
2010-08-17,6.844124000000001
2010-08-18,6.938961999999999
2010-08-19,6.73348
2010-08-20,6.646545
2010-08-23,6.425257
2010-08-24,6.045906
2010-08-25,6.243485
2010-08-26,6.101228
2010-08-27,6.259291
2010-08-30,6.140744000000001
2010-08-31,6.124937999999999
2010-09-01,6.425257
2010-09-02,6.464773
2010-09-03,6.693964
2010-09-07,6.662352
2010-09-08,6.717673
2010-09-09,6.70977
2010-09-10,6.725575999999999
2010-09-13,6.8520270000000005
2010-09-14,6.836221000000001
2010-09-15,6.7888020000000004
2010-09-16,6.5200949999999995
2010-09-17,6.4173540000000004
2010-09-20,6.614933000000001
2010-09-21,6.678158
2010-09-22,6.741383
2010-09-23,6.607028999999999
2010-09-24,6.875736
2010-09-27,6.883639
2010-09-28,6.883639
2010-09-29,6.7888020000000004
2010-09-30,6.717673
2010-10-01,6.812511
2010-10-04,6.567514
2010-10-05,6.70977
2010-10-06,6.70977
2010-10-07,6.535901
2010-10-08,6.622836
2010-10-11,6.385741
2010-10-12,6.441063
2010-10-13,6.441063
2010-10-14,6.385741
2010-10-15,6.2513879999999995
2010-10-18,6.140744000000001
2010-10-19,6.093325
2010-10-20,6.362032
2010-10-21,6.369935
2010-10-22,6.472676
2010-10-25,6.448967
2010-10-26,6.891541999999999
2010-10-27,6.883639
2010-10-28,6.986381
2010-10-29,6.931058
2010-11-01,6.828317999999999
2010-11-02,7.223475
2010-11-03,7.270894
2010-11-04,7.6265350000000005
2010-11-05,7.6344389999999995
2010-11-08,7.745082000000001
2010-11-09,7.476375999999999
2010-11-10,7.547503999999999
2010-11-11,7.547503999999999
2010-11-12,7.3262160000000005
2010-11-15,7.231378
2010-11-16,7.025896
2010-11-17,7.065411999999999
2010-11-18,7.239281
2010-11-19,7.342022
2010-11-22,7.342022
2010-11-23,7.097024
2010-11-24,7.373634
2010-11-26,7.168153
2010-11-29,7.1918619999999995
2010-11-30,7.144444
2010-12-01,7.270894
2010-12-02,7.571213
2010-12-03,7.681857000000001
2010-12-06,7.808308
2010-12-07,7.832017
2010-12-08,7.784598
2010-12-09,7.816211
2010-12-10,7.737178999999999
2010-12-13,7.871532000000001
2010-12-14,7.958467
2010-12-15,7.855726
2010-12-16,7.958467
2010-12-17,7.974274
2010-12-20,8.140239999999999
2010-12-21,8.590719
2010-12-22,8.480075
2010-12-23,8.401043
2010-12-27,8.353624
2010-12-28,8.345721000000001
2010-12-29,8.503784
2010-12-30,8.480075
2010-12-31,8.464269
2011-01-03,8.66975
2011-01-04,8.66975
2011-01-05,8.646041
2011-01-06,8.393139999999999
2011-01-07,8.503784
2011-01-10,8.282496
2011-01-11,8.432656
2011-01-12,8.5433
2011-01-13,8.306206
2011-01-14,8.306206
2011-01-18,8.092821
2011-01-19,7.974274
2011-01-20,8.069111
2011-01-21,7.9663710000000005
2011-01-24,8.408947
2011-01-25,8.345721000000001
2011-01-26,8.203465
2011-01-27,8.195561
2011-01-28,7.484278999999999
2011-01-31,7.484278999999999
2011-02-01,7.587019000000001
2011-02-02,7.492182000000001
2011-02-03,7.6660509999999995
2011-02-04,7.515891000000001
2011-02-07,7.71347
2011-02-08,7.752985000000001
2011-02-09,7.673953999999999
2011-02-10,7.5237940000000005
2011-02-11,7.452666000000001
2011-02-14,7.6265350000000005
2011-02-15,7.4289570000000005
2011-02-16,7.579116
2011-02-17,7.681857000000001
2011-02-18,7.658148
2011-02-22,7.16025
2011-02-23,7.152347
2011-02-24,7.049605000000001
2011-02-25,7.152347
2011-02-28,7.104928
2011-03-01,6.907349000000001
2011-03-02,6.986381
2011-03-03,7.017993
2011-03-04,7.025896
2011-03-07,6.907349000000001
2011-03-08,7.025896
2011-03-09,6.85993
2011-03-10,6.796705
2011-03-11,6.938961999999999
2011-03-14,7.002186999999999
2011-03-15,6.954768
2011-03-16,6.717673
2011-03-17,6.693964
2011-03-18,6.780899000000001
2011-03-21,6.891541999999999
2011-03-22,6.85993
2011-03-23,6.8520270000000005
2011-03-24,7.144444
2011-03-25,6.962671
2011-03-28,6.9942839999999995
2011-03-29,7.041702000000001
2011-03-30,7.097024
2011-03-31,7.057509
2011-04-01,7.255087
2011-04-04,7.262989999999999
2011-04-05,7.247184
2011-04-06,7.270894
2011-04-07,7.16025
2011-04-08,6.986381
2011-04-11,6.85993
2011-04-12,6.812511
2011-04-13,6.883639
2011-04-14,6.923155
2011-04-15,7.002186999999999
2011-04-18,6.670255
2011-04-19,6.780899000000001
2011-04-20,6.85993
2011-04-21,6.9942839999999995
2011-04-25,6.946865
2011-04-26,6.899446000000001
2011-04-27,6.812511
2011-04-28,6.867833
2011-04-29,6.85993
2011-05-02,6.828317999999999
2011-05-03,6.646545
2011-05-04,6.30671
2011-05-05,6.298807
2011-05-06,6.354129
2011-05-09,6.275097
2011-05-10,6.472676
2011-05-11,6.385741
2011-05-12,6.480579
2011-05-13,6.464773
2011-05-16,6.527998
2011-05-17,6.5200949999999995
2011-05-18,6.543804
2011-05-19,6.55961
2011-05-20,6.535901
2011-05-23,6.456869999999999
2011-05-24,6.456869999999999
2011-05-25,6.5200949999999995
2011-05-26,6.575417
2011-05-27,6.670255
2011-05-31,6.804608
2011-06-01,6.622836
2011-06-02,6.638642
2011-06-03,6.58332
2011-06-06,6.480579
2011-06-07,6.527998
2011-06-08,6.401547
2011-06-09,6.369935
2011-06-10,6.093325
2011-06-13,5.998487
2011-06-14,6.2118720000000005
2011-06-15,6.101228
2011-06-16,6.069615
2011-06-17,6.109131
2011-06-20,6.188162999999999
2011-06-21,6.377838
2011-06-22,6.354129
2011-06-23,6.385741
2011-06-24,6.322516
2011-06-27,6.441063
2011-06-28,6.543804
2011-06-29,6.820415
2011-06-30,6.796705
2011-07-01,6.844124000000001
2011-07-05,6.646545
2011-07-06,6.607028999999999
2011-07-07,6.725575999999999
2011-07-08,6.614933000000001
2011-07-11,6.377838
2011-07-12,6.330419999999999
2011-07-13,6.393644
2011-07-14,6.275097
2011-07-15,6.188162999999999
2011-07-18,6.109131
2011-07-19,6.148647
2011-07-20,6.053808999999999
2011-07-21,6.196066
2011-07-22,5.927359
2011-07-25,5.8088120000000005
2011-07-26,5.816715
2011-07-27,5.706071
2011-07-28,5.310914
2011-07-29,5.563814
2011-08-01,5.397848000000001
2011-08-02,5.002691
2011-08-03,4.89995
2011-08-04,4.47318
2011-08-05,4.568018
2011-08-08,3.9831849999999998
2011-08-09,4.236086
2011-08-10,3.8962510000000004
2011-08-11,4.109635
2011-08-12,4.078023
2011-08-15,4.394149
2011-08-16,4.488986
2011-08-17,4.402051999999999
2011-08-18,4.0622169999999995
2011-08-19,3.9357660000000005
2011-08-22,3.8725410000000005
2011-08-23,4.070119999999999
2011-08-24,4.1570540000000005
2011-08-25,4.006895
2011-08-26,3.9515730000000002
2011-08-29,4.220280000000001
2011-08-30,4.149151
2011-08-31,4.243989
2011-09-01,4.1570540000000005
2011-09-02,3.9910879999999995
2011-09-06,3.9199599999999997
2011-09-07,4.1570540000000005
2011-09-08,4.149151
2011-09-09,3.912057
2011-09-12,3.840929
2011-09-13,3.888347
2011-09-14,3.9357660000000005
2011-09-15,4.030604
2011-09-16,3.840929
2011-09-19,3.635447
2011-09-20,3.295612
2011-09-21,3.082227
2011-09-22,2.6396509999999997
2011-09-23,2.797714
2011-09-26,2.932067
2011-09-27,2.91626
2011-09-28,2.7344880000000003
2011-09-29,2.710779
2011-09-30,2.497394
2011-10-03,2.054818
2011-10-04,2.291912
2011-10-05,2.307719
2011-10-06,2.331428
2011-10-07,2.228687
2011-10-10,2.331428
2011-10-11,2.291912
2011-10-12,2.718682
2011-10-13,2.9241639999999998
2011-10-14,2.96368
2011-10-17,2.615941
2011-10-18,2.829326
2011-10-19,2.821423
2011-10-20,2.758198
2011-10-21,2.781907
2011-10-24,3.0031950000000003
2011-10-25,2.845132
2011-10-26,2.932067
2011-10-27,3.5169
2011-10-28,3.501093
2011-10-31,3.453675
2011-11-01,3.184968
2011-11-02,3.3351269999999995
2011-11-03,3.548512
2011-11-04,3.698672
2011-11-07,3.7460910000000003
2011-11-08,3.825122
2011-11-09,3.429965
2011-11-10,3.477384
2011-11-11,3.659156
2011-11-14,3.580125
2011-11-15,3.6670589999999996
2011-11-16,3.564318
2011-11-17,3.453675
2011-11-18,3.374643
2011-11-21,3.169161
2011-11-22,3.248193
2011-11-23,2.9715830000000003
2011-11-25,2.750294
2011-11-28,3.256096
2011-11-29,3.4141589999999997
2011-11-30,3.682866
2011-12-01,3.7302839999999997
2011-12-02,3.777704
2011-12-05,3.9910879999999995
2011-12-06,3.9515730000000002
2011-12-07,4.0227010000000005
2011-12-08,3.7618970000000003
2011-12-09,4.006895
2011-12-12,3.753994
2011-12-13,3.7381879999999996
2011-12-14,3.682866
2011-12-15,3.7302839999999997
2011-12-16,3.975282
2011-12-19,3.753994
2011-12-20,4.038507
2011-12-21,4.0227010000000005
2011-12-22,4.32302
2011-12-23,4.299311
2011-12-27,4.212377
2011-12-28,4.1570540000000005
2011-12-29,4.2597949999999996
2011-12-30,4.2597949999999996
2012-01-03,4.4257610000000005
2012-01-04,4.488986
2012-01-05,4.402051999999999
2012-01-06,4.2914080000000006
2012-01-09,4.220280000000001
2012-01-10,4.267698
2012-01-11,4.4257610000000005
2012-01-12,4.560115000000001
2012-01-13,4.457374
2012-01-17,4.528502
2012-01-18,4.892047
2012-01-19,5.089625
2012-01-20,5.081722
2012-01-23,5.0659160000000005
2012-01-24,5.05011
2012-01-25,5.208173
2012-01-26,5.358333
2012-01-27,5.318817
2012-01-30,5.310914
2012-01-31,5.382042
2012-02-01,5.619136
2012-02-02,6.2118720000000005
2012-02-03,6.480579
2012-02-06,6.441063
2012-02-07,6.535901
2012-02-08,6.6860610000000005
2012-02-09,6.780899000000001
2012-02-10,6.6544490000000005
2012-02-13,6.765092
2012-02-14,6.551707
2012-02-15,6.504289
2012-02-16,6.678158
2012-02-17,6.73348
2012-02-21,6.535901
2012-02-22,6.385741
2012-02-23,6.235581
2012-02-24,5.816715
2012-02-27,6.109131
2012-02-28,6.077519000000001
2012-02-29,6.069615
2012-03-01,6.15655
2012-03-02,6.377838
2012-03-05,6.290904
2012-03-06,5.974778
2012-03-07,6.022197
2012-03-08,6.330419999999999
2012-03-09,6.354129
2012-03-12,6.15655
2012-03-13,6.346226000000001
2012-03-14,6.275097
2012-03-15,6.235581
2012-03-16,5.990583999999999
2012-03-19,6.069615
2012-03-20,6.148647
2012-03-21,6.4173540000000004
2012-03-22,6.2513879999999995
2012-03-23,6.298807
2012-03-26,6.369935
2012-03-27,6.435689
2012-03-28,6.32062
2012-03-29,6.4110309999999995
2012-03-30,6.378154
2012-04-02,6.4110309999999995
2012-04-03,6.271304
2012-04-04,6.106918
2012-04-05,6.09048
2012-04-09,5.958972
2012-04-10,5.605543
2012-04-11,5.671297
2012-04-12,5.802805
2012-04-13,5.589104
2012-04-16,5.482254
2012-04-17,5.687736
2012-04-18,5.580884999999999
2012-04-19,5.474034
2012-04-20,5.572666000000001
2012-04-23,5.506912000000001
2012-04-24,5.531569
2012-04-25,5.893218
2012-04-26,5.884998
2012-04-27,5.942533
2012-04-30,5.942533
2012-05-01,5.934314
2012-05-02,5.827463
2012-05-03,5.605543
2012-05-04,5.506912000000001
2012-05-07,5.671297
2012-05-08,5.564446
2012-05-09,5.490473000000001
2012-05-10,5.52335
2012-05-11,5.358965
2012-05-14,5.030194
2012-05-15,4.709642
2012-05-16,4.528818
2012-05-17,4.50416
2012-05-18,4.249363
2012-05-21,4.5781339999999995
2012-05-22,4.553476
2012-05-23,4.545257
2012-05-24,4.495941
2012-05-25,4.495941
2012-05-29,4.816493
2012-05-30,4.528818
2012-05-31,4.553476
2012-06-01,4.17539
2012-06-04,4.191828
2012-06-05,4.2000470000000005
2012-06-06,4.438406
2012-06-07,4.3726519999999995
2012-06-08,4.438406
2012-06-11,4.274021
2012-06-12,4.356214
2012-06-13,4.142513
2012-06-14,4.339775
2012-06-15,4.520599
2012-06-18,4.545257
2012-06-19,4.800054
2012-06-20,4.783616
2012-06-21,4.5616959999999995
2012-06-22,4.693204
2012-06-25,5.030194
2012-06-26,5.128825
2012-06-27,5.194579
2012-06-28,5.309648999999999
2012-06-29,5.531569
2012-07-02,5.52335
2012-07-03,5.548008
2012-07-05,5.3754029999999995
2012-07-06,5.367184
2012-07-09,5.219237000000001
2012-07-10,5.260333999999999
2012-07-11,5.350746
2012-07-12,5.350746
2012-07-13,5.580884999999999
2012-07-16,5.548008
2012-07-17,5.572666000000001
2012-07-18,5.40828
2012-07-19,5.572666000000001
2012-07-20,5.843902
2012-07-23,5.597323
2012-07-24,5.539789
2012-07-25,5.506912000000001
2012-07-26,5.811025
2012-07-27,6.123357
2012-07-30,5.909656
2012-07-31,5.720613
2012-08-01,5.687736
2012-08-02,5.811025
2012-08-03,5.958972
2012-08-06,6.041164
2012-08-07,5.909656
2012-08-08,5.950752
2012-08-09,5.967191000000001
2012-08-10,6.1726730000000005
2012-08-13,6.09048
2012-08-14,6.1397949999999994
2012-08-15,6.246646
2012-08-16,6.353497
2012-08-17,6.4603470000000005
2012-08-20,6.361716
2012-08-21,6.452128
2012-08-22,6.698706
2012-08-23,6.550758999999999
2012-08-24,6.6493899999999995
2012-08-27,6.509663
2012-08-28,6.468566
2012-08-29,6.353497
2012-08-30,6.263083999999999
2012-08-31,6.1397949999999994
2012-09-04,6.180892
2012-09-05,6.287742
2012-09-06,6.509663
2012-09-07,6.6493899999999995
2012-09-10,6.517882
2012-09-11,6.641171000000001
2012-09-12,6.821994999999999
2012-09-13,7.035696000000001
2012-09-14,6.87953
2012-09-17,6.912407000000001
2012-09-18,6.87953
2012-09-19,7.035696000000001
2012-09-20,7.002819000000001
2012-09-21,6.937065
2012-09-24,6.87953
2012-09-25,6.780899000000001
2012-09-26,6.54254
2012-09-27,6.805556
2012-09-28,6.846653
2012-10-01,6.986381
