Date,ACGL
2000-03-13,1.6527779999999999
2000-03-14,1.645833
2000-03-15,1.6597220000000001
2000-03-16,1.6597220000000001
2000-03-17,1.6527779999999999
2000-03-20,1.6597220000000001
2000-03-21,1.673611
2000-03-22,1.666667
2000-03-23,1.666667
2000-03-24,1.7222220000000001
2000-03-27,1.7222220000000001
2000-03-28,1.736111
2000-03-29,1.763889
2000-03-30,1.7847220000000001
2000-03-31,1.8194439999999998
2000-04-03,1.7847220000000001
2000-04-04,1.8402779999999999
2000-04-05,1.7777779999999999
2000-04-06,1.7777779999999999
2000-04-07,1.833333
2000-04-10,1.770833
2000-04-11,1.736111
2000-04-12,1.7222220000000001
2000-04-13,1.736111
2000-04-14,1.7256939999999998
2000-04-17,1.763889
2000-04-18,1.8055560000000002
2000-04-19,1.7222220000000001
2000-04-20,1.708333
2000-04-24,1.6805560000000002
2000-04-25,1.708333
2000-04-26,1.7256939999999998
2000-04-27,1.763889
2000-04-28,1.7100689999999998
2000-05-01,1.7152779999999999
2000-05-02,1.701389
2000-05-03,1.7222220000000001
2000-05-04,1.7777779999999999
2000-05-05,1.7777779999999999
2000-05-08,1.7430560000000002
2000-05-09,1.6944439999999998
2000-05-10,1.7430560000000002
2000-05-11,1.666667
2000-05-12,1.708333
2000-05-15,1.708333
2000-05-16,1.7222220000000001
2000-05-17,1.6805560000000002
2000-05-18,1.6805560000000002
2000-05-19,1.6944439999999998
2000-05-22,1.6805560000000002
2000-05-23,1.708333
2000-05-24,1.701389
2000-05-25,1.673611
2000-05-26,1.6944439999999998
2000-05-30,1.6527779999999999
2000-05-31,1.666667
2000-06-01,1.6805560000000002
2000-06-02,1.708333
2000-06-05,1.666667
2000-06-06,1.666667
2000-06-07,1.6805560000000002
2000-06-08,1.701389
2000-06-09,1.666667
2000-06-12,1.666667
2000-06-13,1.666667
2000-06-14,1.666667
2000-06-15,1.6527779999999999
2000-06-16,1.618056
2000-06-19,1.666667
2000-06-20,1.666667
2000-06-21,1.763889
2000-06-22,1.736111
2000-06-23,1.736111
2000-06-26,1.729167
2000-06-27,1.729167
2000-06-28,1.729167
2000-06-29,1.729167
2000-06-30,1.6597220000000001
2000-07-03,1.6597220000000001
2000-07-05,1.6944439999999998
2000-07-06,1.736111
2000-07-07,1.763889
2000-07-10,1.736111
2000-07-11,1.7569439999999998
2000-07-12,1.7569439999999998
2000-07-13,1.75
2000-07-14,1.7569439999999998
2000-07-17,1.7430560000000002
2000-07-18,1.7569439999999998
2000-07-19,1.75
2000-07-20,1.736111
2000-07-21,1.736111
2000-07-24,1.736111
2000-07-25,1.736111
2000-07-26,1.6805560000000002
2000-07-27,1.6944439999999998
2000-07-28,1.7100689999999998
2000-07-31,1.7222220000000001
2000-08-01,1.7569439999999998
2000-08-02,1.7569439999999998
2000-08-03,1.7222220000000001
2000-08-04,1.7222220000000001
2000-08-07,1.75
2000-08-08,1.7222220000000001
2000-08-09,1.666667
2000-08-10,1.6527779999999999
2000-08-11,1.6527779999999999
2000-08-14,1.6944439999999998
2000-08-15,1.666667
2000-08-16,1.6527779999999999
2000-08-17,1.666667
2000-08-18,1.666667
2000-08-21,1.666667
2000-08-22,1.6805560000000002
2000-08-23,1.6944439999999998
2000-08-24,1.666667
2000-08-25,1.6944439999999998
2000-08-28,1.763889
2000-08-29,1.7222220000000001
2000-08-30,1.6944439999999998
2000-08-31,1.6875
2000-09-01,1.729167
2000-09-05,1.6944439999999998
2000-09-06,1.7222220000000001
2000-09-07,1.75
2000-09-08,1.708333
2000-09-11,1.6944439999999998
2000-09-12,1.6805560000000002
2000-09-13,1.6805560000000002
2000-09-14,1.666667
2000-09-15,1.6805560000000002
2000-09-18,1.6944439999999998
2000-09-19,1.7222220000000001
2000-09-20,1.7222220000000001
2000-09-21,1.729167
2000-09-22,1.7100689999999998
2000-09-25,1.708333
2000-09-26,1.708333
2000-09-27,1.708333
2000-09-28,1.7222220000000001
2000-09-29,1.75
2000-10-02,1.75
2000-10-03,1.763889
2000-10-04,1.736111
2000-10-05,1.763889
2000-10-06,1.7430560000000002
2000-10-09,1.736111
2000-10-10,1.7222220000000001
2000-10-11,1.7430560000000002
2000-10-12,1.7430560000000002
2000-10-13,1.7430560000000002
2000-10-16,1.7569439999999998
2000-10-17,1.7569439999999998
2000-10-18,1.75
2000-10-19,1.708333
2000-10-20,1.6875
2000-10-23,1.736111
2000-10-24,1.7222220000000001
2000-10-25,1.736111
2000-10-26,1.7222220000000001
2000-10-27,1.7152779999999999
2000-10-30,1.7222220000000001
2000-10-31,1.7222220000000001
2000-11-01,1.7222220000000001
2000-11-02,1.7569439999999998
2000-11-03,1.708333
2000-11-06,1.708333
2000-11-07,1.729167
2000-11-08,1.736111
2000-11-09,1.7222220000000001
2000-11-10,1.708333
2000-11-13,1.75
2000-11-14,1.701389
2000-11-15,1.6875
2000-11-16,1.6944439999999998
2000-11-17,1.6944439999999998
2000-11-20,1.6944439999999998
2000-11-21,1.590278
2000-11-22,1.673611
2000-11-24,1.6944439999999998
2000-11-27,1.708333
2000-11-28,1.673611
2000-11-29,1.638889
2000-11-30,1.666667
2000-12-01,1.611111
2000-12-04,1.625
2000-12-05,1.638889
2000-12-06,1.638889
2000-12-07,1.638889
2000-12-08,1.631944
2000-12-11,1.638889
2000-12-12,1.6527779999999999
2000-12-13,1.6597220000000001
2000-12-14,1.6597220000000001
2000-12-15,1.6597220000000001
2000-12-18,1.6527779999999999
2000-12-19,1.6527779999999999
2000-12-20,1.638889
2000-12-21,1.631944
2000-12-22,1.638889
2000-12-26,1.638889
2000-12-27,1.631944
2000-12-28,1.597222
2000-12-29,1.666667
2001-01-02,1.611111
2001-01-03,1.611111
2001-01-04,1.611111
2001-01-05,1.611111
2001-01-08,1.645833
2001-01-09,1.6527779999999999
2001-01-10,1.631944
2001-01-11,1.6527779999999999
2001-01-12,1.7569439999999998
2001-01-16,1.673611
2001-01-17,1.736111
2001-01-18,1.736111
2001-01-19,1.6527779999999999
2001-01-22,1.645833
2001-01-23,1.666667
2001-01-24,1.7152779999999999
2001-01-25,1.7152779999999999
2001-01-26,1.6527779999999999
2001-01-29,1.618056
2001-01-30,1.666667
2001-01-31,1.7152779999999999
2001-02-01,1.701389
2001-02-02,1.736111
2001-02-05,1.7222220000000001
2001-02-06,1.736111
2001-02-07,1.7222220000000001
2001-02-08,1.729167
2001-02-09,1.7222220000000001
2001-02-12,1.729167
2001-02-13,1.729167
2001-02-14,1.729167
2001-02-15,1.7430560000000002
2001-02-16,1.8402779999999999
2001-02-20,2.006944
2001-02-21,1.8125
2001-02-22,1.7847220000000001
2001-02-23,1.7847220000000001
2001-02-26,1.7847220000000001
2001-02-27,1.7777779999999999
2001-02-28,1.7777779999999999
2001-03-01,1.7777779999999999
2001-03-02,1.7430560000000002
2001-03-05,1.7777779999999999
2001-03-06,1.755208
2001-03-07,1.7847220000000001
2001-03-08,1.7777779999999999
2001-03-09,1.7777779999999999
2001-03-12,1.763889
2001-03-13,1.763889
2001-03-14,1.763889
2001-03-15,1.7777779999999999
2001-03-16,1.736111
2001-03-19,1.75
2001-03-20,1.75
2001-03-21,1.7777779999999999
2001-03-22,1.7777779999999999
2001-03-23,1.736111
2001-03-26,1.6805560000000002
2001-03-27,1.708333
2001-03-28,1.791667
2001-03-29,1.7847220000000001
2001-03-30,1.763889
2001-04-02,1.6805560000000002
2001-04-03,1.6944439999999998
2001-04-04,1.7222220000000001
2001-04-05,1.666667
2001-04-06,1.7430560000000002
2001-04-09,1.74
2001-04-10,1.75
2001-04-11,1.75
2001-04-12,1.7333330000000002
2001-04-16,1.686667
2001-04-17,1.7422220000000002
2001-04-18,1.7777779999999999
2001-04-19,1.711111
2001-04-20,1.7233330000000002
2001-04-23,1.7277779999999998
2001-04-24,1.75
2001-04-25,1.75
2001-04-26,1.77
2001-04-27,1.761111
2001-04-30,1.761111
2001-05-01,1.7755560000000001
2001-05-02,1.7366669999999997
2001-05-03,1.7555560000000001
2001-05-04,1.75
2001-05-07,1.7666669999999998
2001-05-08,1.7
2001-05-09,1.6877779999999998
2001-05-10,1.7666669999999998
2001-05-11,1.7666669999999998
2001-05-14,1.761111
2001-05-15,1.761111
2001-05-16,1.8055560000000002
2001-05-17,1.8055560000000002
2001-05-18,1.8211110000000001
2001-05-21,1.8055560000000002
2001-05-22,1.8111110000000001
2001-05-23,1.8544450000000001
2001-05-24,1.823333
2001-05-25,1.8111110000000001
2001-05-29,1.8555560000000002
2001-05-30,1.8544450000000001
2001-05-31,1.861111
2001-06-01,1.861111
2001-06-04,1.8633330000000001
2001-06-05,1.877778
2001-06-06,1.868889
2001-06-07,1.872222
2001-06-08,1.872222
2001-06-11,1.75
2001-06-12,1.7777779999999999
2001-06-13,1.822222
2001-06-14,1.8111110000000001
2001-06-15,1.7833330000000003
2001-06-18,1.7833330000000003
2001-06-19,1.761111
2001-06-20,1.7333330000000002
2001-06-21,1.7466669999999997
2001-06-22,1.7777779999999999
2001-06-25,1.861111
2001-06-26,1.85
2001-06-27,1.861111
2001-06-28,1.788889
2001-06-29,1.75
2001-07-02,1.872222
2001-07-03,1.872222
2001-07-05,1.872222
2001-07-06,1.872222
2001-07-09,1.871111
2001-07-10,1.872222
2001-07-11,1.8666669999999999
2001-07-12,1.8833330000000001
2001-07-13,1.872222
2001-07-16,1.92
2001-07-17,1.901111
2001-07-18,1.888889
2001-07-19,1.9777779999999998
2001-07-20,1.99
2001-07-23,1.96
2001-07-24,1.98
2001-07-25,1.9666669999999997
2001-07-26,1.8955549999999999
2001-07-27,1.8766669999999999
2001-07-30,1.872222
2001-07-31,1.872222
2001-08-01,1.872222
2001-08-02,1.872222
2001-08-03,1.872222
2001-08-06,1.9044439999999998
2001-08-07,1.9777779999999998
2001-08-08,1.9777779999999998
2001-08-09,1.872222
2001-08-10,1.872222
2001-08-13,1.9377779999999998
2001-08-14,1.8944439999999998
2001-08-15,1.9
2001-08-16,1.8955549999999999
2001-08-17,1.9033330000000002
2001-08-20,1.955556
2001-08-21,1.926667
2001-08-22,1.9544439999999998
2001-08-23,1.9333330000000002
2001-08-24,1.9433330000000002
2001-08-27,1.9244439999999998
2001-08-28,1.8944439999999998
2001-08-29,1.8944439999999998
2001-08-30,1.922222
2001-08-31,1.9666669999999997
2001-09-04,1.9666669999999997
2001-09-05,2.0266669999999998
2001-09-06,2.015556
2001-09-07,2.0266669999999998
2001-09-10,2.1333330000000004
2001-09-17,2.011111
2001-09-18,1.9722220000000001
2001-09-19,1.955556
2001-09-20,1.911111
2001-09-21,1.781111
2001-09-24,1.8055560000000002
2001-09-25,1.9
2001-09-26,1.877778
2001-09-27,1.8666669999999999
2001-09-28,1.861111
2001-10-01,1.833333
2001-10-02,1.838889
2001-10-03,1.838889
2001-10-04,1.833333
2001-10-05,1.888889
2001-10-08,1.888889
2001-10-09,1.838889
2001-10-10,1.8555560000000002
2001-10-11,1.861111
2001-10-12,1.822222
2001-10-15,1.861111
2001-10-16,1.8944439999999998
2001-10-17,1.862222
2001-10-18,1.861111
2001-10-19,1.888889
2001-10-22,1.888889
2001-10-23,1.9377779999999998
2001-10-24,2.694444
2001-10-25,2.666667
2001-10-26,2.588889
2001-10-29,2.611111
2001-10-30,2.588889
2001-10-31,2.611111
2001-11-01,2.643333
2001-11-02,2.644444
2001-11-05,2.6422220000000003
2001-11-06,2.643333
2001-11-07,2.583333
2001-11-08,2.604445
2001-11-09,2.555556
2001-11-12,2.611111
2001-11-13,2.583333
2001-11-14,2.555556
2001-11-15,2.561111
2001-11-16,2.644444
2001-11-19,2.6355560000000002
2001-11-20,2.5877779999999997
2001-11-21,2.6222220000000003
2001-11-23,2.572222
2001-11-26,2.6222220000000003
2001-11-27,2.6166669999999996
2001-11-28,2.644444
2001-11-29,2.638889
2001-11-30,2.6277779999999997
2001-12-03,2.6277779999999997
2001-12-04,2.6333330000000004
2001-12-05,2.6222220000000003
2001-12-06,2.694444
2001-12-07,2.605556
2001-12-10,2.632222
2001-12-11,2.6333330000000004
2001-12-12,2.638889
2001-12-13,2.6355560000000002
2001-12-14,2.685555
2001-12-17,2.672222
2001-12-18,2.644444
2001-12-19,2.638889
2001-12-20,2.694444
2001-12-21,2.707778
2001-12-24,2.694444
2001-12-26,2.761111
2001-12-27,2.844445
2001-12-28,2.844445
2001-12-31,2.861111
2002-01-02,2.945555
2002-01-03,3.008889
2002-01-04,2.984444
2002-01-07,2.997778
2002-01-08,3.055556
2002-01-09,3.104445
2002-01-10,3.027778
2002-01-11,3.0388889999999997
2002-01-14,3.083333
2002-01-15,2.944444
2002-01-16,2.895555
2002-01-17,2.856667
2002-01-18,2.811111
2002-01-22,2.8777779999999997
2002-01-23,2.888889
2002-01-24,2.888889
2002-01-25,2.888889
2002-01-28,2.833333
2002-01-29,2.833333
2002-01-30,2.833333
2002-01-31,2.835556
2002-02-01,2.9411110000000003
2002-02-04,3.0
2002-02-05,2.91
2002-02-06,2.878889
2002-02-07,2.902222
2002-02-08,2.845556
2002-02-11,2.957778
2002-02-12,2.888889
2002-02-13,2.955555
2002-02-14,3.0
2002-02-15,3.0
2002-02-19,2.977778
2002-02-20,2.988889
2002-02-21,2.947778
2002-02-22,2.988889
2002-02-25,2.94
2002-02-26,2.916667
2002-02-27,2.933333
2002-02-28,2.988889
2002-03-01,2.945555
2002-03-04,2.954444
2002-03-05,2.983333
2002-03-06,2.977778
2002-03-07,3.03
2002-03-08,2.9666669999999997
2002-03-11,3.05
2002-03-12,3.0
2002-03-13,3.015556
2002-03-14,3.025556
2002-03-15,3.03
2002-03-18,2.988889
2002-03-19,2.934444
2002-03-20,2.938889
2002-03-21,2.933333
2002-03-22,2.88
2002-03-25,2.79
2002-03-26,2.9066669999999997
2002-03-27,2.861111
2002-03-28,2.867778
2002-04-01,2.833333
2002-04-02,2.858889
2002-04-03,2.972222
2002-04-04,3.044445
2002-04-05,3.072222
2002-04-08,3.097778
2002-04-09,3.018889
2002-04-10,3.044445
2002-04-11,3.1
2002-04-12,3.177778
2002-04-15,3.177778
2002-04-16,3.205555
2002-04-17,3.21
2002-04-18,3.252222
2002-04-19,3.222222
2002-04-22,3.1911110000000003
2002-04-23,3.2
2002-04-24,3.217778
2002-04-25,3.2166669999999997
2002-04-26,3.183333
2002-04-29,3.1277779999999997
2002-04-30,3.242222
2002-05-01,3.3344449999999997
2002-05-02,3.394444
2002-05-03,3.322222
2002-05-06,3.194444
2002-05-07,3.19
2002-05-08,3.273333
2002-05-09,3.218889
2002-05-10,3.2888889999999997
2002-05-13,3.416667
2002-05-14,3.411111
2002-05-15,3.338889
2002-05-16,3.388889
2002-05-17,3.388889
2002-05-20,3.3522220000000003
2002-05-21,3.3055559999999997
2002-05-22,3.248889
2002-05-23,3.344445
2002-05-24,3.3
2002-05-28,3.321111
2002-05-29,3.238889
2002-05-30,3.274444
2002-05-31,3.3
2002-06-03,3.322222
2002-06-04,3.275556
2002-06-05,3.2833330000000003
2002-06-06,3.25
2002-06-07,3.221111
2002-06-10,3.234444
2002-06-11,3.212222
2002-06-12,3.22
2002-06-13,3.258889
2002-06-14,3.25
2002-06-17,3.307778
2002-06-18,3.2888889999999997
2002-06-19,3.2233330000000002
2002-06-20,3.24
2002-06-21,3.278889
2002-06-24,3.177778
2002-06-25,3.08
2002-06-26,3.027778
2002-06-27,3.011111
2002-06-28,3.1277779999999997
2002-07-01,3.144444
2002-07-02,2.9866669999999997
2002-07-03,2.978889
2002-07-05,3.015556
2002-07-08,3.055556
2002-07-09,3.1477779999999997
2002-07-10,2.904444
2002-07-11,2.9266669999999997
2002-07-12,2.818889
2002-07-15,2.73
2002-07-16,2.8433330000000003
2002-07-17,2.666667
2002-07-18,2.666667
2002-07-19,2.666667
2002-07-22,2.7111110000000003
2002-07-23,2.68
2002-07-24,2.777778
2002-07-25,2.812222
2002-07-26,2.878889
2002-07-29,3.055556
2002-07-30,2.9666669999999997
2002-07-31,2.9933330000000002
2002-08-01,3.01
2002-08-02,3.0388889999999997
2002-08-05,2.905555
2002-08-06,2.923333
2002-08-07,3.003333
2002-08-08,3.01
2002-08-09,3.015556
2002-08-12,2.982222
2002-08-13,3.068889
2002-08-14,3.11
2002-08-15,3.066667
2002-08-16,3.075556
2002-08-19,3.066667
2002-08-20,3.121111
2002-08-21,3.111111
2002-08-22,3.105556
2002-08-23,3.112222
2002-08-26,3.1133330000000004
2002-08-27,3.118889
2002-08-28,3.104445
2002-08-29,3.088889
2002-08-30,3.112222
2002-09-03,3.084445
2002-09-04,3.07
2002-09-05,2.995556
2002-09-06,3.0
2002-09-09,3.044445
2002-09-10,3.1
2002-09-11,3.022222
2002-09-12,3.032222
2002-09-13,3.077778
2002-09-16,3.088889
2002-09-17,3.1
2002-09-18,3.088889
2002-09-19,3.088889
2002-09-20,3.144444
2002-09-23,3.066667
2002-09-24,3.022222
2002-09-25,3.022222
2002-09-26,3.1166669999999996
2002-09-27,3.11
2002-09-30,3.1
2002-10-01,3.111111
2002-10-02,2.9611110000000003
2002-10-03,2.95
2002-10-04,2.955555
2002-10-07,2.953333
2002-10-08,2.9933330000000002
2002-10-09,2.977778
2002-10-10,2.977778
2002-10-11,2.983333
2002-10-14,2.955555
2002-10-15,2.982222
2002-10-16,3.0333330000000003
2002-10-17,2.916667
2002-10-18,2.971111
2002-10-21,2.9855560000000003
2002-10-22,3.0344439999999997
2002-10-23,3.0333330000000003
2002-10-24,3.032222
2002-10-25,3.0677779999999997
2002-10-28,3.112222
2002-10-29,3.105556
2002-10-30,3.11
2002-10-31,3.112222
2002-11-01,3.111111
2002-11-04,3.0933330000000003
2002-11-05,3.074445
2002-11-06,3.1077779999999997
2002-11-07,3.11
2002-11-08,3.055556
2002-11-11,3.085556
2002-11-12,3.17
2002-11-13,3.2233330000000002
2002-11-14,3.25
2002-11-15,3.35
2002-11-18,3.481111
2002-11-19,3.43
2002-11-20,3.41
2002-11-21,3.358889
2002-11-22,3.344445
2002-11-25,3.371111
2002-11-26,3.333333
2002-11-27,3.322222
2002-11-29,3.361111
2002-12-02,3.4444440000000003
2002-12-03,3.482222
2002-12-04,3.6277779999999997
2002-12-05,3.644444
2002-12-06,3.621111
2002-12-09,3.6
2002-12-10,3.628889
2002-12-11,3.626667
2002-12-12,3.546667
2002-12-13,3.458889
2002-12-16,3.474444
2002-12-17,3.402222
2002-12-18,3.3722220000000003
2002-12-19,3.3833330000000004
2002-12-20,3.388889
2002-12-23,3.3977779999999997
2002-12-24,3.425555
2002-12-26,3.4322220000000003
2002-12-27,3.387778
2002-12-30,3.3433330000000003
2002-12-31,3.463333
2003-01-02,3.4466669999999997
2003-01-03,3.458889
2003-01-06,3.425555
2003-01-07,3.378889
2003-01-08,3.331111
2003-01-09,3.3666669999999996
2003-01-10,3.355556
2003-01-13,3.367778
2003-01-14,3.43
2003-01-15,3.4666669999999997
2003-01-16,3.501111
2003-01-17,3.447778
2003-01-21,3.445555
2003-01-22,3.453333
2003-01-23,3.5
2003-01-24,3.503333
2003-01-27,3.498889
2003-01-28,3.437778
2003-01-29,3.4244440000000003
2003-01-30,3.408889
2003-01-31,3.391111
2003-02-03,3.39
2003-02-04,3.3655559999999998
2003-02-05,3.368889
2003-02-06,3.3655559999999998
2003-02-07,3.277778
2003-02-10,3.3055559999999997
2003-02-11,3.313333
2003-02-12,3.282222
2003-02-13,3.2944449999999996
2003-02-14,3.311111
2003-02-18,3.324445
2003-02-19,3.208889
2003-02-20,3.144444
2003-02-21,3.214444
2003-02-24,3.106667
2003-02-25,3.106667
2003-02-26,3.227778
2003-02-27,3.3233330000000003
2003-02-28,3.4733330000000002
2003-03-03,3.547778
2003-03-04,3.5388889999999997
2003-03-05,3.56
2003-03-06,3.554445
2003-03-07,3.577778
2003-03-10,3.606667
2003-03-11,3.623333
2003-03-12,3.5555559999999997
2003-03-13,3.638889
2003-03-14,3.641111
2003-03-17,3.631111
2003-03-18,3.6222220000000003
2003-03-19,3.666667
2003-03-20,3.666667
2003-03-21,3.672222
2003-03-24,3.67
2003-03-25,3.6822220000000003
2003-03-26,3.683333
2003-03-27,3.703333
2003-03-28,3.7455559999999997
2003-03-31,3.771111
2003-04-01,3.833333
2003-04-02,3.835556
2003-04-03,3.8055559999999997
2003-04-04,3.704444
2003-04-07,3.703333
2003-04-08,3.772222
2003-04-09,3.804445
2003-04-10,3.815556
2003-04-11,3.824445
2003-04-14,3.8755559999999996
2003-04-15,3.85
2003-04-16,3.8655559999999998
2003-04-17,3.8322220000000002
2003-04-21,3.833333
2003-04-22,3.98
2003-04-23,3.943333
2003-04-24,3.856667
2003-04-25,3.84
2003-04-28,3.8744440000000004
2003-04-29,3.953333
2003-04-30,3.861111
2003-05-01,3.972222
2003-05-02,3.9755559999999996
2003-05-05,3.951111
2003-05-06,3.9666669999999997
2003-05-07,3.9733330000000002
2003-05-08,3.934444
2003-05-09,3.8755559999999996
2003-05-12,4.0
2003-05-13,3.928889
2003-05-14,4.053333
2003-05-15,4.111111
2003-05-16,4.094444
2003-05-19,4.067778
2003-05-20,4.043334
2003-05-21,3.893333
2003-05-22,3.9666669999999997
2003-05-23,4.024445
2003-05-27,4.052222
2003-05-28,4.023333999999999
2003-05-29,4.022222
2003-05-30,4.111111
2003-06-02,4.115556
2003-06-03,4.144444
2003-06-04,4.17
2003-06-05,4.162222
2003-06-06,4.141111
2003-06-09,4.036667
2003-06-10,4.06
2003-06-11,4.05
2003-06-12,4.066667
2003-06-13,4.026667
2003-06-16,4.066667
2003-06-17,3.982222
2003-06-18,3.8633330000000004
2003-06-19,3.826667
2003-06-20,3.8344449999999997
2003-06-23,3.782222
2003-06-24,3.755556
2003-06-25,3.784444
2003-06-26,3.777778
2003-06-27,3.861111
2003-06-30,3.853333
2003-07-01,3.856667
2003-07-02,3.882222
2003-07-03,3.878889
2003-07-07,3.9355550000000004
2003-07-08,3.936667
2003-07-09,3.9555550000000004
2003-07-10,3.905555
2003-07-11,3.91
2003-07-14,3.942222
2003-07-15,3.943333
2003-07-16,3.92
2003-07-17,3.811111
2003-07-18,3.868889
2003-07-21,3.855556
2003-07-22,3.858889
2003-07-23,3.766667
2003-07-24,3.7455559999999997
2003-07-25,3.7833330000000003
2003-07-28,3.807778
2003-07-29,3.806667
2003-07-30,3.766667
2003-07-31,3.811111
2003-08-01,3.5555559999999997
2003-08-04,3.467778
2003-08-05,3.652222
2003-08-06,3.737778
2003-08-07,3.75
2003-08-08,3.7744440000000004
2003-08-11,3.813333
2003-08-12,3.7888889999999997
2003-08-13,3.787778
2003-08-14,3.841111
2003-08-15,3.811111
2003-08-18,3.894444
2003-08-19,3.9066669999999997
2003-08-20,3.885556
2003-08-21,3.8722220000000003
2003-08-22,3.851111
2003-08-25,3.7888889999999997
2003-08-26,3.81
2003-08-27,3.844445
2003-08-28,3.796667
2003-08-29,3.777778
2003-09-02,3.74
2003-09-03,3.81
2003-09-04,3.833333
2003-09-05,3.777778
2003-09-08,3.8288889999999998
2003-09-09,3.824445
2003-09-10,3.812222
2003-09-11,3.775556
2003-09-12,3.727778
2003-09-15,3.658889
2003-09-16,3.718889
2003-09-17,3.721111
2003-09-18,3.757778
2003-09-19,3.744444
2003-09-22,3.708889
2003-09-23,3.6911110000000003
2003-09-24,3.611111
2003-09-25,3.6544440000000002
2003-09-26,3.666667
2003-09-29,3.655555
2003-09-30,3.6744440000000003
2003-10-01,3.713333
2003-10-02,3.7166669999999997
2003-10-03,3.715556
2003-10-06,3.744444
2003-10-07,3.731111
2003-10-08,3.7766669999999998
2003-10-09,3.83
2003-10-10,3.7944449999999996
2003-10-13,3.8666669999999996
2003-10-14,3.9244440000000003
2003-10-15,3.8633330000000004
2003-10-16,3.864444
2003-10-17,3.907778
2003-10-20,3.916667
2003-10-21,4.014444
2003-10-22,3.9555550000000004
2003-10-23,3.9955559999999997
2003-10-24,3.948889
2003-10-27,3.934444
2003-10-28,3.9411110000000003
2003-10-29,4.05
2003-10-30,4.0288889999999995
2003-10-31,4.055555
2003-11-03,4.16
2003-11-04,4.275556
2003-11-05,4.356667
2003-11-06,4.3333330000000005
2003-11-07,4.331111
2003-11-10,4.294445
2003-11-11,4.297778
2003-11-12,4.256667
2003-11-13,4.21
2003-11-14,4.215555999999999
2003-11-17,4.112222
2003-11-18,4.156667
2003-11-19,4.194445
2003-11-20,4.0855559999999995
2003-11-21,4.08
2003-11-24,4.066667
2003-11-25,4.091111
2003-11-26,4.154444
2003-11-28,4.106667
2003-12-01,4.173333
2003-12-02,4.264444
2003-12-03,4.258889
2003-12-04,4.233333
2003-12-05,4.2444440000000005
2003-12-08,4.34
2003-12-09,4.346667
2003-12-10,4.3333330000000005
2003-12-11,4.328889
2003-12-12,4.355556
2003-12-15,4.321111
2003-12-16,4.297778
2003-12-17,4.26
2003-12-18,4.331111
2003-12-19,4.344444
2003-12-22,4.37
2003-12-23,4.363333
2003-12-24,4.368889
2003-12-26,4.368889
2003-12-29,4.397778
2003-12-30,4.443333
2003-12-31,4.428889
2004-01-02,4.488889
2004-01-05,4.455555
2004-01-06,4.45
2004-01-07,4.441111
2004-01-08,4.481111
2004-01-09,4.5777779999999995
2004-01-12,4.622222
2004-01-13,4.667778
2004-01-14,4.7044440000000005
2004-01-15,4.777778
2004-01-16,4.786667
2004-01-20,4.8333330000000005
2004-01-21,4.853333
2004-01-22,4.838889
2004-01-23,4.845556
2004-01-26,4.94
2004-01-27,4.957778
2004-01-28,5.006667
2004-01-29,4.944445
2004-01-30,4.872222
2004-02-02,4.87
2004-02-03,4.855556
2004-02-04,4.782222
2004-02-05,4.784444000000001
2004-02-06,4.797778
2004-02-09,4.8333330000000005
2004-02-10,4.866667
2004-02-11,4.832222
2004-02-12,4.792222
2004-02-13,4.706666
2004-02-17,4.75
2004-02-18,4.656667
2004-02-19,4.635555999999999
2004-02-20,4.5755550000000005
2004-02-23,4.566667
2004-02-24,4.605556
2004-02-25,4.655556
2004-02-26,4.6666669999999995
2004-02-27,4.712222
2004-03-01,4.738889
2004-03-02,4.732222
2004-03-03,4.775556
2004-03-04,4.782222
2004-03-05,4.7788889999999995
2004-03-08,4.792222
2004-03-09,4.774445
2004-03-10,4.707778
2004-03-11,4.69
2004-03-12,4.683333
2004-03-15,4.692222
2004-03-16,4.695556
2004-03-17,4.6577779999999995
2004-03-18,4.732222
2004-03-19,4.6666669999999995
2004-03-22,4.458889
2004-03-23,4.372222
2004-03-24,4.45
2004-03-25,4.5355550000000004
2004-03-26,4.5922220000000005
2004-03-29,4.628889
2004-03-30,4.652222
2004-03-31,4.677778
2004-04-01,4.694445
2004-04-02,4.711111
2004-04-05,4.773333999999999
2004-04-06,4.724444
2004-04-07,4.723333
2004-04-08,4.765555
2004-04-12,4.77
2004-04-13,4.774445
2004-04-14,4.761111
2004-04-15,4.696667
2004-04-16,4.716667
2004-04-19,4.694445
2004-04-20,4.667778
2004-04-21,4.611111
2004-04-22,4.593333
2004-04-23,4.5833330000000005
2004-04-26,4.522222
2004-04-27,4.565556
2004-04-28,4.516667
2004-04-29,4.525556
2004-04-30,4.462222
2004-05-03,4.4077779999999995
2004-05-04,4.411111
2004-05-05,4.308889
2004-05-06,4.366667
2004-05-07,4.2555559999999995
2004-05-10,4.202222
2004-05-11,4.197778
2004-05-12,4.192222
2004-05-13,4.168889
2004-05-14,4.152222
2004-05-17,4.177778
2004-05-18,4.218889
2004-05-19,4.258889
2004-05-20,4.156667
2004-05-21,4.161111
2004-05-24,4.116667
2004-05-25,4.216667
2004-05-26,4.28
2004-05-27,4.292222
2004-05-28,4.273333999999999
2004-06-01,4.233333
2004-06-02,4.272222
2004-06-03,4.368889
2004-06-04,4.334445
2004-06-07,4.437778
2004-06-08,4.388889
2004-06-09,4.388889
2004-06-10,4.384444
2004-06-14,4.361111
