Date,PPG
2001-05-17,29.555
2001-05-18,29.495001000000002
2001-05-21,29.77
2001-05-22,29.65
2001-05-23,29.075001
2001-05-24,27.924999
2001-05-25,27.889999
2001-05-29,28.115
2001-05-30,27.745001000000002
2001-05-31,27.799999
2001-06-01,27.389999
2001-06-04,27.545
2001-06-05,27.745001000000002
2001-06-06,27.594998999999998
2001-06-07,27.684998999999998
2001-06-08,27.375
2001-06-11,27.084999
2001-06-12,27.045
2001-06-13,27.145
2001-06-14,26.42
2001-06-15,26.084999
2001-06-18,26.02
2001-06-19,26.445
2001-06-20,26.594998999999998
2001-06-21,26.365
2001-06-22,25.75
2001-06-25,25.625
2001-06-26,25.879998999999998
2001-06-27,25.98
2001-06-28,25.924999
2001-06-29,26.285
2001-07-02,26.504998999999998
2001-07-03,26.309998999999998
2001-07-05,26.535
2001-07-06,25.889999
2001-07-09,26.43
2001-07-10,26.075001
2001-07-11,26.17
2001-07-12,26.825001
2001-07-13,26.48
2001-07-16,26.135
2001-07-17,26.174999
2001-07-18,26.795
2001-07-19,27.325001
2001-07-20,27.27
2001-07-23,26.709999
2001-07-24,25.924999
2001-07-25,26.975
2001-07-26,26.9
2001-07-27,27.004998999999998
2001-07-30,26.674999
2001-07-31,27.475
2001-08-01,27.315001000000002
2001-08-02,27.74
2001-08-03,27.709999
2001-08-06,27.6
2001-08-07,27.645
2001-08-08,27.094998999999998
2001-08-09,26.985001
2001-08-10,27.264999
2001-08-13,27.385
2001-08-14,27.445
2001-08-15,27.110001
2001-08-16,27.040001
2001-08-17,26.625
2001-08-20,26.25
2001-08-21,26.455
2001-08-22,26.735001
2001-08-23,26.754998999999998
2001-08-24,27.389999
2001-08-27,27.424999
2001-08-28,27.035
2001-08-29,26.665001
2001-08-30,26.434998999999998
2001-08-31,27.059998999999998
2001-09-04,27.51
2001-09-05,27.434998999999998
2001-09-06,27.105
2001-09-07,25.934998999999998
2001-09-10,25.440001000000002
2001-09-17,22.549999
2001-09-18,22.5
2001-09-19,22.309998999999998
2001-09-20,20.965
2001-09-21,20.355
2001-09-24,21.5
2001-09-25,21.540001
2001-09-26,21.25
2001-09-27,21.525
2001-09-28,22.875
2001-10-01,22.77
2001-10-02,23.065001000000002
2001-10-03,23.68
2001-10-04,23.504998999999998
2001-10-05,23.75
2001-10-08,23.155001000000002
2001-10-09,23.5
2001-10-10,24.15
2001-10-11,25.34
2001-10-12,24.82
2001-10-15,24.705
2001-10-16,24.915001
2001-10-17,24.575001
2001-10-18,24.27
2001-10-19,24.209999
2001-10-22,25.15
2001-10-23,25.1
2001-10-24,25.0
2001-10-25,25.424999
2001-10-26,25.620001000000002
2001-10-29,24.924999
2001-10-30,24.334999
2001-10-31,24.415001
2001-11-01,24.995001000000002
2001-11-02,25.725
2001-11-05,25.780001000000002
2001-11-06,26.365
2001-11-07,26.110001
2001-11-08,25.879998999999998
2001-11-09,26.059998999999998
2001-11-12,25.525
2001-11-13,26.41
2001-11-14,26.885
2001-11-15,27.08
2001-11-16,27.040001
2001-11-19,27.434998999999998
2001-11-20,27.254998999999998
2001-11-21,26.965
2001-11-23,27.370001000000002
2001-11-26,27.200001
2001-11-27,27.055
2001-11-28,26.549999
2001-11-29,26.67
2001-11-30,26.885
2001-12-03,26.52
2001-12-04,26.809998999999998
2001-12-05,27.6
2001-12-06,27.42
2001-12-07,26.620001000000002
2001-12-10,25.77
2001-12-11,26.125
2001-12-12,25.629998999999998
2001-12-13,25.15
2001-12-14,24.950001
2001-12-17,25.35
2001-12-18,25.995001000000002
2001-12-19,25.815001000000002
2001-12-20,25.9
2001-12-21,25.290001
2001-12-24,25.440001000000002
2001-12-26,25.4
2001-12-27,25.4
2001-12-28,25.565001000000002
2001-12-31,25.860001
2002-01-02,25.68
2002-01-03,26.120001000000002
2002-01-04,26.91
2002-01-07,26.870001000000002
2002-01-08,26.5
2002-01-09,26.370001000000002
2002-01-10,25.525
2002-01-11,25.105
2002-01-14,24.205
2002-01-15,24.184998999999998
2002-01-16,23.295
2002-01-17,22.775
2002-01-18,22.555
2002-01-22,22.605
2002-01-23,23.24
2002-01-24,23.4
2002-01-25,24.049999
2002-01-28,23.74
2002-01-29,23.264999
2002-01-30,23.655001000000002
2002-01-31,24.295
2002-02-01,24.055
2002-02-04,23.59
2002-02-05,23.184998999999998
2002-02-06,23.355
2002-02-07,23.264999
2002-02-08,23.424999
2002-02-11,24.445
2002-02-12,24.33
2002-02-13,24.450001
2002-02-14,24.155001000000002
2002-02-15,24.525
2002-02-19,23.799999
2002-02-20,24.5
2002-02-21,24.795
2002-02-22,25.200001
2002-02-25,25.375
2002-02-26,25.52
2002-02-27,25.6
2002-02-28,25.674999
2002-03-01,26.299999
2002-03-04,27.145
2002-03-05,26.205
2002-03-06,26.65
2002-03-07,27.0
2002-03-08,27.184998999999998
2002-03-11,27.1
2002-03-12,27.26
2002-03-13,26.9
2002-03-14,27.334999
2002-03-15,27.635
2002-03-18,27.690001000000002
2002-03-19,27.885
2002-03-20,28.264999
2002-03-21,27.360001
2002-03-22,26.924999
2002-03-25,26.34
2002-03-26,26.955
2002-03-27,27.65
2002-03-28,27.455
2002-04-01,27.25
2002-04-02,27.219998999999998
2002-04-03,26.945
2002-04-04,26.379998999999998
2002-04-05,26.825001
2002-04-08,26.950001
2002-04-09,27.08
2002-04-10,27.459999
2002-04-11,27.135
2002-04-12,27.174999
2002-04-15,26.905001000000002
2002-04-16,27.665001
2002-04-17,27.450001
2002-04-18,26.51
2002-04-19,26.75
2002-04-22,26.379998999999998
2002-04-23,26.120001000000002
2002-04-24,26.165001
2002-04-25,25.92
2002-04-26,26.055
2002-04-29,25.625
2002-04-30,26.155001000000002
2002-05-01,26.110001
2002-05-02,26.775
2002-05-03,26.934998999999998
2002-05-06,27.01
2002-05-07,27.58
2002-05-08,27.809998999999998
2002-05-09,27.825001
2002-05-10,27.725
2002-05-13,27.9
2002-05-14,28.549999
2002-05-15,28.98
2002-05-16,28.785
2002-05-17,28.825001
2002-05-20,28.719998999999998
2002-05-21,28.65
2002-05-22,28.799999
2002-05-23,29.165001
2002-05-24,28.99
2002-05-28,28.67
2002-05-29,28.41
2002-05-30,28.145
2002-05-31,28.59
2002-06-03,27.725
2002-06-04,27.559998999999998
2002-06-05,28.264999
2002-06-06,27.76
2002-06-07,28.049999
2002-06-10,28.625
2002-06-11,28.145
2002-06-12,28.84
2002-06-13,28.555
2002-06-14,28.469998999999998
2002-06-17,29.4
2002-06-18,29.325001
2002-06-19,29.65
2002-06-20,29.945
2002-06-21,29.695
2002-06-24,29.844998999999998
2002-06-25,29.99
2002-06-26,29.775
2002-06-27,29.57
2002-06-28,30.950001
2002-07-01,30.525
2002-07-02,30.465
2002-07-03,29.959999
2002-07-05,30.924999
2002-07-08,31.219998999999998
2002-07-09,30.325001
2002-07-10,30.045
2002-07-11,29.26
2002-07-12,29.02
2002-07-15,28.299999
2002-07-16,27.844998999999998
2002-07-17,28.145
2002-07-18,28.055
2002-07-19,25.825001
2002-07-22,24.635
2002-07-23,24.540001
2002-07-24,26.555
2002-07-25,28.215
2002-07-26,28.0
2002-07-29,29.735001
2002-07-30,28.105
2002-07-31,28.700001
2002-08-01,28.575001
2002-08-02,26.98
2002-08-05,27.065001000000002
2002-08-06,28.184998999999998
2002-08-07,28.905001000000002
2002-08-08,29.094998999999998
2002-08-09,28.940001000000002
2002-08-12,28.775
2002-08-13,28.365
2002-08-14,28.629998999999998
2002-08-15,28.645
2002-08-16,28.5
2002-08-19,29.26
2002-08-20,28.549999
2002-08-21,28.639999
2002-08-22,29.0
2002-08-23,28.264999
2002-08-26,28.495001000000002
2002-08-27,28.375
2002-08-28,27.76
2002-08-29,27.879998999999998
2002-08-30,28.135
2002-09-03,27.504998999999998
2002-09-04,27.865
2002-09-05,26.799999
2002-09-06,26.995001000000002
2002-09-09,27.190001000000002
2002-09-10,26.875
2002-09-11,26.85
2002-09-12,25.959999
2002-09-13,25.735001
2002-09-16,25.705
2002-09-17,25.365
2002-09-18,25.26
2002-09-19,24.695
2002-09-20,25.105
2002-09-23,24.85
2002-09-24,23.665001
2002-09-25,23.625
2002-09-26,23.75
2002-09-27,23.035
2002-09-30,22.35
2002-10-01,23.73
2002-10-02,22.450001
2002-10-03,22.514999
2002-10-04,21.860001
2002-10-07,21.389999
2002-10-08,22.049999
2002-10-09,20.705
2002-10-10,22.950001
2002-10-11,24.15
2002-10-14,23.51
2002-10-15,25.225
2002-10-16,23.82
2002-10-17,25.459999
2002-10-18,24.865
2002-10-21,26.4
2002-10-22,25.245001000000002
2002-10-23,25.094998999999998
2002-10-24,24.305
2002-10-25,24.504998999999998
2002-10-28,23.995001000000002
2002-10-29,23.200001
2002-10-30,23.35
2002-10-31,23.514999
2002-11-01,24.475
2002-11-04,24.344998999999998
2002-11-05,24.41
2002-11-06,25.09
2002-11-07,24.1
2002-11-08,23.639999
2002-11-11,23.049999
2002-11-12,23.905001000000002
2002-11-13,23.65
2002-11-14,24.405001000000002
2002-11-15,24.475
2002-11-18,23.915001
2002-11-19,24.01
2002-11-20,24.200001
2002-11-21,24.01
2002-11-22,23.395
2002-11-25,23.540001
2002-11-26,23.485001
2002-11-27,24.545
2002-11-29,25.040001
2002-12-02,24.365
2002-12-03,24.08
2002-12-04,23.940001000000002
2002-12-05,23.715
2002-12-06,24.030001000000002
2002-12-09,23.665001
2002-12-10,24.025
2002-12-11,24.190001000000002
2002-12-12,24.365
2002-12-13,24.25
2002-12-16,25.299999
2002-12-17,25.225
2002-12-18,24.67
2002-12-19,24.475
2002-12-20,24.950001
2002-12-23,24.785
2002-12-24,24.75
2002-12-26,24.82
2002-12-27,24.725
2002-12-30,25.055
2002-12-31,25.075001
2003-01-02,25.84
2003-01-03,25.809998999999998
2003-01-06,26.23
2003-01-07,26.049999
2003-01-08,25.559998999999998
2003-01-09,26.094998999999998
2003-01-10,26.325001
2003-01-13,26.049999
2003-01-14,26.145
2003-01-15,25.924999
2003-01-16,26.309998999999998
2003-01-17,26.059998999999998
2003-01-21,25.455
2003-01-22,25.105
2003-01-23,25.465
2003-01-24,24.775
2003-01-27,24.035
2003-01-28,24.434998999999998
2003-01-29,24.459999
2003-01-30,23.695
2003-01-31,24.415001
2003-02-03,24.549999
2003-02-04,24.385
2003-02-05,24.4
2003-02-06,24.125
2003-02-07,23.85
2003-02-10,24.040001
2003-02-11,23.709999
2003-02-12,23.5
2003-02-13,23.49
2003-02-14,23.690001000000002
2003-02-18,24.24
2003-02-19,23.945
2003-02-20,23.545
2003-02-21,23.955
2003-02-24,23.375
2003-02-25,23.200001
2003-02-26,23.305
2003-02-27,23.42
2003-02-28,23.200001
2003-03-03,23.09
2003-03-04,22.325001
2003-03-05,22.209999
2003-03-06,21.65
2003-03-07,21.82
2003-03-10,21.434998999999998
2003-03-11,21.32
2003-03-12,21.735001
2003-03-13,22.469998999999998
2003-03-14,22.545
2003-03-17,23.205
2003-03-18,23.700001
2003-03-19,23.719998999999998
2003-03-20,23.709999
2003-03-21,24.995001000000002
2003-03-24,23.825001
2003-03-25,23.860001
2003-03-26,23.620001000000002
2003-03-27,23.34
2003-03-28,23.26
2003-03-31,22.540001
2003-04-01,23.135
2003-04-02,23.77
2003-04-03,23.110001
2003-04-04,23.065001000000002
2003-04-07,23.395
2003-04-08,22.924999
2003-04-09,22.495001000000002
2003-04-10,22.950001
2003-04-11,22.809998999999998
2003-04-14,22.940001000000002
2003-04-15,23.174999
2003-04-16,22.745001000000002
2003-04-17,23.040001
2003-04-21,23.01
2003-04-22,23.674999
2003-04-23,23.924999
2003-04-24,23.735001
2003-04-25,23.09
2003-04-28,23.825001
2003-04-29,24.025
2003-04-30,24.254998999999998
2003-05-01,24.215
2003-05-02,24.465
2003-05-05,24.34
2003-05-06,24.385
2003-05-07,24.055
2003-05-08,23.450001
2003-05-09,23.705
2003-05-12,24.08
2003-05-13,24.09
2003-05-14,23.775
2003-05-15,24.025
2003-05-16,24.049999
2003-05-19,23.635
2003-05-20,23.635
2003-05-21,23.764999
2003-05-22,23.940001000000002
2003-05-23,23.950001
2003-05-27,24.375
2003-05-28,24.34
2003-05-29,24.055
2003-05-30,24.315001000000002
2003-06-02,24.504998999999998
2003-06-03,24.639999
2003-06-04,25.290001
2003-06-05,25.030001000000002
2003-06-06,24.85
2003-06-09,24.415001
2003-06-10,24.594998999999998
2003-06-11,25.0
2003-06-12,25.514999
2003-06-13,25.235001
2003-06-16,25.674999
2003-06-17,25.965
2003-06-18,25.6
2003-06-19,25.625
2003-06-20,25.785
2003-06-23,25.440001000000002
2003-06-24,25.5
2003-06-25,25.440001000000002
2003-06-26,25.844998999999998
2003-06-27,25.495001000000002
2003-06-30,25.370001000000002
2003-07-01,24.844998999999998
2003-07-02,25.0
2003-07-03,24.575001
2003-07-07,25.125
2003-07-08,25.115
2003-07-09,24.945
2003-07-10,24.700001
2003-07-11,24.915001
2003-07-14,25.004998999999998
2003-07-15,25.1
2003-07-16,25.084999
2003-07-17,25.620001000000002
2003-07-18,26.205
2003-07-21,26.5
2003-07-22,26.969998999999998
2003-07-23,26.790001
2003-07-24,27.0
2003-07-25,27.745001000000002
2003-07-28,27.639999
2003-07-29,27.815001000000002
2003-07-30,27.950001
2003-07-31,28.235001
2003-08-01,27.790001
2003-08-04,27.555
2003-08-05,27.26
2003-08-06,27.115
2003-08-07,26.475
2003-08-08,26.870001000000002
2003-08-11,26.875
2003-08-12,27.184998999999998
2003-08-13,27.075001
2003-08-14,27.43
2003-08-15,27.445
2003-08-18,27.879998999999998
2003-08-19,28.120001000000002
2003-08-20,27.955
2003-08-21,28.1
2003-08-22,27.684998999999998
2003-08-25,27.555
2003-08-26,27.41
2003-08-27,27.275
2003-08-28,27.535
2003-08-29,27.455
2003-09-02,27.725
2003-09-03,27.940001000000002
2003-09-04,27.6
2003-09-05,27.389999
2003-09-08,27.719998999999998
2003-09-09,27.24
2003-09-10,26.665001
2003-09-11,26.695
2003-09-12,27.215
2003-09-15,26.815001000000002
2003-09-16,27.285
2003-09-17,27.075001
2003-09-18,27.465
2003-09-19,27.43
2003-09-22,26.940001000000002
2003-09-23,27.275
2003-09-24,26.469998999999998
2003-09-25,26.24
2003-09-26,26.115
2003-09-29,26.555
2003-09-30,26.110001
2003-10-01,26.48
2003-10-02,26.665001
2003-10-03,27.035
2003-10-06,27.280001000000002
2003-10-07,27.485001
2003-10-08,27.42
2003-10-09,27.389999
2003-10-10,27.135
2003-10-13,27.639999
2003-10-14,27.52
2003-10-15,27.655001000000002
2003-10-16,27.67
2003-10-17,27.84
2003-10-20,27.834999
2003-10-21,27.875
2003-10-22,27.5
2003-10-23,27.855
2003-10-24,27.965
2003-10-27,28.035
2003-10-28,28.43
2003-10-29,28.530001000000002
2003-10-30,29.09
2003-10-31,28.825001
2003-11-03,29.115
2003-11-04,29.065001000000002
2003-11-05,29.014999
2003-11-06,28.934998999999998
2003-11-07,29.139999
2003-11-10,28.775
2003-11-11,29.0
2003-11-12,29.155001000000002
2003-11-13,29.1
2003-11-14,29.049999
2003-11-17,28.705
2003-11-18,28.415001
2003-11-19,28.629998999999998
2003-11-20,28.34
2003-11-21,28.4
2003-11-24,29.08
2003-11-25,29.055
2003-11-26,29.35
2003-11-28,29.235001
2003-12-01,30.559998999999998
2003-12-02,30.174999
2003-12-03,30.200001
2003-12-04,30.48
2003-12-05,30.139999
2003-12-08,30.635
2003-12-09,31.24
2003-12-10,30.620001000000002
2003-12-11,30.809998999999998
2003-12-12,31.370001000000002
2003-12-15,31.360001
2003-12-16,31.365
2003-12-17,31.615
2003-12-18,31.945
2003-12-19,31.594998999999998
2003-12-22,31.875
2003-12-23,31.725
2003-12-24,31.655001000000002
2003-12-26,31.955
2003-12-29,32.209998999999996
2003-12-30,31.780001000000002
2003-12-31,32.009997999999996
2004-01-02,31.82
2004-01-05,32.299999
2004-01-06,31.975
2004-01-07,31.82
2004-01-08,32.075001
2004-01-09,31.385
2004-01-12,31.75
2004-01-13,31.700001
2004-01-14,31.764999
2004-01-15,31.67
2004-01-16,30.719998999999998
2004-01-20,30.33
2004-01-21,30.215
2004-01-22,29.65
2004-01-23,29.370001000000002
2004-01-26,29.559998999999998
2004-01-27,29.5
2004-01-28,29.299999
2004-01-29,29.02
2004-01-30,29.115
2004-02-02,29.02
2004-02-03,28.575001
2004-02-04,28.445
2004-02-05,28.870001000000002
2004-02-06,29.35
2004-02-09,29.6
2004-02-10,29.825001
2004-02-11,30.344998999999998
2004-02-12,30.059998999999998
2004-02-13,29.5
2004-02-17,29.709999
2004-02-18,29.4
2004-02-19,29.67
2004-02-20,29.445
2004-02-23,29.459999
2004-02-24,29.440001000000002
2004-02-25,29.754998999999998
2004-02-26,29.4
2004-02-27,29.344998999999998
2004-03-01,29.700001
2004-03-02,29.344998999999998
2004-03-03,29.27
2004-03-04,29.325001
2004-03-05,29.264999
2004-03-08,29.200001
2004-03-09,28.950001
2004-03-10,28.165001
2004-03-11,28.200001
2004-03-12,28.844998999999998
2004-03-15,28.280001000000002
2004-03-16,28.41
2004-03-17,28.635
2004-03-18,28.27
2004-03-19,28.084999
2004-03-22,27.725
2004-03-23,27.795
2004-03-24,27.59
2004-03-25,28.254998999999998
2004-03-26,28.09
2004-03-29,28.84
2004-03-30,28.959999
2004-03-31,29.15
2004-04-01,29.584999
2004-04-02,30.035
2004-04-05,29.99
2004-04-06,29.959999
2004-04-07,29.665001
2004-04-08,29.865
2004-04-12,29.99
2004-04-13,29.65
2004-04-14,29.709999
2004-04-15,30.355
2004-04-16,30.629998999999998
2004-04-19,30.959999
2004-04-20,30.495001000000002
2004-04-21,30.67
2004-04-22,31.26
2004-04-23,31.035
2004-04-26,30.959999
2004-04-27,31.09
2004-04-28,30.17
2004-04-29,29.809998999999998
2004-04-30,29.655001000000002
2004-05-03,29.584999
2004-05-04,29.555
2004-05-05,29.68
2004-05-06,29.58
2004-05-07,28.805
2004-05-10,28.4
2004-05-11,28.705
2004-05-12,28.674999
2004-05-13,29.040001
2004-05-14,29.055
2004-05-17,28.49
2004-05-18,28.535
2004-05-19,28.445
2004-05-20,28.450001
2004-05-21,29.135
2004-05-24,29.049999
2004-05-25,29.629998999999998
2004-05-26,29.715
2004-05-27,29.924999
2004-05-28,29.9
2004-06-01,29.885
2004-06-02,30.120001000000002
2004-06-03,29.65
2004-06-04,30.09
2004-06-07,30.549999
2004-06-08,30.540001
2004-06-09,30.405001000000002
2004-06-10,30.49
2004-06-14,29.955
2004-06-15,30.01
2004-06-16,30.139999
2004-06-17,30.129998999999998
2004-06-18,30.754998999999998
2004-06-21,30.65
2004-06-22,30.764999
2004-06-23,31.09
2004-06-24,30.809998999999998
2004-06-25,30.9
2004-06-28,30.725
2004-06-29,31.424999
2004-06-30,31.245001000000002
2004-07-01,30.625
2004-07-02,30.275
2004-07-06,30.42
2004-07-07,30.290001
2004-07-08,30.215
2004-07-09,30.575001
2004-07-12,30.75
2004-07-13,30.709999
2004-07-14,30.83
2004-07-15,30.405001000000002
2004-07-16,29.865
2004-07-19,29.620001000000002
2004-07-20,29.504998999999998
2004-07-21,29.045
2004-07-22,29.045
2004-07-23,28.940001000000002
2004-07-26,28.975
2004-07-27,29.309998999999998
2004-07-28,29.395
2004-07-29,29.719998999999998
2004-07-30,29.475
2004-08-02,29.74
2004-08-03,29.58
2004-08-04,29.889999
2004-08-05,29.014999
2004-08-06,28.315001000000002
2004-08-09,28.48
2004-08-10,29.084999
2004-08-11,29.139999
2004-08-12,28.525
2004-08-13,28.33
2004-08-16,29.379998999999998
2004-08-17,29.549999
2004-08-18,29.860001
2004-08-19,29.76
2004-08-20,29.9
2004-08-23,29.450001
2004-08-24,29.82
2004-08-25,30.084999
2004-08-26,30.145
2004-08-27,29.950001
2004-08-30,29.809998999999998
2004-08-31,29.885
2004-09-01,29.725
2004-09-02,30.41
2004-09-03,30.344998999999998
2004-09-07,30.41
2004-09-08,30.09
2004-09-09,30.01
2004-09-10,29.975
2004-09-13,30.09
2004-09-14,29.805
2004-09-15,29.73
2004-09-16,29.9
2004-09-17,29.725
2004-09-20,29.684998999999998
2004-09-21,29.764999
2004-09-22,29.504998999999998
2004-09-23,29.334999
2004-09-24,29.83
2004-09-27,29.74
2004-09-28,30.205
2004-09-29,30.635
2004-09-30,30.639999
2004-10-01,31.030001000000002
2004-10-04,31.105
2004-10-05,30.9
2004-10-06,31.110001
2004-10-07,30.695
2004-10-08,30.48
2004-10-11,30.525
2004-10-12,30.33
2004-10-13,29.459999
2004-10-14,29.959999
2004-10-15,30.27
2004-10-18,30.27
2004-10-19,29.75
2004-10-20,30.01
2004-10-21,30.084999
2004-10-22,30.065001000000002
2004-10-25,30.469998999999998
2004-10-26,30.959999
2004-10-27,31.440001000000002
2004-10-28,31.219998999999998
2004-10-29,31.875
2004-11-01,31.825001
2004-11-02,31.825001
2004-11-03,32.314999
2004-11-04,33.044998
2004-11-05,32.91
2004-11-08,32.805
2004-11-09,33.150002
2004-11-10,33.0
2004-11-11,33.375
2004-11-12,33.494999
2004-11-15,33.435001
2004-11-16,33.23
2004-11-17,33.43
2004-11-18,33.66
2004-11-19,33.5
2004-11-22,33.700001
2004-11-23,33.540001000000004
2004-11-24,33.700001
2004-11-26,33.965
2004-11-29,34.0
2004-11-30,33.735001000000004
2004-12-01,34.275002
2004-12-02,34.0
2004-12-03,33.805
2004-12-06,33.889998999999996
2004-12-07,32.959998999999996
2004-12-08,33.009997999999996
2004-12-09,32.895
2004-12-10,32.544998
2004-12-13,33.174999
2004-12-14,33.580002
2004-12-15,33.759997999999996
2004-12-16,33.575001
2004-12-17,33.200001
2004-12-20,33.450001
2004-12-21,34.0
2004-12-22,33.985001000000004
2004-12-23,33.994999
2004-12-27,33.860001000000004
2004-12-28,34.084998999999996
2004-12-29,34.009997999999996
2004-12-30,34.055
2004-12-31,34.080002
2005-01-03,33.625
2005-01-04,32.865002000000004
2005-01-05,32.400002
2005-01-06,32.860001000000004
2005-01-07,33.02
2005-01-10,32.93
2005-01-11,32.650002
2005-01-12,33.040001000000004
2005-01-13,32.945
2005-01-14,33.060001
2005-01-18,33.105
2005-01-19,33.255001
2005-01-20,33.220001
2005-01-21,33.439999
2005-01-24,33.275002
2005-01-25,33.744999
2005-01-26,33.924999
2005-01-27,33.959998999999996
2005-01-28,33.935001
2005-01-31,34.389998999999996
2005-02-01,34.575001
2005-02-02,34.814999
2005-02-03,34.724998
2005-02-04,35.174999
2005-02-07,35.400002
2005-02-08,35.544998
2005-02-09,35.200001
2005-02-10,35.474998
2005-02-11,35.674999
2005-02-14,35.68
2005-02-15,36.044998
2005-02-16,35.939999
2005-02-17,35.66
2005-02-18,35.740002000000004
2005-02-22,35.110001000000004
2005-02-23,35.814999
2005-02-24,35.955002
2005-02-25,36.474998
2005-02-28,35.974998
2005-03-01,36.224998
2005-03-02,35.990002000000004
2005-03-03,36.169998
2005-03-04,36.724998
2005-03-07,36.740002000000004
2005-03-08,36.900002
2005-03-09,36.825001
2005-03-10,36.605
2005-03-11,36.474998
2005-03-14,36.66
2005-03-15,36.505001
2005-03-16,35.915001000000004
2005-03-17,36.095001
2005-03-18,35.860001000000004
2005-03-21,35.715
2005-03-22,35.724998
2005-03-23,35.255001
2005-03-24,35.400002
2005-03-28,35.310001
2005-03-29,34.73
2005-03-30,35.5
2005-03-31,35.759997999999996
2005-04-01,35.205002
2005-04-04,35.445
2005-04-05,35.485001000000004
2005-04-06,35.735001000000004
2005-04-07,35.834998999999996
2005-04-08,35.044998
2005-04-11,34.584998999999996
2005-04-12,34.950001
2005-04-13,34.145
2005-04-14,33.294998
2005-04-15,32.485001000000004
2005-04-18,32.709998999999996
2005-04-19,33.325001
2005-04-20,32.875
2005-04-21,33.724998
2005-04-22,33.799999
2005-04-25,34.224998
2005-04-26,33.23
2005-04-27,33.130001
2005-04-28,33.064999
2005-04-29,33.775002
2005-05-02,34.0
2005-05-03,34.07
2005-05-04,34.494999
2005-05-05,34.459998999999996
2005-05-06,34.445
2005-05-09,34.294998
2005-05-10,33.68
2005-05-11,33.544998
2005-05-12,32.634997999999996
2005-05-13,32.25
2005-05-16,32.419998
2005-05-17,32.974998
2005-05-18,33.625
2005-05-19,33.285
2005-05-20,33.049999
2005-05-23,33.529999
2005-05-24,33.404999
2005-05-25,32.994999
2005-05-26,33.049999
2005-05-27,32.974998
2005-05-31,32.695
2005-06-01,33.255001
2005-06-02,33.09
2005-06-03,32.709998999999996
2005-06-06,32.685001
2005-06-07,32.66
2005-06-08,32.599998
2005-06-09,32.424999
2005-06-10,32.57
2005-06-13,32.650002
2005-06-14,32.689999
2005-06-15,32.869999
2005-06-16,33.485001000000004
2005-06-17,33.299999
2005-06-20,32.904999
2005-06-21,32.695
2005-06-22,32.634997999999996
2005-06-23,32.035
2005-06-24,31.49
2005-06-27,31.575001
2005-06-28,32.064999
2005-06-29,31.905001000000002
2005-06-30,31.379998999999998
2005-07-01,31.504998999999998
2005-07-05,31.465
2005-07-06,31.139999
2005-07-07,31.0
2005-07-08,31.535
2005-07-11,32.244999
2005-07-12,32.119999
2005-07-13,31.85
2005-07-14,32.09
2005-07-15,32.084998999999996
2005-07-18,31.915001
2005-07-19,32.34
2005-07-20,32.880001
2005-07-21,32.209998999999996
2005-07-22,32.790001000000004
2005-07-25,32.424999
2005-07-26,32.145
2005-07-27,32.724998
2005-07-28,33.099998
2005-07-29,32.514998999999996
2005-08-01,32.540001000000004
2005-08-02,32.945
2005-08-03,33.200001
2005-08-04,32.544998
2005-08-05,32.325001
2005-08-08,32.209998999999996
2005-08-09,32.349998
2005-08-10,32.285
2005-08-11,32.805
2005-08-12,32.290001000000004
2005-08-15,32.400002
2005-08-16,31.745001000000002
2005-08-17,31.745001000000002
2005-08-18,31.565001000000002
2005-08-19,32.055
2005-08-22,32.009997999999996
2005-08-23,31.825001
2005-08-24,31.594998999999998
2005-08-25,31.379998999999998
2005-08-26,31.215
2005-08-29,31.465
2005-08-30,31.285
2005-08-31,31.49
2005-09-01,31.445
2005-09-02,31.455
2005-09-06,31.434998999999998
2005-09-07,31.525
2005-09-08,31.450001
2005-09-09,31.375
2005-09-12,31.5
2005-09-13,31.055
2005-09-14,30.950001
2005-09-15,30.745001000000002
2005-09-16,31.075001
2005-09-19,30.895
2005-09-20,30.18
2005-09-21,29.565001000000002
2005-09-22,29.6
2005-09-23,29.780001000000002
2005-09-26,29.475
2005-09-27,29.25
2005-09-28,28.969998999999998
2005-09-29,29.245001000000002
2005-09-30,29.594998999999998
2005-10-03,29.084999
2005-10-04,28.695
2005-10-05,28.26
2005-10-06,28.065001000000002
2005-10-07,28.65
2005-10-10,28.23
2005-10-11,27.975
2005-10-12,27.98
2005-10-13,28.1
2005-10-14,28.43
2005-10-17,28.504998999999998
2005-10-18,28.295
2005-10-19,28.525
2005-10-20,28.879998999999998
2005-10-21,29.135
2005-10-24,29.57
2005-10-25,28.995001000000002
2005-10-26,29.15
2005-10-27,28.959999
2005-10-28,29.700001
2005-10-31,29.985001
2005-11-01,29.959999
2005-11-02,30.280001000000002
2005-11-03,29.98
2005-11-04,29.9
2005-11-07,30.01
2005-11-08,29.565001000000002
2005-11-09,29.545
2005-11-10,30.120001000000002
2005-11-11,30.1
2005-11-14,30.225
2005-11-15,30.295
2005-11-16,30.004998999999998
2005-11-17,30.209999
2005-11-18,30.455
2005-11-21,30.860001
2005-11-22,31.049999
2005-11-23,30.875
2005-11-25,30.6
2005-11-28,30.370001000000002
2005-11-29,30.700001
2005-11-30,30.365
2005-12-01,30.700001
2005-12-02,30.415001
2005-12-05,30.075001
2005-12-06,30.135
2005-12-07,29.875
2005-12-08,29.68
2005-12-09,29.165001
2005-12-12,28.924999
2005-12-13,28.895
