Date,GLBR
2015-09-08,9.4
2015-09-09,8.9
2015-09-10,9.4
2015-09-11,8.9
2015-09-14,8.6
2015-09-15,8.1
2015-09-16,8.4
2015-09-17,8.4
2015-09-18,9.1
2015-09-21,8.5
2015-09-22,8.3
2015-09-23,8.3
2015-09-24,8.6
2015-09-25,8.8
2015-09-28,8.5
2015-09-29,8.5
2015-09-30,8.7
2015-10-01,8.01
2015-10-02,8.22
2015-10-05,9.42
2015-10-06,9.79
2015-10-07,9.6
2015-10-08,9.28
2015-10-09,9.72
2015-10-12,10.07
2015-10-13,9.42
2015-10-14,10.02
2015-10-15,10.23
2015-10-16,10.06
2015-10-19,9.68
2015-10-20,10.14
2015-10-21,9.91
2015-10-22,9.59
2015-10-23,9.34
2015-10-26,9.31
2015-10-27,8.78
2015-10-28,8.72
2015-10-29,8.54
2015-10-30,8.66
2015-11-02,8.71
2015-11-03,8.58
2015-11-04,8.75
2015-11-05,9.03
2015-11-06,8.95
2015-11-09,9.06
2015-11-10,8.81
2015-11-11,8.58
2015-11-12,8.46
2015-11-13,8.68
2015-11-16,8.66
2015-11-17,8.27
2015-11-18,7.56
2015-11-19,7.61
2015-11-20,7.1
2015-11-23,6.71
2015-11-24,5.86
2015-11-25,6.5
2015-11-27,6.26
2015-11-30,6.55
2015-12-01,6.54
2015-12-02,6.4
2015-12-03,6.1
2015-12-04,6.58
2015-12-07,6.02
2015-12-08,5.84
2015-12-09,5.61
2015-12-10,5.8
2015-12-11,5.3
2015-12-14,8.08
2015-12-15,6.76
2015-12-16,9.16
2015-12-17,8.77
2015-12-18,12.43
2015-12-21,11.84
2015-12-22,11.32
2015-12-23,10.8
2015-12-24,11.15
2015-12-28,15.74
2015-12-29,19.799999
2015-12-30,18.48
2015-12-31,16.73
2016-01-04,15.77
2016-01-05,16.76
2016-01-06,15.92
2016-01-07,14.19
2016-01-08,13.6
2016-01-11,16.549999
2016-01-12,16.93
2016-01-13,14.15
2016-01-14,13.72
2016-01-15,12.95
2016-01-19,11.22
2016-01-20,11.07
2016-01-21,11.84
2016-01-22,11.8
2016-01-25,10.89
2016-01-26,11.03
2016-01-27,11.98
2016-01-28,11.95
2016-01-29,11.64
2016-02-01,11.5
2016-02-02,10.71
2016-02-03,10.9
2016-02-04,11.05
2016-02-05,10.53
2016-02-08,9.99
2016-02-09,10.01
2016-02-10,9.96
2016-02-11,9.85
2016-02-12,9.73
2016-02-16,10.75
2016-02-17,12.32
2016-02-18,11.7
2016-02-19,11.79
2016-02-22,11.67
2016-02-23,11.68
2016-02-24,11.85
2016-02-25,11.65
2016-02-26,12.04
2016-02-29,12.53
2016-03-01,13.66
2016-03-02,14.92
2016-03-03,16.450001
2016-03-04,15.42
2016-03-07,15.63
2016-03-08,14.88
2016-03-09,15.0
2016-03-10,14.57
2016-03-11,11.1
2016-03-14,11.05
2016-03-15,10.09
2016-03-16,10.34
2016-03-17,10.45
2016-03-18,11.2
2016-03-21,10.92
2016-03-22,10.91
2016-03-23,10.19
2016-03-24,10.08
2016-03-28,10.33
2016-03-29,10.75
2016-03-30,10.95
2016-03-31,10.74
2016-04-01,10.81
2016-04-04,10.53
2016-04-05,10.39
2016-04-06,10.78
2016-04-07,10.68
2016-04-08,10.79
2016-04-11,11.11
2016-04-12,10.95
2016-04-13,11.27
2016-04-14,11.21
2016-04-15,11.04
2016-04-18,11.28
2016-04-19,11.72
2016-04-20,12.28
2016-04-21,12.54
2016-04-22,12.59
2016-04-25,12.21
2016-04-26,12.77
2016-04-27,12.14
2016-04-28,12.38
2016-04-29,11.66
2016-05-02,11.35
2016-05-03,11.29
2016-05-04,10.95
2016-05-05,10.9
2016-05-06,11.04
2016-05-09,10.94
2016-05-10,11.06
2016-05-11,11.66
2016-05-12,11.4
2016-05-13,11.5
2016-05-16,11.12
2016-05-17,11.24
2016-05-18,11.5
2016-05-19,11.35
2016-05-20,10.99
2016-05-23,10.84
2016-05-24,10.81
2016-05-25,10.86
2016-05-26,10.13
2016-05-27,10.54
2016-05-31,10.31
2016-06-01,10.36
2016-06-02,10.43
2016-06-03,10.15
2016-06-06,9.91
2016-06-07,9.4
2016-06-08,9.79
2016-06-09,8.9
2016-06-10,8.2
2016-06-13,8.1
2016-06-14,8.1
2016-06-15,8.04
2016-06-16,9.3
2016-06-17,8.64
2016-06-20,8.72
2016-06-21,8.32
2016-06-22,8.43
2016-06-23,8.77
2016-06-24,8.4
2016-06-27,7.76
2016-06-28,8.01
2016-06-29,8.23
2016-06-30,8.65
2016-07-01,8.18
2016-07-05,8.23
2016-07-06,8.18
2016-07-07,8.23
2016-07-08,8.79
2016-07-11,9.28
2016-07-12,9.19
2016-07-13,9.2
2016-07-14,8.99
2016-07-15,9.03
2016-07-18,8.96
2016-07-19,8.88
2016-07-20,8.93
2016-07-21,9.39
2016-07-22,9.33
2016-07-25,9.33
2016-07-26,9.66
2016-07-27,9.92
2016-07-28,9.37
2016-07-29,9.62
2016-08-01,9.42
2016-08-02,9.12
2016-08-03,9.48
2016-08-04,10.12
2016-08-05,9.9
2016-08-08,10.14
2016-08-09,10.04
2016-08-10,9.75
2016-08-11,9.97
2016-08-12,9.99
2016-08-15,10.06
2016-08-16,9.83
2016-08-17,9.96
2016-08-18,10.22
2016-08-19,9.42
2016-08-22,9.4
2016-08-23,9.37
2016-08-24,8.97
2016-08-25,9.03
2016-08-26,9.28
2016-08-29,9.27
2016-08-30,9.57
2016-08-31,9.33
2016-09-01,9.25
2016-09-02,9.52
2016-09-06,9.52
2016-09-07,9.67
2016-09-08,9.44
2016-09-09,9.18
2016-09-12,9.18
2016-09-13,9.25
2016-09-14,9.12
2016-09-15,9.16
2016-09-16,8.9
2016-09-19,8.89
2016-09-20,8.94
2016-09-21,9.09
2016-09-22,8.98
2016-09-23,8.84
2016-09-26,8.84
2016-09-27,8.69
2016-09-28,8.68
2016-09-29,8.61
2016-09-30,8.77
2016-10-03,7.87
2016-10-04,8.18
2016-10-05,8.4
2016-10-06,8.31
2016-10-07,8.22
2016-10-10,8.26
2016-10-11,8.14
2016-10-12,8.25
2016-10-13,8.05
2016-10-14,8.01
2016-10-17,7.9
2016-10-18,7.85
2016-10-19,7.85
2016-10-20,7.85
2016-10-21,8.0
2016-10-24,7.9
2016-10-25,7.8
2016-10-26,7.85
2016-10-27,7.65
2016-10-28,8.05
2016-10-31,7.8
2016-11-01,8.0
2016-11-02,7.95
2016-11-03,8.0
2016-11-04,8.0
2016-11-07,7.85
2016-11-08,7.75
2016-11-09,7.6
2016-11-10,7.85
2016-11-11,7.9
2016-11-14,7.8
2016-11-15,7.95
2016-11-16,7.75
2016-11-17,8.0
2016-11-18,7.8
2016-11-21,7.8
2016-11-22,7.95
2016-11-23,7.8
2016-11-25,7.75
2016-11-28,7.65
2016-11-29,7.65
2016-11-30,7.7
2016-12-01,7.6
2016-12-02,7.7
2016-12-05,8.75
2016-12-06,8.7
2016-12-07,8.95
2016-12-08,9.2
2016-12-09,9.1
2016-12-12,8.85
2016-12-13,8.6
2016-12-14,8.15
2016-12-15,8.7
2016-12-16,8.75
2016-12-19,8.45
2016-12-20,8.3
2016-12-21,7.85
2016-12-22,7.4
2016-12-23,7.35
2016-12-27,7.35
2016-12-28,7.2
2016-12-29,7.15
2016-12-30,7.05
2017-01-03,7.18
2017-01-04,7.6
2017-01-05,7.95
2017-01-06,7.9
2017-01-09,7.45
2017-01-10,7.25
2017-01-11,7.3
2017-01-12,7.35
2017-01-13,7.4
2017-01-17,7.3
2017-01-18,7.5
2017-01-19,7.6
2017-01-20,7.85
2017-01-23,7.35
2017-01-24,7.35
2017-01-25,7.35
2017-01-26,7.25
2017-01-27,7.0
2017-01-30,7.0
2017-01-31,7.0
2017-02-01,7.16
2017-02-02,7.15
2017-02-03,7.0
2017-02-06,6.85
2017-02-07,3.45
2017-02-08,2.9
2017-02-09,3.0
2017-02-10,2.9
2017-02-13,2.9
2017-02-14,2.8
2017-02-15,2.85
2017-02-16,2.95
2017-02-17,2.9
2017-02-21,2.8
2017-02-22,2.85
2017-02-23,2.75
2017-02-24,2.8
2017-02-27,2.9
2017-02-28,2.75
2017-03-01,2.6
2017-03-02,2.6
2017-03-03,2.5
2017-03-06,2.27
2017-03-07,2.31
2017-03-08,2.3
2017-03-09,2.33
2017-03-10,2.3
2017-03-13,2.05
2017-03-14,2.05
2017-03-15,1.75
2017-03-16,1.71
2017-03-17,1.45
2017-03-20,1.45
2017-03-21,1.65
2017-03-22,1.75
2017-03-23,1.9
2017-03-24,2.15
2017-03-27,2.25
2017-03-28,2.5
2017-03-29,2.5
2017-03-30,2.55
2017-03-31,2.7
2017-04-03,2.5
2017-04-04,2.25
2017-04-05,2.2
2017-04-06,2.15
2017-04-07,2.0
2017-04-10,2.15
2017-04-11,2.3
2017-04-12,2.2
2017-04-13,2.17
2017-04-17,2.25
2017-04-18,2.2
2017-04-19,2.2
2017-04-20,2.1
2017-04-21,2.1
2017-04-24,2.15
2017-04-25,2.2
2017-04-26,2.15
2017-04-27,2.0
2017-04-28,2.1
2017-05-01,2.05
2017-05-02,2.05
2017-05-03,2.0
2017-05-04,2.05
2017-05-05,1.95
2017-05-08,1.9
2017-05-09,2.0
2017-05-10,1.95
2017-05-11,1.95
2017-05-12,1.95
2017-05-15,1.95
2017-05-16,1.95
2017-05-17,1.9
2017-05-18,1.95
2017-05-19,1.9
2017-05-22,2.0
2017-05-23,2.05
2017-05-24,2.01
2017-05-25,2.0
2017-05-26,1.9
2017-05-30,2.05
2017-05-31,2.0
2017-06-01,2.05
2017-06-02,2.1
2017-06-05,2.1
2017-06-06,2.05
2017-06-07,2.05
2017-06-08,2.0
2017-06-09,2.05
2017-06-12,2.08
2017-06-13,2.1
2017-06-14,2.05
2017-06-15,2.05
2017-06-16,2.0
2017-06-19,2.0
2017-06-20,2.0
2017-06-21,2.1
2017-06-22,2.05
2017-06-23,2.0
2017-06-26,1.95
2017-06-27,2.03
2017-06-28,1.95
2017-06-29,2.0
2017-06-30,2.0
2017-07-03,2.05
2017-07-05,2.03
2017-07-06,2.05
2017-07-07,2.05
2017-07-10,2.05
2017-07-11,2.05
2017-07-12,2.0
2017-07-13,2.0
2017-07-14,2.0
2017-07-17,1.95
2017-07-18,1.95
2017-07-19,2.05
2017-07-20,2.05
2017-07-21,2.0
2017-07-24,2.0
2017-07-25,2.1
2017-07-26,1.95
2017-07-27,1.95
2017-07-28,1.95
2017-07-31,2.0
2017-08-01,1.9
2017-08-02,1.95
2017-08-03,1.93
2017-08-04,1.9
2017-08-07,1.95
2017-08-08,1.95
2017-08-09,1.95
2017-08-10,1.85
2017-08-11,1.9
2017-08-14,1.85
2017-08-15,1.7
2017-08-16,1.3
2017-08-17,1.3
2017-08-18,1.43
2017-08-21,1.4
2017-08-22,1.4
2017-08-23,1.35
2017-08-24,1.25
2017-08-25,1.3
2017-08-28,1.3
2017-08-29,1.3
2017-08-30,1.25
2017-08-31,1.25
2017-09-01,1.25
2017-09-05,1.25
2017-09-06,1.25
2017-09-07,1.3
2017-09-08,1.3
2017-09-11,1.25
2017-09-12,1.25
2017-09-13,1.3
2017-09-14,1.3
2017-09-15,1.3
2017-09-18,1.3
2017-09-19,1.25
2017-09-20,1.35
2017-09-21,1.45
2017-09-22,1.54
2017-09-25,1.65
2017-09-26,1.65
2017-09-27,1.63
2017-09-28,1.61
2017-09-29,1.65
2017-10-02,1.65
2017-10-03,1.65
2017-10-04,1.4
2017-10-05,1.4
2017-10-06,1.38
2017-10-09,1.4
2017-10-10,1.33
2017-10-11,1.3
2017-10-12,1.3
2017-10-13,1.3
2017-10-16,1.3
2017-10-17,1.26
2017-10-18,1.3
2017-10-19,1.33
2017-10-20,1.33
2017-10-23,1.27
2017-10-24,1.3
2017-10-25,1.25
2017-10-26,1.25
2017-10-27,1.25
2017-10-30,1.25
2017-10-31,1.25
2017-11-01,1.25
2017-11-02,1.25
2017-11-03,1.25
2017-11-06,1.35
2017-11-07,1.3
2017-11-08,1.25
2017-11-09,1.27
2017-11-10,1.4
2017-11-13,1.31
2017-11-14,1.4
2017-11-15,1.35
2017-11-16,1.3
2017-11-17,1.1
2017-11-20,1.1
2017-11-21,0.95
2017-11-22,0.58
2017-11-24,0.41
2017-11-27,0.57
2017-11-28,0.5
2017-11-29,0.6
2017-11-30,0.5
2017-12-01,0.46
2017-12-04,0.4
2017-12-05,0.33
2017-12-06,0.25
2017-12-07,0.72
2017-12-08,1.12
2017-12-11,0.52
2017-12-12,0.71
2017-12-13,0.62
2017-12-14,0.56
2017-12-15,0.56
2017-12-18,0.54
2017-12-19,0.48
2017-12-20,0.38
2017-12-21,0.38
2017-12-22,0.38
2017-12-26,0.35
2017-12-27,0.33
2017-12-28,0.32
2017-12-29,0.32
2018-01-02,0.28
2018-01-03,0.27
2018-01-04,0.29
2018-01-05,0.28
2018-01-08,0.28
2018-01-09,0.28
2018-01-10,0.35
2018-01-11,0.33
2018-01-12,0.35
2018-01-16,0.33
2018-01-17,0.33
2018-01-18,0.33
2018-01-19,0.32
2018-01-22,0.31
2018-01-23,0.32
2018-01-24,0.34
2018-01-25,0.34
2018-01-26,0.34
2018-01-29,0.35
2018-01-30,0.36
2018-01-31,0.38
2018-02-01,0.36
2018-02-02,0.36
2018-02-05,0.36
2018-02-06,0.37
2018-02-07,0.36
2018-02-08,0.33
2018-02-09,0.34
2018-02-12,0.33
2018-02-13,0.35
2018-02-14,0.33
2018-02-15,0.35
2018-02-16,0.34
2018-02-20,0.38
2018-02-21,0.35
2018-02-22,0.35
2018-02-23,0.36
2018-02-26,0.34
2018-02-27,0.35
2018-02-28,0.33
2018-03-01,0.33
2018-03-02,0.33
2018-03-05,0.35
2018-03-06,0.35
2018-03-07,0.35
2018-03-08,0.33
2018-03-09,0.33
2018-03-12,0.33
2018-03-13,0.33
2018-03-14,0.33
2018-03-15,0.32
2018-03-16,0.31
2018-03-19,0.33
2018-03-20,0.35
2018-03-21,0.32
2018-03-22,0.33
2018-03-23,0.32
2018-03-26,0.32
2018-03-27,0.32
2018-03-28,0.31
2018-03-29,0.3
2018-04-02,0.28
2018-04-03,0.26
2018-04-04,0.26
2018-04-05,0.27
2018-04-06,0.26
2018-04-09,0.26
2018-04-10,0.3
2018-04-11,0.27
2018-04-12,0.28
2018-04-13,0.33
2018-04-16,0.32
2018-04-17,0.32
2018-04-18,0.3
2018-04-19,0.3
2018-04-20,0.29
2018-04-23,0.29
2018-04-24,0.29
2018-04-25,0.3
2018-04-26,0.3
2018-04-27,0.3
2018-04-30,0.28
2018-05-01,0.28
2018-05-02,0.28
2018-05-03,0.28
2018-05-04,0.28
2018-05-07,0.3
2018-05-08,0.3
2018-05-09,0.27
2018-05-10,0.27
2018-05-11,0.3
2018-05-14,0.23
2018-05-15,0.24
2018-05-16,0.25
2018-05-17,0.25
2018-05-18,0.22
2018-05-21,0.21
2018-05-22,0.22
2018-05-23,0.22
2018-05-24,0.2
2018-05-25,0.2
2018-05-29,0.2
2018-05-30,0.2
2018-05-31,0.2
2018-06-01,0.25
2018-06-04,0.23
2018-06-05,0.23
2018-06-06,0.2
2018-06-07,0.23
2018-06-08,0.23
2018-06-11,0.2
2018-06-12,0.21
2018-06-13,0.2
2018-06-14,0.2
2018-06-15,0.2
2018-06-18,0.21
2018-06-19,0.22
2018-06-20,0.21
2018-06-21,0.17
2018-06-22,0.17
2018-06-25,0.16
2018-06-26,0.16
2018-06-27,0.16
2018-06-28,0.17
2018-06-29,0.16
2018-07-02,0.18
2018-07-03,0.18
2018-07-05,0.17
2018-07-06,0.17
2018-07-09,0.16
2018-07-10,0.16
2018-07-11,0.16
2018-07-12,0.14
2018-07-13,0.11
2018-07-16,0.09
2018-07-17,0.09
2018-07-18,0.08
2018-07-19,0.09
2018-07-20,0.09
2018-07-23,0.09
2018-07-24,0.07
2018-07-25,0.07
2018-07-26,0.07
2018-07-27,0.07
2018-07-30,0.07
2018-07-31,0.07
2018-08-01,0.07
2018-08-02,0.06
2018-08-03,0.06
2018-08-06,0.07
2018-08-07,0.06
2018-08-08,0.06
2018-08-09,0.06
2018-08-10,0.09
2018-08-13,0.07
2018-08-14,0.07
2018-08-15,0.07
2018-08-16,0.07
2018-08-17,0.07
2018-08-20,0.08
2018-08-21,0.07
2018-08-22,0.07
2018-08-23,0.06
2018-08-24,0.07
2018-08-27,0.06
2018-08-28,0.07
2018-08-29,0.06
2018-08-30,0.06
2018-08-31,0.06
2018-09-04,0.05
2018-09-05,0.05
2018-09-06,0.05
2018-09-07,0.07
2018-09-10,0.06
2018-09-11,0.05
2018-09-12,0.04
2018-09-13,0.05
2018-09-14,0.05
2018-09-17,0.05
2018-09-18,0.05
2018-09-19,0.07
2018-09-20,0.05
2018-09-21,0.06
2018-09-24,0.04
2018-09-25,0.04
2018-09-26,0.04
2018-09-27,0.04
2018-09-28,0.04
2018-10-01,0.04
2018-10-02,0.03
2018-10-03,0.06
2018-10-04,0.04
2018-10-05,0.03
2018-10-08,0.05
2018-10-09,0.05
2018-10-10,0.02
2018-10-11,0.02
2018-10-12,0.06
2018-10-15,0.04
2018-10-16,0.04
2018-10-17,0.04
2018-10-18,0.04
2018-10-19,0.04
2018-10-22,0.04
2018-10-23,0.04
2018-10-24,0.05
2018-10-25,0.04
2018-10-26,0.04
2018-10-29,0.04
2018-10-30,0.04
2018-10-31,0.04
2018-11-01,0.03
2018-11-02,0.04
2018-11-05,0.04
2018-11-06,0.06
2018-11-07,0.07
2018-11-08,0.07
2018-11-09,0.07
2018-11-12,0.03
2018-11-13,0.07
2018-11-14,0.03
2018-11-15,0.03
2018-11-16,0.03
2018-11-19,0.03
2018-11-20,0.04
2018-11-21,0.03
2018-11-23,0.05
2018-11-26,0.03
2018-11-27,0.03
2018-11-28,0.03
2018-11-29,0.04
2018-11-30,0.04
2018-12-03,0.03
2018-12-04,0.04
2018-12-06,0.03
2018-12-07,0.03
2018-12-10,0.03
2018-12-11,0.03
2018-12-12,0.03
2018-12-13,0.05
2018-12-14,0.03
2018-12-17,0.03
2018-12-18,0.03
2018-12-19,0.03
2018-12-20,0.04
2018-12-21,0.03
2018-12-24,0.02
2018-12-26,0.02
2018-12-27,0.03
2018-12-28,0.03
2018-12-31,0.01
2019-01-02,0.05
2019-01-03,0.05
2019-01-04,0.04
2019-01-07,0.01
2019-01-08,0.01
2019-01-09,0.01
2019-01-10,0.03
2019-01-11,0.03
2019-01-14,0.02
2019-01-15,0.05
2019-01-16,0.08
2019-01-17,0.07
2019-01-18,0.06
2019-01-22,0.06
2019-01-23,0.06
2019-01-24,0.06
2019-01-25,0.05
2019-01-28,0.05
2019-01-29,0.05
2019-01-30,0.06
2019-01-31,0.06
2019-02-01,0.06
2019-02-04,0.08
2019-02-05,0.1
2019-02-06,0.1
2019-02-07,0.14
2019-02-08,0.14
2019-02-11,0.06
2019-02-12,0.07
2019-02-13,0.06
2019-02-14,0.13
2019-02-15,0.06
2019-02-19,0.07
2019-02-20,0.07
2019-02-21,0.06
2019-02-22,0.06
2019-02-25,0.08
2019-02-26,0.08
2019-02-27,0.08
2019-02-28,0.07
2019-03-01,0.08
2019-03-04,0.12
2019-03-05,0.12
2019-03-06,0.12
2019-03-07,0.11
2019-03-08,0.09
2019-03-11,0.07
2019-03-12,0.11
2019-03-13,0.08
2019-03-14,0.08
2019-03-15,0.12
2019-03-18,0.07
2019-03-19,0.08
2019-03-20,0.12
2019-03-21,0.1
2019-03-22,0.12
2019-03-25,0.08
2019-03-26,0.08
2019-03-27,0.08
2019-03-28,0.1
2019-03-29,0.07
2019-04-01,0.08
2019-04-02,0.07
2019-04-03,0.11
2019-04-04,0.1
2019-04-05,0.1
2019-04-08,0.08
2019-04-09,0.07
2019-04-10,0.07
2019-04-11,0.07
2019-04-12,0.1
2019-04-15,0.07
2019-04-16,0.07
2019-04-17,0.07
2019-04-18,0.07
2019-04-22,0.08
2019-04-23,0.07
2019-04-24,0.08
2019-04-25,0.08
2019-04-26,0.07
2019-04-29,0.07
2019-04-30,0.08
2019-05-01,0.05
2019-05-02,0.06
2019-05-03,0.06
2019-05-06,0.06
2019-05-07,0.06
2019-05-08,0.06
2019-05-09,0.06
2019-05-10,0.06
2019-05-13,0.06
2019-05-14,0.07
2019-05-15,0.07
2019-05-16,0.08
2019-05-17,0.06
2019-05-20,0.06
2019-05-21,0.06
2019-05-22,0.06
2019-05-23,0.05
2019-05-24,0.05
2019-05-28,0.05
2019-05-29,0.04
2019-05-30,0.08
2019-05-31,0.08
2019-06-03,0.05
2019-06-04,0.04
2019-06-05,0.04
2019-06-06,0.04
2019-06-07,0.08
2019-06-10,0.1
2019-06-11,0.04
2019-06-12,0.08
2019-06-13,0.04
2019-06-14,0.04
2019-06-17,0.04
2019-06-18,0.06
2019-06-19,0.08
2019-06-20,0.04
2019-06-21,0.04
2019-06-24,0.04
2019-06-25,0.04
2019-06-26,0.04
2019-06-27,0.04
2019-06-28,0.04
2019-07-01,0.04
2019-07-02,0.04
2019-07-03,0.04
2019-07-05,0.04
2019-07-08,0.06
2019-07-09,0.04
2019-07-10,0.06
2019-07-11,0.04
2019-07-12,0.04
2019-07-15,0.04
2019-07-16,0.03
2019-07-17,0.04
2019-07-18,0.04
2019-07-19,0.04
2019-07-22,0.03
2019-07-23,0.03
2019-07-24,0.02
2019-07-25,0.02
2019-07-26,0.02
2019-07-29,0.04
2019-07-30,0.04
2019-07-31,0.05
2019-08-01,0.05
2019-08-02,0.04
2019-08-05,0.04
2019-08-06,0.04
2019-08-07,0.05
2019-08-08,0.04
2019-08-09,0.04
2019-08-12,0.06
2019-08-13,0.06
2019-08-14,0.06
2019-08-15,0.06
2019-08-16,0.06
2019-08-19,0.03
2019-08-20,0.02
2019-08-21,0.02
2019-08-22,0.02
2019-08-23,0.03
2019-08-26,0.03
2019-08-27,0.03
2019-08-28,0.02
2019-08-29,0.02
2019-08-30,0.02
2019-09-03,0.04
2019-09-04,0.04
2019-09-05,0.02
2019-09-06,0.02
2019-09-09,0.03
2019-09-10,0.04
2019-09-11,0.02
2019-09-12,0.02
2019-09-13,0.02
2019-09-16,0.02
2019-09-17,0.02
2019-09-18,0.02
2019-09-19,0.02
2019-09-20,0.02
2019-09-23,0.02
2019-09-24,0.02
2019-09-25,0.03
2019-09-26,0.03
2019-09-27,0.03
2019-09-30,0.03
2019-10-01,0.03
2019-10-02,0.03
2019-10-03,0.02
2019-10-04,0.02
2019-10-07,0.02
2019-10-08,0.04
2019-10-09,0.04
2019-10-10,0.07
2019-10-11,0.07
2019-10-14,0.05
2019-10-15,0.05
2019-10-16,0.05
2019-10-17,0.05
2019-10-18,0.05
2019-10-21,0.05
2019-10-22,0.05
2019-10-23,0.05
2019-10-24,0.05
2019-10-25,0.03
2019-10-28,0.03
2019-10-29,0.03
2019-10-30,0.03
2019-10-31,0.02
2019-11-01,0.03
2019-11-04,0.02
2019-11-05,0.02
2019-11-06,0.02
2019-11-07,0.02
2019-11-08,0.02
2019-11-11,0.02
2019-11-12,0.02
2019-11-13,0.02
2019-11-14,0.03
2019-11-15,0.04
2019-11-18,0.04
2019-11-19,0.03
2019-11-20,0.02
2019-11-21,0.03
2019-11-22,0.04
2019-11-25,0.03
2019-11-26,0.03
2019-11-27,0.02
2019-11-29,0.02
2019-12-02,0.03
2019-12-03,0.03
2019-12-04,0.02
2019-12-05,0.02
2019-12-06,0.03
2019-12-09,0.04
2019-12-10,0.02
2019-12-11,0.02
2019-12-12,0.02
2019-12-13,0.02
2019-12-16,0.02
2019-12-17,0.03
2019-12-18,0.04
2019-12-19,0.03
2019-12-20,0.02
2019-12-23,0.03
2019-12-24,0.02
2019-12-26,0.02
2019-12-27,0.02
2019-12-30,0.02
2019-12-31,0.02
2020-01-02,0.02
2020-01-03,0.03
2020-01-06,0.02
2020-01-07,0.02
2020-01-08,0.03
2020-01-09,0.03
2020-01-10,0.03
2020-01-13,0.03
2020-01-14,0.03
2020-01-15,0.03
2020-01-16,0.03
2020-01-17,0.03
2020-01-21,0.03
2020-01-22,0.03
2020-01-23,0.03
2020-01-24,0.03
2020-01-27,0.03
2020-01-28,0.06
2020-01-29,0.03
2020-01-30,0.05
2020-01-31,0.05
2020-02-03,0.06
2020-02-04,0.04
2020-02-05,0.04
2020-02-06,0.04
2020-02-07,0.04
2020-02-10,0.06
2020-02-11,0.06
2020-02-12,0.06
2020-02-13,0.06
2020-02-14,0.05
2020-02-18,0.05
2020-02-19,0.04
2020-02-20,0.03
2020-02-21,0.03
2020-02-24,0.03
2020-02-25,0.04
2020-02-26,0.03
2020-02-27,0.03
2020-02-28,0.04
2020-03-02,0.04
2020-03-03,0.03
2020-03-04,0.03
2020-03-05,0.02
2020-03-06,0.02
2020-03-09,0.03
2020-03-10,0.03
2020-03-11,0.02
2020-03-12,0.03
2020-03-13,0.04
2020-03-16,0.02
2020-03-17,0.02
2020-03-18,0.02
2020-03-19,0.02
2020-03-20,0.02
2020-03-23,0.03
2020-03-24,0.04
2020-03-25,0.03
2020-03-26,0.03
2020-03-27,0.02
2020-03-30,0.04
2020-03-31,0.04
2020-04-01,0.03
2020-04-02,0.03
2020-04-03,0.02
2020-04-06,0.03
2020-04-07,0.02
2020-04-08,0.02
2020-04-09,0.03
2020-04-13,0.02
2020-04-14,0.03
2020-04-15,0.05
2020-04-16,0.02
2020-04-17,0.03
2020-04-20,0.03
2020-04-21,0.03
2020-04-22,0.03
2020-04-23,0.05
2020-04-24,0.06
2020-04-27,0.05
2020-04-28,0.05
2020-04-29,0.05
2020-04-30,0.05
2020-05-01,0.05
2020-05-04,0.05
2020-05-05,0.04
2020-05-06,0.09
2020-05-07,0.09
2020-05-08,0.05
