Date,WB
2018-11-28,61.990002000000004
2018-11-29,59.73
2018-11-30,63.68
2018-12-03,66.709999
2018-12-04,65.089996
2018-12-06,62.580002
2018-12-07,61.619999
2018-12-10,61.220001
2018-12-11,63.349998
2018-12-12,64.730003
2018-12-13,63.75
2018-12-14,64.559998
2018-12-17,60.77
2018-12-18,60.619999
2018-12-19,56.369999
2018-12-20,55.380001
2018-12-21,55.450001
2018-12-24,56.32
2018-12-26,60.07
2018-12-27,58.860001000000004
2018-12-28,58.84
2018-12-31,58.43
2019-01-02,58.939999
2019-01-03,55.970001
2019-01-04,61.23
2019-01-07,62.630001
2019-01-08,59.080002
2019-01-09,60.639998999999996
2019-01-10,59.59
2019-01-11,57.119999
2019-01-14,54.220001
2019-01-15,54.66
2019-01-16,57.240002000000004
2019-01-17,58.23
2019-01-18,60.799999
2019-01-22,52.509997999999996
2019-01-23,52.200001
2019-01-24,54.369999
2019-01-25,58.189999
2019-01-28,58.330002
2019-01-29,57.66
2019-01-30,58.900002
2019-01-31,60.66
2019-02-01,60.900002
2019-02-04,61.779999
2019-02-05,62.150002
2019-02-06,62.360001000000004
2019-02-07,60.07
2019-02-08,61.029999
2019-02-11,62.310001
2019-02-12,65.309998
2019-02-13,66.16999799999999
2019-02-14,65.529999
2019-02-15,64.279999
2019-02-19,65.589996
2019-02-20,66.050003
2019-02-21,65.550003
2019-02-22,68.470001
2019-02-25,74.040001
2019-02-26,74.25
2019-02-27,73.139999
2019-02-28,72.25
2019-03-01,72.07
2019-03-04,72.370003
2019-03-05,69.720001
2019-03-06,67.290001
2019-03-07,62.119999
2019-03-08,61.540001000000004
2019-03-11,64.279999
2019-03-12,63.25
2019-03-13,62.450001
2019-03-14,61.380001
2019-03-15,62.610001000000004
2019-03-18,62.830002
2019-03-19,63.049999
2019-03-20,61.009997999999996
2019-03-21,60.650002
2019-03-22,58.700001
2019-03-25,59.029999
2019-03-26,58.59
2019-03-27,57.889998999999996
2019-03-28,58.330002
2019-03-29,61.990002000000004
2019-04-01,66.400002
2019-04-02,65.900002
2019-04-03,68.940002
2019-04-04,68.739998
2019-04-05,71.059998
2019-04-08,71.910004
2019-04-09,70.800003
2019-04-10,70.57
2019-04-11,68.900002
2019-04-12,70.470001
2019-04-15,68.599998
2019-04-16,70.400002
2019-04-17,71.150002
2019-04-18,71.5
2019-04-22,72.32
2019-04-23,72.0
2019-04-24,70.309998
2019-04-25,69.839996
2019-04-26,67.739998
2019-04-29,67.75
2019-04-30,68.5
2019-05-01,67.940002
2019-05-02,67.110001
2019-05-03,68.790001
2019-05-06,65.230003
2019-05-07,62.439999
2019-05-08,61.950001
2019-05-09,61.790001000000004
2019-05-10,61.43
2019-05-13,58.630001
2019-05-14,59.220001
2019-05-15,58.990002000000004
2019-05-16,59.040001000000004
2019-05-17,53.099998
2019-05-20,50.560001
2019-05-21,52.619999
2019-05-22,51.16
2019-05-23,45.389998999999996
2019-05-24,43.66
2019-05-28,42.950001
2019-05-29,42.91
2019-05-30,42.02
2019-05-31,41.52
2019-06-03,41.110001000000004
2019-06-04,42.889998999999996
2019-06-05,41.43
2019-06-06,41.25
2019-06-07,42.400002
2019-06-10,42.919998
2019-06-11,44.200001
2019-06-12,42.41
2019-06-13,42.43
2019-06-14,41.41
2019-06-17,41.610001000000004
2019-06-18,43.240002000000004
2019-06-19,42.220001
2019-06-20,43.02
2019-06-21,43.209998999999996
2019-06-24,43.02
2019-06-25,41.57
2019-06-26,42.619999
2019-06-27,43.900002
2019-06-28,43.549999
2019-07-01,43.939999
2019-07-02,44.259997999999996
2019-07-03,44.23
2019-07-05,43.919998
2019-07-08,42.48
2019-07-09,43.209998999999996
2019-07-10,42.330002
2019-07-11,42.23
2019-07-12,42.360001000000004
2019-07-15,43.049999
2019-07-16,41.57
2019-07-17,40.860001000000004
2019-07-18,39.799999
2019-07-19,40.389998999999996
2019-07-22,39.700001
2019-07-23,40.889998999999996
2019-07-24,41.279999
2019-07-25,40.240002000000004
2019-07-26,40.07
2019-07-29,40.16
2019-07-30,39.919998
2019-07-31,39.169998
2019-08-01,37.299999
2019-08-02,37.759997999999996
2019-08-05,34.889998999999996
2019-08-06,36.139998999999996
2019-08-07,36.09
2019-08-08,36.75
2019-08-09,35.529999
2019-08-12,35.529999
2019-08-13,36.470001
2019-08-14,35.009997999999996
2019-08-15,35.360001000000004
2019-08-16,37.080002
2019-08-19,42.310001
2019-08-20,42.189999
2019-08-21,41.43
2019-08-22,40.189999
2019-08-23,39.619999
2019-08-26,40.310001
2019-08-27,40.349998
2019-08-28,40.759997999999996
2019-08-29,41.610001000000004
2019-08-30,41.369999
2019-09-03,43.43
2019-09-04,45.0
2019-09-05,46.25
2019-09-06,46.900002
2019-09-09,49.610001000000004
2019-09-10,50.209998999999996
2019-09-11,49.810001
2019-09-12,48.970001
2019-09-13,50.169998
2019-09-16,49.790001000000004
2019-09-17,49.77
2019-09-18,49.009997999999996
2019-09-19,49.41
2019-09-20,47.830002
2019-09-23,47.57
2019-09-24,45.610001000000004
2019-09-25,46.740002000000004
2019-09-26,45.98
2019-09-27,44.549999
2019-09-30,44.75
2019-10-01,44.560001
2019-10-02,43.919998
2019-10-03,46.200001
2019-10-04,47.57
2019-10-07,48.200001
2019-10-08,46.27
2019-10-09,46.790001000000004
2019-10-10,47.720001
2019-10-11,48.52
2019-10-14,48.57
2019-10-15,49.32
2019-10-16,50.990002000000004
2019-10-17,50.25
2019-10-18,47.549999
2019-10-21,49.110001000000004
2019-10-22,48.68
2019-10-23,47.970001
2019-10-24,48.34
2019-10-25,49.209998999999996
2019-10-28,50.009997999999996
2019-10-29,49.360001000000004
2019-10-30,49.16
2019-10-31,49.189999
2019-11-01,50.790001000000004
2019-11-04,52.540001000000004
2019-11-05,52.330002
2019-11-06,51.619999
2019-11-07,54.650002
2019-11-08,54.669998
2019-11-11,53.610001000000004
2019-11-12,53.470001
2019-11-13,52.779999
2019-11-14,43.439999
2019-11-15,43.549999
2019-11-18,42.25
2019-11-19,41.669998
2019-11-20,40.66
2019-11-21,41.43
2019-11-22,41.700001
2019-11-25,42.779999
2019-11-26,43.25
2019-11-27,43.389998999999996
2019-11-29,42.810001
2019-12-02,43.610001000000004
2019-12-03,42.93
2019-12-04,42.82
2019-12-05,43.860001000000004
2019-12-06,44.169998
2019-12-09,43.77
2019-12-10,42.900002
2019-12-11,42.91
2019-12-12,43.540001000000004
2019-12-13,43.529999
2019-12-16,44.939999
2019-12-17,45.349998
2019-12-18,46.099998
2019-12-19,46.27
2019-12-20,46.25
2019-12-23,47.119999
2019-12-24,47.209998999999996
2019-12-26,47.77
2019-12-27,47.07
2019-12-30,46.34
2019-12-31,46.349998
2020-01-02,51.060001
2020-01-03,50.130001
2020-01-06,49.279999
2020-01-07,48.900002
2020-01-08,49.060001
2020-01-09,47.970001
2020-01-10,46.860001000000004
2020-01-13,51.689999
2020-01-14,50.41
2020-01-15,50.369999
2020-01-16,48.0
2020-01-17,46.790001000000004
2020-01-21,44.130001
2020-01-22,43.959998999999996
2020-01-23,44.299999
2020-01-24,43.560001
2020-01-27,43.139998999999996
2020-01-28,43.459998999999996
2020-01-29,43.919998
2020-01-30,43.849998
2020-01-31,42.619999
2020-02-03,44.110001000000004
2020-02-04,45.130001
2020-02-05,44.279999
2020-02-06,45.279999
2020-02-07,45.299999
2020-02-10,44.75
2020-02-11,44.220001
2020-02-12,45.380001
2020-02-13,44.080002
2020-02-14,43.560001
2020-02-18,41.689999
2020-02-19,42.950001
2020-02-20,43.73
2020-02-21,43.279999
2020-02-24,42.759997999999996
2020-02-25,43.380001
2020-02-26,41.389998999999996
2020-02-27,41.0
2020-02-28,42.139998999999996
2020-03-02,42.619999
2020-03-03,42.66
2020-03-04,43.740002000000004
2020-03-05,43.459998999999996
2020-03-06,41.959998999999996
2020-03-09,39.75
2020-03-10,41.82
2020-03-11,39.779999
2020-03-12,36.610001000000004
2020-03-13,38.009997999999996
2020-03-16,33.119999
2020-03-17,34.130001
2020-03-18,30.33
2020-03-19,33.34
2020-03-20,33.389998999999996
2020-03-23,34.080002
2020-03-24,35.439999
2020-03-25,34.959998999999996
2020-03-26,35.75
2020-03-27,33.529999
2020-03-30,32.860001000000004
2020-03-31,33.110001000000004
2020-04-01,32.0
2020-04-02,32.330002
2020-04-03,32.0
2020-04-06,33.880001
2020-04-07,36.639998999999996
2020-04-08,35.540001000000004
2020-04-09,35.619999
2020-04-13,34.389998999999996
2020-04-14,35.240002000000004
2020-04-15,34.900002
2020-04-16,35.810001
2020-04-17,36.689999
2020-04-20,36.259997999999996
2020-04-21,35.459998999999996
2020-04-22,35.939999
2020-04-23,35.950001
2020-04-24,36.490002000000004
2020-04-27,37.18
2020-04-28,36.650002
2020-04-29,36.860001000000004
2020-04-30,37.529999
2020-05-01,34.98
2020-05-04,34.599998
2020-05-05,35.009997999999996
2020-05-06,35.970001
2020-05-07,36.880001
2020-05-08,36.490002000000004
