Date,ISBC
2009-07-31,3.879953
2009-08-03,3.8838760000000003
2009-08-04,3.828953
2009-08-05,3.7347980000000005
2009-08-06,3.69949
2009-08-07,3.723029
2009-08-10,3.726952
2009-08-11,3.6053349999999997
2009-08-12,3.672028
2009-08-13,3.691644
2009-08-14,3.58572
2009-08-17,3.448411
2009-08-18,3.4444879999999998
2009-08-19,3.420949
2009-08-20,3.436642
2009-08-21,3.530796
2009-08-24,3.4641029999999997
2009-08-25,3.5347190000000004
2009-08-26,3.538643
2009-08-27,3.554335
2009-08-28,3.644567
2009-08-31,3.6249510000000003
2009-09-01,3.6092589999999998
2009-09-02,3.566104
2009-09-03,3.6053349999999997
2009-09-04,3.6602589999999995
2009-09-08,3.644567
2009-09-09,3.687721
2009-09-10,3.993723
2009-09-11,4.0447239999999995
2009-09-14,4.080031
2009-09-15,4.080031
2009-09-16,4.154571
2009-09-17,4.2212629999999995
2009-09-18,4.236956
2009-09-21,4.205571
2009-09-22,4.291879
2009-09-23,4.244802
2009-09-24,4.178109
2009-09-25,4.095724
2009-09-28,4.2016480000000005
2009-09-29,4.185955
2009-09-30,4.162416
2009-10-01,4.0408
2009-10-02,4.021185
2009-10-05,4.1231860000000005
2009-10-06,4.174186
2009-10-07,4.158494
2009-10-08,4.2016480000000005
2009-10-09,4.248725
2009-10-12,4.244802
2009-10-13,4.264418
2009-10-14,4.323264
2009-10-15,4.264418
2009-10-16,4.193801000000001
2009-10-19,4.142801
2009-10-20,4.0761080000000005
2009-10-21,4.056493
2009-10-22,4.2604940000000004
2009-10-23,4.142801
2009-10-26,4.178109
2009-10-27,4.244802
2009-10-28,4.2212629999999995
2009-10-29,4.287955999999999
2009-10-30,4.252648000000001
2009-11-02,4.2212629999999995
2009-11-03,4.229108999999999
2009-11-04,4.115339
2009-11-05,4.2016480000000005
2009-11-06,4.21734
2009-11-09,4.291879
2009-11-10,4.311495
2009-11-11,4.327187
2009-11-12,4.291879
2009-11-13,4.252648000000001
2009-11-16,4.248725
2009-11-17,4.374264
2009-11-18,4.295802
2009-11-19,4.213417
2009-11-20,4.225186
2009-11-23,4.295802
2009-11-24,4.307571
2009-11-25,4.2604940000000004
2009-11-27,4.189878
2009-11-30,4.323264
2009-12-01,4.205571
2009-12-02,4.1820319999999995
2009-12-03,4.115339
2009-12-04,4.197725
2009-12-07,4.174186
2009-12-08,4.150647
2009-12-09,4.205571
2009-12-10,4.170262999999999
2009-12-11,4.1820319999999995
2009-12-14,4.284033
2009-12-15,4.256571
2009-12-16,4.248725
2009-12-17,4.2016480000000005
2009-12-18,4.287955999999999
2009-12-21,4.307571
2009-12-22,4.291879
2009-12-23,4.291879
2009-12-24,4.315418
2009-12-28,4.291879
2009-12-29,4.2604940000000004
2009-12-30,4.284033
2009-12-31,4.291879
2010-01-04,4.4056489999999995
2010-01-05,4.378188
2010-01-06,4.358572000000001
2010-01-07,4.413496
2010-01-08,4.374264
2010-01-11,4.311495
2010-01-12,4.354649
2010-01-13,4.448803
2010-01-14,4.4252650000000004
2010-01-15,4.417418
2010-01-19,4.464496
2010-01-20,4.452726
2010-01-21,4.484111
2010-01-22,4.389957
2010-01-25,4.397803
2010-01-26,4.397803
2010-01-27,4.546881
2010-01-28,4.480188
