Date,OC
2011-06-16,36.200001
2011-06-17,36.799999
2011-06-20,37.099998
2011-06-21,37.709998999999996
2011-06-22,36.869999
2011-06-23,37.32
2011-06-24,36.669998
2011-06-27,36.610001000000004
2011-06-28,36.880001
2011-06-29,36.970001
2011-06-30,37.349998
2011-07-01,38.25
2011-07-05,38.509997999999996
2011-07-06,37.470001
2011-07-07,37.59
2011-07-08,37.290001000000004
2011-07-11,36.330002
2011-07-12,35.970001
2011-07-13,36.209998999999996
2011-07-14,35.889998999999996
2011-07-15,35.84
2011-07-18,35.34
2011-07-19,35.900002
2011-07-20,35.599998
2011-07-21,35.939999
2011-07-22,35.98
2011-07-25,36.349998
2011-07-26,35.939999
2011-07-27,35.34
2011-07-28,34.93
2011-07-29,35.580002
2011-08-01,35.549999
2011-08-02,34.110001000000004
2011-08-03,30.85
2011-08-04,29.360001
2011-08-05,28.43
2011-08-08,26.940001000000002
2011-08-09,26.940001000000002
2011-08-10,25.84
2011-08-11,27.58
2011-08-12,28.77
2011-08-15,29.440001000000002
2011-08-16,28.459999
2011-08-17,28.049999
2011-08-18,25.92
2011-08-19,24.91
2011-08-22,24.93
2011-08-23,25.84
2011-08-24,27.120001000000002
2011-08-25,26.639999
2011-08-26,27.93
2011-08-29,28.59
2011-08-30,28.93
2011-08-31,29.059998999999998
2011-09-01,27.639999
2011-09-02,26.0
2011-09-06,26.32
2011-09-07,27.51
2011-09-08,26.620001000000002
2011-09-09,25.84
2011-09-12,26.0
2011-09-13,25.76
2011-09-14,26.24
2011-09-15,26.93
2011-09-16,26.73
2011-09-19,26.309998999999998
2011-09-20,25.24
2011-09-21,23.4
2011-09-22,21.93
2011-09-23,22.23
2011-09-26,23.120001000000002
2011-09-27,23.450001
2011-09-28,22.379998999999998
2011-09-29,22.5
2011-09-30,21.68
2011-10-03,20.549999
2011-10-04,21.41
2011-10-05,22.549999
2011-10-06,23.6
2011-10-07,22.49
2011-10-10,22.389999
2011-10-11,22.469998999999998
2011-10-12,22.91
2011-10-13,23.5
2011-10-14,24.379998999999998
2011-10-17,23.389999
2011-10-18,24.620001000000002
2011-10-19,25.01
2011-10-20,24.610001
2011-10-21,25.25
2011-10-24,25.870001000000002
2011-10-25,24.860001
2011-10-26,27.24
2011-10-27,29.719998999999998
2011-10-28,29.469998999999998
2011-10-31,28.379998999999998
2011-11-01,27.01
2011-11-02,27.610001
2011-11-03,28.530001000000002
2011-11-04,28.860001
2011-11-07,29.52
2011-11-08,29.469998999999998
2011-11-09,28.0
2011-11-10,28.25
2011-11-11,28.940001000000002
2011-11-14,28.889999
2011-11-15,29.450001
2011-11-16,28.639999
2011-11-17,28.07
2011-11-18,28.110001
2011-11-21,27.209999
2011-11-22,26.440001000000002
2011-11-23,26.0
2011-11-25,25.879998999999998
2011-11-28,26.709999
2011-11-29,26.700001
2011-11-30,28.700001
2011-12-01,29.059998999999998
2011-12-02,29.16
2011-12-05,29.309998999999998
2011-12-06,28.98
2011-12-07,29.190001000000002
2011-12-08,27.57
2011-12-09,28.15
2011-12-12,26.959999
2011-12-13,26.0
2011-12-14,24.73
2011-12-15,25.299999
2011-12-16,25.969998999999998
2011-12-19,26.01
2011-12-20,27.5
2011-12-21,28.01
2011-12-22,28.27
2011-12-23,28.209999
2011-12-27,28.07
2011-12-28,27.049999
2011-12-29,28.99
2011-12-30,28.719998999999998
2012-01-03,29.530001000000002
2012-01-04,30.059998999999998
2012-01-05,31.26
2012-01-06,31.34
2012-01-09,31.950001
2012-01-10,31.92
2012-01-11,32.09
2012-01-12,32.080002
2012-01-13,31.84
2012-01-17,31.959999
2012-01-18,33.130001
2012-01-19,33.950001
2012-01-20,32.93
2012-01-23,33.599998
2012-01-24,33.939999
2012-01-25,34.82
2012-01-26,34.869999
2012-01-27,34.779999
2012-01-30,33.830002
2012-01-31,33.75
2012-02-01,33.73
2012-02-02,33.810001
2012-02-03,34.610001000000004
2012-02-06,34.650002
2012-02-07,34.509997999999996
2012-02-08,34.23
2012-02-09,34.98
2012-02-10,33.849998
2012-02-13,34.16
2012-02-14,32.48
2012-02-15,30.43
2012-02-16,31.059998999999998
2012-02-17,31.5
2012-02-21,31.700001
2012-02-22,31.73
2012-02-23,31.4
2012-02-24,30.9
2012-02-27,32.119999
2012-02-28,32.169998
2012-02-29,31.65
2012-03-01,31.450001
2012-03-02,30.709999
2012-03-05,31.25
2012-03-06,30.219998999999998
2012-03-07,31.530001000000002
2012-03-08,32.5
2012-03-09,33.419998
2012-03-12,34.470001
2012-03-13,35.98
2012-03-14,36.049999
2012-03-15,36.98
2012-03-16,36.91
2012-03-19,36.860001000000004
2012-03-20,36.5
2012-03-21,37.040001000000004
2012-03-22,36.029999
2012-03-23,35.810001
2012-03-26,36.380001
2012-03-27,36.389998999999996
2012-03-28,36.099998
2012-03-29,35.709998999999996
2012-03-30,36.029999
2012-04-02,35.040001000000004
2012-04-03,34.610001000000004
2012-04-04,34.619999
2012-04-05,34.869999
2012-04-09,34.360001000000004
2012-04-10,32.700001
2012-04-11,33.869999
2012-04-12,34.619999
2012-04-13,34.23
2012-04-16,34.25
2012-04-17,34.610001000000004
2012-04-18,33.900002
2012-04-19,33.419998
2012-04-20,33.799999
2012-04-23,33.450001
2012-04-24,34.549999
2012-04-25,33.349998
2012-04-26,34.490002000000004
2012-04-27,35.75
2012-04-30,34.349998
2012-05-01,34.400002
2012-05-02,35.459998999999996
2012-05-03,34.77
2012-05-04,33.849998
2012-05-07,34.279999
2012-05-08,33.439999
2012-05-09,33.07
2012-05-10,33.150002
2012-05-11,33.360001000000004
2012-05-14,31.969998999999998
2012-05-15,31.65
2012-05-16,30.85
2012-05-17,28.809998999999998
2012-05-18,28.370001000000002
2012-05-21,28.74
2012-05-22,29.43
2012-05-23,30.110001
2012-05-24,30.65
2012-05-25,30.57
2012-05-29,31.93
2012-05-30,30.719998999999998
2012-05-31,30.860001
2012-06-01,28.299999
2012-06-04,27.0
2012-06-05,28.0
2012-06-06,28.219998999999998
2012-06-07,28.950001
2012-06-08,29.48
2012-06-11,27.620001000000002
2012-06-12,27.389999
2012-06-13,26.690001000000002
2012-06-14,27.67
2012-06-15,28.190001000000002
2012-06-18,28.74
2012-06-19,29.530001000000002
2012-06-20,29.620001000000002
2012-06-21,28.24
2012-06-22,27.75
2012-06-25,26.99
2012-06-26,27.25
2012-06-27,26.9
2012-06-28,27.35
2012-06-29,28.540001
2012-07-02,28.73
2012-07-03,29.27
2012-07-05,29.309998999999998
2012-07-06,29.030001000000002
2012-07-09,28.809998999999998
2012-07-10,28.530001000000002
2012-07-11,28.02
2012-07-12,28.129998999999998
2012-07-13,28.43
2012-07-16,28.0
2012-07-17,28.51
2012-07-18,29.08
2012-07-19,29.290001
2012-07-20,28.23
2012-07-23,27.74
2012-07-24,27.67
2012-07-25,26.129998999999998
2012-07-26,26.799999
2012-07-27,27.35
2012-07-30,26.780001000000002
2012-07-31,26.860001
2012-08-01,27.49
2012-08-02,28.25
2012-08-03,29.559998999999998
2012-08-06,29.540001
2012-08-07,30.309998999999998
2012-08-08,30.120001000000002
2012-08-09,30.65
2012-08-10,29.85
2012-08-13,30.059998999999998
2012-08-14,30.059998999999998
2012-08-15,29.99
2012-08-16,30.91
2012-08-17,31.4
2012-08-20,31.889999
2012-08-21,31.709999
2012-08-22,31.540001
2012-08-23,32.0
2012-08-24,33.18
2012-08-27,32.779999
2012-08-28,33.0
2012-08-29,33.16
2012-08-30,32.450001
2012-08-31,33.360001000000004
2012-09-04,33.299999
2012-09-05,32.919998
2012-09-06,33.18
2012-09-07,33.75
2012-09-10,33.799999
2012-09-11,33.799999
2012-09-12,33.970001
2012-09-13,33.529999
2012-09-14,34.77
2012-09-17,33.419998
2012-09-18,33.349998
2012-09-19,33.869999
2012-09-20,35.119999
2012-09-21,35.669998
2012-09-24,35.450001
2012-09-25,34.389998999999996
2012-09-26,33.400002
2012-09-27,34.16
2012-09-28,33.459998999999996
2012-10-01,33.389998999999996
2012-10-02,33.700001
2012-10-03,34.48
2012-10-04,34.220001
2012-10-05,34.529999
2012-10-08,33.950001
2012-10-09,31.120001000000002
2012-10-10,30.209999
2012-10-11,29.629998999999998
2012-10-12,29.950001
2012-10-15,30.690001000000002
2012-10-16,31.190001000000002
2012-10-17,31.790001
2012-10-18,32.130001
2012-10-19,32.259997999999996
2012-10-22,32.369999
2012-10-23,32.34
2012-10-24,32.259997999999996
2012-10-25,30.959999
2012-10-26,31.440001000000002
2012-10-31,33.59
2012-11-01,34.07
2012-11-02,33.889998999999996
2012-11-05,34.540001000000004
2012-11-06,34.849998
2012-11-07,34.330002
2012-11-08,33.630001
2012-11-09,33.450001
2012-11-12,33.040001000000004
2012-11-13,33.02
2012-11-14,32.139998999999996
2012-11-15,31.73
2012-11-16,32.18
2012-11-19,32.689999
2012-11-20,33.27
2012-11-21,33.369999
2012-11-23,33.669998
2012-11-26,33.43
2012-11-27,33.619999
2012-11-28,33.889998999999996
2012-11-29,34.349998
2012-11-30,34.580002
2012-12-03,34.59
2012-12-04,34.41
2012-12-05,33.66
2012-12-06,33.73
2012-12-07,33.59
2012-12-10,34.119999
2012-12-11,34.259997999999996
2012-12-12,35.09
2012-12-13,35.299999
2012-12-14,35.619999
2012-12-17,36.650002
2012-12-18,36.990002000000004
2012-12-19,36.970001
2012-12-20,37.049999
2012-12-21,36.860001000000004
2012-12-24,36.900002
2012-12-26,36.389998999999996
2012-12-27,36.669998
2012-12-28,36.32
2012-12-31,36.990002000000004
2013-01-02,38.349998
2013-01-03,38.23
2013-01-04,38.290001000000004
2013-01-07,38.0
2013-01-08,38.43
2013-01-09,39.139998999999996
2013-01-10,39.099998
2013-01-11,39.450001
2013-01-14,39.040001000000004
2013-01-15,39.389998999999996
2013-01-16,39.23
2013-01-17,40.07
2013-01-18,40.240002000000004
2013-01-22,41.25
2013-01-23,41.18
2013-01-24,41.240002000000004
2013-01-25,42.02
2013-01-28,41.279999
2013-01-29,42.040001000000004
2013-01-30,41.689999
2013-01-31,41.669998
2013-02-01,41.669998
2013-02-04,41.360001000000004
2013-02-05,41.529999
2013-02-06,42.16
2013-02-07,42.23
2013-02-08,42.639998999999996
2013-02-11,42.700001
2013-02-12,43.389998999999996
2013-02-13,43.240002000000004
2013-02-14,42.790001000000004
2013-02-15,42.790001000000004
2013-02-19,43.34
2013-02-20,39.91
2013-02-21,38.720001
2013-02-22,40.150002
2013-02-25,38.279999
2013-02-26,39.290001000000004
2013-02-27,39.169998
2013-02-28,38.810001
2013-03-01,38.650002
2013-03-04,39.25
2013-03-05,39.650002
2013-03-06,39.689999
2013-03-07,39.380001
2013-03-08,40.18
2013-03-11,40.029999
2013-03-12,39.740002000000004
2013-03-13,40.049999
2013-03-14,40.610001000000004
2013-03-15,40.599998
2013-03-18,40.759997999999996
2013-03-19,40.630001
2013-03-20,41.32
2013-03-21,40.790001000000004
2013-03-22,39.720001
2013-03-25,38.84
2013-03-26,39.580002
2013-03-27,39.369999
2013-03-28,39.43
2013-04-01,38.259997999999996
2013-04-02,37.77
2013-04-03,37.259997999999996
2013-04-04,37.720001
2013-04-05,38.099998
2013-04-08,38.970001
2013-04-09,38.689999
2013-04-10,39.369999
2013-04-11,39.27
2013-04-12,39.400002
2013-04-15,37.73
2013-04-16,39.049999
2013-04-17,38.439999
2013-04-18,38.5
2013-04-19,39.240002000000004
2013-04-22,39.669998
2013-04-23,40.119999
2013-04-24,42.130001
2013-04-25,42.66
2013-04-26,42.380001
2013-04-29,42.450001
2013-04-30,42.060001
2013-05-01,41.32
2013-05-02,41.889998999999996
2013-05-03,42.82
2013-05-06,43.009997999999996
2013-05-07,43.060001
2013-05-08,43.290001000000004
2013-05-09,42.939999
2013-05-10,43.619999
2013-05-13,43.98
2013-05-14,44.810001
2013-05-15,44.950001
2013-05-16,44.130001
2013-05-17,44.869999
2013-05-20,44.790001000000004
2013-05-21,44.529999
2013-05-22,44.23
2013-05-23,44.419998
2013-05-24,44.209998999999996
2013-05-28,44.41
2013-05-29,43.459998999999996
2013-05-30,44.16
2013-05-31,43.700001
2013-06-03,43.459998999999996
2013-06-04,42.459998999999996
2013-06-05,41.68
2013-06-06,42.330002
2013-06-07,42.509997999999996
2013-06-10,42.369999
2013-06-11,41.52
2013-06-12,41.259997999999996
2013-06-13,42.43
2013-06-14,42.619999
2013-06-17,43.360001000000004
2013-06-18,43.18
2013-06-19,42.650002
2013-06-20,41.709998999999996
2013-06-21,41.009997999999996
2013-06-24,40.119999
2013-06-25,40.630001
2013-06-26,40.849998
2013-06-27,41.110001000000004
2013-06-28,39.080002
2013-07-01,39.240002000000004
2013-07-02,39.060001
2013-07-03,39.049999
2013-07-05,38.880001
2013-07-08,38.150002
2013-07-09,39.150002
2013-07-10,39.279999
2013-07-11,40.599998
2013-07-12,40.720001
2013-07-15,40.68
2013-07-16,40.150002
2013-07-17,39.98
2013-07-18,40.34
2013-07-19,39.810001
2013-07-22,40.009997999999996
2013-07-23,39.830002
2013-07-24,39.349998
2013-07-25,39.279999
2013-07-26,39.419998
2013-07-29,39.599998
2013-07-30,39.59
2013-07-31,39.490002000000004
2013-08-01,39.73
2013-08-02,40.52
2013-08-05,39.950001
2013-08-06,38.669998
2013-08-07,38.290001000000004
2013-08-08,38.509997999999996
2013-08-09,38.32
2013-08-12,38.0
2013-08-13,37.93
2013-08-14,37.689999
2013-08-15,37.810001
2013-08-16,37.779999
2013-08-19,37.25
2013-08-20,37.959998999999996
2013-08-21,38.450001
2013-08-22,39.09
2013-08-23,38.43
2013-08-26,38.25
2013-08-27,37.689999
2013-08-28,37.619999
2013-08-29,37.73
2013-08-30,37.439999
2013-09-03,38.34
2013-09-04,38.130001
2013-09-05,37.810001
2013-09-06,37.950001
2013-09-09,39.310001
2013-09-10,39.52
2013-09-11,39.68
2013-09-12,39.860001000000004
2013-09-13,39.27
2013-09-16,39.240002000000004
2013-09-17,39.419998
2013-09-18,40.68
2013-09-19,40.700001
2013-09-20,39.970001
2013-09-23,39.130001
2013-09-24,39.200001
2013-09-25,38.5
2013-09-26,38.32
2013-09-27,38.189999
2013-09-30,37.98
2013-10-01,37.970001
2013-10-02,37.82
2013-10-03,37.23
2013-10-04,36.919998
2013-10-07,36.650002
2013-10-08,36.380001
2013-10-09,36.970001
2013-10-10,37.48
2013-10-11,38.549999
2013-10-14,38.509997999999996
2013-10-15,38.23
2013-10-16,38.290001000000004
2013-10-17,38.84
2013-10-18,38.990002000000004
2013-10-21,38.220001
2013-10-22,39.75
2013-10-23,38.34
2013-10-24,37.790001000000004
2013-10-25,37.799999
2013-10-28,37.41
2013-10-29,37.490002000000004
2013-10-30,36.639998999999996
2013-10-31,35.93
2013-11-01,35.880001
2013-11-04,35.82
2013-11-05,35.619999
2013-11-06,35.990002000000004
2013-11-07,35.66
2013-11-08,35.799999
2013-11-11,35.639998999999996
2013-11-12,35.709998999999996
2013-11-13,36.400002
2013-11-14,37.32
2013-11-15,36.990002000000004
2013-11-18,37.07
2013-11-19,36.990002000000004
2013-11-20,36.59
2013-11-21,36.869999
2013-11-22,36.869999
2013-11-25,37.91
2013-11-26,39.34
2013-11-27,39.169998
2013-11-29,39.16
2013-12-02,38.810001
2013-12-03,38.400002
2013-12-04,38.549999
2013-12-05,37.869999
2013-12-06,38.439999
2013-12-09,38.889998999999996
2013-12-10,39.119999
2013-12-11,38.200001
2013-12-12,38.130001
2013-12-13,38.639998999999996
2013-12-16,38.619999
2013-12-17,38.68
2013-12-18,40.049999
2013-12-19,38.720001
2013-12-20,38.900002
2013-12-23,40.0
2013-12-24,40.360001000000004
2013-12-26,40.25
2013-12-27,40.529999
2013-12-30,40.490002000000004
2013-12-31,40.720001
2014-01-02,40.68
2014-01-03,40.68
2014-01-06,40.009997999999996
2014-01-07,40.700001
2014-01-08,41.009997999999996
2014-01-09,41.919998
2014-01-10,42.169998
2014-01-13,41.299999
2014-01-14,41.419998
2014-01-15,41.759997999999996
2014-01-16,41.09
2014-01-17,40.400002
2014-01-21,40.23
2014-01-22,41.25
2014-01-23,40.650002
2014-01-24,39.02
2014-01-27,38.490002000000004
2014-01-28,38.869999
2014-01-29,38.240002000000004
2014-01-30,37.950001
2014-01-31,38.150002
2014-02-03,37.310001
2014-02-04,37.849998
2014-02-05,37.650002
2014-02-06,38.810001
2014-02-07,38.759997999999996
2014-02-10,38.91
2014-02-11,39.740002000000004
2014-02-12,43.200001
2014-02-13,43.07
2014-02-14,44.150002
2014-02-18,44.560001
2014-02-19,44.189999
2014-02-20,44.330002
2014-02-21,44.970001
2014-02-24,45.049999
2014-02-25,44.740002000000004
2014-02-26,45.490002000000004
2014-02-27,45.990002000000004
2014-02-28,45.759997999999996
2014-03-03,45.52
2014-03-04,46.049999
2014-03-05,45.299999
2014-03-06,45.41
2014-03-07,45.369999
2014-03-10,44.540001000000004
2014-03-11,44.07
2014-03-12,43.349998
2014-03-13,42.099998
2014-03-14,42.93
2014-03-17,42.900002
2014-03-18,43.630001
2014-03-19,43.279999
2014-03-20,42.91
2014-03-21,41.779999
2014-03-24,43.040001000000004
2014-03-25,43.529999
2014-03-26,42.459998999999996
2014-03-27,42.299999
2014-03-28,42.75
2014-03-31,43.169998
2014-04-01,43.740002000000004
2014-04-02,43.509997999999996
2014-04-03,43.16
2014-04-04,42.77
2014-04-07,41.5
2014-04-08,41.509997999999996
2014-04-09,42.049999
2014-04-10,41.119999
2014-04-11,40.880001
2014-04-14,40.82
2014-04-15,40.529999
2014-04-16,41.959998999999996
2014-04-17,41.84
2014-04-21,42.849998
2014-04-22,43.869999
2014-04-23,42.09
2014-04-24,41.75
2014-04-25,41.040001000000004
2014-04-28,40.580002
2014-04-29,40.779999
2014-04-30,40.849998
2014-05-01,40.860001000000004
2014-05-02,41.560001
2014-05-05,41.259997999999996
2014-05-06,40.310001
2014-05-07,39.799999
2014-05-08,40.139998999999996
2014-05-09,40.419998
2014-05-12,41.0
2014-05-13,40.220001
2014-05-14,39.369999
2014-05-15,39.279999
2014-05-16,40.580002
2014-05-19,41.25
2014-05-20,40.5
2014-05-21,40.799999
2014-05-22,41.209998999999996
2014-05-23,41.790001000000004
2014-05-27,41.119999
2014-05-28,40.880001
2014-05-29,40.939999
2014-05-30,41.009997999999996
2014-06-02,41.540001000000004
2014-06-03,41.290001000000004
2014-06-04,41.009997999999996
2014-06-05,41.34
2014-06-06,42.529999
2014-06-09,42.790001000000004
2014-06-10,42.900002
2014-06-11,41.849998
2014-06-12,41.830002
2014-06-13,41.669998
2014-06-16,41.669998
2014-06-17,41.009997999999996
2014-06-18,40.91
2014-06-19,41.299999
2014-06-20,38.810001
2014-06-23,39.200001
2014-06-24,39.369999
2014-06-25,39.130001
2014-06-26,38.91
2014-06-27,38.93
2014-06-30,38.68
2014-07-01,39.029999
2014-07-02,38.970001
2014-07-03,39.400002
2014-07-07,38.73
2014-07-08,38.09
2014-07-09,37.810001
2014-07-10,37.27
2014-07-11,37.349998
2014-07-14,37.07
2014-07-15,36.950001
2014-07-16,37.009997999999996
2014-07-17,36.599998
2014-07-18,36.790001000000004
2014-07-21,36.990002000000004
2014-07-22,36.959998999999996
2014-07-23,36.380001
2014-07-24,35.290001000000004
2014-07-25,35.52
2014-07-28,35.299999
2014-07-29,35.009997999999996
2014-07-30,34.599998
2014-07-31,34.049999
2014-08-01,34.259997999999996
2014-08-04,34.0
2014-08-05,34.09
2014-08-06,34.220001
2014-08-07,33.849998
2014-08-08,34.419998
2014-08-11,34.369999
2014-08-12,34.220001
2014-08-13,34.259997999999996
2014-08-14,34.830002
2014-08-15,34.740002000000004
2014-08-18,35.16
2014-08-19,36.09
2014-08-20,35.759997999999996
2014-08-21,36.18
2014-08-22,35.84
2014-08-25,35.68
2014-08-26,35.810001
2014-08-27,36.049999
2014-08-28,35.869999
2014-08-29,36.0
2014-09-02,36.110001000000004
2014-09-03,36.049999
2014-09-04,36.119999
2014-09-05,35.169998
2014-09-08,35.029999
2014-09-09,34.5
2014-09-10,34.299999
2014-09-11,34.32
2014-09-12,33.68
2014-09-15,33.689999
2014-09-16,33.700001
2014-09-17,33.599998
2014-09-18,33.860001000000004
2014-09-19,33.720001
2014-09-22,33.029999
2014-09-23,32.619999
2014-09-24,33.119999
2014-09-25,32.57
2014-09-26,32.34
2014-09-29,32.68
2014-09-30,31.75
2014-10-01,31.299999
2014-10-02,31.709999
2014-10-03,31.780001000000002
2014-10-06,31.709999
2014-10-07,30.83
2014-10-08,31.309998999999998
2014-10-09,30.24
2014-10-10,29.59
2014-10-13,29.0
2014-10-14,29.1
2014-10-15,29.6
2014-10-16,29.85
2014-10-17,29.93
2014-10-20,29.85
2014-10-21,30.700001
2014-10-22,31.59
2014-10-23,31.66
2014-10-24,31.959999
2014-10-27,30.98
2014-10-28,31.32
2014-10-29,31.459999
2014-10-30,31.5
2014-10-31,32.060001
2014-11-03,32.220001
2014-11-04,31.799999
2014-11-05,32.790001000000004
2014-11-06,33.43
2014-11-07,33.529999
2014-11-10,33.119999
2014-11-11,33.720001
2014-11-12,34.18
2014-11-13,34.220001
2014-11-14,34.610001000000004
2014-11-17,34.200001
2014-11-18,34.470001
2014-11-19,34.459998999999996
2014-11-20,35.400002
2014-11-21,36.299999
2014-11-24,36.799999
2014-11-25,35.91
2014-11-26,35.220001
2014-11-28,34.84
2014-12-01,35.02
2014-12-02,35.189999
2014-12-03,36.029999
2014-12-04,36.470001
2014-12-05,36.150002
2014-12-08,35.18
2014-12-09,35.040001000000004
2014-12-10,33.889998999999996
2014-12-11,34.16
2014-12-12,33.220001
2014-12-15,32.959998999999996
2014-12-16,33.080002
2014-12-17,33.799999
2014-12-18,34.029999
2014-12-19,34.509997999999996
2014-12-22,34.32
2014-12-23,35.389998999999996
2014-12-24,35.23
2014-12-26,35.580002
2014-12-29,36.139998999999996
2014-12-30,35.900002
2014-12-31,35.810001
2015-01-02,35.700001
2015-01-05,35.040001000000004
2015-01-06,36.060001
2015-01-07,37.16
2015-01-08,38.830002
2015-01-09,39.0
2015-01-12,39.509997999999996
2015-01-13,39.290001000000004
2015-01-14,38.990002000000004
2015-01-15,37.57
2015-01-16,37.630001
2015-01-20,37.150002
2015-01-21,37.07
2015-01-22,37.619999
2015-01-23,37.869999
2015-01-26,39.470001
2015-01-27,39.860001000000004
2015-01-28,40.07
2015-01-29,40.060001
2015-01-30,40.049999
2015-02-02,39.57
2015-02-03,39.779999
2015-02-04,39.360001000000004
2015-02-05,39.130001
2015-02-06,39.82
2015-02-09,39.700001
2015-02-10,39.610001000000004
2015-02-11,39.650002
2015-02-12,38.529999
2015-02-13,38.720001
2015-02-17,39.950001
2015-02-18,40.41
2015-02-19,40.68
2015-02-20,40.5
2015-02-23,40.830002
2015-02-24,41.139998999999996
2015-02-25,40.23
2015-02-26,40.029999
2015-02-27,39.66
2015-03-02,39.93
2015-03-03,39.32
2015-03-04,39.540001000000004
2015-03-05,40.509997999999996
2015-03-06,40.639998999999996
2015-03-09,40.009997999999996
2015-03-10,40.029999
2015-03-11,40.060001
2015-03-12,40.200001
2015-03-13,39.919998
2015-03-16,38.57
2015-03-17,38.27
2015-03-18,39.139998999999996
2015-03-19,39.720001
2015-03-20,42.43
2015-03-23,42.41
2015-03-24,42.580002
2015-03-25,42.48
2015-03-26,42.040001000000004
2015-03-27,42.360001000000004
2015-03-30,43.299999
2015-03-31,43.400002
2015-04-01,42.27
2015-04-02,42.939999
2015-04-06,42.27
2015-04-07,41.91
2015-04-08,42.330002
2015-04-09,42.380001
2015-04-10,42.830002
2015-04-13,42.459998999999996
2015-04-14,42.220001
2015-04-15,43.360001000000004
2015-04-16,42.23
2015-04-17,41.869999
2015-04-20,42.0
2015-04-21,42.889998999999996
2015-04-22,42.279999
2015-04-23,41.220001
2015-04-24,41.84
2015-04-27,39.75
2015-04-28,39.459998999999996
2015-04-29,38.990002000000004
2015-04-30,38.66
2015-05-01,39.630001
2015-05-04,39.23
2015-05-05,38.950001
2015-05-06,38.310001
2015-05-07,38.630001
2015-05-08,40.27
2015-05-11,40.0
2015-05-12,39.27
2015-05-13,39.18
2015-05-14,39.650002
2015-05-15,40.060001
2015-05-18,40.810001
2015-05-19,41.189999
2015-05-20,40.16
2015-05-21,40.490002000000004
2015-05-22,40.189999
2015-05-26,42.700001
2015-05-27,42.549999
2015-05-28,42.68
2015-05-29,42.360001000000004
2015-06-01,42.360001000000004
2015-06-02,42.669998
2015-06-03,40.880001
2015-06-04,40.259997999999996
2015-06-05,40.82
2015-06-08,39.759997999999996
2015-06-09,39.580002
2015-06-10,40.43
2015-06-11,40.41
2015-06-12,40.150002
2015-06-15,40.459998999999996
2015-06-16,40.84
2015-06-17,39.84
2015-06-18,39.900002
2015-06-19,40.080002
2015-06-22,41.48
2015-06-23,42.040001000000004
2015-06-24,41.200001
2015-06-25,41.299999
2015-06-26,42.490002000000004
2015-06-29,41.669998
2015-06-30,41.25
2015-07-01,41.450001
2015-07-02,41.080002
2015-07-06,41.27
2015-07-07,41.09
2015-07-08,40.98
2015-07-09,40.580002
2015-07-10,41.619999
2015-07-13,42.07
2015-07-14,41.740002000000004
2015-07-15,41.5
2015-07-16,42.759997999999996
2015-07-17,42.75
2015-07-20,42.779999
2015-07-21,43.150002
2015-07-22,45.619999
2015-07-23,44.27
2015-07-24,43.810001
2015-07-27,42.869999
2015-07-28,43.0
2015-07-29,43.700001
2015-07-30,44.200001
2015-07-31,44.849998
2015-08-03,44.919998
2015-08-04,44.68
2015-08-05,44.560001
2015-08-06,43.98
2015-08-07,44.57
2015-08-10,45.209998999999996
2015-08-11,45.029999
2015-08-12,45.419998
2015-08-13,45.790001000000004
2015-08-14,46.43
2015-08-17,47.23
2015-08-18,47.57
2015-08-19,47.380001
2015-08-20,46.0
2015-08-21,44.91
2015-08-24,42.470001
2015-08-25,42.709998999999996
2015-08-26,43.59
2015-08-27,44.459998999999996
2015-08-28,44.029999
2015-08-31,44.290001000000004
2015-09-01,43.259997999999996
2015-09-02,44.43
2015-09-03,44.799999
2015-09-04,44.049999
2015-09-08,45.209998999999996
2015-09-09,44.68
2015-09-10,44.799999
2015-09-11,45.66
2015-09-14,45.700001
2015-09-15,46.369999
2015-09-16,46.529999
2015-09-17,47.040001000000004
2015-09-18,46.240002000000004
2015-09-21,46.5
2015-09-22,44.790001000000004
2015-09-23,45.02
2015-09-24,44.470001
2015-09-25,44.52
2015-09-28,41.919998
2015-09-29,40.09
2015-09-30,41.91
2015-10-01,42.869999
2015-10-02,44.0
2015-10-05,44.68
2015-10-06,42.490002000000004
2015-10-07,42.799999
2015-10-08,42.799999
2015-10-09,42.099998
2015-10-12,43.200001
2015-10-13,42.540001000000004
2015-10-14,42.25
2015-10-15,43.150002
2015-10-16,43.52
2015-10-19,44.18
2015-10-20,44.900002
2015-10-21,45.939999
2015-10-22,44.57
2015-10-23,46.060001
2015-10-26,46.32
2015-10-27,45.889998999999996
2015-10-28,46.330002
2015-10-29,44.810001
2015-10-30,45.529999
2015-11-02,46.0
2015-11-03,45.52
2015-11-04,45.799999
2015-11-05,45.93
2015-11-06,45.59
2015-11-09,45.279999
2015-11-10,46.119999
2015-11-11,46.439999
2015-11-12,45.34
2015-11-13,45.43
2015-11-16,46.540001000000004
2015-11-17,46.849998
2015-11-18,47.560001
2015-11-19,47.650002
2015-11-20,48.009997999999996
2015-11-23,47.75
2015-11-24,47.419998
2015-11-25,47.34
2015-11-27,47.110001000000004
2015-11-30,46.84
2015-12-01,47.48
2015-12-02,47.57
2015-12-03,46.68
2015-12-04,47.439999
2015-12-07,47.880001
2015-12-08,48.009997999999996
2015-12-09,47.200001
2015-12-10,47.509997999999996
2015-12-11,46.779999
2015-12-14,46.459998999999996
2015-12-15,47.43
2015-12-16,48.080002
