Date,NFG
1984-02-02,3.948864
1984-02-03,3.9204550000000005
1984-02-06,3.9204550000000005
1984-02-07,4.0482949999999995
1984-02-08,4.019886
1984-02-09,3.9914769999999997
1984-02-10,3.9914769999999997
1984-02-13,3.9204550000000005
1984-02-14,3.9772730000000003
1984-02-15,4.005682
1984-02-16,3.948864
1984-02-17,4.005682
1984-02-21,3.9914769999999997
1984-02-22,4.019886
1984-02-23,3.9914769999999997
1984-02-24,4.0482949999999995
1984-02-27,4.0767050000000005
1984-02-28,4.0482949999999995
1984-02-29,4.0625
1984-03-01,4.0767050000000005
1984-03-02,4.0767050000000005
1984-03-05,4.090909
1984-03-06,4.105114
1984-03-07,4.0482949999999995
1984-03-08,4.0767050000000005
1984-03-09,4.0482949999999995
1984-03-12,4.0482949999999995
1984-03-13,4.090909
1984-03-14,4.0625
1984-03-15,4.289773
1984-03-16,4.2045449999999995
1984-03-19,4.21875
1984-03-20,4.275568
1984-03-21,4.247159
1984-03-22,4.332386
1984-03-23,4.588068
1984-03-26,4.375
1984-03-27,4.318182
1984-03-28,4.332386
1984-03-29,4.318182
1984-03-30,4.289773
1984-04-02,4.318182
1984-04-03,4.3892050000000005
1984-04-04,4.332386
1984-04-05,4.3607949999999995
1984-04-06,4.289773
1984-04-09,4.332386
1984-04-10,4.403409
1984-04-11,4.431818
1984-04-12,4.3892050000000005
1984-04-13,4.3892050000000005
1984-04-16,4.3892050000000005
1984-04-17,4.403409
1984-04-18,4.403409
1984-04-19,4.403409
1984-04-23,4.346591
1984-04-24,4.375
1984-04-25,4.431818
1984-04-26,4.474432
1984-04-27,4.488636
1984-04-30,4.602273
1984-05-01,4.6732949999999995
1984-05-02,4.730114
1984-05-03,4.744318
1984-05-04,4.616477
1984-05-07,4.644886
1984-05-08,4.602273
1984-05-09,4.573864
1984-05-10,4.559659
1984-05-11,4.53125
1984-05-14,4.53125
1984-05-15,4.559659
1984-05-16,4.616477
1984-05-17,4.616477
1984-05-18,4.616477
1984-05-21,4.659091
1984-05-22,4.5454550000000005
1984-05-23,4.602273
1984-05-24,4.573864
1984-05-25,5.03125
1984-05-29,5.0
1984-05-30,5.0
1984-05-31,5.0
1984-06-01,4.90625
1984-06-04,4.9375
1984-06-05,4.90625
1984-06-06,5.0
1984-06-07,4.96875
1984-06-08,4.8125
1984-06-11,4.9375
1984-06-12,4.9375
1984-06-13,5.0
1984-06-14,5.0
1984-06-15,4.9375
1984-06-18,4.96875
1984-06-19,4.90625
1984-06-20,5.0
1984-06-21,5.0
1984-06-22,4.96875
1984-06-25,4.9375
1984-06-26,4.90625
1984-06-27,4.84375
1984-06-28,4.96875
1984-06-29,4.90625
1984-07-02,4.875
1984-07-03,4.78125
1984-07-05,4.75
1984-07-06,4.6875
1984-07-09,4.75
1984-07-10,4.9375
1984-07-11,4.96875
1984-07-12,5.03125
1984-07-13,5.03125
1984-07-16,5.1875
1984-07-17,5.125
1984-07-18,5.0625
1984-07-19,5.0625
1984-07-20,5.09375
1984-07-23,5.0625
1984-07-24,5.0625
1984-07-25,5.03125
1984-07-26,5.03125
1984-07-27,5.09375
1984-07-30,5.0625
1984-07-31,5.125
1984-08-01,5.21875
1984-08-02,5.09375
1984-08-03,5.1875
1984-08-06,5.0625
1984-08-07,5.125
1984-08-08,5.15625
1984-08-09,5.3125
1984-08-10,5.625
1984-08-13,5.8125
1984-08-14,5.90625
1984-08-15,5.9375
1984-08-16,6.0625
1984-08-17,6.0625
1984-08-20,6.0
1984-08-21,6.25
1984-08-22,6.21875
1984-08-23,6.09375
1984-08-24,6.0625
1984-08-27,6.125
1984-08-28,6.03125
1984-08-29,6.03125
1984-08-30,6.125
1984-08-31,6.09375
1984-09-04,6.125
1984-09-05,6.25
1984-09-06,6.25
1984-09-07,6.3125
1984-09-10,6.25
1984-09-11,6.3125
1984-09-12,6.125
1984-09-13,6.1875
1984-09-14,6.5
1984-09-17,6.5625
1984-09-18,6.4375
1984-09-19,6.5625
1984-09-20,6.4375
1984-09-21,6.46875
1984-09-24,6.3125
1984-09-25,6.3125
1984-09-26,6.3125
1984-09-27,6.4375
1984-09-28,6.3125
1984-10-01,6.34375
1984-10-02,6.28125
1984-10-03,6.28125
1984-10-04,6.28125
1984-10-05,6.34375
1984-10-08,6.34375
1984-10-09,6.375
1984-10-10,6.34375
1984-10-11,6.34375
1984-10-12,6.5
1984-10-15,6.53125
1984-10-16,6.53125
1984-10-17,6.53125
1984-10-18,6.625
1984-10-19,7.0625
1984-10-22,7.0625
1984-10-23,7.125
1984-10-24,7.09375
1984-10-25,7.09375
1984-10-26,7.09375
1984-10-29,7.09375
1984-10-30,7.09375
1984-10-31,7.09375
1984-11-01,7.125
1984-11-02,7.15625
1984-11-05,7.25
1984-11-06,7.25
1984-11-07,7.15625
1984-11-08,7.21875
1984-11-09,7.21875
1984-11-12,7.1875
1984-11-13,7.1875
1984-11-14,7.1875
1984-11-15,7.1875
1984-11-16,7.1875
1984-11-19,7.15625
1984-11-20,7.09375
1984-11-21,7.09375
1984-11-23,7.09375
1984-11-26,7.09375
1984-11-27,7.03125
1984-11-28,7.0
1984-11-29,7.0
1984-11-30,6.90625
1984-12-03,6.5
1984-12-04,6.125
1984-12-05,6.0625
1984-12-06,6.0625
1984-12-07,6.0
1984-12-10,6.1875
1984-12-11,6.21875
1984-12-12,6.28125
1984-12-13,6.28125
1984-12-14,6.46875
1984-12-17,6.4375
1984-12-18,6.53125
1984-12-19,6.5625
1984-12-20,6.59375
1984-12-21,6.625
1984-12-24,6.5
1984-12-26,6.5625
1984-12-27,6.5625
1984-12-28,6.53125
1984-12-31,6.5
1985-01-02,6.5
1985-01-03,6.375
1985-01-04,6.3125
1985-01-07,6.25
1985-01-08,6.375
1985-01-09,6.3125
1985-01-10,6.46875
1985-01-11,6.59375
1985-01-14,6.40625
1985-01-15,6.5625
1985-01-16,6.53125
1985-01-17,6.5625
1985-01-18,6.71875
1985-01-21,6.625
1985-01-22,6.65625
1985-01-23,6.75
1985-01-24,6.75
1985-01-25,6.65625
1985-01-28,6.5
1985-01-29,6.46875
1985-01-30,6.53125
1985-01-31,6.5
1985-02-01,6.5
1985-02-04,6.46875
1985-02-05,6.53125
1985-02-06,6.53125
1985-02-07,6.5
1985-02-08,6.5625
1985-02-11,6.5625
1985-02-12,6.5625
1985-02-13,6.71875
1985-02-14,6.75
1985-02-15,6.625
1985-02-19,6.625
1985-02-20,6.625
1985-02-21,6.625
1985-02-22,6.5625
1985-02-25,6.59375
1985-02-26,6.53125
1985-02-27,6.53125
1985-02-28,6.53125
1985-03-01,6.59375
1985-03-04,6.625
1985-03-05,6.625
1985-03-06,6.6875
1985-03-07,6.75
1985-03-08,6.96875
1985-03-11,6.9375
1985-03-12,6.9375
1985-03-13,6.84375
1985-03-14,6.90625
1985-03-15,6.875
1985-03-18,6.8125
1985-03-19,7.0625
1985-03-20,7.0
1985-03-21,7.09375
1985-03-22,7.0625
1985-03-25,6.84375
1985-03-26,6.75
1985-03-27,6.875
1985-03-28,6.75
1985-03-29,6.75
1985-04-01,6.75
1985-04-02,6.75
1985-04-03,6.8125
1985-04-04,6.78125
1985-04-08,7.0625
1985-04-09,7.125
1985-04-10,7.0
1985-04-11,6.90625
1985-04-12,6.875
1985-04-15,6.875
1985-04-16,6.875
1985-04-17,6.875
1985-04-18,6.875
1985-04-19,6.875
1985-04-22,6.875
1985-04-23,6.875
1985-04-24,6.875
1985-04-25,6.90625
1985-04-26,6.90625
1985-04-29,6.875
1985-04-30,6.9375
1985-05-01,6.96875
1985-05-02,6.9375
1985-05-03,6.9375
1985-05-06,6.875
1985-05-07,6.9375
1985-05-08,7.0
1985-05-09,6.96875
1985-05-10,6.90625
1985-05-13,6.90625
1985-05-14,7.0
1985-05-15,6.96875
1985-05-16,7.0
1985-05-17,7.03125
1985-05-20,7.0
1985-05-21,6.96875
1985-05-22,7.0
1985-05-23,7.0
1985-05-24,7.0
1985-05-28,6.96875
1985-05-29,7.0
1985-05-30,7.0
1985-05-31,7.15625
1985-06-03,7.125
1985-06-04,7.09375
1985-06-05,7.09375
1985-06-06,7.25
1985-06-07,7.28125
1985-06-10,7.46875
1985-06-11,7.5
1985-06-12,7.5
1985-06-13,7.5
1985-06-14,7.5
1985-06-17,7.625
1985-06-18,7.59375
1985-06-19,7.53125
1985-06-20,7.4375
1985-06-21,7.4375
1985-06-24,7.34375
1985-06-25,7.375
1985-06-26,7.3125
1985-06-27,7.375
1985-06-28,7.25
1985-07-01,7.15625
1985-07-02,7.3125
1985-07-03,7.15625
1985-07-05,7.21875
1985-07-08,7.1875
1985-07-09,7.25
1985-07-10,7.25
1985-07-11,7.15625
1985-07-12,7.15625
1985-07-15,7.21875
1985-07-16,7.1875
1985-07-17,7.21875
1985-07-18,7.125
1985-07-19,7.21875
1985-07-22,7.125
1985-07-23,6.9375
1985-07-24,7.0625
1985-07-25,7.03125
1985-07-26,7.09375
1985-07-29,6.96875
1985-07-30,6.75
1985-07-31,6.84375
1985-08-01,6.96875
1985-08-02,6.90625
1985-08-05,6.84375
1985-08-06,6.5
1985-08-07,6.4375
1985-08-08,6.46875
1985-08-09,6.5
1985-08-12,6.5625
1985-08-13,6.5625
1985-08-14,6.59375
1985-08-15,6.6875
1985-08-16,6.5625
1985-08-19,6.59375
1985-08-20,6.71875
1985-08-21,6.65625
1985-08-22,6.625
1985-08-23,6.625
1985-08-26,6.5625
1985-08-27,6.71875
1985-08-28,6.6875
1985-08-29,6.625
1985-08-30,6.625
1985-09-03,6.65625
1985-09-04,6.71875
1985-09-05,6.6875
1985-09-06,6.625
1985-09-09,6.65625
1985-09-10,6.71875
1985-09-11,6.65625
1985-09-12,6.65625
1985-09-13,6.6875
1985-09-16,6.625
1985-09-17,6.625
1985-09-18,6.53125
1985-09-19,6.53125
1985-09-20,6.5
1985-09-23,6.53125
1985-09-24,6.46875
1985-09-25,6.40625
1985-09-26,6.40625
1985-09-30,6.3125
1985-10-01,6.375
1985-10-02,6.40625
1985-10-03,6.4375
1985-10-04,6.4375
1985-10-07,6.375
1985-10-08,6.40625
1985-10-09,6.46875
1985-10-10,6.40625
1985-10-11,6.40625
1985-10-14,6.375
1985-10-15,6.375
1985-10-16,6.375
1985-10-17,6.34375
1985-10-18,6.34375
1985-10-21,6.3125
1985-10-22,6.375
1985-10-23,6.40625
1985-10-24,6.40625
1985-10-25,6.4375
1985-10-28,6.4375
1985-10-29,6.375
1985-10-30,6.4375
1985-10-31,6.4375
1985-11-01,6.5625
1985-11-04,6.5625
1985-11-05,6.625
1985-11-06,6.75
1985-11-07,6.71875
1985-11-08,6.8125
1985-11-11,6.9375
1985-11-12,7.0625
1985-11-13,6.84375
1985-11-14,6.9375
1985-11-15,6.96875
1985-11-18,6.9375
1985-11-19,6.9375
1985-11-20,6.875
1985-11-21,6.90625
1985-11-22,7.0
1985-11-25,7.0
1985-11-26,6.96875
1985-11-27,7.21875
1985-11-29,7.34375
1985-12-02,7.1875
1985-12-03,7.1875
1985-12-04,7.15625
1985-12-05,7.3125
1985-12-06,7.1875
1985-12-09,7.3125
1985-12-10,7.46875
1985-12-11,7.28125
1985-12-12,7.34375
1985-12-13,7.28125
1985-12-16,7.3125
1985-12-17,7.25
1985-12-18,7.28125
1985-12-19,7.34375
1985-12-20,7.53125
1985-12-23,7.375
1985-12-24,7.21875
1985-12-26,7.1875
1985-12-27,7.1875
1985-12-30,7.34375
1985-12-31,7.1875
1986-01-02,7.21875
1986-01-03,7.28125
1986-01-06,7.25
1986-01-07,7.46875
1986-01-08,7.625
1986-01-09,7.5
1986-01-10,7.5
1986-01-13,7.5
1986-01-14,7.65625
1986-01-15,7.78125
1986-01-16,7.78125
1986-01-17,7.84375
1986-01-20,7.59375
1986-01-21,7.5
1986-01-22,7.21875
1986-01-23,7.3125
1986-01-24,7.5625
1986-01-27,7.625
1986-01-28,7.625
1986-01-29,7.625
1986-01-30,7.6875
1986-01-31,7.8125
1986-02-03,7.78125
1986-02-04,7.75
1986-02-05,7.75
1986-02-06,7.71875
1986-02-07,7.71875
1986-02-10,7.9375
1986-02-11,7.8125
1986-02-12,7.75
1986-02-13,7.8125
1986-02-14,7.78125
1986-02-18,7.84375
1986-02-19,7.8125
1986-02-20,7.78125
1986-02-21,7.8125
1986-02-24,7.75
1986-02-25,7.8125
1986-02-26,7.78125
1986-02-27,8.0
1986-02-28,8.09375
1986-03-03,8.03125
1986-03-04,8.0
1986-03-05,7.875
1986-03-06,7.78125
1986-03-07,7.875
1986-03-10,8.03125
1986-03-11,8.09375
1986-03-12,8.125
1986-03-13,8.0625
1986-03-14,8.15625
1986-03-17,8.125
1986-03-18,8.375
1986-03-19,8.375
1986-03-20,8.40625
1986-03-21,8.5625
1986-03-24,8.25
1986-03-25,8.375
1986-03-26,8.34375
1986-03-27,8.40625
1986-03-31,8.5
1986-04-01,8.5
1986-04-02,8.5625
1986-04-03,8.5
1986-04-04,8.46875
1986-04-07,8.375
1986-04-08,8.46875
1986-04-09,8.375
1986-04-10,8.40625
1986-04-11,8.375
1986-04-14,8.4375
1986-04-15,8.5
1986-04-16,8.6875
1986-04-17,8.75
1986-04-18,8.90625
1986-04-21,8.9375
1986-04-22,8.96875
1986-04-23,8.875
1986-04-24,8.84375
1986-04-25,8.84375
1986-04-28,8.8125
1986-04-29,8.8125
1986-04-30,8.8125
1986-05-01,8.875
1986-05-02,8.8125
1986-05-05,8.84375
1986-05-06,8.84375
1986-05-07,8.84375
1986-05-08,8.84375
1986-05-09,8.84375
1986-05-12,8.84375
1986-05-13,8.90625
1986-05-14,8.84375
1986-05-15,8.8125
1986-05-16,8.8125
1986-05-19,8.8125
1986-05-20,8.65625
1986-05-21,8.65625
1986-05-22,8.25
1986-05-23,8.375
1986-05-27,8.5
1986-05-28,8.5625
1986-05-29,8.5625
1986-05-30,8.5625
1986-06-02,8.5
1986-06-03,8.5
1986-06-04,8.5
1986-06-05,8.5
1986-06-06,8.6875
1986-06-09,8.625
1986-06-10,8.5625
1986-06-11,8.53125
1986-06-12,8.53125
1986-06-13,8.5625
1986-06-16,8.59375
1986-06-17,8.53125
1986-06-18,8.5625
1986-06-19,8.5625
1986-06-20,8.5625
1986-06-23,8.71875
1986-06-24,8.5
1986-06-25,8.53125
1986-06-26,8.53125
1986-06-27,8.625
1986-06-30,8.53125
1986-07-01,8.65625
1986-07-02,8.625
1986-07-03,8.59375
1986-07-07,8.5
1986-07-08,8.5625
1986-07-09,8.65625
1986-07-10,8.65625
1986-07-11,8.65625
1986-07-14,8.71875
1986-07-15,8.78125
1986-07-16,8.78125
1986-07-17,8.875
1986-07-18,9.3125
1986-07-21,9.15625
1986-07-22,9.3125
1986-07-23,9.25
1986-07-24,9.1875
1986-07-25,9.1875
1986-07-28,9.21875
1986-07-29,9.25
1986-07-30,9.3125
1986-07-31,9.25
1986-08-01,9.25
1986-08-04,9.28125
1986-08-05,9.1875
1986-08-06,9.21875
1986-08-07,9.21875
1986-08-08,9.1875
1986-08-11,9.21875
1986-08-12,9.28125
1986-08-13,9.25
1986-08-14,9.46875
1986-08-15,9.5
1986-08-18,9.375
1986-08-19,9.4375
1986-08-20,9.53125
1986-08-21,9.5625
1986-08-22,9.5
1986-08-25,9.59375
1986-08-26,9.625
1986-08-27,9.625
1986-08-28,9.625
1986-08-29,9.71875
1986-09-02,9.75
1986-09-03,9.78125
1986-09-04,9.90625
1986-09-05,10.0
1986-09-08,10.0625
1986-09-09,10.15625
1986-09-10,10.15625
1986-09-11,9.625
1986-09-12,9.5
1986-09-15,9.5
1986-09-16,9.5625
1986-09-17,9.4375
1986-09-18,9.4375
1986-09-19,9.34375
1986-09-22,9.1875
1986-09-23,9.1875
1986-09-24,9.125
1986-09-25,9.125
1986-09-26,9.1875
1986-09-29,9.1875
1986-09-30,9.125
1986-10-01,9.21875
1986-10-02,10.0
1986-10-03,9.6875
1986-10-06,9.78125
1986-10-07,9.6875
1986-10-08,9.75
1986-10-09,9.8125
1986-10-10,9.75
1986-10-13,9.78125
1986-10-14,9.78125
1986-10-15,9.90625
1986-10-16,10.03125
1986-10-17,10.1875
1986-10-20,10.0625
1986-10-21,10.0625
1986-10-22,10.21875
1986-10-23,10.375
1986-10-24,10.125
1986-10-27,10.09375
1986-10-28,10.125
1986-10-29,10.125
1986-10-30,10.1875
1986-10-31,10.21875
1986-11-03,10.1875
1986-11-04,10.15625
1986-11-05,9.96875
1986-11-06,9.90625
1986-11-07,9.96875
1986-11-10,10.03125
1986-11-11,9.96875
1986-11-12,9.71875
1986-11-13,9.78125
1986-11-14,9.84375
1986-11-17,9.625
1986-11-18,9.5625
1986-11-19,9.65625
1986-11-20,9.75
1986-11-21,9.71875
1986-11-24,9.6875
1986-11-25,9.8125
1986-11-26,9.6875
1986-11-28,9.59375
1986-12-01,9.53125
1986-12-02,9.65625
1986-12-03,9.5625
1986-12-04,9.53125
1986-12-05,9.5625
1986-12-08,9.53125
1986-12-09,9.4375
1986-12-10,9.5
1986-12-11,9.5
1986-12-12,9.53125
1986-12-15,9.59375
1986-12-16,9.625
1986-12-17,9.5625
1986-12-18,9.5
1986-12-19,9.59375
1986-12-22,9.59375
1986-12-23,9.65625
1986-12-24,9.46875
1986-12-26,9.5625
1986-12-29,9.5
1986-12-30,9.625
1986-12-31,9.71875
1987-01-02,9.625
1987-01-05,9.90625
1987-01-06,9.84375
1987-01-07,9.9375
1987-01-08,9.96875
1987-01-09,10.09375
1987-01-12,10.53125
1987-01-13,10.5625
1987-01-14,10.6875
1987-01-15,10.78125
1987-01-16,10.75
1987-01-19,10.8125
1987-01-20,10.90625
1987-01-21,10.84375
1987-01-22,10.84375
1987-01-23,10.78125
1987-01-26,10.53125
1987-01-27,10.59375
1987-01-28,10.4375
1987-01-29,10.3125
1987-01-30,10.375
1987-02-02,10.25
1987-02-03,10.0625
1987-02-04,10.125
1987-02-05,10.34375
1987-02-06,10.5625
1987-02-09,10.34375
1987-02-10,10.28125
1987-02-11,10.375
1987-02-12,10.375
1987-02-13,10.28125
1987-02-17,10.34375
1987-02-18,10.375
1987-02-19,10.4375
1987-02-20,10.34375
1987-02-23,10.21875
1987-02-24,10.1875
1987-02-25,9.9375
1987-02-26,9.90625
1987-02-27,9.625
1987-03-02,9.40625
1987-03-03,9.53125
1987-03-04,9.6875
1987-03-05,9.71875
1987-03-06,9.625
1987-03-09,9.75
1987-03-10,9.9375
1987-03-11,10.34375
1987-03-12,10.28125
1987-03-13,10.65625
1987-03-16,10.75
1987-03-17,11.0
1987-03-18,10.90625
1987-03-19,10.78125
1987-03-20,10.90625
1987-03-23,10.875
1987-03-24,10.875
1987-03-25,10.75
1987-03-26,10.6875
1987-03-27,10.65625
1987-03-30,10.625
1987-03-31,10.6875
1987-04-01,10.4375
1987-04-02,10.4375
1987-04-03,10.5625
1987-04-06,10.65625
1987-04-07,10.59375
1987-04-08,10.5625
1987-04-09,10.1875
1987-04-10,10.0
1987-04-13,9.75
1987-04-14,9.40625
1987-04-15,9.59375
1987-04-16,10.09375
1987-04-20,9.875
1987-04-21,10.0
1987-04-22,10.03125
1987-04-23,10.25
1987-04-24,10.125
1987-04-27,10.125
1987-04-28,10.1875
1987-04-29,10.15625
1987-04-30,10.0625
1987-05-01,9.90625
1987-05-04,9.9375
1987-05-05,10.0625
1987-05-06,10.0
1987-05-07,10.0
1987-05-08,9.90625
1987-05-11,9.9375
1987-05-12,9.625
1987-05-13,9.53125
1987-05-14,9.5625
1987-05-15,9.5
1987-05-18,9.40625
1987-05-19,9.40625
1987-05-20,9.5625
1987-05-21,9.53125
1987-05-22,9.59375
1987-05-26,9.625
1987-05-27,9.75
1987-05-28,9.75
1987-05-29,9.96875
1987-06-01,9.90625
1987-06-02,9.8125
1987-06-03,10.0
1987-06-04,9.90625
1987-06-05,9.8125
1987-06-08,10.03125
1987-06-09,10.15625
1987-06-10,10.15625
1987-06-11,10.25
1987-06-12,10.28125
1987-06-15,10.28125
1987-06-16,10.34375
1987-06-17,10.5625
1987-06-18,11.0625
1987-06-19,11.6875
1987-06-22,11.5
1987-06-23,11.4375
1987-06-24,10.8125
1987-06-25,10.9375
1987-06-26,11.125
1987-06-29,11.125
1987-06-30,11.75
1987-07-01,10.625
1987-07-02,10.9375
1987-07-06,10.9375
1987-07-07,10.75
1987-07-08,11.3125
1987-07-09,11.6875
1987-07-10,11.5
1987-07-13,11.0625
1987-07-14,11.3125
1987-07-15,11.625
1987-07-16,11.625
1987-07-17,11.75
1987-07-20,11.25
1987-07-21,11.125
1987-07-22,11.1875
1987-07-23,11.0625
1987-07-24,10.9375
1987-07-27,10.9375
1987-07-28,11.0625
1987-07-29,11.0625
1987-07-30,11.0625
1987-07-31,11.1875
1987-08-03,11.0625
1987-08-04,11.0625
1987-08-05,11.0625
1987-08-06,11.0625
1987-08-07,11.125
1987-08-10,11.125
1987-08-11,11.0
1987-08-12,11.0
1987-08-13,11.0
1987-08-14,10.8125
1987-08-17,11.0
1987-08-18,10.625
1987-08-19,10.625
1987-08-20,11.0
1987-08-21,10.875
1987-08-24,10.9375
1987-08-25,11.1875
1987-08-26,11.125
1987-08-27,10.9375
1987-08-28,11.0
1987-08-31,11.4375
1987-09-01,11.125
1987-09-02,10.9375
1987-09-03,10.75
1987-09-04,10.5625
1987-09-08,10.9375
1987-09-09,11.125
1987-09-10,11.0
1987-09-11,10.875
1987-09-14,11.0
1987-09-15,10.9375
1987-09-16,10.875
1987-09-17,10.875
1987-09-18,10.8125
1987-09-21,10.8125
1987-09-22,10.9375
1987-09-23,11.0625
1987-09-24,10.75
1987-09-25,10.75
1987-09-28,10.875
1987-09-29,10.6875
1987-09-30,11.125
1987-10-01,10.875
1987-10-02,11.1875
1987-10-05,11.1875
1987-10-06,11.0
1987-10-07,11.0
1987-10-08,11.125
1987-10-09,11.125
1987-10-12,10.75
1987-10-13,11.0
1987-10-14,10.875
1987-10-15,10.8125
1987-10-16,10.5
1987-10-19,9.25
1987-10-20,8.5625
1987-10-21,9.75
1987-10-22,9.25
1987-10-23,9.3125
1987-10-26,9.0
1987-10-27,9.125
1987-10-28,9.0625
1987-10-29,9.0625
1987-10-30,9.3125
1987-11-02,9.25
1987-11-03,9.0625
1987-11-04,9.25
1987-11-05,9.1875
1987-11-06,9.375
1987-11-09,9.0
1987-11-10,8.8125
1987-11-11,9.0
1987-11-12,9.5
1987-11-13,9.625
1987-11-16,9.4375
1987-11-17,9.1875
1987-11-18,9.125
1987-11-19,8.9375
1987-11-20,8.9375
1987-11-23,8.9375
1987-11-24,9.0
1987-11-25,8.8125
1987-11-27,8.6875
1987-11-30,8.75
1987-12-01,8.8125
1987-12-02,8.75
1987-12-03,8.5625
1987-12-04,8.375
1987-12-07,8.4375
1987-12-08,8.3125
1987-12-09,8.6875
1987-12-10,8.5625
1987-12-11,8.6875
1987-12-14,8.8125
1987-12-15,8.9375
1987-12-16,8.9375
1987-12-17,9.125
1987-12-18,8.5625
1987-12-21,9.0
1987-12-22,9.25
1987-12-23,9.0625
1987-12-24,8.75
1987-12-28,8.9375
1987-12-29,8.75
1987-12-30,8.625
1987-12-31,8.375
1988-01-04,8.625
1988-01-05,8.8125
1988-01-06,8.5625
1988-01-07,8.6875
1988-01-08,8.625
1988-01-11,8.625
1988-01-12,8.625
1988-01-13,8.5625
1988-01-14,8.5
1988-01-15,8.625
1988-01-18,8.75
1988-01-19,9.0
1988-01-20,8.8125
1988-01-21,8.9375
1988-01-22,9.125
1988-01-25,9.25
1988-01-26,9.125
1988-01-27,8.875
1988-01-28,8.875
1988-01-29,8.9375
1988-02-01,8.875
1988-02-02,8.875
1988-02-03,8.625
1988-02-04,8.625
1988-02-05,8.6875
1988-02-08,8.75
1988-02-09,8.75
1988-02-10,8.8125
1988-02-11,8.9375
1988-02-12,8.875
1988-02-16,8.8125
1988-02-17,8.875
1988-02-18,8.875
1988-02-19,8.9375
1988-02-22,8.9375
1988-02-23,9.0
1988-02-24,9.0
1988-02-25,9.0
1988-02-26,9.0625
1988-02-29,10.125
1988-03-01,10.1875
1988-03-02,10.0
1988-03-03,10.0
1988-03-04,9.75
1988-03-07,10.0
1988-03-08,10.1875
1988-03-09,10.1875
1988-03-10,10.0625
1988-03-11,10.125
1988-03-14,10.125
1988-03-15,10.1875
1988-03-16,9.9375
1988-03-17,9.6875
1988-03-18,9.75
1988-03-21,9.5625
1988-03-22,9.625
1988-03-23,9.6875
1988-03-24,9.5
1988-03-25,9.25
1988-03-28,9.0625
1988-03-29,9.0625
1988-03-30,8.75
1988-03-31,8.75
1988-04-04,8.75
1988-04-05,8.75
1988-04-06,8.75
1988-04-07,8.9375
1988-04-08,9.1875
1988-04-11,9.4375
1988-04-12,9.625
1988-04-13,9.625
1988-04-14,9.3125
1988-04-15,9.1875
1988-04-18,9.375
1988-04-19,9.375
1988-04-20,9.3125
1988-04-21,9.375
1988-04-22,9.5
1988-04-25,9.3125
1988-04-26,9.375
1988-04-27,9.0625
1988-04-28,9.0
1988-04-29,8.9375
1988-05-02,8.875
1988-05-03,8.875
1988-05-04,8.6875
1988-05-05,8.6875
1988-05-06,8.875
1988-05-09,8.875
1988-05-10,8.8125
1988-05-11,8.6875
1988-05-12,8.625
1988-05-13,8.75
1988-05-16,8.6875
1988-05-17,8.6875
1988-05-18,8.6875
1988-05-19,8.625
1988-05-20,8.5625
1988-05-23,8.625
1988-05-24,8.6875
1988-05-25,8.625
1988-05-26,8.8125
1988-05-27,8.875
1988-05-31,9.125
1988-06-01,9.375
1988-06-02,9.3125
1988-06-03,9.375
1988-06-06,9.0625
1988-06-07,9.125
1988-06-08,9.375
1988-06-09,9.5
1988-06-10,9.625
1988-06-13,9.375
1988-06-14,9.375
1988-06-15,9.25
1988-06-16,9.3125
1988-06-17,9.3125
1988-06-20,9.375
1988-06-21,9.4375
1988-06-22,9.5
1988-06-23,9.4375
1988-06-24,9.1875
1988-06-27,9.3125
1988-06-28,9.0625
1988-06-29,9.3125
1988-06-30,9.3125
1988-07-01,9.3125
1988-07-05,9.3125
1988-07-06,9.25
1988-07-07,9.1875
1988-07-08,9.3125
1988-07-11,9.1875
1988-07-12,9.375
1988-07-13,9.3125
1988-07-14,9.125
1988-07-15,9.0
1988-07-18,9.1875
1988-07-19,9.125
1988-07-20,9.0625
1988-07-21,9.0
1988-07-22,9.0
1988-07-25,9.0625
1988-07-26,9.1875
1988-07-27,9.25
1988-07-28,9.0
1988-07-29,9.125
1988-08-01,9.25
1988-08-02,9.125
1988-08-03,9.125
1988-08-04,9.25
1988-08-05,9.0625
1988-08-08,9.0625
1988-08-09,8.875
1988-08-10,8.9375
1988-08-11,9.0
1988-08-12,8.875
1988-08-15,8.9375
1988-08-16,8.9375
1988-08-17,8.875
1988-08-18,8.75
1988-08-19,8.9375
1988-08-22,8.75
1988-08-23,8.8125
1988-08-24,8.875
1988-08-25,8.9375
1988-08-26,8.8125
1988-08-29,8.9375
1988-08-30,9.0
1988-08-31,9.0
1988-09-01,9.0
1988-09-02,8.9375
1988-09-06,9.0
1988-09-07,9.125
1988-09-08,9.0
1988-09-09,9.0
1988-09-12,9.125
1988-09-13,9.3125
1988-09-14,9.1875
1988-09-15,9.0
1988-09-16,9.125
1988-09-19,8.9375
1988-09-20,9.0
1988-09-21,9.0
1988-09-22,8.75
1988-09-23,8.9375
1988-09-26,8.625
1988-09-27,8.5
1988-09-28,8.625
1988-09-29,8.6875
1988-09-30,8.875
1988-10-03,8.75
1988-10-04,8.5
1988-10-05,8.5
1988-10-06,8.75
1988-10-07,9.0
1988-10-10,9.0625
1988-10-11,9.0625
1988-10-12,9.0625
1988-10-13,8.9375
1988-10-14,8.9375
1988-10-17,9.0
1988-10-18,9.0
1988-10-19,9.25
1988-10-20,9.125
