Date,LOGM
2014-01-13,31.33
2014-01-14,31.719998999999998
2014-01-15,33.450001
2014-01-16,33.700001
2014-01-17,33.040001000000004
2014-01-21,34.939999
2014-01-22,35.610001000000004
2014-01-23,35.18
2014-01-24,34.860001000000004
2014-01-27,34.080002
2014-01-28,34.310001
2014-01-29,33.84
2014-01-30,33.740002000000004
2014-01-31,33.959998999999996
2014-02-03,32.360001000000004
2014-02-04,32.34
2014-02-05,31.700001
2014-02-06,32.150002
2014-02-07,32.240002000000004
2014-02-10,32.119999
2014-02-11,31.91
2014-02-12,32.18
2014-02-13,33.27
2014-02-14,40.48
2014-02-18,41.029999
2014-02-19,40.380001
2014-02-20,41.200001
2014-02-21,41.700001
2014-02-24,40.919998
2014-02-25,40.709998999999996
2014-02-26,41.209998999999996
2014-02-27,42.25
2014-02-28,41.849998
2014-03-03,42.349998
2014-03-04,44.369999
2014-03-05,44.919998
2014-03-06,44.48
2014-03-07,45.259997999999996
2014-03-10,45.040001000000004
2014-03-11,44.209998999999996
2014-03-12,45.139998999999996
2014-03-13,44.259997999999996
2014-03-14,45.330002
2014-03-17,45.950001
2014-03-18,46.990002000000004
2014-03-19,46.400002
2014-03-20,46.799999
2014-03-21,46.389998999999996
2014-03-24,44.669998
2014-03-25,44.560001
2014-03-26,44.139998999999996
2014-03-27,44.240002000000004
2014-03-28,43.18
2014-03-31,44.889998999999996
2014-04-01,45.490002000000004
2014-04-02,44.91
2014-04-03,44.549999
2014-04-04,43.299999
2014-04-07,41.18
2014-04-08,42.0
2014-04-09,42.790001000000004
2014-04-10,40.619999
2014-04-11,40.139998999999996
2014-04-14,40.18
2014-04-15,40.43
2014-04-16,40.130001
2014-04-17,41.18
2014-04-21,41.099998
2014-04-22,41.970001
2014-04-23,40.959998999999996
2014-04-24,40.73
2014-04-25,38.459998999999996
2014-04-28,38.150002
2014-04-29,39.119999
2014-04-30,45.450001
2014-05-01,43.98
2014-05-02,44.5
2014-05-05,43.040001000000004
2014-05-06,41.48
2014-05-07,40.52
2014-05-08,40.450001
2014-05-09,40.41
2014-05-12,43.57
2014-05-13,44.009997999999996
2014-05-14,42.23
2014-05-15,41.720001
2014-05-16,42.310001
2014-05-19,42.869999
2014-05-20,42.389998999999996
2014-05-21,43.009997999999996
2014-05-22,43.259997999999996
2014-05-23,43.459998999999996
2014-05-27,43.68
2014-05-28,42.73
2014-05-29,43.119999
2014-05-30,42.57
2014-06-02,41.630001
2014-06-03,41.48
2014-06-04,42.02
2014-06-05,43.560001
2014-06-06,43.41
2014-06-09,43.779999
2014-06-10,44.41
2014-06-11,44.779999
2014-06-12,45.18
2014-06-13,45.77
2014-06-16,45.790001000000004
2014-06-17,46.150002
2014-06-18,46.18
2014-06-19,46.650002
2014-06-20,46.91
2014-06-23,46.84
2014-06-24,46.599998
2014-06-25,46.580002
2014-06-26,46.360001000000004
2014-06-27,46.18
2014-06-30,46.619999
2014-07-01,46.91
2014-07-02,46.32
2014-07-03,46.290001000000004
2014-07-07,45.330002
2014-07-08,44.09
2014-07-09,41.18
2014-07-10,39.950001
2014-07-11,39.970001
2014-07-14,40.720001
2014-07-15,39.970001
2014-07-16,39.32
2014-07-17,39.959998999999996
2014-07-18,40.139998999999996
2014-07-21,39.740002000000004
2014-07-22,39.810001
2014-07-23,39.279999
2014-07-24,40.240002000000004
2014-07-25,41.950001
2014-07-28,42.32
2014-07-29,42.34
2014-07-30,42.029999
2014-07-31,40.709998999999996
2014-08-01,39.900002
2014-08-04,41.060001
2014-08-05,41.5
2014-08-06,42.130001
2014-08-07,42.110001000000004
2014-08-08,41.830002
2014-08-11,42.860001000000004
2014-08-12,41.939999
2014-08-13,42.810001
2014-08-14,43.490002000000004
2014-08-15,42.619999
2014-08-18,43.139998999999996
2014-08-19,43.18
2014-08-20,42.490002000000004
2014-08-21,43.299999
2014-08-22,43.139998999999996
2014-08-25,42.709998999999996
2014-08-26,42.700001
2014-08-27,42.16
2014-08-28,41.720001
2014-08-29,42.279999
2014-09-02,42.759997999999996
2014-09-03,42.720001
2014-09-04,43.060001
2014-09-05,43.049999
2014-09-08,43.66
2014-09-09,42.610001000000004
2014-09-10,44.919998
2014-09-11,45.34
2014-09-12,46.389998999999996
2014-09-15,45.990002000000004
2014-09-16,46.43
2014-09-17,46.709998999999996
2014-09-18,47.84
2014-09-19,46.790001000000004
2014-09-22,46.32
2014-09-23,46.48
2014-09-24,47.330002
2014-09-25,45.75
2014-09-26,46.009997999999996
2014-09-29,46.41
2014-09-30,46.07
2014-10-01,45.41
2014-10-02,46.400002
2014-10-03,48.25
2014-10-06,45.34
2014-10-07,43.34
2014-10-08,44.990002000000004
2014-10-09,44.09
2014-10-10,41.84
2014-10-13,42.110001000000004
2014-10-14,41.93
2014-10-15,43.32
2014-10-16,42.82
2014-10-17,43.279999
2014-10-20,42.990002000000004
2014-10-21,44.419998
2014-10-22,43.459998999999996
2014-10-23,44.490002000000004
2014-10-24,44.959998999999996
2014-10-27,44.290001000000004
2014-10-28,47.25
2014-10-29,45.790001000000004
2014-10-30,46.32
2014-10-31,48.049999
2014-11-03,47.279999
2014-11-04,47.25
2014-11-05,47.049999
2014-11-06,47.490002000000004
2014-11-07,49.049999
2014-11-10,49.459998999999996
2014-11-11,49.970001
2014-11-12,51.610001000000004
2014-11-13,51.810001
2014-11-14,52.189999
2014-11-17,52.349998
2014-11-18,50.869999
2014-11-19,50.139998999999996
2014-11-20,49.860001000000004
2014-11-21,48.810001
2014-11-24,50.560001
2014-11-25,51.119999
2014-11-26,51.349998
2014-11-28,50.57
2014-12-01,50.470001
2014-12-02,51.549999
2014-12-03,51.759997999999996
2014-12-04,51.240002000000004
2014-12-05,52.900002
2014-12-08,50.490002000000004
2014-12-09,51.580002
2014-12-10,50.18
2014-12-11,49.310001
2014-12-12,49.669998
2014-12-15,49.209998999999996
2014-12-16,46.279999
2014-12-17,47.110001000000004
2014-12-18,48.119999
2014-12-19,48.48
2014-12-22,49.630001
2014-12-23,50.220001
2014-12-24,49.700001
2014-12-26,49.310001
2014-12-29,48.860001000000004
2014-12-30,48.919998
2014-12-31,49.34
2015-01-02,48.240002000000004
2015-01-05,46.790001000000004
2015-01-06,46.169998
2015-01-07,46.330002
2015-01-08,48.330002
2015-01-09,48.560001
2015-01-12,47.610001000000004
2015-01-13,48.68
2015-01-14,48.310001
2015-01-15,47.189999
2015-01-16,48.810001
2015-01-20,48.639998999999996
2015-01-21,48.049999
2015-01-22,48.91
2015-01-23,48.98
2015-01-26,48.900002
2015-01-27,48.529999
2015-01-28,48.119999
2015-01-29,48.689999
2015-01-30,47.549999
2015-02-02,48.099998
2015-02-03,48.860001000000004
2015-02-04,48.43
2015-02-05,48.830002
2015-02-06,46.650002
2015-02-09,46.98
2015-02-10,46.959998999999996
2015-02-11,47.25
2015-02-12,48.049999
2015-02-13,52.220001
2015-02-17,52.470001
2015-02-18,52.459998999999996
2015-02-19,52.98
2015-02-20,53.540001000000004
2015-02-23,52.93
2015-02-24,52.200001
2015-02-25,52.459998999999996
2015-02-26,52.68
2015-02-27,52.700001
2015-03-02,54.27
2015-03-03,53.43
2015-03-04,53.25
2015-03-05,53.290001000000004
2015-03-06,52.43
2015-03-09,52.959998999999996
2015-03-10,52.759997999999996
2015-03-11,53.139998999999996
2015-03-12,53.66
2015-03-13,53.32
2015-03-16,54.52
2015-03-17,54.470001
2015-03-18,55.189999
2015-03-19,56.259997999999996
2015-03-20,57.209998999999996
2015-03-23,57.290001000000004
2015-03-24,57.84
2015-03-25,55.650002
2015-03-26,55.32
2015-03-27,56.049999
2015-03-30,56.400002
2015-03-31,55.990002000000004
2015-04-01,55.98
2015-04-02,55.419998
2015-04-06,55.82
2015-04-07,55.669998
2015-04-08,56.790001000000004
2015-04-09,57.049999
2015-04-10,56.779999
2015-04-13,56.799999
2015-04-14,57.119999
2015-04-15,57.849998
2015-04-16,58.139998999999996
2015-04-17,56.650002
2015-04-20,57.34
2015-04-21,58.349998
2015-04-22,58.189999
2015-04-23,58.549999
2015-04-24,58.810001
2015-04-27,58.139998999999996
2015-04-28,58.619999
2015-04-29,66.110001
2015-04-30,64.18
2015-05-01,63.900002
2015-05-04,64.480003
2015-05-05,63.099998
2015-05-06,63.560001
2015-05-07,64.66999799999999
2015-05-08,65.089996
2015-05-11,65.309998
2015-05-12,64.809998
2015-05-13,64.41999799999999
2015-05-14,65.43
2015-05-15,65.269997
2015-05-18,66.400002
2015-05-19,65.269997
2015-05-20,64.989998
2015-05-21,64.970001
2015-05-22,64.660004
2015-05-26,63.950001
2015-05-27,64.41999799999999
2015-05-28,64.160004
2015-05-29,63.470001
2015-06-01,63.959998999999996
2015-06-02,63.98
2015-06-03,64.470001
2015-06-04,63.639998999999996
2015-06-05,63.900002
2015-06-08,64.150002
2015-06-09,63.59
2015-06-10,64.959999
2015-06-11,64.43
2015-06-12,66.489998
2015-06-15,65.660004
2015-06-16,66.58000200000001
2015-06-17,66.519997
2015-06-18,66.739998
2015-06-19,66.860001
2015-06-22,67.099998
2015-06-23,67.449997
2015-06-24,67.139999
2015-06-25,66.980003
2015-06-26,65.190002
2015-06-29,63.459998999999996
2015-06-30,64.489998
2015-07-01,64.510002
2015-07-02,63.52
2015-07-06,62.23
2015-07-07,62.490002000000004
2015-07-08,61.669998
2015-07-09,62.59
2015-07-10,63.209998999999996
2015-07-13,63.939999
2015-07-14,64.41999799999999
2015-07-15,64.059998
2015-07-16,64.699997
2015-07-17,64.91999799999999
2015-07-20,65.809998
2015-07-21,65.75
2015-07-22,66.199997
2015-07-23,65.510002
2015-07-24,72.209999
2015-07-27,73.16999799999999
2015-07-28,73.790001
2015-07-29,73.790001
2015-07-30,73.93
2015-07-31,73.58000200000001
2015-08-03,73.07
2015-08-04,73.260002
2015-08-05,72.940002
2015-08-06,71.300003
2015-08-07,71.190002
2015-08-10,71.07
2015-08-11,69.389999
2015-08-12,69.889999
2015-08-13,70.050003
2015-08-14,70.660004
2015-08-17,71.470001
2015-08-18,71.16999799999999
2015-08-19,70.349998
2015-08-20,66.550003
2015-08-21,65.220001
2015-08-24,61.139998999999996
2015-08-25,60.290001000000004
2015-08-26,62.080002
2015-08-27,64.389999
2015-08-28,64.519997
2015-08-31,62.34
2015-09-01,61.25
2015-09-02,63.34
2015-09-03,61.810001
2015-09-04,60.419998
2015-09-08,62.380001
2015-09-09,62.619999
2015-09-10,62.48
2015-09-11,63.040001000000004
2015-09-14,62.709998999999996
2015-09-15,63.650002
2015-09-16,63.98
2015-09-17,64.809998
2015-09-18,64.57
2015-09-21,64.91999799999999
2015-09-22,64.209999
2015-09-23,67.559998
2015-09-24,67.480003
2015-09-25,65.970001
2015-09-28,63.57
2015-09-29,65.5
2015-09-30,68.160004
2015-10-01,67.93
2015-10-02,67.839996
2015-10-05,69.41999799999999
2015-10-06,68.889999
2015-10-07,70.660004
2015-10-08,71.199997
2015-10-09,68.0
2015-10-12,69.610001
2015-10-13,67.849998
2015-10-14,67.059998
2015-10-15,68.349998
2015-10-16,68.480003
2015-10-19,69.489998
2015-10-20,69.589996
2015-10-21,68.120003
2015-10-22,69.75
2015-10-23,68.709999
2015-10-26,66.83000200000001
2015-10-27,66.849998
2015-10-28,68.150002
2015-10-29,67.400002
2015-10-30,67.360001
2015-11-02,69.010002
2015-11-03,68.849998
2015-11-04,71.089996
2015-11-05,70.690002
2015-11-06,71.529999
2015-11-09,71.75
2015-11-10,71.459999
2015-11-11,72.709999
2015-11-12,73.120003
2015-11-13,71.129997
2015-11-16,70.839996
2015-11-17,70.209999
2015-11-18,71.5
2015-11-19,71.940002
2015-11-20,72.150002
2015-11-23,71.269997
2015-11-24,71.480003
2015-11-25,72.260002
2015-11-27,72.050003
2015-11-30,71.41999799999999
2015-12-01,71.620003
2015-12-02,72.040001
2015-12-03,70.139999
2015-12-04,70.43
2015-12-07,71.150002
2015-12-08,72.139999
2015-12-09,69.449997
2015-12-10,68.809998
2015-12-11,66.949997
2015-12-14,66.57
2015-12-15,67.690002
2015-12-16,67.529999
2015-12-17,68.08000200000001
2015-12-18,66.449997
2015-12-21,67.970001
2015-12-22,68.599998
2015-12-23,68.360001
2015-12-24,68.800003
2015-12-28,69.150002
2015-12-29,69.879997
2015-12-30,68.889999
2015-12-31,67.099998
2016-01-04,61.549999
2016-01-05,60.400002
2016-01-06,59.310001
2016-01-07,58.060001
2016-01-08,56.799999
2016-01-11,56.34
2016-01-12,56.790001000000004
2016-01-13,54.849998
2016-01-14,56.970001
2016-01-15,54.380001
2016-01-19,53.950001
2016-01-20,53.959998999999996
2016-01-21,51.860001000000004
2016-01-22,54.48
2016-01-25,53.560001
2016-01-26,54.209998999999996
2016-01-27,51.209998999999996
2016-01-28,51.200001
2016-01-29,52.240002000000004
2016-02-01,52.200001
2016-02-02,51.59
2016-02-03,50.75
2016-02-04,49.52
2016-02-05,45.259997999999996
2016-02-08,43.240002000000004
2016-02-09,43.380001
2016-02-10,43.16
2016-02-11,43.41
2016-02-12,45.029999
2016-02-16,48.189999
2016-02-17,49.810001
2016-02-18,48.919998
2016-02-19,50.220001
2016-02-22,50.73
2016-02-23,50.57
2016-02-24,50.48
2016-02-25,50.709998999999996
2016-02-26,51.310001
2016-02-29,50.900002
2016-03-01,52.490002000000004
2016-03-02,52.200001
2016-03-03,52.599998
2016-03-04,51.98
2016-03-07,51.630001
2016-03-08,51.369999
2016-03-09,50.970001
2016-03-10,50.790001000000004
2016-03-11,51.68
2016-03-14,51.189999
2016-03-15,50.529999
2016-03-16,51.02
2016-03-17,50.75
2016-03-18,51.529999
2016-03-21,51.439999
2016-03-22,51.66
2016-03-23,50.029999
2016-03-24,48.990002000000004
2016-03-28,49.360001000000004
2016-03-29,51.18
2016-03-30,50.779999
2016-03-31,50.459998999999996
2016-04-01,51.529999
2016-04-04,51.48
2016-04-05,50.799999
2016-04-06,52.32
2016-04-07,51.419998
2016-04-08,50.57
2016-04-11,49.080002
2016-04-12,47.73
2016-04-13,49.509997999999996
2016-04-14,49.209998999999996
2016-04-15,49.470001
2016-04-18,49.82
2016-04-19,50.040001000000004
2016-04-20,50.93
2016-04-21,51.419998
2016-04-22,51.779999
2016-04-25,51.540001000000004
2016-04-26,52.860001000000004
2016-04-27,52.68
2016-04-28,52.759997999999996
2016-04-29,59.700001
2016-05-02,62.0
2016-05-03,60.040001000000004
2016-05-04,59.169998
2016-05-05,58.509997999999996
2016-05-06,58.290001000000004
2016-05-09,58.209998999999996
2016-05-10,59.029999
2016-05-11,59.279999
2016-05-12,58.709998999999996
2016-05-13,58.099998
2016-05-16,58.130001
2016-05-17,57.41
2016-05-18,57.799999
2016-05-19,56.93
2016-05-20,58.98
2016-05-23,58.759997999999996
2016-05-24,60.43
2016-05-25,60.82
2016-05-26,60.950001
2016-05-27,61.060001
2016-05-31,61.27
2016-06-01,63.220001
2016-06-02,62.810001
2016-06-03,63.029999
2016-06-06,63.82
2016-06-07,62.900002
2016-06-08,62.880001
2016-06-09,62.970001
2016-06-10,62.16
2016-06-13,62.060001
2016-06-14,62.18
2016-06-15,62.040001000000004
2016-06-16,61.860001000000004
2016-06-17,60.580002
2016-06-20,62.330002
2016-06-21,63.389998999999996
2016-06-22,63.630001
2016-06-23,65.739998
2016-06-24,62.650002
2016-06-27,58.259997999999996
2016-06-28,61.169998
2016-06-29,63.099998
2016-06-30,63.43
2016-07-01,63.119999
2016-07-05,61.130001
2016-07-06,61.290001000000004
2016-07-07,61.34
2016-07-08,62.950001
2016-07-11,62.779999
2016-07-12,63.709998999999996
2016-07-13,64.0
2016-07-14,64.07
2016-07-15,63.369999
2016-07-18,63.490002000000004
2016-07-19,63.150002
2016-07-20,64.5
2016-07-21,62.439999
2016-07-22,64.470001
2016-07-25,65.309998
2016-07-26,69.709999
2016-07-27,83.620003
2016-07-28,85.720001
2016-07-29,85.910004
2016-08-01,84.690002
2016-08-02,84.910004
2016-08-03,84.040001
2016-08-04,83.279999
2016-08-05,83.660004
2016-08-08,82.449997
2016-08-09,83.610001
2016-08-10,83.300003
2016-08-11,84.160004
2016-08-12,82.910004
2016-08-15,83.07
2016-08-16,81.760002
2016-08-17,80.68
2016-08-18,80.440002
2016-08-19,80.790001
2016-08-22,80.16999799999999
2016-08-23,82.91999799999999
2016-08-24,81.599998
2016-08-25,81.010002
2016-08-26,82.459999
2016-08-29,83.0
2016-08-30,83.290001
2016-08-31,83.5
2016-09-01,86.040001
2016-09-02,88.209999
2016-09-06,90.519997
2016-09-07,90.339996
2016-09-08,89.58000200000001
2016-09-09,89.019997
2016-09-12,89.279999
2016-09-13,87.370003
2016-09-14,90.769997
2016-09-15,92.220001
2016-09-16,90.650002
2016-09-19,90.470001
2016-09-20,89.849998
2016-09-21,91.25
2016-09-22,90.260002
2016-09-23,89.709999
2016-09-26,89.800003
2016-09-27,90.489998
2016-09-28,91.129997
2016-09-29,90.25
2016-09-30,90.389999
2016-10-03,91.989998
2016-10-04,93.41999799999999
2016-10-05,93.41999799999999
2016-10-06,93.480003
2016-10-07,93.400002
2016-10-10,93.269997
2016-10-11,91.33000200000001
2016-10-12,91.33000200000001
2016-10-13,89.550003
2016-10-14,89.610001
2016-10-17,88.68
2016-10-18,88.860001
2016-10-19,91.440002
2016-10-20,90.699997
2016-10-21,90.58000200000001
2016-10-24,90.519997
2016-10-25,89.800003
2016-10-26,88.910004
2016-10-27,87.18
2016-10-28,94.589996
2016-10-31,95.0
2016-11-01,94.199997
2016-11-02,91.699997
2016-11-03,91.349998
2016-11-04,93.199997
2016-11-07,95.349998
2016-11-08,96.849998
2016-11-09,100.099998
2016-11-10,102.949997
2016-11-11,102.050003
2016-11-14,99.900002
2016-11-15,99.400002
2016-11-16,100.949997
2016-11-17,103.5
2016-11-18,105.199997
2016-11-21,108.25
2016-11-22,107.5
2016-11-23,107.949997
2016-11-25,108.849998
2016-11-28,105.599998
2016-11-29,104.150002
2016-11-30,100.849998
2016-12-01,96.849998
2016-12-02,96.949997
2016-12-05,101.150002
2016-12-06,101.599998
2016-12-07,99.050003
2016-12-08,102.400002
2016-12-09,100.800003
2016-12-12,103.599998
2016-12-13,103.849998
2016-12-14,103.449997
2016-12-15,102.800003
2016-12-16,99.75
2016-12-19,97.400002
2016-12-20,98.150002
2016-12-21,97.900002
2016-12-22,95.0
2016-12-23,95.25
2016-12-27,97.650002
2016-12-28,97.5
2016-12-29,97.650002
2016-12-30,96.550003
2017-01-03,98.0
2017-01-04,100.599998
2017-01-05,97.949997
2017-01-06,98.349998
2017-01-09,100.199997
2017-01-10,101.050003
2017-01-11,102.550003
2017-01-12,98.849998
2017-01-13,100.25
2017-01-17,100.400002
2017-01-18,103.5
2017-01-19,105.949997
2017-01-20,107.449997
2017-01-23,107.900002
2017-01-24,106.550003
2017-01-25,109.650002
2017-01-26,102.599998
2017-01-27,103.25
2017-01-30,106.0
2017-01-31,108.099998
2017-02-01,106.599998
2017-02-02,103.0
2017-02-03,101.800003
2017-02-06,102.75
2017-02-07,101.099998
2017-02-08,100.449997
2017-02-09,103.75
2017-02-10,101.75
2017-02-13,103.300003
2017-02-14,94.349998
2017-02-15,95.599998
2017-02-16,95.599998
2017-02-17,95.849998
2017-02-21,96.199997
2017-02-22,94.379997
2017-02-23,92.300003
2017-02-24,93.050003
2017-02-27,93.75
2017-02-28,91.75
2017-03-01,97.949997
2017-03-02,95.800003
2017-03-03,97.699997
2017-03-06,98.5
2017-03-07,98.550003
2017-03-08,98.25
2017-03-09,98.400002
2017-03-10,99.25
2017-03-13,99.75
2017-03-14,99.300003
2017-03-15,99.349998
2017-03-16,97.650002
2017-03-17,97.949997
2017-03-20,97.400002
2017-03-21,93.599998
2017-03-22,94.650002
2017-03-23,95.099998
2017-03-24,96.150002
2017-03-27,95.550003
2017-03-28,96.699997
2017-03-29,98.550003
2017-03-30,98.099998
2017-03-31,97.5
2017-04-03,99.0
2017-04-04,97.75
2017-04-05,96.0
2017-04-06,97.599998
2017-04-07,100.400002
2017-04-10,102.0
2017-04-11,102.949997
2017-04-12,103.0
2017-04-13,102.150002
2017-04-17,103.5
2017-04-18,103.699997
2017-04-19,104.650002
2017-04-20,107.5
2017-04-21,107.349998
2017-04-24,110.449997
2017-04-25,112.599998
2017-04-26,110.099998
2017-04-27,113.5
2017-04-28,113.0
2017-05-01,114.849998
2017-05-02,114.050003
2017-05-03,112.650002
2017-05-04,112.75
2017-05-05,120.949997
2017-05-08,115.050003
2017-05-09,114.099998
2017-05-10,115.300003
2017-05-11,114.75
2017-05-12,115.0
2017-05-15,115.349998
2017-05-16,115.25
2017-05-17,109.849998
2017-05-18,110.349998
2017-05-19,113.050003
2017-05-22,111.349998
2017-05-23,111.25
2017-05-24,110.75
2017-05-25,110.099998
2017-05-26,110.199997
2017-05-30,110.449997
2017-05-31,111.0
2017-06-01,113.0
2017-06-02,114.050003
2017-06-05,111.849998
2017-06-06,112.25
2017-06-07,112.0
2017-06-08,115.230003
2017-06-09,111.199997
2017-06-12,109.5
2017-06-13,110.550003
2017-06-14,108.849998
2017-06-15,108.75
2017-06-16,108.599998
2017-06-19,111.699997
2017-06-20,108.199997
2017-06-21,109.949997
2017-06-22,109.5
2017-06-23,110.300003
2017-06-26,110.300003
2017-06-27,105.949997
2017-06-28,107.849998
2017-06-29,105.199997
2017-06-30,104.5
2017-07-03,103.050003
2017-07-05,104.300003
2017-07-06,104.099998
2017-07-07,107.150002
2017-07-10,109.849998
2017-07-11,110.0
2017-07-12,112.699997
2017-07-13,110.449997
2017-07-14,110.300003
2017-07-17,111.400002
2017-07-18,111.650002
2017-07-19,113.25
2017-07-20,112.449997
2017-07-21,111.300003
2017-07-24,111.849998
2017-07-25,112.550003
2017-07-26,113.25
2017-07-27,111.5
2017-07-28,116.199997
2017-07-31,116.449997
2017-08-01,116.800003
2017-08-02,114.0
2017-08-03,113.349998
2017-08-04,112.699997
2017-08-07,117.599998
2017-08-08,117.150002
2017-08-09,116.5
2017-08-10,111.5
2017-08-11,113.650002
2017-08-14,117.849998
2017-08-15,116.150002
2017-08-16,117.699997
2017-08-17,113.449997
2017-08-18,113.5
2017-08-21,113.699997
2017-08-22,113.849998
2017-08-23,112.599998
2017-08-24,112.849998
2017-08-25,110.699997
2017-08-28,111.949997
2017-08-29,112.300003
2017-08-30,113.349998
2017-08-31,114.400002
2017-09-01,116.5
2017-09-05,113.5
2017-09-06,112.800003
2017-09-07,112.0
2017-09-08,110.0
2017-09-11,110.900002
2017-09-12,111.699997
2017-09-13,111.449997
2017-09-14,111.550003
2017-09-15,111.199997
2017-09-18,112.900002
2017-09-19,112.550003
2017-09-20,110.75
2017-09-21,110.599998
2017-09-22,111.150002
2017-09-25,109.349998
2017-09-26,107.949997
2017-09-27,108.400002
2017-09-28,107.300003
2017-09-29,110.050003
2017-10-02,110.949997
2017-10-03,113.300003
2017-10-04,115.25
2017-10-05,116.050003
2017-10-06,116.0
2017-10-09,117.150002
2017-10-10,117.5
2017-10-11,116.25
2017-10-12,115.449997
2017-10-13,116.050003
2017-10-16,116.5
2017-10-17,115.300003
2017-10-18,117.349998
2017-10-19,118.949997
2017-10-20,119.150002
2017-10-23,121.050003
2017-10-24,121.949997
2017-10-25,121.400002
2017-10-26,122.050003
2017-10-27,122.050003
2017-10-30,120.550003
2017-10-31,121.050003
2017-11-01,123.699997
2017-11-02,122.900002
2017-11-03,122.75
2017-11-06,125.25
2017-11-07,121.699997
2017-11-08,118.5
2017-11-09,116.050003
2017-11-10,115.5
2017-11-13,115.599998
2017-11-14,114.5
2017-11-15,114.400002
2017-11-16,117.400002
2017-11-17,116.400002
2017-11-20,116.400002
2017-11-21,118.099998
2017-11-22,119.199997
2017-11-24,119.050003
2017-11-27,119.449997
2017-11-28,120.849998
2017-11-29,116.349998
2017-11-30,119.0
2017-12-01,116.699997
2017-12-04,113.5
2017-12-05,113.900002
2017-12-06,113.800003
2017-12-07,115.25
2017-12-08,117.0
2017-12-11,117.300003
2017-12-12,116.5
2017-12-13,119.199997
2017-12-14,119.150002
2017-12-15,118.75
2017-12-18,120.449997
2017-12-19,116.75
2017-12-20,113.099998
2017-12-21,113.550003
2017-12-22,114.099998
2017-12-26,114.199997
2017-12-27,114.599998
2017-12-28,114.849998
2017-12-29,114.5
2018-01-02,115.650002
2018-01-03,116.199997
2018-01-04,118.849998
2018-01-05,120.699997
2018-01-08,121.25
2018-01-09,119.349998
2018-01-10,118.25
2018-01-11,119.699997
2018-01-12,121.0
2018-01-16,119.400002
2018-01-17,119.650002
2018-01-18,118.5
2018-01-19,119.550003
2018-01-22,119.599998
2018-01-23,122.949997
2018-01-24,122.75
2018-01-25,124.449997
2018-01-26,125.900002
2018-01-29,126.050003
2018-01-30,126.849998
2018-01-31,125.800003
2018-02-01,126.449997
2018-02-02,124.5
2018-02-05,120.0
2018-02-06,121.599998
2018-02-07,122.900002
2018-02-08,121.650002
2018-02-09,122.5
2018-02-12,124.75
2018-02-13,125.949997
2018-02-14,130.199997
2018-02-15,133.800003
2018-02-16,122.449997
2018-02-20,117.400002
2018-02-21,116.650002
2018-02-22,117.900002
2018-02-23,117.599998
2018-02-26,119.800003
2018-02-27,116.699997
2018-02-28,115.550003
2018-03-01,117.050003
2018-03-02,119.449997
2018-03-05,122.25
2018-03-06,120.099998
2018-03-07,123.099998
2018-03-08,122.800003
2018-03-09,126.25
2018-03-12,127.75
2018-03-13,127.5
2018-03-14,127.150002
2018-03-15,127.949997
2018-03-16,126.449997
2018-03-19,124.349998
2018-03-20,125.75
2018-03-21,124.650002
2018-03-22,119.300003
2018-03-23,115.550003
2018-03-26,119.800003
2018-03-27,115.599998
2018-03-28,111.650002
2018-03-29,115.550003
2018-04-02,112.550003
2018-04-03,112.0
2018-04-04,112.349998
2018-04-05,114.150002
2018-04-06,113.900002
2018-04-09,114.5
2018-04-10,116.699997
2018-04-11,117.550003
2018-04-12,117.550003
2018-04-13,117.25
2018-04-16,119.150002
2018-04-17,122.0
2018-04-18,122.449997
2018-04-19,121.849998
2018-04-20,119.199997
2018-04-23,117.449997
2018-04-24,117.400002
2018-04-25,117.25
2018-04-26,119.599998
2018-04-27,114.699997
2018-04-30,110.199997
2018-05-01,110.599998
2018-05-02,111.25
2018-05-03,112.050003
2018-05-04,114.050003
2018-05-07,116.400002
2018-05-08,116.650002
2018-05-09,116.800003
2018-05-10,117.349998
2018-05-11,114.650002
2018-05-14,111.650002
2018-05-15,110.5
2018-05-16,111.150002
2018-05-17,110.949997
2018-05-18,111.25
2018-05-21,112.150002
2018-05-22,110.849998
2018-05-23,110.099998
2018-05-24,107.75
2018-05-25,109.400002
2018-05-29,108.099998
2018-05-30,109.629997
2018-05-31,107.900002
2018-06-01,108.599998
2018-06-04,108.400002
2018-06-05,108.0
2018-06-06,108.650002
2018-06-07,106.849998
2018-06-08,106.949997
2018-06-11,107.300003
2018-06-12,108.150002
2018-06-13,107.0
2018-06-14,106.5
2018-06-15,106.33000200000001
2018-06-18,108.199997
2018-06-19,110.75
2018-06-20,112.75
2018-06-21,111.400002
2018-06-22,107.550003
2018-06-25,105.300003
2018-06-26,103.5
2018-06-27,100.0
2018-06-28,102.550003
2018-06-29,103.25
2018-07-02,104.050003
2018-07-03,104.099998
2018-07-05,105.400002
2018-07-06,106.75
2018-07-09,108.199997
2018-07-10,109.0
2018-07-11,109.25
2018-07-12,111.400002
2018-07-13,110.400002
2018-07-16,109.199997
2018-07-17,109.699997
2018-07-18,109.650002
2018-07-19,109.25
2018-07-20,109.099998
2018-07-23,108.699997
2018-07-24,106.949997
2018-07-25,108.300003
2018-07-26,104.449997
2018-07-27,77.849998
2018-07-30,81.25
2018-07-31,81.050003
2018-08-01,80.949997
2018-08-02,82.849998
2018-08-03,83.300003
2018-08-06,84.349998
