Date,XEC
2007-05-10,38.68
2007-05-11,39.209998999999996
2007-05-14,39.490002000000004
2007-05-15,38.810001
2007-05-16,39.279999
2007-05-17,40.049999
2007-05-18,40.630001
2007-05-21,40.849998
2007-05-22,40.84
2007-05-23,40.919998
2007-05-24,40.349998
2007-05-25,40.73
2007-05-29,41.0
2007-05-30,41.759997999999996
2007-05-31,42.029999
2007-06-01,42.009997999999996
2007-06-04,42.860001000000004
2007-06-05,41.810001
2007-06-06,40.880001
2007-06-07,39.93
2007-06-08,40.029999
2007-06-11,40.189999
2007-06-12,40.25
2007-06-13,41.16
2007-06-14,41.740002000000004
2007-06-15,42.130001
2007-06-18,42.360001000000004
2007-06-19,41.959998999999996
2007-06-20,41.02
2007-06-21,41.610001000000004
2007-06-22,40.98
2007-06-25,40.59
2007-06-26,39.110001000000004
2007-06-27,39.5
2007-06-28,39.09
2007-06-29,39.41
2007-07-02,39.849998
2007-07-03,40.459998999999996
2007-07-05,40.400002
2007-07-06,40.459998999999996
2007-07-09,40.740002000000004
2007-07-10,40.43
2007-07-11,40.220001
2007-07-12,40.049999
2007-07-13,40.459998999999996
2007-07-16,39.970001
2007-07-17,39.849998
2007-07-18,41.130001
2007-07-19,41.860001000000004
2007-07-20,41.200001
2007-07-23,40.400002
2007-07-24,39.400002
2007-07-25,39.310001
2007-07-26,38.709998999999996
2007-07-27,38.049999
2007-07-30,38.689999
2007-07-31,37.849998
2007-08-01,37.349998
2007-08-02,36.400002
2007-08-03,36.220001
2007-08-06,36.490002000000004
2007-08-07,36.630001
2007-08-08,37.48
2007-08-09,37.18
2007-08-10,37.16
2007-08-13,36.849998
2007-08-14,35.990002000000004
2007-08-15,35.139998999999996
2007-08-16,34.400002
2007-08-17,35.610001000000004
2007-08-20,35.189999
2007-08-21,34.610001000000004
2007-08-22,34.59
2007-08-23,34.619999
2007-08-24,35.150002
2007-08-27,35.150002
2007-08-28,34.810001
2007-08-29,35.599998
2007-08-30,35.27
2007-08-31,35.810001
2007-09-04,36.389998999999996
2007-09-05,36.990002000000004
2007-09-06,37.130001
2007-09-07,36.830002
2007-09-10,36.860001000000004
2007-09-11,37.360001000000004
2007-09-12,38.130001
2007-09-13,37.880001
2007-09-14,37.91
2007-09-17,37.799999
2007-09-18,38.07
2007-09-19,37.619999
2007-09-20,38.029999
2007-09-21,38.52
2007-09-24,37.59
2007-09-25,36.610001000000004
2007-09-26,37.049999
2007-09-27,37.25
2007-09-28,37.25
2007-10-01,37.240002000000004
2007-10-02,37.380001
2007-10-03,37.52
2007-10-04,37.84
2007-10-05,38.099998
2007-10-08,37.799999
2007-10-09,38.240002000000004
2007-10-10,38.34
2007-10-11,38.150002
2007-10-12,38.41
2007-10-15,38.889998999999996
2007-10-16,39.009997999999996
2007-10-17,39.029999
2007-10-18,38.959998999999996
2007-10-19,37.959998999999996
2007-10-22,38.119999
2007-10-23,38.369999
2007-10-24,38.490002000000004
2007-10-25,38.669998
2007-10-26,39.27
2007-10-29,39.68
2007-10-30,39.099998
2007-10-31,40.509997999999996
2007-11-01,40.07
2007-11-02,40.150002
2007-11-05,39.900002
2007-11-06,40.25
2007-11-07,40.93
2007-11-08,42.240002000000004
2007-11-09,41.509997999999996
2007-11-12,39.810001
2007-11-13,40.220001
2007-11-14,40.220001
2007-11-15,39.27
2007-11-16,39.709998999999996
2007-11-19,39.77
2007-11-20,39.369999
2007-11-21,38.450001
2007-11-23,39.080002
2007-11-26,38.490002000000004
2007-11-27,38.5
2007-11-28,38.560001
2007-11-29,38.82
2007-11-30,38.630001
2007-12-03,38.619999
2007-12-04,38.779999
2007-12-05,39.310001
2007-12-06,40.290001000000004
2007-12-07,40.139998999999996
2007-12-10,40.299999
2007-12-11,40.09
2007-12-12,41.189999
2007-12-13,41.419998
2007-12-14,40.900002
2007-12-17,40.91
2007-12-18,41.5
2007-12-19,41.900002
2007-12-20,42.18
2007-12-21,42.23
2007-12-24,42.34
2007-12-26,42.380001
2007-12-27,41.919998
2007-12-28,41.970001
2007-12-31,42.529999
2008-01-02,43.18
2008-01-03,43.200001
2008-01-04,41.91
2008-01-07,41.98
2008-01-08,42.330002
2008-01-09,43.389998999999996
2008-01-10,43.09
2008-01-11,43.360001000000004
2008-01-14,44.09
2008-01-15,42.849998
2008-01-16,41.400002
2008-01-17,40.59
2008-01-18,40.57
2008-01-22,39.740002000000004
2008-01-23,39.060001
2008-01-24,39.830002
2008-01-25,39.150002
2008-01-28,40.200001
2008-01-29,40.599998
2008-01-30,40.450001
2008-01-31,40.810001
2008-02-01,41.669998
2008-02-04,42.18
2008-02-05,41.099998
2008-02-06,40.75
2008-02-07,42.139998999999996
2008-02-08,43.700001
2008-02-11,45.139998999999996
2008-02-12,44.740002000000004
2008-02-13,45.34
2008-02-14,45.459998999999996
2008-02-15,44.73
2008-02-19,46.41
2008-02-20,49.139998999999996
2008-02-21,49.099998
2008-02-22,49.860001000000004
2008-02-25,51.209998999999996
2008-02-26,52.139998999999996
2008-02-27,52.400002
2008-02-28,53.93
2008-02-29,52.700001
2008-03-03,52.549999
2008-03-04,52.959998999999996
2008-03-05,53.669998
2008-03-06,52.400002
2008-03-07,51.919998
2008-03-10,51.5
2008-03-11,52.619999
2008-03-12,53.200001
2008-03-13,54.27
2008-03-14,53.400002
2008-03-17,51.560001
2008-03-18,53.0
2008-03-19,51.09
2008-03-20,50.77
2008-03-24,51.599998
2008-03-25,53.669998
2008-03-26,56.0
2008-03-27,54.830002
2008-03-28,54.950001
2008-03-31,54.740002000000004
2008-04-01,55.490002000000004
2008-04-02,57.060001
2008-04-03,58.029999
2008-04-04,58.27
2008-04-07,58.029999
2008-04-08,59.110001000000004
2008-04-09,58.990002000000004
2008-04-10,58.810001
2008-04-11,58.139998999999996
2008-04-14,58.91
2008-04-15,59.560001
2008-04-16,61.900002
2008-04-17,61.779999
2008-04-18,63.18
2008-04-21,64.32
2008-04-22,63.830002
2008-04-23,63.150002
2008-04-24,60.990002000000004
2008-04-25,63.610001000000004
2008-04-28,63.369999
2008-04-29,61.639998999999996
2008-04-30,62.299999
2008-05-01,60.75
2008-05-02,62.060001
2008-05-05,63.369999
2008-05-06,67.980003
2008-05-07,67.239998
2008-05-08,68.529999
2008-05-09,68.07
2008-05-12,67.699997
2008-05-13,68.660004
2008-05-14,68.900002
2008-05-15,68.610001
2008-05-16,70.25
2008-05-19,71.190002
2008-05-20,71.58000200000001
2008-05-21,70.379997
2008-05-22,70.43
2008-05-23,69.209999
2008-05-27,67.989998
2008-05-28,69.239998
2008-05-29,67.510002
2008-05-30,68.139999
2008-06-02,69.010002
2008-06-03,68.599998
2008-06-04,67.58000200000001
2008-06-05,70.449997
2008-06-06,69.160004
2008-06-09,72.57
2008-06-10,70.339996
2008-06-11,70.900002
2008-06-12,70.220001
2008-06-13,70.370003
2008-06-16,71.980003
2008-06-17,73.699997
2008-06-18,73.620003
2008-06-19,70.739998
2008-06-20,69.949997
2008-06-23,72.889999
2008-06-24,70.08000200000001
2008-06-25,67.800003
2008-06-26,68.209999
2008-06-27,68.110001
2008-06-30,69.66999799999999
2008-07-01,70.889999
2008-07-02,66.83000200000001
2008-07-03,64.709999
2008-07-07,62.189999
2008-07-08,61.57
2008-07-09,60.080002
2008-07-10,63.220001
2008-07-11,63.279999
2008-07-14,63.810001
2008-07-15,61.630001
2008-07-16,61.380001
2008-07-17,58.540001000000004
2008-07-18,59.470001
2008-07-21,61.610001000000004
2008-07-22,57.459998999999996
2008-07-23,56.009997999999996
2008-07-24,54.27
2008-07-25,54.700001
2008-07-28,55.669998
2008-07-29,53.389998999999996
2008-07-30,56.16
2008-07-31,52.110001000000004
2008-08-01,52.48
2008-08-04,49.75
2008-08-05,49.889998999999996
2008-08-06,50.52
2008-08-07,49.959998999999996
2008-08-08,49.959998999999996
2008-08-11,50.349998
2008-08-12,49.860001000000004
2008-08-13,54.220001
2008-08-14,51.900002
2008-08-15,50.18
2008-08-18,49.599998
2008-08-19,52.369999
2008-08-20,54.07
2008-08-21,55.459998999999996
2008-08-22,53.009997999999996
2008-08-25,52.889998999999996
2008-08-26,55.130001
2008-08-27,56.240002000000004
2008-08-28,55.299999
2008-08-29,55.540001000000004
2008-09-02,51.349998
2008-09-03,50.150002
2008-09-04,50.060001
2008-09-05,50.599998
2008-09-08,48.23
2008-09-09,44.610001000000004
2008-09-10,47.66
2008-09-11,47.040001000000004
2008-09-12,49.639998999999996
2008-09-15,45.900002
2008-09-16,47.07
2008-09-17,47.18
2008-09-18,49.07
2008-09-19,52.970001
2008-09-22,51.349998
2008-09-23,50.290001000000004
2008-09-24,49.830002
2008-09-25,51.220001
2008-09-26,49.84
2008-09-29,43.950001
2008-09-30,48.91
2008-10-01,48.040001000000004
2008-10-02,42.720001
2008-10-03,42.240002000000004
2008-10-06,41.209998999999996
2008-10-07,39.25
2008-10-08,40.0
2008-10-09,36.360001000000004
2008-10-10,32.66
2008-10-13,40.0
2008-10-14,39.740002000000004
2008-10-15,33.240002000000004
2008-10-16,35.080002
2008-10-17,35.75
2008-10-20,41.25
2008-10-21,40.240002000000004
2008-10-22,35.139998999999996
2008-10-23,35.34
2008-10-24,34.419998
2008-10-27,31.9
2008-10-28,35.330002
2008-10-29,37.330002
2008-10-30,39.82
2008-10-31,40.459998999999996
2008-11-03,37.509997999999996
2008-11-04,38.75
2008-11-05,35.189999
2008-11-06,32.93
2008-11-07,33.669998
2008-11-10,32.889998999999996
2008-11-11,30.84
2008-11-12,28.700001
2008-11-13,30.16
2008-11-14,27.75
2008-11-17,27.75
2008-11-18,27.09
2008-11-19,25.9
2008-11-20,22.68
2008-11-21,25.23
2008-11-24,26.15
2008-11-25,27.040001
2008-11-26,28.77
2008-11-28,28.370001000000002
2008-12-01,25.32
2008-12-02,25.549999
2008-12-03,25.969998999999998
2008-12-04,23.719998999999998
2008-12-05,23.76
2008-12-08,26.299999
2008-12-09,26.450001
2008-12-10,27.65
2008-12-11,26.700001
2008-12-12,26.93
2008-12-15,27.110001
2008-12-16,28.57
2008-12-17,27.959999
2008-12-18,25.950001
2008-12-19,25.889999
2008-12-22,25.23
2008-12-23,25.1
2008-12-24,24.83
2008-12-26,25.469998999999998
2008-12-29,25.83
2008-12-30,26.530001000000002
2008-12-31,26.780001000000002
2009-01-02,28.83
2009-01-05,29.4
2009-01-06,30.15
2009-01-07,28.459999
2009-01-08,28.49
2009-01-09,27.309998999999998
2009-01-12,25.9
2009-01-13,26.370001000000002
2009-01-14,25.01
2009-01-15,25.25
2009-01-16,24.48
2009-01-20,23.01
2009-01-21,25.25
2009-01-22,24.280001000000002
2009-01-23,25.24
2009-01-26,26.23
2009-01-27,25.6
2009-01-28,26.5
2009-01-29,25.5
2009-01-30,24.84
2009-02-02,24.82
2009-02-03,24.85
2009-02-04,26.049999
2009-02-05,27.18
2009-02-06,27.76
2009-02-09,28.219998999999998
2009-02-10,25.6
2009-02-11,24.309998999999998
2009-02-12,25.09
2009-02-13,25.780001000000002
2009-02-17,23.68
2009-02-18,21.82
2009-02-19,21.629998999999998
2009-02-20,20.469998999999998
2009-02-23,19.27
2009-02-24,19.93
2009-02-25,20.34
2009-02-26,19.780001000000002
2009-02-27,19.65
2009-03-02,16.870001000000002
2009-03-03,17.540001
2009-03-04,18.23
2009-03-05,16.68
2009-03-06,15.92
2009-03-09,16.27
2009-03-10,17.309998999999998
2009-03-11,17.0
2009-03-12,17.73
2009-03-13,17.870001000000002
2009-03-16,18.16
2009-03-17,19.23
2009-03-18,19.219998999999998
2009-03-19,19.9
2009-03-20,18.9
2009-03-23,20.690001000000002
2009-03-24,20.09
2009-03-25,20.299999
2009-03-26,20.59
2009-03-27,19.610001
2009-03-30,18.67
2009-03-31,18.379998999999998
2009-04-01,18.879998999999998
2009-04-02,19.98
2009-04-03,20.959999
2009-04-06,22.02
2009-04-07,21.709999
2009-04-08,22.379998999999998
2009-04-09,23.700001
2009-04-13,24.040001
2009-04-14,23.92
2009-04-15,23.85
2009-04-16,24.73
2009-04-17,26.530001000000002
2009-04-20,24.65
2009-04-21,25.559998999999998
2009-04-22,25.35
2009-04-23,26.15
2009-04-24,26.92
2009-04-27,26.040001
2009-04-28,26.549999
2009-04-29,27.57
2009-04-30,26.9
2009-05-01,28.25
2009-05-04,29.969998999999998
2009-05-05,28.16
2009-05-06,29.389999
2009-05-07,28.59
2009-05-08,29.530001000000002
2009-05-11,28.93
2009-05-12,29.450001
2009-05-13,27.5
2009-05-14,28.0
2009-05-15,27.549999
2009-05-18,30.030001000000002
2009-05-19,30.639999
2009-05-20,30.940001000000002
2009-05-21,29.610001
2009-05-22,29.51
2009-05-26,30.6
2009-05-27,30.459999
2009-05-28,31.75
2009-05-29,32.619999
2009-06-01,34.540001000000004
2009-06-02,34.810001
2009-06-03,32.75
2009-06-04,33.869999
2009-06-05,34.450001
2009-06-08,33.919998
2009-06-09,33.810001
2009-06-10,33.77
2009-06-11,34.709998999999996
2009-06-12,33.830002
2009-06-15,33.259997999999996
2009-06-16,32.700001
2009-06-17,31.58
2009-06-18,30.469998999999998
2009-06-19,30.040001
2009-06-22,27.84
2009-06-23,27.68
2009-06-24,28.309998999999998
2009-06-25,28.9
2009-06-26,28.59
2009-06-29,28.52
2009-06-30,28.34
2009-07-01,29.26
2009-07-02,27.860001
2009-07-06,27.18
2009-07-07,25.93
2009-07-08,25.690001000000002
2009-07-09,26.629998999999998
2009-07-10,26.799999
2009-07-13,28.35
2009-07-14,29.16
2009-07-15,29.91
2009-07-16,30.99
2009-07-17,31.4
2009-07-20,32.68
2009-07-21,33.009997999999996
2009-07-22,33.490002000000004
2009-07-23,35.110001000000004
2009-07-24,35.299999
2009-07-27,35.77
2009-07-28,34.810001
2009-07-29,34.419998
2009-07-30,35.299999
2009-07-31,35.779999
2009-08-03,37.470001
2009-08-04,37.299999
2009-08-05,37.66
2009-08-06,37.09
2009-08-07,37.939999
2009-08-10,39.77
2009-08-11,38.290001000000004
2009-08-12,38.810001
2009-08-13,39.18
2009-08-14,38.439999
2009-08-17,37.669998
2009-08-18,38.360001000000004
2009-08-19,39.32
2009-08-20,39.389998999999996
2009-08-21,40.48
2009-08-24,40.400002
2009-08-25,39.389998999999996
2009-08-26,39.73
2009-08-27,39.939999
2009-08-28,40.119999
2009-08-31,39.040001000000004
2009-09-01,37.900002
2009-09-02,37.02
2009-09-03,36.93
2009-09-04,37.580002
2009-09-08,38.810001
2009-09-09,39.169998
2009-09-10,40.580002
2009-09-11,40.029999
2009-09-14,40.720001
2009-09-15,41.5
2009-09-16,43.099998
2009-09-17,42.939999
2009-09-18,42.450001
2009-09-21,41.880001
2009-09-22,42.369999
2009-09-23,41.759997999999996
2009-09-24,41.209998999999996
2009-09-25,41.009997999999996
2009-09-28,41.98
2009-09-29,42.700001
2009-09-30,43.32
2009-10-01,41.27
2009-10-02,41.09
2009-10-05,42.25
2009-10-06,44.130001
2009-10-07,44.130001
2009-10-08,44.98
2009-10-09,44.849998
2009-10-12,45.32
2009-10-13,45.369999
2009-10-14,46.389998999999996
2009-10-15,47.16
2009-10-16,46.689999
2009-10-19,47.299999
2009-10-20,47.080002
2009-10-21,46.650002
2009-10-22,44.900002
2009-10-23,43.599998
2009-10-26,42.0
2009-10-27,42.18
2009-10-28,39.529999
2009-10-29,41.470001
2009-10-30,39.16
2009-11-02,39.77
2009-11-03,42.290001000000004
2009-11-04,43.689999
2009-11-05,44.939999
2009-11-06,44.68
2009-11-09,46.59
2009-11-10,46.360001000000004
2009-11-11,46.049999
2009-11-12,45.099998
2009-11-13,45.919998
2009-11-16,47.970001
2009-11-17,47.959998999999996
2009-11-18,47.919998
2009-11-19,46.450001
2009-11-20,45.52
2009-11-23,45.799999
2009-11-24,45.799999
2009-11-25,47.689999
2009-11-27,46.450001
2009-11-30,46.84
2009-12-01,48.259997999999996
2009-12-02,48.57
2009-12-03,47.57
2009-12-04,47.919998
2009-12-07,48.029999
2009-12-08,46.73
2009-12-09,46.16
2009-12-10,47.580002
2009-12-11,47.549999
2009-12-14,49.73
2009-12-15,50.130001
2009-12-16,51.07
2009-12-17,51.240002000000004
2009-12-18,51.5
2009-12-21,51.849998
2009-12-22,52.25
2009-12-23,53.049999
2009-12-24,53.720001
2009-12-28,53.880001
2009-12-29,53.82
2009-12-30,53.950001
2009-12-31,52.970001
2010-01-04,55.169998
2010-01-05,55.07
2010-01-06,54.990002000000004
2010-01-07,54.119999
2010-01-08,55.130001
2010-01-11,54.419998
2010-01-12,53.630001
2010-01-13,55.349998
2010-01-14,56.189999
2010-01-15,54.73
2010-01-19,54.75
2010-01-20,54.130001
2010-01-21,53.939999
2010-01-22,52.970001
2010-01-25,54.07
2010-01-26,53.560001
2010-01-27,52.630001
2010-01-28,51.610001000000004
2010-01-29,49.209998999999996
2010-02-01,51.099998
2010-02-02,52.080002
2010-02-03,51.860001000000004
2010-02-04,49.41
2010-02-05,50.560001
2010-02-08,52.290001000000004
2010-02-09,54.34
2010-02-10,54.009997999999996
2010-02-11,55.470001
2010-02-12,55.869999
2010-02-16,56.84
2010-02-17,57.009997999999996
2010-02-18,58.740002000000004
2010-02-19,59.98
2010-02-22,57.939999
2010-02-23,56.650002
2010-02-24,57.299999
2010-02-25,58.130001
2010-02-26,59.759997999999996
2010-03-01,61.25
2010-03-02,60.82
2010-03-03,60.169998
2010-03-04,59.799999
2010-03-05,60.68
2010-03-08,60.91
2010-03-09,60.169998
2010-03-10,61.740002000000004
2010-03-11,62.060001
2010-03-12,62.419998
2010-03-15,61.169998
2010-03-16,62.18
2010-03-17,61.290001000000004
2010-03-18,58.959998999999996
2010-03-19,57.900002
2010-03-22,58.189999
2010-03-23,59.580002
2010-03-24,58.880001
2010-03-25,57.130001
2010-03-26,56.860001000000004
2010-03-29,58.669998
2010-03-30,58.720001
2010-03-31,59.380001
2010-04-01,60.349998
2010-04-05,61.82
2010-04-06,62.360001000000004
2010-04-07,61.150002
2010-04-08,61.470001
2010-04-09,62.889998999999996
2010-04-12,63.18
2010-04-13,62.310001
2010-04-14,63.599998
2010-04-15,64.529999
2010-04-16,63.84
2010-04-19,64.739998
2010-04-20,65.209999
2010-04-21,64.07
2010-04-22,64.41999799999999
2010-04-23,67.440002
2010-04-26,66.540001
2010-04-27,65.769997
2010-04-28,66.870003
2010-04-29,67.129997
2010-04-30,68.08000200000001
2010-05-03,69.459999
2010-05-04,67.849998
2010-05-05,67.720001
2010-05-06,65.040001
2010-05-07,61.189999
2010-05-10,67.099998
2010-05-11,68.160004
2010-05-12,71.58000200000001
2010-05-13,71.949997
2010-05-14,70.720001
2010-05-17,69.660004
2010-05-18,68.650002
2010-05-19,67.16999799999999
2010-05-20,62.950001
2010-05-21,65.849998
2010-05-24,65.620003
2010-05-25,66.07
2010-05-26,67.610001
2010-05-27,72.449997
2010-05-28,73.480003
2010-06-01,74.339996
2010-06-02,78.660004
2010-06-03,77.33000200000001
2010-06-04,74.349998
2010-06-07,75.279999
2010-06-08,75.0
2010-06-09,75.639999
2010-06-10,77.790001
2010-06-11,79.209999
2010-06-14,79.800003
2010-06-15,80.230003
2010-06-16,79.66999799999999
2010-06-17,79.32
2010-06-18,79.660004
2010-06-21,77.5
2010-06-22,73.129997
2010-06-23,73.559998
2010-06-24,71.949997
2010-06-25,72.949997
2010-06-28,73.370003
2010-06-29,71.690002
2010-06-30,71.58000200000001
2010-07-01,70.139999
2010-07-02,70.16999799999999
2010-07-06,70.879997
2010-07-07,74.760002
2010-07-08,74.790001
2010-07-09,74.68
2010-07-12,73.43
2010-07-13,74.5
2010-07-14,75.290001
2010-07-15,75.25
2010-07-16,71.209999
2010-07-19,72.639999
2010-07-20,74.709999
2010-07-21,73.690002
2010-07-22,75.870003
2010-07-23,75.699997
2010-07-26,76.08000200000001
2010-07-27,73.68
2010-07-28,70.279999
2010-07-29,69.050003
2010-07-30,68.870003
2010-08-02,71.370003
2010-08-03,70.160004
2010-08-04,73.610001
2010-08-05,73.209999
2010-08-06,72.510002
2010-08-09,72.5
2010-08-10,71.339996
2010-08-11,67.540001
2010-08-12,66.029999
2010-08-13,68.08000200000001
2010-08-16,68.339996
2010-08-17,69.190002
2010-08-18,69.980003
2010-08-19,68.91999799999999
2010-08-20,68.139999
2010-08-23,67.239998
2010-08-24,65.150002
2010-08-25,64.389999
2010-08-26,64.93
2010-08-27,67.18
2010-08-30,65.540001
2010-08-31,65.41999799999999
2010-09-01,67.43
2010-09-02,67.980003
2010-09-03,68.599998
2010-09-07,66.91999799999999
2010-09-08,67.220001
2010-09-09,67.129997
2010-09-10,68.019997
2010-09-13,69.059998
2010-09-14,69.839996
2010-09-15,68.779999
2010-09-16,69.089996
2010-09-17,68.58000200000001
2010-09-20,69.82
2010-09-21,68.300003
2010-09-22,67.33000200000001
2010-09-23,66.33000200000001
2010-09-24,68.209999
2010-09-27,68.309998
2010-09-28,67.32
2010-09-29,67.440002
2010-09-30,66.18
2010-10-01,68.980003
2010-10-04,68.400002
2010-10-05,70.339996
2010-10-06,72.019997
2010-10-07,72.66999799999999
2010-10-08,74.650002
2010-10-11,75.360001
2010-10-12,75.050003
2010-10-13,73.839996
2010-10-14,73.58000200000001
2010-10-15,72.989998
2010-10-18,73.519997
2010-10-19,70.970001
2010-10-20,71.66999799999999
2010-10-21,72.559998
2010-10-22,72.599998
2010-10-25,72.18
2010-10-26,72.089996
2010-10-27,75.08000200000001
2010-10-28,76.279999
2010-10-29,76.75
2010-11-01,77.519997
2010-11-02,78.959999
2010-11-03,77.879997
2010-11-04,80.480003
2010-11-05,79.879997
2010-11-08,80.959999
2010-11-09,81.790001
2010-11-10,81.889999
2010-11-11,82.389999
2010-11-12,81.209999
2010-11-15,81.610001
2010-11-16,79.809998
2010-11-17,80.940002
2010-11-18,82.25
2010-11-19,82.019997
2010-11-22,82.720001
2010-11-23,80.82
2010-11-24,82.410004
2010-11-26,81.709999
2010-11-29,81.58000200000001
2010-11-30,80.540001
2010-12-01,83.739998
2010-12-02,85.83000200000001
2010-12-03,86.83000200000001
2010-12-06,87.279999
2010-12-07,87.029999
2010-12-08,85.379997
2010-12-09,86.279999
2010-12-10,85.739998
2010-12-13,86.0
2010-12-14,86.339996
2010-12-15,87.300003
2010-12-16,88.400002
2010-12-17,88.220001
2010-12-20,88.57
2010-12-21,89.510002
2010-12-22,89.849998
2010-12-23,89.389999
2010-12-27,89.139999
2010-12-28,88.879997
2010-12-29,89.050003
2010-12-30,89.550003
2010-12-31,88.529999
2011-01-03,90.0
2011-01-04,88.849998
2011-01-05,90.16999799999999
2011-01-06,89.209999
2011-01-07,90.75
2011-01-10,91.650002
2011-01-11,92.93
2011-01-12,94.559998
2011-01-13,95.959999
2011-01-14,97.279999
2011-01-18,99.379997
2011-01-19,95.309998
2011-01-20,96.370003
2011-01-21,95.5
2011-01-24,97.760002
2011-01-25,97.050003
2011-01-26,100.809998
2011-01-27,100.489998
2011-01-28,100.230003
2011-01-31,104.129997
2011-02-01,104.93
2011-02-02,105.25
2011-02-03,103.870003
2011-02-04,103.449997
2011-02-07,102.970001
2011-02-08,105.83000200000001
2011-02-09,106.290001
2011-02-10,105.660004
2011-02-11,105.870003
2011-02-14,109.089996
2011-02-15,107.099998
2011-02-16,112.400002
2011-02-17,114.0
2011-02-18,114.620003
2011-02-22,112.489998
2011-02-23,114.089996
2011-02-24,114.589996
2011-02-25,116.720001
2011-02-28,116.129997
2011-03-01,114.209999
2011-03-02,112.529999
2011-03-03,114.970001
2011-03-04,114.010002
2011-03-07,113.629997
2011-03-08,111.629997
2011-03-09,110.5
2011-03-10,105.839996
2011-03-11,107.800003
2011-03-14,106.989998
2011-03-15,106.540001
2011-03-16,104.190002
2011-03-17,108.33000200000001
2011-03-18,107.730003
2011-03-21,111.66999799999999
2011-03-22,111.879997
2011-03-23,110.480003
2011-03-24,110.050003
2011-03-25,113.129997
2011-03-28,110.970001
2011-03-29,114.25
2011-03-30,115.010002
2011-03-31,115.239998
2011-04-01,117.07
2011-04-04,117.559998
2011-04-05,116.83000200000001
2011-04-06,115.339996
2011-04-07,116.019997
2011-04-08,117.120003
2011-04-11,113.150002
2011-04-12,107.980003
2011-04-13,107.309998
2011-04-14,107.790001
2011-04-15,107.68
2011-04-18,105.050003
2011-04-19,105.0
2011-04-20,108.91999799999999
2011-04-21,109.120003
2011-04-25,108.980003
2011-04-26,110.010002
2011-04-27,110.099998
2011-04-28,109.800003
2011-04-29,110.589996
2011-05-02,108.400002
2011-05-03,104.900002
2011-05-04,100.339996
2011-05-05,97.760002
2011-05-06,95.300003
2011-05-09,96.5
2011-05-10,96.550003
2011-05-11,92.650002
2011-05-12,91.010002
2011-05-13,92.620003
2011-05-16,91.239998
2011-05-17,91.550003
2011-05-18,92.209999
2011-05-19,91.129997
2011-05-20,91.760002
2011-05-23,90.059998
2011-05-24,90.08000200000001
2011-05-25,91.339996
2011-05-26,90.129997
2011-05-27,92.66999799999999
2011-05-31,95.93
2011-06-01,93.599998
2011-06-02,93.739998
2011-06-03,92.910004
2011-06-06,89.470001
2011-06-07,87.57
2011-06-08,87.160004
2011-06-09,87.639999
2011-06-10,86.959999
2011-06-13,85.309998
2011-06-14,85.540001
2011-06-15,84.370003
2011-06-16,83.480003
2011-06-17,83.160004
2011-06-20,82.339996
2011-06-21,85.639999
2011-06-22,85.720001
2011-06-23,85.790001
2011-06-24,83.949997
2011-06-27,84.800003
2011-06-28,87.739998
2011-06-29,89.099998
2011-06-30,89.91999799999999
2011-07-01,90.769997
2011-07-05,90.860001
2011-07-06,90.989998
2011-07-07,88.57
2011-07-08,89.07
2011-07-11,84.879997
2011-07-12,85.0
2011-07-13,85.449997
2011-07-14,83.540001
2011-07-15,87.620003
2011-07-18,86.470001
2011-07-19,89.58000200000001
2011-07-20,89.989998
2011-07-21,92.519997
2011-07-22,92.760002
2011-07-25,91.379997
2011-07-26,91.57
2011-07-27,89.33000200000001
2011-07-28,88.190002
2011-07-29,88.120003
2011-08-01,86.300003
2011-08-02,82.160004
2011-08-03,80.800003
2011-08-04,71.949997
2011-08-05,67.660004
2011-08-08,63.68
2011-08-09,68.389999
2011-08-10,65.910004
2011-08-11,68.07
2011-08-12,66.5
2011-08-15,70.0
2011-08-16,66.529999
2011-08-17,67.660004
2011-08-18,62.470001
2011-08-19,61.580002
2011-08-22,59.810001
2011-08-23,62.73
2011-08-24,64.120003
2011-08-25,61.849998
2011-08-26,64.139999
2011-08-29,67.629997
2011-08-30,69.08000200000001
2011-08-31,71.089996
2011-09-01,71.050003
2011-09-02,67.339996
2011-09-06,66.5
2011-09-07,68.099998
2011-09-08,67.099998
2011-09-09,65.18
2011-09-12,63.82
2011-09-13,64.949997
2011-09-14,66.720001
2011-09-15,68.209999
2011-09-16,68.08000200000001
2011-09-19,66.08000200000001
2011-09-20,64.769997
2011-09-21,61.75
2011-09-22,58.650002
2011-09-23,57.880001
2011-09-26,59.439999
2011-09-27,60.009997999999996
2011-09-28,57.720001
2011-09-29,57.419998
2011-09-30,55.700001
2011-10-03,53.369999
2011-10-04,54.689999
2011-10-05,55.529999
2011-10-06,57.009997999999996
2011-10-07,55.939999
2011-10-10,57.950001
2011-10-11,57.32
2011-10-12,59.23
2011-10-13,58.040001000000004
2011-10-14,60.02
2011-10-17,58.68
2011-10-18,61.869999
2011-10-19,63.279999
2011-10-20,62.290001000000004
2011-10-21,64.059998
2011-10-24,64.260002
2011-10-25,61.209998999999996
2011-10-26,62.700001
2011-10-27,65.709999
2011-10-28,67.790001
2011-10-31,64.0
2011-11-01,63.0
2011-11-02,67.639999
2011-11-03,62.330002
2011-11-04,64.870003
2011-11-07,66.43
2011-11-08,65.5
2011-11-09,63.619999
2011-11-10,64.82
2011-11-11,67.25
2011-11-14,67.629997
