Date,CACH
1990-05-21,3.10235
1990-05-22,3.10235
1990-05-23,3.10235
1990-05-24,2.96133
1990-05-25,2.82032
1990-05-29,2.82032
1990-05-30,3.10235
1990-05-31,2.82032
1990-06-01,2.82032
1990-06-04,2.82032
1990-06-05,2.82032
1990-06-06,
1990-06-07,2.82032
1990-06-08,2.82032
1990-06-11,2.82032
1990-06-12,2.82032
1990-06-13,2.82032
1990-06-14,2.96133
1990-06-15,2.82032
1990-06-18,2.82032
1990-06-19,2.82032
1990-06-20,2.82032
1990-06-21,2.82032
1990-06-22,2.82032
1990-06-25,2.6793
1990-06-26,
1990-06-27,2.6793
1990-06-28,2.6793
1990-06-29,2.6793
1990-07-02,2.53829
1990-07-03,2.53829
1990-07-05,2.53829
1990-07-06,2.53829
1990-07-09,2.53829
1990-07-10,2.53829
1990-07-11,2.3972700000000002
1990-07-12,2.3972700000000002
1990-07-13,2.3972700000000002
1990-07-16,2.3972700000000002
1990-07-17,2.3972700000000002
1990-07-18,2.25625
1990-07-19,2.3972700000000002
1990-07-20,2.25625
1990-07-23,2.25625
1990-07-24,
1990-07-25,2.3972700000000002
1990-07-26,2.53829
1990-07-27,2.3972700000000002
1990-07-30,2.3972700000000002
1990-07-31,2.3972700000000002
1990-08-01,2.3972700000000002
1990-08-02,2.25625
1990-08-03,2.25625
1990-08-06,2.11524
1990-08-07,
1990-08-08,2.25625
1990-08-09,
1990-08-10,
1990-08-13,2.11524
1990-08-14,2.25625
1990-08-15,2.11524
1990-08-16,2.11524
1990-08-17,2.11524
1990-08-20,2.11524
1990-08-21,1.97422
1990-08-22,1.69219
1990-08-23,1.69219
1990-08-24,1.5511700000000002
1990-08-27,1.5511700000000002
1990-08-28,1.5511700000000002
1990-08-29,
1990-08-30,
1990-08-31,1.5511700000000002
1990-09-04,
1990-09-05,1.5511700000000002
1990-09-06,1.8332099999999998
1990-09-07,
1990-09-10,1.5511700000000002
1990-09-11,1.5511700000000002
1990-09-12,1.5511700000000002
1990-09-13,1.5511700000000002
1990-09-14,
1990-09-17,
1990-09-18,1.41016
1990-09-19,
1990-09-20,
1990-09-21,1.26914
1990-09-24,1.26914
1990-09-25,1.41016
1990-09-26,1.1281299999999999
1990-09-27,1.1281299999999999
1990-09-28,
1990-10-01,
1990-10-02,1.1281299999999999
1990-10-03,1.1281299999999999
1990-10-04,1.1281299999999999
1990-10-05,1.1281299999999999
1990-10-08,
1990-10-09,
1990-10-10,1.19875
1990-10-11,1.26914
1990-10-12,1.41016
1990-10-15,1.1281299999999999
1990-10-16,
1990-10-17,1.41016
1990-10-18,1.1281299999999999
1990-10-19,1.41016
1990-10-22,1.26914
1990-10-23,1.41016
1990-10-24,1.5511700000000002
1990-10-25,1.5511700000000002
1990-10-26,1.41016
1990-10-29,1.26914
1990-10-30,1.26914
1990-10-31,1.26914
1990-11-01,1.33976
1990-11-02,1.1281299999999999
1990-11-05,1.26914
1990-11-06,
1990-11-07,
1990-11-08,1.26914
1990-11-09,1.26914
1990-11-12,1.1281299999999999
1990-11-13,1.26914
1990-11-14,1.1281299999999999
1990-11-15,1.1281299999999999
1990-11-16,1.26914
1990-11-19,1.1281299999999999
1990-11-20,1.1281299999999999
1990-11-21,1.1281299999999999
1990-11-23,1.1281299999999999
1990-11-26,1.33976
1990-11-27,1.41016
1990-11-28,
1990-11-29,1.41016
1990-11-30,1.41016
1990-12-03,1.26914
1990-12-04,1.5511700000000002
1990-12-05,
1990-12-06,1.41016
1990-12-07,1.33976
1990-12-10,1.33976
1990-12-11,1.33976
1990-12-12,1.33976
1990-12-13,1.33976
1990-12-14,1.41016
1990-12-17,1.33976
1990-12-18,1.48078
1990-12-19,1.41016
1990-12-20,1.48078
1990-12-21,1.48078
1990-12-24,1.48078
1990-12-26,1.48078
1990-12-27,1.48078
1990-12-28,1.48078
1990-12-31,1.48078
1991-01-02,
1991-01-03,
1991-01-04,1.48078
1991-01-07,
1991-01-08,1.5511700000000002
1991-01-09,
1991-01-10,1.48078
1991-01-11,1.41016
1991-01-14,1.48078
1991-01-15,
1991-01-16,
1991-01-17,1.48078
1991-01-18,1.48078
1991-01-21,1.48078
1991-01-22,1.48078
1991-01-23,1.48078
1991-01-24,1.48078
1991-01-25,1.48078
1991-01-28,1.48078
1991-01-29,
1991-01-30,
1991-01-31,
1991-02-01,1.5511700000000002
1991-02-04,1.48078
1991-02-05,
1991-02-06,
1991-02-07,1.48078
1991-02-08,1.48078
1991-02-11,1.48078
1991-02-12,1.48078
1991-02-13,1.48078
1991-02-14,2.25625
1991-02-15,3.38438
1991-02-19,2.82032
1991-02-20,2.25625
1991-02-21,2.25625
1991-02-22,2.25625
1991-02-25,2.25625
1991-02-26,2.25625
1991-02-27,2.53829
1991-02-28,2.53829
1991-03-01,2.82032
1991-03-04,2.82032
1991-03-05,2.96133
1991-03-06,3.10235
1991-03-07,3.38438
1991-03-08,3.24337
1991-03-11,3.10235
1991-03-12,2.96133
1991-03-13,2.96133
1991-03-14,3.10235
1991-03-15,2.96133
1991-03-18,2.96133
1991-03-19,3.24337
1991-03-20,2.96133
1991-03-21,2.96133
1991-03-22,3.24337
1991-03-25,3.38438
1991-03-26,3.24337
1991-03-27,2.82032
1991-03-28,2.53829
1991-04-01,2.53829
1991-04-02,2.82032
1991-04-03,2.53829
1991-04-04,3.10235
1991-04-05,3.24337
1991-04-08,2.82032
1991-04-09,3.38438
1991-04-10,3.5254
1991-04-11,3.24337
1991-04-12,3.5254
1991-04-15,3.38438
1991-04-16,3.5254
1991-04-17,3.24337
1991-04-18,3.5254
1991-04-19,3.5254
1991-04-22,3.5254
1991-04-23,3.66641
1991-04-24,3.66641
1991-04-25,3.94844
1991-04-26,4.08946
1991-04-29,3.66641
1991-04-30,3.5254
1991-05-01,3.5254
1991-05-02,
1991-05-03,3.38438
1991-05-06,3.38438
1991-05-07,3.66641
1991-05-08,3.5254
1991-05-09,
1991-05-10,
1991-05-13,3.24337
1991-05-14,3.24337
1991-05-15,3.24337
1991-05-16,3.5254
1991-05-17,3.5254
1991-05-20,
1991-05-21,4.08946
1991-05-22,3.94844
1991-05-23,3.94844
1991-05-24,4.08946
1991-05-28,3.94844
1991-05-29,3.94844
1991-05-30,3.94844
1991-05-31,3.94844
1991-06-03,4.23048
1991-06-04,4.23048
1991-06-05,4.08946
1991-06-06,
1991-06-07,4.7945400000000005
1991-06-10,6.2047
1991-06-11,5.64064
1991-06-12,5.3586
1991-06-13,5.076569999999999
1991-06-14,5.076569999999999
1991-06-17,5.499619999999999
1991-06-18,5.21759
1991-06-19,5.3586
1991-06-20,5.78165
1991-06-21,5.92267
1991-06-24,5.3586
1991-06-25,5.3586
1991-06-26,5.3586
1991-06-27,5.3586
1991-06-28,5.3586
1991-07-01,5.3586
1991-07-02,5.3586
1991-07-03,4.7945400000000005
1991-07-05,
1991-07-08,5.3586
1991-07-09,5.076569999999999
1991-07-10,5.3586
1991-07-11,4.7945400000000005
1991-07-12,4.93556
1991-07-15,5.3586
1991-07-16,5.3586
1991-07-17,5.076569999999999
1991-07-18,5.076569999999999
1991-07-19,5.3586
1991-07-22,5.64064
1991-07-23,5.3586
1991-07-24,5.64064
1991-07-25,5.92267
1991-07-26,6.2047
1991-07-29,5.92267
1991-07-30,6.063680000000001
1991-07-31,6.76876
1991-08-01,6.62775
1991-08-02,6.62775
1991-08-05,6.2047
1991-08-06,6.4867300000000006
1991-08-07,6.4867300000000006
1991-08-08,6.3457099999999995
1991-08-09,5.92267
1991-08-12,6.2047
1991-08-13,5.92267
1991-08-14,5.92267
1991-08-15,5.64064
1991-08-16,5.3586
1991-08-19,5.076569999999999
1991-08-20,5.499619999999999
1991-08-21,5.64064
1991-08-22,5.3586
1991-08-23,
1991-08-26,5.3586
1991-08-27,5.3586
1991-08-28,5.3586
1991-08-29,5.64064
1991-08-30,6.2047
1991-09-03,5.64064
1991-09-04,6.063680000000001
1991-09-05,6.063680000000001
1991-09-06,5.78165
1991-09-09,5.78165
1991-09-10,6.2047
1991-09-11,5.3586
1991-09-12,5.3586
1991-09-13,
1991-09-16,5.499619999999999
1991-09-17,5.64064
1991-09-18,5.3586
1991-09-19,5.64064
1991-09-20,5.92267
1991-09-23,
1991-09-24,5.92267
1991-09-25,5.64064
1991-09-26,5.64064
1991-09-27,5.92267
1991-09-30,5.92267
1991-10-01,5.3586
1991-10-02,5.64064
1991-10-03,5.64064
1991-10-04,5.3586
1991-10-07,6.4867300000000006
1991-10-08,6.4867300000000006
1991-10-09,6.4867300000000006
1991-10-10,7.050789999999999
1991-10-11,6.4867300000000006
1991-10-14,6.4867300000000006
1991-10-15,6.4867300000000006
1991-10-16,6.4867300000000006
1991-10-17,6.4867300000000006
1991-10-18,6.76876
1991-10-21,6.76876
1991-10-22,6.4867300000000006
1991-10-23,6.76876
1991-10-24,6.4867300000000006
1991-10-25,6.4867300000000006
1991-10-28,6.2047
1991-10-29,6.4867300000000006
1991-10-30,6.62775
1991-10-31,6.62775
1991-11-01,6.3457099999999995
1991-11-04,6.063680000000001
1991-11-05,6.063680000000001
1991-11-06,6.4867300000000006
1991-11-07,6.3457099999999995
1991-11-08,6.063680000000001
1991-11-11,6.063680000000001
1991-11-12,6.063680000000001
1991-11-13,6.063680000000001
1991-11-14,5.99329
1991-11-15,5.64064
1991-11-18,6.2047
1991-11-19,5.92267
1991-11-20,5.78165
1991-11-21,5.64064
1991-11-22,5.3586
1991-11-25,5.21759
1991-11-26,4.7945400000000005
1991-11-27,5.076569999999999
1991-11-29,5.64064
1991-12-02,5.21759
1991-12-03,4.7945400000000005
1991-12-04,5.499619999999999
1991-12-05,4.7945400000000005
1991-12-06,4.653519999999999
1991-12-09,5.076569999999999
1991-12-10,4.93556
1991-12-11,4.653519999999999
1991-12-12,4.51251
1991-12-13,4.51251
1991-12-16,4.51251
1991-12-17,4.653519999999999
1991-12-18,4.51251
1991-12-19,4.51251
1991-12-20,4.51251
1991-12-23,5.076569999999999
1991-12-24,4.51251
1991-12-26,5.076569999999999
1991-12-27,4.93556
1991-12-30,4.7945400000000005
1991-12-31,4.7945400000000005
1992-01-02,4.7945400000000005
1992-01-03,4.7945400000000005
1992-01-06,4.7945400000000005
1992-01-07,4.7945400000000005
1992-01-08,5.3586
1992-01-09,5.3586
1992-01-10,5.076569999999999
1992-01-13,5.076569999999999
1992-01-14,4.7945400000000005
1992-01-15,4.7945400000000005
1992-01-16,4.51251
1992-01-17,4.51251
1992-01-20,4.23048
1992-01-21,
1992-01-22,4.51251
1992-01-23,4.3714900000000005
1992-01-24,4.23048
1992-01-27,3.94844
1992-01-28,3.94844
1992-01-29,3.5254
1992-01-30,4.23048
1992-01-31,4.23048
1992-02-03,4.51251
1992-02-04,4.08946
1992-02-05,4.51251
1992-02-06,4.51251
1992-02-07,4.51251
1992-02-10,4.51251
1992-02-11,4.51251
1992-02-12,4.3714900000000005
1992-02-13,4.3714900000000005
1992-02-14,4.3714900000000005
1992-02-18,4.23048
1992-02-19,4.3714900000000005
1992-02-20,4.08946
1992-02-21,4.23048
1992-02-24,3.66641
1992-02-25,4.23048
1992-02-26,3.94844
1992-02-27,3.80743
1992-02-28,4.51251
1992-03-02,3.94844
1992-03-03,
1992-03-04,4.23048
1992-03-05,3.80743
1992-03-06,4.08946
1992-03-09,
1992-03-10,4.23048
1992-03-11,3.94844
1992-03-12,
1992-03-13,3.94844
1992-03-16,3.94844
1992-03-17,4.51251
1992-03-18,4.23048
1992-03-19,4.51251
1992-03-20,
1992-03-23,4.3714900000000005
1992-03-24,4.3714900000000005
1992-03-25,
1992-03-26,4.3714900000000005
1992-03-27,4.3714900000000005
1992-03-30,4.3714900000000005
1992-03-31,
1992-04-01,4.23048
1992-04-02,4.23048
1992-04-03,4.23048
1992-04-06,4.3011
1992-04-07,4.7945400000000005
1992-04-08,4.7945400000000005
1992-04-09,
1992-04-10,4.3714900000000005
1992-04-13,4.51251
1992-04-14,4.7945400000000005
1992-04-15,
1992-04-16,5.78165
1992-04-20,5.3586
1992-04-21,5.3586
1992-04-22,5.3586
1992-04-23,5.499619999999999
1992-04-24,5.3586
1992-04-27,5.3586
1992-04-28,5.3586
1992-04-29,5.3586
1992-04-30,5.3586
1992-05-01,5.64064
1992-05-04,5.3586
1992-05-05,5.3586
1992-05-06,5.3586
1992-05-07,5.64064
1992-05-08,5.3586
1992-05-11,5.21759
1992-05-12,5.076569999999999
1992-05-13,5.21759
1992-05-14,4.7945400000000005
1992-05-15,4.51251
1992-05-18,4.08946
1992-05-19,4.51251
1992-05-20,4.23048
1992-05-21,4.23048
1992-05-22,4.51251
1992-05-26,4.23048
1992-05-27,4.23048
1992-05-28,
1992-05-29,4.23048
1992-06-01,3.94844
1992-06-02,4.08946
1992-06-03,
1992-06-04,4.08946
1992-06-05,3.94844
1992-06-08,
1992-06-09,3.94844
1992-06-10,3.94844
1992-06-11,
1992-06-12,4.51251
1992-06-15,4.23048
1992-06-16,
1992-06-17,4.23048
1992-06-18,
1992-06-19,
1992-06-22,3.80743
1992-06-23,3.66641
1992-06-24,3.5254
1992-06-25,
1992-06-26,3.5254
1992-06-29,3.5960199999999998
1992-06-30,3.38438
1992-07-01,3.80743
1992-07-02,3.66641
1992-07-06,3.66641
1992-07-07,3.38438
1992-07-08,
1992-07-09,3.80743
1992-07-10,3.5254
1992-07-13,3.5254
1992-07-14,3.5254
1992-07-15,3.94844
1992-07-16,3.94844
1992-07-17,3.94844
1992-07-20,3.66641
1992-07-21,3.94844
1992-07-22,3.66641
1992-07-23,3.24337
1992-07-24,
1992-07-27,
1992-07-28,3.10235
1992-07-29,3.24337
1992-07-30,3.24337
1992-07-31,
1992-08-03,
1992-08-04,
1992-08-05,
1992-08-06,3.24337
1992-08-07,
1992-08-10,3.38438
1992-08-11,3.24337
1992-08-12,3.38438
1992-08-13,3.24337
1992-08-14,
1992-08-17,3.24337
1992-08-18,3.38438
1992-08-19,3.5254
1992-08-20,3.24337
1992-08-21,3.24337
1992-08-24,3.38438
1992-08-25,
1992-08-26,3.80743
1992-08-27,4.08946
1992-08-28,3.87805
1992-08-31,4.08946
1992-09-01,3.94844
1992-09-02,4.23048
1992-09-03,
1992-09-04,3.66641
1992-09-08,
1992-09-09,3.66641
1992-09-10,4.23048
1992-09-11,3.94844
1992-09-14,
1992-09-15,3.94844
1992-09-16,
1992-09-17,3.94844
1992-09-18,3.80743
1992-09-21,3.80743
1992-09-22,3.66641
1992-09-23,3.94844
1992-09-24,3.66641
1992-09-25,4.23048
1992-09-28,3.80743
1992-09-29,3.94844
1992-09-30,4.08946
1992-10-01,3.66641
1992-10-02,3.94844
1992-10-05,3.66641
1992-10-06,3.66641
1992-10-07,3.38438
1992-10-08,3.5254
1992-10-09,3.94844
1992-10-12,4.51251
1992-10-13,4.51251
1992-10-14,4.23048
1992-10-15,4.51251
1992-10-16,4.51251
1992-10-19,4.51251
1992-10-20,4.653519999999999
1992-10-21,4.653519999999999
1992-10-22,5.499619999999999
1992-10-23,4.93556
1992-10-26,4.3714900000000005
1992-10-27,4.7945400000000005
1992-10-28,4.7945400000000005
1992-10-29,4.7945400000000005
1992-10-30,4.7945400000000005
1992-11-02,4.7945400000000005
1992-11-03,4.72414
1992-11-04,4.653519999999999
1992-11-05,4.51251
1992-11-06,4.51251
1992-11-09,4.653519999999999
1992-11-10,4.51251
1992-11-11,4.51251
1992-11-12,4.51251
1992-11-13,4.51251
1992-11-16,4.93556
1992-11-17,5.076569999999999
1992-11-18,4.7945400000000005
1992-11-19,4.7945400000000005
1992-11-20,5.076569999999999
1992-11-23,5.3586
1992-11-24,5.076569999999999
1992-11-25,5.92267
1992-11-27,5.64064
1992-11-30,6.2047
1992-12-01,6.2047
1992-12-02,5.64064
1992-12-03,5.64064
1992-12-04,5.64064
1992-12-07,5.64064
1992-12-08,6.2047
1992-12-09,5.64064
1992-12-10,5.64064
1992-12-11,5.3586
1992-12-14,5.21759
1992-12-15,4.23048
1992-12-16,4.51251
1992-12-17,4.653519999999999
1992-12-18,5.64064
1992-12-21,5.3586
1992-12-22,4.7945400000000005
1992-12-23,5.076569999999999
1992-12-24,4.7945400000000005
1992-12-28,4.7945400000000005
1992-12-29,4.7945400000000005
1992-12-30,4.7945400000000005
1992-12-31,4.7945400000000005
1993-01-04,5.3586
1993-01-05,5.3586
1993-01-06,5.64064
1993-01-07,5.92267
1993-01-08,5.64064
1993-01-11,5.92267
1993-01-12,5.64064
1993-01-13,5.92267
1993-01-14,5.92267
1993-01-15,5.64064
1993-01-18,5.92267
1993-01-19,
1993-01-20,5.3586
1993-01-21,6.2047
1993-01-22,5.64064
1993-01-25,5.3586
1993-01-26,6.2047
1993-01-27,5.64064
1993-01-28,5.92267
1993-01-29,5.92267
1993-02-01,5.92267
1993-02-02,5.92267
1993-02-03,5.64064
1993-02-04,5.92267
1993-02-05,5.64064
1993-02-08,5.92267
1993-02-09,5.3586
1993-02-10,5.3586
1993-02-11,5.3586
1993-02-12,5.64064
1993-02-16,5.3586
1993-02-17,4.7945400000000005
1993-02-18,5.076569999999999
1993-02-19,5.64064
1993-02-22,5.076569999999999
1993-02-23,5.076569999999999
1993-02-24,5.3586
1993-02-25,5.64064
1993-02-26,
1993-03-01,5.64064
1993-03-02,5.076569999999999
1993-03-03,
1993-03-04,5.076569999999999
1993-03-05,5.64064
1993-03-08,5.076569999999999
1993-03-09,
1993-03-10,4.7945400000000005
1993-03-11,4.7945400000000005
1993-03-12,5.076569999999999
1993-03-15,4.51251
1993-03-16,4.23048
1993-03-17,3.94844
1993-03-18,
1993-03-19,4.51251
1993-03-22,4.51251
1993-03-23,4.653519999999999
1993-03-24,4.23048
1993-03-25,4.3714900000000005
1993-03-26,4.3714900000000005
1993-03-29,3.94844
1993-03-30,4.51251
1993-03-31,3.94844
1993-04-01,3.94844
1993-04-02,4.51251
1993-04-05,4.51251
1993-04-06,4.23048
1993-04-07,4.23048
1993-04-08,
1993-04-12,
1993-04-13,4.51251
1993-04-14,4.51251
1993-04-15,4.51251
1993-04-16,4.653519999999999
1993-04-19,4.7945400000000005
1993-04-20,4.51251
1993-04-21,4.7945400000000005
1993-04-22,
1993-04-23,4.7945400000000005
1993-04-26,4.51251
1993-04-27,4.7945400000000005
1993-04-28,4.51251
1993-04-29,4.51251
1993-04-30,
1993-05-03,
1993-05-04,4.51251
1993-05-05,3.94844
1993-05-06,4.51251
1993-05-07,4.3714900000000005
1993-05-10,4.23048
1993-05-11,
1993-05-12,4.51251
1993-05-13,4.3714900000000005
1993-05-14,4.51251
1993-05-17,4.3714900000000005
1993-05-18,4.3714900000000005
1993-05-19,4.7945400000000005
1993-05-20,4.93556
1993-05-21,4.7945400000000005
1993-05-24,4.653519999999999
1993-05-25,4.93556
1993-05-26,4.7945400000000005
1993-05-27,4.653519999999999
1993-05-28,4.93556
1993-06-01,
1993-06-02,4.93556
1993-06-03,5.076569999999999
1993-06-04,5.076569999999999
1993-06-07,4.7945400000000005
1993-06-08,4.93556
1993-06-09,5.21759
1993-06-10,5.21759
1993-06-11,4.93556
1993-06-14,4.93556
1993-06-15,4.93556
1993-06-16,5.076569999999999
1993-06-17,4.93556
1993-06-18,5.21759
1993-06-21,4.93556
1993-06-22,5.21759
1993-06-23,5.21759
1993-06-24,4.93556
1993-06-25,5.21759
1993-06-28,4.93556
1993-06-29,
1993-06-30,
1993-07-01,4.7945400000000005
1993-07-02,
1993-07-06,5.21759
1993-07-07,4.7945400000000005
1993-07-08,4.7945400000000005
1993-07-09,4.7945400000000005
1993-07-12,5.076569999999999
1993-07-13,5.076569999999999
1993-07-14,4.93556
1993-07-15,5.3586
1993-07-16,4.93556
1993-07-19,4.93556
1993-07-20,4.93556
1993-07-21,4.653519999999999
1993-07-22,4.653519999999999
1993-07-23,4.653519999999999
1993-07-26,5.14719
1993-07-27,4.583130000000001
1993-07-28,5.076569999999999
1993-07-29,4.653519999999999
1993-07-30,4.72414
1993-08-02,4.51251
1993-08-03,4.51251
1993-08-04,4.93556
1993-08-05,4.3714900000000005
1993-08-06,4.72414
1993-08-09,4.93556
1993-08-10,4.51251
1993-08-11,4.653519999999999
1993-08-12,4.653519999999999
1993-08-13,4.23048
1993-08-16,4.23048
1993-08-17,4.51251
1993-08-18,
1993-08-19,
1993-08-20,4.23048
1993-08-23,
1993-08-24,4.08946
1993-08-25,4.08946
1993-08-26,4.51251
1993-08-27,4.08946
1993-08-30,
1993-08-31,4.08946
1993-09-01,
1993-09-02,4.51251
1993-09-03,4.08946
1993-09-07,4.08946
1993-09-08,4.51251
1993-09-09,
1993-09-10,4.51251
1993-09-13,4.51251
1993-09-14,4.51251
1993-09-15,4.51251
1993-09-16,
1993-09-17,4.51251
1993-09-20,4.089519999999999
1993-09-21,3.80749
1993-09-22,4.23048
1993-09-23,3.7369199999999996
1993-09-24,4.23048
1993-09-27,
1993-09-28,
1993-09-29,
1993-09-30,3.80749
1993-10-01,4.23048
1993-10-04,4.23048
1993-10-05,
1993-10-06,
1993-10-07,3.80749
1993-10-08,
1993-10-11,4.23048
1993-10-12,3.94844
1993-10-13,3.94844
1993-10-14,4.089519999999999
1993-10-15,3.94844
1993-10-18,
1993-10-19,3.87794
1993-10-20,3.80749
1993-10-21,
1993-10-22,3.80749
1993-10-25,3.80749
1993-10-26,3.5959
1993-10-27,
1993-10-28,3.38438
1993-10-29,3.38438
1993-11-01,3.7369199999999996
1993-11-02,3.38438
1993-11-03,3.66641
1993-11-04,3.38438
1993-11-05,3.3138699999999996
1993-11-08,
1993-11-09,3.3138699999999996
1993-11-10,3.24342
1993-11-11,3.24342
1993-11-12,3.4548900000000002
1993-11-15,3.17286
1993-11-16,
1993-11-17,3.3138699999999996
1993-11-18,3.3138699999999996
1993-11-19,
1993-11-22,3.0318400000000003
1993-11-23,3.0318400000000003
1993-11-24,3.3138699999999996
1993-11-26,
1993-11-29,3.10235
1993-11-30,3.10235
1993-12-01,3.10235
1993-12-02,3.10235
1993-12-03,
1993-12-06,3.24342
1993-12-07,3.24342
1993-12-08,3.24342
1993-12-09,3.5959
1993-12-10,
1993-12-13,3.80749
1993-12-14,3.7369199999999996
1993-12-15,3.5959
1993-12-16,3.5959
1993-12-17,3.5959
1993-12-20,3.5959
1993-12-21,3.5959
1993-12-22,3.5959
1993-12-23,3.38438
1993-12-27,3.52545
1993-12-28,3.5959
1993-12-29,3.4548900000000002
1993-12-30,3.38438
1993-12-31,3.38438
1994-01-03,
1994-01-04,3.52545
1994-01-05,3.52545
1994-01-06,3.52545
1994-01-07,3.66641
1994-01-10,3.38438
1994-01-11,3.38438
1994-01-12,3.38438
1994-01-13,3.66641
1994-01-14,3.7369199999999996
1994-01-17,3.66641
1994-01-18,3.66641
1994-01-19,3.5959
1994-01-20,3.80749
1994-01-21,3.5959
1994-01-24,3.80749
1994-01-25,3.80749
1994-01-26,3.80749
1994-01-27,3.5959
1994-01-28,3.7369199999999996
1994-01-31,4.089519999999999
1994-02-01,3.80749
1994-02-02,
1994-02-03,
1994-02-04,
1994-02-07,3.80749
1994-02-08,
1994-02-09,4.089519999999999
1994-02-10,4.01895
1994-02-11,4.1599699999999995
1994-02-14,4.7945400000000005
1994-02-15,4.583019999999999
1994-02-16,4.089519999999999
1994-02-17,4.37155
1994-02-18,4.37155
1994-02-22,4.37155
1994-02-23,
1994-02-24,
1994-02-25,4.01895
1994-02-28,4.01895
1994-03-01,4.1599699999999995
1994-03-02,4.23048
1994-03-03,
1994-03-04,4.37155
1994-03-07,4.583019999999999
1994-03-08,4.51251
1994-03-09,4.442
1994-03-10,
1994-03-11,4.51251
1994-03-14,4.1599699999999995
1994-03-15,4.01895
1994-03-16,4.37155
1994-03-17,4.51251
1994-03-18,4.583019999999999
1994-03-21,4.583019999999999
1994-03-22,4.23048
1994-03-23,
1994-03-24,4.23048
1994-03-25,4.23048
1994-03-28,4.442
1994-03-29,4.089519999999999
1994-03-30,4.089519999999999
1994-03-31,3.94844
1994-04-04,3.66641
1994-04-05,3.52545
1994-04-06,3.7369199999999996
1994-04-07,3.80749
1994-04-08,4.583019999999999
1994-04-11,
1994-04-12,4.583019999999999
1994-04-13,4.653580000000001
1994-04-14,4.37155
1994-04-15,
1994-04-18,
1994-04-19,4.23048
1994-04-20,
1994-04-21,
1994-04-22,4.23048
1994-04-25,4.442
1994-04-26,4.23048
1994-04-28,3.94844
1994-04-29,3.87794
1994-05-02,
1994-05-03,
1994-05-04,4.23048
1994-05-05,4.23048
1994-05-06,
1994-05-09,
1994-05-10,4.30098
1994-05-11,
1994-05-12,4.23048
1994-05-13,
1994-05-16,3.94844
1994-05-17,3.94844
1994-05-18,3.94844
1994-05-19,
1994-05-20,
1994-05-23,
1994-05-24,
1994-05-25,3.94844
1994-05-26,
1994-05-27,
1994-05-31,3.94844
1994-06-01,4.30098
1994-06-02,
1994-06-03,
1994-06-06,4.1599699999999995
1994-06-07,3.94844
1994-06-08,
1994-06-09,3.94844
1994-06-10,4.23048
1994-06-13,3.80749
1994-06-14,3.87794
1994-06-15,4.01895
1994-06-16,3.87794
1994-06-17,3.94844
1994-06-20,
1994-06-21,3.80749
1994-06-22,4.089519999999999
1994-06-23,3.80749
1994-06-24,3.80749
1994-06-27,3.7722300000000004
1994-06-28,3.7369199999999996
1994-06-29,3.7369199999999996
1994-06-30,3.7722300000000004
1994-07-01,3.7369199999999996
1994-07-05,
1994-07-06,3.94844
1994-07-07,3.80749
1994-07-08,
1994-07-11,3.7369199999999996
1994-07-12,3.87794
1994-07-13,3.87794
1994-07-14,3.7369199999999996
1994-07-15,
1994-07-18,3.87794
1994-07-19,3.94844
1994-07-20,
1994-07-21,3.87794
1994-07-22,3.80749
1994-07-25,3.87794
1994-07-26,3.87794
1994-07-27,3.66641
1994-07-28,3.80749
1994-07-29,3.87794
1994-08-01,3.87794
1994-08-02,3.66641
1994-08-03,
1994-08-04,3.7369199999999996
1994-08-05,3.80749
1994-08-08,3.87794
1994-08-09,3.7369199999999996
1994-08-10,3.87794
1994-08-11,3.94844
1994-08-12,3.80749
1994-08-15,
1994-08-16,3.94844
1994-08-17,3.80749
1994-08-18,3.80749
1994-08-19,3.80749
1994-08-22,3.87794
1994-08-23,3.80749
1994-08-24,3.87794
1994-08-25,3.87794
1994-08-26,
1994-08-29,
1994-08-30,3.94844
1994-08-31,3.80749
1994-09-01,3.80749
1994-09-02,
1994-09-06,
1994-09-07,3.80749
1994-09-08,3.87794
1994-09-09,3.84263
1994-09-12,3.80749
1994-09-13,3.94844
1994-09-14,3.94844
1994-09-15,3.66641
1994-09-16,3.7369199999999996
1994-09-19,3.66641
1994-09-20,
1994-09-21,3.80749
1994-09-22,
1994-09-23,
1994-09-26,3.66641
1994-09-27,
1994-09-28,3.80749
1994-09-29,3.66641
1994-09-30,3.66641
1994-10-03,3.5959
1994-10-04,3.52545
1994-10-05,3.7369199999999996
1994-10-06,3.66641
1994-10-07,3.87794
1994-10-10,3.63116
1994-10-11,3.66641
1994-10-12,3.66641
1994-10-13,3.5959
1994-10-14,3.87794
1994-10-17,3.87794
1994-10-18,3.80749
1994-10-19,3.5959
1994-10-20,3.66641
1994-10-21,3.5959
1994-10-24,
1994-10-25,3.52545
1994-10-26,3.52545
1994-10-27,3.52545
1994-10-28,
1994-10-31,3.3141599999999998
1994-11-01,3.4546099999999997
1994-11-02,3.38438
1994-11-03,3.4546099999999997
1994-11-04,3.5959
1994-11-07,3.4546099999999997
1994-11-08,3.5959
1994-11-09,3.4546099999999997
1994-11-10,3.4546099999999997
1994-11-11,3.5959
1994-11-14,3.5256800000000004
1994-11-15,3.5959
1994-11-16,3.3141599999999998
1994-11-17,3.5959
1994-11-18,3.5256800000000004
1994-11-21,3.5256800000000004
1994-11-22,3.4546099999999997
1994-11-23,3.5959
