Date,EFX
1990-08-14,8.75
1990-08-15,8.9375
1990-08-16,8.75
1990-08-17,8.5
1990-08-20,8.375
1990-08-21,8.25
1990-08-22,8.125
1990-08-23,7.5
1990-08-24,7.9375
1990-08-27,8.4375
1990-08-28,8.375
1990-08-29,8.3125
1990-08-30,8.25
1990-08-31,8.25
1990-09-04,8.25
1990-09-05,8.25
1990-09-06,8.3125
1990-09-07,8.25
1990-09-10,8.1875
1990-09-11,8.1875
1990-09-12,8.25
1990-09-13,8.25
1990-09-14,8.25
1990-09-17,8.3125
1990-09-18,8.3125
1990-09-19,8.3125
1990-09-20,8.0625
1990-09-21,8.25
1990-09-24,8.1875
1990-09-25,8.25
1990-09-26,8.1875
1990-09-27,8.25
1990-09-28,8.5
1990-10-01,8.6875
1990-10-02,8.8125
1990-10-03,8.8125
1990-10-04,8.875
1990-10-05,8.875
1990-10-08,8.875
1990-10-09,8.6875
1990-10-10,8.625
1990-10-11,8.3125
1990-10-12,8.75
1990-10-15,8.875
1990-10-16,8.8125
1990-10-17,8.5
1990-10-18,8.5625
1990-10-19,8.625
1990-10-22,8.5625
1990-10-23,8.625
1990-10-24,8.5625
1990-10-25,8.5625
1990-10-26,8.4375
1990-10-29,8.3125
1990-10-30,8.125
1990-10-31,7.9375
1990-11-01,7.8125
1990-11-02,7.875
1990-11-05,8.0
1990-11-06,7.9375
1990-11-07,7.8125
1990-11-08,7.875
1990-11-09,7.875
1990-11-12,7.9375
1990-11-13,8.125
1990-11-14,7.1875
1990-11-15,7.125
1990-11-16,7.125
1990-11-19,7.125
1990-11-20,7.125
1990-11-21,6.9375
1990-11-23,6.75
1990-11-26,6.8125
1990-11-27,6.875
1990-11-28,7.0
1990-11-29,7.0625
1990-11-30,7.1875
1990-12-03,7.25
1990-12-04,7.375
1990-12-05,7.4375
1990-12-06,7.5
1990-12-07,7.5
1990-12-10,7.8125
1990-12-11,7.75
1990-12-12,7.6875
1990-12-13,7.8125
1990-12-14,7.8125
1990-12-17,7.8125
1990-12-18,7.8125
1990-12-19,8.0
1990-12-20,8.0
1990-12-21,7.9375
1990-12-24,7.9375
1990-12-26,7.9375
1990-12-27,8.0
1990-12-28,8.0
1990-12-31,8.125
1991-01-02,7.5625
1991-01-03,7.875
1991-01-04,8.0
1991-01-07,7.875
1991-01-08,7.6875
1991-01-09,7.4375
1991-01-10,7.625
1991-01-11,7.6875
1991-01-14,7.625
1991-01-15,7.6875
1991-01-16,7.9375
1991-01-17,8.0
1991-01-18,8.0625
1991-01-21,8.1875
1991-01-22,8.25
1991-01-23,8.25
1991-01-24,8.9375
1991-01-25,9.0
1991-01-28,8.8125
1991-01-29,8.625
1991-01-30,9.125
1991-01-31,9.0
1991-02-01,9.125
1991-02-04,9.25
1991-02-05,9.75
1991-02-06,10.1875
1991-02-07,9.8125
1991-02-08,9.8125
1991-02-11,10.5
1991-02-12,10.3125
1991-02-13,10.4375
1991-02-14,10.25
1991-02-15,10.5625
1991-02-19,10.4375
1991-02-20,10.0625
1991-02-21,10.25
1991-02-22,10.125
1991-02-25,9.875
1991-02-26,9.75
1991-02-27,9.75
1991-02-28,9.875
1991-03-01,9.5625
1991-03-04,9.75
1991-03-05,9.875
1991-03-06,9.5
1991-03-07,9.5
1991-03-08,9.5625
1991-03-11,9.5625
1991-03-12,9.375
1991-03-13,9.375
1991-03-14,9.5
1991-03-15,9.375
1991-03-18,9.375
1991-03-19,9.4375
1991-03-20,9.3125
1991-03-21,9.25
1991-03-22,8.9375
1991-03-25,8.875
1991-03-26,9.0
1991-03-27,8.9375
1991-03-28,9.125
1991-04-01,8.9375
1991-04-02,9.5625
1991-04-03,9.6875
1991-04-04,9.6875
1991-04-05,9.3125
1991-04-08,9.125
1991-04-09,9.0625
1991-04-10,9.0
1991-04-11,9.25
1991-04-12,9.125
1991-04-15,9.0
1991-04-16,9.0
1991-04-17,9.5
1991-04-18,9.1875
1991-04-19,9.4375
1991-04-22,9.4375
1991-04-23,10.0
1991-04-24,9.875
1991-04-25,9.75
1991-04-26,9.625
1991-04-29,9.75
1991-04-30,9.6875
1991-05-01,9.625
1991-05-02,9.375
1991-05-03,9.4375
1991-05-06,9.375
1991-05-07,9.375
1991-05-08,9.375
1991-05-09,9.375
1991-05-10,9.375
1991-05-13,9.4375
1991-05-14,9.375
1991-05-15,9.125
1991-05-16,9.125
1991-05-17,9.0625
1991-05-20,9.0
1991-05-21,9.125
1991-05-22,9.125
1991-05-23,9.0
1991-05-24,9.125
1991-05-28,9.125
1991-05-29,9.1875
1991-05-30,9.375
1991-05-31,9.5
1991-06-03,9.3125
1991-06-04,9.5
1991-06-05,9.9375
1991-06-06,9.75
1991-06-07,9.75
1991-06-10,9.5
1991-06-11,9.625
1991-06-12,9.625
1991-06-13,9.625
1991-06-14,9.6875
1991-06-17,9.5
1991-06-18,9.625
1991-06-19,9.5
1991-06-20,9.375
1991-06-21,9.4375
1991-06-24,9.3125
1991-06-25,9.375
1991-06-26,9.3125
1991-06-27,9.1875
1991-06-28,9.3125
1991-07-01,9.3125
1991-07-02,9.375
1991-07-03,9.25
1991-07-05,9.25
1991-07-08,9.4375
1991-07-09,9.5625
1991-07-10,9.375
1991-07-11,9.1875
1991-07-12,9.4375
1991-07-15,9.375
1991-07-16,9.3125
1991-07-17,9.375
1991-07-18,9.0
1991-07-19,8.625
1991-07-22,8.5625
1991-07-23,8.3125
1991-07-24,8.4375
1991-07-25,8.375
1991-07-26,8.6875
1991-07-29,8.375
1991-07-30,8.1875
1991-07-31,8.5625
1991-08-01,8.8125
1991-08-02,8.875
1991-08-05,8.875
1991-08-06,8.9375
1991-08-07,8.875
1991-08-08,9.0
1991-08-09,9.0625
1991-08-12,8.9375
1991-08-13,8.75
1991-08-14,8.75
1991-08-15,8.875
1991-08-16,8.8125
1991-08-19,8.5625
1991-08-20,8.6875
1991-08-21,8.75
1991-08-22,8.875
1991-08-23,8.75
1991-08-26,8.75
1991-08-27,8.8125
1991-08-28,8.75
1991-08-29,8.8125
1991-08-30,8.875
1991-09-03,8.9375
1991-09-04,8.6875
1991-09-05,8.4375
1991-09-06,8.4375
1991-09-09,8.375
1991-09-10,8.625
1991-09-11,8.4375
1991-09-12,8.75
1991-09-13,8.6875
1991-09-16,8.5625
1991-09-17,8.5
1991-09-18,8.5
1991-09-19,8.5625
1991-09-20,8.5625
1991-09-23,8.5
1991-09-24,8.125
1991-09-25,8.125
1991-09-26,8.3125
1991-09-27,8.125
1991-09-30,8.25
1991-10-01,8.3125
1991-10-02,8.375
1991-10-03,8.5625
1991-10-04,8.75
1991-10-07,8.375
1991-10-08,8.6875
1991-10-09,8.5
1991-10-10,8.5625
1991-10-11,8.5
1991-10-14,8.8125
1991-10-15,8.4375
1991-10-16,8.5
1991-10-17,8.5
1991-10-18,7.9375
1991-10-21,7.5
1991-10-22,7.4375
1991-10-23,7.625
1991-10-24,7.5
1991-10-25,7.0
1991-10-28,7.0
1991-10-29,6.9375
1991-10-30,6.9375
1991-10-31,7.625
1991-11-01,7.8125
1991-11-04,7.875
1991-11-05,7.4375
1991-11-06,7.3125
1991-11-07,7.625
1991-11-08,7.875
1991-11-11,7.875
1991-11-12,7.625
1991-11-13,7.75
1991-11-14,7.8125
1991-11-15,7.5
1991-11-18,7.375
1991-11-19,7.25
1991-11-20,7.25
1991-11-21,7.1875
1991-11-22,7.25
1991-11-25,7.25
1991-11-26,7.0625
1991-11-27,7.1875
1991-11-29,7.125
1991-12-02,7.4375
1991-12-03,7.5
1991-12-04,7.1875
1991-12-05,7.125
1991-12-06,7.0625
1991-12-09,6.75
1991-12-10,7.0
1991-12-11,6.6875
1991-12-12,7.0
1991-12-13,6.875
1991-12-16,7.0625
1991-12-17,7.0625
1991-12-18,6.875
1991-12-19,6.75
1991-12-20,6.875
1991-12-23,7.0625
1991-12-24,7.25
1991-12-26,7.625
1991-12-27,7.625
1991-12-30,7.8125
1991-12-31,7.9375
1992-01-02,7.75
1992-01-03,7.5625
1992-01-06,7.6875
1992-01-07,7.8125
1992-01-08,8.0625
1992-01-09,8.1875
1992-01-10,8.125
1992-01-13,8.25
1992-01-14,8.375
1992-01-15,8.8125
1992-01-16,8.5625
1992-01-17,8.4375
1992-01-20,8.625
1992-01-21,8.5625
1992-01-22,8.4375
1992-01-23,8.4375
1992-01-24,8.5
1992-01-27,8.25
1992-01-28,8.0
1992-01-29,8.125
1992-01-30,8.125
1992-01-31,8.1875
1992-02-03,7.9375
1992-02-04,8.25
1992-02-05,7.875
1992-02-06,8.1875
1992-02-07,8.125
1992-02-10,8.0625
1992-02-11,7.9375
1992-02-12,8.3125
1992-02-13,8.0625
1992-02-14,8.0625
1992-02-18,8.125
1992-02-19,8.25
1992-02-20,8.625
1992-02-21,8.625
1992-02-24,8.4375
1992-02-25,8.25
1992-02-26,8.1875
1992-02-27,8.375
1992-02-28,8.5
1992-03-02,8.5
1992-03-03,8.5625
1992-03-04,8.5
1992-03-05,8.4375
1992-03-06,8.4375
1992-03-09,8.3125
1992-03-10,8.125
1992-03-11,8.3125
1992-03-12,8.3125
1992-03-13,8.375
1992-03-16,8.5
1992-03-17,8.625
1992-03-18,9.0
1992-03-19,8.9375
1992-03-20,8.9375
1992-03-23,9.375
1992-03-24,9.125
1992-03-25,9.0
1992-03-26,8.9375
1992-03-27,8.875
1992-03-30,8.8125
1992-03-31,8.75
1992-04-01,8.8125
1992-04-02,8.8125
1992-04-03,8.9375
1992-04-06,8.875
1992-04-07,9.25
1992-04-08,8.9375
1992-04-09,8.875
1992-04-10,9.0
1992-04-13,9.0
1992-04-14,9.125
1992-04-15,9.5
1992-04-16,9.5
1992-04-20,9.5
1992-04-21,9.25
1992-04-22,9.25
1992-04-23,9.375
1992-04-24,9.1875
1992-04-27,9.0625
1992-04-28,8.9375
1992-04-29,9.3125
1992-04-30,9.3125
1992-05-01,9.3125
1992-05-04,9.1875
1992-05-05,9.125
1992-05-06,9.125
1992-05-07,9.3125
1992-05-08,9.25
1992-05-11,9.375
1992-05-12,9.1875
1992-05-13,9.1875
1992-05-14,9.125
1992-05-15,9.1875
1992-05-18,9.0625
1992-05-19,9.25
1992-05-20,8.875
1992-05-21,8.875
1992-05-22,9.0625
1992-05-26,8.875
1992-05-27,8.5
1992-05-28,8.8125
1992-05-29,8.875
1992-06-01,8.6875
1992-06-02,8.8125
1992-06-03,8.4375
1992-06-04,8.1875
1992-06-05,7.8125
1992-06-08,8.25
1992-06-09,8.0625
1992-06-10,8.0625
1992-06-11,8.0
1992-06-12,7.75
1992-06-15,7.75
1992-06-16,7.8125
1992-06-17,7.625
1992-06-18,7.25
1992-06-19,7.3125
1992-06-22,7.25
1992-06-23,7.5
1992-06-24,7.75
1992-06-25,7.875
1992-06-26,7.6875
1992-06-29,7.8125
1992-06-30,8.1875
1992-07-01,7.9375
1992-07-02,7.875
1992-07-06,7.75
1992-07-07,7.625
1992-07-08,7.5
1992-07-09,7.75
1992-07-10,7.625
1992-07-13,7.75
1992-07-14,7.875
1992-07-15,7.8125
1992-07-16,7.75
1992-07-17,7.6875
1992-07-20,7.625
1992-07-21,7.5625
1992-07-22,7.6875
1992-07-23,7.5625
1992-07-24,7.5
1992-07-27,7.5625
1992-07-28,7.5625
1992-07-29,7.75
1992-07-30,7.75
1992-07-31,7.8125
1992-08-03,8.0625
1992-08-04,7.9375
1992-08-05,7.9375
1992-08-06,8.25
1992-08-07,8.0
1992-08-10,7.875
1992-08-11,7.75
1992-08-12,7.8125
1992-08-13,7.9375
1992-08-14,8.0
1992-08-17,8.0625
1992-08-18,8.0
1992-08-19,7.9375
1992-08-20,7.9375
1992-08-21,7.9375
1992-08-24,7.8125
1992-08-25,7.8125
1992-08-26,8.0
1992-08-27,7.875
1992-08-28,8.0
1992-08-31,8.125
1992-09-01,8.0625
1992-09-02,8.25
1992-09-03,8.0
1992-09-04,7.9375
1992-09-08,8.125
1992-09-09,8.1875
1992-09-10,8.0625
1992-09-11,7.9375
1992-09-14,8.3125
1992-09-15,8.4375
1992-09-16,8.3125
1992-09-17,8.125
1992-09-18,8.0
1992-09-21,8.1875
1992-09-22,7.9375
1992-09-23,7.9375
1992-09-24,8.0
1992-09-25,7.875
1992-09-28,7.875
1992-09-29,7.9375
1992-09-30,7.9375
1992-10-01,7.6875
1992-10-02,7.625
1992-10-05,7.5
1992-10-06,7.5
1992-10-07,7.4375
1992-10-08,7.375
1992-10-09,7.4375
1992-10-12,7.375
1992-10-13,7.3125
1992-10-14,7.375
1992-10-15,7.375
1992-10-16,7.5
1992-10-19,8.0625
1992-10-20,8.4375
1992-10-21,8.5625
1992-10-22,8.375
1992-10-23,8.25
1992-10-26,8.25
1992-10-27,8.125
1992-10-28,8.4375
1992-10-29,8.8125
1992-10-30,8.6875
1992-11-02,8.8125
1992-11-03,8.8125
1992-11-04,8.4375
1992-11-05,8.5625
1992-11-06,8.9375
1992-11-09,8.9375
1992-11-10,8.75
1992-11-11,9.0
1992-11-12,8.9375
1992-11-13,8.875
1992-11-16,9.1875
1992-11-17,9.25
1992-11-18,9.3125
1992-11-19,9.375
1992-11-20,9.375
1992-11-23,9.25
1992-11-24,9.3125
1992-11-25,9.4375
1992-11-27,9.375
1992-11-30,9.375
1992-12-01,9.4375
1992-12-02,9.375
1992-12-03,9.375
1992-12-04,9.4375
1992-12-07,9.5
1992-12-08,9.5
1992-12-09,9.4375
1992-12-10,9.4375
1992-12-11,9.4375
1992-12-14,9.5
1992-12-15,9.5625
1992-12-16,9.6875
1992-12-17,9.9375
1992-12-18,9.9375
1992-12-21,9.9375
1992-12-22,9.8125
1992-12-23,9.625
1992-12-24,9.75
1992-12-28,9.8125
1992-12-29,9.75
1992-12-30,9.8125
1992-12-31,10.3125
1993-01-04,10.25
1993-01-05,10.125
1993-01-06,10.0
1993-01-07,10.3125
1993-01-08,10.25
1993-01-11,10.1875
1993-01-12,10.0625
1993-01-13,10.0
1993-01-14,9.875
1993-01-15,9.75
1993-01-18,10.0625
1993-01-19,10.0625
1993-01-20,10.1875
1993-01-21,10.5625
1993-01-22,10.75
1993-01-25,10.1875
1993-01-26,10.0
1993-01-27,9.9375
1993-01-28,10.0
1993-01-29,10.1875
1993-02-01,10.875
1993-02-02,10.9375
1993-02-03,10.75
1993-02-04,10.625
1993-02-05,10.8125
1993-02-08,10.75
1993-02-09,10.8125
1993-02-10,10.9375
1993-02-11,10.875
1993-02-12,10.875
1993-02-16,10.5
1993-02-17,10.0
1993-02-18,9.6875
1993-02-19,10.0
1993-02-22,9.9375
1993-02-23,10.0
1993-02-24,9.875
1993-02-25,10.0
1993-02-26,10.125
1993-03-01,9.9375
1993-03-02,9.9375
1993-03-03,9.875
1993-03-04,10.0625
1993-03-05,10.0625
1993-03-08,10.25
1993-03-09,10.4375
1993-03-10,10.4375
1993-03-11,10.25
1993-03-12,10.25
1993-03-15,10.375
1993-03-16,10.3125
1993-03-17,10.25
1993-03-18,10.4375
1993-03-19,10.25
1993-03-22,9.9375
1993-03-23,9.6875
1993-03-24,9.75
1993-03-25,9.875
1993-03-26,9.8125
1993-03-29,9.8125
1993-03-30,9.5625
1993-03-31,9.875
1993-04-01,9.9375
1993-04-02,9.5
1993-04-05,9.8125
1993-04-06,9.625
1993-04-07,9.5625
1993-04-08,9.3125
1993-04-12,9.1875
1993-04-13,9.4375
1993-04-14,9.8125
1993-04-15,9.875
1993-04-16,9.75
1993-04-19,10.0
1993-04-20,9.9375
1993-04-21,9.0625
1993-04-22,8.8125
1993-04-23,8.75
1993-04-26,8.75
1993-04-27,8.875
1993-04-28,8.875
1993-04-29,9.0625
1993-04-30,9.1875
1993-05-03,9.1875
1993-05-04,9.375
1993-05-05,9.375
1993-05-06,9.625
1993-05-07,9.5625
1993-05-10,9.375
1993-05-11,9.625
1993-05-12,9.6875
1993-05-13,9.6875
1993-05-14,9.875
1993-05-17,10.125
1993-05-18,9.9375
1993-05-19,10.0
1993-05-20,9.9375
1993-05-21,9.9375
1993-05-24,9.9375
1993-05-25,10.125
1993-05-26,10.0625
1993-05-27,10.0625
1993-05-28,9.9375
1993-06-01,9.875
1993-06-02,10.1875
1993-06-03,10.0
1993-06-04,9.9375
1993-06-07,9.75
1993-06-08,9.75
1993-06-09,9.5625
1993-06-10,9.5
1993-06-11,9.75
1993-06-14,9.625
1993-06-15,9.6875
1993-06-16,9.6875
1993-06-17,9.875
1993-06-18,10.0625
1993-06-21,9.9375
1993-06-22,10.0
1993-06-23,10.0
1993-06-24,10.125
1993-06-25,10.1875
1993-06-28,10.1875
1993-06-29,10.25
1993-06-30,10.375
1993-07-01,10.5
1993-07-02,10.3125
1993-07-06,10.125
1993-07-07,9.9375
1993-07-08,10.25
1993-07-09,10.0625
1993-07-12,10.125
1993-07-13,10.4375
1993-07-14,10.375
1993-07-15,10.6875
1993-07-16,10.375
1993-07-19,10.25
1993-07-20,10.1875
1993-07-21,10.5
1993-07-22,10.1875
1993-07-23,10.1875
1993-07-26,10.25
1993-07-27,10.4375
1993-07-28,10.375
1993-07-29,10.375
1993-07-30,10.25
1993-08-02,10.5
1993-08-03,10.5625
1993-08-04,10.875
1993-08-05,10.8125
1993-08-06,10.8125
1993-08-09,11.0
1993-08-10,11.1875
1993-08-11,11.3125
1993-08-12,11.1875
1993-08-13,11.25
1993-08-16,11.5
1993-08-17,12.125
1993-08-18,12.0625
1993-08-19,11.5
1993-08-20,11.5
1993-08-23,12.0625
1993-08-24,12.0
1993-08-25,11.875
1993-08-26,12.125
1993-08-27,11.9375
1993-08-30,11.9375
1993-08-31,12.0
1993-09-01,12.5
1993-09-02,12.125
1993-09-03,12.3125
1993-09-07,12.3125
1993-09-08,12.25
1993-09-09,12.5625
1993-09-10,12.6875
1993-09-13,12.875
1993-09-14,13.0
1993-09-15,12.625
1993-09-16,12.5
1993-09-17,12.5625
1993-09-20,12.5
1993-09-21,12.25
1993-09-22,12.5
1993-09-23,12.5
1993-09-24,12.4375
1993-09-27,12.3125
1993-09-28,12.4375
1993-09-29,12.5
1993-09-30,12.5625
1993-10-01,12.3125
1993-10-04,12.5
1993-10-05,12.4375
1993-10-06,12.4375
1993-10-07,12.5
1993-10-08,12.4375
1993-10-11,12.4375
1993-10-12,12.5
1993-10-13,12.375
1993-10-14,12.25
1993-10-15,12.3125
1993-10-18,12.5
1993-10-19,12.25
1993-10-20,12.5625
1993-10-21,12.375
1993-10-22,12.5
1993-10-25,12.5625
1993-10-26,12.875
1993-10-27,12.75
1993-10-28,12.8125
1993-10-29,12.75
1993-11-01,12.5625
1993-11-02,12.75
1993-11-03,12.375
1993-11-04,12.1875
1993-11-05,11.875
1993-11-08,12.0
1993-11-09,11.6875
1993-11-10,11.8125
1993-11-11,11.875
1993-11-12,12.1875
1993-11-15,12.4375
1993-11-16,12.125
1993-11-17,12.0
1993-11-18,11.9375
1993-11-19,12.0625
1993-11-22,12.0
1993-11-23,12.3125
1993-11-24,12.25
1993-11-26,12.4375
1993-11-29,12.125
1993-11-30,12.0625
1993-12-01,12.5
1993-12-02,12.25
1993-12-03,12.9375
1993-12-06,13.3125
1993-12-07,13.0
1993-12-08,13.0
1993-12-09,12.8125
1993-12-10,13.1875
1993-12-13,13.125
1993-12-14,12.875
1993-12-15,13.375
1993-12-16,13.25
1993-12-17,13.25
1993-12-20,13.3125
1993-12-21,13.25
1993-12-22,13.0625
1993-12-23,13.0
1993-12-27,13.0625
1993-12-28,13.25
1993-12-29,13.3125
1993-12-30,13.625
1993-12-31,13.6875
1994-01-03,13.625
1994-01-04,13.25
1994-01-05,13.0625
1994-01-06,12.8125
1994-01-07,12.3125
1994-01-10,12.6875
1994-01-11,12.4375
1994-01-12,12.25
1994-01-13,12.375
1994-01-14,12.0625
1994-01-17,12.3125
1994-01-18,12.375
1994-01-19,12.5
1994-01-20,12.625
1994-01-21,13.0
1994-01-24,12.875
1994-01-25,12.5625
1994-01-26,12.25
1994-01-27,12.5
1994-01-28,12.625
1994-01-31,12.4375
1994-02-01,12.625
1994-02-02,12.75
1994-02-03,12.4375
1994-02-04,12.125
1994-02-07,11.875
1994-02-08,11.9375
1994-02-09,11.9375
1994-02-10,11.8125
1994-02-11,11.5625
1994-02-14,11.6875
1994-02-15,11.375
1994-02-16,11.5625
1994-02-17,11.3125
1994-02-18,11.3125
1994-02-22,11.0625
1994-02-23,11.1875
1994-02-24,11.0625
1994-02-25,11.25
1994-02-28,11.75
1994-03-01,11.5
1994-03-02,11.5
1994-03-03,11.4375
1994-03-04,11.875
1994-03-07,12.0625
1994-03-08,12.0
1994-03-09,11.5625
1994-03-10,11.5625
1994-03-11,11.875
1994-03-14,12.0
1994-03-15,12.125
1994-03-16,12.25
1994-03-17,12.75
1994-03-18,12.9375
1994-03-21,12.8125
1994-03-22,12.625
1994-03-23,13.625
1994-03-24,13.3125
1994-03-25,12.875
1994-03-28,12.5625
1994-03-29,12.5
1994-03-30,12.1875
1994-03-31,11.875
1994-04-04,12.0
1994-04-05,12.3125
1994-04-06,12.3125
1994-04-07,12.5625
1994-04-08,12.3125
1994-04-11,12.3125
1994-04-12,12.4375
1994-04-13,12.5625
1994-04-14,12.6875
1994-04-15,13.4375
1994-04-18,12.875
1994-04-19,13.1875
1994-04-20,13.125
1994-04-21,13.0
1994-04-22,13.125
1994-04-25,13.25
1994-04-26,13.75
1994-04-28,13.625
1994-04-29,13.6875
1994-05-02,13.625
1994-05-03,13.625
1994-05-04,13.6875
1994-05-05,13.75
1994-05-06,13.8125
1994-05-09,13.5625
1994-05-10,13.375
1994-05-11,13.5625
1994-05-12,13.375
1994-05-13,13.625
1994-05-16,13.75
1994-05-17,13.75
1994-05-18,13.8125
1994-05-19,14.0625
1994-05-20,14.0
1994-05-23,14.125
1994-05-24,14.0625
1994-05-25,14.3125
1994-05-26,14.3125
1994-05-27,14.1875
1994-05-31,13.9375
1994-06-01,13.8125
1994-06-02,13.8125
1994-06-03,14.0
1994-06-06,14.25
1994-06-07,14.3125
1994-06-08,14.125
1994-06-09,14.25
1994-06-10,14.5
1994-06-13,14.5
1994-06-14,14.8125
1994-06-15,14.8125
1994-06-16,15.0
1994-06-17,14.625
1994-06-20,14.4375
1994-06-21,14.1875
1994-06-22,14.4375
1994-06-23,14.375
1994-06-24,14.3125
1994-06-27,14.5
1994-06-28,14.4375
1994-06-29,14.4375
1994-06-30,14.125
1994-07-01,14.3125
1994-07-05,14.125
1994-07-06,14.0625
1994-07-07,14.1875
1994-07-08,14.0
1994-07-11,14.0
1994-07-12,14.0
1994-07-13,14.375
1994-07-14,14.4375
1994-07-15,14.375
1994-07-18,14.1875
1994-07-19,14.0625
1994-07-20,14.125
1994-07-21,13.9375
1994-07-22,14.0625
1994-07-25,14.1875
1994-07-26,14.375
1994-07-27,14.625
1994-07-28,14.75
1994-07-29,14.5625
1994-08-01,15.0625
1994-08-02,14.8125
1994-08-03,14.6875
1994-08-04,14.5625
1994-08-05,14.5
1994-08-08,14.5
1994-08-09,14.5
1994-08-10,14.6875
1994-08-11,14.5
1994-08-12,14.4375
1994-08-15,14.5
1994-08-16,14.375
1994-08-17,14.375
1994-08-18,14.375
1994-08-19,14.375
1994-08-22,14.4375
1994-08-23,14.375
1994-08-24,14.5
1994-08-25,14.3125
1994-08-26,14.375
1994-08-29,14.375
1994-08-30,14.625
1994-08-31,14.75
1994-09-01,14.6875
1994-09-02,14.6875
1994-09-06,14.5625
1994-09-07,14.9375
1994-09-08,14.875
1994-09-09,14.875
1994-09-12,14.625
1994-09-13,14.875
1994-09-14,14.4375
1994-09-15,14.75
1994-09-16,14.375
1994-09-19,14.5625
1994-09-20,14.125
1994-09-21,13.5625
1994-09-22,13.9375
1994-09-23,14.1875
1994-09-26,14.5625
1994-09-27,14.375
1994-09-28,14.6875
1994-09-29,14.75
1994-09-30,14.8125
1994-10-03,14.9375
1994-10-04,14.6875
1994-10-05,14.5
1994-10-06,14.5625
1994-10-07,14.75
1994-10-10,15.0
1994-10-11,15.0
1994-10-12,14.9375
1994-10-13,14.9375
1994-10-14,15.0625
1994-10-17,15.0
1994-10-18,15.0
1994-10-19,15.125
1994-10-20,14.9375
1994-10-21,14.9375
1994-10-24,14.3125
1994-10-25,14.4375
1994-10-26,14.4375
1994-10-27,14.375
1994-10-28,14.75
1994-10-31,14.5625
1994-11-01,14.4375
1994-11-02,14.125
1994-11-03,14.375
1994-11-04,14.3125
1994-11-07,14.1875
1994-11-08,14.1875
1994-11-09,14.25
1994-11-10,14.375
1994-11-11,14.25
1994-11-14,14.375
1994-11-15,14.1875
1994-11-16,14.0
1994-11-17,13.8125
1994-11-18,13.75
1994-11-21,13.6875
1994-11-22,13.75
1994-11-23,13.5
1994-11-25,13.625
1994-11-28,13.125
1994-11-29,12.1875
1994-11-30,12.875
1994-12-01,12.8125
1994-12-02,12.9375
1994-12-05,13.0
1994-12-06,13.0625
1994-12-07,12.875
1994-12-08,12.6875
1994-12-09,12.625
1994-12-12,12.6875
1994-12-13,12.6875
1994-12-14,13.0625
1994-12-15,13.0
1994-12-16,12.875
1994-12-19,12.875
1994-12-20,12.9375
1994-12-21,13.0
1994-12-22,13.125
1994-12-23,13.5
1994-12-27,13.5625
1994-12-28,13.375
1994-12-29,13.0625
1994-12-30,13.1875
1995-01-03,13.0
1995-01-04,12.8125
1995-01-05,13.0
1995-01-06,13.125
1995-01-09,12.6875
1995-01-10,13.0
1995-01-11,13.1875
1995-01-12,13.25
1995-01-13,13.1875
1995-01-16,12.875
1995-01-17,13.5625
1995-01-18,14.3125
1995-01-19,14.0625
1995-01-20,14.1875
1995-01-23,14.125
1995-01-24,14.125
1995-01-25,14.3125
1995-01-26,14.3125
1995-01-27,14.3125
1995-01-30,14.0625
1995-01-31,14.1875
1995-02-01,14.4375
1995-02-02,14.3125
1995-02-03,14.625
1995-02-06,14.75
1995-02-07,14.625
1995-02-08,14.875
1995-02-09,15.125
1995-02-10,15.25
1995-02-13,15.8125
1995-02-14,15.4375
1995-02-15,15.25
1995-02-16,15.125
1995-02-17,15.0625
1995-02-21,14.875
1995-02-22,15.25
1995-02-23,15.25
1995-02-24,15.25
1995-02-27,15.125
1995-02-28,15.4375
1995-03-01,15.3125
1995-03-02,15.0625
1995-03-03,15.25
1995-03-06,15.0
1995-03-07,14.6875
1995-03-08,14.8125
1995-03-09,15.1875
1995-03-10,15.25
1995-03-13,15.25
1995-03-14,16.0
1995-03-15,15.8125
1995-03-16,16.375
1995-03-17,16.5625
1995-03-20,16.1875
1995-03-21,16.5625
1995-03-22,16.625
1995-03-23,16.375
1995-03-24,16.25
1995-03-27,16.125
1995-03-28,16.375
1995-03-29,16.6875
1995-03-30,16.75
1995-03-31,16.875
1995-04-03,16.625
1995-04-04,17.125
1995-04-05,17.125
1995-04-06,17.3125
1995-04-07,16.8125
1995-04-10,16.4375
1995-04-11,16.6875
1995-04-12,16.375
1995-04-13,16.5
1995-04-17,16.6875
1995-04-18,16.25
1995-04-19,16.0625
1995-04-20,16.0
1995-04-21,15.9375
1995-04-24,15.875
1995-04-25,15.5
1995-04-26,15.5
1995-04-27,15.75
1995-04-28,16.1875
1995-05-01,16.25
1995-05-02,16.0625
1995-05-03,16.125
1995-05-04,16.0625
1995-05-05,16.0625
1995-05-08,16.0625
1995-05-09,15.9375
1995-05-10,16.0
1995-05-11,16.0625
1995-05-12,16.0625
1995-05-15,16.0625
1995-05-16,16.0
1995-05-17,16.0625
1995-05-18,15.8125
1995-05-19,15.625
1995-05-22,15.5
1995-05-23,15.375
1995-05-24,15.5
1995-05-25,15.625
1995-05-26,15.6875
1995-05-30,15.4375
1995-05-31,15.6875
1995-06-01,15.75
1995-06-02,15.5
1995-06-05,15.6875
1995-06-06,15.6875
1995-06-07,16.0
1995-06-08,16.125
1995-06-09,16.125
